cm,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,K,K,K,K,K,K,K,K,K,K,K,K,K,K,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,cm,K,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 5.0000000E+000,-4.9218627E-001,-4.3479143E-001,-3.3528065E-001,-2.5663721E-001,-1.8746996E-001,-1.4624541E-001,-1.0426123E-001,-8.2378413E-002,-5.3371113E-002,-4.1941972E-002, 2.7978380E-002, 6.2483744E-004, 7.3069354E-001, 1.1087168E+000, 1.3428063E+000, 1.4843758E+000, 1.4843758E+000, 1.6557818E+000, 1.7179892E+000, 1.7771975E+000, 1.8354008E+000, 1.8962914E+000, 2.2197967E+000, 2.4681864E+000, 1.1540656E+003, 1.1982547E+003, 1.0986687E+003, 9.8581618E+002, 9.0151247E+002, 8.4104617E+002, 8.0396292E+002, 7.7927829E+002, 7.6474288E+002, 7.5314543E+002, 7.1991218E+002, 6.7610710E+002, 6.0574014E+002, 5.3638624E+002, 1.6992742E-001, 1.2804927E-001, 1.4778574E-001, 1.6993167E-001, 1.8761455E-001, 2.0427201E-001, 2.2089559E-001, 2.3936154E-001, 2.5497219E-001, 2.7096712E-001, 3.7115995E-001, 5.8522095E-001, 1.7613164E-001, 2.6002409E-001, 3.3367037E-001, 4.3527919E-001, 4.3527919E-001, 6.3364591E-001, 7.1629716E-001, 7.8816619E-001, 8.4891503E-001, 8.9855768E-001, 1.0881480E+000, 1.3335081E+000, 2.1397579E+002, 1.8845213E+002, 1.8325015E+002, 2.1037806E+002, 2.3539554E+002, 2.5043515E+002, 2.5612594E+002, 2.5763378E+002, 2.5701254E+002, 2.5585029E+002, 2.5424979E+002, 2.4708024E+002, 2.2908152E+002, 2.0932994E+002,-1.3324480E-002,-4.2193194E-003, 4.0275253E-003, 7.9379184E-003, 1.5208514E-002, 2.7655333E-002, 4.3324814E-002, 6.2889796E-002, 8.2951094E-002, 1.0575506E-001, 2.2940545E-001, 3.4806383E-001, 2.1485509E+001, 3.2136349E+001, 3.7493496E+001, 5.6370495E+001, 8.4803053E+001, 1.1293738E+002, 1.3611124E+002, 1.5462354E+002, 1.6917001E+002, 1.8106277E+002, 2.2290744E+002, 1.9930907E+002,-2.7907953E+001,-3.6232339E+000, 2.2825416E+000, 1.5214464E+000, 3.1651866E+000, 7.5298233E+000, 1.2119588E+001, 1.7305425E+001, 2.1949626E+001, 2.6719074E+001, 4.7445602E+001, 4.7323911E+001, 1.9000000E+001, 1.3006607E+003, 4.7150839E-002, 4.9069178E-002, 4.1383083E-002, 6.5091938E-002, 1.8768891E-001, 0.0000000E+000
 6.0000000E+000,-5.3596221E-001,-4.0005639E-001,-2.9082679E-001,-2.1792792E-001,-1.6342404E-001,-1.3045533E-001,-1.0008555E-001,-8.5237060E-002,-6.5174062E-002,-5.8877708E-002,-1.1490014E-002,-2.6903857E-003, 5.3224031E-001, 6.0098249E-001, 6.0386468E-001, 6.1881389E-001, 6.1881389E-001, 7.0623280E-001, 7.7190695E-001, 8.4922770E-001, 9.3529916E-001, 1.0198863E+000, 1.4312023E+000, 1.9216808E+000, 1.0404306E+003, 7.8176387E+002, 6.1833670E+002, 5.3806395E+002, 5.0047868E+002, 4.8226542E+002, 4.7570708E+002, 4.7438429E+002, 4.7793799E+002, 4.8272162E+002, 5.1380322E+002, 5.2545898E+002, 5.0466386E+002, 4.7155699E+002, 1.1821994E-001, 1.4672188E-001, 1.7046914E-001, 1.7275721E-001, 1.7607819E-001, 1.8646108E-001, 2.0004540E-001, 2.1576934E-001, 2.3180378E-001, 2.4709390E-001, 3.1868970E-001, 5.2904073E-001, 2.2133386E-001, 3.7673888E-001, 5.1963479E-001, 5.9250812E-001, 5.9250812E-001, 6.3955422E-001, 6.5001188E-001, 6.6041661E-001, 6.7133669E-001, 6.8638221E-001, 8.4521585E-001, 1.1823607E+000, 1.7092959E+002, 2.3778669E+002, 2.9184335E+002, 2.8609793E+002, 2.6101926E+002, 2.3465075E+002, 2.1332320E+002, 1.9911287E+002, 1.9059927E+002, 1.8626753E+002, 1.9489146E+002, 2.0229245E+002, 1.8493344E+002, 1.8056318E+002,-6.8415860E-003,-1.7739677E-002,-3.1234517E-002,-2.6854384E-002,-9.3566409E-003, 1.1654277E-002, 3.1978768E-002, 5.0171532E-002, 6.4911971E-002, 7.8348191E-002, 1.5787420E-001, 3.4973601E-001, 1.7644415E+001, 5.2786485E+001, 1.0711811E+002, 1.3522823E+002, 1.3641935E+002, 1.2766220E+002, 1.1781059E+002, 1.1038991E+002, 1.0571646E+002, 1.0377130E+002, 1.2644715E+002, 1.4717983E+002,-8.1845699E+000,-1.8258862E+001,-2.6831503E+001,-1.9460703E+001,-9.3598077E+000,-1.0954226E+000, 5.2616126E+000, 9.4907570E+000, 1.2544103E+001, 1.5288409E+001, 3.0032399E+001, 3.9086255E+001, 2.1000000E+001, 1.3143897E+003, 4.9281149E-002, 5.1114834E-002, 3.9108481E-002, 5.2531539E-002, 1.8735338E-001, 0.0000000E+000
 7.0000000E+000,-5.3596221E-001,-4.0005639E-001,-2.9082679E-001,-2.1792792E-001,-1.6342404E-001,-1.3045533E-001,-1.0008555E-001,-8.5237060E-002,-6.5174062E-002,-5.8877708E-002,-1.1490014E-002,-2.6903857E-003, 5.3224031E-001, 6.0098249E-001, 6.0386468E-001, 6.1881389E-001, 6.1881389E-001, 7.0623280E-001, 7.7190695E-001, 8.4922770E-001, 9.3529916E-001, 1.0198863E+000, 1.4312023E+000, 1.9216808E+000, 1.0404306E+003, 7.8176387E+002, 6.1833670E+002, 5.3806395E+002, 5.0047868E+002, 4.8226542E+002, 4.7570708E+002, 4.7438429E+002, 4.7793799E+002, 4.8272162E+002, 5.1380322E+002, 5.2545898E+002, 5.0466386E+002, 4.7155699E+002, 1.1821994E-001, 1.4672188E-001, 1.7046914E-001, 1.7275721E-001, 1.7607819E-001, 1.8646108E-001, 2.0004540E-001, 2.1576934E-001, 2.3180378E-001, 2.4709390E-001, 3.1868970E-001, 5.2904073E-001, 2.2133386E-001, 3.7673888E-001, 5.1963479E-001, 5.9250812E-001, 5.9250812E-001, 6.3955422E-001, 6.5001188E-001, 6.6041661E-001, 6.7133669E-001, 6.8638221E-001, 8.4521585E-001, 1.1823607E+000, 1.7092959E+002, 2.3778669E+002, 2.9184335E+002, 2.8609793E+002, 2.6101926E+002, 2.3465075E+002, 2.1332320E+002, 1.9911287E+002, 1.9059927E+002, 1.8626753E+002, 1.9489146E+002, 2.0229245E+002, 1.8493344E+002, 1.8056318E+002,-6.8415860E-003,-1.7739677E-002,-3.1234517E-002,-2.6854384E-002,-9.3566409E-003, 1.1654277E-002, 3.1978768E-002, 5.0171532E-002, 6.4911971E-002, 7.8348191E-002, 1.5787420E-001, 3.4973601E-001, 1.7644415E+001, 5.2786485E+001, 1.0711811E+002, 1.3522823E+002, 1.3641935E+002, 1.2766220E+002, 1.1781059E+002, 1.1038991E+002, 1.0571646E+002, 1.0377130E+002, 1.2644715E+002, 1.4717983E+002,-8.1845699E+000,-1.8258862E+001,-2.6831503E+001,-1.9460703E+001,-9.3598077E+000,-1.0954226E+000, 5.2616126E+000, 9.4907570E+000, 1.2544103E+001, 1.5288409E+001, 3.0032399E+001, 3.9086255E+001, 2.3000000E+001, 1.3190088E+003, 5.2773915E-002, 5.2835723E-002, 3.6042643E-002, 4.1637089E-002, 1.8478935E-001, 0.0000000E+000
 8.0000000E+000,-4.4076359E-001,-3.1622248E-001,-2.3083594E-001,-1.7815963E-001,-1.4433766E-001,-1.2000159E-001,-1.0310382E-001,-9.4464833E-002,-8.2708422E-002,-7.8075613E-002,-5.0321807E-002,-2.2280388E-002, 2.4661959E-001, 2.6606526E-001, 2.9951418E-001, 3.3866518E-001, 3.3866518E-001, 4.1237554E-001, 4.4988231E-001, 4.8866134E-001, 5.2612302E-001, 5.6347541E-001, 8.4429845E-001, 1.4401061E+000, 6.8178656E+002, 4.8321933E+002, 4.1220937E+002, 3.8384528E+002, 3.7137842E+002, 3.6696603E+002, 3.6684809E+002, 3.6845178E+002, 3.7135544E+002, 3.7453514E+002, 4.0377600E+002, 4.2262636E+002, 4.2508332E+002, 4.2111479E+002, 1.4946441E-001, 1.7231298E-001, 1.6671496E-001, 1.5928069E-001, 1.6125609E-001, 1.7122423E-001, 1.8353274E-001, 1.9589484E-001, 2.0604421E-001, 2.1717358E-001, 2.5779429E-001, 4.6550636E-001, 2.6571975E-001, 3.5570744E-001, 3.6796959E-001, 3.5699039E-001, 3.5699039E-001, 3.5036850E-001, 3.6155288E-001, 3.8116360E-001, 4.1289551E-001, 4.4936335E-001, 6.1917263E-001, 1.0068595E+000, 2.2639961E+002, 2.7259125E+002, 2.1755199E+002, 1.7087480E+002, 1.4261070E+002, 1.2621026E+002, 1.1872013E+002, 1.1669980E+002, 1.1688601E+002, 1.1879723E+002, 1.3557535E+002, 1.4475152E+002, 1.3636255E+002, 1.4296841E+002,-1.7553813E-002,-3.3680758E-002,-2.3685385E-002,-4.8741499E-003, 6.2308750E-003, 1.2078836E-002, 1.6577819E-002, 2.0068043E-002, 2.4469289E-002, 2.9913603E-002, 7.2297996E-002, 2.8231368E-001, 3.1413506E+001, 6.8757773E+001, 6.4335588E+001, 4.9194385E+001, 3.8306423E+001, 3.2668955E+001, 3.1093695E+001, 3.2229268E+001, 3.5067334E+001, 3.9151944E+001, 6.1121432E+001, 9.3127020E+001,-2.5262455E+001,-3.3669890E+001,-1.8354560E+001,-6.8622728E+000,-1.6545697E+000, 2.2523117E-001, 1.6598200E+000, 2.7412797E+000, 3.6726165E+000, 4.6886835E+000, 1.0657004E+001, 2.3697959E+001, 2.5000000E+001, 1.3190088E+003, 5.2773915E-002, 5.2835723E-002, 3.6042643E-002, 4.1637089E-002, 1.8478935E-001, 0.0000000E+000
 9.0000000E+000,-4.4076359E-001,-3.1622248E-001,-2.3083594E-001,-1.7815963E-001,-1.4433766E-001,-1.2000159E-001,-1.0310382E-001,-9.4464833E-002,-8.2708422E-002,-7.8075613E-002,-5.0321807E-002,-2.2280388E-002, 2.4661959E-001, 2.6606526E-001, 2.9951418E-001, 3.3866518E-001, 3.3866518E-001, 4.1237554E-001, 4.4988231E-001, 4.8866134E-001, 5.2612302E-001, 5.6347541E-001, 8.4429845E-001, 1.4401061E+000, 6.8178656E+002, 4.8321933E+002, 4.1220937E+002, 3.8384528E+002, 3.7137842E+002, 3.6696603E+002, 3.6684809E+002, 3.6845178E+002, 3.7135544E+002, 3.7453514E+002, 4.0377600E+002, 4.2262636E+002, 4.2508332E+002, 4.2111479E+002, 1.4946441E-001, 1.7231298E-001, 1.6671496E-001, 1.5928069E-001, 1.6125609E-001, 1.7122423E-001, 1.8353274E-001, 1.9589484E-001, 2.0604421E-001, 2.1717358E-001, 2.5779429E-001, 4.6550636E-001, 2.6571975E-001, 3.5570744E-001, 3.6796959E-001, 3.5699039E-001, 3.5699039E-001, 3.5036850E-001, 3.6155288E-001, 3.8116360E-001, 4.1289551E-001, 4.4936335E-001, 6.1917263E-001, 1.0068595E+000, 2.2639961E+002, 2.7259125E+002, 2.1755199E+002, 1.7087480E+002, 1.4261070E+002, 1.2621026E+002, 1.1872013E+002, 1.1669980E+002, 1.1688601E+002, 1.1879723E+002, 1.3557535E+002, 1.4475152E+002, 1.3636255E+002, 1.4296841E+002,-1.7553813E-002,-3.3680758E-002,-2.3685385E-002,-4.8741499E-003, 6.2308750E-003, 1.2078836E-002, 1.6577819E-002, 2.0068043E-002, 2.4469289E-002, 2.9913603E-002, 7.2297996E-002, 2.8231368E-001, 3.1413506E+001, 6.8757773E+001, 6.4335588E+001, 4.9194385E+001, 3.8306423E+001, 3.2668955E+001, 3.1093695E+001, 3.2229268E+001, 3.5067334E+001, 3.9151944E+001, 6.1121432E+001, 9.3127020E+001,-2.5262455E+001,-3.3669890E+001,-1.8354560E+001,-6.8622728E+000,-1.6545697E+000, 2.2523117E-001, 1.6598200E+000, 2.7412797E+000, 3.6726165E+000, 4.6886835E+000, 1.0657004E+001, 2.3697959E+001, 2.7000000E+001, 1.2999952E+003, 6.3580091E-002, 5.4953510E-002, 2.8176506E-002, 2.4821965E-002, 1.7354860E-001, 0.0000000E+000
 1.0000000E+001,-3.3344014E-001,-2.5243375E-001,-1.8983641E-001,-1.4849420E-001,-1.2258674E-001,-1.0769906E-001,-9.6983139E-002,-8.8411802E-002,-8.3212978E-002,-8.2134880E-002,-8.1282204E-002,-6.0895621E-002, 1.6049522E-001, 1.7439894E-001, 1.8246003E-001, 1.8794367E-001, 1.8794367E-001, 1.8669212E-001, 1.9907603E-001, 2.1060328E-001, 2.2673754E-001, 2.4893574E-001, 4.1594600E-001, 9.5007853E-001, 4.6759624E+002, 3.7237196E+002, 3.4047357E+002, 3.2761489E+002, 3.2174757E+002, 3.1967205E+002, 3.2038953E+002, 3.2203907E+002, 3.2397499E+002, 3.2651394E+002, 3.4454125E+002, 3.6119992E+002, 3.6962384E+002, 3.7659499E+002, 1.5222722E-001, 1.3339394E-001, 1.3450947E-001, 1.3875934E-001, 1.4228374E-001, 1.4952102E-001, 1.5708126E-001, 1.6456836E-001, 1.7148054E-001, 1.8000860E-001, 2.0644000E-001, 3.9627219E-001, 2.0319790E-001, 2.2870438E-001, 2.4199492E-001, 2.4944706E-001, 2.4944706E-001, 2.8266232E-001, 2.9439948E-001, 3.1098722E-001, 3.2708915E-001, 3.4226742E-001, 4.4984590E-001, 8.1632343E-001, 2.1385299E+002, 1.5287047E+002, 1.1812674E+002, 1.0381622E+002, 9.6659156E+001, 9.0900275E+001, 8.7537721E+001, 8.6387379E+001, 8.6767114E+001, 8.7571546E+001, 9.0194019E+001, 9.8641403E+001, 9.7691802E+001, 1.0273745E+002,-1.1020511E-002,-7.2266151E-003, 2.3785933E-003, 5.8146876E-003, 4.7271628E-003, 3.8478212E-003, 4.0805581E-003, 4.3223759E-003, 5.4750343E-003, 6.3733435E-003, 2.3890968E-002, 1.8092349E-001, 2.0578870E+001, 2.3396955E+001, 1.9183670E+001, 1.7544141E+001, 1.7957824E+001, 1.8565500E+001, 1.8949409E+001, 1.9841816E+001, 2.1076669E+001, 2.2109362E+001, 2.8635942E+001, 5.6039462E+001,-2.5607554E+001,-1.1155071E+001,-4.0197650E+000,-7.2050844E-001, 4.3423423E-001, 5.8027823E-001, 6.9443290E-001, 5.7870093E-001, 6.0988331E-001, 6.8331156E-001, 2.0143519E+000, 1.0223139E+001, 2.9000000E+001, 1.2766107E+003, 7.0787164E-002, 5.5229370E-002, 2.3653672E-002, 1.8578010E-002, 1.6518428E-001, 0.0000000E+000
 1.1000000E+001,-3.3344014E-001,-2.5243375E-001,-1.8983641E-001,-1.4849420E-001,-1.2258674E-001,-1.0769906E-001,-9.6983139E-002,-8.8411802E-002,-8.3212978E-002,-8.2134880E-002,-8.1282204E-002,-6.0895621E-002, 1.6049522E-001, 1.7439894E-001, 1.8246003E-001, 1.8794367E-001, 1.8794367E-001, 1.8669212E-001, 1.9907603E-001, 2.1060328E-001, 2.2673754E-001, 2.4893574E-001, 4.1594600E-001, 9.5007853E-001, 4.6759624E+002, 3.7237196E+002, 3.4047357E+002, 3.2761489E+002, 3.2174757E+002, 3.1967205E+002, 3.2038953E+002, 3.2203907E+002, 3.2397499E+002, 3.2651394E+002, 3.4454125E+002, 3.6119992E+002, 3.6962384E+002, 3.7659499E+002, 1.5222722E-001, 1.3339394E-001, 1.3450947E-001, 1.3875934E-001, 1.4228374E-001, 1.4952102E-001, 1.5708126E-001, 1.6456836E-001, 1.7148054E-001, 1.8000860E-001, 2.0644000E-001, 3.9627219E-001, 2.0319790E-001, 2.2870438E-001, 2.4199492E-001, 2.4944706E-001, 2.4944706E-001, 2.8266232E-001, 2.9439948E-001, 3.1098722E-001, 3.2708915E-001, 3.4226742E-001, 4.4984590E-001, 8.1632343E-001, 2.1385299E+002, 1.5287047E+002, 1.1812674E+002, 1.0381622E+002, 9.6659156E+001, 9.0900275E+001, 8.7537721E+001, 8.6387379E+001, 8.6767114E+001, 8.7571546E+001, 9.0194019E+001, 9.8641403E+001, 9.7691802E+001, 1.0273745E+002,-1.1020511E-002,-7.2266151E-003, 2.3785933E-003, 5.8146876E-003, 4.7271628E-003, 3.8478212E-003, 4.0805581E-003, 4.3223759E-003, 5.4750343E-003, 6.3733435E-003, 2.3890968E-002, 1.8092349E-001, 2.0578870E+001, 2.3396955E+001, 1.9183670E+001, 1.7544141E+001, 1.7957824E+001, 1.8565500E+001, 1.8949409E+001, 1.9841816E+001, 2.1076669E+001, 2.2109362E+001, 2.8635942E+001, 5.6039462E+001,-2.5607554E+001,-1.1155071E+001,-4.0197650E+000,-7.2050844E-001, 4.3423423E-001, 5.8027823E-001, 6.9443290E-001, 5.7870093E-001, 6.0988331E-001, 6.8331156E-001, 2.0143519E+000, 1.0223139E+001, 3.1000000E+001, 1.2426453E+003, 7.9213967E-002, 5.4707081E-002, 1.9106997E-002, 1.3585356E-002, 1.5517593E-001, 0.0000000E+000
 1.2000000E+001,-2.7459751E-001,-2.1078109E-001,-1.5891215E-001,-1.2505268E-001,-1.0448083E-001,-9.5135660E-002,-8.6132799E-002,-8.0132673E-002,-7.9909910E-002,-8.2507946E-002,-9.1578300E-002,-9.0251687E-002, 5.8016129E-002, 4.3075471E-002, 5.3393905E-002, 5.9856773E-002, 5.9856773E-002, 9.0353738E-002, 9.8968464E-002, 1.0607172E-001, 1.0914188E-001, 1.1560408E-001, 1.3946574E-001, 5.5240354E-001, 3.5126736E+002, 3.1774289E+002, 3.0755929E+002, 3.0387307E+002, 3.0243643E+002, 3.0204786E+002, 3.0254094E+002, 3.0351206E+002, 3.0424981E+002, 3.0523688E+002, 3.1284095E+002, 3.2393440E+002, 3.3219208E+002, 3.4258132E+002, 1.0877107E-001, 9.9562794E-002, 1.0428233E-001, 1.1057183E-001, 1.1563303E-001, 1.2089196E-001, 1.2803294E-001, 1.3348342E-001, 1.3830293E-001, 1.4596303E-001, 1.6297381E-001, 3.2820683E-001, 1.8840782E-001, 2.1144813E-001, 1.9745550E-001, 1.8688805E-001, 1.8688805E-001, 1.7715095E-001, 1.7821179E-001, 1.8263120E-001, 1.9240189E-001, 2.0213689E-001, 2.6191513E-001, 6.2504569E-001, 1.1173240E+002, 7.3826076E+001, 5.5339727E+001, 4.9377242E+001, 4.9011442E+001, 4.8695592E+001, 4.8773204E+001, 4.9673319E+001, 5.1515799E+001, 5.4375338E+001, 5.9754545E+001, 7.0695732E+001, 6.8755509E+001, 7.2869914E+001,-7.0222585E-003,-6.4175856E-003,-2.7927654E-003,-3.8600458E-004, 1.1811699E-003, 1.8132465E-003, 1.4740039E-003, 8.7193964E-004, 3.8475809E-004,-8.4778893E-005, 3.7134588E-003, 9.8796823E-002, 1.2465911E+001, 1.1040299E+001, 7.6067003E+000, 5.8362879E+000, 5.5268844E+000, 5.5167658E+000, 5.7122559E+000, 6.1029497E+000, 6.6615020E+000, 7.3687284E+000, 1.0646894E+001, 3.1162634E+001,-8.8244466E+000,-3.8681683E+000,-1.6686890E+000,-8.3615173E-001,-6.0383389E-001,-5.6286730E-001,-6.5991032E-001,-7.7943413E-001,-8.8610327E-001,-1.0298155E+000,-2.6219355E-001, 2.8317080E+000, 3.3000000E+001, 1.2015416E+003, 8.8169604E-002, 5.3453659E-002, 1.4943504E-002, 9.8098533E-003, 1.4446395E-001, 0.0000000E+000
 1.3000000E+001,-2.7459751E-001,-2.1078109E-001,-1.5891215E-001,-1.2505268E-001,-1.0448083E-001,-9.5135660E-002,-8.6132799E-002,-8.0132673E-002,-7.9909910E-002,-8.2507946E-002,-9.1578300E-002,-9.0251687E-002, 5.8016129E-002, 4.3075471E-002, 5.3393905E-002, 5.9856773E-002, 5.9856773E-002, 9.0353738E-002, 9.8968464E-002, 1.0607172E-001, 1.0914188E-001, 1.1560408E-001, 1.3946574E-001, 5.5240354E-001, 3.5126736E+002, 3.1774289E+002, 3.0755929E+002, 3.0387307E+002, 3.0243643E+002, 3.0204786E+002, 3.0254094E+002, 3.0351206E+002, 3.0424981E+002, 3.0523688E+002, 3.1284095E+002, 3.2393440E+002, 3.3219208E+002, 3.4258132E+002, 1.0877107E-001, 9.9562794E-002, 1.0428233E-001, 1.1057183E-001, 1.1563303E-001, 1.2089196E-001, 1.2803294E-001, 1.3348342E-001, 1.3830293E-001, 1.4596303E-001, 1.6297381E-001, 3.2820683E-001, 1.8840782E-001, 2.1144813E-001, 1.9745550E-001, 1.8688805E-001, 1.8688805E-001, 1.7715095E-001, 1.7821179E-001, 1.8263120E-001, 1.9240189E-001, 2.0213689E-001, 2.6191513E-001, 6.2504569E-001, 1.1173240E+002, 7.3826076E+001, 5.5339727E+001, 4.9377242E+001, 4.9011442E+001, 4.8695592E+001, 4.8773204E+001, 4.9673319E+001, 5.1515799E+001, 5.4375338E+001, 5.9754545E+001, 7.0695732E+001, 6.8755509E+001, 7.2869914E+001,-7.0222585E-003,-6.4175856E-003,-2.7927654E-003,-3.8600458E-004, 1.1811699E-003, 1.8132465E-003, 1.4740039E-003, 8.7193964E-004, 3.8475809E-004,-8.4778893E-005, 3.7134588E-003, 9.8796823E-002, 1.2465911E+001, 1.1040299E+001, 7.6067003E+000, 5.8362879E+000, 5.5268844E+000, 5.5167658E+000, 5.7122559E+000, 6.1029497E+000, 6.6615020E+000, 7.3687284E+000, 1.0646894E+001, 3.1162634E+001,-8.8244466E+000,-3.8681683E+000,-1.6686890E+000,-8.3615173E-001,-6.0383389E-001,-5.6286730E-001,-6.5991032E-001,-7.7943413E-001,-8.8610327E-001,-1.0298155E+000,-2.6219355E-001, 2.8317080E+000, 3.4980000E+001, 1.2015416E+003, 8.8169604E-002, 5.3453659E-002, 1.4943504E-002, 9.8098533E-003, 1.4446395E-001, 0.0000000E+000
 1.4000000E+001,-2.7459751E-001,-2.1078109E-001,-1.5891215E-001,-1.2505268E-001,-1.0448083E-001,-9.5135660E-002,-8.6132799E-002,-8.0132673E-002,-7.9909910E-002,-8.2507946E-002,-9.1578300E-002,-9.0251687E-002, 5.8016129E-002, 4.3075471E-002, 5.3393905E-002, 5.9856773E-002, 5.9856773E-002, 9.0353738E-002, 9.8968464E-002, 1.0607172E-001, 1.0914188E-001, 1.1560408E-001, 1.3946574E-001, 5.5240354E-001, 3.5126736E+002, 3.1774289E+002, 3.0755929E+002, 3.0387307E+002, 3.0243643E+002, 3.0204786E+002, 3.0254094E+002, 3.0351206E+002, 3.0424981E+002, 3.0523688E+002, 3.1284095E+002, 3.2393440E+002, 3.3219208E+002, 3.4258132E+002, 1.0877107E-001, 9.9562794E-002, 1.0428233E-001, 1.1057183E-001, 1.1563303E-001, 1.2089196E-001, 1.2803294E-001, 1.3348342E-001, 1.3830293E-001, 1.4596303E-001, 1.6297381E-001, 3.2820683E-001, 1.8840782E-001, 2.1144813E-001, 1.9745550E-001, 1.8688805E-001, 1.8688805E-001, 1.7715095E-001, 1.7821179E-001, 1.8263120E-001, 1.9240189E-001, 2.0213689E-001, 2.6191513E-001, 6.2504569E-001, 1.1173240E+002, 7.3826076E+001, 5.5339727E+001, 4.9377242E+001, 4.9011442E+001, 4.8695592E+001, 4.8773204E+001, 4.9673319E+001, 5.1515799E+001, 5.4375338E+001, 5.9754545E+001, 7.0695732E+001, 6.8755509E+001, 7.2869914E+001,-7.0222585E-003,-6.4175856E-003,-2.7927654E-003,-3.8600458E-004, 1.1811699E-003, 1.8132465E-003, 1.4740039E-003, 8.7193964E-004, 3.8475809E-004,-8.4778893E-005, 3.7134588E-003, 9.8796823E-002, 1.2465911E+001, 1.1040299E+001, 7.6067003E+000, 5.8362879E+000, 5.5268844E+000, 5.5167658E+000, 5.7122559E+000, 6.1029497E+000, 6.6615020E+000, 7.3687284E+000, 1.0646894E+001, 3.1162634E+001,-8.8244466E+000,-3.8681683E+000,-1.6686890E+000,-8.3615173E-001,-6.0383389E-001,-5.6286730E-001,-6.5991032E-001,-7.7943413E-001,-8.8610327E-001,-1.0298155E+000,-2.6219355E-001, 2.8317080E+000, 3.7000000E+001, 1.1545955E+003, 9.7334089E-002, 5.1554824E-002, 1.1317852E-002, 6.9900283E-003, 1.3352755E-001, 0.0000000E+000
 1.5000000E+001,-1.9711866E-001,-1.5278952E-001,-1.2178019E-001,-1.0261276E-001,-9.0744110E-002,-8.1151462E-002,-7.5310933E-002,-7.2813991E-002,-7.2275472E-002,-7.3246126E-002,-8.4562682E-002,-1.0570188E-001, 1.4353568E-001, 1.0843487E-001, 9.5774263E-002, 9.6433385E-002, 9.6433385E-002, 8.7067661E-002, 8.3251718E-002, 8.3606378E-002, 8.8778098E-002, 9.2587666E-002, 9.0504519E-002, 2.6376843E-001, 3.1113843E+002, 3.0409916E+002, 3.0036078E+002, 2.9880281E+002, 2.9818725E+002, 2.9795560E+002, 2.9793135E+002, 2.9804571E+002, 2.9820712E+002, 2.9838132E+002, 3.0033853E+002, 3.0497817E+002, 3.1107451E+002, 3.1775305E+002, 6.1827171E-002, 6.0575219E-002, 7.1120657E-002, 7.9718635E-002, 8.5962188E-002, 9.3232888E-002, 9.9705944E-002, 1.0482253E-001, 1.0899329E-001, 1.1480069E-001, 1.2741241E-001, 2.6504140E-001, 1.3839063E-001, 1.4415505E-001, 1.1928118E-001, 1.0297628E-001, 1.0297628E-001, 8.9342839E-002, 9.2727235E-002, 1.0017057E-001, 1.0734813E-001, 1.1141093E-001, 1.5329366E-001, 4.5844340E-001, 2.6722611E+001, 1.8359287E+001, 1.2236920E+001, 1.1721735E+001, 1.3794979E+001, 1.7126918E+001, 2.1097633E+001, 2.4560816E+001, 2.6929595E+001, 2.9116897E+001, 3.7505110E+001, 4.9587083E+001, 4.7567230E+001, 4.9873119E+001,-2.6244856E-003, 3.3707482E-004, 2.3675177E-003, 2.0547216E-003, 1.0759891E-003, 3.2856536E-004, 1.5391078E-004, 2.8337985E-004, 3.2719626E-004, 5.7170578E-004,-5.4615243E-004, 5.0841603E-002, 2.1921256E+000, 1.0020263E+000, 1.1185261E-001,-2.2155910E-001,-1.1074556E-001, 1.4119807E-001, 5.3513475E-001, 9.6099817E-001, 1.2958917E+000, 1.4998941E+000, 3.1526739E+000, 1.6517081E+001,-1.1034840E+000,-4.7497101E-001,-2.6606891E-001,-2.8640362E-001,-3.1267049E-001,-4.1859022E-001,-4.8028375E-001,-5.1732071E-001,-6.1233449E-001,-6.8262295E-001,-6.5769018E-001, 8.6411797E-001, 3.9000000E+001, 1.1042624E+003, 1.0638540E-001, 4.9195608E-002, 8.2563850E-003, 4.8826969E-003, 1.2278875E-001, 0.0000000E+000
