Temperature (K) 1.0D radius: 0 cm,Temperature PDF (1/K) 1.0D radius: 0 cm,Temperature (K) 1.0D radius: 1 cm,Temperature PDF (1/K) 1.0D radius: 1 cm,Temperature (K) 1.0D radius: 2 cm,Temperature PDF (1/K) 1.0D radius: 2 cm,Temperature (K) 1.0D radius: 3 cm,Temperature PDF (1/K) 1.0D radius: 3 cm,Temperature (K) 1.0D radius: 4 cm,Temperature PDF (1/K) 1.0D radius: 4 cm,Temperature (K) 1.0D radius: 5 cm,Temperature PDF (1/K) 1.0D radius: 5 cm,Temperature (K) 1.0D radius: 6 cm,Temperature PDF (1/K) 1.0D radius: 6 cm,Temperature (K) 1.0D radius: 7 cm,Temperature PDF (1/K) 1.0D radius: 7 cm,Temperature (K) 1.0D radius: 8 cm,Temperature PDF (1/K) 1.0D radius: 8 cm,Temperature (K) 1.0D radius: 9 cm,Temperature PDF (1/K) 1.0D radius: 9 cm,Temperature (K) 1.0D radius: 10 cm,Temperature PDF (1/K) 1.0D radius: 10 cm,Temperature (K) 1.0D radius: 11 cm,Temperature PDF (1/K) 1.0D radius: 11 cm,Temperature (K) 1.5D radius: 0 cm,Temperature PDF (1/K) 1.5D radius: 0 cm,Temperature (K) 1.5D radius: 1 cm,Temperature PDF (1/K) 1.5D radius: 1 cm,Temperature (K) 1.5D radius: 2 cm,Temperature PDF (1/K) 1.5D radius: 2 cm,Temperature (K) 1.5D radius: 3 cm,Temperature PDF (1/K) 1.5D radius: 3 cm,Temperature (K) 1.5D radius: 4 cm,Temperature PDF (1/K) 1.5D radius: 4 cm,Temperature (K) 1.5D radius: 5 cm,Temperature PDF (1/K) 1.5D radius: 5 cm,Temperature (K) 1.5D radius: 6 cm,Temperature PDF (1/K) 1.5D radius: 6 cm,Temperature (K) 1.5D radius: 7 cm,Temperature PDF (1/K) 1.5D radius: 7 cm,Temperature (K) 1.5D radius: 8 cm,Temperature PDF (1/K) 1.5D radius: 8 cm,Temperature (K) 1.5D radius: 9 cm,Temperature PDF (1/K) 1.5D radius: 9 cm,Temperature (K) 1.5D radius: 10 cm,Temperature PDF (1/K) 1.5D radius: 10 cm,Temperature (K) 1.5D radius: 11 cm,Temperature PDF (1/K) 1.5D radius: 11 cm,Temperature (K) 2.0D radius: 0 cm,Temperature PDF (1/K) 2.0D radius: 0 cm,Temperature (K) 2.0D radius: 1 cm,Temperature PDF (1/K) 2.0D radius: 1 cm,Temperature (K) 2.0D radius: 2 cm,Temperature PDF (1/K) 2.0D radius: 2 cm,Temperature (K) 2.0D radius: 3 cm,Temperature PDF (1/K) 2.0D radius: 3 cm,Temperature (K) 2.0D radius: 4 cm,Temperature PDF (1/K) 2.0D radius: 4 cm,Temperature (K) 2.0D radius: 5 cm,Temperature PDF (1/K) 2.0D radius: 5 cm,Temperature (K) 2.0D radius: 6 cm,Temperature PDF (1/K) 2.0D radius: 6 cm,Temperature (K) 2.0D radius: 7 cm,Temperature PDF (1/K) 2.0D radius: 7 cm,Temperature (K) 2.0D radius: 8 cm,Temperature PDF (1/K) 2.0D radius: 8 cm,Temperature (K) 2.0D radius: 9 cm,Temperature PDF (1/K) 2.0D radius: 9 cm,Temperature (K) 2.0D radius: 10 cm,Temperature PDF (1/K) 2.0D radius: 10 cm,Temperature (K) 2.0D radius: 11 cm,Temperature PDF (1/K) 2.0D radius: 11 cm,Temperature (K) 2.5D radius: 0 cm,Temperature PDF (1/K) 2.5D radius: 0 cm,Temperature (K) 2.5D radius: 1 cm,Temperature PDF (1/K) 2.5D radius: 1 cm,Temperature (K) 2.5D radius: 2 cm,Temperature PDF (1/K) 2.5D radius: 2 cm,Temperature (K) 2.5D radius: 3 cm,Temperature PDF (1/K) 2.5D radius: 3 cm,Temperature (K) 2.5D radius: 4 cm,Temperature PDF (1/K) 2.5D radius: 4 cm,Temperature (K) 2.5D radius: 5 cm,Temperature PDF (1/K) 2.5D radius: 5 cm,Temperature (K) 2.5D radius: 6 cm,Temperature PDF (1/K) 2.5D radius: 6 cm,Temperature (K) 2.5D radius: 7 cm,Temperature PDF (1/K) 2.5D radius: 7 cm,Temperature (K) 2.5D radius: 8 cm,Temperature PDF (1/K) 2.5D radius: 8 cm,Temperature (K) 2.5D radius: 9 cm,Temperature PDF (1/K) 2.5D radius: 9 cm,Temperature (K) 2.5D radius: 10 cm,Temperature PDF (1/K) 2.5D radius: 10 cm,Temperature (K) 2.5D radius: 11 cm,Temperature PDF (1/K) 2.5D radius: 11 cm,Temperature (K) 3.0D radius: 0 cm,Temperature PDF (1/K) 3.0D radius: 0 cm,Temperature (K) 3.0D radius: 1 cm,Temperature PDF (1/K) 3.0D radius: 1 cm,Temperature (K) 3.0D radius: 2 cm,Temperature PDF (1/K) 3.0D radius: 2 cm,Temperature (K) 3.0D radius: 3 cm,Temperature PDF (1/K) 3.0D radius: 3 cm,Temperature (K) 3.0D radius: 4 cm,Temperature PDF (1/K) 3.0D radius: 4 cm,Temperature (K) 3.0D radius: 5 cm,Temperature PDF (1/K) 3.0D radius: 5 cm,Temperature (K) 3.0D radius: 6 cm,Temperature PDF (1/K) 3.0D radius: 6 cm,Temperature (K) 3.0D radius: 7 cm,Temperature PDF (1/K) 3.0D radius: 7 cm,Temperature (K) 3.0D radius: 8 cm,Temperature PDF (1/K) 3.0D radius: 8 cm,Temperature (K) 3.0D radius: 9 cm,Temperature PDF (1/K) 3.0D radius: 9 cm,Temperature (K) 3.0D radius: 10 cm,Temperature PDF (1/K) 3.0D radius: 10 cm,Temperature (K) 3.0D radius: 11 cm,Temperature PDF (1/K) 3.0D radius: 11 cm,Temperature (K) 3.5D radius: 0 cm,Temperature PDF (1/K) 3.5D radius: 0 cm,Temperature (K) 3.5D radius: 1 cm,Temperature PDF (1/K) 3.5D radius: 1 cm,Temperature (K) 3.5D radius: 2 cm,Temperature PDF (1/K) 3.5D radius: 2 cm,Temperature (K) 3.5D radius: 3 cm,Temperature PDF (1/K) 3.5D radius: 3 cm,Temperature (K) 3.5D radius: 4 cm,Temperature PDF (1/K) 3.5D radius: 4 cm,Temperature (K) 3.5D radius: 5 cm,Temperature PDF (1/K) 3.5D radius: 5 cm,Temperature (K) 3.5D radius: 6 cm,Temperature PDF (1/K) 3.5D radius: 6 cm,Temperature (K) 3.5D radius: 7 cm,Temperature PDF (1/K) 3.5D radius: 7 cm,Temperature (K) 3.5D radius: 8 cm,Temperature PDF (1/K) 3.5D radius: 8 cm,Temperature (K) 3.5D radius: 9 cm,Temperature PDF (1/K) 3.5D radius: 9 cm,Temperature (K) 3.5D radius: 10 cm,Temperature PDF (1/K) 3.5D radius: 10 cm,Temperature (K) 3.5D radius: 11 cm,Temperature PDF (1/K) 3.5D radius: 11 cm
734.0395010999999,0.000512756,774.1303676,0.000851388,722.1205177999999,0.000615348,728.1979752000001,0.000931757,695.9823436,0.0009368260000000001,606.2432954,0.001437012,628.9234614,0.000818968,552.0714833,0.0012929880000000001,569.4611229,0.00019040099999999998,481.24878190000004,7.79e-05,388.89038819999996,0.043249301,361.5104726,0.003905693,746.4631331,0.00046404,769.730202,0.000536945,749.6302059,0.0007024189999999999,686.6840794,0.00089809,649.770854,0.001224797,668.9714397000001,0.001360866,589.3717362000001,0.001490838,600.1230155000001,0.0012498589999999999,631.6194347999999,0.00085641,563.9877872999999,0.0007220989999999999,519.6788706,0.000637242,540.1847631,8.4e-05,745.5716639999999,0.000563885,751.2411533,0.0005656869999999999,755.6075787000001,0.00074319,742.7999943,0.000804311,730.3101429999999,0.0008459930000000001,715.0022489,0.001046717,658.1221301,0.001041977,599.7545934,0.0012183930000000001,561.1604363,0.001839688,568.5413459,0.00191671,526.365001,0.0023966079999999997,521.4123576999999,0.000730892,763.3957236,0.000718288,742.191446,0.000605808,687.6603818,0.0008119,721.0502702,0.000793868,679.3876451,0.001121671,645.398266,0.0013014810000000002,634.2041663,0.001541715,593.2957372999999,0.0015911529999999999,622.1924191,0.0011199089999999999,536.5703546,0.002264786,533.2536471,0.001307309,540.6451473,0.00077938,717.4754337,0.000889052,719.0076690000001,0.001031895,693.7089361000001,0.00123476,654.1720853999999,0.001235438,674.6344123,0.001466685,629.2991394999999,0.0016014920000000001,569.5446791,0.001926987,585.869463,0.001724755,541.3908895,0.0027722890000000003,571.0127292999999,0.002259415,535.3787194,0.002448534,535.8243978999999,0.002114064,645.3561593,0.0012659239999999999,644.0261495,0.001608659,635.4908121,0.001596635,613.3528362000001,0.0019001810000000001,582.7877118,0.001926575,586.8930715,0.00228582,590.1782811,0.002450639,570.6447177,0.002210409,554.8308578,0.0032125459999999997,534.9285427,0.002414967,513.8265884,0.0036443540000000003,506.1771546,0.0024463379999999997
751.9869401000001,0.000605304,794.0555268999999,0.000859238,740.0093559999999,0.000643684,744.3524941000001,0.000889545,712.6538042999999,0.000936451,617.2228736000001,0.001442425,640.1068869,0.000754637,559.4259282,0.001213027,580.5340054,0.00011554,485.8686632,0.000113749,389.9461245,0.046389964000000006,362.213654,0.0056806040000000006,763.8545749,0.000474472,789.715982,0.000539922,767.9196099999999,0.00070926,703.1360071,0.0008929480000000001,664.6525331,0.001246661,682.8133632,0.001314313,600.5255999,0.001473451,609.2879284,0.001055656,642.8143171,0.000765041,572.2616408,0.000809053,529.0005997999999,0.000525775,547.4816786,6.13e-05,764.5292106,0.0005506759999999999,770.4423032999999,0.0005745,774.9946899,0.000753381,759.9625047999999,0.000782075,746.4458791000001,0.000874878,732.6608656000001,0.0009407339999999999,673.1280343999999,0.0009210589999999999,611.9905418999999,0.001148858,572.2687708,0.0018520779999999998,579.9329849,0.0017953370000000001,535.9189964,0.002040391,529.5781115,0.0007596219999999999,783.1134125,0.000737349,761.007878,0.000629601,704.149411,0.000851176,738.9667512999999,0.000814782,694.3798182999999,0.001085993,660.0898788,0.001242071,648.424264,0.0016619,605.1028659,0.001498429,635.8985285,0.001019387,545.8393151,0.001953298,541.357806,0.001238219,550.8715143,0.000661004,733.4313215,0.00086043,733.7036304,0.000985707,708.0956086,0.001197797,667.3178177,0.001221875,687.2515925,0.001341982,642.1472698,0.001676479,581.0118195,0.002057653,596.5915177999999,0.001653279,551.6375135,0.00270573,582.4164188999999,0.001851255,543.9048302,0.002193922,545.818676,0.001711788,660.0485589,0.001256767,656.6750921,0.0016024770000000002,647.9822812000001,0.001568339,626.6819563999999,0.0017143170000000001,594.6417759,0.001999934,599.0823562999999,0.002153896,601.2218174999999,0.002460836,580.2067945,0.002097222,563.8414042,0.002859145,543.7311844999999,0.0023552679999999998,521.8656356,0.003416728,514.6290868,0.002184679
769.9343791,0.000642601,813.9806862,0.000912774,757.8981941000001,0.00063039,760.507013,0.000918977,729.3252650000001,0.0008522060000000001,628.2024517000001,0.001462937,651.2903125,0.000744568,566.7803731,0.000985053,591.6068879,9.49e-05,490.48854450000005,0.000144895,391.0018608,0.046899580999999996,362.9168353,0.00760676,781.2460167,0.000484184,809.701762,0.000557627,786.2090139999999,0.000703787,719.5879348,0.000894662,679.5342122999999,0.001165513,696.6552866000001,0.001225954,611.6794637,0.001470366,618.4528412000001,0.001165898,654.0091993,0.000844954,580.5354943,0.000757636,538.322329,0.000633885,554.7785942,3.6e-05,783.4867573,0.000552657,789.6434533,0.000572868,794.381801,0.000775706,777.1250152000001,0.0007438010000000001,762.5816151,0.000818853,750.3194822,0.000922302,688.1339387,0.00095108,624.2264904,0.001230919,583.3771054,0.001529366,591.3246239,0.0017678770000000002,545.4729917999999,0.001519161,537.7438654,0.000632444,802.8311012999999,0.000754346,779.82431,0.000632429,720.6384403,0.0008253710000000001,756.8832324,0.000802128,709.3719915,0.001136694,674.7814916,0.001217157,662.6443617000001,0.001448384,616.9099945,0.001327021,649.6046379,0.000918636,555.1082756,0.00154158,549.4619647999999,0.00102979,561.0978812999999,0.000496136,749.3872094,0.0008343560000000001,748.3995919,0.001015719,722.4822812000001,0.001185839,680.46355,0.0011493,699.8687727999999,0.0013390070000000001,654.9954001,0.001613179,592.4789599999999,0.001939808,607.3135725,0.0015870539999999999,561.8841375,0.0027670990000000003,593.8201085,0.001793104,552.430941,0.0020060810000000003,555.8129542,0.001274762,674.7409585,0.001317029,669.3240347,0.001530266,660.4737503,0.0015678379999999998,640.0110765,0.0017596089999999999,606.49584,0.002015239,611.271641,0.00199374,612.2653539,0.002414667,589.7688713,0.0020049720000000003,572.8519506,0.002629677,552.5338264,0.0017877720000000002,529.9046827,0.0029210079999999997,523.0810191,0.001815693
787.8818181,0.000821247,833.9058455,0.000887341,775.7870322000001,0.000645783,776.6615318,0.0009077460000000001,745.9967257000001,0.000864777,639.1820297999999,0.0014489779999999999,662.473738,0.0007138,574.134818,0.0007689880000000001,602.6797705,8.87e-05,495.1084258,0.00017130099999999998,392.05759720000003,0.046099601,363.6200167,0.009377222,798.6374586000001,0.000500731,829.687542,0.000562798,804.4984181,0.00068942,736.0398625,0.00097236,694.4158915,0.0012401439999999999,710.4972101,0.001244259,622.8333274,0.00126424,627.617754,0.001019478,665.2040815,0.000787395,588.8093478,0.000739867,547.6440582,0.000568414,562.0755097,4.970000000000001e-05,802.4443039,0.000611935,808.8446033,0.000604531,813.7689122,0.0007050110000000001,794.2875257000001,0.000737057,778.7173511,0.00076593,767.9780989,0.000984509,703.1398431,0.0010192530000000001,636.4624388,0.0011659860000000001,594.4854399000001,0.001332528,602.7162629,0.001608609,555.0269872,0.0012100910000000002,545.9096192000001,0.000715952,822.5487902000001,0.000752757,798.6407419,0.0006542259999999999,737.1274695000001,0.0007897000000000001,774.7997134,0.0008214610000000001,724.3641647000001,0.001174667,689.4731044,0.001164774,676.8644595,0.001445963,628.7171231000001,0.001199856,663.3107472999999,0.00085718,564.3772361,0.001275988,557.5661236000001,0.000970736,571.3242482999999,0.000415689,765.3430972,0.0008384730000000001,763.0955533,0.00098741,736.8689537,0.001090824,693.6092823,0.001077201,712.4859531000001,0.001382145,667.8435304,0.0016657660000000002,603.9461005,0.001811324,618.0356272999999,0.0016801189999999999,572.1307615000001,0.002470024,605.2237981000001,0.001594236,560.9570517999999,0.001697538,565.8072323,0.001294172,689.4333581000001,0.001339388,681.9729772000001,0.0014840220000000002,672.9652194,0.0014579060000000001,653.3401967,0.0017863629999999998,618.3499041,0.001941089,623.4609257999999,0.0018777289999999999,623.3088903,0.00226398,599.330948,0.0019526320000000002,581.8624971,0.0023668829999999997,561.3364683,0.0017014220000000002,537.9437299,0.002321787,531.5329513,0.0016776470000000002
805.829257,0.000907345,853.8310048000001,0.00096521,793.6758702999999,0.000700706,792.8160507,0.000941245,762.6681863,0.000832505,650.161608,0.001192572,673.6571636,0.000717436,581.4892629,0.0007796210000000001,613.752653,8.28e-05,499.72830710000005,0.000126614,393.1133335,0.044923332999999996,364.3231981,0.010880781,816.0289004,0.0005129619999999999,849.6733220000001,0.00058301,822.7878222,0.000637256,752.4917902000001,0.000949698,709.2975707,0.001072171,724.3391335,0.001093755,633.9871912000001,0.001212077,636.7826668,0.001088763,676.3989637999999,0.0006974230000000001,597.0832012999999,0.000810187,556.9657874,0.000484479,569.3724252999999,5.489999999999999e-05,821.4018506,0.000602523,828.0457533,0.0006257480000000001,833.1560232999999,0.000669097,811.4500362000001,0.000715915,794.8530871,0.000759145,785.6367156,0.000901034,718.1457473999999,0.0009848539999999999,648.6983872999999,0.001135053,605.5937745,0.0011889119999999999,614.1079018999999,0.0014858620000000001,564.5809825,0.0010925519999999999,554.0753731000001,0.000632827,842.2664789999999,0.0007071689999999999,817.4571739,0.000627272,753.6164987000001,0.000791787,792.7161945,0.000805995,739.3563379,0.001160896,704.1647172,0.001148378,691.0845572000001,0.001500772,640.5242517,0.0012904610000000001,677.0168567000001,0.0007191910000000001,573.6461966,0.001167321,565.6702825,0.000999298,581.5506153,0.00033799599999999997,781.2989851,0.000831024,777.7915147000001,0.000988048,751.2556262999999,0.001140832,706.7550146000001,0.001072918,725.1031333999999,0.001188273,680.6916607,0.001556695,615.413241,0.001754584,628.7576821,0.00143185,582.3773855000001,0.002304236,616.6274877000001,0.001195402,569.4831627,0.001608754,575.8015105000001,0.001127313,704.1257577,0.001280616,694.6219198,0.00139277,685.4566884999999,0.0014879560000000001,666.6693167999999,0.00166128,630.2039682,0.002021572,635.6502105000001,0.001929575,634.3524267000001,0.002337624,608.8930247999999,0.001967352,590.8730435,0.0022384370000000002,570.1391100999999,0.001754369,545.9827769999999,0.002148636,539.9848835,0.00138157
823.776696,0.00104695,873.7561641000001,0.001046063,811.5647085,0.000698432,808.9705696000001,0.000861468,779.339647,0.0007148619999999999,661.1411861,0.001110522,684.8405892000001,0.000686669,588.8437079,0.000703062,624.8255355,9.120000000000001e-05,504.34818839999997,0.000127291,394.16906980000005,0.046807731,365.0263794,0.011040923000000001,833.4203422,0.0005237530000000001,869.659102,0.000579093,841.0772262,0.0006451240000000001,768.9437178999999,0.0009123730000000001,724.1792499,0.00104442,738.181057,0.0010634730000000001,645.1410549,0.00127658,645.9475796,0.000999682,687.593846,0.000647407,605.3570547999999,0.000631364,566.2875166,0.000483136,576.6693408,6.52e-05,840.3593973,0.0005990559999999999,847.2469033,0.00061416,852.5431344000001,0.000648228,828.6125467,0.0007284910000000001,810.9888231000001,0.0007325869999999999,803.2953323,0.0008248260000000001,733.1516517000001,0.0009565,660.9343357999999,0.001091083,616.702109,0.001245232,625.4995408999999,0.001202749,574.1349779,0.001147229,562.2411268999999,0.0006412540000000001,861.9841679,0.000711935,836.2736057999999,0.000625608,770.1055279,0.000866735,810.6326756,0.000799844,754.3485111,0.0011379460000000001,718.8563301,0.001058731,705.3046549,0.0013427270000000002,652.3313803,0.00116674,690.7229661,0.000628035,582.915157,0.0011042139999999998,573.7744412999999,0.000922102,591.7769823,0.00040834800000000006,797.2548728999999,0.000819653,792.4874762000001,0.001015293,765.6422987999999,0.0010636460000000001,719.9007469,0.001108134,737.7203137,0.001194966,693.539791,0.001468075,626.8803813999999,0.001964359,639.4797368,0.001432725,592.6240094999999,0.002435218,628.0311773,0.001085408,578.0092735000001,0.0015823389999999999,585.7957886,0.0011013289999999998,718.8181572999999,0.001240371,707.2708623999999,0.0013937589999999998,697.9481576000001,0.0014596589999999999,679.998437,0.001628659,642.0580323,0.001766665,647.8394953,0.001801501,645.3959631,0.002182972,618.4551016,0.001841735,599.88359,0.002113462,578.941752,0.0016221789999999999,554.0218242000001,0.0018941610000000001,548.4368158,0.001312732
841.7241349999999,0.0011245089999999999,893.6813235,0.001034446,829.4535466,0.000661875,825.1250885,0.0008184819999999999,796.0111077,0.000706606,672.1207642,0.001204252,696.0240147000001,0.000599402,596.1981528,0.000663933,635.898418,9.379999999999999e-05,508.96806969999994,0.000101562,395.2248062,0.04527888,365.7295608,0.012206403000000001,850.811784,0.000512422,889.644882,0.00062782,859.3666302999999,0.000639822,785.3956456000001,0.000816013,739.060929,0.001003846,752.0229805,0.000998842,656.2949187,0.0011105569999999999,655.1124924,0.001011287,698.7887282,0.000542347,613.6309083,0.000600741,575.6092457999999,0.00043143099999999997,583.9662563999999,7.240000000000001e-05,859.3169439,0.000623494,866.4480533,0.0006249319999999999,871.9302456,0.000676539,845.7750571,0.000674725,827.1245592,0.0007331680000000001,820.953949,0.00080533,748.157556,0.000872692,673.1702842,0.000997518,627.8104436000001,0.001192854,636.8911799,0.0011401410000000001,583.6889732999999,0.000882685,570.4068808,0.000561193,881.7018567,0.000706057,855.0900377999999,0.000620949,786.5945572,0.000859335,828.5491566000001,0.000782971,769.3406842,0.00100337,733.5479429,0.001043399,719.5247526,0.001252038,664.1385088999999,0.001040104,704.4290755,0.000616155,592.1841175,0.001106239,581.8786001,0.0008788730000000001,602.0033493,0.00029884400000000004,813.2107607,0.00081534,807.1834376,0.000988899,780.0289713999999,0.00108691,733.0464792,0.001094333,750.337494,0.001290167,706.3879212999999,0.001447624,638.3475219,0.00186179,650.2017916,0.001402384,602.8706334,0.002482542,639.4348669,0.00097651,586.5353842999999,0.001369183,595.7900668,0.000994577,733.5105569,0.00129829,719.919805,0.001338612,710.4396267000001,0.001407824,693.3275571,0.001491139,653.9120964,0.0017590129999999998,660.02878,0.001722706,656.4394995,0.0020861020000000003,628.0171783,0.001721024,608.8941364,0.0019443989999999999,587.7443939,0.0014533870000000002,562.0608712999999,0.0016260679999999998,556.8887480000001,0.001272762
859.6715740000001,0.001316226,913.6064828,0.001067258,847.3423847000001,0.000684614,841.2796072999998,0.000874442,812.6825683999999,0.0007028539999999999,683.1003423,0.001207956,707.2074403,0.000511576,603.5525977000001,0.000725605,646.9713006,0.000100851,513.5879510999999,7.45e-05,396.28054249999997,0.044710005,366.4327421,0.015008893999999998,868.2032259,0.000537962,909.6306619,0.000652419,877.6560343,0.000579106,801.8475732999999,0.0007712610000000001,753.9426082,0.000995857,765.8649039,0.000965171,667.4487824,0.001072697,664.2774052999999,0.0010170889999999999,709.9836105,0.000525861,621.9047618,0.000598472,584.930975,0.000353203,591.2631719,6.6e-05,878.2744905999999,0.0006553619999999999,885.6492033,0.000616445,891.3173567,0.0006127999999999999,862.9375676000001,0.000630071,843.2602952,0.000709518,838.6125656,0.0008016089999999999,763.1634604,0.000873317,685.4062327,0.000936675,638.9187781,0.001378992,648.2828188999999,0.001249431,593.2429687000001,0.000772349,578.5726346,0.000563491,901.4195456,0.000727342,873.9064697000001,0.000617455,803.0835864000001,0.0008380839999999999,846.4656377,0.000746591,784.3328574,0.0010181839999999999,748.2395557,0.0009556689999999999,733.7448502999999,0.001147921,675.9456375,0.001103157,718.1351848999999,0.000589654,601.453078,0.000982723,589.982759,0.000806695,612.2297163,0.000296091,829.1666486,0.000830239,821.879399,0.0009735739999999999,794.4156439,0.00099907,746.1922115,0.001092192,762.9546743,0.0012393439999999999,719.2360516,0.001460771,649.8146624,0.00170439,660.9238462999999,0.001345495,613.1172574,0.002190353,650.8385566000001,0.000985562,595.0614951,0.00132259,605.7843449,0.000762603,748.2029565,0.001182026,732.5687475999999,0.0013700189999999999,722.9310958,0.001324436,706.6566772000001,0.00148668,665.7661606,0.001790414,672.2180647999999,0.0016590539999999999,667.4830360000001,0.0016725639999999999,637.5792551,0.0016179789999999999,617.9046829,0.0019471760000000001,596.5470357999999,0.001410389,570.0999185,0.0014964960000000002,565.3406802999999,0.001118802
877.6190129,0.0013620639999999999,933.5316421,0.001050302,865.2312228000001,0.000751606,857.4341262,0.000846365,829.3540291,0.000673772,694.0799205,0.001213084,718.3908658,0.000464026,610.9070426,0.000697959,658.0441831,7.85e-05,518.2078324,5.6899999999999994e-05,397.3362788,0.042967825999999994,367.1359235,0.017508893,885.5946677000001,0.000533646,929.6164418999999,0.0006756080000000001,895.9454384,0.000579962,818.299501,0.0007836389999999999,768.8242874,0.000976306,779.7068274000001,0.000928335,678.6026462,0.001010719,673.4423181,0.001041663,721.1784927,0.0004987580000000001,630.1786153,0.000568605,594.2527042,0.000324329,598.5600875,9.22e-05,897.2320372000001,0.0006631219999999999,904.8503532,0.000621504,910.7044678999999,0.000641272,880.1000780999999,0.0006280659999999999,859.3960312,0.0007341380000000001,856.2711822999999,0.000735148,778.1693647000001,0.0008080639999999999,697.6421812000001,0.0009180130000000001,650.0271127000001,0.00124664,659.6744579,0.000980598,602.796964,0.000673146,586.7383884999999,0.000543189,921.1372344,0.0007254360000000001,892.7229017000001,0.000625275,819.5726156000001,0.0008185410000000001,864.3821188,0.000757136,799.3250306,0.0009948160000000001,762.9311685,0.000932671,747.964948,0.001142859,687.7527661,0.000995332,731.8412943,0.000582572,610.7220384999999,0.0010164710000000001,598.0869177999999,0.000614864,622.4560832999999,0.000269785,845.1225364000001,0.000799853,836.5753605,0.000981024,808.8023165,0.001032771,759.3379438,0.0010167610000000001,775.5718546,0.001131003,732.0841819,0.0014605279999999998,661.2818028,0.001710937,671.6459011,0.00140501,623.3638814,0.0019751029999999998,662.2422462000001,0.000842377,603.5876059,0.001158596,615.7786231,0.000528438,762.8953561000001,0.001212263,745.2176901,0.0013527079999999998,735.4225649,0.0013281920000000002,719.9857973999999,0.0014341120000000002,677.6202247,0.0017500410000000001,684.4073495,0.001573073,678.5265724,0.001704854,647.1413319000001,0.001568255,626.9152293,0.00193329,605.3496776000001,0.0013133779999999998,578.1389656,0.0014428,573.7926125,0.001162103
895.5664519,0.001398839,953.4568014,0.0010827999999999999,883.1200608999999,0.000773295,873.5886450999999,0.000798925,846.0254898000001,0.000696287,705.0594986000001,0.001244138,729.5742914,0.000502905,618.2614875,0.000588225,669.1170656,6.330000000000001e-05,522.8277137,2.3e-05,398.3920152,0.03940347,367.83910489999994,0.020035583,902.9861095000001,0.0005564880000000001,949.6022219,0.000719165,914.2348425000001,0.000582698,834.7514287,0.000768595,783.7059666,0.000935521,793.5487508,0.000876811,689.7565099,0.001014365,682.6072309,0.0008785189999999999,732.3733748999999,0.000460478,638.4524687999999,0.000527397,603.5744334,0.00033037199999999995,605.8570030000001,8.27e-05,916.1895839,0.000680625,924.0515032,0.000619383,930.0915789999999,0.000649361,897.2625886,0.000631347,875.5317672,0.000697111,873.929799,0.000718665,793.1752690000001,0.000771997,709.8781296,0.001021037,661.1354472,0.001270294,671.0660968999999,0.0008240760000000001,612.3509594,0.000644989,594.9041423,0.000509479,940.8549232999999,0.000711458,911.5393337000002,0.000609136,836.0616449,0.00080469,882.2985997999999,0.000751512,814.3172038,0.000874428,777.6227812999999,0.001013588,762.1850457,0.001107199,699.5598947000001,0.001017586,745.5474037,0.000491188,619.990999,0.0010066839999999999,606.1910766,0.00071406,632.6824502999999,0.000289056,861.0784242000001,0.0007769160000000001,851.2713219000001,0.000955056,823.188989,0.0009695010000000001,772.4836761,0.0010852910000000002,788.1890348,0.0011225739999999999,744.9323122000001,0.0013616820000000001,672.7489433,0.0019125289999999998,682.3679557999999,0.001218006,633.6105054,0.001799851,673.6459358,0.000868985,612.1137167999999,0.00113585,625.7729012,0.0005159159999999999,777.5877557,0.001110904,757.8666327000001,0.001279261,747.914034,0.001295138,733.3149175,0.0014848020000000001,689.4742888,0.001653461,696.5966342999999,0.001631335,689.5701088,0.001506015,656.7034086,0.0015008670000000001,635.9257758,0.001824979,614.1523195,0.00123449,586.1780127000001,0.001284823,582.2445448,0.000899705
