s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C
 2.8300023E+002, 7.2619998E+000, 2.6699984E+001, 3.3952726E+001, 2.8250295E+001, 8.7974995E+000, 3.8252652E+001, 3.3545731E+001, 3.8683469E+001, 3.4256704E+001, 3.3062447E+001, 4.1819320E+001, 4.5225483E+001, 4.2688606E+001, 4.1273603E+001, 3.8938345E+001, 4.3970452E+001, 5.1869913E+001, 5.0820831E+001, 4.4266323E+001, 4.2377740E+001, 5.4617554E+001, 5.8034854E+001, 6.2448085E+001, 6.5022641E+001, 6.5396708E+001, 3.9838938E+002, 4.0106855E+002, 4.0322737E+002, 4.0427005E+002, 4.0469020E+002
 2.8350012E+002, 7.2794247E+000, 2.5984249E+001, 3.2913059E+001, 2.7241771E+001, 8.8284834E+000, 3.6651711E+001, 3.3341769E+001, 4.2292678E+001, 3.1697697E+001, 3.1092994E+001, 4.0651179E+001, 4.5714564E+001, 4.4396140E+001, 3.9087224E+001, 3.7431215E+001, 4.6435169E+001, 4.9569076E+001, 4.9100669E+001, 4.5438769E+001, 4.2227478E+001, 5.3954497E+001, 5.9207092E+001, 6.2583380E+001, 6.5413541E+001, 6.6353881E+001, 3.9810181E+002, 4.0111483E+002, 4.0327288E+002, 4.0485618E+002, 4.0522521E+002
 2.8400004E+002, 7.4681218E+000, 2.2692195E+001, 3.1678659E+001, 3.0371983E+001, 8.7708435E+000, 3.7156365E+001, 3.3906593E+001, 4.0267090E+001, 3.2861612E+001, 3.3953546E+001, 4.1151236E+001, 4.2441195E+001, 4.4950076E+001, 3.8938879E+001, 3.6773622E+001, 4.2896427E+001, 5.1290699E+001, 5.0332978E+001, 4.4487864E+001, 4.0894204E+001, 5.4104823E+001, 5.8514540E+001, 6.2630427E+001, 6.6266646E+001, 6.6673757E+001, 3.9762517E+002, 4.0065464E+002, 4.0342880E+002, 4.0532123E+002, 4.0577860E+002
 2.8450018E+002, 7.4935560E+000, 2.5451203E+001, 3.2934676E+001, 2.9471423E+001, 8.9800688E+000, 3.8436811E+001, 3.3372982E+001, 3.8266290E+001, 3.3391062E+001, 3.2957813E+001, 4.2611353E+001, 4.3086057E+001, 4.3306961E+001, 4.0259397E+001, 3.8793948E+001, 4.2448938E+001, 4.8012772E+001, 4.8469488E+001, 4.4988413E+001, 4.2226636E+001, 5.2172295E+001, 5.4225395E+001, 5.7667805E+001, 5.9711136E+001, 6.1436403E+001, 3.9706534E+002, 3.9957250E+002, 4.0237181E+002, 4.0434032E+002, 4.0504793E+002
 2.8500010E+002, 7.1086549E+000, 2.3853586E+001, 3.2466312E+001, 2.9691088E+001, 9.2820394E+000, 3.3814921E+001, 3.1575698E+001, 3.8333048E+001, 3.4203569E+001, 3.0097680E+001, 3.9759347E+001, 4.3757106E+001, 4.3758582E+001, 3.9380877E+001, 3.8576043E+001, 4.4770132E+001, 4.8583940E+001, 4.8523173E+001, 4.5028329E+001, 4.0184458E+001, 5.2838459E+001, 5.5497423E+001, 5.9667827E+001, 6.3420585E+001, 6.4662844E+001, 3.9691437E+002, 3.9932365E+002, 4.0219517E+002, 4.0411238E+002, 4.0492148E+002
 2.8550017E+002, 7.3526216E+000, 2.4774147E+001, 3.3116200E+001, 3.1215564E+001, 9.0534408E+000, 3.5661407E+001, 3.4513563E+001, 3.9300773E+001, 3.4529490E+001, 3.3733549E+001, 4.1808164E+001, 4.6843968E+001, 4.3798854E+001, 4.0862395E+001, 3.6883670E+001, 4.5352657E+001, 5.1242121E+001, 5.0474206E+001, 4.7685012E+001, 4.3254343E+001, 5.2834597E+001, 5.6997039E+001, 5.8809037E+001, 6.0608253E+001, 6.2738343E+001, 3.9656150E+002, 3.9923049E+002, 4.0144414E+002, 4.0349872E+002, 4.0465073E+002
 2.8600020E+002, 7.3929076E+000, 2.3953519E+001, 3.2602079E+001, 2.9611094E+001, 1.0906205E+001, 3.7130657E+001, 3.2521801E+001, 3.8978230E+001, 3.5903141E+001, 3.2234595E+001, 4.3420776E+001, 4.5381572E+001, 4.4751375E+001, 4.0636377E+001, 3.7646761E+001, 4.6601292E+001, 5.1102814E+001, 5.0496564E+001, 4.6358470E+001, 4.0972523E+001, 5.3687517E+001, 5.5415322E+001, 5.9057374E+001, 6.1994439E+001, 6.2670093E+001, 3.9674403E+002, 3.9920852E+002, 4.0171646E+002, 4.0335421E+002, 4.0407300E+002
 2.8650012E+002, 7.4116101E+000, 2.5612183E+001, 3.4874111E+001, 3.0226356E+001, 1.0600054E+001, 3.8323677E+001, 3.4175578E+001, 4.0119825E+001, 3.5901750E+001, 3.2849242E+001, 4.3470906E+001, 4.5319374E+001, 4.4878720E+001, 4.1141896E+001, 3.8840335E+001, 4.4956868E+001, 4.9531996E+001, 5.0368428E+001, 4.4147373E+001, 4.3550985E+001, 5.3832836E+001, 5.6836917E+001, 5.9836703E+001, 6.1515067E+001, 6.3510394E+001, 3.9725454E+002, 3.9945234E+002, 4.0149796E+002, 4.0300391E+002, 4.0383874E+002
 2.8700022E+002, 7.4337585E+000, 2.6662769E+001, 3.4160113E+001, 2.8259357E+001, 9.5465227E+000, 3.7501732E+001, 3.3828081E+001, 3.8895864E+001, 3.4675503E+001, 3.3171238E+001, 4.2691581E+001, 4.3944226E+001, 4.3068943E+001, 4.0599901E+001, 3.8818200E+001, 4.5718255E+001, 4.9628975E+001, 4.9229245E+001, 4.5196367E+001, 4.4280502E+001, 5.4646140E+001, 6.0257279E+001, 6.5212795E+001, 6.5751953E+001, 6.5815455E+001, 3.9777550E+002, 4.0045061E+002, 4.0305441E+002, 4.0400631E+002, 4.0468738E+002
 2.8750010E+002, 7.1468311E+000, 2.3823933E+001, 3.4207336E+001, 2.9838013E+001, 9.2154619E+000, 3.5953096E+001, 3.2844309E+001, 3.8782321E+001, 3.3309968E+001, 3.2167784E+001, 4.1012487E+001, 4.2520096E+001, 4.3636435E+001, 3.8287152E+001, 3.6109780E+001, 4.3357141E+001, 4.8787235E+001, 4.8208670E+001, 4.3236349E+001, 4.1139848E+001, 5.4050936E+001, 5.7579470E+001, 6.0872681E+001, 6.3711364E+001, 6.5682629E+001, 3.9726779E+002, 4.0021910E+002, 4.0280324E+002, 4.0415670E+002, 4.0490374E+002
 2.8800002E+002, 7.2650753E+000, 2.4790551E+001, 3.1954476E+001, 3.1598315E+001, 8.9379875E+000, 3.5895348E+001, 3.4292538E+001, 3.9002893E+001, 3.5209634E+001, 3.0518104E+001, 4.1602391E+001, 4.5342576E+001, 4.2925730E+001, 4.0708974E+001, 3.8318312E+001, 4.4485807E+001, 5.1127350E+001, 4.8347853E+001, 4.5508350E+001, 4.0367605E+001, 5.3531158E+001, 5.7521053E+001, 6.2184925E+001, 6.3077891E+001, 6.6293604E+001, 3.9746840E+002, 4.0023848E+002, 4.0285175E+002, 4.0417600E+002, 4.0563379E+002
 2.8850012E+002, 7.3175472E+000, 2.6159715E+001, 3.2261461E+001, 2.9281803E+001, 8.8782925E+000, 3.5338270E+001, 3.2784337E+001, 3.8315904E+001, 3.4600256E+001, 3.1866064E+001, 4.0745896E+001, 4.4484092E+001, 4.2549509E+001, 3.9275221E+001, 3.8389538E+001, 4.4140288E+001, 5.0555206E+001, 4.7996405E+001, 4.5124013E+001, 4.2952323E+001, 5.3547340E+001, 5.6357281E+001, 6.2170821E+001, 6.5481548E+001, 6.8172055E+001, 3.9711743E+002, 3.9972945E+002, 4.0324778E+002, 4.0471995E+002, 4.0614846E+002
 2.8900031E+002, 6.9961979E+000, 2.5192522E+001, 3.2340852E+001, 2.8477232E+001, 9.2976395E+000, 3.2573277E+001, 3.4421111E+001, 3.7753651E+001, 3.1957788E+001, 3.3252996E+001, 4.3015923E+001, 4.2832263E+001, 4.4082298E+001, 4.0609796E+001, 3.9566455E+001, 4.7434086E+001, 5.2290748E+001, 5.2371378E+001, 4.7614795E+001, 4.3667610E+001, 5.6359451E+001, 5.8179260E+001, 6.0280348E+001, 6.2001059E+001, 6.3404576E+001, 3.9773828E+002, 3.9997398E+002, 4.0255554E+002, 4.0412474E+002, 4.0551935E+002
 2.8950009E+002, 7.4022443E+000, 2.6548225E+001, 3.1654841E+001, 3.0180943E+001, 9.2544997E+000, 3.3883028E+001, 3.6205820E+001, 4.0290043E+001, 3.3816505E+001, 3.2322706E+001, 4.2770359E+001, 4.3573920E+001, 4.5793044E+001, 4.0187256E+001, 3.8356833E+001, 4.5106648E+001, 5.0893578E+001, 4.9790826E+001, 4.7272884E+001, 4.3613932E+001, 5.2527635E+001, 5.4656389E+001, 5.8139853E+001, 6.3043232E+001, 6.4140260E+001, 3.9738391E+002, 3.9931787E+002, 4.0190334E+002, 4.0390533E+002, 4.0467884E+002
 2.9000030E+002, 7.2213040E+000, 2.3427329E+001, 3.2970042E+001, 3.1525028E+001, 1.0740291E+001, 3.6910421E+001, 3.4198779E+001, 3.8916950E+001, 3.5509687E+001, 3.1069699E+001, 4.1147187E+001, 4.4592264E+001, 4.4235505E+001, 4.0400166E+001, 3.7097811E+001, 4.4895564E+001, 4.9809633E+001, 4.8128200E+001, 4.5051799E+001, 4.2896937E+001, 5.3406952E+001, 5.6814514E+001, 6.1330073E+001, 6.3255852E+001, 6.5626902E+001, 3.9720318E+002, 3.9935868E+002, 4.0238786E+002, 4.0424276E+002, 4.0551557E+002
 2.9050018E+002, 7.1412408E+000, 2.2245003E+001, 3.1329624E+001, 3.0534259E+001, 9.5577700E+000, 3.6065126E+001, 3.2867842E+001, 3.9812944E+001, 3.5146327E+001, 3.1751359E+001, 4.0303080E+001, 4.3817200E+001, 4.3969396E+001, 4.0491121E+001, 3.7240387E+001, 4.2135867E+001, 4.7253684E+001, 4.9869418E+001, 4.5138092E+001, 4.1969368E+001, 5.3713428E+001, 5.6229792E+001, 6.0746222E+001, 6.5145892E+001, 6.6548948E+001, 3.9725300E+002, 3.9952745E+002, 4.0259394E+002, 4.0458609E+002, 4.0562243E+002
 2.9100013E+002, 7.0698627E+000, 2.5827714E+001, 3.2619837E+001, 2.9872892E+001, 1.0612079E+001, 3.2136884E+001, 3.2572134E+001, 3.8367435E+001, 3.5196580E+001, 3.1661668E+001, 4.0140634E+001, 4.3105457E+001, 4.3159612E+001, 3.9744428E+001, 3.7719307E+001, 4.1248171E+001, 4.8997619E+001, 4.7947290E+001, 4.5067420E+001, 4.2211581E+001, 5.3542386E+001, 5.5537184E+001, 5.9037066E+001, 6.3086346E+001, 6.5544433E+001, 3.9726748E+002, 3.9899538E+002, 4.0184749E+002, 4.0449905E+002, 4.0564331E+002
 2.9150020E+002, 7.3027161E+000, 2.4693981E+001, 3.0239323E+001, 3.0126693E+001, 1.0388562E+001, 3.2162628E+001, 3.4061834E+001, 3.7557057E+001, 3.6420195E+001, 2.9911405E+001, 4.1033508E+001, 4.3256628E+001, 4.3138549E+001, 4.0352897E+001, 3.9163987E+001, 4.5001842E+001, 4.9599452E+001, 4.6660165E+001, 4.5351586E+001, 4.2365646E+001, 5.2783607E+001, 5.7893765E+001, 6.1754605E+001, 6.2194485E+001, 6.3249809E+001, 3.9705729E+002, 3.9958324E+002, 4.0219989E+002, 4.0380761E+002, 4.0486739E+002
 2.9200016E+002, 7.2408543E+000, 2.3350966E+001, 3.1703617E+001, 3.0093272E+001, 9.5942018E+000, 3.5105248E+001, 3.1225795E+001, 3.6814295E+001, 3.5548635E+001, 3.0519303E+001, 4.3134590E+001, 4.2844184E+001, 4.4087641E+001, 4.0479663E+001, 3.7462403E+001, 4.5342165E+001, 4.9205672E+001, 4.7967408E+001, 4.4343249E+001, 4.3671748E+001, 5.2554885E+001, 5.6739300E+001, 5.9106789E+001, 6.2835573E+001, 6.6379805E+001, 3.9660641E+002, 3.9961036E+002, 4.0191436E+002, 4.0404945E+002, 4.0570786E+002
 2.9250008E+002, 7.4566016E+000, 2.3889659E+001, 3.5018005E+001, 3.0612627E+001, 9.5279975E+000, 3.5680019E+001, 3.6836495E+001, 3.9655927E+001, 3.4931441E+001, 3.1449590E+001, 4.3245540E+001, 4.3726560E+001, 4.6180377E+001, 4.1729453E+001, 3.9312620E+001, 4.3782294E+001, 5.0310003E+001, 5.0136714E+001, 4.6941943E+001, 4.1624904E+001, 5.4868785E+001, 5.8481519E+001, 6.1021041E+001, 6.4047407E+001, 6.5255848E+001, 3.9701134E+002, 3.9982418E+002, 4.0237724E+002, 4.0448649E+002, 4.0575722E+002
 2.9300009E+002, 7.1038903E+000, 2.1842630E+001, 3.2146379E+001, 2.7382662E+001, 8.6874727E+000, 3.4830576E+001, 3.3902122E+001, 3.8780548E+001, 3.5215972E+001, 2.9732091E+001, 4.1646696E+001, 4.3234773E+001, 4.3545991E+001, 3.8755544E+001, 3.8911618E+001, 4.4558085E+001, 5.1061082E+001, 4.9098355E+001, 4.4764987E+001, 4.2244798E+001, 5.3183994E+001, 5.5752892E+001, 5.7966287E+001, 6.1215711E+001, 6.2179409E+001, 3.9717605E+002, 3.9971212E+002, 4.0194696E+002, 4.0406522E+002, 4.0503265E+002
 2.9350002E+002, 7.0519327E+000, 2.1263634E+001, 3.4192846E+001, 2.9929742E+001, 8.8107190E+000, 3.3152230E+001, 3.3751897E+001, 4.0109668E+001, 3.4303912E+001, 3.0446431E+001, 3.9538924E+001, 4.3801826E+001, 4.4555330E+001, 3.8803342E+001, 3.7056676E+001, 4.2692466E+001, 5.0203277E+001, 4.6421101E+001, 4.4334897E+001, 4.0599237E+001, 5.1906255E+001, 5.6152687E+001, 6.0310782E+001, 6.1793939E+001, 6.4170998E+001, 3.9659957E+002, 3.9954856E+002, 4.0195579E+002, 4.0378267E+002, 4.0507303E+002
 2.9400016E+002, 7.2778188E+000, 2.3070455E+001, 3.4619732E+001, 2.7187928E+001, 9.7228315E+000, 3.2907462E+001, 3.3369350E+001, 4.1182275E+001, 3.4433059E+001, 3.1311069E+001, 4.1946304E+001, 4.4190228E+001, 4.5871952E+001, 4.1714014E+001, 3.8333946E+001, 4.5514245E+001, 5.1920382E+001, 4.9839377E+001, 4.7139748E+001, 4.2863070E+001, 5.5984700E+001, 5.7348840E+001, 5.8849133E+001, 5.9640998E+001, 6.2003668E+001, 3.9729696E+002, 3.9924747E+002, 4.0158161E+002, 4.0306797E+002, 4.0455841E+002
 2.9450033E+002, 7.3254117E+000, 2.4151709E+001, 3.3361686E+001, 2.9785656E+001, 9.1340662E+000, 2.9997741E+001, 3.1829300E+001, 3.8883196E+001, 3.5068567E+001, 3.4108650E+001, 4.2555086E+001, 4.4402017E+001, 4.4390970E+001, 4.1778581E+001, 3.9382818E+001, 4.6007260E+001, 4.8049438E+001, 4.8349125E+001, 4.6590834E+001, 4.3656772E+001, 5.3374373E+001, 5.8145918E+001, 6.1602924E+001, 6.3885479E+001, 6.7338681E+001, 3.9757915E+002, 4.0038349E+002, 4.0231228E+002, 4.0349230E+002, 4.0516903E+002
 2.9500039E+002, 7.1917163E+000, 2.3057580E+001, 3.2826247E+001, 2.7325573E+001, 9.0927058E+000, 3.1769555E+001, 3.4547124E+001, 3.8325400E+001, 3.4403740E+001, 3.3329659E+001, 4.1007733E+001, 4.2108253E+001, 4.4051695E+001, 4.1009519E+001, 3.7299176E+001, 4.5150974E+001, 5.0287608E+001, 4.8180683E+001, 4.6504528E+001, 4.2337008E+001, 5.3559105E+001, 5.8442038E+001, 6.1022233E+001, 6.4080027E+001, 6.5730122E+001, 3.9748988E+002, 4.0064443E+002, 4.0255086E+002, 4.0427710E+002, 4.0565632E+002
 2.9550017E+002, 7.0396105E+000, 1.9469613E+001, 3.0976676E+001, 2.9289488E+001, 8.9514795E+000, 3.2121923E+001, 3.2882507E+001, 3.8640314E+001, 3.2702336E+001, 3.2492766E+001, 4.0082020E+001, 4.1815541E+001, 4.2327193E+001, 4.1568659E+001, 4.0191262E+001, 4.4342253E+001, 4.8034871E+001, 4.6787107E+001, 4.7930646E+001, 4.3721551E+001, 5.4091674E+001, 5.7485851E+001, 6.0295222E+001, 6.3113827E+001, 6.3476026E+001, 3.9742148E+002, 4.0040408E+002, 4.0226180E+002, 4.0402964E+002, 4.0509077E+002
 2.9600011E+002, 7.5361060E+000, 2.4402588E+001, 3.2169601E+001, 2.6402655E+001, 8.8153763E+000, 3.2124015E+001, 3.3471083E+001, 3.8345770E+001, 3.1683438E+001, 3.1181046E+001, 4.1370239E+001, 4.2743241E+001, 4.2034331E+001, 3.8818999E+001, 3.8136290E+001, 4.5789119E+001, 4.8725141E+001, 4.7150328E+001, 4.3548159E+001, 4.2728295E+001, 5.2645322E+001, 5.7599200E+001, 6.0164027E+001, 6.1583029E+001, 6.4482058E+001, 3.9759122E+002, 4.0059884E+002, 4.0240478E+002, 4.0381401E+002, 4.0519511E+002
 2.9650011E+002, 7.2600053E+000, 2.2690729E+001, 3.2617736E+001, 2.9388267E+001, 9.2781937E+000, 3.4214635E+001, 3.0360533E+001, 3.7853475E+001, 3.3818625E+001, 3.2410402E+001, 4.2030599E+001, 4.1046646E+001, 4.3269302E+001, 3.9760602E+001, 4.0270109E+001, 4.5591066E+001, 4.9561324E+001, 4.8996624E+001, 4.4651690E+001, 4.2448697E+001, 5.3324843E+001, 5.4508381E+001, 5.9431810E+001, 6.2108511E+001, 6.3868702E+001, 3.9696766E+002, 3.9930902E+002, 4.0195763E+002, 4.0354749E+002, 4.0491920E+002
 2.9700019E+002, 7.4670092E+000, 2.1982824E+001, 3.4446960E+001, 2.5741974E+001, 8.7833152E+000, 3.1882827E+001, 3.5241689E+001, 3.9770637E+001, 3.0280895E+001, 3.1283854E+001, 4.2996616E+001, 4.2182791E+001, 4.6264152E+001, 3.8716744E+001, 3.8153700E+001, 4.3305014E+001, 4.8722728E+001, 4.9840959E+001, 4.4181741E+001, 4.2854172E+001, 5.4926361E+001, 5.8742812E+001, 6.0154993E+001, 6.3370093E+001, 6.5212874E+001, 3.9744372E+002, 4.0012774E+002, 4.0237249E+002, 4.0408162E+002, 4.0521050E+002
 2.9750029E+002, 7.1696742E+000, 2.2811486E+001, 3.0625332E+001, 2.7456846E+001, 9.2241950E+000, 3.2493875E+001, 3.3587205E+001, 3.8834233E+001, 3.3810386E+001, 3.3393645E+001, 4.3422199E+001, 4.4405378E+001, 4.6708515E+001, 4.0046431E+001, 3.8065193E+001, 4.5929792E+001, 5.1336265E+001, 5.0054224E+001, 4.5845875E+001, 4.3336858E+001, 5.5309271E+001, 5.6859055E+001, 6.0272731E+001, 6.1240370E+001, 6.3547221E+001, 3.9764716E+002, 4.0040836E+002, 4.0227999E+002, 4.0327352E+002, 4.0475796E+002
 2.9800022E+002, 7.3937212E+000, 2.2645954E+001, 3.2444448E+001, 2.8219593E+001, 9.1367946E+000, 3.1774964E+001, 3.2542977E+001, 3.8765777E+001, 3.2807061E+001, 3.1823039E+001, 4.1620785E+001, 4.3691953E+001, 4.5109717E+001, 3.9524555E+001, 3.8270309E+001, 4.4217522E+001, 4.9911383E+001, 5.0063050E+001, 4.6121652E+001, 4.0883509E+001, 5.4925044E+001, 5.8603339E+001, 5.8930593E+001, 6.0303405E+001, 6.4195175E+001, 3.9791739E+002, 4.0032218E+002, 4.0181941E+002, 4.0363225E+002, 4.0553901E+002
 2.9850025E+002, 6.9567604E+000, 2.3126660E+001, 3.3974021E+001, 3.0210716E+001, 9.5827599E+000, 3.1361990E+001, 3.5784951E+001, 3.9016400E+001, 3.4584094E+001, 3.0559121E+001, 4.1818382E+001, 4.2888302E+001, 4.6147120E+001, 3.7951812E+001, 3.9266048E+001, 4.6781850E+001, 5.0807426E+001, 5.0124092E+001, 4.5688807E+001, 4.2576194E+001, 5.4345085E+001, 5.5089095E+001, 5.8549936E+001, 6.1202459E+001, 6.2989112E+001, 3.9810693E+002, 3.9961813E+002, 4.0153286E+002, 4.0313435E+002, 4.0489218E+002
 2.9900034E+002, 6.9657598E+000, 2.3838277E+001, 3.2018039E+001, 2.9287493E+001, 8.8198302E+000, 3.2102205E+001, 3.3638657E+001, 3.7839139E+001, 3.3987135E+001, 3.0564011E+001, 3.9938565E+001, 4.4333598E+001, 4.4745959E+001, 4.0726657E+001, 3.7203635E+001, 4.4469173E+001, 5.0938770E+001, 4.7381713E+001, 4.6477820E+001, 4.1641699E+001, 5.3798883E+001, 5.6850146E+001, 5.8051444E+001, 6.0871237E+001, 6.3323583E+001, 3.9777524E+002, 3.9953704E+002, 4.0118529E+002, 4.0292542E+002, 4.0463450E+002
 2.9950011E+002, 7.1932999E+000, 2.3059149E+001, 3.3491417E+001, 2.7699652E+001, 8.7911169E+000, 3.0608717E+001, 3.2752698E+001, 3.8318633E+001, 3.5092773E+001, 3.2613613E+001, 4.2411530E+001, 4.3045425E+001, 4.4667331E+001, 4.0668673E+001, 3.8816557E+001, 4.5914726E+001, 5.0232409E+001, 4.9874266E+001, 4.4710686E+001, 4.0716045E+001, 5.2840179E+001, 5.8865970E+001, 6.0653601E+001, 6.1740108E+001, 6.2429674E+001, 3.9773526E+002, 4.0047635E+002, 4.0178842E+002, 4.0320661E+002, 4.0440358E+002
 3.0000022E+002, 7.4899418E+000, 2.4022510E+001, 3.1898339E+001, 3.1456869E+001, 9.0850220E+000, 3.1785370E+001, 3.3643272E+001, 3.8373531E+001, 3.5150533E+001, 3.0842170E+001, 4.0392964E+001, 4.2513235E+001, 4.4654869E+001, 4.1568990E+001, 4.1012792E+001, 4.5390993E+001, 4.8569712E+001, 5.1998490E+001, 4.6071975E+001, 4.3946849E+001, 5.6843582E+001, 5.7344520E+001, 6.1510393E+001, 6.2949842E+001, 6.1447295E+001, 3.9839121E+002, 4.0039739E+002, 4.0259149E+002, 4.0376512E+002, 4.0420841E+002
 3.0050032E+002, 7.0826888E+000, 1.9993146E+001, 3.3581315E+001, 3.0233164E+001, 8.8065446E+000, 3.2067180E+001, 3.4986939E+001, 4.1108652E+001, 3.4495542E+001, 3.1247478E+001, 4.2796041E+001, 4.4151551E+001, 4.7501530E+001, 4.1171612E+001, 3.7370694E+001, 4.3587175E+001, 5.1667617E+001, 5.1054251E+001, 4.6696151E+001, 4.2520580E+001, 5.6289138E+001, 5.7428078E+001, 5.9094824E+001, 6.1137651E+001, 6.2067121E+001, 3.9859575E+002, 3.9998895E+002, 4.0170043E+002, 4.0308248E+002, 4.0361650E+002
 3.0100025E+002, 7.0049907E+000, 2.1561669E+001, 3.0108948E+001, 2.7970686E+001, 8.6879146E+000, 3.0997110E+001, 3.2953654E+001, 3.8598667E+001, 3.3683105E+001, 3.1888795E+001, 4.1541482E+001, 4.5986795E+001, 4.6420158E+001, 4.0884833E+001, 3.9381415E+001, 4.4509884E+001, 4.9004590E+001, 4.8372666E+001, 4.7117658E+001, 4.3311459E+001, 5.2677404E+001, 5.5986539E+001, 5.8603266E+001, 6.1831155E+001, 6.4396141E+001, 3.9780886E+002, 3.9974630E+002, 4.0181580E+002, 4.0360834E+002, 4.0451928E+002
 3.0150027E+002, 7.1403308E+000, 2.2020488E+001, 3.5545918E+001, 2.9946682E+001, 8.9775793E+000, 3.2021461E+001, 3.2457026E+001, 4.0641432E+001, 3.4162180E+001, 3.0408034E+001, 4.2438868E+001, 4.2302745E+001, 4.5129035E+001, 4.0085530E+001, 3.8098268E+001, 4.6855725E+001, 5.2099435E+001, 5.1012186E+001, 4.6097770E+001, 4.3713980E+001, 5.5375982E+001, 5.9673852E+001, 6.0996516E+001, 6.2746144E+001, 6.4974882E+001, 3.9829701E+002, 4.0073445E+002, 4.0212053E+002, 4.0366897E+002, 4.0491399E+002
 3.0200029E+002, 7.2041331E+000, 2.2655647E+001, 3.2298195E+001, 2.9517494E+001, 8.8215331E+000, 3.0224169E+001, 3.3105668E+001, 3.9540619E+001, 3.3051751E+001, 3.0340949E+001, 4.2033988E+001, 4.4446128E+001, 4.5311463E+001, 3.9714413E+001, 3.7498612E+001, 4.3409173E+001, 4.8690876E+001, 4.9828935E+001, 4.4910969E+001, 4.0608449E+001, 5.4539167E+001, 5.7099281E+001, 5.9188821E+001, 6.0638581E+001, 6.3808771E+001, 3.9813902E+002, 4.0047461E+002, 4.0206194E+002, 4.0353432E+002, 4.0484077E+002
 3.0250017E+002, 7.0404059E+000, 2.0677765E+001, 3.4618825E+001, 3.1223405E+001, 9.2307713E+000, 3.1481007E+001, 3.2535880E+001, 3.8778291E+001, 3.5958027E+001, 3.1083559E+001, 4.1998142E+001, 4.4137659E+001, 4.4090244E+001, 4.0220121E+001, 3.6163360E+001, 4.5921476E+001, 5.0347869E+001, 4.8518940E+001, 4.4467618E+001, 4.0946125E+001, 5.2667995E+001, 5.7853723E+001, 6.2566925E+001, 6.2135236E+001, 6.4423998E+001, 3.9759412E+002, 4.0042759E+002, 4.0279608E+002, 4.0378598E+002, 4.0561473E+002
 3.0300021E+002, 7.1225507E+000, 2.0661798E+001, 3.4016863E+001, 3.1270668E+001, 8.7904460E+000, 2.9444495E+001, 3.4292188E+001, 3.9133199E+001, 3.5012630E+001, 3.0958878E+001, 4.1290512E+001, 4.3374670E+001, 4.4009932E+001, 4.0501345E+001, 3.7268995E+001, 4.2490448E+001, 4.9924725E+001, 5.0459270E+001, 4.5032157E+001, 4.1398348E+001, 5.3873483E+001, 5.6280726E+001, 6.1183285E+001, 6.4809622E+001, 6.7248920E+001, 3.9777586E+002, 4.0045435E+002, 4.0349804E+002, 4.0485569E+002, 4.0650202E+002
 3.0350020E+002, 6.9875499E+000, 2.1557697E+001, 3.2672150E+001, 2.9305993E+001, 8.5437064E+000, 3.0167344E+001, 3.2868706E+001, 3.8953741E+001, 3.4829054E+001, 2.8761978E+001, 4.0468092E+001, 4.4486268E+001, 4.3498119E+001, 4.0981690E+001, 3.8764716E+001, 4.8000006E+001, 5.2363052E+001, 4.9035543E+001, 4.6266113E+001, 4.1556244E+001, 5.6367682E+001, 5.7386272E+001, 5.9475673E+001, 5.9663663E+001, 6.1782963E+001, 3.9816377E+002, 3.9989384E+002, 4.0239588E+002, 4.0358773E+002, 4.0554462E+002
 3.0400026E+002, 7.0569503E+000, 2.2001515E+001, 3.1565941E+001, 2.7836236E+001, 8.7478252E+000, 2.8191900E+001, 3.4303850E+001, 3.8560406E+001, 3.4553193E+001, 2.9562312E+001, 4.1777285E+001, 4.7169964E+001, 4.3598329E+001, 3.9791552E+001, 3.8531210E+001, 4.4784909E+001, 5.2140902E+001, 4.8353043E+001, 4.5663772E+001, 4.3245683E+001, 5.2939140E+001, 5.4477847E+001, 5.8966059E+001, 6.5128556E+001, 6.7568487E+001, 3.9797254E+002, 3.9962601E+002, 4.0234087E+002, 4.0437232E+002, 4.0552181E+002
 3.0450024E+002, 7.1264484E+000, 2.2952688E+001, 3.1744640E+001, 2.8394253E+001, 8.8363331E+000, 3.0871128E+001, 3.3717938E+001, 3.8207469E+001, 3.2749637E+001, 3.2447850E+001, 4.1093089E+001, 4.3009215E+001, 4.1494133E+001, 3.9762274E+001, 3.5620420E+001, 4.2850679E+001, 4.6747713E+001, 4.6519321E+001, 4.4806091E+001, 4.1281455E+001, 5.1708190E+001, 5.6497377E+001, 5.9618055E+001, 6.1755949E+001, 6.4054586E+001, 3.9733858E+002, 3.9968146E+002, 4.0215796E+002, 4.0440245E+002, 4.0624914E+002
