s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C
 2.1500129E+001, 6.7046592E+000, 1.4931313E+001, 3.5230279E+001, 1.1903617E+001, 6.6959775E+000, 2.7858532E+000, 4.7480936E+000, 1.0392373E+001, 5.9340057E+000, 3.2632819E+000, 1.3798734E+000, 2.1647519E+000, 2.8684417E+000, 1.7902388E+000, 1.1976727E+000, 8.3524344E-001, 1.1519693E+000, 1.6126667E+000, 9.2131273E-001, 6.3063664E-001, 1.2527165E+000, 1.0161795E+000, 6.5056423E-001, 3.9807207E-001, 2.6854545E-001, 2.6203691E+001, 2.4495497E+001, 2.3237162E+001, 2.2558018E+001, 2.2067256E+001
 2.2000921E+001, 6.8266902E+000, 1.4117236E+001, 3.1312075E+001, 1.3714761E+001, 6.8231830E+000, 2.6281833E+000, 5.3362797E+000, 7.7511792E+000, 6.8116805E+000, 2.8781606E+000, 1.1314197E+000, 1.8722506E+000, 2.3510291E+000, 2.0967872E+000, 1.3861461E+000, 6.4117173E-001, 9.4206789E-001, 1.2571351E+000, 1.4443302E+000, 1.0332095E+000, 8.6120888E-001, 5.7236383E-001, 5.2475297E-001, 4.5030181E-001, 3.3512965E-001, 2.6218082E+001, 2.4484267E+001, 2.3453420E+001, 2.2767534E+001, 2.2245833E+001
 2.2500725E+001, 7.0712295E+000, 1.5156207E+001, 3.8631537E+001, 1.2913927E+001, 6.9306305E+000, 2.6867857E+000, 4.3249606E+000, 8.5776114E+000, 5.5618625E+000, 2.7930978E+000, 1.6610716E+000, 1.6530725E+000, 2.5288037E+000, 1.4492848E+000, 1.0267005E+000, 7.4398386E-001, 9.3456321E-001, 1.3539907E+000, 9.3188090E-001, 5.8059489E-001, 9.0049519E-001, 5.8282710E-001, 4.0642320E-001, 2.7469470E-001, 3.3414852E-001, 2.6207518E+001, 2.4380003E+001, 2.3383469E+001, 2.2734378E+001, 2.2384642E+001
 2.3000159E+001, 6.7929950E+000, 1.3080628E+001, 3.4779665E+001, 1.1504508E+001, 6.6396042E+000, 3.2834567E+000, 6.4757006E+000, 9.9883838E+000, 7.5065209E+000, 3.2840372E+000, 1.3235244E+000, 2.3663747E+000, 3.0308382E+000, 2.2056701E+000, 1.6423948E+000, 7.5058982E-001, 1.4629796E+000, 1.4692101E+000, 1.0968819E+000, 7.0595938E-001, 8.4532521E-001, 6.0472664E-001, 3.6060133E-001, 3.1837257E-001, 2.9304008E-001, 2.6331144E+001, 2.4522728E+001, 2.3399850E+001, 2.2736624E+001, 2.2303378E+001
 2.3500070E+001, 7.4729899E+000, 1.4801349E+001, 3.9467496E+001, 1.3850057E+001, 7.4120563E+000, 2.8900555E+000, 5.0145584E+000, 1.1682565E+001, 5.1404630E+000, 3.2626466E+000, 1.6422779E+000, 2.1179851E+000, 3.5067169E+000, 1.5105271E+000, 1.2776881E+000, 6.5363633E-001, 1.0752401E+000, 1.3292636E+000, 1.2223916E+000, 6.8219558E-001, 8.6066737E-001, 5.8328203E-001, 4.2283026E-001, 3.2182946E-001, 3.2326426E-001, 2.6466678E+001, 2.4635442E+001, 2.3427568E+001, 2.2743831E+001, 2.2388553E+001
 2.4000044E+001, 7.4004703E+000, 1.6533431E+001, 4.0103962E+001, 1.3544245E+001, 7.0400727E+000, 2.9089677E+000, 4.6899037E+000, 1.0671371E+001, 4.5863312E+000, 2.7655037E+000, 1.3544989E+000, 2.1657733E+000, 2.8955589E+000, 1.7973524E+000, 1.3943474E+000, 7.5070322E-001, 1.3096751E+000, 1.6460209E+000, 1.2320261E+000, 8.5044477E-001, 1.0972262E+000, 8.7903460E-001, 6.2376144E-001, 3.8090592E-001, 3.2844199E-001, 2.6923687E+001, 2.5045707E+001, 2.3657767E+001, 2.2835983E+001, 2.2467147E+001
 2.4500669E+001, 7.8847618E+000, 1.5103435E+001, 4.3046022E+001, 1.3343557E+001, 7.6113315E+000, 4.5989023E+000, 8.3045923E+000, 1.7303433E+001, 5.8831041E+000, 3.2420425E+000, 2.5135228E+000, 4.2365553E+000, 5.9311943E+000, 1.9209076E+000, 1.4086041E+000, 1.1754410E+000, 1.6357000E+000, 1.9930143E+000, 1.3479463E+000, 7.9948929E-001, 1.0196429E+000, 5.8248335E-001, 4.5560475E-001, 3.9202043E-001, 4.1836911E-001, 2.6877603E+001, 2.4948410E+001, 2.3837093E+001, 2.2987064E+001, 2.2630109E+001
 2.5000424E+001, 7.5856293E+000, 1.7061114E+001, 4.6323570E+001, 1.3378905E+001, 7.3198519E+000, 2.9856748E+000, 6.6882193E+000, 1.5130281E+001, 4.5258169E+000, 2.7071562E+000, 1.4340979E+000, 2.3441592E+000, 5.3255666E+000, 1.6566678E+000, 1.2945236E+000, 1.0773614E+000, 1.5371229E+000, 2.1985094E+000, 1.2834629E+000, 8.3250850E-001, 1.3931642E+000, 1.1623448E+000, 8.2412034E-001, 5.6307252E-001, 4.3235873E-001, 2.7944487E+001, 2.5868151E+001, 2.4202710E+001, 2.3158974E+001, 2.2748339E+001
 2.5500343E+001, 7.8096071E+000, 1.5502013E+001, 5.0935635E+001, 1.3914612E+001, 7.8467505E+000, 3.6028381E+000, 5.9304187E+000, 1.8624230E+001, 5.9654993E+000, 3.2492827E+000, 1.7926071E+000, 3.1691158E+000, 8.3450872E+000, 2.1916584E+000, 1.6713667E+000, 1.8093801E+000, 2.9004513E+000, 3.2851927E+000, 1.1651117E+000, 9.0056143E-001, 1.6478252E+000, 1.0582110E+000, 5.7562310E-001, 4.7803891E-001, 4.6128048E-001, 2.8156185E+001, 2.5845406E+001, 2.4299829E+001, 2.3395083E+001, 2.3019057E+001
 2.6000069E+001, 7.9686366E+000, 1.6053591E+001, 4.4596510E+001, 1.3562411E+001, 7.7941178E+000, 3.4313403E+000, 6.0389567E+000, 1.2995907E+001, 5.8412767E+000, 3.3497816E+000, 1.6665135E+000, 2.5161839E+000, 4.2462898E+000, 2.3600052E+000, 1.8512721E+000, 9.4179475E-001, 1.3112774E+000, 1.9242997E+000, 1.4500436E+000, 1.0841379E+000, 1.0933190E+000, 1.0180679E+000, 6.9807099E-001, 6.8244286E-001, 5.8919828E-001, 2.8527265E+001, 2.6453672E+001, 2.4654473E+001, 2.3758134E+001, 2.3222159E+001
 2.6500495E+001, 7.7556553E+000, 1.8455834E+001, 4.4197216E+001, 1.4687796E+001, 7.5723066E+000, 3.3422739E+000, 6.1958732E+000, 1.8369223E+001, 5.6230403E+000, 3.2419869E+000, 1.6992003E+000, 2.3639371E+000, 5.8278632E+000, 2.2207061E+000, 1.7343872E+000, 9.1773151E-001, 1.4429861E+000, 2.7997265E+000, 1.2985803E+000, 9.0001644E-001, 1.4629832E+000, 9.4648107E-001, 7.3721318E-001, 6.7784592E-001, 5.0897899E-001, 2.8869587E+001, 2.6591088E+001, 2.4712336E+001, 2.3966457E+001, 2.3394217E+001
 2.7000697E+001, 7.8922086E+000, 1.5369282E+001, 4.7163697E+001, 1.4568835E+001, 7.7670280E+000, 4.2441887E+000, 6.7303433E+000, 1.4975954E+001, 7.0541747E+000, 3.9952390E+000, 1.8115803E+000, 3.3944667E+000, 5.6446350E+000, 4.0587843E+000, 1.9248479E+000, 9.0962348E-001, 1.4180159E+000, 1.9378915E+000, 1.5918889E+000, 9.6160976E-001, 1.3656655E+000, 9.8322326E-001, 8.3996545E-001, 7.2698737E-001, 5.2124129E-001, 2.9569759E+001, 2.6808838E+001, 2.5077980E+001, 2.4219463E+001, 2.3460038E+001
 2.7500153E+001, 7.9294675E+000, 1.5571488E+001, 4.9557849E+001, 1.4068205E+001, 7.8266220E+000, 3.5420797E+000, 6.7371711E+000, 2.2722866E+001, 6.3803235E+000, 3.4066357E+000, 1.8627463E+000, 3.2866162E+000, 7.1831112E+000, 3.0695840E+000, 1.7985909E+000, 9.1002694E-001, 1.9583006E+000, 2.1678408E+000, 2.1590681E+000, 1.4782021E+000, 1.3933053E+000, 8.7781838E-001, 5.8505110E-001, 4.4244235E-001, 3.2944795E-001, 2.9492671E+001, 2.6737489E+001, 2.4942300E+001, 2.4066243E+001, 2.3397857E+001
 2.8000282E+001, 8.4044591E+000, 2.3519393E+001, 4.1747017E+001, 1.7368374E+001, 8.3947734E+000, 4.5866032E+000, 8.9862436E+000, 1.9792426E+001, 8.8317287E+000, 4.6791101E+000, 2.4577542E+000, 3.8972252E+000, 6.3476244E+000, 3.3167319E+000, 2.2107794E+000, 1.3590007E+000, 1.7442007E+000, 2.2994772E+000, 1.8664039E+000, 1.1303344E+000, 1.4666433E+000, 1.0239768E+000, 7.7346284E-001, 5.5143731E-001, 3.9494207E-001, 2.9905369E+001, 2.7085465E+001, 2.5217114E+001, 2.4179958E+001, 2.3499524E+001
 2.8500549E+001, 8.0284022E+000, 1.9164283E+001, 4.3892918E+001, 1.5551257E+001, 7.7969562E+000, 3.6013321E+000, 7.3950940E+000, 1.6157808E+001, 6.5188069E+000, 3.7440587E+000, 2.1200567E+000, 3.5816131E+000, 6.5150630E+000, 3.5266749E+000, 2.1735524E+000, 1.2152984E+000, 2.0878945E+000, 2.6328028E+000, 1.7802142E+000, 1.3304496E+000, 1.4220763E+000, 1.0605970E+000, 7.6258369E-001, 5.3810191E-001, 4.4313200E-001, 3.0019677E+001, 2.7257919E+001, 2.5333427E+001, 2.4245698E+001, 2.3502198E+001
 2.9000427E+001, 8.4683376E+000, 1.7909453E+001, 5.0520556E+001, 1.6155487E+001, 8.3588287E+000, 3.9866689E+000, 8.3652403E+000, 1.9984943E+001, 7.3027213E+000, 3.7753330E+000, 2.7795605E+000, 5.7756629E+000, 9.1963148E+000, 3.1101267E+000, 1.9976100E+000, 1.9014807E+000, 3.3406505E+000, 4.3104652E+000, 2.3777324E+000, 1.8813175E+000, 1.7446481E+000, 9.4800796E-001, 5.8679258E-001, 4.6927580E-001, 4.6250665E-001, 3.0577230E+001, 2.7404556E+001, 2.5406840E+001, 2.4369390E+001, 2.3696168E+001
 2.9500221E+001, 8.2399630E+000, 1.8483156E+001, 5.3137410E+001, 1.9332920E+001, 8.5475465E+000, 4.2734849E+000, 8.2222592E+000, 2.2910447E+001, 8.3287897E+000, 4.2701762E+000, 2.1426985E+000, 4.0215803E+000, 6.0803349E+000, 5.5922311E+000, 2.7416107E+000, 1.3946317E+000, 2.2361784E+000, 2.5881802E+000, 1.8200027E+000, 1.6407330E+000, 1.7125635E+000, 9.2414938E-001, 7.3541344E-001, 6.5975526E-001, 5.5246717E-001, 3.1199132E+001, 2.7472098E+001, 2.5548657E+001, 2.4510402E+001, 2.3787772E+001
 3.0000345E+001, 8.5612247E+000, 1.6508732E+001, 5.4560711E+001, 1.5359177E+001, 8.5717130E+000, 4.2510792E+000, 8.3685545E+000, 2.7769095E+001, 7.4646401E+000, 4.2687636E+000, 2.3921985E+000, 3.8096724E+000, 9.1757859E+000, 5.3327088E+000, 2.4736358E+000, 1.7318942E+000, 2.6263079E+000, 3.4134845E+000, 2.6216255E+000, 1.4886408E+000, 1.7239340E+000, 1.1507420E+000, 6.6549205E-001, 6.1068614E-001, 5.8341168E-001, 3.1368071E+001, 2.7714955E+001, 2.5708488E+001, 2.4715909E+001, 2.4038353E+001
 3.0500119E+001, 9.2972906E+000, 2.0863548E+001, 5.5277207E+001, 1.7339847E+001, 9.1847079E+000, 4.8408651E+000, 1.2703180E+001, 2.5628200E+001, 7.9986713E+000, 4.2178227E+000, 2.9259339E+000, 5.7091801E+000, 7.5337025E+000, 3.1883367E+000, 2.1866326E+000, 1.5818537E+000, 2.3529971E+000, 1.8957817E+000, 1.5217570E+000, 1.3387793E+000, 1.2569693E+000, 1.0224701E+000, 1.0076980E+000, 8.1878092E-001, 5.8742532E-001, 3.1508931E+001, 2.8157344E+001, 2.6088717E+001, 2.5103217E+001, 2.4221508E+001
 3.1000164E+001, 9.6559468E+000, 2.0104948E+001, 5.4846040E+001, 1.8264168E+001, 9.7305819E+000, 4.5469650E+000, 8.8792214E+000, 2.2689400E+001, 8.1282830E+000, 4.3468735E+000, 2.0880989E+000, 3.3102357E+000, 8.3244565E+000, 2.8333306E+000, 2.0178516E+000, 1.5819863E+000, 2.0674153E+000, 3.2926677E+000, 1.9480125E+000, 1.4984996E+000, 1.8259769E+000, 1.3711626E+000, 1.0420721E+000, 8.6622490E-001, 6.0903187E-001, 3.2078127E+001, 2.8514869E+001, 2.6394025E+001, 2.5276584E+001, 2.4348240E+001
 3.1500450E+001, 8.9138238E+000, 2.4211236E+001, 4.6929309E+001, 1.8627929E+001, 9.0563025E+000, 3.9781168E+000, 7.5907907E+000, 2.4012644E+001, 7.8912857E+000, 4.1692345E+000, 2.1110326E+000, 3.8862782E+000, 1.0125759E+001, 3.9399252E+000, 2.0859020E+000, 1.4094162E+000, 2.7562103E+000, 4.4045170E+000, 2.5622300E+000, 1.4118371E+000, 2.1058223E+000, 1.5020052E+000, 1.0098490E+000, 8.3252254E-001, 6.7614140E-001, 3.2912444E+001, 2.9191745E+001, 2.6813903E+001, 2.5657644E+001, 2.4699550E+001
 3.2000529E+001, 9.6509213E+000, 2.6285204E+001, 5.4449678E+001, 2.4496458E+001, 9.7999889E+000, 4.8475616E+000, 8.4781074E+000, 2.5434972E+001, 9.7533532E+000, 5.0429339E+000, 2.2884815E+000, 3.9226813E+000, 1.0115903E+001, 5.1326685E+000, 2.8753961E+000, 1.4247174E+000, 2.3450266E+000, 4.6621924E+000, 3.0447812E+000, 1.8408288E+000, 2.1624816E+000, 1.0409442E+000, 5.2381746E-001, 5.1285624E-001, 5.4113373E-001, 3.3203396E+001, 2.8859453E+001, 2.6580814E+001, 2.5575484E+001, 2.4673239E+001
 3.2500785E+001, 9.3385613E+000, 2.3863281E+001, 4.9903801E+001, 2.2782948E+001, 9.4150358E+000, 4.8560703E+000, 9.5488102E+000, 2.5216960E+001, 1.0925040E+001, 5.4199957E+000, 3.1990555E+000, 8.8011489E+000, 1.0648441E+001, 6.0379023E+000, 3.1419161E+000, 3.4765586E+000, 5.2345646E+000, 5.5639315E+000, 2.2198955E+000, 1.3997688E+000, 2.3693310E+000, 1.4244196E+000, 7.5963878E-001, 5.9021038E-001, 5.2923593E-001, 3.3764501E+001, 2.9230318E+001, 2.6589857E+001, 2.5434634E+001, 2.4575948E+001
 3.3000325E+001, 9.5817958E+000, 2.4569191E+001, 5.1427651E+001, 2.1611332E+001, 9.5191707E+000, 5.3238397E+000, 1.4088376E+001, 2.9382288E+001, 1.2494261E+001, 5.9104114E+000, 2.8342530E+000, 6.0901398E+000, 1.1227927E+001, 3.4341973E+000, 2.4584007E+000, 1.5736296E+000, 4.6737234E+000, 3.6758675E+000, 2.3570324E+000, 1.4914283E+000, 2.3006022E+000, 1.7278528E+000, 8.6833269E-001, 6.0881701E-001, 4.7034132E-001, 3.4768810E+001, 3.0294937E+001, 2.6703867E+001, 2.5465578E+001, 2.4631985E+001
 3.3500195E+001, 9.3874709E+000, 2.5898586E+001, 5.3191431E+001, 2.1127850E+001, 9.5355490E+000, 5.6674013E+000, 9.2402360E+000, 2.2433008E+001, 8.2883989E+000, 4.8224158E+000, 3.9537436E+000, 6.3672598E+000, 1.2926180E+001, 5.7313766E+000, 4.8043867E+000, 2.3933808E+000, 4.6043066E+000, 7.1680061E+000, 3.0083991E+000, 1.9632246E+000, 3.4311383E+000, 1.9558792E+000, 1.1599892E+000, 6.1911423E-001, 5.2449947E-001, 3.5980439E+001, 3.0823403E+001, 2.7087089E+001, 2.5642763E+001, 2.4715041E+001
 3.4000453E+001, 9.2084860E+000, 2.1330356E+001, 5.0510036E+001, 1.8621700E+001, 9.0671809E+000, 6.7278556E+000, 1.0189165E+001, 2.7982517E+001, 9.9782742E+000, 5.9729338E+000, 2.8762268E+000, 4.6495229E+000, 1.2798644E+001, 4.8735150E+000, 2.4417568E+000, 1.8974098E+000, 3.0115493E+000, 6.4300433E+000, 4.4715793E+000, 2.1506673E+000, 3.8500749E+000, 2.4796267E+000, 1.3867281E+000, 9.1445185E-001, 6.7181939E-001, 3.7477397E+001, 3.1798300E+001, 2.7882954E+001, 2.5991271E+001, 2.4908685E+001
 3.4500696E+001, 9.4977591E+000, 2.2235985E+001, 5.5303208E+001, 1.8595714E+001, 9.3191745E+000, 5.6269109E+000, 1.1934038E+001, 3.3910720E+001, 8.8890007E+000, 4.5750532E+000, 3.0922023E+000, 4.2212900E+000, 1.2071284E+001, 4.0289094E+000, 2.7118204E+000, 1.4909917E+000, 3.0184747E+000, 4.0819538E+000, 1.8030751E+000, 1.4183715E+000, 1.2680088E+000, 8.9153241E-001, 1.1532115E+000, 1.2171914E+000, 9.4985331E-001, 3.7259415E+001, 3.2017155E+001, 2.8642608E+001, 2.6972405E+001, 2.5563868E+001
 3.5000164E+001, 1.0417914E+001, 2.6161791E+001, 5.5974987E+001, 2.0064958E+001, 1.0260373E+001, 5.8012156E+000, 1.2519227E+001, 3.9408608E+001, 1.3284168E+001, 5.7530189E+000, 4.6720173E+000, 6.5394170E+000, 1.7579980E+001, 7.3832356E+000, 3.5132666E+000, 2.0418492E+000, 2.8650516E+000, 5.1477175E+000, 2.9594210E+000, 2.0031968E+000, 2.0080464E+000, 1.0981047E+000, 9.8562609E-001, 5.8077599E-001, 4.0825981E-001, 3.6929837E+001, 3.1220713E+001, 2.8155881E+001, 2.6323387E+001, 2.5124535E+001
 3.5500396E+001, 1.0053029E+001, 2.6352507E+001, 5.3396756E+001, 2.1969811E+001, 9.8556227E+000, 5.2374933E+000, 1.2301036E+001, 3.2753591E+001, 1.2790042E+001, 5.7495287E+000, 3.1533731E+000, 6.0103731E+000, 1.6457779E+001, 7.4885339E+000, 3.4033261E+000, 1.9866503E+000, 2.9617947E+000, 7.6814244E+000, 3.4710106E+000, 1.9421081E+000, 3.1467702E+000, 1.9139301E+000, 1.1864935E+000, 9.6802553E-001, 8.0938292E-001, 3.8122368E+001, 3.1758019E+001, 2.8436434E+001, 2.6761605E+001, 2.5507497E+001
 3.6000449E+001, 1.0110426E+001, 2.3380731E+001, 5.4527129E+001, 1.9698629E+001, 9.6771170E+000, 5.4521385E+000, 1.2312711E+001, 2.9350974E+001, 1.2060367E+001, 5.3937991E+000, 3.4553945E+000, 6.5615876E+000, 1.3049420E+001, 5.6210958E+000, 3.1961002E+000, 2.3638064E+000, 4.9269757E+000, 6.5748103E+000, 3.5580933E+000, 2.2429505E+000, 2.9845961E+000, 1.6649102E+000, 1.0970817E+000, 8.2598109E-001, 7.5560549E-001, 3.8647718E+001, 3.2213794E+001, 2.8860582E+001, 2.6945862E+001, 2.5822828E+001
 3.6500164E+001, 1.0291580E+001, 2.9009673E+001, 6.0664692E+001, 2.1114713E+001, 1.0150745E+001, 6.0436395E+000, 1.3329844E+001, 3.1802287E+001, 1.3101059E+001, 5.8765678E+000, 3.6630959E+000, 7.1559515E+000, 1.5029664E+001, 5.8126068E+000, 3.3740257E+000, 2.3174115E+000, 4.1404533E+000, 4.8457171E+000, 2.8656077E+000, 1.7809443E+000, 2.5903466E+000, 1.6062607E+000, 1.1814954E+000, 8.9242588E-001, 5.7610964E-001, 3.9091572E+001, 3.2752608E+001, 2.8963888E+001, 2.6973141E+001, 2.5602693E+001
 3.7000074E+001, 1.0476018E+001, 2.7937528E+001, 5.7998166E+001, 2.6836974E+001, 1.0164397E+001, 6.1407057E+000, 1.4430017E+001, 3.2459940E+001, 1.0667654E+001, 6.3737731E+000, 3.9236056E+000, 7.6210767E+000, 1.5007797E+001, 6.4080843E+000, 3.7244161E+000, 2.1459689E+000, 3.5405075E+000, 5.2621944E+000, 4.9067877E+000, 2.5870350E+000, 2.5048453E+000, 1.5015403E+000, 1.0512830E+000, 9.7726888E-001, 8.9611361E-001, 3.9898422E+001, 3.2870926E+001, 2.9115751E+001, 2.7373896E+001, 2.6088021E+001
 3.7500091E+001, 1.0411606E+001, 2.8624870E+001, 5.2341113E+001, 2.5906307E+001, 1.0540001E+001, 6.8916885E+000, 1.7086038E+001, 3.5310254E+001, 1.3829909E+001, 7.5251823E+000, 4.7477870E+000, 1.1650883E+001, 1.6818741E+001, 8.2988532E+000, 4.0079091E+000, 2.6209547E+000, 4.6210169E+000, 9.7278905E+000, 7.9285446E+000, 3.3321221E+000, 4.0392702E+000, 1.5152125E+000, 9.4922863E-001, 8.8022086E-001, 7.1116181E-001, 4.0203928E+001, 3.2884007E+001, 2.9036820E+001, 2.7402123E+001, 2.6049954E+001
 3.8000640E+001, 1.1023794E+001, 2.8149372E+001, 5.3740405E+001, 2.5435238E+001, 1.0658854E+001, 7.3844957E+000, 1.6306513E+001, 3.5509298E+001, 1.3634829E+001, 7.1137879E+000, 3.6190654E+000, 5.7108093E+000, 1.6708278E+001, 7.2379354E+000, 4.1924533E+000, 2.0536869E+000, 3.2184007E+000, 8.5420108E+000, 4.1627830E+000, 2.5214189E+000, 4.4477686E+000, 1.9359067E+000, 1.2213113E+000, 6.7110219E-001, 5.1707841E-001, 4.2994992E+001, 3.3620204E+001, 2.9381029E+001, 2.7204841E+001, 2.5959347E+001
 3.8500222E+001, 1.0580509E+001, 3.1399040E+001, 5.3956535E+001, 2.5557015E+001, 1.0390875E+001, 5.9408889E+000, 1.2949745E+001, 3.3390422E+001, 1.1691796E+001, 6.3122952E+000, 3.6647196E+000, 6.9688040E+000, 1.4603685E+001, 8.1321036E+000, 4.3631240E+000, 2.3523041E+000, 4.3480704E+000, 9.2655465E+000, 4.0080304E+000, 2.4962696E+000, 6.6929189E+000, 4.7852764E+000, 2.6766252E+000, 1.6418707E+000, 8.5878140E-001, 4.7810390E+001, 3.7243133E+001, 3.1194175E+001, 2.8141993E+001, 2.6145777E+001
 3.9000389E+001, 1.1343076E+001, 3.0677263E+001, 5.5136738E+001, 2.5844021E+001, 1.1229468E+001, 7.6997222E+000, 2.0550983E+001, 3.6394011E+001, 1.3654628E+001, 6.7191010E+000, 6.1132559E+000, 9.8701414E+000, 1.9942016E+001, 7.0390532E+000, 3.8908572E+000, 3.1952947E+000, 4.8770666E+000, 1.1205290E+001, 6.3301073E+000, 2.8276490E+000, 6.3869552E+000, 2.5689539E+000, 1.1493248E+000, 6.9275761E-001, 4.7589465E-001, 4.9152843E+001, 3.6702796E+001, 3.0663467E+001, 2.7933388E+001, 2.6124670E+001
 3.9500197E+001, 1.1292038E+001, 3.0601924E+001, 5.5832463E+001, 2.8175875E+001, 1.1083497E+001, 7.0734328E+000, 1.5638844E+001, 2.8549676E+001, 1.6593588E+001, 8.5561200E+000, 4.4092349E+000, 9.7060031E+000, 1.2177493E+001, 6.0874421E+000, 4.1389045E+000, 3.5582699E+000, 8.9621497E+000, 1.0797391E+001, 7.4698329E+000, 3.0351873E+000, 8.0037193E+000, 4.0427544E+000, 1.7824020E+000, 1.0395500E+000, 7.8625469E-001, 5.3220616E+001, 3.8806668E+001, 3.1172886E+001, 2.8035782E+001, 2.6208958E+001
 4.0000571E+001, 1.0529857E+001, 3.0607659E+001, 4.9052878E+001, 2.9957993E+001, 1.0503418E+001, 5.4443143E+000, 1.2164318E+001, 3.1899769E+001, 1.4642367E+001, 7.8683662E+000, 3.3710878E+000, 7.5512094E+000, 1.5027569E+001, 6.2769304E+000, 4.2471658E+000, 2.5124466E+000, 5.6423553E+000, 9.6761678E+000, 4.0909583E+000, 2.5506135E+000, 6.6082159E+000, 2.5830874E+000, 1.2723050E+000, 7.7552359E-001, 5.6572839E-001, 5.4063427E+001, 3.8519939E+001, 3.1135286E+001, 2.8076018E+001, 2.6366207E+001
 4.0500290E+001, 1.0459381E+001, 3.2938182E+001, 5.3831227E+001, 2.8579148E+001, 1.0457530E+001, 7.8552092E+000, 1.6537360E+001, 3.5131311E+001, 1.1942657E+001, 5.8255361E+000, 4.6306669E+000, 7.1882211E+000, 2.0433836E+001, 7.9354315E+000, 3.6020255E+000, 2.9025062E+000, 7.9394997E+000, 1.1838219E+001, 5.9988303E+000, 3.5811473E+000, 8.4985439E+000, 2.8040589E+000, 1.1802207E+000, 7.5353010E-001, 5.1245326E-001, 5.6794638E+001, 3.8664959E+001, 3.0975240E+001, 2.7989789E+001, 2.6345866E+001
 4.1000065E+001, 1.0767998E+001, 2.9461603E+001, 5.8967572E+001, 2.9206658E+001, 1.0809611E+001, 8.0313554E+000, 1.5736824E+001, 4.1471181E+001, 1.9238390E+001, 7.1382148E+000, 5.8583944E+000, 1.2968108E+001, 2.2990444E+001, 9.2516913E+000, 5.0624531E+000, 4.3381044E+000, 8.1226476E+000, 1.3859115E+001, 6.0711404E+000, 3.4708473E+000, 7.6440055E+000, 3.5996595E+000, 1.8709686E+000, 1.0783101E+000, 7.9108614E-001, 5.8161151E+001, 3.9570503E+001, 3.1503912E+001, 2.8306742E+001, 2.6599394E+001
 4.1500098E+001, 1.1290167E+001, 3.4020945E+001, 5.8237283E+001, 2.8630651E+001, 1.1398760E+001, 8.9976945E+000, 2.0093284E+001, 3.5613224E+001, 1.6770838E+001, 7.6969163E+000, 5.0627139E+000, 1.0383777E+001, 2.0246954E+001, 8.6066451E+000, 4.3294002E+000, 3.9167213E+000, 6.7397227E+000, 9.3303436E+000, 5.4011837E+000, 3.2954032E+000, 4.7010837E+000, 2.6299973E+000, 1.4937673E+000, 1.1597254E+000, 8.3716701E-001, 5.7954964E+001, 4.0259569E+001, 3.2188506E+001, 2.8905879E+001, 2.6779191E+001
 4.2000266E+001, 1.1339655E+001, 3.0879041E+001, 5.7669140E+001, 2.8527942E+001, 1.1692022E+001, 8.3171362E+000, 1.6861600E+001, 3.6970409E+001, 1.7400268E+001, 8.0687561E+000, 6.9068311E+000, 1.2638060E+001, 1.9825048E+001, 1.0095563E+001, 6.0102370E+000, 3.5440315E+000, 6.7704243E+000, 1.2174753E+001, 6.2536806E+000, 3.4684336E+000, 5.6867972E+000, 2.8539398E+000, 1.4975897E+000, 1.0378933E+000, 7.6883019E-001, 5.7764166E+001, 4.0237523E+001, 3.2120960E+001, 2.8912352E+001, 2.6994783E+001
 4.2500095E+001, 1.1038247E+001, 3.2405641E+001, 5.5321057E+001, 3.3045153E+001, 1.1065154E+001, 7.7266047E+000, 2.0210945E+001, 3.4704953E+001, 2.2047573E+001, 9.9852647E+000, 4.9095654E+000, 8.9486026E+000, 2.4066089E+001, 1.1940533E+001, 5.5389675E+000, 3.6539256E+000, 6.6151687E+000, 1.4357316E+001, 6.1373718E+000, 3.3247787E+000, 6.7689989E+000, 3.1156556E+000, 1.6175159E+000, 1.1466945E+000, 8.4938849E-001, 6.0016033E+001, 4.1178755E+001, 3.2600782E+001, 2.9319499E+001, 2.7144526E+001
 4.3000012E+001, 1.1462236E+001, 3.3096031E+001, 5.8239389E+001, 3.2201111E+001, 1.1732015E+001, 7.3027066E+000, 1.9176478E+001, 4.2375766E+001, 1.6226930E+001, 8.5545614E+000, 5.0120720E+000, 1.2304882E+001, 2.5901451E+001, 1.0635031E+001, 5.2898305E+000, 3.7795535E+000, 7.7070844E+000, 1.2454375E+001, 8.0675500E+000, 5.9669405E+000, 5.4495744E+000, 2.6986955E+000, 1.4761426E+000, 1.0023205E+000, 6.5661863E-001, 6.0915986E+001, 4.1668254E+001, 3.2713022E+001, 2.9201608E+001, 2.7068965E+001
