s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 6.5000495E+001, 5.0932226E+001, 4.5371448E+001, 4.1226201E+001, 4.1637682E+001, 5.4085277E+001, 1.0443118E+001, 9.8013876E+000, 1.1974751E+001, 1.0770246E+001, 9.5353152E+000, 4.0702096E+000, 4.3553578E+000, 5.1146100E+000, 4.0299004E+000, 3.5542542E+000, 2.1785530E+000, 2.3272019E+000, 2.7339819E+000, 2.1605852E+000, 1.9117482E+000
 6.5500590E+001, 5.2353644E+001, 4.0962154E+001, 5.0510958E+001, 4.0108470E+001, 5.2272801E+001, 1.4240184E+001, 1.6703698E+001, 1.2784342E+001, 1.2659895E+001, 1.3600898E+001, 6.0330078E+000, 5.2140510E+000, 5.4866187E+000, 5.0177025E+000, 4.6857851E+000, 2.5006689E+000, 2.5926512E+000, 2.9634057E+000, 3.3198667E+000, 2.4802038E+000
 6.6000266E+001, 5.0190014E+001, 4.3905119E+001, 4.5593828E+001, 4.8513490E+001, 5.1274321E+001, 1.2535372E+001, 1.1378732E+001, 1.2012104E+001, 1.2059908E+001, 1.1377008E+001, 4.3053509E+000, 4.9855398E+000, 5.6913451E+000, 5.2974250E+000, 4.0001800E+000, 2.1905002E+000, 2.8617879E+000, 3.4122196E+000, 2.6131941E+000, 2.0524010E+000
 6.6500388E+001, 3.7514236E+001, 4.3165757E+001, 6.0386060E+001, 4.3728326E+001, 4.3621350E+001, 8.9512281E+000, 1.1113877E+001, 1.2496074E+001, 1.0681293E+001, 9.9180634E+000, 4.6840050E+000, 4.8964393E+000, 4.9951379E+000, 5.5016172E+000, 4.2358186E+000, 2.3516081E+000, 2.7976537E+000, 2.8601213E+000, 3.1774170E+000, 3.2355176E+000
 6.7000429E+001, 3.7181498E+001, 3.5605850E+001, 5.4452953E+001, 3.9271823E+001, 4.7817962E+001, 1.0869565E+001, 1.0895387E+001, 1.5507350E+001, 1.5577355E+001, 1.5022651E+001, 3.7162424E+000, 4.6785421E+000, 6.5973923E+000, 7.6229205E+000, 5.9635882E+000, 2.1608601E+000, 2.6848624E+000, 3.5323998E+000, 4.7821001E+000, 3.8077696E+000
 6.7500616E+001, 4.0229830E+001, 4.9447352E+001, 5.3868679E+001, 4.6901629E+001, 4.9630202E+001, 9.9028792E+000, 1.2520766E+001, 1.5742932E+001, 1.4193073E+001, 1.2833142E+001, 4.1687606E+000, 4.6290729E+000, 6.4187547E+000, 5.8304964E+000, 4.5061396E+000, 1.9965068E+000, 2.6340890E+000, 2.8546456E+000, 2.8204153E+000, 2.5535463E+000
 6.8000148E+001, 3.7711928E+001, 3.6645134E+001, 5.6555230E+001, 4.0990151E+001, 3.8385529E+001, 9.8964945E+000, 9.9193569E+000, 1.1805188E+001, 1.1147547E+001, 1.1653487E+001, 3.7023441E+000, 4.9449383E+000, 4.8328665E+000, 4.4463842E+000, 4.1228458E+000, 2.1065650E+000, 2.6148068E+000, 3.3346354E+000, 3.4147899E+000, 2.9286267E+000
 6.8500022E+001, 4.1345020E+001, 3.5295222E+001, 5.0632837E+001, 3.9019623E+001, 4.6899265E+001, 1.2388096E+001, 1.1425814E+001, 1.6407102E+001, 1.2792723E+001, 1.3377610E+001, 4.1107594E+000, 4.4162288E+000, 7.2400194E+000, 6.0820026E+000, 4.8775121E+000, 1.9217722E+000, 2.7323646E+000, 3.6945893E+000, 3.3576657E+000, 2.8586907E+000
 6.9000271E+001, 3.4785449E+001, 3.8362540E+001, 5.2651013E+001, 4.5245599E+001, 4.7756962E+001, 1.0071515E+001, 1.1265341E+001, 1.4599982E+001, 1.2133506E+001, 1.0981873E+001, 3.8120429E+000, 4.4001709E+000, 6.6516195E+000, 5.0187736E+000, 4.1893012E+000, 2.2057895E+000, 2.5394036E+000, 3.1905388E+000, 2.2305762E+000, 2.0243271E+000
 6.9500313E+001, 4.5832492E+001, 3.3862290E+001, 4.9025972E+001, 3.5861161E+001, 5.4999867E+001, 1.1345812E+001, 1.1320058E+001, 1.1253088E+001, 1.0715388E+001, 1.0275352E+001, 3.9485671E+000, 5.1795570E+000, 5.6050066E+000, 4.9055514E+000, 4.8835615E+000, 1.9160240E+000, 2.7005698E+000, 3.7345801E+000, 3.5168063E+000, 2.9283262E+000
 7.0000020E+001, 4.6298804E+001, 4.3311405E+001, 6.3769387E+001, 4.1652378E+001, 5.9982280E+001, 1.1473867E+001, 1.3855271E+001, 1.7674075E+001, 1.1542918E+001, 1.0890290E+001, 4.3574476E+000, 5.0341399E+000, 6.2803295E+000, 4.9120082E+000, 3.7928831E+000, 1.9892794E+000, 2.7559354E+000, 3.0967151E+000, 2.7042012E+000, 1.8830961E+000
 7.0500532E+001, 4.1802380E+001, 3.9247364E+001, 5.6366144E+001, 3.5929322E+001, 4.7729118E+001, 1.0468871E+001, 1.1313071E+001, 1.5396476E+001, 1.0185690E+001, 1.0288236E+001, 3.9741632E+000, 4.5843420E+000, 5.8831522E+000, 5.0440244E+000, 3.8892775E+000, 2.0427257E+000, 2.4493531E+000, 3.3276578E+000, 2.8034719E+000, 2.4401288E+000
 7.1000570E+001, 4.7685061E+001, 4.2835087E+001, 5.9738739E+001, 4.1469155E+001, 3.9536827E+001, 1.4411805E+001, 1.5426633E+001, 1.9954442E+001, 1.3562316E+001, 1.0061027E+001, 5.1644081E+000, 6.2238213E+000, 9.3293550E+000, 5.9702616E+000, 4.3224036E+000, 2.4978824E+000, 3.1043862E+000, 4.9264999E+000, 3.7157299E+000, 2.8035858E+000
 7.1500003E+001, 4.8852162E+001, 4.1463423E+001, 5.0292211E+001, 4.5910951E+001, 4.5965094E+001, 9.9398475E+000, 9.2849133E+000, 1.2427720E+001, 1.0123425E+001, 9.1618920E+000, 3.5499793E+000, 4.0970480E+000, 5.0728841E+000, 3.8830385E+000, 3.5185447E+000, 2.4633558E+000, 2.5098450E+000, 2.4937659E+000, 2.0508947E+000, 1.6274364E+000
 7.2000493E+001, 4.8586388E+001, 4.5708521E+001, 6.1818476E+001, 5.2546766E+001, 5.3066567E+001, 1.3060558E+001, 1.0699492E+001, 1.2278304E+001, 1.2899663E+001, 1.2378223E+001, 4.7040488E+000, 4.9470898E+000, 5.9846059E+000, 5.0304852E+000, 4.5729603E+000, 2.4404390E+000, 2.7619353E+000, 3.5001747E+000, 2.6670575E+000, 2.5926711E+000
 7.2500171E+001, 4.0910942E+001, 3.9867677E+001, 4.5948413E+001, 4.2298528E+001, 5.6112525E+001, 1.4053601E+001, 1.3679755E+001, 1.4316988E+001, 1.6248331E+001, 1.5156521E+001, 4.9236147E+000, 5.2673857E+000, 6.0979035E+000, 5.6826944E+000, 5.5488647E+000, 2.0082632E+000, 2.5185057E+000, 3.0394278E+000, 3.2085824E+000, 2.1939562E+000
 7.3000300E+001, 4.2901097E+001, 3.6228372E+001, 4.2677874E+001, 4.1684470E+001, 4.8054458E+001, 1.0705628E+001, 1.0932499E+001, 1.2804443E+001, 1.0583428E+001, 1.0490550E+001, 4.9045150E+000, 5.0955824E+000, 5.2537360E+000, 4.7074628E+000, 4.1696532E+000, 2.4400643E+000, 2.7413631E+000, 3.2928172E+000, 2.4436708E+000, 2.3868225E+000
 7.3500105E+001, 5.1671570E+001, 4.5332795E+001, 6.1485962E+001, 4.5271526E+001, 4.8438437E+001, 1.5202863E+001, 1.3907236E+001, 1.6879136E+001, 1.5937296E+001, 1.5052956E+001, 5.4225779E+000, 5.7023808E+000, 6.2871613E+000, 6.2611949E+000, 4.8920684E+000, 2.5688024E+000, 2.9830536E+000, 3.2499572E+000, 3.0871445E+000, 2.5733785E+000
 7.4000327E+001, 4.2486043E+001, 3.7415801E+001, 4.7224665E+001, 4.7266090E+001, 6.1067012E+001, 1.1269818E+001, 1.1365910E+001, 1.3522670E+001, 1.2707349E+001, 1.2397550E+001, 4.2408193E+000, 5.2891434E+000, 6.1413577E+000, 4.7356732E+000, 3.6554548E+000, 1.9988424E+000, 2.7525213E+000, 3.3570933E+000, 3.0453294E+000, 2.4555498E+000
 7.4500441E+001, 3.7981706E+001, 3.7731126E+001, 4.0914853E+001, 5.7487090E+001, 7.0750900E+001, 1.0446430E+001, 1.1594884E+001, 1.2990974E+001, 1.3359326E+001, 1.6632589E+001, 4.5808291E+000, 5.8077906E+000, 6.3708380E+000, 5.5718331E+000, 4.5292470E+000, 2.4875849E+000, 3.0623692E+000, 3.7018761E+000, 2.9046399E+000, 2.1088519E+000
 7.5000519E+001, 4.5966226E+001, 4.3164496E+001, 4.6673480E+001, 5.3040310E+001, 7.1574808E+001, 1.1092162E+001, 1.0882433E+001, 1.1430343E+001, 1.2415535E+001, 1.3636849E+001, 3.7171981E+000, 4.9590719E+000, 5.0589647E+000, 5.7324604E+000, 5.7434347E+000, 2.0856259E+000, 2.9960368E+000, 3.3843269E+000, 2.7244529E+000, 3.0896059E+000
 7.5500300E+001, 5.4376382E+001, 4.5162676E+001, 4.3101320E+001, 5.1557816E+001, 5.8674998E+001, 1.6721934E+001, 1.3495767E+001, 1.2970267E+001, 1.3283529E+001, 1.1708305E+001, 4.3155068E+000, 5.2683398E+000, 5.9913204E+000, 5.4392784E+000, 3.7858539E+000, 2.1310578E+000, 2.7997287E+000, 3.4490303E+000, 2.9595763E+000, 2.2970228E+000
 7.6000690E+001, 5.1813590E+001, 4.7166935E+001, 4.0847876E+001, 3.9026651E+001, 6.0802177E+001, 1.4676795E+001, 1.3348534E+001, 1.1915966E+001, 1.1982369E+001, 1.1927839E+001, 5.5522549E+000, 5.2734353E+000, 5.0678639E+000, 5.0549456E+000, 4.7734291E+000, 3.0343723E+000, 3.0600634E+000, 2.8418698E+000, 2.7572914E+000, 2.3241448E+000
 7.6500210E+001, 5.8350624E+001, 5.4831386E+001, 4.7754027E+001, 4.7133791E+001, 5.1761721E+001, 1.9370757E+001, 1.7362035E+001, 1.5609975E+001, 1.3465824E+001, 1.3796190E+001, 6.4248730E+000, 6.5439538E+000, 7.7165372E+000, 6.3627134E+000, 4.4844937E+000, 2.5469746E+000, 3.1654841E+000, 3.9002049E+000, 3.6006813E+000, 2.2425706E+000
 7.7000042E+001, 5.0078531E+001, 4.4274094E+001, 6.1133273E+001, 5.6224747E+001, 3.5740357E+001, 1.2369800E+001, 1.2706630E+001, 1.6222754E+001, 1.6834272E+001, 1.2407256E+001, 4.7228671E+000, 5.2751173E+000, 6.4067408E+000, 4.9298513E+000, 4.5737760E+000, 2.3602959E+000, 2.9303374E+000, 3.1719394E+000, 2.1748231E+000, 1.8952752E+000
 7.7500625E+001, 4.1875220E+001, 4.2739458E+001, 4.7040529E+001, 4.7365698E+001, 3.9904205E+001, 1.1756762E+001, 1.5370128E+001, 1.4481480E+001, 1.1011243E+001, 9.3235428E+000, 3.7396329E+000, 5.6745408E+000, 6.4416025E+000, 6.2057187E+000, 5.0725785E+000, 2.4422347E+000, 3.1644460E+000, 4.5940708E+000, 3.7823767E+000, 2.9942643E+000
 7.8000450E+001, 3.6448225E+001, 4.5940573E+001, 5.2783190E+001, 4.4354789E+001, 3.8062670E+001, 1.0137395E+001, 1.2137343E+001, 1.7418082E+001, 1.4259730E+001, 1.1219936E+001, 3.7949914E+000, 4.6787302E+000, 7.1094121E+000, 6.4184046E+000, 4.2447392E+000, 2.0870174E+000, 2.7160129E+000, 3.9416548E+000, 3.5765381E+000, 2.4746346E+000
 7.8500566E+001, 4.3380518E+001, 4.7008728E+001, 6.0078639E+001, 5.0536180E+001, 4.5657749E+001, 8.9999809E+000, 1.1183821E+001, 1.8063379E+001, 1.2008329E+001, 9.6099281E+000, 3.6568171E+000, 4.6861682E+000, 6.2214379E+000, 4.9610774E+000, 3.9542201E+000, 2.1642099E+000, 2.6316549E+000, 2.8582645E+000, 2.6682808E+000, 2.1224749E+000
 7.9000378E+001, 3.9077840E+001, 3.5035881E+001, 5.3268350E+001, 3.7672951E+001, 4.8233069E+001, 1.1083013E+001, 1.1794592E+001, 1.3190894E+001, 1.1902705E+001, 1.0826214E+001, 4.2238085E+000, 5.5290604E+000, 6.5838382E+000, 4.6825912E+000, 4.3207931E+000, 2.6662605E+000, 3.4059135E+000, 4.1913583E+000, 3.3969060E+000, 2.4850842E+000
 7.9500477E+001, 4.6053870E+001, 4.5137920E+001, 6.1838494E+001, 4.5513378E+001, 5.2168229E+001, 1.3581620E+001, 1.4041682E+001, 1.6644368E+001, 1.2314487E+001, 1.5375444E+001, 4.3340632E+000, 5.3142633E+000, 6.9213576E+000, 5.5593077E+000, 5.5660089E+000, 1.9764748E+000, 2.8928002E+000, 3.4746384E+000, 3.0207386E+000, 2.5485700E+000
 8.0000077E+001, 4.0263124E+001, 4.2797424E+001, 6.1518670E+001, 4.3146317E+001, 4.6722227E+001, 1.7230977E+001, 1.4468630E+001, 1.8606458E+001, 1.2520506E+001, 1.4033558E+001, 4.7683590E+000, 6.0714507E+000, 6.9807261E+000, 5.1080194E+000, 4.0911841E+000, 2.7300956E+000, 3.4803458E+000, 3.7123006E+000, 2.6415089E+000, 2.2522460E+000
 8.0500278E+001, 5.8142945E+001, 4.2608596E+001, 4.1633969E+001, 3.4874759E+001, 4.5061370E+001, 1.3658728E+001, 1.1881218E+001, 1.2223677E+001, 1.1985977E+001, 1.2557620E+001, 4.5613751E+000, 4.6983518E+000, 5.7989138E+000, 5.8253836E+000, 4.7517336E+000, 2.1308517E+000, 2.4910208E+000, 3.7529782E+000, 3.8025619E+000, 2.9218065E+000
 8.1000435E+001, 5.7685740E+001, 5.6877659E+001, 5.6403551E+001, 4.3162492E+001, 5.0718554E+001, 1.5964685E+001, 1.5463253E+001, 1.5906048E+001, 1.1822235E+001, 1.0814414E+001, 4.9916248E+000, 5.9383925E+000, 6.0718251E+000, 4.7137884E+000, 3.8889549E+000, 2.5313074E+000, 2.9512153E+000, 2.7228366E+000, 2.3521772E+000, 1.7992271E+000
 8.1500613E+001, 5.4042481E+001, 4.8816407E+001, 5.6063393E+001, 4.4862378E+001, 5.0127209E+001, 1.3186323E+001, 1.1733774E+001, 1.3041396E+001, 1.0427661E+001, 9.5800851E+000, 4.4663171E+000, 5.0829950E+000, 6.1900268E+000, 4.6194293E+000, 3.9306275E+000, 2.6971717E+000, 3.3169013E+000, 3.4489986E+000, 2.7868601E+000, 2.2276738E+000
 8.2000328E+001, 5.2071068E+001, 4.9958367E+001, 5.0059237E+001, 4.7163648E+001, 4.1799232E+001, 1.8712886E+001, 1.4801220E+001, 1.4674490E+001, 1.3577327E+001, 1.1415977E+001, 6.0578884E+000, 6.0342659E+000, 6.1218257E+000, 6.3109588E+000, 5.1816273E+000, 2.4191771E+000, 3.1563706E+000, 3.5766124E+000, 3.0625873E+000, 3.2825316E+000
 8.2500016E+001, 5.3571211E+001, 4.3110038E+001, 5.4726937E+001, 3.6430619E+001, 3.9273114E+001, 1.5888904E+001, 1.1687422E+001, 1.2181716E+001, 1.1719643E+001, 1.1112951E+001, 4.3894927E+000, 5.3828965E+000, 5.0891149E+000, 5.8671890E+000, 4.5772049E+000, 2.0886236E+000, 2.7439557E+000, 2.8014113E+000, 3.4914444E+000, 2.9015804E+000
 8.3000435E+001, 7.2262643E+001, 6.2462411E+001, 4.2052529E+001, 3.4447067E+001, 3.7245751E+001, 1.9084596E+001, 1.4518801E+001, 1.4265638E+001, 1.1956331E+001, 1.1009015E+001, 4.1569006E+000, 6.0319995E+000, 7.5340117E+000, 5.5419508E+000, 4.0470338E+000, 2.1525994E+000, 3.2752745E+000, 3.8614715E+000, 3.0414797E+000, 2.2683113E+000
 8.3500154E+001, 7.0893697E+001, 6.5271932E+001, 4.3740247E+001, 4.2185785E+001, 4.6351130E+001, 1.9162181E+001, 1.4805904E+001, 1.1913463E+001, 1.1865233E+001, 1.1564001E+001, 4.3302964E+000, 5.7429717E+000, 5.9253503E+000, 4.7626187E+000, 3.6418121E+000, 1.7852190E+000, 2.5695137E+000, 3.4885759E+000, 2.8627983E+000, 1.9241092E+000
 8.4000399E+001, 6.9912736E+001, 6.0927234E+001, 3.8550839E+001, 4.3414443E+001, 4.6647897E+001, 1.6130610E+001, 1.3146627E+001, 1.1233166E+001, 1.0663179E+001, 9.5279831E+000, 4.3063262E+000, 6.0071803E+000, 4.9813490E+000, 4.3187003E+000, 3.7904347E+000, 2.1264645E+000, 3.5137243E+000, 3.3028094E+000, 2.4834220E+000, 2.2415054E+000
 8.4500489E+001, 8.2115604E+001, 6.3832962E+001, 4.6012759E+001, 3.6505481E+001, 4.0645755E+001, 2.1863305E+001, 1.8533486E+001, 1.9213293E+001, 1.2379619E+001, 1.2012966E+001, 6.6870834E+000, 6.9625210E+000, 8.4656551E+000, 5.4315912E+000, 4.9190188E+000, 3.2283999E+000, 3.4881058E+000, 4.0541884E+000, 3.0420185E+000, 2.6892579E+000
 8.5000120E+001, 6.3407323E+001, 5.1161553E+001, 4.3980720E+001, 3.9746601E+001, 4.5498785E+001, 1.6942622E+001, 1.6008948E+001, 1.4591714E+001, 1.1682602E+001, 1.0390839E+001, 4.3421523E+000, 6.4227267E+000, 5.9226823E+000, 4.8594534E+000, 3.9097285E+000, 2.3431430E+000, 3.3134328E+000, 3.9667101E+000, 2.6669736E+000, 2.2313411E+000
 8.5500563E+001, 5.4117262E+001, 4.5440014E+001, 4.8435294E+001, 4.0651716E+001, 3.8641791E+001, 1.7984223E+001, 1.6996459E+001, 1.4297214E+001, 1.3442106E+001, 9.9396108E+000, 6.4023463E+000, 7.0281022E+000, 6.5773991E+000, 5.3582342E+000, 4.0156166E+000, 2.8798766E+000, 3.6930064E+000, 3.9076608E+000, 3.0716295E+000, 2.1434837E+000
 8.6000068E+001, 4.8730693E+001, 4.4066752E+001, 7.0562574E+001, 4.2275859E+001, 4.0436479E+001, 1.2628011E+001, 1.4173369E+001, 1.9117643E+001, 1.1753485E+001, 9.7839332E+000, 4.2923702E+000, 5.9500731E+000, 8.0991286E+000, 6.1161616E+000, 4.6368356E+000, 1.9484120E+000, 2.7406160E+000, 4.7428274E+000, 3.4653128E+000, 2.9543280E+000
 8.6500426E+001, 6.4168638E+001, 5.3644795E+001, 5.6748490E+001, 4.8158416E+001, 5.1780700E+001, 1.2089100E+001, 1.1875513E+001, 1.3190952E+001, 1.1458951E+001, 1.0064438E+001, 3.9876288E+000, 4.6755162E+000, 5.1455024E+000, 4.7336029E+000, 3.8302977E+000, 1.7099902E+000, 3.0069793E+000, 3.2561192E+000, 2.4684293E+000, 2.0197162E+000
 8.7000682E+001, 5.0409507E+001, 4.1108398E+001, 4.8359762E+001, 3.9562412E+001, 4.3090204E+001, 1.2094879E+001, 1.2119120E+001, 1.3717071E+001, 1.2731320E+001, 1.2570915E+001, 3.9457145E+000, 5.5215694E+000, 6.0034209E+000, 5.3467021E+000, 4.2765155E+000, 2.3919134E+000, 3.1976519E+000, 3.6592895E+000, 3.1269041E+000, 2.3583447E+000
 8.7500068E+001, 5.8410828E+001, 4.7336616E+001, 5.7285139E+001, 4.7289736E+001, 4.9022881E+001, 1.5024524E+001, 1.3260917E+001, 1.8040331E+001, 1.2722884E+001, 1.2983817E+001, 4.3671900E+000, 6.0905604E+000, 7.3670914E+000, 5.7352613E+000, 5.0812702E+000, 1.8323838E+000, 2.6127199E+000, 3.2485836E+000, 3.0605697E+000, 2.9679513E+000
 8.8000383E+001, 5.8224259E+001, 4.7484712E+001, 5.9089048E+001, 4.0518088E+001, 4.2357929E+001, 1.2770349E+001, 1.2022800E+001, 1.7865916E+001, 1.2318295E+001, 1.1494909E+001, 3.9191874E+000, 5.8823121E+000, 6.3677744E+000, 4.7857700E+000, 4.5540014E+000, 1.9043326E+000, 3.2804090E+000, 3.3911002E+000, 2.7941592E+000, 2.4312364E+000
 8.8500432E+001, 6.2698228E+001, 5.3490161E+001, 4.7942091E+001, 3.5349595E+001, 3.9057063E+001, 1.5404793E+001, 1.3146482E+001, 1.5054905E+001, 1.1655798E+001, 1.2771938E+001, 5.8305739E+000, 6.1007614E+000, 6.9134457E+000, 5.6816525E+000, 4.0167319E+000, 2.5905742E+000, 3.6327007E+000, 3.8528335E+000, 3.3285403E+000, 2.4932360E+000
 8.9000524E+001, 6.5804377E+001, 5.7887494E+001, 4.3577666E+001, 4.0502688E+001, 4.3088102E+001, 1.7839869E+001, 1.5672983E+001, 1.3462630E+001, 1.1206866E+001, 1.1851814E+001, 5.5108205E+000, 6.5076020E+000, 6.0975045E+000, 4.7615439E+000, 4.1563714E+000, 3.0295919E+000, 3.3604956E+000, 3.3710199E+000, 2.7179303E+000, 1.8420136E+000
 8.9500097E+001, 6.4662022E+001, 5.9858546E+001, 4.6272126E+001, 4.1874109E+001, 4.3637201E+001, 1.4363316E+001, 1.5021888E+001, 1.3211264E+001, 1.1764667E+001, 1.0506073E+001, 4.6688491E+000, 6.1076804E+000, 6.0695435E+000, 4.9903059E+000, 4.1684690E+000, 2.8953841E+000, 3.0541265E+000, 3.2762354E+000, 2.6537630E+000, 2.2393584E+000
 9.0000559E+001, 7.0035471E+001, 5.7707344E+001, 4.1126193E+001, 4.5115131E+001, 3.9506277E+001, 1.6020421E+001, 1.4625160E+001, 1.3837909E+001, 1.3127869E+001, 1.1988490E+001, 4.1102089E+000, 6.2161749E+000, 6.4766718E+000, 5.7457838E+000, 4.8778970E+000, 1.9649844E+000, 2.7719832E+000, 4.0342125E+000, 3.2943452E+000, 2.6258635E+000
