s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C
Time,"HF_y-25_z20","HF_y-15_z20","HF_y0_z20","HF_y15_z20","HF_y25_z20","HF_y-25_z50","HF_y-15_z50","HF_y0_z50","HF_y15_z50","HF_y25_z50","HF_y-25_z75","HF_y-15_z75","HF_y0_z75","HF_y15_z75","HF_y25_z75","HF_y-25_z100","HF_y-15_z100","HF_y0_z100","HF_y15_z100","HF_y25_z100","Flux-1","Flux-2","Flux-3","Flux-4","Flux-5","Temp-1","Temp-2","Temp-3","Temp-4","Temp-5"
 3.9001455E+001, 9.3141315E+000, 1.7343137E+001, 4.2579085E+001, 1.6870225E+001, 9.4256769E+000, 4.2507488E+000, 5.9085047E+000, 1.8856480E+001, 6.5125787E+000, 4.1271211E+000, 1.8390520E+000, 2.5442648E+000, 5.4355073E+000, 3.3150408E+000, 2.1485493E+000, 1.1293663E+000, 1.3122743E+000, 1.9664185E+000, 1.4306459E+000, 8.7429310E-001, 1.6551203E+000, 1.3140059E+000, 1.0690667E+000, 7.7316463E-001, 5.0019535E-001, 3.8765035E+001, 3.2869694E+001, 2.9632043E+001, 2.7315114E+001, 2.5863760E+001
 3.9501181E+001, 9.0976282E+000, 1.6702347E+001, 4.2017010E+001, 1.7186015E+001, 9.3135210E+000, 3.8590108E+000, 5.9908910E+000, 1.6229249E+001, 7.2651424E+000, 4.2467488E+000, 2.0607577E+000, 3.1054906E+000, 6.0768512E+000, 3.9010511E+000, 2.3857238E+000, 1.0890320E+000, 1.7654937E+000, 2.5203623E+000, 2.1000483E+000, 1.4723275E+000, 1.5747461E+000, 9.4695826E-001, 6.2522688E-001, 4.2914721E-001, 3.5220574E-001, 3.8878566E+001, 3.2647597E+001, 2.9386050E+001, 2.7194141E+001, 2.5883978E+001
 4.0001164E+001, 9.8196809E+000, 1.9267682E+001, 4.0534897E+001, 1.8176119E+001, 9.3995532E+000, 4.0239180E+000, 5.7167768E+000, 1.0804512E+001, 8.1135112E+000, 4.5446417E+000, 2.3253347E+000, 3.5986245E+000, 7.2418293E+000, 3.5990356E+000, 2.6042428E+000, 1.1804944E+000, 2.0617230E+000, 2.7154385E+000, 3.3867222E+000, 1.5245062E+000, 1.4571287E+000, 8.4589257E-001, 6.2422242E-001, 3.0072913E-001, 3.0847294E-001, 3.8772072E+001, 3.2461742E+001, 2.9280979E+001, 2.6916760E+001, 2.5780779E+001
 4.0500072E+001, 9.2865660E+000, 1.6698563E+001, 4.0817630E+001, 1.6373293E+001, 9.1183506E+000, 5.2746660E+000, 9.1265555E+000, 1.6328345E+001, 6.7010965E+000, 4.4040225E+000, 3.0056890E+000, 5.3081943E+000, 6.9802474E+000, 3.9636116E+000, 2.9455621E+000, 1.3101783E+000, 2.2153705E+000, 2.9470831E+000, 2.4834295E+000, 1.5641126E+000, 1.2914783E+000, 5.4042699E-001, 3.6263047E-001, 3.4606652E-001, 2.6914797E-001, 3.8493635E+001, 3.2088067E+001, 2.9065416E+001, 2.6828109E+001, 2.5571361E+001
 4.1001575E+001, 9.6444342E+000, 1.9983914E+001, 4.1046310E+001, 1.6976324E+001, 9.1745722E+000, 4.4356063E+000, 6.7439122E+000, 1.7593000E+001, 6.6420198E+000, 4.3071548E+000, 2.3229982E+000, 3.9364635E+000, 7.5917387E+000, 4.1419318E+000, 2.3477445E+000, 1.2638463E+000, 2.2065826E+000, 3.9387895E+000, 2.7355338E+000, 1.5087586E+000, 2.3805103E+000, 1.4276124E+000, 8.0770903E-001, 4.8792430E-001, 3.4190637E-001, 4.0418912E+001, 3.3256163E+001, 2.9465011E+001, 2.6898985E+001, 2.5568435E+001
 4.1500398E+001, 1.0147420E+001, 2.0306902E+001, 4.1829266E+001, 1.5911327E+001, 9.2967450E+000, 5.8118534E+000, 1.0281310E+001, 1.4986742E+001, 5.8232417E+000, 4.1885935E+000, 4.7374683E+000, 7.8077376E+000, 5.4379588E+000, 2.9782506E+000, 2.1549571E+000, 2.9357911E+000, 3.1841066E+000, 3.2076946E+000, 1.6401301E+000, 1.0781025E+000, 1.6500559E+000, 8.8329381E-001, 7.5026228E-001, 6.6420716E-001, 6.0522114E-001, 4.0445591E+001, 3.3399466E+001, 2.9999070E+001, 2.7553843E+001, 2.6208849E+001
 4.2001622E+001, 1.0410407E+001, 2.0210382E+001, 4.3302635E+001, 1.6035060E+001, 9.1872431E+000, 8.1706112E+000, 1.1515819E+001, 1.4927505E+001, 5.7058039E+000, 3.9625149E+000, 4.6004861E+000, 5.5296066E+000, 6.1813552E+000, 2.9299734E+000, 2.1791209E+000, 2.0166114E+000, 2.2691952E+000, 2.5163552E+000, 2.0860347E+000, 1.4610721E+000, 1.5893348E+000, 1.1627926E+000, 9.4475455E-001, 5.3008603E-001, 3.8969883E-001, 4.0925649E+001, 3.3923496E+001, 3.0375664E+001, 2.7478281E+001, 2.6118257E+001
 4.2500626E+001, 9.9445912E+000, 1.7305623E+001, 4.5751191E+001, 1.7524762E+001, 9.4942982E+000, 4.4027860E+000, 6.8337544E+000, 1.5010570E+001, 9.3356741E+000, 5.5659348E+000, 2.3437850E+000, 3.5543851E+000, 6.7664057E+000, 5.2771677E+000, 2.9669802E+000, 1.3434218E+000, 1.7788376E+000, 2.2814348E+000, 3.1408186E+000, 1.6316592E+000, 1.0888345E+000, 8.1202537E-001, 5.5950166E-001, 4.5018797E-001, 3.5630203E-001, 3.9938479E+001, 3.3444927E+001, 2.9923430E+001, 2.7379879E+001, 2.6046471E+001
 4.3000776E+001, 9.9449677E+000, 1.6961938E+001, 4.6053286E+001, 1.7055271E+001, 9.8453654E+000, 5.0028210E+000, 8.6644457E+000, 2.5221010E+001, 7.2583234E+000, 4.5288876E+000, 2.8096214E+000, 5.3383716E+000, 1.2792064E+001, 4.0955020E+000, 2.3953998E+000, 1.4820561E+000, 2.2005189E+000, 3.6024837E+000, 2.5845607E+000, 1.2939594E+000, 1.4133565E+000, 8.1896921E-001, 6.1952345E-001, 6.1502998E-001, 6.3641611E-001, 4.0155948E+001, 3.3356136E+001, 2.9968915E+001, 2.7740599E+001, 2.6563868E+001
 4.3501364E+001, 1.0473114E+001, 2.1358955E+001, 4.1097611E+001, 1.7613884E+001, 9.9270425E+000, 6.0533907E+000, 1.0666546E+001, 1.5440061E+001, 6.4777535E+000, 4.4402001E+000, 2.5801888E+000, 4.4355459E+000, 4.9840998E+000, 2.8229662E+000, 2.0413838E+000, 1.2788149E+000, 1.7854046E+000, 2.4855605E+000, 1.7541530E+000, 1.1176389E+000, 1.8758411E+000, 1.3294261E+000, 1.1479268E+000, 9.4832040E-001, 6.7322641E-001, 4.1858943E+001, 3.4533115E+001, 3.0957048E+001, 2.8385514E+001, 2.6801265E+001
 4.4000156E+001, 1.0058880E+001, 1.9849649E+001, 4.4677705E+001, 1.8311339E+001, 9.9604891E+000, 5.8285506E+000, 1.0041211E+001, 1.8239354E+001, 8.2415802E+000, 4.8826272E+000, 3.1130684E+000, 7.6553606E+000, 7.9346128E+000, 4.1724075E+000, 2.4707607E+000, 1.9475806E+000, 2.7517421E+000, 3.1992964E+000, 2.5319650E+000, 1.6264908E+000, 1.8499811E+000, 1.2088224E+000, 7.9599895E-001, 4.6325524E-001, 3.0074043E-001, 4.1950190E+001, 3.4471966E+001, 3.0706062E+001, 2.8165098E+001, 2.6725026E+001
 4.4500499E+001, 1.0086684E+001, 1.8378790E+001, 4.3261954E+001, 1.7362119E+001, 9.6797429E+000, 5.1839699E+000, 9.7924978E+000, 1.4725779E+001, 6.3362194E+000, 4.2801261E+000, 3.7610453E+000, 5.9798814E+000, 6.8085669E+000, 3.4439917E+000, 2.5455718E+000, 1.8270160E+000, 2.3689182E+000, 3.4190262E+000, 2.0869134E+000, 1.4635101E+000, 1.8502654E+000, 1.2231258E+000, 9.1488970E-001, 6.5016609E-001, 6.1820080E-001, 4.2431728E+001, 3.4963697E+001, 3.1209450E+001, 2.8518691E+001, 2.7049773E+001
 4.5000078E+001, 1.0205515E+001, 1.8402027E+001, 4.2423252E+001, 1.6827962E+001, 9.7897509E+000, 4.9220601E+000, 7.9231288E+000, 1.6045331E+001, 6.0416845E+000, 4.1874330E+000, 3.0690637E+000, 6.4384853E+000, 6.9253172E+000, 2.9914075E+000, 2.2370168E+000, 2.1879994E+000, 2.8023993E+000, 3.8114486E+000, 1.9541231E+000, 1.3090636E+000, 1.8358643E+000, 1.1895574E+000, 9.1891660E-001, 7.3555150E-001, 6.3134061E-001, 4.2801953E+001, 3.5292646E+001, 3.1554895E+001, 2.8779908E+001, 2.7296258E+001
 4.5501143E+001, 1.0443468E+001, 1.8241437E+001, 4.4305578E+001, 1.6822029E+001, 9.9795850E+000, 5.6379175E+000, 1.2169308E+001, 1.7151021E+001, 6.8199385E+000, 4.7177308E+000, 2.9705072E+000, 4.2672741E+000, 7.7778621E+000, 3.5729339E+000, 2.6070370E+000, 1.2536721E+000, 2.1819713E+000, 2.5899573E+000, 2.8185826E+000, 1.7536839E+000, 1.3383176E+000, 7.4301758E-001, 5.8388151E-001, 5.6980542E-001, 5.3022388E-001, 4.2064779E+001, 3.4744863E+001, 3.1247347E+001, 2.8743768E+001, 2.7289224E+001
 4.6000846E+001, 1.0737843E+001, 1.9400690E+001, 4.4949443E+001, 1.6655072E+001, 9.9125103E+000, 5.1056841E+000, 8.6468026E+000, 2.0518112E+001, 7.3809955E+000, 4.6914804E+000, 2.7425150E+000, 4.5176709E+000, 9.6531043E+000, 4.4658699E+000, 2.5556931E+000, 1.6751623E+000, 2.9082056E+000, 4.3945020E+000, 2.5796116E+000, 1.6645288E+000, 2.2311283E+000, 1.3657881E+000, 8.0716573E-001, 4.3691126E-001, 3.3828279E-001, 4.3447092E+001, 3.5438136E+001, 3.1198754E+001, 2.8320443E+001, 2.6925849E+001
 4.6501443E+001, 1.0803049E+001, 1.9958032E+001, 4.5169349E+001, 1.7179292E+001, 1.0057704E+001, 5.1710434E+000, 9.1381496E+000, 1.8759897E+001, 7.4359998E+000, 4.7868121E+000, 2.6383388E+000, 4.1432862E+000, 9.8221699E+000, 4.5184853E+000, 2.5428458E+000, 1.3145638E+000, 2.0627107E+000, 4.6602350E+000, 2.6367586E+000, 1.7154967E+000, 2.4153663E+000, 1.4359820E+000, 8.4855980E-001, 5.4454341E-001, 4.4443129E-001, 4.4766047E+001, 3.6098349E+001, 3.1604354E+001, 2.8502031E+001, 2.7080244E+001
 4.7000368E+001, 1.0638736E+001, 1.9786743E+001, 4.6839753E+001, 1.7184528E+001, 1.0056280E+001, 7.1720476E+000, 1.2995781E+001, 1.7940153E+001, 6.8690310E+000, 4.4732612E+000, 5.0582012E+000, 7.7956736E+000, 7.0102145E+000, 3.0705687E+000, 2.1944059E+000, 2.8635801E+000, 2.9468804E+000, 2.3489835E+000, 1.6655429E+000, 1.2534498E+000, 1.4152035E+000, 1.2511310E+000, 1.2362139E+000, 1.0672569E+000, 8.4215920E-001, 4.4617618E+001, 3.6781551E+001, 3.2739632E+001, 2.9698842E+001, 2.7880846E+001
 4.7500314E+001, 1.1109082E+001, 1.9710094E+001, 4.8313669E+001, 1.7104780E+001, 1.0162327E+001, 5.4766019E+000, 1.0281204E+001, 1.9056416E+001, 6.2676774E+000, 4.2840859E+000, 3.1229317E+000, 4.6936711E+000, 8.4280223E+000, 3.3130076E+000, 2.1404116E+000, 1.8598142E+000, 2.7002378E+000, 3.3320339E+000, 1.6726875E+000, 1.0696363E+000, 1.5021015E+000, 7.7218841E-001, 6.2267051E-001, 6.2064136E-001, 5.3827190E-001, 4.3724291E+001, 3.5769602E+001, 3.1926700E+001, 2.9314802E+001, 2.7697082E+001
 4.8001666E+001, 1.0549566E+001, 1.8013247E+001, 4.0583252E+001, 1.6485934E+001, 9.9069938E+000, 5.0564620E+000, 9.7248918E+000, 1.6829301E+001, 6.6405672E+000, 4.5665234E+000, 3.0122081E+000, 6.1731920E+000, 6.3660017E+000, 3.2625658E+000, 2.3260362E+000, 1.6571133E+000, 2.1749683E+000, 3.1713321E+000, 1.9531554E+000, 1.3554103E+000, 1.9689265E+000, 1.4107086E+000, 9.1675614E-001, 5.1485462E-001, 4.0778455E-001, 4.4734073E+001, 3.6570197E+001, 3.2112166E+001, 2.9097743E+001, 2.7571136E+001
 4.8500238E+001, 1.1134526E+001, 1.9730759E+001, 4.7072519E+001, 1.7125848E+001, 1.0297789E+001, 5.1672850E+000, 8.7862286E+000, 2.2733447E+001, 7.1337124E+000, 4.7925165E+000, 2.5959297E+000, 3.8199734E+000, 1.0662415E+001, 3.9554045E+000, 2.5686140E+000, 1.6714514E+000, 2.1281350E+000, 4.2140997E+000, 2.1807220E+000, 1.5301751E+000, 2.2912781E+000, 1.6331870E+000, 9.7649742E-001, 6.5525114E-001, 5.6758653E-001, 4.5888566E+001, 3.7413978E+001, 3.2537025E+001, 2.9367522E+001, 2.7770274E+001
 4.9000565E+001, 1.1109434E+001, 2.0073002E+001, 4.6693562E+001, 1.7127871E+001, 1.0207221E+001, 5.1753390E+000, 9.8011133E+000, 2.0257520E+001, 6.6245086E+000, 4.5014870E+000, 2.7710746E+000, 4.8106207E+000, 1.0193463E+001, 3.2882344E+000, 2.4035773E+000, 1.3728788E+000, 2.5501356E+000, 5.1177943E+000, 2.2745916E+000, 1.2410858E+000, 2.4123431E+000, 1.4454664E+000, 1.1106539E+000, 7.5644238E-001, 5.3698476E-001, 4.6887883E+001, 3.7803533E+001, 3.3124267E+001, 2.9676065E+001, 2.7887503E+001
 4.9500672E+001, 1.1206696E+001, 2.0807325E+001, 4.4322959E+001, 1.7848131E+001, 1.0493703E+001, 5.4949561E+000, 1.0172488E+001, 2.1271044E+001, 7.3842496E+000, 4.7938311E+000, 2.9252978E+000, 3.8691772E+000, 6.1953348E+000, 3.7499446E+000, 2.4496259E+000, 1.6855382E+000, 1.8829663E+000, 2.9268225E+000, 2.1749362E+000, 1.3891191E+000, 1.9083640E+000, 1.2942716E+000, 9.3069193E-001, 6.8439919E-001, 5.6396371E-001, 4.6961034E+001, 3.8043214E+001, 3.3227795E+001, 2.9800825E+001, 2.8013934E+001
 5.0000670E+001, 1.0973191E+001, 1.8610370E+001, 4.7771993E+001, 1.7602328E+001, 1.0490463E+001, 5.2946104E+000, 1.1379634E+001, 2.3152805E+001, 8.2762698E+000, 5.1712482E+000, 3.3238538E+000, 5.0692965E+000, 1.0052201E+001, 3.7899343E+000, 2.6801522E+000, 1.7280652E+000, 2.2187031E+000, 3.6668280E+000, 2.2678240E+000, 1.3218947E+000, 1.4743696E+000, 9.5907241E-001, 7.6841190E-001, 5.9981797E-001, 5.2291743E-001, 4.5901746E+001, 3.7453144E+001, 3.2982185E+001, 2.9708901E+001, 2.8004788E+001
 5.0500387E+001, 1.1123322E+001, 2.0209516E+001, 4.7675136E+001, 1.8042091E+001, 1.0411867E+001, 5.7118728E+000, 9.9754878E+000, 2.1862016E+001, 7.4966235E+000, 5.0348247E+000, 3.6516500E+000, 6.4123870E+000, 9.9252346E+000, 4.0800881E+000, 2.9642988E+000, 1.8635550E+000, 2.7356963E+000, 3.6889818E+000, 1.9451866E+000, 1.4632723E+000, 1.7797721E+000, 1.0628700E+000, 8.8167102E-001, 7.0437901E-001, 5.6579613E-001, 4.6299030E+001, 3.7512145E+001, 3.3099921E+001, 2.9889045E+001, 2.8119512E+001
 5.1000856E+001, 1.2114591E+001, 2.5672716E+001, 4.7493219E+001, 1.7968451E+001, 1.0629673E+001, 6.0481637E+000, 1.2237103E+001, 2.0064250E+001, 7.2607472E+000, 4.9220273E+000, 3.7831309E+000, 5.8596143E+000, 1.0056697E+001, 4.1158112E+000, 2.6668402E+000, 2.2281120E+000, 2.5806621E+000, 3.1211092E+000, 2.0734072E+000, 1.3454828E+000, 1.7168714E+000, 9.8608746E-001, 8.2211878E-001, 7.9858170E-001, 6.8477725E-001, 4.6776306E+001, 3.7488903E+001, 3.3185903E+001, 3.0241376E+001, 2.8464572E+001
 5.1501608E+001, 1.2446336E+001, 2.5674909E+001, 3.9536238E+001, 1.9233694E+001, 1.0690586E+001, 6.5243200E+000, 1.1783419E+001, 1.4055110E+001, 7.0527325E+000, 4.7662583E+000, 3.8096806E+000, 4.3141974E+000, 6.6108594E+000, 4.2685951E+000, 2.7102342E+000, 2.0109325E+000, 2.5999843E+000, 4.5212690E+000, 3.0028498E+000, 2.2188472E+000, 2.4320976E+000, 1.4271621E+000, 8.2396578E-001, 5.9013359E-001, 4.3379780E-001, 4.8284273E+001, 3.8174098E+001, 3.3049490E+001, 2.9988971E+001, 2.8284026E+001
 5.2000011E+001, 1.1080900E+001, 1.9449668E+001, 4.8349781E+001, 1.9123608E+001, 1.0775132E+001, 5.6274408E+000, 9.4144543E+000, 2.2015594E+001, 8.0399905E+000, 5.0206131E+000, 3.9883639E+000, 6.2825039E+000, 8.7011271E+000, 4.1900073E+000, 2.6590105E+000, 2.0826070E+000, 2.7951210E+000, 4.1681479E+000, 2.3754723E+000, 1.9388163E+000, 1.9110859E+000, 1.2034113E+000, 8.0102186E-001, 6.1707868E-001, 5.2912046E-001, 4.7914346E+001, 3.8080458E+001, 3.3077506E+001, 3.0045197E+001, 2.8383649E+001
 5.2501074E+001, 1.1041970E+001, 1.9109107E+001, 4.8009270E+001, 1.8332498E+001, 1.0605605E+001, 5.0948704E+000, 8.2049153E+000, 1.9689469E+001, 7.7187753E+000, 5.0168945E+000, 2.6487364E+000, 4.1159115E+000, 9.0736182E+000, 4.1790772E+000, 2.7492412E+000, 1.5729984E+000, 2.4533770E+000, 3.6384801E+000, 3.2693712E+000, 1.5300836E+000, 2.3555707E+000, 1.3981302E+000, 1.0519909E+000, 7.4835870E-001, 6.1700354E-001, 4.8843200E+001, 3.8553836E+001, 3.3579616E+001, 3.0343028E+001, 2.8604659E+001
 5.3000615E+001, 1.1675136E+001, 2.1092120E+001, 4.7595589E+001, 1.8410772E+001, 1.0831776E+001, 5.9803274E+000, 9.7229072E+000, 1.8037345E+001, 7.7586097E+000, 5.1091598E+000, 3.7853839E+000, 6.4733998E+000, 1.1923122E+001, 4.7531041E+000, 2.9922039E+000, 2.1407408E+000, 3.0904054E+000, 4.9388046E+000, 3.2014575E+000, 1.8182568E+000, 2.0877896E+000, 1.2557555E+000, 7.6274875E-001, 5.4406681E-001, 5.3439123E-001, 4.8887770E+001, 3.8642238E+001, 3.3525435E+001, 3.0386369E+001, 2.8708385E+001
 5.3500494E+001, 1.1632840E+001, 2.1435016E+001, 4.8652301E+001, 1.8625527E+001, 1.0969587E+001, 5.3536491E+000, 9.0901253E+000, 1.9506444E+001, 1.0323806E+001, 5.2565562E+000, 2.8187848E+000, 4.1312576E+000, 7.5920324E+000, 5.9195048E+000, 3.3028491E+000, 1.7695528E+000, 2.4247104E+000, 2.9138562E+000, 2.0074004E+000, 1.6808638E+000, 1.6252140E+000, 1.0392082E+000, 7.9114572E-001, 6.0414288E-001, 4.8564809E-001, 4.8268083E+001, 3.8398147E+001, 3.3560916E+001, 3.0272578E+001, 2.8474493E+001
 5.4000898E+001, 1.1391301E+001, 1.9381885E+001, 4.8669163E+001, 1.8958895E+001, 1.1041672E+001, 5.6683837E+000, 8.7448751E+000, 2.1122213E+001, 1.0254283E+001, 5.5363567E+000, 3.7044979E+000, 5.4375299E+000, 7.2881174E+000, 5.3022187E+000, 3.7436624E+000, 2.3555283E+000, 3.3763449E+000, 2.9074663E+000, 2.2418073E+000, 1.7126040E+000, 1.7375506E+000, 9.5868446E-001, 7.4340220E-001, 7.5615840E-001, 6.4399880E-001, 4.8357967E+001, 3.8368082E+001, 3.3684500E+001, 3.0742596E+001, 2.8873020E+001
 5.4500116E+001, 1.1443603E+001, 2.0164314E+001, 4.9364123E+001, 1.9739462E+001, 1.1340864E+001, 5.7760096E+000, 8.7511204E+000, 2.8210033E+001, 9.8790403E+000, 5.4100125E+000, 3.2721836E+000, 5.6527378E+000, 1.2889446E+001, 5.1890360E+000, 3.3687792E+000, 1.8095644E+000, 3.0810204E+000, 3.9305678E+000, 2.7937947E+000, 1.9026961E+000, 1.7914589E+000, 9.1948619E-001, 7.4907464E-001, 6.2193553E-001, 4.9671737E-001, 4.8253433E+001, 3.8233990E+001, 3.3515919E+001, 3.0475170E+001, 2.8658913E+001
 5.5000538E+001, 1.1591445E+001, 1.9483171E+001, 5.0511566E+001, 2.0912135E+001, 1.1396108E+001, 5.4478928E+000, 8.0621399E+000, 1.9346731E+001, 1.0949214E+001, 5.6455679E+000, 2.8078611E+000, 3.7723378E+000, 9.1589837E+000, 8.7924926E+000, 3.7595216E+000, 1.3734710E+000, 2.0803325E+000, 3.4490328E+000, 4.7252562E+000, 2.9846097E+000, 1.5989763E+000, 1.3121092E+000, 8.8574835E-001, 6.5637669E-001, 5.1735930E-001, 4.8493764E+001, 3.9067925E+001, 3.3821653E+001, 3.0596945E+001, 2.8759269E+001
 5.5501235E+001, 1.2666090E+001, 2.4008026E+001, 5.5672360E+001, 2.3178926E+001, 1.2283269E+001, 5.8360170E+000, 9.1430738E+000, 2.0427902E+001, 1.0358799E+001, 5.9940731E+000, 3.4479357E+000, 4.7168191E+000, 7.6936348E+000, 4.7325008E+000, 3.4513565E+000, 1.5948346E+000, 2.0941786E+000, 2.7546787E+000, 2.0868523E+000, 1.4399508E+000, 1.6359350E+000, 9.9810736E-001, 6.3149313E-001, 5.4619337E-001, 5.7505807E-001, 4.8756665E+001, 3.8638622E+001, 3.3474066E+001, 3.0504178E+001, 2.8913155E+001
 5.6001062E+001, 1.2110642E+001, 2.4575837E+001, 5.0719517E+001, 2.2877517E+001, 1.1584601E+001, 5.0725697E+000, 8.0010910E+000, 1.5839594E+001, 8.0904855E+000, 5.1894387E+000, 2.3646141E+000, 3.1744406E+000, 5.5717845E+000, 3.7468638E+000, 2.6920953E+000, 1.3205165E+000, 1.9075164E+000, 2.9887035E+000, 2.2952339E+000, 1.4635953E+000, 2.2144702E+000, 1.6267299E+000, 1.0883349E+000, 7.0772610E-001, 5.6082249E-001, 4.9817458E+001, 3.9731923E+001, 3.4120216E+001, 3.0655348E+001, 2.8884660E+001
 5.6500614E+001, 1.1728473E+001, 2.4386161E+001, 4.4740257E+001, 2.0093247E+001, 1.1239926E+001, 6.1045105E+000, 9.8017653E+000, 1.8993875E+001, 1.0221840E+001, 5.3428862E+000, 3.0993862E+000, 4.5144481E+000, 8.3523657E+000, 6.4177725E+000, 3.2624828E+000, 1.7486009E+000, 2.5311637E+000, 4.5290063E+000, 3.4600904E+000, 2.1030607E+000, 2.9371616E+000, 1.7166155E+000, 1.2176058E+000, 7.6819805E-001, 4.6174342E-001, 5.1709815E+001, 4.0442639E+001, 3.4683081E+001, 3.0922520E+001, 2.8923676E+001
 5.7001312E+001, 1.2057799E+001, 2.4419417E+001, 4.5654176E+001, 2.1264347E+001, 1.1700647E+001, 5.9721833E+000, 9.6261604E+000, 1.8846259E+001, 9.5709320E+000, 5.4711231E+000, 3.6455950E+000, 5.5240398E+000, 7.9914534E+000, 6.1091848E+000, 2.9263669E+000, 1.9867383E+000, 2.8239166E+000, 3.9008199E+000, 4.1176265E+000, 1.7757246E+000, 2.0591917E+000, 1.1550583E+000, 5.6282296E-001, 4.2408328E-001, 4.6596265E-001, 5.1025048E+001, 3.9884429E+001, 3.4142191E+001, 3.0762641E+001, 2.9050601E+001
 5.7501766E+001, 1.2333330E+001, 2.3036496E+001, 4.8105087E+001, 1.9359154E+001, 1.1466314E+001, 8.5356270E+000, 1.4894406E+001, 1.9762086E+001, 9.7224383E+000, 5.6041762E+000, 4.7190390E+000, 9.2208188E+000, 8.7715928E+000, 5.2818127E+000, 3.6667219E+000, 2.7818313E+000, 3.1824115E+000, 3.0011997E+000, 2.5771288E+000, 2.1606905E+000, 1.6987387E+000, 1.1849420E+000, 9.4993803E-001, 6.9843374E-001, 5.6679048E-001, 5.0528030E+001, 3.9953944E+001, 3.4531552E+001, 3.0988216E+001, 2.9046020E+001
 5.8000974E+001, 1.2138090E+001, 2.0936059E+001, 5.1315120E+001, 2.1061431E+001, 1.1761132E+001, 6.2387090E+000, 1.2442698E+001, 2.2364559E+001, 1.0881077E+001, 5.5481486E+000, 4.6009650E+000, 8.9660307E+000, 7.0950736E+000, 5.1659567E+000, 3.3490622E+000, 3.7297931E+000, 4.2212782E+000, 3.3142482E+000, 2.2457983E+000, 1.7143514E+000, 1.5373277E+000, 9.0960506E-001, 8.8106317E-001, 7.3527847E-001, 6.1142137E-001, 5.0061093E+001, 3.9699619E+001, 3.4753748E+001, 3.1204444E+001, 2.9275353E+001
 5.8500572E+001, 1.2554982E+001, 2.1762574E+001, 5.2372532E+001, 2.0877473E+001, 1.2298093E+001, 5.7879144E+000, 8.7956627E+000, 2.5685247E+001, 9.6896126E+000, 5.8590774E+000, 3.1038437E+000, 5.1713609E+000, 1.0603569E+001, 4.8805583E+000, 2.9474743E+000, 1.6258554E+000, 2.5364292E+000, 3.7852589E+000, 2.7633469E+000, 1.5330259E+000, 1.9469587E+000, 1.2475953E+000, 8.0400679E-001, 4.7678291E-001, 4.4836422E-001, 5.0748277E+001, 4.0030506E+001, 3.4430175E+001, 3.0793404E+001, 2.9113588E+001
 5.9000147E+001, 1.2480569E+001, 2.1099168E+001, 4.9659375E+001, 1.9699971E+001, 1.1680752E+001, 6.0077125E+000, 8.9608553E+000, 2.5519653E+001, 1.3092176E+001, 5.9473267E+000, 3.0286137E+000, 4.4178522E+000, 9.5885569E+000, 7.8560206E+000, 3.6750802E+000, 1.5436630E+000, 2.1959223E+000, 3.7282305E+000, 3.9362686E+000, 2.2295612E+000, 2.1448396E+000, 1.1080385E+000, 6.2671054E-001, 6.3059750E-001, 5.0390252E-001, 5.1331036E+001, 3.9889343E+001, 3.4254510E+001, 3.1016134E+001, 2.9153240E+001
 5.9500793E+001, 1.2024523E+001, 2.0953083E+001, 4.9673234E+001, 2.1129743E+001, 1.1975660E+001, 5.6528837E+000, 8.5243983E+000, 2.9301685E+001, 8.9985076E+000, 5.4821421E+000, 3.2474914E+000, 4.9882939E+000, 1.3057689E+001, 8.0116680E+000, 3.9688309E+000, 1.7499815E+000, 2.7172912E+000, 3.7792274E+000, 3.9092793E+000, 2.6923642E+000, 1.7768916E+000, 1.2729263E+000, 1.0204505E+000, 7.0973543E-001, 4.3734933E-001, 5.1330523E+001, 4.0398646E+001, 3.4727142E+001, 3.1110139E+001, 2.9030149E+001
 6.0000770E+001, 1.2693514E+001, 2.1481930E+001, 5.2911040E+001, 2.0397900E+001, 1.2057128E+001, 7.0452191E+000, 1.3594875E+001, 2.8078934E+001, 8.8337386E+000, 5.6623000E+000, 4.1042516E+000, 5.9037571E+000, 8.1523523E+000, 5.6751315E+000, 3.0305432E+000, 2.2733027E+000, 3.5791111E+000, 3.0740066E+000, 2.5701748E+000, 1.6810149E+000, 1.8437900E+000, 1.1260254E+000, 8.5608571E-001, 6.9932144E-001, 7.1449822E-001, 5.1341381E+001, 4.0421272E+001, 3.4877154E+001, 3.1384600E+001, 2.9579216E+001
