s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C
 4.3500145E+001, 5.9483460E+001, 6.3791660E+001, 7.0987467E+001, 6.6269156E+001, 6.0129158E+001, 3.1233475E+001, 3.3048942E+001, 5.0061773E+001, 3.6571957E+001, 3.3217126E+001, 1.6992468E+001, 2.1172165E+001, 3.1880658E+001, 2.0086793E+001, 1.6598655E+001, 1.3946793E+001, 1.9275620E+001, 2.1576677E+001, 1.4182446E+001, 9.2260962E+000, 1.4528643E+001, 9.9574848E+000, 6.8273457E+000, 4.8198122E+000, 3.0738177E+000, 8.0151254E+001, 6.0914301E+001, 4.8054577E+001, 4.0739156E+001, 3.5980172E+001
 4.4000207E+001, 5.8704290E+001, 6.4945385E+001, 6.6494146E+001, 6.0976913E+001, 5.9367251E+001, 4.3074175E+001, 4.6311882E+001, 4.9027803E+001, 4.0605344E+001, 4.0872293E+001, 2.4551390E+001, 2.8084038E+001, 3.0267811E+001, 2.8044451E+001, 2.2674110E+001, 1.3812131E+001, 1.5189804E+001, 2.1106375E+001, 2.0110021E+001, 1.6445082E+001, 1.2143957E+001, 5.9826334E+000, 2.2683543E+000, 1.7573981E+000, 1.8028176E+000, 8.1687382E+001, 6.1013092E+001, 4.8179885E+001, 4.1613741E+001, 3.7382750E+001
 4.4500272E+001, 5.5856943E+001, 6.4134723E+001, 7.1002044E+001, 5.7385576E+001, 5.3718082E+001, 3.7646918E+001, 5.1686403E+001, 5.2622745E+001, 4.1096966E+001, 4.0271027E+001, 1.9929641E+001, 2.6309349E+001, 3.2959468E+001, 1.4294875E+001, 1.4215812E+001, 9.9878536E+000, 1.1706429E+001, 1.5206230E+001, 6.8709822E+000, 4.6050820E+000, 5.4822115E+000, 3.1609650E+000, 2.6442998E+000, 1.9269718E+000, 1.7541156E+000, 8.1208074E+001, 6.1623794E+001, 4.7616153E+001, 4.0695405E+001, 3.6418548E+001
 4.5000314E+001, 6.3747541E+001, 6.7057624E+001, 7.5623806E+001, 6.3251826E+001, 6.5217592E+001, 3.3718698E+001, 3.9341098E+001, 5.1175116E+001, 3.9960285E+001, 3.8879688E+001, 1.6987634E+001, 1.7259227E+001, 2.5104025E+001, 1.7824842E+001, 1.9931545E+001, 7.0925616E+000, 9.8228213E+000, 1.3009089E+001, 9.0008046E+000, 7.9546667E+000, 1.0160301E+001, 7.8241389E+000, 6.5513433E+000, 4.7124988E+000, 3.1720161E+000, 8.6698897E+001, 6.4336489E+001, 5.1077076E+001, 4.2961424E+001, 3.7719225E+001
 4.5500133E+001, 6.0586910E+001, 6.6680833E+001, 7.1039160E+001, 6.4505253E+001, 5.9494048E+001, 3.7738693E+001, 3.7687951E+001, 5.1810095E+001, 4.0350710E+001, 3.6297371E+001, 2.1597464E+001, 3.2744149E+001, 3.5867666E+001, 2.0442547E+001, 1.5593894E+001, 1.4813454E+001, 2.0387818E+001, 2.4533646E+001, 1.6567730E+001, 9.6347663E+000, 2.0532281E+001, 1.5274694E+001, 1.1788000E+001, 8.7701838E+000, 4.8102141E+000, 9.6533362E+001, 7.0808993E+001, 5.5506369E+001, 4.6042910E+001, 3.8931262E+001
 4.6000029E+001, 6.1100785E+001, 6.3594405E+001, 7.0470592E+001, 6.5602309E+001, 6.0214300E+001, 4.8453200E+001, 5.1251677E+001, 5.3093810E+001, 4.8852180E+001, 4.6290486E+001, 3.5923865E+001, 3.0309002E+001, 3.2255650E+001, 3.2538829E+001, 2.8816969E+001, 2.1861639E+001, 1.9817785E+001, 1.9234442E+001, 1.9564244E+001, 1.7704462E+001, 1.3336082E+001, 9.3773534E+000, 6.5265492E+000, 3.4981258E+000, 1.8964873E+000, 9.6581639E+001, 7.1562669E+001, 5.6659054E+001, 4.7715433E+001, 4.0361434E+001
 4.6500144E+001, 5.6606121E+001, 5.9799548E+001, 6.7265109E+001, 6.0708080E+001, 5.7358692E+001, 4.8324987E+001, 4.7791987E+001, 5.5157395E+001, 5.1669172E+001, 4.9679525E+001, 2.9605009E+001, 2.8655892E+001, 3.7617917E+001, 3.7231007E+001, 2.1517295E+001, 1.4271400E+001, 1.7058373E+001, 1.6967070E+001, 1.7877224E+001, 1.6718815E+001, 7.3116113E+000, 3.5620033E+000, 3.0314942E+000, 3.8964804E+000, 3.6147341E+000, 9.4730811E+001, 7.1856783E+001, 5.8539577E+001, 4.9571751E+001, 4.1650329E+001
 4.7000133E+001, 6.5616271E+001, 6.5334320E+001, 7.4281695E+001, 6.7482103E+001, 6.6915982E+001, 3.7347988E+001, 5.1406211E+001, 5.6022634E+001, 4.8352169E+001, 4.7070878E+001, 2.3560242E+001, 2.6527023E+001, 3.3817596E+001, 2.3632433E+001, 2.2198646E+001, 1.2208490E+001, 1.1386834E+001, 1.1761816E+001, 9.2863570E+000, 7.9355245E+000, 7.9266446E+000, 7.2318885E+000, 5.3730269E+000, 3.5855345E+000, 2.2581686E+000, 9.7123904E+001, 7.3430794E+001, 5.8092075E+001, 4.8202209E+001, 4.0540474E+001
 4.7500012E+001, 6.2604013E+001, 6.5599538E+001, 6.8117892E+001, 6.4191579E+001, 6.4360641E+001, 4.5641342E+001, 4.5192675E+001, 5.2148952E+001, 4.3322181E+001, 4.5825104E+001, 2.5025028E+001, 2.8321818E+001, 3.8238273E+001, 3.2489163E+001, 2.8742124E+001, 1.9015921E+001, 2.1719427E+001, 2.4159228E+001, 2.8986515E+001, 1.7666444E+001, 1.7870166E+001, 1.2442202E+001, 7.3994338E+000, 5.4168249E+000, 3.6126269E+000, 1.0526618E+002, 7.7844967E+001, 5.9566576E+001, 4.9310814E+001, 4.1045807E+001
 4.8000148E+001, 6.2222645E+001, 6.6106867E+001, 7.6970199E+001, 6.5284144E+001, 6.0366787E+001, 5.0963373E+001, 4.5594519E+001, 6.2004543E+001, 5.2869974E+001, 4.5145724E+001, 2.8920442E+001, 2.9700239E+001, 4.9910999E+001, 3.3958321E+001, 2.9797582E+001, 1.6221545E+001, 2.0657455E+001, 3.2762085E+001, 2.2501966E+001, 1.8012895E+001, 2.2137102E+001, 1.4452304E+001, 9.9162485E+000, 5.9518243E+000, 2.8009325E+000, 1.1093705E+002, 7.9921298E+001, 6.0493415E+001, 4.9562307E+001, 4.1664882E+001
 4.8500080E+001, 5.9352491E+001, 6.2977694E+001, 7.3103973E+001, 6.2907471E+001, 5.9889664E+001, 5.4628110E+001, 5.0737359E+001, 5.8348966E+001, 5.3972519E+001, 4.9294806E+001, 3.1325881E+001, 3.5269631E+001, 4.5903648E+001, 3.6095139E+001, 3.2889941E+001, 2.0196243E+001, 2.5590069E+001, 2.7343098E+001, 2.0526767E+001, 1.9394584E+001, 1.3846676E+001, 5.7436646E+000, 3.5379987E+000, 3.7431512E+000, 4.4955016E+000, 1.1398926E+002, 8.2795224E+001, 6.4229005E+001, 5.3751310E+001, 4.5263053E+001
 4.9000284E+001, 6.6251395E+001, 6.9503624E+001, 7.3641981E+001, 6.5629845E+001, 6.4554108E+001, 5.2836706E+001, 5.0289691E+001, 5.7996326E+001, 5.3193565E+001, 4.7557897E+001, 2.8193362E+001, 2.8346591E+001, 4.4502251E+001, 3.4444370E+001, 3.0420456E+001, 1.7226675E+001, 1.6942287E+001, 1.6467642E+001, 1.5885615E+001, 1.2867283E+001, 9.0177203E+000, 8.7633265E+000, 6.9121476E+000, 5.4609840E+000, 4.1197716E+000, 1.1603523E+002, 8.4777423E+001, 6.5305805E+001, 5.4017784E+001, 4.5282686E+001
 4.9500017E+001, 6.7066818E+001, 6.4483055E+001, 6.6055190E+001, 6.7123895E+001, 6.4715165E+001, 5.4636733E+001, 5.2634801E+001, 5.7067381E+001, 4.4591324E+001, 5.0353841E+001, 3.2934006E+001, 3.6438787E+001, 4.9416797E+001, 3.2822707E+001, 3.0387310E+001, 1.9322036E+001, 2.6120884E+001, 2.8711395E+001, 2.2223908E+001, 1.5130032E+001, 1.8878930E+001, 1.4660081E+001, 1.2044792E+001, 9.6628771E+000, 7.9009770E+000, 1.2259141E+002, 9.0938620E+001, 7.0473228E+001, 5.7647672E+001, 4.8142106E+001
 5.0000025E+001, 6.2817388E+001, 6.5601757E+001, 6.9387460E+001, 6.8785099E+001, 6.3084253E+001, 5.5155248E+001, 5.7400814E+001, 6.2562428E+001, 5.1123664E+001, 5.0894667E+001, 2.7101431E+001, 4.8463920E+001, 5.0719567E+001, 4.3176644E+001, 3.3348504E+001, 1.9794880E+001, 2.5625810E+001, 3.6334051E+001, 2.7889206E+001, 2.3527685E+001, 2.5132052E+001, 1.7137623E+001, 1.2246670E+001, 9.9433173E+000, 7.6238083E+000, 1.3214124E+002, 9.6254900E+001, 7.3547681E+001, 6.0602934E+001, 5.0607188E+001
 5.0500063E+001, 6.3034260E+001, 6.5734996E+001, 7.4711897E+001, 6.4829790E+001, 6.2841760E+001, 5.7425392E+001, 5.9565353E+001, 6.5622498E+001, 5.8224903E+001, 5.8225861E+001, 4.2238944E+001, 4.4105324E+001, 5.3049521E+001, 4.1806760E+001, 3.0491597E+001, 2.3745445E+001, 2.9525187E+001, 3.4200641E+001, 2.7919136E+001, 1.4959788E+001, 2.1682117E+001, 1.2830253E+001, 5.7734374E+000, 2.7864260E+000, 2.1566072E+000, 1.3442865E+002, 9.6595850E+001, 7.3355892E+001, 6.0876961E+001, 5.1936785E+001
 5.1000014E+001, 5.8440399E+001, 6.3639099E+001, 6.9468465E+001, 6.1084131E+001, 5.8902591E+001, 5.0956874E+001, 5.6030958E+001, 6.3582289E+001, 5.5086523E+001, 5.4323849E+001, 3.8849911E+001, 4.9987248E+001, 5.4078312E+001, 4.7481111E+001, 4.4568734E+001, 2.1743017E+001, 2.8033399E+001, 3.4330570E+001, 2.8069681E+001, 2.8843933E+001, 1.9571987E+001, 8.9668855E+000, 7.4191816E+000, 6.8114915E+000, 5.6717020E+000, 1.3889779E+002, 9.9770005E+001, 7.6216144E+001, 6.2880327E+001, 5.2958864E+001
 5.1500069E+001, 6.8217000E+001, 7.0693337E+001, 7.0736383E+001, 6.8379895E+001, 6.7334743E+001, 5.2964802E+001, 5.3501951E+001, 6.6921094E+001, 5.8960218E+001, 5.9150212E+001, 4.4084112E+001, 3.8221762E+001, 4.4637361E+001, 4.3972150E+001, 3.0923053E+001, 2.2755353E+001, 2.6930679E+001, 2.2994647E+001, 2.0677693E+001, 1.7070286E+001, 1.5624460E+001, 1.3861445E+001, 1.0095818E+001, 6.8557059E+000, 5.4171351E+000, 1.4688955E+002, 1.0733639E+002, 7.9257931E+001, 6.3344274E+001, 5.3400388E+001
 5.2000125E+001, 6.4458068E+001, 6.8192772E+001, 6.6453313E+001, 6.5604398E+001, 6.4805468E+001, 5.2998709E+001, 5.6855963E+001, 6.4969393E+001, 6.0059891E+001, 5.3391029E+001, 4.1284343E+001, 5.0269701E+001, 5.3219920E+001, 4.4745585E+001, 4.3495548E+001, 2.4581882E+001, 3.5205165E+001, 3.4678983E+001, 3.1676299E+001, 2.3823396E+001, 2.5719982E+001, 1.8274754E+001, 1.2675460E+001, 9.9169355E+000, 7.5023530E+000, 1.5313358E+002, 1.1109080E+002, 8.1647377E+001, 6.5678162E+001, 5.4825660E+001
 5.2500248E+001, 6.3215455E+001, 6.1145602E+001, 7.1915911E+001, 6.1639085E+001, 6.0447546E+001, 5.8552258E+001, 6.1396785E+001, 6.9913549E+001, 6.2072276E+001, 5.5693550E+001, 4.0304039E+001, 5.2283771E+001, 5.7244017E+001, 5.1724025E+001, 4.3952336E+001, 2.5901538E+001, 4.3830374E+001, 4.5138981E+001, 3.8619242E+001, 3.1231395E+001, 3.0008808E+001, 1.9545628E+001, 1.3591852E+001, 7.1655387E+000, 3.9151421E+000, 1.5773949E+002, 1.1236904E+002, 8.3214558E+001, 6.6286395E+001, 5.5749543E+001
 5.3000181E+001, 6.0900837E+001, 6.7237061E+001, 7.4745314E+001, 6.5039228E+001, 6.1662420E+001, 5.3115906E+001, 5.9268564E+001, 6.9752605E+001, 6.3821355E+001, 5.6384694E+001, 3.7783895E+001, 4.6707440E+001, 6.3279782E+001, 4.6573748E+001, 4.3979984E+001, 1.7691930E+001, 2.9815819E+001, 4.3791372E+001, 3.3502001E+001, 2.0317560E+001, 2.4340633E+001, 1.1793171E+001, 5.9335773E+000, 5.0103862E+000, 5.2635734E+000, 1.6230770E+002, 1.1706179E+002, 8.7386247E+001, 6.9429963E+001, 5.7932821E+001
 5.3500037E+001, 6.3104525E+001, 6.5904684E+001, 7.4832098E+001, 6.5590907E+001, 6.4060127E+001, 5.9572313E+001, 6.4474799E+001, 6.4697372E+001, 6.0784678E+001, 6.0136454E+001, 4.6245073E+001, 5.4673439E+001, 4.5340699E+001, 5.3166433E+001, 4.7451443E+001, 2.9423568E+001, 3.5614007E+001, 2.8948704E+001, 3.1925907E+001, 2.8635478E+001, 2.1221573E+001, 1.7512495E+001, 1.6200322E+001, 1.3019975E+001, 1.0694927E+001, 1.7160866E+002, 1.2688840E+002, 9.6686180E+001, 7.5126137E+001, 6.2306094E+001
 5.4000134E+001, 6.5023832E+001, 6.9050949E+001, 7.1967165E+001, 6.7967875E+001, 6.8079105E+001, 6.0476489E+001, 6.7918317E+001, 6.3224532E+001, 6.2599715E+001, 6.0767075E+001, 4.8191623E+001, 5.2148273E+001, 5.1342470E+001, 5.6341075E+001, 5.3747864E+001, 2.2994920E+001, 3.8099175E+001, 3.7827732E+001, 4.4617581E+001, 3.4108737E+001, 2.4364047E+001, 1.8495128E+001, 1.3909160E+001, 9.7992196E+000, 7.1638021E+000, 1.7446944E+002, 1.2863500E+002, 9.7357643E+001, 7.5659949E+001, 6.2498017E+001
 5.4500138E+001, 6.7408269E+001, 6.6202539E+001, 6.7668937E+001, 6.5494849E+001, 6.4972862E+001, 6.4406019E+001, 6.6573836E+001, 6.6598143E+001, 6.7710558E+001, 6.3175525E+001, 4.8318136E+001, 5.5273762E+001, 5.6556967E+001, 5.7404917E+001, 5.6145478E+001, 3.2555810E+001, 4.5536484E+001, 4.3043178E+001, 4.6973122E+001, 3.8336923E+001, 2.6904788E+001, 1.8579535E+001, 1.4658943E+001, 1.1813491E+001, 9.1114412E+000, 1.7559172E+002, 1.2890368E+002, 9.8540972E+001, 7.7280362E+001, 6.3603514E+001
 5.5000049E+001, 6.2644471E+001, 6.2672574E+001, 6.8379464E+001, 6.4908740E+001, 6.4072617E+001, 6.1725793E+001, 6.7050880E+001, 6.6747989E+001, 7.0878529E+001, 6.4041634E+001, 5.5134132E+001, 5.4853860E+001, 5.4492187E+001, 6.2073870E+001, 5.7809724E+001, 3.5322787E+001, 4.4797327E+001, 4.7042005E+001, 4.4990167E+001, 4.4503577E+001, 3.4434644E+001, 2.5044461E+001, 1.8339401E+001, 1.2514536E+001, 7.1261387E+000, 1.8322588E+002, 1.3539814E+002, 1.0343850E+002, 8.1229667E+001, 6.6523696E+001
 5.5500126E+001, 6.2248052E+001, 6.9203721E+001, 7.3276681E+001, 6.7966811E+001, 6.2597402E+001, 6.2527438E+001, 6.7574310E+001, 6.9979675E+001, 6.4528757E+001, 5.9179977E+001, 5.3795541E+001, 6.0420854E+001, 6.1878331E+001, 5.9345954E+001, 4.6516893E+001, 3.2331473E+001, 5.0903671E+001, 4.1319935E+001, 4.4490140E+001, 3.2158983E+001, 2.1498037E+001, 1.1013715E+001, 6.5451206E+000, 6.6839759E+000, 7.7624203E+000, 1.8646587E+002, 1.3988759E+002, 1.0885756E+002, 8.7834521E+001, 7.2621967E+001
 5.6000240E+001, 6.6711765E+001, 6.9501403E+001, 7.0166115E+001, 7.1189285E+001, 6.3276388E+001, 6.5276726E+001, 6.8617823E+001, 6.8093792E+001, 6.5610491E+001, 6.5153674E+001, 5.3969794E+001, 5.6684876E+001, 5.1022849E+001, 5.2830061E+001, 5.8895680E+001, 3.9374493E+001, 4.6858850E+001, 3.4992414E+001, 4.1346119E+001, 4.1474974E+001, 2.3283319E+001, 2.0203874E+001, 1.6947111E+001, 1.3377661E+001, 1.0282767E+001, 1.9366437E+002, 1.4684714E+002, 1.1374250E+002, 8.9972797E+001, 7.3145421E+001
 5.6500077E+001, 6.7784889E+001, 6.7494244E+001, 7.1897958E+001, 6.9680012E+001, 7.0263090E+001, 6.5429442E+001, 6.3731211E+001, 6.7293149E+001, 6.6549327E+001, 6.5441233E+001, 5.8131080E+001, 5.8373980E+001, 5.8909225E+001, 5.3951966E+001, 6.1407728E+001, 4.4755530E+001, 5.4321161E+001, 4.6227943E+001, 5.2176892E+001, 3.9826964E+001, 3.2889740E+001, 2.3799100E+001, 1.8249378E+001, 1.4334398E+001, 1.1303976E+001, 1.9830646E+002, 1.5055269E+002, 1.1663199E+002, 9.2626548E+001, 7.5440274E+001
 5.7000101E+001, 6.2935589E+001, 6.5984485E+001, 7.3178534E+001, 6.6508594E+001, 6.5085999E+001, 6.2702874E+001, 7.3148782E+001, 7.1473654E+001, 7.2460477E+001, 6.7244858E+001, 5.9514020E+001, 5.8830098E+001, 5.9559017E+001, 6.1884621E+001, 5.9204153E+001, 4.6715598E+001, 5.5422881E+001, 5.0869037E+001, 5.6193698E+001, 4.1608861E+001, 4.2414884E+001, 3.0609151E+001, 2.1491281E+001, 1.5766083E+001, 1.2775842E+001, 2.0920226E+002, 1.5854351E+002, 1.2192489E+002, 9.5649150E+001, 7.8062620E+001
 5.7500177E+001, 6.4097154E+001, 6.9267037E+001, 7.3045415E+001, 6.8165989E+001, 6.6783680E+001, 6.3583076E+001, 7.2043951E+001, 7.2025388E+001, 7.2754526E+001, 6.0936959E+001, 5.6771409E+001, 6.1819701E+001, 6.9011170E+001, 6.5434280E+001, 5.6040144E+001, 4.8183251E+001, 5.5337020E+001, 5.7615772E+001, 5.3353628E+001, 4.8171912E+001, 3.9289288E+001, 2.8656504E+001, 1.8253533E+001, 1.0344697E+001, 5.8285542E+000, 2.1414142E+002, 1.6370004E+002, 1.2581389E+002, 9.8460864E+001, 8.1093956E+001
 5.8000232E+001, 6.2109250E+001, 6.9702460E+001, 7.3857377E+001, 6.5590220E+001, 6.4096261E+001, 6.1422501E+001, 7.0416578E+001, 6.7912474E+001, 6.8598662E+001, 6.4314648E+001, 5.8410445E+001, 6.4041239E+001, 5.9189922E+001, 6.2359638E+001, 5.6614560E+001, 4.8649082E+001, 5.0031541E+001, 4.1458112E+001, 5.1061558E+001, 5.1570715E+001, 2.7638786E+001, 1.7941522E+001, 1.5640245E+001, 1.5812407E+001, 1.5196863E+001, 2.2191822E+002, 1.7183038E+002, 1.3589927E+002, 1.1003155E+002, 9.0511204E+001
 5.8500201E+001, 6.8391702E+001, 7.2798852E+001, 6.9421173E+001, 7.2162815E+001, 6.6117363E+001, 6.7826949E+001, 7.0025998E+001, 6.7472877E+001, 7.7616553E+001, 7.0123255E+001, 5.9465792E+001, 6.2618460E+001, 6.0735029E+001, 6.7333948E+001, 6.3881807E+001, 4.7098574E+001, 5.3656262E+001, 4.7041940E+001, 5.7240922E+001, 5.2193833E+001, 3.2839158E+001, 2.5291758E+001, 1.8304095E+001, 1.5096461E+001, 1.2287242E+001, 2.2904283E+002, 1.7746861E+002, 1.3740051E+002, 1.1084663E+002, 9.0798745E+001
 5.9000095E+001, 6.8960399E+001, 6.8274365E+001, 7.0858765E+001, 6.8350655E+001, 6.7949359E+001, 6.5577049E+001, 7.4677893E+001, 6.6853668E+001, 7.2680763E+001, 6.7752174E+001, 6.7735620E+001, 6.6598742E+001, 6.5957642E+001, 7.0237229E+001, 6.2633550E+001, 5.2251076E+001, 5.5778109E+001, 5.4063583E+001, 6.1198041E+001, 5.4780974E+001, 4.2718529E+001, 3.0788553E+001, 2.2372072E+001, 1.6778110E+001, 1.1580807E+001, 2.3646900E+002, 1.8210493E+002, 1.4140379E+002, 1.1294038E+002, 9.0566359E+001
 5.9500182E+001, 6.2038812E+001, 6.6066285E+001, 6.8357456E+001, 6.4807562E+001, 6.3016291E+001, 6.6959959E+001, 7.4683015E+001, 7.3942449E+001, 7.1148612E+001, 6.1914099E+001, 6.2414199E+001, 6.9851055E+001, 6.5053574E+001, 6.7876683E+001, 6.0659347E+001, 5.2073277E+001, 5.9407057E+001, 5.8504868E+001, 5.9971969E+001, 6.1051533E+001, 5.2480199E+001, 3.4081030E+001, 2.3348535E+001, 1.7513449E+001, 1.1460789E+001, 2.4963820E+002, 1.8779909E+002, 1.4434484E+002, 1.1456457E+002, 9.1028278E+001
 6.0000096E+001, 6.0797754E+001, 6.4592755E+001, 7.1447000E+001, 6.4173343E+001, 6.0737548E+001, 5.9953387E+001, 7.1182405E+001, 6.8311352E+001, 7.1202732E+001, 6.3918127E+001, 6.0100185E+001, 6.7255585E+001, 6.8954237E+001, 6.9819258E+001, 5.9530153E+001, 5.2125241E+001, 6.1994985E+001, 5.7408879E+001, 6.4657555E+001, 5.2161001E+001, 4.9789838E+001, 3.4299555E+001, 2.0400756E+001, 1.2872741E+001, 9.0615348E+000, 2.5935878E+002, 1.9521927E+002, 1.5083048E+002, 1.2038316E+002, 9.6161266E+001
 6.0500036E+001, 6.5839761E+001, 6.8046278E+001, 7.3004719E+001, 7.2473923E+001, 6.7487459E+001, 6.6847394E+001, 6.8787875E+001, 6.9703514E+001, 7.0881421E+001, 7.0564422E+001, 5.7106458E+001, 6.1103318E+001, 6.3821252E+001, 6.5613346E+001, 5.9958668E+001, 5.2207075E+001, 4.9319958E+001, 4.8690052E+001, 5.5745356E+001, 5.1985748E+001, 3.7292259E+001, 2.5631577E+001, 1.8222372E+001, 1.5257307E+001, 1.3262883E+001, 2.6730933E+002, 2.0347496E+002, 1.5851886E+002, 1.2766945E+002, 1.0228295E+002
 6.1000147E+001, 6.8082410E+001, 7.0478748E+001, 7.1298721E+001, 7.1763598E+001, 6.8625777E+001, 7.0981557E+001, 7.6006233E+001, 6.9625683E+001, 7.5194637E+001, 7.0653386E+001, 6.5975984E+001, 6.8640758E+001, 6.4831339E+001, 6.9534291E+001, 6.4785491E+001, 5.9660086E+001, 6.3119306E+001, 5.4060285E+001, 6.2681922E+001, 5.6847881E+001, 4.9428173E+001, 3.8199350E+001, 3.0336699E+001, 2.2290935E+001, 1.6410413E+001, 2.7999678E+002, 2.1325564E+002, 1.6674953E+002, 1.3180882E+002, 1.0452082E+002
 6.1500178E+001, 6.6783424E+001, 6.7611003E+001, 6.7185956E+001, 6.8200864E+001, 6.3701989E+001, 6.3578080E+001, 7.3218653E+001, 6.7994559E+001, 7.1800338E+001, 6.3958312E+001, 6.5949197E+001, 6.8958072E+001, 6.9926583E+001, 6.7726884E+001, 6.7286675E+001, 6.2646624E+001, 6.9392117E+001, 6.3008716E+001, 6.5518385E+001, 5.9027464E+001, 6.1031918E+001, 4.8078512E+001, 3.8143434E+001, 2.8069046E+001, 2.0060405E+001, 2.9338160E+002, 2.2254935E+002, 1.7537105E+002, 1.3847887E+002, 1.0978283E+002
 6.2000180E+001, 6.1803844E+001, 6.4952604E+001, 7.0145850E+001, 6.6685357E+001, 6.4152602E+001, 6.5965289E+001, 7.1852080E+001, 7.2865677E+001, 7.7311555E+001, 6.6646059E+001, 6.5466939E+001, 7.0611195E+001, 7.5026720E+001, 7.1265060E+001, 6.5245676E+001, 6.3862005E+001, 6.4351608E+001, 6.6895561E+001, 7.2857440E+001, 5.9161070E+001, 6.0217268E+001, 5.0424881E+001, 3.4832295E+001, 2.0896608E+001, 1.1306269E+001, 3.0408520E+002, 2.3551466E+002, 1.8436623E+002, 1.4463867E+002, 1.1362144E+002
 6.2500190E+001, 6.3754164E+001, 6.8959619E+001, 7.3297732E+001, 6.6465109E+001, 6.1173433E+001, 6.6726528E+001, 7.2641727E+001, 7.2967286E+001, 7.1693564E+001, 6.0577857E+001, 6.5791534E+001, 6.5935412E+001, 7.4046486E+001, 7.2184543E+001, 6.4743845E+001, 4.8652777E+001, 6.2257159E+001, 6.3232262E+001, 6.6684640E+001, 5.9223582E+001, 4.9917799E+001, 3.6788931E+001, 2.5301511E+001, 1.4200985E+001, 1.3274398E+001, 3.1013594E+002, 2.4417486E+002, 1.9207589E+002, 1.4903606E+002, 1.1908545E+002
 6.3000125E+001, 6.8001762E+001, 6.9221570E+001, 7.3345656E+001, 7.2110623E+001, 6.7595142E+001, 6.9461511E+001, 7.5494406E+001, 7.1122365E+001, 7.0833175E+001, 6.7465051E+001, 6.9264737E+001, 7.1692547E+001, 6.8986487E+001, 7.1439765E+001, 6.8967585E+001, 6.3977024E+001, 6.8530860E+001, 6.3144073E+001, 6.9492822E+001, 6.4359413E+001, 5.7114195E+001, 5.1641103E+001, 4.0789813E+001, 3.0020124E+001, 2.2247627E+001, 3.1733963E+002, 2.5898317E+002, 2.0444131E+002, 1.5863661E+002, 1.2555415E+002
 6.3500161E+001, 6.6311690E+001, 7.0297375E+001, 7.3354272E+001, 6.9854031E+001, 6.7446832E+001, 6.7150110E+001, 7.2456526E+001, 7.1684924E+001, 7.6201478E+001, 6.5651962E+001, 7.2445681E+001, 7.3891366E+001, 7.5935817E+001, 7.2371263E+001, 7.1827724E+001, 6.3910592E+001, 7.5080199E+001, 7.4525598E+001, 7.2622201E+001, 6.8097605E+001, 6.5903704E+001, 5.9386298E+001, 5.1835898E+001, 4.3005264E+001, 3.5630120E+001, 3.2422068E+002, 2.7374411E+002, 2.1933247E+002, 1.7547810E+002, 1.4230356E+002
 6.4000156E+001, 6.5760134E+001, 6.6674850E+001, 7.1352307E+001, 6.8516279E+001, 6.6380511E+001, 6.5450500E+001, 7.2116909E+001, 7.2044897E+001, 7.5093629E+001, 6.6607172E+001, 6.5772909E+001, 7.0074466E+001, 7.3436608E+001, 7.7682380E+001, 7.3846479E+001, 6.5543769E+001, 6.9554774E+001, 7.1104976E+001, 6.9705648E+001, 6.4753288E+001, 7.0493157E+001, 6.0947726E+001, 4.8918783E+001, 3.7740879E+001, 2.8967864E+001, 3.3193147E+002, 2.8999475E+002, 2.3204347E+002, 1.8710576E+002, 1.5191352E+002
 6.4500089E+001, 6.5316927E+001, 6.7824189E+001, 7.2328888E+001, 6.7192734E+001, 6.2192664E+001, 6.8031979E+001, 7.4698906E+001, 7.0003664E+001, 7.3974935E+001, 6.2826964E+001, 6.5154248E+001, 7.3883431E+001, 7.2800397E+001, 7.2144267E+001, 6.5309719E+001, 6.2009070E+001, 7.0994664E+001, 6.9837613E+001, 6.8714752E+001, 6.0164328E+001, 6.6199447E+001, 6.2227546E+001, 5.0529639E+001, 3.4291147E+001, 2.2346020E+001, 3.3560257E+002, 3.0080605E+002, 2.4121356E+002, 1.9003410E+002, 1.5422173E+002
 6.5000025E+001, 6.1394821E+001, 6.9855443E+001, 7.5266916E+001, 6.8904648E+001, 6.1653874E+001, 6.3191123E+001, 7.0992335E+001, 6.8799589E+001, 7.0388621E+001, 6.5286564E+001, 6.4696464E+001, 7.0626210E+001, 7.1431035E+001, 7.1267664E+001, 6.7774830E+001, 6.2441404E+001, 6.9270550E+001, 6.5646573E+001, 6.8376849E+001, 5.8529291E+001, 5.2877025E+001, 4.7166910E+001, 3.8211354E+001, 2.6649202E+001, 2.3324782E+001, 3.3562961E+002, 3.0776897E+002, 2.5077057E+002, 1.9928348E+002, 1.6547083E+002
