s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 8.5000359E+001, 3.0105423E+002,-8.2518973E+001,-1.9490130E+002,-1.7472391E+001, 1.8254538E+000, 0.0000000E+000, 0.0000000E+000, 9.4231713E+000, 7.9870249E+000, 0.0000000E+000, 2.7061810E-003, 1.3617667E-003, 0.0000000E+000, 4.9707277E-003, 0.0000000E+000
 8.6000427E+001, 3.0873502E+002,-8.4875285E+001,-2.0283720E+002,-1.7422120E+001, 1.9098003E+000, 0.0000000E+000, 0.0000000E+000, 6.8949249E+000, 5.5102216E+000, 0.0000000E+000, 2.8020670E-003, 1.3617667E-003, 0.0000000E+000, 5.1501964E-003, 0.0000000E+000
 8.7000481E+001, 3.2159071E+002,-8.9195145E+001,-2.2518431E+002,-1.8429327E+001, 1.9896703E+000, 0.0000000E+000, 0.0000000E+000,-7.4825417E+000,-9.2283978E+000, 0.0000000E+000, 2.9066277E-003, 1.3617667E-003, 0.0000000E+000, 5.3373857E-003, 0.0000000E+000
 8.8000305E+001, 3.4245970E+002,-9.5647708E+001,-2.2404698E+002,-1.8694243E+001, 2.1101270E+000, 0.0000000E+000, 0.0000000E+000, 7.7509932E+000, 6.1808923E+000, 0.0000000E+000, 3.0361669E-003, 1.3617667E-003, 0.0000000E+000, 5.5467403E-003, 0.0000000E+000
 8.9000343E+001, 3.4933895E+002,-9.7328796E+001,-2.3304896E+002,-1.9724470E+001, 2.2636524E+000, 0.0000000E+000, 0.0000000E+000, 3.0354146E+000, 1.5003773E+000, 0.0000000E+000, 3.2649834E-003, 1.3617667E-003, 0.0000000E+000, 5.8609753E-003, 0.0000000E+000
 9.0000465E+001, 3.4811420E+002,-9.5789613E+001,-2.2963804E+002,-1.9449875E+001, 2.2505920E+000, 0.0000000E+000, 0.0000000E+000, 7.2862291E+000, 5.4872679E+000, 0.0000000E+000, 3.3979722E-003, 1.3617667E-003, 0.0000000E+000, 6.1050383E-003, 0.0000000E+000
 9.1000137E+001, 3.7512745E+002,-1.0301947E+002,-2.4782676E+002,-2.0270315E+001, 2.3247431E+000, 0.0000000E+000, 0.0000000E+000, 8.0227724E+000, 6.3356383E+000, 0.0000000E+000, 3.5102725E-003, 1.3617667E-003, 0.0000000E+000, 6.3284414E-003, 0.0000000E+000
 9.2000137E+001, 3.8619905E+002,-1.0600438E+002,-2.6174351E+002,-2.0826910E+001, 2.3868890E+000, 0.0000000E+000, 0.0000000E+000, 1.9617106E+000, 1.1140353E-002, 0.0000000E+000, 3.6166706E-003, 1.3617667E-003, 0.0000000E+000, 6.5289223E-003, 0.0000000E+000
 9.3000122E+001, 3.9806104E+002,-1.0856658E+002,-2.5865950E+002,-2.2424235E+001, 2.4141772E+000, 0.0000000E+000, 0.0000000E+000, 1.3109461E+001, 1.0824906E+001, 0.0000000E+000, 3.7398400E-003, 1.3617667E-003, 0.0000000E+000, 6.7570806E-003, 0.0000000E+000
 9.4000214E+001, 4.0726995E+002,-1.1022277E+002,-2.6717241E+002,-2.3236084E+001, 2.5287551E+000, 0.0000000E+000, 0.0000000E+000, 1.1554985E+001, 9.1674404E+000, 0.0000000E+000, 3.8825615E-003, 1.3617667E-003, 0.0000000E+000, 7.0542947E-003, 0.0000000E+000
 9.5000381E+001, 4.1278770E+002,-1.1269368E+002,-2.9296694E+002,-2.2709116E+001, 2.7340557E+000, 0.0000000E+000, 0.0000000E+000,-1.0585087E+001,-1.2847978E+001, 0.0000000E+000, 4.1242767E-003, 1.3617667E-003, 0.0000000E+000, 7.4407808E-003, 0.0000000E+000
 9.6000381E+001, 4.4283655E+002,-1.1929744E+002,-2.9168969E+002,-2.4761344E+001, 2.8283548E+000, 0.0000000E+000, 0.0000000E+000, 1.2828638E+001, 9.9164360E+000, 0.0000000E+000, 4.3484524E-003, 1.3617667E-003, 0.0000000E+000, 7.8258825E-003, 0.0000000E+000
 9.7000206E+001, 4.6315996E+002,-1.2522237E+002,-3.1342875E+002,-2.4338288E+001, 2.8996608E+000, 0.0000000E+000, 0.0000000E+000, 5.4923376E+000, 3.0702161E+000, 0.0000000E+000, 4.5100987E-003, 1.3617667E-003, 0.0000000E+000, 8.1298865E-003, 0.0000000E+000
 9.8000076E+001, 4.7981763E+002,-1.2904167E+002,-3.0850000E+002,-2.4999985E+001, 2.9941283E+000, 0.0000000E+000, 0.0000000E+000, 2.2584057E+001, 2.0270102E+001, 0.0000000E+000, 4.6867700E-003, 1.3617667E-003, 0.0000000E+000, 8.4543275E-003, 0.0000000E+000
