s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 1.1250076E+002, 2.6699843E+002,-7.2113981E+001,-1.9552583E+002,-1.1095892E+001, 1.9536927E+000, 0.0000000E+000, 0.0000000E+000,-6.9275394E+000,-9.7835856E+000, 0.0000000E+000, 2.3209140E-003, 1.3617667E-003, 0.0000000E+000, 4.0992095E-003, 0.0000000E+000
 1.1300013E+002, 2.6149289E+002,-7.0067407E+001,-1.8140940E+002,-1.1280255E+001, 1.9501210E+000, 0.0000000E+000, 0.0000000E+000, 3.5036848E+000, 6.8595262E-001, 0.0000000E+000, 2.3765856E-003, 1.3617667E-003, 0.0000000E+000, 4.1671003E-003, 0.0000000E+000
 1.1350072E+002, 2.7510109E+002,-7.0732533E+001,-2.1854893E+002,-1.0929661E+001, 1.9383356E+000, 0.0000000E+000, 0.0000000E+000,-2.0500415E+001,-2.3171695E+001, 0.0000000E+000, 2.3727620E-003, 1.3617667E-003, 0.0000000E+000, 4.1819913E-003, 0.0000000E+000
 1.1400026E+002, 2.7038450E+002,-7.0193081E+001,-2.1157895E+002,-1.2621376E+001, 1.9670538E+000, 0.0000000E+000, 0.0000000E+000,-1.8580486E+001,-2.2041849E+001, 0.0000000E+000, 2.4281369E-003, 1.3617667E-003, 0.0000000E+000, 4.2630985E-003, 0.0000000E+000
 1.1450040E+002, 2.7720120E+002,-7.2490166E+001,-1.3668773E+002,-1.1285754E+001, 2.0318393E+000, 0.0000000E+000, 0.0000000E+000, 6.1487035E+001, 5.8769396E+001, 0.0000000E+000, 2.4579925E-003, 1.3617667E-003, 0.0000000E+000, 4.3198497E-003, 0.0000000E+000
 1.1500021E+002, 2.6031279E+002,-7.0629521E+001,-2.0666094E+002,-1.0470144E+001, 2.0317431E+000, 0.0000000E+000, 0.0000000E+000,-2.2510366E+001,-2.5416072E+001, 0.0000000E+000, 2.4912790E-003, 1.3617667E-003, 0.0000000E+000, 4.3745906E-003, 0.0000000E+000
 1.1550046E+002, 2.8393228E+002,-7.5065967E+001,-2.2286190E+002,-1.1425926E+001, 2.0024266E+000, 0.0000000E+000, 0.0000000E+000,-2.0214901E+001,-2.3419084E+001, 0.0000000E+000, 2.5154178E-003, 1.3617667E-003, 0.0000000E+000, 4.4194659E-003, 0.0000000E+000
 1.1600043E+002, 2.8593779E+002,-7.6226206E+001,-1.4917745E+002,-1.1233295E+001, 2.0475882E+000, 0.0000000E+000, 0.0000000E+000, 5.3984881E+001, 5.1348426E+001, 0.0000000E+000, 2.5543801E-003, 1.3617667E-003, 0.0000000E+000, 4.4827455E-003, 0.0000000E+000
 1.1650018E+002, 2.7823796E+002,-7.3437439E+001,-2.2351222E+002,-1.1792639E+001, 2.0624501E+000, 0.0000000E+000, 0.0000000E+000,-2.5281876E+001,-2.8441889E+001, 0.0000000E+000, 2.5731293E-003, 1.3617667E-003, 0.0000000E+000, 4.5148960E-003, 0.0000000E+000
 1.1700072E+002, 2.8938432E+002,-7.6426782E+001,-2.0696132E+002,-1.1703343E+001, 2.0621967E+000, 0.0000000E+000, 0.0000000E+000,-7.7869896E-001,-3.6449239E+000, 0.0000000E+000, 2.5938774E-003, 1.3617667E-003, 0.0000000E+000, 4.5569369E-003, 0.0000000E+000
 1.1750019E+002, 2.8778582E+002,-7.6735159E+001,-1.7325103E+002,-1.1315619E+001, 2.0416838E+000, 0.0000000E+000, 0.0000000E+000, 3.1223474E+001, 2.8525691E+001, 0.0000000E+000, 2.6249946E-003, 1.3617667E-003, 0.0000000E+000, 4.6088205E-003, 0.0000000E+000
 1.1800006E+002, 2.9472274E+002,-7.7021598E+001,-2.1967281E+002,-1.2626306E+001, 2.0677568E+000, 0.0000000E+000, 0.0000000E+000,-9.2839718E+000,-1.2530221E+001, 0.0000000E+000, 2.6397137E-003, 1.3617667E-003, 0.0000000E+000, 4.6420451E-003, 0.0000000E+000
 1.1850070E+002, 2.9322810E+002,-7.8843273E+001,-2.0595875E+002,-1.1855094E+001, 2.1588659E+000, 0.0000000E+000, 0.0000000E+000, 1.7721176E+000,-1.2701522E+000, 0.0000000E+000, 2.7161617E-003, 1.3617667E-003, 0.0000000E+000, 4.7364551E-003, 0.0000000E+000
 1.1900032E+002, 3.0014262E+002,-7.8127379E+001,-2.2899526E+002,-1.1538340E+001, 2.1157242E+000, 0.0000000E+000, 0.0000000E+000,-1.3332926E+001,-1.6402633E+001, 0.0000000E+000, 2.7262486E-003, 1.3617667E-003, 0.0000000E+000, 4.7688341E-003, 0.0000000E+000
 1.1950082E+002, 2.8925437E+002,-7.7432525E+001,-2.0400119E+002,-1.1437569E+001, 2.1649346E+000, 0.0000000E+000, 0.0000000E+000, 1.1065367E+000,-1.4519786E+000, 0.0000000E+000, 2.7418705E-003, 1.3617667E-003, 0.0000000E+000, 4.8080138E-003, 0.0000000E+000
 1.2000026E+002, 3.0563459E+002,-8.0479446E+001,-1.9687330E+002,-1.2000090E+001, 2.1783202E+000, 0.0000000E+000, 0.0000000E+000, 2.1517103E+001, 1.8460077E+001, 0.0000000E+000, 2.7651967E-003, 1.3617667E-003, 0.0000000E+000, 4.8528144E-003, 0.0000000E+000
 1.2050094E+002, 3.0609901E+002,-8.1938140E+001,-2.3339890E+002,-1.2506322E+001, 2.3098152E+000, 0.0000000E+000, 0.0000000E+000,-1.6322999E+001,-1.9434533E+001, 0.0000000E+000, 2.8244816E-003, 1.3534895E-003, 0.0000000E+000, 4.9278277E-003, 0.0000000E+000
 1.2100019E+002, 3.0591720E+002,-7.9706447E+001,-1.9295693E+002,-1.1720112E+001, 2.2458927E+000, 0.0000000E+000, 0.0000000E+000, 2.6907737E+001, 2.3779597E+001, 0.0000000E+000, 2.8878644E-003, 1.3370221E-003, 0.0000000E+000, 5.0243121E-003, 0.0000000E+000
 1.2150044E+002, 3.0430291E+002,-8.0859754E+001,-2.8556459E+002,-1.3055521E+001, 2.2204736E+000, 0.0000000E+000, 0.0000000E+000,-6.9744878E+001,-7.2956478E+001, 0.0000000E+000, 2.9076077E-003, 1.3205551E-003, 0.0000000E+000, 5.0724735E-003, 0.0000000E+000
 1.2200037E+002, 3.1935729E+002,-8.2833434E+001,-1.8113285E+002,-1.1880030E+001, 2.2699518E+000, 0.0000000E+000, 0.0000000E+000, 4.8682539E+001, 4.5780922E+001, 0.0000000E+000, 2.9495008E-003, 1.3040838E-003, 0.0000000E+000, 5.1400761E-003, 0.0000000E+000
 1.2250068E+002, 3.1703821E+002,-8.0453173E+001,-2.4013364E+002,-1.2841349E+001, 2.2759835E+000, 0.0000000E+000, 0.0000000E+000,-1.0510221E+001,-1.4113968E+001, 0.0000000E+000, 2.9638532E-003, 1.2876075E-003, 0.0000000E+000, 5.1752171E-003, 0.0000000E+000
 1.2300019E+002, 3.2153755E+002,-8.3375358E+001,-2.1712925E+002,-1.2363222E+001, 2.3318095E+000, 0.0000000E+000, 0.0000000E+000, 1.4394042E+001, 1.1001536E+001, 0.0000000E+000, 3.0278757E-003, 1.2711368E-003, 0.0000000E+000, 5.2615944E-003, 0.0000000E+000
 1.2350085E+002, 3.1127008E+002,-7.9637543E+001,-2.3377001E+002,-1.2048982E+001, 2.3058995E+000, 0.0000000E+000, 0.0000000E+000,-9.1466331E+000,-1.1880550E+001, 0.0000000E+000, 3.0270154E-003, 1.2546655E-003, 0.0000000E+000, 5.2821217E-003, 0.0000000E+000
 1.2400021E+002, 3.2075133E+002,-8.2058283E+001,-2.2553585E+002,-1.2401026E+001, 2.3859900E+000, 0.0000000E+000, 0.0000000E+000, 6.5377018E+000, 3.1421618E+000, 0.0000000E+000, 3.0757976E-003, 1.2381895E-003, 0.0000000E+000, 5.3455745E-003, 0.0000000E+000
 1.2450051E+002, 3.0694960E+002,-7.9516662E+001,-2.0096247E+002,-1.2357424E+001, 2.4206476E+000, 0.0000000E+000, 0.0000000E+000, 1.9893866E+001, 1.6533692E+001, 0.0000000E+000, 3.1324208E-003, 1.2217114E-003, 0.0000000E+000, 5.4421433E-003, 0.0000000E+000
 1.2500072E+002, 3.3477061E+002,-8.5235004E+001,-2.5108054E+002,-1.2426315E+001, 2.4161840E+000, 0.0000000E+000, 0.0000000E+000,-7.9772220E+000,-1.1555072E+001, 0.0000000E+000, 3.1288774E-003, 1.2052338E-003, 0.0000000E+000, 5.4655270E-003, 0.0000000E+000
 1.2550032E+002, 3.3157520E+002,-8.5085496E+001,-2.3503187E+002,-1.2316194E+001, 2.4040790E+000, 0.0000000E+000, 0.0000000E+000, 4.9851517E+000, 1.5457227E+000, 0.0000000E+000, 3.1306618E-003, 1.1887692E-003, 0.0000000E+000, 5.4915840E-003, 0.0000000E+000
 1.2600034E+002, 3.3244683E+002,-8.3669653E+001,-2.5900437E+002,-1.1736030E+001, 2.4544142E+000, 0.0000000E+000, 0.0000000E+000,-1.6788455E+001,-1.9508811E+001, 0.0000000E+000, 3.1662109E-003, 1.1723021E-003, 0.0000000E+000, 5.5468052E-003, 0.0000000E+000
 1.2650030E+002, 3.1921467E+002,-8.0716261E+001,-2.3979670E+002,-1.3409202E+001, 2.4424943E+000, 0.0000000E+000, 0.0000000E+000,-8.5487440E+000,-1.2265001E+001, 0.0000000E+000, 3.2245332E-003, 1.1558293E-003, 0.0000000E+000, 5.6258413E-003, 0.0000000E+000
 1.2700007E+002, 3.3584741E+002,-8.6266731E+001,-2.0362424E+002,-1.3967521E+001, 2.4383076E+000, 0.0000000E+000, 0.0000000E+000, 3.8083077E+001, 3.4427222E+001, 0.0000000E+000, 3.2169003E-003, 1.1393632E-003, 0.0000000E+000, 5.6348541E-003, 0.0000000E+000
 1.2750029E+002, 3.3647590E+002,-8.4560382E+001,-2.4719702E+002,-1.2867195E+001, 2.5495444E+000, 0.0000000E+000, 0.0000000E+000,-2.5588189E+000,-5.5991500E+000, 0.0000000E+000, 3.2662216E-003, 1.1228894E-003, 0.0000000E+000, 5.6955774E-003, 0.0000000E+000
 1.2800053E+002, 3.2861961E+002,-8.3161635E+001,-2.0999625E+002,-1.2871818E+001, 2.5451224E+000, 0.0000000E+000, 0.0000000E+000, 2.8493318E+001, 2.5135030E+001, 0.0000000E+000, 3.3105155E-003, 1.1064083E-003, 0.0000000E+000, 5.7601313E-003, 0.0000000E+000
 1.2850046E+002, 3.4414903E+002,-8.8106592E+001,-2.4117658E+002,-1.3149568E+001, 2.6211102E+000, 0.0000000E+000, 0.0000000E+000, 8.0302657E+000, 4.3374085E+000, 0.0000000E+000, 3.3717473E-003, 1.0899337E-003, 0.0000000E+000, 5.8444813E-003, 0.0000000E+000
 1.2900095E+002, 3.2895474E+002,-8.2756348E+001,-2.7179888E+002,-1.2682576E+001, 2.6260587E+000, 0.0000000E+000, 0.0000000E+000,-3.1947363E+001,-3.5657010E+001, 0.0000000E+000, 3.4223169E-003, 1.0734471E-003, 0.0000000E+000, 5.9241775E-003, 0.0000000E+000
 1.2950027E+002, 3.4236957E+002,-8.6285946E+001,-2.5396180E+002,-1.3594536E+001, 2.5877907E+000, 0.0000000E+000, 0.0000000E+000,-4.8675373E+000,-8.8849213E+000, 0.0000000E+000, 3.4305920E-003, 1.0569775E-003, 0.0000000E+000, 5.9519972E-003, 0.0000000E+000
 1.3000002E+002, 3.4413605E+002,-8.6187305E+001,-2.2542244E+002,-1.3820660E+001, 2.5729382E+000, 0.0000000E+000, 0.0000000E+000, 2.5120320E+001, 2.1278577E+001, 0.0000000E+000, 3.4538256E-003, 1.0405254E-003, 0.0000000E+000, 6.0044413E-003, 0.0000000E+000
 1.3050038E+002, 3.4741435E+002,-8.6965992E+001,-2.6646325E+002,-1.3839139E+001, 2.5726846E+000, 0.0000000E+000, 0.0000000E+000,-1.3574208E+001,-1.7281340E+001, 0.0000000E+000, 3.4568944E-003, 1.0240459E-003, 0.0000000E+000, 6.0267995E-003, 0.0000000E+000
 1.3100003E+002, 3.4541171E+002,-8.6279483E+001,-2.4042226E+002,-1.2444477E+001, 2.6515808E+000, 0.0000000E+000, 0.0000000E+000, 1.1881481E+001, 8.9170739E+000, 0.0000000E+000, 3.4913086E-003, 1.0075782E-003, 0.0000000E+000, 6.0912166E-003, 0.0000000E+000
 1.3150003E+002, 3.5419209E+002,-8.9401299E+001,-2.4047392E+002,-1.3964296E+001, 2.6772610E+000, 0.0000000E+000, 0.0000000E+000, 1.6524455E+001, 1.3029835E+001, 0.0000000E+000, 3.5502924E-003, 9.9111150E-004, 0.0000000E+000, 6.1683474E-003, 0.0000000E+000
 1.3200053E+002, 3.5120396E+002,-8.7914198E+001,-2.7122639E+002,-1.3633366E+001, 2.6549212E+000, 0.0000000E+000, 0.0000000E+000,-1.5452670E+001,-1.8915075E+001, 0.0000000E+000, 3.5509911E-003, 9.7463346E-004, 0.0000000E+000, 6.1872662E-003, 0.0000000E+000
 1.3250041E+002, 3.4564572E+002,-8.5832762E+001,-2.3462636E+002,-1.2918789E+001, 2.6974659E+000, 0.0000000E+000, 0.0000000E+000, 1.8060330E+001, 1.4965269E+001, 0.0000000E+000, 3.5732443E-003, 9.5815134E-004, 0.0000000E+000, 6.2235344E-003, 0.0000000E+000
 1.3300072E+002, 3.5331592E+002,-8.6410739E+001,-2.7069287E+002,-1.3716622E+001, 2.7383039E+000, 0.0000000E+000, 0.0000000E+000,-1.0882108E+001,-1.4766010E+001, 0.0000000E+000, 3.6131254E-003, 9.4167213E-004, 0.0000000E+000, 6.2859866E-003, 0.0000000E+000
 1.3350020E+002, 3.5028892E+002,-8.7917429E+001,-2.6390579E+002,-1.3864610E+001, 2.7452827E+000, 0.0000000E+000, 0.0000000E+000,-9.1459851E+000,-1.2653634E+001, 0.0000000E+000, 3.6353868E-003, 9.2519962E-004, 0.0000000E+000, 6.3345813E-003, 0.0000000E+000
 1.3400095E+002, 3.5660117E+002,-8.8284592E+001,-2.6730589E+002,-1.3122708E+001, 2.7229892E+000, 0.0000000E+000, 0.0000000E+000,-6.0692328E+000,-9.3890335E+000, 0.0000000E+000, 3.6641119E-003, 9.0872550E-004, 0.0000000E+000, 6.3929333E-003, 0.0000000E+000
 1.3450031E+002, 3.6183136E+002,-8.8641462E+001,-2.7180721E+002,-1.3362434E+001, 2.6974192E+000, 0.0000000E+000, 0.0000000E+000,-5.9019685E+000,-9.2823219E+000, 0.0000000E+000, 3.6427343E-003, 8.9224845E-004, 0.0000000E+000, 6.3931814E-003, 0.0000000E+000
 1.3500024E+002, 3.6230892E+002,-8.8480488E+001,-2.3270428E+002,-1.3229625E+001, 2.7734683E+000, 0.0000000E+000, 0.0000000E+000, 3.3566829E+001, 3.0667998E+001, 0.0000000E+000, 3.6734143E-003, 8.7579056E-004, 0.0000000E+000, 6.4497037E-003, 0.0000000E+000
 1.3550049E+002, 3.5635857E+002,-8.6460999E+001,-2.6594805E+002,-1.4546533E+001, 2.7466050E+000, 0.0000000E+000, 0.0000000E+000,-3.7985655E+000,-7.8504087E+000, 0.0000000E+000, 3.6733537E-003, 8.5931389E-004, 0.0000000E+000, 6.4758070E-003, 0.0000000E+000
 1.3600038E+002, 3.5453393E+002,-8.6781253E+001,-2.5369535E+002,-1.4225679E+001, 2.7351604E+000, 0.0000000E+000, 0.0000000E+000, 6.4157586E+000, 2.5668124E+000, 0.0000000E+000, 3.6968708E-003, 8.4284073E-004, 0.0000000E+000, 6.5161703E-003, 0.0000000E+000
 1.3650066E+002, 3.6364935E+002,-8.8163576E+001,-2.6070384E+002,-1.3117226E+001, 2.7974261E+000, 0.0000000E+000, 0.0000000E+000, 7.8194501E+000, 4.4621417E+000, 0.0000000E+000, 3.7147018E-003, 8.2636159E-004, 0.0000000E+000, 6.5616773E-003, 0.0000000E+000
 1.3700029E+002, 3.6169482E+002,-8.6553038E+001,-2.8993457E+002,-1.3877681E+001, 2.7877303E+000, 0.0000000E+000, 0.0000000E+000,-2.2260558E+001,-2.5882737E+001, 0.0000000E+000, 3.7084420E-003, 8.0989319E-004, 0.0000000E+000, 6.5868828E-003, 0.0000000E+000
 1.3750073E+002, 3.5353368E+002,-8.5957248E+001,-2.4371799E+002,-1.3257753E+001, 2.7454887E+000, 0.0000000E+000, 0.0000000E+000, 1.6700426E+001, 1.3346178E+001, 0.0000000E+000, 3.7079147E-003, 7.9342102E-004, 0.0000000E+000, 6.6133665E-003, 0.0000000E+000
 1.3800043E+002, 3.7095225E+002,-8.7394147E+001,-3.1645429E+002,-1.4244059E+001, 2.7618370E+000, 0.0000000E+000, 0.0000000E+000,-4.0259503E+001,-4.4378410E+001, 0.0000000E+000, 3.7066082E-003, 7.7694149E-004, 0.0000000E+000, 6.6319433E-003, 0.0000000E+000
 1.3850032E+002, 3.6092339E+002,-8.6469925E+001,-2.5455918E+002,-1.3410727E+001, 2.7938904E+000, 0.0000000E+000, 0.0000000E+000, 1.2644767E+001, 9.2774510E+000, 0.0000000E+000, 3.7008666E-003, 7.6047264E-004, 0.0000000E+000, 6.6475507E-003, 0.0000000E+000
 1.3900002E+002, 3.6723960E+002,-8.8367027E+001,-2.5282067E+002,-1.4009321E+001, 2.7845794E+000, 0.0000000E+000, 0.0000000E+000, 1.8398936E+001, 1.4827156E+001, 0.0000000E+000, 3.6898481E-003, 7.4401029E-004, 0.0000000E+000, 6.6588336E-003, 0.0000000E+000
 1.3950026E+002, 3.6214719E+002,-8.7290951E+001,-3.1654835E+002,-1.3395575E+001, 2.8472602E+000, 0.0000000E+000, 0.0000000E+000,-4.9031389E+001,-5.2240421E+001, 0.0000000E+000, 3.7382144E-003, 7.2753419E-004, 0.0000000E+000, 6.7091378E-003, 0.0000000E+000
 1.4000026E+002, 3.7299662E+002,-8.8084609E+001,-1.9814920E+002,-1.4655278E+001, 2.8616688E+000, 0.0000000E+000, 0.0000000E+000, 7.8630980E+001, 7.4969201E+001, 0.0000000E+000, 3.7525873E-003, 7.1106747E-004, 0.0000000E+000, 6.7460743E-003, 0.0000000E+000
 1.4050027E+002, 3.6733365E+002,-8.7001891E+001,-3.0514731E+002,-1.3400927E+001, 2.9350190E+000, 0.0000000E+000, 0.0000000E+000,-3.1591295E+001,-3.5281458E+001, 0.0000000E+000, 3.8214499E-003, 6.9734161E-004, 0.0000000E+000, 6.8205971E-003, 0.0000000E+000
 1.4100037E+002, 3.6206769E+002,-8.5034981E+001,-2.7299968E+002,-1.3438269E+001, 2.9575630E+000, 0.0000000E+000, 0.0000000E+000,-2.5390912E+000,-6.4476777E+000, 0.0000000E+000, 3.8406029E-003, 6.8635979E-004, 0.0000000E+000, 6.8504100E-003, 0.0000000E+000
 1.4150072E+002, 3.7597961E+002,-8.9250214E+001,-2.8013434E+002,-1.4974724E+001, 2.9430804E+000, 0.0000000E+000, 0.0000000E+000,-1.7609026E+000,-5.4365892E+000, 0.0000000E+000, 3.8747788E-003, 6.7537304E-004, 0.0000000E+000, 6.8986339E-003, 0.0000000E+000
 1.4200003E+002, 3.6638937E+002,-8.8001703E+001,-2.4521906E+002,-1.2882171E+001, 2.9456933E+000, 0.0000000E+000, 0.0000000E+000, 2.6412963E+001, 2.3232127E+001, 0.0000000E+000, 3.8781538E-003, 6.6439575E-004, 0.0000000E+000, 6.9283766E-003, 0.0000000E+000
 1.4250056E+002, 3.8072507E+002,-8.9345787E+001,-3.0849365E+002,-1.3536657E+001, 2.9646455E+000, 0.0000000E+000, 0.0000000E+000,-2.4314746E+001,-2.7686380E+001, 0.0000000E+000, 3.8898594E-003, 6.5340923E-004, 0.0000000E+000, 6.9505259E-003, 0.0000000E+000
 1.4300003E+002, 3.7583309E+002,-8.9798448E+001,-2.4828054E+002,-1.4540896E+001, 3.0130058E+000, 0.0000000E+000, 0.0000000E+000, 2.9751578E+001, 2.6226213E+001, 0.0000000E+000, 3.9321110E-003, 6.4242623E-004, 0.0000000E+000, 7.0004169E-003, 0.0000000E+000
 1.4350053E+002, 3.6373182E+002,-8.8393437E+001,-2.8218108E+002,-1.3435541E+001, 3.0003059E+000, 0.0000000E+000, 0.0000000E+000,-1.3923270E+001,-1.7277930E+001, 0.0000000E+000, 3.9136050E-003, 6.3144811E-004, 0.0000000E+000, 6.9876518E-003, 0.0000000E+000
 1.4400078E+002, 3.7789215E+002,-8.9357665E+001,-2.6937901E+002,-1.3890352E+001, 2.9739622E+000, 0.0000000E+000, 0.0000000E+000, 1.1592564E+001, 8.2390914E+000, 0.0000000E+000, 3.9231014E-003, 6.2045607E-004, 0.0000000E+000, 7.0099020E-003, 0.0000000E+000
 1.4450053E+002, 3.7344297E+002,-8.8492742E+001,-2.8630035E+002,-1.3710685E+001, 3.0156934E+000, 0.0000000E+000, 0.0000000E+000,-8.7350573E+000,-1.2045107E+001, 0.0000000E+000, 3.9381343E-003, 6.0947758E-004, 0.0000000E+000, 7.0380673E-003, 0.0000000E+000
 1.4500064E+002, 3.7759523E+002,-8.8477677E+001,-2.7085700E+002,-1.5461962E+001, 3.0495036E+000, 0.0000000E+000, 0.0000000E+000, 1.0310899E+001, 5.8480962E+000, 0.0000000E+000, 3.9825382E-003, 5.9849741E-004, 0.0000000E+000, 7.1008616E-003, 0.0000000E+000
 1.4550052E+002, 3.7934101E+002,-8.7949613E+001,-3.1069781E+002,-1.5845200E+001, 2.9776747E+000, 0.0000000E+000, 0.0000000E+000,-2.7850505E+001,-3.2173941E+001, 0.0000000E+000, 4.0132655E-003, 5.8751465E-004, 0.0000000E+000, 7.1575642E-003, 0.0000000E+000
 1.4600082E+002, 3.8239160E+002,-8.9341030E+001,-2.6227008E+002,-1.4952392E+001, 2.9668787E+000, 0.0000000E+000, 0.0000000E+000, 2.2703842E+001, 1.8794977E+001, 0.0000000E+000, 4.0317160E-003, 5.7652893E-004, 0.0000000E+000, 7.1989211E-003, 0.0000000E+000
 1.4650011E+002, 3.7689231E+002,-8.8437077E+001,-2.9457146E+002,-1.3629024E+001, 3.0343008E+000, 0.0000000E+000, 0.0000000E+000,-1.3622873E+001,-1.6710946E+001, 0.0000000E+000, 4.0002305E-003, 5.6555469E-004, 0.0000000E+000, 7.2026925E-003, 0.0000000E+000
 1.4700049E+002, 3.8263445E+002,-8.9723500E+001,-2.4458087E+002,-1.3124715E+001, 3.0856828E+000, 0.0000000E+000, 0.0000000E+000, 4.1218124E+001, 3.8291049E+001, 0.0000000E+000, 4.0241263E-003, 5.5457270E-004, 0.0000000E+000, 7.2332597E-003, 0.0000000E+000
 1.4750040E+002, 3.7978612E+002,-8.9031195E+001,-3.1555825E+002,-1.3748929E+001, 3.0276865E+000, 0.0000000E+000, 0.0000000E+000,-3.2250162E+001,-3.5524566E+001, 0.0000000E+000, 4.0516747E-003, 5.4358887E-004, 0.0000000E+000, 7.2759489E-003, 0.0000000E+000
 1.4800043E+002, 3.9275138E+002,-9.1212952E+001,-3.0100003E+002,-1.4119956E+001, 3.0592153E+000, 0.0000000E+000, 0.0000000E+000,-6.8447465E+000,-1.0522347E+001, 0.0000000E+000, 4.0905681E-003, 5.3260567E-004, 0.0000000E+000, 7.3428674E-003, 0.0000000E+000
 1.4850067E+002, 3.9069375E+002,-9.1391766E+001,-3.1352914E+002,-1.5764108E+001, 3.1250929E+000, 0.0000000E+000, 0.0000000E+000,-2.2569654E+001,-2.6866173E+001, 0.0000000E+000, 4.1178447E-003, 5.2162236E-004, 0.0000000E+000, 7.3871534E-003, 0.0000000E+000
 1.4900055E+002, 3.8975979E+002,-9.0266465E+001,-2.7359311E+002,-1.5021291E+001, 3.1357746E+000, 0.0000000E+000, 0.0000000E+000, 1.7645353E+001, 1.4014701E+001, 0.0000000E+000, 4.1466358E-003, 5.1063775E-004, 0.0000000E+000, 7.4415071E-003, 0.0000000E+000
 1.4950049E+002, 3.9678916E+002,-9.1432989E+001,-2.6303148E+002,-1.5262752E+001, 3.1950046E+000, 0.0000000E+000, 0.0000000E+000, 3.4141437E+001, 3.0256935E+001, 0.0000000E+000, 4.2155091E-003, 4.9966211E-004, 0.0000000E+000, 7.5351972E-003, 0.0000000E+000
 1.5000040E+002, 3.8274686E+002,-8.9610984E+001,-3.0054503E+002,-1.5207157E+001, 3.1712282E+000, 0.0000000E+000, 0.0000000E+000,-1.5554928E+001,-1.9445080E+001, 0.0000000E+000, 4.2510743E-003, 4.8868105E-004, 0.0000000E+000, 7.5810572E-003, 0.0000000E+000
 1.5050053E+002, 4.0301494E+002,-9.2095407E+001,-2.9245667E+002,-1.4202877E+001, 3.2285328E+000, 0.0000000E+000, 0.0000000E+000, 1.1089357E+001, 7.4885182E+000, 0.0000000E+000, 4.2498429E-003, 4.7769987E-004, 0.0000000E+000, 7.6123259E-003, 0.0000000E+000
 1.5100043E+002, 3.9832675E+002,-9.4117510E+001,-3.0763103E+002,-1.4853681E+001, 3.2117572E+000, 0.0000000E+000, 0.0000000E+000,-1.1161332E+001,-1.5063715E+001, 0.0000000E+000, 4.2705765E-003, 4.6671782E-004, 0.0000000E+000, 7.6645584E-003, 0.0000000E+000
 1.5150018E+002, 3.9962078E+002,-9.2281226E+001,-3.2931390E+002,-1.5503615E+001, 3.1625505E+000, 0.0000000E+000, 0.0000000E+000,-3.0222335E+001,-3.4315414E+001, 0.0000000E+000, 4.2590684E-003, 4.5573312E-004, 0.0000000E+000, 7.6671145E-003, 0.0000000E+000
 1.5200081E+002, 4.0065241E+002,-9.3468030E+001,-2.7872687E+002,-1.5879356E+001, 3.1420121E+000, 0.0000000E+000, 0.0000000E+000, 2.0027535E+001, 1.5720171E+001, 0.0000000E+000, 4.2560018E-003, 4.4474907E-004, 0.0000000E+000, 7.6925107E-003, 0.0000000E+000
 1.5250067E+002, 4.0285572E+002,-9.3505919E+001,-2.9821165E+002,-1.5043942E+001, 3.1868598E+000, 0.0000000E+000, 0.0000000E+000, 3.0305748E+000,-7.1892959E-001, 0.0000000E+000, 4.2648430E-003, 4.3375900E-004, 0.0000000E+000, 7.7231821E-003, 0.0000000E+000
 1.5300018E+002, 3.9789808E+002,-9.2064715E+001,-2.7844414E+002,-1.5821737E+001, 3.1681998E+000, 0.0000000E+000, 0.0000000E+000, 1.8974605E+001, 1.4735694E+001, 0.0000000E+000, 4.2610222E-003, 4.2278698E-004, 0.0000000E+000, 7.7402840E-003, 0.0000000E+000
 1.5350070E+002, 4.0591970E+002,-9.2012567E+001,-3.1400331E+002,-1.4987522E+001, 3.2805387E+000, 0.0000000E+000, 0.0000000E+000,-7.7568127E+000,-1.1803162E+001, 0.0000000E+000, 4.2798792E-003, 4.1180687E-004, 0.0000000E+000, 7.7844592E-003, 0.0000000E+000
 1.5400050E+002, 3.9837120E+002,-9.0383167E+001,-3.1947514E+002,-1.5075245E+001, 3.2822764E+000, 0.0000000E+000, 0.0000000E+000,-1.9325180E+001,-2.3280078E+001, 0.0000000E+000, 4.2990420E-003, 4.0082164E-004, 0.0000000E+000, 7.8328085E-003, 0.0000000E+000
 1.5450069E+002, 4.0107363E+002,-9.2376233E+001,-2.6607790E+002,-1.4753202E+001, 3.2573904E+000, 0.0000000E+000, 0.0000000E+000, 3.4743492E+001, 3.1123679E+001, 0.0000000E+000, 4.3214768E-003, 3.8984332E-004, 0.0000000E+000, 7.8816595E-003, 0.0000000E+000
 1.5500050E+002, 4.1276599E+002,-9.4648271E+001,-2.8891350E+002,-1.5784172E+001, 3.2137831E+000, 0.0000000E+000, 0.0000000E+000, 2.1149510E+001, 1.6633837E+001, 0.0000000E+000, 4.3290073E-003, 3.7885882E-004, 0.0000000E+000, 7.9012717E-003, 0.0000000E+000
 1.5550053E+002, 4.0704291E+002,-9.2444331E+001,-3.4871563E+002,-1.5445406E+001, 3.3004140E+000, 0.0000000E+000, 0.0000000E+000,-4.2298126E+001,-4.6262045E+001, 0.0000000E+000, 4.3251329E-003, 3.6787673E-004, 0.0000000E+000, 7.9165910E-003, 0.0000000E+000
