s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 4.2600418E+001, 3.2879439E+001,-1.2939477E+001,-1.7051809E+001,-3.2207821E+000, 4.8501158E-002, 0.0000000E+000, 0.0000000E+000,-5.6361240E-001,-2.8412733E-001,-5.9920444E-001, 1.5082207E-003,-1.2259661E-002
 4.2800400E+001, 3.8123041E+001,-1.4795919E+001,-1.6334158E+001,-3.4158152E+000, 4.9265281E-002, 0.0000000E+000, 0.0000000E+000, 3.2995793E+000, 3.6264145E+000,-6.0172338E-001, 1.5144249E-003,-1.1904322E-002
 4.3000706E+001, 3.5358913E+001,-1.3309179E+001,-2.0360454E+001,-3.0489392E+000, 4.8142937E-002, 0.0000000E+000, 0.0000000E+000,-1.6493254E+000,-1.3115166E+000,-5.8612309E-001, 1.5172888E-003,-1.4387556E-002
 4.3200233E+001, 3.5452568E+001,-1.3594553E+001,-2.2861285E+001,-3.1701690E+000, 4.8569129E-002, 0.0000000E+000, 0.0000000E+000,-4.2427159E+000,-4.1248690E+000,-5.7606450E-001, 1.5193068E-003,-1.6297274E-002
 4.3400539E+001, 3.6775175E+001,-1.4066232E+001,-1.8423672E+001,-3.1932947E+000, 4.7875343E-002, 0.0000000E+000, 0.0000000E+000, 8.8143138E-001, 1.1398515E+000,-5.9338306E-001, 1.5211870E-003,-1.3440715E-002
 4.3600071E+001, 3.6862815E+001,-1.4414542E+001,-1.7025269E+001,-3.3476216E+000, 4.8082023E-002, 0.0000000E+000, 0.0000000E+000, 2.0687759E+000, 2.1234645E+000,-5.9906374E-001, 1.5232363E-003,-1.2330176E-002
 4.3800373E+001, 3.5241440E+001,-1.3454859E+001,-2.4065009E+001,-3.6823936E+000, 4.7414023E-002, 0.0000000E+000, 0.0000000E+000,-6.2905467E+000,-5.9134070E+000,-5.7153225E-001, 1.5243677E-003,-1.6937052E-002
 4.4000675E+001, 3.2513633E+001,-1.2455327E+001,-1.9738389E+001,-2.9525941E+000, 4.9347082E-002, 0.0000000E+000, 0.0000000E+000,-2.8047364E+000,-2.5833293E+000,-5.8878561E-001, 1.5256541E-003,-1.3840514E-002
 4.4200207E+001, 4.0604625E+001,-1.5689316E+001,-1.8560018E+001,-3.0238751E+000, 4.9020865E-002, 0.0000000E+000, 0.0000000E+000, 3.1958618E+000, 3.3804376E+000,-5.9296713E-001, 1.5285780E-003,-1.3295646E-002
 4.4400509E+001, 3.5901895E+001,-1.4156755E+001,-1.8120111E+001,-3.7598387E+000, 4.9091686E-002, 0.0000000E+000, 0.0000000E+000,-5.2644245E-001,-8.5717777E-002,-5.9479701E-001, 1.5330403E-003,-1.3036478E-002
 4.4600040E+001, 3.3698869E+001,-1.2928766E+001,-1.8114667E+001,-2.9433241E+000, 4.9204734E-002, 0.0000000E+000, 0.0000000E+000,-2.8342781E-001,-2.3868373E-001,-5.9479950E-001, 1.5335306E-003,-1.3082092E-002
 4.4800346E+001, 4.0267870E+001,-1.5110530E+001,-1.7627559E+001,-3.1726015E+000, 4.9720769E-002, 0.0000000E+000, 0.0000000E+000, 4.2165616E+000, 4.4068996E+000,-5.9662531E-001, 1.5360074E-003,-1.2621089E-002
 4.5000648E+001, 3.8373794E+001,-1.4863585E+001,-1.6257009E+001,-3.2611635E+000, 5.2288798E-002, 0.0000000E+000, 0.0000000E+000, 3.9197711E+000, 4.0443250E+000,-6.0207785E-001, 1.5416227E-003,-1.1741560E-002
 4.5200180E+001, 3.8333437E+001,-1.4506022E+001,-1.8596052E+001,-3.3278725E+000, 5.2118542E-002, 0.0000000E+000, 0.0000000E+000, 1.7334090E+000, 1.9556093E+000,-5.9265708E-001, 1.5455917E-003,-1.3462729E-002
 4.5400482E+001, 3.2839175E+001,-1.2611682E+001,-1.9769492E+001,-2.9694492E+000, 5.2897956E-002, 0.0000000E+000, 0.0000000E+000,-2.7790958E+000,-2.4585496E+000,-5.8864237E-001, 1.5456394E-003,-1.3840492E-002
 4.5600014E+001, 4.1565835E+001,-1.5782461E+001,-1.9977249E+001,-2.8778626E+000, 5.3631878E-002, 0.0000000E+000, 0.0000000E+000, 3.0639051E+000, 2.9818938E+000,-5.8737401E-001, 1.5483127E-003,-1.4122955E-002
 4.5800316E+001, 3.4078321E+001,-1.3453604E+001,-2.1882312E+001,-3.4090690E+000, 5.3101251E-002, 0.0000000E+000, 0.0000000E+000,-5.1080494E+000,-4.6135630E+000,-5.8027726E-001, 1.5533120E-003,-1.5262461E-002
 4.6000622E+001, 3.8315115E+001,-1.4649753E+001,-1.5983596E+001,-3.1867083E+000, 5.6682966E-002, 0.0000000E+000, 0.0000000E+000, 4.6639174E+000, 4.5517406E+000,-6.0322242E-001, 1.5574125E-003,-1.1455373E-002
 4.6200150E+001, 3.3683165E+001,-1.3065892E+001,-1.3995419E+001,-2.7935062E+000, 5.6952320E-002, 0.0000000E+000, 0.0000000E+000, 3.6322677E+000, 3.8853007E+000,-6.1138545E-001, 1.5594210E-003,-9.9681268E-003
 4.6400455E+001, 4.1204324E+001,-1.6175383E+001,-2.2726665E+001,-2.7376893E+000, 5.5441622E-002, 0.0000000E+000, 0.0000000E+000,-4.6709948E-001,-3.7997139E-001,-5.7658956E-001, 1.5624369E-003,-1.5955234E-002
 4.6600758E+001, 3.5884707E+001,-1.4223003E+001,-2.3139260E+001,-3.1461524E+000, 5.7669841E-002, 0.0000000E+000, 0.0000000E+000,-5.0207268E+000,-4.5660376E+000,-5.7494740E-001, 1.5632527E-003,-1.6391616E-002
 4.6800289E+001, 3.6082952E+001,-1.4530110E+001,-1.9090395E+001,-3.1802979E+000, 5.5690247E-002, 0.0000000E+000, 0.0000000E+000,-7.7486006E-001,-6.6216001E-001,-5.9093979E-001, 1.5659532E-003,-1.3661445E-002
 4.7000591E+001, 4.0032231E+001,-1.5499667E+001,-1.7810188E+001,-3.0359111E+000, 5.7083962E-002, 0.0000000E+000, 0.0000000E+000, 3.6161726E+000, 3.7435494E+000,-5.9582713E-001, 1.5689549E-003,-1.2796434E-002
 4.7200123E+001, 4.0696585E+001,-1.6060394E+001,-1.8146941E+001,-3.3219865E+000, 5.8831054E-002, 0.0000000E+000, 0.0000000E+000, 3.1375404E+000, 3.2260950E+000,-5.9442874E-001, 1.5751545E-003,-1.3086453E-002
 4.7400425E+001, 3.4089318E+001,-1.3518531E+001,-2.4156414E+001,-3.1665550E+000, 5.9122314E-002, 0.0000000E+000, 0.0000000E+000,-7.1404231E+000,-6.6930598E+000,-5.7065288E-001, 1.5775720E-003,-1.7439411E-002
 4.7600731E+001, 4.0479915E+001,-1.5538403E+001,-1.7422727E+001,-3.1914088E+000, 5.9350254E-002, 0.0000000E+000, 0.0000000E+000, 4.3733080E+000, 4.3867259E+000,-5.9697530E-001, 1.5816522E-003,-1.2874364E-002
 4.7800259E+001, 3.4064580E+001,-1.3327548E+001,-1.6499489E+001,-2.9560334E+000, 5.7569725E-002, 0.0000000E+000, 0.0000000E+000, 9.7703463E-001, 1.3390786E+000,-6.0095809E-001, 1.5840659E-003,-1.2152194E-002
 4.8000565E+001, 4.1923344E+001,-1.6273028E+001,-1.8442487E+001,-3.1745259E+000, 5.9267398E-002, 0.0000000E+000, 0.0000000E+000, 4.1386232E+000, 4.0925713E+000,-5.9289636E-001, 1.5878645E-003,-1.3591780E-002
 4.8200096E+001, 3.8605318E+001,-1.4848521E+001,-2.1366581E+001,-3.5560669E+000, 6.0801918E-002, 0.0000000E+000, 0.0000000E+000,-1.6288208E+000,-1.1050497E+000,-5.8168068E-001, 1.5928605E-003,-1.5346495E-002
 4.8400398E+001, 3.8342770E+001,-1.4751585E+001,-2.0662325E+001,-3.3273411E+000, 6.0190618E-002, 0.0000000E+000, 0.0000000E+000,-4.2584969E-001,-3.3828962E-001,-5.8463572E-001, 1.5976853E-003,-1.4641468E-002
 4.8600700E+001, 3.9129169E+001,-1.4972867E+001,-1.9085349E+001,-3.4177415E+000, 6.3001201E-002, 0.0000000E+000, 0.0000000E+000, 1.1163083E+000, 1.7162127E+000,-5.9075622E-001, 1.6018891E-003,-1.3669334E-002
 4.8800232E+001, 3.6876711E+001,-1.4234637E+001,-1.8817894E+001,-3.0443460E+000, 6.5050705E-002, 0.0000000E+000, 0.0000000E+000, 1.1213393E+000, 8.4488452E-001,-5.9154903E-001, 1.6097656E-003,-1.3810864E-002
 4.9000538E+001, 3.3994243E+001,-1.3485744E+001,-1.5845682E+001,-3.0747314E+000, 6.1694831E-002, 0.0000000E+000, 0.0000000E+000, 1.3796750E+000, 1.6497803E+000,-6.0359362E-001, 1.6113558E-003,-1.1636511E-002
 4.9200066E+001, 3.6431166E+001,-1.4344097E+001,-2.2004601E+001,-3.1748983E+000, 6.3977627E-002, 0.0000000E+000, 0.0000000E+000,-3.4254916E+000,-3.0284523E+000,-5.7941643E-001, 1.6115112E-003,-1.5536597E-002
 4.9400372E+001, 4.3615690E+001,-1.6685986E+001,-2.1671385E+001,-3.2000302E+000, 6.5154545E-002, 0.0000000E+000, 0.0000000E+000, 2.2298414E+000, 2.1234433E+000,-5.8033161E-001, 1.6156262E-003,-1.5392460E-002
 4.9600674E+001, 3.6454174E+001,-1.3969265E+001,-1.8381282E+001,-2.7359852E+000, 6.5857863E-002, 0.0000000E+000, 0.0000000E+000, 1.2204237E+000, 1.4334991E+000,-5.9351982E-001, 1.6192164E-003,-1.3215835E-002
 4.9800205E+001, 3.9805439E+001,-1.5214505E+001,-2.2927856E+001,-2.8926660E+000, 6.5253515E-002, 0.0000000E+000, 0.0000000E+000,-1.4869804E+000,-1.1643343E+000,-5.7518184E-001, 1.6230336E-003,-1.6648800E-002
 5.0000507E+001, 3.8217123E+001,-1.4626013E+001,-2.3877084E+001,-2.8822321E+000, 6.6118216E-002, 0.0000000E+000, 0.0000000E+000,-3.3053942E+000,-3.1020868E+000,-5.7145540E-001, 1.6251457E-003,-1.7307396E-002
 5.0200039E+001, 4.3902287E+001,-1.6817795E+001,-2.0858315E+001,-3.2034953E+000, 6.6105228E-002, 0.0000000E+000, 0.0000000E+000, 2.5774247E+000, 3.0887877E+000,-5.8338789E-001, 1.6298509E-003,-1.5081545E-002
 5.0400341E+001, 3.5289314E+001,-1.3694893E+001,-1.9281972E+001,-2.8778981E+000, 6.6584948E-002, 0.0000000E+000, 0.0000000E+000,-3.4589407E-001,-4.9886335E-001,-5.8998966E-001, 1.6333811E-003,-1.3847962E-002
 5.0600647E+001, 4.1498730E+001,-1.6173180E+001,-2.7727609E+001,-2.5689150E+000, 6.7864846E-002, 0.0000000E+000, 0.0000000E+000,-5.1618452E+000,-4.9031094E+000,-5.5706515E-001, 1.6363026E-003,-1.9137939E-002
 5.0800175E+001, 3.9851865E+001,-1.5776250E+001,-2.1516808E+001,-2.4983392E+000, 6.7598869E-002, 0.0000000E+000, 0.0000000E+000,-3.4447197E-001, 1.2806662E-001,-5.8118514E-001, 1.6392173E-003,-1.5217148E-002
 5.1000481E+001, 4.5119114E+001,-1.8148077E+001,-1.7920751E+001,-3.2053551E+000, 6.7691554E-002, 0.0000000E+000, 0.0000000E+000, 5.9636454E+000, 5.9126214E+000,-5.9527629E-001, 1.6423880E-003,-1.2719421E-002
 5.1200012E+001, 3.7648871E+001,-1.4678887E+001,-1.4790248E+001,-3.0561745E+000, 7.2053726E-002, 0.0000000E+000, 0.0000000E+000, 4.7031078E+000, 5.1956153E+000,-6.0779227E-001, 1.6461247E-003,-1.0648666E-002
 5.1400314E+001, 4.0976273E+001,-1.5942544E+001,-2.1137820E+001,-2.9838046E+000, 7.1982655E-002, 0.0000000E+000, 0.0000000E+000, 9.6403787E-001, 9.8408662E-001,-5.8272282E-001, 1.6536349E-003,-1.4871720E-002
 5.1600616E+001, 3.6494997E+001,-1.4240671E+001,-2.2401390E+001,-3.5369213E+000, 7.3713689E-002, 0.0000000E+000, 0.0000000E+000,-3.7875872E+000,-3.6102714E+000,-5.7789294E-001, 1.6588344E-003,-1.5722382E-002
 5.1800148E+001, 4.1081915E+001,-1.6156385E+001,-2.0109249E+001,-2.9570395E+000, 7.2852089E-002, 0.0000000E+000, 0.0000000E+000, 1.6687050E+000, 1.9320935E+000,-5.8648096E-001, 1.6645485E-003,-1.4444131E-002
 5.2000450E+001, 3.7681457E+001,-1.4578601E+001,-2.5373095E+001,-2.9897282E+000, 7.2642551E-002, 0.0000000E+000, 0.0000000E+000,-5.5584730E+000,-5.1873241E+000,-5.6598590E-001, 1.6680475E-003,-1.7806654E-002
 5.2200756E+001, 4.5594339E+001,-1.7539108E+001,-1.9973690E+001,-2.8088594E+000, 7.1874568E-002, 0.0000000E+000, 0.0000000E+000, 5.4245869E+000, 5.3445554E+000,-5.8696211E-001, 1.6733693E-003,-1.4237902E-002
 5.2400288E+001, 4.0258723E+001,-1.5639457E+001,-2.2613798E+001,-3.2975988E+000, 7.6845053E-002, 0.0000000E+000, 0.0000000E+000,-1.6418763E+000,-1.2152862E+000,-5.7668950E-001, 1.6808667E-003,-1.6066365E-002
 5.2600590E+001, 3.8382719E+001,-1.4979523E+001,-1.9393089E+001,-3.2628961E+000, 7.6709014E-002, 0.0000000E+000, 0.0000000E+000, 8.8534812E-001, 8.2391969E-001,-5.8955957E-001, 1.6906804E-003,-1.3759772E-002
 5.2800121E+001, 4.0193771E+001,-1.5448827E+001,-2.2529253E+001,-3.3180002E+000, 7.4101180E-002, 0.0000000E+000, 0.0000000E+000,-1.4355976E+000,-1.0282081E+000,-5.7708411E-001, 1.6932684E-003,-1.5860677E-002
 5.3000423E+001, 3.7388985E+001,-1.4380839E+001,-2.3139976E+001,-3.0622635E+000, 7.8464988E-002, 0.0000000E+000, 0.0000000E+000,-3.0269927E+000,-3.1156284E+000,-5.7472642E-001, 1.6983180E-003,-1.6306039E-002
 5.3200729E+001, 3.4503209E+001,-1.3368259E+001,-2.6378028E+001,-3.4018531E+000, 7.7366025E-002, 0.0000000E+000, 0.0000000E+000,-9.0533322E+000,-8.5675650E+000,-5.6231914E-001, 1.7009492E-003,-1.8312078E-002
 5.3400257E+001, 4.3048979E+001,-1.6291021E+001,-1.8929397E+001,-3.4096284E+000, 7.4880126E-002, 0.0000000E+000, 0.0000000E+000, 4.4346583E+000, 4.4938122E+000,-5.9118332E-001, 1.7029442E-003,-1.3420764E-002
 5.3600563E+001, 4.3644139E+001,-1.6714897E+001,-1.5996005E+001,-3.0644348E+000, 7.6541801E-002, 0.0000000E+000, 0.0000000E+000, 7.7079354E+000, 7.9453447E+000,-6.0249941E-001, 1.7094647E-003,-1.1723262E-002
 5.3800091E+001, 4.4629099E+001,-1.7027573E+001,-2.4790781E+001,-3.4344757E+000, 7.8958923E-002, 0.0000000E+000, 0.0000000E+000,-7.0978033E-001,-5.4477189E-001,-5.6797314E-001, 1.7139740E-003,-1.7410058E-002
 5.4000397E+001, 3.6215966E+001,-1.3714083E+001,-1.9219684E+001,-3.3752017E+000, 8.0283354E-002, 0.0000000E+000, 0.0000000E+000,-2.3954085E-001,-1.2719950E-002,-5.9032207E-001, 1.7131294E-003,-1.3576981E-002
 5.4200699E+001, 4.0164566E+001,-1.5602890E+001,-2.3266582E+001,-3.2939117E+000, 7.8707732E-002, 0.0000000E+000, 0.0000000E+000,-2.2737812E+000,-1.9201106E+000,-5.7440639E-001, 1.7148917E-003,-1.6203755E-002
 5.4400230E+001, 4.6795197E+001,-1.7638477E+001,-2.0986271E+001,-3.9363298E+000, 7.9844387E-002, 0.0000000E+000, 0.0000000E+000, 4.0919727E+000, 4.3139637E+000,-5.8289581E-001, 1.7198087E-003,-1.4865729E-002
 5.4600533E+001, 4.2245180E+001,-1.6155716E+001,-1.8475379E+001,-3.3114248E+000, 8.0056607E-002, 0.0000000E+000, 0.0000000E+000, 3.8441341E+000, 4.3827169E+000,-5.9295544E-001, 1.7269836E-003,-1.3167861E-002
 5.4800064E+001, 4.2437748E+001,-1.6087888E+001,-2.2275127E+001,-3.0306904E+000, 8.1476035E-002, 0.0000000E+000, 0.0000000E+000, 1.0471264E+000, 1.1255192E+000,-5.7809192E-001, 1.7287515E-003,-1.5557580E-002
 5.5000366E+001, 3.8740603E+001,-1.4681587E+001,-2.2477777E+001,-3.1808485E+000, 8.5320298E-002, 0.0000000E+000, 0.0000000E+000,-1.6932262E+000,-1.5142886E+000,-5.7750380E-001, 1.7299478E-003,-1.5608184E-002
 5.5200672E+001, 3.6937716E+001,-1.4221690E+001,-2.6754155E+001,-3.3149204E+000, 8.6197919E-002, 0.0000000E+000, 0.0000000E+000,-7.6477552E+000,-7.2668517E+000,-5.6095121E-001, 1.7337843E-003,-1.8306762E-002
 5.5400204E+001, 4.0895354E+001,-1.5758123E+001,-2.2048855E+001,-3.1779142E+000, 8.5107846E-002, 0.0000000E+000, 0.0000000E+000, 7.1184226E-002,-4.4298595E-003,-5.7912684E-001, 1.7396675E-003,-1.5344901E-002
 5.5600506E+001, 4.2017467E+001,-1.6304476E+001,-2.0841093E+001,-3.1640233E+000, 8.6352707E-002, 0.0000000E+000, 0.0000000E+000, 1.5646705E+000, 1.7942276E+000,-5.8377868E-001, 1.7478344E-003,-1.4581158E-002
 5.5800037E+001, 4.4269911E+001,-1.6851262E+001,-2.2851502E+001,-3.4803351E+000, 8.7733267E-002, 0.0000000E+000, 0.0000000E+000, 6.9605853E-001, 1.1745457E+000,-5.7582363E-001, 1.7542585E-003,-1.5910187E-002
 5.6000340E+001, 4.3407567E+001,-1.6581567E+001,-2.0835748E+001,-3.2116686E+000, 8.8640300E-002, 0.0000000E+000, 0.0000000E+000, 3.0187422E+000, 2.8672243E+000,-5.8364055E-001, 1.7565142E-003,-1.4697164E-002
 5.6200642E+001, 3.9737167E+001,-1.5551106E+001,-2.0665429E+001,-3.4741833E+000, 9.0190729E-002, 0.0000000E+000, 0.0000000E+000,-4.6034610E-001, 1.3663898E-001,-5.8429378E-001, 1.7655787E-003,-1.4746730E-002
 5.6400173E+001, 4.1817651E+001,-1.6215773E+001,-2.0121454E+001,-3.0183050E+000, 8.7127846E-002, 0.0000000E+000, 0.0000000E+000, 2.5666202E+000, 2.5492469E+000,-5.8649290E-001, 1.7724226E-003,-1.4164492E-002
 5.6600479E+001, 4.0272612E+001,-1.5451813E+001,-2.0706302E+001,-3.2336690E+000, 8.6828361E-002, 0.0000000E+000, 0.0000000E+000, 6.2395534E-001, 9.6765646E-001,-5.8434526E-001, 1.7720662E-003,-1.4466512E-002
 5.6800007E+001, 3.9409526E+001,-1.5397612E+001,-2.1576588E+001,-3.1482376E+000, 8.6540266E-002, 0.0000000E+000, 0.0000000E+000,-4.0934588E-001,-6.2637127E-001,-5.8087978E-001, 1.7742628E-003,-1.5120311E-002
 5.7000313E+001, 4.0742998E+001,-1.5552846E+001,-2.0884405E+001,-3.5373038E+000, 8.6201290E-002, 0.0000000E+000, 0.0000000E+000, 3.4001433E-001, 8.5464417E-001,-5.8363068E-001, 1.7730932E-003,-1.4592777E-002
 5.7200615E+001, 4.6846929E+001,-1.7861242E+001,-2.1026927E+001,-3.5447840E+000, 8.9884038E-002, 0.0000000E+000, 0.0000000E+000, 4.3137040E+000, 4.5038603E+000,-5.8293797E-001, 1.7762457E-003,-1.4622637E-002
 5.7400146E+001, 4.5815030E+001,-1.7103376E+001,-2.5539715E+001,-3.1845230E+000, 9.0627483E-002, 0.0000000E+000, 0.0000000E+000,-1.6700826E-001, 7.8043096E-002,-5.6510664E-001, 1.7858187E-003,-1.7639712E-002
 5.7600449E+001, 4.5122359E+001,-1.7235534E+001,-2.6339888E+001,-3.6225569E+000, 9.0070298E-002, 0.0000000E+000, 0.0000000E+000,-2.2888987E+000,-1.9855494E+000,-5.6190703E-001, 1.7903528E-003,-1.8372732E-002
 5.7800755E+001, 4.4753032E+001,-1.6973086E+001,-2.0583841E+001,-3.7590741E+000, 9.0568047E-002, 0.0000000E+000, 0.0000000E+000, 3.2467236E+000, 3.5275993E+000,-5.8447763E-001, 1.7953974E-003,-1.4534011E-002
 5.8000282E+001, 4.2482292E+001,-1.6252969E+001,-1.9981871E+001,-3.5308302E+000, 9.4147228E-002, 0.0000000E+000, 0.0000000E+000, 2.5097318E+000, 2.8107687E+000,-5.8690039E-001, 1.8027008E-003,-1.4181110E-002
 5.8200588E+001, 4.1058439E+001,-1.5982680E+001,-2.0252021E+001,-3.5336129E+000, 9.4564970E-002, 0.0000000E+000, 0.0000000E+000, 1.2992192E+000, 1.3846899E+000,-5.8588102E-001, 1.8085832E-003,-1.4401625E-002
 5.8400116E+001, 3.7251747E+001,-1.4790545E+001,-2.3574593E+001,-3.2316918E+000, 9.4395283E-002, 0.0000000E+000, 0.0000000E+000,-4.4586786E+000,-4.2506878E+000,-5.7306935E-001, 1.8094331E-003,-1.6518510E-002
 5.8600422E+001, 4.5871729E+001,-1.7636462E+001,-2.2155817E+001,-3.5392508E+000, 9.5821729E-002, 0.0000000E+000, 0.0000000E+000, 2.3375633E+000, 2.6360212E+000,-5.7834172E-001, 1.8122775E-003,-1.5474641E-002
 5.8800724E+001, 4.3412230E+001,-1.6417516E+001,-1.9900660E+001,-3.4955098E+000, 9.5555944E-002, 0.0000000E+000, 0.0000000E+000, 3.4873839E+000, 3.6940999E+000,-5.8737045E-001, 1.8137016E-003,-1.3894616E-002
 5.9000256E+001, 4.6274760E+001,-1.7592003E+001,-2.3273684E+001,-3.6886754E+000, 9.0174662E-002, 0.0000000E+000, 0.0000000E+000, 1.4403647E+000, 1.8105725E+000,-5.7390814E-001, 1.8190442E-003,-1.6301987E-002
 5.9200558E+001, 4.9927332E+001,-1.8478638E+001,-2.0369123E+001,-3.4962551E+000, 9.5170066E-002, 0.0000000E+000, 0.0000000E+000, 7.6495371E+000, 7.6784861E+000,-5.8487520E-001, 1.8224422E-003,-1.4590578E-002
 5.9400089E+001, 4.1049073E+001,-1.5792558E+001,-1.9392657E+001,-3.3748638E+000, 9.8607096E-002, 0.0000000E+000, 0.0000000E+000, 2.4017930E+000, 2.5876017E+000,-5.8913788E-001, 1.8290425E-003,-1.3877187E-002
 5.9600391E+001, 3.9943769E+001,-1.5139398E+001,-2.7577745E+001,-3.5275789E+000, 9.8898199E-002, 0.0000000E+000, 0.0000000E+000,-6.5475355E+000,-6.2020552E+000,-5.5736286E-001, 1.8346658E-003,-1.8948161E-002
 5.9800697E+001, 4.1591411E+001,-1.5865997E+001,-2.1797360E+001,-3.2637039E+000, 9.8393979E-002, 0.0000000E+000, 0.0000000E+000, 5.0400094E-001, 7.6274414E-001,-5.7989290E-001, 1.8407000E-003,-1.5208758E-002
 6.0000229E+001, 5.4975658E+001,-2.0851332E+001,-2.1902256E+001,-3.2113855E+000, 1.0164842E-001, 0.0000000E+000, 0.0000000E+000, 8.7179447E+000, 9.1123319E+000,-5.7885137E-001, 1.8500245E-003,-1.5399869E-002
 6.0200531E+001, 3.8570615E+001,-1.4802448E+001,-2.6442676E+001,-3.3600009E+000, 1.0161141E-001, 0.0000000E+000, 0.0000000E+000,-5.8611222E+000,-5.9328978E+000,-5.6176251E-001, 1.8506749E-003,-1.8182242E-002
 6.0400063E+001, 4.3407721E+001,-1.6790318E+001,-2.5521686E+001,-3.5153158E+000, 9.9001201E-002, 0.0000000E+000, 0.0000000E+000,-2.4956700E+000,-2.3205980E+000,-5.6530627E-001, 1.8469641E-003,-1.7589665E-002
 6.0600365E+001, 4.1820528E+001,-1.6041264E+001,-2.7177782E+001,-3.5132453E+000, 1.0039736E-001, 0.0000000E+000, 0.0000000E+000,-5.0214252E+000,-4.8113661E+000,-5.5886966E-001, 1.8501355E-003,-1.8685951E-002
 6.0800671E+001, 5.0986717E+001,-1.9685829E+001,-1.8664143E+001,-3.5697395E+000, 1.0163400E-001, 0.0000000E+000, 0.0000000E+000, 8.8271257E+000, 9.1686393E+000,-5.9185682E-001, 1.8632178E-003,-1.3126393E-002
 6.1000198E+001, 4.2503221E+001,-1.5975835E+001,-1.9618838E+001,-3.2788340E+000, 1.0314128E-001, 0.0000000E+000, 0.0000000E+000, 3.7915560E+000, 3.7328557E+000,-5.8831681E-001, 1.8682252E-003,-1.3758831E-002
 6.1200504E+001, 4.0355167E+001,-1.5370124E+001,-2.6905358E+001,-3.5288782E+000, 1.0391314E-001, 0.0000000E+000, 0.0000000E+000,-5.4920467E+000,-5.3452803E+000,-5.5981654E-001, 1.8715826E-003,-1.8678912E-002
 6.1400032E+001, 4.4843750E+001,-1.7283509E+001,-2.8632288E+001,-3.3708472E+000, 1.0370905E-001, 0.0000000E+000, 0.0000000E+000,-4.8277788E+000,-4.3391855E+000,-5.5281790E-001, 1.8763061E-003,-1.9828967E-002
 6.1600338E+001, 4.6791712E+001,-1.7351564E+001,-2.2910132E+001,-3.5015719E+000, 1.0691306E-001, 0.0000000E+000, 0.0000000E+000, 3.0609115E+000, 3.1353568E+000,-5.7506214E-001, 1.8838892E-003,-1.6108956E-002
 6.1800640E+001, 4.7912300E+001,-1.8312211E+001,-2.3137723E+001,-3.5764465E+000, 1.0552409E-001, 0.0000000E+000, 0.0000000E+000, 2.8972399E+000, 2.9914433E+000,-5.7442914E-001, 1.8938914E-003,-1.6073337E-002
 6.2000172E+001, 4.7045520E+001,-1.7781297E+001,-2.4679385E+001,-3.6301476E+000, 1.0802962E-001, 0.0000000E+000, 0.0000000E+000, 5.1489346E-001, 1.0627196E+000,-5.6833927E-001, 1.8990465E-003,-1.7035243E-002
 6.2200474E+001, 4.5104443E+001,-1.7391711E+001,-2.0394040E+001,-3.2224749E+000, 1.1121906E-001, 0.0000000E+000, 0.0000000E+000, 4.3296533E+000, 4.2074356E+000,-5.8516737E-001, 1.9057028E-003,-1.4331198E-002
 6.2400005E+001, 4.6739720E+001,-1.8323894E+001,-2.3386313E+001,-3.9277259E+000, 1.1258925E-001, 0.0000000E+000, 0.0000000E+000, 6.2047523E-001, 1.2143751E+000,-5.7327420E-001, 1.9138067E-003,-1.6427741E-002
 6.2600307E+001, 4.5814923E+001,-1.7388826E+001,-2.4906900E+001,-3.2250624E+000, 1.0926536E-001, 0.0000000E+000, 0.0000000E+000, 3.8040457E-001, 4.0340017E-001,-5.6735885E-001, 1.9154576E-003,-1.7278746E-002
 6.2800613E+001, 4.2163873E+001,-1.6103672E+001,-2.3784947E+001,-3.4639580E+000, 1.1013396E-001, 0.0000000E+000, 0.0000000E+000,-1.3412715E+000,-1.0785700E+000,-5.7196742E-001, 1.9143990E-003,-1.6537269E-002
 6.3000145E+001, 4.7430644E+001,-1.8150065E+001,-2.1566838E+001,-3.5906672E+000, 1.0995956E-001, 0.0000000E+000, 0.0000000E+000, 3.9244578E+000, 4.2330341E+000,-5.8031380E-001, 1.9188684E-003,-1.5237294E-002
 6.3200447E+001, 5.3763447E+001,-2.0047390E+001,-2.0915617E+001,-3.7937864E+000, 1.1016810E-001, 0.0000000E+000, 0.0000000E+000, 8.9841050E+000, 9.1168221E+000,-5.8251702E-001, 1.9283235E-003,-1.4871382E-002
 6.3400749E+001, 4.5372063E+001,-1.7435147E+001,-2.3181921E+001,-3.7458963E+000, 1.1315594E-001, 0.0000000E+000, 0.0000000E+000, 7.0132862E-001, 1.1222547E+000,-5.7409376E-001, 1.9352905E-003,-1.6246646E-002
 6.3600281E+001, 3.8294679E+001,-1.5002950E+001,-2.6119796E+001,-3.6583770E+000, 1.1052183E-001, 0.0000000E+000, 0.0000000E+000,-6.8307116E+000,-6.3759227E+000,-5.6292239E-001, 1.9353897E-003,-1.8045850E-002
 6.3800583E+001, 4.2118948E+001,-1.6500849E+001,-2.5093261E+001,-3.3706905E+000, 1.1361772E-001, 0.0000000E+000, 0.0000000E+000,-2.9317887E+000,-2.7322346E+000,-5.6687599E-001, 1.9353705E-003,-1.7387633E-002
