s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 4.3600418E+001, 3.8258995E+001,-1.3504216E+001,-2.0746016E+001,-3.8203697E+000, 7.5930897E-002, 0.0000000E+000, 0.0000000E+000, 2.4184653E-001, 2.6432520E-001,-5.8448392E-001, 1.5557740E-003,-1.4432108E-002
 4.3800045E+001, 3.9339833E+001,-1.4030861E+001,-1.9385262E+001,-3.3023999E+000, 8.0711052E-002, 0.0000000E+000, 0.0000000E+000, 2.6547350E+000, 2.7020207E+000,-5.8976904E-001, 1.5703993E-003,-1.3540611E-002
 4.4000790E+001, 3.8153380E+001,-1.3521363E+001,-2.1693163E+001,-3.0744258E+000, 8.0111803E-002, 0.0000000E+000, 0.0000000E+000,-4.9335460E-002,-5.5459642E-002,-5.8087868E-001, 1.5799239E-003,-1.4887558E-002
 4.4200417E+001, 3.7445625E+001,-1.3538112E+001,-1.9568126E+001,-3.4078494E+000, 8.0208792E-002, 0.0000000E+000, 0.0000000E+000, 9.5502494E-001, 1.0117469E+000,-5.8908293E-001, 1.5851489E-003,-1.3691558E-002
 4.4400043E+001, 3.7549650E+001,-1.3371391E+001,-1.9256855E+001,-3.0408776E+000, 8.0226151E-002, 0.0000000E+000, 0.0000000E+000, 1.9104636E+000, 1.9607523E+000,-5.9018988E-001, 1.5924783E-003,-1.3535075E-002
 4.4600788E+001, 4.1957984E+001,-1.4883775E+001,-1.7815840E+001,-3.1587093E+000, 8.4398558E-002, 0.0000000E+000, 0.0000000E+000, 6.1984082E+000, 6.1840585E+000,-5.9587709E-001, 1.6021215E-003,-1.2428703E-002
 4.4800415E+001, 3.7235603E+001,-1.3926890E+001,-1.9534956E+001,-3.3991143E+000, 8.6224038E-002, 0.0000000E+000, 0.0000000E+000, 3.9354298E-001, 4.6086741E-001,-5.8934390E-001, 1.6193569E-003,-1.3545034E-002
 4.5000042E+001, 3.8791168E+001,-1.4056657E+001,-1.7301204E+001,-3.4762199E+000, 8.7416857E-002, 0.0000000E+000, 0.0000000E+000, 4.0187868E+000, 4.0445039E+000,-5.9813736E-001, 1.6247082E-003,-1.1935792E-002
 4.5200787E+001, 3.9611622E+001,-1.4595596E+001,-2.0393959E+001,-3.4160129E+000, 8.9717279E-002, 0.0000000E+000, 0.0000000E+000, 1.2440718E+000, 1.2957715E+000,-5.8613178E-001, 1.6441134E-003,-1.3789538E-002
 4.5400414E+001, 4.1187369E+001,-1.4889390E+001,-2.2255315E+001,-4.2652504E+000, 9.2644738E-002, 0.0000000E+000, 0.0000000E+000,-1.4894197E-001,-1.2994190E-001,-5.7861970E-001, 1.6607231E-003,-1.5161402E-002
 4.5600044E+001, 4.3439280E+001,-1.5671056E+001,-2.0929602E+001,-3.7643105E+000, 9.8467742E-002, 0.0000000E+000, 0.0000000E+000, 3.1448880E+000, 3.1727801E+000,-5.8376054E-001, 1.6753481E-003,-1.4218558E-002
 4.5800785E+001, 3.7623349E+001,-1.3738483E+001,-2.4220842E+001,-3.9710236E+000, 9.7526326E-002, 0.0000000E+000, 0.0000000E+000,-4.2323758E+000,-4.2094741E+000,-5.7062061E-001, 1.6838693E-003,-1.6854202E-002
 4.6000416E+001, 4.2286666E+001,-1.5439702E+001,-2.0719015E+001,-3.8266944E+000, 9.9419809E-002, 0.0000000E+000, 0.0000000E+000, 2.2876333E+000, 2.4006738E+000,-5.8394591E-001, 1.6718887E-003,-1.4818511E-002
 4.6200043E+001, 4.3564459E+001,-1.5198801E+001,-1.6104001E+001,-3.6871570E+000, 9.6096889E-002, 0.0000000E+000, 0.0000000E+000, 8.6819064E+000, 8.6705977E+000,-6.0231853E-001, 1.6677889E-003,-1.1432950E-002
 4.6400784E+001, 3.4184464E+001,-1.2254004E+001,-2.1773126E+001,-4.1547545E+000, 9.1740730E-002, 0.0000000E+000, 0.0000000E+000,-3.9014005E+000,-3.9056795E+000,-5.8074825E-001, 1.6667144E-003,-1.4832127E-002
 4.6600414E+001, 4.1361409E+001,-1.5254080E+001,-1.8678239E+001,-3.8843097E+000, 9.8177895E-002, 0.0000000E+000, 0.0000000E+000, 3.5529357E+000, 3.6429581E+000,-5.9236404E-001, 1.6893714E-003,-1.3075006E-002
 4.6800041E+001, 3.9985628E+001,-1.4546925E+001,-1.6372486E+001,-4.3227276E+000, 9.9333021E-002, 0.0000000E+000, 0.0000000E+000, 4.8285929E+000, 4.8428228E+000,-6.0135900E-001, 1.7041115E-003,-1.1629790E-002
 4.7000786E+001, 4.0604179E+001,-1.4686193E+001,-2.0223620E+001,-3.3222930E+000, 1.0279967E-001, 0.0000000E+000, 0.0000000E+000, 2.4143238E+000, 2.4748725E+000,-5.8636604E-001, 1.7170795E-003,-1.3918832E-002
 4.7200413E+001, 4.2470319E+001,-1.5263201E+001,-1.9326510E+001,-3.3419973E+000, 1.0263373E-001, 0.0000000E+000, 0.0000000E+000, 4.6158710E+000, 4.6412454E+000,-5.8983141E-001, 1.7306329E-003,-1.3314710E-002
 4.7400040E+001, 4.2226489E+001,-1.5486652E+001,-2.2423976E+001,-3.6685393E+000, 1.0684320E-001, 0.0000000E+000, 0.0000000E+000, 7.1633535E-001, 7.5416575E-001,-5.7773078E-001, 1.7365917E-003,-1.5305028E-002
 4.7600784E+001, 4.2920075E+001,-1.5086926E+001,-2.3298894E+001,-3.3891567E+000, 1.0557882E-001, 0.0000000E+000, 0.0000000E+000, 1.2166161E+000, 1.2506776E+000,-5.7424367E-001, 1.7183858E-003,-1.5890784E-002
 4.7800411E+001, 4.3001631E+001,-1.5614495E+001,-2.5083349E+001,-3.7602079E+000, 1.0726917E-001, 0.0000000E+000, 0.0000000E+000,-1.3865994E+000,-1.3491523E+000,-5.6700359E-001, 1.7412035E-003,-1.7344683E-002
 4.8000038E+001, 3.9657117E+001,-1.4212017E+001,-2.1880049E+001,-4.6861616E+000, 1.0278404E-001, 0.0000000E+000, 0.0000000E+000,-1.0185464E+000,-1.0183267E+000,-5.7957832E-001, 1.7448395E-003,-1.5354730E-002
 4.8200783E+001, 3.6133621E+001,-1.3270786E+001,-1.9928416E+001,-3.6991752E+000, 1.0250656E-001, 0.0000000E+000, 0.0000000E+000,-7.4734185E-001,-6.6224987E-001,-5.8728461E-001, 1.7444036E-003,-1.4103013E-002
 4.8400410E+001, 4.2747728E+001,-1.5237706E+001,-1.7803694E+001,-3.6106606E+000, 1.0413944E-001, 0.0000000E+000, 0.0000000E+000, 6.1542419E+000, 6.1998070E+000,-5.9536754E-001, 1.7494225E-003,-1.2712875E-002
 4.8600040E+001, 4.5162119E+001,-1.6416149E+001,-1.7151573E+001,-3.1269749E+000, 1.0962626E-001, 0.0000000E+000, 0.0000000E+000, 8.5407575E+000, 8.5770480E+000,-5.9817606E-001, 1.7723119E-003,-1.1943118E-002
 4.8800781E+001, 4.5615203E+001,-1.6407988E+001,-1.9215424E+001,-3.8545700E+000, 1.1009298E-001, 0.0000000E+000, 0.0000000E+000, 6.2221850E+000, 6.2473142E+000,-5.9035270E-001, 1.7608519E-003,-1.3023916E-002
 4.9000412E+001, 4.1928358E+001,-1.5304338E+001,-2.2225368E+001,-3.3937095E+000, 1.0969431E-001, 0.0000000E+000, 0.0000000E+000, 1.0686001E+000, 1.1146370E+000,-5.7842159E-001, 1.7764498E-003,-1.5144161E-002
 4.9200039E+001, 4.3892908E+001,-1.5860430E+001,-2.9011260E+001,-3.9649097E+000, 1.1264831E-001, 0.0000000E+000, 0.0000000E+000,-4.8432477E+000,-4.8310431E+000,-5.5188475E-001, 1.7804885E-003,-1.9648241E-002
 4.9400780E+001, 4.2454051E+001,-1.5686097E+001,-2.2186494E+001,-3.8304267E+000, 1.1282524E-001, 0.0000000E+000, 0.0000000E+000, 7.9401606E-001, 8.6385932E-001,-5.7861403E-001, 1.7887719E-003,-1.5144395E-002
 4.9600410E+001, 4.1415907E+001,-1.5273286E+001,-1.7551633E+001,-4.2673919E+000, 1.1228888E-001, 0.0000000E+000, 0.0000000E+000, 4.4051753E+000, 4.4358845E+000,-5.9683807E-001, 1.7931410E-003,-1.2099256E-002
 4.9800037E+001, 4.5327921E+001,-1.6491576E+001,-1.6955924E+001,-3.4999621E+000, 1.1529674E-001, 0.0000000E+000, 0.0000000E+000, 8.4482989E+000, 8.4957560E+000,-5.9912476E-001, 1.8079862E-003,-1.1583025E-002
 5.0000782E+001, 4.2206395E+001,-1.5263992E+001,-2.4767563E+001,-3.5558512E+000, 1.1831416E-001, 0.0000000E+000, 0.0000000E+000,-1.2864164E+000,-1.2626976E+000,-5.6881068E-001, 1.8166490E-003,-1.6413995E-002
 5.0200409E+001, 4.2806129E+001,-1.5903936E+001,-2.1319630E+001,-4.0513542E+000, 1.1607354E-001, 0.0000000E+000, 0.0000000E+000, 1.5852591E+000, 1.6472824E+000,-5.8199951E-001, 1.8325271E-003,-1.4500926E-002
 5.0400036E+001, 4.6485515E+001,-1.6543728E+001,-1.9071585E+001,-4.2494045E+000, 1.1623945E-001, 0.0000000E+000, 0.0000000E+000, 6.7023373E+000, 6.7370363E+000,-5.9040107E-001, 1.8234632E-003,-1.3276164E-002
 5.0600780E+001, 4.2742028E+001,-1.5556828E+001,-2.2470327E+001,-3.7259471E+000, 1.2061310E-001, 0.0000000E+000, 0.0000000E+000, 1.0693677E+000, 1.1095385E+000,-5.7740122E-001, 1.8382179E-003,-1.5296546E-002
 5.0800407E+001, 4.5255118E+001,-1.5984494E+001,-3.0289683E+001,-4.2237398E+000, 1.1945325E-001, 0.0000000E+000, 0.0000000E+000,-5.1134152E+000,-5.1233452E+000,-5.4663350E-001, 1.8451429E-003,-2.0421804E-002
 5.1000034E+001, 4.1079225E+001,-1.4723195E+001,-2.6512117E+001,-4.3345558E+000, 1.1704470E-001, 0.0000000E+000, 0.0000000E+000,-4.4402637E+000,-4.3735971E+000,-5.6157941E-001, 1.8518634E-003,-1.7941925E-002
 5.1200779E+001, 4.7138158E+001,-1.6863753E+001,-1.9214196E+001,-4.1339612E+000, 1.1975851E-001, 0.0000000E+000, 0.0000000E+000, 6.9974669E+000, 7.0460054E+000,-5.8965231E-001, 1.8562201E-003,-1.3518829E-002
 5.1400406E+001, 4.1074212E+001,-1.4937508E+001,-2.0213507E+001,-4.2951327E+000, 1.1479719E-001, 0.0000000E+000, 0.0000000E+000, 1.7211805E+000, 1.7428618E+000,-5.8600089E-001, 1.8500002E-003,-1.4127303E-002
 5.1600037E+001, 4.8435220E+001,-1.7507663E+001,-2.3068010E+001,-3.9858589E+000, 1.2337229E-001, 0.0000000E+000, 0.0000000E+000, 3.9434586E+000, 3.9970597E+000,-5.7483684E-001, 1.8548103E-003,-1.5656229E-002
 5.1800777E+001, 4.8588149E+001,-1.7508643E+001,-2.7882934E+001,-3.7140310E+000, 1.2526978E-001, 0.0000000E+000, 0.0000000E+000,-4.4086301E-001,-3.9218930E-001,-5.5605099E-001, 1.8786436E-003,-1.8760007E-002
 5.2000408E+001, 4.7597352E+001,-1.7018994E+001,-2.5980272E+001,-4.4440143E+000, 1.2967884E-001, 0.0000000E+000, 0.0000000E+000, 2.7735175E-001, 2.8374979E-001,-5.6367146E-001, 1.9063046E-003,-1.7337524E-002
 5.2200035E+001, 4.3710399E+001,-1.5694459E+001,-2.2622198E+001,-4.0705086E+000, 1.2828428E-001, 0.0000000E+000, 0.0000000E+000, 1.4035481E+000, 1.4515182E+000,-5.7672724E-001, 1.9161526E-003,-1.5254606E-002
 5.2400776E+001, 4.3180912E+001,-1.5744191E+001,-2.0427770E+001,-3.9300417E+000, 1.3066951E-001, 0.0000000E+000, 0.0000000E+000, 3.1563053E+000, 3.2095791E+000,-5.8526850E-001, 1.9307881E-003,-1.3948520E-002
 5.2600407E+001, 4.5403481E+001,-1.6217945E+001,-2.8444968E+001,-4.0930448E+000, 1.3032977E-001, 0.0000000E+000, 0.0000000E+000,-3.2273795E+000,-3.2221468E+000,-5.5411299E-001, 1.9338893E-003,-1.8791525E-002
 5.2800034E+001, 4.2887200E+001,-1.5732787E+001,-2.1737036E+001,-3.9630925E+000, 1.2965073E-001, 0.0000000E+000, 0.0000000E+000, 1.4974891E+000, 1.5839359E+000,-5.8000470E-001, 1.9344358E-003,-1.4925731E-002
 5.3000778E+001, 5.1647442E+001,-1.8251408E+001,-2.4120959E+001,-4.0380063E+000, 1.2848076E-001, 0.0000000E+000, 0.0000000E+000, 5.3592570E+000, 5.3655489E+000,-5.7006634E-001, 1.9138936E-003,-1.6772777E-002
 5.3200405E+001, 4.6096344E+001,-1.7239901E+001,-2.3318205E+001,-3.8540605E+000, 1.3444928E-001, 0.0000000E+000, 0.0000000E+000, 1.7486714E+000, 1.8186267E+000,-5.7375229E-001, 1.9401493E-003,-1.5907417E-002
 5.3400032E+001, 4.7482205E+001,-1.7408228E+001,-2.1815015E+001,-4.1672703E+000, 1.3418121E-001, 0.0000000E+000, 0.0000000E+000, 4.1565449E+000, 4.2258728E+000,-5.7943430E-001, 1.9569457E-003,-1.5070596E-002
 5.3600777E+001, 4.9139777E+001,-1.7798264E+001,-2.6427417E+001,-3.8283690E+000, 1.4025566E-001, 0.0000000E+000, 0.0000000E+000, 1.2175460E+000, 1.2259839E+000,-5.6161654E-001, 1.9869240E-003,-1.7679739E-002
 5.3800404E+001, 5.0685450E+001,-1.8508280E+001,-2.8763833E+001,-4.5470796E+000, 1.4584407E-001, 0.0000000E+000, 0.0000000E+000,-1.0444436E+000,-9.8789871E-001,-5.5177445E-001, 2.0086865E-003,-1.9938768E-002
 5.4000031E+001, 4.8249607E+001,-1.7299842E+001,-2.3479757E+001,-3.9945637E+000, 1.4506310E-001, 0.0000000E+000, 0.0000000E+000, 3.5747523E+000, 3.6205078E+000,-5.7243855E-001, 2.0151582E-003,-1.6395067E-002
 5.4200775E+001, 5.3096038E+001,-1.8995968E+001,-2.4081068E+001,-3.9797525E+000, 1.5471749E-001, 0.0000000E+000, 0.0000000E+000, 6.1827948E+000, 6.1939668E+000,-5.6992671E-001, 2.0695127E-003,-1.6761117E-002
 5.4400402E+001, 4.6988838E+001,-1.7109806E+001,-2.4887142E+001,-4.7886265E+000, 1.5297311E-001, 0.0000000E+000, 0.0000000E+000, 3.0795653E-001, 3.5623650E-001,-5.6687544E-001, 2.0771735E-003,-1.7385829E-002
 5.4600033E+001, 4.7027150E+001,-1.7162494E+001,-2.0979416E+001,-4.8203349E+000, 1.5140429E-001, 0.0000000E+000, 0.0000000E+000, 4.1491518E+000, 4.2163098E+000,-5.8208707E-001, 2.0818591E-003,-1.4925998E-002
 5.4800774E+001, 4.6757166E+001,-1.6943907E+001,-1.8605593E+001,-4.4305680E+000, 1.5255370E-001, 0.0000000E+000, 0.0000000E+000, 6.8841054E+000, 6.9296515E+000,-5.9147240E-001, 2.0927396E-003,-1.3264265E-002
 5.5000404E+001, 5.1579127E+001,-1.8311346E+001,-2.2384460E+001,-4.3381494E+000, 1.5212363E-001, 0.0000000E+000, 0.0000000E+000, 6.6512191E+000, 6.6972950E+000,-5.7681352E-001, 2.0674281E-003,-1.5488406E-002
 5.5200031E+001, 5.2106996E+001,-1.8784803E+001,-3.2315230E+001,-3.6894860E+000, 1.5121834E-001, 0.0000000E+000, 0.0000000E+000,-2.5374033E+000,-2.5313051E+000,-5.3832413E-001, 2.0815747E-003,-2.1516605E-002
 5.5400776E+001, 5.4115449E+001,-1.9714237E+001,-3.1361932E+001,-4.5668809E+000, 1.5691401E-001, 0.0000000E+000, 0.0000000E+000,-1.4470772E+000,-1.3706877E+000,-5.4140413E-001, 2.0971410E-003,-2.1504072E-002
 5.5600403E+001, 5.0522755E+001,-1.8370956E+001,-2.4168806E+001,-3.9250772E+000, 1.5705848E-001, 0.0000000E+000, 0.0000000E+000, 4.1761569E+000, 4.2149741E+000,-5.6966124E-001, 2.1252554E-003,-1.6639630E-002
 5.5800030E+001, 4.6585865E+001,-1.7332108E+001,-2.8077099E+001,-3.9111875E+000, 1.5691886E-001, 0.0000000E+000, 0.0000000E+000,-2.5973525E+000,-2.5776105E+000,-5.5474771E-001, 2.1431198E-003,-1.9038508E-002
 5.6000774E+001, 5.7811456E+001,-2.0697234E+001,-2.8076957E+001,-3.8664598E+000, 1.6599076E-001, 0.0000000E+000, 0.0000000E+000, 5.2671587E+000, 5.3367954E+000,-5.5445879E-001, 2.1742905E-003,-1.8767467E-002
 5.6200401E+001, 5.4886418E+001,-2.0009377E+001,-2.5561532E+001,-3.7742047E+000, 1.7429335E-001, 0.0000000E+000, 0.0000000E+000, 5.6781489E+000, 5.7155966E+000,-5.6414025E-001, 2.1920305E-003,-1.7359474E-002
 5.6400028E+001, 4.3961791E+001,-1.6486464E+001,-3.4564090E+001,-3.7971402E+000, 1.6099276E-001, 0.0000000E+000, 0.0000000E+000,-1.0732643E+001,-1.0724910E+001,-5.2975461E-001, 2.1746157E-003,-2.2931027E-002
 5.6600773E+001, 5.1916510E+001,-1.9356838E+001,-2.4398721E+001,-3.9379548E+000, 1.6472927E-001, 0.0000000E+000, 0.0000000E+000, 4.2379319E+000, 4.3877255E+000,-5.6872466E-001, 2.1798647E-003,-1.6789950E-002
 5.6800400E+001, 5.6456679E+001,-2.0205619E+001,-2.5821255E+001,-4.3616021E+000, 1.6433635E-001, 0.0000000E+000, 0.0000000E+000, 6.2313399E+000, 6.2325401E+000,-5.6301082E-001, 2.1724690E-003,-1.7626841E-002
 5.7000027E+001, 5.5882860E+001,-2.0323296E+001,-3.2772456E+001,-4.7902613E+000, 1.7333002E-001, 0.0000000E+000, 0.0000000E+000,-1.8364028E+000,-1.8298232E+000,-5.3604749E-001, 2.2228963E-003,-2.1975585E-002
 5.7200771E+001, 5.4168200E+001,-1.9473796E+001,-2.9726586E+001,-4.9789178E+000, 1.7420257E-001, 0.0000000E+000, 0.0000000E+000, 9.9637694E-002, 1.6310262E-001,-5.4755677E-001, 2.2143992E-003,-2.0371972E-002
 5.7400398E+001, 4.8566560E+001,-1.7909175E+001,-2.5193862E+001,-4.0911898E+000, 1.7126535E-001, 0.0000000E+000, 0.0000000E+000, 1.4704469E+000, 1.5435991E+000,-5.6539749E-001, 2.2315861E-003,-1.7517108E-002
 5.7600029E+001, 5.6801716E+001,-2.0670592E+001,-2.5332675E+001,-4.9235181E+000, 1.7708596E-001, 0.0000000E+000, 0.0000000E+000, 5.9763605E+000, 6.0520168E+000,-5.6449645E-001, 2.2407536E-003,-1.7692671E-002
 5.7800770E+001, 5.9148916E+001,-2.1042350E+001,-2.5597310E+001,-4.9633982E+000, 1.7957615E-001, 0.0000000E+000, 0.0000000E+000, 7.6998289E+000, 7.7254338E+000,-5.6355811E-001, 2.2441638E-003,-1.7604982E-002
 5.8000401E+001, 5.8407706E+001,-2.0820718E+001,-2.4896185E+001,-4.2957007E+000, 1.8615261E-001, 0.0000000E+000, 0.0000000E+000, 8.5062981E+000, 8.5812542E+000,-5.6674808E-001, 2.2688420E-003,-1.6723415E-002
 5.8200027E+001, 5.1499334E+001,-1.8334342E+001,-3.1305708E+001,-4.4951936E+000, 1.8394194E-001, 0.0000000E+000, 0.0000000E+000,-2.4487650E+000,-2.4519683E+000,-5.4201553E-001, 2.2471421E-003,-2.0840721E-002
 5.8400772E+001, 5.1800907E+001,-1.8915300E+001,-2.4198413E+001,-4.2846163E+000, 1.8640815E-001, 0.0000000E+000, 0.0000000E+000, 4.5416181E+000, 4.5889865E+000,-5.6927517E-001, 2.2668559E-003,-1.6756759E-002
 5.8600399E+001, 4.9450149E+001,-1.7978784E+001,-2.0487080E+001,-4.0987854E+000, 1.7885442E-001, 0.0000000E+000, 0.0000000E+000, 7.0501674E+000, 7.0643543E+000,-5.8360308E-001, 2.2646978E-003,-1.4569623E-002
 5.8800026E+001, 5.4143546E+001,-1.9779616E+001,-2.8576420E+001,-4.1720430E+000, 1.7824010E-001, 0.0000000E+000, 0.0000000E+000, 1.6782234E+000, 1.7937064E+000,-5.5244881E-001, 2.2684427E-003,-1.9255154E-002
 5.9000771E+001, 6.2185203E+001,-2.1985034E+001,-3.1075157E+001,-4.8627094E+000, 1.8559988E-001, 0.0000000E+000, 0.0000000E+000, 4.4601993E+000, 4.4479021E+000,-5.4251577E-001, 2.2751607E-003,-2.0627706E-002
 5.9200397E+001, 5.6890991E+001,-2.0441286E+001,-3.0545337E+001,-4.5740649E+000, 1.9246417E-001, 0.0000000E+000, 0.0000000E+000, 1.4403696E+000, 1.5227664E+000,-5.4510549E-001, 2.2929465E-003,-1.9991286E-002
 5.9400024E+001, 4.9139745E+001,-1.8169593E+001,-3.1488761E+001,-4.6210477E+000, 1.9016943E-001, 0.0000000E+000, 0.0000000E+000,-4.9455706E+000,-4.9494870E+000,-5.4132333E-001, 2.3198886E-003,-2.0904538E-002
 5.9600769E+001, 5.8836495E+001,-2.1668285E+001,-2.8123313E+001,-4.1075782E+000, 1.9167303E-001, 0.0000000E+000, 0.0000000E+000, 5.0293529E+000, 5.1289920E+000,-5.5369115E-001, 2.3587712E-003,-1.9044003E-002
 5.9800396E+001, 5.4364359E+001,-2.0053961E+001,-2.8407594E+001,-4.4298682E+000, 1.9161874E-001, 0.0000000E+000, 0.0000000E+000, 1.6154422E+000, 1.6645548E+000,-5.5268348E-001, 2.3742120E-003,-1.9289486E-002
 6.0000027E+001, 6.3898476E+001,-2.3137632E+001,-2.9844800E+001,-4.4941818E+000, 1.9958757E-001, 0.0000000E+000, 0.0000000E+000, 6.5754347E+000, 6.6214494E+000,-5.4691326E-001, 2.4026344E-003,-1.9945625E-002
 6.0200768E+001, 5.2952059E+001,-1.9187567E+001,-3.0912616E+001,-4.6301196E+000, 1.9747375E-001, 0.0000000E+000, 0.0000000E+000,-1.5741114E+000,-1.5807694E+000,-5.4295967E-001, 2.4181018E-003,-2.0796286E-002
 6.0400394E+001, 5.7810315E+001,-2.1284015E+001,-3.2348090E+001,-4.6694915E+000, 1.9117281E-001, 0.0000000E+000, 0.0000000E+000,-4.4539905E-001,-3.0010849E-001,-5.3747068E-001, 2.3938139E-003,-2.1526207E-002
 6.0600025E+001, 5.9497768E+001,-2.1208195E+001,-3.1691640E+001,-4.8511801E+000, 1.9720182E-001, 0.0000000E+000, 0.0000000E+000, 1.9229610E+000, 1.9439553E+000,-5.3969436E-001, 2.3768724E-003,-2.1305005E-002
 6.0800766E+001, 6.3519367E+001,-2.2649622E+001,-3.0339455E+001,-5.1336419E+000, 1.9816936E-001, 0.0000000E+000, 0.0000000E+000, 5.5376111E+000, 5.5948166E+000,-5.4458683E-001, 2.3980523E-003,-2.0725482E-002
 6.1000397E+001, 5.5532225E+001,-1.9627378E+001,-3.1862840E+001,-4.9304262E+000, 1.9949050E-001, 0.0000000E+000, 0.0000000E+000,-7.1632815E-001,-6.8892888E-001,-5.3914589E-001, 2.3851939E-003,-2.1469342E-002
 6.1200024E+001, 5.1891334E+001,-1.8733505E+001,-2.5724376E+001,-4.9888716E+000, 1.9074434E-001, 0.0000000E+000, 0.0000000E+000, 2.6027872E+000, 2.6353262E+000,-5.6280155E-001, 2.4007144E-003,-1.7962557E-002
 6.1400768E+001, 5.7118396E+001,-2.0708736E+001,-2.4917112E+001,-4.9777361E+000, 1.9933631E-001, 0.0000000E+000, 0.0000000E+000, 6.6044447E+000, 6.7141487E+000,-5.6613112E-001, 2.3996944E-003,-1.7173205E-002
 6.1600395E+001, 6.3619680E+001,-2.2588379E+001,-2.3653605E+001,-4.5717806E+000, 2.0556201E-001, 0.0000000E+000, 0.0000000E+000, 1.2974365E+001, 1.3011478E+001,-5.7065237E-001, 2.4392861E-003,-1.6333152E-002
 6.1800022E+001, 5.1974729E+001,-1.9218458E+001,-2.9121794E+001,-5.3685345E+000, 1.9302161E-001, 0.0000000E+000, 0.0000000E+000,-1.5715928E+000,-1.5410354E+000,-5.5007863E-001, 2.4330525E-003,-1.9667331E-002
 6.2000767E+001, 6.1182562E+001,-2.1734557E+001,-3.0125293E+001,-5.0609300E+000, 1.9469962E-001, 0.0000000E+000, 0.0000000E+000, 4.4018169E+000, 4.4564816E+000,-5.4600500E-001, 2.4006184E-003,-2.0032957E-002
 6.2200394E+001, 5.4681566E+001,-2.0094643E+001,-3.0291218E+001,-4.5539874E+000, 1.9517876E-001, 0.0000000E+000, 0.0000000E+000,-1.1435730E-001,-6.3103242E-002,-5.4569870E-001, 2.4240647E-003,-2.0042629E-002
 6.2400021E+001, 6.2359181E+001,-2.2292840E+001,-3.3373345E+001,-5.5174016E+000, 1.9672300E-001, 0.0000000E+000, 0.0000000E+000, 1.3328474E+000, 1.3723180E+000,-5.3324394E-001, 2.4066370E-003,-2.2238804E-002
 6.2600765E+001, 5.8237820E+001,-2.1180888E+001,-3.1268658E+001,-5.2929846E+000, 1.9878728E-001, 0.0000000E+000, 0.0000000E+000, 6.3252095E-001, 6.9407692E-001,-5.4155166E-001, 2.4210418E-003,-2.0873910E-002
 6.2800392E+001, 5.3067073E+001,-1.9664509E+001,-2.5545866E+001,-5.4985973E+000, 1.9086034E-001, 0.0000000E+000, 0.0000000E+000, 2.4790977E+000, 2.5489604E+000,-5.6399558E-001, 2.4054561E-003,-1.7392626E-002
 6.3000023E+001, 6.3031625E+001,-2.2245937E+001,-3.0331431E+001,-4.8293079E+000, 1.9184610E-001, 0.0000000E+000, 0.0000000E+000, 5.7756213E+000, 5.8167943E+000,-5.4501872E-001, 2.3825071E-003,-2.0263459E-002
 6.3200764E+001, 5.7523383E+001,-2.0876793E+001,-3.1699380E+001,-5.1368882E+000, 1.9947060E-001, 0.0000000E+000, 0.0000000E+000, 3.1589478E-003, 9.7924777E-003,-5.3981230E-001, 2.4112620E-003,-2.1362862E-002
 6.3400391E+001, 5.9679451E+001,-2.1629765E+001,-3.4537072E+001,-5.0547400E+000, 2.0040565E-001, 0.0000000E+000, 0.0000000E+000,-1.4426169E+000,-1.3417203E+000,-5.2839370E-001, 2.4311240E-003,-2.3415584E-002
 6.3600021E+001, 5.1312705E+001,-1.8459761E+001,-2.9858895E+001,-4.6323928E+000, 1.9283604E-001, 0.0000000E+000, 0.0000000E+000,-1.4510938E+000,-1.4455068E+000,-5.4674518E-001, 2.4256031E-003,-2.0440017E-002
 6.3800762E+001, 5.8034944E+001,-2.1163239E+001,-3.4335208E+001,-4.7878809E+000, 1.8877284E-001, 0.0000000E+000, 0.0000000E+000,-2.1487074E+000,-2.0626107E+000,-5.2923666E-001, 2.4004617E-003,-2.3340124E-002
 6.4000389E+001, 5.5579745E+001,-2.0125098E+001,-3.3701812E+001,-4.9868966E+000, 1.8904092E-001, 0.0000000E+000, 0.0000000E+000,-3.0580121E+000,-3.0450203E+000,-5.3223772E-001, 2.3713834E-003,-2.2449259E-002
 6.4200020E+001, 6.1864504E+001,-2.2590045E+001,-2.7043726E+001,-5.0123529E+000, 1.9361917E-001, 0.0000000E+000, 0.0000000E+000, 7.2764699E+000, 7.4119992E+000,-5.5734181E-001, 2.3894583E-003,-1.8816916E-002
 6.4400764E+001, 5.5961438E+001,-2.0349004E+001,-3.0727585E+001,-4.4475812E+000, 1.9805744E-001, 0.0000000E+000, 0.0000000E+000, 6.5018674E-001, 6.3532503E-001,-5.4340754E-001, 2.4169014E-003,-2.0876703E-002
 6.4600388E+001, 6.3884872E+001,-2.2892369E+001,-3.3324246E+001,-5.1714986E+000, 1.9431330E-001, 0.0000000E+000, 0.0000000E+000, 2.6697554E+000, 2.6910715E+000,-5.3301787E-001, 2.4125316E-003,-2.2564141E-002
 6.4800018E+001, 5.4806085E+001,-2.0012032E+001,-2.8293725E+001,-4.4991928E+000, 1.9381128E-001, 0.0000000E+000, 0.0000000E+000, 2.1133482E+000, 2.1949459E+000,-5.5264467E-001, 2.4250021E-003,-1.9583940E-002
