s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 5.1600937E+001, 3.8278391E+001,-1.3722680E+001,-1.8478742E+001,-2.1526328E+000, 6.5370579E-002, 0.0000000E+000, 0.0000000E+000, 3.9653666E+000, 3.9897061E+000,-5.9420872E-001, 1.5111010E-003,-1.2233303E-002
 5.1800228E+001, 3.8344477E+001,-1.4008980E+001,-2.1033024E+001,-2.3036413E+000, 6.6647003E-002, 0.0000000E+000, 0.0000000E+000, 1.0185875E+000, 1.0654787E+000,-5.8437000E-001, 1.5125761E-003,-1.3666798E-002
 5.2000637E+001, 3.5158781E+001,-1.3330890E+001,-1.9941716E+001,-2.0874760E+000, 6.9042431E-002, 0.0000000E+000, 0.0000000E+000,-1.3976421E-001,-1.3225866E-001,-5.8898204E-001, 1.5181834E-003,-1.2768852E-002
 5.2201046E+001, 3.8707837E+001,-1.4395839E+001,-2.4593451E+001,-2.4401224E+000, 6.9740701E-002, 0.0000000E+000, 0.0000000E+000,-2.6909942E+000,-2.6518346E+000,-5.7047533E-001, 1.5196960E-003,-1.5923305E-002
 5.2400341E+001, 3.7754507E+001,-1.4076216E+001,-2.3773514E+001,-2.0886876E+000, 7.0191753E-002, 0.0000000E+000, 0.0000000E+000,-2.1608738E+000,-2.1137193E+000,-5.7350794E-001, 1.5241840E-003,-1.5581533E-002
 5.2600750E+001, 3.6814402E+001,-1.3592967E+001,-2.1328761E+001,-2.2809625E+000, 7.1801392E-002, 0.0000000E+000, 0.0000000E+000,-3.2277692E-001,-3.1648777E-001,-5.8306758E-001, 1.5278525E-003,-1.4025441E-002
 5.2800045E+001, 3.6723971E+001,-1.3627385E+001,-2.0120026E+001,-2.1387769E+000, 7.0607574E-002, 0.0000000E+000, 0.0000000E+000, 8.2660468E-001, 9.0839043E-001,-5.8740332E-001, 1.5319245E-003,-1.3699261E-002
 5.3000450E+001, 3.5355650E+001,-1.2578437E+001,-1.8140338E+001,-2.3452317E+000, 7.0601618E-002, 0.0000000E+000, 0.0000000E+000, 2.3600483E+000, 2.3622453E+000,-5.9498580E-001, 1.5343695E-003,-1.2579437E-002
 5.3200859E+001, 3.7800713E+001,-1.3743178E+001,-1.8980658E+001,-2.1716716E+000, 7.1406231E-002, 0.0000000E+000, 0.0000000E+000, 2.9280718E+000, 2.9766116E+000,-5.9202904E-001, 1.5361499E-003,-1.2713008E-002
 5.3400154E+001, 3.9885900E+001,-1.4630418E+001,-1.9348235E+001,-2.1249097E+000, 7.3214850E-002, 0.0000000E+000, 0.0000000E+000, 3.8237463E+000, 3.8555529E+000,-5.9049004E-001, 1.5448518E-003,-1.2991195E-002
 5.3600563E+001, 3.6619513E+001,-1.3518897E+001,-1.7916662E+001,-2.1758362E+000, 7.3966716E-002, 0.0000000E+000, 0.0000000E+000, 3.0700558E+000, 3.0820846E+000,-5.9624190E-001, 1.5492597E-003,-1.2019647E-002
 5.3800968E+001, 3.7582492E+001,-1.4118217E+001,-2.3269844E+001,-2.2319074E+000, 7.5059337E-002, 0.0000000E+000, 0.0000000E+000,-2.0067857E+000,-1.9624172E+000,-5.7552149E-001, 1.5549068E-003,-1.5154452E-002
 5.4000263E+001, 3.6775851E+001,-1.3132162E+001,-2.0347510E+001,-2.1401843E+000, 7.7108886E-002, 0.0000000E+000, 0.0000000E+000, 1.2003320E+000, 1.2331029E+000,-5.8694720E-001, 1.5530290E-003,-1.3296457E-002
 5.4200672E+001, 3.7658381E+001,-1.3878203E+001,-2.0863098E+001,-2.2050274E+000, 7.6608376E-002, 0.0000000E+000, 0.0000000E+000, 7.7191950E-001, 7.8866198E-001,-5.8493082E-001, 1.5602313E-003,-1.3626634E-002
 5.4401081E+001, 3.5578130E+001,-1.3072327E+001,-2.2931494E+001,-2.5511724E+000, 7.5345798E-002, 0.0000000E+000, 0.0000000E+000,-2.9489980E+000,-2.9015178E+000,-5.7675445E-001, 1.5604972E-003,-1.5145329E-002
 5.4600376E+001, 4.0077656E+001,-1.4608699E+001,-1.9990510E+001,-2.4480225E+000, 7.6591187E-002, 0.0000000E+000, 0.0000000E+000, 3.0504130E+000, 3.1070164E+000,-5.8796602E-001, 1.5679561E-003,-1.3348275E-002
 5.4800785E+001, 3.5500453E+001,-1.2776706E+001,-2.0509194E+001,-2.4835014E+000, 7.7400370E-002, 0.0000000E+000, 0.0000000E+000,-1.9731287E-001,-1.9154794E-001,-5.8623025E-001, 1.5703508E-003,-1.3540107E-002
 5.5000076E+001, 3.6447883E+001,-1.3398497E+001,-2.0915913E+001,-2.0606091E+000, 7.8926732E-002, 0.0000000E+000, 0.0000000E+000, 8.8069024E-002, 1.5179100E-001,-5.8481967E-001, 1.5749707E-003,-1.3592309E-002
 5.5200485E+001, 4.0770813E+001,-1.4529357E+001,-2.1688320E+001,-2.4586107E+000, 8.0418384E-002, 0.0000000E+000, 0.0000000E+000, 2.1779225E+000, 2.1749436E+000,-5.8138540E-001, 1.5800472E-003,-1.4297775E-002
 5.5400894E+001, 3.5238998E+001,-1.3255220E+001,-2.0991425E+001,-2.3270422E+000, 7.8789802E-002, 0.0000000E+000, 0.0000000E+000,-1.3058191E+000,-1.2558991E+000,-5.8434997E-001, 1.5844046E-003,-1.3854485E-002
 5.5600189E+001, 3.9355689E+001,-1.4318627E+001,-2.0159563E+001,-2.4037855E+000, 7.8467306E-002, 0.0000000E+000, 0.0000000E+000, 2.5351201E+000, 2.5521813E+000,-5.8736228E-001, 1.5897908E-003,-1.3366491E-002
 5.5800598E+001, 3.9123806E+001,-1.4068828E+001,-2.3558607E+001,-2.4801926E+000, 7.7954501E-002, 0.0000000E+000, 0.0000000E+000,-9.3732349E-001,-9.0586763E-001,-5.7438433E-001, 1.5906136E-003,-1.5236664E-002
 5.6001003E+001, 3.8229641E+001,-1.3771545E+001,-2.8472645E+001,-2.6071698E+000, 7.9330557E-002, 0.0000000E+000, 0.0000000E+000,-6.5684172E+000,-6.5423894E+000,-5.5532439E-001, 1.5950835E-003,-1.8372395E-002
 5.6200298E+001, 3.9086548E+001,-1.4059855E+001,-2.1982449E+001,-2.5237176E+000, 8.0595413E-002, 0.0000000E+000, 0.0000000E+000, 5.4595177E-001, 6.0112098E-001,-5.8022260E-001, 1.5998887E-003,-1.4566309E-002
 5.6400707E+001, 3.9097948E+001,-1.4402108E+001,-1.9450717E+001,-2.2630443E+000, 8.4000223E-002, 0.0000000E+000, 0.0000000E+000, 3.0072230E+000, 3.0660791E+000,-5.9009112E-001, 1.6085365E-003,-1.2984431E-002
 5.6600002E+001, 4.1306444E+001,-1.4989792E+001,-1.8770355E+001,-2.3002997E+000, 8.6515338E-002, 0.0000000E+000, 0.0000000E+000, 5.3099383E+000, 5.3325129E+000,-5.9272521E-001, 1.6166051E-003,-1.2476528E-002
 5.6800411E+001, 4.2453634E+001,-1.5467565E+001,-2.7708370E+001,-2.4728104E+000, 9.0008400E-002, 0.0000000E+000, 0.0000000E+000,-3.1173749E+000,-3.1051033E+000,-5.5783730E-001, 1.6302494E-003,-1.8141916E-002
 5.7000816E+001, 3.6202175E+001,-1.3230044E+001,-2.3019225E+001,-2.5357505E+000, 8.9695959E-002, 0.0000000E+000, 0.0000000E+000,-2.5198394E+000,-2.4931495E+000,-5.7626822E-001, 1.6363758E-003,-1.5213615E-002
 5.7200111E+001, 3.6713716E+001,-1.4077541E+001,-2.2095079E+001,-2.4432691E+000, 9.0508513E-002, 0.0000000E+000, 0.0000000E+000,-1.8493511E+000,-1.8116644E+000,-5.7988965E-001, 1.6450617E-003,-1.4625373E-002
 5.7400520E+001, 3.8977260E+001,-1.4177034E+001,-2.3672497E+001,-2.5074093E+000, 9.1031704E-002, 0.0000000E+000, 0.0000000E+000,-1.3234874E+000,-1.2886486E+000,-5.7339912E-001, 1.6539778E-003,-1.5796329E-002
 5.7600929E+001, 3.7791182E+001,-1.3999456E+001,-2.5597130E+001,-2.6194743E+000, 9.3340131E-002, 0.0000000E+000, 0.0000000E+000,-4.3601542E+000,-4.3315387E+000,-5.6607650E-001, 1.6595975E-003,-1.6960511E-002
 5.7800224E+001, 3.9322810E+001,-1.4177976E+001,-2.2418952E+001,-2.3975816E+000, 9.0413273E-002, 0.0000000E+000, 0.0000000E+000, 3.9719259E-001, 4.1871381E-001,-5.7841046E-001, 1.6622090E-003,-1.4778129E-002
 5.8000633E+001, 4.0663297E+001,-1.5103745E+001,-2.3870467E+001,-2.4187722E+000, 9.3398466E-002, 0.0000000E+000, 0.0000000E+000,-7.0732798E-001,-6.3628969E-001,-5.7279450E-001, 1.6694499E-003,-1.5740944E-002
 5.8201038E+001, 4.0679620E+001,-1.4860977E+001,-2.1681394E+001,-2.6032867E+000, 9.3754168E-002, 0.0000000E+000, 0.0000000E+000, 1.6042849E+000, 1.6277169E+000,-5.8098478E-001, 1.6751945E-003,-1.4625856E-002
 5.8400333E+001, 4.1856130E+001,-1.5571035E+001,-2.0945134E+001,-2.7321954E+000, 9.4677097E-002, 0.0000000E+000, 0.0000000E+000, 2.6783465E+000, 2.7024440E+000,-5.8430149E-001, 1.6867889E-003,-1.3654172E-002
 5.8600742E+001, 3.9908972E+001,-1.4562859E+001,-2.3109705E+001,-2.6427019E+000, 9.4875030E-002, 0.0000000E+000, 0.0000000E+000,-3.3418546E-001,-3.1141958E-001,-5.7618759E-001, 1.6903776E-003,-1.4696422E-002
 5.8800037E+001, 4.0470880E+001,-1.5205270E+001,-1.9630119E+001,-2.6500206E+000, 9.6513299E-002, 0.0000000E+000, 0.0000000E+000, 3.0515408E+000, 3.0819842E+000,-5.8949705E-001, 1.7005261E-003,-1.2834201E-002
 5.9000446E+001, 4.5493763E+001,-1.6388359E+001,-2.5951982E+001,-2.6956061E+000, 9.9206259E-002, 0.0000000E+000, 0.0000000E+000, 4.9514712E-001, 5.5702165E-001,-5.6414030E-001, 1.7025345E-003,-1.7302647E-002
 5.9200851E+001, 3.9215768E+001,-1.4283556E+001,-2.4288543E+001,-2.5575028E+000, 1.0080557E-001, 0.0000000E+000, 0.0000000E+000,-1.8068796E+000,-1.8130285E+000,-5.7078901E-001, 1.7138032E-003,-1.6295306E-002
 5.9400146E+001, 4.2639342E+001,-1.5438048E+001,-2.5846153E+001,-2.8713817E+000, 1.0104983E-001, 0.0000000E+000, 0.0000000E+000,-1.5032683E+000,-1.4151919E+000,-5.6449345E-001, 1.7164512E-003,-1.7416073E-002
 5.9600555E+001, 4.1366227E+001,-1.4727197E+001,-2.1826513E+001,-2.6763006E+000, 1.0113665E-001, 0.0000000E+000, 0.0000000E+000, 2.2228444E+000, 2.2373535E+000,-5.8033682E-001, 1.7178452E-003,-1.4635490E-002
 5.9800964E+001, 4.0347453E+001,-1.4659744E+001,-2.2816401E+001,-2.4073546E+000, 1.0109761E-001, 0.0000000E+000, 0.0000000E+000, 4.9623900E-001, 5.6505111E-001,-5.7657769E-001, 1.7245304E-003,-1.5275668E-002
 6.0000259E+001, 4.1561889E+001,-1.5063244E+001,-2.2497531E+001,-2.5916689E+000, 1.0012467E-001, 0.0000000E+000, 0.0000000E+000, 1.5071884E+000, 1.5095696E+000,-5.7785519E-001, 1.7263300E-003,-1.4930702E-002
 6.0200665E+001, 4.2574014E+001,-1.5549137E+001,-1.9397277E+001,-2.4592970E+000, 1.0205712E-001, 0.0000000E+000, 0.0000000E+000, 5.2206568E+000, 5.2703606E+000,-5.9003086E-001, 1.7339540E-003,-1.2890563E-002
 6.0401073E+001, 4.1640273E+001,-1.5401635E+001,-2.5602046E+001,-2.7218663E+000, 1.0375378E-001, 0.0000000E+000, 0.0000000E+000,-2.0138794E+000,-1.9815209E+000,-5.6608347E-001, 1.7387804E-003,-1.6664590E-002
 6.0600368E+001, 4.2554887E+001,-1.5998933E+001,-2.5065822E+001,-2.6101244E+000, 1.0698115E-001, 0.0000000E+000, 0.0000000E+000,-1.0183127E+000,-1.0130117E+000,-5.6788890E-001, 1.7491148E-003,-1.6460663E-002
 6.0800777E+001, 4.4217844E+001,-1.6240286E+001,-2.7857186E+001,-2.7313306E+000, 1.0988914E-001, 0.0000000E+000, 0.0000000E+000,-2.5503330E+000,-2.5010689E+000,-5.5688216E-001, 1.7586158E-003,-1.8328371E-002
 6.1000072E+001, 4.1785377E+001,-1.5453922E+001,-2.5066296E+001,-2.5774471E+000, 1.0907389E-001, 0.0000000E+000, 0.0000000E+000,-1.2428373E+000,-1.2032134E+000,-5.6791089E-001, 1.7658717E-003,-1.6446898E-002
 6.1200481E+001, 4.2831998E+001,-1.5575213E+001,-2.0826858E+001,-2.3346585E+000, 1.0966613E-001, 0.0000000E+000, 0.0000000E+000, 4.1779888E+000, 4.2049348E+000,-5.8451359E-001, 1.7708930E-003,-1.3627605E-002
 6.1400887E+001, 4.3791710E+001,-1.6575807E+001,-2.5814115E+001,-2.2845084E+000, 1.1279196E-001, 0.0000000E+000, 0.0000000E+000,-8.9616802E-001,-7.6992879E-001,-5.6502868E-001, 1.7797230E-003,-1.6874242E-002
 6.1600182E+001, 4.0984397E+001,-1.4873048E+001,-1.9505348E+001,-2.3147836E+000, 1.1554296E-001, 0.0000000E+000, 0.0000000E+000, 4.4346161E+000, 4.4067613E+000,-5.8938039E-001, 1.7912789E-003,-1.3079003E-002
 6.1800591E+001, 4.6851052E+001,-1.7610282E+001,-2.1274834E+001,-2.5188454E+000, 1.1739948E-001, 0.0000000E+000, 0.0000000E+000, 5.4958727E+000, 5.5644904E+000,-5.8233617E-001, 1.8092624E-003,-1.4226088E-002
 6.2000999E+001, 3.8763492E+001,-1.4135201E+001,-2.0524095E+001,-2.5992553E+000, 1.1298209E-001, 0.0000000E+000, 0.0000000E+000, 1.6124875E+000, 1.6179232E+000,-5.8529427E-001, 1.8156992E-003,-1.3858215E-002
 6.2200294E+001, 4.2549862E+001,-1.6154610E+001,-2.0899665E+001,-2.3821218E+000, 1.1442138E-001, 0.0000000E+000, 0.0000000E+000, 3.1734397E+000, 3.2278858E+000,-5.8384382E-001, 1.8230267E-003,-1.4034062E-002
 6.2400700E+001, 4.7515899E+001,-1.7071779E+001,-2.6449293E+001,-2.9025984E+000, 1.2013039E-001, 0.0000000E+000, 0.0000000E+000, 1.1913190E+000, 1.2123588E+000,-5.6194639E-001, 1.8278183E-003,-1.7548052E-002
 6.2601109E+001, 4.7589014E+001,-1.7254470E+001,-2.6613157E+001,-2.4959126E+000, 1.2071305E-001, 0.0000000E+000, 0.0000000E+000, 1.2896363E+000, 1.3461878E+000,-5.6152793E-001, 1.8360650E-003,-1.7442519E-002
 6.2800404E+001, 4.3296976E+001,-1.5688877E+001,-3.0442948E+001,-2.8462631E+000, 1.2245821E-001, 0.0000000E+000, 0.0000000E+000,-5.5709261E+000,-5.5586547E+000,-5.4638005E-001, 1.8484245E-003,-2.0329581E-002
 6.3000813E+001, 4.1335743E+001,-1.5659417E+001,-2.1598770E+001,-2.7512659E+000, 1.1969833E-001, 0.0000000E+000, 0.0000000E+000, 1.3725226E+000, 1.4459885E+000,-5.8089786E-001, 1.8549277E-003,-1.4654206E-002
 6.3200108E+001, 4.5139464E+001,-1.6496929E+001,-1.7770518E+001,-2.5851294E+000, 1.2217382E-001, 0.0000000E+000, 0.0000000E+000, 8.3792392E+000, 8.4090625E+000,-5.9599618E-001, 1.8641376E-003,-1.1890491E-002
 6.3400513E+001, 4.5581747E+001,-1.6440599E+001,-2.5848743E+001,-2.3028009E+000, 1.2587641E-001, 0.0000000E+000, 0.0000000E+000, 1.1032783E+000, 1.1154806E+000,-5.6493290E-001, 1.8685165E-003,-1.6652155E-002
 6.3600922E+001, 4.6881194E+001,-1.6948769E+001,-3.2677218E+001,-2.6828461E+000, 1.2927512E-001, 0.0000000E+000, 0.0000000E+000,-5.3559333E+000,-5.2983641E+000,-5.3817864E-001, 1.8799744E-003,-2.0981848E-002
 6.3800217E+001, 4.4834044E+001,-1.6577357E+001,-2.1712909E+001,-2.6388040E+000, 1.3464235E-001, 0.0000000E+000, 0.0000000E+000, 3.9914574E+000, 4.0396167E+000,-5.8054630E-001, 1.8856051E-003,-1.4465788E-002
 6.4000626E+001, 4.6458363E+001,-1.6906195E+001,-2.2602530E+001,-2.4255937E+000, 1.3024970E-001, 0.0000000E+000, 0.0000000E+000, 4.6190369E+000, 4.6542945E+000,-5.7701109E-001, 1.8952322E-003,-1.4997886E-002
 6.4201035E+001, 4.2639655E+001,-1.5642663E+001,-1.8908072E+001,-2.4222358E+000, 1.3171461E-001, 0.0000000E+000, 0.0000000E+000, 5.7853882E+000, 5.7983982E+000,-5.9150392E-001, 1.9054906E-003,-1.2713783E-002
 6.4400330E+001, 4.6110643E+001,-1.7156669E+001,-1.9436845E+001,-2.4545958E+000, 1.3073982E-001, 0.0000000E+000, 0.0000000E+000, 7.0894112E+000, 7.1932734E+000,-5.8934450E-001, 1.9091905E-003,-1.3084169E-002
 6.4600739E+001, 4.4646977E+001,-1.6450874E+001,-2.3396501E+001,-2.4003935E+000, 1.2749379E-001, 0.0000000E+000, 0.0000000E+000, 2.5315931E+000, 2.5267024E+000,-5.7418723E-001, 1.9122696E-003,-1.5178307E-002
 6.4800034E+001, 5.1666650E+001,-1.9029303E+001,-2.8842604E+001,-2.4248135E+000, 1.3097527E-001, 0.0000000E+000, 0.0000000E+000, 1.4675244E+000, 1.5009051E+000,-5.5266468E-001, 1.9197058E-003,-1.8802460E-002
 6.5000435E+001, 4.3603334E+001,-1.6266850E+001,-2.8161834E+001,-2.9025538E+000, 1.3293836E-001, 0.0000000E+000, 0.0000000E+000,-3.6503306E+000,-3.5949646E+000,-5.5571509E-001, 1.9226602E-003,-1.8173754E-002
 6.5200844E+001, 4.6965891E+001,-1.7444180E+001,-2.1426878E+001,-2.7900928E+000, 1.3574808E-001, 0.0000000E+000, 0.0000000E+000, 5.4216278E+000, 5.4404888E+000,-5.8188056E-001, 1.9355795E-003,-1.3913971E-002
 6.5400139E+001, 4.5047437E+001,-1.6729273E+001,-2.9816230E+001,-2.8081325E+000, 1.3471044E-001, 0.0000000E+000, 0.0000000E+000,-4.2324645E+000,-4.1714878E+000,-5.4916181E-001, 1.9343855E-003,-1.9364006E-002
 6.5600548E+001, 4.9618400E+001,-1.8357807E+001,-2.3345977E+001,-2.8235526E+000, 1.4088406E-001, 0.0000000E+000, 0.0000000E+000, 5.2016680E+000, 5.2319472E+000,-5.7405025E-001, 1.9493133E-003,-1.5372397E-002
 6.5800957E+001, 4.3848985E+001,-1.6257274E+001,-2.4949902E+001,-2.7575596E+000, 1.3498697E-001, 0.0000000E+000, 0.0000000E+000, 8.2645579E-003, 1.9236303E-002,-5.6805576E-001, 1.9498352E-003,-1.6282218E-002
 6.6000252E+001, 4.8796675E+001,-1.8119746E+001,-2.3059507E+001,-2.8360517E+000, 1.4044543E-001, 0.0000000E+000, 0.0000000E+000, 4.8341378E+000, 4.9218152E+000,-5.7507660E-001, 1.9575349E-003,-1.5274663E-002
 6.6200661E+001, 4.5416367E+001,-1.6419988E+001,-2.0879047E+001,-2.5459659E+000, 1.3527262E-001, 0.0000000E+000, 0.0000000E+000, 5.6718851E+000, 5.7066391E+000,-5.8338543E-001, 1.9614840E-003,-1.4132286E-002
 6.6401070E+001, 4.9025767E+001,-1.8331738E+001,-2.5360905E+001,-2.6759084E+000, 1.4137429E-001, 0.0000000E+000, 0.0000000E+000, 2.7481250E+000, 2.7985909E+000,-5.6624150E-001, 1.9718139E-003,-1.6666519E-002
 6.6600365E+001, 4.5806200E+001,-1.7120432E+001,-2.8166158E+001,-2.9103660E+000, 1.3880266E-001, 0.0000000E+000, 0.0000000E+000,-2.2701476E+000,-2.2519532E+000,-5.5551234E-001, 1.9720281E-003,-1.8200729E-002
 6.6800774E+001, 5.4238529E+001,-2.0002122E+001,-2.2666918E+001,-2.5384757E+000, 1.4175509E-001, 0.0000000E+000, 0.0000000E+000, 9.0712547E+000, 9.1727682E+000,-5.7633704E-001, 1.9841447E-003,-1.5041732E-002
 6.7000069E+001, 4.4880937E+001,-1.6293493E+001,-2.3028767E+001,-2.9071314E+000, 1.4011645E-001, 0.0000000E+000, 0.0000000E+000, 2.7966496E+000, 2.7916615E+000,-5.7539662E-001, 1.9776931E-003,-1.5088610E-002
 6.7200470E+001, 4.6702308E+001,-1.7307929E+001,-2.0683357E+001,-2.4829431E+000, 1.4372459E-001, 0.0000000E+000, 0.0000000E+000, 6.2889631E+000, 6.3718030E+000,-5.8428976E-001, 1.9792986E-003,-1.3862320E-002
 6.7400879E+001, 4.7701124E+001,-1.7128483E+001,-2.5607257E+001,-2.5994574E+000, 1.4059222E-001, 0.0000000E+000, 0.0000000E+000, 2.5144998E+000, 2.5065184E+000,-5.6495368E-001, 1.9835872E-003,-1.7020380E-002
 6.7600174E+001, 5.0034896E+001,-1.8279602E+001,-2.8433031E+001,-2.5966962E+000, 1.4882996E-001, 0.0000000E+000, 0.0000000E+000, 7.4470066E-001, 8.7439675E-001,-5.5366851E-001, 1.9896250E-003,-1.9031314E-002
 6.7800583E+001, 4.4413651E+001,-1.6343880E+001,-2.3906360E+001,-2.7096143E+000, 1.4163972E-001, 0.0000000E+000, 0.0000000E+000, 1.6514931E+000, 1.5954372E+000,-5.7183905E-001, 1.9953760E-003,-1.5793020E-002
 6.8000992E+001, 5.1567496E+001,-1.8485627E+001,-2.9382501E+001,-2.7825613E+000, 1.4158937E-001, 0.0000000E+000, 0.0000000E+000, 9.7454805E-001, 1.0583956E+000,-5.5077460E-001, 1.9939691E-003,-1.8724236E-002
 6.8200287E+001, 4.6896664E+001,-1.7144500E+001,-3.2775490E+001,-2.8866975E+000, 1.4097818E-001, 0.0000000E+000, 0.0000000E+000,-5.7622012E+000,-5.7690462E+000,-5.3777213E-001, 2.0058859E-003,-2.0926502E-002
 6.8400696E+001, 5.1021528E+001,-1.8359727E+001,-3.3723738E+001,-2.9398950E+000, 1.4662120E-001, 0.0000000E+000, 0.0000000E+000,-3.9296775E+000,-3.8552117E+000,-5.3380992E-001, 2.0144544E-003,-2.1561624E-002
 6.8601105E+001, 4.6927646E+001,-1.7198350E+001,-2.4927595E+001,-2.8114517E+000, 1.4490547E-001, 0.0000000E+000, 0.0000000E+000, 2.0993963E+000, 2.1351552E+000,-5.6791365E-001, 2.0224570E-003,-1.6267882E-002
 6.8800400E+001, 4.6873533E+001,-1.7210643E+001,-2.6052521E+001,-3.0601320E+000, 1.4726218E-001, 0.0000000E+000, 0.0000000E+000, 6.4963465E-001, 6.9749938E-001,-5.6341341E-001, 2.0360643E-003,-1.7097137E-002
 6.9000809E+001, 5.2391169E+001,-1.8853560E+001,-2.1062511E+001,-2.9091662E+000, 1.5382692E-001, 0.0000000E+000, 0.0000000E+000, 9.6263378E+000, 9.7197588E+000,-5.8254735E-001, 2.0476452E-003,-1.4045632E-002
 6.9200104E+001, 4.7718837E+001,-1.7191162E+001,-2.2278984E+001,-2.8964931E+000, 1.5143520E-001, 0.0000000E+000, 0.0000000E+000, 5.5110242E+000, 5.5036335E+000,-5.7814233E-001, 2.0553346E-003,-1.4581467E-002
 6.9400505E+001, 4.6585299E+001,-1.7285049E+001,-2.5612095E+001,-2.7766191E+000, 1.5048265E-001, 0.0000000E+000, 0.0000000E+000, 1.0407228E+000, 1.0620192E+000,-5.6528255E-001, 2.0595977E-003,-1.6638820E-002
 6.9600914E+001, 4.7491545E+001,-1.7325838E+001,-3.1635448E+001,-2.7010033E+000, 1.4338204E-001, 0.0000000E+000, 0.0000000E+000,-4.0717066E+000,-4.0273629E+000,-5.4200399E-001, 2.0494751E-003,-2.0162513E-002
 6.9800209E+001, 4.7444618E+001,-1.7517155E+001,-2.5856534E+001,-2.5348117E+000, 1.4441026E-001, 0.0000000E+000, 0.0000000E+000, 1.6067559E+000, 1.6805277E+000,-5.6439909E-001, 2.0508197E-003,-1.6663244E-002
 7.0000618E+001, 5.1985520E+001,-1.8993107E+001,-2.3394279E+001,-2.9228173E+000, 1.4904071E-001, 0.0000000E+000, 0.0000000E+000, 6.7818533E+000, 6.8243566E+000,-5.7386991E-001, 2.0456564E-003,-1.5115182E-002
 7.0201027E+001, 4.8351964E+001,-1.8149149E+001,-2.5714708E+001,-2.9538167E+000, 1.4727551E-001, 0.0000000E+000, 0.0000000E+000, 1.6132549E+000, 1.6815660E+000,-5.6487514E-001, 2.0460214E-003,-1.6644211E-002
 7.0400322E+001, 5.7012458E+001,-2.0805381E+001,-2.1420215E+001,-2.9213172E+000, 1.5285874E-001, 0.0000000E+000, 0.0000000E+000, 1.1952568E+001, 1.2018404E+001,-5.8083833E-001, 2.0557609E-003,-1.4385465E-002
 7.0600731E+001, 4.8783950E+001,-1.8199464E+001,-2.9212267E+001,-2.8780809E+000, 1.5694337E-001, 0.0000000E+000, 0.0000000E+000,-1.3433978E+000,-1.3489188E+000,-5.5128406E-001, 2.0720759E-003,-1.8825254E-002
 7.0800026E+001, 5.2399824E+001,-1.9200845E+001,-3.1260814E+001,-3.1834422E+000, 1.5527211E-001, 0.0000000E+000, 0.0000000E+000,-1.1245215E+000,-1.0900056E+000,-5.4300506E-001, 2.0841265E-003,-2.0279082E-002
 7.1000435E+001, 4.4662321E+001,-1.6652651E+001,-2.6766919E+001,-3.0545950E+000, 1.5845443E-001, 0.0000000E+000, 0.0000000E+000,-1.7077687E+000,-1.6533891E+000,-5.6077607E-001, 2.0921172E-003,-1.7398761E-002
 7.1200844E+001, 5.0128294E+001,-1.8588955E+001,-3.2156391E+001,-3.0499199E+000, 1.5627036E-001, 0.0000000E+000, 0.0000000E+000,-3.5462487E+000,-3.5107008E+000,-5.3948064E-001, 2.0989817E-003,-2.1013411E-002
 7.1400131E+001, 5.1075121E+001,-1.8756113E+001,-2.4962989E+001,-2.9818171E+000, 1.5921944E-001, 0.0000000E+000, 0.0000000E+000, 4.4536802E+000, 4.5334216E+000,-5.6746435E-001, 2.1041156E-003,-1.6346586E-002
 7.1600540E+001, 4.4500189E+001,-1.6552728E+001,-2.4192102E+001,-3.2712715E+000, 1.4960740E-001, 0.0000000E+000, 0.0000000E+000, 6.4110064E-001, 6.3369489E-001,-5.7055990E-001, 2.0965523E-003,-1.5968266E-002
 7.1800949E+001, 5.0317432E+001,-1.8736211E+001,-2.3095603E+001,-3.0297556E+000, 1.5054618E-001, 0.0000000E+000, 0.0000000E+000, 5.4967336E+000, 5.6064088E+000,-5.7453119E-001, 2.0833584E-003,-1.5446343E-002
 7.2000244E+001, 5.1290666E+001,-1.8425577E+001,-2.5361464E+001,-3.1770312E+000, 1.5187874E-001, 0.0000000E+000, 0.0000000E+000, 4.5062783E+000, 4.4784727E+000,-5.6570566E-001, 2.0803233E-003,-1.6784021E-002
 7.2200653E+001, 5.2961724E+001,-1.9573659E+001,-3.6425089E+001,-3.3471074E+000, 1.5557568E-001, 0.0000000E+000, 0.0000000E+000,-6.3092578E+000,-6.2285554E+000,-5.2277280E-001, 2.0907484E-003,-2.3695854E-002
 7.2401062E+001, 5.4891521E+001,-1.9650895E+001,-2.8327566E+001,-3.2412963E+000, 1.5554366E-001, 0.0000000E+000, 0.0000000E+000, 3.7854218E+000, 3.8273065E+000,-5.5373302E-001, 2.0922438E-003,-1.8926662E-002
 7.2600357E+001, 5.2571047E+001,-1.8783460E+001,-2.3314982E+001,-3.0087272E+000, 1.5481525E-001, 0.0000000E+000, 0.0000000E+000, 7.5726721E+000, 7.6186930E+000,-5.7331043E-001, 2.0928045E-003,-1.5725913E-002
 7.2800766E+001, 5.2270712E+001,-1.8696187E+001,-2.9236220E+001,-3.1016610E+000, 1.5467353E-001, 0.0000000E+000, 0.0000000E+000, 1.3681900E+000, 1.3913180E+000,-5.5037953E-001, 2.0927016E-003,-1.9431664E-002
