r,Tmean02,Tmean04,Tmean06,Tmean08,Tmean10,Tmean12,Tmean14,Tmean16,Tmean18,Tmean20,Tmean30,Trms02,Trms04,Trms06,Trms08,Trms10,Trms12,Trms14,Trms16,Trms18,Trms20,Trms30,Wmean02,Wmean04,Wmean06,Wmean08,Wmean10,Wmean12,Wmean14,Wmean16,Wmean18,Wmean20,Wmean30,Wrms02,Wrms04,Wrms06,Wrms08,Wrms10,Wrms12,Wrms14,Wrms16,Wrms18,Wrms20,Wrms30,Vmean02,Vmean04,Vmean06,Vmean08,Vmean10,Vmean12,Vmean14,Vmean16,Vmean18,Vmean20,Vmean30,Vrms02,Vrms04,Vrms06,Vrms08,Vrms10,Vrms12,Vrms14,Vrms16,Vrms18,Vrms20,Vrms30
23.4848,298.162,298.158,298.164,298.199,298.319,298.695,299.772,301.349,303.742,307.94,349.9,0.0876072485585525,0.0912394651452977,0.186948388599635,0.75823017613387,2.36744376913159,5.75630958166775,12.8147181006841,21.0497743455838,33.7352930919534,52.4537891862923,156.169459242196,0.0913355,0.0865299,0.0808519,0.0751276,0.0697869,0.0654327,0.0625686,0.0620083,0.0606731,0.0627289,0.160959,0.0469574275274956,0.0510731827870557,0.058411813873565,0.069015867740687,0.0827759022904613,0.0988838712834404,0.114611081488659,0.131847260115635,0.149024830145852,0.165317573173574,0.25732586344944,-0.000463256,-0.00041912,-0.000434042,-0.000498372,-0.000673572,-0.00112107,-0.00165844,-0.00151319,0.000155499,0.00228869,-0.00678238,0.00292137638793771,0.00337823918632177,0.00397195166133728,0.00477476701002258,0.00602897171995358,0.00967528810940532,0.0174941418766397,0.0201614731604613,0.0322496511609041,0.0496121960812057,0.120515974044937
25,298.171,298.168,298.169,298.175,298.194,298.24,298.397,298.744,299.437,301.052,333.837,0.0750206638200436,0.0773547671446305,0.077423639800774,0.086344658201883,0.244018032120579,0.680130134606606,1.96587385149709,4.41927595879687,10.2998058234124,21.3141033121265,119.606437953816,0.0797343,0.0773168,0.0733189,0.0690064,0.0650216,0.061178,0.0575402,0.0550081,0.0528961,0.0526773,0.112101,0.0405250539789893,0.0443111724060648,0.0505804309985591,0.0590439666689155,0.0699376865502427,0.0829078404012552,0.0973081188801839,0.111547299384611,0.12694447605154,0.141942594030122,0.216261647085192,-0.000400198,-0.000399427,-0.000410484,-0.000452975,-0.000565101,-0.000711384,-0.00084245,-0.000877588,-0.00049878,7.09303e-05,-0.00405271,0.00265749694261348,0.00302107100214477,0.00346540040976508,0.00401164554765248,0.00484799958745873,0.00618313836170597,0.00856957991969268,0.0110147628208691,0.0129818719759517,0.0224684890457725,0.0871385678101264
26.5152,298.179,298.177,298.178,298.182,298.188,298.198,298.217,298.269,298.442,298.933,320.994,0.0659628683427275,0.067864276316778,0.0684863490047469,0.068170448142872,0.0778902432914418,0.135013332674962,0.354403724585394,0.855579920287988,2.80243287163136,7.04536017532106,88.5581729712171,0.071318,0.0696508,0.066868,0.0638679,0.060605,0.0572961,0.0541329,0.0512911,0.0489636,0.0470997,0.0761333,0.0358124280103988,0.0391424322187572,0.0443280949286116,0.0512849880569353,0.0599415548680546,0.0701119105430739,0.0816620474884141,0.0939644081554287,0.107120026138906,0.120794867440633,0.186574917928429,-0.000362581,-0.000364798,-0.000377578,-0.000407881,-0.000478487,-0.000558278,-0.000635695,-0.000651726,-0.000567264,-0.000496931,-0.0018121,0.00243022838432934,0.0027333276422705,0.0031010385357167,0.00355174604948045,0.0041718580992167,0.00513286469722318,0.00628906193322979,0.00772365198594551,0.0097211521950847,0.0126750936880167,0.0543508049618403
28.0303,298.185,298.184,298.186,298.189,298.193,298.199,298.206,298.219,298.264,298.406,311.434,0.0589806748011584,0.0606763545378263,0.0616079540319268,0.0618843275797677,0.0621218158137703,0.0652372592925239,0.0776325962466798,0.214,0.983724554944116,2.78625016823687,61.876732298983,0.0636658,0.0628456,0.0610633,0.0586336,0.0560041,0.0533499,0.0507011,0.0481287,0.0457768,0.0434999,0.0515239,0.0320552647781921,0.0349295004258578,0.0392444900591153,0.0450758250063157,0.0522102480361854,0.0605242926435328,0.069798997127466,0.0799639293681845,0.0910000549450384,0.102782780659019,0.158580894183379,-0.000331761,-0.000335643,-0.000348433,-0.000377081,-0.000422888,-0.000470056,-0.000541487,-0.000531337,-0.000541681,-0.000477344,-6.72804e-05,0.00224333902921516,0.00250638783910232,0.00281643924131162,0.00320059369492599,0.00368176588066107,0.00432875270718945,0.00522932117965611,0.00624967199139283,0.00763369504237627,0.00977331059569888,0.0377892841953906
29.5455,298.189,298.19,298.192,298.195,298.198,298.203,298.207,298.212,298.223,298.259,305.198,0.0533562554908045,0.0549860891498932,0.0561350158100984,0.0567991197114885,0.0574058359402596,0.0580635858348414,0.0588639108452709,0.0633938482819903,0.164388259921443,0.671677005710334,40.6312687471115,0.057472,0.0569973,0.0556907,0.0538724,0.0518163,0.0495845,0.0472598,0.044963,0.0426747,0.0403991,0.03674,0.0289535835433198,0.0315388332060652,0.0352479786654497,0.0400982543260925,0.0460308592142271,0.052894045033444,0.0605532823222656,0.0689855057240287,0.0781781299341446,0.0881005107817202,0.137548900395459,-0.000302913,-0.000307937,-0.000320537,-0.000344292,-0.000376379,-0.000426757,-0.000447331,-0.000486034,-0.000492948,-0.000476847,0.00056699,0.00207358385410381,0.00230431334674779,0.00257559313557091,0.00289966722228603,0.00328714161544647,0.00381337121193308,0.00446701242442866,0.00526506410217388,0.00625628484006283,0.00768205050751425,0.0262545615084313
31.0606,298.193,298.194,298.196,298.199,298.202,298.206,298.209,298.212,298.215,298.221,301.4,0.0485923862348825,0.0501847586424404,0.0514771794099094,0.0523730846905164,0.0533150072681229,0.0543273411828703,0.0552080610056176,0.0560576488982547,0.0573542500604794,0.0751046603081327,23.4355499188732,0.0519477,0.0517174,0.0507972,0.0494729,0.0478062,0.0458967,0.04388,0.0418225,0.0397037,0.0375331,0.0280369,0.0262940867877171,0.0285909950858658,0.0317957544335718,0.0358453623220634,0.0407846784957293,0.0464710662670871,0.0528333228180852,0.0598006688925801,0.0673766279951735,0.075574400427658,0.119873683517276,-0.000277796,-0.000283615,-0.000295683,-0.000315185,-0.000342092,-0.000380241,-0.000396695,-0.000437045,-0.000461922,-0.000475754,0.000454985,0.00192039579253861,0.00212376316947064,0.00236353125640428,0.00263496869051608,0.00296469222685931,0.00338772785211563,0.00385992227901029,0.00448796167541569,0.00519250421280522,0.0060667371790774,0.0179904141141887
32.5758,298.196,298.197,298.199,298.202,298.204,298.207,298.21,298.212,298.214,298.215,299.284,0.0443945942655184,0.0459618319913382,0.04732811004044,0.0484232382229855,0.0495748928390168,0.0507428812741255,0.0517184686548239,0.0525517839849419,0.0532873343300263,0.0540791087204662,9.9812173606229,0.046849,0.0468621,0.0463269,0.0453231,0.043926,0.0423167,0.0405971,0.0387565,0.0368453,0.0348197,0.0232306,0.0239312766061487,0.0259091489632523,0.028591991885841,0.0319834332115863,0.0360909961070625,0.0408234001523636,0.0460927326158908,0.0518627033618573,0.0580912213677764,0.0648032406597078,0.103976439638987,-0.000255837,-0.000262043,-0.000273135,-0.000290722,-0.000313857,-0.000332625,-0.00037602,-0.00038924,-0.000431575,-0.00046893,7.48612e-06,0.00177971346008283,0.00195996938751604,0.0021648579630082,0.00239643276559139,0.00267010673943946,0.00298378450964543,0.00337032639368949,0.00383049605142728,0.00435896776771749,0.00502844906506967,0.012559578018389
34.0909,298.197,298.199,298.2,298.203,298.205,298.208,298.209,298.211,298.212,298.213,298.691,0.0410901448038334,0.0426208868983272,0.0439936359033895,0.0451940261539067,0.0464428681284866,0.0476730531852115,0.0486776129242181,0.049547855654912,0.050363180995644,0.0511765571331249,6.3657835338629,0.042667,0.0427347,0.042314,0.0415013,0.0403815,0.0390411,0.0375214,0.0358872,0.0341574,0.0323087,0.0213776,0.0220395326629219,0.0238475155938727,0.0262221089922226,0.0291711329913667,0.0327015290162402,0.0367585364235302,0.0412853484907176,0.0462377551358195,0.0515821674612458,0.0573213747218261,0.0909899444993786,-0.000237154,-0.000242544,-0.000252938,-0.000268864,-0.00028881,-0.000310844,-0.000342275,-0.000365673,-0.000395391,-0.000431271,-0.000108017,0.00166021685330562,0.00182256961458266,0.00200345701226655,0.00220727207203824,0.00244370620165355,0.00271884718217115,0.0030512669499734,0.00342413492724805,0.00387325444555351,0.00442071261223799,0.00983540034772352
35.6061,298.197,298.199,298.201,298.203,298.205,298.207,298.208,298.208,298.209,298.209,298.315,0.0381457730292624,0.0396155272588918,0.0409837772783329,0.0422412121038211,0.0435565150121081,0.0448088160968352,0.0457903920053105,0.0466801885171858,0.0475404038687094,0.0483282526065241,1.46244658022097,0.0387672,0.0388983,0.0385994,0.0379706,0.0370652,0.035921,0.034588,0.0331498,0.0315957,0.0299293,0.0198706,0.0203007142731481,0.0219089023002066,0.0240038955171864,0.0265417218733073,0.0295478256391228,0.0329913625059651,0.0368330015068009,0.0410269423671811,0.045547996662861,0.0503795593470209,0.0789553038117136,-0.000219257,-0.000224306,-0.000234362,-0.000248651,-0.000265921,-0.000288849,-0.000310254,-0.000339078,-0.000359346,-0.000391505,-0.000225477,0.00154755936881271,0.00169103518591424,0.00185155340187638,0.00203012561187726,0.00223373901788011,0.00247240368872076,0.00274876699630944,0.00305167822681226,0.00342078938258408,0.0038562676255675,0.00745979892490408
37.1212,298.197,298.199,298.2,298.202,298.204,298.205,298.205,298.206,298.206,298.205,298.231,0.0356273771136748,0.0370099986490138,0.0383199686847471,0.0395902765840301,0.0409320168083616,0.0421655072304366,0.0430830593156986,0.0439633938635315,0.0447998883927181,0.0455394334615616,0.818350169548464,0.0351402,0.035336,0.0351862,0.034719,0.0339498,0.0329407,0.0317888,0.0305252,0.0291435,0.0276542,0.0188476,0.0187454261087872,0.0201688621394465,0.0219643119628182,0.0241507349784639,0.0267427373318439,0.0297032321473607,0.0329918171672917,0.036581279365271,0.0404445299144396,0.0445595107693071,0.0683191773955161,-0.000202217,-0.000207593,-0.000217544,-0.00023024,-0.000245204,-0.000264938,-0.00028415,-0.000303107,-0.000324205,-0.00034957,-0.000308362,0.001442785500343,0.00157044898038746,0.00171069868767121,0.00186800695930181,0.00204732264189111,0.00225071544180956,0.0024838941201267,0.00274265200125718,0.00304781889225722,0.00339739606169195,0.00634836199345941
38.6364,298.195,298.197,298.199,298.2,298.201,298.202,298.202,298.202,298.202,298.201,298.195,0.0336465451421093,0.034925492122517,0.0361827306874426,0.0374050798689162,0.0386923765101086,0.0399010024936718,0.0407552450612188,0.0415700613422689,0.0423571717658297,0.0430742382405075,0.099271294944712,0.0319983,0.032218,0.0321262,0.0317422,0.0310836,0.0302229,0.0292356,0.0281236,0.0268978,0.025569,0.0177939,0.0174229446420518,0.0186968179110778,0.0203086681000995,0.0222280903363289,0.0244863022933231,0.0270602475967978,0.0299147120995673,0.0330249905374703,0.0363671555115327,0.0399186673124241,0.0600529766123212,-0.000187237,-0.000192782,-0.000202042,-0.000213141,-0.000226878,-0.000244499,-0.000261722,-0.000276496,-0.000298309,-0.00031886,-0.00035336,0.00134975923779021,0.0014638647478507,0.00159137990435974,0.00173246356383042,0.00189207557988575,0.0020701014467895,0.00227208494559512,0.00249945794123446,0.00275775814748139,0.00304528652182352,0.00548500683682345
40.1515,298.193,298.195,298.197,298.198,298.199,298.199,298.199,298.198,298.198,298.196,298.186,0.0318524724315084,0.0330202967884906,0.0341959061877295,0.0353414770489293,0.0365380623459975,0.0377181653848646,0.0385107777122197,0.0392386289260978,0.0399644842328786,0.0406740703642997,0.0669940295847324,0.0290529,0.0292748,0.0292148,0.0288909,0.0283436,0.027637,0.026799,0.0258277,0.0247469,0.0235698,0.0167193,0.0161542564050469,0.0173025431656737,0.0186970853343509,0.0203530587381848,0.0222940575041871,0.0245103447548173,0.0269721523056652,0.0296478667023447,0.0325233762085058,0.0355744290186083,0.0525942012012731,-0.000173175,-0.000178902,-0.000186975,-0.000196597,-0.000209721,-0.000225316,-0.000240733,-0.000255418,-0.000275236,-0.000294758,-0.000372888,0.00125850307905861,0.00136045213072713,0.00147275252503603,0.00159814580060769,0.0017391693419561,0.00189570303581547,0.00207108908548136,0.00227319598803095,0.00249005020029717,0.00273271476740621,0.00474768364573715
41.6667,298.191,298.193,298.194,298.195,298.195,298.195,298.195,298.194,298.193,298.192,298.18,0.0305182076800064,0.0315841415903615,0.0326753729894549,0.0337339591509802,0.034865599091368,0.0360054162592241,0.0367309134109132,0.0373539823847471,0.0380178905253829,0.0387058135168349,0.0413025422946336,0.0264292,0.0266539,0.026623,0.0263601,0.0259087,0.0253154,0.0245867,0.0237324,0.0227792,0.0217373,0.0157177,0.0150737851915171,0.0161067687634733,0.0173651374886581,0.0188281172717826,0.0205311470697572,0.0224702469946372,0.0246221648114052,0.026959580857276,0.0294691533641535,0.0321269357393449,0.046846344574577,-0.00016045,-0.000165801,-0.000173013,-0.000181832,-0.000194111,-0.000207292,-0.000220257,-0.000234175,-0.000251335,-0.000269288,-0.000341315,0.00117919040023229,0.00127111761847596,0.00137403784518477,0.00148694989828171,0.00161266859583735,0.00175163066883404,0.00190718378768277,0.00208471340956017,0.0022726350344919,0.00248485613265638,0.0041833120849394
43.1818,298.188,298.189,298.19,298.191,298.191,298.191,298.191,298.19,298.189,298.187,298.176,0.0293749893617002,0.0303468449760432,0.0313160182654181,0.0322837420383697,0.0333700464488739,0.0344701319985868,0.0351125333748506,0.0356217630108337,0.0362328580158949,0.0368902426123765,0.0389023135558799,0.0239439,0.0241708,0.0241777,0.0239817,0.0236191,0.0231175,0.0224796,0.021731,0.0208955,0.0199781,0.0147193,0.014045853480654,0.0149786848554871,0.0160748250379281,0.0173603571391835,0.0188552114811794,0.0205481629349195,0.0224271264320688,0.0244721882961046,0.0266646207548504,0.0289847028620271,0.0418430400425208,-0.000148378,-0.000153239,-0.000159602,-0.000167968,-0.000179008,-0.000189682,-0.000199958,-0.000212931,-0.000227321,-0.000242838,-0.000287587,0.00110290072082668,0.00118667181646823,0.00127831138616536,0.00137901051482576,0.00149042611356618,0.00161366043515976,0.00175170202945592,0.00190458919455089,0.00207088628369594,0.00225849950188173,0.00371410823751813
44.697,298.185,298.186,298.187,298.187,298.187,298.186,298.186,298.186,298.184,298.183,298.172,0.0284032040446144,0.0292723077327361,0.0301550161664689,0.0310527132469934,0.0320819263760766,0.0330945614867458,0.0336493684933313,0.0340479074246862,0.0345774492986397,0.0351737117745625,0.0364118112705204,0.0216828,0.0219048,0.0219311,0.0217825,0.0214902,0.021067,0.020517,0.0198692,0.0191415,0.0183373,0.0137312,0.0130803669673293,0.0139041360752835,0.0148800201612767,0.0160082791080116,0.0173124521659989,0.0187803620838364,0.0204080376322664,0.0221806897999138,0.0240776037013653,0.0260838647443204,0.0372186781065636,-0.000136776,-0.000141044,-0.000146821,-0.000154754,-0.000164289,-0.000172929,-0.000181648,-0.000193832,-0.000206423,-0.00021991,-0.000254084,0.00103185270266642,0.00110669327277254,0.00118974366987179,0.00127925368867946,0.00137766832002482,0.00148668423009057,0.00160811691117282,0.00174030169798228,0.00188688367420994,0.0020509436852337,0.00329159535787739
46.2121,298.181,298.183,298.183,298.184,298.184,298.183,298.182,298.182,298.18,298.179,298.169,0.0276741937551937,0.0284675956132582,0.0292803346975406,0.0301423788046,0.031090030556434,0.0319507433403356,0.0324371700368574,0.0327383567089126,0.0331418164861252,0.0336345060912153,0.0339453973315971,0.0196992,0.0199037,0.0199287,0.019804,0.0195565,0.019194,0.0187236,0.0181638,0.0175253,0.0168165,0.0127217,0.012228859309028,0.0129785977670933,0.0138567312162718,0.014869028213034,0.0160363961038632,0.0173476799601561,0.0187984573835195,0.0203766778450267,0.0220656520411249,0.0238432170648174,0.0336807066434183,-0.0001259,-0.000129776,-0.00013517,-0.000142587,-0.000150412,-0.000157885,-0.00016653,-0.000177833,-0.000190456,-0.000202606,-0.000246957,0.000969993298945926,0.00103837854369204,0.00111358430305029,0.0011941984759662,0.00128345627116782,0.00138234583227208,0.00149201206429439,0.00161290731289805,0.00174609564457392,0.0018940327346696,0.0030090812551342
47.7273,298.178,298.179,298.18,298.18,298.18,298.179,298.178,298.177,298.176,298.175,298.165,0.0269254526424348,0.0276256221649396,0.0283677810200234,0.0291973628946177,0.0300387250062315,0.0307241598746003,0.0311474718075159,0.0313420324803609,0.0316132883452513,0.0319784302303912,0.0312621496381807,0.0177156,0.0179018,0.0179277,0.0178309,0.0176317,0.0173347,0.0169488,0.0164792,0.0159322,0.0153186,0.0117246,0.0113134875259577,0.0119683332172864,0.0127253290723659,0.013599411751984,0.0146014040420776,0.0157227224105751,0.0169579185043448,0.0182999453551097,0.0197378063624102,0.021258221938817,0.0296537181479827,-0.000115024,-0.000118475,-0.000123478,-0.000130265,-0.0001362,-0.00014281,-0.000151353,-0.000161496,-0.000174684,-0.00018461,-0.000239566,0.000903910946941124,0.00096414884742969,0.00102979124098042,0.00110006817970524,0.00117863056128712,0.00126521934857162,0.00136110616779148,0.00146832217173208,0.00158549361398903,0.00171484984765431,0.00269614354217278
49.2424,298.175,298.176,298.176,298.176,298.176,298.175,298.175,298.174,298.173,298.171,298.163,0.0260630581475007,0.0267037263317313,0.0274100346588617,0.0281396517391385,0.0288104147835466,0.029350417373523,0.0297074906378846,0.0298393364537484,0.0300027498739699,0.0302405853117958,0.0289941373384345,0.0160852,0.0162566,0.0162886,0.0162189,0.0160583,0.0158063,0.0154706,0.015057,0.0145734,0.0140308,0.0108433,0.0105839028718143,0.0111787298026207,0.0118746789430283,0.0126644778810656,0.0135651022849074,0.014572679918258,0.0156830800546321,0.0168891977310943,0.0181810890762902,0.0195473783408415,0.0270914931297631,-0.000105279,-0.000108441,-0.000113056,-0.000118919,-0.000123706,-0.000129862,-0.000137499,-0.000146861,-0.000158203,-0.000166145,-0.000215219,0.000853953745819995,0.000908557097820495,0.000968772935212375,0.00103234199759576,0.00110347179393041,0.0011816936997378,0.00126827836061332,0.00136469044108911,0.0014702754843906,0.00158642365085749,0.00245717724228433
50.7576,298.172,298.173,298.173,298.173,298.173,298.172,298.172,298.171,298.169,298.168,298.16,0.0251630880457864,0.0257449800932143,0.0263827405703047,0.0269959811823908,0.0274849413315728,0.0278792575223947,0.0281779523741524,0.0282437249667957,0.0282916595483545,0.028389874955695,0.0265943979063261,0.0144837,0.0146407,0.0146832,0.0146431,0.0145206,0.0143115,0.0140226,0.0136618,0.0132388,0.0127637,0.0099703,0.00982338536350886,0.0103572679795398,0.0109649441403046,0.0116615607874761,0.0124570461988386,0.0133487452593867,0.0143334922471811,0.0154037657733426,0.0165505589029495,0.0177643744612638,0.0244505010173616,-9.57e-05,-9.86669e-05,-0.000102745,-0.000107546,-0.000111442,-0.000117139,-0.000123839,-0.000132454,-0.000141664,-0.000147879,-0.000189704,0.000802729095025215,0.000851560332566049,0.000904116696007766,0.000960475403120767,0.00102381638978872,0.00109343038187166,0.00117031619658962,0.00125540830011594,0.00134904781234766,0.00145164734009332,0.00220289128192927
52.2727,298.169,298.169,298.169,298.169,298.169,298.168,298.168,298.167,298.166,298.165,298.158,0.0241859670056833,0.0247066185464543,0.0252616111916877,0.0257496601919326,0.026051698601051,0.0262976234667698,0.0265394611851861,0.0265304165063423,0.0264537142949719,0.0263954541540774,0.0240874656201104,0.0129175,0.0130599,0.0131128,0.0131009,0.0130148,0.0128475,0.0126052,0.0122981,0.0119366,0.0115296,0.0091175,0.00902429498631334,0.00948022679053618,0.01000199980004,0.0105966975987805,0.0112735974737437,0.0120341181646185,0.0128757135724588,0.0137907215184703,0.0147715943621533,0.0158109139520775,0.0215713467358902,-8.61934e-05,-8.88828e-05,-9.24367e-05,-9.61561e-05,-9.92538e-05,-0.000104441,-0.000110225,-0.000118068,-0.000124957,-0.000130055,-0.000163601,0.000749867988381955,0.000791433509525595,0.000836582930736696,0.000885150834603911,0.000939765396255895,0.000999721461208071,0.00106550926790901,0.00113775216985071,0.00121766579979894,0.00130449990417784,0.00191089246165241
53.7879,298.166,298.167,298.167,298.167,298.167,298.166,298.166,298.165,298.163,298.163,298.156,0.0227578777569439,0.0232143490109027,0.0236768029936476,0.0240559348186679,0.0242932295094744,0.0244988367070765,0.0246762841611131,0.0246355231322576,0.0245252726794219,0.0244205651040266,0.0224003124978202,0.0116647,0.0117928,0.011846,0.0118397,0.0117639,0.0116167,0.0114047,0.011137,0.0108204,0.010462,0.00832396,0.00839532608062367,0.00881180458249047,0.00929499865519087,0.00983579178307471,0.0104490190927187,0.0111378184578489,0.0118998319315863,0.012728904116223,0.0136184066615739,0.0145613186216084,0.0197918670165298,-7.80451e-05,-8.05373e-05,-8.36337e-05,-8.6637e-05,-8.95783e-05,-9.43171e-05,-9.95251e-05,-0.000106926,-0.00011286,-0.000117762,-0.000141232,0.000710827686573898,0.000747797432464167,0.000788967046206621,0.000832918963645324,0.000882204058027393,0.000936361041479193,0.000995791142760368,0.0010611927251918,0.00113347254047021,0.00121242319344361,0.00175222715422402
55.303,298.164,298.164,298.164,298.164,298.164,298.163,298.163,298.162,298.161,298.16,298.155,0.0212339586511795,0.0216192969358395,0.021945295623436,0.0221915749779055,0.0223776674387658,0.0225521395880746,0.0226569415411701,0.0225744545892033,0.0224269257813014,0.022271281956816,0.0205752521248222,0.010412,0.0105258,0.0105801,0.01058,0.0105158,0.0103899,0.0102087,0.00998001,0.00970757,0.00939657,0.00753043,0.00771525761073472,0.00808833728277945,0.00850888946925508,0.00898589450194025,0.00952874598255195,0.0101390334845093,0.0108148046676766,0.0115517531137053,0.0123439458845217,0.0131846501660074,0.0178357506149867,-6.98967e-05,-7.21918e-05,-7.46948e-05,-7.70199e-05,-7.99002e-05,-8.40677e-05,-8.88054e-05,-9.56869e-05,-0.000100739,-0.000105448,-0.000118863,0.00066951549645994,0.000701452065361561,0.000736680392028999,0.000775335411289849,0.000818793014137273,0.000866682756260905,0.000919240447325943,0.000977294223865055,0.00104140289993835,0.00111202068326088,0.00157768501292241
56.8182,298.161,298.161,298.161,298.161,298.161,298.16,298.16,298.16,298.159,298.158,298.153,0.0195918605548325,0.0198923854778656,0.0200583149840658,0.020145197938963,0.020273233585198,0.0204171251649198,0.0204351657688407,0.0202916485283971,0.0200972386162876,0.0198914303155907,0.0186134628696543,0.00915926,0.00925825,0.00931438,0.00932069,0.00926893,0.00916571,0.00901735,0.00882965,0.00860327,0.00834165,0.00674568,0.00696913194020604,0.00728295269791037,0.00763806258157132,0.00804051615258623,0.00849825276159753,0.00901284638724083,0.00958337623178804,0.0102076931772071,0.0108807168881467,0.0115965080951121,0.0155927547277574,-6.17484e-05,-6.38037e-05,-6.57306e-05,-6.7381e-05,-7.0221e-05,-7.37361e-05,-7.8066e-05,-8.42939e-05,-8.85516e-05,-9.30318e-05,-9.70918e-05,0.000625479815821422,0.00065092933564251,0.000680064702804079,0.000712668225754453,0.00074922893697454,0.000789657520701221,0.000833952636544786,0.000883105882666399,0.00093726357018717,0.000997708875373974,0.00137632481631336
58.3333,298.159,298.159,298.159,298.159,298.159,298.159,298.159,298.158,298.157,298.157,298.152,0.0179613473882112,0.0182055211405771,0.0183012841079526,0.0183743571316114,0.0185151289490514,0.0186430147776587,0.0186339206824544,0.0185029997567962,0.0183395201682051,0.0181495454488535,0.0173406458933916,0.00816779,0.00825941,0.00831513,0.00832385,0.00828151,0.00819392,0.00806587,0.00790162,0.00770153,0.00747023,0.00605809,0.00641289326279488,0.00669740994713628,0.00702435050378325,0.00738855195555936,0.00780178825654734,0.00826657123600831,0.00878191323118146,0.00934591889543238,0.00995416998046547,0.0106016036522783,0.0142201265817151,-5.49105e-05,-5.66303e-05,-5.82051e-05,-5.96994e-05,-6.23302e-05,-6.5281e-05,-6.92311e-05,-7.45277e-05,-7.7931e-05,-8.17919e-05,-8.80999e-05,0.000594375302313277,0.000616234533274467,0.000642452332862135,0.000671443221724667,0.000703896299180497,0.000739758744456596,0.00077912129992704,0.000822924054819155,0.000871191712540931,0.000924881614045819,0.00126686621235235
59.8485,298.158,298.158,298.158,298.158,298.157,298.157,298.157,298.156,298.155,298.155,298.151,0.01617958590323,0.0163615402697912,0.016386366284201,0.0164536925946731,0.0166074681995782,0.0167252503718181,0.0166905062835134,0.01657848002683,0.0164568830584652,0.0162897206851437,0.0160268524670317,0.00719328,0.00727802,0.00733317,0.00734481,0.0073121,0.00723961,0.00713062,0.00698805,0.00681286,0.00661067,0.00537654,0.00582317782658232,0.00607807535326768,0.00636795885665101,0.00669153943424082,0.00706044616153965,0.0074761219893739,0.00793748070863797,0.00844268914505325,0.00898462019230641,0.00956121331212728,0.0127876893925369,-4.8237e-05,-4.96585e-05,-5.08848e-05,-5.22966e-05,-5.46592e-05,-5.70896e-05,-6.06662e-05,-6.50388e-05,-6.75973e-05,-7.08249e-05,-8.0042e-05,0.000562657089175992,0.00058085196048563,0.00060344345219747,0.000628593668437728,0.000656893446458404,0.000688133707937636,0.000722557956153,0.000761015768561992,0.000803175572337705,0.000849672289768238,0.00115571190181637
61.3636,298.156,298.156,298.156,298.156,298.156,298.155,298.155,298.155,298.154,298.154,298.15,0.0141756128615309,0.0142724559904734,0.0142209704310219,0.014279950980308,0.0144371396058915,0.0145561670779089,0.0145013447652278,0.0144234531232989,0.0143310502057595,0.0142042951250669,0.0145992123075185,0.00621877,0.00629658,0.00635123,0.00636659,0.0063447,0.00628863,0.00620002,0.00608026,0.00593041,0.00575723,0.00469672,0.00516657526800878,0.00538513695276174,0.00562642870744845,0.0059009660226102,0.00621470031457672,0.00656898774545972,0.00696274371207213,0.00739430862217692,0.00786118947742643,0.00836004186592388,0.0111643181609985,-4.15636e-05,-4.26724e-05,-4.35385e-05,-4.48874e-05,-4.6899e-05,-4.88361e-05,-5.19533e-05,-5.52898e-05,-5.71424e-05,-5.9704e-05,-7.18017e-05,0.000529041586267091,0.000542959482834585,0.000561083772711348,0.000581761978819517,0.000605077680963362,0.000630708331957015,0.000659128970687831,0.000690976844763991,0.000726025481646478,0.000764396493974168,0.00103185270266642
62.8788,298.154,298.154,298.154,298.154,298.154,298.154,298.154,298.154,298.153,298.153,298.15,0.0123310988966921,0.0123465784734071,0.0122606280426412,0.0123151126669633,0.0124709662817281,0.0125874540714157,0.0125179870586289,0.012474614222492,0.0124174474027475,0.0123350314146337,0.0132356714978878,0.00531156,0.0053815,0.00543305,0.00544935,0.00543465,0.00539075,0.00531849,0.00521825,0.00509148,0.0049448,0.00404501,0.00455654474355295,0.0047380375684454,0.00494424918465888,0.00517610857691374,0.00544146120081729,0.00574174189597547,0.00607596082936683,0.00644259264582202,0.00683998538010133,0.00726558325256823,0.0096673264142678,-3.5233e-05,-3.60681e-05,-3.66622e-05,-3.79232e-05,-3.95858e-05,-4.10858e-05,-4.37401e-05,-4.62153e-05,-4.75363e-05,-4.95525e-05,-6.13416e-05,0.000498856692848758,0.000508968564844628,0.000523874030660043,0.000540753178446507,0.000559816934363368,0.000580657386072028,0.000603918868723275,0.000630030158008329,0.00065867214909999,0.000689697034936355,0.000918551577212733
