z,Tmean,Trms,Wmean,Wrms,Vmean,Vrms,X_CH3OH,X_O2,X_CO2,X_H2O,X_CO,X_H2
69.8328,715.952,430.49854819732,3.58173,1.82519861932887,-0.025119,0.462273728433706,0.0123721268425476,0.157276954632309,0.0225247223782398,0.0490515455063157,0.00391163021668402,0.0045706518931142
70.318,711.615,428.075927844582,3.57632,1.82053014256837,-0.0248515,0.465670484355622,0.012144896666569,0.157930933127915,0.0222814000166545,0.0484520152594787,0.00372533446618973,0.00437394721982832
70.803,707.277,425.639518841942,3.57092,1.81584966338075,-0.0245841,0.469041575982343,0.0119175230115153,0.158585327097401,0.0220379241368716,0.0478521066691967,0.00353893116106476,0.00417710403840869
71.288,703.181,423.04255105131,3.56668,1.81079816655529,-0.0243304,0.472414013339994,0.0117112966759185,0.159192825529431,0.0218039507026806,0.0472830616228357,0.00337354284160893,0.00400758459542964
71.773,699.095,420.423595912503,3.56249,1.80571592450197,-0.0240774,0.475764647698839,0.0115058267318412,0.159799541898216,0.0215702019291919,0.0467152086950704,0.00320898167893387,0.00383915944568449
72.258,695.181,417.748728304468,3.55887,1.800441612494,-0.0241385,0.478311613908757,0.0113132541857088,0.160375562528943,0.0213484795280381,0.0461685023764506,0.0030907896707497,0.00368970642650562
72.742,691.35,415.037347717046,3.55551,1.79506545841649,-0.0243505,0.480473724567744,0.0111267880907095,0.160938690182754,0.0211325130210941,0.0456318110252229,0.00299486049713662,0.00354932402038228
73.227,687.565,412.389379106688,3.55231,1.7899636867825,-0.0247839,0.482208461145177,0.0109447028693827,0.161492223999265,0.0209192908916572,0.0451040755060289,0.00290162292198145,0.00341293860654939
73.712,683.85,409.85119250772,3.54936,1.78529549374886,-0.0255595,0.483295975567767,0.0107693772643788,0.162033000827357,0.0207104417534182,0.0445904042746585,0.00281256806829023,0.00328273966528175
74.197,680.148,407.305781937846,3.54637,1.78069087715976,-0.026359,0.484334595088974,0.0105948461284257,0.16257114323408,0.0205020506253349,0.0440784924207276,0.00272387504848165,0.00315320231661388
74.682,676.545,404.819712958744,3.54306,1.77669074405199,-0.0273514,0.484992783451465,0.0104266426441323,0.163092040887579,0.020298433455769,0.0435805201151581,0.00263837463529771,0.00302930670800798
75.167,672.942,402.317039161903,3.53975,1.77267876390507,-0.0283438,0.485651109336734,0.0102583633481593,0.163613162252143,0.020094724078338,0.0430824810316152,0.00255283583660763,0.00290535552128832
75.652,669.429,399.843719470495,3.53603,1.76863789397378,-0.0294105,0.486247879172753,0.0100955327161081,0.164116120808031,0.0198963195444035,0.0425976216125841,0.00247094376790582,0.0027873550894096
76.137,665.936,397.366329726111,3.53222,1.76457926996777,-0.0304927,0.486830566008339,0.00993386167896579,0.164616318398014,0.0196989603207148,0.0421156454738653,0.00238978628429972,0.00267056827036788
76.622,662.46,394.879728525028,3.52837,1.76033519535343,-0.0315015,0.487736609247245,0.00977580157501477,0.165109399962186,0.0195032686749149,0.0416387365486157,0.00231184947609912,0.00255952019847216
77.107,658.997,392.385015004396,3.52448,1.75593280053651,-0.0324488,0.488911034851945,0.00962092348653061,0.165598225098933,0.0193088836017886,0.0411663227567024,0.00223660966398016,0.00245326371042596
77.592,655.533,389.853818757749,3.52059,1.75148793886798,-0.0333032,0.49030806642355,0.00946712321372942,0.166085124475653,0.0191145759813872,0.040694111694547,0.00216221174174457,0.00234901450746891
78.077,652.065,387.251856031705,3.51664,1.74694018214706,-0.033896,0.492334236063266,0.00931660324632737,0.166571357212833,0.0189204825157938,0.0402230906774828,0.00209028124203,0.00225047816506776
78.562,648.596,384.630991991025,3.5127,1.74238055544706,-0.0344887,0.494352101239592,0.00916611221192457,0.167056851517629,0.0187262449874144,0.039752037313261,0.00201831222908446,0.00215190315966594
79.047,645.282,381.900510604529,3.50812,1.73803912499115,-0.0348812,0.496652796226901,0.00902213474154278,0.167524993182216,0.018540823351503,0.0392966867174226,0.0019451255164766,0.00205482476216701
79.532,641.971,379.147728464777,3.50353,1.73369259097454,-0.0352694,0.498948895178655,0.00887818265859958,0.167993310192986,0.0183555255780963,0.0388414795283105,0.0018718905205455,0.0019577379490742
80.017,638.619,376.187453272966,3.49846,1.72945945312401,-0.0354612,0.501220510354475,0.008732872215457,0.168470351652605,0.0181659275629138,0.0383833591201097,0.0017784837094297,0.00185756325101934
80.502,635.25,373.121963974248,3.49318,1.72527099320657,-0.0355675,0.503475917994098,0.00858691924642979,0.168951383098981,0.0179743979785522,0.0379236854758447,0.00167627768329697,0.00175602365551983
80.987,631.915,369.962160227232,3.4878,1.72096775100523,-0.0355466,0.505701492977824,0.0084436718951295,0.169425690692898,0.0177838647869964,0.037471109909829,0.0015797226277858,0.001661630769411
81.472,628.63,366.675605951637,3.48227,1.71650808329003,-0.0353458,0.507890736280945,0.00830426558652995,0.169889940343187,0.0175947874128491,0.0370282092548248,0.00149121760827941,0.00157742924830052
81.957,625.394,363.401981282436,3.47676,1.71208060557907,-0.0351295,0.510104891174354,0.00816744849026232,0.170346500488446,0.0174090162755353,0.0365916748117245,0.00140818939953299,0.00149633702465398
82.441,622.475,360.376192332401,3.4713,1.70793735248106,-0.0348102,0.512541705620138,0.00804803505307929,0.17075290620418,0.0172449272630932,0.0361986229785475,0.00136173359327328,0.0014361924701556
82.926,619.556,357.323382946037,3.46585,1.70378108922479,-0.0344909,0.514966018296353,0.00792858836683697,0.171159435254614,0.0170807928799862,0.0358053033432744,0.00131526476115546,0.00137603675377983
83.411,616.631,354.43758265737,3.46062,1.69979116364335,-0.0341462,0.517380904170225,0.0078116608805067,0.171563132328528,0.016919640922286,0.0354156311926146,0.00126942433784071,0.00131800266725724
83.896,613.705,351.562227777672,3.45545,1.69581838650252,-0.0337969,0.519785532695938,0.00769516328241867,0.171965996899156,0.0167590240772624,0.0350264755276028,0.00122369334720694,0.00126033672650209
84.381,610.692,348.612965909187,3.45009,1.69130423046831,-0.033291,0.521445107369894,0.00757737935950454,0.172379647879736,0.01659335118388,0.0346287776831972,0.00117873595083228,0.00120468973993908
84.866,607.656,345.624073235647,3.44469,1.68662977561764,-0.0327424,0.522901520364973,0.0074592300177657,0.172795158256068,0.0164261975716143,0.0342285764681922,0.00113400079642947,0.00114958348517738
85.351,604.609,342.5769986441,3.43915,1.6817342239486,-0.0319944,0.523457734683518,0.00734260053437643,0.173212072421301,0.0162574549120162,0.03382880252498,0.00109076258478283,0.00109693539372159
85.836,601.551,339.473121174564,3.43348,1.67663054964414,-0.0310614,0.523178745745658,0.00722739427284417,0.173629495666736,0.0160871242651295,0.0334294600009887,0.00104893032805639,0.00104657665865541
86.321,598.496,336.34208776185,3.42782,1.67151129221432,-0.0301325,0.522869008452404,0.00711231677714647,0.174046096219397,0.0159168748436078,0.0330303218784496,0.00100714601086103,0.000996291607500932
86.806,595.577,333.231151004824,3.4225,1.66625328206729,-0.029413,0.521236030987882,0.00700414873776896,0.174444205452471,0.0157514448604577,0.0326511337115801,0.00096807855534183,0.000949595655026475
87.291,592.658,330.090896572444,3.41718,1.66098163746623,-0.0286936,0.519597921473903,0.00689595435322514,0.174842422755526,0.0155859748651138,0.0322716945874953,0.000929002520486895,0.000902889645799927
87.776,589.799,326.955654485436,3.41198,1.6556690490554,-0.0280738,0.51799710423901,0.00678988103495668,0.175234022121667,0.0154230921640859,0.0319003509357546,0.000890351175603626,0.000856786914405227
88.261,587.094,323.878063474512,3.4071,1.65027876433044,-0.0277073,0.516500726040148,0.00668934779941833,0.175606632841506,0.0152670307775115,0.0315497043264616,0.000852819940876783,0.000812266876137302
88.746,584.389,320.77094631528,3.40221,1.64487081559617,-0.0273408,0.515,0.0065888011356042,0.175980239895171,0.0151108700116466,0.0311989804203716,0.000815280200842266,0.00076773673044721
89.231,581.71,317.696395950599,3.39724,1.63951212255354,-0.0270053,0.513661367050317,0.00648901366781937,0.176351098521179,0.0149556373597964,0.0308516510246307,0.000776828971186015,0.000723155685746926
89.716,579.105,314.7680098104,3.39204,1.63432248959622,-0.0267548,0.512797230881759,0.0063914536949411,0.176714474728886,0.0148032651986832,0.0305143579776288,0.000735765656519899,0.000678422593266942
90.201,576.5,311.812764331417,3.38684,1.62911632488291,-0.0265043,0.51193261275289,0.00629387154890572,0.177077023713451,0.014650858057576,0.0301768285004473,0.000694692127517377,0.000633680929598618
90.686,573.895,308.829240843544,3.38163,1.62389654842912,-0.0262539,0.511065553525181,0.00619627686440727,0.1774405549864,0.0144983524000644,0.0298393841579634,0.000653609483356277,0.000588929332397443
91.171,571.418,306.163681712903,3.37611,1.61900277949113,-0.0259199,0.510492899069125,0.00610674128062062,0.177784536800792,0.0143540751149759,0.0295195682273348,0.000618913119925151,0.00055113573552204
91.656,568.95,303.49810543066,3.37057,1.61411895472422,-0.0255783,0.509938231553587,0.00601774692384005,0.178126655872952,0.0142102782722133,0.0292009377879969,0.000584669816104195,0.000513815504508695
92.14,566.481,300.809075660958,3.36503,1.60922030809955,-0.0252367,0.50938394163931,0.00592872543472509,0.178468837069111,0.0140663867498502,0.0288822419783019,0.000550420608832487,0.00047648772876161
92.625,564.046,298.157341013097,3.35957,1.60429735398398,-0.0248485,0.508801533016559,0.00584270981934636,0.178805048469969,0.0139251505709052,0.0285691085324426,0.000519401576690509,0.000442123221188583
93.11,561.692,295.637785135798,3.35429,1.59933111018325,-0.0243465,0.50814860031294,0.00576416535813369,0.179125282463391,0.0137900750161698,0.0282696592123542,0.000496364613085775,0.000415112497638851
93.595,559.338,293.096571116074,3.34901,1.59434939708961,-0.0238446,0.507495812790608,0.00568559879089572,0.179446487635053,0.0136550424230183,0.0279703197134313,0.000473323665700365,0.000388097085272864
94.08,556.985,290.533130640896,3.34373,1.58935521517375,-0.0233426,0.506841198009791,0.00560701783146452,0.179766833440297,0.0135199195061788,0.0276707654036202,0.000450279652499209,0.000361078329511058
94.565,554.64,287.937666865591,3.33831,1.58423798717238,-0.0229147,0.50620746734911,0.00552965068357565,0.180085150796339,0.0133853376932993,0.0273735036511081,0.000427731674883234,0.000335175440363608
95.05,552.319,285.291254685453,3.33249,1.57880651126096,-0.022688,0.505637221731154,0.00545560545545847,0.180397310611127,0.0132521051758031,0.0270825971561723,0.000406569755813881,0.000312357941530914
95.535,549.998,282.620062982089,3.32667,1.57335628514332,-0.0224614,0.505066332277256,0.0053815493705375,0.180710457300346,0.0131189190598409,0.0267914899302373,0.000385405503654456,0.000289538228820869
96.02,547.677,279.923382374535,3.32085,1.56789030228521,-0.0222347,0.504494796801711,0.00530748930491708,0.18102272936367,0.0129856439229338,0.0265003309083431,0.000364237739854141,0.000266713316246351
96.505,545.356,277.200468975072,3.31503,1.56240199692653,-0.022008,0.503922613106417,0.00523340820425519,0.181335051795179,0.0128523470535641,0.0262091244135885,0.00034306652877614,0.000243886121000121
96.99,543.167,274.486247378625,3.30886,1.55717051089468,-0.0219885,0.503605003946545,0.00516453005245864,0.181628160400013,0.0127262365788047,0.0259355283602598,0.00032411772457234,0.000224699466498692
97.475,541.001,271.753380843735,3.30265,1.55197938130634,-0.0220064,0.503328918302932,0.00509660372594758,0.181918402802325,0.0126014613388779,0.0256650481956339,0.00030557351316526,0.000206172396889511
97.96,538.836,268.992564953011,3.29643,1.5467708298258,-0.0220243,0.50305268113787,0.00502866750923052,0.182208687749327,0.0124766679359618,0.0253945286560766,0.000287026600166416,0.000187641193580253
98.445,536.671,266.203305764598,3.29022,1.54154467985849,-0.0220421,0.502776292201611,0.00496071178509619,0.18249809477979,0.01235185475036,0.0251239664464856,0.000268477974493636,0.000169107268047669
98.93,534.505,263.384319958497,3.28401,1.5363007518061,-0.02206,0.502499751243719,0.00489275577512722,0.182788464231419,0.0122270249899909,0.0248533680934713,0.000249925658105346,0.000150570665852102
99.415,532.447,260.587988978771,3.27829,1.53069918664642,-0.0221116,0.501971114706813,0.00482978895005473,0.183059743158291,0.0121095977705669,0.0245978736397074,0.000231812877814505,0.000136085160896263
99.9,530.391,257.762099619009,3.27258,1.52506065453148,-0.0221664,0.501431949520571,0.00476687604263781,0.183330141872494,0.0119923493673969,0.0243425021449353,0.000213677174000541,0.000121647511293662
100.385,528.334,254.904884221546,3.26687,1.51939790706714,-0.0222212,0.500892203972072,0.0047039546257989,0.183600569522738,0.0118750197635598,0.0240870959222372,0.00019554008565843,0.000107208088824264
100.87,526.277,252.015078913941,3.26116,1.51371727875452,-0.0222759,0.500351876183152,0.00464101667174344,0.183871960074488,0.011757741786852,0.0238316597993928,0.000177400625287407,9.27667699613331e-05
101.355,524.22,249.091950893641,3.25546,1.50801525191226,-0.0223307,0.499810964265491,0.00457807858304327,0.184142459477832,0.0116403811010637,0.0235761859069003,0.000159257706102872,7.83233779925584e-05
101.839,522.227,246.199106415925,3.24978,1.50186883581756,-0.0223063,0.499088168563431,0.0045194098623805,0.184401086375485,0.0115276305310324,0.0233316964704864,0.000144563255028333,6.80944046135835e-05
102.324,520.273,243.315844120353,3.24414,1.49550325977579,-0.0222375,0.498269003651642,0.00446325698243254,0.184652809150498,0.0114176965380064,0.0230936343943866,0.000131952917180204,6.0316383184383e-05
102.809,518.319,240.397795330989,3.23849,1.48911047273196,-0.0221687,0.497447484665467,0.00440708796917029,0.184903628744413,0.0113077480236693,0.0228557006653799,0.000119341133231586,5.25374737336462e-05
103.294,516.365,237.443888108328,3.23284,1.48269012271614,-0.0220999,0.496625613515856,0.0043509224175027,0.185155408269281,0.0111977892233913,0.0226175848781946,0.000106728975141947,4.47576971560481e-05
103.779,514.41,234.452980360668,3.2272,1.47624185010451,-0.0220311,0.49580237998622,0.00429474972826834,0.185406284673843,0.0110878159533265,0.022379597565465,9.41139398535254e-05,3.69770352103162e-05
104.264,512.456,231.423205405162,3.22155,1.46976528738435,-0.0219623,0.494976767131549,0.00423856252198313,0.185658120693063,0.0109778323209926,0.0221414280159014,8.14979097706786e-05,2.91956464009537e-05
104.749,510.673,228.776309962374,3.2162,1.46388182583158,-0.0218751,0.49470799467969,0.00418989901705588,0.185883832233585,0.0108782304906272,0.0219299641415604,7.49483775646751e-05,2.58239397707206e-05
105.234,508.947,226.240358910606,3.21096,1.45817008610107,-0.0217913,0.494635219126176,0.00414366680400353,0.186100859129054,0.0107820419302143,0.021727341009715,7.03005072756568e-05,2.38349230792879e-05
105.719,507.221,223.675881578681,3.20572,1.4524358849877,-0.0217075,0.494562432863638,0.00409743102543377,0.186317922112429,0.0106859114200272,0.0215245430501726,6.56522459361066e-05,2.18458820358726e-05
106.204,505.495,221.081659121692,3.20048,1.44667895540096,-0.0216237,0.494489635887346,0.00405119090505218,0.186534986127933,0.0105897064107961,0.0213218852558647,6.10036832606739e-05,1.98565251583696e-05
106.689,503.769,218.456402973225,3.19525,1.44089902491465,-0.0215399,0.494416828192569,0.00400494721026502,0.186752086315775,0.0104935594393384,0.0211190525819799,5.63546260098593e-05,1.78669999313184e-05
107.174,502.043,215.799443928848,3.19001,1.4350958156165,-0.0214561,0.49434400977457,0.00395869932764347,0.186969194409736,0.0103974036368967,0.0209163608936442,5.17051675416049e-05,1.58774469655199e-05
107.659,500.37,213.291115614317,3.18486,1.42953488939585,-0.0215059,0.494457278235441,0.00391459365451034,0.187178760611142,0.010304482494539,0.0207215879912988,4.76213365625005e-05,1.42380257960034e-05
108.144,498.829,211.210084986489,3.17984,1.42457362042121,-0.0219113,0.495008080742123,0.00387575064372765,0.187368503344713,0.0102197901100498,0.0205471155005913,4.4928034407098e-05,1.34475418464404e-05
108.629,497.288,209.108345122809,3.17483,1.41959149053522,-0.0223167,0.495559280005934,0.00383690460495905,0.187557348561824,0.0101350909973643,0.0203724696103241,4.22345382421899e-05,1.26570009364974e-05
109.114,495.747,206.985506738999,3.16981,1.41459534850076,-0.0227221,0.496108859021888,0.00379805630385722,0.187747128863207,0.0100503871788155,0.0201978139493613,3.95408565108697e-05,1.18664055963195e-05
109.599,494.206,204.840425697664,3.1648,1.40957795101938,-0.0231276,0.496657829899016,0.00375920524310775,0.187936922644551,0.00996567734319151,0.0200231458814496,3.68469834312925e-05,1.10757540954442e-05
110.084,492.664,202.672642455759,3.15978,1.40454619005571,-0.023533,0.497206194651676,0.00372035142246675,0.188126729909785,0.00988096148998402,0.019848465405534,3.41529189835758e-05,1.02850464280392e-05
110.569,491.123,200.48142058555,3.15477,1.39949276525461,-0.0239384,0.49775395528313,0.00368149436942086,0.188315628768187,0.00979623836200468,0.0196737699967705,3.14586591121292e-05,9.49429573408409e-06
111.054,489.697,198.656235744061,3.1497,1.39504480214795,-0.0244971,0.498766478424523,0.00364709343796556,0.188488657861019,0.00971885524160287,0.0195149582569919,2.96980981555039e-05,8.97771711708951e-06
111.538,488.291,196.885245765141,3.14463,1.39070845255215,-0.0250656,0.499882986307796,0.00361346900413363,0.18865888066145,0.00964276669787681,0.0193591561470782,2.81099875034143e-05,8.50986795500462e-06
112.023,486.886,195.098436692865,3.13957,1.38636214604987,-0.0256341,0.500996007968127,0.00357985131712193,0.188828210178029,0.00956673835302684,0.0192031839994496,2.65216735070654e-05,8.04197474399074e-06
112.508,485.481,193.294852492248,3.1345,1.38199855282124,-0.0262026,0.50210755819844,0.00354622285761205,0.18899846512887,0.00949064078459583,0.0190472037610404,2.493336457566e-05,7.57406718339085e-06
112.993,484.076,191.474541388666,3.12943,1.37762113804921,-0.0267712,0.503215659533763,0.00351259195989115,0.189167815721926,0.00941460286570749,0.0188912119770243,2.33448508364228e-05,7.10612949642095e-06
113.478,482.671,189.63649437806,3.12437,1.37322976955788,-0.0273397,0.504322317570817,0.00347895939559595,0.189338099148213,0.00933856136768985,0.0187352127961854,2.17563427090245e-05,6.63816326320792e-06
113.963,481.282,187.863514286303,3.11929,1.36904346169141,-0.0277343,0.505788493344797,0.00344635519408624,0.189505581758407,0.0092634888828241,0.0185817463562331,2.04684017784639e-05,6.23640972524961e-06
114.448,479.915,186.191568015311,3.11418,1.36522159373488,-0.0278645,0.507751907923545,0.00341516517170863,0.189669339273525,0.00918977623160529,0.0184316088649704,1.95968158185116e-05,5.92486851844099e-06
114.933,478.549,184.504471490531,3.10907,1.36138899657666,-0.0279947,0.50970775940729,0.00338397350887697,0.189834018188957,0.00911605978316936,0.0182816232616902,1.87251786111818e-05,5.61329454887885e-06
115.418,477.182,182.801805242727,3.10396,1.35754557934531,-0.028125,0.511656134527868,0.00335278870525621,0.189997795747903,0.00904233824391131,0.0181314676717682,1.78533848126608e-05,5.30170136620159e-06
115.903,475.815,181.082853964698,3.09885,1.35369124987938,-0.0282552,0.513597118371978,0.00332159346150088,0.190162505382901,0.00896861339566166,0.0179813053058004,1.69816432042602e-05,4.99010438584212e-06
116.388,474.449,179.347706982833,3.09374,1.3498259147016,-0.0283854,0.515530794424543,0.00329039590548353,0.190326302511651,0.00889488293926641,0.0178311315538705,1.61097440726102e-05,4.67847355610385e-06
116.873,473.082,177.595608053803,3.08863,1.34594947899243,-0.0285156,0.517457244610605,0.00325920574873656,0.190491025193033,0.00882108353173945,0.0176809503719606,1.52378963789e-05,4.3668386960071e-06
117.358,471.752,175.966189934317,3.08302,1.34257215820976,-0.0280516,0.519076102320267,0.00323048799254647,0.19065010136583,0.00874935755267256,0.017536483473894,1.46288437139039e-05,4.15454768367063e-06
117.843,470.427,174.328425679807,3.0774,1.33920872159645,-0.0275663,0.520652475265412,0.00320192112078953,0.190809178166847,0.00867782300480292,0.0173924864712863,1.40204737880777e-05,3.94375313330077e-06
118.328,469.101,172.675418053642,3.07178,1.3358368163814,-0.0270811,0.522224089831176,0.00317334367949344,0.190968267653488,0.00860621917125452,0.0172483218125756,1.34120690502509e-05,3.73294650405157e-06
118.813,467.776,171.006432627548,3.06616,1.33245637827285,-0.0265958,0.52379098884956,0.00314477351429004,0.191127362791583,0.0085346763749992,0.0171043082053913,1.28037316434827e-05,3.52214202463846e-06
119.298,466.45,169.320996925957,3.06054,1.3290711041927,-0.0261105,0.525352262772323,0.00311620188031204,0.191286478010207,0.00846312993841144,0.0169601275811538,1.21952572185975e-05,3.31131121355521e-06
119.783,465.125,167.618316421565,3.05491,1.32567341377882,-0.0256252,0.526909859463647,0.00308761931849831,0.191445584102585,0.00839151323995081,0.0168160967116606,1.15867465476917e-05,3.10048230306812e-06
120.268,463.832,166.022287660422,3.04887,1.32197957624163,-0.0249053,0.527986742257796,0.00306009207405802,0.191600019702918,0.00832210544150196,0.0166766722937134,1.10465618604739e-05,2.93264078690664e-06
120.753,462.562,164.509270255509,3.0424,1.31794157685385,-0.024007,0.528627468071798,0.00303327958402447,0.191750721633759,0.00825418998465385,0.0165404212345942,1.05522293933333e-05,2.79785969018068e-06
121.237,461.292,162.982207617887,3.03594,1.31389116748687,-0.0231086,0.529266473527277,0.00300646547354934,0.191901420763215,0.00818627039069674,0.0164043215792504,1.00578388387357e-05,2.66307115791114e-06
121.722,460.022,161.440701187774,3.02947,1.30983205030263,-0.0222103,0.529905651979671,0.00297965018817715,0.192053043846257,0.00811828253809429,0.0162682160646561,9.56342249288128e-06,2.5282755868297e-06
122.207,458.751,159.884333191217,3.023,1.30575648572006,-0.021312,0.530544060375762,0.00295282419555004,0.192203759021905,0.00805035560005372,0.0161321016965108,9.06897855655474e-06,2.39347250089451e-06
122.692,457.481,158.312981148104,3.01654,1.30166816047716,-0.0204137,0.53118076019374,0.00292600574397128,0.192354482570965,0.00798242500901921,0.0159959800083695,8.57450796664431e-06,2.25866214813895e-06
123.177,456.213,156.744058898575,3.01001,1.29755924720222,-0.0195138,0.531804475347848,0.00289915888438742,0.192505213656806,0.00791468674967015,0.0158601543975976,8.08737262317693e-06,2.1266475996848e-06
123.662,454.957,155.263968775759,3.00285,1.29365760539642,-0.0186792,0.532444363290663,0.00287155432081479,0.192654051309651,0.00784779001530293,0.0157261657172482,7.66677412341429e-06,2.01549757567298e-06
124.147,453.701,153.769958054231,2.9957,1.28974416067684,-0.0178445,0.533083483143119,0.0028439480397299,0.192801980810028,0.00778095438117316,0.0155921685376102,7.24614247051273e-06,1.90434150491481e-06
124.632,452.445,152.260960196631,2.98854,1.28582269384235,-0.0170099,0.533721837664527,0.00281634030488623,0.192949918103215,0.00771411522746177,0.0154581643016462,6.8254989349932e-06,1.79316520458855e-06
125.117,451.189,150.737188510334,2.98138,1.28188533028505,-0.0161752,0.534358493897121,0.00278873111609337,0.193097863184676,0.00764727255368386,0.0153241530083844,6.40482297816901e-06,1.68199742563105e-06
125.602,449.933,149.197520086629,2.97423,1.27793583563495,-0.0153406,0.534995327082396,0.00276112971355904,0.193246732437112,0.00758036171086561,0.0151901360595972,5.9841356880409e-06,1.57082393706473e-06
126.087,448.677,147.641796250249,2.96707,1.27397409706791,-0.014506,0.535631403112252,0.00273351761427554,0.193394693138621,0.00751351198840515,0.0150561106380488,5.56341538144176e-06,1.45964443816949e-06
126.572,447.506,146.163264878697,2.9607,1.27006692737037,-0.0136494,0.536578046513273,0.00270739052640842,0.193532405967158,0.00745108838708327,0.0149310753514131,5.27121756290267e-06,1.38912729117978e-06
127.057,446.382,144.71143700482,2.9548,1.26603317492078,-0.0127568,0.537669973124778,0.00268212213220862,0.19366453922274,0.00739113773907383,0.0148109394598653,5.05233720617463e-06,1.34276572669055e-06
127.542,445.258,143.244895197002,2.9489,1.261982567233,-0.0118642,0.538760614744619,0.00265684345074434,0.193796670071747,0.00733111860399441,0.0146908132673356,4.83343611631361e-06,1.2964033717104e-06
128.027,444.134,141.763182808513,2.943,1.25792289111853,-0.0109717,0.53984812679123,0.00263156360288976,0.193928808203804,0.00727109670539989,0.0145706655678178,4.61452482226585e-06,1.25003885708302e-06
128.512,443.01,140.265819072217,2.9371,1.25384608305804,-0.0100791,0.540934376796299,0.00260628300517311,0.194061883346067,0.00721113855389335,0.0144505146464227,4.39561429345971e-06,1.20367093659266e-06
128.997,441.885,138.752297278279,2.93119,1.24975997695558,-0.00918649,0.542017527391873,0.00258100976497757,0.194194033017583,0.00715111100321037,0.014330371606577,4.17668247666196e-06,1.15730207404112e-06
129.482,440.802,137.269443067276,2.92559,1.24566849522656,-0.00832188,0.543054325090962,0.00255665887948191,0.194321532705054,0.00709323162483114,0.0142145408608696,3.98198696088744e-06,1.11809106016056e-06
129.967,439.871,135.962862576514,2.92092,1.24192592371687,-0.00759065,0.543844646935133,0.00253584807297079,0.194430387213744,0.00704329935564213,0.0141152244474917,3.88858463407039e-06,1.10541942100523e-06
130.452,438.94,134.643603635672,2.91625,1.23816800152483,-0.00685941,0.544632903890318,0.00251504546398488,0.194539246120917,0.00699336519232768,0.0140159042667915,3.79517875222242e-06,1.09274873828578e-06
130.936,438.009,133.311289844484,2.91159,1.23440268956285,-0.00612818,0.545420938358622,0.00249423307122422,0.194648108927797,0.00694342911677117,0.0139165802824626,3.70175903368885e-06,1.08007613319057e-06
131.421,437.078,131.965525801249,2.90692,1.23062585703373,-0.00539694,0.546206920498084,0.00247342020277329,0.194757899671561,0.00689349202298971,0.0138172542864639,3.60834648953968e-06,1.06740462017833e-06
131.906,436.147,130.605895732161,2.90225,1.22683332201241,-0.00466571,0.54699268733686,0.00245261510629814,0.194866762668267,0.0068434864812197,0.0137179381232896,3.51492976276065e-06,1.05473100336186e-06
132.391,435.216,129.231575089062,2.89758,1.22303311484195,-0.00393448,0.547777327022578,0.00243180033197581,0.194975637950684,0.00679354468982392,0.0136186027728097,3.42149935382094e-06,1.0420569480631e-06
132.876,434.378,128.023435354626,2.89228,1.21905701261262,-0.00314333,0.547731686138387,0.00241310094998698,0.195073322323705,0.0067486203080612,0.0135296856965472,3.27461133705167e-06,1.00221110244707e-06
133.361,433.565,126.858188541379,2.88674,1.21488271038813,-0.002305,0.547423967323317,0.00239499285471031,0.195168206104274,0.00670512886784292,0.0134437623524787,3.10577450436489e-06,9.52709051735492e-07
133.846,432.752,125.68213874692,2.88121,1.21069814569941,-0.00146667,0.547116989317641,0.00237689315671045,0.19526309325005,0.00666163600861179,0.0133578362052072,2.93693213353393e-06,9.03205377323918e-07
134.331,431.939,124.494578195197,2.87567,1.20649906755041,-0.000628345,0.546809838975123,0.00235878387276689,0.195357983259976,0.00661814171313798,0.0132719072201874,2.76807394366678e-06,8.53700076749775e-07
134.816,431.127,123.295985336101,2.87014,1.20228116511904,0.000209984,0.546502516005187,0.0023406826857149,0.195451952646839,0.00657464515412578,0.013185973738209,2.59922015359391e-06,8.04193048919172e-07
135.301,430.314,122.085625689514,2.8646,1.19805258649193,0.00104831,0.546195020116442,0.00232257220663316,0.195546848129009,0.0065311414468035,0.0131000390737604,2.43036116361002e-06,7.54683063451766e-07
135.786,429.504,120.900372207864,2.85894,1.19449570949418,0.0016542,0.546587595907554,0.00230477538581703,0.195640816465759,0.0064879294642719,0.0130147706974233,2.28127249622901e-06,7.09798258058327e-07
136.271,428.695,119.783137377512,2.85317,1.19312614588735,0.00157757,0.548859727070588,0.00228760719690003,0.19573478413243,0.00644509514148192,0.0129303622805896,2.19673781325346e-06,6.80809448988773e-07
136.756,427.885,118.655804746333,2.8474,1.1917550083805,0.00150094,0.551122490921937,0.00227043815062678,0.195827830020941,0.00640225204432379,0.0128459494260666,2.11220010702407e-06,6.51818174442607e-07
137.241,427.076,117.517232778857,2.84162,1.19038649185884,0.0014243,0.553376002370902,0.00225326884934042,0.195921803760972,0.00635941494608456,0.0127615355401995,2.02764967299375e-06,6.22827487100006e-07
137.726,426.266,116.367521241969,2.83585,1.18901219505941,0.00134767,0.555620373996491,0.00223609898234189,0.196015779819237,0.00631656989562874,0.0126771188666859,1.94310676102041e-06,5.93835856430308e-07
138.211,425.457,115.206336631281,2.83008,1.18763630796637,0.00127104,0.557855716113047,0.00221892826045332,0.196108833630469,0.00627372261309667,0.0125927137463614,1.85856085586937e-06,5.64841770671037e-07
