r,Tmean02,Tmean04,Tmean06,Tmean08,Tmean10,Tmean12,Tmean14,Tmean16,Tmean18,Tmean20,Tmean30,Trms02,Trms04,Trms06,Trms08,Trms10,Trms12,Trms14,Trms16,Trms18,Trms20,Trms30,Wmean02,Wmean04,Wmean06,Wmean08,Wmean10,Wmean12,Wmean14,Wmean16,Wmean18,Wmean20,Wmean30,Wrms02,Wrms04,Wrms06,Wrms08,Wrms10,Wrms12,Wrms14,Wrms16,Wrms18,Wrms20,Wrms30,Vmean02,Vmean04,Vmean06,Vmean08,Vmean10,Vmean12,Vmean14,Vmean16,Vmean18,Vmean20,Vmean30,Vrms02,Vrms04,Vrms06,Vrms08,Vrms10,Vrms12,Vrms14,Vrms16,Vrms18,Vrms20,Vrms30
12.8788,878.838,634.309,546.588,527.391,526.061,527.227,529.122,529.138,523.258,514.051,472.58,462.99244054304,430.237143910193,387.511290158106,377.563239736074,383.093983246931,387.780865953956,392.313650030177,393.097952169685,379.955260524183,362.931122942081,298.48232778508,0.155745,0.38615,0.431152,0.452387,0.475595,0.515063,0.563558,0.611461,0.648529,0.687325,0.852607,0.69701865111344,0.764711056543581,0.765698374035103,0.715609530400483,0.665991741690541,0.633667105032287,0.634137209127488,0.659493745231901,0.680319042802713,0.707602289425352,0.746426821597402,0.00885715,0.00511829,-0.00155423,-0.0013095,0.00501298,0.00899808,0.0132063,0.0140718,0.00971876,0.00864642,0.0127303,0.170176966714065,0.14426087480672,0.116352051980186,0.12474253484678,0.128708585572214,0.145899280327218,0.167163991337848,0.187370221753618,0.201638785951513,0.213775817154326,0.294744295958378
14.3939,679.247,477.017,447.203,456.28,468.624,478.585,487.046,492.051,492.101,486.911,455.705,395.840877121098,323.742181372771,322.727439180495,334.720779157793,341.030790398756,353.033992697587,368.331372543801,373.859599315037,366.479194498132,353.738604056724,291.206799371169,0.18194,0.303135,0.300711,0.308046,0.32573,0.361288,0.40243,0.450725,0.488948,0.5327,0.705367,0.676645401964722,0.714032912406704,0.663104064231249,0.586672821937407,0.543324948810562,0.55246538353095,0.541352934784693,0.556946137431619,0.574126292726609,0.603382962967964,0.687882257366768,-0.00595504,-0.00380279,-0.00746638,-0.00380999,-0.00102994,0.00443772,0.00645421,0.00864992,0.00722413,0.00348327,0.0172194,0.139302189501817,0.0873365902700581,0.0806502944817934,0.106654582648848,0.12390964449953,0.135507933347092,0.148786424111879,0.162869272731231,0.175966189934317,0.192459865946124,0.272320766743926
15.9091,379.457,354.451,372.06,395.337,407.942,419.587,432.038,442.103,449.553,452.435,439,180.665159895316,186.194790474922,234.386433054475,270.493437998041,278.799748923847,286.368643534867,305.549832269632,324.87997783797,331.336686770421,329.898469229549,274.743880732583,0.277739,0.195681,0.169337,0.175975,0.202819,0.241466,0.283561,0.328673,0.371331,0.414146,0.580129,0.63004364928154,0.527575587001522,0.407460427526404,0.405646397740692,0.413997584534016,0.427307851554357,0.449056789281712,0.483319769924633,0.513150075513977,0.530188645672462,0.60329428971274,-0.00040119,-0.00305682,-0.00557954,-0.00774388,-0.00197372,-0.00122207,0.000343921,-0.000697204,-0.00358138,-0.00772704,0.0059436,0.0703419504989732,0.051118294181242,0.0595356195902923,0.0772008419643206,0.103604053974736,0.112167285783333,0.1210194199292,0.132438287515356,0.15583067733922,0.176668050309047,0.261435077983043
17.4242,309.126,315.035,331.991,352.566,367.995,380.023,392.678,401.592,412.502,419.459,416.313,58.7056215366127,89.3125970958185,153.900617282713,211.045492726094,232.717210364855,244.781330987475,257.744447078885,269.619546769147,288.509445252664,298.240506973818,249.69621542987,0.18695,0.120373,0.0969851,0.102599,0.124884,0.158142,0.195569,0.23856,0.284161,0.327016,0.466156,0.353636819350022,0.240813620877225,0.276361538568593,0.314091865542551,0.305029506769427,0.327307195154644,0.352743532896069,0.388444333206188,0.421954973901245,0.45317215271903,0.527838990602248,-0.000176105,-0.000974875,-0.00109843,-0.00275978,-0.00196135,-0.00165356,-0.00566975,-0.00900379,-0.00921145,-0.0144101,-0.00438103,0.0329648297432279,0.0305805657240019,0.0384089833242173,0.0613861547907995,0.0674894806618039,0.0756261859411143,0.0968698095383696,0.125979363389406,0.144241810859404,0.167880910171467,0.230420051210827
18.9394,299.996,301.99,310.397,324.596,335.798,349.72,364.886,374.41,384.173,391.835,392.52,23.4713868358902,35.2264105466339,74.9904660606933,136.093717709525,158.453147649392,188.91241356777,218.687676836167,233.846744685488,247.30487257634,257.493689243057,212.261159895069,0.132309,0.096948,0.0762549,0.0741168,0.0858207,0.105761,0.131892,0.167058,0.208104,0.252158,0.37679,0.204057099851978,0.183018851488037,0.213839191917665,0.228429857943308,0.244419720971938,0.272569073814327,0.287612934340582,0.314950154786436,0.355498241908452,0.386472508724747,0.464108823445536,0.00010006,0.000131131,-0.000548386,-0.000695504,-0.00165022,-0.00223339,-0.00497733,-0.0105737,-0.0146395,-0.0135666,-0.00498572,0.019735526342107,0.0201899975235263,0.0338722600367912,0.0485912543571371,0.0511915032012149,0.058795322943241,0.0775662297652786,0.118614501642927,0.140410469695105,0.158768699686053,0.195848410767103
20.4545,298.026,298.529,301.289,306.755,312.741,323.085,336.238,348.192,359.904,368.91,373.114,6.39438816463311,10.1195849717269,24.3156122686639,55.009817305641,77.5336701053162,114.407604642349,152.549336281742,179.392307527385,196.72035990207,208.043985733787,182.799617067433,0.106349,0.086921,0.0718774,0.0639303,0.0649729,0.073541,0.0897199,0.113926,0.147471,0.18777,0.309085,0.151746499135894,0.14358238053466,0.166981136659205,0.201756536449256,0.214474007749191,0.225647512727262,0.236669389655697,0.260925468285486,0.297502773096319,0.336395600446855,0.41214924481309,0.000120274,0.000348937,-0.00011252,-0.00012517,-0.00136525,-0.0018679,-0.00304829,-0.00712267,-0.0127799,-0.0107076,-0.00396391,0.0142188607138547,0.0162090406872214,0.0273053840844622,0.0399793696798736,0.0469286692758275,0.0516526862805798,0.0619798354305656,0.0946065008337165,0.122317619335891,0.127657353881396,0.18551738463012
21.9697,297.754,297.829,298.466,300.29,303.248,308.567,315.849,325.478,338.207,348.854,360.503,1.84921334626376,2.51383173661246,7.84380647390028,21.3117103959302,37.2026880749228,65.2180956483705,91.9427539287355,120.33661122036,148.875787151571,164.653879395537,164.182215845688,0.0921468,0.0807867,0.0698449,0.0625218,0.0591377,0.0611655,0.068679,0.0810825,0.0996439,0.1281,0.245466,0.118708887620094,0.115467744413754,0.126814431355426,0.157399491739967,0.17569974388143,0.185321072735941,0.196003061200584,0.213031687783766,0.240497609135725,0.275085623033993,0.353633991578864,0.000110504,0.000262038,0.000295185,7.83333e-05,-0.000696203,-0.000561089,-0.00137283,-0.00361003,-0.00774658,-0.00813467,-0.00285483,0.011139569111954,0.0125385405849325,0.0175750675674377,0.0261429914126138,0.0394441377139874,0.0477598157450382,0.0508258792348937,0.0601641089022351,0.0900834613011734,0.107131694656623,0.174256994120753
23.4848,297.764,297.754,297.819,298.343,299.788,302.119,305.123,309.95,319.936,330.301,348.007,0.424732857217334,0.426823148388182,1.17369928005431,8.02202592865418,19.4024740690459,33.5107445455931,46.2553780656909,64.0620012175705,98.6507982735061,123.482792323465,144.164489386256,0.0818011,0.0744724,0.0673916,0.0609353,0.0572257,0.0565028,0.0581336,0.060787,0.0663673,0.0797529,0.177223,0.0949539362006652,0.0936035255746278,0.101813063994755,0.118776260254312,0.136473074267417,0.147824896414643,0.161388971122565,0.176762552595282,0.198665548095285,0.22337770703452,0.288268971621991,5.89082e-05,0.000106094,0.000188059,0.000211865,-0.000220074,-0.000452452,-0.00106699,-0.00193822,-0.00416462,-0.0045827,-0.00232094,0.00889830882808638,0.00984940607346453,0.0113401058196121,0.015969658731482,0.0223075099462042,0.0286156600483022,0.0364957531775959,0.0366166628736153,0.0568025527595371,0.077188859299772,0.144689667910325
25,297.83,297.815,297.82,297.908,298.473,299.572,300.497,302.318,307.585,315.153,335.262,0.246049588497929,0.254495775996381,0.265285318101097,1.17548287950102,8.07662677112172,16.3776677216263,20.5843872874565,27.8955910494831,51.8255728381269,78.7235034789484,123.858790564094,0.0724585,0.0683106,0.0629131,0.0579086,0.0540762,0.0516446,0.0500782,0.0484836,0.0477091,0.0496533,0.112437,0.0780456917452847,0.0781352033337087,0.0847768246633477,0.0960847542537316,0.109255663468765,0.121707846912186,0.134639518715717,0.148763234705353,0.168347854159178,0.190828981027516,0.240234052540434,5.55975e-07,1.04316e-05,3.34157e-05,2.69994e-05,0.000117442,-0.000307366,-0.000865402,-0.0015921,-0.00271167,-0.00232756,6.58745e-05,0.00743067291703786,0.00820031096971328,0.00914080412217656,0.011048257781207,0.0144453106577879,0.0173253571391761,0.0195322041766924,0.0227822738110137,0.032638014645502,0.0507232688221096,0.108961919953716
26.5152,297.896,297.886,297.888,297.912,298.07,298.484,298.725,299.538,301.583,305.505,324.162,0.220077259161414,0.224819038339728,0.224762763819989,0.289316090115984,1.9388527535633,5.86936112366585,7.69202184084263,12.8850688783568,23.503659289566,40.332121193907,105.345621646085,0.0661841,0.0631442,0.0593726,0.0554449,0.0515985,0.0481521,0.0452387,0.0424069,0.0395902,0.036729,0.0682506,0.0669850729640567,0.0674976295880085,0.0724559176327234,0.0813137749707883,0.0919544452432834,0.10310625587228,0.115007825820681,0.127817056764737,0.143529439488908,0.163537457482988,0.206295419241436,-4.83191e-05,-6.93692e-05,-7.81523e-05,-9.41034e-05,-9.31581e-06,-0.000222862,-0.000651896,-0.0012023,-0.00205498,-0.00192887,0.00109597,0.00643398787689253,0.0070613171575847,0.00777927374502273,0.00893528958680131,0.0109179210475255,0.0135621900886251,0.014910063715491,0.0167491193798361,0.0217487011106411,0.0310012096538183,0.0869448675886047
28.0303,297.955,297.948,297.951,297.967,298.023,298.171,298.319,298.673,299.477,301.068,315.463,0.19600382649326,0.199134125654043,0.199602855690995,0.200494887715373,0.617461739705385,2.25513192518753,3.42506934236374,6.36868118216009,11.8394256617456,20.3507493719519,85.6624188311304,0.0601841,0.0583789,0.0555744,0.0523553,0.0490744,0.0458735,0.0427994,0.0395431,0.0359938,0.0321656,0.0437807,0.0586027303118208,0.059119370767964,0.0632147134771645,0.0703026315296945,0.0790530201826597,0.0886587277147603,0.0989858070634371,0.110477146958093,0.123903188013868,0.140316428118735,0.175132521251765,-8.99151e-05,-0.000106716,-0.000122747,-0.000152863,-0.000212873,-0.000294022,-0.0005457,-0.000902318,-0.00146592,-0.00180406,0.000752483,0.00572008741191951,0.00623783616328611,0.00680895733574532,0.00762055116116938,0.0089148527750042,0.0107355018513342,0.0121598108537921,0.0139350278076508,0.0168804620789835,0.0216259797465918,0.0672908611922897
29.5455,298.005,298.001,298.004,298.018,298.045,298.107,298.194,298.36,298.683,299.311,308.927,0.175236697069992,0.177784420014803,0.179043011592187,0.179264608888648,0.220400090744083,0.646598020411445,1.44953785738766,2.99784756116785,5.75442438476691,9.75751505251209,64.7005409560075,0.0553596,0.0540192,0.0519105,0.0493933,0.0466157,0.0437109,0.0407102,0.0375253,0.0339729,0.0301433,0.0298809,0.0521900373634662,0.0528359725944361,0.0561515805654658,0.0617945790502695,0.0689767352083295,0.0771376691377177,0.0860688096815565,0.0960278084723378,0.107500697672155,0.120892514243025,0.152293466701628,-0.000116567,-0.000136425,-0.000163683,-0.000202818,-0.000264712,-0.000330951,-0.000524596,-0.000723606,-0.00104165,-0.0013951,-0.000293855,0.00515688859681882,0.00559060819589425,0.00606056103013574,0.00668044908670068,0.00755686442911344,0.00879889765822969,0.0100121925670654,0.0115784714017007,0.0136475272485531,0.0165740761431822,0.0515453198651439
31.0606,298.047,298.045,298.049,298.061,298.08,298.111,298.158,298.238,298.364,298.591,304.27,0.157226270069604,0.159547171707931,0.161367592781202,0.162775305252363,0.164536622063296,0.239144726055165,0.539925920844703,1.19949989578991,2.37695393308326,4.09074565330087,44.6058292154736,0.0509854,0.0500204,0.0484444,0.0464307,0.0440677,0.0414901,0.038722,0.0357504,0.0324544,0.0288977,0.022384,0.0468814462234262,0.047575413818484,0.0502523631285137,0.0547739901778207,0.0606743767994365,0.0675472427268501,0.07521436033099,0.0837447311775493,0.0934710115490359,0.104399233713663,0.134684446021061,-0.000135037,-0.000157286,-0.000189602,-0.000229653,-0.000278885,-0.00035622,-0.000491018,-0.000614696,-0.000805013,-0.0010439,-0.00101567,0.00469236614087179,0.005057410404545,0.00544773347365673,0.00592995784133412,0.00654453206883426,0.00739366620831641,0.00834082729709709,0.00959060999102768,0.0111559401217468,0.0132884536346409,0.0388146879415512
32.5758,298.083,298.082,298.087,298.097,298.112,298.132,298.156,298.194,298.244,298.321,301.045,0.141205169877027,0.143417920777007,0.14552422478749,0.147368246240498,0.148979193178108,0.152984966581687,0.18063997342781,0.376154223690231,0.780845695384178,1.39625928824126,24.698481734714,0.0468775,0.0463067,0.0451409,0.0434608,0.0414486,0.0392108,0.036763,0.0340501,0.0311097,0.0279188,0.0188596,0.0422523372134607,0.0428788992396027,0.0450499722530436,0.0487097526169041,0.0535520307738185,0.0592757960722587,0.0657613868466899,0.0730208874227094,0.0811323609911606,0.0900262739426663,0.120175288641218,-0.000148138,-0.000170788,-0.00020227,-0.000238465,-0.000287511,-0.000372633,-0.000437397,-0.000546773,-0.000697264,-0.0008045,-0.00125219,0.00429502037247788,0.00460127156338332,0.00492377903647188,0.00529078444089343,0.00574585937871786,0.00633567675943147,0.0070591005092717,0.00793052961661452,0.0090831932710914,0.0107085479874724,0.0285319995794196
34.0909,298.11,298.11,298.115,298.124,298.136,298.152,298.17,298.193,298.221,298.262,299.665,0.12838379960104,0.130437724604502,0.132429603941113,0.134228163959729,0.136002205864464,0.138678404951889,0.150760074290244,0.246044508168746,0.471943852592657,0.840169030612293,15.3905815354716,0.0435009,0.0430155,0.0420208,0.0406329,0.0389389,0.0369611,0.0347583,0.0323765,0.0298176,0.0270948,0.0184246,0.0387776997770626,0.039370801363447,0.0411970872756801,0.0442459037652075,0.0483280456877784,0.0532334481317902,0.0588293294199415,0.0650652749168095,0.0719250304136189,0.0793409100023437,0.107051856592962,-0.000153009,-0.000175321,-0.000206233,-0.000246548,-0.000290045,-0.000343602,-0.000417727,-0.000507326,-0.000603673,-0.000674639,-0.000684946,0.00399091468212489,0.00425423318589849,0.00453019867114015,0.00483723061265431,0.0052096449015264,0.00566874765711087,0.00624290797625594,0.00693912098179589,0.00786074423957427,0.00909339870455486,0.0234349951994875
35.6061,298.132,298.133,298.137,298.145,298.155,298.168,298.181,298.195,298.211,298.23,298.816,0.116640901916952,0.118477001987728,0.12033661122036,0.12212125122189,0.123962494327922,0.1257875192537,0.128028902986787,0.13619067515803,0.164437526130747,0.267721870604551,6.24546235278062,0.0402745,0.0399014,0.0390985,0.0379558,0.0365057,0.0347674,0.0328218,0.0307439,0.0285283,0.0262165,0.0181551,0.0356181133694641,0.03616213489273,0.037679437363103,0.0401951489610376,0.0436037842394442,0.047756779623421,0.0525256127998522,0.057823351684246,0.0635856902140725,0.069737221051602,0.0947391154697995,-0.000156481,-0.000177672,-0.000206333,-0.000243402,-0.000280791,-0.000320094,-0.000389063,-0.000459123,-0.00052025,-0.000567846,-0.000407908,0.00371801022053463,0.00394234701668942,0.00417633810891791,0.00443214395073084,0.0047327793102996,0.00508964635313692,0.00553286544206526,0.00607629821519649,0.00678594134958445,0.007700525956063,0.0190633155563244
37.1212,298.149,298.151,298.155,298.161,298.17,298.18,298.191,298.202,298.212,298.224,298.481,0.106242176182531,0.107785898892202,0.109486528851727,0.11129285691364,0.113073427470825,0.114680861524493,0.116223921806141,0.119418172821393,0.128337056223057,0.164760735613798,3.28822140373789,0.0371933,0.0369585,0.0363674,0.0354245,0.0341462,0.0326277,0.030951,0.029151,0.0272418,0.0252856,0.018046,0.0328406759979145,0.033315762035409,0.0345723878261251,0.0366608783309947,0.0395167053282533,0.0430122075694796,0.0470450847591967,0.0515278565438152,0.0564159551899992,0.0616180168457246,0.0834940117613233,-0.00015871,-0.000178216,-0.000203035,-0.000229772,-0.000260533,-0.000302323,-0.00035211,-0.000402852,-0.000447026,-0.000483698,-0.00041102,0.00348160882351823,0.00367275101252454,0.00387089137021436,0.00408702826023995,0.00433099295774075,0.00462545132932993,0.00496661856799976,0.00539352389444971,0.00592585858758037,0.0066494511051665,0.0159423649437591
38.6364,298.161,298.163,298.167,298.173,298.18,298.189,298.198,298.206,298.214,298.222,298.339,0.0979942855476787,0.0993625180840341,0.10099603952631,0.102763806858251,0.104366661343554,0.105949044356238,0.107274880563905,0.108677964647853,0.109981362057396,0.112461993580054,1.31641558787489,0.0344772,0.0343,0.0338089,0.0329967,0.0318898,0.0305845,0.029141,0.0275778,0.025927,0.0242379,0.0178177,0.0305117190600595,0.0309348347336785,0.0319995312465667,0.0337622570335575,0.0361874287564066,0.0391767788364485,0.0426424670956079,0.0465027956148875,0.0507039446197236,0.0551547822042658,0.0744778490559442,-0.000158135,-0.000175383,-0.000196294,-0.000217629,-0.000243587,-0.000280016,-0.000318514,-0.00035845,-0.000395189,-0.000425963,-0.000318501,0.00328813016773971,0.00345233254481662,0.00362241632063461,0.00380728249542899,0.00401336517152377,0.00425903744994101,0.00453853500592427,0.00488454706190861,0.00531097919408465,0.00589114589871953,0.0134446271796581
40.1515,298.172,298.174,298.178,298.182,298.189,298.196,298.203,298.21,298.216,298.223,298.276,0.0904164254989103,0.0916592603068561,0.0932706813527166,0.0949692055352681,0.0963229463835072,0.0979821922596142,0.0993283947318188,0.100535565846122,0.101219069349604,0.101888664727731,0.669140493469047,0.0319091,0.0317568,0.0313204,0.0306109,0.0296752,0.0285804,0.0273556,0.0260126,0.0246008,0.0231428,0.0175413,0.0282964838805107,0.0286731581797332,0.0295677865252034,0.0310342552673654,0.0330610042194728,0.0355865142996613,0.0385318050446641,0.0418245143426675,0.0453846890481801,0.0491298280070264,0.0660131047595854,-0.000156522,-0.000171385,-0.000188385,-0.000206336,-0.000228249,-0.000256141,-0.000286556,-0.000319147,-0.000352305,-0.000379207,-0.000187316,0.00310823422540837,0.003247475942944,0.00339182841547151,0.00354773166967289,0.00372310354408792,0.00392373546508936,0.0041585093483122,0.00443678937972043,0.00478882031402307,0.0052402576272546,0.0110425993316791
41.6667,298.179,298.181,298.185,298.189,298.195,298.201,298.207,298.212,298.218,298.223,298.25,0.0844244632793126,0.0856534879616703,0.087198623842352,0.0886761523748071,0.0899218549630734,0.0914835504339441,0.0928224649532644,0.093872679731645,0.0942145424019031,0.0941106263925599,0.207297612142543,0.029532,0.029417,0.0290483,0.0284402,0.0276407,0.0266991,0.0256355,0.0244665,0.0232372,0.0219683,0.0170052,0.0264208440440498,0.0267512055803098,0.0275140146107397,0.0287589985917452,0.030486734820246,0.0326566991595905,0.0352021306173362,0.0380549602548735,0.041131861129786,0.0443586519181997,0.0592752899613321,-0.000152873,-0.000164964,-0.000178404,-0.000193243,-0.000211552,-0.000233977,-0.000258787,-0.000285634,-0.000312335,-0.000330999,-0.000157755,0.00296330558667175,0.00308238868412146,0.00320636866252151,0.00334017963588787,0.00349064463960455,0.00365941252115691,0.00385769361147305,0.00408970659094268,0.00438343472633048,0.00475033683016268,0.00936540976145732
43.1818,298.185,298.187,298.19,298.194,298.199,298.204,298.209,298.214,298.218,298.223,298.24,0.0790137962636906,0.0802891026229587,0.0817420944189712,0.0829061517620978,0.084113910859025,0.0854812260089898,0.0867998271887681,0.0877053020062071,0.0878337634398071,0.0874785688040219,0.138916161766729,0.0272369,0.0271647,0.0268693,0.0263618,0.0256836,0.0248707,0.0239433,0.0229286,0.0218575,0.0207597,0.0163576,0.0246436401531917,0.0249251278833229,0.0255684766851684,0.0266182644062305,0.0280817556431217,0.0299326243420118,0.0321180634534525,0.0345723878261251,0.0372212305008848,0.039999499996875,0.0530815410477126,-0.000148437,-0.000157721,-0.000167776,-0.000179634,-0.000194531,-0.00021281,-0.000233089,-0.000254883,-0.000273897,-0.000282443,-0.00017202,0.00283152609029124,0.00293239151546992,0.00303785121426313,0.00315208026547548,0.0032794206805471,0.00342157858305198,0.00358572168468218,0.00378035712598691,0.00402092029266933,0.00432256868077304,0.00800354921269308
44.697,298.189,298.191,298.194,298.198,298.202,298.206,298.211,298.214,298.218,298.222,298.232,0.0740218211070222,0.0752762910882304,0.07655390257851,0.0774863213735173,0.0786478226017733,0.0798082702481391,0.0810319072958301,0.081773651013025,0.081726678630665,0.0811928568286644,0.0750912777891014,0.0250951,0.0250485,0.0248036,0.0243736,0.0237967,0.0230982,0.0222956,0.0214176,0.020487,0.0195379,0.0156124,0.022989019117831,0.0232259553086628,0.0237619233228289,0.0246387296750462,0.0258689775600042,0.027437638382339,0.0293040440895109,0.0314068463873723,0.0336810035479942,0.0360686844783671,0.0475359863682242,-0.000142766,-0.000149668,-0.000157166,-0.000166675,-0.000178777,-0.000193647,-0.000210065,-0.000227453,-0.000241019,-0.000244103,-0.000158999,0.00271494198833051,0.00279926597521565,0.00288808414004855,0.00298468256268569,0.00309147052387695,0.00321004672863184,0.00334510089533933,0.00350675063270829,0.00370205348421656,0.0039476575332721,0.00681228302406763
46.2121,298.191,298.194,298.196,298.2,298.203,298.207,298.211,298.214,298.217,298.22,298.227,0.0697445338359932,0.070875806873714,0.0718593765628397,0.0726933972242321,0.0737955960745626,0.0747389456709151,0.075756319868378,0.076312187755299,0.076157140177399,0.0755683134653672,0.0687205937110558,0.0231428,0.023101,0.0228781,0.0224973,0.0219969,0.0213948,0.0207027,0.0199398,0.0191279,0.0182995,0.0147465,0.021551496467763,0.0217524941098716,0.0222045941192358,0.0229512309038099,0.0240087484055292,0.0253687997351077,0.026999203691961,0.0288464382550082,0.0308549671852037,0.0329701380039575,0.0432722774995724,-0.000135719,-0.000140945,-0.000146938,-0.000154894,-0.00016497,-0.000177364,-0.000190774,-0.000204568,-0.000215459,-0.000218841,-0.00011255,0.00262090442404907,0.0026921757000612,0.00276774095608675,0.00285031226359499,0.00294125823415762,0.00304190236529708,0.00315710785371675,0.00329441952398294,0.00345971097058699,0.00366794220237997,0.00601623636503753
47.7273,298.194,298.197,298.198,298.202,298.205,298.208,298.211,298.213,298.216,298.218,298.221,0.0651872686956587,0.0661833815999152,0.0668359184869932,0.0675613054936034,0.0686010204005742,0.0692997113991105,0.070084734429118,0.0704284743551924,0.0701467746942081,0.0694900712332345,0.0616954617455774,0.0211904,0.0211535,0.0209527,0.0206211,0.020197,0.0196913,0.0191099,0.018462,0.0177688,0.0170612,0.0138806,0.0200109719903857,0.020171688080079,0.0205294666272653,0.0211293871184187,0.0219917029808971,0.023115514270723,0.0244782760830905,0.026035456592885,0.0277424584346809,0.0295483840505703,0.0385398495067119,-0.000128672,-0.000132221,-0.00013671,-0.000143112,-0.000151164,-0.000161081,-0.000171482,-0.000181683,-0.000189898,-0.000193579,-6.61014e-05,0.00252336283558271,0.00258064333064451,0.00264192164910317,0.00270928403826546,0.00278295167043914,0.00286390816891883,0.00295719461652425,0.00306742400068853,0.00319907799217212,0.00336505572019246,0.00509736206287134
49.2424,298.194,298.197,298.198,298.201,298.204,298.206,298.209,298.211,298.213,298.214,298.216,0.0614332971604162,0.0622587343270003,0.0627824816330161,0.0634891329283996,0.0643546424121834,0.0650029230112,0.0656073166651403,0.0658381348459994,0.065547768840747,0.0649587561457268,0.0578946456937082,0.0194486,0.0194186,0.019247,0.0189654,0.0186005,0.0181561,0.017639,0.0170613,0.0164425,0.0158077,0.0129132,0.0187891191917024,0.0189209936314138,0.0192231631112052,0.0197390222655531,0.0204885821861836,0.0214738445556449,0.0226777203439852,0.0240640187832373,0.0255927528804543,0.0272171453315736,0.0354033896682224,-0.000120084,-0.000122582,-0.000126447,-0.000131732,-0.000138346,-0.000146225,-0.00015469,-0.000163256,-0.00016956,-0.000172058,-7.0767e-05,0.00245951011382348,0.00250719763879914,0.00255861681382735,0.002615308777181,0.00267745961687567,0.00274604260709844,0.00282524866162255,0.00291876343679991,0.00303040756334853,0.00317033121298075,0.00461820311376622
50.7576,298.194,298.197,298.198,298.2,298.202,298.205,298.206,298.208,298.21,298.211,298.21,0.0575334685205055,0.0581669149946944,0.0585678239308923,0.0592654199343934,0.0599267886675066,0.0605403997343922,0.0609481747060566,0.0610617720018016,0.0607721975906746,0.0602713032877173,0.0541958485494969,0.0177241,0.0177011,0.0175591,0.0173278,0.0170205,0.0166345,0.0161781,0.0156668,0.0151188,0.0145529,0.0119375,0.0175207591159744,0.0176218330488062,0.0178662810903668,0.0182954092602489,0.0189284706196776,0.0197703060168526,0.0208093728881963,0.0220189690948509,0.0233636041740139,0.0248010080440292,0.0321580472043935,-0.000111443,-0.000113032,-0.000116352,-0.000120557,-0.000125785,-0.000131672,-0.000138295,-0.000145389,-0.000149846,-0.000151042,-7.97655e-05,0.00239707321540248,0.00243533570581142,0.00247680439276096,0.00252264940092752,0.00257311290074882,0.00262918618587577,0.00269403600569851,0.00277052161153816,0.00286178964985199,0.00297483108764178,0.00413828466879696
52.2727,298.193,298.196,298.197,298.2,298.201,298.203,298.204,298.205,298.207,298.207,298.204,0.0534579273821947,0.0538911866634981,0.0541701024551366,0.0548518003350847,0.0553009945661016,0.0558733389014832,0.0560736123323618,0.0560647839557061,0.0557766080001285,0.0553678607135945,0.0503443144754202,0.0160251,0.0160081,0.0158939,0.0157097,0.0154566,0.0151262,0.0147284,0.0142817,0.0138023,0.0133032,0.01096,0.0161937333558386,0.016261334508582,0.0164437526130747,0.0167798390933882,0.0172879726978035,0.0179758449036478,0.0188378608127356,0.0198574419299164,0.0210041662533889,0.0222408632925973,0.0287135508079374,-0.000102722,-0.000103418,-0.000106219,-0.00010938,-0.000113253,-0.000117256,-0.000122166,-0.000127828,-0.000130557,-0.000130606,-8.7093e-05,0.00233586600643102,0.0023644322785819,0.00239576710053377,0.00243052669189211,0.00246901397322899,0.0025122042114446,0.00256219242056486,0.00262096165557606,0.00269092920754151,0.00277576656079001,0.00362904946232481
53.7879,298.191,298.193,298.195,298.197,298.198,298.199,298.2,298.201,298.202,298.203,298.199,0.0500891205752307,0.0504638484461897,0.0507756831564086,0.0513524098752921,0.0517617619483727,0.0522445212438587,0.0523927475897189,0.052381294371178,0.0521171756717495,0.0517376072117758,0.0473170159667746,0.0145545,0.0145336,0.0144307,0.0142651,0.0140355,0.0137367,0.0133793,0.0129793,0.012549,0.0120987,0.00996696,0.0151397159814839,0.0151862437752066,0.0153342427266559,0.0156202112661769,0.0160629387099621,0.0166712926913302,0.0174413875594805,0.0183581589490886,0.019394767335547,0.0205185769487067,0.0264618026596829,-9.39554e-05,-9.46557e-05,-9.71436e-05,-9.96045e-05,-0.000102512,-0.000105683,-0.000110078,-0.000114699,-0.000116805,-0.000117119,-8.13468e-05,0.00229937817681216,0.00232168473311946,0.0023463162617175,0.00237400716089906,0.00240520685181129,0.00244064745508236,0.00248177960342976,0.0025303418741348,0.00258860773389867,0.00265965223290565,0.00337883115884769
