time,HRR_coarse(kW) 
8.0141,25.719
8.0149,25.663
8.0159,25.609
8.0166,25.601
8.0176,25.627
8.0183,25.664
8.0192,25.669
8.02,25.711
8.0209,25.728
8.0217,25.724
8.0225,25.7
8.0233,25.674
8.0241,25.632
8.0249,25.598
8.0257,25.579
8.0264,25.576
8.0272,25.568
8.0279,25.564
8.0286,25.542
8.0293,25.522
8.03,25.502
8.0307,25.475
8.0315,25.452
8.0322,25.409
8.0329,25.359
8.0336,25.294
8.0343,25.258
8.0351,25.225
8.0357,25.234
8.0365,25.223
8.0372,25.228
8.0379,25.23
8.0385,25.245
8.039,25.246
8.0395,25.235
8.04,25.217
8.0407,25.178
8.0414,25.16
8.042,25.161
8.0427,25.16
8.0434,25.165
8.0441,25.148
8.0448,25.119
8.0455,25.083
8.0462,25.038
8.0469,25.01
8.0476,25.006
8.0483,25.006
8.0488,25.017
8.0494,25.016
8.05,25.016
8.0508,25.005
8.0514,24.993
8.0521,24.93
8.0528,24.883
8.0536,24.79
8.0542,24.706
8.0551,24.59
8.0558,24.504
8.0566,24.392
8.0573,24.324
8.0581,24.227
8.0586,24.176
8.0591,24.112
8.0595,24.051
8.06,23.991
8.0606,23.898
8.0614,23.781
8.062,23.711
8.0627,23.593
8.0633,23.509
8.064,23.385
8.0647,23.291
8.0656,23.171
8.0663,23.084
8.0671,22.973
8.0677,22.891
8.0685,22.781
8.069,22.724
8.0695,22.648
8.07,22.574
8.0707,22.47
8.0715,22.368
8.0722,22.28
8.073,22.196
8.0737,22.109
8.0744,22.02
8.0752,21.931
8.0759,21.835
8.0767,21.741
8.0775,21.663
8.0783,21.589
8.0789,21.553
8.0794,21.505
8.08,21.462
8.0808,21.397
8.0816,21.345
8.0823,21.297
8.0831,21.246
8.0838,21.205
8.0846,21.157
8.0853,21.122
8.0861,21.076
8.0868,21.043
8.0876,21.001
8.0883,20.965
8.0889,20.939
8.0894,20.909
8.09,20.885
8.0908,20.855
8.0917,20.825
8.0925,20.807
8.0935,20.784
8.0943,20.777
8.0952,20.757
8.096,20.744
8.097,20.717
8.0978,20.701
8.0986,20.681
8.0993,20.653
8.1,20.625
8.101,20.588
8.1017,20.566
8.1027,20.538
8.1035,20.519
8.1044,20.494
8.1052,20.478
8.1061,20.464
8.107,20.456
8.108,20.454
8.1086,20.46
8.1093,20.453
8.11,20.445
8.1109,20.433
8.1119,20.425
8.1128,20.406
8.1138,20.392
8.1147,20.376
8.1157,20.366
8.1165,20.353
8.1175,20.332
8.1183,20.318
8.1192,20.303
8.12,20.289
8.1211,20.269
8.1219,20.263
8.1229,20.249
8.1237,20.245
8.1246,20.231
8.1254,20.219
8.1263,20.204
8.1271,20.191
8.1279,20.173
8.1286,20.155
8.1293,20.133
8.13,20.112
8.1309,20.08
8.1318,20.055
8.1327,20.029
8.1336,20.016
8.1344,20.004
8.1353,19.996
8.1361,19.987
8.1369,19.983
8.1378,19.967
8.1385,19.962
8.1392,19.947
8.14,19.926
8.1409,19.895
8.1417,19.868
8.1426,19.835
8.1434,19.81
8.1444,19.779
8.1452,19.76
8.1461,19.736
8.1469,19.726
8.1479,19.708
8.1486,19.705
8.1493,19.692
8.15,19.671
8.151,19.635
8.1519,19.609
8.1528,19.599
8.1538,19.587
8.1548,19.577
8.1557,19.562
8.1565,19.547
8.1574,19.535
8.1582,19.528
8.1588,19.526
8.1594,19.514
8.16,19.5
8.1608,19.482
8.1616,19.468
8.1624,19.457
8.1633,19.453
8.1642,19.448
8.1651,19.441
8.166,19.426
8.1668,19.402
8.1677,19.387
8.1685,19.383
8.1692,19.378
8.17,19.374
8.171,19.36
8.1719,19.349
8.173,19.335
8.1739,19.332
8.1751,19.313
8.176,19.296
8.1771,19.258
8.178,19.254
8.179,19.242
8.18,19.227
8.1812,19.192
8.1822,19.176
8.1833,19.132
8.1843,19.108
8.1854,19.077
8.1865,19.069
8.1877,19.051
8.1884,19.042
8.1892,19.014
8.19,18.985
8.1911,18.94
8.1922,18.901
8.1932,18.856
8.1943,18.802
8.1954,18.752
8.1964,18.718
8.1975,18.69
8.1983,18.675
8.1992,18.65
8.2,18.629
8.2011,18.59
8.2022,18.568
8.2033,18.545
8.2043,18.536
8.2055,18.515
8.2065,18.504
8.2077,18.475
8.2084,18.476
8.2092,18.463
8.21,18.459
8.2111,18.455
8.2122,18.463
8.2132,18.461
8.2142,18.455
8.2153,18.449
8.2164,18.444
8.2174,18.452
8.2183,18.456
8.2191,18.454
8.22,18.448
8.2212,18.456
8.2222,18.479
8.2233,18.519
8.2243,18.541
8.2253,18.548
8.2263,18.559
8.2273,18.577
8.2281,18.601
8.2288,18.62
8.2294,18.631
8.23,18.644
8.2309,18.65
8.2319,18.667
8.2327,18.696
8.2337,18.737
8.2345,18.774
8.2354,18.805
8.2362,18.821
8.2372,18.824
8.2379,18.838
8.2386,18.852
8.2393,18.874
8.24,18.901
8.2409,18.922
8.2417,18.924
8.2426,18.919
8.2434,18.927
8.2444,18.957
8.2452,18.995
8.2461,19.029
8.2469,19.05
8.2479,19.061
8.2485,19.097
8.2493,19.135
8.25,19.179
8.251,19.202
8.2518,19.205
8.2528,19.208
8.2536,19.232
8.2546,19.287
8.2554,19.334
8.2564,19.38
8.2572,19.411
8.2581,19.433
8.2587,19.466
8.2594,19.473
8.26,19.481
8.2609,19.497
8.2618,19.516
8.2626,19.55
8.2635,19.588
8.2644,19.621
8.2653,19.671
8.2662,19.721
8.2671,19.748
8.268,19.784
8.2687,19.812
8.2693,19.844
8.27,19.884
8.2709,19.924
8.2719,19.982
8.2727,20.04
8.2737,20.088
8.2745,20.122
8.2755,20.142
8.2764,20.181
8.2774,20.198
8.2782,20.235
8.2788,20.279
8.2794,20.32
8.28,20.354
8.2808,20.386
8.2818,20.44
8.2826,20.509
8.2835,20.579
8.2843,20.624
8.2853,20.67
8.2862,20.742
8.2872,20.826
8.2881,20.907
8.2887,20.973
8.2894,21.017
8.29,21.049
8.2909,21.096
8.2916,21.151
8.2925,21.216
8.2933,21.262
8.2941,21.32
8.2949,21.398
8.2958,21.467
8.2967,21.523
8.2975,21.566
8.2983,21.611
8.2988,21.653
8.2994,21.681
8.3,21.708
8.3008,21.733
8.3017,21.769
8.3025,21.831
8.3034,21.887
8.3042,21.929
8.305,21.982
8.3058,22.04
8.3067,22.102
8.3075,22.163
8.3083,22.229
8.3092,22.294
8.31,22.348
8.3111,22.414
8.312,22.482
8.3131,22.566
8.314,22.626
8.3151,22.696
8.316,22.77
8.317,22.85
8.3178,22.948
8.3185,23.023
8.3193,23.083
8.32,23.124
8.321,23.185
8.3217,23.25
8.3227,23.297
8.3236,23.35
8.3245,23.43
8.3252,23.491
8.326,23.533
8.3267,23.58
8.3276,23.59
8.3283,23.619
8.3292,23.642
8.33,23.683
8.3309,23.726
8.3317,23.757
8.3327,23.795
8.3336,23.818
8.3345,23.827
8.3354,23.844
8.3364,23.872
8.3372,23.902
8.3381,23.931
8.3387,23.963
8.3394,23.977
8.34,23.993
8.3409,24.017
8.3416,24.051
8.3425,24.085
8.3432,24.11
8.3441,24.124
8.3448,24.159
8.3457,24.213
8.3464,24.25
8.3472,24.25
8.348,24.236
8.3487,24.25
8.3493,24.275
8.35,24.288
8.3509,24.297
8.3516,24.31
8.3525,24.311
8.3532,24.325
8.354,24.338
8.3548,24.383
8.3556,24.399
8.3564,24.434
8.3573,24.475
8.3581,24.525
8.3587,24.567
8.3594,24.586
8.36,24.599
8.3609,24.615
8.3617,24.651
8.3626,24.695
8.3634,24.701
8.3643,24.743
8.365,24.78
8.3659,24.816
8.3666,24.846
8.3675,24.871
8.3682,24.901
8.3688,24.935
8.3694,24.961
8.37,24.987
8.3708,25.005
8.3716,25.059
8.3724,25.135
8.3733,25.171
8.3741,25.239
8.375,25.347
8.3758,25.417
8.3766,25.46
8.3773,25.512
8.3781,25.559
8.3787,25.64
8.3794,25.697
8.38,25.726
8.3808,25.751
8.3815,25.797
8.3824,25.862
8.3831,25.929
8.3839,25.973
8.3846,25.972
8.3853,25.986
8.3861,26.029
8.3868,26.089
8.3876,26.143
8.3884,26.134
8.3892,26.13
8.3895,26.181
8.3897,26.176
8.39,26.18
8.3904,26.206
8.3909,26.243
8.3917,26.285
8.3925,26.31
8.3932,26.337
8.3939,26.39
8.3947,26.465
8.3954,26.527
8.3962,26.533
8.3969,26.532
8.3976,26.541
8.3984,26.566
8.3989,26.597
8.3995,26.596
8.4,26.575
8.4007,26.523
8.4015,26.496
8.4022,26.523
8.4029,26.524
8.4037,26.492
8.4044,26.472
8.4052,26.457
8.4059,26.438
8.4066,26.425
8.4073,26.428
8.4081,26.422
8.4087,26.426
8.4094,26.41
8.41,26.38
8.4108,26.366
8.4115,26.372
8.4123,26.334
8.413,26.302
8.4138,26.237
8.4145,26.202
8.4153,26.143
8.416,26.089
8.4168,26.014
8.4175,25.972
8.4183,25.907
8.4188,25.873
8.4194,25.812
8.42,25.754
8.4208,25.687
8.4215,25.649
8.4223,25.615
8.423,25.583
8.4238,25.5
8.4245,25.428
8.4254,25.355
8.4261,25.288
8.427,25.212
8.4278,25.152
8.4285,25.068
8.4293,24.989
8.43,24.922
8.4308,24.861
8.4316,24.806
8.4324,24.768
8.4332,24.752
8.434,24.718
8.4348,24.668
8.4356,24.598
8.4364,24.539
8.4372,24.505
8.4379,24.475
8.4386,24.459
8.4393,24.428
8.44,24.373
8.4409,24.323
8.4415,24.319
8.4424,24.314
8.4431,24.309
8.4439,24.308
8.4446,24.311
8.4454,24.27
8.4461,24.267
8.4469,24.264
8.4476,24.281
8.4484,24.306
8.4489,24.334
8.4494,24.332
8.45,24.315
8.4508,24.242
8.4515,24.213
8.4523,24.214
8.453,24.239
8.4538,24.279
8.4545,24.286
8.4553,24.247
8.456,24.211
8.4568,24.195
8.4576,24.204
8.4584,24.193
8.4589,24.179
8.4594,24.134
8.46,24.084
8.4608,24.007
8.4615,23.954
8.4622,23.928
8.463,23.906
8.4637,23.879
8.4644,23.826
8.4651,23.77
8.4659,23.708
8.4666,23.651
8.4673,23.604
8.468,23.552
8.4687,23.524
8.4693,23.481
8.47,23.426
8.4708,23.362
8.4715,23.33
8.4723,23.278
8.473,23.257
8.4738,23.22
8.4745,23.201
8.4753,23.178
8.4759,23.163
8.4767,23.127
8.4774,23.097
8.4782,23.064
8.4787,23.047
8.4794,23.019
8.48,22.975
8.4808,22.938
8.4814,22.903
8.4822,22.859
8.4828,22.828
8.4836,22.792
8.4843,22.762
8.485,22.689
8.4857,22.627
8.4865,22.581
8.4872,22.531
8.488,22.487
8.4886,22.464
8.4893,22.44
8.49,22.408
8.4909,22.355
8.4918,22.296
8.4927,22.225
8.4936,22.158
8.4945,22.095
8.4954,22.04
8.4963,21.984
8.4972,21.944
8.4981,21.912
8.4987,21.897
8.4993,21.88
8.5,21.87
8.5009,21.833
8.5016,21.812
8.5026,21.769
8.5034,21.729
8.5043,21.675
8.5051,21.643
8.506,21.589
8.5068,21.543
8.5077,21.499
8.5084,21.468
8.5092,21.431
8.51,21.39
8.5108,21.35
8.5116,21.307
8.5124,21.265
8.5131,21.228
8.5139,21.203
8.5147,21.179
8.5156,21.144
8.5164,21.116
8.5171,21.099
8.5179,21.086
8.5186,21.071
8.5193,21.049
8.52,21.037
8.5209,21.022
8.5217,21.01
8.5226,20.989
8.5235,20.971
8.5245,20.951
8.5254,20.938
8.5264,20.934
8.5273,20.925
8.5282,20.917
8.5291,20.901
8.53,20.886
8.5311,20.892
8.532,20.895
8.5331,20.887
8.534,20.888
8.535,20.879
8.5359,20.878
8.5368,20.881
8.5377,20.883
8.5385,20.874
8.5392,20.876
8.54,20.881
8.541,20.873
8.5419,20.877
8.543,20.878
8.544,20.882
8.545,20.877
8.5459,20.878
8.547,20.87
8.5479,20.885
8.5486,20.89
8.5493,20.88
8.55,20.865
8.551,20.846
8.5519,20.833
8.5529,20.827
8.5538,20.811
8.5547,20.781
8.5556,20.76
8.5566,20.75
8.5574,20.749
8.5583,20.749
8.5588,20.759
8.5594,20.755
8.56,20.746
8.5608,20.73
8.5617,20.705
8.5625,20.688
8.5635,20.672
8.5643,20.666
8.5653,20.66
8.5662,20.656
8.5673,20.647
8.5681,20.644
8.5691,20.624
8.57,20.602
8.5711,20.576
8.572,20.57
8.573,20.567
8.5739,20.573
8.575,20.575
8.576,20.581
8.5771,20.575
8.578,20.572
8.579,20.563
8.58,20.569
8.5811,20.575
8.5822,20.596
8.5833,20.615
8.5844,20.629
8.5855,20.631
8.5865,20.635
8.5876,20.639
8.5884,20.652
8.5892,20.657
8.59,20.661
8.5911,20.659
8.5922,20.671
8.5932,20.703
8.5943,20.734
8.5954,20.772
8.5965,20.8
8.5975,20.837
8.5984,20.875
8.5992,20.894
8.6,20.919
8.6011,20.948
8.602,20.974
8.6031,21.007
8.604,21.047
8.6052,21.08
8.6062,21.113
8.6074,21.127
8.6081,21.161
8.6088,21.181
8.6094,21.195
8.61,21.214
8.6109,21.24
8.612,21.267
8.6129,21.29
8.614,21.322
8.6149,21.344
8.616,21.366
8.6169,21.4
8.6179,21.439
8.6186,21.479
8.6193,21.507
8.62,21.537
8.621,21.569
8.6219,21.595
8.6229,21.634
8.6239,21.682
8.6248,21.743
8.6258,21.806
8.6267,21.864
8.6277,21.898
8.6285,21.915
8.6292,21.927
8.63,21.95
8.631,21.987
8.6321,22.032
8.6331,22.07
8.6341,22.092
8.6351,22.11
8.6361,22.123
8.6372,22.138
8.6381,22.145
8.6391,22.139
8.64,22.135
8.6411,22.135
8.6421,22.159
8.6432,22.167
8.6441,22.16
8.6452,22.14
8.6461,22.13
8.6472,22.13
8.648,22.128
8.649,22.1
8.65,22.073
8.651,22.059
8.6519,22.054
8.6529,22.046
8.6538,22.032
8.6548,22.037
8.6558,22.065
8.6567,22.084
8.6576,22.084
8.6584,22.088
8.6592,22.093
8.66,22.1
8.6611,22.086
8.6619,22.086
8.6629,22.068
8.6638,22.069
8.6648,22.067
8.6657,22.048
8.6667,22.015
8.6676,22.011
8.6684,22.025
8.6692,22.028
8.67,22.035
8.6711,22.051
8.672,22.073
8.6731,22.068
8.6741,22.066
8.6752,22.07
8.6762,22.083
8.6773,22.092
8.6782,22.113
8.6791,22.125
8.68,22.135
8.6812,22.156
8.6822,22.191
8.6834,22.218
8.6844,22.258
8.6856,22.312
8.6867,22.356
8.6878,22.386
8.6889,22.419
8.69,22.453
8.6912,22.485
8.6923,22.532
8.6934,22.566
8.6945,22.616
8.6955,22.645
8.6967,22.658
8.6978,22.693
8.6985,22.738
8.6993,22.785
8.7,22.827
8.701,22.878
8.7023,22.898
8.7033,22.933
8.7045,22.995
8.7054,23.054
8.7066,23.11
8.7075,23.162
8.7083,23.218
8.7092,23.285
8.71,23.351
8.7111,23.418
8.712,23.444
8.713,23.477
8.7139,23.512
8.7149,23.57
8.7159,23.64
8.7169,23.701
8.7178,23.721
8.7185,23.741
8.7193,23.774
8.72,23.826
8.721,23.891
8.7217,23.932
8.7227,23.95
8.7236,24.003
8.7244,24.083
8.7252,24.15
8.7261,24.164
8.7269,24.17
8.7278,24.193
8.7285,24.239
8.7293,24.297
8.73,24.344
8.731,24.378
8.7319,24.415
8.7329,24.462
8.7339,24.521
8.7349,24.551
8.7359,24.584
8.7369,24.663
8.7379,24.734
8.7386,24.776
8.7393,24.797
8.74,24.827
8.741,24.885
8.7419,24.944
8.7428,25.015
8.7437,25.066
8.7445,25.137
8.7454,25.184
8.7463,25.235
8.7471,25.287
8.748,25.301
8.7487,25.335
8.7493,25.39
8.75,25.438
8.7509,25.475
8.7517,25.552
8.7526,25.601
8.7533,25.64
8.7542,25.715
8.755,25.782
8.7559,25.841
8.7566,25.897
8.7575,25.956
8.7582,26.017
8.7588,26.067
8.7594,26.114
8.76,26.192
8.7608,26.269
8.7617,26.325
8.7625,26.393
8.7635,26.474
8.7644,26.591
8.7653,26.67
8.7661,26.679
8.767,26.694
8.7679,26.764
8.7686,26.83
8.7693,26.869
8.77,26.88
8.7709,26.871
8.7718,26.911
8.7727,26.915
8.7736,26.896
8.7745,26.912
8.7754,26.936
8.7763,26.957
8.7772,26.966
8.7781,26.99
8.7787,27.024
8.7794,27.012
8.78,27.002
8.7809,26.979
8.7818,27
8.7827,27.041
8.7836,27.027
8.7844,27.011
8.7853,26.98
8.7861,26.942
8.787,26.925
8.7878,26.956
8.7885,26.969
8.7893,26.914
8.79,26.816
8.791,26.729
8.7917,26.731
8.7926,26.699
8.7934,26.69
8.7943,26.677
8.7951,26.69
8.796,26.65
8.7968,26.639
8.7977,26.681
8.7984,26.744
8.7992,26.73
8.8,26.692
8.8009,26.673
8.8017,26.707
8.8025,26.724
8.8033,26.722
8.8042,26.702
8.805,26.697
8.8058,26.699
8.8066,26.724
8.8074,26.741
8.8082,26.741
8.8088,26.738
8.8094,26.735
8.81,26.741
8.8108,26.717
8.8116,26.701
8.8124,26.713
8.8131,26.747
8.8139,26.821
8.8147,26.858
8.8155,26.881
8.8162,26.921
8.8171,26.964
8.8178,27.011
8.8185,27.028
8.8193,27.018
8.82,27.025
8.8207,27.076
8.8214,27.158
8.8221,27.211
8.8228,27.242
8.8235,27.286
8.8242,27.318
8.8249,27.363
8.8255,27.403
8.8262,27.441
8.8268,27.484
8.8275,27.527
8.8281,27.556
8.8288,27.588
8.8294,27.632
8.83,27.702
8.8307,27.765
8.8313,27.795
8.8321,27.79
8.8327,27.777
8.8334,27.805
8.8341,27.876
8.8348,27.927
8.8355,27.961
8.8362,27.965
8.8368,27.976
8.8375,27.986
8.8381,28.024
8.8388,28.051
8.8394,28.059
8.84,28.051
8.8407,28.049
8.8414,28.055
8.8421,28.078
8.8427,28.082
8.8435,28.063
8.8441,28.054
8.8449,28.038
8.8456,28.029
8.8464,28.039
8.847,28.054
8.8477,28.04
8.8483,28.02
8.8489,28.003
8.8494,27.959
8.85,27.916
8.8507,27.867
8.8514,27.809
8.8522,27.739
8.8529,27.669
8.8536,27.614
8.8543,27.556
8.8551,27.462
8.8558,27.376
8.8566,27.289
8.8573,27.196
8.8581,27.06
8.8587,26.97
8.8593,26.863
8.86,26.765
8.8608,26.637
8.8615,26.526
8.8623,26.405
8.863,26.289
8.8638,26.15
8.8645,26.035
8.8653,25.91
8.8661,25.8
8.8669,25.655
8.8676,25.524
8.8684,25.389
8.8689,25.313
8.8694,25.215
8.87,25.114
8.8708,24.977
8.8715,24.849
8.8722,24.732
8.8729,24.622
8.8737,24.517
8.8744,24.415
8.8752,24.319
8.876,24.242
8.8768,24.167
8.8776,24.088
8.8784,23.991
8.8789,23.934
8.8795,23.864
8.88,23.802
8.8807,23.719
8.8816,23.64
8.8824,23.575
8.8832,23.501
8.8839,23.44
8.8848,23.363
8.8855,23.301
8.8863,23.221
8.8871,23.16
8.8879,23.082
8.8885,23.027
8.8893,22.967
8.89,22.904
8.8908,22.836
8.8916,22.781
8.8925,22.719
8.8932,22.663
8.8941,22.605
8.8948,22.553
8.8957,22.477
8.8965,22.422
8.8974,22.36
8.898,22.322
8.8987,22.281
8.8993,22.24
8.9,22.206
8.9009,22.159
8.9016,22.125
8.9024,22.073
8.9032,22.027
8.904,21.964
8.9048,21.919
8.9057,21.858
8.9064,21.823
8.9074,21.781
8.9081,21.739
8.9088,21.709
8.9094,21.678
8.91,21.654
8.9108,21.602
8.9117,21.565
8.9125,21.537
8.9134,21.494
8.9142,21.451
8.9151,21.398
8.916,21.347
8.9168,21.303
8.9176,21.257
8.9184,21.218
8.9192,21.176
8.92,21.135
8.9209,21.084
8.9217,21.037
8.9227,20.987
8.9236,20.947
8.9245,20.892
8.9254,20.845
8.9263,20.795
8.9272,20.736
8.9281,20.678
8.9287,20.65
8.9293,20.617
8.93,20.585
8.9309,20.538
8.9316,20.499
8.9325,20.446
8.9332,20.408
8.9341,20.362
8.9349,20.329
8.9357,20.287
8.9365,20.252
8.9374,20.217
8.9382,20.197
8.9391,20.161
8.94,20.127
8.9409,20.099
8.9417,20.066
8.9426,20.036
8.9435,20.013
8.9444,19.981
8.9453,19.959
8.9462,19.93
8.9471,19.922
8.948,19.912
8.9487,19.911
8.9493,19.904
8.95,19.901
8.9509,19.89
8.9518,19.875
8.9527,19.849
8.9536,19.83
8.9546,19.812
8.9554,19.808
8.9564,19.792
8.9573,19.791
8.9582,19.784
8.9588,19.787
8.9594,19.776
8.96,19.772
8.9608,19.77
8.9617,19.761
8.9626,19.75
8.9636,19.736
8.9645,19.731
8.9655,19.708
8.9664,19.703
8.9673,19.697
8.9681,19.7
8.9687,19.7
8.9694,19.696
8.97,19.693
8.9708,19.688
8.9717,19.681
8.9726,19.676
8.9735,19.674
8.9745,19.666
8.9754,19.668
8.9764,19.673
8.9772,19.695
8.9782,19.702
8.9788,19.715
8.9794,19.709
8.98,19.7
8.9808,19.688
8.9818,19.673
8.9827,19.667
8.9836,19.665
8.9846,19.665
8.9854,19.668
8.9864,19.66
8.9873,19.67
8.9882,19.689
8.9888,19.709
8.9894,19.709
8.99,19.712
8.9908,19.718
8.9917,19.727
8.9926,19.734
8.9935,19.746
8.9945,19.749
8.9954,19.745
8.9963,19.735
8.9972,19.729
8.9982,19.71
8.9991,19.69
9,19.673
9.0009,19.65
9.0018,19.625
9.0028,19.591
9.0037,19.568
9.0046,19.55
9.0055,19.529
9.0065,19.494
9.0074,19.48
9.0082,19.449
9.0088,19.43
9.0094,19.4
9.01,19.38
9.0108,19.361
9.0117,19.348
9.0125,19.341
9.0134,19.312
9.0142,19.288
9.0151,19.258
9.0159,19.247
9.0168,19.233
9.0175,19.224
9.0183,19.21
9.0189,19.216
9.0194,19.207
9.02,19.192
9.0208,19.174
9.0217,19.159
9.0225,19.154
9.0234,19.138
9.0242,19.123
9.0251,19.1
9.0259,19.1
9.0268,19.091
9.0276,19.093
9.0284,19.096
9.0292,19.087
9.03,19.077
9.031,19.06
9.0318,19.07
9.0327,19.076
9.0335,19.1
9.0345,19.113
9.0353,19.131
9.0363,19.139
9.037,19.162
9.038,19.165
9.0386,19.174
9.0393,19.17
9.04,19.167
9.0409,19.167
9.0416,19.195
9.0426,19.211
9.0433,19.22
9.0443,19.209
9.0451,19.208
9.046,19.212
9.0469,19.231
9.0479,19.248
9.0485,19.274
9.0493,19.263
9.05,19.263
9.051,19.258
9.0518,19.271
9.0528,19.282
9.0537,19.302
9.0547,19.324
9.0556,19.358
9.0566,19.382
9.0576,19.399
9.0584,19.43
9.0592,19.478
9.06,19.518
9.061,19.546
9.0619,19.578
9.0631,19.61
9.0639,19.672
9.0649,19.728
9.0657,19.78
9.0667,19.816
9.0675,19.858
9.0684,19.895
9.0692,19.927
9.07,19.952
9.0709,19.969
9.0718,19.991
9.0728,20.019
9.0737,20.047
9.0747,20.083
9.0756,20.125
9.0766,20.147
9.0775,20.171
9.0783,20.191
9.0792,20.207
9.08,20.23
9.081,20.255
9.0819,20.267
9.0829,20.28
9.0838,20.308
9.0848,20.305
9.0856,20.333
9.0866,20.354
9.0875,20.39
9.0883,20.437
9.0892,20.485
9.09,20.516
9.0911,20.529
9.092,20.537
9.0931,20.566
9.094,20.62
9.095,20.651
9.0959,20.669
9.0969,20.654
9.0978,20.672
9.0986,20.701
9.0993,20.731
9.1,20.761
9.101,20.767
9.102,20.792
9.1029,20.826
9.1039,20.868
9.1048,20.934
9.1058,21.01
9.1067,21.06
9.1077,21.082
9.1084,21.14
9.1092,21.181
9.11,21.228
9.1111,21.276
9.112,21.312
9.113,21.301
9.1139,21.339
9.1149,21.417
9.1158,21.483
9.1168,21.515
9.1176,21.536
9.1184,21.566
9.1192,21.621
9.12,21.677
9.121,21.716
9.1219,21.757
9.1229,21.796
9.1237,21.846
9.1247,21.872
9.1255,21.928
9.1264,21.98
9.1272,22.025
9.1282,22.065
9.1288,22.113
9.1294,22.127
9.13,22.153
9.1308,22.176
9.1317,22.207
9.1325,22.262
9.1333,22.306
9.1342,22.351
9.135,22.367
9.1358,22.403
9.1365,22.449
9.1373,22.489
9.1381,22.557
9.1387,22.572
9.1394,22.592
9.14,22.632
9.1409,22.666
9.1417,22.716
9.1426,22.735
9.1435,22.788
9.1443,22.862
9.1452,22.958
9.1461,22.998
9.1469,23.01
9.1478,23.031
9.1485,23.083
9.1493,23.144
9.15,23.212
9.151,23.306
9.1518,23.429
9.1528,23.525
9.1537,23.586
9.1546,23.587
9.1554,23.65
9.1564,23.741
9.1572,23.841
9.1581,23.94
9.1587,24.037
9.1594,24.127
9.16,24.222
9.1609,24.298
9.1617,24.345
9.1626,24.392
9.1635,24.461
9.1644,24.571
9.1652,24.658
9.1661,24.732
9.167,24.846
9.1679,24.997
9.1686,25.111
9.1693,25.185
9.17,25.251
9.171,25.328
9.1718,25.462
9.1728,25.636
9.1736,25.799
9.1746,25.915
9.1754,26.067
9.1764,26.197
9.1772,26.271
9.1781,26.329
9.1787,26.442
9.1794,26.509
9.18,26.552
9.1809,26.577
9.1818,26.679
9.1826,26.778
9.1835,26.863
9.1844,26.978
9.1853,27.093
9.1862,27.14
9.1872,27.178
9.1881,27.246
9.1887,27.334
9.1894,27.384
9.19,27.424
9.1909,27.458
9.1918,27.492
9.1926,27.557
9.1935,27.598
9.1943,27.636
9.1952,27.672
9.196,27.706
9.1969,27.735
9.1977,27.738
9.1985,27.769
9.1992,27.793
9.2,27.817
9.2008,27.841
9.2016,27.894
9.2025,27.978
9.2032,28.054
9.2041,28.066
9.2048,28.096
9.2057,28.146
9.2064,28.202
9.2073,28.266
9.2081,28.295
9.2087,28.306
9.2094,28.299
9.21,28.303
9.2109,28.339
9.2117,28.395
9.2125,28.478
9.2133,28.509
9.2142,28.521
9.215,28.562
9.2158,28.661
9.2166,28.753
9.2174,28.833
9.2182,28.903
9.2188,28.965
9.2194,29.025
9.22,29.083
9.2208,29.154
9.2216,29.205
9.2224,29.228
9.2233,29.253
9.224,29.268
9.2249,29.314
9.2257,29.334
9.2265,29.355
9.2274,29.362
9.2282,29.356
9.2288,29.358
9.2294,29.351
9.23,29.354
9.2308,29.368
9.2316,29.391
9.2325,29.383
9.2334,29.376
9.2342,29.403
9.2351,29.344
9.2359,29.276
9.2367,29.198
9.2375,29.158
9.2383,29.103
9.2389,29.079
9.2394,29.056
9.24,29.023
9.2408,28.982
9.2416,28.967
9.2424,28.946
9.2432,28.881
9.244,28.806
9.2448,28.735
9.2455,28.683
9.2463,28.616
9.2471,28.57
9.2479,28.525
9.2486,28.464
9.2493,28.385
9.25,28.308
9.2509,28.207
9.2516,28.134
9.2525,28.016
9.2531,27.922
9.254,27.808
9.2547,27.74
9.2555,27.637
9.2562,27.564
9.2571,27.434
9.2578,27.344
9.2585,27.258
9.2593,27.158
9.26,27.038
9.2608,26.922
9.2615,26.819
9.2623,26.701
9.263,26.612
9.2638,26.517
9.2646,26.412
9.2654,26.311
9.2662,26.206
9.2669,26.113
9.2677,26.032
9.2685,25.978
9.269,25.936
9.2695,25.867
9.27,25.793
9.2707,25.679
9.2716,25.553
9.2724,25.453
9.2733,25.355
9.2741,25.277
9.2749,25.189
9.2757,25.137
9.2765,25.072
9.2773,25.005
9.2782,24.919
9.2788,24.865
9.2794,24.797
9.28,24.725
9.2808,24.63
9.2816,24.55
9.2825,24.459
9.2832,24.408
9.2841,24.334
9.2849,24.278
9.2858,24.205
9.2865,24.148
9.2874,24.067
9.2881,23.995
9.2887,23.928
9.2894,23.862
9.29,23.802
9.2908,23.715
9.2916,23.653
9.2924,23.578
9.2931,23.513
9.2941,23.43
9.2949,23.357
9.2959,23.273
9.2967,23.205
9.2976,23.109
9.2984,23.031
9.2992,22.947
9.3,22.861
9.3009,22.762
9.3017,22.676
9.3026,22.587
9.3034,22.5
9.3043,22.403
9.3051,22.314
9.306,22.22
9.3069,22.134
9.3078,22.049
9.3085,21.983
