s,kg/m2/s,kW/m2,kW/m2,C,C,m/s
 8.6635379E+000, 2.0998338E-002, 3.5832915E+001, 3.2607952E-002, 6.5218239E+001, 6.7265932E+001, 3.5750630E+000
 8.6651313E+000, 2.0825875E-002, 3.5863791E+001, 3.2636050E-002, 6.5236331E+001, 6.7324953E+001, 3.5324537E+000
 8.6667248E+000, 2.0825875E-002, 3.5863791E+001, 3.2636050E-002, 6.5236331E+001, 6.7324953E+001, 3.4785428E+000
 8.6683182E+000, 2.0838033E-002, 3.5890559E+001, 3.2660409E-002, 6.5251556E+001, 6.7380846E+001, 3.4154822E+000
 8.6699117E+000, 2.0838033E-002, 3.5890559E+001, 3.2660409E-002, 6.5251556E+001, 6.7380846E+001, 3.3404151E+000
 8.6716645E+000, 2.0112719E-002, 3.5912185E+001, 3.2680088E-002, 6.5266988E+001, 6.7433652E+001, 3.2135804E+000
 8.6734173E+000, 2.0112719E-002, 3.5912185E+001, 3.2680088E-002, 6.5266988E+001, 6.7433652E+001, 3.1280498E+000
 8.6751701E+000, 2.0376923E-002, 3.5931335E+001, 3.2697515E-002, 6.5279292E+001, 6.7481490E+001, 3.0452212E+000
 8.6769229E+000, 2.0376923E-002, 3.5931335E+001, 3.2697515E-002, 6.5279292E+001, 6.7481490E+001, 2.9657695E+000
 8.6786757E+000, 2.1046871E-002, 3.5965991E+001, 3.2729052E-002, 6.5283647E+001, 6.7516443E+001, 2.8995465E+000
 8.6804285E+000, 2.1046871E-002, 3.5965991E+001, 3.2729052E-002, 6.5283647E+001, 6.7516443E+001, 2.8383870E+000
 8.6821814E+000, 2.0498882E-002, 3.5968741E+001, 3.2731554E-002, 6.5283768E+001, 6.7539334E+001, 2.7760463E+000
 8.6839342E+000, 2.0498882E-002, 3.5968741E+001, 3.2731554E-002, 6.5283768E+001, 6.7539334E+001, 2.7275010E+000
 8.6856870E+000, 2.0308900E-002, 3.5967455E+001, 3.2730384E-002, 6.5282434E+001, 6.7554625E+001, 2.6869564E+000
 8.6874398E+000, 2.0308900E-002, 3.5967455E+001, 3.2730384E-002, 6.5282434E+001, 6.7554625E+001, 2.6579048E+000
 8.6891926E+000, 2.0405573E-002, 3.5963412E+001, 3.2726705E-002, 6.5278535E+001, 6.7558429E+001, 2.6691063E+000
 8.6909454E+000, 2.0405573E-002, 3.5963412E+001, 3.2726705E-002, 6.5278535E+001, 6.7558429E+001, 2.6514064E+000
 8.6926982E+000, 2.0802487E-002, 3.5954823E+001, 3.2718889E-002, 6.5268713E+001, 6.7549761E+001, 2.6392857E+000
 8.6944510E+000, 2.0802487E-002, 3.5954823E+001, 3.2718889E-002, 6.5268713E+001, 6.7549761E+001, 2.6332084E+000
 8.6962038E+000, 2.0645372E-002, 3.6044272E+001, 3.2800287E-002, 6.5254922E+001, 6.7522568E+001, 2.6300887E+000
 8.6979566E+000, 2.0645372E-002, 3.6044272E+001, 3.2800287E-002, 6.5254922E+001, 6.7522568E+001, 2.6294976E+000
 8.6997094E+000, 2.0481342E-002, 3.6025645E+001, 3.2783337E-002, 6.5240125E+001, 6.7484462E+001, 2.6295117E+000
 8.7014622E+000, 2.0481342E-002, 3.6025645E+001, 3.2783337E-002, 6.5240125E+001, 6.7484462E+001, 2.6296348E+000
 8.7032150E+000, 2.1017398E-002, 3.6003323E+001, 3.2763024E-002, 6.5219149E+001, 6.7431879E+001, 2.6206646E+000
 8.7049679E+000, 2.1017398E-002, 3.6003323E+001, 3.2763024E-002, 6.5219149E+001, 6.7431879E+001, 2.6341628E+000
 8.7067207E+000, 2.1330700E-002, 3.5975454E+001, 3.2737664E-002, 6.5191796E+001, 6.7367923E+001, 2.6176867E+000
 8.7084735E+000, 2.1330700E-002, 3.5975454E+001, 3.2737664E-002, 6.5191796E+001, 6.7367923E+001, 2.5628370E+000
 8.7102263E+000, 2.0627323E-002, 3.5943190E+001, 3.2708303E-002, 6.5165628E+001, 6.7291831E+001, 2.5509760E+000
 8.7119791E+000, 2.0627323E-002, 3.5943190E+001, 3.2708303E-002, 6.5165628E+001, 6.7291831E+001, 2.5395898E+000
 8.7137319E+000, 2.0969381E-002, 3.6069647E+001, 3.2823379E-002, 6.5138076E+001, 6.7208845E+001, 2.5251416E+000
 8.7154847E+000, 2.0969381E-002, 3.6069647E+001, 3.2823379E-002, 6.5138076E+001, 6.7208845E+001, 2.5074154E+000
 8.7172375E+000, 2.0756636E-002, 3.6035190E+001, 3.2792022E-002, 6.5109855E+001, 6.7178046E+001, 2.4903825E+000
 8.7189903E+000, 2.0756636E-002, 3.6035190E+001, 3.2792022E-002, 6.5109855E+001, 6.7178046E+001, 2.4731012E+000
 8.7207431E+000, 2.0585928E-002, 3.5999657E+001, 3.2759688E-002, 6.5081969E+001, 6.7219131E+001, 2.4523549E+000
 8.7224959E+000, 2.0585928E-002, 3.5999657E+001, 3.2759688E-002, 6.5081969E+001, 6.7219131E+001, 2.4302041E+000
 8.7242487E+000, 2.1127635E-002, 3.5963353E+001, 3.2726651E-002, 6.5049896E+001, 6.7229942E+001, 2.4083681E+000
 8.7260015E+000, 2.1127635E-002, 3.5963353E+001, 3.2726651E-002, 6.5049896E+001, 6.7229942E+001, 2.3872766E+000
 8.7277544E+000, 2.0964813E-002, 3.5923291E+001, 3.2690195E-002, 6.5015765E+001, 6.7211298E+001, 2.3671213E+000
 8.7295072E+000, 2.0964813E-002, 3.5923291E+001, 3.2690195E-002, 6.5015765E+001, 6.7211298E+001, 2.3489352E+000
 8.7312600E+000, 1.9978159E-002, 3.6030254E+001, 3.2787531E-002, 6.4987447E+001, 6.7186871E+001, 2.3380145E+000
 8.7330128E+000, 1.9978159E-002, 3.6030254E+001, 3.2787531E-002, 6.4987447E+001, 6.7186871E+001, 2.3315783E+000
 8.7347656E+000, 2.0665323E-002, 3.5992704E+001, 3.2753361E-002, 6.4957488E+001, 6.7166845E+001, 2.3274446E+000
 8.7365184E+000, 2.0665323E-002, 3.5992704E+001, 3.2753361E-002, 6.4957488E+001, 6.7166845E+001, 2.3230640E+000
 8.7382712E+000, 2.0237209E-002, 3.5951325E+001, 3.2715706E-002, 6.4927061E+001, 6.7146907E+001, 2.3168062E+000
 8.7400240E+000, 2.0237209E-002, 3.5951325E+001, 3.2715706E-002, 6.4927061E+001, 6.7146907E+001, 2.3086687E+000
 8.7417768E+000, 1.9767310E-002, 3.5908677E+001, 3.2676896E-002, 6.4898698E+001, 6.7124444E+001, 2.2990699E+000
 8.7435296E+000, 1.9767310E-002, 3.5908677E+001, 3.2676896E-002, 6.4898698E+001, 6.7124444E+001, 2.2884140E+000
 8.7452824E+000, 1.9402125E-002, 3.5865981E+001, 3.2638043E-002, 6.4872677E+001, 6.7104739E+001, 2.2769375E+000
 8.7470352E+000, 1.9402125E-002, 3.5865981E+001, 3.2638043E-002, 6.4872677E+001, 6.7104739E+001, 2.2640778E+000
 8.7487880E+000, 1.8944452E-002, 3.5916302E+001, 3.2683834E-002, 6.4849640E+001, 6.7085538E+001, 2.2508993E+000
 8.7505409E+000, 1.8944452E-002, 3.5916302E+001, 3.2683834E-002, 6.4849640E+001, 6.7085538E+001, 2.2375787E+000
 8.7522937E+000, 1.8461102E-002, 3.5874871E+001, 3.2646133E-002, 6.4830527E+001, 6.7076855E+001, 2.2242131E+000
 8.7540465E+000, 1.8461102E-002, 3.5874871E+001, 3.2646133E-002, 6.4830527E+001, 6.7076855E+001, 2.2114701E+000
 8.7557993E+000, 1.9154514E-002, 3.5833934E+001, 3.2608879E-002, 6.4807156E+001, 6.7080102E+001, 2.1998628E+000
 8.7575521E+000, 1.9154514E-002, 3.5833934E+001, 3.2608879E-002, 6.4807156E+001, 6.7080102E+001, 2.1907487E+000
 8.7593049E+000, 1.8622748E-002, 3.5788910E+001, 3.2567908E-002, 6.4783758E+001, 6.7063631E+001, 2.1855549E+000
 8.7610577E+000, 1.8622748E-002, 3.5788910E+001, 3.2567908E-002, 6.4783758E+001, 6.7063631E+001, 2.1813991E+000
 8.7628105E+000, 1.8848144E-002, 3.5744501E+001, 3.2527496E-002, 6.4759172E+001, 6.7046384E+001, 2.1780776E+000
 8.7645633E+000, 1.8848144E-002, 3.5744501E+001, 3.2527496E-002, 6.4759172E+001, 6.7046384E+001, 2.1758565E+000
 8.7663161E+000, 1.8994028E-002, 3.5811391E+001, 3.2588365E-002, 6.4732273E+001, 6.7029364E+001, 2.1743461E+000
 8.7680689E+000, 1.8994028E-002, 3.5811391E+001, 3.2588365E-002, 6.4732273E+001, 6.7029364E+001, 2.1734415E+000
 8.7698217E+000, 1.8981862E-002, 3.5765768E+001, 3.2546849E-002, 6.4705586E+001, 6.7011604E+001, 2.1737117E+000
 8.7715745E+000, 1.8981862E-002, 3.5765768E+001, 3.2546849E-002, 6.4705586E+001, 6.7011604E+001, 2.1740802E+000
 8.7733273E+000, 1.8675399E-002, 3.5721363E+001, 3.2506441E-002, 6.4681463E+001, 6.6994568E+001, 2.1746701E+000
 8.7750802E+000, 1.8675399E-002, 3.5721363E+001, 3.2506441E-002, 6.4681463E+001, 6.6994568E+001, 2.1755783E+000
 8.7768330E+000, 1.8520971E-002, 3.5680272E+001, 3.2469047E-002, 6.4660563E+001, 6.6976157E+001, 2.1773913E+000
 8.7785858E+000, 1.8520971E-002, 3.5680272E+001, 3.2469047E-002, 6.4660563E+001, 6.6976157E+001, 2.1797496E+000
 8.7803386E+000, 1.9445935E-002, 3.5639104E+001, 3.2431585E-002, 6.4633256E+001, 6.6959846E+001, 2.1817852E+000
 8.7820914E+000, 1.9445935E-002, 3.5639104E+001, 3.2431585E-002, 6.4633256E+001, 6.6959846E+001, 2.1829468E+000
 8.7838442E+000, 1.8968851E-002, 3.5688015E+001, 3.2476094E-002, 6.4604656E+001, 6.6943545E+001, 2.1823189E+000
 8.7855970E+000, 1.8968851E-002, 3.5688015E+001, 3.2476094E-002, 6.4604656E+001, 6.6943545E+001, 2.1808380E+000
 8.7873498E+000, 1.8181766E-002, 3.5643209E+001, 3.2435320E-002, 6.4582453E+001, 6.6926367E+001, 2.1780235E+000
 8.7891026E+000, 1.8181766E-002, 3.5643209E+001, 3.2435320E-002, 6.4582453E+001, 6.6926367E+001, 2.1739054E+000
 8.7908554E+000, 1.8361275E-002, 3.5598590E+001, 3.2394717E-002, 6.4559057E+001, 6.6910143E+001, 2.1687066E+000
 8.7926082E+000, 1.8361275E-002, 3.5598590E+001, 3.2394717E-002, 6.4559057E+001, 6.6910143E+001, 2.1631035E+000
 8.7943610E+000, 1.9394766E-002, 3.5551273E+001, 3.2351658E-002, 6.4526626E+001, 6.6893683E+001, 2.1576234E+000
 8.7961138E+000, 1.9394766E-002, 3.5551273E+001, 3.2351658E-002, 6.4526626E+001, 6.6893683E+001, 2.1521675E+000
 8.7978667E+000, 1.8022361E-002, 3.5500472E+001, 3.2305430E-002, 6.4499877E+001, 6.6877982E+001, 2.1471675E+000
 8.7996195E+000, 1.8022361E-002, 3.5500472E+001, 3.2305430E-002, 6.4499877E+001, 6.6877982E+001, 2.1427616E+000
 8.8013723E+000, 1.8176679E-002, 3.5507741E+001, 3.2312044E-002, 6.4476065E+001, 6.6864845E+001, 2.1401059E+000
 8.8031251E+000, 1.8176679E-002, 3.5507741E+001, 3.2312044E-002, 6.4476065E+001, 6.6864845E+001, 2.1337487E+000
 8.8048779E+000, 1.8841734E-002, 3.5465173E+001, 3.2273307E-002, 6.4449920E+001, 6.6847549E+001, 2.1323780E+000
 8.8066307E+000, 1.8841734E-002, 3.5465173E+001, 3.2273307E-002, 6.4449920E+001, 6.6847549E+001, 2.1325783E+000
 8.8083835E+000, 1.8674482E-002, 3.5423239E+001, 3.2235147E-002, 6.4424714E+001, 6.6832232E+001, 2.1323514E+000
 8.8101363E+000, 1.8674482E-002, 3.5423239E+001, 3.2235147E-002, 6.4424714E+001, 6.6832232E+001, 2.1297269E+000
 8.8118891E+000, 1.8056428E-002, 3.5380384E+001, 3.2196150E-002, 6.4402668E+001, 6.6817700E+001, 2.1254783E+000
 8.8136419E+000, 1.8056428E-002, 3.5380384E+001, 3.2196150E-002, 6.4402668E+001, 6.6817700E+001, 2.1194244E+000
 8.8153947E+000, 1.9679593E-002, 3.5338078E+001, 3.2157651E-002, 6.4370272E+001, 6.6803404E+001, 2.1094959E+000
 8.8171475E+000, 1.9679593E-002, 3.5338078E+001, 3.2157651E-002, 6.4370272E+001, 6.6803404E+001, 2.0960640E+000
 8.8189003E+000, 1.7944735E-002, 3.5360651E+001, 3.2178192E-002, 6.4347487E+001, 6.6786675E+001, 2.0814226E+000
 8.8206532E+000, 1.7944735E-002, 3.5360651E+001, 3.2178192E-002, 6.4347487E+001, 6.6786675E+001, 2.0636175E+000
 8.8224060E+000, 1.7424848E-002, 3.5323806E+001, 3.2144664E-002, 6.4333659E+001, 6.6773163E+001, 2.0433534E+000
 8.8241588E+000, 1.7424848E-002, 3.5323806E+001, 3.2144664E-002, 6.4333659E+001, 6.6773163E+001, 2.0214730E+000
 8.8259116E+000, 1.9712924E-002, 3.5292225E+001, 3.2115925E-002, 6.4308693E+001, 6.6758337E+001, 1.9999166E+000
 8.8276644E+000, 1.9712924E-002, 3.5292225E+001, 3.2115925E-002, 6.4308693E+001, 6.6758337E+001, 1.9736244E+000
 8.8294172E+000, 1.8441914E-002, 3.5256970E+001, 3.2083843E-002, 6.4288503E+001, 6.6743211E+001, 1.9508915E+000
 8.8311700E+000, 1.8441914E-002, 3.5256970E+001, 3.2083843E-002, 6.4288503E+001, 6.6743211E+001, 1.9332080E+000
 8.8329228E+000, 1.8135432E-002, 3.5228083E+001, 3.2057556E-002, 6.4275281E+001, 6.6732377E+001, 1.9195240E+000
 8.8346756E+000, 1.8135432E-002, 3.5228083E+001, 3.2057556E-002, 6.4275281E+001, 6.6732377E+001, 1.9066042E+000
 8.8364284E+000, 1.8673855E-002, 3.5238982E+001, 3.2067474E-002, 6.4260193E+001, 6.6719831E+001, 1.8945576E+000
 8.8381812E+000, 1.8673855E-002, 3.5238982E+001, 3.2067474E-002, 6.4260193E+001, 6.6719831E+001, 1.8631191E+000
 8.8399340E+000, 1.8963795E-002, 3.5214653E+001, 3.2045334E-002, 6.4244584E+001, 6.6703081E+001, 1.8524034E+000
 8.8416868E+000, 1.8963795E-002, 3.5214653E+001, 3.2045334E-002, 6.4244584E+001, 6.6703081E+001, 1.8437185E+000
 8.8434397E+000, 1.8279540E-002, 3.5197390E+001, 3.2029625E-002, 6.4238472E+001, 6.6691168E+001, 1.8356865E+000
 8.8451925E+000, 1.8279540E-002, 3.5197390E+001, 3.2029625E-002, 6.4238472E+001, 6.6691168E+001, 1.8278056E+000
 8.8469453E+000, 1.9192610E-002, 3.5183626E+001, 3.2017100E-002, 6.4229114E+001, 6.6675190E+001, 1.8193348E+000
 8.8486981E+000, 1.9192610E-002, 3.5183626E+001, 3.2017100E-002, 6.4229114E+001, 6.6675190E+001, 1.8126597E+000
 8.8504509E+000, 1.9613148E-002, 3.5167005E+001, 3.2001974E-002, 6.4214619E+001, 6.6660767E+001, 1.8075805E+000
 8.8523790E+000, 1.9613148E-002, 3.5167005E+001, 3.2001974E-002, 6.4214619E+001, 6.6660767E+001, 1.8008948E+000
 8.8543071E+000, 1.8085983E-002, 3.5115901E+001, 3.1955470E-002, 6.4207539E+001, 6.6639496E+001, 1.7936819E+000
 8.8562351E+000, 1.8085983E-002, 3.5115901E+001, 3.1955470E-002, 6.4207539E+001, 6.6639496E+001, 1.7849966E+000
 8.8581632E+000, 1.9616910E-002, 3.5101683E+001, 3.1942531E-002, 6.4194799E+001, 6.6617378E+001, 1.7831217E+000
 8.8600913E+000, 1.9616910E-002, 3.5101683E+001, 3.1942531E-002, 6.4194799E+001, 6.6617378E+001, 1.7829982E+000
 8.8620194E+000, 1.8292694E-002, 3.5085649E+001, 3.1927941E-002, 6.4189749E+001, 6.6589839E+001, 1.7978869E+000
 8.8639475E+000, 1.8292694E-002, 3.5085649E+001, 3.1927941E-002, 6.4189749E+001, 6.6589839E+001, 1.7921178E+000
 8.8658756E+000, 1.7995636E-002, 3.5077535E+001, 3.1920557E-002, 6.4193228E+001, 6.6562485E+001, 1.7856517E+000
 8.8678037E+000, 1.7995636E-002, 3.5077535E+001, 3.1920557E-002, 6.4193228E+001, 6.6562485E+001, 1.7811461E+000
 8.8697318E+000, 1.7981741E-002, 3.5076584E+001, 3.1919691E-002, 6.4202208E+001, 6.6529587E+001, 1.7771762E+000
 8.8716599E+000, 1.7981741E-002, 3.5076584E+001, 3.1919691E-002, 6.4202208E+001, 6.6529587E+001, 1.7764669E+000
 8.8735879E+000, 1.8363901E-002, 3.4953419E+001, 3.1807611E-002, 6.4213700E+001, 6.6512428E+001, 1.7674190E+000
 8.8755160E+000, 1.8363901E-002, 3.4953419E+001, 3.1807611E-002, 6.4213700E+001, 6.6512428E+001, 1.7578123E+000
 8.8774441E+000, 1.8454430E-002, 3.4965561E+001, 3.1818661E-002, 6.4228695E+001, 6.6494345E+001, 1.7475428E+000
 8.8793722E+000, 1.8454430E-002, 3.4965561E+001, 3.1818661E-002, 6.4228695E+001, 6.6494345E+001, 1.7368133E+000
 8.8813003E+000, 1.8367080E-002, 3.4978894E+001, 3.1830794E-002, 6.4245191E+001, 6.6478013E+001, 1.7244936E+000
 8.8832284E+000, 1.8367080E-002, 3.4978894E+001, 3.1830794E-002, 6.4245191E+001, 6.6478013E+001, 1.7053222E+000
 8.8851565E+000, 1.7920860E-002, 3.4996227E+001, 3.1846566E-002, 6.4268045E+001, 6.6460908E+001, 1.6934470E+000
 8.8870846E+000, 1.7920860E-002, 3.4996227E+001, 3.1846566E-002, 6.4268045E+001, 6.6460908E+001, 1.6799199E+000
 8.8890127E+000, 1.8822252E-002, 3.5017764E+001, 3.1866165E-002, 6.4287841E+001, 6.6447631E+001, 1.6598159E+000
 8.8909407E+000, 1.8822252E-002, 3.5017764E+001, 3.1866165E-002, 6.4287841E+001, 6.6447631E+001, 1.6369433E+000
 8.8928688E+000, 1.8650084E-002, 3.4897877E+001, 3.1757068E-002, 6.4307900E+001, 6.6435833E+001, 1.6172833E+000
 8.8947969E+000, 1.8650084E-002, 3.4897877E+001, 3.1757068E-002, 6.4307900E+001, 6.6435833E+001, 1.5929900E+000
 8.8967250E+000, 1.8125012E-002, 3.4922580E+001, 3.1779548E-002, 6.4334853E+001, 6.6424911E+001, 1.5717718E+000
 8.8986531E+000, 1.8125012E-002, 3.4922580E+001, 3.1779548E-002, 6.4334853E+001, 6.6424911E+001, 1.5619615E+000
 8.9005812E+000, 1.7772187E-002, 3.4955288E+001, 3.1809312E-002, 6.4370536E+001, 6.6409649E+001, 1.5529504E+000
 8.9025093E+000, 1.7772187E-002, 3.4955288E+001, 3.1809312E-002, 6.4370536E+001, 6.6409649E+001, 1.5429299E+000
 8.9044374E+000, 1.8825536E-002, 3.4991514E+001, 3.1842277E-002, 6.4401597E+001, 6.6397277E+001, 1.5435588E+000
 8.9063654E+000, 1.8825536E-002, 3.4991514E+001, 3.1842277E-002, 6.4401597E+001, 6.6397277E+001, 1.5417018E+000
 8.9082935E+000, 1.8205584E-002, 3.5025825E+001, 3.1873501E-002, 6.4435655E+001, 6.6387449E+001, 1.5404037E+000
 8.9102216E+000, 1.8205584E-002, 3.5025825E+001, 3.1873501E-002, 6.4435655E+001, 6.6387449E+001, 1.5396267E+000
 8.9121497E+000, 1.8311853E-002, 3.4967559E+001, 3.1820479E-002, 6.4470934E+001, 6.6378687E+001, 1.5407462E+000
 8.9140778E+000, 1.8311853E-002, 3.4967559E+001, 3.1820479E-002, 6.4470934E+001, 6.6378687E+001, 1.5426520E+000
 8.9161987E+000, 1.8348451E-002, 3.5006813E+001, 3.1856200E-002, 6.4507725E+001, 6.6371931E+001, 1.5430104E+000
 8.9183196E+000, 1.8348451E-002, 3.5006813E+001, 3.1856200E-002, 6.4507725E+001, 6.6371931E+001, 1.5497972E+000
 8.9204405E+000, 1.8138406E-002, 3.5047688E+001, 3.1893396E-002, 6.4548219E+001, 6.6368406E+001, 1.5477849E+000
 8.9225614E+000, 1.8138406E-002, 3.5047688E+001, 3.1893396E-002, 6.4548219E+001, 6.6368406E+001, 1.5523495E+000
 8.9246823E+000, 1.8245206E-002, 3.5092212E+001, 3.1933913E-002, 6.4591884E+001, 6.6370322E+001, 1.5596168E+000
 8.9268032E+000, 1.8245206E-002, 3.5092212E+001, 3.1933913E-002, 6.4591884E+001, 6.6370322E+001, 1.5691442E+000
 8.9289241E+000, 1.9143556E-002, 3.5138397E+001, 3.1975941E-002, 6.4629867E+001, 6.6388440E+001, 1.5789634E+000
 8.9310450E+000, 1.9143556E-002, 3.5138397E+001, 3.1975941E-002, 6.4629867E+001, 6.6388440E+001, 1.5903821E+000
 8.9331659E+000, 1.9252066E-002, 3.5195941E+001, 3.2028307E-002, 6.4669505E+001, 6.6412327E+001, 1.6009440E+000
 8.9352868E+000, 1.9252066E-002, 3.5195941E+001, 3.2028307E-002, 6.4669505E+001, 6.6412327E+001, 1.6233367E+000
 8.9374077E+000, 1.9573993E-002, 3.5253731E+001, 3.2080895E-002, 6.4713129E+001, 6.6437389E+001, 1.6592667E+000
 8.9395286E+000, 1.9573993E-002, 3.5253731E+001, 3.2080895E-002, 6.4713129E+001, 6.6437389E+001, 1.6908715E+000
 8.9416495E+000, 2.0704739E-002, 3.5313295E+001, 3.2135098E-002, 6.4749579E+001, 6.6468241E+001, 1.7294340E+000
 8.9437704E+000, 2.0704739E-002, 3.5313295E+001, 3.2135098E-002, 6.4749579E+001, 6.6468241E+001, 1.7900551E+000
 8.9458913E+000, 2.1024339E-002, 3.5373337E+001, 3.2189736E-002, 6.4784021E+001, 6.6499985E+001, 1.8489699E+000
 8.9480122E+000, 2.1024339E-002, 3.5373337E+001, 3.2189736E-002, 6.4784021E+001, 6.6499985E+001, 1.9159209E+000
 8.9501331E+000, 2.2086387E-002, 3.5439224E+001, 3.2249694E-002, 6.4814750E+001, 6.6514068E+001, 1.9918235E+000
 8.9522539E+000, 2.2086387E-002, 3.5439224E+001, 3.2249694E-002, 6.4814750E+001, 6.6514068E+001, 2.0765657E+000
 8.9543748E+000, 2.2678782E-002, 3.5631462E+001, 3.2424630E-002, 6.4840914E+001, 6.6528796E+001, 2.1580221E+000
 8.9564957E+000, 2.2678782E-002, 3.5631462E+001, 3.2424630E-002, 6.4840914E+001, 6.6528796E+001, 2.2433457E+000
 8.9586166E+000, 2.2171994E-002, 3.5695440E+001, 3.2482850E-002, 6.4870653E+001, 6.6542550E+001, 2.3412384E+000
 8.9607375E+000, 2.2171994E-002, 3.5695440E+001, 3.2482850E-002, 6.4870653E+001, 6.6542550E+001, 2.4454217E+000
 8.9628584E+000, 2.2949480E-002, 3.5760762E+001, 3.2542293E-002, 6.4896514E+001, 6.6560176E+001, 2.5526732E+000
 8.9649793E+000, 2.2949480E-002, 3.5760762E+001, 3.2542293E-002, 6.4896514E+001, 6.6560176E+001, 2.6741743E+000
 8.9671002E+000, 2.3312372E-002, 3.5821571E+001, 3.2597630E-002, 6.4916513E+001, 6.6575561E+001, 2.7796424E+000
 8.9694332E+000, 2.3312372E-002, 3.5821571E+001, 3.2597630E-002, 6.4916513E+001, 6.6575561E+001, 2.9029637E+000
 8.9717662E+000, 2.2482623E-002, 3.5881532E+001, 3.2652195E-002, 6.4939217E+001, 6.6595165E+001, 3.0539140E+000
 8.9740992E+000, 2.2482623E-002, 3.5881532E+001, 3.2652195E-002, 6.4939217E+001, 6.6595165E+001, 3.2187156E+000
 8.9764322E+000, 2.2547174E-002, 3.6142239E+001, 3.2889438E-002, 6.4965383E+001, 6.6612197E+001, 3.3802484E+000
 8.9787652E+000, 2.2547174E-002, 3.6142239E+001, 3.2889438E-002, 6.4965383E+001, 6.6612197E+001, 3.4980243E+000
 8.9810982E+000, 2.2738747E-002, 3.6198773E+001, 3.2940884E-002, 6.4987755E+001, 6.6650179E+001, 3.5958657E+000
 8.9834311E+000, 2.2738747E-002, 3.6198773E+001, 3.2940884E-002, 6.4987755E+001, 6.6650179E+001, 3.6083377E+000
 8.9857641E+000, 2.2786775E-002, 3.6245868E+001, 3.2983740E-002, 6.5003860E+001, 6.6707482E+001, 3.5341443E+000
 8.9880971E+000, 2.2786775E-002, 3.6245868E+001, 3.2983740E-002, 6.5003860E+001, 6.6707482E+001, 3.3761169E+000
 8.9904301E+000, 2.2872569E-002, 3.6284160E+001, 3.3018586E-002, 6.5013186E+001, 6.6767043E+001, 3.0757673E+000
 8.9927631E+000, 2.2872569E-002, 3.6284160E+001, 3.3018586E-002, 6.5013186E+001, 6.6767043E+001, 2.7699759E+000
 8.9950961E+000, 2.3038641E-002, 3.6310327E+001, 3.3042398E-002, 6.5012612E+001, 6.6834644E+001, 2.5083767E+000
 8.9971613E+000, 2.3038641E-002, 3.6310327E+001, 3.3042398E-002, 6.5012612E+001, 6.6834644E+001, 2.2953963E+000
 8.9992266E+000, 2.2583485E-002, 3.6563860E+001, 3.3273112E-002, 6.5013176E+001, 6.6893618E+001, 2.1437454E+000
 9.0012919E+000, 2.2583485E-002, 3.6563860E+001, 3.3273112E-002, 6.5013176E+001, 6.6893618E+001, 2.0322279E+000
 9.0033571E+000, 2.2498187E-002, 3.6574589E+001, 3.3282876E-002, 6.5009165E+001, 6.6950364E+001, 1.9699865E+000
 9.0054224E+000, 2.2498187E-002, 3.6574589E+001, 3.3282876E-002, 6.5009165E+001, 6.6950364E+001, 1.9833478E+000
 9.0074877E+000, 2.2367397E-002, 3.6579148E+001, 3.3287025E-002, 6.5002244E+001, 6.7010995E+001, 2.1099111E+000
 9.0095529E+000, 2.2367397E-002, 3.6579148E+001, 3.3287025E-002, 6.5002244E+001, 6.7010995E+001, 2.2065857E+000
 9.0116182E+000, 2.2726231E-002, 3.6578723E+001, 3.3286638E-002, 6.4989079E+001, 6.7070531E+001, 2.3340437E+000
 9.0136835E+000, 2.2726231E-002, 3.6578723E+001, 3.3286638E-002, 6.4989079E+001, 6.7070531E+001, 2.4946669E+000
 9.0154382E+000, 2.3180856E-002, 3.6571067E+001, 3.3279671E-002, 6.4969748E+001, 6.7064410E+001, 2.6406626E+000
 9.0171929E+000, 2.3180856E-002, 3.6571067E+001, 3.3279671E-002, 6.4969748E+001, 6.7064410E+001, 2.7858867E+000
 9.0189475E+000, 2.2615563E-002, 3.6727988E+001, 3.3422469E-002, 6.4953122E+001, 6.7043596E+001, 2.9364287E+000
 9.0207022E+000, 2.2615563E-002, 3.6727988E+001, 3.3422469E-002, 6.4953122E+001, 6.7043596E+001, 3.0803598E+000
 9.0224569E+000, 2.2243050E-002, 3.6715867E+001, 3.3411439E-002, 6.4936980E+001, 6.7026960E+001, 3.2105336E+000
 9.0242116E+000, 2.2243050E-002, 3.6715867E+001, 3.3411439E-002, 6.4936980E+001, 6.7026960E+001, 3.3219163E+000
 9.0259663E+000, 2.2950389E-002, 3.6701312E+001, 3.3398194E-002, 6.4914765E+001, 6.7011028E+001, 3.3916788E+000
 9.0277210E+000, 2.2950389E-002, 3.6701312E+001, 3.3398194E-002, 6.4914765E+001, 6.7011028E+001, 3.4293684E+000
 9.0296512E+000, 2.2007038E-002, 3.6679784E+001, 3.3378603E-002, 6.4892094E+001, 6.6996070E+001, 3.4198048E+000
 9.0315813E+000, 2.2007038E-002, 3.6679784E+001, 3.3378603E-002, 6.4892094E+001, 6.6996070E+001, 3.3553718E+000
 9.0335115E+000, 2.1118588E-002, 3.6655288E+001, 3.3356313E-002, 6.4873661E+001, 6.6980075E+001, 3.2467967E+000
 9.0354416E+000, 2.1118588E-002, 3.6655288E+001, 3.3356313E-002, 6.4873661E+001, 6.6980075E+001, 3.1093635E+000
