cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 7.7000000E+001, 8.4761605E+002, 8.2586171E+002, 4.1249527E+000, 2.1530130E+002, 3.1234598E+002, 1.5216562E+000, 1.3708168E-001, 4.5941190E-002, 3.6203756E-003, 2.7870019E-004, 5.3359005E-002, 2.2021893E-003, 7.5558170E-001, 3.6009904E-003, 8.1898490E-004
 7.9000000E+001, 8.2165878E+002, 7.9968591E+002, 4.0873197E+000, 2.1045714E+002, 3.0417372E+002, 1.5210359E+000, 1.4155366E-001, 4.3543096E-002, 2.7355328E-003, 2.0004629E-004, 5.0365030E-002, 1.6523507E-003, 7.5829058E-001, 2.7133887E-003, 7.0042259E-004
 8.1000000E+001, 7.9600450E+002, 7.7432897E+002, 4.0517929E+000, 2.0381415E+002, 2.9362427E+002, 1.5130838E+000, 1.4570918E-001, 4.1221107E-002, 2.0490782E-003, 1.4350113E-004, 4.7571066E-002, 1.2264033E-003, 7.6064408E-001, 2.0273459E-003, 6.0435185E-004
 8.3000000E+001, 7.7116521E+002, 7.5015231E+002, 4.0184315E+000, 1.9595777E+002, 2.8163567E+002, 1.4977320E+000, 1.4954645E-001, 3.8996772E-002, 1.5320149E-003, 1.0307889E-004, 4.4981249E-002, 9.0619544E-004, 7.6267823E-001, 1.5125662E-003, 5.2771062E-004
 8.5000000E+001, 7.4661473E+002, 7.2645117E+002, 3.9797178E+000, 1.8685342E+002, 2.6835210E+002, 1.4859230E+000, 1.5316904E-001, 3.6823284E-002, 1.1514100E-003, 7.4264305E-005, 4.2527489E-002, 6.7120640E-004, 7.6447160E-001, 1.1349139E-003, 4.6637329E-004
 8.7000000E+001, 7.2358135E+002, 7.0423631E+002, 3.9413561E+000, 1.7794312E+002, 2.5579218E+002, 1.4727059E+000, 1.5647814E-001, 3.4795629E-002, 8.6540383E-004, 5.3688748E-005, 4.0280952E-002, 4.9514770E-004, 7.6603669E-001, 8.5168299E-004, 4.1662126E-004
 8.9000000E+001, 7.0164103E+002, 6.8310477E+002, 3.9413561E+000, 1.6931776E+002, 2.4385184E+002, 1.4727059E+000, 1.5953480E-001, 3.2885286E-002, 6.5595248E-004, 3.8783317E-005, 3.8201396E-002, 3.6677975E-004, 7.6741821E-001, 6.4463040E-004, 3.7621301E-004
 9.1000000E+001, 6.8125662E+002, 6.6357057E+002, 3.8662506E+000, 1.6100051E+002, 2.3240601E+002, 1.4450037E+000, 1.6232147E-001, 3.1123194E-002, 4.9490086E-004, 2.8006127E-005, 3.6303044E-002, 2.6846455E-004, 7.6864224E-001, 4.8562630E-004, 3.4239702E-004
 9.3000000E+001, 6.6234082E+002, 6.4559223E+002, 3.8315792E+000, 1.5297463E+002, 2.2132060E+002, 1.4313609E+000, 1.6483195E-001, 2.9515645E-002, 3.7927860E-004, 2.0314121E-005, 3.4590490E-002, 1.9833725E-004, 7.6971056E-001, 3.7174890E-004, 3.1491879E-004
 9.5000000E+001, 6.4438993E+002, 6.2872876E+002, 3.7962836E+000, 1.4522657E+002, 2.1017939E+002, 1.4190475E+000, 1.6716288E-001, 2.8010612E-002, 2.9012683E-004, 1.4793922E-005, 3.2998925E-002, 1.4461774E-004, 7.7068094E-001, 2.8393953E-004, 2.9122531E-004
 9.7000000E+001, 6.2795953E+002, 6.1342297E+002, 3.7607598E+000, 1.3834826E+002, 1.9994320E+002, 1.4063326E+000, 1.6925063E-001, 2.6651497E-002, 2.2658750E-004, 1.0791739E-005, 3.1572133E-002, 1.0671204E-004, 7.7153116E-001, 2.2147169E-004, 2.7164930E-004
 9.9000000E+001, 6.1224476E+002, 5.9885907E+002, 3.7607598E+000, 1.3168683E+002, 1.8988438E+002, 1.4063326E+000, 1.7122326E-001, 2.5361038E-002, 1.7572794E-004, 7.8635146E-006, 3.0223255E-002, 7.6639948E-005, 7.7232362E-001, 1.7149197E-004, 2.5407021E-004
