cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 3.2739796E+001, 1.1229106E+003, 1.1441169E+003, 4.3472399E+000, 1.4843555E+002, 2.3474085E+002, 7.6987899E-001, 7.1438358E-002, 6.8285571E-002, 8.6952399E-003, 1.2154246E-003, 1.0542588E-001, 7.5654499E-003, 7.3247611E-001, 8.8068403E-003, 2.1178877E-003
 3.4770408E+001, 1.0960100E+003, 1.1123694E+003, 4.3695783E+000, 1.6145114E+002, 2.5204961E+002, 8.6407360E-001, 7.9749153E-002, 6.5133584E-002, 6.9380497E-003, 9.0927428E-004, 9.9555982E-002, 6.0111032E-003, 7.3748348E-001, 7.0059724E-003, 1.8181541E-003
 3.6801020E+001, 1.0658740E+003, 1.0776006E+003, 4.3764310E+000, 1.7167352E+002, 2.6451467E+002, 9.5037670E-001, 8.8089897E-002, 6.1773258E-002, 5.4228197E-003, 6.7259416E-004, 9.3612876E-002, 4.6723339E-003, 7.4214091E-001, 5.4590632E-003, 1.5524667E-003
 3.8831633E+001, 1.0329056E+003, 1.0402169E+003, 4.3703155E+000, 1.7875879E+002, 2.7237891E+002, 1.0271019E+000, 9.6348955E-002, 5.8260587E-002, 4.1577231E-003, 4.9271141E-004, 8.7680635E-002, 3.5562719E-003, 7.4641297E-001, 4.1727016E-003, 1.3225133E-003
 4.0862245E+001, 9.9872052E+002, 1.0018211E+003, 4.3563308E+000, 1.8249027E+002, 2.7655685E+002, 1.0881377E+000, 1.0430851E-001, 5.4721861E-002, 3.1344369E-003, 3.5745553E-004, 8.1925265E-002, 2.6552148E-003, 7.5025244E-001, 3.1363093E-003, 1.1283812E-003
 4.2892857E+001, 9.6319637E+002, 9.6245318E+002, 4.3333981E+000, 1.8354607E+002, 2.7722488E+002, 1.1393447E+000, 1.1199502E-001, 5.1163546E-002, 2.3269857E-003, 2.5711217E-004, 7.6332816E-002, 1.9460576E-003, 7.5370760E-001, 2.3215750E-003, 9.6605872E-004
 4.4923469E+001, 9.2690728E+002, 9.2279678E+002, 4.2993295E+000, 1.8195954E+002, 2.7459564E+002, 1.1898118E+000, 1.1937309E-001, 4.7629496E-002, 1.7043587E-003, 1.8304860E-004, 7.0936205E-002, 1.4011299E-003, 7.5681343E-001, 1.6956252E-003, 8.3134686E-004
 4.6954082E+001, 8.9049952E+002, 8.8376510E+002, 4.2586725E+000, 1.7864671E+002, 2.6914783E+002, 1.2342294E+000, 1.2632733E-001, 4.4206046E-002, 1.2365337E-003, 1.2931139E-004, 6.5827496E-002, 9.9353706E-004, 7.5957726E-001, 1.2269505E-003, 7.2078493E-004
 4.8984694E+001, 8.5564517E+002, 8.4698971E+002, 4.2142027E+000, 1.7390609E+002, 2.6162244E+002, 1.2651383E+000, 1.3266962E-001, 4.1016452E-002, 8.9684788E-004, 9.0971219E-005, 6.1152357E-002, 6.9928176E-004, 7.6197915E-001, 8.8782445E-004, 6.3190784E-004
 5.1015306E+001, 8.2157278E+002, 8.1153724E+002, 4.1058441E+000, 1.6811048E+002, 2.5230391E+002, 1.3193594E+000, 1.3855882E-001, 3.7999502E-002, 6.5273207E-004, 6.3792657E-005, 5.6798158E-002, 4.8956135E-004, 7.6411233E-001, 6.4485113E-004, 5.5911787E-004
 5.3045918E+001, 7.8924558E+002, 7.7823028E+002, 4.0449350E+000, 1.6118562E+002, 2.4188822E+002, 1.3439571E+000, 1.4393596E-001, 3.5206417E-002, 4.7950947E-004, 4.4762033E-005, 5.2813474E-002, 3.4231745E-004, 7.6599244E-001, 4.7288685E-004, 4.9941620E-004
 5.5076531E+001, 7.5885961E+002, 7.4726456E+002, 3.9849026E+000, 1.5375755E+002, 2.3084864E+002, 1.3601260E+000, 1.4881096E-001, 3.2647378E-002, 3.5706568E-004, 3.1498428E-005, 4.9194583E-002, 2.3964611E-004, 7.6764992E-001, 3.5159431E-004, 4.4998461E-004
 5.7107143E+001, 7.3073979E+002, 7.1890431E+002, 3.9293986E+000, 1.4545804E+002, 2.1916596E+002, 1.3630538E+000, 1.5318482E-001, 3.0333866E-002, 2.6987587E-004, 2.2139417E-005, 4.5943580E-002, 1.6771984E-004, 7.6910624E-001, 2.6538176E-004, 4.0870450E-004
 5.9137755E+001, 7.0472838E+002, 6.9298982E+002, 3.8800911E+000, 1.3718267E+002, 2.0743021E+002, 1.3534893E+000, 1.5709801E-001, 2.8251713E-002, 2.0776487E-004, 1.5604736E-005, 4.3032080E-002, 1.1752822E-004, 7.7038756E-001, 2.0406360E-004, 3.7392395E-004
 6.1168367E+001, 6.8131169E+002, 6.6982456E+002, 3.8354291E+000, 1.2873232E+002, 1.9602841E+002, 1.3354707E+000, 1.6055101E-001, 2.6406422E-002, 1.6329691E-004, 1.1014950E-005, 4.0461089E-002, 8.2448422E-005, 7.7150414E-001, 1.6022064E-004, 3.4463257E-004
 6.3198980E+001, 6.5937309E+002, 6.4840303E+002, 3.7935537E+000, 1.2083544E+002, 1.8464677E+002, 1.3162329E+000, 1.6367195E-001, 2.4732307E-002, 1.3121296E-004, 7.7949984E-006, 3.8135856E-002, 5.7964060E-005, 7.7250233E-001, 1.2862287E-004, 3.1925336E-004
 6.5229592E+001, 6.3934528E+002, 6.2896853E+002, 3.7530854E+000, 1.1360130E+002, 1.7404954E+002, 1.2936725E+000, 1.6647948E-001, 2.3221901E-002, 1.0805524E-004, 5.5315224E-006, 3.6043097E-002, 4.1019572E-005, 7.7339253E-001, 1.0584018E-004, 2.9719662E-004
 6.7260204E+001, 6.2047210E+002, 6.1079667E+002, 3.7117771E+000, 1.0728655E+002, 1.6404797E+002, 1.2713634E+000, 1.6903602E-001, 2.1843477E-002, 9.0897965E-005, 3.9330732E-006, 3.4136705E-002, 2.9090722E-005, 7.7419780E-001, 8.8973510E-005, 2.7764649E-004
 6.9290816E+001, 6.0353331E+002, 5.9444218E+002, 3.6680393E+000, 1.0163111E+002, 1.5539262E+002, 1.2529855E+000, 1.7131409E-001, 2.0613129E-002, 7.8276696E-005, 2.8164533E-006, 3.2437474E-002, 2.0836999E-005, 7.7491173E-001, 7.6576415E-005, 2.6059190E-004
 7.1321429E+001, 5.8779144E+002, 5.7921818E+002, 3.6221897E+000, 9.6274240E+001, 1.4726511E+002, 1.2428368E+000, 1.7339444E-001, 1.9488116E-002, 6.8629547E-005, 2.0250887E-006, 3.0885386E-002, 1.4973075E-005, 7.7556113E-001, 6.7105728E-005, 2.4527464E-004
 7.3352041E+001, 5.7368074E+002, 5.6550535E+002, 3.5774822E+000, 9.0988758E+001, 1.4000577E+002, 1.2330854E+000, 1.7525333E-001, 1.8481874E-002, 6.1286277E-005, 1.4700471E-006, 2.9498287E-002, 1.0870797E-005, 7.7613966E-001, 5.9901054E-005, 2.3176446E-004
 7.5382653E+001, 5.6025368E+002, 5.5249896E+002, 3.5354996E+000, 8.5882558E+001, 1.3295558E+002, 1.2218826E+000, 1.7698190E-001, 1.7545410E-002, 5.5445057E-005, 1.0738065E-006, 2.8208251E-002, 7.9355061E-006, 7.7667629E-001, 5.4172132E-005, 2.1933729E-004
 7.7413265E+001, 5.4831888E+002, 5.4096398E+002, 3.4953542E+000, 8.1304680E+001, 1.2665370E+002, 1.2108255E+000, 1.7852086E-001, 1.6711231E-002, 5.0806742E-005, 7.8865737E-007, 2.7059614E-002, 5.8229534E-006, 7.7715329E-001, 4.9624894E-005, 2.0835226E-004
 7.9443878E+001, 5.3676712E+002, 5.2982826E+002, 3.4552480E+000, 7.6784600E+001, 1.2038387E+002, 1.2044055E+000, 1.7997510E-001, 1.5922611E-002, 4.6897652E-005, 5.7715773E-007, 2.5974130E-002, 4.2488019E-006, 7.7760337E-001, 4.5793566E-005, 1.9803809E-004
 8.1474490E+001, 5.2591384E+002, 5.1936717E+002, 3.4165504E+000, 7.2539717E+001, 1.1461603E+002, 1.1939634E+000, 1.8133193E-001, 1.5186536E-002, 4.3609872E-005, 4.2150212E-007, 2.4961287E-002, 3.1002906E-006, 7.7802283E-001, 4.2572416E-005, 1.8846645E-004
 8.3505102E+001, 5.1541853E+002, 5.0925667E+002, 3.3776793E+000, 6.8244834E+001, 1.0884063E+002, 1.1862930E+000, 1.8263378E-001, 1.4480065E-002, 4.0737645E-005, 3.0631438E-007, 2.3989429E-002, 2.2498114E-006, 7.7842490E-001, 3.9758918E-005, 1.7932240E-004
 8.5535714E+001, 5.0578398E+002, 4.9993146E+002, 3.3396026E+000, 6.4474900E+001, 1.0384315E+002, 1.1795560E+000, 1.8382462E-001, 1.3833692E-002, 3.8299900E-005, 2.2312695E-007, 2.3100413E-002, 1.6407000E-006, 7.7879242E-001, 3.7372125E-005, 1.7098728E-004
 8.7566327E+001, 4.9673402E+002, 4.9122724E+002, 3.3050806E+000, 6.0878966E+001, 9.8896909E+001, 1.1672314E+000, 1.8492984E-001, 1.3233691E-002, 3.6170872E-005, 1.6249354E-007, 2.2275294E-002, 1.1942470E-006, 7.7913334E-001, 3.5288042E-005, 1.6327091E-004
 8.9596939E+001, 4.8837092E+002, 4.8319649E+002, 3.2715541E+000, 5.7551677E+001, 9.4266015E+001, 1.1522022E+000, 1.8594315E-001, 1.2683504E-002, 3.4320545E-005, 1.1910056E-007, 2.1518768E-002, 8.7547434E-007, 7.7944577E-001, 3.3477296E-005, 1.5621179E-004
 9.1627551E+001, 4.8024792E+002, 4.7542225E+002, 3.2367919E+000, 5.4490672E+001, 8.9799026E+001, 1.1323400E+000, 1.8691297E-001, 1.2156867E-002, 3.2634166E-005, 8.7911976E-008, 2.0794700E-002, 6.4567760E-007, 7.7974468E-001, 3.1827457E-005, 1.4946901E-004
 9.3658163E+001, 4.7262689E+002, 4.6811000E+002, 3.2011118E+000, 5.1842856E+001, 8.5890818E+001, 1.1104317E+000, 1.8781969E-001, 1.1664451E-002, 3.1111458E-005, 6.5173188E-008, 2.0117728E-002, 4.7889210E-007, 7.8002406E-001, 3.0338206E-005, 1.4317422E-004
 9.5688776E+001, 4.6544182E+002, 4.6117734E+002, 3.1614043E+000, 4.9586392E+001, 8.2464962E+001, 1.0939019E+000, 1.8867077E-001, 1.1202220E-002, 2.9721047E-005, 4.8624439E-008, 1.9482290E-002, 3.5695643E-007, 7.8028625E-001, 2.8978779E-005, 1.3727288E-004
 9.7719388E+001, 4.5863840E+002, 4.5458513E+002, 3.1213081E+000, 4.7488125E+001, 7.9278309E+001, 1.0806982E+000, 1.8947943E-001, 1.0763011E-002, 2.8428175E-005, 3.6309112E-008, 1.8878524E-002, 2.6624262E-007, 7.8053533E-001, 2.7714988E-005, 1.3167076E-004
 9.9750000E+001, 4.5228421E+002, 4.4847450E+002, 3.0817278E+000, 4.5637148E+001, 7.6188730E+001, 1.0655820E+000, 1.9022302E-001, 1.0359125E-002, 2.7258350E-005, 2.7294654E-008, 1.8323334E-002, 1.9977015E-007, 7.8076435E-001, 2.6571675E-005, 1.2652285E-004
