cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 3.2739796E+001, 1.0079628E+003, 9.7983752E+002, 3.4521114E+000, 2.1563728E+002, 3.6419854E+002, 1.4693807E+000, 1.0421312E-001, 4.5689174E-002, 1.4121400E-002, 6.7123488E-003, 7.9174709E-002, 1.2443145E-002, 7.3160459E-001, 1.4736014E-002, 2.6843392E-003
 3.4770408E+001, 9.8167262E+002, 9.5025134E+002, 3.4783331E+000, 2.2233833E+002, 3.6991153E+002, 1.4762947E+000, 1.1100679E-001, 4.3619966E-002, 1.2184297E-002, 5.3527578E-003, 7.4636436E-002, 1.0726267E-002, 7.3713868E-001, 1.2713786E-002, 2.3676721E-003
 3.6801020E+001, 9.5530810E+002, 9.2085267E+002, 3.4959834E+000, 2.2710709E+002, 3.7404230E+002, 1.4776239E+000, 1.1729144E-001, 4.1608281E-002, 1.0498427E-002, 4.2422826E-003, 7.0397166E-002, 9.2325693E-003, 7.4201627E-001, 1.0954050E-002, 2.0894532E-003
 3.8831633E+001, 9.2922979E+002, 8.9221958E+002, 3.5110598E+000, 2.2962987E+002, 3.7593242E+002, 1.4698459E+000, 1.2306526E-001, 3.9691610E-002, 9.0209871E-003, 3.3464312E-003, 6.6470811E-002, 7.9239122E-003, 7.4631639E-001, 9.4109116E-003, 1.8435465E-003
 4.0862245E+001, 9.0185794E+002, 8.6311966E+002, 3.5233943E+000, 2.3133428E+002, 3.7550132E+002, 1.4555454E+000, 1.2861089E-001, 3.7749821E-002, 7.7130699E-003, 2.6291130E-003, 6.2658449E-002, 6.7660022E-003, 7.5020125E-001, 8.0439461E-003, 1.6226211E-003
 4.2892857E+001, 8.7298218E+002, 8.3326540E+002, 3.5312496E+000, 2.3243518E+002, 3.7313783E+002, 1.4391358E+000, 1.3406317E-001, 3.5753348E-002, 6.5230025E-003, 2.0506260E-003, 5.8874201E-002, 5.7129790E-003, 7.5380679E-001, 6.8003018E-003, 1.4187090E-003
 4.4923469E+001, 8.4435855E+002, 8.0385576E+002, 3.5365944E+000, 2.3295397E+002, 3.7031722E+002, 1.4185935E+000, 1.3925364E-001, 3.3788797E-002, 5.4627116E-003, 1.5760573E-003, 5.5247537E-002, 4.7752354E-003, 7.5709144E-001, 5.6896059E-003, 1.2343228E-003
 4.6954082E+001, 8.1694432E+002, 7.7586201E+002, 3.5391560E+000, 2.3273714E+002, 3.6695041E+002, 1.3966547E+000, 1.4405274E-001, 3.1943433E-002, 4.5108869E-003, 1.2008720E-003, 5.1879453E-002, 3.9336186E-003, 7.6004606E-001, 4.6925118E-003, 1.0677629E-003
 4.8984694E+001, 7.9025074E+002, 7.4932386E+002, 3.5376164E+000, 2.3100559E+002, 3.6132798E+002, 1.3773106E+000, 1.4846661E-001, 3.0199050E-002, 3.6909836E-003, 8.9878745E-004, 4.8765720E-002, 3.2090216E-003, 7.6266158E-001, 3.8343123E-003, 9.2242321E-004
 5.1015306E+001, 7.4989594E+002, 7.1084696E+002, 3.5366567E+000, 2.2196198E+002, 3.4478353E+002, 1.3539181E+000, 1.5461187E-001, 2.7667849E-002, 2.6688110E-003, 5.8134440E-004, 4.4394473E-002, 2.3065263E-003, 7.6607616E-001, 2.7677769E-003, 7.3717794E-004
 5.3045918E+001, 7.2441202E+002, 6.8718655E+002, 3.5368136E+000, 2.1505399E+002, 3.3234886E+002, 1.3261295E+000, 1.5821491E-001, 2.6119290E-002, 2.1472919E-003, 4.4168659E-004, 4.1811350E-002, 1.8466871E-003, 7.6794528E-001, 2.2245102E-003, 6.3957722E-004
 5.5076531E+001, 7.0037160E+002, 6.6528356E+002, 3.5347960E+000, 2.0850862E+002, 3.1995550E+002, 1.2959082E+000, 1.6144884E-001, 2.4682406E-002, 1.7376475E-003, 3.3811720E-004, 3.9479760E-002, 1.4860226E-003, 7.6953257E-001, 1.7982322E-003, 5.6023313E-004
 5.7107143E+001, 6.7800241E+002, 6.4486389E+002, 3.5271334E+000, 2.0209536E+002, 3.0820401E+002, 1.2694113E+000, 1.6438618E-001, 2.3337446E-002, 1.4151794E-003, 2.6254861E-004, 3.7350900E-002, 1.2026264E-003, 7.7089758E-001, 1.4629531E-003, 4.9515257E-004
 5.9137755E+001, 6.5728170E+002, 6.2579583E+002, 3.5160917E+000, 1.9537128E+002, 2.9676408E+002, 1.2465518E+000, 1.6705836E-001, 2.2075077E-002, 1.1709000E-003, 2.0676383E-004, 3.5404089E-002, 9.8853200E-004, 7.7206735E-001, 1.2095956E-003, 4.4290719E-004
 6.1168367E+001, 6.3827445E+002, 6.0830633E+002, 3.5032895E+000, 1.8839342E+002, 2.8536617E+002, 1.2264739E+000, 1.6948361E-001, 2.0913831E-002, 9.6889959E-004, 1.6083128E-004, 3.3633193E-002, 8.1177514E-004, 7.7310046E-001, 9.9957929E-004, 3.9816805E-004
 6.3198980E+001, 6.2127671E+002, 5.9283502E+002, 3.4919473E+000, 1.8177588E+002, 2.7443729E+002, 1.2099505E+000, 1.7163823E-001, 1.9884760E-002, 7.8604534E-004, 1.1994967E-004, 3.2060481E-002, 6.5171851E-004, 7.7402268E-001, 8.0921928E-004, 3.5791095E-004
 6.5229592E+001, 6.0582573E+002, 5.7883289E+002, 3.4790565E+000, 1.7470746E+002, 2.6361398E+002, 1.1948648E+000, 1.7357143E-001, 1.8951130E-002, 6.3510886E-004, 8.6042174E-005, 3.0646781E-002, 5.1980316E-004, 7.7483137E-001, 6.5231599E-004, 3.2366853E-004
 6.7260204E+001, 5.9135357E+002, 5.6574406E+002, 3.4634996E+000, 1.6697314E+002, 2.5268286E+002, 1.1814469E+000, 1.7535315E-001, 1.8081754E-002, 5.0676626E-004, 6.1060805E-005, 2.9341089E-002, 4.0781634E-004, 7.7555842E-001, 5.1889876E-004, 2.9361014E-004
 6.9290816E+001, 5.7683405E+002, 5.5292192E+002, 3.4481611E+000, 1.5799369E+002, 2.4003524E+002, 1.1669535E+000, 1.7709048E-001, 1.7223805E-002, 3.9377131E-004, 4.5366437E-005, 2.8064543E-002, 3.0944430E-004, 7.7624558E-001, 4.0201289E-004, 2.6605997E-004
 7.1321429E+001, 5.6332824E+002, 5.4102045E+002, 3.4304328E+000, 1.4894343E+002, 2.2738977E+002, 1.1565477E+000, 1.7868150E-001, 1.6425627E-002, 3.0610282E-004, 3.4950180E-005, 2.6892274E-002, 2.3344056E-004, 7.7685182E-001, 3.1179582E-004, 2.4310199E-004
 7.3352041E+001, 5.5133300E+002, 5.3048077E+002, 3.4143762E+000, 1.4113665E+002, 2.1607702E+002, 1.1489119E+000, 1.8006667E-001, 1.5718679E-002, 2.4537815E-004, 2.7355870E-005, 2.5868881E-002, 1.8116696E-004, 7.7735865E-001, 2.4943086E-004, 2.2530570E-004
 7.5382653E+001, 5.4078368E+002, 5.2122069E+002, 3.4007073E+000, 1.3423689E+002, 2.0591713E+002, 1.1369317E+000, 1.8124822E-001, 1.5108484E-002, 2.0287556E-004, 2.1687553E-005, 2.4994268E-002, 1.4485755E-004, 7.7777852E-001, 2.0597106E-004, 2.1144460E-004
 7.7413265E+001, 5.3140006E+002, 5.1302847E+002, 3.3840382E+000, 1.2832052E+002, 1.9688387E+002, 1.1283350E+000, 1.8229155E-001, 1.4567921E-002, 1.6762081E-004, 1.6879129E-005, 2.4221569E-002, 1.1482284E-004, 7.7814622E-001, 1.6973361E-004, 1.9949716E-004
 7.9443878E+001, 5.2226474E+002, 5.0514322E+002, 3.3650990E+000, 1.2209167E+002, 1.8779326E+002, 1.1185295E+000, 1.8328496E-001, 1.4051812E-002, 1.3581464E-004, 1.2874488E-005, 2.3485455E-002, 8.7794589E-005, 7.7849367E-001, 1.3701645E-004, 1.8836259E-004
 8.1474490E+001, 5.1358157E+002, 4.9765095E+002, 3.3450573E+000, 1.1555554E+002, 1.7873972E+002, 1.1061107E+000, 1.8423149E-001, 1.3557059E-002, 1.0936509E-004, 9.6664046E-006, 2.2783354E-002, 6.5476299E-005, 7.7881936E-001, 1.0995049E-004, 1.7830816E-004
 8.3505102E+001, 5.0541210E+002, 4.9060921E+002, 3.3093452E+000, 1.0955497E+002, 1.7027758E+002, 1.0910203E+000, 1.8510688E-001, 1.3094933E-002, 9.0786332E-005, 7.3904459E-006, 2.2132942E-002, 5.0075614E-005, 7.7911256E-001, 9.1033739E-005, 1.6983911E-004
 8.5535714E+001, 4.9778278E+002, 4.8398242E+002, 3.2844384E+000, 1.0438530E+002, 1.6283602E+002, 1.0839060E+000, 1.8591319E-001, 1.2666156E-002, 7.7636253E-005, 6.2353063E-006, 2.1533060E-002, 3.9420042E-005, 7.7937689E-001, 7.7628400E-005, 1.6258495E-004
 8.7566327E+001, 4.9060111E+002, 4.7772068E+002, 3.2594555E+000, 9.9385085E+001, 1.5580803E+002, 1.0794179E+000, 1.8667517E-001, 1.2259283E-002, 6.7292883E-005, 5.8217939E-006, 2.0965699E-002, 3.1206526E-005, 7.7962353E-001, 6.7143734E-005, 1.5602454E-004
 8.9596939E+001, 4.8397041E+002, 4.7188946E+002, 3.2355147E+000, 9.4958069E+001, 1.4949428E+002, 1.0738155E+000, 1.8738592E-001, 1.1878440E-002, 5.9373851E-005, 5.5994174E-006, 2.0436186E-002, 2.5085240E-005, 7.7985126E-001, 5.9156109E-005, 1.5014932E-004
 9.1627551E+001, 4.7752146E+002, 4.6620310E+002, 3.2129264E+000, 9.0972510E+001, 1.4343819E+002, 1.0702548E+000, 1.8807158E-001, 1.1509240E-002, 5.4099598E-005, 5.3286080E-006, 1.9924976E-002, 2.1286803E-005, 7.8006798E-001, 5.3902618E-005, 1.4481538E-004
 9.3658163E+001, 4.7136774E+002, 4.6076942E+002, 3.1942557E+000, 8.7556567E+001, 1.3781932E+002, 1.0667541E+000, 1.8871713E-001, 1.1160190E-002, 5.1058837E-005, 4.9292188E-006, 1.9443380E-002, 1.9425128E-005, 7.8026967E-001, 5.0920796E-005, 1.4006193E-004
 9.5688776E+001, 4.6577996E+002, 4.5585723E+002, 3.1784286E+000, 8.4196276E+001, 1.3247832E+002, 1.0598759E+000, 1.8929514E-001, 1.0847354E-002, 4.8775872E-005, 4.3557832E-006, 1.9012139E-002, 1.8149770E-005, 7.8044985E-001, 4.8674648E-005, 1.3586442E-004
 9.7719388E+001, 4.6058769E+002, 4.5128723E+002, 3.1589921E+000, 8.0509455E+001, 1.2700439E+002, 1.0542278E+000, 1.8983429E-001, 1.0555995E-002, 4.6076483E-005, 3.6964028E-006, 1.8610000E-002, 1.6452499E-005, 7.8061873E-001, 4.5962736E-005, 1.3186547E-004
 9.9750000E+001, 4.5545333E+002, 4.4675336E+002, 3.1387553E+000, 7.6856040E+001, 1.2170326E+002, 1.0435138E+000, 1.9037076E-001, 1.0266826E-002, 4.2407159E-005, 3.0995258E-006, 1.8210011E-002, 1.3887788E-005, 7.8078799E-001, 4.2244178E-005, 1.2774959E-004
