s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 4.6500497E+001, 4.0167866E+001, 4.8944756E+001, 4.7019964E+001, 2.0239703E+001, 5.0090318E+001, 4.3928964E+001, 3.5378163E+001, 1.8445726E+001, 4.1950575E+001, 3.7041010E+001, 3.1426957E+001, 1.9295515E+001, 3.4211023E+001, 2.7169841E+001, 2.5146663E+001, 1.8355022E+001, 2.8271870E+001, 2.1344917E+001, 1.9672160E+001, 1.3674082E+001, 1.9219976E+001, 1.6309147E+001, 1.3440579E+001, 8.3485329E+000, 1.4378804E+001, 1.2541124E+001, 1.0572225E+001, 6.8643319E+000
 4.7000113E+001, 4.6443669E+001, 4.8686747E+001, 4.5868693E+001, 2.1595217E+001, 5.2634208E+001, 4.1821123E+001, 3.0127966E+001, 1.1200435E+001, 4.4160256E+001, 3.6562351E+001, 3.1799783E+001, 1.1813540E+001, 4.0603385E+001, 3.7459236E+001, 2.4343069E+001, 9.3944208E+000, 3.2777852E+001, 2.9623499E+001, 1.5401223E+001, 7.3170557E+000, 2.8272808E+001, 2.0989369E+001, 1.2767535E+001, 6.2640429E+000, 2.3787595E+001, 1.7764624E+001, 1.2179087E+001, 5.6216543E+000
 4.7500079E+001, 4.8651640E+001, 5.0510571E+001, 4.4220616E+001, 2.2912876E+001, 4.5161316E+001, 4.0456052E+001, 2.9299475E+001, 1.1562262E+001, 4.0480467E+001, 3.5049756E+001, 2.3741901E+001, 1.4380805E+001, 3.8683470E+001, 2.8868092E+001, 2.1265759E+001, 9.9539458E+000, 3.5434983E+001, 2.5834456E+001, 1.4965553E+001, 6.8107571E+000, 3.2921589E+001, 1.7408260E+001, 8.7312158E+000, 4.2582322E+000, 2.6145072E+001, 1.4344135E+001, 6.9425481E+000, 3.3580514E+000
 4.8000268E+001, 4.5599001E+001, 4.9036530E+001, 4.3219117E+001, 2.1984601E+001, 4.7019061E+001, 3.9310451E+001, 2.6949027E+001, 9.7848746E+000, 3.8692566E+001, 3.1558908E+001, 1.9602527E+001, 9.7429682E+000, 3.8167265E+001, 3.0091715E+001, 1.7760778E+001, 1.0556284E+001, 3.4893674E+001, 2.5980532E+001, 1.9656418E+001, 1.2117543E+001, 3.2960723E+001, 2.5882079E+001, 2.0009374E+001, 1.2250224E+001, 2.8952404E+001, 2.2122679E+001, 1.5750391E+001, 8.6677343E+000
 4.8500496E+001, 4.3997188E+001, 4.6952091E+001, 4.2719625E+001, 2.3313068E+001, 4.8248861E+001, 3.9987565E+001, 2.8243534E+001, 1.0160526E+001, 3.8994635E+001, 3.6029381E+001, 2.2775561E+001, 8.1527598E+000, 3.4944310E+001, 2.8611545E+001, 1.7722808E+001, 6.1481061E+000, 2.9582987E+001, 2.1070367E+001, 1.0980990E+001, 5.0433101E+000, 2.5339269E+001, 1.8681507E+001, 1.0116113E+001, 4.3483639E+000, 2.4623838E+001, 1.7605151E+001, 1.1313572E+001, 5.1840472E+000
 4.9000627E+001, 4.5122988E+001, 5.0686344E+001, 4.2846536E+001, 1.9177989E+001, 5.1911634E+001, 3.8465649E+001, 3.0574283E+001, 1.1126463E+001, 4.0021845E+001, 3.3195246E+001, 1.8387359E+001, 1.1386589E+001, 3.5491709E+001, 2.8416409E+001, 1.8186684E+001, 6.8910960E+000, 3.2897348E+001, 2.5723857E+001, 1.6471265E+001, 8.2877608E+000, 2.6050187E+001, 1.7644746E+001, 1.3834491E+001, 8.1163457E+000, 1.6157517E+001, 1.2343646E+001, 1.0456408E+001, 8.7790673E+000
 4.9500085E+001, 4.6520005E+001, 4.9291625E+001, 4.4441251E+001, 1.9386371E+001, 5.1893223E+001, 3.9643325E+001, 2.6298727E+001, 9.3092052E+000, 4.2073427E+001, 3.4821488E+001, 2.5412331E+001, 1.4331142E+001, 3.7261389E+001, 3.1107346E+001, 2.4699760E+001, 1.0855328E+001, 3.5415912E+001, 2.3359403E+001, 1.6103741E+001, 8.6810569E+000, 3.3711459E+001, 2.0380494E+001, 1.1347181E+001, 7.2902319E+000, 2.7642920E+001, 1.5884225E+001, 9.5861773E+000, 4.9938084E+000
 5.0000560E+001, 4.5428392E+001, 5.0547929E+001, 4.5613100E+001, 2.4779152E+001, 4.5095996E+001, 3.7208410E+001, 2.6571114E+001, 1.1035055E+001, 3.7892905E+001, 2.8711277E+001, 2.1871447E+001, 1.4921820E+001, 3.6386665E+001, 2.7510112E+001, 2.4488984E+001, 1.7904931E+001, 3.4599162E+001, 2.7776321E+001, 2.2997262E+001, 1.5972250E+001, 3.1881080E+001, 2.3232334E+001, 1.6124936E+001, 9.3693323E+000, 2.5305525E+001, 1.3890605E+001, 8.4300898E+000, 4.3084568E+000
 5.0500132E+001, 4.5151947E+001, 4.9223803E+001, 4.5200866E+001, 2.1015768E+001, 4.9639096E+001, 3.9937570E+001, 3.0308586E+001, 1.6514731E+001, 3.8746661E+001, 3.2204904E+001, 2.6013438E+001, 1.9735007E+001, 3.1376633E+001, 2.8449501E+001, 2.4652322E+001, 1.9921399E+001, 2.5454709E+001, 2.4422849E+001, 1.9784374E+001, 1.7384625E+001, 2.4440113E+001, 2.0214325E+001, 1.8042470E+001, 1.4905679E+001, 1.8267457E+001, 1.6022029E+001, 1.3650863E+001, 9.4398033E+000
 5.1000510E+001, 4.4798086E+001, 4.9782737E+001, 4.5311939E+001, 2.1715360E+001, 4.9377007E+001, 4.1058386E+001, 2.7936610E+001, 1.1101695E+001, 3.9253296E+001, 3.4453516E+001, 2.3659612E+001, 1.5584638E+001, 2.8760280E+001, 2.7402561E+001, 2.3492216E+001, 1.0630225E+001, 2.2396186E+001, 1.9525318E+001, 1.6534577E+001, 7.7402333E+000, 2.1624339E+001, 1.8768391E+001, 1.5106544E+001, 7.7221775E+000, 2.0561875E+001, 1.8299035E+001, 1.4337978E+001, 9.6086082E+000
 5.1500061E+001, 4.5699435E+001, 4.9445111E+001, 4.3491734E+001, 2.4764408E+001, 4.9302591E+001, 3.9878220E+001, 2.8393040E+001, 1.2124453E+001, 4.1534126E+001, 3.4318827E+001, 2.1460848E+001, 1.2290762E+001, 4.1959774E+001, 3.3994096E+001, 2.4709298E+001, 1.7816745E+001, 3.7424023E+001, 3.1894794E+001, 2.6031367E+001, 2.1176319E+001, 2.5316034E+001, 2.4293552E+001, 2.1048707E+001, 1.7187262E+001, 1.6658925E+001, 1.7177088E+001, 1.5468799E+001, 1.2510523E+001
 5.2000476E+001, 4.7727343E+001, 4.8766562E+001, 4.2158297E+001, 2.7944508E+001, 4.9440528E+001, 4.1132598E+001, 2.7039646E+001, 1.5542165E+001, 3.7020679E+001, 2.8095964E+001, 1.8541130E+001, 9.9114753E+000, 3.4208196E+001, 2.5678955E+001, 1.7603716E+001, 7.9928720E+000, 3.2286434E+001, 2.2368655E+001, 1.3784363E+001, 7.7098447E+000, 2.9111858E+001, 2.5782050E+001, 1.5284352E+001, 7.7173879E+000, 1.9350240E+001, 1.7472595E+001, 1.2975893E+001, 6.1446885E+000
 5.2500399E+001, 4.7488691E+001, 4.9471562E+001, 4.3465506E+001, 2.8721659E+001, 4.9268886E+001, 4.0020616E+001, 3.2604171E+001, 1.6100209E+001, 3.9329314E+001, 3.3322791E+001, 2.5371064E+001, 1.7596703E+001, 3.4168305E+001, 2.6993879E+001, 2.2331828E+001, 1.5643581E+001, 3.1068377E+001, 2.2590542E+001, 1.6737701E+001, 1.2197782E+001, 2.7250183E+001, 1.8713443E+001, 1.2532754E+001, 7.5746752E+000, 2.4879389E+001, 1.7871379E+001, 1.0804531E+001, 5.2849728E+000
 5.3000282E+001, 5.4542401E+001, 5.1036037E+001, 4.3710480E+001, 3.5471141E+001, 4.7339388E+001, 3.9318548E+001, 3.1992963E+001, 1.5503788E+001, 4.3051696E+001, 3.2511622E+001, 1.9809264E+001, 9.8923234E+000, 3.7889024E+001, 2.4743579E+001, 1.5717555E+001, 6.0279428E+000, 3.3295174E+001, 2.3893401E+001, 1.2972329E+001, 6.0200584E+000, 3.3844514E+001, 2.4400386E+001, 1.4337001E+001, 8.9508714E+000, 3.3333779E+001, 2.5836332E+001, 1.7679918E+001, 1.1716431E+001
 5.3500401E+001, 5.0016908E+001, 5.2192658E+001, 4.3526804E+001, 2.9689569E+001, 4.8791836E+001, 4.3878927E+001, 3.3029436E+001, 1.3932777E+001, 3.9569539E+001, 3.3029894E+001, 2.3192515E+001, 1.3748122E+001, 3.2525112E+001, 2.5765510E+001, 1.6385698E+001, 8.2265995E+000, 2.8969430E+001, 2.1773411E+001, 1.4827053E+001, 6.4346119E+000, 3.1722029E+001, 2.1795363E+001, 1.3918036E+001, 7.6438126E+000, 2.7136191E+001, 1.8384886E+001, 1.2445787E+001, 7.0277264E+000
 5.4000196E+001, 4.8035444E+001, 4.9357261E+001, 4.3577300E+001, 2.8113239E+001, 4.6544015E+001, 3.9603856E+001, 3.2239172E+001, 1.3389654E+001, 3.7772100E+001, 3.6657009E+001, 2.8260248E+001, 1.2471484E+001, 3.2740326E+001, 2.8977029E+001, 2.5736217E+001, 1.4586359E+001, 2.9286934E+001, 2.3666268E+001, 2.1447776E+001, 1.3361079E+001, 2.4647624E+001, 1.7383139E+001, 1.3941765E+001, 7.8705704E+000, 2.2050130E+001, 1.4914537E+001, 1.0211805E+001, 6.6807426E+000
 5.4500355E+001, 4.8366104E+001, 4.8611414E+001, 4.3149542E+001, 3.3996981E+001, 4.8768147E+001, 3.6530113E+001, 3.3508599E+001, 1.3591538E+001, 4.2617519E+001, 3.3614280E+001, 2.6813416E+001, 1.2356276E+001, 3.8313460E+001, 3.3711092E+001, 2.7329118E+001, 1.2966247E+001, 3.2719584E+001, 2.5491104E+001, 2.0768940E+001, 1.3460392E+001, 2.6694710E+001, 2.1332717E+001, 1.6974388E+001, 1.2737569E+001, 2.0716833E+001, 1.5850330E+001, 1.2877964E+001, 8.6845042E+000
 5.5000302E+001, 5.4572432E+001, 4.8012631E+001, 4.3508174E+001, 2.9963748E+001, 4.6989239E+001, 4.0532045E+001, 2.9956588E+001, 1.8326808E+001, 3.8713786E+001, 3.1677795E+001, 2.8043112E+001, 1.7073713E+001, 3.2844007E+001, 3.1002043E+001, 2.3206177E+001, 1.3700809E+001, 2.9265947E+001, 2.5414739E+001, 2.0839782E+001, 1.1910152E+001, 2.8200875E+001, 2.2831647E+001, 1.8168948E+001, 1.1878864E+001, 2.6647005E+001, 2.1683624E+001, 1.5910928E+001, 9.4588245E+000
 5.5500365E+001, 4.6810407E+001, 4.9322023E+001, 4.2905855E+001, 3.0203583E+001, 5.3528790E+001, 4.5285711E+001, 3.7365764E+001, 1.3109102E+001, 4.4626522E+001, 3.4675477E+001, 3.2061293E+001, 1.8011045E+001, 3.8018782E+001, 2.6515594E+001, 2.0852917E+001, 1.4470016E+001, 3.3106276E+001, 2.0575877E+001, 1.4571176E+001, 7.4970119E+000, 3.2612355E+001, 1.8810892E+001, 1.0882671E+001, 5.2275504E+000, 3.1192611E+001, 1.7313641E+001, 1.0431962E+001, 5.8713158E+000
 5.6000024E+001, 4.9618669E+001, 4.8610520E+001, 4.3008175E+001, 2.6013632E+001, 4.8138796E+001, 3.9803280E+001, 2.8100984E+001, 1.4446181E+001, 4.1624088E+001, 3.5495975E+001, 2.0261440E+001, 9.4501659E+000, 4.0572362E+001, 3.1845985E+001, 1.9964518E+001, 8.0696472E+000, 3.4454831E+001, 2.4865843E+001, 1.7911996E+001, 7.7161921E+000, 3.3455849E+001, 2.0529232E+001, 1.3213150E+001, 6.2881293E+000, 3.0786975E+001, 1.7841668E+001, 1.0302937E+001, 5.8811396E+000
 5.6500116E+001, 5.0283870E+001, 4.8597150E+001, 4.4780557E+001, 3.1462103E+001, 4.8924806E+001, 4.1659925E+001, 3.1684652E+001, 1.3925979E+001, 4.0053537E+001, 3.2880001E+001, 1.9972841E+001, 1.0737571E+001, 3.6982929E+001, 2.9550761E+001, 2.0416878E+001, 1.3251478E+001, 3.3577282E+001, 2.5034626E+001, 1.9054465E+001, 1.1950854E+001, 3.2701575E+001, 2.6327293E+001, 1.9284957E+001, 1.2758107E+001, 3.1875584E+001, 2.5310708E+001, 1.8407578E+001, 8.6030576E+000
 5.7000413E+001, 4.9279758E+001, 5.1921502E+001, 4.6414678E+001, 2.6228040E+001, 5.0176898E+001, 4.0059880E+001, 3.2358867E+001, 1.3232049E+001, 4.1408223E+001, 3.5125691E+001, 2.5565658E+001, 1.1102074E+001, 3.7844100E+001, 3.0642502E+001, 2.0818656E+001, 1.0748586E+001, 3.7271847E+001, 2.4815754E+001, 1.8538582E+001, 1.3585481E+001, 3.4075425E+001, 2.1888342E+001, 1.8007320E+001, 1.3054257E+001, 3.0485368E+001, 2.1134843E+001, 1.6568987E+001, 1.3195884E+001
 5.7500197E+001, 4.7686837E+001, 4.8778763E+001, 4.3988108E+001, 3.2897930E+001, 5.1666404E+001, 4.3696618E+001, 3.3972951E+001, 1.6033428E+001, 4.3027200E+001, 3.8513834E+001, 2.2816921E+001, 1.0867073E+001, 3.8249047E+001, 3.3437521E+001, 2.0959337E+001, 1.0107382E+001, 3.6623135E+001, 3.3272432E+001, 1.8543239E+001, 7.6803931E+000, 3.3686524E+001, 2.3904425E+001, 1.2859910E+001, 5.1339229E+000, 3.1677461E+001, 1.8353757E+001, 9.4556683E+000, 4.3300615E+000
 5.8000371E+001, 4.5974215E+001, 5.0187452E+001, 4.4363650E+001, 3.7992569E+001, 4.9586525E+001, 3.9828925E+001, 3.0635868E+001, 1.2856972E+001, 4.3323561E+001, 3.8529978E+001, 3.2952661E+001, 1.3702301E+001, 4.0637284E+001, 3.4251147E+001, 3.0042361E+001, 1.5047851E+001, 3.4459600E+001, 2.8316302E+001, 2.4632218E+001, 1.3075621E+001, 2.9643749E+001, 2.1859031E+001, 1.6953906E+001, 6.8367658E+000, 2.7417933E+001, 1.9491022E+001, 1.2019083E+001, 5.6545274E+000
 5.8500001E+001, 4.5026832E+001, 4.6829664E+001, 4.1906691E+001, 3.0918656E+001, 4.6471145E+001, 3.6146539E+001, 3.1230083E+001, 1.3915784E+001, 4.0996448E+001, 3.0471540E+001, 2.3055700E+001, 8.8551123E+000, 3.6045077E+001, 2.6208026E+001, 2.0742083E+001, 8.7601141E+000, 3.5581607E+001, 2.6334860E+001, 1.8636182E+001, 1.0413135E+001, 3.8595370E+001, 2.8855479E+001, 2.1192476E+001, 1.0113529E+001, 3.8151007E+001, 2.6442932E+001, 1.7101741E+001, 7.8570774E+000
 5.9000275E+001, 4.6737614E+001, 5.0086805E+001, 4.5326937E+001, 2.2565803E+001, 5.0321541E+001, 4.3958129E+001, 3.7396226E+001, 1.4866797E+001, 3.9450621E+001, 3.8550357E+001, 3.0325102E+001, 1.5673613E+001, 3.8023319E+001, 3.5811791E+001, 2.7098552E+001, 1.4538871E+001, 3.6895260E+001, 3.3283809E+001, 2.3772383E+001, 1.0823663E+001, 3.4678088E+001, 2.8031401E+001, 1.8876661E+001, 7.8563397E+000, 3.3341068E+001, 2.4916101E+001, 1.4958192E+001, 7.1652203E+000
 5.9500284E+001, 4.8729667E+001, 4.7189991E+001, 4.2421732E+001, 2.5318193E+001, 4.7630340E+001, 3.9846410E+001, 3.4009080E+001, 1.2619462E+001, 4.2503874E+001, 4.0039533E+001, 3.2195832E+001, 1.7232009E+001, 3.9461589E+001, 3.7158501E+001, 2.5610254E+001, 1.0584813E+001, 3.5628460E+001, 2.8252672E+001, 1.8864590E+001, 8.2250274E+000, 3.2024483E+001, 2.5892340E+001, 1.5000987E+001, 6.4506412E+000, 3.2220567E+001, 1.9238432E+001, 1.1229392E+001, 5.7157119E+000
 6.0000018E+001, 4.7401126E+001, 4.7672858E+001, 4.4656014E+001, 2.4342890E+001, 4.8502018E+001, 4.0466322E+001, 3.0128958E+001, 1.2335234E+001, 4.2748966E+001, 3.9510806E+001, 2.8355241E+001, 1.2227407E+001, 4.2370564E+001, 3.8795103E+001, 2.8949643E+001, 1.6802776E+001, 4.1645173E+001, 3.1286800E+001, 2.2146093E+001, 1.5671812E+001, 3.6662056E+001, 2.2744380E+001, 1.3375573E+001, 7.9225130E+000, 3.1532407E+001, 1.8033925E+001, 1.0596146E+001, 5.1253555E+000
 6.0500215E+001, 5.0639997E+001, 5.2466539E+001, 4.5724853E+001, 3.3659190E+001, 4.9571868E+001, 3.9635356E+001, 3.2696147E+001, 1.5833235E+001, 4.5221713E+001, 3.7607348E+001, 2.9772924E+001, 1.4656875E+001, 4.1078442E+001, 3.0921462E+001, 2.5073116E+001, 1.3580724E+001, 3.8931708E+001, 2.9788525E+001, 2.2593331E+001, 1.6319893E+001, 3.6431032E+001, 2.9813548E+001, 2.2997299E+001, 1.3669952E+001, 3.0047665E+001, 2.2947201E+001, 1.6599169E+001, 7.8569494E+000
 6.1000345E+001, 5.1855327E+001, 5.3804050E+001, 4.6461262E+001, 3.2076444E+001, 4.9226697E+001, 4.2360011E+001, 4.0060692E+001, 1.7721333E+001, 3.9066825E+001, 3.8167332E+001, 2.8470987E+001, 1.5884176E+001, 3.7016875E+001, 3.0922020E+001, 2.4320426E+001, 1.6498530E+001, 3.3172692E+001, 2.7768118E+001, 1.9621743E+001, 1.3908242E+001, 3.1577641E+001, 2.8244548E+001, 2.0614656E+001, 1.4769791E+001, 3.1008904E+001, 2.8205425E+001, 2.0590205E+001, 1.2212682E+001
 6.1500579E+001, 5.3498584E+001, 4.9449538E+001, 4.1458060E+001, 3.3766436E+001, 4.7063259E+001, 4.0376209E+001, 3.1420987E+001, 2.1197776E+001, 4.0413732E+001, 3.8529739E+001, 2.8921234E+001, 1.6919625E+001, 3.8479136E+001, 3.4173611E+001, 2.8048754E+001, 1.5442342E+001, 3.4132116E+001, 2.8487164E+001, 2.1561042E+001, 1.2726857E+001, 2.9801206E+001, 2.4351505E+001, 1.8458691E+001, 1.4886568E+001, 2.6562925E+001, 2.1426503E+001, 1.7414515E+001, 1.3227341E+001
 6.2000461E+001, 5.1771101E+001, 4.9672741E+001, 4.5560385E+001, 3.3145267E+001, 4.8131238E+001, 4.4570471E+001, 3.5300164E+001, 1.3710924E+001, 4.4416161E+001, 4.1117850E+001, 2.8797766E+001, 1.3652348E+001, 4.2202642E+001, 3.3727899E+001, 2.6831819E+001, 1.4426147E+001, 3.8246090E+001, 3.1133945E+001, 2.3972732E+001, 9.8970190E+000, 3.7249520E+001, 2.7429273E+001, 1.9505385E+001, 8.7265315E+000, 3.3411438E+001, 2.0754445E+001, 1.2101982E+001, 5.2298949E+000
 6.2500030E+001, 5.4790499E+001, 4.8702466E+001, 4.4314132E+001, 3.2063654E+001, 4.7240535E+001, 4.2600991E+001, 3.5800813E+001, 1.7285203E+001, 4.2579629E+001, 4.1713522E+001, 3.0966838E+001, 1.3677442E+001, 4.0644492E+001, 3.4191436E+001, 2.6200755E+001, 1.5567536E+001, 3.8571170E+001, 3.1834076E+001, 2.4233947E+001, 1.6280941E+001, 3.5667868E+001, 2.8554831E+001, 2.2610287E+001, 1.5221057E+001, 3.4357406E+001, 2.5239448E+001, 2.0584355E+001, 1.3922242E+001
 6.3000441E+001, 5.7850326E+001, 5.2022778E+001, 4.3263208E+001, 3.6766700E+001, 4.7513845E+001, 4.3055508E+001, 3.5445485E+001, 1.4949537E+001, 4.0324569E+001, 3.6497961E+001, 3.1575066E+001, 1.7178149E+001, 4.0656019E+001, 3.6668208E+001, 2.6242472E+001, 1.4310029E+001, 3.6483091E+001, 2.7005483E+001, 1.8741497E+001, 1.1474111E+001, 3.3163810E+001, 2.4036068E+001, 1.7324583E+001, 1.1360738E+001, 3.3018361E+001, 2.2610212E+001, 1.7967398E+001, 1.3846524E+001
 6.3500271E+001, 5.8309263E+001, 5.0219460E+001, 4.3283945E+001, 2.7764834E+001, 4.4129520E+001, 4.3966633E+001, 3.4483049E+001, 1.4834447E+001, 3.7818913E+001, 3.8946099E+001, 2.5096279E+001, 1.3826446E+001, 3.7585638E+001, 3.5194105E+001, 2.6231214E+001, 1.2769077E+001, 3.6737417E+001, 3.6367898E+001, 2.6715106E+001, 1.3821050E+001, 3.5290757E+001, 3.1606091E+001, 2.2640446E+001, 1.2989924E+001, 2.9940907E+001, 2.2800786E+001, 1.6351184E+001, 1.0222544E+001
 6.4000174E+001, 5.8372721E+001, 4.9846102E+001, 4.5471247E+001, 3.0117796E+001, 4.7086109E+001, 4.3287774E+001, 3.0615021E+001, 1.5498388E+001, 4.1699500E+001, 4.2685322E+001, 3.5065005E+001, 1.9926877E+001, 3.9430236E+001, 3.6415677E+001, 3.2506034E+001, 2.1990526E+001, 3.5940707E+001, 3.2212563E+001, 2.9543930E+001, 2.1769510E+001, 3.3157096E+001, 2.9923084E+001, 2.2036801E+001, 1.5659809E+001, 3.0052388E+001, 2.5511472E+001, 1.9203533E+001, 1.4059330E+001
 6.4500348E+001, 5.7337488E+001, 5.0313701E+001, 4.7263924E+001, 3.4684811E+001, 4.6810486E+001, 4.2155156E+001, 3.4151233E+001, 1.8125116E+001, 4.2994230E+001, 4.0872153E+001, 2.8824540E+001, 1.8421719E+001, 4.2531813E+001, 4.1452184E+001, 2.7871807E+001, 1.7419851E+001, 3.5522881E+001, 3.4873743E+001, 2.3735979E+001, 1.2723674E+001, 3.1680807E+001, 3.0361654E+001, 2.0243093E+001, 1.3048909E+001, 2.8502154E+001, 2.5672784E+001, 1.8033827E+001, 8.7280518E+000
 6.5000393E+001, 5.8628084E+001, 4.8415660E+001, 4.4625419E+001, 3.4555937E+001, 4.6734616E+001, 4.2244780E+001, 3.3293995E+001, 1.5957715E+001, 3.9519661E+001, 3.6598863E+001, 2.7005983E+001, 1.5911509E+001, 3.9291038E+001, 3.7629449E+001, 2.8382003E+001, 1.5349507E+001, 4.1519785E+001, 3.7454901E+001, 3.1495177E+001, 2.0956103E+001, 4.0401698E+001, 3.1434430E+001, 2.5103914E+001, 1.8157258E+001, 3.2576699E+001, 2.6812796E+001, 1.8777618E+001, 1.1801561E+001
 6.5500077E+001, 6.0243159E+001, 5.0872417E+001, 4.4583033E+001, 3.0124308E+001, 4.9389658E+001, 4.3847580E+001, 3.8734603E+001, 1.8180488E+001, 4.5025138E+001, 4.0354259E+001, 3.6523566E+001, 1.7515724E+001, 4.0830193E+001, 3.4278183E+001, 2.7669352E+001, 1.7028628E+001, 3.6999642E+001, 2.9750373E+001, 2.0658340E+001, 9.0021295E+000, 3.6024916E+001, 2.3647984E+001, 1.5292725E+001, 6.6169782E+000, 3.0252452E+001, 1.7401503E+001, 9.6040243E+000, 4.7526419E+000
 6.6000128E+001, 6.0612877E+001, 5.0462747E+001, 4.5000929E+001, 2.9339726E+001, 4.3476455E+001, 4.1814917E+001, 3.3436973E+001, 1.6515959E+001, 4.0280261E+001, 3.9329779E+001, 3.3109878E+001, 1.4165388E+001, 4.3591870E+001, 3.8339820E+001, 2.9271164E+001, 2.0434300E+001, 4.0494182E+001, 3.1869765E+001, 2.5400564E+001, 1.6141976E+001, 3.8802943E+001, 2.8851950E+001, 1.8290819E+001, 8.3102304E+000, 3.7897716E+001, 2.4074228E+001, 1.3213407E+001, 6.0827892E+000
 6.6500519E+001, 5.8335000E+001, 5.1412055E+001, 4.4839516E+001, 2.9119477E+001, 4.5733388E+001, 4.4888395E+001, 3.7313318E+001, 1.8908605E+001, 3.7897388E+001, 3.8953964E+001, 3.1177874E+001, 1.6775887E+001, 3.2539661E+001, 3.5808298E+001, 2.7797857E+001, 1.5392838E+001, 3.3954965E+001, 3.1703765E+001, 2.9358627E+001, 1.9981082E+001, 3.4264830E+001, 3.2171814E+001, 2.8637928E+001, 1.9246106E+001, 3.5438637E+001, 2.9721443E+001, 2.5002960E+001, 1.4965666E+001
 6.7000495E+001, 5.5733136E+001, 4.8157976E+001, 4.1674565E+001, 3.2672087E+001, 4.7083007E+001, 4.0917137E+001, 3.5659015E+001, 1.9248717E+001, 4.3431980E+001, 3.9127609E+001, 3.4367145E+001, 2.1566866E+001, 4.0177329E+001, 3.3066613E+001, 3.2780665E+001, 2.3253028E+001, 3.4214552E+001, 2.9197641E+001, 2.7500354E+001, 2.2312225E+001, 3.2771817E+001, 2.7529782E+001, 2.3818269E+001, 1.7889472E+001, 2.9927012E+001, 2.4161721E+001, 2.1472487E+001, 1.7828894E+001
 6.7500198E+001, 6.0042095E+001, 4.8452233E+001, 4.2385787E+001, 3.1856972E+001, 4.5764474E+001, 4.2127933E+001, 3.3315785E+001, 1.4710654E+001, 4.0191704E+001, 3.9371918E+001, 2.7870846E+001, 1.1930022E+001, 3.8786103E+001, 4.0159843E+001, 2.8294795E+001, 1.3197060E+001, 4.0035189E+001, 3.7840491E+001, 2.7224821E+001, 1.6195094E+001, 3.6664878E+001, 3.3790938E+001, 2.2176460E+001, 1.5556606E+001, 3.3796820E+001, 2.5745440E+001, 1.6394671E+001, 1.0241747E+001
 6.8000035E+001, 6.0085745E+001, 4.6476466E+001, 4.1571756E+001, 2.8027578E+001, 4.3573378E+001, 4.0110249E+001, 3.5832419E+001, 1.3596710E+001, 3.8921567E+001, 3.8647953E+001, 2.6707680E+001, 1.1199117E+001, 4.0542028E+001, 3.3591794E+001, 2.2144974E+001, 8.5726034E+000, 4.1845276E+001, 3.4018793E+001, 2.2286743E+001, 9.6508743E+000, 3.7965787E+001, 3.2126890E+001, 1.7435015E+001, 7.4537433E+000, 3.6174407E+001, 2.7110861E+001, 1.3476974E+001, 6.2047430E+000
 6.8500291E+001, 6.0906974E+001, 4.9464835E+001, 4.1460629E+001, 3.4616121E+001, 4.3990217E+001, 3.9971365E+001, 3.4585384E+001, 1.3696836E+001, 4.1918287E+001, 4.1099577E+001, 3.2306124E+001, 1.5667484E+001, 4.0299214E+001, 4.2975300E+001, 3.4171437E+001, 1.9460513E+001, 3.8890777E+001, 3.7273819E+001, 3.1113556E+001, 1.7314468E+001, 3.7665110E+001, 3.3713153E+001, 2.5688246E+001, 1.4254763E+001, 3.3648111E+001, 2.5217218E+001, 1.8311641E+001, 7.4615024E+000
 6.9000266E+001, 5.9815038E+001, 4.8007931E+001, 4.3305514E+001, 3.6957291E+001, 4.4399339E+001, 4.2832589E+001, 3.3528870E+001, 1.6511808E+001, 4.2978578E+001, 4.0628970E+001, 3.2091689E+001, 1.6769352E+001, 4.4250344E+001, 3.9609924E+001, 2.7239961E+001, 1.1871969E+001, 3.9472204E+001, 3.7882713E+001, 2.7222484E+001, 1.0016979E+001, 3.8065457E+001, 3.3015725E+001, 2.1383492E+001, 1.0276860E+001, 3.8158280E+001, 2.8960959E+001, 2.1342830E+001, 1.1784073E+001
 6.9500229E+001, 5.9565875E+001, 4.6979907E+001, 4.2834985E+001, 3.4307718E+001, 4.8670528E+001, 4.3334944E+001, 3.2920908E+001, 1.5769918E+001, 4.1642272E+001, 3.6873407E+001, 2.7229048E+001, 1.8608757E+001, 4.1511895E+001, 3.4699547E+001, 2.7850371E+001, 2.1061003E+001, 4.2554084E+001, 3.2953927E+001, 2.6562355E+001, 1.7837555E+001, 4.0956338E+001, 3.0528092E+001, 2.6544506E+001, 1.8948731E+001, 3.7113234E+001, 3.0469334E+001, 2.5212835E+001, 1.6338399E+001
