s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 8.6000053E+001, 1.4083953E+002,-3.7936566E+001,-1.0477564E+002,-5.5248275E+000, 8.4694704E-001, 0.0000000E+000, 0.0000000E+000,-6.3580631E+000,-6.5505577E+000, 0.0000000E+000, 1.1735883E-003, 6.7021514E-004, 0.0000000E+000, 2.1727769E-003, 0.0000000E+000
 8.6500198E+001, 1.4191154E+002,-3.7028650E+001,-8.4067659E+001,-5.8329038E+000, 8.6462818E-001, 0.0000000E+000, 0.0000000E+000, 1.6161326E+001, 1.5846959E+001, 0.0000000E+000, 1.1922710E-003, 6.7021514E-004, 0.0000000E+000, 2.2003057E-003, 0.0000000E+000
 8.7000336E+001, 1.3617518E+002,-3.6165457E+001,-8.9926811E+001,-5.5766399E+000, 8.6361030E-001, 0.0000000E+000, 0.0000000E+000, 5.5695967E+000, 5.3698851E+000, 0.0000000E+000, 1.2038237E-003, 6.7021514E-004, 0.0000000E+000, 2.2168087E-003, 0.0000000E+000
 8.7500519E+001, 1.3348435E+002,-3.7036671E+001,-1.0474670E+002,-5.9835555E+000, 8.5202193E-001, 0.0000000E+000, 0.0000000E+000,-1.3186671E+001,-1.3430556E+001, 0.0000000E+000, 1.2263052E-003, 6.7021514E-004, 0.0000000E+000, 2.2494419E-003, 0.0000000E+000
 8.8000420E+001, 1.3924591E+002,-3.8086816E+001,-9.5343761E+001,-5.6130978E+000, 8.7153525E-001, 0.0000000E+000, 0.0000000E+000, 1.3294486E+000, 1.0737729E+000, 0.0000000E+000, 1.2396991E-003, 6.7021514E-004, 0.0000000E+000, 2.2675995E-003, 0.0000000E+000
 8.8500000E+001, 1.5285896E+002,-4.1850163E+001,-9.3448698E+001,-5.8445668E+000, 8.8049157E-001, 0.0000000E+000, 0.0000000E+000, 1.2821989E+001, 1.2596020E+001, 0.0000000E+000, 1.2658687E-003, 6.7021514E-004, 0.0000000E+000, 2.3001535E-003, 0.0000000E+000
 8.9000420E+001, 1.4539676E+002,-4.0053096E+001,-1.0179095E+002,-5.4908317E+000, 8.7907781E-001, 0.0000000E+000, 0.0000000E+000,-7.9944677E-001,-1.0590380E+000, 0.0000000E+000, 1.2924520E-003, 6.7021514E-004, 0.0000000E+000, 2.3325704E-003, 0.0000000E+000
 8.9500343E+001, 1.4107736E+002,-3.9663153E+001,-1.0050416E+002,-6.1765840E+000, 8.6457541E-001, 0.0000000E+000, 0.0000000E+000,-3.8569148E+000,-4.4019639E+000, 0.0000000E+000, 1.3118032E-003, 6.7021514E-004, 0.0000000E+000, 2.3588760E-003, 0.0000000E+000
 9.0000267E+001, 1.4453019E+002,-3.9770793E+001,-1.0841417E+002,-5.7812978E+000, 8.8995257E-001, 0.0000000E+000, 0.0000000E+000,-8.2265731E+000,-8.5461143E+000, 0.0000000E+000, 1.3275886E-003, 6.7021514E-004, 0.0000000E+000, 2.3846167E-003, 0.0000000E+000
 9.0500015E+001, 1.4839733E+002,-4.1176042E+001,-9.1198376E+001,-6.2736492E+000, 9.1383510E-001, 0.0000000E+000, 0.0000000E+000, 1.0889172E+001, 1.0663098E+001, 0.0000000E+000, 1.3392887E-003, 6.7021514E-004, 0.0000000E+000, 2.4087794E-003, 0.0000000E+000
 9.1000038E+001, 1.5370676E+002,-4.0960385E+001,-1.0538910E+002,-5.7754286E+000, 8.8199383E-001, 0.0000000E+000, 0.0000000E+000, 2.8806952E+000, 2.4638363E+000, 0.0000000E+000, 1.3579540E-003, 6.7021514E-004, 0.0000000E+000, 2.4341253E-003, 0.0000000E+000
 9.1500290E+001, 1.4768377E+002,-3.9292058E+001,-1.2402780E+002,-5.4031092E+000, 8.9455329E-001, 0.0000000E+000, 0.0000000E+000,-1.9836825E+001,-2.0144644E+001, 0.0000000E+000, 1.3625136E-003, 6.7021514E-004, 0.0000000E+000, 2.4412777E-003, 0.0000000E+000
 9.2000504E+001, 1.5583781E+002,-4.1035255E+001,-1.0301559E+002,-5.9537114E+000, 9.4471061E-001, 0.0000000E+000, 0.0000000E+000, 7.1053074E+000, 6.7779586E+000, 0.0000000E+000, 1.3884035E-003, 6.7021514E-004, 0.0000000E+000, 2.4801416E-003, 0.0000000E+000
 9.2500053E+001, 1.5001514E+002,-4.0027906E+001,-9.5607521E+001,-5.8183926E+000, 9.3540860E-001, 0.0000000E+000, 0.0000000E+000, 9.8812558E+000, 9.4967319E+000, 0.0000000E+000, 1.4135997E-003, 6.7021514E-004, 0.0000000E+000, 2.5244728E-003, 0.0000000E+000
 9.3000069E+001, 1.6061251E+002,-4.1693215E+001,-1.2351612E+002,-5.4982084E+000, 9.3772379E-001, 0.0000000E+000, 0.0000000E+000,-8.7839814E+000,-9.1573174E+000, 0.0000000E+000, 1.4215646E-003, 6.7021514E-004, 0.0000000E+000, 2.5411236E-003, 0.0000000E+000
 9.3500099E+001, 1.5672623E+002,-4.0564592E+001,-1.0882457E+002,-5.2746205E+000, 9.2650035E-001, 0.0000000E+000, 0.0000000E+000, 3.2138126E+000, 2.9889401E+000, 0.0000000E+000, 1.4230695E-003, 6.7021514E-004, 0.0000000E+000, 2.5465503E-003, 0.0000000E+000
 9.4000046E+001, 1.5324750E+002,-4.0481754E+001,-9.8976292E+001,-5.6959504E+000, 9.4148806E-001, 0.0000000E+000, 0.0000000E+000, 9.2432978E+000, 9.0349889E+000, 0.0000000E+000, 1.4248464E-003, 6.7021514E-004, 0.0000000E+000, 2.5533469E-003, 0.0000000E+000
 9.4500153E+001, 1.5372960E+002,-4.0723873E+001,-1.1686629E+002,-5.8775077E+000, 9.2291346E-001, 0.0000000E+000, 0.0000000E+000,-8.5043091E+000,-8.8151595E+000, 0.0000000E+000, 1.4242330E-003, 6.7021514E-004, 0.0000000E+000, 2.5608683E-003, 0.0000000E+000
 9.5000336E+001, 1.6690128E+002,-4.2322533E+001,-1.1183512E+002,-5.9575395E+000, 9.7046697E-001, 0.0000000E+000, 0.0000000E+000, 8.0640900E+000, 7.7565530E+000, 0.0000000E+000, 1.4354572E-003, 6.7021514E-004, 0.0000000E+000, 2.5735289E-003, 0.0000000E+000
 9.5500130E+001, 1.5228494E+002,-4.0614732E+001,-9.4819959E+001,-6.3221450E+000, 9.6509366E-001, 0.0000000E+000, 0.0000000E+000, 1.1798090E+001, 1.1493202E+001, 0.0000000E+000, 1.4647934E-003, 6.7021514E-004, 0.0000000E+000, 2.6100497E-003, 0.0000000E+000
 9.6000206E+001, 1.6101864E+002,-4.2768802E+001,-1.1475147E+002,-5.7628549E+000, 9.6048687E-001, 0.0000000E+000, 0.0000000E+000,-1.0541876E+000,-1.3040047E+000, 0.0000000E+000, 1.4777741E-003, 6.7021514E-004, 0.0000000E+000, 2.6297465E-003, 0.0000000E+000
 9.6500305E+001, 1.5760297E+002,-4.1562910E+001,-1.3316594E+002,-5.3684364E+000, 9.6001649E-001, 0.0000000E+000, 0.0000000E+000,-2.1166608E+001,-2.1534298E+001, 0.0000000E+000, 1.5064729E-003, 6.7021514E-004, 0.0000000E+000, 2.6706743E-003, 0.0000000E+000
 9.7000168E+001, 1.6620645E+002,-4.2829884E+001,-1.1953588E+002,-5.1343120E+000, 9.8809081E-001, 0.0000000E+000, 0.0000000E+000,-1.6436702E-001,-3.0553319E-001, 0.0000000E+000, 1.5192525E-003, 6.7021514E-004, 0.0000000E+000, 2.6899774E-003, 0.0000000E+000
 9.7500275E+001, 1.6722234E+002,-4.4027126E+001,-1.0268471E+002,-5.8050264E+000, 1.0192004E+000, 0.0000000E+000, 0.0000000E+000, 1.5973909E+001, 1.5724684E+001, 0.0000000E+000, 1.5612080E-003, 6.7021514E-004, 0.0000000E+000, 2.7427682E-003, 0.0000000E+000
 9.8000122E+001, 1.6872098E+002,-4.4037089E+001,-1.0803803E+002,-6.2869180E+000, 1.0185913E+000, 0.0000000E+000, 0.0000000E+000, 1.1725354E+001, 1.1377529E+001, 0.0000000E+000, 1.5855038E-003, 6.7021514E-004, 0.0000000E+000, 2.7784190E-003, 0.0000000E+000
 9.8500267E+001, 1.6440119E+002,-4.3821542E+001,-1.2061739E+002,-6.2986891E+000, 1.0102363E+000, 0.0000000E+000, 0.0000000E+000,-5.0258743E+000,-5.3261929E+000, 0.0000000E+000, 1.6045658E-003, 6.7021514E-004, 0.0000000E+000, 2.8056261E-003, 0.0000000E+000
 9.9000320E+001, 1.6922289E+002,-4.3232027E+001,-1.3261466E+002,-6.3858452E+000, 1.0012434E+000, 0.0000000E+000, 0.0000000E+000,-1.1522495E+001,-1.2008398E+001, 0.0000000E+000, 1.6045375E-003, 6.7021514E-004, 0.0000000E+000, 2.8180870E-003, 0.0000000E+000
 9.9500427E+001, 1.6333765E+002,-4.2179413E+001,-1.2324457E+002,-5.4772231E+000, 1.0222649E+000, 0.0000000E+000, 0.0000000E+000,-6.2567380E+000,-6.5412850E+000, 0.0000000E+000, 1.6194889E-003, 6.7021514E-004, 0.0000000E+000, 2.8375953E-003, 0.0000000E+000
 1.0000011E+002, 1.7666973E+002,-4.6132571E+001,-1.2095963E+002,-5.5842118E+000, 1.0175273E+000, 0.0000000E+000, 0.0000000E+000, 5.1787390E+000, 5.0108494E+000, 0.0000000E+000, 1.6309084E-003, 6.7021514E-004, 0.0000000E+000, 2.8505702E-003, 0.0000000E+000
 1.0050029E+002, 1.6326562E+002,-4.3428697E+001,-1.1593325E+002,-6.0423869E+000, 1.0241209E+000, 0.0000000E+000, 0.0000000E+000,-6.2420978E-001,-1.1145961E+000, 0.0000000E+000, 1.6428187E-003, 6.7021514E-004, 0.0000000E+000, 2.8660670E-003, 0.0000000E+000
 1.0100015E+002, 1.7501519E+002,-4.4634818E+001,-1.3785783E+002,-5.8748711E+000, 1.0098548E+000, 0.0000000E+000, 0.0000000E+000,-1.2090788E+001,-1.2342479E+001, 0.0000000E+000, 1.6554120E-003, 6.7021514E-004, 0.0000000E+000, 2.8774816E-003, 0.0000000E+000
 1.0150027E+002, 1.7418372E+002,-4.3920093E+001,-1.1948107E+002,-5.7082845E+000, 1.0200008E+000, 0.0000000E+000, 0.0000000E+000, 6.3203442E+000, 6.0942699E+000, 0.0000000E+000, 1.6560783E-003, 6.7021514E-004, 0.0000000E+000, 2.8803400E-003, 0.0000000E+000
 1.0200018E+002, 1.6974674E+002,-4.3901176E+001,-1.1846020E+002,-6.3552095E+000, 1.0521931E+000, 0.0000000E+000, 0.0000000E+000, 2.4523944E+000, 2.0823399E+000, 0.0000000E+000, 1.6701242E-003, 6.7021514E-004, 0.0000000E+000, 2.9009738E-003, 0.0000000E+000
 1.0250008E+002, 1.7097771E+002,-4.4685725E+001,-1.2050035E+002,-6.0399704E+000, 1.0697223E+000, 0.0000000E+000, 0.0000000E+000, 1.1254678E+000, 8.2139172E-001, 0.0000000E+000, 1.7057243E-003, 6.7021514E-004, 0.0000000E+000, 2.9444318E-003, 0.0000000E+000
 1.0300031E+002, 1.7450829E+002,-4.4879858E+001,-1.2389729E+002,-5.6496004E+000, 1.0392807E+000, 0.0000000E+000, 0.0000000E+000, 1.4465449E+000, 1.1208201E+000, 0.0000000E+000, 1.7429710E-003, 6.7021514E-004, 0.0000000E+000, 2.9874341E-003, 0.0000000E+000
 1.0350030E+002, 1.7873883E+002,-4.5657011E+001,-1.2597337E+002,-5.7895944E+000, 1.0255529E+000, 0.0000000E+000, 0.0000000E+000, 2.5858226E+000, 2.3444133E+000, 0.0000000E+000, 1.7282625E-003, 6.7021514E-004, 0.0000000E+000, 2.9683764E-003, 0.0000000E+000
 1.0400020E+002, 1.8543730E+002,-4.7554178E+001,-1.2667145E+002,-6.6697759E+000, 1.0334102E+000, 0.0000000E+000, 0.0000000E+000, 5.9617965E+000, 5.5753059E+000, 0.0000000E+000, 1.7466511E-003, 6.7021514E-004, 0.0000000E+000, 2.9879682E-003, 0.0000000E+000
 1.0450018E+002, 1.7604882E+002,-4.4967686E+001,-1.3175694E+002,-5.9162860E+000, 1.0407874E+000, 0.0000000E+000, 0.0000000E+000,-5.1225071E+000,-5.5513008E+000, 0.0000000E+000, 1.7620582E-003, 6.7021514E-004, 0.0000000E+000, 3.0111196E-003, 0.0000000E+000
 1.0500005E+002, 1.7031378E+002,-4.5032004E+001,-1.3296769E+002,-6.3753482E+000, 1.0614216E+000, 0.0000000E+000, 0.0000000E+000,-1.2762483E+001,-1.2999834E+001, 0.0000000E+000, 1.7819952E-003, 6.7021514E-004, 0.0000000E+000, 3.0350868E-003, 0.0000000E+000
 1.0550039E+002, 1.7994764E+002,-4.6387121E+001,-1.2323106E+002,-5.6576184E+000, 1.0696399E+000, 0.0000000E+000, 0.0000000E+000, 6.0145711E+000, 5.7414768E+000, 0.0000000E+000, 1.8132777E-003, 6.7021514E-004, 0.0000000E+000, 3.0703282E-003, 0.0000000E+000
 1.0600021E+002, 1.8770581E+002,-4.9185404E+001,-1.2073075E+002,-5.8170227E+000, 1.0919973E+000, 0.0000000E+000, 0.0000000E+000, 1.3308264E+001, 1.3064630E+001, 0.0000000E+000, 1.8598186E-003, 6.7021514E-004, 0.0000000E+000, 3.1185381E-003, 0.0000000E+000
 1.0650026E+002, 1.8576803E+002,-4.8451930E+001,-1.3264859E+002,-6.2387816E+000, 1.0815445E+000, 0.0000000E+000, 0.0000000E+000, 9.4439226E-003,-4.8973357E-001, 0.0000000E+000, 1.8889341E-003, 6.7021514E-004, 0.0000000E+000, 3.1687373E-003, 0.0000000E+000
 1.0700017E+002, 1.8293763E+002,-4.7070814E+001,-1.3704214E+002,-5.7797231E+000, 1.0931402E+000, 0.0000000E+000, 0.0000000E+000,-5.6439026E+000,-5.8619070E+000, 0.0000000E+000, 1.8824849E-003, 6.7021514E-004, 0.0000000E+000, 3.1688358E-003, 0.0000000E+000
 1.0750030E+002, 1.8638100E+002,-4.8548865E+001,-1.2737762E+002,-6.1136538E+000, 1.1095326E+000, 0.0000000E+000, 0.0000000E+000, 5.6666327E+000, 5.4503944E+000, 0.0000000E+000, 1.9068063E-003, 6.7021514E-004, 0.0000000E+000, 3.1984838E-003, 0.0000000E+000
 1.0800034E+002, 1.9548415E+002,-5.0327760E+001,-1.3556260E+002,-6.5969064E+000, 1.1028543E+000, 0.0000000E+000, 0.0000000E+000, 4.5338463E+000, 4.0997309E+000, 0.0000000E+000, 1.9352102E-003, 6.7021514E-004, 0.0000000E+000, 3.2411045E-003, 0.0000000E+000
 1.0850003E+002, 1.8866639E+002,-4.8349753E+001,-1.3419721E+002,-6.1479361E+000, 1.1188381E+000, 0.0000000E+000, 0.0000000E+000, 1.2598213E+000, 1.0903358E+000, 0.0000000E+000, 1.9533391E-003, 6.7021514E-004, 0.0000000E+000, 3.2672445E-003, 0.0000000E+000
 1.0900023E+002, 1.9820550E+002,-5.0502251E+001,-1.4714795E+002,-6.4318552E+000, 1.1323875E+000, 0.0000000E+000, 0.0000000E+000,-4.1941397E+000,-4.7441602E+000, 0.0000000E+000, 1.9835561E-003, 6.7021514E-004, 0.0000000E+000, 3.3116956E-003, 0.0000000E+000
 1.0950027E+002, 1.9178267E+002,-4.9352277E+001,-1.2878379E+002,-7.0098022E+000, 1.1454991E+000, 0.0000000E+000, 0.0000000E+000, 8.1757442E+000, 7.7823024E+000, 0.0000000E+000, 1.9914321E-003, 6.7021514E-004, 0.0000000E+000, 3.3204925E-003, 0.0000000E+000
 1.1000038E+002, 1.9207818E+002,-4.9911109E+001,-1.4785162E+002,-6.5458422E+000, 1.1674943E+000, 0.0000000E+000, 0.0000000E+000,-1.0618576E+001,-1.1062899E+001, 0.0000000E+000, 2.0265961E-003, 6.7021514E-004, 0.0000000E+000, 3.3654502E-003, 0.0000000E+000
 1.1050031E+002, 1.9895498E+002,-5.0450467E+001,-1.4604739E+002,-5.7804302E+000, 1.1258590E+000, 0.0000000E+000, 0.0000000E+000,-1.7984473E+000,-2.1974511E+000, 0.0000000E+000, 2.0206858E-003, 6.7021514E-004, 0.0000000E+000, 3.3648071E-003, 0.0000000E+000
 1.1100040E+002, 1.9731393E+002,-5.0536917E+001,-1.2881569E+002,-6.4956128E+000, 1.1329474E+000, 0.0000000E+000, 0.0000000E+000, 1.2783408E+001, 1.2598656E+001, 0.0000000E+000, 2.0218063E-003, 6.7021514E-004, 0.0000000E+000, 3.3683287E-003, 0.0000000E+000
 1.1150038E+002, 1.9821261E+002,-5.0600108E+001,-1.4543123E+002,-6.1701167E+000, 1.1644830E+000, 0.0000000E+000, 0.0000000E+000,-2.5285924E+000,-2.8243598E+000, 0.0000000E+000, 2.0092354E-003, 6.7021514E-004, 0.0000000E+000, 3.3580677E-003, 0.0000000E+000
 1.1200033E+002, 1.9567632E+002,-4.9697696E+001,-1.4340614E+002,-6.6309348E+000, 1.1432783E+000, 0.0000000E+000, 0.0000000E+000,-2.4967666E+000,-2.9151681E+000, 0.0000000E+000, 2.0450803E-003, 6.7021514E-004, 0.0000000E+000, 3.3940418E-003, 0.0000000E+000
 1.1250034E+002, 1.9270513E+002,-4.9042639E+001,-1.5408120E+002,-5.8178147E+000, 1.1249193E+000, 0.0000000E+000, 0.0000000E+000,-1.4721442E+001,-1.5111601E+001, 0.0000000E+000, 2.0137307E-003, 6.7021514E-004, 0.0000000E+000, 3.3571390E-003, 0.0000000E+000
 1.1300036E+002, 1.9094128E+002,-4.8731533E+001,-1.4001325E+002,-6.2500167E+000, 1.1231802E+000, 0.0000000E+000, 0.0000000E+000,-2.6583942E+000,-2.9303365E+000, 0.0000000E+000, 2.0218354E-003, 6.7021514E-004, 0.0000000E+000, 3.3576838E-003, 0.0000000E+000
 1.1350035E+002, 2.0488252E+002,-5.2008201E+001,-1.3256146E+002,-6.3147268E+000, 1.1350381E+000, 0.0000000E+000, 0.0000000E+000, 1.5553954E+001, 1.5133173E+001, 0.0000000E+000, 2.0294189E-003, 6.7021514E-004, 0.0000000E+000, 3.3665428E-003, 0.0000000E+000
 1.1400005E+002, 1.7954797E+002,-4.5924002E+001,-1.5194921E+002,-5.7343685E+000, 1.1127235E+000, 0.0000000E+000, 0.0000000E+000,-2.2779006E+001,-2.2946891E+001, 0.0000000E+000, 2.0236272E-003, 6.7021514E-004, 0.0000000E+000, 3.3620322E-003, 0.0000000E+000
 1.1450029E+002, 1.9806971E+002,-5.0675036E+001,-1.3251241E+002,-6.0383701E+000, 1.1161841E+000, 0.0000000E+000, 0.0000000E+000, 1.0020609E+001, 9.9600748E+000, 0.0000000E+000, 2.0295192E-003, 6.7021514E-004, 0.0000000E+000, 3.3625437E-003, 0.0000000E+000
 1.1500009E+002, 1.9448091E+002,-4.9603661E+001,-1.3820557E+002,-5.6343798E+000, 1.1233395E+000, 0.0000000E+000, 0.0000000E+000, 2.4694740E+000, 2.1606446E+000, 0.0000000E+000, 2.0481745E-003, 6.7021514E-004, 0.0000000E+000, 3.3781086E-003, 0.0000000E+000
 1.1550024E+002, 1.9859291E+002,-5.0590050E+001,-1.4683664E+002,-5.7427113E+000, 1.1215172E+000, 0.0000000E+000, 0.0000000E+000,-3.1316328E+000,-3.4549698E+000, 0.0000000E+000, 2.0516684E-003, 6.7021514E-004, 0.0000000E+000, 3.3845188E-003, 0.0000000E+000
 1.1600005E+002, 2.0637433E+002,-5.3151677E+001,-1.3684684E+002,-6.2000045E+000, 1.1557744E+000, 0.0000000E+000, 0.0000000E+000, 1.1517768E+001, 1.1331587E+001, 0.0000000E+000, 2.0743217E-003, 6.7021514E-004, 0.0000000E+000, 3.4054725E-003, 0.0000000E+000
 1.1650026E+002, 2.0167125E+002,-5.0873737E+001,-1.3840195E+002,-6.4232896E+000, 1.1572795E+000, 0.0000000E+000, 0.0000000E+000, 7.5223666E+000, 7.1295536E+000, 0.0000000E+000, 2.1032143E-003, 6.7021514E-004, 0.0000000E+000, 3.4335786E-003, 0.0000000E+000
 1.1700044E+002, 1.9099011E+002,-4.9425350E+001,-1.3903996E+002,-6.8958107E+000, 1.1622379E+000, 0.0000000E+000, 0.0000000E+000,-2.7784630E+000,-3.2087761E+000, 0.0000000E+000, 2.1251484E-003, 6.7021514E-004, 0.0000000E+000, 3.4557452E-003, 0.0000000E+000
 1.1750032E+002, 1.9728502E+002,-5.0302683E+001,-1.4128288E+002,-6.5453213E+000, 1.2101423E+000, 0.0000000E+000, 0.0000000E+000, 5.9948419E-001, 3.6428125E-001, 0.0000000E+000, 2.1554076E-003, 6.7021514E-004, 0.0000000E+000, 3.4920698E-003, 0.0000000E+000
 1.1800007E+002, 2.0588029E+002,-5.2430962E+001,-1.4506730E+002,-6.3096340E+000, 1.1647330E+000, 0.0000000E+000, 0.0000000E+000, 3.5579681E+000, 3.2371243E+000, 0.0000000E+000, 2.1775564E-003, 6.7021514E-004, 0.0000000E+000, 3.5188275E-003, 0.0000000E+000
 1.1850030E+002, 2.0618123E+002,-5.2237035E+001,-1.5181839E+002,-6.5190226E+000, 1.2023843E+000, 0.0000000E+000, 0.0000000E+000,-2.8017900E+000,-3.1908323E+000, 0.0000000E+000, 2.1850321E-003, 6.7021514E-004, 0.0000000E+000, 3.5313288E-003, 0.0000000E+000
 1.1900028E+002, 1.9526109E+002,-5.2238662E+001,-1.4155193E+002,-6.7273167E+000, 1.1970987E+000, 0.0000000E+000, 0.0000000E+000,-3.6497947E+000,-4.0597270E+000, 0.0000000E+000, 2.2220161E-003, 6.7021514E-004, 0.0000000E+000, 3.5673015E-003, 0.0000000E+000
 1.1950002E+002, 2.1121151E+002,-5.4036113E+001,-1.4487214E+002,-6.0734351E+000, 1.2293789E+000, 0.0000000E+000, 0.0000000E+000, 7.7216285E+000, 7.4592064E+000, 0.0000000E+000, 2.2719513E-003, 6.7021514E-004, 0.0000000E+000, 3.6138489E-003, 0.0000000E+000
 1.2000012E+002, 2.0928567E+002,-5.4038871E+001,-1.4729999E+002,-6.4734950E+000, 1.2480465E+000, 0.0000000E+000, 0.0000000E+000, 2.9976223E+000, 2.7213586E+000, 0.0000000E+000, 2.3069012E-003, 6.7021514E-004, 0.0000000E+000, 3.6604276E-003, 0.0000000E+000
 1.2050029E+002, 2.1125663E+002,-5.4617941E+001,-1.6010946E+002,-6.4376170E+000, 1.2145690E+000, 0.0000000E+000, 0.0000000E+000,-8.1895639E+000,-8.6938130E+000, 0.0000000E+000, 2.3405902E-003, 6.7021514E-004, 0.0000000E+000, 3.7015055E-003, 0.0000000E+000
 1.2100013E+002, 2.1238059E+002,-5.3912117E+001,-1.6277933E+002,-7.0952659E+000, 1.2227683E+000, 0.0000000E+000, 0.0000000E+000,-9.7259965E+000,-1.0183359E+001, 0.0000000E+000, 2.3504258E-003, 6.7021514E-004, 0.0000000E+000, 3.7144818E-003, 0.0000000E+000
 1.2150008E+002, 2.1691074E+002,-5.4906955E+001,-1.3386793E+002,-6.5284435E+000, 1.2411623E+000, 0.0000000E+000, 0.0000000E+000, 2.3150041E+001, 2.2848580E+001, 0.0000000E+000, 2.3491815E-003, 6.7021514E-004, 0.0000000E+000, 3.7235374E-003, 0.0000000E+000
 1.2200043E+002, 2.1523894E+002,-5.5781094E+001,-1.6018827E+002,-6.6219534E+000, 1.2515175E+000, 0.0000000E+000, 0.0000000E+000,-5.7826060E+000,-6.1008631E+000, 0.0000000E+000, 2.4083993E-003, 6.7021514E-004, 0.0000000E+000, 3.7826333E-003, 0.0000000E+000
 1.2250018E+002, 2.1293631E+002,-5.4028495E+001,-1.6380398E+002,-6.2295792E+000, 1.2242082E+000, 0.0000000E+000, 0.0000000E+000,-9.5113797E+000,-9.9015357E+000, 0.0000000E+000, 2.4055182E-003, 6.7021514E-004, 0.0000000E+000, 3.7889495E-003, 0.0000000E+000
 1.2300001E+002, 2.1770408E+002,-5.4339377E+001,-1.6334581E+002,-6.0642663E+000, 1.2095293E+000, 0.0000000E+000, 0.0000000E+000,-4.5329317E+000,-4.8358441E+000, 0.0000000E+000, 2.3753933E-003, 6.7021514E-004, 0.0000000E+000, 3.7541423E-003, 0.0000000E+000
 1.2350002E+002, 2.1328945E+002,-5.3949722E+001,-1.4502056E+002,-6.3987443E+000, 1.2427000E+000, 0.0000000E+000, 0.0000000E+000, 9.4115441E+000, 9.1631184E+000, 0.0000000E+000, 2.3770317E-003, 6.7021514E-004, 0.0000000E+000, 3.7476663E-003, 0.0000000E+000
 1.2400014E+002, 2.1964394E+002,-5.7850319E+001,-1.3294495E+002,-6.9047837E+000, 1.2799718E+000, 0.0000000E+000, 0.0000000E+000, 2.3497646E+001, 2.3223852E+001, 0.0000000E+000, 2.4371808E-003, 6.7021514E-004, 0.0000000E+000, 3.8070746E-003, 0.0000000E+000
 1.2450011E+002, 2.1672487E+002,-5.6800448E+001,-1.6952766E+002,-7.1914955E+000, 1.2685697E+000, 0.0000000E+000, 0.0000000E+000,-1.4913817E+001,-1.5526161E+001, 0.0000000E+000, 2.4721859E-003, 6.7021514E-004, 0.0000000E+000, 3.8437401E-003, 0.0000000E+000
 1.2500014E+002, 2.1513980E+002,-5.5244622E+001,-1.7084826E+002,-6.5249200E+000, 1.2204132E+000, 0.0000000E+000, 0.0000000E+000,-1.5903854E+001,-1.6257584E+001, 0.0000000E+000, 2.4861251E-003, 6.7021514E-004, 0.0000000E+000, 3.8645965E-003, 0.0000000E+000
 1.2550001E+002, 2.1933556E+002,-5.5181728E+001,-1.6316324E+002,-6.4572026E+000, 1.2089291E+000, 0.0000000E+000, 0.0000000E+000,-3.8458647E+000,-4.2576862E+000, 0.0000000E+000, 2.4651857E-003, 6.7021514E-004, 0.0000000E+000, 3.8487188E-003, 0.0000000E+000
 1.2600014E+002, 2.1712473E+002,-5.5611979E+001,-1.5726385E+002,-6.3298640E+000, 1.2213746E+000, 0.0000000E+000, 0.0000000E+000,-6.2803184E-001,-8.5958833E-001, 0.0000000E+000, 2.4842681E-003, 6.7021514E-004, 0.0000000E+000, 3.8618822E-003, 0.0000000E+000
 1.2650039E+002, 2.2269207E+002,-5.6406602E+001,-1.4442742E+002,-7.3300239E+000, 1.2763488E+000, 0.0000000E+000, 0.0000000E+000, 1.6431083E+001, 1.5804375E+001, 0.0000000E+000, 2.5038347E-003, 6.7021514E-004, 0.0000000E+000, 3.8812645E-003, 0.0000000E+000
 1.2700006E+002, 2.1893802E+002,-5.5391941E+001,-1.6894138E+002,-6.6022288E+000, 1.2595205E+000, 0.0000000E+000, 0.0000000E+000,-1.0412068E+001,-1.0738009E+001, 0.0000000E+000, 2.5088487E-003, 6.7021514E-004, 0.0000000E+000, 3.8828132E-003, 0.0000000E+000
 1.2750008E+002, 2.1908808E+002,-5.5861815E+001,-1.5069119E+002,-7.1750092E+000, 1.2706972E+000, 0.0000000E+000, 0.0000000E+000, 7.0371818E+000, 6.6307631E+000, 0.0000000E+000, 2.5193899E-003, 6.7021514E-004, 0.0000000E+000, 3.8885277E-003, 0.0000000E+000
 1.2800008E+002, 2.1814589E+002,-5.6184282E+001,-1.6155442E+002,-6.3562731E+000, 1.2813147E+000, 0.0000000E+000, 0.0000000E+000,-4.3929783E+000,-4.6677666E+000, 0.0000000E+000, 2.5706443E-003, 6.7021514E-004, 0.0000000E+000, 3.9346883E-003, 0.0000000E+000
 1.2850038E+002, 2.2151201E+002,-5.6115263E+001,-1.5528982E+002,-6.6249440E+000, 1.3180780E+000, 0.0000000E+000, 0.0000000E+000, 5.1005830E+000, 4.8000606E+000, 0.0000000E+000, 2.6100118E-003, 6.7021514E-004, 0.0000000E+000, 3.9751030E-003, 0.0000000E+000
 1.2900024E+002, 2.3072640E+002,-5.8949407E+001,-1.5559156E+002,-6.7081090E+000, 1.3176008E+000, 0.0000000E+000, 0.0000000E+000, 1.1080688E+001, 1.0794918E+001, 0.0000000E+000, 2.6260726E-003, 6.7021514E-004, 0.0000000E+000, 4.0016857E-003, 0.0000000E+000
