s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.0000021E+002, 5.8630323E+001, 4.4240614E+001, 4.1557817E+001, 2.5696230E+001, 4.3285111E+001, 3.6179835E+001, 3.4997989E+001, 1.5556986E+001, 3.9984580E+001, 3.7914574E+001, 2.9316714E+001, 1.4156151E+001, 4.0386401E+001, 3.8234337E+001, 2.8491618E+001, 1.6059709E+001, 4.2912609E+001, 4.3414813E+001, 3.2974199E+001, 1.6666436E+001, 4.5662040E+001, 4.6997745E+001, 4.3174404E+001, 2.1980822E+001, 4.6603983E+001, 4.6680410E+001, 3.5602062E+001, 2.3992050E+001
 1.0050011E+002, 5.9550213E+001, 4.4836024E+001, 4.1833870E+001, 2.5882629E+001, 4.5062839E+001, 3.6774277E+001, 3.2279994E+001, 1.0876111E+001, 4.1154968E+001, 3.8955128E+001, 3.7377739E+001, 1.5054348E+001, 3.9813574E+001, 4.0267354E+001, 3.6370530E+001, 2.3578428E+001, 4.5106367E+001, 4.2592393E+001, 3.5495733E+001, 2.2603061E+001, 4.8972692E+001, 4.4716253E+001, 2.9470704E+001, 1.5072281E+001, 4.8536691E+001, 3.8372524E+001, 2.9736049E+001, 1.5731064E+001
 1.0100006E+002, 6.0107299E+001, 4.4344467E+001, 4.1108825E+001, 2.6865519E+001, 4.3128661E+001, 3.9134845E+001, 3.5897699E+001, 1.2773727E+001, 4.3104182E+001, 4.2233798E+001, 3.3211489E+001, 1.4503577E+001, 4.2409656E+001, 4.2640970E+001, 3.4663115E+001, 1.9079211E+001, 4.4081546E+001, 4.3203071E+001, 3.5606645E+001, 2.2377668E+001, 4.7900691E+001, 4.8092115E+001, 3.8321733E+001, 1.9598604E+001, 4.7207895E+001, 4.5790534E+001, 3.9265722E+001, 1.9442920E+001
 1.0150049E+002, 5.9441637E+001, 4.6154779E+001, 4.4685041E+001, 2.9702905E+001, 4.2448495E+001, 4.1098572E+001, 3.6697254E+001, 1.3528643E+001, 3.9436742E+001, 4.0014697E+001, 3.4029140E+001, 1.1975292E+001, 3.9734645E+001, 4.0795227E+001, 3.5027747E+001, 1.6378292E+001, 4.1966489E+001, 4.2379042E+001, 3.5714402E+001, 1.9085606E+001, 4.5200453E+001, 4.4737026E+001, 3.4953766E+001, 1.7766261E+001, 4.5424149E+001, 4.8780466E+001, 3.3740655E+001, 1.5706870E+001
 1.0200012E+002, 5.9923216E+001, 4.7862828E+001, 4.4052246E+001, 3.3533358E+001, 4.5118487E+001, 4.0884265E+001, 3.6554345E+001, 1.8904447E+001, 4.4748961E+001, 4.1795550E+001, 3.8132182E+001, 2.5978474E+001, 4.4061477E+001, 4.2975877E+001, 4.1226655E+001, 2.0386622E+001, 4.4425866E+001, 4.1154560E+001, 3.6936832E+001, 1.7434270E+001, 4.7600814E+001, 4.3732612E+001, 3.8972670E+001, 2.0404088E+001, 5.0364781E+001, 4.7621968E+001, 3.6376444E+001, 1.9897715E+001
 1.0250040E+002, 5.9744204E+001, 4.9740913E+001, 4.4191159E+001, 3.8094974E+001, 4.2758410E+001, 4.1435531E+001, 3.6217476E+001, 1.6098516E+001, 4.2160512E+001, 4.1424199E+001, 3.1578472E+001, 1.4602827E+001, 4.2848323E+001, 4.5654624E+001, 3.7115739E+001, 2.3667358E+001, 4.4566593E+001, 5.0610593E+001, 4.1516902E+001, 3.0692483E+001, 4.6092073E+001, 4.8344846E+001, 3.7770678E+001, 2.5881435E+001, 4.6739046E+001, 4.4707138E+001, 3.3197733E+001, 2.2931822E+001
 1.0300013E+002, 5.9916531E+001, 4.8446242E+001, 4.4260404E+001, 3.5940433E+001, 4.8045397E+001, 4.3822009E+001, 3.9089851E+001, 2.0589613E+001, 4.5508317E+001, 4.3004162E+001, 3.8163791E+001, 2.4702246E+001, 4.3834311E+001, 4.4601403E+001, 3.6251094E+001, 2.3614810E+001, 4.7416533E+001, 4.9519327E+001, 3.7292556E+001, 2.7760402E+001, 4.9906771E+001, 5.1571296E+001, 4.0191542E+001, 2.9122438E+001, 5.0572111E+001, 5.0993803E+001, 4.0915628E+001, 3.0603324E+001
 1.0350005E+002, 6.0060493E+001, 4.7436394E+001, 4.3061671E+001, 3.1193460E+001, 4.4950773E+001, 3.9912477E+001, 3.7093311E+001, 1.6553577E+001, 4.3700176E+001, 4.0812411E+001, 3.6193706E+001, 1.9043986E+001, 4.4563624E+001, 4.3760412E+001, 3.8942895E+001, 2.0884313E+001, 4.2555677E+001, 4.3524799E+001, 3.8178430E+001, 2.6489371E+001, 4.4274732E+001, 4.4382097E+001, 3.7231633E+001, 2.6505294E+001, 4.6777033E+001, 4.5428312E+001, 3.9602773E+001, 2.2975928E+001
 1.0400005E+002, 6.0327178E+001, 4.6481891E+001, 4.4713107E+001, 3.0669202E+001, 4.5045868E+001, 3.9743123E+001, 3.5208005E+001, 1.6100833E+001, 4.3733191E+001, 4.3480847E+001, 3.5556839E+001, 1.7697237E+001, 4.3890898E+001, 4.5147985E+001, 3.9892501E+001, 2.2704096E+001, 4.7475348E+001, 4.6168285E+001, 4.0186258E+001, 2.3912624E+001, 5.1178900E+001, 4.6443792E+001, 3.8316866E+001, 2.2900034E+001, 5.3584051E+001, 4.7266598E+001, 3.3133570E+001, 2.0818053E+001
 1.0450047E+002, 5.8934996E+001, 4.5277919E+001, 4.1745149E+001, 2.9600835E+001, 4.2631824E+001, 3.8675030E+001, 3.2563756E+001, 1.8237531E+001, 4.2399036E+001, 3.9182505E+001, 3.7994248E+001, 1.4557321E+001, 4.5755798E+001, 4.4159179E+001, 3.2988708E+001, 1.1567354E+001, 4.6825073E+001, 4.9544636E+001, 3.4410123E+001, 1.4484542E+001, 4.6116862E+001, 5.0646827E+001, 4.1307936E+001, 1.8494441E+001, 4.5397962E+001, 4.8214508E+001, 3.7469327E+001, 1.4764047E+001
 1.0500043E+002, 5.7770237E+001, 4.5234803E+001, 4.0832325E+001, 2.6695259E+001, 4.6112287E+001, 4.0310721E+001, 3.5351076E+001, 1.2640088E+001, 4.1117022E+001, 4.2741141E+001, 3.7509429E+001, 2.0745400E+001, 4.0524608E+001, 4.3095488E+001, 3.9354308E+001, 2.1913655E+001, 4.5123015E+001, 4.7303197E+001, 3.8531899E+001, 2.0037448E+001, 5.0223913E+001, 5.2578105E+001, 3.3164023E+001, 1.6073975E+001, 5.3692356E+001, 5.0379011E+001, 3.0114025E+001, 1.3301121E+001
 1.0550011E+002, 5.6895239E+001, 4.4877107E+001, 4.2744873E+001, 2.9971148E+001, 4.3853568E+001, 3.9855126E+001, 3.6355055E+001, 1.9679402E+001, 4.3820118E+001, 4.0590028E+001, 3.8687573E+001, 2.0428394E+001, 4.4610614E+001, 4.5159641E+001, 3.5676625E+001, 2.3975374E+001, 4.4687980E+001, 4.3718000E+001, 3.3416860E+001, 2.4044399E+001, 4.5959581E+001, 4.0554990E+001, 3.4848554E+001, 3.0997862E+001, 4.9465671E+001, 4.1923059E+001, 3.5134576E+001, 2.3514107E+001
 1.0600037E+002, 6.0422942E+001, 4.6560899E+001, 4.1836750E+001, 3.2977423E+001, 4.4473821E+001, 4.0277031E+001, 3.3949168E+001, 1.5030688E+001, 4.0227249E+001, 4.1866762E+001, 3.3492256E+001, 1.7679474E+001, 4.3794276E+001, 4.1444064E+001, 3.6945992E+001, 2.1697726E+001, 4.8228355E+001, 4.8911344E+001, 3.6368034E+001, 2.0610579E+001, 5.2304479E+001, 4.9142608E+001, 3.2389706E+001, 1.8206809E+001, 5.3939024E+001, 4.9302318E+001, 3.3191834E+001, 1.7925149E+001
 1.0650017E+002, 5.8629710E+001, 4.4882720E+001, 4.0628736E+001, 3.4593247E+001, 4.5915841E+001, 4.1463452E+001, 3.5604305E+001, 1.4539357E+001, 4.4050633E+001, 4.4360977E+001, 3.8785582E+001, 1.6834344E+001, 4.2527109E+001, 4.3599684E+001, 3.9139045E+001, 1.5170521E+001, 4.5159213E+001, 4.5143453E+001, 3.6136063E+001, 2.0690074E+001, 4.5071132E+001, 4.6393773E+001, 3.4728325E+001, 2.1081579E+001, 4.5281419E+001, 4.8187894E+001, 3.5753305E+001, 2.1180114E+001
 1.0700031E+002, 5.9792675E+001, 4.5900499E+001, 4.2128848E+001, 3.1364610E+001, 4.6065803E+001, 4.0058232E+001, 3.4828306E+001, 1.8609885E+001, 4.7153959E+001, 4.3843510E+001, 3.9273035E+001, 2.1727477E+001, 4.9342500E+001, 4.7833900E+001, 4.2813604E+001, 2.7084631E+001, 4.7154612E+001, 4.8929741E+001, 4.0616548E+001, 2.1750353E+001, 4.8057246E+001, 4.8234188E+001, 3.6172476E+001, 1.9762524E+001, 5.1209944E+001, 4.9869716E+001, 3.1271183E+001, 1.6237040E+001
 1.0750007E+002, 6.1739824E+001, 4.6001969E+001, 4.1599220E+001, 2.8700901E+001, 4.2444635E+001, 3.9121553E+001, 3.7207121E+001, 1.3359506E+001, 4.0687954E+001, 4.1785831E+001, 3.4242572E+001, 1.6198288E+001, 4.0817090E+001, 4.1611201E+001, 3.4694829E+001, 1.4945291E+001, 4.1275021E+001, 4.5896971E+001, 3.2788724E+001, 1.8918668E+001, 4.1711820E+001, 4.5052160E+001, 3.3194993E+001, 1.8755045E+001, 4.2220496E+001, 4.2321613E+001, 3.2743519E+001, 1.8676511E+001
 1.0800031E+002, 5.9823874E+001, 4.7124736E+001, 4.4436059E+001, 3.1017723E+001, 4.3917437E+001, 3.9098610E+001, 3.5537594E+001, 1.6972584E+001, 4.3700253E+001, 4.1671663E+001, 3.7696372E+001, 2.0040265E+001, 4.3046997E+001, 4.3301967E+001, 3.8926217E+001, 2.5102353E+001, 4.5199733E+001, 4.3038062E+001, 3.8256681E+001, 2.5009323E+001, 4.6996794E+001, 4.7252281E+001, 3.7487989E+001, 2.3576112E+001, 4.9166092E+001, 5.0500319E+001, 3.8675890E+001, 2.2882017E+001
 1.0850037E+002, 6.1481602E+001, 4.4796291E+001, 4.1029474E+001, 3.3724725E+001, 4.4436402E+001, 3.9454568E+001, 3.6321759E+001, 1.5017701E+001, 4.1623320E+001, 4.2081425E+001, 3.7145248E+001, 2.0531595E+001, 4.1573152E+001, 4.4630759E+001, 3.7339110E+001, 2.2960994E+001, 4.3520276E+001, 5.0176345E+001, 4.5977124E+001, 2.7004976E+001, 4.6542567E+001, 4.7263112E+001, 4.5126414E+001, 2.9268607E+001, 4.9144880E+001, 4.6245802E+001, 4.1638920E+001, 2.3370417E+001
 1.0900028E+002, 6.0456084E+001, 4.5961757E+001, 4.2096907E+001, 3.2702323E+001, 4.4820386E+001, 4.0135465E+001, 3.7228497E+001, 2.2066101E+001, 4.3756770E+001, 3.8547308E+001, 3.6431816E+001, 1.8965116E+001, 4.3147282E+001, 4.2441823E+001, 3.7362927E+001, 1.7044150E+001, 4.2549618E+001, 4.4136057E+001, 3.9462974E+001, 1.5697892E+001, 4.3599143E+001, 4.6229409E+001, 3.8621442E+001, 1.7522719E+001, 4.6495149E+001, 4.7864361E+001, 3.9208118E+001, 2.2392933E+001
 1.0950021E+002, 6.1102687E+001, 4.9366920E+001, 4.5529551E+001, 3.2424818E+001, 4.4523425E+001, 4.4579799E+001, 4.1258344E+001, 2.1574502E+001, 4.0649409E+001, 4.2489796E+001, 3.9132479E+001, 2.1276505E+001, 4.4954771E+001, 4.7845859E+001, 4.1566217E+001, 2.7441981E+001, 4.6761886E+001, 4.7413681E+001, 4.4524884E+001, 2.3860667E+001, 4.6544552E+001, 4.7588114E+001, 4.4430754E+001, 2.9023965E+001, 5.1383386E+001, 5.1406941E+001, 4.1781598E+001, 2.4778482E+001
 1.1000006E+002, 5.9571953E+001, 4.8030507E+001, 4.6701914E+001, 3.8555512E+001, 4.7579620E+001, 4.1918349E+001, 3.8110334E+001, 2.1246571E+001, 4.4967538E+001, 3.9382585E+001, 4.0894615E+001, 2.0468426E+001, 4.6574144E+001, 4.4612994E+001, 4.0170880E+001, 2.2005890E+001, 4.5873477E+001, 4.6091955E+001, 3.3398269E+001, 1.8488985E+001, 4.5302491E+001, 4.4149551E+001, 3.1788948E+001, 2.0018130E+001, 4.5128831E+001, 4.4322902E+001, 3.1014664E+001, 1.8321296E+001
 1.1050039E+002, 5.6050671E+001, 4.5261279E+001, 4.3674644E+001, 3.3491961E+001, 4.3040326E+001, 3.8911901E+001, 3.6915775E+001, 2.0083974E+001, 4.3209037E+001, 4.0486765E+001, 3.4695977E+001, 2.1225711E+001, 4.8029420E+001, 4.5593282E+001, 3.9285944E+001, 2.6590620E+001, 5.0543966E+001, 5.1151133E+001, 4.3013920E+001, 2.6399866E+001, 4.9972367E+001, 5.2519862E+001, 4.3143249E+001, 2.2948730E+001, 5.2041252E+001, 5.3969810E+001, 4.0969673E+001, 2.1218087E+001
 1.1100039E+002, 6.2559957E+001, 4.9369058E+001, 4.4161779E+001, 3.2437370E+001, 4.6051821E+001, 4.1087974E+001, 3.5841850E+001, 1.8176401E+001, 4.4574988E+001, 4.1820204E+001, 4.0879282E+001, 1.9643188E+001, 4.5513799E+001, 4.4201356E+001, 3.7494763E+001, 2.0358115E+001, 4.8672307E+001, 4.7048468E+001, 3.9718949E+001, 2.3211122E+001, 5.2429911E+001, 5.0744990E+001, 4.2934738E+001, 2.2936097E+001, 5.2116213E+001, 5.1364096E+001, 4.4153614E+001, 2.4184851E+001
 1.1150040E+002, 6.1575570E+001, 4.9109556E+001, 4.5732629E+001, 3.5693129E+001, 4.2834751E+001, 3.9960280E+001, 3.6045282E+001, 1.6899960E+001, 4.0701535E+001, 3.7327528E+001, 3.7082784E+001, 2.1905936E+001, 4.2747794E+001, 4.2408644E+001, 4.1997429E+001, 2.0838555E+001, 4.6024265E+001, 4.7300609E+001, 4.5475739E+001, 2.7864090E+001, 4.5921505E+001, 4.7237093E+001, 4.4017296E+001, 2.3735064E+001, 4.6432478E+001, 4.6145938E+001, 4.3242648E+001, 2.0288577E+001
 1.1200016E+002, 5.9416947E+001, 4.8062476E+001, 4.7721331E+001, 3.0603484E+001, 4.4938528E+001, 4.3641699E+001, 3.8895807E+001, 2.0249150E+001, 4.3853574E+001, 4.4200440E+001, 4.1258532E+001, 1.8032919E+001, 4.5217630E+001, 4.4432443E+001, 4.0848589E+001, 2.0255283E+001, 4.5244090E+001, 4.6521488E+001, 4.7528576E+001, 2.3104277E+001, 4.6177849E+001, 5.0579481E+001, 4.8159535E+001, 2.8667808E+001, 4.7821982E+001, 5.2571362E+001, 4.8666103E+001, 2.9555329E+001
 1.1250016E+002, 6.0753446E+001, 4.9994106E+001, 4.6095015E+001, 3.3235941E+001, 4.8688932E+001, 4.5120246E+001, 3.8650398E+001, 1.5957024E+001, 4.3428545E+001, 4.6612125E+001, 3.9797958E+001, 2.4563514E+001, 4.4193576E+001, 4.3963193E+001, 4.4230498E+001, 2.2738176E+001, 4.5802078E+001, 4.5225170E+001, 4.5785073E+001, 2.3044009E+001, 4.7565401E+001, 4.7091663E+001, 4.5878718E+001, 2.2396321E+001, 4.9370798E+001, 5.0022138E+001, 4.3756809E+001, 2.1286427E+001
 1.1300007E+002, 5.8998941E+001, 4.6104444E+001, 4.1131843E+001, 3.4719251E+001, 4.3441561E+001, 4.3287733E+001, 4.0553916E+001, 1.7614074E+001, 4.1093561E+001, 4.3545972E+001, 3.9569163E+001, 1.9905213E+001, 4.3526151E+001, 4.3510212E+001, 4.0889060E+001, 2.3229461E+001, 4.3676864E+001, 4.3088294E+001, 4.1333026E+001, 2.3183563E+001, 4.5067773E+001, 4.6122344E+001, 3.9176344E+001, 1.9172748E+001, 4.7205892E+001, 4.8685577E+001, 3.9094379E+001, 1.6531705E+001
 1.1350049E+002, 5.7730088E+001, 4.5883126E+001, 4.2801437E+001, 3.1223687E+001, 4.4436872E+001, 4.2690102E+001, 3.7587047E+001, 1.6086283E+001, 4.3586049E+001, 4.0932174E+001, 3.4652061E+001, 2.0602669E+001, 4.2481829E+001, 4.2942009E+001, 3.4610278E+001, 1.6828367E+001, 4.7128727E+001, 4.6213262E+001, 4.4145390E+001, 2.2252432E+001, 4.6787555E+001, 4.6843554E+001, 4.3143322E+001, 2.7385958E+001, 4.9662473E+001, 5.0562318E+001, 4.7231101E+001, 2.9265280E+001
 1.1400035E+002, 5.8858591E+001, 4.6587918E+001, 4.2527696E+001, 3.5571808E+001, 4.4559958E+001, 4.1898534E+001, 3.6801136E+001, 1.8281648E+001, 4.2725174E+001, 4.1709655E+001, 4.0480589E+001, 1.8797286E+001, 4.3063577E+001, 4.2758020E+001, 3.6971225E+001, 2.3385317E+001, 4.6315379E+001, 4.4050962E+001, 3.4404228E+001, 2.4849503E+001, 4.8723765E+001, 4.3953051E+001, 3.9073545E+001, 2.1029684E+001, 5.1194822E+001, 4.4324031E+001, 3.6497448E+001, 2.4269338E+001
 1.1450033E+002, 5.6708309E+001, 4.7965014E+001, 4.5453525E+001, 3.2356021E+001, 4.7375606E+001, 4.2510260E+001, 3.6927141E+001, 2.0165240E+001, 4.1831813E+001, 4.3105319E+001, 3.6434913E+001, 2.3795593E+001, 4.1298386E+001, 4.1739909E+001, 3.7184847E+001, 1.9328969E+001, 4.5414390E+001, 4.3973515E+001, 3.9679643E+001, 1.9252839E+001, 4.8081153E+001, 4.9252403E+001, 4.1720736E+001, 1.7800679E+001, 4.9150000E+001, 5.1397140E+001, 4.1329906E+001, 1.9037381E+001
 1.1500041E+002, 5.7566545E+001, 4.7987030E+001, 4.4273448E+001, 3.1496741E+001, 4.3002426E+001, 4.0944885E+001, 3.8084488E+001, 1.9688747E+001, 4.1599150E+001, 4.0867911E+001, 3.7583272E+001, 2.3814052E+001, 4.2626678E+001, 4.1168288E+001, 4.0200203E+001, 2.4518652E+001, 4.4034097E+001, 4.3278280E+001, 3.9397078E+001, 2.2214913E+001, 4.6778888E+001, 4.4172357E+001, 4.1274945E+001, 2.2551655E+001, 4.5710235E+001, 4.5874078E+001, 4.2587183E+001, 2.1396076E+001
 1.1550041E+002, 5.7172410E+001, 4.6344781E+001, 4.6944087E+001, 3.3074776E+001, 4.5583881E+001, 3.9647402E+001, 3.6801574E+001, 2.2274950E+001, 4.1433837E+001, 4.4035342E+001, 3.6698235E+001, 2.6311056E+001, 4.5837247E+001, 4.8961153E+001, 4.3977148E+001, 2.7806183E+001, 4.9354828E+001, 5.1850802E+001, 4.8761557E+001, 3.2639925E+001, 5.0148537E+001, 5.1434821E+001, 4.9673586E+001, 3.3185321E+001, 5.0091640E+001, 5.0333599E+001, 4.8136171E+001, 2.8669671E+001
 1.1600019E+002, 5.9012834E+001, 4.5467378E+001, 4.2503472E+001, 3.3437731E+001, 4.4859202E+001, 4.0290844E+001, 3.6503489E+001, 1.6941726E+001, 4.5189381E+001, 4.2158192E+001, 4.3300837E+001, 2.1143168E+001, 4.5607175E+001, 4.1838911E+001, 4.2159075E+001, 2.6233501E+001, 4.7364225E+001, 4.4963936E+001, 4.6150595E+001, 2.7003790E+001, 5.0150120E+001, 4.7802622E+001, 4.8517481E+001, 3.1043112E+001, 5.2674312E+001, 5.2595241E+001, 4.8070433E+001, 3.6348680E+001
 1.1650031E+002, 5.7944145E+001, 4.6960925E+001, 4.2018541E+001, 3.3391664E+001, 4.5601305E+001, 4.0753599E+001, 3.7472726E+001, 2.1877379E+001, 4.6621971E+001, 4.2632238E+001, 4.1247103E+001, 2.5218333E+001, 4.6199181E+001, 4.5758071E+001, 4.2547815E+001, 2.6719238E+001, 5.0062563E+001, 4.6648129E+001, 4.1708733E+001, 2.3945757E+001, 4.8724141E+001, 4.6601628E+001, 3.8587283E+001, 2.2511036E+001, 4.7789326E+001, 4.8276363E+001, 3.9780132E+001, 1.9639733E+001
 1.1700053E+002, 5.9908567E+001, 4.9515109E+001, 4.5991045E+001, 3.0708813E+001, 4.7745193E+001, 4.3217713E+001, 3.9699407E+001, 1.5800943E+001, 4.3865578E+001, 4.2836258E+001, 4.0680049E+001, 1.7694762E+001, 4.4000761E+001, 4.3389693E+001, 4.2563687E+001, 1.8095836E+001, 4.4807296E+001, 4.6375999E+001, 4.2349221E+001, 1.9817431E+001, 4.5417428E+001, 4.9513305E+001, 4.4372550E+001, 2.3957743E+001, 4.7892342E+001, 5.0268659E+001, 4.5330149E+001, 2.5742734E+001
 1.1750040E+002, 5.9475380E+001, 4.6090113E+001, 4.1448097E+001, 2.9015080E+001, 4.3129371E+001, 4.0213981E+001, 3.8711266E+001, 1.4601227E+001, 4.2263244E+001, 4.3027263E+001, 3.9238437E+001, 1.3723792E+001, 4.6007581E+001, 4.7197355E+001, 4.2992937E+001, 2.1791394E+001, 4.9329277E+001, 4.9574368E+001, 4.2953120E+001, 2.4878403E+001, 4.7178432E+001, 4.8322440E+001, 4.0704549E+001, 2.3909672E+001, 4.6077627E+001, 4.6078485E+001, 3.6907939E+001, 1.9976790E+001
 1.1800006E+002, 5.9666114E+001, 4.7483730E+001, 4.3977144E+001, 3.0913604E+001, 4.4599970E+001, 4.0220678E+001, 3.8759468E+001, 2.4809955E+001, 3.9817347E+001, 4.0329700E+001, 3.5416398E+001, 2.3211136E+001, 4.0170443E+001, 4.2502827E+001, 3.8043747E+001, 1.6832554E+001, 4.4359011E+001, 4.3393530E+001, 3.8824428E+001, 2.6244010E+001, 4.9973743E+001, 4.6961512E+001, 4.6547002E+001, 2.5702949E+001, 5.0799939E+001, 4.9799476E+001, 4.9198543E+001, 3.1003929E+001
 1.1850018E+002, 5.7031016E+001, 4.6606597E+001, 4.4128432E+001, 3.0515275E+001, 4.6432634E+001, 4.1409729E+001, 3.8476742E+001, 1.7248256E+001, 4.3066618E+001, 4.1434322E+001, 3.6886121E+001, 2.5336125E+001, 4.0969850E+001, 4.2013235E+001, 3.7783699E+001, 2.8348613E+001, 4.2524890E+001, 4.6965056E+001, 3.7806070E+001, 2.5927311E+001, 4.4649088E+001, 4.7930426E+001, 3.6221402E+001, 2.3299831E+001, 4.8184971E+001, 4.8546751E+001, 3.9976579E+001, 2.5561901E+001
 1.1900002E+002, 5.7786788E+001, 4.6687512E+001, 4.1695944E+001, 3.1928657E+001, 4.4970437E+001, 3.9187782E+001, 3.7492803E+001, 1.9870570E+001, 4.1769785E+001, 4.0189124E+001, 3.2743658E+001, 1.6516907E+001, 4.4019260E+001, 4.5547233E+001, 3.7831122E+001, 2.1403395E+001, 4.4467026E+001, 4.3566419E+001, 4.1509164E+001, 2.8249710E+001, 4.4464357E+001, 4.3169376E+001, 4.1681478E+001, 2.8293669E+001, 4.5843538E+001, 4.7424150E+001, 4.0138227E+001, 2.6128990E+001
 1.1950036E+002, 5.8886745E+001, 4.9524934E+001, 4.4918301E+001, 3.0541714E+001, 4.8277363E+001, 4.3025135E+001, 4.0927735E+001, 2.6177880E+001, 4.2127452E+001, 4.3814637E+001, 4.1504302E+001, 2.4863118E+001, 4.3430236E+001, 4.3577971E+001, 4.2755958E+001, 2.5692533E+001, 4.7935081E+001, 4.5825920E+001, 4.2182378E+001, 2.9954490E+001, 5.1069700E+001, 4.8225805E+001, 4.4414661E+001, 3.5733285E+001, 4.9644304E+001, 4.7535102E+001, 4.4739647E+001, 3.2777275E+001
 1.2000006E+002, 5.9939927E+001, 4.4163803E+001, 4.0749089E+001, 2.9897572E+001, 4.3939873E+001, 4.0314131E+001, 3.5996689E+001, 1.5414253E+001, 4.1858509E+001, 4.2004126E+001, 3.5770252E+001, 2.0467023E+001, 4.2791609E+001, 4.3761082E+001, 4.0416651E+001, 1.8899358E+001, 4.2605038E+001, 4.5523146E+001, 4.1121923E+001, 1.9264218E+001, 4.3289810E+001, 4.8479320E+001, 4.0913693E+001, 2.1776625E+001, 4.5702730E+001, 4.8297630E+001, 4.2588655E+001, 2.2037316E+001
 1.2050015E+002, 5.8829273E+001, 4.4825194E+001, 4.0053499E+001, 2.9119148E+001, 4.2387226E+001, 3.7986109E+001, 3.4674415E+001, 1.6115453E+001, 3.9332642E+001, 4.0172075E+001, 3.6925851E+001, 1.8006070E+001, 3.9706729E+001, 4.1235706E+001, 3.7387912E+001, 2.3570496E+001, 4.3756090E+001, 4.2267825E+001, 4.1244124E+001, 2.0538132E+001, 4.5115655E+001, 4.5605582E+001, 4.2519064E+001, 2.0275607E+001, 4.6464735E+001, 4.7956899E+001, 4.2737125E+001, 2.0827286E+001
 1.2100040E+002, 6.1084929E+001, 4.7037030E+001, 4.3873407E+001, 3.2151933E+001, 4.5877211E+001, 3.8620587E+001, 3.4748990E+001, 1.5217700E+001, 4.3097552E+001, 4.0834247E+001, 3.6709838E+001, 1.8000488E+001, 4.2182247E+001, 4.1786826E+001, 3.5763164E+001, 1.6900260E+001, 4.1320002E+001, 4.4478749E+001, 3.5341737E+001, 2.2681535E+001, 4.4052481E+001, 4.6939797E+001, 3.9477363E+001, 2.5446605E+001, 4.6002196E+001, 4.9052842E+001, 4.0554560E+001, 2.5418949E+001
 1.2150006E+002, 5.9712135E+001, 4.6723914E+001, 4.3229192E+001, 2.8691038E+001, 4.3060044E+001, 4.0466835E+001, 3.3936388E+001, 1.6247335E+001, 4.1786022E+001, 4.0136198E+001, 3.5917712E+001, 2.0429082E+001, 4.3230315E+001, 3.9840298E+001, 3.5592304E+001, 1.8121429E+001, 4.3622229E+001, 4.2781736E+001, 3.6903696E+001, 1.9269724E+001, 4.5133065E+001, 4.5419571E+001, 4.0296100E+001, 2.3742448E+001, 4.7450738E+001, 4.8665724E+001, 4.1492033E+001, 2.3486271E+001
 1.2200052E+002, 5.6804401E+001, 4.6918578E+001, 4.1887541E+001, 2.9156390E+001, 4.2623027E+001, 4.1483602E+001, 3.7894878E+001, 1.7986688E+001, 4.0676481E+001, 4.2181980E+001, 3.8930054E+001, 2.1798987E+001, 4.4374913E+001, 4.4823995E+001, 3.8537906E+001, 2.4138845E+001, 4.9118703E+001, 4.8194794E+001, 3.9940287E+001, 2.3531571E+001, 4.7475484E+001, 4.6591643E+001, 3.6889233E+001, 2.1044946E+001, 4.5880448E+001, 4.6458191E+001, 3.5209316E+001, 1.9000642E+001
 1.2250035E+002, 5.8803652E+001, 4.4634974E+001, 4.2294104E+001, 2.8576027E+001, 4.2070197E+001, 3.7832460E+001, 3.4955868E+001, 1.6137435E+001, 4.4084154E+001, 4.2183735E+001, 3.8800278E+001, 1.7607672E+001, 4.5456861E+001, 4.5485164E+001, 3.9710217E+001, 2.1220558E+001, 5.0150362E+001, 5.3802434E+001, 4.2385353E+001, 2.3724064E+001, 5.0956449E+001, 5.6008589E+001, 4.7742073E+001, 3.0530285E+001, 5.1611685E+001, 5.7281796E+001, 5.1277204E+001, 2.9326208E+001
 1.2300021E+002, 5.8359764E+001, 4.4661437E+001, 4.0179407E+001, 3.1950333E+001, 4.3746129E+001, 4.0214347E+001, 3.8103697E+001, 1.6354649E+001, 4.3905822E+001, 4.1889606E+001, 4.0220378E+001, 2.7633293E+001, 4.3599777E+001, 4.2385503E+001, 4.1303467E+001, 2.8276955E+001, 4.7260059E+001, 4.4639705E+001, 4.3557709E+001, 2.8503611E+001, 5.2868171E+001, 5.0873067E+001, 4.4735926E+001, 2.5761111E+001, 5.8312251E+001, 5.5617424E+001, 4.5584880E+001, 2.4615268E+001
