s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 4.400E+01, 7.401E+01, 6.873E+01, 5.962E+01, 5.030E+01, 3.478E+01, 2.905E+01, 2.425E+01, 2.071E+01, 1.549E+01, 1.349E+01, 1.190E+01, 1.049E+01, 8.200E+00, 7.272E+00, 6.495E+00, 5.805E+00, 4.653E+00, 4.163E+00, 3.772E+00, 3.443E+00, 3.157E+00, 2.648E+00, 2.427E+00, 2.238E+00, 2.078E+00, 1.801E+00, 1.675E+00, 1.565E+00, 1.469E+00, 1.311E+00, 1.247E+00, 1.193E+00, 1.148E+00, 1.111E+00, 1.054E+00, 1.030E+00, 1.009E+00, 9.878E-01, 9.393E-01, 9.113E-01, 8.803E-01, 8.483E-01, 7.843E-01, 7.525E-01, 7.171E-01, 6.858E-01, 6.289E-01, 6.013E-01, 5.735E-01, 5.500E-01, 6.546E+02, 6.282E+02, 5.803E+02, 5.230E+02, 4.042E+02, 3.520E+02, 3.054E+02, 2.663E+02, 2.040E+02, 1.792E+02, 1.586E+02, 1.412E+02, 1.138E+02, 1.031E+02, 9.416E+01, 8.655E+01, 7.439E+01, 6.944E+01, 6.519E+01, 6.145E+01, 5.809E+01, 5.242E+01, 5.011E+01, 4.812E+01, 4.639E+01, 4.350E+01, 4.229E+01, 4.121E+01, 4.024E+01, 3.857E+01, 3.785E+01, 3.719E+01, 3.658E+01, 3.600E+01, 3.499E+01, 3.454E+01, 3.411E+01, 3.371E+01, 3.293E+01, 3.255E+01, 3.219E+01, 3.183E+01, 3.119E+01, 3.090E+01, 3.060E+01, 3.033E+01, 2.981E+01, 2.955E+01, 2.922E+01, 2.896E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.600E+01, 8.029E+01, 7.566E+01, 6.615E+01, 5.670E+01, 4.042E+01, 3.426E+01, 2.906E+01, 2.466E+01, 1.768E+01, 1.497E+01, 1.257E+01, 1.072E+01, 7.897E+00, 6.836E+00, 5.978E+00, 5.253E+00, 4.125E+00, 3.694E+00, 3.344E+00, 3.062E+00, 2.828E+00, 2.473E+00, 2.329E+00, 2.194E+00, 2.082E+00, 1.896E+00, 1.824E+00, 1.743E+00, 1.666E+00, 1.516E+00, 1.449E+00, 1.388E+00, 1.333E+00, 1.287E+00, 1.217E+00, 1.182E+00, 1.142E+00, 1.105E+00, 1.048E+00, 1.027E+00, 1.008E+00, 9.859E-01, 9.417E-01, 9.211E-01, 9.018E-01, 8.799E-01, 8.402E-01, 8.234E-01, 7.924E-01, 7.692E-01, 6.720E+02, 6.480E+02, 5.993E+02, 5.417E+02, 4.210E+02, 3.679E+02, 3.209E+02, 2.802E+02, 2.142E+02, 1.878E+02, 1.652E+02, 1.466E+02, 1.177E+02, 1.063E+02, 9.673E+01, 8.845E+01, 7.514E+01, 6.983E+01, 6.548E+01, 6.183E+01, 5.866E+01, 5.347E+01, 5.137E+01, 4.951E+01, 4.790E+01, 4.514E+01, 4.397E+01, 4.287E+01, 4.187E+01, 4.011E+01, 3.933E+01, 3.862E+01, 3.796E+01, 3.735E+01, 3.629E+01, 3.580E+01, 3.531E+01, 3.484E+01, 3.399E+01, 3.360E+01, 3.322E+01, 3.285E+01, 3.217E+01, 3.185E+01, 3.154E+01, 3.125E+01, 3.070E+01, 3.044E+01, 3.007E+01, 2.979E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+01, 8.155E+01, 7.670E+01, 6.770E+01, 5.831E+01, 4.204E+01, 3.588E+01, 3.054E+01, 2.602E+01, 1.907E+01, 1.626E+01, 1.394E+01, 1.195E+01, 8.957E+00, 7.856E+00, 6.969E+00, 6.231E+00, 5.142E+00, 4.733E+00, 4.395E+00, 4.102E+00, 3.845E+00, 3.390E+00, 3.193E+00, 3.019E+00, 2.866E+00, 2.589E+00, 2.465E+00, 2.340E+00, 2.232E+00, 2.046E+00, 1.967E+00, 1.894E+00, 1.824E+00, 1.753E+00, 1.606E+00, 1.529E+00, 1.450E+00, 1.373E+00, 1.243E+00, 1.188E+00, 1.139E+00, 1.094E+00, 1.012E+00, 9.762E-01, 9.418E-01, 9.096E-01, 8.542E-01, 8.304E-01, 7.931E-01, 7.658E-01, 6.863E+02, 6.625E+02, 6.162E+02, 5.612E+02, 4.455E+02, 3.930E+02, 3.452E+02, 3.030E+02, 2.330E+02, 2.039E+02, 1.791E+02, 1.582E+02, 1.257E+02, 1.131E+02, 1.028E+02, 9.395E+01, 8.006E+01, 7.462E+01, 7.008E+01, 6.618E+01, 6.275E+01, 5.703E+01, 5.470E+01, 5.264E+01, 5.086E+01, 4.779E+01, 4.647E+01, 4.522E+01, 4.411E+01, 4.215E+01, 4.129E+01, 4.051E+01, 3.978E+01, 3.909E+01, 3.780E+01, 3.716E+01, 3.651E+01, 3.590E+01, 3.482E+01, 3.434E+01, 3.390E+01, 3.346E+01, 3.268E+01, 3.233E+01, 3.200E+01, 3.169E+01, 3.112E+01, 3.085E+01, 3.045E+01, 3.016E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+01, 8.210E+01, 7.834E+01, 7.000E+01, 5.965E+01, 4.201E+01, 3.552E+01, 3.038E+01, 2.608E+01, 1.932E+01, 1.667E+01, 1.450E+01, 1.271E+01, 9.875E+00, 8.776E+00, 7.832E+00, 7.011E+00, 5.704E+00, 5.169E+00, 4.688E+00, 4.267E+00, 3.902E+00, 3.330E+00, 3.100E+00, 2.898E+00, 2.730E+00, 2.482E+00, 2.386E+00, 2.297E+00, 2.218E+00, 2.071E+00, 1.997E+00, 1.931E+00, 1.868E+00, 1.805E+00, 1.654E+00, 1.576E+00, 1.511E+00, 1.459E+00, 1.380E+00, 1.344E+00, 1.310E+00, 1.274E+00, 1.209E+00, 1.176E+00, 1.143E+00, 1.112E+00, 1.035E+00, 9.894E-01, 9.358E-01, 8.796E-01, 6.946E+02, 6.739E+02, 6.302E+02, 5.741E+02, 4.547E+02, 4.012E+02, 3.531E+02, 3.103E+02, 2.395E+02, 2.105E+02, 1.859E+02, 1.653E+02, 1.328E+02, 1.202E+02, 1.096E+02, 1.005E+02, 8.600E+01, 8.022E+01, 7.524E+01, 7.090E+01, 6.707E+01, 6.076E+01, 5.818E+01, 5.590E+01, 5.394E+01, 5.067E+01, 4.929E+01, 4.799E+01, 4.681E+01, 4.476E+01, 4.385E+01, 4.301E+01, 4.222E+01, 4.147E+01, 3.996E+01, 3.922E+01, 3.852E+01, 3.789E+01, 3.680E+01, 3.631E+01, 3.585E+01, 3.539E+01, 3.456E+01, 3.418E+01, 3.380E+01, 3.344E+01, 3.269E+01, 3.230E+01, 3.179E+01, 3.136E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.200E+01, 8.379E+01, 7.903E+01, 6.957E+01, 5.900E+01, 4.260E+01, 3.661E+01, 3.138E+01, 2.683E+01, 1.962E+01, 1.678E+01, 1.438E+01, 1.246E+01, 9.416E+00, 8.236E+00, 7.230E+00, 6.340E+00, 4.927E+00, 4.423E+00, 4.008E+00, 3.668E+00, 3.363E+00, 2.866E+00, 2.667E+00, 2.491E+00, 2.336E+00, 2.074E+00, 1.979E+00, 1.893E+00, 1.819E+00, 1.688E+00, 1.625E+00, 1.568E+00, 1.509E+00, 1.454E+00, 1.370E+00, 1.339E+00, 1.308E+00, 1.274E+00, 1.208E+00, 1.177E+00, 1.148E+00, 1.120E+00, 1.076E+00, 1.055E+00, 1.033E+00, 1.013E+00, 9.691E-01, 9.433E-01, 9.038E-01, 8.650E-01, 7.028E+02, 6.816E+02, 6.375E+02, 5.819E+02, 4.674E+02, 4.158E+02, 3.684E+02, 3.256E+02, 2.530E+02, 2.228E+02, 1.969E+02, 1.750E+02, 1.403E+02, 1.266E+02, 1.150E+02, 1.050E+02, 8.887E+01, 8.259E+01, 7.722E+01, 7.265E+01, 6.862E+01, 6.201E+01, 5.933E+01, 5.694E+01, 5.488E+01, 5.143E+01, 5.004E+01, 4.874E+01, 4.757E+01, 4.545E+01, 4.449E+01, 4.359E+01, 4.273E+01, 4.190E+01, 4.041E+01, 3.973E+01, 3.907E+01, 3.845E+01, 3.732E+01, 3.681E+01, 3.633E+01, 3.586E+01, 3.503E+01, 3.465E+01, 3.427E+01, 3.391E+01, 3.318E+01, 3.281E+01, 3.230E+01, 3.187E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+01, 8.239E+01, 7.743E+01, 6.872E+01, 5.879E+01, 4.114E+01, 3.484E+01, 2.978E+01, 2.542E+01, 1.893E+01, 1.640E+01, 1.418E+01, 1.215E+01, 8.951E+00, 7.828E+00, 6.910E+00, 6.161E+00, 5.011E+00, 4.594E+00, 4.229E+00, 3.924E+00, 3.677E+00, 3.263E+00, 3.082E+00, 2.900E+00, 2.724E+00, 2.384E+00, 2.228E+00, 2.086E+00, 1.944E+00, 1.703E+00, 1.608E+00, 1.523E+00, 1.453E+00, 1.395E+00, 1.291E+00, 1.238E+00, 1.194E+00, 1.163E+00, 1.135E+00, 1.137E+00, 1.140E+00, 1.140E+00, 1.138E+00, 1.138E+00, 1.132E+00, 1.126E+00, 1.100E+00, 1.079E+00, 1.041E+00, 9.958E-01, 7.081E+02, 6.863E+02, 6.435E+02, 5.895E+02, 4.755E+02, 4.239E+02, 3.769E+02, 3.333E+02, 2.604E+02, 2.298E+02, 2.029E+02, 1.797E+02, 1.423E+02, 1.280E+02, 1.160E+02, 1.057E+02, 8.951E+01, 8.331E+01, 7.800E+01, 7.348E+01, 6.950E+01, 6.285E+01, 6.010E+01, 5.763E+01, 5.544E+01, 5.171E+01, 5.017E+01, 4.875E+01, 4.745E+01, 4.521E+01, 4.425E+01, 4.339E+01, 4.258E+01, 4.183E+01, 4.046E+01, 3.980E+01, 3.919E+01, 3.865E+01, 3.773E+01, 3.732E+01, 3.695E+01, 3.657E+01, 3.590E+01, 3.558E+01, 3.526E+01, 3.495E+01, 3.428E+01, 3.391E+01, 3.338E+01, 3.289E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.600E+01, 8.155E+01, 7.777E+01, 6.924E+01, 5.947E+01, 4.440E+01, 3.840E+01, 3.313E+01, 2.845E+01, 2.110E+01, 1.820E+01, 1.582E+01, 1.383E+01, 1.067E+01, 9.427E+00, 8.355E+00, 7.419E+00, 5.815E+00, 5.160E+00, 4.594E+00, 4.119E+00, 3.720E+00, 3.105E+00, 2.869E+00, 2.670E+00, 2.503E+00, 2.259E+00, 2.165E+00, 2.093E+00, 2.030E+00, 1.929E+00, 1.895E+00, 1.857E+00, 1.815E+00, 1.774E+00, 1.693E+00, 1.646E+00, 1.601E+00, 1.560E+00, 1.463E+00, 1.397E+00, 1.327E+00, 1.259E+00, 1.143E+00, 1.088E+00, 1.038E+00, 9.871E-01, 9.024E-01, 8.699E-01, 8.240E-01, 7.903E-01, 7.080E+02, 6.888E+02, 6.478E+02, 5.949E+02, 4.851E+02, 4.342E+02, 3.867E+02, 3.425E+02, 2.679E+02, 2.365E+02, 2.092E+02, 1.858E+02, 1.481E+02, 1.334E+02, 1.209E+02, 1.101E+02, 9.256E+01, 8.572E+01, 7.988E+01, 7.496E+01, 7.072E+01, 6.389E+01, 6.114E+01, 5.871E+01, 5.659E+01, 5.305E+01, 5.161E+01, 5.028E+01, 4.907E+01, 4.694E+01, 4.601E+01, 4.513E+01, 4.428E+01, 4.349E+01, 4.202E+01, 4.128E+01, 4.059E+01, 3.996E+01, 3.882E+01, 3.825E+01, 3.769E+01, 3.714E+01, 3.620E+01, 3.577E+01, 3.535E+01, 3.495E+01, 3.419E+01, 3.382E+01, 3.328E+01, 3.283E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.800E+01, 8.464E+01, 8.018E+01, 7.197E+01, 6.324E+01, 4.731E+01, 4.094E+01, 3.532E+01, 3.041E+01, 2.263E+01, 1.935E+01, 1.656E+01, 1.430E+01, 1.086E+01, 9.544E+00, 8.441E+00, 7.502E+00, 6.047E+00, 5.473E+00, 4.973E+00, 4.542E+00, 4.169E+00, 3.532E+00, 3.264E+00, 3.034E+00, 2.830E+00, 2.494E+00, 2.358E+00, 2.220E+00, 2.110E+00, 1.941E+00, 1.865E+00, 1.803E+00, 1.749E+00, 1.696E+00, 1.594E+00, 1.544E+00, 1.484E+00, 1.415E+00, 1.280E+00, 1.234E+00, 1.205E+00, 1.180E+00, 1.141E+00, 1.119E+00, 1.091E+00, 1.064E+00, 1.005E+00, 9.728E-01, 9.275E-01, 8.822E-01, 7.171E+02, 6.975E+02, 6.576E+02, 6.083E+02, 5.022E+02, 4.521E+02, 4.047E+02, 3.600E+02, 2.835E+02, 2.505E+02, 2.217E+02, 1.971E+02, 1.578E+02, 1.424E+02, 1.292E+02, 1.178E+02, 9.940E+01, 9.208E+01, 8.576E+01, 8.036E+01, 7.567E+01, 6.790E+01, 6.474E+01, 6.197E+01, 5.954E+01, 5.548E+01, 5.379E+01, 5.221E+01, 5.079E+01, 4.839E+01, 4.737E+01, 4.643E+01, 4.556E+01, 4.473E+01, 4.323E+01, 4.250E+01, 4.176E+01, 4.107E+01, 3.978E+01, 3.920E+01, 3.867E+01, 3.814E+01, 3.724E+01, 3.680E+01, 3.636E+01, 3.593E+01, 3.507E+01, 3.463E+01, 3.404E+01, 3.352E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+01, 8.551E+01, 8.147E+01, 7.337E+01, 6.438E+01, 4.906E+01, 4.302E+01, 3.788E+01, 3.330E+01, 2.522E+01, 2.170E+01, 1.885E+01, 1.645E+01, 1.246E+01, 1.081E+01, 9.388E+00, 8.167E+00, 6.303E+00, 5.590E+00, 4.998E+00, 4.492E+00, 4.058E+00, 3.360E+00, 3.089E+00, 2.852E+00, 2.650E+00, 2.308E+00, 2.156E+00, 2.017E+00, 1.893E+00, 1.693E+00, 1.611E+00, 1.540E+00, 1.473E+00, 1.407E+00, 1.270E+00, 1.198E+00, 1.126E+00, 1.063E+00, 9.772E-01, 9.410E-01, 9.147E-01, 8.936E-01, 8.622E-01, 8.463E-01, 8.268E-01, 8.092E-01, 7.601E-01, 7.294E-01, 6.924E-01, 6.650E-01, 7.244E+02, 7.061E+02, 6.678E+02, 6.202E+02, 5.174E+02, 4.684E+02, 4.220E+02, 3.781E+02, 3.000E+02, 2.655E+02, 2.355E+02, 2.097E+02, 1.674E+02, 1.504E+02, 1.357E+02, 1.231E+02, 1.030E+02, 9.512E+01, 8.831E+01, 8.244E+01, 7.734E+01, 6.888E+01, 6.547E+01, 6.248E+01, 5.990E+01, 5.558E+01, 5.376E+01, 5.209E+01, 5.061E+01, 4.810E+01, 4.703E+01, 4.606E+01, 4.515E+01, 4.428E+01, 4.263E+01, 4.181E+01, 4.100E+01, 4.024E+01, 3.894E+01, 3.837E+01, 3.787E+01, 3.740E+01, 3.659E+01, 3.621E+01, 3.581E+01, 3.542E+01, 3.462E+01, 3.420E+01, 3.362E+01, 3.315E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.200E+01, 8.398E+01, 8.011E+01, 7.207E+01, 6.328E+01, 4.631E+01, 3.943E+01, 3.382E+01, 2.923E+01, 2.196E+01, 1.904E+01, 1.647E+01, 1.424E+01, 1.072E+01, 9.377E+00, 8.274E+00, 7.352E+00, 5.917E+00, 5.345E+00, 4.869E+00, 4.451E+00, 4.073E+00, 3.430E+00, 3.171E+00, 2.947E+00, 2.754E+00, 2.424E+00, 2.284E+00, 2.153E+00, 2.033E+00, 1.842E+00, 1.767E+00, 1.701E+00, 1.641E+00, 1.588E+00, 1.484E+00, 1.435E+00, 1.385E+00, 1.338E+00, 1.248E+00, 1.201E+00, 1.152E+00, 1.101E+00, 1.015E+00, 9.826E-01, 9.546E-01, 9.316E-01, 8.885E-01, 8.633E-01, 8.267E-01, 7.805E-01, 7.255E+02, 7.077E+02, 6.706E+02, 6.247E+02, 5.223E+02, 4.729E+02, 4.267E+02, 3.839E+02, 3.073E+02, 2.729E+02, 2.423E+02, 2.156E+02, 1.718E+02, 1.544E+02, 1.396E+02, 1.268E+02, 1.065E+02, 9.833E+01, 9.136E+01, 8.531E+01, 7.999E+01, 7.120E+01, 6.766E+01, 6.456E+01, 6.186E+01, 5.730E+01, 5.536E+01, 5.358E+01, 5.197E+01, 4.926E+01, 4.811E+01, 4.708E+01, 4.613E+01, 4.523E+01, 4.352E+01, 4.267E+01, 4.183E+01, 4.104E+01, 3.962E+01, 3.898E+01, 3.839E+01, 3.781E+01, 3.684E+01, 3.641E+01, 3.600E+01, 3.562E+01, 3.484E+01, 3.442E+01, 3.385E+01, 3.333E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.400E+01, 8.249E+01, 7.877E+01, 6.923E+01, 5.758E+01, 4.108E+01, 3.525E+01, 3.044E+01, 2.647E+01, 2.026E+01, 1.787E+01, 1.585E+01, 1.406E+01, 1.115E+01, 9.951E+00, 8.888E+00, 8.014E+00, 6.555E+00, 5.921E+00, 5.355E+00, 4.826E+00, 4.354E+00, 3.637E+00, 3.353E+00, 3.095E+00, 2.880E+00, 2.542E+00, 2.417E+00, 2.290E+00, 2.186E+00, 1.987E+00, 1.899E+00, 1.821E+00, 1.752E+00, 1.685E+00, 1.552E+00, 1.486E+00, 1.421E+00, 1.360E+00, 1.250E+00, 1.203E+00, 1.162E+00, 1.125E+00, 1.068E+00, 1.042E+00, 1.016E+00, 9.909E-01, 9.376E-01, 9.020E-01, 8.593E-01, 8.163E-01, 7.263E+02, 7.095E+02, 6.705E+02, 6.199E+02, 5.164E+02, 4.684E+02, 4.237E+02, 3.820E+02, 3.073E+02, 2.742E+02, 2.449E+02, 2.189E+02, 1.758E+02, 1.583E+02, 1.431E+02, 1.300E+02, 1.091E+02, 1.006E+02, 9.339E+01, 8.707E+01, 8.156E+01, 7.255E+01, 6.891E+01, 6.568E+01, 6.289E+01, 5.826E+01, 5.635E+01, 5.458E+01, 5.303E+01, 5.035E+01, 4.919E+01, 4.814E+01, 4.716E+01, 4.624E+01, 4.448E+01, 4.361E+01, 4.274E+01, 4.191E+01, 4.042E+01, 3.975E+01, 3.914E+01, 3.855E+01, 3.756E+01, 3.711E+01, 3.667E+01, 3.626E+01, 3.541E+01, 3.495E+01, 3.434E+01, 3.380E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.600E+01, 8.325E+01, 7.792E+01, 6.837E+01, 5.762E+01, 3.994E+01, 3.314E+01, 2.794E+01, 2.383E+01, 1.793E+01, 1.574E+01, 1.388E+01, 1.230E+01, 9.654E+00, 8.575E+00, 7.604E+00, 6.731E+00, 5.322E+00, 4.789E+00, 4.341E+00, 3.977E+00, 3.679E+00, 3.208E+00, 3.011E+00, 2.838E+00, 2.698E+00, 2.461E+00, 2.342E+00, 2.235E+00, 2.136E+00, 1.974E+00, 1.893E+00, 1.816E+00, 1.745E+00, 1.688E+00, 1.606E+00, 1.575E+00, 1.551E+00, 1.530E+00, 1.485E+00, 1.455E+00, 1.425E+00, 1.395E+00, 1.350E+00, 1.329E+00, 1.304E+00, 1.270E+00, 1.176E+00, 1.120E+00, 1.051E+00, 9.924E-01, 7.256E+02, 7.057E+02, 6.629E+02, 6.090E+02, 5.032E+02, 4.543E+02, 4.101E+02, 3.698E+02, 2.993E+02, 2.682E+02, 2.404E+02, 2.159E+02, 1.748E+02, 1.580E+02, 1.433E+02, 1.306E+02, 1.097E+02, 1.013E+02, 9.401E+01, 8.766E+01, 8.211E+01, 7.315E+01, 6.952E+01, 6.631E+01, 6.358E+01, 5.903E+01, 5.708E+01, 5.525E+01, 5.362E+01, 5.079E+01, 4.956E+01, 4.847E+01, 4.747E+01, 4.656E+01, 4.489E+01, 4.407E+01, 4.327E+01, 4.253E+01, 4.119E+01, 4.056E+01, 3.999E+01, 3.944E+01, 3.853E+01, 3.812E+01, 3.772E+01, 3.731E+01, 3.639E+01, 3.587E+01, 3.519E+01, 3.461E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.800E+01, 8.569E+01, 7.994E+01, 7.098E+01, 6.236E+01, 4.776E+01, 4.182E+01, 3.667E+01, 3.198E+01, 2.447E+01, 2.129E+01, 1.853E+01, 1.614E+01, 1.229E+01, 1.079E+01, 9.540E+00, 8.475E+00, 6.881E+00, 6.239E+00, 5.641E+00, 5.079E+00, 4.588E+00, 3.724E+00, 3.353E+00, 3.051E+00, 2.799E+00, 2.411E+00, 2.263E+00, 2.142E+00, 2.044E+00, 1.896E+00, 1.840E+00, 1.791E+00, 1.741E+00, 1.691E+00, 1.598E+00, 1.554E+00, 1.513E+00, 1.474E+00, 1.395E+00, 1.350E+00, 1.307E+00, 1.260E+00, 1.181E+00, 1.145E+00, 1.110E+00, 1.076E+00, 1.021E+00, 9.987E-01, 9.585E-01, 9.259E-01, 7.354E+02, 7.142E+02, 6.750E+02, 6.278E+02, 5.282E+02, 4.801E+02, 4.354E+02, 3.932E+02, 3.186E+02, 2.853E+02, 2.553E+02, 2.288E+02, 1.844E+02, 1.662E+02, 1.504E+02, 1.368E+02, 1.150E+02, 1.062E+02, 9.854E+01, 9.174E+01, 8.582E+01, 7.603E+01, 7.200E+01, 6.849E+01, 6.552E+01, 6.066E+01, 5.862E+01, 5.673E+01, 5.506E+01, 5.226E+01, 5.106E+01, 4.995E+01, 4.890E+01, 4.791E+01, 4.610E+01, 4.525E+01, 4.445E+01, 4.371E+01, 4.235E+01, 4.169E+01, 4.107E+01, 4.047E+01, 3.946E+01, 3.900E+01, 3.855E+01, 3.809E+01, 3.715E+01, 3.666E+01, 3.597E+01, 3.541E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
