s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 4.400E+01, 6.135E+01, 6.269E+01, 5.084E+01, 4.384E+01, 3.492E+01, 2.975E+01, 2.378E+01, 2.085E+01, 1.738E+01, 1.553E+01, 1.349E+01, 1.233E+01, 1.046E+01, 9.420E+00, 7.876E+00, 6.989E+00, 5.974E+00, 5.349E+00, 4.761E+00, 3.980E+00, 3.488E+00, 2.837E+00, 2.519E+00, 2.157E+00, 1.955E+00, 1.697E+00, 1.555E+00, 1.375E+00, 1.272E+00, 1.154E+00, 1.102E+00, 1.043E+00, 1.002E+00, 9.635E-01, 8.981E-01, 8.542E-01, 8.109E-01, 7.841E-01, 7.446E-01, 7.174E-01, 6.998E-01, 6.950E-01, 6.901E-01, 6.934E-01, 6.849E-01, 6.759E-01, 6.624E-01, 6.481E-01, 5.871E-01, 5.381E-01, 5.988E+02, 5.961E+02, 5.209E+02, 4.672E+02, 3.924E+02, 3.464E+02, 2.886E+02, 2.569E+02, 2.161E+02, 1.931E+02, 1.638E+02, 1.485E+02, 1.276E+02, 1.155E+02, 9.931E+01, 9.014E+01, 7.904E+01, 7.281E+01, 6.726E+01, 6.033E+01, 5.639E+01, 5.131E+01, 4.869E+01, 4.545E+01, 4.358E+01, 4.129E+01, 4.002E+01, 3.835E+01, 3.743E+01, 3.620E+01, 3.538E+01, 3.434E+01, 3.377E+01, 3.326E+01, 3.248E+01, 3.205E+01, 3.143E+01, 3.098E+01, 3.031E+01, 2.994E+01, 2.956E+01, 2.936E+01, 2.908E+01, 2.889E+01, 2.857E+01, 2.835E+01, 2.804E+01, 2.781E+01, 2.732E+01, 2.687E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.600E+01, 6.308E+01, 6.062E+01, 4.780E+01, 4.130E+01, 3.455E+01, 3.105E+01, 2.659E+01, 2.394E+01, 2.030E+01, 1.816E+01, 1.517E+01, 1.342E+01, 1.104E+01, 9.746E+00, 8.031E+00, 7.066E+00, 5.860E+00, 5.288E+00, 4.841E+00, 4.205E+00, 3.851E+00, 3.465E+00, 3.316E+00, 3.140E+00, 2.984E+00, 2.744E+00, 2.592E+00, 2.369E+00, 2.237E+00, 2.022E+00, 1.884E+00, 1.725E+00, 1.652E+00, 1.578E+00, 1.474E+00, 1.416E+00, 1.313E+00, 1.234E+00, 1.125E+00, 1.053E+00, 9.632E-01, 9.196E-01, 8.602E-01, 8.155E-01, 7.473E-01, 7.179E-01, 6.916E-01, 6.696E-01, 6.267E-01, 5.869E-01, 6.020E+02, 5.950E+02, 5.184E+02, 4.682E+02, 4.010E+02, 3.602E+02, 3.070E+02, 2.764E+02, 2.354E+02, 2.118E+02, 1.806E+02, 1.636E+02, 1.402E+02, 1.267E+02, 1.088E+02, 9.868E+01, 8.617E+01, 7.940E+01, 7.358E+01, 6.622E+01, 6.206E+01, 5.689E+01, 5.429E+01, 5.108E+01, 4.907E+01, 4.642E+01, 4.485E+01, 4.266E+01, 4.139E+01, 3.969E+01, 3.860E+01, 3.725E+01, 3.651E+01, 3.580E+01, 3.478E+01, 3.421E+01, 3.333E+01, 3.270E+01, 3.184E+01, 3.133E+01, 3.073E+01, 3.043E+01, 3.001E+01, 2.972E+01, 2.924E+01, 2.897E+01, 2.867E+01, 2.842E+01, 2.786E+01, 2.736E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+01, 6.255E+01, 6.362E+01, 5.575E+01, 4.895E+01, 3.961E+01, 3.454E+01, 2.816E+01, 2.444E+01, 1.984E+01, 1.748E+01, 1.447E+01, 1.279E+01, 1.056E+01, 9.374E+00, 7.935E+00, 7.094E+00, 6.017E+00, 5.435E+00, 4.895E+00, 4.197E+00, 3.744E+00, 3.187E+00, 2.900E+00, 2.542E+00, 2.339E+00, 2.069E+00, 1.921E+00, 1.703E+00, 1.569E+00, 1.405E+00, 1.299E+00, 1.188E+00, 1.147E+00, 1.079E+00, 9.811E-01, 9.488E-01, 8.901E-01, 8.431E-01, 7.846E-01, 7.483E-01, 6.838E-01, 6.431E-01, 5.878E-01, 5.635E-01, 5.447E-01, 5.415E-01, 5.288E-01, 5.129E-01, 4.772E-01, 4.415E-01, 6.105E+02, 6.064E+02, 5.419E+02, 4.921E+02, 4.212E+02, 3.783E+02, 3.220E+02, 2.890E+02, 2.451E+02, 2.202E+02, 1.873E+02, 1.691E+02, 1.446E+02, 1.309E+02, 1.129E+02, 1.025E+02, 8.962E+01, 8.267E+01, 7.651E+01, 6.856E+01, 6.385E+01, 5.806E+01, 5.520E+01, 5.166E+01, 4.949E+01, 4.668E+01, 4.504E+01, 4.272E+01, 4.138E+01, 3.962E+01, 3.850E+01, 3.719E+01, 3.657E+01, 3.585E+01, 3.479E+01, 3.427E+01, 3.342E+01, 3.279E+01, 3.194E+01, 3.145E+01, 3.081E+01, 3.047E+01, 3.000E+01, 2.971E+01, 2.930E+01, 2.909E+01, 2.881E+01, 2.857E+01, 2.805E+01, 2.756E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+01, 6.384E+01, 6.555E+01, 5.412E+01, 4.661E+01, 3.808E+01, 3.375E+01, 2.838E+01, 2.553E+01, 2.186E+01, 1.963E+01, 1.645E+01, 1.445E+01, 1.198E+01, 1.068E+01, 9.024E+00, 8.038E+00, 6.860E+00, 6.175E+00, 5.591E+00, 4.893E+00, 4.489E+00, 3.936E+00, 3.588E+00, 3.146E+00, 2.908E+00, 2.545E+00, 2.320E+00, 2.084E+00, 1.970E+00, 1.839E+00, 1.759E+00, 1.632E+00, 1.561E+00, 1.496E+00, 1.417E+00, 1.375E+00, 1.295E+00, 1.240E+00, 1.155E+00, 1.097E+00, 1.001E+00, 9.399E-01, 8.823E-01, 8.541E-01, 8.218E-01, 8.076E-01, 7.934E-01, 7.725E-01, 7.129E-01, 6.487E-01, 6.180E+02, 6.181E+02, 5.526E+02, 5.037E+02, 4.361E+02, 3.951E+02, 3.398E+02, 3.069E+02, 2.624E+02, 2.365E+02, 2.017E+02, 1.818E+02, 1.553E+02, 1.405E+02, 1.214E+02, 1.103E+02, 9.660E+01, 8.903E+01, 8.240E+01, 7.412E+01, 6.933E+01, 6.317E+01, 5.977E+01, 5.543E+01, 5.291E+01, 4.947E+01, 4.744E+01, 4.489E+01, 4.349E+01, 4.163E+01, 4.048E+01, 3.901E+01, 3.825E+01, 3.749E+01, 3.644E+01, 3.592E+01, 3.505E+01, 3.442E+01, 3.352E+01, 3.297E+01, 3.218E+01, 3.170E+01, 3.111E+01, 3.078E+01, 3.033E+01, 3.008E+01, 2.979E+01, 2.951E+01, 2.890E+01, 2.830E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.200E+01, 6.501E+01, 6.593E+01, 5.653E+01, 4.940E+01, 4.081E+01, 3.635E+01, 3.035E+01, 2.670E+01, 2.203E+01, 1.956E+01, 1.640E+01, 1.463E+01, 1.221E+01, 1.091E+01, 9.247E+00, 8.250E+00, 6.956E+00, 6.172E+00, 5.341E+00, 4.339E+00, 3.846E+00, 3.218E+00, 2.841E+00, 2.406E+00, 2.193E+00, 1.940E+00, 1.806E+00, 1.616E+00, 1.499E+00, 1.358E+00, 1.301E+00, 1.235E+00, 1.192E+00, 1.155E+00, 1.092E+00, 1.051E+00, 1.024E+00, 1.023E+00, 9.890E-01, 9.671E-01, 9.428E-01, 9.020E-01, 8.302E-01, 7.773E-01, 7.300E-01, 7.054E-01, 6.750E-01, 6.592E-01, 6.267E-01, 5.830E-01, 6.244E+02, 6.242E+02, 5.611E+02, 5.124E+02, 4.459E+02, 4.051E+02, 3.488E+02, 3.150E+02, 2.700E+02, 2.440E+02, 2.086E+02, 1.885E+02, 1.615E+02, 1.464E+02, 1.266E+02, 1.150E+02, 1.006E+02, 9.242E+01, 8.485E+01, 7.543E+01, 7.029E+01, 6.366E+01, 5.996E+01, 5.547E+01, 5.293E+01, 4.948E+01, 4.751E+01, 4.497E+01, 4.350E+01, 4.161E+01, 4.054E+01, 3.921E+01, 3.846E+01, 3.775E+01, 3.675E+01, 3.620E+01, 3.543E+01, 3.494E+01, 3.412E+01, 3.358E+01, 3.286E+01, 3.235E+01, 3.166E+01, 3.125E+01, 3.079E+01, 3.057E+01, 3.030E+01, 3.006E+01, 2.948E+01, 2.885E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+01, 6.319E+01, 6.565E+01, 5.729E+01, 5.122E+01, 4.258E+01, 3.721E+01, 3.127E+01, 2.821E+01, 2.436E+01, 2.194E+01, 1.855E+01, 1.681E+01, 1.437E+01, 1.301E+01, 1.131E+01, 1.023E+01, 8.603E+00, 7.579E+00, 6.671E+00, 5.536E+00, 4.908E+00, 4.165E+00, 3.769E+00, 3.198E+00, 2.893E+00, 2.557E+00, 2.366E+00, 2.129E+00, 1.978E+00, 1.786E+00, 1.684E+00, 1.573E+00, 1.509E+00, 1.442E+00, 1.353E+00, 1.291E+00, 1.211E+00, 1.152E+00, 1.076E+00, 1.062E+00, 1.070E+00, 1.080E+00, 1.079E+00, 1.076E+00, 1.076E+00, 1.070E+00, 1.043E+00, 1.011E+00, 9.486E-01, 8.816E-01, 6.244E+02, 6.287E+02, 5.733E+02, 5.297E+02, 4.653E+02, 4.241E+02, 3.685E+02, 3.352E+02, 2.901E+02, 2.632E+02, 2.260E+02, 2.050E+02, 1.762E+02, 1.602E+02, 1.395E+02, 1.272E+02, 1.111E+02, 1.016E+02, 9.292E+01, 8.208E+01, 7.598E+01, 6.839E+01, 6.421E+01, 5.877E+01, 5.574E+01, 5.194E+01, 4.979E+01, 4.705E+01, 4.544E+01, 4.333E+01, 4.212E+01, 4.060E+01, 3.974E+01, 3.888E+01, 3.772E+01, 3.704E+01, 3.608E+01, 3.542E+01, 3.442E+01, 3.391E+01, 3.333E+01, 3.298E+01, 3.245E+01, 3.212E+01, 3.174E+01, 3.152E+01, 3.119E+01, 3.090E+01, 3.025E+01, 2.959E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.600E+01, 6.104E+01, 6.239E+01, 4.892E+01, 4.161E+01, 3.355E+01, 2.920E+01, 2.398E+01, 2.121E+01, 1.804E+01, 1.648E+01, 1.422E+01, 1.281E+01, 1.071E+01, 9.553E+00, 8.049E+00, 7.156E+00, 6.179E+00, 5.621E+00, 5.108E+00, 4.528E+00, 4.182E+00, 3.733E+00, 3.468E+00, 3.101E+00, 2.848E+00, 2.492E+00, 2.290E+00, 1.992E+00, 1.808E+00, 1.614E+00, 1.517E+00, 1.377E+00, 1.289E+00, 1.203E+00, 1.111E+00, 1.080E+00, 1.038E+00, 9.954E-01, 9.282E-01, 8.893E-01, 8.539E-01, 8.407E-01, 8.228E-01, 8.058E-01, 7.910E-01, 7.863E-01, 7.803E-01, 7.613E-01, 7.147E-01, 6.624E-01, 6.233E+02, 6.278E+02, 5.616E+02, 5.147E+02, 4.499E+02, 4.095E+02, 3.561E+02, 3.245E+02, 2.825E+02, 2.579E+02, 2.236E+02, 2.036E+02, 1.756E+02, 1.598E+02, 1.392E+02, 1.269E+02, 1.112E+02, 1.021E+02, 9.373E+01, 8.338E+01, 7.757E+01, 7.026E+01, 6.623E+01, 6.097E+01, 5.789E+01, 5.387E+01, 5.152E+01, 4.836E+01, 4.647E+01, 4.418E+01, 4.290E+01, 4.126E+01, 4.030E+01, 3.934E+01, 3.809E+01, 3.744E+01, 3.652E+01, 3.585E+01, 3.485E+01, 3.434E+01, 3.380E+01, 3.350E+01, 3.304E+01, 3.274E+01, 3.239E+01, 3.219E+01, 3.188E+01, 3.156E+01, 3.089E+01, 3.020E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.800E+01, 6.286E+01, 6.590E+01, 5.590E+01, 4.888E+01, 4.061E+01, 3.622E+01, 3.091E+01, 2.777E+01, 2.369E+01, 2.108E+01, 1.749E+01, 1.566E+01, 1.319E+01, 1.175E+01, 9.984E+00, 8.996E+00, 7.518E+00, 6.617E+00, 5.842E+00, 4.841E+00, 4.304E+00, 3.665E+00, 3.263E+00, 2.679E+00, 2.373E+00, 2.037E+00, 1.865E+00, 1.629E+00, 1.470E+00, 1.288E+00, 1.212E+00, 1.117E+00, 1.069E+00, 1.022E+00, 9.600E-01, 9.291E-01, 8.776E-01, 8.471E-01, 8.096E-01, 7.977E-01, 8.307E-01, 8.361E-01, 8.191E-01, 8.093E-01, 7.489E-01, 6.999E-01, 6.415E-01, 6.225E-01, 5.637E-01, 5.097E-01, 6.272E+02, 6.332E+02, 5.710E+02, 5.247E+02, 4.613E+02, 4.224E+02, 3.701E+02, 3.383E+02, 2.950E+02, 2.686E+02, 2.314E+02, 2.106E+02, 1.817E+02, 1.650E+02, 1.435E+02, 1.307E+02, 1.140E+02, 1.042E+02, 9.548E+01, 8.438E+01, 7.820E+01, 7.054E+01, 6.619E+01, 6.037E+01, 5.703E+01, 5.284E+01, 5.053E+01, 4.744E+01, 4.554E+01, 4.324E+01, 4.202E+01, 4.046E+01, 3.959E+01, 3.872E+01, 3.755E+01, 3.694E+01, 3.604E+01, 3.540E+01, 3.450E+01, 3.404E+01, 3.362E+01, 3.335E+01, 3.289E+01, 3.257E+01, 3.208E+01, 3.176E+01, 3.134E+01, 3.102E+01, 3.033E+01, 2.964E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+01, 6.694E+01, 6.841E+01, 6.060E+01, 5.442E+01, 4.650E+01, 4.189E+01, 3.576E+01, 3.214E+01, 2.732E+01, 2.453E+01, 2.054E+01, 1.816E+01, 1.500E+01, 1.316E+01, 1.069E+01, 9.332E+00, 7.796E+00, 6.979E+00, 6.257E+00, 5.288E+00, 4.742E+00, 3.998E+00, 3.577E+00, 3.072E+00, 2.829E+00, 2.556E+00, 2.365E+00, 2.126E+00, 2.005E+00, 1.857E+00, 1.758E+00, 1.621E+00, 1.534E+00, 1.458E+00, 1.352E+00, 1.291E+00, 1.198E+00, 1.154E+00, 1.092E+00, 1.050E+00, 9.921E-01, 9.561E-01, 9.101E-01, 8.825E-01, 8.459E-01, 8.221E-01, 7.869E-01, 7.531E-01, 7.000E-01, 6.517E-01, 6.382E+02, 6.442E+02, 5.923E+02, 5.505E+02, 4.903E+02, 4.516E+02, 3.977E+02, 3.644E+02, 3.185E+02, 2.907E+02, 2.507E+02, 2.272E+02, 1.955E+02, 1.771E+02, 1.529E+02, 1.387E+02, 1.207E+02, 1.103E+02, 1.010E+02, 8.928E+01, 8.265E+01, 7.428E+01, 6.952E+01, 6.327E+01, 5.980E+01, 5.555E+01, 5.304E+01, 4.972E+01, 4.776E+01, 4.536E+01, 4.405E+01, 4.236E+01, 4.139E+01, 4.046E+01, 3.917E+01, 3.847E+01, 3.742E+01, 3.674E+01, 3.576E+01, 3.523E+01, 3.472E+01, 3.438E+01, 3.385E+01, 3.351E+01, 3.296E+01, 3.260E+01, 3.213E+01, 3.178E+01, 3.102E+01, 3.029E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.200E+01, 6.776E+01, 6.889E+01, 6.071E+01, 5.251E+01, 4.269E+01, 3.776E+01, 3.196E+01, 2.899E+01, 2.504E+01, 2.259E+01, 1.904E+01, 1.708E+01, 1.453E+01, 1.295E+01, 1.094E+01, 9.842E+00, 8.213E+00, 7.209E+00, 6.467E+00, 5.620E+00, 5.101E+00, 4.345E+00, 3.953E+00, 3.439E+00, 3.149E+00, 2.789E+00, 2.595E+00, 2.318E+00, 2.179E+00, 2.031E+00, 1.946E+00, 1.847E+00, 1.795E+00, 1.746E+00, 1.676E+00, 1.631E+00, 1.567E+00, 1.521E+00, 1.462E+00, 1.417E+00, 1.357E+00, 1.320E+00, 1.224E+00, 1.160E+00, 1.078E+00, 1.038E+00, 9.914E-01, 9.495E-01, 8.685E-01, 8.187E-01, 6.469E+02, 6.503E+02, 5.991E+02, 5.546E+02, 4.922E+02, 4.540E+02, 4.021E+02, 3.709E+02, 3.276E+02, 3.005E+02, 2.609E+02, 2.377E+02, 2.054E+02, 1.861E+02, 1.607E+02, 1.461E+02, 1.266E+02, 1.151E+02, 1.054E+02, 9.349E+01, 8.663E+01, 7.744E+01, 7.233E+01, 6.569E+01, 6.200E+01, 5.748E+01, 5.488E+01, 5.136E+01, 4.938E+01, 4.701E+01, 4.564E+01, 4.386E+01, 4.285E+01, 4.190E+01, 4.065E+01, 3.998E+01, 3.900E+01, 3.835E+01, 3.742E+01, 3.687E+01, 3.627E+01, 3.590E+01, 3.519E+01, 3.469E+01, 3.395E+01, 3.354E+01, 3.304E+01, 3.263E+01, 3.178E+01, 3.107E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.400E+01, 6.515E+01, 6.592E+01, 5.558E+01, 4.860E+01, 4.020E+01, 3.589E+01, 3.090E+01, 2.825E+01, 2.470E+01, 2.251E+01, 1.973E+01, 1.798E+01, 1.545E+01, 1.392E+01, 1.181E+01, 1.059E+01, 8.805E+00, 7.731E+00, 6.842E+00, 5.839E+00, 5.334E+00, 4.750E+00, 4.361E+00, 3.824E+00, 3.485E+00, 2.987E+00, 2.766E+00, 2.555E+00, 2.414E+00, 2.213E+00, 2.096E+00, 1.918E+00, 1.792E+00, 1.674E+00, 1.553E+00, 1.510E+00, 1.468E+00, 1.443E+00, 1.403E+00, 1.373E+00, 1.315E+00, 1.270E+00, 1.199E+00, 1.154E+00, 1.084E+00, 1.046E+00, 9.929E-01, 9.549E-01, 8.902E-01, 8.203E-01, 6.459E+02, 6.502E+02, 5.976E+02, 5.545E+02, 4.944E+02, 4.578E+02, 4.074E+02, 3.770E+02, 3.345E+02, 3.077E+02, 2.694E+02, 2.467E+02, 2.144E+02, 1.950E+02, 1.689E+02, 1.536E+02, 1.326E+02, 1.202E+02, 1.096E+02, 9.680E+01, 8.986E+01, 8.106E+01, 7.592E+01, 6.909E+01, 6.515E+01, 6.001E+01, 5.730E+01, 5.390E+01, 5.191E+01, 4.943E+01, 4.799E+01, 4.607E+01, 4.491E+01, 4.379E+01, 4.234E+01, 4.161E+01, 4.057E+01, 3.990E+01, 3.893E+01, 3.833E+01, 3.760E+01, 3.710E+01, 3.625E+01, 3.571E+01, 3.494E+01, 3.451E+01, 3.392E+01, 3.346E+01, 3.255E+01, 3.174E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.600E+01, 6.859E+01, 6.633E+01, 5.212E+01, 4.414E+01, 3.650E+01, 3.271E+01, 2.763E+01, 2.432E+01, 2.039E+01, 1.839E+01, 1.598E+01, 1.429E+01, 1.215E+01, 1.099E+01, 9.368E+00, 8.263E+00, 6.958E+00, 6.277E+00, 5.649E+00, 4.846E+00, 4.423E+00, 3.857E+00, 3.518E+00, 3.072E+00, 2.801E+00, 2.462E+00, 2.252E+00, 1.960E+00, 1.784E+00, 1.546E+00, 1.433E+00, 1.306E+00, 1.230E+00, 1.144E+00, 1.021E+00, 9.741E-01, 9.285E-01, 9.125E-01, 8.896E-01, 8.823E-01, 8.944E-01, 8.841E-01, 8.560E-01, 8.448E-01, 8.140E-01, 8.015E-01, 7.788E-01, 7.632E-01, 7.187E-01, 6.771E-01, 6.551E+02, 6.504E+02, 5.855E+02, 5.402E+02, 4.821E+02, 4.471E+02, 3.980E+02, 3.667E+02, 3.244E+02, 2.988E+02, 2.633E+02, 2.411E+02, 2.103E+02, 1.922E+02, 1.674E+02, 1.520E+02, 1.319E+02, 1.204E+02, 1.102E+02, 9.750E+01, 9.049E+01, 8.141E+01, 7.614E+01, 6.921E+01, 6.517E+01, 5.997E+01, 5.712E+01, 5.353E+01, 5.141E+01, 4.870E+01, 4.719E+01, 4.523E+01, 4.403E+01, 4.284E+01, 4.127E+01, 4.051E+01, 3.953E+01, 3.892E+01, 3.806E+01, 3.758E+01, 3.708E+01, 3.667E+01, 3.593E+01, 3.549E+01, 3.478E+01, 3.439E+01, 3.385E+01, 3.345E+01, 3.260E+01, 3.183E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.800E+01, 7.137E+01, 7.373E+01, 6.401E+01, 5.643E+01, 4.746E+01, 4.205E+01, 3.555E+01, 3.221E+01, 2.775E+01, 2.519E+01, 2.161E+01, 1.903E+01, 1.552E+01, 1.358E+01, 1.103E+01, 9.704E+00, 8.141E+00, 7.279E+00, 6.562E+00, 5.659E+00, 5.141E+00, 4.473E+00, 4.056E+00, 3.496E+00, 3.143E+00, 2.687E+00, 2.409E+00, 2.121E+00, 1.973E+00, 1.744E+00, 1.604E+00, 1.459E+00, 1.377E+00, 1.304E+00, 1.212E+00, 1.147E+00, 1.053E+00, 1.006E+00, 9.519E-01, 9.178E-01, 8.671E-01, 8.345E-01, 7.921E-01, 7.669E-01, 7.329E-01, 7.111E-01, 6.652E-01, 6.375E-01, 6.026E-01, 5.789E-01, 6.663E+02, 6.699E+02, 6.148E+02, 5.701E+02, 5.113E+02, 4.745E+02, 4.234E+02, 3.921E+02, 3.477E+02, 3.201E+02, 2.808E+02, 2.554E+02, 2.199E+02, 1.994E+02, 1.719E+02, 1.557E+02, 1.353E+02, 1.235E+02, 1.132E+02, 1.005E+02, 9.337E+01, 8.423E+01, 7.878E+01, 7.155E+01, 6.728E+01, 6.169E+01, 5.844E+01, 5.447E+01, 5.219E+01, 4.912E+01, 4.739E+01, 4.529E+01, 4.405E+01, 4.286E+01, 4.131E+01, 4.050E+01, 3.938E+01, 3.871E+01, 3.780E+01, 3.728E+01, 3.666E+01, 3.622E+01, 3.552E+01, 3.509E+01, 3.446E+01, 3.409E+01, 3.354E+01, 3.314E+01, 3.236E+01, 3.168E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
