s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 4.300E+02, 4.905E+02, 0.000E+00,-1.658E+02,-3.324E+02,-7.574E+00, 3.248E+00, 0.000E+00, 0.000E+00,-9.642E+00,-1.204E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.795E-02
 4.320E+02, 4.829E+02, 0.000E+00,-1.637E+02,-3.035E+02,-7.318E+00, 3.207E+00, 0.000E+00, 0.000E+00, 1.362E+01, 1.154E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.761E-02
 4.340E+02, 4.602E+02, 0.000E+00,-1.550E+02,-3.165E+02,-6.208E+00, 3.092E+00, 0.000E+00, 0.000E+00,-1.239E+01,-1.439E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.688E-02
 4.360E+02, 4.558E+02, 0.000E+00,-1.539E+02,-2.968E+02,-6.544E+00, 3.052E+00, 0.000E+00, 0.000E+00, 3.573E+00, 1.594E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.660E-02
 4.380E+02, 4.445E+02, 0.000E+00,-1.501E+02,-3.034E+02,-5.798E+00, 3.011E+00, 0.000E+00, 0.000E+00,-1.000E+01,-1.178E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.624E-02
 4.400E+02, 4.367E+02, 0.000E+00,-1.471E+02,-2.778E+02,-6.278E+00, 2.968E+00, 0.000E+00, 0.000E+00, 1.038E+01, 8.427E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.584E-02
 4.420E+02, 4.311E+02, 0.000E+00,-1.451E+02,-2.930E+02,-6.291E+00, 2.941E+00, 0.000E+00, 0.000E+00,-8.146E+00,-1.026E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.565E-02
 4.440E+02, 4.209E+02, 0.000E+00,-1.416E+02,-2.724E+02,-6.280E+00, 2.869E+00, 0.000E+00, 0.000E+00, 5.417E+00, 3.449E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.523E-02
 4.460E+02, 4.106E+02, 0.000E+00,-1.382E+02,-2.804E+02,-6.301E+00, 2.801E+00, 0.000E+00, 0.000E+00,-9.105E+00,-1.146E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.488E-02
 4.480E+02, 4.001E+02, 0.000E+00,-1.343E+02,-2.637E+02,-4.887E+00, 2.760E+00, 0.000E+00, 0.000E+00, 1.528E+00, 4.940E-03, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.443E-02
 4.500E+02, 3.913E+02, 0.000E+00,-1.310E+02,-2.590E+02,-6.115E+00, 2.702E+00, 0.000E+00, 0.000E+00,-1.455E-02,-2.132E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.409E-02
 4.520E+02, 3.863E+02, 0.000E+00,-1.295E+02,-2.640E+02,-6.303E+00, 2.702E+00, 0.000E+00, 0.000E+00,-8.618E+00,-1.072E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.393E-02
 4.540E+02, 3.769E+02, 0.000E+00,-1.255E+02,-2.471E+02,-4.997E+00, 2.611E+00, 0.000E+00, 0.000E+00, 3.951E+00, 1.960E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.347E-02
 4.560E+02, 3.674E+02, 0.000E+00,-1.228E+02,-2.467E+02,-4.582E+00, 2.611E+00, 0.000E+00, 0.000E+00,-2.220E+00,-4.120E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.325E-02
 4.580E+02, 3.624E+02, 0.000E+00,-1.209E+02,-2.504E+02,-4.568E+00, 2.557E+00, 0.000E+00, 0.000E+00,-9.300E+00,-1.085E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.291E-02
 4.600E+02, 3.456E+02, 0.000E+00,-1.146E+02,-2.247E+02,-4.312E+00, 2.475E+00, 0.000E+00, 0.000E+00, 6.077E+00, 4.430E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.241E-02
 4.620E+02, 3.432E+02, 0.000E+00,-1.140E+02,-2.289E+02,-3.954E+00, 2.438E+00, 0.000E+00, 0.000E+00, 5.014E-01,-1.115E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.214E-02
 4.640E+02, 3.320E+02, 0.000E+00,-1.097E+02,-2.290E+02,-3.746E+00, 2.371E+00, 0.000E+00, 0.000E+00,-6.561E+00,-8.075E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.177E-02
 4.660E+02, 3.240E+02, 0.000E+00,-1.076E+02,-2.143E+02,-4.135E+00, 2.351E+00, 0.000E+00, 0.000E+00, 1.897E+00, 3.151E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.152E-02
 4.680E+02, 3.207E+02, 0.000E+00,-1.061E+02,-2.212E+02,-3.857E+00, 2.306E+00, 0.000E+00, 0.000E+00,-6.721E+00,-8.166E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.129E-02
 4.700E+02, 3.094E+02, 0.000E+00,-1.022E+02,-2.006E+02,-3.168E+00, 2.271E+00, 0.000E+00, 0.000E+00, 7.078E+00, 5.677E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.090E-02
 4.720E+02, 3.030E+02, 0.000E+00,-1.001E+02,-2.047E+02,-2.634E+00, 2.231E+00, 0.000E+00, 0.000E+00,-1.039E+00,-2.215E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.066E-02
 4.740E+02, 3.004E+02, 0.000E+00,-9.900E+01,-2.047E+02,-3.366E+00, 2.235E+00, 0.000E+00, 0.000E+00,-3.074E+00,-4.448E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.057E-02
 4.760E+02, 2.937E+02, 0.000E+00,-9.643E+01,-2.019E+02,-3.609E+00, 2.183E+00, 0.000E+00, 0.000E+00,-4.425E+00,-6.041E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.030E-02
 4.780E+02, 2.867E+02, 0.000E+00,-9.433E+01,-1.958E+02,-2.913E+00, 2.146E+00, 0.000E+00, 0.000E+00,-2.872E+00,-4.203E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.003E-02
 4.800E+02, 2.786E+02, 0.000E+00,-9.101E+01,-1.904E+02,-3.194E+00, 2.061E+00, 0.000E+00, 0.000E+00,-2.436E+00,-3.965E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.618E-03
 4.820E+02, 2.709E+02, 0.000E+00,-8.851E+01,-1.822E+02,-2.643E+00, 2.056E+00, 0.000E+00, 0.000E+00, 8.301E-01,-3.905E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.430E-03
 4.840E+02, 2.696E+02, 0.000E+00,-8.824E+01,-1.827E+02,-2.805E+00, 2.047E+00, 0.000E+00, 0.000E+00,-8.201E-01,-2.119E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.353E-03
 4.860E+02, 2.683E+02, 0.000E+00,-8.761E+01,-1.804E+02,-3.405E+00, 2.070E+00, 0.000E+00, 0.000E+00, 5.043E-01,-1.053E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.300E-03
 4.880E+02, 2.673E+02, 0.000E+00,-8.725E+01,-1.786E+02,-3.062E+00, 2.040E+00, 0.000E+00, 0.000E+00, 1.986E+00, 4.308E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.224E-03
 4.900E+02, 2.614E+02, 0.000E+00,-8.513E+01,-1.844E+02,-3.169E+00, 2.002E+00, 0.000E+00, 0.000E+00,-7.678E+00,-9.285E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.026E-03
 4.920E+02, 2.566E+02, 0.000E+00,-8.379E+01,-1.689E+02,-1.968E+00, 1.987E+00, 0.000E+00, 0.000E+00, 5.084E+00, 4.021E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.834E-03
 4.940E+02, 2.518E+02, 0.000E+00,-8.197E+01,-1.718E+02,-2.221E+00, 1.959E+00, 0.000E+00, 0.000E+00,-1.248E+00,-2.276E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.680E-03
 4.960E+02, 2.514E+02, 0.000E+00,-8.204E+01,-1.717E+02,-1.958E+00, 1.967E+00, 0.000E+00, 0.000E+00,-1.309E+00,-2.388E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.633E-03
 4.980E+02, 2.512E+02, 0.000E+00,-8.234E+01,-1.704E+02,-1.813E+00, 1.972E+00, 0.000E+00, 0.000E+00,-2.606E-01,-1.330E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.622E-03
 5.000E+02, 2.499E+02, 0.000E+00,-8.162E+01,-1.700E+02,-1.926E+00, 1.958E+00, 0.000E+00, 0.000E+00,-8.116E-01,-1.752E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.602E-03
 5.020E+02, 2.451E+02, 0.000E+00,-7.971E+01,-1.650E+02,-2.099E+00, 1.946E+00, 0.000E+00, 0.000E+00, 1.380E+00, 2.323E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.441E-03
 5.040E+02, 2.461E+02, 0.000E+00,-8.022E+01,-1.674E+02,-1.977E+00, 1.926E+00, 0.000E+00, 0.000E+00,-3.525E-01,-1.614E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.396E-03
 5.060E+02, 2.393E+02, 0.000E+00,-7.772E+01,-1.637E+02,-1.234E+00, 1.883E+00, 0.000E+00, 0.000E+00,-4.114E-01,-1.482E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.153E-03
 5.080E+02, 2.330E+02, 0.000E+00,-7.568E+01,-1.634E+02,-1.557E+00, 1.843E+00, 0.000E+00, 0.000E+00,-4.614E+00,-5.803E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.900E-03
 5.100E+02, 2.284E+02, 0.000E+00,-7.421E+01,-1.531E+02,-1.732E+00, 1.821E+00, 0.000E+00, 0.000E+00, 2.475E+00, 1.116E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.748E-03
 5.120E+02, 2.244E+02, 0.000E+00,-7.278E+01,-1.582E+02,-9.177E-01, 1.803E+00, 0.000E+00, 0.000E+00,-4.870E+00,-5.692E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.579E-03
 5.140E+02, 2.204E+02, 0.000E+00,-7.140E+01,-1.482E+02,-1.003E+00, 1.782E+00, 0.000E+00, 0.000E+00, 2.551E+00, 1.606E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.420E-03
 5.160E+02, 2.160E+02, 0.000E+00,-6.976E+01,-1.458E+02,-1.160E+00, 1.755E+00, 0.000E+00, 0.000E+00, 2.001E+00, 1.088E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.262E-03
 5.180E+02, 2.101E+02, 0.000E+00,-6.776E+01,-1.502E+02,-1.182E+00, 1.732E+00, 0.000E+00, 0.000E+00,-6.247E+00,-7.240E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.039E-03
 5.200E+02, 2.035E+02, 0.000E+00,-6.555E+01,-1.402E+02,-1.251E+00, 1.678E+00, 0.000E+00, 0.000E+00,-8.455E-01,-1.880E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.762E-03
 5.220E+02, 1.988E+02, 0.000E+00,-6.398E+01,-1.419E+02,-1.101E+00, 1.664E+00, 0.000E+00, 0.000E+00,-5.526E+00,-6.558E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.573E-03
 5.240E+02, 1.930E+02, 0.000E+00,-6.181E+01,-1.358E+02,-1.041E+00, 1.621E+00, 0.000E+00, 0.000E+00,-3.066E+00,-4.059E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.355E-03
 5.260E+02, 1.863E+02, 0.000E+00,-5.958E+01,-1.268E+02,-9.867E-01, 1.592E+00, 0.000E+00, 0.000E+00, 1.406E+00, 4.360E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.078E-03
 5.280E+02, 1.805E+02, 0.000E+00,-5.741E+01,-1.272E+02,-6.148E-01, 1.567E+00, 0.000E+00, 0.000E+00,-2.307E+00,-3.159E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.883E-03
 5.300E+02, 1.771E+02, 0.000E+00,-5.643E+01,-1.262E+02,-3.053E-01, 1.539E+00, 0.000E+00, 0.000E+00,-3.459E+00,-4.289E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.726E-03
 5.320E+02, 1.734E+02, 0.000E+00,-5.520E+01,-1.202E+02,-5.791E-01, 1.521E+00, 0.000E+00, 0.000E+00,-3.240E-01,-1.042E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.594E-03
 5.340E+02, 1.722E+02, 0.000E+00,-5.481E+01,-1.189E+02,-3.215E-01, 1.527E+00, 0.000E+00, 0.000E+00, 4.746E-01,-3.236E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.549E-03
 5.360E+02, 1.688E+02, 0.000E+00,-5.350E+01,-1.226E+02,-7.215E-01, 1.490E+00, 0.000E+00, 0.000E+00,-5.466E+00,-6.485E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.411E-03
 5.380E+02, 1.666E+02, 0.000E+00,-5.295E+01,-1.107E+02,-3.081E-01, 1.497E+00, 0.000E+00, 0.000E+00, 4.831E+00, 4.133E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.356E-03
 5.400E+02, 1.648E+02, 0.000E+00,-5.223E+01,-1.163E+02, 1.319E-02, 1.479E+00, 0.000E+00, 0.000E+00,-1.686E+00,-2.258E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.223E-03
 5.420E+02, 1.597E+02, 0.000E+00,-5.049E+01,-1.109E+02,-5.858E-02, 1.447E+00, 0.000E+00, 0.000E+00, 3.164E-01,-2.646E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.053E-03
 5.440E+02, 1.549E+02, 0.000E+00,-4.889E+01,-1.075E+02,-3.832E-01, 1.407E+00, 0.000E+00, 0.000E+00, 4.330E-01,-4.485E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.881E-03
 5.460E+02, 1.507E+02, 0.000E+00,-4.747E+01,-1.060E+02, 6.396E-03, 1.395E+00, 0.000E+00, 0.000E+00,-7.315E-01,-1.351E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.716E-03
 5.480E+02, 1.493E+02, 0.000E+00,-4.697E+01,-1.069E+02,-7.897E-02, 1.377E+00, 0.000E+00, 0.000E+00,-2.488E+00,-3.231E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.643E-03
 5.500E+02, 1.457E+02, 0.000E+00,-4.576E+01,-1.018E+02,-4.101E-02, 1.363E+00, 0.000E+00, 0.000E+00, 1.487E-01,-5.604E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.527E-03
 5.520E+02, 1.429E+02, 0.000E+00,-4.478E+01,-9.971E+01, 3.486E-01, 1.349E+00, 0.000E+00, 0.000E+00, 7.014E-01, 8.206E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.388E-03
 5.540E+02, 1.409E+02, 0.000E+00,-4.425E+01,-1.018E+02, 5.076E-01, 1.342E+00, 0.000E+00, 0.000E+00,-2.696E+00,-3.286E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.329E-03
 5.560E+02, 1.387E+02, 0.000E+00,-4.345E+01,-1.003E+02,-4.354E-02, 1.332E+00, 0.000E+00, 0.000E+00,-3.100E+00,-3.746E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.236E-03
 5.580E+02, 1.358E+02, 0.000E+00,-4.242E+01,-9.126E+01, 1.731E-01, 1.307E+00, 0.000E+00, 0.000E+00, 4.217E+00, 3.608E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.143E-03
 5.600E+02, 1.345E+02, 0.000E+00,-4.196E+01,-9.761E+01, 5.394E-01, 1.302E+00, 0.000E+00, 0.000E+00,-2.676E+00,-3.279E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.075E-03
 5.620E+02, 1.327E+02, 0.000E+00,-4.138E+01,-9.427E+01, 3.495E-01, 1.288E+00, 0.000E+00, 0.000E+00,-8.048E-01,-1.271E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.008E-03
 5.640E+02, 1.311E+02, 0.000E+00,-4.086E+01,-9.367E+01, 9.449E-02, 1.282E+00, 0.000E+00, 0.000E+00,-1.424E+00,-2.089E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.938E-03
 5.660E+02, 1.281E+02, 0.000E+00,-3.989E+01,-9.043E+01, 1.201E-01, 1.264E+00, 0.000E+00, 0.000E+00,-7.688E-02,-8.425E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.832E-03
 5.680E+02, 1.251E+02, 0.000E+00,-3.890E+01,-8.646E+01, 6.550E-01, 1.240E+00, 0.000E+00, 0.000E+00, 2.170E+00, 1.667E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.702E-03
 5.700E+02, 1.225E+02, 0.000E+00,-3.799E+01,-8.998E+01, 3.862E-01, 1.227E+00, 0.000E+00, 0.000E+00,-3.307E+00,-3.816E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.599E-03
 5.720E+02, 1.196E+02, 0.000E+00,-3.700E+01,-8.730E+01, 6.451E-01, 1.211E+00, 0.000E+00, 0.000E+00,-2.203E+00,-2.815E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.501E-03
 5.740E+02, 1.168E+02, 0.000E+00,-3.609E+01,-8.123E+01, 4.547E-01, 1.188E+00, 0.000E+00, 0.000E+00, 1.582E+00, 1.084E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.390E-03
 5.760E+02, 1.153E+02, 0.000E+00,-3.559E+01,-8.455E+01, 5.502E-01, 1.188E+00, 0.000E+00, 0.000E+00,-2.536E+00,-3.107E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.323E-03
 5.780E+02, 1.144E+02, 0.000E+00,-3.532E+01,-8.207E+01, 9.253E-01, 1.186E+00, 0.000E+00, 0.000E+00,-5.074E-01,-9.229E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.297E-03
 5.800E+02, 1.133E+02, 0.000E+00,-3.494E+01,-7.625E+01, 8.212E-01, 1.184E+00, 0.000E+00, 0.000E+00, 4.644E+00, 4.131E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.252E-03
 5.820E+02, 1.132E+02, 0.000E+00,-3.488E+01,-8.190E+01, 1.021E+00, 1.177E+00, 0.000E+00, 0.000E+00,-9.690E-01,-1.417E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.243E-03
 5.840E+02, 1.117E+02, 0.000E+00,-3.449E+01,-8.391E+01, 9.961E-01, 1.167E+00, 0.000E+00, 0.000E+00,-4.150E+00,-4.540E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.186E-03
 5.860E+02, 1.095E+02, 0.000E+00,-3.369E+01,-7.621E+01, 8.872E-01, 1.154E+00, 0.000E+00, 0.000E+00, 2.026E+00, 1.641E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.111E-03
 5.880E+02, 1.078E+02, 0.000E+00,-3.315E+01,-7.984E+01, 1.015E+00, 1.138E+00, 0.000E+00, 0.000E+00,-2.568E+00,-3.024E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.036E-03
 5.900E+02, 1.078E+02, 0.000E+00,-3.315E+01,-7.970E+01, 1.137E+00, 1.150E+00, 0.000E+00, 0.000E+00,-2.275E+00,-2.720E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.028E-03
 5.920E+02, 1.070E+02, 0.000E+00,-3.292E+01,-7.388E+01, 1.106E+00, 1.138E+00, 0.000E+00, 0.000E+00, 2.896E+00, 2.470E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.007E-03
 5.940E+02, 1.059E+02, 0.000E+00,-3.259E+01,-7.535E+01, 1.097E+00, 1.131E+00, 0.000E+00, 0.000E+00, 6.184E-01, 1.630E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.965E-03
 5.960E+02, 1.044E+02, 0.000E+00,-3.202E+01,-7.513E+01, 1.139E+00, 1.123E+00, 0.000E+00, 0.000E+00,-7.299E-02,-5.006E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.905E-03
 5.980E+02, 1.032E+02, 0.000E+00,-3.161E+01,-7.881E+01, 1.085E+00, 1.114E+00, 0.000E+00, 0.000E+00,-4.489E+00,-4.976E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.856E-03
 6.000E+02, 1.011E+02, 0.000E+00,-3.094E+01,-7.042E+01, 9.532E-01, 1.097E+00, 0.000E+00, 0.000E+00, 2.312E+00, 1.802E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.768E-03
