s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 2.140E+02, 2.618E+03, 0.000E+00,-8.812E+02,-1.709E+03,-3.698E+01, 1.239E+01, 0.000E+00, 0.000E+00,-4.550E+00, 2.460E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.112E-01
 2.160E+02, 2.534E+03, 0.000E+00,-8.598E+02,-1.626E+03,-4.050E+01, 1.268E+01, 0.000E+00, 0.000E+00, 1.034E+01, 2.003E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.100E-01
 2.180E+02, 2.641E+03, 0.000E+00,-8.883E+02,-1.713E+03,-3.648E+01, 1.262E+01, 0.000E+00, 0.000E+00, 7.840E+00, 1.554E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.134E-01
 2.200E+02, 2.653E+03, 0.000E+00,-8.951E+02,-1.732E+03,-3.653E+01, 1.256E+01, 0.000E+00, 0.000E+00,-5.788E+00, 2.622E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.135E-01
 2.220E+02, 2.649E+03, 0.000E+00,-8.979E+02,-1.706E+03,-3.850E+01, 1.279E+01, 0.000E+00, 0.000E+00, 1.027E+01, 1.918E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.138E-01
 2.240E+02, 2.667E+03, 0.000E+00,-9.010E+02,-1.728E+03,-3.736E+01, 1.269E+01, 0.000E+00, 0.000E+00, 6.027E+00, 1.345E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.153E-01
 2.260E+02, 2.661E+03, 0.000E+00,-9.011E+02,-1.731E+03,-3.832E+01, 1.300E+01, 0.000E+00, 0.000E+00,-4.476E+00, 4.242E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.176E-01
 2.280E+02, 2.677E+03, 0.000E+00,-9.075E+02,-1.736E+03,-3.843E+01, 1.288E+01, 0.000E+00, 0.000E+00,-1.403E+00, 8.097E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.168E-01
 2.300E+02, 2.634E+03, 0.000E+00,-8.939E+02,-1.700E+03,-3.922E+01, 1.283E+01, 0.000E+00, 0.000E+00, 4.743E+00, 1.403E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.147E-01
 2.320E+02, 2.655E+03, 0.000E+00,-8.958E+02,-1.731E+03,-3.650E+01, 1.258E+01, 0.000E+00, 0.000E+00,-3.730E+00, 4.385E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.154E-01
 2.340E+02, 2.714E+03, 0.000E+00,-9.145E+02,-1.785E+03,-3.617E+01, 1.269E+01, 0.000E+00, 0.000E+00,-1.621E+01,-9.685E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.185E-01
 2.360E+02, 2.659E+03, 0.000E+00,-9.005E+02,-1.711E+03,-3.833E+01, 1.264E+01, 0.000E+00, 0.000E+00, 7.812E+00, 2.114E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.165E-01
 2.380E+02, 2.679E+03, 0.000E+00,-9.061E+02,-1.745E+03,-3.633E+01, 1.286E+01, 0.000E+00, 0.000E+00,-4.292E+00, 3.993E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.191E-01
 2.400E+02, 2.722E+03, 0.000E+00,-9.209E+02,-1.757E+03,-3.651E+01, 1.307E+01, 0.000E+00, 0.000E+00, 1.479E+01, 2.080E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.189E-01
 2.420E+02, 2.739E+03, 0.000E+00,-9.309E+02,-1.768E+03,-3.867E+01, 1.288E+01, 0.000E+00, 0.000E+00, 3.073E+00, 1.473E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.214E-01
 2.440E+02, 2.698E+03, 0.000E+00,-9.121E+02,-1.759E+03,-3.744E+01, 1.303E+01, 0.000E+00, 0.000E+00,-9.009E+00, 2.709E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.210E-01
 2.460E+02, 2.751E+03, 0.000E+00,-9.352E+02,-1.764E+03,-4.225E+01, 1.310E+01, 0.000E+00, 0.000E+00, 7.633E+00, 2.191E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.224E-01
 2.480E+02, 2.777E+03, 0.000E+00,-9.424E+02,-1.785E+03,-3.915E+01, 1.300E+01, 0.000E+00, 0.000E+00, 1.074E+01, 2.325E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.247E-01
 2.500E+02, 2.827E+03, 0.000E+00,-9.582E+02,-1.843E+03,-3.697E+01, 1.318E+01, 0.000E+00, 0.000E+00,-5.738E+00, 1.877E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.226E-01
 2.520E+02, 2.846E+03, 0.000E+00,-9.645E+02,-1.862E+03,-3.692E+01, 1.307E+01, 0.000E+00, 0.000E+00,-1.300E+01,-3.426E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.250E-01
 2.540E+02, 2.809E+03, 0.000E+00,-9.460E+02,-1.830E+03,-3.462E+01, 1.310E+01, 0.000E+00, 0.000E+00, 4.810E+00, 1.187E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.280E-01
 2.560E+02, 2.888E+03, 0.000E+00,-9.756E+02,-1.863E+03,-3.534E+01, 1.329E+01, 0.000E+00, 0.000E+00, 2.008E+01, 2.713E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.296E-01
 2.580E+02, 2.940E+03, 0.000E+00,-9.940E+02,-1.927E+03,-3.703E+01, 1.349E+01, 0.000E+00, 0.000E+00,-1.400E+01,-5.152E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.329E-01
 2.600E+02, 2.937E+03, 0.000E+00,-9.940E+02,-1.886E+03,-3.787E+01, 1.322E+01, 0.000E+00, 0.000E+00, 2.087E+01, 3.274E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.336E-01
 2.620E+02, 2.862E+03, 0.000E+00,-9.708E+02,-1.874E+03,-3.948E+01, 1.308E+01, 0.000E+00, 0.000E+00,-1.949E+01,-8.900E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.302E-01
 2.640E+02, 2.903E+03, 0.000E+00,-9.823E+02,-1.872E+03,-3.874E+01, 1.319E+01, 0.000E+00, 0.000E+00, 1.307E+01, 2.306E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.310E-01
 2.660E+02, 2.845E+03, 0.000E+00,-9.658E+02,-1.862E+03,-3.878E+01, 1.324E+01, 0.000E+00, 0.000E+00,-2.588E+01,-7.709E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.342E-01
 2.680E+02, 3.001E+03, 0.000E+00,-1.011E+03,-1.940E+03,-3.538E+01, 1.321E+01, 0.000E+00, 0.000E+00, 1.702E+01, 2.790E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.370E-01
 2.700E+02, 3.010E+03, 0.000E+00,-1.016E+03,-1.943E+03,-3.605E+01, 1.317E+01, 0.000E+00, 0.000E+00, 1.729E+01, 2.834E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.383E-01
 2.720E+02, 3.021E+03, 0.000E+00,-1.020E+03,-1.964E+03,-3.680E+01, 1.334E+01, 0.000E+00, 0.000E+00, 8.322E-01, 1.345E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.388E-01
 2.740E+02, 2.999E+03, 0.000E+00,-1.017E+03,-1.960E+03,-3.725E+01, 1.299E+01, 0.000E+00, 0.000E+00,-1.775E+01,-2.275E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.381E-01
 2.760E+02, 2.951E+03, 0.000E+00,-1.003E+03,-1.905E+03,-4.055E+01, 1.326E+01, 0.000E+00, 0.000E+00, 4.213E+00, 1.539E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.323E-01
 2.780E+02, 2.901E+03, 0.000E+00,-9.826E+02,-1.895E+03,-3.652E+01, 1.300E+01, 0.000E+00, 0.000E+00,-1.094E+01, 8.956E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.296E-01
 2.800E+02, 2.697E+03, 0.000E+00,-9.181E+02,-1.755E+03,-3.801E+01, 1.226E+01, 0.000E+00, 0.000E+00,-1.158E+01,-2.774E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.151E-01
 2.820E+02, 2.514E+03, 0.000E+00,-8.560E+02,-1.623E+03,-3.727E+01, 1.153E+01, 0.000E+00, 0.000E+00, 1.583E+00, 9.464E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.046E-01
 2.840E+02, 2.320E+03, 0.000E+00,-7.896E+02,-1.507E+03,-3.689E+01, 1.070E+01, 0.000E+00, 0.000E+00,-8.244E+00,-3.091E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.479E-02
 2.860E+02, 2.220E+03, 0.000E+00,-7.614E+02,-1.446E+03,-3.674E+01, 1.067E+01, 0.000E+00, 0.000E+00,-1.741E+01,-1.333E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.083E-02
 2.880E+02, 2.166E+03, 0.000E+00,-7.440E+02,-1.385E+03,-3.907E+01, 1.023E+01, 0.000E+00, 0.000E+00, 5.597E+00, 8.365E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.612E-02
 2.900E+02, 1.946E+03, 0.000E+00,-6.661E+02,-1.275E+03,-3.349E+01, 9.256E+00, 0.000E+00, 0.000E+00,-2.461E+01,-1.989E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.898E-02
 2.920E+02, 1.797E+03, 0.000E+00,-6.164E+02,-1.155E+03,-3.401E+01, 8.678E+00, 0.000E+00, 0.000E+00,-2.591E+00,-2.805E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.383E-02
 2.940E+02, 1.759E+03, 0.000E+00,-6.019E+02,-1.149E+03,-3.291E+01, 8.411E+00, 0.000E+00, 0.000E+00,-1.733E+01,-1.621E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.787E-02
 2.960E+02, 1.603E+03, 0.000E+00,-5.498E+02,-1.029E+03,-3.019E+01, 7.983E+00, 0.000E+00, 0.000E+00, 9.410E-01, 1.619E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.428E-02
 2.980E+02, 1.563E+03, 0.000E+00,-5.393E+02,-9.780E+02,-3.095E+01, 7.691E+00, 0.000E+00, 0.000E+00, 2.204E+01, 2.195E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.195E-02
 3.000E+02, 1.426E+03, 0.000E+00,-4.920E+02,-9.391E+02,-2.971E+01, 7.301E+00, 0.000E+00, 0.000E+00,-2.601E+01,-2.776E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.454E-02
 3.020E+02, 1.330E+03, 0.000E+00,-4.603E+02,-8.580E+02,-2.790E+01, 6.995E+00, 0.000E+00, 0.000E+00,-6.554E+00,-8.774E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.040E-02
 3.040E+02, 1.259E+03, 0.000E+00,-4.378E+02,-8.221E+02,-2.852E+01, 6.659E+00, 0.000E+00, 0.000E+00,-2.062E+01,-2.234E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.872E-02
 3.060E+02, 1.186E+03, 0.000E+00,-4.129E+02,-7.551E+02,-2.771E+01, 6.291E+00, 0.000E+00, 0.000E+00,-8.712E-01,-3.560E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.485E-02
 3.080E+02, 1.123E+03, 0.000E+00,-3.927E+02,-7.085E+02,-2.664E+01, 6.099E+00, 0.000E+00, 0.000E+00, 4.431E+00, 1.673E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.251E-02
 3.100E+02, 1.042E+03, 0.000E+00,-3.640E+02,-6.903E+02,-2.306E+01, 5.755E+00, 0.000E+00, 0.000E+00,-2.812E+01,-2.949E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.053E-02
 3.120E+02, 1.031E+03, 0.000E+00,-3.559E+02,-6.523E+02,-2.283E+01, 5.541E+00, 0.000E+00, 0.000E+00, 7.536E+00, 5.231E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.940E-02
 3.140E+02, 9.832E+02, 0.000E+00,-3.440E+02,-6.164E+02,-2.354E+01, 5.410E+00, 0.000E+00, 0.000E+00, 7.429E+00, 4.712E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.730E-02
 3.160E+02, 9.061E+02, 0.000E+00,-3.167E+02,-5.942E+02,-2.171E+01, 5.095E+00, 0.000E+00, 0.000E+00,-1.886E+01,-2.138E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.448E-02
 3.180E+02, 8.518E+02, 0.000E+00,-2.985E+02,-5.424E+02,-2.079E+01, 4.822E+00, 0.000E+00, 0.000E+00,-2.447E+00,-5.144E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.226E-02
 3.200E+02, 7.843E+02, 0.000E+00,-2.724E+02,-5.147E+02,-1.904E+01, 4.525E+00, 0.000E+00, 0.000E+00,-1.522E+01,-1.741E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.970E-02
 3.220E+02, 7.679E+02, 0.000E+00,-2.689E+02,-4.724E+02,-1.918E+01, 4.412E+00, 0.000E+00, 0.000E+00, 1.393E+01, 1.182E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.874E-02
 3.240E+02, 7.221E+02, 0.000E+00,-2.540E+02,-4.753E+02,-1.840E+01, 4.253E+00, 0.000E+00, 0.000E+00,-1.902E+01,-2.143E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.695E-02
 3.260E+02, 6.652E+02, 0.000E+00,-2.316E+02,-4.246E+02,-1.659E+01, 3.943E+00, 0.000E+00, 0.000E+00,-1.448E+00,-3.671E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.463E-02
 3.280E+02, 6.268E+02, 0.000E+00,-2.190E+02,-4.079E+02,-1.550E+01, 3.777E+00, 0.000E+00, 0.000E+00,-9.659E+00,-1.184E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.345E-02
 3.300E+02, 5.999E+02, 0.000E+00,-2.095E+02,-3.829E+02,-1.415E+01, 3.578E+00, 0.000E+00, 0.000E+00,-1.315E+00,-3.137E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.226E-02
 3.320E+02, 5.723E+02, 0.000E+00,-1.983E+02,-3.700E+02,-1.485E+01, 3.516E+00, 0.000E+00, 0.000E+00,-5.240E+00,-7.321E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.129E-02
 3.340E+02, 5.630E+02, 0.000E+00,-1.961E+02,-3.510E+02,-1.415E+01, 3.406E+00, 0.000E+00, 0.000E+00, 6.913E+00, 5.115E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.074E-02
 3.360E+02, 5.349E+02, 0.000E+00,-1.851E+02,-3.492E+02,-1.415E+01, 3.250E+00, 0.000E+00, 0.000E+00,-8.181E+00,-1.033E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.961E-02
 3.380E+02, 5.070E+02, 0.000E+00,-1.759E+02,-3.285E+02,-1.364E+01, 3.180E+00, 0.000E+00, 0.000E+00,-5.750E+00,-7.818E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.866E-02
 3.400E+02, 5.015E+02, 0.000E+00,-1.730E+02,-3.211E+02,-1.377E+01, 3.127E+00, 0.000E+00, 0.000E+00,-1.199E+00,-3.316E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.838E-02
 3.420E+02, 4.829E+02, 0.000E+00,-1.675E+02,-3.088E+02,-1.221E+01, 3.035E+00, 0.000E+00, 0.000E+00,-8.838E-01,-2.548E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.754E-02
 3.440E+02, 4.646E+02, 0.000E+00,-1.618E+02,-3.088E+02,-1.166E+01, 2.985E+00, 0.000E+00, 0.000E+00,-1.283E+01,-1.459E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.706E-02
 3.460E+02, 4.535E+02, 0.000E+00,-1.567E+02,-2.802E+02,-1.174E+01, 2.874E+00, 0.000E+00, 0.000E+00, 9.302E+00, 7.733E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.629E-02
 3.480E+02, 4.277E+02, 0.000E+00,-1.469E+02,-2.843E+02,-9.456E+00, 2.759E+00, 0.000E+00, 0.000E+00,-8.835E+00,-1.013E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.550E-02
 3.500E+02, 4.164E+02, 0.000E+00,-1.433E+02,-2.760E+02,-1.075E+01, 2.760E+00, 0.000E+00, 0.000E+00,-9.266E+00,-1.082E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.515E-02
 3.520E+02, 4.073E+02, 0.000E+00,-1.399E+02,-2.569E+02,-9.441E+00, 2.686E+00, 0.000E+00, 0.000E+00, 5.149E+00, 3.715E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.457E-02
 3.540E+02, 3.806E+02, 0.000E+00,-1.299E+02,-2.496E+02,-8.833E+00, 2.587E+00, 0.000E+00, 0.000E+00,-3.718E+00,-5.122E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.370E-02
 3.560E+02, 3.645E+02, 0.000E+00,-1.240E+02,-2.350E+02,-8.126E+00, 2.502E+00, 0.000E+00, 0.000E+00, 1.391E+00,-4.552E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.297E-02
 3.580E+02, 3.452E+02, 0.000E+00,-1.161E+02,-2.281E+02,-7.332E+00, 2.448E+00, 0.000E+00, 0.000E+00,-2.816E+00,-3.900E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.226E-02
 3.600E+02, 3.328E+02, 0.000E+00,-1.125E+02,-2.243E+02,-7.044E+00, 2.390E+00, 0.000E+00, 0.000E+00,-7.408E+00,-8.661E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.178E-02
 3.620E+02, 3.090E+02, 0.000E+00,-1.034E+02,-2.066E+02,-6.131E+00, 2.225E+00, 0.000E+00, 0.000E+00,-3.911E+00,-4.977E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.078E-02
 3.640E+02, 2.939E+02, 0.000E+00,-9.858E+01,-1.967E+02,-5.053E+00, 2.168E+00, 0.000E+00, 0.000E+00,-3.564E+00,-4.305E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.023E-02
 3.660E+02, 2.689E+02, 0.000E+00,-8.839E+01,-1.836E+02,-3.989E+00, 2.068E+00, 0.000E+00, 0.000E+00,-4.400E+00,-5.020E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.309E-03
 3.680E+02, 2.585E+02, 0.000E+00,-8.482E+01,-1.770E+02,-4.092E+00, 2.023E+00, 0.000E+00, 0.000E+00,-4.463E+00,-5.459E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.890E-03
 3.700E+02, 2.366E+02, 0.000E+00,-7.702E+01,-1.600E+02,-3.159E+00, 1.893E+00, 0.000E+00, 0.000E+00,-1.077E+00,-1.734E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.035E-03
 3.720E+02, 2.142E+02, 0.000E+00,-6.827E+01,-1.479E+02,-2.658E+00, 1.783E+00, 0.000E+00, 0.000E+00,-2.074E+00,-2.813E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.129E-03
 3.740E+02, 1.929E+02, 0.000E+00,-6.072E+01,-1.418E+02,-1.180E+00, 1.670E+00, 0.000E+00, 0.000E+00,-8.520E+00,-9.092E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.295E-03
 3.760E+02, 1.732E+02, 0.000E+00,-5.377E+01,-1.331E+02, 8.210E-02, 1.522E+00, 0.000E+00, 0.000E+00,-1.157E+01,-1.213E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.608E-03
 3.780E+02, 1.517E+02, 0.000E+00,-4.617E+01,-1.124E+02, 1.135E+00, 1.386E+00, 0.000E+00, 0.000E+00,-3.849E+00,-4.353E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.699E-03
 3.800E+02, 1.409E+02, 0.000E+00,-4.260E+01,-1.050E+02, 1.343E+00, 1.312E+00, 0.000E+00, 0.000E+00,-3.665E+00,-4.094E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.319E-03
 3.820E+02, 1.293E+02, 0.000E+00,-3.860E+01,-9.425E+01, 1.233E+00, 1.233E+00, 0.000E+00, 0.000E+00,-4.879E-01,-1.103E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.858E-03
 3.840E+02, 1.218E+02, 0.000E+00,-3.628E+01,-9.173E+01, 1.899E+00, 1.217E+00, 0.000E+00, 0.000E+00,-2.635E+00,-3.083E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.567E-03
 3.860E+02, 1.173E+02, 0.000E+00,-3.489E+01,-8.771E+01, 2.205E+00, 1.181E+00, 0.000E+00, 0.000E+00,-1.566E+00,-1.908E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.383E-03
 3.880E+02, 1.130E+02, 0.000E+00,-3.362E+01,-8.286E+01, 2.226E+00, 1.160E+00, 0.000E+00, 0.000E+00, 3.159E-01,-7.183E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.224E-03
 3.900E+02, 1.058E+02, 0.000E+00,-3.124E+01,-8.069E+01, 2.066E+00, 1.115E+00, 0.000E+00, 0.000E+00,-2.645E+00,-2.979E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.939E-03
 3.920E+02, 1.009E+02, 0.000E+00,-2.959E+01,-8.084E+01, 2.480E+00, 1.087E+00, 0.000E+00, 0.000E+00,-5.699E+00,-6.011E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.766E-03
 3.940E+02, 9.542E+01, 0.000E+00,-2.778E+01,-7.042E+01, 2.343E+00, 1.048E+00, 0.000E+00, 0.000E+00, 8.735E-01, 6.103E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.540E-03
 3.960E+02, 9.035E+01, 0.000E+00,-2.623E+01,-7.182E+01, 2.250E+00, 1.018E+00, 0.000E+00, 0.000E+00,-4.099E+00,-4.434E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.352E-03
 3.980E+02, 8.634E+01, 0.000E+00,-2.490E+01,-6.528E+01, 2.127E+00, 9.920E-01, 0.000E+00, 0.000E+00,-4.327E-01,-7.228E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.190E-03
 4.000E+02, 8.309E+01, 0.000E+00,-2.393E+01,-6.289E+01, 2.298E+00, 9.805E-01, 0.000E+00, 0.000E+00,-2.619E-01,-4.578E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.078E-03
 4.020E+02, 8.113E+01, 0.000E+00,-2.334E+01,-6.177E+01, 2.355E+00, 9.607E-01, 0.000E+00, 0.000E+00,-3.635E-01,-6.637E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.990E-03
 4.040E+02, 7.702E+01, 0.000E+00,-2.199E+01,-6.401E+01, 2.822E+00, 9.211E-01, 0.000E+00, 0.000E+00,-4.935E+00,-5.244E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.829E-03
 4.060E+02, 7.662E+01, 0.000E+00,-2.197E+01,-5.526E+01, 2.881E+00, 9.231E-01, 0.000E+00, 0.000E+00, 3.363E+00, 3.190E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.809E-03
 4.080E+02, 7.481E+01, 0.000E+00,-2.143E+01,-5.849E+01, 2.391E+00, 9.124E-01, 0.000E+00, 0.000E+00,-1.484E+00,-1.808E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.747E-03
 4.100E+02, 7.229E+01, 0.000E+00,-2.061E+01,-5.452E+01, 2.348E+00, 8.912E-01, 0.000E+00, 0.000E+00, 6.153E-01, 4.011E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.631E-03
 4.120E+02, 6.999E+01, 0.000E+00,-1.984E+01,-5.673E+01, 2.238E+00, 8.921E-01, 0.000E+00, 0.000E+00,-3.201E+00,-3.442E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.571E-03
 4.140E+02, 6.902E+01, 0.000E+00,-1.954E+01,-5.230E+01, 2.396E+00, 8.784E-01, 0.000E+00, 0.000E+00, 6.665E-01, 4.532E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.521E-03
 4.160E+02, 6.729E+01, 0.000E+00,-1.901E+01,-5.265E+01, 2.274E+00, 8.777E-01, 0.000E+00, 0.000E+00,-1.025E+00,-1.228E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.452E-03
 4.180E+02, 6.503E+01, 0.000E+00,-1.833E+01,-5.089E+01, 2.295E+00, 8.585E-01, 0.000E+00, 0.000E+00,-7.862E-01,-1.033E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.381E-03
 4.200E+02, 6.424E+01, 0.000E+00,-1.806E+01,-5.116E+01, 2.105E+00, 8.526E-01, 0.000E+00, 0.000E+00,-1.783E+00,-2.030E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.317E-03
 4.220E+02, 6.306E+01, 0.000E+00,-1.771E+01,-4.794E+01, 1.936E+00, 8.514E-01, 0.000E+00, 0.000E+00, 3.871E-01, 1.876E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.293E-03
 4.240E+02, 6.240E+01, 0.000E+00,-1.753E+01,-4.857E+01, 1.964E+00, 8.541E-01, 0.000E+00, 0.000E+00,-6.669E-01,-8.690E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.268E-03
 4.260E+02, 6.187E+01, 0.000E+00,-1.740E+01,-4.789E+01, 1.963E+00, 8.396E-01, 0.000E+00, 0.000E+00,-4.343E-01,-6.165E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.227E-03
 4.280E+02, 5.992E+01, 0.000E+00,-1.676E+01,-4.779E+01, 1.807E+00, 8.360E-01, 0.000E+00, 0.000E+00,-1.735E+00,-1.986E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.182E-03
