s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 2.140E+02, 1.782E+03, 0.000E+00,-6.075E+02,-1.176E+03,-2.983E+01, 1.046E+01, 0.000E+00, 0.000E+00,-2.300E+01,-2.109E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.004E-02
 2.160E+02, 1.771E+03, 0.000E+00,-6.061E+02,-1.136E+03,-2.866E+01, 1.066E+01, 0.000E+00, 0.000E+00, 8.265E+00, 1.083E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.106E-02
 2.180E+02, 1.851E+03, 0.000E+00,-6.304E+02,-1.199E+03,-2.899E+01, 1.099E+01, 0.000E+00, 0.000E+00, 1.935E+00, 2.825E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.347E-02
 2.200E+02, 1.827E+03, 0.000E+00,-6.249E+02,-1.168E+03,-2.904E+01, 1.099E+01, 0.000E+00, 0.000E+00, 1.103E+01, 1.602E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.372E-02
 2.220E+02, 1.868E+03, 0.000E+00,-6.364E+02,-1.226E+03,-2.913E+01, 1.072E+01, 0.000E+00, 0.000E+00,-1.414E+01,-1.267E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.435E-02
 2.240E+02, 1.900E+03, 0.000E+00,-6.511E+02,-1.210E+03,-2.904E+01, 1.112E+01, 0.000E+00, 0.000E+00, 2.066E+01, 2.104E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.610E-02
 2.260E+02, 1.899E+03, 0.000E+00,-6.492E+02,-1.243E+03,-3.063E+01, 1.099E+01, 0.000E+00, 0.000E+00,-1.453E+01,-1.298E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.589E-02
 2.280E+02, 1.907E+03, 0.000E+00,-6.493E+02,-1.239E+03,-3.003E+01, 1.111E+01, 0.000E+00, 0.000E+00,-3.931E+00, 3.326E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.612E-02
 2.300E+02, 1.922E+03, 0.000E+00,-6.577E+02,-1.233E+03,-2.868E+01, 1.097E+01, 0.000E+00, 0.000E+00, 1.307E+01, 1.343E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.717E-02
 2.320E+02, 1.945E+03, 0.000E+00,-6.638E+02,-1.251E+03,-2.891E+01, 1.099E+01, 0.000E+00, 0.000E+00, 1.161E+01, 1.295E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.724E-02
 2.340E+02, 1.971E+03, 0.000E+00,-6.743E+02,-1.282E+03,-2.856E+01, 1.139E+01, 0.000E+00, 0.000E+00,-6.342E+00,-3.027E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.881E-02
 2.360E+02, 2.011E+03, 0.000E+00,-6.878E+02,-1.292E+03,-3.058E+01, 1.133E+01, 0.000E+00, 0.000E+00, 1.065E+01, 1.263E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.974E-02
 2.380E+02, 1.997E+03, 0.000E+00,-6.823E+02,-1.300E+03,-3.053E+01, 1.152E+01, 0.000E+00, 0.000E+00,-9.324E+00,-4.440E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.114E-02
 2.400E+02, 1.992E+03, 0.000E+00,-6.814E+02,-1.298E+03,-3.020E+01, 1.132E+01, 0.000E+00, 0.000E+00,-1.046E+01,-6.024E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.082E-02
 2.420E+02, 1.993E+03, 0.000E+00,-6.846E+02,-1.286E+03,-3.104E+01, 1.156E+01, 0.000E+00, 0.000E+00, 2.458E-01, 3.029E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.168E-02
 2.440E+02, 2.052E+03, 0.000E+00,-6.997E+02,-1.317E+03,-3.244E+01, 1.189E+01, 0.000E+00, 0.000E+00, 7.615E+00, 1.447E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.329E-02
 2.460E+02, 2.043E+03, 0.000E+00,-7.004E+02,-1.319E+03,-3.058E+01, 1.168E+01, 0.000E+00, 0.000E+00, 2.729E+00, 4.378E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.430E-02
 2.480E+02, 2.075E+03, 0.000E+00,-7.093E+02,-1.338E+03,-3.290E+01, 1.159E+01, 0.000E+00, 0.000E+00,-2.388E-01, 6.007E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.393E-02
 2.500E+02, 2.039E+03, 0.000E+00,-6.993E+02,-1.314E+03,-2.999E+01, 1.123E+01, 0.000E+00, 0.000E+00, 4.535E+00, 7.008E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.268E-02
 2.520E+02, 2.096E+03, 0.000E+00,-7.148E+02,-1.362E+03,-3.221E+01, 1.167E+01, 0.000E+00, 0.000E+00,-5.400E+00,-2.113E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.430E-02
 2.540E+02, 2.104E+03, 0.000E+00,-7.212E+02,-1.348E+03,-3.204E+01, 1.188E+01, 0.000E+00, 0.000E+00, 1.011E+01, 1.459E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.632E-02
 2.560E+02, 2.181E+03, 0.000E+00,-7.475E+02,-1.405E+03,-3.255E+01, 1.217E+01, 0.000E+00, 0.000E+00, 2.742E+00, 7.611E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.884E-02
 2.580E+02, 2.177E+03, 0.000E+00,-7.441E+02,-1.405E+03,-3.506E+01, 1.202E+01, 0.000E+00, 0.000E+00,-2.695E+00, 4.726E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.882E-02
 2.600E+02, 2.193E+03, 0.000E+00,-7.532E+02,-1.425E+03,-3.436E+01, 1.220E+01, 0.000E+00, 0.000E+00,-1.347E+01,-7.722E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.182E-02
 2.620E+02, 2.162E+03, 0.000E+00,-7.397E+02,-1.379E+03,-3.069E+01, 1.168E+01, 0.000E+00, 0.000E+00, 2.004E+01, 2.377E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.850E-02
 2.640E+02, 2.164E+03, 0.000E+00,-7.390E+02,-1.400E+03,-3.261E+01, 1.230E+01, 0.000E+00, 0.000E+00,-7.910E-01, 4.858E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.958E-02
 2.660E+02, 2.211E+03, 0.000E+00,-7.588E+02,-1.425E+03,-3.316E+01, 1.207E+01, 0.000E+00, 0.000E+00, 3.057E+00, 6.277E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.010E-02
 2.680E+02, 2.211E+03, 0.000E+00,-7.549E+02,-1.427E+03,-3.241E+01, 1.226E+01, 0.000E+00, 0.000E+00, 4.119E+00, 9.794E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.227E-02
 2.700E+02, 2.229E+03, 0.000E+00,-7.642E+02,-1.444E+03,-3.401E+01, 1.214E+01, 0.000E+00, 0.000E+00,-5.404E+00,-1.497E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.240E-02
 2.720E+02, 2.304E+03, 0.000E+00,-7.893E+02,-1.477E+03,-3.418E+01, 1.261E+01, 0.000E+00, 0.000E+00, 1.164E+01, 1.597E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.616E-02
 2.740E+02, 2.281E+03, 0.000E+00,-7.838E+02,-1.485E+03,-3.409E+01, 1.233E+01, 0.000E+00, 0.000E+00,-1.322E+01,-9.884E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.593E-02
 2.760E+02, 2.288E+03, 0.000E+00,-7.827E+02,-1.466E+03,-3.294E+01, 1.249E+01, 0.000E+00, 0.000E+00, 1.260E+01, 1.866E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.611E-02
 2.780E+02, 2.286E+03, 0.000E+00,-7.840E+02,-1.491E+03,-3.206E+01, 1.227E+01, 0.000E+00, 0.000E+00,-1.227E+01,-8.786E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.616E-02
 2.800E+02, 2.295E+03, 0.000E+00,-7.870E+02,-1.498E+03,-3.314E+01, 1.276E+01, 0.000E+00, 0.000E+00,-1.284E+01,-9.761E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.750E-02
 2.820E+02, 2.313E+03, 0.000E+00,-7.923E+02,-1.503E+03,-3.235E+01, 1.241E+01, 0.000E+00, 0.000E+00,-6.516E+00,-2.094E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.624E-02
 2.840E+02, 2.287E+03, 0.000E+00,-7.824E+02,-1.457E+03,-3.246E+01, 1.250E+01, 0.000E+00, 0.000E+00, 2.334E+01, 2.804E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.469E-02
 2.860E+02, 2.198E+03, 0.000E+00,-7.521E+02,-1.440E+03,-3.303E+01, 1.216E+01, 0.000E+00, 0.000E+00,-1.844E+01,-1.569E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.349E-02
 2.880E+02, 2.255E+03, 0.000E+00,-7.724E+02,-1.439E+03,-3.317E+01, 1.222E+01, 0.000E+00, 0.000E+00, 1.638E+01, 2.326E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.292E-02
 2.900E+02, 2.249E+03, 0.000E+00,-7.715E+02,-1.458E+03,-3.439E+01, 1.188E+01, 0.000E+00, 0.000E+00,-8.172E+00,-3.144E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.118E-02
 2.920E+02, 2.185E+03, 0.000E+00,-7.482E+02,-1.416E+03,-3.578E+01, 1.182E+01, 0.000E+00, 0.000E+00,-9.687E+00,-2.746E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.972E-02
 2.940E+02, 2.134E+03, 0.000E+00,-7.309E+02,-1.376E+03,-3.250E+01, 1.200E+01, 0.000E+00, 0.000E+00,-5.010E-01, 7.128E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.991E-02
 2.960E+02, 2.179E+03, 0.000E+00,-7.492E+02,-1.402E+03,-3.223E+01, 1.143E+01, 0.000E+00, 0.000E+00,-2.419E-01, 6.205E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.861E-02
 2.980E+02, 2.134E+03, 0.000E+00,-7.271E+02,-1.387E+03,-3.171E+01, 1.131E+01, 0.000E+00, 0.000E+00,-4.342E+00,-1.101E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.573E-02
 3.000E+02, 2.102E+03, 0.000E+00,-7.234E+02,-1.342E+03,-3.423E+01, 1.153E+01, 0.000E+00, 0.000E+00, 1.192E+01, 1.470E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.584E-02
 3.020E+02, 2.138E+03, 0.000E+00,-7.321E+02,-1.382E+03,-3.152E+01, 1.145E+01, 0.000E+00, 0.000E+00,-1.445E+00, 3.733E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.546E-02
 3.040E+02, 2.093E+03, 0.000E+00,-7.144E+02,-1.346E+03,-3.248E+01, 1.103E+01, 0.000E+00, 0.000E+00, 8.979E+00, 1.172E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.341E-02
 3.060E+02, 1.984E+03, 0.000E+00,-6.807E+02,-1.298E+03,-3.145E+01, 1.074E+01, 0.000E+00, 0.000E+00,-2.009E+01,-1.587E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.985E-02
 3.080E+02, 1.963E+03, 0.000E+00,-6.720E+02,-1.258E+03,-3.277E+01, 1.044E+01, 0.000E+00, 0.000E+00, 8.706E+00, 1.079E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.718E-02
 3.100E+02, 1.886E+03, 0.000E+00,-6.441E+02,-1.215E+03,-3.048E+01, 1.053E+01, 0.000E+00, 0.000E+00, 2.255E+00, 7.028E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.540E-02
 3.120E+02, 1.885E+03, 0.000E+00,-6.461E+02,-1.216E+03,-3.078E+01, 1.049E+01, 0.000E+00, 0.000E+00,-3.944E-01, 2.526E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.509E-02
 3.140E+02, 1.901E+03, 0.000E+00,-6.487E+02,-1.239E+03,-3.227E+01, 1.030E+01, 0.000E+00, 0.000E+00,-1.103E+01,-8.624E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.421E-02
 3.160E+02, 1.773E+03, 0.000E+00,-6.067E+02,-1.152E+03,-3.044E+01, 9.803E+00, 0.000E+00, 0.000E+00,-8.238E+00,-6.225E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.107E-02
 3.180E+02, 1.763E+03, 0.000E+00,-6.035E+02,-1.131E+03,-2.920E+01, 9.604E+00, 0.000E+00, 0.000E+00, 7.654E+00, 9.606E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.852E-02
 3.200E+02, 1.715E+03, 0.000E+00,-5.860E+02,-1.091E+03,-2.934E+01, 9.856E+00, 0.000E+00, 0.000E+00, 1.619E+01, 1.891E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.834E-02
 3.220E+02, 1.698E+03, 0.000E+00,-5.810E+02,-1.108E+03,-3.075E+01, 9.301E+00, 0.000E+00, 0.000E+00,-1.527E+01,-1.215E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.636E-02
 3.240E+02, 1.682E+03, 0.000E+00,-5.742E+02,-1.105E+03,-2.984E+01, 9.365E+00, 0.000E+00, 0.000E+00,-1.865E+01,-1.741E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.554E-02
 3.260E+02, 1.643E+03, 0.000E+00,-5.613E+02,-1.030E+03,-3.059E+01, 9.131E+00, 0.000E+00, 0.000E+00, 2.899E+01, 3.031E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.395E-02
 3.280E+02, 1.616E+03, 0.000E+00,-5.529E+02,-1.068E+03,-2.985E+01, 9.256E+00, 0.000E+00, 0.000E+00,-2.928E+01,-2.559E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.392E-02
 3.300E+02, 1.613E+03, 0.000E+00,-5.517E+02,-1.041E+03,-2.935E+01, 8.977E+00, 0.000E+00, 0.000E+00,-2.274E+00,-3.858E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.253E-02
 3.320E+02, 1.574E+03, 0.000E+00,-5.383E+02,-1.014E+03,-2.847E+01, 8.915E+00, 0.000E+00, 0.000E+00, 1.037E+00, 1.982E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.147E-02
 3.340E+02, 1.524E+03, 0.000E+00,-5.206E+02,-9.814E+02,-2.842E+01, 8.592E+00, 0.000E+00, 0.000E+00, 1.354E+00, 2.318E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.965E-02
 3.360E+02, 1.524E+03, 0.000E+00,-5.210E+02,-9.767E+02,-2.925E+01, 8.633E+00, 0.000E+00, 0.000E+00, 4.453E+00, 5.510E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.908E-02
 3.380E+02, 1.474E+03, 0.000E+00,-5.034E+02,-9.478E+02,-2.786E+01, 8.349E+00, 0.000E+00, 0.000E+00, 1.611E-01, 3.083E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.702E-02
 3.400E+02, 1.438E+03, 0.000E+00,-4.910E+02,-9.305E+02,-2.721E+01, 8.099E+00, 0.000E+00, 0.000E+00,-3.268E+00,-2.484E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.537E-02
 3.420E+02, 1.379E+03, 0.000E+00,-4.734E+02,-8.821E+02,-2.953E+01, 7.990E+00, 0.000E+00, 0.000E+00, 2.148E+00, 1.427E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.414E-02
 3.440E+02, 1.385E+03, 0.000E+00,-4.714E+02,-9.008E+02,-2.535E+01, 7.887E+00, 0.000E+00, 0.000E+00,-4.162E+00,-4.746E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.291E-02
 3.460E+02, 1.328E+03, 0.000E+00,-4.541E+02,-8.558E+02,-2.546E+01, 7.674E+00, 0.000E+00, 0.000E+00, 5.309E-01, 1.048E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.178E-02
 3.480E+02, 1.300E+03, 0.000E+00,-4.449E+02,-8.362E+02,-2.492E+01, 7.569E+00, 0.000E+00, 0.000E+00, 1.780E+00, 2.003E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.034E-02
 3.500E+02, 1.302E+03, 0.000E+00,-4.454E+02,-8.548E+02,-2.531E+01, 7.594E+00, 0.000E+00, 0.000E+00,-1.435E+01,-1.583E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.013E-02
 3.520E+02, 1.304E+03, 0.000E+00,-4.455E+02,-8.219E+02,-2.506E+01, 7.541E+00, 0.000E+00, 0.000E+00, 1.887E+01, 1.875E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.989E-02
 3.540E+02, 1.261E+03, 0.000E+00,-4.314E+02,-8.300E+02,-2.528E+01, 7.433E+00, 0.000E+00, 0.000E+00,-1.711E+01,-1.807E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.894E-02
 3.560E+02, 1.217E+03, 0.000E+00,-4.145E+02,-7.915E+02,-2.586E+01, 6.995E+00, 0.000E+00, 0.000E+00,-6.061E+00,-7.450E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.684E-02
 3.580E+02, 1.214E+03, 0.000E+00,-4.167E+02,-7.920E+02,-2.395E+01, 7.090E+00, 0.000E+00, 0.000E+00,-1.002E+01,-1.134E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.636E-02
 3.600E+02, 1.174E+03, 0.000E+00,-4.032E+02,-7.545E+02,-2.513E+01, 6.991E+00, 0.000E+00, 0.000E+00, 6.981E-01,-1.925E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.502E-02
 3.620E+02, 1.149E+03, 0.000E+00,-3.926E+02,-7.420E+02,-2.360E+01, 6.825E+00, 0.000E+00, 0.000E+00,-1.376E+00,-1.918E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.431E-02
 3.640E+02, 1.113E+03, 0.000E+00,-3.796E+02,-7.149E+02,-2.309E+01, 6.514E+00, 0.000E+00, 0.000E+00, 3.323E+00, 1.462E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.222E-02
 3.660E+02, 1.100E+03, 0.000E+00,-3.773E+02,-6.944E+02,-2.253E+01, 6.570E+00, 0.000E+00, 0.000E+00, 1.315E+01, 1.276E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.180E-02
 3.680E+02, 1.058E+03, 0.000E+00,-3.613E+02,-6.933E+02,-2.304E+01, 6.462E+00, 0.000E+00, 0.000E+00,-1.103E+01,-1.326E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.060E-02
 3.700E+02, 1.067E+03, 0.000E+00,-3.653E+02,-6.796E+02,-2.329E+01, 6.378E+00, 0.000E+00, 0.000E+00, 6.982E+00, 5.092E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.038E-02
 3.720E+02, 1.030E+03, 0.000E+00,-3.525E+02,-6.674E+02,-2.205E+01, 6.193E+00, 0.000E+00, 0.000E+00,-3.687E+00,-5.525E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.918E-02
 3.740E+02, 9.961E+02, 0.000E+00,-3.412E+02,-6.545E+02,-2.132E+01, 6.075E+00, 0.000E+00, 0.000E+00,-1.212E+01,-1.478E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.776E-02
 3.760E+02, 9.766E+02, 0.000E+00,-3.356E+02,-6.288E+02,-2.082E+01, 5.977E+00, 0.000E+00, 0.000E+00,-1.081E+00,-2.704E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.720E-02
 3.780E+02, 9.505E+02, 0.000E+00,-3.236E+02,-6.144E+02,-1.894E+01, 5.911E+00, 0.000E+00, 0.000E+00, 1.206E+00,-5.310E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.593E-02
 3.800E+02, 9.586E+02, 0.000E+00,-3.289E+02,-6.218E+02,-1.980E+01, 5.936E+00, 0.000E+00, 0.000E+00,-4.495E+00,-5.951E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.664E-02
 3.820E+02, 9.550E+02, 0.000E+00,-3.260E+02,-6.099E+02,-2.031E+01, 5.896E+00, 0.000E+00, 0.000E+00, 7.354E+00, 4.697E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.612E-02
 3.840E+02, 9.518E+02, 0.000E+00,-3.262E+02,-6.310E+02,-2.093E+01, 5.936E+00, 0.000E+00, 0.000E+00,-1.784E+01,-2.037E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.636E-02
 3.860E+02, 9.323E+02, 0.000E+00,-3.193E+02,-5.946E+02,-2.100E+01, 5.706E+00, 0.000E+00, 0.000E+00, 4.740E+00, 3.030E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.535E-02
 3.880E+02, 9.023E+02, 0.000E+00,-3.096E+02,-5.723E+02,-1.946E+01, 5.537E+00, 0.000E+00, 0.000E+00, 8.689E+00, 6.465E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.407E-02
 3.900E+02, 8.738E+02, 0.000E+00,-2.994E+02,-5.673E+02,-1.995E+01, 5.450E+00, 0.000E+00, 0.000E+00,-4.951E+00,-7.389E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.284E-02
 3.920E+02, 8.696E+02, 0.000E+00,-2.984E+02,-5.587E+02,-2.025E+01, 5.483E+00, 0.000E+00, 0.000E+00, 1.155E+00,-2.180E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.305E-02
 3.940E+02, 8.637E+02, 0.000E+00,-2.955E+02,-5.658E+02,-1.962E+01, 5.444E+00, 0.000E+00, 0.000E+00,-9.454E+00,-1.179E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.256E-02
 3.960E+02, 8.549E+02, 0.000E+00,-2.933E+02,-5.405E+02,-1.919E+01, 5.377E+00, 0.000E+00, 0.000E+00, 9.929E+00, 7.331E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.234E-02
 3.980E+02, 8.482E+02, 0.000E+00,-2.911E+02,-5.473E+02,-1.772E+01, 5.311E+00, 0.000E+00, 0.000E+00,-6.515E-01,-2.543E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.192E-02
 4.000E+02, 8.223E+02, 0.000E+00,-2.820E+02,-5.386E+02,-1.948E+01, 5.103E+00, 0.000E+00, 0.000E+00,-9.581E+00,-1.266E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.088E-02
 4.020E+02, 8.008E+02, 0.000E+00,-2.749E+02,-5.161E+02,-1.788E+01, 5.018E+00, 0.000E+00, 0.000E+00,-6.790E-01,-3.011E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.013E-02
 4.040E+02, 7.907E+02, 0.000E+00,-2.714E+02,-4.993E+02,-1.718E+01, 5.083E+00, 0.000E+00, 0.000E+00, 1.034E+01, 7.947E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.993E-02
 4.060E+02, 7.890E+02, 0.000E+00,-2.703E+02,-5.125E+02,-1.724E+01, 4.999E+00, 0.000E+00, 0.000E+00,-3.760E+00,-5.994E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.975E-02
 4.080E+02, 7.821E+02, 0.000E+00,-2.683E+02,-5.070E+02,-1.730E+01, 4.953E+00, 0.000E+00, 0.000E+00,-3.302E+00,-5.614E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.917E-02
 4.100E+02, 7.720E+02, 0.000E+00,-2.643E+02,-5.094E+02,-1.630E+01, 4.844E+00, 0.000E+00, 0.000E+00,-1.100E+01,-1.317E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.912E-02
 4.120E+02, 7.470E+02, 0.000E+00,-2.564E+02,-4.777E+02,-1.661E+01, 4.749E+00, 0.000E+00, 0.000E+00, 3.468E+00, 1.046E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.793E-02
 4.140E+02, 7.403E+02, 0.000E+00,-2.537E+02,-4.787E+02,-1.616E+01, 4.713E+00, 0.000E+00, 0.000E+00,-1.165E+00,-3.571E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.782E-02
 4.160E+02, 7.337E+02, 0.000E+00,-2.515E+02,-4.761E+02,-1.632E+01, 4.658E+00, 0.000E+00, 0.000E+00,-3.065E+00,-5.576E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.736E-02
 4.180E+02, 7.089E+02, 0.000E+00,-2.439E+02,-4.619E+02,-1.512E+01, 4.578E+00, 0.000E+00, 0.000E+00,-5.754E+00,-7.371E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.660E-02
 4.200E+02, 7.059E+02, 0.000E+00,-2.418E+02,-4.482E+02,-1.629E+01, 4.575E+00, 0.000E+00, 0.000E+00, 6.707E+00, 4.155E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.636E-02
 4.220E+02, 6.945E+02, 0.000E+00,-2.384E+02,-4.418E+02,-1.535E+01, 4.506E+00, 0.000E+00, 0.000E+00, 5.672E+00, 3.460E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.603E-02
 4.240E+02, 6.775E+02, 0.000E+00,-2.327E+02,-4.482E+02,-1.481E+01, 4.399E+00, 0.000E+00, 0.000E+00,-1.165E+01,-1.377E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.529E-02
 4.260E+02, 6.759E+02, 0.000E+00,-2.309E+02,-4.385E+02,-1.518E+01, 4.351E+00, 0.000E+00, 0.000E+00,-1.889E+00,-4.353E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.527E-02
 4.280E+02, 6.660E+02, 0.000E+00,-2.286E+02,-4.301E+02,-1.500E+01, 4.283E+00, 0.000E+00, 0.000E+00,-6.573E-01,-3.368E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.473E-02
