,z,T_CL,T_rms,w_CL,X_O2,X_N2,X_CH4,X_CO2,X_H2O,X_CO,X_H2,X_C2H2,X_C2H6,X_C2H4
174,51.9,1050.1,513.1471523841869,3.5551,0.11815,0.74309,0.0052198,0.035065,0.080348,0.0083615,0.0087307,0.00087531,4.2398e-06,4.2989e-05
175,52.2,1046.2,513.0886862911713,3.5533,0.11871,0.74355,0.0050867,0.034916,0.079898,0.0082399,0.0085918,0.00085944,4.1316e-06,4.2022e-05
176,52.5,1042.5,512.9327441292864,3.5515,0.11925,0.74399,0.00496,0.034772,0.079463,0.0081205,0.0084558,0.00084396,4.0278e-06,4.1089e-05
177,52.800000000000004,1038.7,512.7767545433393,3.5497,0.11978,0.74443,0.0048333,0.034628,0.079027,0.0080011,0.0083197,0.00082847,3.9241e-06,4.0156e-05
178,53.1,1035.1,512.5134144585876,3.5481,0.12031,0.74486,0.0047115,0.03449,0.078605,0.0078824,0.0081848,0.00081325,3.8249e-06,3.9254e-05
179,53.400000000000006,1031.7,512.0449199044943,3.5471,0.1208,0.74527,0.0045994,0.034364,0.078209,0.0077653,0.0080518,0.00079856,3.7348e-06,3.8414e-05
180,53.7,1028.4,511.5759963094437,3.5461,0.12129,0.74568,0.0044873,0.034238,0.077813,0.0076482,0.0079189,0.00078387,3.6448e-06,3.7574e-05
181,54.0,1025.0,511.10664249254285,3.545,0.12178,0.74609,0.0043753,0.034111,0.077417,0.0075311,0.0077859,0.00076918,3.5548e-06,3.6734e-05
182,54.300000000000004,1021.7,510.48996072400877,3.5446,0.12225,0.74648,0.0042772,0.033989,0.077032,0.0074165,0.0076584,0.0007556,3.4816e-06,3.6007e-05
183,54.6,1018.4,509.8627266235491,3.5441,0.12273,0.74687,0.0041791,0.033867,0.076647,0.0073019,0.0075309,0.00074203,3.4084e-06,3.528e-05
184,54.900000000000006,1015.1,509.2445385077782,3.5437,0.1232,0.74726,0.0040811,0.033745,0.076262,0.0071873,0.0074034,0.00072845,3.3352e-06,3.4552e-05
185,55.2,1011.8,508.66491917567896,3.5437,0.12366,0.74763,0.0039906,0.033625,0.075891,0.0070784,0.0072829,0.00071567,3.2681e-06,3.3884e-05
186,55.50000000000001,1008.7,508.11416040098703,3.5438,0.1241,0.74798,0.003904,0.033508,0.075526,0.0069723,0.007166,0.00070329,3.2041e-06,3.3246e-05
187,55.800000000000004,1005.5,507.5628039957223,3.544,0.12455,0.74834,0.0038173,0.03339,0.075161,0.0068663,0.0070491,0.00069091,3.1401e-06,3.2608e-05
188,56.10000000000001,1002.4,507.0601542223565,3.5445,0.12499,0.74869,0.003733,0.033275,0.074804,0.0067627,0.0069347,0.00067874,3.0759e-06,3.1978e-05
189,56.39999999999999,999.43,506.63596398202924,3.5453,0.12541,0.74902,0.0036534,0.033164,0.074463,0.0066641,0.0068254,0.000667,3.0112e-06,3.1367e-05
190,56.699999999999996,996.47,506.2114182829147,3.5462,0.12582,0.74936,0.0035738,0.033054,0.074122,0.0065655,0.0067161,0.00065526,2.9465e-06,3.0756e-05
191,56.99999999999999,993.52,505.78651622992084,3.5471,0.12624,0.74969,0.0034942,0.032943,0.073781,0.0064668,0.0066068,0.00064352,2.8818e-06,3.0145e-05
192,57.3,990.74,505.32167972490555,3.548,0.12663,0.75001,0.0034212,0.03284,0.073458,0.0063718,0.0065018,0.0006323,2.8202e-06,2.9562e-05
193,57.599999999999994,987.97,504.8564152311031,3.549,0.12703,0.75032,0.0033482,0.032736,0.073135,0.0062767,0.0063968,0.00062108,2.7586e-06,2.8979e-05
194,57.9,985.19,504.39072156414613,3.5499,0.12742,0.75064,0.0032752,0.032632,0.072811,0.0061817,0.0062918,0.00060986,2.6969e-06,2.8396e-05
195,58.199999999999996,982.39,503.8253665706005,3.5511,0.12782,0.75094,0.0032065,0.032527,0.072488,0.0060888,0.0061898,0.00059912,2.6434e-06,2.7862e-05
196,58.5,979.56,503.20969783977733,3.5525,0.12821,0.75125,0.00314,0.032422,0.072164,0.0059971,0.0060892,0.00058863,2.5938e-06,2.7354e-05
197,58.8,976.74,502.5932749251625,3.5539,0.1286,0.75156,0.0030734,0.032317,0.07184,0.0059054,0.0059887,0.00057813,2.5443e-06,2.6845e-05
198,59.099999999999994,973.91,501.9462122578474,3.555,0.12899,0.75186,0.0030077,0.032211,0.071518,0.0058158,0.0058905,0.00056788,2.4969e-06,2.6355e-05
199,59.4,971.08,501.25841638819395,3.5557,0.12938,0.75215,0.0029434,0.032104,0.071199,0.0057303,0.0057971,0.00055813,2.4539e-06,2.5901e-05
200,59.699999999999996,968.25,500.55968675074104,3.5565,0.12977,0.75244,0.0028792,0.031998,0.07088,0.0056447,0.0057037,0.00054838,2.4109e-06,2.5448e-05
201,60.0,965.42,499.8699830956046,3.5572,0.13015,0.75274,0.002815,0.031891,0.070561,0.0055592,0.0056103,0.00053863,2.3678e-06,2.4995e-05
202,60.3,962.7,499.24943665466463,3.5581,0.13052,0.75302,0.0027514,0.031787,0.070256,0.0054809,0.0055243,0.00052945,2.3216e-06,2.454e-05
203,60.6,959.98,498.62811793961237,3.559,0.13089,0.75329,0.0026879,0.031683,0.069951,0.0054025,0.0054383,0.00052027,2.2753e-06,2.4085e-05
204,60.9,957.26,498.0060240599505,3.5598,0.13126,0.75357,0.0026244,0.031579,0.069646,0.0053242,0.0053523,0.0005111,2.229e-06,2.363e-05
205,61.199999999999996,954.65,497.4535154162648,3.5605,0.13161,0.75384,0.0025633,0.031477,0.069354,0.0052519,0.005272,0.00050239,2.1854e-06,2.319e-05
206,61.5,952.09,496.95070178036775,3.561,0.13196,0.75409,0.0025033,0.031377,0.069069,0.0051826,0.0051945,0.00049391,2.1432e-06,2.2757e-05
207,61.8,949.54,496.4473788832005,3.5615,0.1323,0.75435,0.0024434,0.031277,0.068784,0.0051133,0.005117,0.00048543,2.101e-06,2.2325e-05
208,62.1,947.05,495.96370834971384,3.562,0.13264,0.7546,0.0023843,0.031179,0.068505,0.0050463,0.0050419,0.00047717,2.0601e-06,2.1903e-05
209,62.4,944.69,495.53001927229394,3.5625,0.13296,0.75484,0.0023268,0.031085,0.068241,0.0049841,0.0049713,0.00046934,2.022e-06,2.1503e-05
210,62.7,942.33,495.0858511409915,3.563,0.13328,0.75507,0.0022693,0.030991,0.067977,0.0049219,0.0049008,0.00046151,1.9838e-06,2.1103e-05
211,63.0,939.97,494.651392396706,3.5635,0.1336,0.75531,0.0022118,0.030896,0.067713,0.0048596,0.0048303,0.00045367,1.9457e-06,2.0703e-05
212,63.3,937.67,494.2266686450661,3.5637,0.13391,0.75554,0.0021557,0.030805,0.067455,0.0047987,0.0047605,0.00044597,1.9079e-06,2.0307e-05
213,63.6,935.37,493.80157958435086,3.5639,0.13423,0.75578,0.0020996,0.030713,0.067196,0.0047377,0.0046908,0.00043827,1.87e-06,1.9911e-05
214,63.9,933.06,493.3659899101275,3.564,0.13454,0.75601,0.0020436,0.030621,0.066938,0.0046767,0.0046211,0.00043057,1.8322e-06,1.9515e-05
215,64.2,930.78,492.89958409396127,3.5639,0.13485,0.75624,0.0019895,0.030531,0.066679,0.0046126,0.004548,0.00042259,1.7947e-06,1.9114e-05
216,64.5,928.51,492.4124287627192,3.5635,0.13517,0.75648,0.0019364,0.030442,0.066421,0.004547,0.0044733,0.00041446,1.7572e-06,1.871e-05
217,64.8,926.23,491.92479099959985,3.5631,0.13548,0.75672,0.0018832,0.030352,0.066162,0.0044814,0.0043986,0.00040634,1.7197e-06,1.8305e-05
218,65.10000000000001,924.0,491.37562007083744,3.5627,0.13579,0.75695,0.0018316,0.030266,0.065906,0.0044135,0.004322,0.00039813,1.6823e-06,1.7902e-05
219,65.4,921.85,490.7137658554119,3.5623,0.1361,0.75719,0.001783,0.030184,0.065654,0.0043408,0.0042419,0.00038975,1.6448e-06,1.7502e-05
220,65.7,919.7,490.04081462670024,3.5619,0.1364,0.75743,0.0017344,0.030103,0.065403,0.0042681,0.0041618,0.00038137,1.6073e-06,1.7101e-05
221,66.0,917.55,489.3771551676682,3.5614,0.13671,0.75766,0.0016857,0.030021,0.065152,0.0041954,0.0040816,0.00037299,1.5699e-06,1.6701e-05
222,66.3,915.56,488.43628038875244,3.5609,0.13699,0.75788,0.0016448,0.029948,0.064918,0.0041228,0.004004,0.00036514,1.537e-06,1.635e-05
223,66.60000000000001,913.57,487.4935897014442,3.5603,0.13727,0.7581,0.0016038,0.029876,0.064684,0.0040502,0.0039264,0.00035728,1.5042e-06,1.6e-05
224,66.9,911.58,486.55934889795304,3.5598,0.13756,0.75833,0.0015629,0.029803,0.064451,0.0039777,0.0038487,0.00034943,1.4713e-06,1.5649e-05
225,67.2,909.6,485.4379466007988,3.5593,0.13783,0.75854,0.0015274,0.029729,0.064218,0.0039085,0.0037757,0.00034211,1.4411e-06,1.5332e-05
226,67.5,907.61,484.23134966666504,3.5588,0.13811,0.75874,0.0014946,0.029654,0.063987,0.0038411,0.003705,0.00033506,1.4121e-06,1.5031e-05
227,67.80000000000001,905.63,483.0217386412334,3.5584,0.13839,0.75895,0.0014618,0.029579,0.063755,0.0037736,0.0036343,0.00032802,1.3831e-06,1.4731e-05
228,68.10000000000001,903.59,481.73644246620995,3.558,0.13867,0.75915,0.0014316,0.0295,0.063519,0.0037083,0.0035666,0.00032136,1.3557e-06,1.4448e-05
229,68.4,901.46,480.3123983409131,3.5579,0.13896,0.75935,0.0014067,0.029415,0.063275,0.0036473,0.0035048,0.00031547,1.3317e-06,1.4201e-05
230,68.7,899.33,478.8841195947095,3.5578,0.13925,0.75954,0.0013818,0.02933,0.063031,0.0035864,0.003443,0.00030959,1.3076e-06,1.3953e-05
231,69.0,897.2,477.451568224464,3.5577,0.13954,0.75973,0.0013569,0.029245,0.062786,0.0035254,0.0033812,0.00030371,1.2836e-06,1.3706e-05
232,69.3,894.8,475.88864243644224,3.5576,0.13984,0.75992,0.0013414,0.029146,0.062521,0.0034703,0.0033287,0.00029918,1.2691e-06,1.3543e-05
233,69.6,892.4,474.3205667056827,3.5574,0.14015,0.7601,0.001326,0.029046,0.062256,0.0034152,0.0032762,0.00029465,1.2546e-06,1.3381e-05
234,69.89999999999999,890.0,472.74728978599126,3.5572,0.14046,0.76029,0.0013105,0.028947,0.06199,0.0033602,0.0032237,0.00029012,1.2402e-06,1.3218e-05
235,70.19999999999999,887.29,471.1263100273641,3.5569,0.14079,0.76048,0.0012984,0.028832,0.061699,0.0033086,0.0031764,0.00028624,1.2295e-06,1.3086e-05
236,70.5,884.43,469.47843400948676,3.5565,0.14114,0.76066,0.001288,0.02871,0.061394,0.0032589,0.0031316,0.00028269,1.2207e-06,1.2969e-05
237,70.8,881.57,467.82475351353526,3.5562,0.14149,0.76085,0.0012776,0.028587,0.061089,0.0032091,0.0030867,0.00027914,1.212e-06,1.2852e-05
238,71.1,878.63,466.1866578957403,3.5554,0.14184,0.76103,0.0012666,0.028458,0.060778,0.003164,0.003047,0.00027603,1.2037e-06,1.2737e-05
239,71.39999999999999,875.58,464.5750746650104,3.554,0.1422,0.76121,0.0012547,0.02832,0.060458,0.0031254,0.0030142,0.00027355,1.1961e-06,1.2624e-05
240,71.7,872.53,462.957881453594,3.5527,0.14256,0.76139,0.0012427,0.028183,0.060138,0.0030867,0.0029815,0.00027107,1.1885e-06,1.2511e-05
241,72.0,869.47,461.34585724811706,3.5512,0.14293,0.76157,0.0012309,0.028044,0.059817,0.0030485,0.0029492,0.00026863,1.181e-06,1.2399e-05
242,72.3,866.08,459.8043061999311,3.549,0.14332,0.76175,0.0012219,0.027884,0.059464,0.0030197,0.002926,0.00026698,1.1741e-06,1.2307e-05
243,72.6,862.69,458.2684802602073,3.5468,0.14372,0.76193,0.0012129,0.027725,0.059112,0.0029909,0.0029029,0.00026533,1.1673e-06,1.2215e-05
244,72.89999999999999,859.29,456.7274898667695,3.5445,0.14412,0.7621,0.001204,0.027565,0.058759,0.002962,0.0028798,0.00026369,1.1605e-06,1.2123e-05
245,73.2,855.87,455.258168515404,3.5417,0.14451,0.76228,0.0011978,0.027403,0.058403,0.0029342,0.002857,0.00026199,1.1531e-06,1.2043e-05
246,73.5,852.41,453.8612122664813,3.5382,0.14492,0.76246,0.0011942,0.02724,0.058044,0.0029071,0.0028343,0.00026025,1.1453e-06,1.1973e-05
247,73.8,848.95,452.4488921414219,3.5348,0.14532,0.76263,0.0011906,0.027076,0.057686,0.0028801,0.0028116,0.00025851,1.1376e-06,1.1902e-05
248,74.1,845.5,451.04323517818113,3.5314,0.14572,0.76281,0.0011869,0.026912,0.057327,0.002853,0.0027889,0.00025676,1.1298e-06,1.1832e-05
249,74.4,842.5,449.8888751680797,3.5282,0.14608,0.76297,0.001182,0.026772,0.057008,0.0028211,0.0027592,0.00025415,1.1173e-06,1.1734e-05
250,74.7,839.56,448.7538300672207,3.5251,0.14643,0.76314,0.0011769,0.026635,0.056694,0.0027884,0.0027287,0.00025142,1.1043e-06,1.1633e-05
251,75.0,836.62,447.6159067772279,3.522,0.14679,0.76331,0.0011718,0.026499,0.05638,0.0027558,0.0026981,0.0002487,1.0912e-06,1.1532e-05
252,75.3,833.71,446.49748039602645,3.5191,0.14714,0.76348,0.0011662,0.026363,0.05607,0.0027229,0.0026672,0.00024592,1.078e-06,1.1429e-05
253,75.6,831.17,445.56705443737644,3.5183,0.14745,0.76364,0.0011559,0.026247,0.055793,0.0026875,0.0026322,0.00024268,1.0638e-06,1.13e-05
254,75.9,828.63,444.6346815083142,3.5176,0.14777,0.7638,0.0011456,0.026131,0.055517,0.002652,0.0025972,0.00023944,1.0496e-06,1.1172e-05
255,76.2,826.08,443.71161805839614,3.5169,0.14808,0.76396,0.0011354,0.026014,0.05524,0.0026165,0.0025622,0.0002362,1.0354e-06,1.1044e-05
256,76.5,823.6,442.8092139962763,3.5162,0.14839,0.76412,0.0011241,0.025901,0.05497,0.0025814,0.0025275,0.00023296,1.0215e-06,1.0914e-05
257,76.8,821.46,442.08596449107046,3.5151,0.14866,0.76427,0.0011073,0.025805,0.054737,0.0025487,0.0024939,0.00022979,1.0089e-06,1.0775e-05
258,77.10000000000001,819.33,441.3728582502553,3.5141,0.14893,0.76442,0.0010904,0.025709,0.054505,0.0025159,0.0024604,0.00022661,9.9632e-07,1.0636e-05
259,77.4,817.2,440.65859800984254,3.513,0.14919,0.76457,0.0010735,0.025613,0.054272,0.0024831,0.0024268,0.00022344,9.8373e-07,1.0496e-05
260,77.7,815.08,439.9431781491787,3.512,0.14946,0.76472,0.0010565,0.025518,0.054041,0.0024506,0.0023934,0.00022027,9.7117e-07,1.0357e-05
261,78.0,813.34,439.4655845455933,3.5116,0.14968,0.76484,0.0010365,0.02544,0.053853,0.0024244,0.002364,0.00021724,9.5924e-07,1.0213e-05
262,78.3,811.6,438.98747134741785,3.5112,0.1499,0.76497,0.0010165,0.025362,0.053666,0.0023981,0.0023345,0.00021421,9.473e-07,1.0069e-05
263,78.60000000000001,809.87,438.5088368550855,3.5108,0.15012,0.7651,0.00099652,0.025284,0.053478,0.0023718,0.0023051,0.00021119,9.3537e-07,9.925e-06
264,78.9,808.13,438.0182644593716,3.5104,0.15034,0.76522,0.00097654,0.025207,0.05329,0.0023456,0.0022757,0.00020816,9.2343e-07,9.7809e-06
265,79.2,806.42,437.54999714318365,3.5101,0.15055,0.76535,0.00095711,0.02513,0.053108,0.0023213,0.0022474,0.00020509,9.1207e-07,9.6403e-06
266,79.5,804.72,437.0812281487275,3.5098,0.15076,0.76547,0.00093783,0.025054,0.052927,0.0022977,0.0022195,0.00020202,9.0088e-07,9.5007e-06
267,79.80000000000001,803.01,436.6119558601207,3.5096,0.15097,0.76559,0.00091855,0.024978,0.052747,0.0022741,0.0021915,0.00019894,8.8968e-07,9.3611e-06
268,80.10000000000001,801.31,436.1421786527875,3.5093,0.15118,0.76571,0.00089928,0.024902,0.052567,0.0022505,0.0021636,0.00019586,8.7849e-07,9.2215e-06
269,80.4,799.54,435.6145084819834,3.509,0.1514,0.76583,0.00088058,0.024823,0.052379,0.0022258,0.0021351,0.00019278,8.6672e-07,9.0783e-06
270,80.7,797.67,434.9482727865464,3.5088,0.15163,0.76596,0.00086303,0.024739,0.052178,0.0021989,0.0021055,0.00018968,8.5379e-07,8.9282e-06
271,81.0,795.79,434.2695015770737,3.5085,0.15186,0.76609,0.00084549,0.024654,0.051977,0.002172,0.0020759,0.00018659,8.4086e-07,8.778e-06
272,81.3,793.92,433.60119926033417,3.5082,0.1521,0.76622,0.00082794,0.02457,0.051776,0.0021451,0.0020463,0.00018349,8.2793e-07,8.6279e-06
273,81.6,792.04,432.9318653090807,3.508,0.15233,0.76635,0.00081039,0.024486,0.051575,0.0021182,0.0020166,0.0001804,8.15e-07,8.4777e-06
274,81.89999999999999,790.06,432.0648099533217,3.5078,0.15258,0.76649,0.00079363,0.024395,0.05136,0.0020898,0.0019873,0.00017752,8.0075e-07,8.3204e-06
275,82.19999999999999,788.03,431.1148338899973,3.5077,0.15283,0.76663,0.00077717,0.024302,0.05114,0.0020609,0.001958,0.00017473,7.86e-07,8.1603e-06
276,82.5,786.0,430.15113623004646,3.5076,0.15308,0.76676,0.00076072,0.02421,0.050921,0.0020319,0.0019288,0.00017194,7.7125e-07,8.0003e-06
277,82.8,783.97,429.19692449969864,3.5076,0.15333,0.7669,0.00074426,0.024117,0.050701,0.002003,0.0018996,0.00016915,7.565e-07,7.8402e-06
278,83.1,781.95,428.24058658655883,3.5075,0.15359,0.76704,0.0007278,0.024024,0.050481,0.001974,0.0018703,0.00016636,7.4175e-07,7.6801e-06
279,83.39999999999999,779.81,427.09483724343943,3.5068,0.15385,0.76717,0.00071286,0.023925,0.050252,0.0019471,0.0018441,0.00016396,7.2822e-07,7.5359e-06
280,83.7,777.67,425.9342672291113,3.5062,0.15411,0.76731,0.00069805,0.023826,0.050022,0.0019202,0.0018182,0.00016159,7.1479e-07,7.393e-06
281,84.0,775.52,424.7587550598575,3.5055,0.15437,0.76744,0.00068323,0.023727,0.049792,0.0018934,0.0017923,0.00015922,7.0135e-07,7.2501e-06
282,84.3,773.38,423.5917846228843,3.5049,0.15464,0.76758,0.00066841,0.023628,0.049562,0.0018666,0.0017664,0.00015685,6.8792e-07,7.1071e-06
283,84.6,771.24,422.4215903573112,3.5042,0.1549,0.76772,0.00065359,0.023528,0.049331,0.0018398,0.0017405,0.00015449,6.7448e-07,6.9642e-06
284,84.89999999999999,769.12,421.1769224447132,3.5025,0.15516,0.76784,0.0006417,0.023428,0.049104,0.0018172,0.001719,0.00015256,6.6366e-07,6.8521e-06
285,85.2,766.99,419.92856535368014,3.5008,0.15541,0.76797,0.00063,0.023328,0.048877,0.0017949,0.0016979,0.00015067,6.53e-07,6.7419e-06
286,85.5,764.87,418.67648608442295,3.499,0.15567,0.7681,0.0006183,0.023227,0.04865,0.0017725,0.0016767,0.00014877,6.4235e-07,6.6318e-06
287,85.8,762.75,417.42065114222606,3.4973,0.15593,0.76822,0.0006066,0.023127,0.048422,0.0017502,0.0016556,0.00014688,6.3169e-07,6.5217e-06
288,86.1,760.63,416.1610265269923,3.4955,0.15619,0.76835,0.0005949,0.023026,0.048195,0.0017278,0.0016344,0.00014498,6.2103e-07,6.4115e-06
289,86.4,758.55,414.9457795905388,3.4946,0.15644,0.76847,0.00058487,0.022927,0.047974,0.0017092,0.0016166,0.00014336,6.1212e-07,6.317e-06
290,86.7,756.49,413.726963104896,3.494,0.15669,0.76858,0.0005754,0.022827,0.047754,0.0016917,0.0016,0.00014183,6.0378e-07,6.2276e-06
291,87.0,754.43,412.5045454295019,3.4933,0.15693,0.7687,0.00056592,0.022728,0.047535,0.0016742,0.0015833,0.0001403,5.9543e-07,6.1382e-06
292,87.3,752.37,411.2906514862695,3.4927,0.15718,0.76881,0.00055645,0.022628,0.047315,0.0016567,0.0015666,0.00013877,5.8709e-07,6.0488e-06
293,87.6,750.31,410.0609710762535,3.4921,0.15743,0.76893,0.00054698,0.022529,0.047096,0.0016392,0.0015499,0.00013724,5.7875e-07,5.9594e-06
294,87.9,748.24,408.8031311034689,3.4912,0.15768,0.76905,0.00053761,0.022428,0.046875,0.0016216,0.0015327,0.00013563,5.7025e-07,5.8705e-06
295,88.2,746.15,407.48006086187826,3.4898,0.15793,0.76917,0.00052845,0.022327,0.04665,0.0016036,0.0015147,0.00013386,5.6146e-07,5.7828e-06
296,88.5,744.05,406.1649911058313,3.4885,0.15819,0.76929,0.00051928,0.022225,0.046426,0.0015856,0.0014967,0.0001321,5.5267e-07,5.6951e-06
297,88.8,741.96,404.83329902566066,3.4872,0.15844,0.7694,0.00051011,0.022124,0.046202,0.0015676,0.0014787,0.00013033,5.4388e-07,5.6073e-06
298,89.1,739.87,403.50960335536007,3.4858,0.1587,0.76952,0.00050095,0.022022,0.045977,0.0015496,0.0014607,0.00012857,5.3509e-07,5.5196e-06
299,89.4,737.77,402.1815510438041,3.4845,0.15895,0.76964,0.00049178,0.021921,0.045753,0.0015317,0.0014427,0.0001268,5.263e-07,5.4318e-06
300,89.7,735.75,400.7118665575054,3.4835,0.1592,0.76976,0.00048322,0.021822,0.045532,0.0015124,0.0014241,0.00012507,5.1676e-07,5.3412e-06
301,90.0,733.76,399.1991983959888,3.4825,0.15945,0.76988,0.00047485,0.021724,0.045313,0.0014927,0.0014053,0.00012334,5.0697e-07,5.2496e-06
302,90.3,731.77,397.6933492026237,3.4816,0.1597,0.77,0.00046648,0.021626,0.045094,0.001473,0.0013866,0.00012161,4.9719e-07,5.158e-06
303,90.60000000000001,729.78,396.1691557908061,3.4807,0.15994,0.77011,0.00045812,0.021528,0.044874,0.0014533,0.0013678,0.00011988,4.874e-07,5.0664e-06
304,90.9,727.79,394.6390756121345,3.4798,0.16019,0.77023,0.00044975,0.02143,0.044655,0.0014336,0.001349,0.00011816,4.7762e-07,4.9748e-06
305,91.2,725.79,393.1157590328833,3.4788,0.16044,0.77035,0.00044138,0.021332,0.044435,0.001414,0.0013302,0.00011643,4.6783e-07,4.8833e-06
306,91.5,723.8,391.35661486679896,3.4777,0.16069,0.77047,0.00043302,0.021232,0.044211,0.0013936,0.0013114,0.00011479,4.5898e-07,4.7929e-06
307,91.8,721.81,389.5638586932828,3.4766,0.16095,0.77059,0.00042466,0.021132,0.043986,0.0013732,0.0012927,0.00011316,4.5021e-07,4.7027e-06
308,92.10000000000001,719.82,387.77570836760776,3.4755,0.1612,0.77071,0.0004163,0.021032,0.043762,0.0013528,0.001274,0.00011153,4.4144e-07,4.6125e-06
309,92.4,717.83,385.9663197741482,3.4744,0.16146,0.77083,0.00040794,0.020931,0.043537,0.0013323,0.0012552,0.0001099,4.3267e-07,4.5222e-06
310,92.7,715.84,384.1484088213825,3.4733,0.16171,0.77095,0.00039958,0.020831,0.043313,0.0013119,0.0012365,0.00010828,4.239e-07,4.432e-06
311,93.0,713.85,382.3349317025584,3.4721,0.16196,0.77107,0.00039122,0.020731,0.043088,0.0012915,0.0012178,0.00010665,4.1512e-07,4.3418e-06
312,93.30000000000001,711.78,380.4339627320358,3.47,0.16223,0.7712,0.00038141,0.020628,0.042854,0.0012689,0.0011957,0.00010459,4.0608e-07,4.2464e-06
313,93.60000000000001,709.69,378.5234470941001,3.4677,0.1625,0.77133,0.00037137,0.020524,0.042617,0.0012459,0.001173,0.00010246,3.9698e-07,4.1502e-06
314,93.89999999999999,707.6,376.5899626915194,3.4654,0.16277,0.77146,0.00036133,0.02042,0.042381,0.001223,0.0011504,0.00010033,3.8789e-07,4.054e-06
315,94.19999999999999,705.52,374.6598457267605,3.4631,0.16304,0.77159,0.0003513,0.020316,0.042145,0.0012,0.0011278,9.8197e-05,3.788e-07,3.9579e-06
316,94.5,703.43,372.7063187014677,3.4608,0.1633,0.77172,0.00034126,0.020212,0.041909,0.001177,0.0011051,9.6068e-05,3.6971e-07,3.8617e-06
317,94.8,701.34,370.74249823833253,3.4585,0.16357,0.77185,0.00033122,0.020108,0.041673,0.0011541,0.0010825,9.3938e-05,3.6062e-07,3.7655e-06
318,95.1,699.28,368.8495628301598,3.4562,0.16384,0.77199,0.0003209,0.020006,0.041441,0.00113,0.0010581,9.1583e-05,3.511e-07,3.6653e-06
319,95.39999999999999,697.24,367.0013623952914,3.4538,0.1641,0.77212,0.00031037,0.019907,0.041211,0.0011051,0.0010324,8.9049e-05,3.4125e-07,3.562e-06
320,95.7,695.2,365.13011379506895,3.4515,0.16436,0.77225,0.00029984,0.019807,0.040982,0.0010802,0.0010067,8.6515e-05,3.314e-07,3.4587e-06
321,96.0,693.16,363.2629901324934,3.4492,0.16462,0.77238,0.00028931,0.019708,0.040753,0.0010553,0.00098094,8.3981e-05,3.2155e-07,3.3554e-06
322,96.3,691.12,361.386219991853,3.4469,0.16488,0.77251,0.00027878,0.019609,0.040524,0.0010304,0.00095521,8.1447e-05,3.117e-07,3.252e-06
323,96.6,689.08,359.4996522946858,3.4446,0.16514,0.77264,0.00026825,0.019509,0.040295,0.0010055,0.00092947,7.8913e-05,3.0185e-07,3.1487e-06
324,96.89999999999999,687.04,357.589149723534,3.4423,0.16541,0.77278,0.00025773,0.01941,0.040065,0.00098054,0.00090374,7.6379e-05,2.92e-07,3.0454e-06
325,97.2,685.1,355.89324241968967,3.4401,0.16565,0.7729,0.00024828,0.019317,0.039847,0.00095389,0.00087699,7.3858e-05,2.8249e-07,2.9445e-06
326,97.5,683.16,354.18921496849674,3.438,0.1659,0.77303,0.00023883,0.019225,0.039629,0.00092724,0.00085024,7.1336e-05,2.7298e-07,2.8435e-06
327,97.8,681.22,352.4627639907512,3.4358,0.16615,0.77316,0.00022938,0.019132,0.039411,0.00090059,0.00082349,6.8815e-05,2.6346e-07,2.7426e-06
328,98.1,679.27,350.74207047344635,3.4337,0.1664,0.77329,0.00021993,0.019039,0.039193,0.00087395,0.00079674,6.6293e-05,2.5395e-07,2.6416e-06
329,98.4,677.33,349.0128937446294,3.4315,0.16665,0.77341,0.00021048,0.018947,0.038975,0.0008473,0.00076999,6.3771e-05,2.4444e-07,2.5407e-06
330,98.7,675.39,347.27510708370676,3.4294,0.1669,0.77354,0.00020103,0.018854,0.038757,0.00082065,0.00074324,6.125e-05,2.3492e-07,2.4397e-06
331,99.0,673.48,345.5575205374642,3.4276,0.16714,0.77367,0.00019204,0.018763,0.038542,0.00079472,0.00071736,5.8833e-05,2.2579e-07,2.3428e-06
332,99.3,671.69,344.03488195239737,3.4273,0.16737,0.77378,0.00018506,0.018676,0.038341,0.00077181,0.00069521,5.6862e-05,2.1827e-07,2.2633e-06
333,99.6,669.9,342.49087579087416,3.4271,0.1676,0.77389,0.00017808,0.01859,0.03814,0.00074891,0.00067306,5.4891e-05,2.1075e-07,2.1837e-06
334,99.9,668.1,340.9545424246464,3.4268,0.16783,0.774,0.0001711,0.018504,0.037939,0.00072601,0.00065092,5.2921e-05,2.0323e-07,2.1042e-06
335,100.2,666.31,339.3965232585626,3.4265,0.16805,0.77412,0.00016411,0.018418,0.037739,0.00070311,0.00062877,5.095e-05,1.9571e-07,2.0246e-06
336,100.49999999999999,664.52,337.8313188560232,3.4263,0.16828,0.77423,0.00015713,0.018331,0.037538,0.00068021,0.00060662,4.8979e-05,1.8819e-07,1.9451e-06
337,100.8,662.73,336.27369804966906,3.426,0.16851,0.77434,0.00015015,0.018245,0.037337,0.00065731,0.00058447,4.7009e-05,1.8067e-07,1.8655e-06
338,101.1,660.96,334.708828685471,3.4257,0.16874,0.77446,0.00014339,0.01816,0.037138,0.0006351,0.00056298,4.5095e-05,1.7342e-07,1.7888e-06
339,101.4,659.33,333.2866633995426,3.4253,0.16894,0.77455,0.00013866,0.01808,0.036958,0.00061897,0.00054722,4.3674e-05,1.6847e-07,1.7366e-06
