,z,T_CL,T_rms,w_CL,X_O2,X_N2,X_CH4,X_CO2,X_H2O,X_CO,X_H2,X_C2H2,X_C2H6,X_C2H4
174,51.9,1097.6,521.6128832764774,3.5095,0.1124,0.73918,0.0059866,0.036794,0.085249,0.0095007,0.0097677,0.00096977,5.7834e-06,5.0713e-05
175,52.2,1094.5,521.3156433486339,3.51,0.11289,0.7396,0.0058574,0.036678,0.084864,0.0093757,0.0096279,0.00095433,5.6644e-06,4.9752e-05
176,52.5,1091.4,521.0086371644908,3.5103,0.11337,0.74003,0.0057326,0.036561,0.084478,0.0092527,0.0094906,0.00093925,5.5506e-06,4.8822e-05
177,52.800000000000004,1088.2,520.7014499691738,3.5106,0.11385,0.74045,0.0056079,0.036444,0.084092,0.0091297,0.0093532,0.00092416,5.4369e-06,4.7892e-05
178,53.1,1085.1,520.3940814421317,3.5109,0.11433,0.74087,0.0054831,0.036327,0.083706,0.0090067,0.0092158,0.00090908,5.3231e-06,4.6962e-05
179,53.400000000000006,1082.0,520.0865312618661,3.5112,0.11481,0.74129,0.0053584,0.03621,0.08332,0.0088837,0.0090784,0.00089399,5.2093e-06,4.6032e-05
180,53.7,1078.8,519.7884184935251,3.5115,0.1153,0.74171,0.0052336,0.036093,0.082934,0.0087607,0.008941,0.00087891,5.0956e-06,4.5102e-05
181,54.0,1075.7,519.4805097402597,3.5118,0.11578,0.74214,0.0051089,0.035976,0.082548,0.0086377,0.0088036,0.00086382,4.9818e-06,4.4172e-05
182,54.300000000000004,1072.5,519.1435254339593,3.5119,0.11626,0.74254,0.0049955,0.035856,0.082163,0.0085219,0.008673,0.00084932,4.8905e-06,4.3341e-05
183,54.6,1069.3,518.7966846463073,3.5119,0.11673,0.74295,0.004882,0.035735,0.081779,0.0084061,0.0085423,0.00083481,4.7991e-06,4.2509e-05
184,54.900000000000006,1066.2,518.4592558726288,3.512,0.11721,0.74335,0.0047686,0.035614,0.081394,0.0082903,0.0084117,0.0008203,4.7078e-06,4.1678e-05
185,55.2,1063.0,518.1119570131536,3.5121,0.11769,0.74375,0.0046552,0.035494,0.08101,0.0081745,0.0082811,0.00080579,4.6164e-06,4.0846e-05
186,55.50000000000001,1059.8,517.7740820087464,3.5122,0.11816,0.74416,0.0045418,0.035373,0.080625,0.0080586,0.0081504,0.00079128,4.5251e-06,4.0015e-05
187,55.800000000000004,1056.6,517.4359863789916,3.5122,0.11864,0.74456,0.0044284,0.035252,0.080241,0.0079428,0.0080198,0.00077678,4.4337e-06,3.9183e-05
188,56.10000000000001,1053.4,517.0880002475401,3.5117,0.11912,0.74496,0.0043177,0.035131,0.079855,0.0078277,0.0078892,0.00076222,4.3463e-06,3.8372e-05
189,56.39999999999999,1050.2,516.7494557326597,3.5101,0.1196,0.74536,0.0042124,0.035006,0.079466,0.0077138,0.0077586,0.00074756,4.2669e-06,3.7601e-05
190,56.699999999999996,1046.9,516.4106892774394,3.5084,0.12008,0.74576,0.0041071,0.034882,0.079078,0.0076,0.007628,0.0007329,4.1874e-06,3.683e-05
191,56.99999999999999,1043.7,516.0620117776544,3.5068,0.12056,0.74616,0.0040019,0.034758,0.07869,0.0074861,0.0074974,0.00071824,4.108e-06,3.6059e-05
192,57.3,1040.4,515.7227937564909,3.5051,0.12104,0.74656,0.0038966,0.034634,0.078301,0.0073723,0.0073669,0.00070358,4.0285e-06,3.5288e-05
193,57.599999999999994,1037.2,515.3736508592576,3.5035,0.12152,0.74696,0.0037913,0.03451,0.077913,0.0072584,0.0072363,0.00068892,3.9491e-06,3.4517e-05
194,57.9,1033.9,515.0339794615497,3.5018,0.122,0.74736,0.003686,0.034386,0.077524,0.0071446,0.0071057,0.00067426,3.8696e-06,3.3746e-05
195,58.199999999999996,1030.6,514.6260778468188,3.5004,0.12248,0.74774,0.0035906,0.034261,0.077135,0.0070316,0.0069773,0.00066008,3.7988e-06,3.3046e-05
196,58.5,1027.3,514.1789571734728,3.4991,0.12296,0.74813,0.0035,0.034135,0.076745,0.006919,0.00685,0.00064614,3.7324e-06,3.2381e-05
197,58.8,1024.0,513.7411799729509,3.4978,0.12344,0.74851,0.0034095,0.034009,0.076355,0.0068064,0.0067227,0.00063219,3.666e-06,3.1716e-05
198,59.099999999999994,1020.6,513.2932884813515,3.4964,0.12392,0.74889,0.0033189,0.033883,0.075964,0.0066938,0.0065953,0.00061825,3.5995e-06,3.1051e-05
199,59.4,1017.3,512.8450058253468,3.4951,0.12439,0.74928,0.0032284,0.033757,0.075574,0.0065813,0.006468,0.00060431,3.5331e-06,3.0386e-05
200,59.699999999999996,1014.0,512.4060889567961,3.4938,0.12487,0.74966,0.0031378,0.033631,0.075184,0.0064687,0.0063407,0.00059037,3.4666e-06,2.9721e-05
201,60.0,1010.7,511.9570294468082,3.4925,0.12535,0.75005,0.0030473,0.033505,0.074794,0.0063561,0.0062134,0.00057642,3.4002e-06,2.9056e-05
202,60.3,1007.2,511.3022589427901,3.4904,0.12584,0.75041,0.0029738,0.033369,0.07439,0.0062485,0.0060972,0.00056434,3.3371e-06,2.8482e-05
203,60.6,1003.7,510.646648867884,3.4883,0.12632,0.75077,0.0029004,0.033233,0.073986,0.0061408,0.0059809,0.00055227,3.274e-06,2.7907e-05
204,60.9,1000.1,509.98039177991933,3.4861,0.12681,0.75113,0.0028269,0.033097,0.073582,0.0060332,0.0058647,0.00054019,3.2109e-06,2.7332e-05
205,61.199999999999996,996.63,509.3230801760313,3.484,0.1273,0.7515,0.0027535,0.032961,0.073178,0.0059256,0.0057485,0.00052811,3.1478e-06,2.6758e-05
206,61.5,993.12,508.66491917567896,3.4819,0.12778,0.75186,0.00268,0.032825,0.072774,0.005818,0.0056323,0.00051603,3.0847e-06,2.6183e-05
207,61.8,989.6,508.00590547748556,3.4798,0.12827,0.75222,0.0026066,0.032689,0.07237,0.0057103,0.0055161,0.00050395,3.0216e-06,2.5608e-05
208,62.1,986.09,507.2573311446568,3.4777,0.12875,0.75257,0.0025382,0.032552,0.071967,0.0056062,0.0054055,0.00049267,2.9576e-06,2.5059e-05
209,62.4,982.56,506.3595560468865,3.4753,0.12923,0.7529,0.0024802,0.032411,0.071565,0.0055091,0.005306,0.00048299,2.8917e-06,2.4561e-05
210,62.7,979.04,505.460186364861,3.473,0.12971,0.75323,0.0024222,0.032269,0.071164,0.005412,0.0052065,0.00047331,2.8258e-06,2.4063e-05
211,63.0,975.51,504.54930383462033,3.4707,0.13018,0.75356,0.0023642,0.032128,0.070763,0.0053149,0.005107,0.00046362,2.7599e-06,2.3565e-05
212,63.3,971.99,503.6467015676763,3.4684,0.13066,0.75389,0.0023062,0.031987,0.070361,0.0052178,0.0050075,0.00045394,2.694e-06,2.3067e-05
213,63.6,968.46,502.7325332619722,3.4661,0.13113,0.75422,0.0022482,0.031846,0.06996,0.0051207,0.004908,0.00044426,2.6281e-06,2.2569e-05
214,63.9,964.93,501.8266633011841,3.4638,0.13161,0.75455,0.0021902,0.031705,0.069558,0.0050236,0.0048084,0.00043457,2.5622e-06,2.2071e-05
215,64.2,961.51,500.7394532089518,3.4612,0.13207,0.75486,0.0021375,0.031566,0.069169,0.0049334,0.0047178,0.00042594,2.4929e-06,2.1593e-05
216,64.5,958.14,499.56981494081487,3.4585,0.13252,0.75516,0.0020874,0.031428,0.068785,0.0048467,0.0046317,0.00041783,2.4219e-06,2.1125e-05
217,64.8,954.77,498.3873995196909,3.4558,0.13297,0.75546,0.0020373,0.031289,0.068402,0.0047601,0.0045455,0.00040972,2.3509e-06,2.0657e-05
218,65.10000000000001,951.4,497.212228329111,3.453,0.13342,0.75576,0.0019872,0.031151,0.068018,0.0046734,0.0044594,0.00040161,2.2799e-06,2.0188e-05
219,65.4,948.03,496.02419295836773,3.4503,0.13388,0.75606,0.0019371,0.031013,0.067635,0.0045867,0.0043732,0.0003935,2.2089e-06,1.972e-05
220,65.7,944.65,494.8333052655207,3.4476,0.13433,0.75636,0.001887,0.030874,0.067252,0.0045,0.0042871,0.00038539,2.1379e-06,1.9252e-05
221,66.0,941.28,493.6496733514568,3.4449,0.13478,0.75666,0.001837,0.030736,0.066868,0.0044134,0.0042009,0.00037729,2.0668e-06,1.8783e-05
222,66.3,937.91,492.31087739354285,3.4425,0.13522,0.75694,0.001793,0.030594,0.066489,0.004336,0.0041251,0.00037021,2.0045e-06,1.8349e-05
223,66.60000000000001,934.54,490.9582466972115,3.4401,0.13566,0.75723,0.0017491,0.030452,0.066109,0.0042586,0.0040493,0.00036314,1.9421e-06,1.7915e-05
224,66.9,931.16,489.61209135396155,3.4377,0.13611,0.75751,0.0017052,0.03031,0.06573,0.0041813,0.0039735,0.00035607,1.8797e-06,1.748e-05
225,67.2,927.79,488.2622246293481,3.4354,0.13655,0.75779,0.0016613,0.030168,0.065351,0.0041039,0.0038977,0.000349,1.8173e-06,1.7046e-05
226,67.5,924.42,486.89834668029016,3.433,0.13699,0.75807,0.0016174,0.030025,0.064971,0.0040265,0.0038219,0.00034192,1.755e-06,1.6612e-05
227,67.80000000000001,921.04,485.5409354524086,3.4306,0.13744,0.75835,0.0015735,0.029883,0.064592,0.0039492,0.0037461,0.00033485,1.6926e-06,1.6178e-05
228,68.10000000000001,917.64,484.13840996144893,3.4281,0.13788,0.75863,0.0015322,0.029738,0.06421,0.0038742,0.0036729,0.00032805,1.6359e-06,1.5765e-05
229,68.4,914.17,482.6593001279474,3.4253,0.13833,0.7589,0.0014958,0.029588,0.063823,0.0038041,0.0036049,0.00032178,1.5908e-06,1.5396e-05
230,68.7,910.7,481.17564360636544,3.4225,0.13878,0.75917,0.0014595,0.029437,0.063437,0.003734,0.0035369,0.00031551,1.5456e-06,1.5028e-05
231,69.0,907.23,479.68739820845826,3.4197,0.13923,0.75944,0.0014232,0.029286,0.06305,0.0036639,0.0034688,0.00030925,1.5004e-06,1.4659e-05
232,69.3,903.77,478.194521089483,3.4169,0.13967,0.7597,0.0013869,0.029136,0.062664,0.0035938,0.0034008,0.00030298,1.4552e-06,1.429e-05
233,69.6,900.3,476.69696873380684,3.4141,0.14012,0.75997,0.0013506,0.028985,0.062277,0.0035238,0.0033328,0.00029671,1.4101e-06,1.3921e-05
234,69.89999999999999,896.83,475.19469694010684,3.4113,0.14057,0.76024,0.0013142,0.028834,0.061891,0.0034537,0.0032648,0.00029045,1.3649e-06,1.3552e-05
235,70.19999999999999,893.28,473.5293021556322,3.4084,0.14103,0.76051,0.0012807,0.028678,0.061497,0.0033866,0.0031993,0.00028437,1.3266e-06,1.3218e-05
236,70.5,889.69,471.7838488121441,3.4056,0.14148,0.76077,0.0012486,0.02852,0.0611,0.003321,0.0031351,0.00027839,1.2919e-06,1.2901e-05
237,70.8,886.1,470.0212761141776,3.4027,0.14194,0.76104,0.0012164,0.028361,0.060703,0.0032554,0.0030709,0.00027242,1.2571e-06,1.2584e-05
238,71.1,882.51,468.2520688688946,3.3999,0.1424,0.7613,0.0011843,0.028202,0.060305,0.0031899,0.0030067,0.00026644,1.2223e-06,1.2267e-05
239,71.39999999999999,878.92,466.47615158762403,3.397,0.14286,0.76157,0.0011522,0.028043,0.059908,0.0031243,0.0029426,0.00026046,1.1875e-06,1.1951e-05
240,71.7,875.32,464.7042069962354,3.3941,0.14332,0.76183,0.0011201,0.027884,0.059511,0.0030587,0.0028784,0.00025448,1.1527e-06,1.1634e-05
241,72.0,871.78,462.90387771112916,3.3914,0.14377,0.76209,0.0010893,0.027727,0.05912,0.0029953,0.0028163,0.00024868,1.1202e-06,1.1333e-05
242,72.3,868.39,461.0531422732091,3.3889,0.1442,0.76233,0.0010633,0.027576,0.058749,0.0029395,0.0027615,0.00024352,1.0955e-06,1.1088e-05
243,72.6,865.01,459.194947707398,3.3865,0.14462,0.76257,0.0010373,0.027424,0.058378,0.0028838,0.0027068,0.00023835,1.0708e-06,1.0843e-05
244,72.89999999999999,861.62,457.32920309116497,3.384,0.14505,0.7628,0.0010113,0.027273,0.058008,0.002828,0.0026521,0.00023318,1.0461e-06,1.0599e-05
245,73.2,858.24,455.45581563967323,3.3816,0.14548,0.76304,0.00098525,0.027121,0.057637,0.0027723,0.0025973,0.00022802,1.0214e-06,1.0354e-05
246,73.5,854.85,453.58571406074947,3.3791,0.1459,0.76328,0.00095924,0.02697,0.057267,0.0027165,0.0025426,0.00022285,9.9665e-07,1.0109e-05
247,73.8,851.47,451.6968009627697,3.3767,0.14633,0.76352,0.00093323,0.026818,0.056896,0.0026608,0.0024878,0.00021769,9.7195e-07,9.8646e-06
248,74.1,848.12,449.79995553579147,3.3742,0.14675,0.76375,0.00090815,0.026668,0.056529,0.0026067,0.0024349,0.0002127,9.4802e-07,9.6273e-06
249,74.4,844.88,447.9174031001698,3.3713,0.14716,0.76397,0.00088599,0.02652,0.056176,0.0025582,0.0023875,0.00020826,9.2657e-07,9.4136e-06
250,74.7,841.64,446.0269050180718,3.3685,0.14756,0.76419,0.00086383,0.026372,0.055823,0.0025096,0.0023402,0.00020382,9.0512e-07,9.1999e-06
251,75.0,838.4,444.1283598240491,3.3656,0.14797,0.7644,0.00084168,0.026224,0.055469,0.002461,0.0022929,0.00019939,8.8367e-07,8.9861e-06
252,75.3,835.16,442.21035718309446,3.3627,0.14837,0.76462,0.00081952,0.026077,0.055116,0.0024125,0.0022455,0.00019495,8.6221e-07,8.7724e-06
253,75.6,831.92,440.295355414976,3.3599,0.14877,0.76484,0.00079736,0.025929,0.054763,0.0023639,0.0021982,0.00019051,8.4076e-07,8.5587e-06
254,75.9,828.69,438.3719881561777,3.357,0.14918,0.76506,0.00077521,0.025781,0.054409,0.0023153,0.0021509,0.00018607,8.1931e-07,8.345e-06
255,76.2,825.45,436.4401448079679,3.3542,0.14958,0.76528,0.00075305,0.025634,0.054056,0.0022667,0.0021035,0.00018164,7.9786e-07,8.1313e-06
256,76.5,822.32,434.5687517528153,3.3516,0.14997,0.76548,0.00073395,0.02549,0.053718,0.0022235,0.0020613,0.00017771,7.7893e-07,7.9421e-06
257,76.8,819.25,432.7239304683761,3.3492,0.15035,0.76567,0.00071627,0.025349,0.053387,0.0021827,0.0020215,0.00017402,7.6118e-07,7.7643e-06
258,77.10000000000001,816.18,430.87121045621046,3.3467,0.15073,0.76587,0.00069859,0.025208,0.053056,0.002142,0.0019816,0.00017033,7.4343e-07,7.5865e-06
259,77.4,813.11,429.01048938225273,3.3443,0.15111,0.76607,0.00068092,0.025066,0.052724,0.0021012,0.0019418,0.00016664,7.2567e-07,7.4087e-06
260,77.7,810.04,427.1533682414315,3.3418,0.15148,0.76626,0.00066324,0.024925,0.052393,0.0020604,0.001902,0.00016295,7.0792e-07,7.231e-06
261,78.0,806.97,425.2763807219959,3.3394,0.15186,0.76646,0.00064557,0.024783,0.052062,0.0020197,0.0018622,0.00015926,6.9017e-07,7.0532e-06
262,78.3,803.9,423.391072177957,3.3369,0.15224,0.76665,0.00062789,0.024642,0.051731,0.0019789,0.0018223,0.00015557,6.7242e-07,6.8754e-06
263,78.60000000000001,800.83,421.49733095240356,3.3345,0.15262,0.76685,0.00061021,0.024501,0.0514,0.0019382,0.0017825,0.00015188,6.5467e-07,6.6976e-06
264,78.9,797.87,419.65461989593297,3.3317,0.15298,0.76704,0.00059443,0.024363,0.05108,0.0019002,0.0017455,0.00014848,6.3869e-07,6.5374e-06
265,79.2,795.01,417.86361411350475,3.3286,0.15333,0.76721,0.00058054,0.02423,0.050772,0.001865,0.0017114,0.00014537,6.2449e-07,6.3947e-06
266,79.5,792.16,416.0528812542944,3.3256,0.15368,0.76739,0.00056665,0.024097,0.050464,0.0018298,0.0016773,0.00014226,6.1028e-07,6.252e-06
267,79.80000000000001,789.3,414.24630354415956,3.3225,0.15403,0.76757,0.00055276,0.023964,0.050155,0.0017947,0.0016432,0.00013915,5.9608e-07,6.1093e-06
268,80.10000000000001,786.44,412.4196891517184,3.3194,0.15439,0.76774,0.00053887,0.023831,0.049847,0.0017595,0.0016091,0.00013604,5.8188e-07,5.9666e-06
269,80.4,783.59,410.59712614678637,3.3164,0.15474,0.76792,0.00052498,0.023698,0.049539,0.0017243,0.001575,0.00013293,5.6767e-07,5.8239e-06
270,80.7,780.73,408.7542048713383,3.3133,0.15509,0.7681,0.00051109,0.023565,0.04923,0.0016891,0.0015409,0.00012982,5.5347e-07,5.6813e-06
271,81.0,777.88,406.91522458615384,3.3103,0.15544,0.76827,0.0004972,0.023432,0.048922,0.001654,0.0015068,0.00012671,5.3927e-07,5.5386e-06
272,81.3,775.02,405.06789554345085,3.3072,0.15579,0.76845,0.00048331,0.023299,0.048614,0.0016188,0.0014726,0.0001236,5.2506e-07,5.3959e-06
273,81.6,772.28,403.2121029929533,3.3046,0.15613,0.76862,0.00047077,0.02317,0.048316,0.001586,0.0014411,0.00012074,5.1239e-07,5.2685e-06
274,81.89999999999999,769.59,401.3726448077896,3.3023,0.15646,0.76878,0.000459,0.023043,0.048024,0.0015546,0.0014109,0.00011804,5.0056e-07,5.1496e-06
275,82.19999999999999,766.91,399.5122025670805,3.3001,0.15679,0.76895,0.00044722,0.022916,0.047732,0.0015231,0.0013808,0.00011533,4.8873e-07,5.0307e-06
276,82.5,764.23,397.64305601883706,3.2978,0.15712,0.76911,0.00043544,0.022789,0.047441,0.0014917,0.0013506,0.00011262,4.769e-07,4.9119e-06
277,82.8,761.55,395.7650818351715,3.2955,0.15745,0.76927,0.00042366,0.022662,0.047149,0.0014602,0.0013204,0.00010991,4.6507e-07,4.793e-06
278,83.1,758.86,393.8908478246226,3.2932,0.15778,0.76944,0.00041188,0.022535,0.046857,0.0014287,0.0012903,0.0001072,4.5324e-07,4.6741e-06
279,83.39999999999999,756.18,391.99489792598064,3.2909,0.15812,0.7696,0.0004001,0.022408,0.046565,0.0013973,0.0012601,0.00010449,4.4142e-07,4.5552e-06
280,83.7,753.5,390.0897332665909,3.2887,0.15845,0.76977,0.00038833,0.022281,0.046273,0.0013658,0.00123,0.00010178,4.2959e-07,4.4363e-06
281,84.0,750.82,388.1880987356516,3.2864,0.15878,0.76993,0.00037655,0.022155,0.045982,0.0013344,0.0011998,9.9072e-05,4.1776e-07,4.3175e-06
282,84.3,748.14,386.2641583165593,3.284,0.15911,0.77009,0.00036488,0.022028,0.04569,0.0013032,0.0011699,9.6385e-05,4.0607e-07,4.1998e-06
283,84.6,745.52,384.27854480832,3.2806,0.15943,0.77025,0.00035518,0.021903,0.045407,0.0012758,0.0011439,9.4083e-05,3.9683e-07,4.1027e-06
284,84.89999999999999,742.9,382.29569707230553,3.2772,0.15975,0.7704,0.00034547,0.021777,0.045123,0.0012485,0.0011179,9.1781e-05,3.8759e-07,4.0057e-06
285,85.2,740.29,380.28936351152396,3.2738,0.16007,0.77055,0.00033577,0.021652,0.04484,0.0012211,0.0010919,8.948e-05,3.7836e-07,3.9087e-06
286,85.5,737.67,378.28560638755476,3.2704,0.16039,0.77071,0.00032607,0.021527,0.044556,0.0011938,0.0010659,8.7178e-05,3.6912e-07,3.8117e-06
287,85.8,735.05,376.25789028271555,3.267,0.16071,0.77086,0.00031637,0.021402,0.044273,0.0011665,0.0010399,8.4876e-05,3.5988e-07,3.7147e-06
288,86.1,732.44,374.2325480232846,3.2635,0.16104,0.77102,0.00030666,0.021277,0.043989,0.0011391,0.001014,8.2574e-05,3.5064e-07,3.6177e-06
289,86.4,729.82,372.18275080933023,3.2601,0.16136,0.77117,0.00029696,0.021152,0.043706,0.0011118,0.00098798,8.0272e-05,3.414e-07,3.5207e-06
290,86.7,727.2,370.12160163924506,3.2567,0.16168,0.77132,0.00028726,0.021026,0.043422,0.0010844,0.00096199,7.797e-05,3.3217e-07,3.4237e-06
291,87.0,724.58,368.0624946934963,3.2533,0.162,0.77148,0.00027756,0.020901,0.043139,0.0010571,0.00093601,7.5668e-05,3.2293e-07,3.3267e-06
292,87.3,721.97,365.9781414237741,3.2499,0.16232,0.77163,0.00026785,0.020776,0.042855,0.0010298,0.00091003,7.3367e-05,3.1369e-07,3.2297e-06
293,87.6,719.44,363.9917581484504,3.2459,0.16263,0.77177,0.0002599,0.020655,0.042584,0.0010061,0.00088774,7.1411e-05,3.0607e-07,3.1496e-06
294,87.9,716.95,362.04972034238614,3.2416,0.16293,0.77191,0.00025279,0.020535,0.042318,0.00098436,0.00086725,6.9625e-05,2.9925e-07,3.0777e-06
295,88.2,714.47,360.0972090977657,3.2373,0.16323,0.77205,0.00024569,0.020415,0.042052,0.00096257,0.00084677,6.784e-05,2.9242e-07,3.0058e-06
296,88.5,711.98,358.13405311419353,3.233,0.16353,0.77219,0.00023858,0.020295,0.041786,0.00094078,0.00082629,6.6054e-05,2.8559e-07,2.9339e-06
297,88.8,709.5,356.1600763701625,3.2287,0.16383,0.77232,0.00023148,0.020176,0.04152,0.000919,0.00080581,6.4268e-05,2.7877e-07,2.862e-06
298,89.1,707.01,354.16098034650855,3.2244,0.16413,0.77246,0.00022437,0.020056,0.041254,0.00089721,0.00078533,6.2483e-05,2.7194e-07,2.7901e-06
299,89.4,704.53,352.1647341799005,3.2201,0.16443,0.7726,0.00021727,0.019936,0.040988,0.00087542,0.00076485,6.0697e-05,2.6511e-07,2.7182e-06
300,89.7,702.04,350.15710759600466,3.2158,0.16473,0.77274,0.00021016,0.019817,0.040722,0.00085364,0.00074437,5.8911e-05,2.5829e-07,2.6463e-06
301,90.0,699.56,348.1379037105842,3.2115,0.16503,0.77287,0.00020306,0.019697,0.040456,0.00083185,0.00072389,5.7126e-05,2.5146e-07,2.5744e-06
302,90.3,697.07,346.10691989615003,3.2072,0.16533,0.77301,0.00019595,0.019577,0.04019,0.00081006,0.00070341,5.534e-05,2.4464e-07,2.5025e-06
303,90.60000000000001,694.59,344.0494150554539,3.2029,0.16563,0.77315,0.00018885,0.019457,0.039924,0.00078828,0.00068293,5.3554e-05,2.3781e-07,2.4306e-06
304,90.9,692.23,342.12570789112004,3.1993,0.16591,0.77328,0.00018267,0.019344,0.039673,0.00076888,0.00066484,5.1989e-05,2.3173e-07,2.366e-06
305,91.2,690.05,340.33806722140264,3.1966,0.16617,0.77339,0.0001777,0.019237,0.039441,0.00075265,0.00064992,5.0716e-05,2.2664e-07,2.3111e-06
306,91.5,687.86,338.55575611706854,3.1939,0.16643,0.77351,0.00017273,0.019131,0.039209,0.00073642,0.00063499,4.9442e-05,2.2155e-07,2.2562e-06
307,91.8,685.68,336.7491648096547,3.1913,0.16669,0.77362,0.00016777,0.019025,0.038976,0.00072019,0.00062006,4.8169e-05,2.1646e-07,2.2012e-06
308,92.10000000000001,683.49,334.9477571204202,3.1886,0.16695,0.77374,0.0001628,0.018919,0.038744,0.00070396,0.00060514,4.6895e-05,2.1136e-07,2.1463e-06
309,92.4,681.31,333.12159941979144,3.1859,0.16721,0.77385,0.00015784,0.018812,0.038512,0.00068773,0.00059021,4.5622e-05,2.0627e-07,2.0914e-06
310,92.7,679.13,331.3004678535785,3.1832,0.16747,0.77397,0.00015287,0.018706,0.03828,0.00067149,0.00057528,4.4349e-05,2.0118e-07,2.0364e-06
311,93.0,676.94,329.4692701907114,3.1806,0.16774,0.77409,0.00014791,0.0186,0.038047,0.00065526,0.00056035,4.3075e-05,1.9609e-07,1.9815e-06
312,93.30000000000001,674.76,327.6125760711881,3.1779,0.168,0.7742,0.00014294,0.018494,0.037815,0.00063903,0.00054543,4.1802e-05,1.91e-07,1.9266e-06
313,93.60000000000001,672.57,325.7606483294138,3.1752,0.16826,0.77432,0.00013797,0.018387,0.037583,0.0006228,0.0005305,4.0528e-05,1.859e-07,1.8716e-06
314,93.89999999999999,670.39,323.88269481403296,3.1726,0.16852,0.77443,0.00013301,0.018281,0.037351,0.00060657,0.00051557,3.9255e-05,1.8081e-07,1.8167e-06
315,94.19999999999999,668.2,322.0093166354042,3.1699,0.16878,0.77455,0.00012804,0.018175,0.037118,0.00059034,0.00050065,3.7981e-05,1.7572e-07,1.7618e-06
316,94.5,666.11,320.17182886693826,3.1673,0.16903,0.77466,0.00012351,0.018073,0.036895,0.00057521,0.00048681,3.6806e-05,1.71e-07,1.7107e-06
317,94.8,664.27,318.5121661726597,3.1651,0.16925,0.77475,0.0001202,0.017981,0.036698,0.00056321,0.00047604,3.5906e-05,1.6731e-07,1.6707e-06
318,95.1,662.42,316.82802906308655,3.1629,0.16947,0.77485,0.0001169,0.01789,0.036501,0.00055121,0.00046526,3.5007e-05,1.6362e-07,1.6306e-06
319,95.39999999999999,660.58,315.15075757484703,3.1607,0.16969,0.77494,0.00011359,0.017799,0.036304,0.0005392,0.00045449,3.4107e-05,1.5994e-07,1.5906e-06
320,95.7,658.74,313.45813117544105,3.1585,0.16991,0.77504,0.00011028,0.017708,0.036107,0.0005272,0.00044372,3.3207e-05,1.5625e-07,1.5505e-06
321,96.0,656.9,311.754711271538,3.1563,0.17014,0.77513,0.00010697,0.017617,0.03591,0.00051519,0.00043294,3.2308e-05,1.5256e-07,1.5105e-06
322,96.3,655.06,310.0435453287167,3.1541,0.17036,0.77523,0.00010367,0.017525,0.035712,0.00050319,0.00042217,3.1408e-05,1.4888e-07,1.4704e-06
323,96.6,653.21,308.32288270577646,3.1519,0.17058,0.77532,0.00010036,0.017434,0.035515,0.00049119,0.0004114,3.0508e-05,1.4519e-07,1.4303e-06
324,96.89999999999999,651.37,306.59256351059787,3.1497,0.1708,0.77542,9.705e-05,0.017343,0.035318,0.00047918,0.00040062,2.9609e-05,1.415e-07,1.3903e-06
325,97.2,649.53,304.85242331331403,3.1475,0.17102,0.77551,9.3742e-05,0.017252,0.035121,0.00046718,0.00038985,2.8709e-05,1.3782e-07,1.3502e-06
326,97.5,647.69,303.1022929639431,3.1453,0.17124,0.77561,9.0434e-05,0.017161,0.034924,0.00045518,0.00037907,2.7809e-05,1.3413e-07,1.3102e-06
327,97.8,645.85,301.3419984004885,3.1431,0.17146,0.7757,8.7126e-05,0.017069,0.034727,0.00044317,0.0003683,2.691e-05,1.3044e-07,1.2701e-06
328,98.1,644.0,299.5713604468892,3.1409,0.17168,0.7758,8.3819e-05,0.016978,0.034529,0.00043117,0.00035753,2.601e-05,1.2676e-07,1.2301e-06
329,98.4,642.18,297.7952316609519,3.1387,0.1719,0.77589,8.0612e-05,0.016887,0.034334,0.00041932,0.00034694,2.5132e-05,1.231e-07,1.1907e-06
330,98.7,640.48,296.0760037557924,3.1368,0.17211,0.77598,7.8453e-05,0.016802,0.034151,0.00040912,0.00033826,2.4479e-05,1.1975e-07,1.1585e-06
331,99.0,638.78,294.3450356299559,3.1348,0.17231,0.77606,7.6293e-05,0.016717,0.033968,0.00039892,0.00032958,2.3825e-05,1.164e-07,1.1263e-06
332,99.3,637.09,292.60382772615947,3.1329,0.17251,0.77615,7.4134e-05,0.016632,0.033785,0.00038871,0.00032089,2.3172e-05,1.1306e-07,1.094e-06
333,99.6,635.39,290.85219614092654,3.1309,0.17272,0.77623,7.1975e-05,0.016547,0.033603,0.00037851,0.00031221,2.2519e-05,1.0971e-07,1.0618e-06
334,99.9,633.7,289.08995139921416,3.129,0.17292,0.77632,6.9816e-05,0.016462,0.03342,0.00036831,0.00030353,2.1866e-05,1.0636e-07,1.0296e-06
335,100.2,632.0,287.31689821519376,3.127,0.17313,0.7764,6.7656e-05,0.016377,0.033237,0.0003581,0.00029485,2.1212e-05,1.0301e-07,9.9739e-07
336,100.49999999999999,630.31,285.53283523966206,3.1251,0.17333,0.77649,6.5497e-05,0.016292,0.033055,0.0003479,0.00028617,2.0559e-05,9.9665e-08,9.6517e-07
337,100.8,628.61,283.7375547931574,3.1232,0.17353,0.77657,6.3338e-05,0.016207,0.032872,0.0003377,0.00027749,1.9906e-05,9.6318e-08,9.3295e-07
