time(sec),flameHeight(cm)
29.5271,29.5417
29.5296,29.9583
29.5321,30.3749
29.5347,30.375
29.537,30.7917
29.5396,31.2084
29.5419,31.625
29.5444,32.0417
29.5467,32.4584
29.5492,32.875
29.5515,33.2917
29.554,33.7083
29.5563,34.125
29.5588,34.5416
29.5612,34.5417
29.5637,34.9584
29.5661,35.375
29.5687,35.7917
29.5711,36.2084
29.5739,36.6251
29.5764,37.0417
29.5792,37.4584
29.5817,37.8751
29.5845,38.2917
29.587,38.7084
29.5898,39.125
29.5923,39.5416
29.5952,39.9582
29.5977,40.3749
29.6004,40.7916
29.6027,41.2083
29.6055,41.6249
29.6078,42.0417
29.6105,42.4584
29.6129,42.875
29.6157,43.2916
29.618,27.4584
29.6208,28.2917
29.623,29.1249
29.6258,29.9583
29.6281,30.375
29.6309,31.2083
29.6331,32.0417
29.6357,32.4583
29.6379,32.875
29.6405,33.2917
29.6426,33.7083
29.6451,34.125
29.6471,34.5417
29.6494,34.9584
29.6513,35.375
29.6536,35.7917
29.6554,36.2084
29.6577,36.6251
29.6594,37.0417
29.6616,37.4583
29.6633,37.8751
29.6655,38.2917
29.6672,38.2917
29.6693,39.125
29.6708,39.5416
29.6729,39.9582
29.6744,40.375
29.6763,41.2083
29.6778,41.6249
29.6797,42.0417
29.6812,42.4584
29.6831,42.875
29.6845,43.2916
29.6864,43.7084
29.6879,44.125
29.6897,44.5417
29.6911,44.9583
29.6928,45.375
29.6942,45.7917
29.696,46.2084
29.6973,46.6251
29.699,47.0418
29.7003,47.4584
29.7019,47.875
29.7032,48.2916
29.7048,48.2917
29.706,48.7083
29.7076,49.1249
29.7088,49.125
29.7104,49.5416
29.7116,49.9584
29.7132,49.9584
29.7144,50.3751
29.716,47.4584
29.7172,47.875
29.7188,48.2917
29.7201,48.2917
29.7217,48.7083
29.723,49.125
29.7246,49.5416
29.7259,49.5417
29.7275,49.9584
29.7288,50.3751
29.7304,50.7917
29.7319,50.7917
29.7335,51.2084
29.7349,51.625
29.7366,52.0418
29.738,52.0418
29.7397,52.4584
29.7411,52.4584
29.7428,52.4584
29.7442,52.875
29.7459,52.8751
29.7473,52.8751
29.749,52.8751
29.7504,52.875
29.7521,53.2917
29.7535,53.2917
29.7552,52.875
29.7566,53.2917
29.7583,53.2917
29.7598,38.2917
29.7615,37.0417
29.763,34.1249
29.7647,31.2084
29.7662,30.3749
29.7681,29.5417
29.7696,28.2917
29.7714,26.2083
29.7729,26.6251
29.7747,26.2083
29.7761,26.2083
29.7779,26.6251
29.7793,26.6251
29.781,27.0418
29.7824,27.0418
29.7841,27.4584
29.7855,27.4584
29.7872,24.5416
29.7886,24.1249
29.7903,24.5416
29.7918,24.5416
29.7936,24.5416
29.7951,24.5416
29.797,24.9584
29.7986,24.9584
29.8005,25.3751
29.802,25.3751
29.804,25.7917
29.8056,25.7917
29.8076,26.2083
29.8093,26.625
29.8113,26.625
29.8131,27.0418
29.8151,27.4584
29.8168,27.4584
29.8189,27.875
29.8206,27.875
29.8228,28.2917
29.8246,28.2917
29.8269,28.7083
29.8287,29.1249
29.8311,29.1249
29.833,24.5416
29.8353,24.9583
29.8373,24.9584
29.8397,25.3751
29.8418,25.7917
29.8443,26.2083
29.8464,26.625
29.8491,27.0418
29.8512,27.4584
29.8537,27.875
29.8558,28.2917
29.8584,29.1249
29.8605,29.5417
29.8632,29.9583
29.8653,28.2917
29.868,29.1249
29.8701,29.5417
29.8728,30.375
29.8749,30.7916
29.8776,31.625
29.8798,32.4584
29.8824,32.875
29.8845,33.7083
29.8871,34.5417
29.8893,35.375
29.8919,36.2084
29.8939,36.625
29.8964,37.4583
29.8984,37.8751
29.9009,38.7083
29.9029,39.125
29.9055,39.9582
29.9074,40.7916
29.9098,41.625
29.9117,42.0417
29.914,42.4584
29.9159,42.875
29.9183,42.875
29.9201,39.9583
29.9224,40.7916
29.9242,41.2083
29.9264,41.6249
29.9282,42.4584
29.9304,42.875
29.932,42.875
29.9341,43.7084
29.9357,44.125
29.9377,44.5416
29.9392,44.9583
29.9412,45.7917
29.9428,38.7084
29.9447,39.125
29.9464,39.125
29.9483,39.5416
29.95,39.5416
29.9518,39.9582
29.9534,40.375
29.9552,40.7917
29.9568,40.7917
29.9586,40.7916
29.9601,41.2083
29.962,39.5416
29.9636,39.9583
29.9655,40.7917
29.9669,41.2083
29.9688,43.7084
29.9703,44.125
29.9721,44.9583
29.9736,45.3751
29.9755,45.7917
29.977,46.2084
29.9788,47.0417
29.9803,47.4584
29.9821,47.875
29.9836,48.2917
29.9854,48.7083
29.9869,49.1249
29.9887,49.5416
29.9901,49.9584
29.9921,50.3751
29.9934,50.7917
29.9951,51.2083
29.9967,51.625
29.9984,52.0418
30,52.4584
30.0015,52.875
30.0031,52.8751
30.0045,53.2917
30.0062,53.7083
30.0076,54.125
30.0092,54.5416
30.0107,54.9583
30.0123,55.375
30.0137,55.7916
30.0153,56.2084
30.0168,56.625
30.0185,57.4583
30.0199,57.875
30.0216,58.2917
30.023,58.7083
30.0247,59.5417
30.0262,59.9584
30.0279,59.9584
30.0293,60.5834
30.031,61.4167
30.0325,61.4167
30.0342,62.25
30.0356,62.25
30.0373,63.0834
30.0387,63.0834
30.0404,63.9167
30.0418,62.25
30.0434,62.25
30.0448,63.0833
30.0465,63.0834
30.0478,63.0834
30.0495,63.0834
30.0509,63.0834
30.0525,63.9166
30.0539,63.9167
30.0555,64.7499
30.0569,64.7499
30.0586,64.7499
30.0599,63.9166
30.0616,42.875
30.063,43.2916
30.0647,44.125
30.066,44.5417
30.0677,44.9584
30.0692,45.7917
30.0709,46.2084
30.0724,46.6251
30.0741,47.0417
30.0756,47.0417
30.0773,47.0417
30.0788,47.0418
30.0805,47.875
30.0818,48.2917
30.0835,48.7083
30.0848,48.7083
30.0865,49.1249
30.0878,43.7084
30.0894,43.7084
30.0907,43.7084
30.0924,43.2916
30.0937,43.2916
30.0954,36.2084
30.0968,36.2084
30.0985,36.625
30.0999,37.0417
30.1017,37.0417
30.1031,37.4584
30.1048,37.8751
30.1062,38.2917
30.1079,38.7084
30.1093,38.7084
30.111,39.125
30.1123,39.5416
30.114,39.5416
30.1153,39.9583
30.1169,40.375
30.1183,40.375
30.12,40.7917
30.1214,40.7917
30.1231,35.375
30.1246,35.7917
30.1264,36.2083
30.1281,36.2083
30.13,36.6251
30.1317,36.6251
30.1337,37.0417
30.1355,37.0417
30.1375,37.4584
30.1394,37.875
30.1415,38.2917
30.1434,38.2917
30.1456,38.7084
30.1476,39.125
30.1498,39.5416
30.1519,39.9582
30.1543,40.7916
30.1565,41.2083
30.1589,42.875
30.1611,43.2916
30.1635,43.7084
30.1658,44.5417
30.1683,44.9583
30.1706,45.3751
30.1732,45.7917
30.1756,46.625
30.1782,47.0417
30.1804,47.4584
30.183,48.2917
30.1853,48.7083
30.1879,49.5416
30.1902,49.9584
30.1929,50.3751
30.1951,50.7917
30.1978,51.625
30.2,52.0418
30.2027,29.5417
30.2046,27.4584
30.2072,27.875
30.2092,28.2917
30.2116,28.7083
30.2135,29.5416
30.2159,29.9583
30.2179,30.3749
30.2203,31.2084
30.2222,31.625
30.2246,32.0417
30.2265,32.4584
30.2289,33.2917
30.2308,33.2917
30.2333,34.1249
30.2352,34.5417
30.2377,34.9583
30.2397,35.375
30.2422,36.2084
30.244,36.6251
30.2464,37.4584
30.2483,37.8751
30.2506,38.7084
30.2525,39.5416
30.2549,39.9583
30.2567,40.375
30.2589,40.7917
30.2607,41.2083
30.2629,41.6249
30.2647,42.0417
30.2668,42.4583
30.2686,42.875
30.2707,43.2917
30.2725,43.7084
30.2746,44.125
30.2764,44.5417
30.2784,44.9583
30.2803,45.375
30.2822,45.7917
30.2842,45.7917
30.2861,46.2084
30.2881,46.6251
30.2899,47.0417
30.2919,47.4584
30.2938,47.4584
30.2959,47.875
30.2978,48.2917
30.2999,48.7083
30.3018,41.2083
30.3041,41.6249
30.306,42.0417
30.3082,42.4584
30.3101,42.875
30.3123,43.2917
30.3141,43.2916
30.3162,43.7084
30.318,44.125
30.3201,44.9583
30.3219,45.3751
30.324,45.7917
30.3258,45.375
30.328,39.125
30.3298,39.5416
30.3319,39.9583
30.3337,40.375
30.3359,39.9583
30.3377,40.375
30.3398,40.375
30.3415,40.7916
30.3436,40.7916
30.3452,40.7916
30.3472,40.7916
30.3487,35.7917
30.3507,36.625
30.3522,37.0417
30.3541,37.4583
30.3556,37.8751
30.3575,38.2917
30.3591,38.7084
30.3611,39.125
30.3627,39.5416
30.3647,37.4584
30.3664,37.8751
30.3684,38.7083
30.3701,39.125
30.3721,39.9582
30.3739,40.375
30.3759,41.2083
30.3777,41.625
30.3797,42.4583
30.3815,42.875
30.3835,43.7083
30.3852,44.125
30.3873,44.9583
30.389,45.375
30.3911,46.2083
30.3928,46.625
30.3948,47.4584
30.3965,47.875
30.3986,48.7083
30.4002,49.1249
30.4022,49.5416
30.4037,49.9583
30.4056,50.3751
30.4071,50.7917
30.409,51.2083
30.4106,51.625
30.4125,53.2917
30.4141,53.2917
30.4161,53.7083
30.4177,54.1249
30.4196,54.5417
30.4212,54.9583
30.4231,55.375
30.4246,55.7916
30.4263,55.7916
30.4278,56.2084
30.4295,56.625
30.431,57.0417
30.4327,57.0417
30.4341,57.4584
30.4358,57.875
30.4372,58.2917
30.4389,58.2917
30.4403,58.7083
30.442,48.2917
30.4434,48.7083
30.445,49.1249
30.4464,49.9584
30.4479,50.3751
30.4493,51.2083
30.4509,51.625
30.4522,52.4584
30.4538,52.8751
30.4552,53.7083
30.4568,54.1249
30.4582,54.5417
30.4599,55.375
30.4613,55.7916
30.463,56.2084
30.4645,56.625
30.4663,50.7917
30.4677,51.625
30.4694,52.4584
30.4708,52.8751
30.4725,53.7083
30.4739,54.5417
30.4756,55.3749
30.4769,55.7916
30.4786,56.625
30.4799,57.4584
30.4815,58.2917
30.4829,59.125
30.4845,59.9584
30.4858,59.9584
30.4875,60.5834
30.4889,61.4167
30.4905,62.2501
30.4919,63.0834
30.4935,63.9167
30.4949,63.9167
30.4966,64.75
30.498,65.5833
30.4996,66.4167
30.501,67.25
30.5026,67.25
30.504,68.0834
30.5056,68.9167
30.5069,69.7502
30.5086,70.584
30.5099,70.584
30.5116,71.417
30.513,71.417
30.5147,72.25
30.5161,73.083
30.5178,73.084
30.5192,73.916
30.5209,50.7917
30.5223,51.2084
30.5239,52.0418
30.5253,52.4584
30.527,53.2917
30.5283,54.1249
30.53,54.5417
30.5314,54.9583
30.5331,55.7917
30.5345,56.625
30.5363,57.0417
30.5377,57.4584
30.5395,58.2917
30.5409,58.7083
30.5427,59.5417
30.5442,59.9583
30.546,59.9583
30.5477,60.5833
30.5495,60.5834
30.5509,60.5834
30.5527,32.4583
30.5542,32.4583
30.556,32.4583
30.5575,32.4583
30.5593,32.4583
30.5607,32.4583
30.5625,32.4584
30.5641,32.875
30.566,32.875
30.5677,33.2917
30.5697,33.2917
30.5714,33.7083
30.5734,33.7083
30.5751,33.7083
30.5772,34.125
30.5789,34.5416
30.581,34.5416
30.5827,33.7083
30.5848,33.2917
30.5866,33.7083
30.5887,33.7083
30.5905,34.125
30.5927,34.125
30.5947,34.5417
30.5972,34.9583
30.5993,34.9583
30.6018,35.375
30.604,35.7917
30.6065,36.2084
30.6087,36.6251
30.6113,37.0417
30.6137,37.0417
30.6163,37.4584
30.6187,37.875
30.6213,36.2084
30.6234,36.6251
30.6259,37.0417
30.6281,37.4584
30.6308,38.2917
30.6331,38.2917
30.6358,39.125
30.6381,39.125
30.6408,39.9582
30.6432,39.9583
30.6458,40.7916
30.6482,41.2083
30.651,41.6249
30.6534,42.0416
30.6562,42.4584
30.6587,42.0416
30.6615,43.2916
30.664,20.7917
30.6668,21.2084
30.6693,21.625
30.6721,22.0417
30.6745,22.4584
30.6774,22.875
30.6798,23.2917
30.6827,23.2917
30.6851,23.7083
30.688,24.125
30.6903,24.125
30.6933,24.5416
30.6957,24.9584
30.6986,25.3751
30.701,25.3751
30.7039,25.7917
30.7063,26.2084
30.7092,26.625
30.7116,26.6251
30.7147,27.0418
30.7172,27.4584
30.7203,27.875
30.7228,27.8751
30.7259,28.2917
30.7283,28.7083
30.7315,29.125
30.7339,29.5417
30.7369,29.9583
30.7393,30.3749
30.7422,30.7916
30.7447,30.7916
30.7476,31.2084
30.7502,31.625
30.7531,32.0417
30.7558,33.2917
30.7586,33.7083
30.7611,34.125
30.7638,34.5417
30.7663,34.9583
30.7689,35.375
30.7713,35.7917
30.774,36.2084
30.7763,36.625
30.7789,37.0417
30.7812,37.0417
30.7838,37.4584
30.7862,37.8751
30.7886,38.2917
30.7908,38.7084
30.7933,39.125
30.7955,39.5416
30.798,39.5416
30.8,39.9582
30.8023,40.375
30.8042,40.375
30.8063,40.7916
30.8081,41.2083
30.8102,41.2083
30.8119,41.6249
30.8138,42.0416
30.8154,41.2083
30.8173,40.375
30.8189,40.7917
30.8207,40.7917
30.8222,41.2083
30.824,41.6249
30.8255,41.625
30.8272,42.0417
30.8287,42.4584
30.8304,42.4584
30.8319,42.875
30.8336,43.2916
30.835,43.7084
30.8367,44.125
30.8382,44.5417
30.8399,44.9584
30.8413,44.9584
30.8431,45.3751
30.8445,45.7917
30.8463,46.2084
30.8477,46.6251
30.8495,47.0418
30.851,47.4584
30.8528,47.875
30.8544,48.2917
30.8562,48.7083
30.8578,49.1249
30.8597,49.5416
30.8613,49.5416
30.8633,49.9584
30.865,50.3751
30.867,50.7917
30.8686,51.2084
30.8707,51.2084
30.8723,51.6251
30.8744,52.0418
30.876,52.0418
30.8781,52.4584
30.8797,52.875
30.8818,52.8751
30.8835,53.2917
30.8856,53.7083
30.8872,53.7083
30.8893,54.1249
30.891,54.1249
30.893,54.5416
30.8947,54.5416
30.8968,54.5417
30.8984,54.5417
30.9005,52.4584
30.9022,52.4584
30.9043,48.7083
30.906,48.7083
30.9081,49.1249
30.9098,48.7083
30.9119,42.875
30.9136,42.875
30.9158,42.875
30.9175,42.875
30.9196,42.875
30.9213,43.2916
30.9234,43.7084
30.9251,43.7084
30.9271,44.125
30.9288,44.5417
30.9308,44.9584
30.9325,44.9584
30.9345,45.375
30.9362,45.7917
30.9382,46.2084
30.94,46.6251
30.9421,47.4584
30.9437,47.875
30.9457,48.2917
30.9472,48.7083
30.9492,49.1249
30.9508,49.5416
30.9528,50.3751
30.9544,48.7083
30.9563,49.125
30.9578,49.5416
30.9596,49.5416
30.9611,47.4584
30.9629,47.875
30.9644,48.2916
30.9662,48.7083
30.9678,49.125
30.9697,49.5416
30.9713,49.9583
30.9732,50.3751
30.9748,50.7917
30.9767,51.625
30.9782,52.4584
30.9801,52.8751
30.9816,53.2917
30.9835,53.7083
30.9849,53.7083
30.9867,53.7083
30.9881,53.7083
30.9899,53.2917
30.9912,53.2917
30.993,53.7083
30.9943,53.7083
30.9961,54.125
30.9975,54.125
30.9993,54.125
31.0008,54.125
31.0026,54.5417
31.0041,54.5417
31.006,55.375
31.0074,55.7916
31.0093,56.2084
31.0107,56.625
31.0125,57.0417
31.0139,57.0417
31.0157,57.875
31.0171,57.875
31.0189,58.7083
31.0203,59.125
31.0221,59.125
31.0235,59.5417
31.0254,59.9584
31.0269,59.5417
31.0288,59.9583
31.0304,59.9584
31.0323,59.9584
31.0338,59.9584
31.0358,59.5417
31.0374,59.9583
31.0394,59.9583
31.041,60.5834
31.043,60.5834
31.0446,52.875
31.0466,44.9583
31.0483,44.9583
31.0503,45.375
31.0519,45.375
31.0539,45.375
31.0556,45.375
31.0575,43.7083
31.0592,43.7083
31.0612,43.2916
31.0628,43.2916
31.0647,42.875
31.0663,36.2083
31.0683,35.7917
31.0699,34.9584
31.0718,34.125
31.0734,33.7083
31.0753,33.2917
31.0769,32.4584
31.0788,31.2083
31.0804,27.0417
31.0823,25.7917
31.084,25.375
31.0859,24.9584
31.0876,24.9584
31.0895,24.5416
31.0912,24.5416
31.0931,24.5416
31.0949,23.7083
31.0969,23.2917
31.0987,22.0417
31.1008,21.6251
31.1026,21.625
31.1047,21.6251
31.1066,21.6251
31.1088,22.0418
31.1108,22.0418
31.113,22.4584
31.1151,22.875
31.1174,22.875
31.1195,23.2917
31.1218,23.7083
31.124,23.7083
31.1263,24.125
31.1286,24.5416
31.131,24.5417
31.1333,24.9584
31.1357,25.3751
31.1381,25.7917
31.1407,25.7917
31.1431,26.2084
31.1456,26.6251
31.1481,27.0418
31.1505,27.0418
31.153,27.4584
31.1555,27.8751
31.158,28.2917
31.1604,28.7083
31.1629,28.7083
31.1653,29.125
31.1678,29.5417
31.1703,29.9583
31.1727,30.375
31.1752,30.375
31.1776,30.7916
31.1801,31.2084
31.1825,29.125
31.1853,29.5417
31.1876,29.5417
31.1904,29.9583
31.1927,30.3749
31.1954,30.375
31.1977,30.7916
31.2004,30.7916
31.2027,31.2083
31.2054,31.2084
31.2077,31.2084
31.2106,31.2084
31.2129,31.2084
31.2159,31.625
31.2182,31.625
31.2211,32.0417
31.2233,32.4583
31.2261,32.875
31.2282,32.875
31.2309,33.2917
31.233,33.2917
31.2357,33.7083
31.2378,34.1249
31.2404,34.5416
31.2425,34.9583
31.245,35.7917
31.2471,36.2084
31.2496,36.625
31.2518,37.0417
31.2544,37.8751
31.2565,37.8751
31.2591,38.2917
31.2613,34.5416
31.2639,29.125
31.2661,29.5417
31.2687,28.7083
31.2708,29.5417
31.2733,29.9583
31.2754,30.375
31.2778,31.2084
31.2797,31.625
31.282,32.0417
31.2838,32.4584
31.286,32.8751
31.2877,33.2917
31.2897,33.2917
31.2914,33.7083
31.2934,34.125
31.295,34.125
31.2969,34.125
31.2984,34.5417
31.3002,34.9583
31.3016,35.375
31.3033,35.7917
31.3047,35.7917
31.3064,36.2083
31.3077,36.2084
31.3094,36.6251
31.3107,36.6251
31.3123,37.0417
31.3137,37.4584
31.3153,37.8751
31.3166,37.8751
31.3182,38.2917
31.3195,38.7084
31.3211,39.125
31.3224,39.5416
31.3241,39.9582
31.3255,39.9583
31.3272,40.375
31.3286,40.7916
31.3303,40.7916
31.3319,40.7916
31.3337,41.2083
31.3353,41.2083
31.3371,41.625
31.3388,41.6249
31.3407,42.0417
31.3424,42.0417
31.3444,42.0416
31.3461,40.7916
31.3481,41.2083
31.3498,41.625
31.3517,42.0417
31.3534,42.4584
31.3552,43.2917
31.3569,43.7084
31.3588,44.125
31.3605,44.5417
31.3625,44.9584
31.3641,45.3751
31.3661,46.2084
31.3678,46.6251
31.3698,47.0418
31.3715,47.875
31.3735,48.2917
31.3752,48.7083
31.3773,49.125
31.379,49.5416
31.3811,49.9584
31.3828,50.7917
31.385,51.2083
31.3867,51.2083
31.3889,39.5416
31.3907,39.9582
31.3928,39.9582
31.3946,39.125
31.3968,38.7084
31.3985,36.2083
31.4007,36.6251
31.4025,37.0417
31.4046,37.4584
31.4063,37.4584
31.4084,37.4584
31.4102,31.2084
31.4123,31.625
31.414,32.0417
31.4161,32.0417
31.4178,32.4583
31.4199,32.4583
31.4216,32.4584
31.4237,32.8751
31.4254,33.2917
31.4274,33.7083
31.429,34.5416
31.4311,34.9583
31.4326,35.375
31.4347,35.7917
31.4363,36.2084
31.4384,37.0417
31.44,37.4584
31.4421,37.8751
31.4437,38.2917
31.4458,38.7083
31.4475,33.7083
31.4495,34.1249
31.4511,33.7083
31.4531,29.5416
31.4548,25.7917
31.4569,26.2084
31.4586,26.2084
31.4607,25.3751
31.4624,25.7917
31.4646,26.2083
31.4663,26.6251
31.4685,27.0417
31.4701,27.4584
31.4722,24.9584
31.474,24.9584
31.4762,24.5416
31.4779,24.5416
31.48,24.5416
31.4818,18.2917
31.484,18.7084
31.4859,18.7084
31.488,19.125
31.4899,19.5416
31.492,19.5417
31.4939,19.9584
31.4961,20.375
31.4981,20.7917
31.5003,21.2084
31.5023,21.2084
31.5045,21.6251
31.5065,22.0418
31.5088,22.4584
31.5107,22.4584
31.513,22.875
31.515,23.2917
31.5174,23.7083
31.5194,24.125
31.5218,24.5417
31.5239,24.9584
31.5264,25.3751
31.5285,25.7917
31.5311,26.2084
31.5332,26.2084
31.5356,26.6251
31.5378,27.0418
31.5401,27.4584
31.5422,27.8751
31.5446,28.2917
31.5467,28.7083
31.5491,29.1249
31.5512,29.1249
31.5536,29.9583
31.5558,29.9583
31.5583,32.0416
31.5604,32.4584
31.5631,32.8751
31.5653,33.2917
31.5682,34.125
31.5706,34.5417
31.5735,34.9583
31.5758,35.375
31.5786,36.2083
31.5807,36.625
31.5835,37.0417
31.5857,37.4583
31.5884,36.2084
31.5906,37.0417
31.5934,37.4584
31.5957,37.8751
31.5985,38.7084
31.6008,39.125
31.6035,39.9582
31.6058,40.375
31.6086,41.2083
31.6108,41.6249
31.6134,42.4583
31.6156,42.875
31.6182,43.7084
31.6203,44.125
31.6228,44.9583
31.6248,45.375
31.6272,46.2084
31.6291,46.6251
31.6314,47.4584
31.6333,47.875
31.6355,48.7083
31.6373,48.7083
31.6395,49.5416
31.6412,49.9583
31.6432,50.3751
31.6449,49.1249
31.6469,47.4584
31.6485,48.2916
31.6504,48.7083
31.6519,49.1249
31.6538,49.9584
31.6552,50.3751
31.657,51.2083
31.6584,51.625
31.6601,52.0418
31.6615,52.4584
31.6632,52.8751
31.6645,48.2916
31.6662,49.1249
31.6675,49.5416
31.6691,49.5416
31.6705,49.9584
31.6721,50.3751
31.6734,50.7917
31.675,51.625
31.6764,52.0417
31.678,52.4584
31.6794,52.4584
31.681,53.2917
31.6824,53.2917
31.6841,54.1249
31.6855,54.1249
31.6872,54.5416
31.6887,54.9583
31.6905,54.9583
31.692,55.375
31.6938,55.7916
31.6952,56.2083
31.6971,56.625
31.6986,57.0417
31.7005,57.875
31.7019,57.8751
31.7037,58.7083
31.7052,59.125
31.7071,59.5417
31.7086,59.9584
31.7104,60.5834
31.7119,60.5834
31.7138,61.4167
31.7153,62.2501
31.7172,62.2501
31.7188,63.0834
31.7207,63.9167
31.7223,63.9167
31.7242,64.7499
31.7258,64.75
31.7278,65.5833
31.7293,65.5833
31.7313,66.4167
31.7329,67.25
31.7348,67.25
31.7363,68.0834
31.7382,68.0834
31.7398,68.9167
31.7417,68.9167
31.7432,69.7502
31.745,69.7502
31.7466,69.7502
31.7484,67.25
31.75,62.25
31.7518,62.2501
31.7533,62.2501
31.7552,63.0833
31.7567,63.0833
31.7586,37.0417
31.7602,37.4584
31.7621,38.2917
31.7636,38.7083
31.7656,39.5416
31.7672,39.9583
31.7692,40.7917
31.7709,41.2083
31.773,42.0417
31.7748,42.4584
31.7769,43.2916
31.7788,44.125
31.7809,44.9584
31.7828,45.375
31.7849,46.2084
31.7867,46.6251
31.7888,47.4584
31.7907,48.2917
31.7928,49.1249
31.7947,49.5417
31.7968,50.3751
31.7986,50.7917
31.8006,51.6251
31.8024,52.0418
31.8044,52.875
31.8062,53.2917
31.8081,54.1249
31.8098,54.9583
31.8117,55.3749
31.8134,56.2084
31.8152,57.0417
31.817,57.4583
31.8187,58.2917
31.8204,58.7083
31.8221,59.5416
31.8238,59.9583
31.8254,44.9583
31.8271,44.9584
31.8289,44.9584
31.8306,45.375
31.8323,44.5417
31.8341,43.7084
31.8358,43.7084
31.8375,43.7083
31.8393,43.7084
31.841,43.7084
31.8426,43.7084
31.8443,44.125
31.8459,44.125
31.8476,43.7083
31.8494,42.875
31.851,43.2916
31.8529,43.2916
31.8548,43.7084
31.8567,43.7084
31.8586,43.7084
31.8606,44.125
31.8625,44.125
31.8644,31.625
31.8664,32.0417
31.8684,32.4583
31.8703,32.8751
31.8723,33.7083
31.8743,34.125
31.8763,34.5417
31.8784,35.375
31.8804,35.7917
31.8825,36.625
31.8846,37.0417
31.8866,37.4584
31.8887,38.2917
31.8908,38.7084
31.8929,39.125
31.895,39.5416
31.8972,40.375
31.8994,40.7917
31.9017,41.2083
31.9039,42.0417
31.9062,42.4583
31.9084,42.4584
31.9108,42.875
31.9131,43.2916
31.9155,43.7083
31.9177,43.7084
31.9201,44.125
31.9225,44.125
31.9249,44.125
31.9271,44.5417
31.9295,44.5417
31.9318,44.5417
31.9341,44.9583
31.9363,44.9583
31.9386,44.9583
31.9408,44.9583
31.943,44.9583
31.9451,44.9583
31.9473,44.125
31.9493,44.9584
31.9514,45.375
31.9535,45.3751
31.9556,46.2083
31.9576,46.2084
31.9597,46.6251
31.9617,47.0418
31.9639,47.0418
31.9658,47.4584
31.9679,38.7084
31.9698,25.7917
31.9719,25.7917
31.9739,26.2084
31.9759,26.2084
31.978,26.625
31.9802,26.625
31.9824,27.0418
31.9846,27.0418
31.9868,27.0418
31.9891,27.4584
31.9914,27.4584
31.9937,27.875
31.9961,27.875
31.9985,27.875
32.0009,28.2917
32.0034,28.2917
32.0059,28.7083
32.0083,28.7083
32.0108,28.7083
32.0133,28.7083
32.0157,28.7083
32.0182,29.1249
32.0206,29.1249
32.023,29.5417
32.0254,29.5417
32.0279,29.1249
32.0303,29.1249
32.0327,29.1249
32.0351,28.7083
32.0375,28.7083
32.04,29.5417
32.0425,29.9583
32.0451,30.375
32.0476,30.7916
32.0502,31.2084
32.0528,31.625
32.0555,32.0417
32.0581,32.4584
32.0607,32.8751
32.0633,33.2917
32.066,33.7083
32.0687,34.5416
32.0715,34.9584
32.074,35.375
32.0768,35.7917
32.0791,36.2084
32.0818,36.6251
32.084,37.0417
32.0865,37.4584
32.0887,37.8751
32.0912,38.7083
32.0933,39.125
32.0958,39.5416
32.0978,39.9582
32.1002,40.375
32.1022,40.7917
32.1046,41.2083
32.1065,41.625
32.1089,42.4584
32.1107,42.875
32.113,43.2917
32.1148,43.7084
32.1171,44.125
32.119,44.5417
32.1213,44.9583
32.1232,45.3751
32.1255,45.7917
32.1274,46.2084
32.1296,46.6251
32.1313,47.0417
32.1335,47.4584
32.1352,46.6251
32.1373,47.0417
32.139,47.4584
32.1411,47.875
32.1429,48.2917
32.1449,48.7083
32.1466,49.125
32.1487,49.5417
32.1504,49.9584
32.1524,50.3751
32.1541,50.7917
32.1562,51.2084
32.158,51.625
32.1601,52.4584
32.1619,52.875
32.164,53.2917
32.1658,53.2917
32.1679,51.625
32.1696,52.0418
32.1718,52.4584
32.1735,52.4584
32.1756,52.8751
32.1773,53.2917
32.1793,53.7083
32.1811,54.1249
32.1831,54.5417
32.1848,54.9583
32.1869,55.375
32.1887,55.7916
32.1908,56.2083
32.1925,56.625
32.1947,57.0417
32.1965,57.4583
32.1987,58.2917
32.2005,58.2917
32.2026,59.125
32.2045,59.5417
32.2066,59.9583
32.2084,59.5417
32.2105,59.5417
32.2123,32.0417
32.2145,32.4583
32.2164,32.875
32.2187,33.2917
32.2206,33.7083
32.2227,34.1249
32.2246,34.5416
32.2268,34.9583
32.2288,35.375
32.2309,35.375
32.233,35.7917
32.2351,36.2083
32.2372,36.625
32.2393,36.625
32.2414,37.4584
32.2435,37.8751
32.2455,38.2917
32.2476,38.7083
32.2497,39.125
32.2518,39.9582
32.2539,40.375
32.2561,40.7916
32.2581,41.2083
32.2602,41.6249
32.2621,42.0417
32.2641,42.4584
32.2661,42.875
32.2681,43.7084
32.2701,44.125
32.2722,44.125
32.2741,44.5417
32.2762,44.9584
32.278,45.375
32.2801,45.3751
32.282,46.2083
32.284,29.9583
32.286,30.375
32.2881,31.2083
32.2899,31.625
32.292,32.4583
32.2938,32.8751
32.2958,34.1249
32.2976,34.125
32.2996,34.5416
32.3013,34.9583
32.3033,36.2083
32.3049,35.7917
32.3068,37.0417
32.3084,37.4584
32.3102,37.875
32.3118,38.2917
32.3137,38.7083
32.3152,38.7084
32.317,33.7083
32.3186,34.1249
32.3205,34.5416
32.322,34.5416
32.3239,35.375
32.3255,35.375
32.3274,36.2083
32.3291,36.6251
32.3311,36.6251
32.3327,37.0417
32.3347,37.4584
