time(sec),flameHeight(cm)
21.9835,38.7083
21.9856,39.125
21.9875,39.5416
21.9897,39.5416
21.9916,39.9582
21.9938,40.375
21.9957,40.375
21.9979,40.7917
21.9998,39.125
22.0019,39.9582
22.0038,40.375
22.0058,40.7917
22.0076,41.2083
22.0096,41.625
22.0114,42.0417
22.0133,42.875
22.0151,43.2916
22.017,43.7084
22.0187,44.125
22.0206,44.5417
22.0222,45.3751
22.0241,45.7917
22.0257,46.2084
22.0275,46.6251
22.0291,46.2084
22.031,46.6251
22.0326,46.6251
22.0343,47.0418
22.0359,47.0418
22.0376,47.4584
22.0391,47.4584
22.0408,47.875
22.0423,47.875
22.044,48.2917
22.0454,48.2917
22.0471,48.7083
22.0485,48.2917
22.0502,46.2083
22.0516,46.2084
22.0532,46.6251
22.0546,47.0418
22.0561,47.4584
22.0574,47.875
22.0588,48.2917
22.06,48.2917
22.0615,48.7083
22.0627,49.1249
22.0641,49.5416
22.0652,49.5416
22.0667,49.9583
22.0678,49.1249
22.0693,49.5417
22.0704,49.9584
22.0718,50.3751
22.073,50.375
22.0744,50.7917
22.0755,50.7917
22.0769,51.2084
22.0781,52.0418
22.0795,52.4584
22.0808,52.875
22.0822,25.3751
22.0835,24.1249
22.085,24.125
22.0863,24.5416
22.0877,24.5416
22.0891,24.5416
22.0905,24.9584
22.0919,25.375
22.0934,25.375
22.0947,25.7917
22.0962,25.7917
22.0976,25.7917
22.0992,26.2083
22.1006,26.2083
22.1022,26.2083
22.1036,26.2083
22.1052,26.2084
22.1066,26.625
22.1082,26.6251
22.1097,27.0417
22.1114,27.0418
22.1129,27.4584
22.1147,27.8751
22.1163,27.8751
22.1181,28.2917
22.12,28.7083
22.1218,29.1249
22.1238,29.5417
22.1256,29.9583
22.1275,30.3749
22.1294,30.375
22.1313,30.7916
22.1332,31.2084
22.1352,32.0417
22.1371,32.4583
22.1393,32.875
22.1413,33.2917
22.1435,33.7083
22.1456,34.125
22.1478,34.9583
22.15,35.375
22.1525,35.7917
22.1549,35.7917
22.1574,36.2083
22.16,36.625
22.1626,37.0417
22.1652,37.4583
22.1679,37.4584
22.1703,37.8751
22.173,37.8751
22.1754,38.2917
22.178,38.7083
22.1804,39.125
22.1829,39.5416
22.1852,39.9583
22.1877,40.7917
22.19,41.2083
22.1924,41.6249
22.1947,42.4584
22.1971,42.875
22.1994,43.2916
22.2019,44.125
22.2043,44.5416
22.2067,44.9583
22.2091,45.375
22.2116,46.2084
22.2139,46.6251
22.2164,47.0417
22.2187,47.875
22.2212,48.2917
22.2235,48.7083
22.226,49.1249
22.2282,49.5417
22.2307,50.3751
22.2329,50.7917
22.2352,51.2084
22.2373,51.625
22.2397,52.0418
22.2417,52.4584
22.244,53.2917
22.2459,53.7083
22.2482,54.125
22.2501,54.5417
22.2524,45.375
22.2543,45.7917
22.2566,46.2084
22.2585,46.6251
22.2609,47.0417
22.2628,47.4584
22.2651,48.2916
22.2671,48.7083
22.2693,49.125
22.2712,49.5417
22.2735,49.9584
22.2754,50.3751
22.2777,51.2083
22.2796,51.625
22.2818,52.0418
22.2837,52.4584
22.2859,53.2917
22.2877,53.7083
22.2899,54.125
22.2917,54.5417
22.2939,55.3749
22.2958,55.7916
22.2979,56.2084
22.2997,56.625
22.3019,57.0417
22.3037,57.8751
22.3058,58.2917
22.3076,58.7083
22.3097,59.125
22.3115,59.5417
22.3135,59.9584
22.3153,59.9584
22.3174,60.5833
22.3191,60.5834
22.3211,61.4167
22.3229,61.4167
22.3249,62.25
22.3266,62.25
22.3287,63.0833
22.3304,61.4167
22.3325,61.4167
22.3342,61.4167
22.3363,62.25
22.338,62.25
22.34,54.5417
22.3416,55.375
22.3436,56.2084
22.3451,57.0416
22.3471,57.875
22.3486,58.7083
22.3505,59.5417
22.3519,59.9584
22.3538,60.5834
22.3552,61.4167
22.357,62.25
22.3585,63.0833
22.3604,63.9167
22.362,64.7499
22.3639,65.5833
22.3656,65.5833
22.3677,66.4167
22.3693,67.25
22.3713,68.0833
22.3729,65.5833
22.3749,66.4166
22.3765,66.4167
22.3784,67.25
22.38,68.0833
22.3819,68.0833
22.3836,68.9166
22.3854,68.9167
22.387,69.7502
22.3889,70.584
22.3907,71.416
22.3924,71.416
22.3942,72.25
22.3961,73.083
22.398,29.125
22.3999,29.5417
22.4018,29.9583
22.4038,30.375
22.4058,31.2084
22.4079,31.625
22.4099,32.0417
22.412,32.4584
22.4141,33.2917
22.4162,33.7083
22.4183,34.5416
22.4204,34.9584
22.4225,35.375
22.4247,36.2083
22.4268,36.625
22.4289,37.0417
22.431,37.8751
22.433,38.7083
22.4351,39.125
22.4371,39.9582
22.4391,40.375
22.4411,41.2083
22.4431,41.6249
22.445,42.4584
22.447,42.875
22.449,43.2916
22.4509,44.125
22.453,44.5417
22.455,45.375
22.457,45.7917
22.459,46.2084
22.461,46.625
22.463,45.375
22.465,45.7917
22.4669,42.4583
22.4689,42.875
22.4708,47.4584
22.4728,43.7084
22.4747,44.5416
22.4766,44.9584
22.4785,45.7917
22.4804,46.2084
22.4823,46.6251
22.4842,47.0418
22.4861,47.875
22.488,48.2917
22.4898,48.7083
22.4918,49.1249
22.4936,49.9584
22.4956,50.3751
22.4975,51.2083
22.4994,51.6251
22.5013,52.0417
22.5031,52.0418
22.5049,52.4584
22.5068,53.2917
22.5087,53.7083
22.5107,54.1249
22.5126,54.5417
22.5145,54.9583
22.5165,55.7916
22.5182,56.2084
22.5201,56.625
22.522,56.625
22.5238,42.875
22.5258,43.2917
22.5276,43.7084
22.5297,44.125
22.5315,44.125
22.5337,44.5417
22.5356,44.5417
22.5378,44.9583
22.5397,39.5416
22.5419,40.375
22.5438,40.7917
22.546,41.625
22.5479,42.0417
22.5501,42.875
22.5519,43.2917
22.554,44.125
22.5558,44.5417
22.5579,45.375
22.5597,46.2084
22.5618,46.6251
22.5635,47.4584
22.5656,48.2917
22.5672,48.7083
22.5692,49.5416
22.5708,49.9584
22.5727,50.7917
22.5742,51.625
22.5761,52.0418
22.5776,52.875
22.5795,53.2917
22.5811,54.125
22.5829,54.5417
22.5844,55.3749
22.5863,55.7917
22.5878,56.625
22.5897,57.0417
22.5912,57.875
22.5931,58.2917
22.5946,59.1249
22.5965,59.5417
22.598,59.9584
22.5997,60.5833
22.6011,60.5833
22.6028,55.7916
22.6044,54.9583
22.6063,54.5416
22.6079,53.7083
22.6098,53.7083
22.6114,54.1249
22.6135,48.7083
22.6153,49.125
22.6175,49.5416
22.6192,49.9583
22.6213,49.9584
22.6231,50.3751
22.6252,50.3751
22.6269,50.3751
22.6291,50.7917
22.6309,50.7917
22.633,50.7917
22.6347,50.7917
22.6367,51.2083
22.6385,51.2084
22.6407,51.6251
22.6426,52.0418
22.6447,52.4584
22.6467,52.4584
22.649,52.875
22.6511,44.5417
22.6535,45.375
22.6556,45.375
22.658,45.7917
22.6601,46.2084
22.6625,36.2083
22.6647,36.2083
22.6671,36.2084
22.6691,37.0417
22.6714,37.4583
22.6735,27.0418
22.6759,26.625
22.678,26.625
22.6804,26.625
22.6825,26.625
22.6849,26.625
22.687,26.625
22.6894,26.625
22.6915,26.625
22.694,27.0418
22.6962,27.0418
22.6988,27.0418
22.701,27.4584
22.7037,27.4584
22.706,27.4584
22.7088,27.875
22.7114,27.4584
22.7143,27.4584
22.717,27.4584
22.7199,27.4584
22.7225,27.4584
22.7253,27.875
22.7279,27.875
22.7308,28.2917
22.7333,28.7083
22.7361,28.7083
22.7386,29.1249
22.7413,29.1249
22.7437,29.5417
22.7464,29.9583
22.7489,29.9583
22.7515,30.3749
22.754,30.3749
22.7566,30.7916
22.7591,31.2083
22.7615,31.2084
22.7639,31.625
22.7661,32.0417
22.7685,32.0417
22.7708,32.4584
22.773,32.8751
22.7751,33.2917
22.7774,33.7083
22.7796,34.125
22.7821,34.5417
22.7841,34.9584
22.7866,35.7917
22.7887,36.2083
22.7912,36.6251
22.7934,37.0417
22.7959,37.4584
22.798,37.8751
22.8003,38.2917
22.8023,38.7084
22.8046,39.125
22.8066,39.5416
22.8088,39.9583
22.8107,40.375
22.8129,41.2083
22.8148,41.2083
22.817,42.0417
22.8188,42.0417
22.8209,42.875
22.8228,43.2916
22.8249,43.7083
22.8268,44.125
22.8289,44.5417
22.8308,44.9583
22.833,45.375
22.8348,45.7917
22.837,46.2084
22.8389,46.6251
22.8412,47.4584
22.8431,47.875
22.8454,48.2917
22.8474,48.7083
22.8497,49.5416
22.8517,49.9584
22.854,50.3751
22.8561,51.2083
22.8584,51.625
22.8604,52.4584
22.8627,52.8751
22.8648,53.7083
22.867,54.125
22.8691,54.9583
22.8714,55.375
22.8734,56.2084
22.8756,56.625
22.8775,57.4584
22.8797,57.8751
22.8816,58.7083
22.8837,59.125
22.8856,59.9583
22.8878,59.9584
22.8897,60.5834
22.8919,54.9583
22.8938,55.375
22.896,55.7916
22.8979,56.2084
22.9001,56.2084
22.902,56.625
22.9041,57.0417
22.9061,57.4583
22.9081,57.875
22.9102,58.2917
22.9121,58.7083
22.9141,59.125
22.9161,59.5417
22.918,59.9584
22.9201,59.9584
22.922,59.9584
22.9241,60.5834
22.926,60.5834
22.928,60.5834
22.9299,60.5833
22.9319,59.9583
22.9338,60.5834
22.9358,60.5833
22.9377,60.5833
22.9396,59.9583
22.9415,59.5416
22.9434,59.9583
22.9453,59.5416
22.9472,58.2917
22.949,58.7083
22.9509,59.5417
22.9527,59.9584
22.9546,60.5834
22.9564,61.4167
22.9583,41.6249
22.9602,42.0416
22.9622,42.4583
22.964,42.875
22.966,43.2917
22.968,44.125
22.97,44.5416
22.972,44.9583
22.974,45.375
22.9759,45.7917
22.9779,46.2084
22.9798,46.6251
22.9819,46.6251
22.9838,47.0417
22.9859,47.0418
22.9878,47.4584
22.9899,47.875
22.9918,30.7916
22.9939,30.7916
22.9958,30.7916
22.9979,31.2084
22.9998,31.625
23.0019,32.4583
23.0038,32.875
23.006,33.2917
23.0079,34.125
23.0101,34.5416
23.012,34.9584
23.0142,35.7917
23.0162,36.2083
23.0185,36.6251
23.0204,37.0417
23.0226,37.4584
23.0245,37.4583
23.0267,29.5417
23.0286,29.5417
23.0308,29.9583
23.0326,30.375
23.0349,30.7917
23.0367,31.2084
23.0389,32.0417
23.0407,32.4584
23.0428,33.2917
23.0447,33.7083
23.0468,34.125
23.0489,34.9583
23.0509,35.7916
23.0529,36.2083
23.0549,37.8751
23.0569,38.7084
23.0589,39.5416
23.0609,39.9583
23.0627,40.375
23.0647,41.2083
23.0666,41.6249
23.0685,42.4584
23.0703,42.875
23.0723,43.2916
23.074,44.125
23.076,44.5417
23.0778,44.9584
23.0797,45.7917
23.0816,46.2084
23.0835,47.0418
23.0854,47.4584
23.0873,48.2917
23.0893,48.7083
23.0911,49.5417
23.0932,49.9584
23.0949,50.7917
23.097,51.2084
23.0987,52.0418
23.1008,52.4584
23.1025,52.8751
23.1046,53.7083
23.1063,54.5417
23.1085,54.9583
23.1102,55.7916
23.1123,56.625
23.1141,57.0417
23.1163,57.4584
23.118,57.875
23.1201,57.4583
23.1219,50.7917
23.1239,51.2083
23.1256,51.625
23.1276,52.0418
23.1292,52.4584
23.1312,53.2917
23.1327,53.7083
23.1347,54.125
23.1362,54.9583
23.1381,55.375
23.1396,55.7916
23.1415,56.625
23.143,57.0417
23.1448,57.4584
23.1463,57.8751
23.1482,58.7083
23.1497,59.125
23.1516,59.5417
23.153,59.9583
23.1548,55.7916
23.1562,56.2083
23.158,56.625
23.1594,56.625
23.1611,56.625
23.1625,51.2083
23.1642,51.625
23.1656,52.0417
23.1674,52.4584
23.1689,52.875
23.1706,53.2917
23.1722,53.7083
23.174,54.1249
23.1758,54.5417
23.1777,54.9583
23.1794,55.375
23.1813,56.2083
23.1832,56.2084
23.1853,56.625
23.187,47.0417
23.1892,47.4584
23.1909,47.875
23.193,48.2916
23.1948,48.7083
23.1969,48.7083
23.1987,46.2084
23.2009,46.625
23.2028,47.0417
23.205,47.4584
23.2069,47.875
23.2091,48.2917
23.211,48.7083
23.2131,49.5416
23.2149,49.9584
23.217,50.7917
23.2189,51.2084
23.221,52.0418
23.2228,52.4584
23.2248,52.875
23.2266,53.2917
23.2286,53.7083
23.2304,54.125
23.2323,53.2917
23.2342,53.7083
23.2363,54.125
23.2382,54.9583
23.2403,55.375
23.2421,55.7916
23.2442,56.2084
23.246,57.0416
23.2481,57.4584
23.2499,57.875
23.252,58.2917
23.2539,58.7083
23.2559,59.125
23.2578,59.5416
23.2598,59.9583
23.2617,59.9584
23.2637,60.5833
23.2654,60.5834
23.2675,61.4167
23.2692,61.4167
23.2714,62.25
23.2731,63.0833
23.2752,63.0834
23.2769,63.9166
23.2791,25.7917
23.2808,26.2083
23.283,26.625
23.2848,26.625
23.287,27.0418
23.2889,27.4584
23.2912,27.875
23.2931,27.875
23.2954,28.7083
23.2973,27.8751
23.2996,28.2917
23.3016,28.2917
23.304,28.7083
23.306,28.7083
23.3084,29.1249
23.3104,29.5417
23.3129,29.5417
23.315,29.9583
23.3175,29.9583
23.3196,30.375
23.3222,30.7917
23.3243,31.2084
23.3269,31.625
23.3291,32.0417
23.3317,32.4584
23.3339,33.7083
23.3366,34.5417
23.3388,34.5417
23.3414,34.9584
23.3434,35.375
23.3459,35.7917
23.3479,36.2083
23.3503,36.2084
23.3522,36.6251
23.3546,37.0417
23.3565,37.0417
23.3588,37.4584
23.3607,37.8751
23.363,37.8751
23.365,38.2917
23.3673,38.7083
23.3692,38.7084
23.3714,39.125
23.3733,39.5416
23.3756,39.9582
23.3775,40.375
23.3798,40.7917
23.3817,40.7917
23.384,41.2083
23.3858,41.6249
23.3881,42.0417
23.3899,42.4584
23.3922,42.875
23.394,43.2916
23.3963,43.7083
23.3981,44.125
23.4003,44.5417
23.4021,44.9584
23.4043,45.375
23.4062,45.7917
23.4083,46.2083
23.4102,46.2084
23.4122,46.625
23.4141,47.0417
23.4163,47.4584
23.4181,47.875
23.4203,47.875
23.4222,48.2917
23.4245,48.7083
23.4264,49.1249
23.4288,49.125
23.4308,49.5416
23.4332,49.9584
23.4353,49.9584
23.4378,50.3751
23.44,50.3751
23.4426,50.7917
23.4448,50.7917
23.4474,50.7917
23.4496,50.7917
23.4522,49.1249
23.4543,48.2916
23.4569,47.875
23.459,42.0417
23.4617,42.0417
23.4639,38.7084
23.4666,39.125
23.4688,39.5416
23.4715,39.9582
23.4736,39.9582
23.4762,40.375
23.4782,40.375
23.4808,40.7916
23.4828,40.7917
23.4853,41.2083
23.4872,41.2083
23.4896,41.6249
23.4915,40.7917
23.4939,41.2083
23.4957,41.625
23.4981,42.4583
23.4999,42.875
23.5021,43.2916
23.5039,43.7084
23.506,44.125
23.5078,44.5417
23.5099,44.9584
23.5116,45.3751
23.5137,45.7917
23.5154,46.2084
23.5175,47.0418
23.5191,47.4584
23.5211,47.875
23.5227,48.2917
23.5247,49.1249
23.5263,49.5416
23.5283,49.9584
23.5299,50.3751
23.5319,51.2084
23.5336,51.625
23.5356,52.0418
23.5372,52.875
23.5393,53.2917
23.541,53.7083
23.5431,54.5417
23.5448,54.9583
23.5469,55.7917
23.5487,56.2084
23.5509,57.0417
23.5527,57.4584
23.5549,58.2917
23.5568,58.7083
23.5591,59.5417
23.561,59.9583
23.5631,59.5416
23.5649,59.5416
23.567,57.875
23.5688,58.2917
23.5709,59.125
23.5726,59.5416
23.5746,59.9584
23.5763,59.9583
23.5784,59.9584
23.5801,59.9584
23.5821,44.125
23.5837,44.5417
23.5858,45.3751
23.5874,46.2084
23.5894,46.6251
23.591,47.4584
23.593,47.875
23.5947,48.7083
23.5967,49.1249
23.5983,49.9583
23.6003,50.3751
23.6019,51.2083
23.604,51.6251
23.6056,52.0418
23.6077,52.8751
23.6093,53.2917
23.6114,54.1249
23.6131,54.5417
23.615,55.375
23.6167,40.7917
23.6186,41.2083
23.6202,42.0417
23.6221,42.4584
23.6236,42.875
23.6255,43.7084
23.6269,44.125
23.6287,44.9584
23.6302,45.375
23.632,45.7917
23.6335,46.625
23.6353,47.0418
23.6367,47.4584
23.6385,48.2917
23.64,48.7083
23.6418,49.5416
23.6433,50.3751
23.6451,50.7917
23.6465,51.2084
23.6483,52.0418
23.6498,52.4584
23.6516,52.8751
23.6531,53.2917
23.6549,54.125
23.6564,54.5416
23.6583,54.9583
23.6598,55.375
23.6616,41.6249
23.6632,42.0417
23.6651,42.4584
23.6667,42.875
23.6686,43.2916
23.6702,43.7083
23.6722,44.125
23.6737,41.2083
23.6757,42.0417
23.6775,42.4584
23.6797,42.875
23.6816,43.2917
23.6838,44.125
23.6857,44.5417
23.6878,45.3751
23.6897,45.7917
23.6918,46.625
23.6936,47.0417
23.6957,47.4584
23.6976,48.2917
23.6996,48.7083
23.7015,48.7083
23.7036,49.5416
23.7055,49.9584
23.7076,50.3751
23.7096,50.7917
23.7117,50.7917
23.7136,50.7917
23.7156,51.6251
23.7175,52.4584
23.7195,52.8751
23.7214,53.7083
23.7234,54.125
23.7252,54.9583
23.7272,55.7916
23.7291,56.2084
23.7311,57.0417
23.733,57.875
23.735,58.2917
23.7368,59.125
23.7388,59.9583
23.7406,59.9584
23.7427,60.5834
23.7445,61.4167
23.7464,62.25
23.7483,62.2501
23.7502,63.0834
23.7519,63.9167
23.7538,64.75
23.7555,64.75
23.7574,65.5833
23.759,66.4166
23.7609,66.4166
23.7626,67.25
23.7644,67.25
23.7661,68.0834
23.7679,68.9167
23.7696,68.9167
23.7714,69.7502
23.7729,69.7502
23.7745,68.9166
23.776,43.7083
23.7775,43.7083
23.7789,42.4584
23.7804,42.875
23.7818,43.2916
23.7833,43.2917
23.7847,43.7084
23.7862,44.125
23.7876,44.5417
23.7891,44.9583
23.7905,45.3751
23.7921,45.7917
23.7935,46.2084
23.7952,46.6251
23.7967,47.0417
23.7984,47.4584
23.8001,47.875
23.802,48.2917
23.8038,48.2916
23.8058,48.7083
23.8076,49.1249
23.8095,49.5417
23.8113,49.9583
23.8132,48.2916
23.815,48.7083
23.8169,49.5416
23.8186,49.9583
23.8206,50.3751
23.8224,50.7917
23.8242,48.7083
23.826,48.7083
23.828,43.7084
23.8297,44.125
23.8317,44.9584
23.8334,35.375
23.8354,34.5417
23.8371,32.4583
23.8391,32.4583
23.8408,32.875
23.8428,32.4583
23.8446,32.875
23.8466,32.875
23.8484,33.2917
23.8505,32.0417
23.8524,31.625
23.8545,32.0417
23.8563,32.4584
23.8585,32.0417
23.8603,32.0417
23.8625,29.5417
23.8643,29.9583
23.8665,29.9583
23.8683,30.3749
23.8706,30.7916
23.8726,30.7916
23.875,31.2083
23.877,30.7916
23.8795,31.2083
23.8816,31.2084
23.8842,31.625
23.8867,31.625
23.8894,32.0417
23.8918,32.4584
23.8944,33.2917
23.8967,33.2917
23.8995,34.125
23.9017,34.5417
23.9044,35.375
23.9066,35.7917
23.9092,36.2084
23.9113,37.0417
23.914,37.4584
23.9161,38.2917
23.9187,38.7083
23.9209,39.5416
23.9235,39.9582
23.9257,40.375
23.9283,41.2083
23.9306,41.6249
23.9332,42.0417
23.9354,42.875
23.938,44.9584
23.9402,45.3751
23.9428,45.7917
23.9449,46.2084
23.9475,47.0417
23.9496,47.4584
23.9522,47.875
23.9544,48.2916
23.957,48.7083
23.9591,37.0417
23.9616,37.4584
23.9636,37.8751
23.9661,38.7084
23.9681,38.7084
23.9706,38.2917
23.9726,40.375
23.9751,40.7916
23.9771,38.7084
23.9796,39.125
23.9816,39.5416
23.9842,39.9583
23.9863,40.375
23.9888,40.7916
23.9908,41.2083
23.9932,41.2083
23.9952,41.6249
23.9976,42.0417
23.9996,42.4583
24.0021,42.4583
24.0042,42.875
24.0066,43.2916
24.0087,43.2916
24.0111,39.5416
24.0132,39.9582
24.0156,40.375
24.0176,40.7917
24.02,41.2083
24.022,41.6249
24.0244,42.0417
24.0264,42.4584
24.0288,42.875
24.0309,43.2917
24.0333,43.7084
24.0353,44.125
24.0377,44.5417
24.0398,44.9584
24.0422,45.3751
24.0442,45.7917
24.0466,46.2084
24.0486,46.6251
24.051,47.4584
24.053,47.875
24.0554,48.2917
24.0574,48.7083
24.0597,49.5417
24.0617,49.9584
24.0639,50.3751
24.0659,51.2083
24.0681,51.6251
24.07,52.0418
24.0723,52.4584
24.0742,52.875
24.0764,53.7083
24.0783,54.1249
24.0804,54.5417
24.0822,54.9583
24.0844,55.7916
24.0862,56.2084
24.0884,57.0417
24.0902,57.4584
24.0925,58.2917
24.0944,59.125
24.0967,59.5417
24.0986,59.9584
24.1009,60.5834
24.1027,61.4167
24.105,62.2501
24.1068,63.0834
24.1089,63.0834
24.1107,63.9167
24.1128,64.75
24.1145,65.5833
24.1166,65.5833
24.1183,66.4167
24.1203,67.25
24.1219,68.0833
24.1239,68.0834
24.1254,68.9167
24.1273,68.9167
24.1289,69.7502
24.1308,69.7502
24.1323,70.584
24.1341,70.584
24.1356,71.416
24.1374,71.416
24.1389,70.583
24.1407,47.875
24.1422,48.2916
24.1441,48.7083
24.1456,49.1249
24.1474,49.5416
24.1489,50.3751
24.1508,50.7917
24.1523,51.2084
24.1542,52.0418
24.1558,52.4584
24.1577,52.8751
24.1593,53.2917
24.1612,53.7083
24.1626,54.1249
24.1645,53.7083
24.1659,54.1249
24.1677,54.9583
24.1691,55.3749
24.1709,55.7917
24.1723,56.2084
24.174,56.625
24.1754,57.0417
24.1772,57.0417
24.1787,57.4583
24.1804,57.875
24.1818,58.2917
24.1836,58.7083
24.185,59.125
24.1868,56.625
24.1883,57.4583
24.1901,58.2917
24.1916,59.125
24.1933,59.5417
24.1948,59.9583
24.1965,60.5834
24.1979,56.2084
24.1996,56.625
24.201,57.4583
24.2027,57.8751
24.2041,58.2917
24.2057,59.1249
24.2071,59.5417
24.2087,59.9584
24.21,60.5834
24.2116,60.5834
24.2129,61.4167
24.2145,62.2501
24.2157,62.2501
24.2173,63.0834
24.2185,63.0834
24.22,63.9167
24.2213,64.7499
24.2228,64.75
24.224,65.5833
24.2255,65.5833
24.2267,66.4167
24.2282,66.4167
24.2295,67.25
24.231,67.25
24.2322,68.0834
24.2338,68.0834
24.2351,36.6251
24.2366,37.0417
24.2379,37.4583
24.2395,38.2917
24.2408,38.7083
24.2424,39.125
24.2437,39.5416
24.2453,39.9582
24.2467,40.375
24.2483,40.7917
24.2499,41.6249
24.2518,42.4583
24.2536,42.875
24.2558,43.7084
24.2576,44.5416
24.2598,44.9583
24.2617,44.125
24.2638,44.9583
24.2657,44.9583
24.2679,31.2084
24.2699,31.625
24.2721,32.0417
24.2739,32.4584
24.2761,33.2917
24.2781,33.7083
24.2803,34.125
24.2823,34.5417
24.2844,34.9584
24.2865,35.375
24.2887,36.2084
24.2906,36.6251
24.2929,37.0417
24.2948,37.4584
24.2971,37.8751
24.299,38.2917
24.3012,38.2917
24.3031,38.7084
24.3052,37.8751
24.3072,38.2917
24.3093,38.7084
24.3112,38.7084
24.3133,39.125
24.3153,39.5416
24.3176,39.9582
24.3196,39.9582
24.3219,40.3749
24.324,40.7916
24.3262,41.2083
24.3283,41.6249
24.3305,42.0416
24.3326,42.4583
24.335,42.875
24.3372,42.875
24.3396,32.875
24.3417,32.875
24.3441,33.2917
24.3465,33.2917
24.3492,33.2917
24.3516,33.7083
24.3542,34.1249
24.3566,34.1249
24.3592,34.5416
24.3615,34.5416
24.3642,34.9583
24.3665,34.9583
24.3691,35.375
24.3714,35.375
24.374,35.375
24.3764,35.7917
24.3789,36.2084
24.3813,36.625
24.3839,37.0417
24.3861,37.4584
24.3886,37.8751
24.3909,38.2917
24.3934,38.7084
24.3956,39.125
24.3981,39.5416
24.4003,39.5416
24.4026,39.5416
24.4048,38.7083
24.4071,37.8751
24.4092,38.2917
24.4114,38.7084
24.4136,39.125
24.4158,39.5416
24.4178,39.9583
24.42,40.375
24.4221,41.2083
24.4243,41.6249
24.4264,42.0416
24.4285,42.4584
24.4306,42.875
24.4328,43.2917
24.435,43.7084
24.4371,44.125
24.4392,44.5417
24.4414,44.5417
24.4435,44.9584
24.4457,45.375
24.4478,45.7917
24.45,45.7917
24.4523,46.2083
24.4545,46.2084
24.4567,46.2083
24.4589,46.2083
24.461,35.375
24.4632,36.2083
24.4652,37.0417
24.4674,37.4584
24.4693,37.8751
24.4714,38.2917
24.4733,38.7084
24.4754,39.5416
24.4772,39.9582
24.4791,40.7917
24.4809,41.2083
24.4829,41.6249
24.4846,42.4584
24.4865,42.875
24.4883,43.2916
24.4902,39.5416
24.4918,39.9583
24.4937,40.3749
24.4954,39.9583
24.4973,39.9582
24.4989,40.375
24.5009,40.7916
24.5026,40.7916
24.5045,41.2083
24.5062,41.625
24.5081,42.0417
24.5097,42.4583
24.5116,42.875
24.5132,43.2917
24.5151,44.125
24.5166,44.5417
24.5185,44.9584
24.52,45.7917
24.5219,46.2084
24.5235,47.0417
24.5254,47.4584
24.5269,48.2916
24.5288,49.1249
24.5305,49.5416
24.5323,49.9584
24.534,50.7917
24.5358,51.2083
24.5376,51.6251
24.5394,52.0418
24.5413,52.4584
24.5431,53.2917
24.5452,53.7083
24.5469,54.1249
24.549,54.5417
24.5507,54.9583
24.5527,55.7916
24.5545,56.2084
24.5565,56.625
24.5583,57.0417
24.5603,57.4584
24.5621,57.8751
24.5642,58.2917
24.5661,59.125
24.5681,59.5417
24.5699,59.9584
24.572,59.9584
24.5739,60.5834
24.576,61.4167
24.578,61.4167
24.58,62.2501
24.582,62.2501
24.584,63.0833
24.5859,63.9166
24.588,63.9167
24.59,64.7499
24.5921,64.75
24.594,65.5833
24.5961,65.5833
24.5981,66.4167
24.6001,66.4167
24.602,67.25
24.604,67.25
24.6059,68.0833
24.6079,68.0834
24.6099,68.9167
24.6118,68.9167
24.6137,69.7502
24.6157,69.7502
24.6177,70.584
24.6197,70.584
24.6216,71.416
24.6236,71.416
24.6256,72.25
24.6276,72.25
24.6296,73.083
24.6316,73.084
24.6337,73.916
24.6356,73.916
24.6378,74.75
24.6397,74.75
24.6418,34.1249
24.6438,34.5416
24.6458,34.9583
24.6479,35.375
24.6501,35.7916
24.6524,35.7916
24.6545,36.2083
24.6569,36.2083
24.6589,36.2083
24.6613,37.0417
24.6633,37.4584
24.6657,38.2917
24.6677,38.7083
24.6701,39.5416
24.6722,39.9582
24.6746,40.375
24.6767,40.7917
24.6791,40.7917
24.6812,38.7083
24.6836,38.7083
24.6857,39.125
24.688,39.5416
24.6901,39.5416
24.6925,39.9583
24.6946,40.7916
24.6971,41.6249
24.6992,42.0417
24.7017,42.875
24.7037,43.7084
24.7061,44.125
24.7081,44.5417
24.7104,45.375
24.7124,45.7917
24.7147,43.7084
24.7167,43.7084
24.719,42.875
24.7208,31.625
24.723,32.0416
24.7249,32.0416
24.727,32.4584
24.7288,32.875
24.7309,33.2917
24.7326,33.2917
24.7347,33.7083
24.7364,34.125
24.7385,34.5416
24.7402,34.5416
24.7423,34.125
24.7439,33.7083
24.746,34.1249
24.7478,32.4583
24.7499,32.875
24.7517,32.875
24.7538,33.2917
24.7558,33.7083
24.7579,33.7083
24.7599,34.1249
24.7619,34.5417
24.7639,34.9583
24.766,35.375
24.768,35.7917
24.7701,36.2084
24.7721,37.875
24.7743,38.2917
24.7763,38.7083
24.7785,39.125
24.7807,39.5416
24.7831,39.9582
24.7854,40.375
24.7879,40.7916
24.7901,41.2083
24.7927,42.0416
24.795,42.4584
24.7977,42.875
24.8,43.2916
24.8027,44.125
24.805,44.5417
24.8078,44.9584
24.8099,28.2917
24.8125,28.7083
24.8146,29.125
24.8172,29.5417
24.8193,29.9583
24.8219,30.375
24.8241,30.7916
24.8266,31.2084
24.8287,31.625
24.8312,31.625
24.8333,32.0417
24.8358,32.4584
24.8378,32.875
24.8404,29.1249
24.8425,29.5417
24.8447,29.9583
