y-position,avgTimeRange_2.4,avgTimeRange_7.2,avgTimeRange_12.0,avgTimeRange_16.8,avgTimeRange_21.5,avgTimeRange_26.2,avgTimeRange_31.0,avgTimeRange_35.7,avgTimeRange_40.4,avgTimeRange_45.1,avgTimeRange_49.8,avgTimeRange_54.5,avgTimeRange_59.3,avgTimeRange_64.1,avgTimeRange_68.7,avgTimeRange_73.4,avgTimeRange_78.1,avgTimeRange_83.0,avgTimeRange_87.7,avgTimeRange_92.5,avgTimeRange_97.4,avgTimeRange_102.2,avgTimeRange_107.0,avgTimeRange_111.8,avgTimeRange_116.6,avgTimeRange_121.3,avgTimeRange_126.0,avgTimeRange_130.7,avgTimeRange_135.5,avgTimeRange_140.2,avgTimeRange_144.9,avgTimeRange_149.8,avgTimeRange_154.5,avgTimeRange_159.1,avgTimeRange_163.9,avgTimeRange_168.6,avgTimeRange_173.3,avgTimeRange_178.0,avgTimeRange_182.8,avgTimeRange_187.4,avgTimeRange_192.2
-0.1,112.74855893626626,151.57172892428787,167.3134232522315,166.19855667439617,168.50538489427674,168.86266334203867,169.7961769946507,171.28114602239555,170.92358837283248,173.91706402043394,173.39231693113877,172.38130418316803,173.4484379741886,173.68898921337578,173.61215815923086,174.2136760034109,174.06865950655072,174.03985015041204,173.1834361764509,172.08463090060425,171.99758885514152,170.67975884840442,169.66760008023238,169.68102179610906,171.0226034547941,173.2057539427825,172.51659615145178,173.4294006734664,174.41401108400217,175.94829766534377,176.52033847642514,176.8451847231058,178.66297726389976,178.39422086486945,178.52499608723048,180.38140343628405,182.56888958943094,182.71022707538495,183.01234812233838,184.2478905165493,185.26489584681872
-0.05,53.28614042119671,103.809017807007,121.1020734907758,117.28606855829165,121.57896517424928,120.47127015691598,122.33961587140507,121.64141749288918,126.31677537083495,125.67503820045374,125.03178169816854,124.59983998981967,126.75916026358465,125.59565663024914,123.94913866788495,125.04177107759855,125.09619240800599,125.21419064911325,124.14764704889029,122.76392929190445,122.13964615541228,120.60003982699129,119.97824858836896,119.16903507383493,120.40360518623207,121.0078175173122,121.02597006264831,120.68038355416384,122.63248179457152,122.37083804956276,122.33575488949718,122.68497166927598,125.72695163874526,125.6136164357835,125.95530577403507,127.16011389456816,128.98663695701782,128.81132715077112,128.31360871741154,128.63194486034934,130.08398869273125
0,11.652476589564825,41.70859935990203,46.724936322316466,49.20623081777712,46.9299431967738,45.11009914175124,46.3450255758828,45.08494897356656,46.018235113095734,45.51667125997397,46.78552426791017,47.33825685162046,49.634681892928235,49.497140170373584,48.838438778689195,50.98041868308925,50.853173448435584,51.24763041483311,51.72094819191507,51.636039197986904,51.4338936578138,51.13191875444551,50.52860134113426,50.14734153920498,49.960433180136675,49.579379237782426,49.14584506943035,49.043309562547485,50.03081712702212,49.673329609869555,49.869852794957616,49.86353687813806,52.70679466766296,52.41249376809892,53.63352965654206,53.846542144744994,54.413436842626986,54.32510717730188,54.44807328801107,55.60433220772239,55.75794954296657
0.05,54.94924511417561,91.10563757761226,106.54717699515187,108.92753007866138,112.14701409928789,111.01679383090263,110.34441110763844,109.8640135881303,111.6473367782008,110.57216758050924,109.44899428802046,109.13933516055455,109.75640880061205,109.17324585385109,108.68504564886557,113.53074846046172,112.91100652448421,113.82541422006877,113.72714335760733,113.76525870557464,113.41731658380719,113.13387282057066,111.99293924991056,112.39616278177049,111.4190166425656,111.29036008844439,111.04270175052999,112.60349040954554,114.20745658265007,114.43573791392116,114.79422488045054,114.61532271460274,116.22400906336064,115.7259638157891,116.70401532196293,117.57730493174911,118.90837464729235,119.32533705604635,120.8609121300805,122.15987068324415,122.08661105890849
0.1,114.5127476197429,152.58037749975156,167.65514713261817,165.65829336817788,172.40042044262938,170.19815494797217,170.95263072791,171.10109874496422,174.32182577739545,175.82056472060356,173.46112459205045,173.6333016463908,173.77059565519284,173.78890930163155,173.41402566034293,175.14251459404377,174.40396049240613,174.61861323247064,173.98495799140534,173.1416985280477,173.01672002316928,171.34112512685005,169.64788671112314,169.36912991927994,169.80062621853205,171.12777565558713,170.73628820351516,172.64757936546135,174.07367399600562,175.45101176512367,176.50018675080284,177.0786070035681,178.79402144996772,178.48694630807367,178.4561298131796,180.4112130035257,182.47156375388127,182.53991971369592,183.4464961899662,184.70507718045698,185.299336903445
0.15,98.39257401642926,128.6057299642426,137.86387627488583,138.26657838496038,141.77793679995486,142.39004284763664,143.2560654716256,142.86371213968363,145.49524684647636,148.30344883408767,148.3454054594707,147.1762327604859,147.99515653501683,146.98035329520985,145.96189408065166,146.40548059740925,146.07641803862208,146.17274097990332,146.0453562024049,144.80526081133263,144.53023080240473,143.3520288953614,142.68735722989166,142.46543303776735,143.4786196779754,145.23803025363102,144.82969467282976,144.5062531723814,145.21340844686327,145.07406680102113,144.56518918399505,145.12876432635161,146.67102102699215,146.5754845110582,146.77207382570245,147.42499412564297,149.20602713801563,148.92115414348382,148.38638607999778,148.80177596407574,149.75117108508056
0.2,64.88738361070729,78.33961117835321,88.87855948235574,89.1987674417298,91.4908212446876,94.7850722728627,93.50755760919942,93.27862673692596,97.33204835415623,96.86931527423054,96.97665792042551,96.51686582513315,97.78922732741468,95.89216710761445,94.78767653169828,96.48444942990866,95.85592223009608,94.96656415961816,94.68273648251929,93.54287104053294,93.01074384528523,92.62911489820705,92.72144316150525,92.8813678927411,93.43771940972822,93.13836482999724,93.16452049794654,93.21002671673601,93.66877032176485,93.58667182827232,93.06473440435094,93.01951051027679,95.09676294238021,95.27519331165703,95.76619256563912,95.9444216852384,96.74081291235017,96.32682298282843,95.96423332862531,96.14462097868041,96.44528500086328
0.25,27.505869940928026,41.76257422998986,50.414685072524925,52.70436721580283,53.31931994356048,54.07193340004341,52.93830768406575,52.083897776602996,52.97676575182453,52.41633550057101,52.43271270553436,52.631355966931885,53.44334497912426,52.48431204272313,52.12341716676306,53.11631810740196,52.55390811850446,52.42915943405437,52.08300439215565,51.691553180203286,51.63580318687137,51.434976257162056,50.98802930750305,50.96469974768918,50.866556997797055,50.50226775498721,50.44584554730331,50.55987132639564,50.84891211703196,50.70479501471043,50.56812974888251,50.773175852919685,51.65412708770144,51.62013680067802,52.16229422812444,52.49761373430549,52.8432583607934,52.63459961335787,52.52302860376508,52.81061396321202,52.951259478992995
0.3,44.58118677594698,63.5408456993228,73.69827035445942,73.62871206885288,75.0797389753791,73.49924460855482,73.83100496321919,73.4966966573664,74.14589548156859,73.8672035056421,73.12035560500226,73.60675840773288,74.49946791743633,74.86582189852984,74.58997915186036,76.25884084347655,76.2547398608659,76.94533789767902,76.2969498117833,76.06374090868954,76.48089181635733,76.13529846515114,75.38578238640822,75.09673103983185,74.96240089881181,74.87047997451529,74.71282706978849,75.54538703915853,76.71150924430019,77.12637134486648,77.82625225863302,77.94128754118262,79.00595929957369,78.70463594942959,79.09631596195507,80.15598856357492,81.1451686486305,81.26856022024275,81.82131183879395,82.38587002709673,82.66861802861854
0.35,69.82623844234121,98.15303737189839,110.46228593473876,108.7857595938298,110.61252692561023,107.95282475220232,109.00428573232922,108.15579623484324,110.0167107270589,110.49895445399186,109.36225619502653,109.57407377570553,110.97514286281162,111.88328200942337,111.3721940525838,112.9220651504825,112.91723545687574,113.52066829401107,112.82173836489346,112.15551593075946,112.20647281676716,111.39857204138015,110.55385215921382,110.26118507777421,110.49512357110571,110.68966339135662,110.37356939536815,111.21159213378301,112.46551898627014,113.02735565557231,113.93447552603514,114.43170771378242,115.9179232742214,115.70887820940878,115.87821594585702,117.06938323303774,118.31323602356952,118.37026576458709,118.96489830193424,119.64335127299772,120.0501155902008
0.4,73.52071734158118,108.92004137728617,119.3955695347985,117.41096550491385,117.80804819426406,114.50724649866812,115.66012260840198,114.32298368055473,116.41977407556415,117.50312136451912,116.96682567559391,116.86040114681992,118.59627902227962,119.42824753832261,118.99568847887505,119.96191839924779,119.7588111924069,120.01637153653301,119.34554357057331,118.57948548267306,118.30430636636152,117.29875182137722,116.63058777450028,116.38225382872307,117.07401393185289,117.5163975595237,117.04143243352715,117.35802308901422,118.3897520963767,118.8136490995916,119.37754362790561,120.06684784038366,121.77376259105091,121.6706725144193,121.77711310607752,122.64860365793825,123.78986216478306,123.71362232710544,124.06067945301946,124.68533114116654,125.1389077591069
0.45,58.74278398813855,91.2015794230911,97.80267888383844,96.7379577835186,95.78510504950631,93.14314871250413,93.62564717225086,92.3946386029375,94.18067943910788,95.09822804192486,95.4324060905784,95.10903069841964,96.8143171027587,97.04983986929953,96.87954568357924,97.28891035674654,96.8357151088551,96.69511068277625,96.14676770823466,95.54455334554272,95.29637693812307,94.45623197340564,94.09782421977837,93.93127722921314,94.87622880828873,95.2789817172768,94.77428201813319,94.644034214659,95.38840444616845,95.67715743857086,95.74556603160657,96.2507642765224,97.81843067442583,97.73660391630662,97.89344454246522,98.31602231991928,99.14718455701954,99.00154435299294,99.05184722127753,99.47633395584351,99.8537340119721
0.5,38.120122807363714,59.11400339652805,62.66614755905346,62.393200441649554,61.39351127907974,60.4252999411126,60.51126757046189,59.87771445613414,61.2928709134994,61.7357387239555,62.36193861395423,62.008140705635206,63.36537108690041,63.171366350657735,63.11958657462401,63.27649575622278,62.79762994723471,62.49270401578297,62.14497596517782,61.754444986671366,61.72869743648521,61.216297398737716,61.06570170301218,60.964001960771675,61.89078546404055,62.074275542924326,61.69347384792505,61.506626380584905,62.01345489397713,62.30595207459955,62.1392863046934,62.35353831509995,63.508945847639396,63.390593516363886,63.56547049874669,63.7344206710825,64.29060187840959,64.18246782923634,64.08852261654552,64.31609012061197,64.56072542438054
0.55,21.801536992760578,32.01476005810436,34.34639750675722,34.08122001012524,33.611105658567816,33.91877768945841,33.94465483631652,33.745517468655194,34.74936262720924,34.954364340612926,35.355089992330726,35.1521095137326,36.03943830809828,35.818290947791574,35.76030783221064,35.8469567148837,35.53454744268958,35.325054033598995,35.17057903074867,34.902793173748016,34.99064386370128,34.74956200168967,34.68009575840477,34.63190407611402,35.27094466384282,35.296179070855096,35.09474679139014,35.0266901507273,35.35750948274895,35.63585292606207,35.49817012271109,35.559216199273514,36.27233041611024,36.161450171496156,36.28571571961141,36.401361787854825,36.757667107578165,36.70417422504773,36.607942910248035,36.716348263550024,36.84654303739157
0.6,16.166308953726528,21.765545601129684,23.41506693965182,22.998023062573164,22.790858838838396,23.169239309544604,23.011121955033044,22.81022733216785,23.27982934995437,23.417878043886663,23.610886927839847,23.54051495945134,24.04009368621481,23.984755826803177,23.953524930102144,23.988816541717473,23.819625070403838,23.793477163526283,23.706951977355825,23.5243930666511,23.682597841640213,23.58477269281718,23.555187125974914,23.52319645281178,23.821438648394953,23.790818951617847,23.695296027176404,23.67486900500141,23.948108588751218,24.117285706078658,24.085242710128743,24.089955337390666,24.523634928571735,24.45170902714771,24.525035751290577,24.63803949307005,24.842304934851036,24.82493364924022,24.777628484390053,24.811757664222085,24.89297562516042
