s,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,m3/s,kg/s,kg/s
Time,"DC HRR","NIST HRR","FDS HRR","HFG-x5_z10","HFG-x5_z30","HFG-x5_z50","HFG-x5_z70","HFG-x5_z90","HFG-x5_z110","HFG-x5_z130","HFG-x10_z10","HFG-x10_z30","HFG-x10_z50","HFG-x10_z70","HFG-x10_z90","HFG-x10_z110","HFG-x10_z130","HFG-x15_z10","HFG-x15_z30","HFG-x15_z50","HFG-x15_z70","HFG-x15_z90","HFG-x15_z110","HFG-x15_z130","HFG-x22_z10","HFG-x22_z30","HFG-x22_z50","HFG-x22_z70","HFG-x22_z90","HFG-x22_z110","HFG-x22_z130","HFG-y5_z10","HFG-y5_z30","HFG-y5_z50","HFG-y5_z70","HFG-y5_z90","HFG-y5_z110","HFG-y5_z130","HFG-y10_z10","HFG-y10_z30","HFG-y10_z50","HFG-y10_z70","HFG-y10_z90","HFG-y10_z110","HFG-y10_z130","HFG-y15_z10","HFG-y15_z30","HFG-y15_z50","HFG-y15_z70","HFG-y15_z90","HFG-y15_z110","HFG-y15_z130","HFG-y22_z10","HFG-y22_z30","HFG-y22_z50","HFG-y22_z70","HFG-y22_z90","HFG-y22_z110","HFG-y22_z130","GHF_z10","GHF_z35","GHF_z60","GHF_z85","GHF_z110","GHF_z135","RHF_z35","RHF_z85","O2amb","CO2amb","N2wamb","O2wamb","CO2wamb","H2Oamb","O2","CO","CO2","SOOT","H2O","T","VF","MF","CO_MF"
 8.6600144E+001, 6.4220926E+001, 5.9602128E+001, 5.8861996E+001, 4.4973000E+001, 4.8759134E+001, 4.6022850E+001, 4.2735553E+001, 3.4485074E+001, 3.4673434E+001, 3.3452583E+001, 4.2821473E+001, 3.8486116E+001, 2.8049289E+001, 1.1858642E+001, 1.0602062E+001, 1.8724853E+001, 2.0243433E+001, 3.8011263E+001, 2.3987309E+001, 2.1646912E+001, 7.8290911E+000, 6.8789869E+000, 1.3605232E+001, 1.2721439E+001, 7.3442111E+000, 5.7417642E+000, 6.4763973E+000, 3.9647490E+000, 4.7338119E+000, 7.9033329E+000, 1.0789291E+001, 3.0312230E+001, 6.1347520E+001, 4.7325535E+001, 3.8123052E+001, 3.3538487E+001, 3.6630891E+001, 3.5067387E+001, 4.9591468E+001, 3.7851738E+001, 3.9232592E+001, 3.4493896E+001, 2.2841985E+001, 2.3959839E+001, 2.5527681E+001, 2.2207768E+001, 1.5523882E+001, 2.0833669E+001, 1.8778073E+001, 1.2045582E+001, 1.5070275E+001, 1.5842778E+001, 6.4582578E+000, 5.4030410E+000, 5.1950032E+000, 4.3143151E+000, 4.0096753E+000, 4.8082204E+000, 5.7955968E+000, 1.7764350E+000, 1.9890654E+000, 1.9606252E+000, 1.8278156E+000, 1.6050863E+000, 1.3776263E+000, 1.6728645E+000, 1.5346405E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0251506E-001, 2.2126917E-005, 5.7089014E-003, 1.2502180E-004, 1.4908094E-002, 8.2143265E+001, 5.6000000E-001, 5.5211709E-001, 1.1725864E-005
 8.6800079E+001, 7.3527816E+001, 6.8226041E+001, 6.7547233E+001, 4.6516082E+001, 4.8020844E+001, 4.7349613E+001, 4.2009376E+001, 3.6872226E+001, 3.4557993E+001, 3.0566354E+001, 4.7371812E+001, 3.5542417E+001, 1.7504106E+001, 3.2582830E+001, 1.8505277E+001, 1.3621954E+001, 1.2919499E+001, 4.5365891E+001, 3.1939493E+001, 2.8517914E+001, 2.2610703E+001, 8.1424212E+000, 7.3725429E+000, 7.7485073E+000, 9.7321163E+000, 9.8214500E+000, 8.8913148E+000, 5.9015678E+000, 4.0815204E+000, 4.0018971E+000, 3.6796686E+000, 3.4843437E+001, 5.1792527E+001, 4.3111562E+001, 4.1498221E+001, 3.4832055E+001, 3.4131389E+001, 3.5151267E+001, 6.3627418E+001, 3.6122479E+001, 2.6682195E+001, 3.3862503E+001, 2.7474197E+001, 3.2579604E+001, 2.8543959E+001, 4.1931008E+001, 1.8228510E+001, 1.0301169E+001, 1.9132529E+001, 2.6968536E+001, 2.4106797E+001, 2.3029604E+001, 1.1931093E+001, 5.3470432E+000, 4.4684192E+000, 5.8995460E+000, 8.7733203E+000, 1.4784109E+001, 1.2594598E+001, 1.9143931E+000, 2.1628777E+000, 2.1296119E+000, 1.9828892E+000, 1.7263717E+000, 1.4343013E+000, 1.8205985E+000, 1.6666810E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0130642E-001, 2.5936169E-005, 6.6236564E-003, 1.4655145E-004, 1.5834552E-002, 9.2716212E+001, 5.6000000E-001, 5.3608424E-001, 1.3333208E-005
 8.7000178E+001, 6.8423658E+001, 6.3487916E+001, 5.7248808E+001, 4.6126995E+001, 5.2150001E+001, 5.3528897E+001, 3.7468668E+001, 1.7436232E+001, 1.2500893E+001, 1.3239603E+001, 4.2469493E+001, 3.9193350E+001, 3.7585806E+001, 2.7716092E+001, 8.3848786E+000, 5.1879456E+000, 7.2069672E+000, 3.8736489E+001, 1.9707143E+001, 3.2333211E+001, 2.9155591E+001, 7.4788495E+000, 3.6058498E+000, 4.3578467E+000, 7.4488653E+000, 6.8332749E+000, 2.2610992E+001, 2.7794194E+001, 4.2801583E+000, 2.3328099E+000, 2.6326181E+000, 2.8425701E+001, 6.0992328E+001, 5.8540227E+001, 4.2045106E+001, 2.6132047E+001, 1.8888825E+001, 1.7868114E+001, 5.1280899E+001, 3.9834850E+001, 4.6701383E+001, 3.6281318E+001, 1.4045885E+001, 1.1598849E+001, 1.3588776E+001, 2.5073485E+001, 1.6449919E+001, 3.1265048E+001, 2.8128788E+001, 1.0251621E+001, 6.1910177E+000, 1.0886174E+001, 7.2870685E+000, 6.6339174E+000, 9.1769697E+000, 9.8146711E+000, 7.3562743E+000, 4.0143122E+000, 9.9281825E+000, 1.9709750E+000, 2.1899772E+000, 2.1861777E+000, 1.9293913E+000, 1.5880006E+000, 1.3030538E+000, 1.8436158E+000, 1.6211806E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0199248E-001, 2.3163563E-005, 6.0584751E-003, 1.3014684E-004, 1.5347528E-002, 8.6594272E+001, 5.6000000E-001, 5.4515483E-001, 1.2115617E-005
 8.7200069E+001, 7.2420955E+001, 6.7199309E+001, 6.2064453E+001, 3.8744683E+001, 4.8093714E+001, 4.6045710E+001, 3.5202882E+001, 3.5667664E+001, 3.6655608E+001, 2.7919435E+001, 3.8718512E+001, 3.4515498E+001, 2.0644055E+001, 1.4810109E+001, 3.1205012E+001, 3.4768100E+001, 2.3571457E+001, 3.7046074E+001, 1.9018784E+001, 9.5810606E+000, 1.1476889E+001, 3.2085562E+001, 3.0958472E+001, 2.0734438E+001, 1.0121890E+001, 5.1957960E+000, 3.7788372E+000, 1.2163399E+001, 2.7535423E+001, 1.1196169E+001, 6.3826562E+000, 2.6335600E+001, 5.2762416E+001, 3.9190488E+001, 4.0830342E+001, 4.2564509E+001, 3.7954817E+001, 2.6984097E+001, 4.6782233E+001, 3.5858441E+001, 2.6210661E+001, 2.9048321E+001, 3.1640880E+001, 2.8462315E+001, 2.0001433E+001, 2.4795940E+001, 9.5633586E+000, 1.1726475E+001, 1.1121578E+001, 1.9664026E+001, 1.8910525E+001, 1.4310592E+001, 1.4706726E+001, 4.3239131E+000, 3.9670029E+000, 5.2860187E+000, 8.1758521E+000, 1.0096851E+001, 6.6898442E+000, 1.7658885E+000, 2.0540852E+000, 2.1487050E+000, 2.1567455E+000, 1.9103619E+000, 1.5328518E+000, 1.7280974E+000, 1.8140665E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0140441E-001, 2.5551824E-005, 6.5438109E-003, 1.4428834E-004, 1.5764284E-002, 9.1599833E+001, 5.6000000E-001, 5.3792768E-001, 1.3181768E-005
 8.7400073E+001, 5.8565385E+001, 5.4358492E+001, 6.6866681E+001, 3.9860869E+001, 5.6009582E+001, 5.2838732E+001, 4.6199434E+001, 2.4689606E+001, 1.7655718E+001, 1.9897540E+001, 4.3558830E+001, 3.5785732E+001, 4.3341620E+001, 2.8495549E+001, 9.5952153E+000, 9.1037137E+000, 1.2986781E+001, 4.3228721E+001, 2.4441151E+001, 3.0062258E+001, 2.1571285E+001, 6.1317746E+000, 5.8940865E+000, 7.8419981E+000, 9.5336310E+000, 7.5393020E+000, 1.0096390E+001, 1.0786688E+001, 3.3412193E+000, 3.6041688E+000, 6.0319825E+000, 2.8923373E+001, 6.2059653E+001, 5.2864567E+001, 4.4310401E+001, 3.3246322E+001, 2.5213606E+001, 2.5798551E+001, 4.6307013E+001, 3.5453195E+001, 3.6022870E+001, 3.0635898E+001, 2.4700750E+001, 1.6093940E+001, 1.6876803E+001, 2.9766035E+001, 1.4632051E+001, 1.5877287E+001, 1.3082325E+001, 8.5402330E+000, 6.8285904E+000, 9.1905811E+000, 7.2944186E+000, 7.0290959E+000, 5.7792979E+000, 7.3172585E+000, 3.5562955E+000, 3.3973922E+000, 5.0522481E+000, 1.8916269E+000, 2.1249806E+000, 2.0977089E+000, 1.9201545E+000, 1.6684171E+000, 1.4297786E+000, 1.7883583E+000, 1.6130701E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0327503E-001, 1.9664769E-005, 5.1286779E-003, 1.1102539E-004, 1.4328904E-002, 7.5507643E+001, 5.6000000E-001, 5.6248681E-001, 1.0622914E-005
 8.7600116E+001, 7.3296809E+001, 6.8022170E+001, 6.6950271E+001, 4.1364059E+001, 4.5324906E+001, 4.2865458E+001, 3.9280929E+001, 4.5139408E+001, 3.6275404E+001, 2.5900621E+001, 4.1584716E+001, 3.7360190E+001, 2.6268073E+001, 2.2513975E+001, 2.6519533E+001, 1.8131682E+001, 1.4724049E+001, 3.9312647E+001, 3.0040481E+001, 1.3388589E+001, 1.7879915E+001, 2.0337592E+001, 1.3336673E+001, 8.8627683E+000, 9.9150748E+000, 7.1173677E+000, 4.3521165E+000, 9.1504932E+000, 1.0573871E+001, 6.8091130E+000, 4.8208244E+000, 2.7100523E+001, 5.0458880E+001, 3.7697909E+001, 3.9484343E+001, 4.0478075E+001, 4.2836037E+001, 3.3052370E+001, 4.4610731E+001, 3.4130830E+001, 2.5103555E+001, 1.9514897E+001, 3.2355920E+001, 3.9717484E+001, 3.1402904E+001, 3.4254038E+001, 1.9043712E+001, 1.7344116E+001, 1.1454499E+001, 2.1424093E+001, 3.3617165E+001, 2.4433786E+001, 7.2300741E+000, 5.1914624E+000, 5.4576843E+000, 5.7103304E+000, 1.1787243E+001, 2.5479028E+001, 1.4012160E+001, 1.8327849E+000, 2.1263717E+000, 2.2052631E+000, 2.2148821E+000, 2.0207203E+000, 1.6680902E+000, 1.7895267E+000, 1.8637098E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0123285E-001, 2.6934020E-005, 6.7369849E-003, 1.5311242E-004, 1.5842433E-002, 9.4624823E+001, 5.6000000E-001, 5.3379068E-001, 1.3786205E-005
 8.7800142E+001, 5.6173527E+001, 5.2143394E+001, 5.7107386E+001, 3.7791225E+001, 5.0194720E+001, 4.9335785E+001, 4.6397346E+001, 3.2848493E+001, 1.9972438E+001, 1.4617843E+001, 4.0796419E+001, 4.0228549E+001, 4.0258019E+001, 2.7316682E+001, 1.3304035E+001, 1.0544593E+001, 8.0483728E+000, 4.0683499E+001, 2.9684448E+001, 2.5121856E+001, 1.5991184E+001, 8.5228767E+000, 6.4808100E+000, 4.8787341E+000, 6.5272345E+000, 1.0841523E+001, 1.2467812E+001, 6.0713188E+000, 4.2434901E+000, 3.3338767E+000, 2.3664703E+000, 2.7271876E+001, 5.2252966E+001, 5.0812739E+001, 4.1070545E+001, 3.6460706E+001, 2.5412893E+001, 2.2216249E+001, 4.0242403E+001, 3.4080322E+001, 3.6632869E+001, 3.2439733E+001, 3.1017945E+001, 2.0279180E+001, 1.4690025E+001, 2.7624221E+001, 1.3166868E+001, 1.5953375E+001, 2.2062194E+001, 2.0845547E+001, 1.2833555E+001, 1.0624269E+001, 6.2627875E+000, 5.6825895E+000, 7.5425250E+000, 1.3746800E+001, 1.3530081E+001, 7.2019699E+000, 9.7048646E+000, 1.8559890E+000, 2.1024921E+000, 2.1134603E+000, 1.9067753E+000, 1.5862362E+000, 1.2557266E+000, 1.7692197E+000, 1.6014449E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0358996E-001, 1.8830858E-005, 4.9022646E-003, 1.0650297E-004, 1.4076859E-002, 7.2509523E+001, 5.6000000E-001, 5.6740669E-001, 1.0263861E-005
 8.8000110E+001, 6.0773161E+001, 5.6407810E+001, 5.6725866E+001, 4.4788329E+001, 4.8364349E+001, 4.1042928E+001, 3.9752241E+001, 4.2206836E+001, 3.3445194E+001, 2.8480080E+001, 4.9331478E+001, 3.6714023E+001, 2.1416743E+001, 1.9320389E+001, 1.8063055E+001, 1.4625110E+001, 1.8778410E+001, 4.0280441E+001, 2.0621246E+001, 9.1225486E+000, 9.2384709E+000, 9.8120051E+000, 9.2542747E+000, 1.1550352E+001, 8.0562838E+000, 7.0913281E+000, 5.7382096E+000, 4.7649008E+000, 4.1994227E+000, 4.2489584E+000, 4.7386714E+000, 3.1487037E+001, 5.5002040E+001, 4.0070112E+001, 3.9772024E+001, 4.1587280E+001, 4.0114390E+001, 2.9986274E+001, 4.8450366E+001, 3.5274797E+001, 2.5991181E+001, 2.1059653E+001, 2.2552149E+001, 3.6635755E+001, 3.3837484E+001, 3.0925162E+001, 1.3374985E+001, 1.1656205E+001, 8.7611791E+000, 1.8125300E+001, 2.8962043E+001, 2.7122081E+001, 6.8746183E+000, 4.4250782E+000, 4.1423593E+000, 3.8822366E+000, 6.6668671E+000, 1.7101097E+001, 1.6481281E+001, 1.7820685E+000, 1.9990601E+000, 1.9953568E+000, 1.9589613E+000, 1.8028074E+000, 1.5740158E+000, 1.6813015E+000, 1.6457134E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0295787E-001, 2.0840619E-005, 5.3819873E-003, 1.1788318E-004, 1.4561297E-002, 7.8043683E+001, 5.6000000E-001, 5.5859884E-001, 1.1177613E-005
 8.8200057E+001, 5.9985062E+001, 5.5673298E+001, 7.7845414E+001, 3.7807170E+001, 5.2494586E+001, 4.9339698E+001, 4.5429008E+001, 3.2093184E+001, 3.5291485E+001, 3.3602736E+001, 4.3665436E+001, 4.3264077E+001, 3.1623645E+001, 2.3790774E+001, 1.6335479E+001, 1.4138852E+001, 1.5450067E+001, 3.9819936E+001, 2.4291170E+001, 1.9368661E+001, 1.8103478E+001, 1.1993394E+001, 7.9869145E+000, 8.8745314E+000, 8.2816355E+000, 4.8918717E+000, 6.0150409E+000, 5.4110710E+000, 4.5213298E+000, 3.6048431E+000, 3.0630284E+000, 3.1154531E+001, 5.5101806E+001, 4.6423631E+001, 4.5102418E+001, 4.0166324E+001, 3.3658342E+001, 3.1213361E+001, 4.5867434E+001, 3.1488443E+001, 2.6369984E+001, 2.6481616E+001, 2.6976632E+001, 2.1141860E+001, 2.2910631E+001, 3.2497646E+001, 1.2322099E+001, 9.7856888E+000, 1.5059249E+001, 1.3095439E+001, 9.4417454E+000, 1.1237090E+001, 7.0594643E+000, 4.5756932E+000, 4.2777932E+000, 5.3171249E+000, 4.7833181E+000, 4.2942010E+000, 5.3423400E+000, 1.8053479E+000, 1.9814562E+000, 1.9817908E+000, 1.8405975E+000, 1.5853431E+000, 1.3099485E+000, 1.6663338E+000, 1.5448502E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0309436E-001, 2.0145456E-005, 5.2587372E-003, 1.1363551E-004, 1.4473291E-002, 7.7263004E+001, 5.6000000E-001, 5.5963068E-001, 1.0825839E-005
 8.8400194E+001, 7.4051289E+001, 6.8707236E+001, 5.5776072E+001, 3.2741476E+001, 5.0164022E+001, 4.6365442E+001, 3.9241536E+001, 3.5823825E+001, 3.3318004E+001, 3.2963248E+001, 4.3327773E+001, 3.8155373E+001, 2.9472618E+001, 2.1168859E+001, 2.5616509E+001, 3.1501233E+001, 2.2912671E+001, 3.7684354E+001, 2.4757602E+001, 1.4579337E+001, 1.2733532E+001, 1.5875592E+001, 2.0208151E+001, 1.6957215E+001, 1.2042880E+001, 6.1525349E+000, 5.1602214E+000, 4.8514219E+000, 4.3897398E+000, 5.9692122E+000, 6.2678881E+000, 3.2745511E+001, 5.5267070E+001, 4.0581084E+001, 2.9967281E+001, 2.8389950E+001, 3.4224946E+001, 3.2113095E+001, 4.9601452E+001, 3.0966199E+001, 2.9249059E+001, 1.7538875E+001, 1.4367120E+001, 2.6668694E+001, 2.9937267E+001, 3.4219076E+001, 1.6904990E+001, 1.8184760E+001, 6.9739255E+000, 8.1842048E+000, 1.8833723E+001, 1.8002439E+001, 9.6872257E+000, 5.2216988E+000, 5.4111513E+000, 3.3876020E+000, 3.8349981E+000, 7.5932834E+000, 7.1277708E+000, 1.8229416E+000, 2.0129201E+000, 2.0097765E+000, 1.9488089E+000, 1.7941049E+000, 1.5910469E+000, 1.6930650E+000, 1.6367196E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0111382E-001, 2.6357659E-005, 6.7554662E-003, 1.4871054E-004, 1.5993765E-002, 9.6796040E+001, 5.6000000E-001, 5.3016244E-001, 1.3398251E-005
 8.8600003E+001, 7.3804258E+001, 6.8481587E+001, 7.0480794E+001, 3.4305821E+001, 5.7575253E+001, 4.9015073E+001, 4.4526717E+001, 3.7346810E+001, 3.4639599E+001, 2.6843725E+001, 4.4560253E+001, 4.2880677E+001, 4.2173677E+001, 3.3030260E+001, 3.2426325E+001, 3.2547817E+001, 2.6936022E+001, 4.0616916E+001, 2.0610252E+001, 3.1503784E+001, 2.8148763E+001, 2.5647167E+001, 2.4732758E+001, 2.2356733E+001, 7.2102851E+000, 6.1988927E+000, 7.7014997E+000, 7.4834234E+000, 9.2861018E+000, 7.0757694E+000, 8.7740954E+000, 3.4388815E+001, 5.5615189E+001, 4.8412241E+001, 3.8055822E+001, 4.5399555E+001, 3.2378092E+001, 2.1993548E+001, 5.7860012E+001, 4.1132724E+001, 2.2511062E+001, 2.5639194E+001, 3.1269476E+001, 1.7423494E+001, 1.2915498E+001, 3.2558944E+001, 1.8557668E+001, 1.4911608E+001, 1.4480168E+001, 1.3953534E+001, 9.7641560E+000, 7.8607579E+000, 7.8057566E+000, 6.7582284E+000, 7.5442364E+000, 6.2322565E+000, 5.0308049E+000, 4.6136299E+000, 3.9954035E+000, 1.9299105E+000, 2.2046119E+000, 2.1966238E+000, 2.0455245E+000, 1.7411199E+000, 1.4007192E+000, 1.8559859E+000, 1.7193354E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0115088E-001, 2.6425538E-005, 6.7413168E-003, 1.4931628E-004, 1.5953712E-002, 9.4368442E+001, 5.6000000E-001, 5.3400882E-001, 1.3530598E-005
 8.8800054E+001, 7.0027722E+001, 6.4980809E+001, 6.3750252E+001, 3.6135803E+001, 4.7056646E+001, 4.2020434E+001, 4.1534386E+001, 3.8330228E+001, 3.5368157E+001, 3.1952807E+001, 3.9970031E+001, 3.6379297E+001, 3.1496743E+001, 3.2527943E+001, 2.8051059E+001, 2.9761608E+001, 2.7762831E+001, 4.4493626E+001, 2.0663692E+001, 2.0658023E+001, 1.6194227E+001, 2.0888403E+001, 2.4040845E+001, 1.7023232E+001, 7.4722463E+000, 4.8320248E+000, 4.5548870E+000, 5.2907700E+000, 5.5968686E+000, 1.1268455E+001, 6.7913111E+000, 2.8230838E+001, 5.4681236E+001, 4.4935054E+001, 4.8150361E+001, 3.2572837E+001, 3.1704259E+001, 2.8986327E+001, 5.4809302E+001, 3.6501408E+001, 1.7398687E+001, 2.0119028E+001, 1.5303589E+001, 1.6440166E+001, 1.3921295E+001, 2.8674303E+001, 1.7207643E+001, 9.9657544E+000, 9.5195200E+000, 7.3167738E+000, 8.1656206E+000, 7.6486328E+000, 6.9391526E+000, 5.0195750E+000, 5.6501249E+000, 4.8893531E+000, 3.6579419E+000, 3.8197109E+000, 4.2111211E+000, 1.7719704E+000, 1.9733596E+000, 1.9716608E+000, 1.8851027E+000, 1.7235378E+000, 1.5019915E+000, 1.6594035E+000, 1.5833737E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0171011E-001, 2.4530001E-005, 6.3080490E-003, 1.3844290E-004, 1.5533777E-002, 8.9888444E+001, 5.6000000E-001, 5.4030306E-001, 1.2713442E-005
 8.9000059E+001, 7.6668268E+001, 7.1135594E+001, 6.0179389E+001, 4.0673115E+001, 5.1234029E+001, 4.8308319E+001, 4.1589784E+001, 4.0326555E+001, 3.3316254E+001, 2.7023123E+001, 4.7064008E+001, 4.7461144E+001, 3.0895821E+001, 2.9641734E+001, 3.3170026E+001, 2.6142856E+001, 1.3140520E+001, 4.3070381E+001, 3.3471496E+001, 1.1946507E+001, 1.4900631E+001, 2.6531351E+001, 1.8098559E+001, 8.9716956E+000, 1.0250596E+001, 5.8675584E+000, 4.5860175E+000, 5.4925476E+000, 7.3789945E+000, 7.6257961E+000, 4.7389976E+000, 3.0762308E+001, 5.6341310E+001, 5.0748708E+001, 3.5616638E+001, 3.3433449E+001, 3.7740486E+001, 3.0593086E+001, 4.5932464E+001, 3.3339034E+001, 3.1713049E+001, 2.4316944E+001, 2.1343817E+001, 2.2384641E+001, 2.3216538E+001, 3.3766985E+001, 1.7002936E+001, 1.5412434E+001, 1.0851672E+001, 9.3216914E+000, 1.1479485E+001, 1.3088599E+001, 7.1057317E+000, 5.9403685E+000, 5.7210097E+000, 4.6467964E+000, 4.7117732E+000, 4.9363891E+000, 4.7732254E+000, 1.9039717E+000, 2.1261190E+000, 2.1209231E+000, 2.0090647E+000, 1.7686398E+000, 1.4570862E+000, 1.7892341E+000, 1.6888338E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0073690E-001, 2.7802569E-005, 7.0600781E-003, 1.5718612E-004, 1.6265995E-002, 9.7755963E+001, 5.6000000E-001, 5.2930784E-001, 1.4105945E-005
 8.9200151E+001, 7.1381207E+001, 6.6239058E+001, 5.3813894E+001, 3.4140867E+001, 5.7135617E+001, 5.1672681E+001, 4.5695320E+001, 3.8507967E+001, 2.7997755E+001, 2.9481360E+001, 4.7631451E+001, 3.7374089E+001, 3.7219727E+001, 3.7097647E+001, 1.4706606E+001, 1.5402932E+001, 2.3292023E+001, 4.4573224E+001, 2.3119478E+001, 2.6484121E+001, 2.5129072E+001, 8.5145071E+000, 1.1811093E+001, 1.6199228E+001, 7.3678879E+000, 5.2622633E+000, 7.9267259E+000, 7.3856997E+000, 3.8072983E+000, 5.9127794E+000, 7.7239513E+000, 3.3301086E+001, 5.4546561E+001, 4.8279689E+001, 3.3352808E+001, 3.3080360E+001, 3.9830027E+001, 3.4554072E+001, 4.3220933E+001, 3.8352513E+001, 3.2185894E+001, 2.3177052E+001, 2.8326724E+001, 2.4879032E+001, 2.0535782E+001, 2.4849462E+001, 1.8560166E+001, 1.5583323E+001, 1.1207339E+001, 1.3917714E+001, 1.0743907E+001, 1.0297321E+001, 6.6976396E+000, 5.5401021E+000, 5.7024720E+000, 4.9405925E+000, 4.6276231E+000, 4.0635880E+000, 4.7392592E+000, 1.8675290E+000, 2.1444089E+000, 2.1473073E+000, 2.0256784E+000, 1.8039594E+000, 1.5715194E+000, 1.8047608E+000, 1.7030677E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0153953E-001, 2.5360366E-005, 6.4591864E-003, 1.4348812E-004, 1.5645948E-002, 9.1312021E+001, 5.6000000E-001, 5.3825733E-001, 1.3092361E-005
 8.9400025E+001, 6.8826171E+001, 6.3872922E+001, 5.9315692E+001, 3.6076440E+001, 5.4053470E+001, 4.5718774E+001, 3.7261328E+001, 3.9411165E+001, 2.9791285E+001, 1.5852918E+001, 4.2964181E+001, 3.7105890E+001, 3.5881254E+001, 2.8760528E+001, 3.5036770E+001, 2.7496256E+001, 1.3015331E+001, 3.8411358E+001, 2.5594360E+001, 2.8481106E+001, 2.2105378E+001, 2.6595022E+001, 2.5595150E+001, 1.1696529E+001, 6.8754633E+000, 5.8223106E+000, 8.0555828E+000, 6.5763273E+000, 1.2242109E+001, 1.3585349E+001, 6.6250622E+000, 3.0380669E+001, 5.1562661E+001, 4.0719370E+001, 3.7223219E+001, 4.1837396E+001, 3.7015885E+001, 2.1196873E+001, 4.8489122E+001, 3.4123133E+001, 2.8177922E+001, 2.3014407E+001, 3.0600671E+001, 3.0166153E+001, 2.5481816E+001, 3.0853771E+001, 1.5151097E+001, 1.1937116E+001, 1.2365922E+001, 1.9102340E+001, 2.2009070E+001, 1.9058614E+001, 7.4320393E+000, 5.1929776E+000, 4.8693820E+000, 5.7625612E+000, 1.0567722E+001, 1.2203684E+001, 9.4701172E+000, 1.8751113E+000, 2.1822521E+000, 2.2582123E+000, 2.2447976E+000, 2.0219797E+000, 1.6286393E+000, 1.8369099E+000, 1.8892715E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0185972E-001, 2.4435641E-005, 6.2232050E-003, 1.3836315E-004, 1.5395244E-002, 8.8652799E+001, 5.6000000E-001, 5.4229374E-001, 1.2712650E-005
