s,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,m3/s,kg/s,kg/s
 9.2000125E+001, 3.8918262E+001, 3.6075401E+001, 3.2859128E+001, 2.3207958E+001, 4.8043736E+001, 4.7839359E+001, 4.0672736E+001, 2.3118489E+001, 1.3580005E+001, 9.0115398E+000, 3.7908034E+001, 2.8263498E+001, 2.3870986E+001, 2.4414599E+001, 1.3459363E+001, 7.1040447E+000, 4.0010345E+000, 3.4358499E+001, 1.6704991E+001, 2.0936484E+001, 1.6659928E+001, 7.5069266E+000, 3.9532173E+000, 2.4143786E+000, 1.0063286E+001, 7.6478762E+000, 6.4388656E+000, 6.3434202E+000, 2.8810959E+000, 1.4127995E+000, 7.9805488E-001, 2.2846941E+001, 5.3311232E+001, 4.4869707E+001, 3.1714165E+001, 1.6635683E+001, 1.2170250E+001, 9.6284336E+000, 4.5034656E+001, 2.8423400E+001, 3.3602314E+001, 2.2453333E+001, 8.3363314E+000, 5.1287118E+000, 5.2360863E+000, 1.9902436E+001, 1.1830205E+001, 1.7703279E+001, 1.0541567E+001, 4.7344179E+000, 3.2832749E+000, 3.5159976E+000, 6.4550443E+000, 5.4032929E+000, 6.9784756E+000, 3.8974205E+000, 2.4607753E+000, 2.0333168E+000, 1.8002210E+000, 1.5080404E+000, 1.6520612E+000, 1.5645292E+000, 1.2951548E+000, 9.6104940E-001, 6.9475439E-001, 1.3868777E+000, 1.0824794E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0568435E-001, 8.3383536E-006, 3.0242389E-003, 4.2519881E-005, 1.2712402E-002, 5.5314204E+001, 5.6000000E-001, 5.9710848E-001, 4.7903174E-006
 9.2200110E+001, 3.6457626E+001, 3.3795970E+001, 3.4069050E+001, 2.7615093E+001, 5.1863529E+001, 3.4282223E+001, 2.1718662E+001, 1.6361726E+001, 1.4492690E+001, 9.5704458E+000, 4.0553253E+001, 3.1453268E+001, 1.5532066E+001, 7.2038962E+000, 1.2004423E+001, 1.6302359E+001, 1.0785740E+001, 3.8050030E+001, 1.8277342E+001, 7.9145863E+000, 5.2712619E+000, 8.0535302E+000, 1.0633230E+001, 8.4718043E+000, 8.1294244E+000, 1.0288232E+001, 3.3018877E+000, 3.2257763E+000, 3.5437636E+000, 3.5764810E+000, 2.2581484E+000, 2.4557911E+001, 5.7726599E+001, 3.2570756E+001, 1.0437033E+001, 1.3267010E+001, 1.1051339E+001, 7.9703072E+000, 4.5254248E+001, 4.0476985E+001, 2.1113797E+001, 6.8498093E+000, 8.8748583E+000, 7.1419093E+000, 6.1506511E+000, 2.6445506E+001, 1.8892625E+001, 1.4245929E+001, 4.5003688E+000, 4.3693210E+000, 3.7323222E+000, 3.5919820E+000, 6.4448557E+000, 5.3870023E+000, 5.2067807E+000, 2.8517209E+000, 1.6466419E+000, 1.8417369E+000, 2.2081507E+000, 1.4018058E+000, 1.4984469E+000, 1.3354761E+000, 1.1032787E+000, 8.5649559E-001, 6.3857012E-001, 1.2562959E+000, 9.1928847E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0596620E-001, 7.7333710E-006, 2.8322426E-003, 3.9441298E-005, 1.2477091E-002, 5.2313416E+001, 5.6000000E-001, 6.0256247E-001, 4.4843020E-006
 9.2400234E+001, 3.8042085E+001, 3.5264548E+001, 3.3208054E+001, 2.1033068E+001, 4.1288000E+001, 4.8012429E+001, 3.7738354E+001, 2.1651023E+001, 5.3051528E+000, 3.2073316E+000, 3.5923299E+001, 2.3728703E+001, 2.4178020E+001, 2.4653438E+001, 1.4889524E+001, 2.8083345E+000, 2.1968947E+000, 2.6713589E+001, 1.0618934E+001, 1.8608617E+001, 1.5602517E+001, 1.0248747E+001, 2.4375611E+000, 1.9730376E+000, 7.6827191E+000, 4.5587243E+000, 7.6386364E+000, 6.6424500E+000, 4.1469294E+000, 1.5771167E+000, 1.1722946E+000, 2.4063399E+001, 4.2917850E+001, 4.6010760E+001, 3.8609982E+001, 1.8195702E+001, 4.3198614E+000, 3.4481914E+000, 3.7535089E+001, 1.8295737E+001, 2.9258232E+001, 3.3416739E+001, 1.2623821E+001, 2.5533932E+000, 1.7531944E+000, 2.0128276E+001, 7.3361211E+000, 1.9079733E+001, 2.4761079E+001, 9.2883012E+000, 2.0890557E+000, 1.0759727E+000, 5.8501395E+000, 3.7223354E+000, 1.0857598E+001, 1.2504678E+001, 5.2355742E+000, 1.1039610E+000, 5.4362027E-001, 1.4308048E+000, 1.6073867E+000, 1.5816016E+000, 1.3240794E+000, 9.6731589E-001, 6.5818372E-001, 1.3488818E+000, 1.1067441E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0581313E-001, 8.1041565E-006, 2.9396880E-003, 4.1402710E-005, 1.2602204E-002, 5.3425558E+001, 5.6000000E-001, 6.0043513E-001, 4.6821712E-006
 9.2600133E+001, 4.7636134E+001, 4.4148868E+001, 3.4976252E+001, 2.4160445E+001, 4.6537797E+001, 3.8780214E+001, 2.3265743E+001, 2.0226379E+001, 1.1898593E+001, 4.8977423E+000, 3.7266267E+001, 3.3599907E+001, 1.9619932E+001, 8.2528298E+000, 1.1581262E+001, 8.7848215E+000, 3.0511340E+000, 3.6083101E+001, 1.7635124E+001, 8.7010241E+000, 5.7102976E+000, 1.2146301E+001, 7.0769120E+000, 2.0391427E+000, 6.5811493E+000, 5.7925986E+000, 3.4733176E+000, 3.0325436E+000, 5.5218583E+000, 3.0369490E+000, 1.3687599E+000, 2.2984579E+001, 4.6895601E+001, 3.5077642E+001, 1.5232301E+001, 1.2844761E+001, 1.0335719E+001, 5.1110103E+000, 4.4601460E+001, 3.0290060E+001, 1.3147844E+001, 5.5671788E+000, 8.7751102E+000, 9.5302306E+000, 4.1868190E+000, 2.6775711E+001, 1.5798033E+001, 6.3413896E+000, 3.7189708E+000, 7.5961315E+000, 8.0939609E+000, 2.8745663E+000, 5.9235272E+000, 5.6509927E+000, 3.0891212E+000, 2.7853573E+000, 6.0957156E+000, 1.1295214E+001, 2.5651754E+000, 1.3672605E+000, 1.4747864E+000, 1.3663474E+000, 1.2200167E+000, 9.5205332E-001, 6.8607846E-001, 1.2361612E+000, 1.0182923E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0470201E-001, 1.0405759E-005, 3.6903030E-003, 5.2967696E-005, 1.3534266E-002, 6.4061290E+001, 5.6000000E-001, 5.8153294E-001, 5.8177372E-006
 9.2800160E+001, 3.5057125E+001, 3.2496580E+001, 3.8987932E+001, 3.3641480E+001, 4.0469706E+001, 4.0652368E+001, 4.2851333E+001, 3.0576016E+001, 1.2659077E+001, 6.8080333E+000, 4.0016030E+001, 1.9267484E+001, 1.9912939E+001, 2.9789008E+001, 2.8307374E+001, 1.2421130E+001, 5.6545625E+000, 3.2448468E+001, 1.4860801E+001, 1.5847392E+001, 2.1657592E+001, 2.5968194E+001, 1.5515122E+001, 4.6584914E+000, 7.8009008E+000, 3.5738379E+000, 4.3430584E+000, 6.6999596E+000, 1.0340287E+001, 6.6126720E+000, 1.5549756E+000, 2.3110699E+001, 4.7090452E+001, 4.3302965E+001, 3.6426867E+001, 2.4161394E+001, 1.0848305E+001, 5.3603594E+000, 4.0110288E+001, 2.6395019E+001, 2.5823698E+001, 1.9306711E+001, 1.7156389E+001, 5.0151228E+000, 3.2148207E+000, 2.8770082E+001, 9.1454812E+000, 1.2282840E+001, 1.1733841E+001, 9.2037306E+000, 3.5489802E+000, 2.7686007E+000, 6.1382477E+000, 3.7671600E+000, 4.3300367E+000, 5.1609719E+000, 4.1504145E+000, 2.4505138E+000, 2.4702906E+000, 1.4776889E+000, 1.6551816E+000, 1.6304647E+000, 1.4624680E+000, 1.1384564E+000, 8.1848664E-001, 1.3894821E+000, 1.2244230E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0613088E-001, 7.2580323E-006, 2.7108912E-003, 3.6807255E-005, 1.2347314E-002, 5.0926675E+001, 5.6000000E-001, 6.0510160E-001, 4.2269337E-006
 9.3000188E+001, 3.1899616E+001, 2.9572446E+001, 5.0127830E+001, 2.5500571E+001, 4.7413383E+001, 3.5888678E+001, 2.1348283E+001, 1.0591438E+001, 7.3717529E+000, 3.1340432E+000, 4.3824784E+001, 3.8068414E+001, 2.0279497E+001, 1.0965290E+001, 6.0834471E+000, 9.7079365E+000, 4.2707236E+000, 3.9306813E+001, 1.9805137E+001, 1.2688455E+001, 8.0664674E+000, 4.7968441E+000, 1.0832313E+001, 6.6718086E+000, 7.8608430E+000, 5.1325012E+000, 3.4663905E+000, 2.2738360E+000, 3.0407106E+000, 1.0267345E+001, 8.7451512E+000, 2.5371736E+001, 4.6844448E+001, 3.4665049E+001, 2.7119482E+001, 1.6091290E+001, 8.7419892E+000, 3.9870664E+000, 4.4727791E+001, 3.2208704E+001, 2.2155365E+001, 1.5664348E+001, 1.0320110E+001, 5.8262357E+000, 3.1766720E+000, 2.9381264E+001, 1.9366818E+001, 7.0929717E+000, 7.4537219E+000, 6.6615530E+000, 4.5668494E+000, 2.6867634E+000, 6.4825331E+000, 5.1505607E+000, 2.8908909E+000, 2.2505768E+000, 2.1991191E+000, 2.3914827E+000, 1.5623967E+000, 1.4027619E+000, 1.4866692E+000, 1.3299344E+000, 1.1268736E+000, 9.0768331E-001, 6.8954257E-001, 1.2462364E+000, 9.3908100E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0646692E-001, 6.6175507E-006, 2.4880668E-003, 3.3690713E-005, 1.2061394E-002, 4.7625552E+001, 5.6000000E-001, 6.1135872E-001, 3.8947796E-006
 9.3200192E+001, 3.6679176E+001, 3.4001868E+001, 3.3689061E+001, 2.5435477E+001, 4.8469022E+001, 4.0426078E+001, 3.0531377E+001, 2.1985662E+001, 1.3783368E+001, 3.2621052E+000, 4.4966876E+001, 3.0019412E+001, 2.4586249E+001, 2.0684882E+001, 1.8248046E+001, 1.0574072E+001, 2.8152288E+000, 3.7963155E+001, 1.6943188E+001, 1.1860684E+001, 1.3356135E+001, 1.5956940E+001, 1.0858887E+001, 2.3150782E+000, 7.7636389E+000, 4.8267232E+000, 4.1553381E+000, 5.3868605E+000, 8.4677085E+000, 4.4188276E+000, 1.1418788E+000, 3.9152085E+001, 3.9239615E+001, 3.5196228E+001, 2.9076484E+001, 2.4590235E+001, 1.4866464E+001, 4.9653478E+000, 5.0546426E+001, 3.0326724E+001, 2.7413063E+001, 1.8619860E+001, 2.0954483E+001, 1.5335670E+001, 3.9316863E+000, 1.7589928E+001, 1.3782174E+001, 1.7096394E+001, 1.2287500E+001, 1.3680236E+001, 1.0257748E+001, 2.9642265E+000, 6.4075983E+000, 5.7354403E+000, 5.1189995E+000, 3.7629840E+000, 4.1667454E+000, 5.7429981E+000, 3.0498402E+000, 1.4533518E+000, 1.6003158E+000, 1.5215859E+000, 1.2998608E+000, 9.9559085E-001, 7.2752829E-001, 1.3428148E+000, 1.0860689E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0596075E-001, 7.7821430E-006, 2.8387467E-003, 3.9754941E-005, 1.2479283E-002, 5.2108302E+001, 5.6000000E-001, 6.0287064E-001, 4.5148727E-006
 9.3400022E+001, 5.3927375E+001, 4.9973067E+001, 3.5221392E+001, 2.4359994E+001, 5.3120332E+001, 3.5297024E+001, 2.1362678E+001, 1.3705882E+001, 8.8660787E+000, 7.8712464E+000, 4.3199813E+001, 4.4184142E+001, 2.9217321E+001, 1.5063179E+001, 5.1943784E+000, 5.6224015E+000, 8.0305952E+000, 3.6927434E+001, 2.4106926E+001, 2.1797626E+001, 1.1299538E+001, 2.9111954E+000, 4.1603416E+000, 6.2324953E+000, 8.6407670E+000, 6.7870767E+000, 9.3993137E+000, 6.2326370E+000, 1.6271986E+000, 2.4756216E+000, 3.2717648E+000, 3.2303584E+001, 5.3359215E+001, 2.7075725E+001, 1.3930023E+001, 1.2789596E+001, 7.6197760E+000, 7.2889054E+000, 5.0153767E+001, 3.1850370E+001, 1.1961966E+001, 7.3972391E+000, 5.4655150E+000, 4.4088600E+000, 7.0267577E+000, 2.2099606E+001, 2.0645202E+001, 8.3374868E+000, 4.6676939E+000, 3.5463639E+000, 4.4500354E+000, 6.0788408E+000, 6.9410948E+000, 7.1351885E+000, 4.1322667E+000, 2.8762714E+000, 3.3822206E+000, 3.7304508E+000, 3.7966215E+000, 1.5239297E+000, 1.5950389E+000, 1.3886415E+000, 1.1088843E+000, 8.1959169E-001, 5.9833342E-001, 1.3383189E+000, 9.2365348E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0392797E-001, 1.2032643E-005, 4.2149768E-003, 6.1185403E-005, 1.4181041E-002, 7.2433326E+001, 5.6000000E-001, 5.6742316E-001, 6.5602203E-006
 9.3600039E+001, 4.0066279E+001, 3.7139167E+001, 3.2302401E+001, 2.4105529E+001, 4.4205463E+001, 3.9558333E+001, 3.0771287E+001, 1.4414148E+001, 5.6933921E+000, 2.8466629E+000, 3.7818279E+001, 2.7320562E+001, 2.7177136E+001, 2.6138296E+001, 1.5004457E+001, 5.6666720E+000, 1.8816456E+000, 3.3894853E+001, 1.6203612E+001, 1.9448339E+001, 2.3834017E+001, 1.6469751E+001, 5.4528683E+000, 1.1568729E+000, 5.8264546E+000, 4.5152110E+000, 8.2134667E+000, 1.5676335E+001, 1.2123498E+001, 3.0205278E+000, 8.0023716E-001, 2.6139995E+001, 4.0246146E+001, 3.5871511E+001, 2.5220980E+001, 1.1963581E+001, 5.6045560E+000, 2.0832072E+000, 3.9295050E+001, 2.7649529E+001, 1.9521274E+001, 1.6285130E+001, 6.3094400E+000, 3.7605469E+000, 1.5083403E+000, 2.9343822E+001, 9.1616032E+000, 1.3328436E+001, 1.5738470E+001, 4.6050627E+000, 3.0730592E+000, 1.4406199E+000, 5.6631817E+000, 3.9042948E+000, 8.3734948E+000, 8.8808414E+000, 2.6385136E+000, 2.1871525E+000, 1.5376494E+000, 1.4288194E+000, 1.5951939E+000, 1.5254938E+000, 1.2763268E+000, 9.3809584E-001, 6.4644550E-001, 1.3384327E+000, 1.0663032E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0558622E-001, 8.5707752E-006, 3.0927240E-003, 4.3741089E-005, 1.2792915E-002, 5.5978310E+001, 5.6000000E-001, 5.9571158E-001, 4.9119560E-006
 9.3800146E+001, 4.4428515E+001, 4.1182754E+001, 3.5997759E+001, 2.8833096E+001, 4.7132413E+001, 3.1482574E+001, 2.1965971E+001, 1.8068813E+001, 9.5277643E+000, 4.5255103E+000, 4.2732040E+001, 2.2088179E+001, 1.8449162E+001, 1.9139765E+001, 9.1424332E+000, 7.9955411E+000, 4.5782809E+000, 4.1797922E+001, 1.3821492E+001, 1.5743880E+001, 1.2777510E+001, 6.6290693E+000, 5.4256935E+000, 5.0812831E+000, 1.1528622E+001, 4.0400915E+000, 6.6318780E+000, 4.9492893E+000, 2.0849179E+000, 3.4048799E+000, 3.2130476E+000, 3.0496138E+001, 5.4526606E+001, 3.8025770E+001, 2.2404872E+001, 1.4328531E+001, 6.5773804E+000, 4.2995580E+000, 4.6049506E+001, 3.4039945E+001, 2.4048653E+001, 1.4997456E+001, 7.3428503E+000, 4.3867159E+000, 2.9244264E+000, 4.1430522E+001, 1.3123973E+001, 9.4421902E+000, 5.1576887E+000, 4.6407458E+000, 2.8826398E+000, 2.0727269E+000, 7.5637085E+000, 4.1105674E+000, 2.9309287E+000, 3.4022312E+000, 2.3125751E+000, 1.7984259E+000, 1.1039197E+000, 1.4581712E+000, 1.5113077E+000, 1.3563541E+000, 1.1084426E+000, 8.2226163E-001, 5.8496590E-001, 1.2671182E+000, 9.2382331E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0508209E-001, 9.8628002E-006, 3.4519317E-003, 5.0686565E-005, 1.3200095E-002, 6.0032839E+001, 5.6000000E-001, 5.8854701E-001, 5.5823022E-006
 9.4000114E+001, 2.9627859E+001, 2.7469291E+001, 3.8667945E+001, 2.6927093E+001, 5.0041888E+001, 4.6499322E+001, 2.6279651E+001, 1.7959605E+001, 1.0961155E+001, 8.1716080E+000, 4.3568638E+001, 3.5095729E+001, 1.7737970E+001, 1.2277285E+001, 8.3285219E+000, 5.2979766E+000, 4.8088762E+000, 3.8971070E+001, 1.6548944E+001, 9.0559542E+000, 7.1348290E+000, 5.3311419E+000, 3.4153780E+000, 2.9991931E+000, 7.2580669E+000, 4.8254355E+000, 4.1151188E+000, 3.0518718E+000, 3.4409785E+000, 1.6797032E+000, 1.6881309E+000, 3.0784281E+001, 5.3273753E+001, 4.3524663E+001, 3.0913437E+001, 1.9399521E+001, 1.2545608E+001, 6.4899953E+000, 5.0009933E+001, 3.1648235E+001, 3.1566162E+001, 2.7824951E+001, 1.1749116E+001, 5.0810834E+000, 3.8941358E+000, 3.3855564E+001, 1.0575383E+001, 1.5987839E+001, 1.7661573E+001, 5.1354051E+000, 2.4510316E+000, 2.6229197E+000, 6.4962493E+000, 4.4482052E+000, 6.3106473E+000, 6.5127045E+000, 1.5702486E+000, 9.9408975E-001, 1.6379067E+000, 1.4569815E+000, 1.5740201E+000, 1.4259878E+000, 1.1609853E+000, 8.4673945E-001, 5.9710521E-001, 1.3204136E+000, 9.6845195E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0670888E-001, 6.2082770E-006, 2.3315294E-003, 3.1802427E-005, 1.1852107E-002, 4.4934863E+001, 5.6000000E-001, 6.1655187E-001, 3.6856186E-006
 9.4200124E+001, 5.1623110E+001, 4.7850289E+001, 3.1287548E+001, 3.0612423E+001, 4.6700393E+001, 3.7582118E+001, 3.0236884E+001, 2.9783811E+001, 2.0253092E+001, 1.7130833E+001, 4.0494127E+001, 2.6321043E+001, 1.4900724E+001, 1.2941351E+001, 1.5383948E+001, 1.2444701E+001, 8.2809829E+000, 3.4900001E+001, 1.2732840E+001, 1.0207312E+001, 8.4289011E+000, 8.4387854E+000, 7.7686490E+000, 5.1925357E+000, 8.9395907E+000, 4.2593149E+000, 3.1471702E+000, 3.1360996E+000, 3.3784635E+000, 3.1065487E+000, 2.3844653E+000, 2.7632843E+001, 4.8070369E+001, 3.8951349E+001, 3.0422537E+001, 2.8895717E+001, 2.6064834E+001, 1.7926343E+001, 5.1484329E+001, 3.2482427E+001, 2.0207686E+001, 1.2251426E+001, 1.9332556E+001, 2.0504360E+001, 1.3090140E+001, 2.8544518E+001, 1.5437218E+001, 9.9204098E+000, 6.4260772E+000, 1.4266989E+001, 1.0886861E+001, 5.3708594E+000, 6.6343526E+000, 3.9804406E+000, 3.1509358E+000, 3.1173814E+000, 5.6065293E+000, 3.2032113E+000, 1.9907545E+000, 1.4691710E+000, 1.6044238E+000, 1.5151692E+000, 1.3471436E+000, 1.0891510E+000, 8.3274429E-001, 1.3462418E+000, 1.1266226E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0421351E-001, 1.2101994E-005, 4.0718133E-003, 6.2743068E-005, 1.3900026E-002, 6.8337786E+001, 5.6000000E-001, 5.7431193E-001, 6.6795966E-006
 9.4400050E+001, 3.8306230E+001, 3.5510405E+001, 3.2704863E+001, 2.7672564E+001, 5.1251045E+001, 4.0663015E+001, 2.9761027E+001, 1.6432825E+001, 9.4448421E+000, 4.2824111E+000, 3.9878477E+001, 3.6777922E+001, 1.7660053E+001, 1.6132058E+001, 1.0342894E+001, 5.8507353E+000, 4.0412429E+000, 3.7250493E+001, 1.9727807E+001, 1.0621155E+001, 8.2730317E+000, 5.7999488E+000, 4.0986800E+000, 3.7028736E+000, 6.7984191E+000, 5.7978288E+000, 4.4361643E+000, 2.6736526E+000, 1.7927445E+000, 1.2290201E+000, 2.0426383E+000, 2.6710722E+001, 5.2242677E+001, 3.7285880E+001, 2.4675429E+001, 1.2470328E+001, 4.1041317E+000, 3.3768675E+000, 4.3725723E+001, 3.6973812E+001, 2.1046597E+001, 1.4327648E+001, 5.3924733E+000, 2.2978309E+000, 2.7181380E+000, 2.2633378E+001, 1.8768301E+001, 1.1032724E+001, 9.3301801E+000, 3.3086811E+000, 1.5790864E+000, 1.8380500E+000, 6.2168519E+000, 6.4435020E+000, 3.4380081E+000, 2.6768033E+000, 1.5857547E+000, 1.2084451E+000, 1.0131225E+000, 1.4458560E+000, 1.5068628E+000, 1.3228701E+000, 1.0526852E+000, 7.5976736E-001, 5.3066664E-001, 1.2633055E+000, 8.7643674E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0578496E-001, 8.2426378E-006, 2.9647484E-003, 4.2245168E-005, 1.2620753E-002, 5.4262342E+001, 5.6000000E-001, 5.9887053E-001, 4.7496686E-006
 9.4600140E+001, 4.1717992E+001, 3.8670657E+001, 3.5276775E+001, 2.2356617E+001, 4.6359200E+001, 3.9187768E+001, 2.4601878E+001, 2.4130830E+001, 2.1406024E+001, 1.2718675E+001, 3.8623021E+001, 2.1134396E+001, 1.5625679E+001, 1.2037919E+001, 1.2668294E+001, 1.1142352E+001, 7.8005608E+000, 2.8119216E+001, 9.8965811E+000, 9.2317604E+000, 7.2526845E+000, 6.6787652E+000, 5.5610884E+000, 5.1103923E+000, 6.1787541E+000, 4.0141879E+000, 4.8072511E+000, 3.6896977E+000, 2.4907242E+000, 1.8161761E+000, 1.6642847E+000, 2.4531105E+001, 4.5696919E+001, 3.9653467E+001, 3.2349490E+001, 2.3314390E+001, 1.3433824E+001, 8.8003029E+000, 3.9241484E+001, 2.6874136E+001, 2.7550175E+001, 2.6089351E+001, 1.2762472E+001, 7.1169553E+000, 4.7794495E+000, 2.3871297E+001, 1.0088824E+001, 1.8573893E+001, 1.8148105E+001, 7.0377914E+000, 3.9195010E+000, 2.2645375E+000, 6.0123677E+000, 4.0138459E+000, 7.1184853E+000, 6.5645150E+000, 2.9264177E+000, 1.4830140E+000, 9.7684400E-001, 1.4038170E+000, 1.5235804E+000, 1.4435327E+000, 1.2181924E+000, 9.1840153E-001, 6.6359140E-001, 1.2775082E+000, 1.0172210E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0538445E-001, 9.1082711E-006, 3.2380218E-003, 4.6660650E-005, 1.2954619E-002, 5.8156644E+001, 5.6000000E-001, 5.9193064E-001, 5.1860718E-006
 9.4800035E+001, 4.1634535E+001, 3.8594138E+001, 4.1347324E+001, 2.3916593E+001, 4.6072554E+001, 4.6387851E+001, 3.0855723E+001, 1.8012286E+001, 1.4090297E+001, 1.2581618E+001, 3.6895471E+001, 3.1534872E+001, 2.7203425E+001, 1.8945474E+001, 1.0000717E+001, 7.0983346E+000, 9.1580520E+000, 3.5874207E+001, 1.8337968E+001, 1.1986351E+001, 1.0543848E+001, 6.1309784E+000, 3.6634675E+000, 5.6565170E+000, 6.5685700E+000, 4.2214300E+000, 3.8155821E+000, 2.6318981E+000, 1.9455635E+000, 1.6813775E+000, 1.8416278E+000, 3.1508312E+001, 4.6117693E+001, 4.4307897E+001, 2.4323406E+001, 1.3955051E+001, 1.3386517E+001, 1.0169556E+001, 4.0216751E+001, 2.8197780E+001, 3.0046356E+001, 1.1607006E+001, 8.1040630E+000, 9.0796006E+000, 6.5763739E+000, 2.3301794E+001, 1.0948880E+001, 1.7100886E+001, 5.9792305E+000, 5.4586631E+000, 5.5221160E+000, 4.1522534E+000, 6.8173355E+000, 4.4868327E+000, 5.7814120E+000, 3.7581922E+000, 2.6746533E+000, 1.8506476E+000, 2.3930684E+000, 1.4237118E+000, 1.5050833E+000, 1.3830379E+000, 1.1444776E+000, 8.7426022E-001, 6.4006012E-001, 1.2617798E+000, 9.5449425E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0538012E-001, 9.1671205E-006, 3.2447014E-003, 4.7047621E-005, 1.2955079E-002, 5.7840724E+001, 5.6000000E-001, 5.9252473E-001, 5.2248016E-006
 9.5000021E+001, 3.9305584E+001, 3.6437191E+001, 3.5782960E+001, 3.0112102E+001, 4.6346649E+001, 3.6318974E+001, 2.9810266E+001, 2.2208382E+001, 1.9596095E+001, 9.8275296E+000, 4.0283583E+001, 3.5272256E+001, 2.1192852E+001, 1.7473121E+001, 1.4595251E+001, 1.3854198E+001, 6.0483426E+000, 4.0569945E+001, 1.4499235E+001, 1.1618249E+001, 1.0414952E+001, 1.0954515E+001, 1.0715490E+001, 4.5780967E+000, 6.4879072E+000, 3.9569552E+000, 4.8860748E+000, 3.3861547E+000, 5.2404943E+000, 3.7978379E+000, 2.1814913E+000, 2.9459115E+001, 4.6451774E+001, 3.8231764E+001, 3.1245910E+001, 2.0442318E+001, 1.1997099E+001, 7.0993062E+000, 4.5497123E+001, 2.4121175E+001, 2.0351311E+001, 2.0435125E+001, 1.2737922E+001, 7.3328635E+000, 5.0411694E+000, 2.1811205E+001, 1.0899877E+001, 1.1119296E+001, 1.2247409E+001, 8.3463416E+000, 3.5613946E+000, 3.4524144E+000, 6.2013867E+000, 3.9253479E+000, 4.7255842E+000, 4.7973171E+000, 3.0989688E+000, 1.8574862E+000, 1.3995773E+000, 1.4058909E+000, 1.5336738E+000, 1.4220759E+000, 1.2033537E+000, 9.1877639E-001, 6.7340460E-001, 1.2860725E+000, 1.0043214E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0562820E-001, 8.6549018E-006, 3.0772386E-003, 4.4476870E-005, 1.2746784E-002, 5.5886138E+001, 5.6000000E-001, 5.9607378E-001, 4.9633463E-006
