cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 1.8525510E+001, 1.0807469E+003, 1.0858361E+003, 3.0653771E+000, 1.9098954E+002, 3.0149949E+002, 1.2761086E+000, 8.3088905E-002, 5.6408637E-002, 1.5386079E-002, 5.1079962E-003, 9.5002125E-002, 1.3541469E-002, 7.2468606E-001, 1.6064143E-002, 3.0122641E-003
 2.0556122E+001, 1.0556877E+003, 1.0566648E+003, 3.1613628E+000, 2.0225603E+002, 3.1312558E+002, 1.3377470E+000, 8.9885199E-002, 5.4176730E-002, 1.3583615E-002, 4.2646234E-003, 9.0356996E-002, 1.1944662E-002, 7.2967605E-001, 1.4173847E-002, 2.7121070E-003
 2.2586735E+001, 1.0293987E+003, 1.0263921E+003, 3.2400768E+000, 2.1245971E+002, 3.2340541E+002, 1.3882313E+000, 9.6679128E-002, 5.1867680E-002, 1.1870207E-002, 3.5148551E-003, 8.5684009E-002, 1.0427202E-002, 7.3448397E-001, 1.2377505E-002, 2.4244809E-003
 2.4617347E+001, 1.0030624E+003, 9.9650350E+002, 3.3063014E+000, 2.2091232E+002, 3.3184504E+002, 1.4252251E+000, 1.0325028E-001, 4.9591899E-002, 1.0260105E-002, 2.8475091E-003, 8.1147248E-002, 9.0014883E-003, 7.3903229E-001, 1.0688871E-002, 2.1527672E-003
 2.6647959E+001, 9.7627692E+002, 9.6661628E+002, 3.3632926E+000, 2.2738789E+002, 3.3801233E+002, 1.4458607E+000, 1.0965591E-001, 4.7317341E-002, 8.7548697E-003, 2.2598391E-003, 7.6704125E-002, 7.6689868E-003, 7.4333851E-001, 9.1114978E-003, 1.8970600E-003
 2.8678571E+001, 9.4798212E+002, 9.3539564E+002, 3.4100038E+000, 2.3228079E+002, 3.4247005E+002, 1.4553234E+000, 1.1603362E-001, 4.4953996E-002, 7.3726366E-003, 1.7633197E-003, 7.2247054E-002, 6.4460342E-003, 7.4741329E-001, 7.6638558E-003, 1.6589096E-003
 3.0709184E+001, 9.1807686E+002, 9.0256258E+002, 3.4441359E+000, 2.3540416E+002, 3.4509943E+002, 1.4581485E+000, 1.2242546E-001, 4.2473713E-002, 6.1216386E-003, 1.3491835E-003, 6.7744692E-002, 5.3400164E-003, 7.5126532E-001, 6.3541690E-003, 1.4391587E-003
 3.2739796E+001, 8.8674260E+002, 8.6811057E+002, 3.4630411E+000, 2.3677943E+002, 3.4634222E+002, 1.4588078E+000, 1.2884014E-001, 3.9882240E-002, 4.9892972E-003, 1.0093361E-003, 6.3193885E-002, 4.3397388E-003, 7.5491918E-001, 5.1697233E-003, 1.2360634E-003
 3.4770408E+001, 8.5475393E+002, 8.3307033E+002, 3.4655437E+000, 2.3644151E+002, 3.4585392E+002, 1.4654188E+000, 1.3509075E-001, 3.7287868E-002, 3.9675421E-003, 7.4019529E-004, 5.8736132E-002, 3.4377668E-003, 7.5833056E-001, 4.1020381E-003, 1.0497520E-003
 3.6801020E+001, 8.2295059E+002, 7.9877168E+002, 3.4626086E+000, 2.3422733E+002, 3.4283501E+002, 1.4664254E+000, 1.4095566E-001, 3.4772445E-002, 3.1081795E-003, 5.3634408E-004, 5.4529349E-002, 2.6799531E-003, 7.6136944E-001, 3.2065233E-003, 8.8924328E-004
 3.8831633E+001, 7.9196922E+002, 7.6602795E+002, 3.4578336E+000, 2.2954247E+002, 3.3660863E+002, 1.4585448E+000, 1.4635249E-001, 3.2381009E-002, 2.4126082E-003, 3.8669457E-004, 5.0636604E-002, 2.0674325E-003, 7.6401682E-001, 2.4840654E-003, 7.5521113E-004
 4.0862245E+001, 7.6174938E+002, 7.3485402E+002, 3.4526339E+000, 2.2283114E+002, 3.2748456E+002, 1.4416736E+000, 1.5131962E-001, 3.0111955E-002, 1.8577979E-003, 2.7581090E-004, 4.7035494E-002, 1.5797375E-003, 7.6632502E-001, 1.9092253E-003, 6.4398819E-004
 4.2892857E+001, 7.3204916E+002, 7.0495905E+002, 3.4438818E+000, 2.1473164E+002, 3.1585054E+002, 1.4213445E+000, 1.5593033E-001, 2.7946994E-002, 1.4167831E-003, 1.9416021E-004, 4.3677232E-002, 1.1929428E-003, 7.6835776E-001, 1.4535817E-003, 5.5125304E-004
 4.4923469E+001, 7.0384852E+002, 6.7731826E+002, 3.4305878E+000, 2.0547201E+002, 3.0212531E+002, 1.4005514E+000, 1.6010365E-001, 2.5941225E-002, 1.0760606E-003, 1.3518819E-004, 4.0625562E-002, 8.9491311E-004, 7.7011225E-001, 1.1018914E-003, 4.7549622E-004
 4.6954082E+001, 6.7688924E+002, 6.5141572E+002, 3.4155241E+000, 1.9518105E+002, 2.8695366E+002, 1.3731450E+000, 1.6394006E-001, 2.4068166E-002, 7.9945046E-004, 9.2896718E-005, 3.7812332E-002, 6.5355210E-004, 7.7166975E-001, 8.1644496E-004, 4.1095348E-004
 4.8984694E+001, 6.5172818E+002, 6.2740905E+002, 3.3940275E+000, 1.8497103E+002, 2.7222888E+002, 1.3469869E+000, 1.6738598E-001, 2.2354139E-002, 5.9131358E-004, 6.3156266E-005, 3.5277513E-002, 4.7267283E-004, 7.7301129E-001, 6.0214979E-004, 3.5867547E-004
 5.1015306E+001, 6.1815306E+002, 5.9566217E+002, 3.3689352E+000, 1.6961061E+002, 2.5090902E+002, 1.3211241E+000, 1.7181933E-001, 2.0108109E-002, 3.7564646E-004, 3.5340232E-005, 3.2006112E-002, 2.8638215E-004, 7.7466318E-001, 3.8085053E-004, 2.9877302E-004
 5.3045918E+001, 5.9805839E+002, 5.7680668E+002, 3.3431019E+000, 1.5924229E+002, 2.3692550E+002, 1.2963234E+000, 1.7438788E-001, 1.8782558E-002, 2.8188109E-004, 2.3978902E-005, 3.0104888E-002, 2.0622995E-004, 7.7557698E-001, 2.8531963E-004, 2.6848880E-004
 5.5076531E+001, 5.7931273E+002, 5.5941571E+002, 3.3157226E+000, 1.4892268E+002, 2.2281684E+002, 1.2698978E+000, 1.7671634E-001, 1.7565746E-002, 2.1642131E-004, 1.6252355E-005, 2.8377756E-002, 1.5097616E-004, 7.7637856E-001, 2.1884751E-004, 2.4375917E-004
 5.7107143E+001, 5.6205338E+002, 5.4355409E+002, 3.2837995E+000, 1.3897886E+002, 2.0903261E+002, 1.2464267E+000, 1.7881576E-001, 1.6462074E-002, 1.6586299E-004, 1.0240258E-005, 2.6818968E-002, 1.0869540E-004, 7.7708980E-001, 1.6721665E-004, 2.2258806E-004
 5.9137755E+001, 5.4650422E+002, 5.2936066E+002, 3.2477618E+000, 1.2968126E+002, 1.9611789E+002, 1.2256900E+000, 1.8066627E-001, 1.5485618E-002, 1.2589242E-004, 6.1893466E-006, 2.5444039E-002, 7.5519364E-005, 7.7770994E-001, 1.2637719E-004, 2.0456439E-004
 6.1168367E+001, 5.3277000E+002, 5.1698167E+002, 3.2142392E+000, 1.2122313E+002, 1.8427074E+002, 1.2026231E+000, 1.8225182E-001, 1.4643713E-002, 9.8391105E-005, 3.8666031E-006, 2.4264689E-002, 5.3102817E-005, 7.7823185E-001, 9.8348520E-005, 1.9006666E-004
 6.3198980E+001, 5.2058767E+002, 5.0601890E+002, 3.1838442E+000, 1.1360890E+002, 1.7353098E+002, 1.1777063E+000, 1.8363558E-001, 1.3904677E-002, 7.9899206E-005, 2.5278105E-006, 2.3234410E-002, 3.8446698E-005, 7.7867981E-001, 7.9550218E-005, 1.7818218E-004
 6.5229592E+001, 5.0952084E+002, 4.9606438E+002, 3.1531266E+000, 1.0656670E+002, 1.6359433E+002, 1.1570324E+000, 1.8487655E-001, 1.3240374E-002, 6.5287860E-005, 1.6445584E-006, 2.2310082E-002, 2.7059847E-005, 7.7907879E-001, 6.4708604E-005, 1.6779930E-004
 6.7260204E+001, 4.9908195E+002, 4.8666629E+002, 3.1226493E+000, 9.9969323E+001, 1.5425749E+002, 1.1368773E+000, 1.8603675E-001, 1.2617828E-002, 5.3533087E-005, 1.0532552E-006, 2.1445560E-002, 1.8111529E-005, 7.7944921E-001, 5.2835993E-005, 1.5836669E-004
 6.9290816E+001, 4.8941441E+002, 4.7789338E+002, 3.0902574E+000, 9.3505253E+001, 1.4545130E+002, 1.1211896E+000, 1.8711563E-001, 1.2037189E-002, 4.4845968E-005, 6.6102974E-007, 2.0641237E-002, 1.1789014E-005, 7.7979068E-001, 4.4107858E-005, 1.4991100E-004
 7.1321429E+001, 4.8086769E+002, 4.7012049E+002, 3.0585556E+000, 8.7361099E+001, 1.3735669E+002, 1.1089035E+000, 1.8806106E-001, 1.1527344E-002, 3.8575063E-005, 4.0712645E-007, 1.9936174E-002, 7.4436234E-006, 7.8008814E-001, 3.7821143E-005, 1.4268791E-004
 7.3352041E+001, 4.7336077E+002, 4.6335705E+002, 3.0307584E+000, 8.2068661E+001, 1.3024174E+002, 1.0939702E+000, 1.8887027E-001, 1.1090301E-002, 3.4054568E-005, 2.5047211E-007, 1.9332542E-002, 4.4786938E-006, 7.8034161E-001, 3.3308676E-005, 1.3662545E-004
 7.5382653E+001, 4.6642183E+002, 4.5718672E+002, 3.0067095E+000, 7.7519056E+001, 1.2391537E+002, 1.0752156E+000, 1.8959701E-001, 1.0697020E-002, 3.1018861E-005, 1.5701563E-007, 1.8790259E-002, 2.7281079E-006, 7.8056791E-001, 3.0299703E-005, 1.3132454E-004
 7.7413265E+001, 4.5976599E+002, 4.5121913E+002, 2.9842573E+000, 7.3404934E+001, 1.1826043E+002, 1.0553256E+000, 1.9029292E-001, 1.0319892E-002, 2.8804338E-005, 9.8887951E-008, 1.8270864E-002, 1.6685305E-006, 7.8078371E-001, 2.8115376E-005, 1.2634560E-004
 7.9443878E+001, 4.5336697E+002, 4.4537903E+002, 2.9598364E+000, 6.9765699E+001, 1.1320335E+002, 1.0389888E+000, 1.9096873E-001, 9.9532895E-003, 2.7129263E-005, 6.4731590E-008, 1.7766384E-002, 1.0630970E-006, 7.8099264E-001, 2.6469543E-005, 1.2157744E-004
 8.1474490E+001, 4.4740677E+002, 4.3992845E+002, 2.9317347E+000, 6.6454313E+001, 1.0840204E+002, 1.0274292E+000, 1.9159766E-001, 9.6119529E-003, 2.5784779E-005, 4.3074179E-008, 1.7296862E-002, 6.9062870E-007, 7.8118681E-001, 2.5150812E-005, 1.1716974E-004
 8.3505102E+001, 4.4201790E+002, 4.3503049E+002, 2.8881092E+000, 6.3376036E+001, 1.0373186E+002, 1.0145371E+000, 1.9216074E-001, 9.3062768E-003, 2.4685863E-005, 2.8726064E-008, 1.6876484E-002, 4.5050137E-007, 7.8136050E-001, 2.4073837E-005, 1.1323777E-004
 8.5535714E+001, 4.3703235E+002, 4.3045406E+002, 2.8587873E+000, 6.0677365E+001, 9.9506165E+001, 1.0092488E+000, 1.9268667E-001, 9.0207133E-003, 2.3728261E-005, 1.8652028E-008, 1.6483827E-002, 2.8751364E-007, 7.8152265E-001, 2.3136070E-005, 1.0957564E-004
 8.7566327E+001, 4.3220119E+002, 4.2598828E+002, 2.8314332E+000, 5.8308845E+001, 9.5707623E+001, 1.0032470E+000, 1.9320018E-001, 8.7418513E-003, 2.2852146E-005, 1.1912653E-008, 1.6100437E-002, 1.8080783E-007, 7.8168089E-001, 2.2278704E-005, 1.0600927E-004
 8.9596939E+001, 4.2742673E+002, 4.2162326E+002, 2.8036876E+000, 5.6060165E+001, 9.1950878E+001, 9.9917743E-001, 1.9370174E-001, 8.4694470E-003, 2.2038281E-005, 7.5959875E-009, 1.5725962E-002, 1.1387247E-007, 7.8183539E-001, 2.1482590E-005, 1.0253204E-004
 9.1627551E+001, 4.2280247E+002, 4.1733771E+002, 2.7778102E+000, 5.3994351E+001, 8.8521399E+001, 9.9079688E-001, 1.9418878E-001, 8.2049021E-003, 2.1274498E-005, 4.8644397E-009, 1.5362314E-002, 7.2513609E-008, 7.8198539E-001, 2.0735856E-005, 9.9160177E-005
 9.3658163E+001, 4.1842761E+002, 4.1332557E+002, 2.7534481E+000, 5.1928890E+001, 8.5120902E+001, 9.7676409E-001, 1.9463985E-001, 7.9598916E-003, 2.0579157E-005, 3.0289443E-009, 1.5025530E-002, 4.4912716E-008, 7.8212428E-001, 2.0056171E-005, 9.6039420E-005
 9.5688776E+001, 4.1439297E+002, 4.0965588E+002, 2.7312375E+000, 4.9683578E+001, 8.1633990E+001, 9.6061358E-001, 1.9505156E-001, 7.7362538E-003, 1.9952014E-005, 1.7805776E-009, 1.4718130E-002, 2.6424069E-008, 7.8225105E-001, 1.9443170E-005, 9.3191934E-005
 9.7719388E+001, 4.1075761E+002, 4.0635388E+002, 2.7078093E+000, 4.7509950E+001, 7.8335256E+001, 9.4216075E-001, 1.9542092E-001, 7.5356114E-003, 1.9396301E-005, 1.0681051E-009, 1.4442345E-002, 1.6009715E-008, 7.8236478E-001, 1.8900089E-005, 9.0638527E-005
 9.9750000E+001, 4.0729862E+002, 4.0320721E+002, 2.6823402E+000, 4.5457699E+001, 7.5248643E+001, 9.2556637E-001, 1.9577193E-001, 7.3449371E-003, 1.8873058E-005, 6.8824278E-010, 1.4180265E-002, 1.0433708E-008, 7.8247284E-001, 1.8388874E-005, 8.8213235E-005
