s,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW,kW,kW,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m,m,m,deg
 9.4000410E+001, 3.0110929E+001, 2.8336314E+001, 3.7308148E+001, 2.6916225E+001, 7.1082105E+000, 4.1274652E+001, 2.7420354E+001, 1.4515926E+001, 4.8890448E+000, 2.5931465E+001, 1.5383698E+001, 1.0034322E+001, 3.9375161E+000, 1.6244440E+001, 8.8712247E+000, 6.1486157E+000, 2.9046098E+000, 1.0750769E+001, 5.5987736E+000, 3.8108082E+000, 1.8723779E+000, 6.6190177E+000, 3.7074587E+000, 2.7114210E+000, 1.3986523E+000, 4.4211085E+000, 2.8353602E+000, 2.0044573E+000, 1.0941513E+000, 1.2343091E+000, 1.2573051E+000, 1.0684064E+000, 8.2233318E-001, 5.9519748E-001, 4.0335763E-001, 4.4406130E+000, 3.4231866E+000, 1.0174265E+000, 4.4404816E+000, 3.3524413E+000, 1.0880403E+000, 6.0006508E+000, 6.0008284E+000, 1.3809191E+001, 1.4703247E+000, 1.3749006E+000, 3.2355396E+000, 3.3358657E+000, 8.8362778E-001,-2.9376374E-001,-7.8965762E-001, 3.5434270E-001, 2.5569585E-001, 1.5266872E-001, 9.3462603E-002, 1.3487196E-001, 1.3524998E-001, 1.6281285E-001, 1.8272685E-001, 2.2587196E-001, 3.1367013E-001, 4.0074425E-001, 5.0625872E-001, 5.7064543E-001, 6.3488822E-001, 9.7877920E-002, 1.3348245E-001, 6.3117642E-001, 4.8569272E+000
 9.6000414E+001, 3.0219637E+001, 3.0632998E+001, 3.5203799E+001, 2.2751180E+001, 6.3829971E+000, 4.4097729E+001, 2.4760663E+001, 1.2459747E+001, 4.5309323E+000, 2.9404045E+001, 1.3769677E+001, 8.1116695E+000, 3.0267983E+000, 1.7723387E+001, 8.4871818E+000, 5.2039743E+000, 2.1199250E+000, 1.1472856E+001, 5.6394368E+000, 3.8532209E+000, 1.7062233E+000, 7.3316803E+000, 3.9735486E+000, 2.7064724E+000, 1.3306161E+000, 4.6658642E+000, 3.1127872E+000, 2.1516434E+000, 1.0527584E+000, 1.2400852E+000, 1.2704682E+000, 1.0759540E+000, 8.2462127E-001, 5.9560555E-001, 4.0005656E-001, 4.3616223E+000, 3.3798807E+000, 9.8174164E-001, 4.4806907E+000, 3.4108165E+000, 1.0698742E+000, 6.0549875E+000, 5.8940842E+000, 1.4200281E+001, 1.4457760E+000, 1.3266779E+000, 3.2929477E+000, 3.2583236E+000, 7.8059815E-001,-2.5015764E-001,-6.8400319E-001, 2.1157369E-001, 2.0047541E-001, 7.7656620E-002, 5.6480825E-002, 9.9014704E-002, 9.4537549E-002, 1.4047483E-001, 2.0669880E-001, 2.5649487E-001, 3.3655214E-001, 4.3145324E-001, 5.4539463E-001, 5.9536009E-001, 5.9111392E-001, 1.8539999E-001, 1.4170237E-001, 6.3185285E-001, 4.8777243E+000
 9.8001132E+001, 2.7804202E+001, 3.0463786E+001, 3.7605525E+001, 2.4545382E+001, 6.3043492E+000, 4.5347823E+001, 2.6443980E+001, 1.2467056E+001, 4.3860911E+000, 3.0115880E+001, 1.4576790E+001, 8.0108076E+000, 3.1579447E+000, 1.8404591E+001, 9.4401340E+000, 5.9071878E+000, 2.4702906E+000, 1.1734065E+001, 6.4862100E+000, 4.0404263E+000, 1.9096486E+000, 7.5364731E+000, 4.3122649E+000, 2.9693350E+000, 1.4008746E+000, 5.1226079E+000, 3.0691361E+000, 2.2356976E+000, 1.0125681E+000, 1.2410514E+000, 1.2790853E+000, 1.0905207E+000, 8.4301260E-001, 6.1053232E-001, 4.0813599E-001, 4.4895611E+000, 3.4497890E+000, 1.0397721E+000, 4.4206277E+000, 3.4267528E+000, 9.9387488E-001, 5.9738212E+000, 6.0669744E+000, 1.3924375E+001, 1.3430742E+000, 1.4050974E+000, 3.2972673E+000, 3.3207487E+000, 9.0419258E-001,-3.1649130E-001,-7.7963590E-001, 3.3911925E-001, 2.6489725E-001, 1.5104887E-001, 4.1122825E-003, 4.7672510E-002, 8.2202107E-002, 9.9399575E-002, 1.5910694E-001, 2.0159419E-001, 2.1641948E-001, 2.2971974E-001, 2.3300311E-001, 2.9388115E-001, 3.7912414E-001, 1.1052942E-001, 1.3539285E-001, 6.3348114E-001, 4.8740611E+000
 1.0000143E+002, 3.8097659E+001, 2.8828856E+001, 3.8076648E+001, 2.6571757E+001, 7.0369109E+000, 4.3609071E+001, 2.7306613E+001, 1.2894326E+001, 4.4495094E+000, 3.0240223E+001, 1.5236628E+001, 8.0932245E+000, 2.9736980E+000, 1.7938832E+001, 9.3570902E+000, 5.7716008E+000, 2.1834168E+000, 1.1394576E+001, 6.4272375E+000, 4.4970556E+000, 2.2818231E+000, 7.5773689E+000, 4.2438318E+000, 3.0734671E+000, 1.8925543E+000, 5.1816016E+000, 2.9400586E+000, 2.3600222E+000, 1.6136609E+000, 1.2442991E+000, 1.2660717E+000, 1.0740440E+000, 8.3106616E-001, 6.0179668E-001, 4.0761689E-001, 4.5327824E+000, 3.4267892E+000, 1.1059933E+000, 4.2275199E+000, 3.3067927E+000, 9.2072720E-001, 5.7128647E+000, 6.1253817E+000, 1.4223895E+001, 1.2442260E+000, 1.4945855E+000, 3.1262464E+000, 3.2615890E+000, 9.1700981E-001,-2.7218672E-001,-7.4889564E-001, 3.0837827E-001, 3.4004115E-001, 1.0088789E-001, 4.7542707E-002, 3.6472156E-002, 7.9842482E-002, 1.0013208E-001, 1.3451069E-001, 1.6096191E-001, 1.9382145E-001, 2.7713612E-001, 3.6592442E-001, 4.6860501E-001, 5.1403985E-001, 1.4186273E-001, 9.1451744E-002, 6.3434655E-001, 4.8657456E+000
 1.0200149E+002, 2.4494627E+001, 2.8565880E+001, 3.5281683E+001, 2.5751288E+001, 7.6198792E+000, 4.0492070E+001, 2.6218487E+001, 1.5229259E+001, 5.6419055E+000, 2.6417235E+001, 1.5014483E+001, 9.6802814E+000, 3.8209421E+000, 1.4497381E+001, 8.4895245E+000, 5.6301657E+000, 2.4350874E+000, 9.2524694E+000, 5.4198879E+000, 3.6836807E+000, 1.6834882E+000, 5.9629662E+000, 3.8143040E+000, 2.6103907E+000, 1.3266107E+000, 3.9962195E+000, 2.9162433E+000, 2.1645116E+000, 1.1382193E+000, 1.2714631E+000, 1.2951129E+000, 1.0884204E+000, 8.2917071E-001, 5.9269674E-001, 3.9522188E-001, 4.3521633E+000, 3.3850089E+000, 9.6715440E-001, 4.3381577E+000, 3.3463899E+000, 9.9176775E-001, 5.8623752E+000, 5.8813017E+000, 1.2024973E+001, 1.3402267E+000, 1.3069654E+000, 3.1600087E+000, 3.1879784E+000, 9.4704433E-001,-3.2782397E-001,-7.9277948E-001, 3.8728879E-001, 2.8906875E-001, 2.4523191E-001, 6.2929111E-002, 2.6493630E-002, 5.4745149E-002, 6.9328222E-002, 1.2597719E-001, 1.6998473E-001, 1.9708393E-001, 1.9342762E-001, 2.4047276E-001, 2.7777779E-001, 3.0725003E-001, 8.6086639E-002, 1.1942586E-001, 6.3310686E-001, 4.8405511E+000
 1.0400079E+002, 2.9150049E+001, 2.8872377E+001, 3.3236558E+001, 2.6213359E+001, 7.4670030E+000, 4.0016039E+001, 2.6154116E+001, 1.3974037E+001, 5.2805471E+000, 2.5248929E+001, 1.5058375E+001, 9.5448468E+000, 3.8590385E+000, 1.3697516E+001, 8.9852958E+000, 6.1551316E+000, 2.7288496E+000, 8.2301260E+000, 5.6930332E+000, 4.0724772E+000, 2.1021387E+000, 4.9462409E+000, 3.4255967E+000, 2.5322395E+000, 1.3412447E+000, 3.3371511E+000, 2.3701825E+000, 2.0488588E+000, 1.1776749E+000, 1.2890911E+000, 1.3092110E+000, 1.0995392E+000, 8.3666502E-001, 5.9834775E-001, 3.9857078E-001, 4.3044410E+000, 3.3527741E+000, 9.5166685E-001, 4.4817251E+000, 3.4288355E+000, 1.0528897E+000, 6.0563853E+000, 5.8168121E+000, 1.1452725E+001, 1.4228239E+000, 1.2860363E+000, 3.2431229E+000, 3.1280378E+000, 6.6198782E-001,-4.1156522E-001,-3.8369270E-001, 2.5852818E-002,-2.3070691E-001,-6.4481650E-003, 5.5573921E-002, 7.6792780E-002, 1.2425324E-001, 1.3377290E-001, 1.6762547E-001, 2.2911641E-001, 2.3652542E-001, 2.8193858E-001, 2.9315347E-001, 3.4677694E-001, 3.9162547E-001, 1.4323032E-001, 1.3885657E-001, 6.3219735E-001, 4.8523486E+000
 1.0600043E+002, 3.5587337E+001, 2.8597385E+001, 3.3635653E+001, 2.3156438E+001, 7.1366365E+000, 4.0232714E+001, 2.5752366E+001, 1.3636345E+001, 4.8371071E+000, 2.6951832E+001, 1.3769852E+001, 8.1065749E+000, 3.1511083E+000, 1.5355009E+001, 8.0684090E+000, 4.7472759E+000, 2.0390776E+000, 9.9672782E+000, 5.5625167E+000, 3.5934945E+000, 1.5535973E+000, 6.4120879E+000, 4.1120210E+000, 2.7567126E+000, 1.2310611E+000, 4.1557583E+000, 3.0357010E+000, 2.3819797E+000, 1.1754487E+000, 1.2929482E+000, 1.3123506E+000, 1.0995756E+000, 8.3833176E-001, 6.0047290E-001, 4.0182318E-001, 4.2542277E+000, 3.3227402E+000, 9.3148748E-001, 4.5749509E+000, 3.4804650E+000, 1.0944859E+000, 6.1823661E+000, 5.7489564E+000, 1.2172500E+001, 1.4790350E+000, 1.2587669E+000, 3.2829397E+000, 3.0787975E+000, 7.4110857E-001,-3.9294960E-001,-4.3219628E-001, 9.4626406E-002,-1.8893261E-002, 3.9190709E-002, 1.0295615E-002,-5.7174395E-002, 2.0737243E-002, 8.0812198E-002, 1.4356787E-001, 1.7305803E-001, 2.0326232E-001, 2.4697588E-001, 2.7923057E-001, 3.0227079E-001, 2.8731731E-001, 7.0324927E-002, 1.4848876E-001, 6.3156655E-001, 4.8406103E+000
 1.0800021E+002, 2.5932340E+001, 2.9541262E+001, 3.5555203E+001, 2.6937750E+001, 7.4405928E+000, 4.0123788E+001, 2.5220715E+001, 1.3583958E+001, 4.9599191E+000, 2.6312657E+001, 1.3666942E+001, 8.8355620E+000, 3.9823012E+000, 1.3490124E+001, 7.3248233E+000, 5.0472772E+000, 2.5477527E+000, 7.9864056E+000, 4.7548040E+000, 3.2535964E+000, 1.8207517E+000, 5.2488997E+000, 3.4711361E+000, 2.5034874E+000, 1.2503194E+000, 3.8845223E+000, 2.7631619E+000, 2.0127152E+000, 1.0915263E+000, 1.3128443E+000, 1.3284692E+000, 1.1090295E+000, 8.3700774E-001, 5.9576822E-001, 3.9491835E-001, 4.2557355E+000, 3.3223454E+000, 9.3339003E-001, 4.6898878E+000, 3.4952851E+000, 1.1946026E+000, 6.3376862E+000, 5.7509939E+000, 1.0990791E+001, 1.6143279E+000, 1.2613379E+000, 3.2754513E+000, 3.0617830E+000, 8.3781388E-001,-4.9229514E-001,-4.1767258E-001, 2.2327779E-001, 1.3547407E-002, 1.2229732E-001, 6.9629440E-002, 4.8689730E-002, 7.5354474E-002, 1.1537523E-001, 1.4801620E-001, 2.1026266E-001, 2.2851203E-001, 2.5497239E-001, 2.8585354E-001, 3.6377388E-001, 4.5999202E-001, 1.2574330E-001, 1.2520713E-001, 6.3068727E-001, 4.8325153E+000
 1.1000148E+002, 3.8410349E+001, 2.7554459E+001, 3.3498297E+001, 2.7677130E+001, 7.6283265E+000, 3.7342343E+001, 2.4811564E+001, 1.4913188E+001, 5.3540646E+000, 2.3450600E+001, 1.4603911E+001, 8.9429426E+000, 3.7546955E+000, 1.3351367E+001, 9.1252442E+000, 6.1378054E+000, 2.4969728E+000, 8.4634361E+000, 5.6473762E+000, 4.1044698E+000, 1.7365321E+000, 5.1994041E+000, 3.4827455E+000, 2.6563259E+000, 1.3825668E+000, 3.5194217E+000, 2.4345880E+000, 1.9897163E+000, 1.1316845E+000, 1.3077103E+000, 1.3307981E+000, 1.1247281E+000, 8.6717553E-001, 6.2091962E-001, 4.1331979E-001, 4.2185274E+000, 3.3555900E+000, 8.6293733E-001, 4.5291014E+000, 3.4647456E+000, 1.0643558E+000, 6.1204073E+000, 5.7007127E+000, 1.0661635E+001, 1.4383187E+000, 1.1661315E+000, 3.2107469E+000, 3.0910964E+000, 7.6839851E-001,-3.1225094E-001,-6.3054435E-001, 1.1568910E-001,-1.5504550E-001, 3.1083168E-002,-2.7583141E-002, 7.8478973E-003, 4.6951103E-002, 2.9355173E-002, 4.5589211E-002, 8.6258850E-002, 1.8595909E-001, 2.8089519E-001, 3.7140524E-001, 4.8117242E-001, 5.9874000E-001, 9.2163810E-002, 1.4705847E-001, 6.3098600E-001, 4.8291923E+000
 1.1200053E+002, 4.1430302E+001, 2.6988124E+001, 3.1299493E+001, 2.5561623E+001, 7.6942453E+000, 3.6702788E+001, 2.6033685E+001, 1.4444110E+001, 5.4489889E+000, 2.3019790E+001, 1.4821621E+001, 8.8889868E+000, 3.6711443E+000, 1.3141400E+001, 8.4347282E+000, 6.3747721E+000, 3.3311481E+000, 7.6711809E+000, 5.1570647E+000, 4.0219426E+000, 2.2447482E+000, 4.6821523E+000, 3.3847993E+000, 2.6847315E+000, 1.3289796E+000, 3.1458307E+000, 2.4463594E+000, 1.9479842E+000, 9.8566782E-001, 1.3133572E+000, 1.3432070E+000, 1.1361758E+000, 8.6323099E-001, 6.1932822E-001, 4.1216193E-001, 4.1731043E+000, 3.3225710E+000, 8.5053327E-001, 4.6176619E+000, 3.5419304E+000, 1.0757315E+000, 6.2400836E+000, 5.6393301E+000, 9.6547583E+000, 1.4536912E+000, 1.1493693E+000, 3.2919995E+000, 3.0367589E+000, 6.9373426E-001,-4.1490215E-001,-4.0662853E-001,-1.1332744E-002,-2.4722769E-001,-5.1509993E-002,-4.5318268E-002,-2.3749762E-002, 2.1483964E-002, 7.1047112E-002, 1.3983655E-001, 2.1384301E-001, 2.4609865E-001, 3.0350047E-001, 4.0408935E-001, 4.8451281E-001, 5.3432904E-001, 9.7866322E-002, 1.6187665E-001, 6.3052089E-001, 4.8522339E+000
 1.1400140E+002, 4.0115755E+001, 2.7127047E+001, 3.2612613E+001, 2.8015265E+001, 7.3419277E+000, 3.6947525E+001, 2.6462801E+001, 1.4215445E+001, 5.1262474E+000, 2.5673971E+001, 1.4991799E+001, 9.3327567E+000, 4.1194027E+000, 1.5181979E+001, 8.0217207E+000, 5.0324244E+000, 2.5932681E+000, 9.7197027E+000, 4.8420840E+000, 2.9904005E+000, 1.5594154E+000, 6.4783719E+000, 3.4180760E+000, 2.1142409E+000, 9.6018229E-001, 4.5221867E+000, 2.7364385E+000, 1.7727596E+000, 8.7375415E-001, 1.3134756E+000, 1.3333034E+000, 1.1225584E+000, 8.5678590E-001, 6.1419679E-001, 4.0998270E-001, 4.2698808E+000, 3.3602019E+000, 9.0967888E-001, 4.6506859E+000, 3.5158857E+000, 1.1348001E+000, 6.2847106E+000, 5.7701092E+000, 1.1681048E+001, 1.5335137E+000, 1.2292958E+000, 3.2288809E+000, 3.0766443E+000, 7.9633595E-001,-4.3610849E-001,-4.5281353E-001, 1.1099543E-001,-8.5696101E-003, 3.3115218E-002, 2.5766728E-002, 1.2324951E-002, 5.0338612E-002, 7.2470609E-002, 1.0058868E-001, 1.6271253E-001, 2.3330691E-001, 2.5796928E-001, 2.3997305E-001, 2.4475382E-001, 2.9954354E-001, 1.2193201E-001, 1.3208816E-001, 6.3090330E-001, 4.8500193E+000
 1.1600079E+002, 3.3434218E+001, 2.7963588E+001, 3.3105055E+001, 2.7827957E+001, 8.2213790E+000, 3.7546292E+001, 2.4701772E+001, 1.4640556E+001, 5.5471903E+000, 2.3445163E+001, 1.3263085E+001, 8.5396072E+000, 4.1607352E+000, 1.3211744E+001, 7.2422078E+000, 4.9379045E+000, 2.6492755E+000, 7.5813763E+000, 3.9855497E+000, 2.7839266E+000, 1.5990617E+000, 4.7241826E+000, 2.8202997E+000, 2.0115915E+000, 1.1412913E+000, 3.3659980E+000, 2.2223596E+000, 1.6501984E+000, 9.4021491E-001, 1.3372356E+000, 1.3628361E+000, 1.1468604E+000, 8.7413841E-001, 6.2155009E-001, 4.1100625E-001, 4.1643129E+000, 3.2845836E+000, 8.7972929E-001, 4.7031237E+000, 3.5656665E+000, 1.1374572E+000, 6.3555726E+000, 5.6274499E+000, 1.0004442E+001, 1.5371043E+000, 1.1888234E+000, 3.2698411E+000, 2.9631973E+000, 7.4329594E-001,-2.7057205E-001,-6.8803619E-001, 1.7380970E-001,-5.0990649E-002, 2.6291099E-002, 1.5270914E-002, 5.8155637E-002, 8.4494174E-002, 7.3177267E-002, 1.3872152E-001, 2.1963921E-001, 2.4607827E-001, 2.7794607E-001, 2.7450631E-001, 3.2697235E-001, 3.2562105E-001, 6.4670650E-002, 1.5179691E-001, 6.3092554E-001, 4.8402757E+000
 1.1800028E+002, 3.9053170E+001, 2.8606908E+001, 3.5655480E+001, 2.6682266E+001, 7.8103136E+000, 4.1020477E+001, 2.6281693E+001, 1.5606562E+001, 5.4368519E+000, 2.3272216E+001, 1.3322553E+001, 9.4099377E+000, 4.2438573E+000, 1.1480204E+001, 6.8077036E+000, 5.1296836E+000, 2.8347198E+000, 6.3709969E+000, 3.9092071E+000, 2.7329026E+000, 1.6704706E+000, 4.1636641E+000, 2.5305404E+000, 1.7751941E+000, 1.0377556E+000, 3.1429713E+000, 2.0577368E+000, 1.5065699E+000, 8.7022272E-001, 1.3363881E+000, 1.3658818E+000, 1.1470350E+000, 8.6627283E-001, 6.1546790E-001, 4.0800204E-001, 4.1306870E+000, 3.3074243E+000, 8.2326260E-001, 4.5697627E+000, 3.4898012E+000, 1.0799615E+000, 6.1753550E+000, 5.5820094E+000, 8.6209037E+000, 1.4594075E+000, 1.1125170E+000, 3.1516449E+000, 2.9800611E+000, 7.5192402E-001,-3.2260816E-001,-6.5730098E-001, 1.6902278E-001, 1.7807546E-002, 2.0815718E-001, 2.3920726E-001, 1.2960748E-001, 1.1419245E-001, 8.1728232E-002, 8.0544236E-002, 1.5471833E-001, 2.3656697E-001, 3.5346180E-001, 4.3031780E-001, 5.1194835E-001, 5.7970396E-001, 7.3116121E-002, 2.0023259E-001, 6.2959320E-001, 4.8589565E+000
 1.2000141E+002, 3.3016724E+001, 2.8165069E+001, 3.5137762E+001, 2.6458378E+001, 7.4503315E+000, 4.1884279E+001, 2.7004493E+001, 1.3756725E+001, 5.3434761E+000, 2.7183598E+001, 1.4710822E+001, 8.6762656E+000, 3.8451806E+000, 1.5787067E+001, 8.5122929E+000, 5.5611936E+000, 2.7847304E+000, 1.0297461E+001, 6.1931469E+000, 4.3724546E+000, 2.2480454E+000, 6.1914072E+000, 4.2621653E+000, 3.3154655E+000, 2.0168831E+000, 3.7692675E+000, 3.1491581E+000, 2.5195395E+000, 1.7079423E+000, 1.3456838E+000, 1.3831826E+000, 1.1645783E+000, 8.8509063E-001, 6.3472572E-001, 4.2108753E-001, 4.4558711E+000, 3.4361110E+000, 1.0197601E+000, 4.5314317E+000, 3.5496718E+000, 9.8175990E-001, 6.1235564E+000, 6.0214474E+000, 1.1636718E+001, 1.3267026E+000, 1.3780542E+000, 3.2153334E+000, 3.1253645E+000, 7.1322226E-001,-3.1943181E-001,-6.1123437E-001, 1.2724494E-001,-1.2030296E-001, 6.9043258E-002, 1.1876789E-001, 3.9220127E-002, 9.3491872E-002, 1.4262617E-001, 1.1649058E-001, 1.6410149E-001, 2.3845076E-001, 3.0723749E-001, 3.1555099E-001, 2.3514838E-001, 2.2076439E-001, 1.0602395E-001, 1.1641859E-001, 6.2944469E-001, 4.8509301E+000
 1.2200061E+002, 3.2263693E+001, 2.8785534E+001, 3.3499569E+001, 2.4399763E+001, 7.6483929E+000, 4.1133768E+001, 2.3342330E+001, 1.3675584E+001, 5.4511244E+000, 2.5794069E+001, 1.3072080E+001, 8.5420936E+000, 4.2223303E+000, 1.3352343E+001, 7.4383689E+000, 4.8746139E+000, 2.1227320E+000, 7.9496422E+000, 4.6667564E+000, 3.2046044E+000, 1.2859387E+000, 5.0642650E+000, 3.3233802E+000, 2.3195922E+000, 9.1372762E-001, 3.5517289E+000, 2.5318008E+000, 1.8672538E+000, 9.0544774E-001, 1.3427779E+000, 1.3707960E+000, 1.1522858E+000, 8.7628462E-001, 6.2403056E-001, 4.1422361E-001, 4.1110106E+000, 3.3129072E+000, 7.9810334E-001, 4.5523760E+000, 3.5107591E+000, 1.0416169E+000, 6.1518595E+000, 5.5554197E+000, 9.7994005E+000, 1.4075904E+000, 1.0785180E+000, 3.1489182E+000, 2.9514259E+000, 6.3836486E-001,-3.9152394E-001,-4.7600152E-001, 1.0541085E-001,-8.8905807E-002, 9.7561470E-002, 3.9802207E-002, 3.1889510E-002, 7.3542589E-002, 1.2079590E-001, 1.7711734E-001, 1.6687026E-001, 1.8441351E-001, 2.2191138E-001, 2.2174343E-001, 2.8466754E-001, 3.6456420E-001, 1.3262220E-001, 1.0951388E-001, 6.2899398E-001, 4.8466033E+000
 1.2400015E+002, 2.6962018E+001, 2.9483802E+001, 3.4750204E+001, 2.6761105E+001, 7.8804221E+000, 3.9587248E+001, 2.5525426E+001, 1.4058990E+001, 5.9655299E+000, 2.1748929E+001, 1.2013982E+001, 7.8019116E+000, 3.5967791E+000, 1.0633878E+001, 6.4234846E+000, 4.6213506E+000, 2.3115883E+000, 6.1584441E+000, 3.8733497E+000, 3.0078965E+000, 1.6380672E+000, 3.6994390E+000, 2.7016625E+000, 1.9338513E+000, 1.0570585E+000, 2.4668384E+000, 1.9211058E+000, 1.4507947E+000, 8.2998347E-001, 1.3718267E+000, 1.4004777E+000, 1.1708999E+000, 8.8171354E-001, 6.2230462E-001, 4.0909797E-001, 3.9747583E+000, 3.2420881E+000, 7.3267022E-001, 4.6931316E+000, 3.5924905E+000, 1.1006411E+000, 6.3420697E+000, 5.3712950E+000, 7.9267180E+000, 1.4873528E+000, 9.9009490E-001, 3.2366003E+000, 2.8493451E+000, 5.9246769E-001,-2.8281146E-001,-4.8928277E-001,-4.9347627E-002,-2.5559366E-001,-4.9034986E-002,-1.0118131E-002, 2.9367221E-002, 8.0074623E-002, 9.5156266E-002, 8.4850676E-002, 1.4098034E-001, 2.5724453E-001, 3.7473559E-001, 4.9316040E-001, 5.7235220E-001, 6.2613141E-001, 1.3977194E-001, 1.7703306E-001, 6.2736729E-001, 4.8625758E+000
 1.2600105E+002, 3.9648253E+001, 2.7982373E+001, 3.2732440E+001, 2.4421612E+001, 7.0240693E+000, 3.8553210E+001, 2.7074584E+001, 1.4351716E+001, 5.1302257E+000, 2.5979698E+001, 1.5863380E+001, 8.8189182E+000, 3.6213780E+000, 1.4781786E+001, 9.9138583E+000, 6.2264277E+000, 2.5673435E+000, 8.0696108E+000, 6.0282195E+000, 4.3315460E+000, 1.9856737E+000, 4.3811009E+000, 3.4229683E+000, 2.8386130E+000, 1.5170136E+000, 3.0011246E+000, 2.3709620E+000, 2.1154154E+000, 1.2068404E+000, 1.3712755E+000, 1.4082506E+000, 1.1855214E+000, 9.0164025E-001, 6.3960357E-001, 4.2062769E-001, 4.2177807E+000, 3.3572604E+000, 8.6052030E-001, 4.4120087E+000, 3.5139429E+000, 8.9806585E-001, 5.9621740E+000, 5.6997036E+000, 9.4506802E+000, 1.2136025E+000, 1.1628653E+000, 3.1207731E+000, 2.9888435E+000, 6.5842212E-001,-3.2299200E-001,-5.2079043E-001, 3.3360324E-002,-1.1904460E-001, 4.9132474E-002, 1.8915560E-002, 5.4874640E-002, 9.7901256E-002, 9.7055868E-002, 1.4122240E-001, 1.7311678E-001, 2.7601038E-001, 3.3134677E-001, 3.0659925E-001, 3.6516877E-001, 3.3886456E-001, 1.2014025E-001, 1.4257954E-001, 6.2628794E-001, 4.8684563E+000
 1.2800089E+002, 3.4640318E+001, 2.8914858E+001, 3.4563154E+001, 2.5013865E+001, 7.1363222E+000, 4.1192701E+001, 2.5155253E+001, 1.3255521E+001, 5.3130389E+000, 2.7055052E+001, 1.4362444E+001, 8.9262256E+000, 4.1271579E+000, 1.5317300E+001, 7.3775493E+000, 4.8601099E+000, 2.6176086E+000, 9.2448306E+000, 4.6350461E+000, 3.0528173E+000, 1.6438532E+000, 5.9040070E+000, 3.3217826E+000, 2.3344013E+000, 1.2608011E+000, 4.1277017E+000, 2.8582131E+000, 2.0428759E+000, 1.0488456E+000, 1.3665690E+000, 1.3864364E+000, 1.1598717E+000, 8.7798899E-001, 6.2505610E-001, 4.1592384E-001, 4.3039760E+000, 3.3866784E+000, 9.1729759E-001, 4.6682253E+000, 3.5322007E+000, 1.1360246E+000, 6.3084126E+000, 5.8161838E+000, 1.1440305E+001, 1.5351684E+000, 1.2395913E+000, 3.1259856E+000, 3.0081658E+000, 6.9628384E-001,-3.7069233E-001,-4.9325137E-001,-3.2470180E-003,-3.6152465E-001, 2.1842278E-002, 6.5578866E-002, 9.8576103E-002, 1.3892461E-001, 1.1287561E-001, 1.6661524E-001, 1.8706790E-001, 1.6583898E-001, 1.2360069E-001, 1.9902284E-001, 2.7523128E-001, 3.1833544E-001, 1.1595541E-001, 1.3218100E-001, 6.2561159E-001, 4.8647302E+000
 1.3000047E+002, 4.2587762E+001, 2.7315809E+001, 3.3061228E+001, 2.7074518E+001, 7.5106984E+000, 3.7632388E+001, 2.5111685E+001, 1.2989299E+001, 4.7753818E+000, 2.8208188E+001, 1.3760029E+001, 8.1839080E+000, 3.3461461E+000, 1.7953620E+001, 8.7781597E+000, 5.2560587E+000, 2.5288591E+000, 1.1530933E+001, 5.7551997E+000, 3.4371708E+000, 1.7791835E+000, 7.0682762E+000, 3.7754400E+000, 2.2527086E+000, 1.1585904E+000, 4.6685444E+000, 2.4292391E+000, 1.5265423E+000, 8.2327838E-001, 1.3360869E+000, 1.3626780E+000, 1.1539458E+000, 8.9161327E-001, 6.4341231E-001, 4.3070761E-001, 4.3784833E+000, 3.4105969E+000, 9.6788643E-001, 4.6536728E+000, 3.5087393E+000, 1.1449335E+000, 6.2887470E+000, 5.9168693E+000, 1.4113614E+001, 1.5472074E+000, 1.3079546E+000, 3.0679589E+000, 3.0210036E+000, 8.5449308E-001,-3.5627070E-001,-6.6034968E-001, 3.0471383E-001, 1.6122867E-001, 1.6654970E-001, 6.2017184E-002, 6.2494384E-003, 6.0584730E-002, 1.0491687E-001, 1.3183199E-001, 1.2943584E-001, 1.4568627E-001, 1.9819930E-001, 2.1313558E-001, 3.1055277E-001, 3.7725717E-001, 9.8624576E-002, 1.4370782E-001, 6.2578072E-001, 4.8603033E+000
