s,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW,kW,kW,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m,m,m,deg
 9.4002894E+001, 4.0258233E+001, 3.0848188E+001, 3.4599444E+001, 2.7705788E+001, 8.2302135E+000, 3.3441033E+001, 2.8099158E+001, 1.6038667E+001, 5.1360932E+000, 2.2512023E+001, 1.6778413E+001, 9.5788629E+000, 3.8338705E+000, 1.4181315E+001, 1.0077300E+001, 6.5603943E+000, 3.1694401E+000, 9.4282976E+000, 6.8688202E+000, 4.8482003E+000, 2.6349196E+000, 6.6709251E+000, 4.9701447E+000, 3.6312242E+000, 2.0661519E+000, 4.9388749E+000, 3.6916849E+000, 2.8071259E+000, 1.5711814E+000, 1.0820186E+000, 1.0998600E+000, 9.0320171E-001, 7.0509785E-001, 5.1803505E-001, 3.6680028E-001, 4.1953269E+000, 3.1550495E+000, 1.0402774E+000, 3.8449917E+000, 3.0258301E+000, 8.1916156E-001, 4.9960911E+000, 5.4513083E+000, 1.1396318E+001, 1.0643991E+000, 1.3517117E+000, 2.8470115E+000, 2.9802555E+000, 8.5291524E-001,-3.2095367E-001,-6.2158535E-001, 2.1721926E-001, 2.1721926E-001, 3.8352440E-001, 3.8352440E-001, 5.0404021E-001, 5.4742613E-001, 6.0842175E-001, 7.2189102E-001, 8.2351758E-001, 8.6347120E-001, 9.0731314E-001, 9.5754754E-001, 1.0135912E+000, 1.0271033E+000, 5.6230267E-002, 2.3132999E-002, 7.2119118E-001, 2.6094865E+000
 9.6000857E+001, 3.7638817E+001, 3.3129325E+001, 3.5871645E+001, 2.4595704E+001, 7.5964889E+000, 3.6628722E+001, 2.7966386E+001, 1.4011168E+001, 4.9198943E+000, 2.5285885E+001, 1.5939083E+001, 7.8738006E+000, 2.9751010E+000, 1.5868148E+001, 9.5694824E+000, 4.9087211E+000, 1.9989848E+000, 1.0658977E+001, 6.5293632E+000, 3.5216469E+000, 1.4612649E+000, 7.5157566E+000, 4.7577847E+000, 2.8611540E+000, 1.2413882E+000, 5.6494685E+000, 3.8053329E+000, 2.5133635E+000, 1.1215327E+000, 1.0935897E+000, 1.1114113E+000, 9.0782229E-001, 7.0235583E-001, 5.1746189E-001, 3.6993335E-001, 4.1515007E+000, 3.1740093E+000, 9.7749139E-001, 4.0475861E+000, 3.1574268E+000, 8.9015928E-001, 5.2593374E+000, 5.3943617E+000, 1.3047447E+001, 1.1566519E+000, 1.2701291E+000, 2.9944852E+000, 2.9859524E+000, 8.7163688E-001,-3.2796278E-001,-6.6438586E-001, 3.0490267E-001, 3.0490267E-001, 4.4608867E-001, 4.4608867E-001, 5.4113608E-001, 5.9664012E-001, 5.9146264E-001, 5.7122776E-001, 5.6588846E-001, 6.2221081E-001, 7.1528077E-001, 7.9165766E-001, 8.8112116E-001, 9.5861825E-001, 4.4870998E-002, 6.0540482E-002, 7.2215804E-001, 2.6015910E+000
 9.8002311E+001, 3.1895853E+001, 3.2971464E+001, 3.4269551E+001, 2.6327076E+001, 7.8022702E+000, 3.5523556E+001, 2.6425758E+001, 1.3080425E+001, 4.6670121E+000, 2.4267858E+001, 1.4711227E+001, 7.0048018E+000, 2.8477385E+000, 1.6241964E+001, 8.9797164E+000, 4.4568784E+000, 1.8686845E+000, 1.1529440E+001, 6.4921946E+000, 3.5236098E+000, 1.2874703E+000, 8.5815628E+000, 5.3877535E+000, 3.0585372E+000, 1.0626249E+000, 6.5057417E+000, 4.5283471E+000, 2.7647273E+000, 1.0120819E+000, 1.0797386E+000, 1.0910856E+000, 8.9589613E-001, 6.9753264E-001, 5.1712783E-001, 3.7108755E-001, 4.0943092E+000, 3.1248567E+000, 9.6945254E-001, 4.0004645E+000, 3.0929580E+000, 9.0750658E-001, 5.1981088E+000, 5.3200484E+000, 1.3788436E+001, 1.1791925E+000, 1.2596837E+000, 2.8953035E+000, 2.9081117E+000, 8.5818859E-001,-2.4553870E-001,-6.5591080E-001, 1.7665413E-001, 1.7665413E-001, 3.4787299E-001, 3.4787299E-001, 3.5897929E-001, 4.0404522E-001, 5.3333387E-001, 6.1826862E-001, 6.7077878E-001, 7.3727040E-001, 8.0502572E-001, 8.8497931E-001, 9.4322136E-001, 9.7083661E-001, 7.4328095E-002, 6.0369155E-002, 7.2340301E-001, 2.5958069E+000
 1.0000209E+002, 3.4631548E+001, 3.2505299E+001, 3.4808465E+001, 2.6276076E+001, 7.9455457E+000, 3.6414299E+001, 2.9045911E+001, 1.5903632E+001, 5.0976740E+000, 2.5304829E+001, 1.8039970E+001, 9.5837161E+000, 3.4630459E+000, 1.5656483E+001, 1.1021951E+001, 6.4939995E+000, 2.6430972E+000, 9.9814233E+000, 7.0529578E+000, 4.5049522E+000, 2.3432493E+000, 6.7421420E+000, 4.7763851E+000, 3.2419436E+000, 1.9009588E+000, 4.7571612E+000, 3.5180018E+000, 2.5782889E+000, 1.5932015E+000, 1.1018950E+000, 1.1250885E+000, 9.2622203E-001, 7.2288346E-001, 5.3248538E-001, 3.7839529E-001, 4.2501019E+000, 3.2615290E+000, 9.8857292E-001, 3.9707449E+000, 3.1035489E+000, 8.6719601E-001, 5.1594918E+000, 5.5224816E+000, 1.2550575E+001, 1.1268139E+000, 1.2845282E+000, 2.8938877E+000, 3.0588841E+000, 8.6185706E-001,-2.2412745E-001,-6.5624536E-001, 1.3187705E-001, 1.3187705E-001, 3.7470359E-001, 3.7470359E-001, 3.3169046E-001, 3.9833961E-001, 4.9974895E-001, 6.0702905E-001, 7.0601276E-001, 7.7446205E-001, 8.1504679E-001, 8.6405482E-001, 9.2193219E-001, 9.8119065E-001, 6.6979380E-002, 5.9326371E-002, 7.2404047E-001, 2.5978225E+000
 1.0200216E+002, 3.0008142E+001, 3.1333788E+001, 3.2981374E+001, 2.5619367E+001, 7.7889703E+000, 3.5756359E+001, 2.8597155E+001, 1.5021708E+001, 5.1041672E+000, 2.4214102E+001, 1.6115119E+001, 8.3451554E+000, 3.1317250E+000, 1.5661020E+001, 9.5444132E+000, 5.0975991E+000, 2.1144320E+000, 1.0535036E+001, 6.3404817E+000, 3.4493994E+000, 1.6024897E+000, 7.5095163E+000, 4.6636972E+000, 2.7063471E+000, 1.2993631E+000, 5.7661672E+000, 3.5909813E+000, 2.2994019E+000, 1.1066741E+000, 1.1092421E+000, 1.1245693E+000, 9.1865154E-001, 7.0866713E-001, 5.2159920E-001, 3.7259130E-001, 4.1026855E+000, 3.1537584E+000, 9.4892709E-001, 4.0024257E+000, 3.1105584E+000, 8.9186737E-001, 5.2006571E+000, 5.3309323E+000, 1.2562013E+001, 1.1588713E+000, 1.2330134E+000, 2.8890489E+000, 2.9079664E+000, 7.9091601E-001,-2.1973703E-001,-4.9697029E-001,-6.8607808E-002,-6.8607808E-002, 4.4102444E-002, 4.4102444E-002, 2.4672390E-001, 3.1476833E-001, 3.3279247E-001, 3.3414313E-001, 4.7437501E-001, 6.3625193E-001, 7.4018820E-001, 7.7757362E-001, 8.2378192E-001, 8.9672420E-001, 5.2179936E-002, 5.8883132E-002, 7.2400328E-001, 2.5848506E+000
 1.0400105E+002, 3.2865797E+001, 3.1575563E+001, 3.3820099E+001, 2.5742169E+001, 8.6662228E+000, 3.3911090E+001, 2.8133616E+001, 1.6019888E+001, 5.4015962E+000, 2.1726858E+001, 1.5807886E+001, 9.1731908E+000, 3.4069840E+000, 1.3599284E+001, 8.8435271E+000, 5.2892159E+000, 2.1389683E+000, 9.1155252E+000, 5.5824050E+000, 3.5568016E+000, 1.5481464E+000, 6.5347404E+000, 4.2131198E+000, 2.8923882E+000, 1.1807253E+000, 4.9487490E+000, 3.4863710E+000, 2.4610930E+000, 1.0980589E+000, 1.1347423E+000, 1.1459209E+000, 9.3106322E-001, 7.1328586E-001, 5.2417658E-001, 3.7275378E-001, 4.0306146E+000, 3.1495472E+000, 8.8106736E-001, 3.9620592E+000, 3.1287101E+000, 8.3334910E-001, 5.1482058E+000, 5.2372851E+000, 1.0911918E+001, 1.0828341E+000, 1.1448380E+000, 2.8964246E+000, 2.8896767E+000, 7.9119280E-001,-4.2135055E-001,-2.7020644E-001,-1.7038152E-001,-1.7038152E-001,-6.1741413E-002,-6.1741413E-002, 2.2081605E-001, 2.9741341E-001, 3.5834936E-001, 4.2036533E-001, 5.1143200E-001, 6.3186981E-001, 7.5689871E-001, 8.4045504E-001, 9.1161618E-001, 9.5785533E-001, 5.4294447E-002, 5.8914721E-002, 7.2348022E-001, 2.5782932E+000
 1.0600207E+002, 3.7041395E+001, 3.1765301E+001, 3.4231554E+001, 2.4848836E+001, 8.2302471E+000, 3.4311785E+001, 2.7270300E+001, 1.3446956E+001, 4.9091700E+000, 2.3280142E+001, 1.5185518E+001, 7.7246041E+000, 3.0927454E+000, 1.4937393E+001, 9.3448472E+000, 5.4976709E+000, 2.4032350E+000, 9.9748561E+000, 6.1260034E+000, 4.3160509E+000, 1.9071591E+000, 6.8476188E+000, 4.1897405E+000, 3.1454669E+000, 1.4578942E+000, 5.0436927E+000, 3.2394859E+000, 2.4440286E+000, 1.2258658E+000, 1.1189491E+000, 1.1288362E+000, 9.2276694E-001, 7.2530980E-001, 5.3504026E-001, 3.8138459E-001, 4.0737784E+000, 3.1313810E+000, 9.4239739E-001, 4.0699391E+000, 3.1517475E+000, 9.1819152E-001, 5.2883824E+000, 5.2933711E+000, 1.2349119E+001, 1.1930763E+000, 1.2245288E+000, 2.9122010E+000, 2.8553785E+000, 8.0229636E-001,-3.6492890E-001,-3.1542598E-001,-2.4891345E-001,-2.4891345E-001,-1.2611462E-001,-1.2611462E-001, 1.3639237E-001, 2.7934968E-001, 3.7620179E-001, 5.1819246E-001, 6.7104166E-001, 7.6926158E-001, 8.5384319E-001, 8.4903452E-001, 8.4908494E-001, 8.5346859E-001, 4.7398763E-002, 4.5291044E-002, 7.2355612E-001, 2.5675155E+000
 1.0800180E+002, 2.3443605E+001, 3.2290254E+001, 3.6318921E+001, 2.7410334E+001, 8.2294521E+000, 3.3531006E+001, 2.9000078E+001, 1.6196651E+001, 5.3851637E+000, 2.0929307E+001, 1.5697246E+001, 9.0842572E+000, 3.6886868E+000, 1.2784336E+001, 8.8043999E+000, 5.4847472E+000, 2.5887603E+000, 8.4104802E+000, 5.6115335E+000, 3.8418862E+000, 1.9135866E+000, 6.1194469E+000, 4.1948558E+000, 2.8992016E+000, 1.5197377E+000, 4.5922991E+000, 3.3692754E+000, 2.3736736E+000, 1.2467022E+000, 1.1439066E+000, 1.1481296E+000, 9.2622236E-001, 7.0916269E-001, 5.1796154E-001, 3.6657950E-001, 4.0850374E+000, 3.1469154E+000, 9.3812196E-001, 3.9172431E+000, 3.0796199E+000, 8.3762326E-001, 5.0899729E+000, 5.3080007E+000, 1.0789131E+001, 1.0883878E+000, 1.2189734E+000, 2.8063307E+000, 2.8590483E+000, 7.3746955E-001,-3.4824631E-001,-3.2959144E-001,-8.0522019E-002,-8.0522019E-002, 3.5501292E-002, 3.5501292E-002, 3.9826594E-001, 5.4364848E-001, 6.4291006E-001, 7.2592899E-001, 8.0294004E-001, 8.7741144E-001, 9.5007837E-001, 1.0309727E+000, 1.1150322E+000, 1.1761684E+000, 4.0079437E-002, 4.6060775E-002, 7.2299730E-001, 2.5607787E+000
 1.1000106E+002, 3.6174022E+001, 3.0917691E+001, 3.5466360E+001, 2.7508307E+001, 8.5649368E+000, 3.2388246E+001, 2.8075100E+001, 1.5285682E+001, 5.3024379E+000, 2.0548100E+001, 1.4976344E+001, 8.4307779E+000, 3.4514864E+000, 1.2385854E+001, 8.5592024E+000, 5.3920878E+000, 2.4649533E+000, 8.3883493E+000, 5.7555691E+000, 3.9455313E+000, 1.9468700E+000, 6.2326228E+000, 4.4688390E+000, 3.0626372E+000, 1.4628838E+000, 4.6577885E+000, 3.5900737E+000, 2.5902882E+000, 1.2193329E+000, 1.1477666E+000, 1.1609341E+000, 9.4119962E-001, 7.2513375E-001, 5.2901244E-001, 3.7386384E-001, 4.0434554E+000, 3.1342990E+000, 9.0915631E-001, 3.9927625E+000, 3.1547224E+000, 8.3804013E-001, 5.1881010E+000, 5.2539701E+000, 1.0891241E+001, 1.0889295E+000, 1.1813362E+000, 2.8842650E+000, 2.8277951E+000, 8.0147119E-001,-4.7992637E-001,-3.6335107E-001, 9.1441792E-002, 9.1441792E-002, 1.3822393E-001, 1.3822393E-001, 2.5045232E-001, 3.8057199E-001, 4.9776387E-001, 6.3166332E-001, 7.5614717E-001, 9.4240206E-001, 1.1066035E+000, 1.2143288E+000, 1.2887853E+000, 1.3192878E+000, 8.7666463E-002, 6.1539458E-002, 7.2212014E-001, 2.5656373E+000
 1.1200255E+002, 3.3918677E+001, 3.1044174E+001, 3.6078055E+001, 2.6701147E+001, 8.0769089E+000, 3.4291999E+001, 3.0495110E+001, 1.6417093E+001, 5.6951357E+000, 2.2066684E+001, 1.6520891E+001, 8.9471416E+000, 3.9125286E+000, 1.2809038E+001, 8.4138924E+000, 5.0427482E+000, 2.4654134E+000, 7.6609289E+000, 5.0835416E+000, 3.4925660E+000, 1.8223274E+000, 5.0681316E+000, 3.6255737E+000, 2.7174168E+000, 1.6718527E+000, 3.7058024E+000, 2.8125730E+000, 2.2017678E+000, 1.4848095E+000, 1.1579308E+000, 1.1768933E+000, 9.5444969E-001, 7.3047124E-001, 5.3243056E-001, 3.7601761E-001, 4.0625787E+000, 3.1869165E+000, 8.7566213E-001, 3.9830053E+000, 3.1390713E+000, 8.4393395E-001, 5.1754227E+000, 5.2788184E+000, 1.0142959E+001, 1.0965878E+000, 1.1378146E+000, 2.8527749E+000, 2.8808448E+000, 7.8902634E-001,-5.8121398E-001,-1.8847326E-001, 2.8235121E-002, 2.8235121E-002, 2.7747794E-001, 2.7747794E-001, 4.7258781E-001, 5.9103409E-001, 6.2236597E-001, 6.3498584E-001, 6.6824441E-001, 7.4535780E-001, 8.0957573E-001, 8.3031839E-001, 8.5563623E-001, 8.2949134E-001, 7.3128267E-002, 7.7075458E-002, 7.2105924E-001, 2.5982057E+000
 1.1400271E+002, 3.1244136E+001, 3.1276309E+001, 3.2700340E+001, 2.5481928E+001, 8.3257045E+000, 3.3381889E+001, 2.6070881E+001, 1.4453208E+001, 5.4975510E+000, 2.1359164E+001, 1.4788384E+001, 8.2717471E+000, 3.6624552E+000, 1.2915114E+001, 8.5948089E+000, 5.1783716E+000, 2.3832620E+000, 8.3531160E+000, 5.6124977E+000, 3.6695895E+000, 1.7484454E+000, 5.7851076E+000, 4.0354143E+000, 2.7367090E+000, 1.4354326E+000, 4.3478010E+000, 3.1614056E+000, 2.2599972E+000, 1.2340820E+000, 1.1593649E+000, 1.1697982E+000, 9.4603715E-001, 7.2248232E-001, 5.2683480E-001, 3.7269485E-001, 3.9997133E+000, 3.1126690E+000, 8.8704423E-001, 4.0614747E+000, 3.1782689E+000, 8.8320577E-001, 5.2773839E+000, 5.1971326E+000, 1.1122104E+001, 1.1476166E+000, 1.1526042E+000, 2.8838725E+000, 2.7752552E+000, 8.1093540E-001,-4.9866627E-001,-3.4475381E-001, 8.7492026E-002, 8.7492026E-002, 1.9901903E-001, 1.9901903E-001, 4.4020930E-001, 5.5257424E-001, 6.9984209E-001, 8.6147668E-001, 1.0096282E+000, 1.0951548E+000, 1.1394080E+000, 1.1679294E+000, 1.1989164E+000, 1.2427708E+000, 5.1751858E-002, 6.5386563E-002, 7.2066942E-001, 2.5947907E+000
 1.1600204E+002, 3.3145288E+001, 3.0153783E+001, 3.4311680E+001, 2.7517978E+001, 8.8163840E+000, 3.1070358E+001, 2.6734058E+001, 1.6059934E+001, 6.1475677E+000, 1.7942730E+001, 1.3408368E+001, 8.4704413E+000, 4.0220212E+000, 9.8920201E+000, 7.1564461E+000, 5.4031732E+000, 2.8001352E+000, 6.2829554E+000, 4.8064854E+000, 3.7544059E+000, 1.9925713E+000, 4.4559082E+000, 3.7310251E+000, 2.9701596E+000, 1.3753319E+000, 3.4631080E+000, 2.9881307E+000, 2.4867185E+000, 1.1918708E+000, 1.1781456E+000, 1.1949417E+000, 9.6996295E-001, 7.3942847E-001, 5.3863035E-001, 3.7910141E-001, 3.8818053E+000, 3.0984916E+000, 7.8331368E-001, 4.1258126E+000, 3.2196354E+000, 9.0617727E-001, 5.3609832E+000, 5.0439258E+000, 8.0007062E+000, 1.1774653E+000, 1.0178192E+000, 2.9201509E+000, 2.7505713E+000, 7.9161841E-001,-4.8016781E-001,-3.3775731E-001, 6.0886584E-002, 6.0886584E-002, 2.2085767E-001, 2.2085767E-001, 2.5387385E-001, 3.4928794E-001, 4.3001944E-001, 5.7140491E-001, 7.1601133E-001, 8.6687192E-001, 1.0035877E+000, 1.1462602E+000, 1.3114040E+000, 1.4660687E+000, 7.3123415E-002, 7.6168588E-002, 7.1916094E-001, 2.6116639E+000
 1.1800176E+002, 3.2650086E+001, 3.2320954E+001, 3.5419222E+001, 2.7424912E+001, 8.5353984E+000, 3.3681467E+001, 2.7064295E+001, 1.4481696E+001, 5.5623350E+000, 1.9914079E+001, 1.3766597E+001, 7.8457691E+000, 3.5827333E+000, 1.1247476E+001, 7.4435954E+000, 4.4870487E+000, 2.1681831E+000, 7.2672964E+000, 4.9929078E+000, 3.0737248E+000, 1.4154290E+000, 5.2484657E+000, 3.8040376E+000, 2.5908515E+000, 1.1544432E+000, 4.0974821E+000, 3.0957843E+000, 2.2793864E+000, 9.7596612E-001, 1.1703786E+000, 1.1797119E+000, 9.5227279E-001, 7.3670621E-001, 5.3562973E-001, 3.7814808E-001, 3.8941142E+000, 3.0991716E+000, 7.9494263E-001, 4.1028784E+000, 3.1696634E+000, 9.3321499E-001, 5.3311829E+000, 5.0599197E+000, 8.8573206E+000, 1.2125974E+000, 1.0329296E+000, 2.8403112E+000, 2.7415436E+000, 7.7844926E-001,-4.2041464E-001,-2.9694674E-001,-1.1963542E-001,-1.1963542E-001,-9.7938904E-002,-9.7938904E-002, 9.2278495E-002, 3.4350749E-001, 5.3977186E-001, 6.6315626E-001, 7.8574652E-001, 9.1297556E-001, 9.7922249E-001, 1.0132762E+000, 1.1073795E+000, 1.1992934E+000, 5.7354943E-002, 6.5399155E-002, 7.1851737E-001, 2.6075186E+000
 1.2000349E+002, 3.0658743E+001, 3.3118316E+001, 3.5303198E+001, 2.6816392E+001, 9.6765459E+000, 3.3354548E+001, 2.8744195E+001, 1.7823018E+001, 6.4000064E+000, 1.9725743E+001, 1.5728963E+001, 1.0129564E+001, 3.6106758E+000, 1.1576951E+001, 9.2329793E+000, 6.3110570E+000, 2.4043804E+000, 7.5042155E+000, 6.2585740E+000, 4.5135138E+000, 1.8759590E+000, 5.3282785E+000, 4.4392819E+000, 3.3651948E+000, 1.6210952E+000, 4.0112326E+000, 3.4359825E+000, 2.6604144E+000, 1.2692552E+000, 1.2067395E+000, 1.2089833E+000, 9.6519122E-001, 7.2693791E-001, 5.2664226E-001, 3.7004753E-001, 4.1521432E+000, 3.2244821E+000, 9.2766111E-001, 3.9232372E+000, 3.1337471E+000, 7.8949010E-001, 5.0977614E+000, 5.3951965E+000, 9.9650694E+000, 1.0258447E+000, 1.2053809E+000, 2.7836940E+000, 2.8808715E+000, 7.3754044E-001,-4.1473407E-001,-2.3623408E-001,-9.2539580E-002,-9.2539580E-002,-5.8837910E-002,-5.8837910E-002, 2.8346506E-001, 4.5723609E-001, 6.0599180E-001, 7.4036058E-001, 7.8490964E-001, 7.5374534E-001, 6.8775771E-001, 6.0884640E-001, 6.2868896E-001, 6.9998931E-001, 4.3983646E-002, 5.9556754E-003, 7.1709353E-001, 2.6042655E+000
 1.2200170E+002, 3.6471392E+001, 3.1208865E+001, 3.5038993E+001, 2.7130976E+001, 8.5318474E+000, 3.2278842E+001, 2.7175054E+001, 1.5446635E+001, 5.5731060E+000, 2.0174166E+001, 1.5090562E+001, 8.9111560E+000, 3.6449176E+000, 1.2618704E+001, 9.4260833E+000, 6.1713478E+000, 2.5757658E+000, 8.8579669E+000, 6.5215619E+000, 4.4344127E+000, 2.0346245E+000, 6.5089537E+000, 4.9281571E+000, 3.5401125E+000, 1.6202173E+000, 5.0051443E+000, 3.9688138E+000, 2.9591243E+000, 1.2938488E+000, 1.1785511E+000, 1.1875266E+000, 9.5992139E-001, 7.4248663E-001, 5.4121901E-001, 3.8245641E-001, 4.0731319E+000, 3.1581045E+000, 9.1502744E-001, 3.9382312E+000, 3.1164326E+000, 8.2179858E-001, 5.1172443E+000, 5.2925311E+000, 1.0549151E+001, 1.0678256E+000, 1.1889650E+000, 2.7498091E+000, 2.7856402E+000, 7.7623731E-001,-4.6564350E-001,-2.6776296E-001,-4.0745958E-002,-4.0745958E-002, 1.5600896E-001, 1.5600896E-001, 5.1307491E-001, 6.4085039E-001, 7.7561988E-001, 9.1328029E-001, 9.7339925E-001, 9.7542268E-001, 9.7378833E-001, 9.5431342E-001, 9.4532193E-001, 9.7392556E-001, 4.8050844E-002, 6.6842936E-002, 7.1659007E-001, 2.6020061E+000
 1.2400210E+002, 2.9046234E+001, 2.9634386E+001, 3.3073507E+001, 2.5142386E+001, 8.1183497E+000, 3.3245908E+001, 2.8498637E+001, 1.6355726E+001, 5.7782032E+000, 2.1853112E+001, 1.5918131E+001, 9.1066116E+000, 3.6250166E+000, 1.3069703E+001, 9.3048787E+000, 5.7835916E+000, 2.4655164E+000, 8.3551475E+000, 6.1778973E+000, 4.0336309E+000, 1.8115065E+000, 5.7698864E+000, 4.2524568E+000, 2.8186729E+000, 1.2742536E+000, 4.4282266E+000, 3.1486693E+000, 2.1306457E+000, 1.0935580E+000, 1.1817146E+000, 1.2056952E+000, 9.7929865E-001, 7.5530349E-001, 5.4907531E-001, 3.8685218E-001, 4.0495583E+000, 3.1859890E+000, 8.6356933E-001, 4.0773850E+000, 3.2106262E+000, 8.6675876E-001, 5.2980574E+000, 5.2619001E+000, 1.0632313E+001, 1.1262458E+000, 1.1221015E+000, 2.8533229E+000, 2.8055831E+000, 7.7424392E-001,-5.4093366E-001,-2.3564684E-001, 4.1149613E-002, 4.1149613E-002, 2.0868850E-001, 2.0868850E-001, 4.3566178E-001, 4.6402486E-001, 5.0472089E-001, 5.9353783E-001, 7.1104431E-001, 8.0627925E-001, 8.9735025E-001, 9.5564242E-001, 9.7477675E-001, 1.0052561E+000, 5.9827370E-002, 8.1519926E-002, 7.1595710E-001, 2.6052479E+000
 1.2600229E+002, 3.3266201E+001, 3.2611138E+001, 3.4654898E+001, 2.5304796E+001, 8.0914102E+000, 3.6179657E+001, 2.7590740E+001, 1.4333853E+001, 5.1532804E+000, 2.3400119E+001, 1.4857584E+001, 7.8800242E+000, 3.1979858E+000, 1.3783840E+001, 8.6712191E+000, 4.8564155E+000, 2.2057458E+000, 9.0619372E+000, 5.8837644E+000, 3.3764339E+000, 1.5497888E+000, 6.5725947E+000, 4.3529962E+000, 2.6625197E+000, 1.1820465E+000, 5.1230937E+000, 3.5518815E+000, 2.3182360E+000, 1.0369802E+000, 1.1693792E+000, 1.1873875E+000, 9.6558653E-001, 7.4042896E-001, 5.4208364E-001, 3.8459438E-001, 4.0823684E+000, 3.1895248E+000, 8.9284361E-001, 4.1490730E+000, 3.2026481E+000, 9.4642490E-001, 5.3912072E+000, 5.3045327E+000, 1.1707086E+001, 1.2297621E+000, 1.1601398E+000, 2.8268158E+000, 2.7958156E+000, 8.2397263E-001,-6.5213127E-001,-2.2784574E-001, 1.9898710E-001, 1.9898710E-001, 3.7746847E-001, 3.7746847E-001, 3.2785765E-001, 3.9984093E-001, 5.0353348E-001, 6.0938688E-001, 6.9000763E-001, 7.3095083E-001, 7.7988940E-001, 8.6163903E-001, 9.5292478E-001, 1.0197275E+000, 6.2833120E-002, 8.5920773E-002, 7.1618764E-001, 2.6217126E+000
 1.2800332E+002, 2.7283233E+001, 3.2064454E+001, 3.2879715E+001, 2.4512286E+001, 8.5300352E+000, 3.4393696E+001, 2.5304627E+001, 1.3661373E+001, 5.3481505E+000, 2.2005002E+001, 1.3456808E+001, 7.4404102E+000, 3.0815957E+000, 1.2831578E+001, 7.2796568E+000, 4.5336096E+000, 2.0488933E+000, 8.1640879E+000, 4.5168790E+000, 3.0722448E+000, 1.3613352E+000, 5.7970323E+000, 3.3417746E+000, 2.3619940E+000, 1.1173103E+000, 4.6045342E+000, 2.8319508E+000, 1.9547838E+000, 9.5803464E-001, 1.1805686E+000, 1.1971912E+000, 9.7310407E-001, 7.4242672E-001, 5.4283145E-001, 3.8453820E-001, 3.9486013E+000, 3.1287153E+000, 8.1988601E-001, 4.3069669E+000, 3.2653563E+000, 1.0416106E+000, 5.5963707E+000, 5.1307189E+000, 1.1835596E+001, 1.3534441E+000, 1.0653404E+000, 2.8808427E+000, 2.7053371E+000, 7.9418251E-001,-5.7782023E-001,-1.8910304E-001, 4.3734436E-003, 4.3734436E-003, 2.4481712E-001, 2.4481712E-001, 4.4473654E-001, 4.8659045E-001, 5.3729012E-001, 6.0037545E-001, 6.6982733E-001, 7.3094391E-001, 7.8708711E-001, 8.5791323E-001, 9.6814537E-001, 1.0637792E+000, 5.0257529E-002, 6.5040990E-002, 7.1659699E-001, 2.6189932E+000
 1.3000017E+002, 2.5460173E+001, 3.2514705E+001, 3.4459041E+001, 2.5709707E+001, 7.9932515E+000, 3.5094310E+001, 2.5662156E+001, 1.3355863E+001, 5.2602814E+000, 2.2088917E+001, 1.3511902E+001, 7.1692942E+000, 3.0741346E+000, 1.3146253E+001, 8.0026317E+000, 4.7958084E+000, 2.0503605E+000, 8.7054228E+000, 5.6267212E+000, 3.4873037E+000, 1.3716836E+000, 6.3133774E+000, 4.2167279E+000, 2.8023402E+000, 1.1023477E+000, 4.9830653E+000, 3.4427356E+000, 2.4507081E+000, 1.0384047E+000, 1.1919847E+000, 1.2070604E+000, 9.7752944E-001, 7.4747947E-001, 5.4535712E-001, 3.8579305E-001, 4.0051075E+000, 3.1356055E+000, 8.6950204E-001, 4.2613445E+000, 3.2859707E+000, 9.7537373E-001, 5.5370900E+000, 5.2041418E+000, 1.1146276E+001, 1.2673775E+000, 1.1298103E+000, 2.8869897E+000, 2.7015287E+000, 8.3515766E-001,-3.6014614E-001,-5.0017594E-001, 9.8471873E-002, 9.8471873E-002, 2.7571468E-001, 2.7571468E-001, 3.2657113E-001, 4.2951887E-001, 5.8550002E-001, 6.9483729E-001, 7.7025651E-001, 8.6297493E-001, 9.3403922E-001, 9.8869398E-001, 1.0407034E+000, 1.1252977E+000, 7.7045433E-002, 4.8272609E-002, 7.1658560E-001, 2.6178644E+000
