s,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,m3/s,kg/s,kg/s
Time,"DC HRR","NIST HRR","FDS HRR","HFG-x5_z10","HFG-x5_z30","HFG-x5_z50","HFG-x5_z70","HFG-x5_z90","HFG-x5_z110","HFG-x5_z130","HFG-x10_z10","HFG-x10_z30","HFG-x10_z50","HFG-x10_z70","HFG-x10_z90","HFG-x10_z110","HFG-x10_z130","HFG-x15_z10","HFG-x15_z30","HFG-x15_z50","HFG-x15_z70","HFG-x15_z90","HFG-x15_z110","HFG-x15_z130","HFG-x22_z10","HFG-x22_z30","HFG-x22_z50","HFG-x22_z70","HFG-x22_z90","HFG-x22_z110","HFG-x22_z130","HFG-y5_z10","HFG-y5_z30","HFG-y5_z50","HFG-y5_z70","HFG-y5_z90","HFG-y5_z110","HFG-y5_z130","HFG-y10_z10","HFG-y10_z30","HFG-y10_z50","HFG-y10_z70","HFG-y10_z90","HFG-y10_z110","HFG-y10_z130","HFG-y15_z10","HFG-y15_z30","HFG-y15_z50","HFG-y15_z70","HFG-y15_z90","HFG-y15_z110","HFG-y15_z130","HFG-y22_z10","HFG-y22_z30","HFG-y22_z50","HFG-y22_z70","HFG-y22_z90","HFG-y22_z110","HFG-y22_z130","GHF_z10","GHF_z35","GHF_z60","GHF_z85","GHF_z110","GHF_z135","RHF_z35","RHF_z85","O2amb","CO2amb","N2wamb","O2wamb","CO2wamb","H2Oamb","O2","CO","CO2","SOOT","H2O","T","VF","MF","CO_MF"
 1.4760018E+002, 2.1476773E+002, 1.9844521E+002, 2.0545313E+002, 5.0672929E+001, 5.1020079E+001, 4.8746589E+001, 5.0087279E+001, 5.2694624E+001, 5.0711682E+001, 4.3360253E+001, 4.8156515E+001, 4.0236398E+001, 4.0901417E+001, 4.6211154E+001, 4.8854909E+001, 4.7640803E+001, 4.4174676E+001, 3.1058061E+001, 2.0071286E+001, 2.0376953E+001, 2.8261829E+001, 3.5203477E+001, 3.6919092E+001, 3.9976953E+001, 8.9334624E+000, 7.2593896E+000, 7.3236251E+000, 1.0685406E+001, 1.7260179E+001, 2.1805597E+001, 2.5459701E+001, 4.9485506E+001, 5.1237286E+001, 4.7007001E+001, 4.9474289E+001, 5.5538615E+001, 5.3047564E+001, 4.3103049E+001, 4.2421818E+001, 3.0894586E+001, 2.6142211E+001, 3.1659083E+001, 4.1617081E+001, 4.6047094E+001, 3.1167353E+001, 2.2678840E+001, 1.6277207E+001, 1.4566037E+001, 1.7614027E+001, 2.4687605E+001, 3.4376460E+001, 2.7501050E+001, 8.3156534E+000, 7.2074391E+000, 6.7360728E+000, 7.9295272E+000, 9.0637829E+000, 1.1187840E+001, 1.6358813E+001, 3.0590735E+000, 3.5671021E+000, 4.0267119E+000, 4.4480087E+000, 4.8814605E+000, 5.2426851E+000, 3.0092477E+000, 3.7465714E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.6474984E-001, 1.8088298E-004, 3.7281667E-002, 1.0700831E-003, 4.0673272E-002, 3.8022503E+002, 5.6000000E-001, 3.0030723E-001, 5.0695278E-005
 1.4780119E+002, 2.2429190E+002, 2.0711228E+002, 2.3721181E+002, 5.1700500E+001, 4.9004672E+001, 4.0717179E+001, 4.2138857E+001, 4.6128622E+001, 5.3097748E+001, 5.9177144E+001, 5.1808673E+001, 4.0841126E+001, 2.9460510E+001, 1.9762530E+001, 2.8202757E+001, 4.3181082E+001, 5.3710033E+001, 4.1413742E+001, 2.4562092E+001, 1.4959634E+001, 1.0445444E+001, 1.7039517E+001, 2.5799926E+001, 3.5073119E+001, 1.1693208E+001, 8.0097988E+000, 5.7595119E+000, 5.5421412E+000, 7.2810969E+000, 9.9828837E+000, 1.3743851E+001, 5.7795215E+001, 5.2433135E+001, 4.2667572E+001, 4.4529933E+001, 4.8202081E+001, 5.7008319E+001, 6.2089025E+001, 5.2453654E+001, 3.4561437E+001, 2.5658316E+001, 2.8097867E+001, 2.9579103E+001, 3.6043283E+001, 4.5985903E+001, 3.1678275E+001, 2.0264468E+001, 1.3803226E+001, 1.4588300E+001, 1.5774977E+001, 2.0011250E+001, 3.1629759E+001, 9.9230223E+000, 7.6097011E+000, 5.8453400E+000, 5.7510008E+000, 6.6894392E+000, 8.4992091E+000, 1.2262267E+001, 3.1944900E+000, 3.6599023E+000, 4.0816238E+000, 4.5725739E+000, 5.2338872E+000, 5.9441932E+000, 3.0881414E+000, 3.8520121E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.6036264E-001, 1.9779852E-004, 4.0834186E-002, 1.1694055E-003, 4.3669881E-002, 4.1479356E+002, 5.6000000E-001, 2.8569937E-001, 5.2569944E-005
 1.4800065E+002, 2.1122467E+002, 1.9515678E+002, 2.1325347E+002, 4.2551265E+001, 4.2950010E+001, 3.9583508E+001, 3.8866145E+001, 3.7339029E+001, 3.8969087E+001, 4.5404328E+001, 4.1117910E+001, 3.8243993E+001, 3.5310079E+001, 3.3932623E+001, 2.4982591E+001, 2.3569880E+001, 3.3249870E+001, 2.6470811E+001, 1.9560854E+001, 1.7442925E+001, 1.6753841E+001, 1.3172854E+001, 1.4198715E+001, 2.1012100E+001, 7.4762322E+000, 6.9619973E+000, 6.1337946E+000, 6.5136284E+000, 6.3469429E+000, 7.1323967E+000, 8.9212834E+000, 4.0549342E+001, 4.3245030E+001, 3.9809031E+001, 4.1625411E+001, 3.8990117E+001, 3.9344810E+001, 4.3306283E+001, 3.6380177E+001, 2.5279600E+001, 2.7684711E+001, 3.4832377E+001, 3.8304591E+001, 4.1342022E+001, 4.3589145E+001, 1.9236160E+001, 1.3930445E+001, 1.7435842E+001, 2.1220503E+001, 2.3329528E+001, 2.6837915E+001, 3.5435087E+001, 7.0739802E+000, 6.2945919E+000, 6.4982429E+000, 6.8481011E+000, 7.5821172E+000, 8.2877068E+000, 1.1647313E+001, 2.7689042E+000, 3.2185014E+000, 3.6082098E+000, 3.9735517E+000, 4.4313211E+000, 4.9267381E+000, 2.7129662E+000, 3.3425301E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.6497832E-001, 1.7809660E-004, 3.6953282E-002, 1.0518493E-003, 4.0631314E-002, 3.8735955E+002, 5.6000000E-001, 2.9634818E-001, 4.9264362E-005
 1.4820171E+002, 2.2149085E+002, 2.0457145E+002, 2.3597286E+002, 4.9605049E+001, 4.4990579E+001, 3.8278326E+001, 3.9587390E+001, 4.0963314E+001, 4.5783420E+001, 5.3960973E+001, 4.7770531E+001, 3.7183246E+001, 2.9904318E+001, 2.7950357E+001, 2.7097308E+001, 3.2705037E+001, 4.3578652E+001, 3.2854772E+001, 1.7851991E+001, 1.3741978E+001, 1.4332577E+001, 1.4604617E+001, 1.9114414E+001, 2.4514592E+001, 9.8894069E+000, 6.8326686E+000, 5.7690931E+000, 5.4142211E+000, 6.3233910E+000, 8.1102648E+000, 1.0141975E+001, 4.6658115E+001, 4.4303985E+001, 3.4762018E+001, 3.4918670E+001, 3.9520002E+001, 4.4697919E+001, 4.9798609E+001, 4.6985632E+001, 3.3712882E+001, 1.7566516E+001, 1.9735941E+001, 2.6107071E+001, 3.5543274E+001, 4.2741738E+001, 3.7220432E+001, 2.4136341E+001, 9.5730963E+000, 1.0077335E+001, 1.4827371E+001, 2.2546493E+001, 3.2645640E+001, 9.5536422E+000, 7.2402765E+000, 5.0931135E+000, 5.2128144E+000, 6.5485934E+000, 9.4400001E+000, 1.3720337E+001, 2.9443077E+000, 3.3693040E+000, 3.7491815E+000, 4.1915545E+000, 4.7963948E+000, 5.4946196E+000, 2.8412074E+000, 3.5276481E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.6156527E-001, 1.9408853E-004, 3.9929293E-002, 1.1485388E-003, 4.2793320E-002, 4.0861726E+002, 5.6000000E-001, 2.8886435E-001, 5.2200687E-005
 1.4840034E+002, 2.2941774E+002, 2.1183718E+002, 1.8744286E+002, 4.2335407E+001, 4.5501286E+001, 4.5431717E+001, 4.2834257E+001, 4.0971476E+001, 3.7032888E+001, 3.8648610E+001, 4.0406963E+001, 3.6594870E+001, 3.4028747E+001, 3.8138883E+001, 4.0118409E+001, 3.0346207E+001, 2.7771952E+001, 2.6541686E+001, 1.7726087E+001, 1.6392591E+001, 2.3965827E+001, 3.2503598E+001, 2.4444842E+001, 2.0286178E+001, 8.0007340E+000, 6.8903504E+000, 6.6502862E+000, 8.6857728E+000, 1.1982458E+001, 1.0967182E+001, 8.2370951E+000, 3.9311872E+001, 4.5679442E+001, 4.2366072E+001, 3.9993433E+001, 3.9061553E+001, 3.7404193E+001, 3.9763736E+001, 3.9352379E+001, 2.8105171E+001, 3.3170494E+001, 3.1072883E+001, 3.2805963E+001, 3.0962175E+001, 3.3679589E+001, 2.0230307E+001, 1.7970734E+001, 2.4200258E+001, 2.0757205E+001, 2.0805211E+001, 2.4885841E+001, 2.6247363E+001, 7.2582380E+000, 6.6236966E+000, 9.0252658E+000, 1.1087428E+001, 8.4396900E+000, 1.0596111E+001, 1.5128949E+001, 2.8484852E+000, 3.3286073E+000, 3.7577609E+000, 4.1182399E+000, 4.4936276E+000, 4.9058685E+000, 2.8066549E+000, 3.4652310E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.5929548E-001, 2.0294076E-004, 4.1776023E-002, 1.2006064E-003, 4.4335334E-002, 4.0996073E+002, 5.6000000E-001, 2.8880131E-001, 5.4480144E-005
 1.4860134E+002, 2.0623720E+002, 1.9066571E+002, 2.7029892E+002, 5.2219374E+001, 5.2240472E+001, 4.0608628E+001, 3.9842136E+001, 4.7285151E+001, 5.8928664E+001, 6.6735195E+001, 5.1715809E+001, 4.4097510E+001, 3.3582939E+001, 3.2434826E+001, 3.6709211E+001, 4.9028445E+001, 6.1880539E+001, 3.7586918E+001, 2.6866256E+001, 1.7725108E+001, 1.8972794E+001, 2.4775682E+001, 3.5945288E+001, 4.6672653E+001, 1.0556580E+001, 8.6597050E+000, 6.5026606E+000, 6.5511821E+000, 9.4489435E+000, 2.2146117E+001, 2.8555848E+001, 5.5129551E+001, 5.2232252E+001, 3.4531452E+001, 3.0794100E+001, 4.2483074E+001, 5.7396127E+001, 6.6989397E+001, 4.8556181E+001, 3.8547680E+001, 1.9199762E+001, 1.7215851E+001, 2.6072135E+001, 4.6120680E+001, 6.0469430E+001, 2.3879486E+001, 2.2781092E+001, 1.1154636E+001, 1.0666755E+001, 1.6419830E+001, 3.1152452E+001, 4.3964919E+001, 9.4131213E+000, 8.7298568E+000, 5.8701170E+000, 6.0284550E+000, 8.5333911E+000, 1.3538792E+001, 1.9664569E+001, 3.2091389E+000, 3.7273865E+000, 4.2013965E+000, 4.7770497E+000, 5.5215120E+000, 6.1988330E+000, 3.1456324E+000, 4.0251968E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.6807796E-001, 1.6740564E-004, 3.4537948E-002, 9.9031610E-004, 3.8426051E-002, 3.6109909E+002, 5.6000000E-001, 3.0967556E-001, 4.8500093E-005
 1.4880027E+002, 2.2123015E+002, 2.0441429E+002, 1.4798252E+002, 5.0467414E+001, 4.9259688E+001, 4.5611270E+001, 4.6620466E+001, 4.3192189E+001, 4.1863558E+001, 4.5353637E+001, 4.3702563E+001, 3.0313657E+001, 3.7919755E+001, 4.5140324E+001, 4.2894430E+001, 4.1003415E+001, 4.3381605E+001, 2.5054065E+001, 1.6818103E+001, 2.4651647E+001, 3.1735813E+001, 3.8871795E+001, 4.0978000E+001, 4.0437705E+001, 8.3132297E+000, 7.2825565E+000, 8.0422447E+000, 1.0838545E+001, 1.2937780E+001, 1.8193237E+001, 1.8233508E+001, 4.3921948E+001, 4.8199809E+001, 4.5201756E+001, 4.7808292E+001, 4.4787720E+001, 4.2970893E+001, 4.5351101E+001, 4.3986289E+001, 3.1454516E+001, 3.2435325E+001, 3.7496434E+001, 3.3215190E+001, 3.0214784E+001, 3.1159185E+001, 3.0522258E+001, 1.8979098E+001, 2.3154927E+001, 2.2597843E+001, 1.7297276E+001, 1.8684201E+001, 2.2092017E+001, 9.1125893E+000, 7.4760822E+000, 9.1208584E+000, 9.3605425E+000, 7.9815430E+000, 8.4707444E+000, 9.1335873E+000, 3.0455684E+000, 3.5632291E+000, 4.0325501E+000, 4.4052702E+000, 4.8222475E+000, 5.2306992E+000, 3.0060697E+000, 3.7092065E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.6436417E-001, 1.8245294E-004, 3.7600303E-002, 1.0793822E-003, 4.0932649E-002, 3.6797796E+002, 5.6000000E-001, 3.0674627E-001, 5.2217000E-005
 1.4900124E+002, 2.1833589E+002, 2.0171726E+002, 2.2404838E+002, 5.5963116E+001, 5.8530209E+001, 4.6379867E+001, 4.0077753E+001, 4.5554792E+001, 5.2782189E+001, 5.7588019E+001, 5.3807403E+001, 3.9337676E+001, 2.6976619E+001, 2.0389879E+001, 2.8714323E+001, 4.2702915E+001, 5.3573554E+001, 3.6974233E+001, 1.8450077E+001, 1.5963429E+001, 1.2371760E+001, 1.6439074E+001, 2.8325817E+001, 4.3374035E+001, 1.0449946E+001, 8.1444380E+000, 6.6337699E+000, 6.0910013E+000, 8.3180815E+000, 1.2426837E+001, 2.4248110E+001, 5.5904016E+001, 5.7653086E+001, 4.4792193E+001, 3.9321613E+001, 4.4625200E+001, 5.3031384E+001, 6.2002951E+001, 5.3674362E+001, 4.8025683E+001, 3.9503361E+001, 2.8432655E+001, 3.0822904E+001, 3.8385349E+001, 4.5222044E+001, 3.4617453E+001, 2.7507040E+001, 2.5543409E+001, 2.0015740E+001, 1.8546713E+001, 2.2664411E+001, 2.9014736E+001, 1.0258316E+001, 9.5891989E+000, 8.6422801E+000, 6.9085939E+000, 8.1897392E+000, 8.9367948E+000, 1.2457779E+001, 3.2288703E+000, 3.7288998E+000, 4.1337998E+000, 4.5806033E+000, 5.1945815E+000, 5.8422531E+000, 3.1468974E+000, 3.8586001E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.6207740E-001, 1.9193717E-004, 3.9501217E-002, 1.1357336E-003, 4.2454286E-002, 4.0215528E+002, 5.6000000E-001, 2.9297684E-001, 5.2376552E-005
 1.4920039E+002, 2.2337554E+002, 2.0626280E+002, 2.2923167E+002, 4.0594523E+001, 4.8136736E+001, 4.2097931E+001, 4.2491356E+001, 4.0245478E+001, 4.0266660E+001, 4.6958700E+001, 3.9877053E+001, 3.5855653E+001, 2.7795281E+001, 2.6314274E+001, 2.3325435E+001, 2.6393825E+001, 3.6863678E+001, 2.2606513E+001, 1.7792722E+001, 1.2988228E+001, 1.3448925E+001, 1.4005878E+001, 1.7304596E+001, 2.2327587E+001, 7.8028951E+000, 6.7654591E+000, 6.2469681E+000, 5.9399106E+000, 6.3495395E+000, 7.4391396E+000, 8.9295528E+000, 4.3295981E+001, 4.7245936E+001, 4.0851421E+001, 3.9314693E+001, 3.7872431E+001, 3.7618592E+001, 4.1834648E+001, 4.1011965E+001, 3.4660422E+001, 2.7720826E+001, 3.5682536E+001, 4.0353706E+001, 3.8463465E+001, 4.0704511E+001, 3.0066078E+001, 1.6194339E+001, 1.3421098E+001, 1.9029840E+001, 2.8444423E+001, 2.9976947E+001, 3.4278480E+001, 8.0865122E+000, 6.7043682E+000, 6.1457733E+000, 7.6199082E+000, 8.7370019E+000, 1.0477642E+001, 1.3703416E+001, 2.8450970E+000, 3.2903425E+000, 3.6813351E+000, 4.0772461E+000, 4.5688268E+000, 5.1089227E+000, 2.7741136E+000, 3.4307194E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.6034516E-001, 1.9855848E-004, 4.0900693E-002, 1.1745468E-003, 4.3640832E-002, 4.1911095E+002, 5.6000000E-001, 2.8394961E-001, 5.2448369E-005
 1.4940107E+002, 2.4729970E+002, 2.2778618E+002, 1.9145004E+002, 4.1155834E+001, 4.8612310E+001, 4.6018247E+001, 4.1429794E+001, 3.7901505E+001, 3.3237046E+001, 3.2033317E+001, 4.1620341E+001, 3.6307764E+001, 3.4624331E+001, 3.2229220E+001, 2.9764529E+001, 2.1962051E+001, 2.1002801E+001, 2.8651383E+001, 1.7846497E+001, 1.8749319E+001, 2.1961228E+001, 2.5093492E+001, 1.6276298E+001, 1.4052793E+001, 8.1827513E+000, 6.8845000E+000, 6.8992851E+000, 9.0944127E+000, 1.2594843E+001, 1.1917678E+001, 7.9670316E+000, 4.4668393E+001, 4.8217220E+001, 4.4534170E+001, 4.0745693E+001, 4.1304910E+001, 4.0585917E+001, 3.8977411E+001, 4.1824623E+001, 3.7500838E+001, 3.4878365E+001, 2.6926535E+001, 2.6552759E+001, 3.8904276E+001, 4.2080577E+001, 2.6705090E+001, 1.9085958E+001, 1.9144361E+001, 1.5221909E+001, 1.4857469E+001, 2.7222480E+001, 3.6686304E+001, 8.0738431E+000, 7.1043592E+000, 6.5109279E+000, 6.2534271E+000, 7.0071485E+000, 9.1781714E+000, 1.2234341E+001, 2.9414077E+000, 3.4216715E+000, 3.8436801E+000, 4.2661308E+000, 4.8149517E+000, 5.4415478E+000, 2.8857321E+000, 3.5910710E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.4227726E-001, 2.7118179E-004, 5.5752464E-002, 1.6038857E-003, 5.5612909E-002, 5.8126596E+002, 5.6000000E-001, 2.3292602E-001, 5.7990720E-005
 1.4960071E+002, 2.1447449E+002, 1.9813488E+002, 2.3190950E+002, 4.5717840E+001, 5.4365631E+001, 4.6671433E+001, 4.3511818E+001, 4.5189505E+001, 5.1632908E+001, 5.8651087E+001, 4.3372615E+001, 3.6096105E+001, 2.7179538E+001, 2.8196688E+001, 3.3528978E+001, 4.5441436E+001, 5.2339723E+001, 3.3497589E+001, 1.7942071E+001, 1.3761886E+001, 1.5457218E+001, 1.9494504E+001, 3.3999916E+001, 4.2025736E+001, 8.9489594E+000, 6.9522795E+000, 5.9481755E+000, 6.4766342E+000, 8.5226900E+000, 1.9660909E+001, 3.0298803E+001, 5.0833014E+001, 5.3755976E+001, 4.8239509E+001, 4.4857496E+001, 4.6345785E+001, 5.5601412E+001, 6.4306463E+001, 4.5920694E+001, 3.6538773E+001, 2.8118327E+001, 2.6244620E+001, 2.8155247E+001, 4.0811926E+001, 5.7285547E+001, 2.9829706E+001, 1.7465522E+001, 1.3133189E+001, 1.4824103E+001, 1.6302438E+001, 2.4541842E+001, 4.2539751E+001, 8.8348771E+000, 7.0722786E+000, 6.1165127E+000, 6.2542069E+000, 7.4111477E+000, 1.0542449E+001, 1.6922389E+001, 3.0475266E+000, 3.5444430E+000, 4.0187158E+000, 4.5400049E+000, 5.2387115E+000, 5.9119433E+000, 2.9900792E+000, 3.8236227E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.6366946E-001, 1.8527814E-004, 3.8173932E-002, 1.0961145E-003, 4.1399453E-002, 3.9737571E+002, 5.6000000E-001, 2.9234469E-001, 5.0510312E-005
 1.4980005E+002, 2.4613863E+002, 2.2693424E+002, 1.5572550E+002, 5.4198063E+001, 5.0600542E+001, 4.6096297E+001, 4.3196124E+001, 4.1452714E+001, 4.0785648E+001, 4.6617234E+001, 5.0622964E+001, 3.7698140E+001, 3.7442010E+001, 2.6258292E+001, 2.9414399E+001, 3.2701394E+001, 4.0476857E+001, 3.2044734E+001, 1.9070147E+001, 1.9538851E+001, 1.2731088E+001, 1.8368593E+001, 2.3740532E+001, 2.7297483E+001, 9.3339884E+000, 7.2392578E+000, 7.1882287E+000, 6.9494672E+000, 7.2999899E+000, 8.2941361E+000, 1.0121882E+001, 5.4412074E+001, 4.9438959E+001, 4.6413456E+001, 4.3795579E+001, 4.3464492E+001, 4.2334546E+001, 4.7954165E+001, 4.8872280E+001, 3.4905292E+001, 3.3860833E+001, 3.6630805E+001, 3.7870467E+001, 3.2505301E+001, 3.5804510E+001, 3.3708431E+001, 1.7002299E+001, 1.8288009E+001, 2.1222111E+001, 2.5593571E+001, 2.2395012E+001, 2.5727823E+001, 9.8125819E+000, 7.1074683E+000, 6.7386533E+000, 7.5496805E+000, 1.0542279E+001, 8.7492693E+000, 1.0333852E+001, 3.0787501E+000, 3.5589390E+000, 3.9696175E+000, 4.3875758E+000, 4.9217515E+000, 5.5254152E+000, 3.0023760E+000, 3.6937440E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.4667518E-001, 2.5500512E-004, 5.2251715E-002, 1.5096560E-003, 5.2641002E-002, 5.2158855E+002, 5.6000000E-001, 2.5016094E-001, 5.8755377E-005
 1.5000088E+002, 2.2612049E+002, 2.0884726E+002, 2.4134282E+002, 4.7577440E+001, 4.9870844E+001, 4.4149099E+001, 4.0259672E+001, 4.2404994E+001, 4.8535707E+001, 5.5309064E+001, 4.7837555E+001, 3.6940106E+001, 3.4312193E+001, 3.3969218E+001, 3.3428127E+001, 3.3687466E+001, 4.4516885E+001, 3.5767860E+001, 1.6591557E+001, 1.6366999E+001, 1.6416184E+001, 1.7850418E+001, 2.1959038E+001, 2.8349279E+001, 9.5388690E+000, 6.9533800E+000, 6.1098214E+000, 6.8895747E+000, 8.2966454E+000, 1.0699521E+001, 1.1291337E+001, 4.7452820E+001, 5.1182374E+001, 4.5343681E+001, 3.9519354E+001, 4.1700950E+001, 4.6557304E+001, 5.3355703E+001, 4.5315616E+001, 3.8613802E+001, 2.6032550E+001, 2.0880214E+001, 2.9788148E+001, 3.8786727E+001, 4.9499517E+001, 3.2774870E+001, 2.1054400E+001, 1.3342709E+001, 1.1785478E+001, 1.8528694E+001, 2.8559512E+001, 3.8058317E+001, 9.5142827E+000, 7.4743760E+000, 6.3149179E+000, 5.6815786E+000, 7.9429521E+000, 1.1413957E+001, 1.5196495E+001, 2.9674789E+000, 3.4156171E+000, 3.7995994E+000, 4.2013473E+000, 4.7353324E+000, 5.2694170E+000, 2.8805764E+000, 3.5355204E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.6014848E-001, 1.9981116E-004, 4.1096217E-002, 1.1823949E-003, 4.3743496E-002, 4.1239088E+002, 5.6000000E-001, 2.9000580E-001, 5.3896273E-005
 1.5020140E+002, 2.3525844E+002, 2.1714012E+002, 2.2026531E+002, 4.4640503E+001, 4.5223061E+001, 4.0137949E+001, 3.9462789E+001, 3.7886205E+001, 3.7724599E+001, 4.4146908E+001, 4.2971863E+001, 3.6440869E+001, 2.9352351E+001, 2.6167120E+001, 3.4592750E+001, 3.7050060E+001, 3.9989866E+001, 3.0360887E+001, 1.9602928E+001, 1.7505773E+001, 1.4802062E+001, 2.2446044E+001, 2.9829542E+001, 3.3966658E+001, 8.4430680E+000, 6.6367190E+000, 6.3561730E+000, 6.6493221E+000, 8.6511804E+000, 1.0383275E+001, 1.4456452E+001, 4.4482489E+001, 4.6864709E+001, 4.1622713E+001, 4.1325198E+001, 3.8182951E+001, 3.7131707E+001, 4.5966364E+001, 4.0427143E+001, 3.3182239E+001, 2.9329095E+001, 2.7972847E+001, 2.2394127E+001, 1.9965308E+001, 2.8422254E+001, 2.5023899E+001, 1.7596204E+001, 1.7493784E+001, 1.4136695E+001, 1.4485232E+001, 1.1924567E+001, 1.7071359E+001, 7.8847511E+000, 7.0340941E+000, 6.9438434E+000, 7.3542590E+000, 6.6117398E+000, 6.6182639E+000, 8.2183128E+000, 2.8701018E+000, 3.3191733E+000, 3.7122882E+000, 4.1201890E+000, 4.6428432E+000, 5.2389667E+000, 2.7986093E+000, 3.4663856E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.5693561E-001, 2.1265656E-004, 4.3733254E-002, 1.2582614E-003, 4.5900390E-002, 4.2440061E+002, 5.6000000E-001, 2.8207996E-001, 5.5663527E-005
 1.5040084E+002, 2.4295576E+002, 2.2409327E+002, 2.0402456E+002, 4.3903129E+001, 4.7217052E+001, 4.3725079E+001, 4.3707043E+001, 4.6806202E+001, 5.0499705E+001, 4.7494451E+001, 3.9911459E+001, 3.8865689E+001, 3.7007850E+001, 3.8905748E+001, 3.8675352E+001, 5.0203919E+001, 5.1910654E+001, 2.8139794E+001, 1.9424280E+001, 1.9435339E+001, 2.3321554E+001, 2.3724066E+001, 3.8675985E+001, 4.9643205E+001, 8.4372653E+000, 6.7607146E+000, 6.5449807E+000, 7.9007001E+000, 7.9118095E+000, 1.5157508E+001, 2.9316800E+001, 3.9700610E+001, 5.0390170E+001, 4.6663048E+001, 4.6960565E+001, 5.0501177E+001, 5.5999164E+001, 5.2552306E+001, 4.0989414E+001, 2.7763931E+001, 2.6108065E+001, 2.6802392E+001, 3.3320094E+001, 4.5678205E+001, 3.8686508E+001, 2.8023857E+001, 1.3839749E+001, 1.3535192E+001, 1.4975967E+001, 1.9394210E+001, 2.6483370E+001, 2.8050758E+001, 8.6986469E+000, 6.7057948E+000, 6.5748232E+000, 7.0883624E+000, 9.1491667E+000, 1.1732039E+001, 1.2780623E+001, 2.9653512E+000, 3.4746956E+000, 3.9686658E+000, 4.4625001E+000, 5.0857428E+000, 5.6616222E+000, 2.9308041E+000, 3.7571972E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.5377889E-001, 2.2621020E-004, 4.6393955E-002, 1.3391989E-003, 4.7954108E-002, 4.4178832E+002, 5.6000000E-001, 2.7334512E-001, 5.7246363E-005
