flow-time,hrr-total,hrr-kW,time-exp,HHR-theoretical-kW
5.7875,14758.52458,14.75852458,,
5.79,15116.50058,15.11650058,,
5.7925,15455.89285,15.45589285,,
5.795,15685.50532,15.68550532,,
5.7975,15714.80058,15.71480058,,
5.8,15879.25826,15.87925826,,
5.8025,16009.48755,16.00948755,,
5.805,15925.56405,15.92556405,,
5.8075,15940.98792,15.94098792,,
5.81,15795.65075,15.79565075,,
5.8125,15613.65975,15.61365975,,
5.815,15576.12194,15.57612194,,
5.8175,15427.50832,15.42750832,,
5.82,15240.55643,15.24055643,,
5.8225,15031.09814,15.03109814,,
5.825,14790.54253,14.79054253,,
5.8275,14391.88311,14.39188311,,
5.83,14131.73084,14.13173084,,
5.8325,13939.32626,13.93932626,,
5.835,13781.06355,13.78106355,,
5.8375,13670.80138,13.67080138,,
5.84,13547.77889,13.54777889,,
5.8425,13524.29746,13.52429746,,
5.845,13440.19806,13.44019806,,
5.8475,13357.22543,13.35722543,,
5.85,13312.38956,13.31238956,,
5.8525,13291.2154,13.2912154,,
5.855,13231.28203,13.23128203,,
5.8575,13199.15864,13.19915864,,
5.86,13181.18964,13.18118964,,
5.8625,13237.59656,13.23759656,,
5.865,13304.39566,13.30439566,,
5.8675,13395.4166,13.3954166,,
5.87,13573.99963,13.57399963,,
5.8725,13768.00462,13.76800462,,
5.875,13888.90481,13.88890481,,
5.8775,14096.39417,14.09639417,,
5.88,14327.25676,14.32725676,,
5.8825,14368.37173,14.36837173,,
5.885,14526.93402,14.52693402,,
5.8875,14858.70669,14.85870669,,
5.89,15135.81348,15.13581348,,
5.8925,15312.10111,15.31210111,,
5.895,15531.98209,15.53198209,,
5.8975,15605.7167,15.6057167,,
5.9,15740.23291,15.74023291,,
5.9025,15822.52909,15.82252909,,
5.905,16032.39751,16.03239751,,
5.9075,16023.03658,16.02303658,,
5.91,15946.61791,15.94661791,,
5.9125,15823.13928,15.82313928,,
5.915,15746.39301,15.74639301,,
5.9175,15701.27792,15.70127792,,
5.92,15553.98292,15.55398292,,
5.9225,15384.96369,15.38496369,,
5.925,15153.3467,15.1533467,,
5.9275,14916.19755,14.91619755,,
5.93,14595.32343,14.59532343,,
5.9325,14357.38605,14.35738605,,
5.935,14133.68053,14.13368053,,
5.9375,13897.66353,13.89766353,,
5.94,13787.5728,13.7875728,,
5.9425,13688.85427,13.68885427,,
5.945,13479.91856,13.47991856,,
5.9475,13299.42794,13.29942794,,
5.95,13189.63702,13.18963702,,
5.9525,13153.04527,13.15304527,,
5.955,13189.27199,13.18927199,,
5.9575,13196.77153,13.19677153,,
5.96,13229.65622,13.22965622,,
5.9625,13274.30087,13.27430087,,
5.965,13343.01481,13.34301481,,
5.9675,13449.30114,13.44930114,,
5.97,13506.74497,13.50674497,,
5.9725,13649.9193,13.6499193,,
5.975,13774.16312,13.77416312,,
5.9775,13951.70517,13.95170517,,
5.98,14170.7498,14.1707498,,
5.9825,14490.0145,14.4900145,,
5.985,14659.01785,14.65901785,,
5.9875,14836.49571,14.83649571,,
5.99,15079.20271,15.07920271,,
5.9925,15317.62277,15.31762277,,
5.995,15613.27077,15.61327077,,
5.9975,15838.33894,15.83833894,,
6,15857.50618,15.85750618,,
6.0025,15957.46489,15.95746489,,
6.005,15827.41452,15.82741452,,
6.0075,15721.03451,15.72103451,,
6.01,15698.37179,15.69837179,,
6.0125,15646.81332,15.64681332,,
6.015,15614.51039,15.61451039,,
6.0175,15560.48802,15.56048802,,
6.02,15484.29336,15.48429336,,
6.0225,15299.51873,15.29951873,,
6.025,15025.64854,15.02564854,,
6.0275,14843.06517,14.84306517,,
6.03,14584.66235,14.58466235,,
6.0325,14328.50859,14.32850859,,
6.035,14122.819,14.122819,,
6.0375,13954.24764,13.95424764,,
6.04,13748.84201,13.74884201,,
6.0425,13601.35404,13.60135404,,
6.045,13519.69312,13.51969312,,
6.0475,13396.87079,13.39687079,,
6.05,13285.78592,13.28578592,,
6.0525,13197.23443,13.19723443,,
6.055,13119.2895,13.1192895,,
6.0575,13074.08594,13.07408594,,
6.06,13071.63388,13.07163388,,
6.0625,13087.84612,13.08784612,,
6.065,13163.89308,13.16389308,,
6.0675,13268.00934,13.26800934,,
6.07,13430.2779,13.4302779,,
6.0725,13649.12228,13.64912228,,
6.075,13977.65856,13.97765856,,
6.0775,14203.76819,14.20376819,,
6.08,14427.63315,14.42763315,,
6.0825,14603.90607,14.60390607,,
6.085,14768.15139,14.76815139,,
6.0875,14950.18696,14.95018696,,
6.09,15089.75549,15.08975549,,
6.0925,15143.49454,15.14349454,,
6.095,15438.40551,15.43840551,,
6.0975,15727.758,15.727758,,
6.1,15806.15153,15.80615153,,
6.1025,15814.25294,15.81425294,,
6.105,15936.5676,15.9365676,,
6.1075,16076.50969,16.07650969,,
6.11,15999.5418,15.9995418,,
6.1125,15827.20539,15.82720539,,
6.115,15816.5632,15.8165632,,
6.1175,15799.24695,15.79924695,,
6.12,15655.34728,15.65534728,,
6.1225,15561.09248,15.56109248,,
6.125,15331.97121,15.33197121,,
6.1275,15107.85987,15.10785987,,
6.13,14861.92085,14.86192085,,
6.1325,14488.19729,14.48819729,,
6.135,14156.47484,14.15647484,,
6.1375,13902.90967,13.90290967,,
6.14,13717.91733,13.71791733,,
6.1425,13567.79488,13.56779488,,
6.145,13458.16978,13.45816978,,
6.1475,13328.28313,13.32828313,,
6.15,13254.82581,13.25482581,,
6.1525,13251.18026,13.25118026,,
6.155,13260.81856,13.26081856,,
6.1575,13226.28915,13.22628915,,
6.16,13259.54619,13.25954619,,
6.1625,13291.54996,13.29154996,,
6.165,13381.57395,13.38157395,,
6.1675,13492.83537,13.49283537,,
6.17,13606.77282,13.60677282,,
6.1725,13816.13742,13.81613742,,
6.175,14060.97526,14.06097526,,
6.1775,14339.36822,14.33936822,,
6.18,14471.7223,14.4717223,,
6.1825,14562.78186,14.56278186,,
6.185,14694.62745,14.69462745,,
6.1875,14802.0828,14.8020828,,
6.19,14904.4828,14.9044828,,
6.1925,15007.70871,15.00770871,,
6.195,15087.92211,15.08792211,,
6.1975,15108.72455,15.10872455,,
6.2,15252.61475,15.25261475,,
6.2025,15294.79648,15.29479648,,
6.205,15322.34791,15.32234791,,
6.2075,15496.27696,15.49627696,,
6.21,15526.58641,15.52658641,,
6.2125,15539.56347,15.53956347,,
6.215,15655.0409,15.6550409,,
6.2175,15697.64357,15.69764357,,
6.22,15661.34086,15.66134086,,
6.2225,15618.56794,15.61856794,,
6.225,15392.1897,15.3921897,,
6.2275,15064.26868,15.06426868,,
6.23,14753.31479,14.75331479,,
6.2325,14503.21669,14.50321669,,
6.235,14321.69448,14.32169448,,
6.2375,14152.35132,14.15235132,,
6.24,13994.33313,13.99433313,,
6.2425,13820.98139,13.82098139,,
6.245,13622.99622,13.62299622,,
6.2475,13487.44615,13.48744615,,
6.25,13397.72508,13.39772508,,
6.2525,13292.8102,13.2928102,,
6.255,13170.1238,13.1701238,,
6.2575,13108.82647,13.10882647,,
6.26,13087.93526,13.08793526,,
6.2625,13066.21211,13.06621211,,
6.265,13073.50981,13.07350981,,
6.2675,13173.96293,13.17396293,,
6.27,13326.56537,13.32656537,,
6.2725,13465.67224,13.46567224,,
6.275,13663.84696,13.66384696,,
6.2775,13889.78773,13.88978773,,
6.28,14124.60629,14.12460629,,
6.2825,14288.23788,14.28823788,,
6.285,14378.38056,14.37838056,,
6.2875,14525.43107,14.52543107,,
6.29,14668.5992,14.6685992,,
6.2925,14728.76967,14.72876967,,
6.295,14816.53705,14.81653705,,
6.2975,14974.36578,14.97436578,,
6.3,15131.99185,15.13199185,,
6.3025,15265.45481,15.26545481,,
6.305,15445.3322,15.4453322,,
6.3075,15537.78303,15.53778303,,
6.31,15562.23087,15.56223087,,
6.3125,15585.2336,15.5852336,,
6.315,15558.8559,15.5588559,,
6.3175,15564.22583,15.56422583,,
6.32,15592.861,15.592861,,
6.3225,15691.01987,15.69101987,,
6.325,15580.8098,15.5808098,,
6.3275,15299.45422,15.29945422,,
6.33,14986.44714,14.98644714,,
6.3325,14721.83475,14.72183475,,
6.335,14490.35896,14.49035896,,
6.3375,14306.53418,14.30653418,,
6.34,14162.55935,14.16255935,,
6.3425,14010.72385,14.01072385,,
6.345,13881.3074,13.8813074,,
6.3475,13744.69965,13.74469965,,
6.35,13595.09041,13.59509041,,
6.3525,13443.20975,13.44320975,,
6.355,13292.38427,13.29238427,,
6.3575,13209.4377,13.2094377,,
6.36,13149.9903,13.1499903,,
6.3625,13092.1862,13.0921862,,
6.365,13104.2596,13.1042596,,
6.3675,13106.93778,13.10693778,,
6.37,13160.6185,13.1606185,,
6.3725,13266.26884,13.26626884,,
6.375,13385.03978,13.38503978,,
6.3775,13553.61206,13.55361206,,
6.38,13785.77794,13.78577794,,
6.3825,14047.87852,14.04787852,,
6.385,14204.95149,14.20495149,,
6.3875,14400.37088,14.40037088,,
6.39,14653.74203,14.65374203,,
6.3925,14868.03669,14.86803669,,
6.395,15130.13864,15.13013864,,
6.3975,15272.60411,15.27260411,,
6.4,15288.5361,15.2885361,,
6.4025,15267.5473,15.2675473,,
6.405,15409.09426,15.40909426,,
6.4075,15578.481,15.578481,,
6.41,15621.88465,15.62188465,,
6.4125,15670.76005,15.67076005,,
6.415,15677.24146,15.67724146,,
6.4175,15684.79413,15.68479413,,
6.42,15550.01174,15.55001174,,
6.4225,15468.89076,15.46889076,,
6.425,15360.20211,15.36020211,,
6.4275,15226.5395,15.2265395,,
6.43,15036.52594,15.03652594,,
6.4325,14907.96437,14.90796437,,
6.435,14729.22964,14.72922964,,
6.4375,14536.28348,14.53628348,,
6.44,14323.90412,14.32390412,,
6.4425,14108.92704,14.10892704,,
6.445,13907.0491,13.9070491,,
6.4475,13733.53502,13.73353502,,
6.45,13536.36478,13.53636478,,
6.4525,13333.3781,13.3333781,,
6.455,13185.36371,13.18536371,,
6.4575,13049.75342,13.04975342,,
6.46,12986.55243,12.98655243,,
6.4625,12969.15456,12.96915456,,
6.465,12946.3244,12.9463244,,
6.4675,12961.27091,12.96127091,,
6.47,12967.40244,12.96740244,,
6.4725,13019.60311,13.01960311,,
6.475,13097.49537,13.09749537,,
6.4775,13232.38877,13.23238877,,
6.48,13370.80272,13.37080272,,
6.4825,13588.38882,13.58838882,,
6.485,13848.00599,13.84800599,,
6.4875,14093.08833,14.09308833,,
6.49,14174.97642,14.17497642,,
6.4925,14285.67455,14.28567455,,
6.495,14462.19929,14.46219929,,
6.4975,14728.2255,14.7282255,,
6.5,14851.50138,14.85150138,,
6.5025,14987.34198,14.98734198,,
6.505,15121.812,15.121812,,
6.5075,15251.60608,15.25160608,,
6.51,15514.53127,15.51453127,,
6.5125,15761.21988,15.76121988,,
6.515,15994.04752,15.99404752,,
6.5175,16141.28734,16.14128734,,
6.52,16104.33818,16.10433818,,
6.5225,16121.10452,16.12110452,,
6.525,16028.0197,16.0280197,,
6.5275,15734.11495,15.73411495,,
6.53,15468.80309,15.46880309,,
6.5325,15120.00068,15.12000068,,
6.535,14816.19273,14.81619273,,
6.5375,14658.29834,14.65829834,,
6.54,14508.85127,14.50885127,,
6.5425,14331.69059,14.33169059,,
6.545,14140.05894,14.14005894,,
6.5475,13955.62991,13.95562991,,
6.55,13803.00037,13.80300037,,
6.5525,13624.34314,13.62434314,,
6.555,13410.68765,13.41068765,,
6.5575,13259.54534,13.25954534,,
6.56,13107.38717,13.10738717,,
6.5625,12974.46261,12.97446261,,
6.565,12935.11186,12.93511186,,
6.5675,12943.71002,12.94371002,,
6.57,12970.79879,12.97079879,,
6.5725,13019.73208,13.01973208,,
6.575,13101.21371,13.10121371,,
6.5775,13168.99716,13.16899716,,
6.58,13250.45347,13.25045347,,
6.5825,13356.05957,13.35605957,,
6.585,13450.82626,13.45082626,,
6.5875,13573.90501,13.57390501,,
6.59,13720.18145,13.72018145,,
6.5925,13928.88243,13.92888243,,
6.595,14115.84274,14.11584274,,
6.5975,14311.63972,14.31163972,,
6.6,14602.16512,14.60216512,,
6.6025,14952.51935,14.95251935,,
6.605,15221.26733,15.22126733,,
6.6075,15252.14125,15.25214125,,
6.61,15306.79727,15.30679727,,
6.6125,15443.52312,15.44352312,,
6.615,15747.11914,15.74711914,,
6.6175,15722.97321,15.72297321,,
6.62,15636.51168,15.63651168,,
6.6225,15609.31828,15.60931828,,
6.625,15903.93578,15.90393578,,
6.6275,15686.85758,15.68685758,,
6.63,15510.77869,15.51077869,,
6.6325,15294.49337,15.29449337,,
6.635,15101.26212,15.10126212,,
6.6375,14970.84465,14.97084465,,
6.64,14743.93127,14.74393127,,
6.6425,14534.07099,14.53407099,,
6.645,14341.813,14.341813,,
6.6475,14161.35861,14.16135861,,
6.65,13989.75673,13.98975673,,
6.6525,13826.75798,13.82675798,,
6.655,13685.51516,13.68551516,,
6.6575,13557.30568,13.55730568,,
6.66,13439.50244,13.43950244,,
6.6625,13281.74636,13.28174636,,
6.665,13165.43791,13.16543791,,
6.6675,13112.18024,13.11218024,,
6.67,13083.24662,13.08324662,,
6.6725,13052.23251,13.05223251,,
6.675,13066.64931,13.06664931,,
6.6775,13097.26854,13.09726854,,
6.68,13176.96708,13.17696708,,
6.6825,13285.43833,13.28543833,,
6.685,13394.25822,13.39425822,,
6.6875,13546.46303,13.54646303,,
6.69,13718.52393,13.71852393,,
6.6925,13940.49295,13.94049295,,
6.695,14151.87739,14.15187739,,
6.6975,14452.43922,14.45243922,,
6.7,14692.93958,14.69293958,,
6.7025,14880.87735,14.88087735,,
6.705,15087.27317,15.08727317,,
6.7075,15225.00874,15.22500874,,
6.71,15314.85889,15.31485889,,
6.7125,15374.19401,15.37419401,,
6.715,15487.39452,15.48739452,,
6.7175,15576.39443,15.57639443,,
6.72,15607.39015,15.60739015,,
6.7225,15585.96599,15.58596599,,
6.725,15585.38667,15.58538667,,
6.7275,15585.70491,15.58570491,,
6.73,15585.32939,15.58532939,,
6.7325,15548.54132,15.54854132,,
6.735,15418.52474,15.41852474,,
6.7375,15243.35838,15.24335838,,
6.74,15027.13486,15.02713486,,
6.7425,14834.24899,14.83424899,,
6.745,14636.67383,14.63667383,,
6.7475,14420.58078,14.42058078,,
6.75,14177.40905,14.17740905,,
6.7525,14005.56198,14.00556198,,
6.755,13881.88234,13.88188234,,
6.7575,13779.16633,13.77916633,,
6.76,13715.5476,13.7155476,,
6.7625,13652.55379,13.65255379,,
6.765,13582.6315,13.5826315,,
6.7675,13507.58522,13.50758522,,
6.77,13454.14841,13.45414841,,
6.7725,13407.33324,13.40733324,,
6.775,13397.42794,13.39742794,,
6.7775,13400.43913,13.40043913,,
6.78,13411.43344,13.41143344,,
6.7825,13483.78709,13.48378709,,
6.785,13570.59463,13.57059463,,
6.7875,13724.08648,13.72408648,,
6.79,13868.01492,13.86801492,,
6.7925,14101.88217,14.10188217,,
6.795,14267.42691,14.26742691,,
6.7975,14682.13474,14.68213474,,
6.8,14992.51656,14.99251656,,
6.8025,15097.60359,15.09760359,,
6.805,15138.58645,15.13858645,,
6.8075,15129.52907,15.12952907,,
6.81,15127.06654,15.12706654,,
6.8125,15102.60265,15.10260265,,
6.815,15139.2971,15.1392971,,
6.8175,15274.71447,15.27471447,,
6.82,15339.36252,15.33936252,,
6.8225,15265.48106,15.26548106,,
6.825,15207.97424,15.20797424,,
6.8275,15186.04726,15.18604726,,
6.83,15151.86851,15.15186851,,
6.8325,15084.61861,15.08461861,,
6.835,15056.77418,15.05677418,,
6.8375,14997.91754,14.99791754,,
6.84,14868.38743,14.86838743,,
6.8425,14721.30025,14.72130025,,
6.845,14506.73347,14.50673347,,
6.8475,14357.08664,14.35708664,,
6.85,14142.65168,14.14265168,,
6.8525,13994.60672,13.99460672,,
6.855,13794.69518,13.79469518,,
6.8575,13552.10534,13.55210534,,
6.86,13346.46564,13.34646564,,
6.8625,13154.56281,13.15456281,,
6.865,13025.09748,13.02509748,,
6.8675,12950.44664,12.95044664,,
6.87,12915.05806,12.91505806,,
6.8725,12932.24496,12.93224496,,
6.875,12989.56122,12.98956122,,
6.8775,13057.63997,13.05763997,,
6.88,13146.08275,13.14608275,,
6.8825,13214.30572,13.21430572,,
6.885,13307.83356,13.30783356,,
6.8875,13455.54475,13.45554475,,
6.89,13637.5141,13.6375141,,
6.8925,13873.19997,13.87319997,,
6.895,14010.96463,14.01096463,,
6.8975,14204.81077,14.20481077,,
6.9,14435.64286,14.43564286,,
6.9025,14665.20238,14.66520238,,
6.905,14795.44368,14.79544368,,
6.9075,14851.99255,14.85199255,,
6.91,14868.07246,14.86807246,,
6.9125,14999.92305,14.99992305,,
6.915,15130.6725,15.1306725,,
6.9175,15178.43395,15.17843395,,
6.92,15199.69488,15.19969488,,
6.9225,15238.33433,15.23833433,,
6.925,15349.05421,15.34905421,,
6.9275,15499.18056,15.49918056,,
6.93,15723.53107,15.72353107,,
6.9325,15727.08236,15.72708236,,
6.935,15560.12084,15.56012084,,
6.9375,15326.14643,15.32614643,,
6.94,15145.65815,15.14565815,,
6.9425,15005.39719,15.00539719,,
6.945,14818.91751,14.81891751,,
6.9475,14577.51176,14.57751176,,
6.95,14372.48993,14.37248993,,
6.9525,14153.87582,14.15387582,,
6.955,13962.82794,13.96282794,,
6.9575,13810.90653,13.81090653,,
6.96,13612.12148,13.61212148,,
6.9625,13479.32346,13.47932346,,
6.965,13356.76772,13.35676772,,
6.9675,13286.84915,13.28684915,,
6.97,13250.0214,13.2500214,,
6.9725,13219.56713,13.21956713,,
6.975,13222.01811,13.22201811,,
6.9775,13235.25754,13.23525754,,
6.98,13276.41538,13.27641538,,
6.9825,13359.4964,13.3594964,,
6.985,13482.1372,13.4821372,,
6.9875,13669.96543,13.66996543,,
6.99,13719.48957,13.71948957,,
6.9925,13759.49189,13.75949189,,
6.995,13874.26035,13.87426035,,
6.9975,14029.18709,14.02918709,,
7,14343.74057,14.34374057,,
7.0025,14697.43256,14.69743256,,
7.005,14835.11112,14.83511112,,
7.0075,15021.24304,15.02124304,,
7.01,15088.54597,15.08854597,,
7.0125,15146.57488,15.14657488,,
7.015,15239.71694,15.23971694,,
7.0175,15291.51953,15.29151953,,
7.02,15252.12685,15.25212685,,
7.0225,15270.83443,15.27083443,,
7.025,15486.4252,15.4864252,,
7.0275,15766.04837,15.76604837,,
7.03,15741.68768,15.74168768,,
7.0325,15601.54016,15.60154016,,
7.035,15368.14794,15.36814794,,
7.0375,15313.25606,15.31325606,,
7.04,15139.43708,15.13943708,,
7.0425,14904.9491,14.9049491,,
7.045,14737.73418,14.73773418,,
7.0475,14483.50774,14.48350774,,
7.05,14298.98184,14.29898184,,
7.0525,14113.23956,14.11323956,,
7.055,13945.85286,13.94585286,,
7.0575,13758.59334,13.75859334,,
7.06,13544.40834,13.54440834,,
7.0625,13354.13174,13.35413174,,
7.065,13204.58596,13.20458596,,
7.0675,13128.02291,13.12802291,,
7.07,13069.97522,13.06997522,,
7.0725,13045.74798,13.04574798,,
7.075,13047.50675,13.04750675,,
7.0775,13042.66535,13.04266535,,
7.08,13074.21336,13.07421336,,
7.0825,13143.0432,13.1430432,,
7.085,13224.18282,13.22418282,,
7.0875,13320.3314,13.3203314,,
7.09,13445.50056,13.44550056,,
7.0925,13579.17319,13.57917319,,
7.095,13777.3711,13.7773711,,
7.0975,14019.37221,14.01937221,,
7.1,14322.75244,14.32275244,,
7.1025,14556.97298,14.55697298,,
7.105,14554.24458,14.55424458,,
7.1075,14628.30524,14.62830524,,
7.11,14766.06388,14.76606388,,
7.1125,14872.55473,14.87255473,,
7.115,15020.59411,15.02059411,,
7.1175,15068.32844,15.06832844,,
7.12,15357.9466,15.3579466,,
7.1225,15764.41265,15.76441265,,
7.125,15999.0919,15.9990919,,
7.1275,16008.87155,16.00887155,,
7.13,15788.75631,15.78875631,,
7.1325,15657.6934,15.6576934,,
7.135,15592.11626,15.59211626,,
7.1375,15544.93238,15.54493238,,
7.14,15448.74804,15.44874804,,
7.1425,15303.35979,15.30335979,,
7.145,15117.38202,15.11738202,,
7.1475,14985.21349,14.98521349,,
7.15,14772.86009,14.77286009,,
7.1525,14569.36581,14.56936581,,
7.155,14371.82175,14.37182175,,
7.1575,14160.77773,14.16077773,,
7.16,13965.35878,13.96535878,,
7.1625,13768.84732,13.76884732,,
7.165,13611.3703,13.6113703,,
7.1675,13449.03539,13.44903539,,
7.17,13342.44693,13.34244693,,
7.1725,13268.90679,13.26890679,,
7.175,13223.93244,13.22393244,,
7.1775,13177.66978,13.17766978,,
7.18,13177.2497,13.1772497,,
7.1825,13249.54958,13.24954958,,
7.185,13373.37251,13.37337251,,
7.1875,13527.32341,13.52732341,,
7.19,13695.48576,13.69548576,,
7.1925,13774.87376,13.77487376,,
7.195,13835.18554,13.83518554,,
7.1975,13840.78659,13.84078659,,
7.2,13936.20975,13.93620975,,
7.2025,14093.83839,14.09383839,,
7.205,14242.65892,14.24265892,,
7.2075,14432.11797,14.43211797,,
7.21,14667.79027,14.66779027,,
7.2125,15095.01147,15.09501147,,
7.215,15250.64069,15.25064069,,
7.2175,15361.28453,15.36128453,,
7.22,15407.30004,15.40730004,,
7.2225,15426.26226,15.42626226,,
7.225,15511.4892,15.5114892,,
7.2275,15852.99317,15.85299317,,
7.23,16040.73517,16.04073517,,
7.2325,16055.05623,16.05505623,,
7.235,15985.65469,15.98565469,,
7.2375,15748.29237,15.74829237,,
7.24,15681.49055,15.68149055,,
7.2425,15663.16901,15.66316901,,
7.245,15487.87288,15.48787288,,
7.2475,15168.00251,15.16800251,,
7.25,14909.33563,14.90933563,,
7.2525,14582.86742,14.58286742,,
7.255,14123.6315,14.1236315,,
7.2575,13795.30903,13.79530903,,
7.26,13510.32944,13.51032944,,
7.2625,13280.93778,13.28093778,,
7.265,13106.24498,13.10624498,,
7.2675,13004.20627,13.00420627,,
7.27,12930.78359,12.93078359,,
7.2725,12931.3637,12.9313637,,
7.275,12940.17431,12.94017431,,
7.2775,12931.92939,12.93192939,,
7.28,12951.81107,12.95181107,,
7.2825,13003.22433,13.00322433,,
7.285,13059.1092,13.0591092,,
7.2875,13148.0692,13.1480692,,
7.29,13255.98886,13.25598886,,
7.2925,13341.94336,13.34194336,,
7.295,13508.23488,13.50823488,,
7.2975,13654.00754,13.65400754,,
7.3,13818.88893,13.81888893,,
7.3025,14028.57153,14.02857153,,
7.305,14405.43189,14.40543189,,
7.3075,14864.66927,14.86466927,,
7.31,15031.37765,15.03137765,,
7.3125,15104.85796,15.10485796,,
7.315,15259.89738,15.25989738,,
7.3175,15389.35027,15.38935027,,
7.32,15462.32441,15.46232441,,
7.3225,15568.57376,15.56857376,,
7.325,15617.04503,15.61704503,,
7.3275,15618.44363,15.61844363,,
7.33,15686.95954,15.68695954,,
7.3325,15718.11102,15.71811102,,
7.335,15637.28178,15.63728178,,
7.3375,15629.41487,15.62941487,,
7.34,15509.69092,15.50969092,,
7.3425,15408.23321,15.40823321,,
7.345,15311.9902,15.3119902,,
7.3475,15221.44878,15.22144878,,
7.35,15058.87774,15.05887774,,
7.3525,14847.04369,14.84704369,,
7.355,14638.39547,14.63839547,,
7.3575,14403.66354,14.40366354,,
7.36,14162.21743,14.16221743,,
7.3625,13886.24457,13.88624457,,
7.365,13619.01094,13.61901094,,
7.3675,13340.31532,13.34031532,,
7.37,13126.90795,13.12690795,,
7.3725,13034.63366,13.03463366,,
7.375,13033.03903,13.03303903,,
7.3775,13034.62705,13.03462705,,
7.38,13019.86131,13.01986131,,
7.3825,13034.58276,13.03458276,,
7.385,13048.15789,13.04815789,,
7.3875,13060.22511,13.06022511,,
7.39,13075.2573,13.0752573,,
7.3925,13097.37997,13.09737997,,
7.395,13135.39266,13.13539266,,
7.3975,13229.19076,13.22919076,,
7.4,13301.59753,13.30159753,,
7.4025,13448.59381,13.44859381,,
7.405,13676.50106,13.67650106,,
7.4075,13993.92443,13.99392443,,
7.41,14211.20994,14.21120994,,
7.4125,14198.30805,14.19830805,,
7.415,14195.56061,14.19556061,,
7.4175,14413.95929,14.41395929,,
7.42,14928.78118,14.92878118,,
7.4225,15242.71032,15.24271032,,
7.425,15464.89308,15.46489308,,
7.4275,15620.03383,15.62003383,,
7.43,15650.02911,15.65002911,,
7.4325,15758.31065,15.75831065,,
7.435,15815.04495,15.81504495,,
7.4375,15805.68362,15.80568362,,
7.44,15627.93597,15.62793597,,
7.4425,15529.45468,15.52945468,,
7.445,15554.83197,15.55483197,,
7.4475,15669.71153,15.66971153,,
7.45,15596.7345,15.5967345,,
7.4525,15279.89974,15.27989974,,
7.455,14948.96905,14.94896905,,
7.4575,14636.51627,14.63651627,,
7.46,14369.24623,14.36924623,,
7.4625,14117.23105,14.11723105,,
7.465,13865.0597,13.8650597,,
7.4675,13636.12195,13.63612195,,
7.47,13468.96816,13.46896816,,
7.4725,13333.77895,13.33377895,,
7.475,13211.80436,13.21180436,,
7.4775,13114.24957,13.11424957,,
7.48,13076.85449,13.07685449,,
7.4825,13095.08278,13.09508278,,
7.485,13136.88306,13.13688306,,
7.4875,13179.3379,13.1793379,,
7.49,13247.43807,13.24743807,,
7.4925,13314.19352,13.31419352,,
7.495,13408.49761,13.40849761,,
7.4975,13499.68208,13.49968208,,
7.5,13633.50592,13.63350592,,
7.5025,13738.94588,13.73894588,,
7.505,13892.18662,13.89218662,,
7.5075,14086.52285,14.08652285,,
7.51,14324.62017,14.32462017,,
7.5125,14553.32288,14.55332288,,
7.515,14687.35129,14.68735129,,
7.5175,14900.91446,14.90091446,,
7.52,15279.11061,15.27911061,,
7.5225,15741.11475,15.74111475,,
7.525,15682.66707,15.68266707,,
7.5275,15585.60588,15.58560588,,
7.53,15522.05562,15.52205562,,
7.5325,15466.09695,15.46609695,,
7.535,15361.75305,15.36175305,,
7.5375,15474.54372,15.47454372,,
7.54,15558.87386,15.55887386,,
7.5425,15459.44115,15.45944115,,
7.545,15360.8898,15.3608898,,
7.5475,15361.27844,15.36127844,,
7.55,15262.00339,15.26200339,,
7.5525,15105.6501,15.1056501,,
7.555,14997.77929,14.99777929,,
7.5575,14796.29512,14.79629512,,
7.56,14532.48838,14.53248838,,
7.5625,14336.89414,14.33689414,,
7.565,14103.47443,14.10347443,,
7.5675,13935.70574,13.93570574,,
7.57,13748.18698,13.74818698,,
7.5725,13620.06953,13.62006953,,
7.575,13442.6726,13.4426726,,
7.5775,13340.92628,13.34092628,,
7.58,13292.76506,13.29276506,,
7.5825,13277.51998,13.27751998,,
7.585,13333.37362,13.33337362,,
7.5875,13379.8677,13.3798677,,
7.59,13457.21671,13.45721671,,
7.5925,13533.51823,13.53351823,,
7.595,13597.33169,13.59733169,,
7.5975,13623.71774,13.62371774,,
7.6,13682.15792,13.68215792,,
7.6025,13756.92421,13.75692421,,
7.605,13849.36676,13.84936676,,
7.6075,13982.39064,13.98239064,,
7.61,14128.45216,14.12845216,,
7.6125,14275.24364,14.27524364,,
7.615,14688.68386,14.68868386,,
7.6175,14989.05997,14.98905997,,
7.62,15180.60384,15.18060384,,
7.6225,15254.27959,15.25427959,,
7.625,15329.75853,15.32975853,,
7.6275,15567.01162,15.56701162,,
7.63,15662.41651,15.66241651,,
7.6325,15628.19475,15.62819475,,
7.635,15549.69983,15.54969983,,
7.6375,15446.64274,15.44664274,,
7.64,15421.34758,15.42134758,,
7.6425,15311.58028,15.31158028,,
7.645,15211.05439,15.21105439,,
7.6475,15194.58574,15.19458574,,
7.65,15120.70231,15.12070231,,
7.6525,15123.06176,15.12306176,,
7.655,15075.03537,15.07503537,,
7.6575,14860.25754,14.86025754,,
7.66,14639.43112,14.63943112,,
7.6625,14397.96243,14.39796243,,
7.665,14157.63553,14.15763553,,
7.6675,13931.61317,13.93161317,,
7.67,13703.46094,13.70346094,,
7.6725,13488.38168,13.48838168,,
