r(cm),TMean(K)_1.0D_15O2_fine,TRMS(K)_1.0D_15O2_fine,fvSootMean(ppm)_1.0D_15O2_fine,fvSootRMS(ppm)_1.0D_15O2_fine,TMean(K)_1.5D_15O2_fine,TRMS(K)_1.5D_15O2_fine,fvSootMean(ppm)_1.5D_15O2_fine,fvSootRMS(ppm)_1.5D_15O2_fine,TMean(K)_2.0D_15O2_fine,TRMS(K)_2.0D_15O2_fine,fvSootMean(ppm)_2.0D_15O2_fine,fvSootRMS(ppm)_2.0D_15O2_fine,TMean(K)_2.5D_15O2_fine,TRMS(K)_2.5D_15O2_fine,fvSootMean(ppm)_2.5D_15O2_fine,fvSootRMS(ppm)_2.5D_15O2_fine,TMean(K)_3.0D_15O2_fine,TRMS(K)_3.0D_15O2_fine,fvSootMean(ppm)_3.0D_15O2_fine,fvSootRMS(ppm)_3.0D_15O2_fine,TMean(K)_3.5D_15O2_fine,TRMS(K)_3.5D_15O2_fine,fvSootMean(ppm)_3.5D_15O2_fine,fvSootRMS(ppm)_3.5D_15O2_fine,TMean(K)_1.0D_15O2_medium,TRMS(K)_1.0D_15O2_medium,fvSootMean(ppm)_1.0D_15O2_medium,fvSootRMS(ppm)_1.0D_15O2_medium,TMean(K)_1.5D_15O2_medium,TRMS(K)_1.5D_15O2_medium,fvSootMean(ppm)_1.5D_15O2_medium,fvSootRMS(ppm)_1.5D_15O2_medium,TMean(K)_2.0D_15O2_medium,TRMS(K)_2.0D_15O2_medium,fvSootMean(ppm)_2.0D_15O2_medium,fvSootRMS(ppm)_2.0D_15O2_medium,TMean(K)_2.5D_15O2_medium,TRMS(K)_2.5D_15O2_medium,fvSootMean(ppm)_2.5D_15O2_medium,fvSootRMS(ppm)_2.5D_15O2_medium,TMean(K)_3.0D_15O2_medium,TRMS(K)_3.0D_15O2_medium,fvSootMean(ppm)_3.0D_15O2_medium,fvSootRMS(ppm)_3.0D_15O2_medium,TMean(K)_3.5D_15O2_medium,TRMS(K)_3.5D_15O2_medium,fvSootMean(ppm)_3.5D_15O2_medium,fvSootRMS(ppm)_3.5D_15O2_medium,TMean(K)_1.0D_15O2_coarse,TRMS(K)_1.0D_15O2_coarse,fvSootMean(ppm)_1.0D_15O2_coarse,fvSootRMS(ppm)_1.0D_15O2_coarse,TMean(K)_1.5D_15O2_coarse,TRMS(K)_1.5D_15O2_coarse,fvSootMean(ppm)_1.5D_15O2_coarse,fvSootRMS(ppm)_1.5D_15O2_coarse,TMean(K)_2.0D_15O2_coarse,TRMS(K)_2.0D_15O2_coarse,fvSootMean(ppm)_2.0D_15O2_coarse,fvSootRMS(ppm)_2.0D_15O2_coarse,TMean(K)_2.5D_15O2_coarse,TRMS(K)_2.5D_15O2_coarse,fvSootMean(ppm)_2.5D_15O2_coarse,fvSootRMS(ppm)_2.5D_15O2_coarse,TMean(K)_3.0D_15O2_coarse,TRMS(K)_3.0D_15O2_coarse,fvSootMean(ppm)_3.0D_15O2_coarse,fvSootRMS(ppm)_3.0D_15O2_coarse,TMean(K)_3.5D_15O2_coarse,TRMS(K)_3.5D_15O2_coarse,fvSootMean(ppm)_3.5D_15O2_coarse,fvSootRMS(ppm)_3.5D_15O2_coarse
3.45,868.21,437.9007897,0.131558668,0.414098118,804.63,423.2681678,0.126086532,0.426348921,771.15,411.4407537,0.123146194,0.413827991,744.95,393.4021046,0.103384972,0.370830498,681.54,352.6061459,0.090144621,0.313606102,619.04,301.0359803,0.066626727,0.237244895,988.81,420.4646371,0.085790018,0.294136733,870.19,431.7395763,0.103273602,0.357987935,785.47,398.6987702,0.125373393,0.441307425,732.56,366.1935201,0.113486591,0.443088449,692.98,338.0582317,0.079896477,0.327421619,644.56,287.3898719,0.055628483,0.226942688,1020,358.8902489,0.126143013,0.319530654,893.43,385.8283854,0.084257007,0.243160935,832.98,386.4782792,0.067414376,0.216198153,798.71,377.8251063,0.058678583,0.210344754,759.58,358.2254582,0.050903927,0.196148911,721.23,335.4841711,0.045510432,0.182192266
3.48,864.45,438.4132711,0.131106356,0.414122302,801.72,423.0384061,0.125230059,0.425005704,768.81,411.1580107,0.122398824,0.412313468,743.01,393.0751085,0.102954493,0.370489122,680.24,352.3291898,0.08998845,0.31307793,617.85,300.5306425,0.066374798,0.236896033,984.36,421.6837365,0.08565692,0.294700564,867.11,431.9659095,0.10192779,0.35544681,783.36,398.4868004,0.12403554,0.438294913,731.12,365.9172627,0.112717074,0.441437658,692.19,337.8161535,0.079410147,0.326282539,643.83,287.1085909,0.055364031,0.225932452,1014.9,360.1208058,0.124425379,0.31762545,889.1,386.0150073,0.082815966,0.240814002,829.32,386.0656498,0.06618434,0.213809525,795.59,377.1261794,0.057594476,0.20778659,757.04,357.3860222,0.050093111,0.193908183,719.25,334.6852635,0.044975829,0.180628945
3.51,860.69,438.9260798,0.130607496,0.414066712,798.82,422.7918558,0.124372833,0.423626711,766.46,410.8748032,0.121568057,0.410638103,741.07,392.7187748,0.10254809,0.370287528,678.94,352.0313286,0.089800805,0.31245197,616.66,300.0177872,0.066130615,0.236559672,979.91,422.9126035,0.085503571,0.295233538,864.02,432.1672077,0.100548505,0.35283794,781.26,398.2622584,0.122668402,0.435223176,729.68,365.6463969,0.111931577,0.439743291,691.4,337.5682464,0.078899643,0.325070806,643.1,286.830202,0.055097828,0.224935843,1009.9,361.4812819,0.122483871,0.315371195,884.76,386.1877069,0.081325316,0.238383249,825.65,385.6081351,0.064945491,0.211376247,792.47,376.3764188,0.056515272,0.205206859,754.51,356.5110807,0.049285298,0.191660872,717.26,333.8500264,0.044444601,0.179071621
3.54,856.92,439.4342326,0.130068541,0.413936763,795.92,422.5264012,0.123514503,0.422195478,764.12,410.5813884,0.120662453,0.408807378,739.14,392.3300905,0.102163533,0.370196421,677.63,351.7104255,0.089581465,0.311720203,615.48,299.4945392,0.065893061,0.236217973,975.47,424.147992,0.085332274,0.295737514,860.94,432.3472421,0.099142502,0.350171179,779.15,398.0265458,0.121277898,0.432100447,728.24,365.3786934,0.111132923,0.43801005,690.61,337.3142566,0.078369838,0.323796822,642.38,286.5525004,0.054830882,0.223950657,1004.8,362.9421984,0.120366429,0.31283637,880.43,386.350512,0.079794303,0.235877705,821.99,385.1160239,0.06369818,0.208897696,789.35,375.58693,0.055438432,0.202598808,751.97,355.6078856,0.048478857,0.189399745,715.27,332.9857595,0.043915359,0.177514125
3.57,853.16,439.9308789,0.129495451,0.413732469,793.02,422.2385908,0.122656413,0.420694926,761.77,410.266165,0.119689632,0.406823369,737.2,391.9047411,0.101799003,0.370185207,676.33,351.3632885,0.089329163,0.310868221,614.29,298.9575623,0.065661425,0.235850583,971.02,425.384201,0.085144465,0.296211315,857.86,432.5081311,0.097718295,0.347460633,777.05,397.7802024,0.119871248,0.428938049,726.8,365.1116876,0.110324905,0.436243724,689.81,337.0532448,0.077825952,0.32246927,641.65,286.2727155,0.054564695,0.222975537,999.73,364.4714161,0.118125512,0.310095827,876.09,386.506914,0.078234279,0.233309307,818.33,384.5998126,0.062444156,0.206375925,786.23,374.7693255,0.054362513,0.199958078,749.44,354.684199,0.047672889,0.187119003,713.28,332.1004176,0.043387179,0.175951323
3.6,849.4,440.4085666,0.128892613,0.41344964,790.11,421.9241082,0.121800681,0.419108134,759.43,409.917351,0.118654436,0.404682888,735.26,391.4374026,0.101453545,0.370227639,675.03,350.9858998,0.08904151,0.309877229,613.11,298.4033998,0.065435429,0.23543732,966.57,426.6140185,0.084939445,0.296648766,854.77,432.6491221,0.096284223,0.344721856,774.94,397.5222036,0.118455352,0.425748445,725.36,364.8427394,0.109511278,0.434448619,689.02,336.7830495,0.077272314,0.321091446,640.92,285.9873853,0.054301253,0.222011049,994.66,366.04082,0.115807135,0.307215035,871.76,386.6595601,0.076655766,0.23068931,814.67,384.0683514,0.061185576,0.203813798,783.11,373.9335105,0.05328686,0.19728199,746.9,353.7467418,0.046867013,0.184814366,711.29,331.2009607,0.042859517,0.174379378
3.63,845.63,440.8605412,0.128263161,0.413083721,787.21,421.5788557,0.120949393,0.417421094,757.08,409.5250881,0.117559616,0.402380872,733.32,390.9231633,0.101126796,0.370303801,673.73,350.5744556,0.088716036,0.308729825,611.92,297.8292078,0.065215045,0.234961074,962.12,427.8295525,0.084713976,0.297038387,851.69,432.766338,0.094847315,0.341969929,772.84,397.2498169,0.117035883,0.422543907,723.92,364.5690836,0.10869515,0.432626248,688.23,336.500168,0.076711764,0.319659924,640.19,285.6923977,0.054042934,0.221060002,989.6,367.6296347,0.11344543,0.304242248,867.42,386.8101758,0.075066878,0.228026323,811.01,383.5279846,0.059924376,0.201213787,779.99,373.0865943,0.0522113,0.19456889,744.36,352.8004192,0.046061152,0.182482929,709.3,330.2924981,0.042332103,0.172795697
3.66,841.64,441.2815329,0.127610319,0.412634784,783.94,421.2001255,0.120104129,0.415626128,754.36,409.0832065,0.116408175,0.399916804,730.97,390.3593274,0.100818291,0.370398745,672.14,350.1266597,0.088351725,0.307416974,610.59,297.2335908,0.065000225,0.234409797,957.67,429.0230722,0.084462976,0.297365248,848.61,432.8537021,0.093412914,0.33921821,770.73,396.9591524,0.115617011,0.419335536,722.48,364.2879873,0.107878777,0.4307755,687.44,336.2002319,0.076145722,0.318165988,639.47,285.3833665,0.053792263,0.220126835,984.53,369.2245039,0.111062559,0.301208321,863.09,386.9596129,0.07347317,0.225326158,807.35,382.9825579,0.058662105,0.198577738,776.87,372.2328142,0.05113599,0.191817873,741.83,351.8482502,0.045255434,0.180123038,707.31,329.3781657,0.04180486,0.171198707
3.69,837.56,441.667556,0.126939003,0.412111532,780.5,420.7871707,0.119265896,0.413723905,751.49,408.5897937,0.115205667,0.397300258,728.43,389.7465169,0.100526853,0.370499301,670.42,349.6424711,0.087950111,0.305942584,609.19,296.6171203,0.064790696,0.233776445,953.22,430.1880673,0.08418111,0.297614767,845.53,432.9048587,0.091984691,0.33647721,768.63,396.6462826,0.114201489,0.416132224,721.04,363.9970823,0.10706361,0.428893934,686.65,335.879035,0.075574659,0.316599241,638.74,285.0563729,0.053551477,0.219216224,979.47,370.8176333,0.1086719,0.298131156,858.75,387.1078745,0.071878485,0.222593049,803.68,382.43385,0.057400176,0.195907524,773.75,371.3739646,0.050061446,0.189029084,739.29,350.8916601,0.044450201,0.177734465,705.32,328.4593979,0.041277878,0.169587634
3.72,833.48,442.014678,0.126256881,0.411532702,777.07,420.3407941,0.118435416,0.41172267,748.61,408.0461845,0.113961121,0.39455253,725.89,389.0883732,0.100250431,0.370590777,668.7,349.1238081,0.08751529,0.304323304,607.79,295.9822566,0.064585923,0.233056536,948.35,431.3202937,0.083864666,0.297777102,842.31,432.9153773,0.090564777,0.333753511,766.41,396.3085315,0.112790843,0.412939515,719.53,363.6947949,0.106250446,0.426979426,685.77,335.5337467,0.074998704,0.31495201,637.96,284.7088565,0.053322026,0.218331413,974.41,372.4043602,0.106282323,0.295021605,854.42,387.2539931,0.070286281,0.219831721,800.02,381.8819783,0.056140406,0.193206449,770.63,370.5097842,0.0489888,0.186204674,736.75,349.9307814,0.043646186,0.175319088,703.34,327.5362318,0.040751454,0.167962416
3.75,829.39,442.317389,0.125574466,0.410925438,773.64,419.862187,0.117613548,0.409634974,745.73,407.4548439,0.112686262,0.391703803,723.36,388.3900283,0.099986439,0.37065491,666.99,348.5733792,0.087052875,0.302583835,606.4,295.3327043,0.064385225,0.23224445,942.58,432.4182977,0.083512896,0.297850236,838.79,432.8843085,0.089153971,0.33104916,763.97,395.9453997,0.111385588,0.409758805,717.89,363.380671,0.105439592,0.4250314,684.71,335.1637794,0.074418152,0.31322281,637.06,284.3402656,0.053104213,0.217472922,969.34,373.9809792,0.103902203,0.291888894,850.08,387.3957212,0.068701099,0.217049899,796.36,381.3255355,0.054885741,0.190481199,767.51,369.6379799,0.047920241,0.183350376,734.22,348.9645754,0.042844793,0.172882131,701.35,326.6074402,0.040226204,0.166323802
3.78,825.31,442.5676749,0.124904157,0.410321308,770.2,419.3517571,0.116801591,0.407473661,742.86,406.8173128,0.111393632,0.388787559,720.82,387.6562625,0.099732291,0.37066991,665.27,347.9933734,0.086568534,0.300750369,605,294.6725142,0.064187955,0.23133068,936.81,433.4828263,0.08312817,0.297840194,835.28,432.8143107,0.08775212,0.328362159,761.52,395.5586965,0.109985511,0.406587417,716.25,363.055399,0.104631041,0.423051098,683.66,334.7708727,0.073833771,0.311417602,636.16,283.9521177,0.052897185,0.216638146,964.28,375.5431595,0.101542527,0.288744714,845.75,387.5291307,0.067129887,0.214260766,792.7,380.7614881,0.053641001,0.187743926,764.39,368.7539321,0.046859514,0.180477328,731.68,347.9907915,0.042048422,0.170433664,699.36,325.6704935,0.039703189,0.164673564
3.81,821.22,442.7556976,0.124258445,0.40975122,766.77,418.8087196,0.116001274,0.405249263,739.98,406.1333836,0.110094609,0.385834807,718.28,386.8903863,0.099485773,0.370612698,663.55,347.3847893,0.086066868,0.298845261,603.6,294.0053157,0.063993605,0.230302007,931.05,434.5148793,0.082714806,0.297758001,831.77,432.7101783,0.086358755,0.325688327,759.08,395.1517967,0.108590024,0.403419742,714.61,362.7204494,0.103824689,0.421040789,682.6,334.3582976,0.073246945,0.309548646,635.26,283.5473872,0.05269929,0.215821908,959.21,377.0850822,0.099218618,0.285605566,841.41,387.6483787,0.065582759,0.211484502,789.04,380.1850785,0.052413314,0.185013599,761.27,367.8504525,0.045812228,0.177603297,729.15,347.005934,0.041260675,0.167989608,697.37,324.7215259,0.039184001,0.163014642
3.84,817.14,442.8721166,0.12364777,0.409240545,763.33,418.2317351,0.115214445,0.402969937,737.1,405.4019167,0.108798041,0.382870048,715.75,386.0943409,0.099245004,0.37046259,661.83,346.7477357,0.085551041,0.296884717,602.2,293.3339195,0.063801793,0.229144997,925.28,435.5127852,0.082277036,0.297614563,828.26,432.5763291,0.084973919,0.32302408,756.63,394.7283339,0.10719856,0.400249068,712.98,362.3774507,0.103020589,0.41900229,681.55,333.9295194,0.072659729,0.307631881,634.36,283.1294651,0.052508697,0.215017577,954.15,378.5994318,0.096949944,0.282492821,837.08,387.7459873,0.064072685,0.208747753,785.38,379.5900913,0.051211857,0.182315447,758.15,366.9181349,0.044785617,0.174752135,726.61,346.0054834,0.040486201,0.165571208,695.38,323.7555678,0.038670697,0.161351018
3.87,813.45,442.9109422,0.123078714,0.40880575,760.15,417.6201937,0.114442699,0.400643723,734.28,404.6227127,0.107509766,0.379909684,713.19,385.2697181,0.099008001,0.370204693,660.04,346.0823646,0.085023055,0.294879329,600.84,292.6603165,0.063612125,0.227851014,919.51,436.4693128,0.081816967,0.297415522,824.75,432.4142757,0.083598941,0.320369183,754.18,394.2908805,0.105810901,0.397069389,711.34,362.0275474,0.102219178,0.416935432,680.49,333.4868777,0.072074872,0.305684189,633.47,282.7011268,0.052324002,0.214218214,949.08,380.0783723,0.09475752,0.279430013,832.74,387.8138873,0.062613726,0.206080117,781.71,378.9697218,0.050046585,0.17967761,755.03,365.9466627,0.043787537,0.171950575,724.07,344.9845296,0.039730051,0.163202183,693.39,322.7672259,0.038165504,0.159687125
3.9,810.06,442.8712704,0.122553278,0.40845357,757.17,416.9753461,0.113687276,0.398281904,731.5,403.7982524,0.106232982,0.376962836,710.62,384.4189401,0.098771991,0.369830924,658.21,345.3897443,0.08448426,0.292836076,599.51,291.985956,0.06342402,0.226419838,913.74,437.370157,0.08133337,0.297158219,821.24,432.221154,0.082236856,0.317728373,751.74,393.8401401,0.104427344,0.393876592,709.7,361.6709938,0.101421406,0.414837187,679.43,333.0308118,0.071495782,0.303721496,632.57,282.2638877,0.052144599,0.213417349,944.02,381.5152155,0.092659508,0.276438042,828.41,387.8451329,0.061218044,0.203508046,778.05,378.3180237,0.048926112,0.177125314,751.91,364.9270058,0.042824785,0.16922264,721.54,343.9388022,0.038996595,0.160903788,691.4,321.7518041,0.037670354,0.158026862
3.93,806.67,442.7567866,0.12206959,0.408183014,754.19,416.3006039,0.112949415,0.395901982,728.72,402.9343132,0.104969182,0.374033825,708.05,383.5458782,0.098532747,0.369337673,656.37,344.6720821,0.083935705,0.290760261,598.18,291.3121241,0.063236568,0.224859718,907.97,438.1950191,0.080821833,0.296832016,817.73,431.989985,0.08089218,0.315111062,749.29,393.3749281,0.103048669,0.390668722,708.06,361.3071439,0.100628666,0.412701893,678.38,332.559894,0.070926305,0.301757747,631.67,281.8179284,0.051970707,0.21260938,938.48,382.9062575,0.090666404,0.273529771,824.06,387.8357349,0.059892674,0.201048078,774.38,377.6314659,0.047855416,0.174674398,748.71,363.8537768,0.041901287,0.16658341,718.93,342.8657768,0.038288363,0.158689336,689.27,320.7065065,0.037186361,0.156372492
3.96,803.29,442.5732777,0.121623711,0.407989304,751.21,415.6008923,0.11223099,0.393528973,725.93,402.0392141,0.103719254,0.371125279,705.48,382.6556633,0.098284216,0.368721114,654.53,343.9322164,0.08337818,0.28865661,596.85,290.640261,0.063048492,0.223183903,902.2,438.9216518,0.080276271,0.296421999,814.22,431.7117221,0.079569978,0.312528969,746.84,392.8929107,0.101675897,0.387445443,706.42,360.9348238,0.099842503,0.410522641,677.32,332.0716145,0.070370194,0.299804247,630.77,281.3625259,0.051803063,0.211789785,932.51,384.2519597,0.088777921,0.270706386,819.71,387.7858334,0.058637433,0.198702258,770.69,376.909953,0.046834362,0.172326911,745.43,362.7267602,0.041016942,0.164034756,716.26,341.7654011,0.037605289,0.156560479,687,319.6312294,0.036713496,0.154723913
3.99,799.9,442.325653,0.121211649,0.407867876,748.22,414.8814874,0.111534983,0.391194196,723.15,401.1221977,0.10248433,0.36824063,702.9,381.7539212,0.098018746,0.367972993,652.69,343.1727844,0.082812109,0.286529507,595.52,289.9720905,0.062858233,0.221405777,896.43,439.5318699,0.079691268,0.295914716,810.71,431.3784084,0.078274453,0.30999243,744.4,392.3917856,0.100309931,0.38420705,704.78,360.5529199,0.09906418,0.408293365,676.27,331.563582,0.069830372,0.297868957,629.87,280.8967587,0.051642437,0.210955339,926.54,385.5568939,0.086983084,0.267957226,815.35,387.6996498,0.057444976,0.196457885,767,376.1568255,0.045857742,0.170070825,742.15,361.5508964,0.040167646,0.161565016,713.6,340.6400936,0.036944738,0.154506956,684.72,318.5285591,0.036250595,0.153078612
4.02,796.52,442.0162293,0.120830603,0.407816472,745.24,414.1469784,0.110865341,0.388931404,720.37,400.1917741,0.101266091,0.365385026,700.33,380.8458667,0.097728013,0.367079761,650.85,342.3956318,0.082237521,0.284382859,594.19,289.3094947,0.062664174,0.219535399,890.89,440.0171539,0.079064323,0.295303704,807.57,430.9861795,0.077007645,0.307506875,742.24,391.8704231,0.09895121,0.380953517,703.33,360.1609214,0.098294255,0.40601078,675.14,331.0346384,0.069308233,0.29595588,628.97,280.4201854,0.051489146,0.21010424,920.57,386.8284708,0.085263483,0.265263133,811,387.5842473,0.056302968,0.194291638,763.32,375.3778449,0.044916819,0.167883927,738.87,360.3347437,0.039346518,0.15915268,710.93,339.4940053,0.036302286,0.152509894,682.45,317.4029774,0.0357957,0.151432337
4.05,793.13,441.6451569,0.12047896,0.407834462,742.26,413.4007778,0.110226124,0.386771054,717.59,399.2546443,0.100066501,0.362564483,697.76,379.9356207,0.097404535,0.366026064,649.01,341.6017962,0.081654262,0.282220058,592.86,288.654164,0.062464943,0.217579082,885.4,440.3812556,0.078397085,0.294592528,804.52,430.5368203,0.075768813,0.305071055,740.15,391.3295147,0.097599534,0.377683939,701.93,359.7591816,0.097532335,0.403675254,673.99,330.4854319,0.068803331,0.29406504,628.06,279.9332405,0.051342757,0.20923593,914.6,388.0750407,0.083598144,0.262601675,806.64,387.4476857,0.055197352,0.19217606,759.63,374.5796456,0.044001638,0.16573997,735.59,359.0881595,0.038545716,0.156772271,708.26,338.3318844,0.035672889,0.150547005,680.18,316.2596458,0.035346582,0.149780152
4.08,789.94,441.2124176,0.120155331,0.407920078,739.42,412.6451961,0.10962038,0.384734717,714.85,398.3153848,0.098887275,0.359784092,695.19,379.0258877,0.097043227,0.364800666,647.12,340.7919683,0.081062381,0.280044312,591.54,288.0071621,0.062259733,0.215541687,879.91,440.6383768,0.077695126,0.293794235,801.47,430.0371962,0.07455487,0.302677912,738.07,390.7715105,0.096254145,0.374396574,700.53,359.3488019,0.096777087,0.401290124,672.84,329.9182313,0.068313673,0.29219352,627.15,279.4372419,0.051202019,0.208350382,908.63,389.3041521,0.081967966,0.25995206,802.29,387.2973411,0.054115324,0.190085638,755.95,373.7683127,0.04310314,0.163614454,732.3,357.8201815,0.0377581,0.15439988,705.59,337.1580229,0.035051955,0.14859747,677.91,315.1032871,0.034901209,0.148117426
4.11,787.03,440.7198965,0.119857364,0.408067339,736.79,411.881832,0.109049442,0.382832238,712.17,397.3767601,0.097729592,0.357046781,692.63,378.1179994,0.096642271,0.363401086,645.18,339.9670684,0.080462533,0.277859481,590.24,287.36862,0.06204851,0.213429937,874.43,440.8075963,0.076966515,0.292927848,798.41,429.4968891,0.073361704,0.300317758,735.98,390.1999591,0.094914037,0.371089373,699.13,358.9312181,0.096026454,0.398859664,671.69,329.3361187,0.067836523,0.290337477,626.24,278.9340831,0.051064991,0.207446854,902.66,390.5215126,0.080358349,0.257298131,797.93,387.1389009,0.053047099,0.188000515,752.26,372.9485333,0.042214402,0.161488153,729.02,356.5377744,0.036978213,0.152016568,702.92,335.9756344,0.034435974,0.146644914,675.64,313.9375214,0.034458029,0.146440446
4.14,784.11,440.1721386,0.119581082,0.408264344,734.16,411.1119572,0.108513185,0.381063261,709.48,396.4403618,0.096594369,0.354353712,690.07,377.21222,0.096202803,0.361833907,643.23,339.1285486,0.079856183,0.275671202,588.94,286.7377126,0.061832038,0.211254838,868.94,440.9059427,0.076219959,0.292013768,795.36,428.9251579,0.072185839,0.297982376,733.89,389.6186082,0.093578367,0.367760752,697.72,358.5076961,0.095277918,0.396386512,670.54,328.7419503,0.067369382,0.288494538,625.33,278.4258056,0.050929224,0.206522406,896.68,391.7306639,0.078759867,0.254629404,793.58,386.9760817,0.051986379,0.185907638,748.57,372.1233963,0.041330956,0.159348165,725.74,355.2455554,0.03620254,0.149609432,700.26,334.7867422,0.033822685,0.144678266,673.37,312.7647287,0.034016046,0.144746642
4.17,781.19,439.5754322,0.119321033,0.408493713,731.52,410.3367307,0.108011146,0.379422527,706.8,395.5072826,0.095483008,0.351706235,687.52,376.3081802,0.095727543,0.360110502,641.29,338.2782853,0.079245539,0.273487914,587.63,286.1129297,0.061611693,0.209032154,863.45,440.9429308,0.075463288,0.291070039,792.31,428.3284944,0.071025755,0.295668365,731.81,389.0306472,0.092246784,0.36441022,696.32,358.0789469,0.094528726,0.393869606,669.39,328.1375298,0.066910781,0.286665675,624.42,277.9142445,0.050791923,0.205570741,890.71,392.9330602,0.077167739,0.251940963,789.22,386.8108144,0.050930017,0.18380035,744.89,371.2946294,0.040450536,0.157187394,722.46,353.946183,0.035429311,0.147171226,697.59,333.5924347,0.033210954,0.142691239,671.1,311.5862742,0.033574769,0.143034588
4.2,778.28,438.9360006,0.11907108,0.408734872,728.89,409.5572324,0.107543778,0.377906019,704.12,394.5785976,0.094398092,0.349108055,684.96,375.4052948,0.095219102,0.358240964,639.35,337.4182037,0.078633248,0.271321093,586.33,285.4925094,0.061389166,0.20678094,857.96,440.9185247,0.074702692,0.290110481,789.26,427.7096005,0.069882361,0.293378402,729.72,388.4383297,0.090919558,0.361038594,694.92,357.6449996,0.093776061,0.391303511,668.24,327.5232864,0.066460575,0.284855812,623.51,277.4008518,0.0506501,0.20458203,884.74,394.1281119,0.075581099,0.249233462,784.87,386.643541,0.049877569,0.181677813,741.2,370.4629836,0.039572721,0.155003742,719.18,352.6409804,0.034658255,0.14469982,694.92,332.3932708,0.032600614,0.140681521,668.82,310.4028677,0.033134145,0.141304074
4.23,775.36,438.2585845,0.118825358,0.408967236,726.26,408.7744272,0.107112962,0.376514439,701.43,393.6555224,0.093343489,0.346566067,682.4,374.5030426,0.094678907,0.356230102,637.4,336.5499169,0.078022013,0.269184319,585.03,284.8748242,0.061166121,0.204520858,852.47,440.8249647,0.073942601,0.28914451,786.21,427.0678943,0.068758475,0.291120024,727.63,387.84297,0.089597453,0.357647705,693.52,357.2053427,0.093017249,0.388679508,667.1,326.8985137,0.066019708,0.283072805,622.6,276.886669,0.050500812,0.203544171,878.77,395.3128855,0.074002751,0.246514068,780.51,386.4733807,0.048831196,0.179545283,737.51,369.6285605,0.038698822,0.152799966,715.9,351.3304911,0.033890542,0.142198408,692.25,331.1896567,0.03199242,0.138650427,666.55,309.2148973,0.032694559,0.13955639
4.26,772.44,437.546281,0.118579041,0.409173301,723.62,407.9891607,0.106721315,0.375252085,698.75,392.739251,0.092323626,0.344089072,679.84,373.6010587,0.09410726,0.354077852,635.46,335.6745921,0.077414274,0.267091167,583.72,284.2585735,0.060943929,0.202269199,846.99,440.6515025,0.073185894,0.288177885,783.16,426.4011096,0.067657534,0.288902415,725.55,387.245188,0.088281393,0.354239637,692.12,356.7592612,0.092250061,0.385988168,665.95,326.2620147,0.065589567,0.281325039,621.69,276.3723764,0.050341555,0.20244541,872.8,396.4814653,0.072439541,0.243798359,776.16,386.2980893,0.047795997,0.177415334,733.83,368.7910093,0.03783205,0.150584332,712.62,350.0148491,0.033128964,0.139676591,689.58,329.9821078,0.03138817,0.136603198,664.28,308.0226646,0.032256887,0.137794847
4.29,769.63,436.8016112,0.118328668,0.409340823,721.1,407.2022542,0.106370622,0.374122141,696.12,391.8306213,0.091342362,0.341685211,677.31,372.6990698,0.093504349,0.351783441,633.54,334.7930775,0.076812067,0.265052873,582.42,283.642749,0.060723503,0.200038504,841.66,440.390022,0.072434161,0.28721361,780.22,425.7072269,0.066582058,0.286732494,723.55,386.645224,0.086972092,0.350815857,690.75,356.3062184,0.091473066,0.383222497,664.77,325.6128766,0.0651712,0.279618513,620.78,275.8583539,0.050170712,0.201277482,866.83,397.6243543,0.070902849,0.241112136,771.8,386.1139459,0.046780396,0.175309183,730.14,367.9496199,0.036977756,0.148371476,709.34,348.6939734,0.032378152,0.137151605,686.92,328.771379,0.030790834,0.134549512,662.01,306.8265212,0.031822579,0.136025253
4.32,767.06,436.028091,0.118072033,0.409463483,718.83,406.4147263,0.106060288,0.373121581,693.64,390.9298488,0.090402256,0.339360064,674.88,371.7967699,0.092871437,0.349350357,631.69,333.9061927,0.076217175,0.263077199,581.14,283.0264391,0.060505241,0.197835637,836.72,440.0392642,0.071687947,0.286252631,777.54,424.9859591,0.065532513,0.284611921,721.8,386.0431936,0.085669806,0.347376686,689.48,355.8461331,0.090685872,0.380380384,663.51,324.9510681,0.064764729,0.27795459,619.84,275.3447325,0.049987878,0.200037964,860.86,398.7285934,0.069408342,0.238491321,767.45,385.9158374,0.045795979,0.173256515,726.45,367.1033949,0.036143313,0.146182278,706.06,347.3676571,0.031644488,0.134648284,684.25,327.5584681,0.030204499,0.132503361,659.74,305.6269172,0.03139362,0.134255909
4.35,764.5,435.2314084,0.117807718,0.409539856,716.57,405.6280912,0.105786731,0.372238906,691.15,390.0365138,0.089504921,0.337117077,672.45,370.8937201,0.09221146,0.346788955,629.84,333.0150204,0.075631547,0.261169528,579.85,282.4085837,0.060289092,0.195662695,831.77,439.6059922,0.070946992,0.285294291,774.86,424.2392632,0.064507067,0.282536245,720.04,385.4392266,0.084374379,0.34392155,688.21,355.3794444,0.089889068,0.377465368,662.25,324.2776486,0.064369153,0.276329361,618.91,274.83145,0.049793843,0.198730712,854.89,399.7792325,0.067974168,0.235978143,763.09,385.6978277,0.044856164,0.171292318,722.77,366.2511722,0.035337268,0.14404161,702.78,346.035608,0.030935365,0.132196429,681.58,326.3444964,0.029633897,0.130481504,657.47,304.4243669,0.030972313,0.132496691
