r(cm),TMean(K)_1.0D_17O2_fine,TRMS(K)_1.0D_17O2_fine,fvSootMean(ppm)_1.0D_17O2_fine,fvSootRMS(ppm)_1.0D_17O2_fine,TMean(K)_1.5D_17O2_fine,TRMS(K)_1.5D_17O2_fine,fvSootMean(ppm)_1.5D_17O2_fine,fvSootRMS(ppm)_1.5D_17O2_fine,TMean(K)_2.0D_17O2_fine,TRMS(K)_2.0D_17O2_fine,fvSootMean(ppm)_2.0D_17O2_fine,fvSootRMS(ppm)_2.0D_17O2_fine,TMean(K)_2.5D_17O2_fine,TRMS(K)_2.5D_17O2_fine,fvSootMean(ppm)_2.5D_17O2_fine,fvSootRMS(ppm)_2.5D_17O2_fine,TMean(K)_3.0D_17O2_fine,TRMS(K)_3.0D_17O2_fine,fvSootMean(ppm)_3.0D_17O2_fine,fvSootRMS(ppm)_3.0D_17O2_fine,TMean(K)_3.5D_17O2_fine,TRMS(K)_3.5D_17O2_fine,fvSootMean(ppm)_3.5D_17O2_fine,fvSootRMS(ppm)_3.5D_17O2_fine,TMean(K)_1.0D_17O2_medium,TRMS(K)_1.0D_17O2_medium,fvSootMean(ppm)_1.0D_17O2_medium,fvSootRMS(ppm)_1.0D_17O2_medium,TMean(K)_1.5D_17O2_medium,TRMS(K)_1.5D_17O2_medium,fvSootMean(ppm)_1.5D_17O2_medium,fvSootRMS(ppm)_1.5D_17O2_medium,TMean(K)_2.0D_17O2_medium,TRMS(K)_2.0D_17O2_medium,fvSootMean(ppm)_2.0D_17O2_medium,fvSootRMS(ppm)_2.0D_17O2_medium,TMean(K)_2.5D_17O2_medium,TRMS(K)_2.5D_17O2_medium,fvSootMean(ppm)_2.5D_17O2_medium,fvSootRMS(ppm)_2.5D_17O2_medium,TMean(K)_3.0D_17O2_medium,TRMS(K)_3.0D_17O2_medium,fvSootMean(ppm)_3.0D_17O2_medium,fvSootRMS(ppm)_3.0D_17O2_medium,TMean(K)_3.5D_17O2_medium,TRMS(K)_3.5D_17O2_medium,fvSootMean(ppm)_3.5D_17O2_medium,fvSootRMS(ppm)_3.5D_17O2_medium,TMean(K)_1.0D_17O2_coarse,TRMS(K)_1.0D_17O2_coarse,fvSootMean(ppm)_1.0D_17O2_coarse,fvSootRMS(ppm)_1.0D_17O2_coarse,TMean(K)_1.5D_17O2_coarse,TRMS(K)_1.5D_17O2_coarse,fvSootMean(ppm)_1.5D_17O2_coarse,fvSootRMS(ppm)_1.5D_17O2_coarse,TMean(K)_2.0D_17O2_coarse,TRMS(K)_2.0D_17O2_coarse,fvSootMean(ppm)_2.0D_17O2_coarse,fvSootRMS(ppm)_2.0D_17O2_coarse,TMean(K)_2.5D_17O2_coarse,TRMS(K)_2.5D_17O2_coarse,fvSootMean(ppm)_2.5D_17O2_coarse,fvSootRMS(ppm)_2.5D_17O2_coarse,TMean(K)_3.0D_17O2_coarse,TRMS(K)_3.0D_17O2_coarse,fvSootMean(ppm)_3.0D_17O2_coarse,fvSootRMS(ppm)_3.0D_17O2_coarse,TMean(K)_3.5D_17O2_coarse,TRMS(K)_3.5D_17O2_coarse,fvSootMean(ppm)_3.5D_17O2_coarse,fvSootRMS(ppm)_3.5D_17O2_coarse
-11.1,314.39,77.34538845,0.003075721,0.019988187,390.23,228.5842129,0.029952404,0.193862428,407.37,236.9249873,0.031264126,0.163865783,392.72,178.6783366,0.035828222,0.19973516,395.01,162.2734452,0.029851172,0.118951868,380.99,120.0430555,0.022583888,0.054853081,306.75,44.47778997,0.000947484,0.015089589,357.5,171.5965727,0.003275667,0.029709067,391.48,202.736108,0.009335933,0.075431447,402.37,199.313696,0.018816833,0.128595614,389.58,153.6629641,0.016534423,0.081964053,378.98,114.1553848,0.013930226,0.049749499,317.62,93.16292379,0.001384302,0.011927722,350.83,166.0404722,0.004966308,0.038844355,360.97,154.6995373,0.004769482,0.040481159,362.74,130.6239112,0.002725066,0.013689564,362.49,111.3725862,0.002469403,0.009692882,364.98,90.66590125,0.002775823,0.008751111
-11.07,314.81,79.11422044,0.003163748,0.020470452,391.51,230.1786436,0.030548796,0.196974364,408.25,237.8458315,0.031542946,0.164423077,393.57,179.6580234,0.036236258,0.201160581,395.72,163.0294292,0.030114412,0.120417035,381.43,120.3705512,0.022695612,0.054985171,307.23,46.78551687,0.001004211,0.01603906,358.81,173.4235508,0.003312497,0.029823554,392.85,204.224996,0.009504869,0.076689202,403.32,200.1496818,0.018906189,0.12916507,390.34,154.3354405,0.016597481,0.082546172,379.66,114.831044,0.013978591,0.049717699,318.26,95.04830169,0.001402123,0.012136644,351.63,167.354904,0.005026387,0.039603465,361.79,155.619796,0.004814664,0.040990031,363.48,131.4417419,0.002744073,0.013790915,363.12,111.9983368,0.002484982,0.00972942,365.55,91.18278369,0.002794863,0.008803208
-11.04,315.24,81.06232213,0.003256729,0.021027614,392.79,231.7878521,0.031148625,0.200109697,409.14,238.7446297,0.031822122,0.165020945,394.42,180.6431524,0.036626195,0.202432071,396.43,163.7817303,0.030374413,0.121922595,381.88,120.6946452,0.022806298,0.055115509,307.71,49.10113941,0.001062662,0.016989035,360.12,175.2578142,0.003349947,0.029937976,394.22,205.7129146,0.009677339,0.077964854,404.28,200.9764857,0.01899467,0.129732953,391.1,155.0083673,0.016659776,0.083130325,380.33,115.5085987,0.014025885,0.049674891,318.9,97.02393319,0.001419481,0.012360352,352.43,168.6883847,0.005088775,0.040416719,362.61,156.5584783,0.004860888,0.041525108,364.21,132.2721323,0.002763247,0.013898655,363.76,112.6360568,0.002500741,0.009767627,366.12,91.71596796,0.002814269,0.008857966
-11.01,315.83,83.21151254,0.003355334,0.021667694,394.14,233.4151784,0.031752361,0.203278174,410.02,239.6190606,0.032101689,0.165664822,395.3,181.6351734,0.036995589,0.203532169,397.13,164.5303691,0.030630729,0.123475597,382.32,121.0150229,0.022915816,0.055243913,308.2,51.38120297,0.001122163,0.017919861,361.43,177.089087,0.003387775,0.030052189,395.59,207.1961082,0.00985196,0.079243191,405.23,201.7964357,0.019082619,0.13029892,391.86,155.6804287,0.016721602,0.083714093,381.01,116.1857514,0.014072528,0.049625361,319.53,99.06052555,0.001436472,0.012594587,353.23,170.0345981,0.005152991,0.041268083,363.42,157.5104338,0.004907937,0.042079052,364.95,133.1113373,0.002782552,0.01401121,364.39,113.2824186,0.002516644,0.009807114,366.69,92.26128036,0.002833965,0.008914735
-10.98,316.74,85.5575528,0.003459667,0.022388315,395.64,235.0609811,0.032360073,0.206481021,410.89,240.4689221,0.032381641,0.166355249,396.24,182.6342873,0.037344058,0.204459789,397.82,165.2753849,0.030883283,0.125076303,382.75,121.3316538,0.023024149,0.055370364,308.68,53.59977287,0.001182237,0.018820229,362.74,178.9103704,0.003425808,0.030166091,396.96,208.6720249,0.010027759,0.080513946,406.18,202.6111826,0.019170285,0.13086276,392.62,156.3507135,0.016783165,0.084295765,381.68,116.8609112,0.014118816,0.049572129,320.17,101.1272865,0.001453204,0.01283485,354.04,171.3867255,0.005218506,0.042140695,364.24,158.4700677,0.004955573,0.042644023,365.69,133.9552796,0.002801951,0.014126878,365.02,113.9338036,0.002532648,0.009847457,367.27,92.81419462,0.002853866,0.008972814
-10.95,317.64,88.07008604,0.003569234,0.023176772,397.13,236.7225132,0.032971416,0.209710751,411.76,241.2962425,0.032661931,0.16708763,397.18,183.639382,0.037673401,0.205230975,398.52,166.0168381,0.031132393,0.126717993,383.18,121.6448035,0.023131403,0.055495016,309.16,55.74606192,0.001242597,0.019685752,364.05,180.7177587,0.003463942,0.030279625,398.33,210.1392565,0.010204157,0.081771514,407.14,203.4217453,0.019257829,0.131424416,393.38,157.0186871,0.016844591,0.084874211,382.36,117.5331459,0.014164925,0.049517018,320.81,103.1978713,0.00146977,0.013077262,354.84,172.7388042,0.005284849,0.043020082,365.06,159.432456,0.005003581,0.043213207,366.43,134.8003578,0.002821408,0.014244165,365.65,114.587019,0.002548717,0.009888281,367.84,93.37072516,0.002873897,0.009031583
-10.92,318.55,90.70058867,0.003683093,0.024013277,398.63,238.3947352,0.033585734,0.21295358,412.63,242.1047172,0.032942489,0.16785355,398.12,184.648367,0.037987056,0.205874474,399.21,166.754807,0.03137867,0.128388859,383.6,121.9549576,0.023237774,0.055618148,309.64,57.82024896,0.001303102,0.020516617,365.36,182.509806,0.003502119,0.030392763,399.71,211.5973115,0.01038089,0.083014069,408.09,204.2286682,0.019345357,0.131984021,394.14,157.6840963,0.016905935,0.085448556,383.04,118.2020201,0.01421094,0.049460924,321.45,105.2533783,0.001486242,0.013319004,355.64,174.0864411,0.005351668,0.043895792,365.87,160.3939409,0.005051803,0.043781603,367.16,135.6438781,0.002840899,0.014361958,366.28,115.2396872,0.002564823,0.009929307,368.41,93.92790145,0.002894002,0.009090581
-10.89,319.45,93.39470371,0.00380011,0.024875928,400.13,240.0716821,0.034202236,0.216193345,413.5,242.8987371,0.033223238,0.168643009,399.07,185.6587461,0.038289172,0.206424224,399.9,167.489382,0.031622859,0.130075136,384.03,122.2626951,0.023343495,0.055740095,310.13,59.83031685,0.001363715,0.02131555,366.67,184.2870375,0.00354031,0.030505499,401.08,213.0464495,0.010557941,0.084242988,409.04,205.0321778,0.019432966,0.132541991,394.9,158.3468782,0.0169672,0.086017678,383.71,118.8674373,0.014256877,0.04940409,322.08,107.2824361,0.001502665,0.01355834,356.44,175.4268721,0.00541873,0.044761441,366.69,161.3521936,0.005100135,0.044346084,367.9,136.4841036,0.002860408,0.014479544,366.91,115.8902926,0.002580948,0.009970354,368.98,94.48381667,0.002914145,0.009149511
-10.86,320.36,96.10371466,0.00391921,0.025745272,401.62,241.7477903,0.034820176,0.219415239,414.37,243.6824336,0.03350411,0.169446615,400.01,186.6681796,0.038583672,0.206912036,400.59,168.2206559,0.031865667,0.131764106,384.46,122.5685668,0.02344879,0.055861173,310.61,61.79124274,0.001424482,0.022086615,367.98,186.0519275,0.003578499,0.030617844,402.45,214.4877012,0.010735535,0.085463081,410,205.8322849,0.019520804,0.133099227,395.66,159.007105,0.017028328,0.086579578,384.39,119.5295525,0.014302691,0.049346222,322.72,109.2795397,0.001519065,0.01379438,357.25,176.7586189,0.005485904,0.045613821,367.51,162.3059408,0.005148516,0.044905001,368.64,137.3200639,0.002879924,0.014596528,367.54,116.5380113,0.002597083,0.010011322,369.55,95.03741224,0.002934306,0.009208209
-10.83,321.27,98.79135617,0.004039544,0.026606973,403.12,243.4187356,0.035438963,0.222608107,415.24,244.4590667,0.033785057,0.170256977,400.95,187.6748433,0.038873668,0.20736295,401.28,168.9487156,0.03210766,0.133445981,384.89,122.8730192,0.023553833,0.055981631,311.09,63.72631023,0.001485535,0.022834792,369.29,187.8093272,0.003616667,0.03072982,403.82,215.9230674,0.010914182,0.08668357,410.95,206.6288267,0.019609122,0.133657396,396.42,159.6649673,0.017089189,0.087130643,385.06,120.188756,0.014348271,0.049286485,323.36,111.2429371,0.001535455,0.014026778,358.05,178.0810339,0.005553123,0.046451763,368.33,163.2545947,0.005196918,0.045457664,369.37,138.1512955,0.002899444,0.014712724,368.17,117.1824723,0.002613221,0.010052161,370.12,95.58818626,0.002954473,0.009266595
-10.8,322.17,101.4351774,0.004160534,0.027452289,404.61,245.0816641,0.036058198,0.225765024,416.11,245.2308491,0.034066048,0.171069102,401.89,188.6775321,0.039161277,0.207793937,401.97,169.6736339,0.032349224,0.135114396,385.32,123.1763691,0.023658745,0.05610164,311.57,65.66896593,0.001547105,0.023565991,370.6,189.5670005,0.003654794,0.030841468,405.19,217.3557574,0.011094743,0.087919165,411.9,207.4214755,0.019698328,0.134219202,397.17,160.3207755,0.017149562,0.087665011,385.74,120.8456943,0.014393424,0.049223419,324,113.1728834,0.001551842,0.014255487,358.85,179.3939241,0.005620359,0.047275201,369.14,164.1979427,0.005245329,0.046003909,370.11,138.9776233,0.002918966,0.014828062,368.81,117.8235512,0.00262936,0.010092852,370.69,96.13594745,0.002974644,0.009324638
-10.77,323.08,104.0241712,0.00428184,0.028277104,406.11,246.7349845,0.036677633,0.228882591,416.98,245.9990868,0.034347077,0.171880129,402.83,189.6755715,0.039447747,0.208215002,402.66,170.3954635,0.032590587,0.136765905,385.75,123.4788198,0.023763597,0.056221306,312.06,67.66270306,0.001609521,0.024286992,371.91,191.3356688,0.003692849,0.03095284,406.56,218.7902213,0.011278437,0.089190133,412.86,208.2097513,0.019788996,0.134788444,397.93,160.9749513,0.017209133,0.088174428,386.41,121.5012665,0.014437879,0.04915494,324.64,115.0705156,0.001568228,0.014480593,359.65,180.6973133,0.0056876,0.048084559,369.96,165.1359513,0.005293743,0.046543816,370.85,139.799021,0.002938489,0.014942524,369.44,118.4612335,0.0026455,0.010133388,371.26,96.68065462,0.002994816,0.009382328
-10.74,323.98,106.5550195,0.004403291,0.029080418,407.6,248.3779841,0.037297124,0.231959741,417.85,246.7644527,0.034628157,0.172688767,403.77,190.6686524,0.039733719,0.208631282,403.35,171.1142362,0.032831862,0.138399077,386.18,123.7804918,0.023868429,0.056340701,312.54,69.75670663,0.001673178,0.025005025,373.22,193.1279822,0.0037308,0.031063999,407.93,220.2317345,0.011466732,0.090520243,413.81,208.9930703,0.019881818,0.135369665,398.69,161.6279872,0.017267523,0.088649027,387.09,122.1565413,0.014481305,0.049078525,325.27,116.9372504,0.001584614,0.014702232,360.45,181.9913214,0.005754843,0.048880434,370.78,166.0686663,0.005342158,0.04707755,371.59,140.615539,0.002958013,0.015056121,370.07,119.0955428,0.00266164,0.010173767,371.83,97.22233019,0.003014989,0.009439667
-10.71,324.89,109.0288876,0.00452483,0.029863197,409.1,250.0104762,0.037916551,0.234996514,418.73,247.5272347,0.034909342,0.173494955,404.71,191.6566636,0.040019453,0.209044949,404.04,171.8299614,0.033073087,0.140013636,386.61,124.0814675,0.023973262,0.056459894,313.02,71.99638552,0.001738465,0.025726704,374.53,194.9561687,0.003768614,0.03117501,409.3,221.6854319,0.011661071,0.091932174,414.77,209.7708597,0.019977473,0.135967306,399.45,162.2803596,0.017324363,0.089079158,387.77,122.8125648,0.014523379,0.048991675,325.91,118.7745039,0.001601,0.014920551,361.26,183.2761114,0.005822087,0.049663445,371.59,166.9961652,0.005390572,0.047605298,372.32,141.4272709,0.002977538,0.015168865,370.7,119.72651,0.00267778,0.010213989,372.4,97.76101897,0.003035163,0.009496658
-10.68,325.8,111.449623,0.004646487,0.030627995,410.6,251.6325775,0.038535722,0.237992892,419.6,248.2874847,0.035190776,0.174300095,405.66,192.6395546,0.040304974,0.209456368,404.73,172.5426118,0.033314239,0.14160985,387.04,124.381859,0.024078108,0.056579027,313.52,74.41139478,0.001805673,0.026456698,375.85,196.8289514,0.003806267,0.031285918,410.68,223.1550313,0.011862516,0.093441553,415.72,210.5427071,0.020076468,0.136584578,400.21,162.9324185,0.017379378,0.089457842,388.44,123.4701064,0.014563862,0.048892527,326.55,120.5836228,0.001617387,0.015135716,362.06,184.5518719,0.005889332,0.050434198,372.41,167.9185429,0.005438986,0.048127247,373.06,142.2343397,0.002997062,0.015280786,371.33,120.3541705,0.00269392,0.010254055,372.97,98.29677813,0.003055338,0.00955331
-10.65,326.7,113.823535,0.004768415,0.031379587,412.09,253.2446295,0.0391542,0.240947512,420.47,249.0450507,0.035472808,0.175108135,406.6,193.6172177,0.040590089,0.209864402,405.42,173.252084,0.033555219,0.143188168,387.47,124.6819125,0.024182986,0.056698416,314.43,77.00600572,0.001874902,0.027196641,377.52,198.7489282,0.003843753,0.031396739,412.27,224.641741,0.01207144,0.095051966,416.77,211.3084959,0.020178985,0.137222498,401.04,163.5842934,0.017432473,0.089782891,389.16,124.1294401,0.014602669,0.04878038,327.19,122.3658749,0.001633776,0.015347943,362.86,185.818804,0.005956581,0.051193285,373.23,168.835902,0.0054874,0.048643583,373.8,143.0368825,0.003016588,0.015391933,371.96,120.9785695,0.00271006,0.010293967,373.55,98.82967526,0.003075513,0.009609631
-10.62,327.61,116.1606264,0.004890968,0.032126671,413.59,254.8472436,0.039771053,0.243855947,421.34,249.7995035,0.035756201,0.175927758,407.54,194.5893618,0.040874302,0.210265932,406.11,173.9581191,0.033795799,0.144748998,387.9,124.9821654,0.02428793,0.056818743,315.34,79.7566778,0.001946039,0.027944841,379.2,200.7116646,0.003881082,0.031507457,413.85,226.1438691,0.012287407,0.096753367,417.82,212.0684589,0.020284829,0.137879533,401.87,164.2358605,0.017483759,0.090057682,389.88,124.7902653,0.014639898,0.048655908,327.82,124.1225106,0.001650173,0.015557587,363.66,187.0771118,0.006023837,0.05194132,374.04,169.7483646,0.005535813,0.049154515,374.53,143.8350414,0.003036115,0.01550242,372.59,121.5997799,0.002726201,0.010333728,374.12,99.35980076,0.00309569,0.009665637
-10.59,328.52,118.4769098,0.005014831,0.032884455,415.08,256.4414346,0.040384493,0.246708496,422.21,250.5499815,0.036042427,0.176775557,408.48,195.5553697,0.041156636,0.210654793,406.81,174.6601877,0.03403554,0.146292579,388.32,125.2836511,0.024393011,0.056941307,316.25,82.61841153,0.002018785,0.028696999,380.87,202.7069812,0.003918279,0.031618023,415.43,227.6573375,0.012509308,0.098524763,418.86,212.8231242,0.020393488,0.138552052,402.7,164.8867869,0.017533515,0.090290205,390.6,125.4518063,0.014675797,0.048520936,328.46,125.85494,0.001666594,0.015765398,364.47,188.3270022,0.006091118,0.052679051,374.86,170.6561243,0.005584226,0.04966032,375.27,144.6289783,0.003055648,0.01561253,373.23,122.2179478,0.002742344,0.010373342,374.69,99.88731691,0.00311587,0.009721357
-10.56,329.42,120.7968925,0.005141158,0.033677221,416.58,258.0287782,0.040991511,0.249487979,423.08,251.2950175,0.03633397,0.177679305,409.42,196.5141624,0.041435437,0.211020555,407.5,175.3573713,0.034273706,0.147818904,388.75,125.5880979,0.024498353,0.057068289,317.16,85.53701225,0.002092747,0.029447603,382.54,204.7218153,0.003955376,0.031728376,417.02,229.1768486,0.012735687,0.100339922,419.91,213.5731763,0.020504281,0.139235347,403.53,165.5366319,0.017582108,0.090490831,391.32,126.1130438,0.014710693,0.048377905,329.1,127.5650634,0.001683082,0.015973052,365.27,189.5686922,0.00615846,0.05340758,375.68,171.5595569,0.005632638,0.050161444,376.01,145.4189282,0.003075199,0.015722945,373.86,122.8333802,0.002758492,0.010412825,375.26,100.4125638,0.003136059,0.00977686
-10.53,330.33,123.1545369,0.00527164,0.034539161,418.07,259.6114779,0.041587704,0.252168747,423.95,252.0324582,0.036634477,0.178679393,410.36,197.4641369,0.041708284,0.211347949,408.19,176.0483085,0.034509218,0.149327682,389.18,125.8980146,0.02460414,0.057202872,318.06,88.46185911,0.002167532,0.030191399,384.21,206.7433623,0.003992406,0.031838469,418.6,230.6971702,0.012965091,0.102173539,420.96,214.3192992,0.020616525,0.139924774,404.36,166.1849597,0.017629908,0.090669838,392.04,126.7729728,0.014744913,0.048229278,329.74,129.2558327,0.001699729,0.016184091,366.07,190.8024257,0.006225952,0.054128766,376.49,172.4594083,0.005681045,0.050658673,376.75,146.2053044,0.003094791,0.015835144,374.49,123.4466969,0.002774653,0.0104522,375.83,100.9362524,0.003156271,0.00983229
-10.5,331.23,125.5908957,0.0054084,0.035511524,419.57,261.1922322,0.042167541,0.254718457,424.82,252.759601,0.036948542,0.179826081,411.31,198.4032749,0.041972134,0.211617789,408.88,176.7312841,0.034740726,0.150818406,389.61,126.216525,0.024710599,0.057349039,318.97,91.35440178,0.002242813,0.030924384,385.88,208.761298,0.004029397,0.031948298,420.19,232.2140508,0.01319633,0.104005517,422,215.0620609,0.020729654,0.140616551,405.19,166.8314197,0.017677217,0.090835634,392.76,127.4307855,0.014778729,0.048077111,330.37,130.9320562,0.001716713,0.016405269,366.87,192.0284965,0.006293764,0.054845801,377.31,173.3570618,0.005729442,0.051153382,377.48,146.9888548,0.003114475,0.015951994,375.12,124.0590487,0.00279084,0.010491519,376.4,101.4597467,0.003176531,0.009887926
-10.47,332.14,128.1473833,0.005553664,0.036635109,421.07,262.7738272,0.042725222,0.257103504,425.69,253.4736239,0.037280987,0.181171254,412.25,199.3294733,0.042223796,0.211809944,409.57,177.4045086,0.034966814,0.152290524,390.04,126.5468728,0.024817966,0.057510946,319.88,94.19100926,0.002318365,0.031644162,387.55,210.7686555,0.004066368,0.03205796,421.77,233.7245691,0.013428582,0.10582258,423.05,215.8018694,0.02084328,0.14130809,406.01,167.4757939,0.017724246,0.09099401,393.48,128.0859516,0.01481234,0.047922927,331.01,132.6012727,0.001734342,0.016647988,367.68,193.2472728,0.00636219,0.055563847,378.13,174.2548299,0.00577782,0.051647813,378.22,147.7708329,0.003134333,0.016078383,375.75,124.6723552,0.002807078,0.010530866,376.97,101.9853768,0.003196881,0.009944246
-10.44,333.05,130.8559013,0.005709263,0.037939572,422.56,264.3585254,0.043255983,0.259297179,426.56,254.1722389,0.037635777,0.182756057,413.19,200.2410435,0.042460651,0.211907886,410.26,178.0665386,0.035186323,0.153743682,390.47,126.891679,0.024926435,0.057691963,320.79,96.96160168,0.002394047,0.032349786,389.23,212.7616325,0.004103333,0.032167786,423.36,235.2270162,0.013661365,0.107617791,424.1,216.5389939,0.020957187,0.141997919,406.84,168.1180282,0.017771102,0.091148212,394.2,128.7382203,0.014845877,0.047767871,331.65,134.2742597,0.001753079,0.016929027,368.48,194.4592093,0.006431673,0.0562904,378.94,175.1561328,0.005826166,0.052145231,378.96,148.5531023,0.003154492,0.016221583,376.38,125.2894475,0.002823403,0.010570368,377.54,102.5166286,0.003217388,0.010001963
-10.41,334.38,133.7294063,0.005876123,0.039433547,424.13,265.947465,0.043757404,0.2612877,427.47,254.8543404,0.038014929,0.18459881,414.16,201.1372059,0.042681372,0.211903228,410.92,178.7166938,0.035398669,0.155177946,390.95,127.2522094,0.025036102,0.057893724,321.7,99.66690344,0.002469791,0.033041424,390.9,214.7389607,0.004140307,0.032278594,424.94,236.7205475,0.013894469,0.109389254,425.15,217.2736258,0.021071313,0.142685463,407.67,168.7582862,0.01781779,0.091299315,394.93,129.3876018,0.014879444,0.047613072,332.29,135.9645615,0.001773527,0.017269529,369.28,195.6648333,0.006502785,0.057034948,379.76,176.0653612,0.005874463,0.052649783,379.69,149.3380651,0.003175115,0.016390878,377.01,125.9139476,0.002839863,0.010610189,378.11,103.0579997,0.003238135,0.010061996
-10.38,335.88,136.7572549,0.006053995,0.041100276,425.72,267.5403393,0.044230139,0.263082496,428.39,255.5203598,0.038417904,0.186688626,415.15,202.0183613,0.042886321,0.211798256,411.57,179.3552832,0.035604016,0.156593916,391.45,127.6279779,0.025146937,0.05811561,322.61,102.3166109,0.002545566,0.033720079,392.57,216.7013835,0.004177311,0.032392104,426.52,238.204807,0.014127879,0.111139091,426.19,218.0059578,0.021185748,0.143370849,408.5,169.3970532,0.017864199,0.091446454,395.65,130.0343787,0.014913154,0.047460164,332.92,137.686604,0.001796344,0.017691553,370.08,196.8646922,0.006576154,0.057807609,380.58,176.9872742,0.005922695,0.053165915,380.43,150.1283347,0.003196379,0.01659617,377.65,126.5497643,0.002856508,0.010650508,378.68,103.6143693,0.003259216,0.010125339
-10.35,337.39,139.9077647,0.006241525,0.042901178,427.31,269.1355141,0.044677708,0.264706645,429.31,256.1721515,0.038841781,0.188987931,416.14,202.886004,0.043077437,0.211605213,412.21,179.9835322,0.035803229,0.157992671,391.94,128.0168797,0.0252588,0.058354916,323.52,104.9292495,0.00262137,0.034387485,394.24,218.6514622,0.004214376,0.032511496,428.11,239.6796318,0.014361747,0.112873128,427.24,218.73626,0.021300745,0.144054838,409.33,170.0352848,0.017910073,0.091586738,396.37,130.6791598,0.014947178,0.047311871,333.56,139.4525936,0.001822106,0.018212644,370.89,198.0592681,0.006652327,0.058616898,381.39,177.925982,0.005970845,0.053697406,381.17,150.9261829,0.003218441,0.016845681,378.28,127.2002547,0.002873384,0.010691481,379.25,104.1899414,0.003280711,0.010192841
-10.32,338.9,143.136894,0.006436657,0.044785887,428.91,270.7305259,0.045105466,0.26619618,430.23,256.8124658,0.039282109,0.19144273,417.13,203.7423191,0.043257665,0.211342712,412.86,180.6032439,0.035997616,0.15937558,392.44,128.4157913,0.025371473,0.05860762,324.43,107.5328417,0.002697215,0.035046097,395.91,220.5935944,0.004251557,0.032641891,429.69,241.1448628,0.014596382,0.114600999,428.29,219.4649379,0.021416746,0.144738841,410.16,170.6745426,0.01795498,0.091715022,397.09,131.3229427,0.014981785,0.047172505,334.31,141.2692081,0.001851154,0.018840278,371.76,199.2488842,0.006731627,0.059467347,382.28,178.8838363,0.006018906,0.054246329,381.97,151.7329361,0.003241391,0.017143542,378.96,127.8673194,0.002890517,0.0107332,379.88,104.7871003,0.003302667,0.010264975
-10.29,340.41,146.3990841,0.006637159,0.046704228,430.5,272.3227291,0.045519231,0.267589383,431.15,257.4442571,0.039734056,0.193995865,418.12,204.5896514,0.043430203,0.211030958,413.5,181.2163535,0.036188596,0.160744057,392.94,128.8213572,0.025484723,0.058869393,325.34,110.1643495,0.002773124,0.035699032,397.58,222.5338901,0.004288924,0.032790431,431.28,242.6002591,0.014832241,0.116335899,429.33,220.192546,0.021534388,0.145424882,410.99,171.3170082,0.017998314,0.091823937,397.81,131.967115,0.015017349,0.047048089,335.18,143.1355157,0.001883491,0.019568671,372.71,200.433643,0.006814059,0.060358021,383.24,179.8607037,0.006066878,0.054812402,382.83,152.5485752,0.003265229,0.017488299,379.71,128.5508185,0.002907907,0.010775662,380.55,105.4056669,0.003325086,0.010341684
-10.26,341.91,149.6559515,0.006841065,0.048615423,432.1,273.9098278,0.045924123,0.268919592,432.07,258.0701105,0.040193366,0.196597899,419.1,205.4300622,0.043597867,0.210687738,414.15,181.8245571,0.036377416,0.162099363,393.44,129.2306433,0.025598346,0.059136448,326.25,112.8657716,0.002849127,0.036349781,399.25,224.4795218,0.004326565,0.032965571,432.86,244.0455023,0.015069882,0.118093176,430.38,220.9197389,0.021654433,0.146115384,411.82,171.9652647,0.018039349,0.091904638,398.53,132.6133155,0.01505432,0.046945823,336.05,145.043152,0.001918785,0.02037965,373.65,201.6134245,0.006899306,0.061282647,384.2,180.8539748,0.006114769,0.055393024,383.69,153.3717303,0.003289866,0.017873095,380.46,129.2485895,0.002925529,0.010818777,381.23,106.0429158,0.003347922,0.010422387
-10.23,343.42,152.8804939,0.00704691,0.050492142,433.69,275.4901412,0.046323966,0.2702115,433,258.6919512,0.040656869,0.199212719,420.09,206.2650985,0.043762762,0.210326341,414.79,182.4291201,0.036565005,0.163442476,393.94,129.6414802,0.025712193,0.05940598,327.16,115.6763239,0.002925251,0.037001645,400.93,226.4374225,0.004364565,0.033175461,434.44,245.4802856,0.015309858,0.119887478,431.43,221.6471526,0.021777631,0.146812715,412.64,172.6218133,0.018077372,0.091948427,399.25,133.2631347,0.015093141,0.046872773,336.92,146.9787059,0.001956463,0.021247283,374.6,202.7879496,0.006986822,0.062231355,385.16,181.8593108,0.006162597,0.055984013,384.55,154.2000758,0.003315146,0.018287474,381.21,129.9570615,0.002943338,0.010862386,381.91,106.6943493,0.003371095,0.010506143
-10.2,344.93,156.0569906,0.007253754,0.052319802,435.28,277.0626145,0.04672122,0.271480919,433.92,259.3110294,0.041122537,0.201817835,421.08,207.0957754,0.043926246,0.209955384,415.44,183.0308637,0.036751952,0.164774054,394.43,130.0524927,0.025826169,0.059676209,328.1,118.6223925,0.003001518,0.037656995,402.61,228.4125703,0.004402985,0.033425839,436.03,246.9044287,0.015552584,0.121729052,432.48,222.3752519,0.021904536,0.147518593,413.48,173.2884435,0.018111858,0.091948917,399.97,133.917719,0.015134136,0.046834131,337.78,148.9272083,0.001995866,0.022144207,375.55,203.9568774,0.007075983,0.063193186,386.12,182.8717766,0.006210377,0.056580681,385.41,155.0309416,0.00334089,0.018719978,381.95,130.672176,0.002961282,0.010906307,382.59,107.3548635,0.003394513,0.010591893
