cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,cm,kW/m2,kW/m2,cm,kW/m2,cm,kW/m2,cm,K,K,K,K,K,K,K,K,K,K
 4.3750000E+001, 7.0782538E+002, 6.9045406E+002, 3.0239857E+000, 2.8681275E+002, 3.3197022E+002, 1.0795288E+000, 1.6013369E-001, 2.6255070E-002, 9.1958916E-004, 6.4765480E-004, 5.7847273E-002, 9.4803006E-004, 7.5321709E-001, 1.2961179E-005,NaN,NaN,NaN, 5.8258929E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.4250000E+001, 6.9942648E+002, 6.8249676E+002, 3.0239857E+000, 2.8278310E+002, 3.2677425E+002, 1.0795288E+000, 1.6123042E-001, 2.5719647E-002, 8.4550368E-004, 5.8241119E-004, 5.6647084E-002, 8.7165327E-004, 7.5407423E-001, 1.1913400E-005,NaN,NaN,NaN, 5.8928571E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.4750000E+001, 6.9115445E+002, 6.7467424E+002, 3.0163611E+000, 2.7867191E+002, 3.2149926E+002, 1.0743693E+000, 1.6230080E-001, 2.5193823E-002, 7.7664561E-004, 5.2211466E-004, 5.5475379E-002, 8.0066558E-004, 7.5490388E-001, 1.0938678E-005,NaN,NaN,NaN, 5.9598214E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.5250000E+001, 6.8313879E+002, 6.6711414E+002, 3.0006447E+000, 2.7452426E+002, 3.1620698E+002, 1.0636611E+000, 1.6333088E-001, 2.4687050E-002, 7.1083283E-004, 4.6732621E-004, 5.4347097E-002, 7.3281735E-004, 7.5569957E-001, 1.0005813E-005,NaN,NaN,NaN, 6.0267857E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.5750000E+001, 6.7534631E+002, 6.5977747E+002, 2.9932551E+000, 2.7027842E+002, 3.1084717E+002, 1.0584490E+000, 1.6432499E-001, 2.4197599E-002, 6.4722755E-004, 4.1832674E-004, 5.3257293E-002, 6.6724490E-004, 7.5646507E-001, 9.1052712E-006,NaN,NaN,NaN, 6.0937500E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.6250000E+001, 6.6773420E+002, 6.5260098E+002, 2.9932551E+000, 2.6600786E+002, 3.0553425E+002, 1.0584490E+000, 1.6529118E-001, 2.3718505E-002, 5.8910561E-004, 3.7342439E-004, 5.2197948E-002, 6.0732537E-004, 7.5720226E-001, 8.2840639E-006,NaN,NaN,NaN, 6.1607143E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.6750000E+001, 6.6041513E+002, 6.4567971E+002, 2.9800940E+000, 2.6177770E+002, 3.0037007E+002, 1.0476421E+000, 1.6621937E-001, 2.3256208E-002, 5.3547086E-004, 3.3218083E-004, 5.1180121E-002, 5.5203182E-004, 7.5790622E-001, 7.5261831E-006,NaN,NaN,NaN, 6.2276786E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.7250000E+001, 6.5343769E+002, 6.3904275E+002, 2.9734634E+000, 2.5758347E+002, 2.9536857E+002, 1.0436027E+000, 1.6710821E-001, 2.2812971E-002, 4.8429728E-004, 2.9595735E-004, 5.0204692E-002, 4.9927555E-004, 7.5857796E-001, 6.8029052E-006,NaN,NaN,NaN, 6.2946429E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.7750000E+001, 6.4673196E+002, 6.3264167E+002, 2.9671636E+000, 2.5337959E+002, 2.9044585E+002, 1.0394751E+000, 1.6796083E-001, 2.2385870E-002, 4.3692616E-004, 2.6549004E-004, 4.9268233E-002, 4.5043934E-004, 7.5921719E-001, 6.1349493E-006,NaN,NaN,NaN, 6.3616071E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.8250000E+001, 6.4023160E+002, 6.2642386E+002, 2.9612878E+000, 2.4916285E+002, 2.8557035E+002, 1.0348277E+000, 1.6877916E-001, 2.1971761E-002, 3.9585444E-004, 2.4088882E-004, 4.8368939E-002, 4.0809736E-004, 7.5982170E-001, 5.5580341E-006,NaN,NaN,NaN, 6.4285714E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.8750000E+001, 6.3395012E+002, 6.2041563E+002, 2.9560914E+000, 2.4501692E+002, 2.8080279E+002, 1.0293454E+000, 1.6956098E-001, 2.1571682E-002, 3.6144436E-004, 2.2099689E-004, 4.7509538E-002, 3.7262305E-004, 7.6039031E-001, 5.0765189E-006,NaN,NaN,NaN, 6.4955357E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.9250000E+001, 6.2792992E+002, 6.1467342E+002, 2.9560914E+000, 2.4098856E+002, 2.7617797E+002, 1.0293454E+000, 1.7030226E-001, 2.1189069E-002, 3.3249635E-004, 2.0406175E-004, 4.6694738E-002, 3.4277974E-004, 7.6092316E-001, 4.6719067E-006,NaN,NaN,NaN, 6.5625000E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.9750000E+001, 6.2216571E+002, 6.0919522E+002, 2.9458855E+000, 2.3718713E+002, 2.7177578E+002, 1.0181390E+000, 1.7100686E-001, 2.0823370E-002, 3.0734756E-004, 1.8840577E-004, 4.5920470E-002, 3.1685316E-004, 7.6142613E-001, 4.3199066E-006,NaN,NaN,NaN, 6.6294643E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.0250000E+001, 6.1657019E+002, 6.0390680E+002, 2.9396071E+000, 2.3358092E+002, 2.6752633E+002, 1.0144403E+000, 1.7168511E-001, 2.0470343E-002, 2.8438119E-004, 1.7308671E-004, 4.5175379E-002, 2.9317648E-004, 7.6190876E-001, 3.9975610E-006,NaN,NaN,NaN, 6.6964286E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.0750000E+001, 6.1112614E+002, 5.9877974E+002, 2.9396071E+000, 2.3016536E+002, 2.6345555E+002, 1.0144403E+000, 1.7234116E-001, 2.0128709E-002, 2.6243707E-004, 1.5769631E-004, 4.4454839E-002, 2.7055368E-004, 7.6237559E-001, 3.6888821E-006,NaN,NaN,NaN, 6.7633929E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.1250000E+001, 6.0580059E+002, 5.9376796E+002, 2.9327302E+000, 2.2687528E+002, 2.5952485E+002, 1.0115208E+000, 1.7298144E-001, 1.9794927E-002, 2.4152897E-004, 1.4212785E-004, 4.3751814E-002, 2.4899894E-004, 7.6283087E-001, 3.3948519E-006,NaN,NaN,NaN, 6.8303571E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.1750000E+001, 6.0056258E+002, 5.8884872E+002, 2.9258190E+000, 2.2361135E+002, 2.5562209E+002, 1.0088732E+000, 1.7360941E-001, 1.9467368E-002, 2.2126769E-004, 1.2674683E-004, 4.3062358E-002, 2.2811103E-004, 7.6327713E-001, 3.1095469E-006,NaN,NaN,NaN, 6.8973214E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.2250000E+001, 5.9536755E+002, 5.8397846E+002, 2.9113068E+000, 2.2025094E+002, 2.5162645E+002, 1.0051010E+000, 1.7423120E-001, 1.9142670E-002, 2.0158035E-004, 1.1201865E-004, 4.2379631E-002, 2.0781480E-004, 7.6371816E-001, 2.8318793E-006,NaN,NaN,NaN, 6.9642857E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.2750000E+001, 5.9021608E+002, 5.7915210E+002, 2.9113068E+000, 2.1678046E+002, 2.4752726E+002, 1.0051010E+000, 1.7484729E-001, 1.8820619E-002, 1.8229733E-004, 9.8627878E-005, 4.1702904E-002, 1.8793539E-004, 7.6415406E-001, 2.5594217E-006,NaN,NaN,NaN, 7.0312500E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.3250000E+001, 5.8511819E+002, 5.7436972E+002, 2.9036447E+000, 2.1323672E+002, 2.4337081E+002, 1.0030001E+000, 1.7545677E-001, 1.8501456E-002, 1.6363173E-004, 8.7363791E-005, 4.1033031E-002, 1.6869250E-004, 7.6458344E-001, 2.2956901E-006,NaN,NaN,NaN, 7.0982143E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.3750000E+001, 5.8010953E+002, 5.6966764E+002, 2.8889953E+000, 2.0966470E+002, 2.3920957E+002, 9.9423035E-001, 1.7605414E-001, 1.8186898E-002, 1.4717413E-004, 7.8088621E-005, 4.0376291E-002, 1.5172591E-004, 7.6500063E-001, 2.0635745E-006,NaN,NaN,NaN, 7.1651786E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.4250000E+001, 5.7522864E+002, 5.6507176E+002, 2.8889953E+000, 2.0612567E+002, 2.3511813E+002, 9.9423035E-001, 1.7663532E-001, 1.7878779E-002, 1.3349910E-004, 7.0274330E-005, 3.9737368E-002, 1.3762794E-004, 7.6540254E-001, 1.8709697E-006,NaN,NaN,NaN, 7.2321429E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.4750000E+001, 5.7043624E+002, 5.6054655E+002, 2.8819066E+000, 2.0264880E+002, 2.3110942E+002, 9.8842224E-001, 1.7720661E-001, 1.7574040E-002, 1.2214968E-004, 6.3705609E-005, 3.9109346E-002, 1.2592750E-004, 7.6579403E-001, 1.7110031E-006,NaN,NaN,NaN, 7.2991071E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.5250000E+001, 5.6570264E+002, 5.5607246E+002, 2.8742155E+000, 1.9916121E+002, 2.2710221E+002, 9.8354044E-001, 1.7776529E-001, 1.7274214E-002, 1.1298121E-004, 5.9008240E-005, 3.8495022E-002, 1.1647548E-004, 7.6617312E-001, 1.5821771E-006,NaN,NaN,NaN, 7.3660714E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.5750000E+001, 5.6104953E+002, 5.5167781E+002, 2.8657766E+000, 1.9566893E+002, 2.2309251E+002, 9.8032389E-001, 1.7831219E-001, 1.6979573E-002, 1.0514236E-004, 5.6117287E-005, 3.7893410E-002, 1.0839419E-004, 7.6654156E-001, 1.4726875E-006,NaN,NaN,NaN, 7.4330357E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.6250000E+001, 5.5648643E+002, 5.4735991E+002, 2.8566779E+000, 1.9221665E+002, 2.1915453E+002, 9.7827543E-001, 1.7884868E-001, 1.6690518E-002, 9.7391519E-005, 5.3892231E-005, 3.7303093E-002, 1.0040363E-004, 7.6690267E-001, 1.3644677E-006,NaN,NaN,NaN, 7.4995000E+001, 3.5383757E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.6750000E+001, 5.5198557E+002, 5.4309772E+002, 2.8475532E+000, 1.8877962E+002, 2.1526158E+002, 9.7674787E-001, 1.7937738E-001, 1.6405769E-002, 8.9663428E-005, 5.1426729E-005, 3.6721408E-002, 9.2436524E-005, 7.6725884E-001, 1.2563757E-006,NaN,NaN,NaN, 7.5669643E+001, 3.4674587E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.7250000E+001, 5.4751660E+002, 5.3886385E+002, 2.8383032E+000, 1.8530240E+002, 2.1135639E+002, 9.7526284E-001, 1.7990179E-001, 1.6123228E-002, 8.2144497E-005, 4.8784158E-005, 3.6144498E-002, 8.4685049E-005, 7.6761204E-001, 1.1512831E-006,NaN,NaN,NaN, 7.6339286E+001, 3.4341321E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.7750000E+001, 5.4309699E+002, 5.3466980E+002, 2.8286532E+000, 1.8180248E+002, 2.0745333E+002, 9.7359600E-001, 1.8042019E-001, 1.5843639E-002, 7.5205716E-005, 4.5137696E-005, 3.5574519E-002, 7.7531666E-005, 7.6796120E-001, 1.0545613E-006,NaN,NaN,NaN, 7.7008929E+001, 3.3683889E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.8250000E+001, 5.3878044E+002, 5.3057852E+002, 2.8183645E+000, 1.7828813E+002, 2.0353492E+002, 9.7198545E-001, 1.8092694E-001, 1.5570397E-002, 6.8527926E-005, 4.0205558E-005, 3.5017671E-002, 7.0647346E-005, 7.6830326E-001, 9.6130779E-007,NaN,NaN,NaN, 7.7678571E+001, 3.3358343E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.8750000E+001, 5.3455105E+002, 5.2658654E+002, 2.8077893E+000, 1.7473742E+002, 1.9955780E+002, 9.7000387E-001, 1.8142350E-001, 1.5303062E-002, 6.1545463E-005, 3.4983779E-005, 3.4472058E-002, 6.3448931E-005, 7.6863929E-001, 8.6325486E-007,NaN,NaN,NaN, 7.8348214E+001, 3.3033996E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.9250000E+001, 5.3040556E+002, 5.2268944E+002, 2.7978898E+000, 1.7125389E+002, 1.9562626E+002, 9.6605260E-001, 1.8190816E-001, 1.5042169E-002, 5.4621638E-005, 3.0386347E-005, 3.3939392E-002, 5.6310967E-005, 7.6896709E-001, 7.6559308E-007,NaN,NaN,NaN, 7.9017857E+001, 3.2386370E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.9750000E+001, 5.2640814E+002, 5.1893134E+002, 2.7882045E+000, 1.6789816E+002, 1.9184344E+002, 9.6127039E-001, 1.8237385E-001, 1.4791483E-002, 4.7809862E-005, 2.7141040E-005, 3.3427279E-002, 4.9288518E-005, 7.6928151E-001, 6.6934816E-007,NaN,NaN,NaN, 7.9687500E+001, 3.2062010E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.0250000E+001, 5.2264182E+002, 5.1538011E+002, 2.7786454E+000, 1.6462708E+002, 1.8818780E+002, 9.5643545E-001, 1.8281124E-001, 1.4554988E-002, 4.2538798E-005, 2.4971058E-005, 3.2946221E-002, 4.3854431E-005, 7.6957472E-001, 5.9568756E-007,NaN,NaN,NaN, 8.0357143E+001, 3.1736720E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.0750000E+001, 5.1913333E+002, 5.1208143E+002, 2.7693714E+000, 1.6144119E+002, 1.8460429E+002, 9.5208644E-001, 1.8321540E-001, 1.4335356E-002, 3.8954096E-005, 2.3295285E-005, 3.2501809E-002, 4.0158862E-005, 7.6984369E-001, 5.4591521E-007,NaN,NaN,NaN, 8.1026786E+001, 3.1082255E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.1250000E+001, 5.1587976E+002, 5.0903926E+002, 2.7607194E+000, 1.5849247E+002, 1.8123160E+002, 9.4758187E-001, 1.8358598E-001, 1.4133494E-002, 3.6225278E-005, 2.1865252E-005, 3.2094368E-002, 3.7345648E-005, 7.7008948E-001, 5.0801204E-007,NaN,NaN,NaN, 8.1696429E+001, 3.0752773E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.1750000E+001, 5.1283340E+002, 5.0620524E+002, 2.7520187E+000, 1.5581668E+002, 1.7812144E+002, 9.4385978E-001, 1.8392899E-001, 1.3946485E-002, 3.3892418E-005, 2.0569447E-005, 3.1717255E-002, 3.4940637E-005, 7.7031670E-001, 4.7554072E-007,NaN,NaN,NaN, 8.2366071E+001, 3.0421734E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.2250000E+001, 5.0990523E+002, 5.0349019E+002, 2.7433035E+000, 1.5340541E+002, 1.7526844E+002, 9.4047350E-001, 1.8425641E-001, 1.3767796E-002, 3.1882882E-005, 1.9367882E-005, 3.1357312E-002, 3.2868951E-005, 7.7053327E-001, 4.4750520E-007,NaN,NaN,NaN, 8.3035714E+001, 2.9755303E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.2750000E+001, 5.0700851E+002, 5.0080674E+002, 2.7344658E+000, 1.5120240E+002, 1.7261250E+002, 9.3738818E-001, 1.8457951E-001, 1.3591291E-002, 3.0100449E-005, 1.8218117E-005, 3.1002134E-002, 3.1031391E-005, 7.7074668E-001, 4.2254716E-007,NaN,NaN,NaN, 8.3705357E+001, 2.9420253E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.3250000E+001, 5.0409073E+002, 4.9809291E+002, 2.7254641E+000, 1.4911784E+002, 1.7007810E+002, 9.3565528E-001, 1.8490545E-001, 1.3413032E-002, 2.8536157E-005, 1.7124653E-005, 3.0643846E-002, 2.9418718E-005, 7.7096162E-001, 4.0056615E-007,NaN,NaN,NaN, 8.4375000E+001, 2.9084309E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.3750000E+001, 5.0114908E+002, 4.9534534E+002, 2.7166895E+000, 1.4709781E+002, 1.6761850E+002, 9.3544061E-001, 1.8523449E-001, 1.3233018E-002, 2.7025574E-005, 1.5996655E-005, 3.0282154E-002, 2.7861417E-005, 7.7117852E-001, 3.7926701E-007,NaN,NaN,NaN, 8.5044643E+001, 2.8410942E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.4250000E+001, 4.9819571E+002, 4.9257626E+002, 2.7089223E+000, 1.4510610E+002, 1.6520967E+002, 9.3530300E-001, 1.8556525E-001, 1.3052182E-002, 2.5380428E-005, 1.4805407E-005, 2.9918584E-002, 2.6165390E-005, 7.7139676E-001, 3.5597095E-007,NaN,NaN,NaN, 8.5714286E+001, 2.8074171E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.4750000E+001, 4.9525857E+002, 4.8981370E+002, 2.7022641E+000, 1.4311496E+002, 1.6283075E+002, 9.3461499E-001, 1.8589459E-001, 1.2872384E-002, 2.3426184E-005, 1.3598315E-005, 2.9556530E-002, 2.4150705E-005, 7.7161451E-001, 3.2825054E-007,NaN,NaN,NaN, 8.6383929E+001, 2.7737796E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.5250000E+001, 4.9236544E+002, 4.8709325E+002, 2.6905250E+000, 1.4109583E+002, 1.6044306E+002, 9.3343251E-001, 1.8621891E-001, 1.2695442E-002, 2.1358579E-005, 1.2443983E-005, 2.9199967E-002, 2.2019153E-005, 7.7182912E-001, 2.9902682E-007,NaN,NaN,NaN, 8.7053571E+001, 2.7067698E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.5750000E+001, 4.8957911E+002, 4.8447073E+002, 2.6905250E+000, 1.3907308E+002, 1.5807589E+002, 9.3343251E-001, 1.8653098E-001, 1.2525263E-002, 1.9264002E-005, 1.1415279E-005, 2.8856843E-002, 1.9859796E-005, 7.7203571E-001, 2.6955039E-007,NaN,NaN,NaN, 8.7723214E+001, 2.6734765E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.6250000E+001, 4.8693026E+002, 4.8197641E+002, 2.6851849E+000, 1.3708515E+002, 1.5577583E+002, 9.3248139E-001, 1.8682727E-001, 1.2363742E-002, 1.7205732E-005, 1.0497666E-005, 2.8531050E-002, 1.7737868E-005, 7.7223191E-001, 2.4073483E-007,NaN,NaN,NaN, 8.8392857E+001, 2.6403810E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.6750000E+001, 4.8438690E+002, 4.7957724E+002, 2.6801240E+000, 1.3515216E+002, 1.5355760E+002, 9.3120802E-001, 1.8711148E-001, 1.2208654E-002, 1.5403168E-005, 9.6688176E-006, 2.8218542E-002, 1.5879555E-005, 7.7241984E-001, 2.1560358E-007,NaN,NaN,NaN, 8.9062500E+001, 2.5749615E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.7250000E+001, 4.8189551E+002, 4.7721353E+002, 2.6748311E+000, 1.3322319E+002, 1.5138042E+002, 9.2971207E-001, 1.8739110E-001, 1.2055815E-002, 1.3936977E-005, 8.8897405E-006, 2.7911124E-002, 1.4368018E-005, 7.7260429E-001, 1.9522076E-007,NaN,NaN,NaN, 8.9732143E+001, 2.5427251E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.7750000E+001, 4.7944076E+002, 4.7487217E+002, 2.6698850E+000, 1.3126546E+002, 1.4920595E+002, 9.2730308E-001, 1.8766805E-001, 1.1904241E-002, 1.2711986E-005, 8.1518812E-006, 2.7606657E-002, 1.3105140E-005, 7.7278665E-001, 1.7820465E-007,NaN,NaN,NaN, 9.0401786E+001, 2.5108586E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.8250000E+001, 4.7705028E+002, 4.7257991E+002, 2.6644362E+000, 1.2933306E+002, 1.4706730E+002, 9.2456720E-001, 1.8793903E-001, 1.1755796E-002, 1.1675060E-005, 7.4479129E-006, 2.7308770E-002, 1.2036144E-005, 7.7296485E-001, 1.6377857E-007,NaN,NaN,NaN, 9.1071429E+001, 2.4483770E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.8750000E+001, 4.7474474E+002, 4.7036828E+002, 2.6585079E+000, 1.2745943E+002, 1.4498725E+002, 9.2227334E-001, 1.8820058E-001, 1.1612422E-002, 1.0786548E-005, 6.7653526E-006, 2.7021260E-002, 1.1120153E-005, 7.7313669E-001, 1.5137067E-007,NaN,NaN,NaN, 9.1741071E+001, 2.4178217E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.9250000E+001, 4.7247274E+002, 4.6819065E+002, 2.6521454E+000, 1.2563906E+002, 1.4294975E+002, 9.2008753E-001, 1.8845767E-001, 1.1471452E-002, 9.9635970E-006, 6.0932815E-006, 2.6738662E-002, 1.0271749E-005, 7.7330554E-001, 1.3983431E-007,NaN,NaN,NaN, 9.2410714E+001, 2.3877560E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.9750000E+001, 4.7021436E+002, 4.6603171E+002, 2.6449473E+000, 1.2385600E+002, 1.4094526E+002, 9.1961205E-001, 1.8871157E-001, 1.1332205E-002, 9.1819152E-006, 5.4384836E-006, 2.6459573E-002, 9.4658920E-006, 7.7347225E-001, 1.2884515E-007,NaN,NaN,NaN, 9.3080357E+001, 2.3291624E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.0250000E+001, 4.6798876E+002, 4.6390232E+002, 2.6376822E+000, 1.2212193E+002, 1.3899163E+002, 9.1952747E-001, 1.8896100E-001, 1.1195395E-002, 8.4329982E-006, 4.8188707E-006, 2.6185402E-002, 8.6938126E-006, 7.7363597E-001, 1.1828910E-007,NaN,NaN,NaN, 9.3750000E+001, 2.3006574E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.0750000E+001, 4.6581090E+002, 4.6181583E+002, 2.6310196E+000, 1.2043121E+002, 1.3707995E+002, 9.1891043E-001, 1.8920494E-001, 1.1061560E-002, 7.7366346E-006, 4.2358292E-006, 2.5917259E-002, 7.9759120E-006, 7.7379603E-001, 1.0844681E-007,NaN,NaN,NaN, 9.4419643E+001, 2.2726881E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.1250000E+001, 4.6370965E+002, 4.5979661E+002, 2.6254673E+000, 1.1878336E+002, 1.3522814E+002, 9.1689941E-001, 1.8944051E-001, 1.0932347E-002, 7.0223518E-006, 3.7122820E-006, 2.5658302E-002, 7.2395380E-006, 7.7395063E-001, 9.8345802E-008,NaN,NaN,NaN, 9.5089286E+001, 2.2183993E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.1750000E+001, 4.6171160E+002, 4.5787703E+002, 2.6203987E+000, 1.1720557E+002, 1.3346413E+002, 9.1409235E-001, 1.8966401E-001, 1.0809734E-002, 6.3639666E-006, 3.2528789E-006, 2.5412605E-002, 6.5607903E-006, 7.7409726E-001, 8.9046254E-008,NaN,NaN,NaN, 9.5758929E+001, 2.1920132E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.2250000E+001, 4.5980596E+002, 4.5604709E+002, 2.6154914E+000, 1.1571173E+002, 1.3179212E+002, 9.1093331E-001, 1.8987649E-001, 1.0693080E-002, 5.8346183E-006, 2.8446023E-006, 2.5179024E-002, 6.0150704E-006, 7.7423651E-001, 8.1564197E-008,NaN,NaN,NaN, 9.6428571E+001, 2.1661481E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.2750000E+001, 4.5800057E+002, 4.5430719E+002, 2.6105125E+000, 1.1427011E+002, 1.3019742E+002, 9.0802757E-001, 1.9007796E-001, 1.0582354E-002, 5.4789150E-006, 2.4661281E-006, 2.4957574E-002, 5.6483660E-006, 7.7436833E-001, 7.6525117E-008,NaN,NaN,NaN, 9.7098214E+001, 2.1159383E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
