cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
 6.5500000E+001, 1.0517827E+003, 2.2698693E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4320000E+002, 1.3035000E+001, 3.1132439E-002, 3.8903549E-001, 2.7149829E-001, 2.8180588E-001,NaN,NaN
 6.6500000E+001, 1.0437419E+003, 2.2790540E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4768000E+002, 1.3234000E+001, 2.9884415E-002, 3.8055946E-001, 2.6394273E-001, 2.7037820E-001,NaN,NaN
 6.7500000E+001, 1.0354339E+003, 2.2882656E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5216000E+002, 1.3433000E+001, 2.7547517E-002, 3.6403274E-001, 2.5012202E-001, 2.4874941E-001,NaN,NaN
 6.8500000E+001, 1.0268589E+003, 2.2970834E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5664000E+002, 1.3632000E+001, 2.6453516E-002, 3.5596797E-001, 2.4380345E-001, 2.3854957E-001,NaN,NaN
 6.9500000E+001, 1.0182819E+003, 2.3035146E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6112000E+002, 1.3831000E+001, 2.5405899E-002, 3.4802783E-001, 2.3784559E-001, 2.2875792E-001,NaN,NaN
 7.0500000E+001, 1.0097973E+003, 2.3091379E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6560000E+002, 1.4030000E+001, 2.4402427E-002, 3.4020744E-001, 2.3222431E-001, 2.1937132E-001,NaN,NaN
 7.1500000E+001, 1.0012961E+003, 2.3144909E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7008000E+002, 1.4229000E+001, 2.3440943E-002, 3.3250246E-001, 2.2691649E-001, 2.1038538E-001,NaN,NaN
 7.2500000E+001, 9.9285019E+002, 2.3196742E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7456000E+002, 1.4428000E+001, 2.2519466E-002, 3.2490916E-001, 2.2190019E-001, 2.0179454E-001,NaN,NaN
 7.3500000E+001, 9.8455689E+002, 2.3242340E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7904000E+002, 1.4627000E+001, 2.1636050E-002, 3.1742426E-001, 2.1715450E-001, 1.9359216E-001,NaN,NaN
 7.4500000E+001, 9.7637504E+002, 2.3272990E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8352000E+002, 1.4826000E+001, 2.0788731E-002, 3.1004493E-001, 2.1265973E-001, 1.8577062E-001,NaN,NaN
 7.5500000E+001, 9.6824495E+002, 2.3281676E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8800000E+002, 1.5025000E+001, 2.1387268E-002, 3.0666262E-001, 2.2224143E-001, 1.8500079E-001,NaN,NaN
 7.6500000E+001, 9.6014378E+002, 2.3267685E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9248000E+002, 1.5224000E+001, 2.0586717E-002, 2.9919185E-001, 2.1810004E-001, 1.7814962E-001,NaN,NaN
 7.7500000E+001, 9.5201777E+002, 2.3225245E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9696000E+002, 1.5423000E+001, 1.9816490E-002, 2.9183423E-001, 2.1413498E-001, 1.7163822E-001,NaN,NaN
 7.8500000E+001, 9.4376929E+002, 2.3142860E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0144000E+002, 1.5622000E+001, 1.9075439E-002, 2.8458927E-001, 2.1033293E-001, 1.6545494E-001,NaN,NaN
 7.9500000E+001, 9.3537480E+002, 2.3025931E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0592000E+002, 1.5821000E+001, 1.8362309E-002, 2.7745653E-001, 2.0668140E-001, 1.5958778E-001,NaN,NaN
 8.0500000E+001, 9.2701058E+002, 2.2886494E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1040000E+002, 1.6020000E+001, 1.7675816E-002, 2.7043557E-001, 2.0316871E-001, 1.5402458E-001,NaN,NaN
 8.1500000E+001, 9.1878639E+002, 2.2736320E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1488000E+002, 1.6219000E+001, 1.7014710E-002, 2.6352607E-001, 1.9978415E-001, 1.4875302E-001,NaN,NaN
 8.2500000E+001, 9.1067811E+002, 2.2573200E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1936000E+002, 1.6418000E+001, 1.6378073E-002, 2.5672783E-001, 1.9651774E-001, 1.4376070E-001,NaN,NaN
 8.3500000E+001, 9.0254822E+002, 2.2408668E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2384000E+002, 1.6617000E+001, 1.5730645E-002, 2.5057861E-001, 1.9231230E-001, 1.3805568E-001,NaN,NaN
 8.4500000E+001, 8.9444453E+002, 2.2257504E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2832000E+002, 1.6816000E+001, 1.4569953E-002, 2.3753536E-001, 1.8634922E-001, 1.2935217E-001,NaN,NaN
 8.5500000E+001, 8.8631385E+002, 2.2117650E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3280000E+002, 1.7015000E+001, 1.4021577E-002, 2.3117853E-001, 1.8349821E-001, 1.2535310E-001,NaN,NaN
 8.6500000E+001, 8.7802573E+002, 2.1985609E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3728000E+002, 1.7214000E+001, 1.3493516E-002, 2.2493146E-001, 1.8072503E-001, 1.2157358E-001,NaN,NaN
 8.7500000E+001, 8.6955844E+002, 2.1851889E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4176000E+002, 1.7413000E+001, 1.2984977E-002, 2.1879408E-001, 1.7802342E-001, 1.1800229E-001,NaN,NaN
 8.8500000E+001, 8.6094491E+002, 2.1708239E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4624000E+002, 1.7612000E+001, 1.2495103E-002, 2.1276605E-001, 1.7538749E-001, 1.1462821E-001,NaN,NaN
 8.9500000E+001, 8.5230756E+002, 2.1556625E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5072000E+002, 1.7811000E+001, 1.2023140E-002, 2.0684714E-001, 1.7281195E-001, 1.1144063E-001,NaN,NaN
 9.0500000E+001, 8.4380553E+002, 2.1400076E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5520000E+002, 1.8010000E+001, 1.3103237E-002, 2.0862433E-001, 1.8489437E-001, 1.2123349E-001,NaN,NaN
 9.1500000E+001, 8.3541287E+002, 2.1234026E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5968000E+002, 1.8209000E+001, 1.2630534E-002, 2.0280256E-001, 1.8222027E-001, 1.1829280E-001,NaN,NaN
 9.2500000E+001, 8.2715434E+002, 2.1062423E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.6416000E+002, 1.8408000E+001, 1.1734261E-002, 1.9149914E-001, 1.7700662E-001, 1.1285256E-001,NaN,NaN
 9.3500000E+001, 8.1906969E+002, 2.0889529E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.6864000E+002, 1.8607000E+001, 1.1309538E-002, 1.8601612E-001, 1.7446075E-001, 1.1033609E-001,NaN,NaN
 9.4500000E+001, 8.1111625E+002, 2.0719171E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.7312000E+002, 1.8806000E+001, 1.0899605E-002, 1.8064459E-001, 1.7195173E-001, 1.0794481E-001,NaN,NaN
 9.5500000E+001, 8.0336228E+002, 2.0551255E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.7760000E+002, 1.9005000E+001, 1.0504154E-002, 1.7538395E-001, 1.6947703E-001, 1.0567128E-001,NaN,NaN
 9.6500000E+001, 7.9586881E+002, 2.0385941E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.8208000E+002, 1.9204000E+001, 1.0122675E-002, 1.7023337E-001, 1.6703428E-001, 1.0350848E-001,NaN,NaN
 9.7500000E+001, 7.8869201E+002, 2.0225112E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.8656000E+002, 1.9403000E+001, 9.7544157E-003, 1.6519184E-001, 1.6462132E-001, 1.0144981E-001,NaN,NaN
 9.8500000E+001, 7.8176344E+002, 2.0065612E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.9104000E+002, 1.9602000E+001, 9.3991125E-003, 1.6025858E-001, 1.6223628E-001, 9.9489069E-002,NaN,NaN
 9.9500000E+001, 7.7506418E+002, 1.9899740E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.9552000E+002, 1.9801000E+001, 9.0563857E-003, 1.5543280E-001, 1.5987740E-001, 9.7620284E-002,NaN,NaN
 1.0050000E+002, 7.6852079E+002, 1.9732624E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.0000000E+002, 2.0000000E+001, 8.4070410E-003, 1.4609993E-001, 1.5523141E-001, 9.4136586E-002,NaN,NaN
 1.0150000E+002, 7.6223008E+002, 1.9555875E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.0250000E+002, 7.5609893E+002, 1.9379542E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.0350000E+002, 7.5007300E+002, 1.9201593E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.0450000E+002, 7.4407422E+002, 1.9020374E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.0550000E+002, 7.3812963E+002, 1.8833616E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.0650000E+002, 7.3220019E+002, 1.8642686E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.0750000E+002, 7.2636642E+002, 1.8459756E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.0850000E+002, 7.2068765E+002, 1.8290635E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.0950000E+002, 7.1521379E+002, 1.8130390E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.1050000E+002, 7.0994170E+002, 1.7978059E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.1150000E+002, 7.0490071E+002, 1.7830442E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.1250000E+002, 7.0002589E+002, 1.7681333E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.1350000E+002, 6.9520492E+002, 1.7528325E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.1450000E+002, 6.9041408E+002, 1.7371996E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.1550000E+002, 6.8564173E+002, 1.7212367E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.1650000E+002, 6.8089214E+002, 1.7050866E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.1750000E+002, 6.7609337E+002, 1.6886485E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.1850000E+002, 6.7122817E+002, 1.6719772E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.1950000E+002, 6.6626237E+002, 1.6547061E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.2050000E+002, 6.6124580E+002, 1.6365687E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.2150000E+002, 6.5630074E+002, 1.6188788E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.2250000E+002, 6.5157316E+002, 1.6025111E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.2350000E+002, 6.4716526E+002, 1.5872524E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.2450000E+002, 6.4302386E+002, 1.5726590E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.2550000E+002, 6.3908549E+002, 1.5583355E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.2650000E+002, 6.3520961E+002, 1.5433785E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.2750000E+002, 6.3129994E+002, 1.5270753E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.2850000E+002, 6.2730218E+002, 1.5096063E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.2950000E+002, 6.2324246E+002, 1.4914243E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.3050000E+002, 6.1924749E+002, 1.4739160E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.3150000E+002, 6.1544671E+002, 1.4579599E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.3250000E+002, 6.1188723E+002, 1.4438082E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.3350000E+002, 6.0848407E+002, 1.4308921E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.3450000E+002, 6.0508342E+002, 1.4175851E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.3550000E+002, 6.0163832E+002, 1.4030955E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.3650000E+002, 5.9819284E+002, 1.3879771E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.3750000E+002, 5.9482960E+002, 1.3729323E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.3850000E+002, 5.9155221E+002, 1.3579168E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.3950000E+002, 5.8839432E+002, 1.3433000E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.4050000E+002, 5.8534120E+002, 1.3296761E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.4150000E+002, 5.8240133E+002, 1.3164191E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.4250000E+002, 5.7955067E+002, 1.3042434E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.4350000E+002, 5.7672426E+002, 1.2934293E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.4450000E+002, 5.7392216E+002, 1.2839712E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.4550000E+002, 5.7120767E+002, 1.2755668E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.4650000E+002, 5.6860078E+002, 1.2678852E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.4750000E+002, 5.6609666E+002, 1.2600936E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.4850000E+002, 5.6363920E+002, 1.2516144E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.4950000E+002, 5.6121300E+002, 1.2420875E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.5050000E+002, 5.5877981E+002, 1.2308511E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.5150000E+002, 5.5633051E+002, 1.2183541E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.5250000E+002, 5.5396447E+002, 1.2056116E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.5350000E+002, 5.5172280E+002, 1.1934837E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.5450000E+002, 5.4958903E+002, 1.1820440E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.5550000E+002, 5.4748715E+002, 1.1713642E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.5650000E+002, 5.4542888E+002, 1.1614768E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.5750000E+002, 5.4336044E+002, 1.1518110E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.5850000E+002, 5.4125882E+002, 1.1415212E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.5950000E+002, 5.3913173E+002, 1.1302697E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.6050000E+002, 5.3700709E+002, 1.1183623E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.6150000E+002, 5.3492633E+002, 1.1070090E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.6250000E+002, 5.3290955E+002, 1.0963508E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.6350000E+002, 5.3096254E+002, 1.0861955E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.6450000E+002, 5.2909103E+002, 1.0767778E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.6550000E+002, 5.2720820E+002, 1.0677712E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.6650000E+002, 5.2528096E+002, 1.0579835E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.6750000E+002, 5.2331487E+002, 1.0471121E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.6850000E+002, 5.2132728E+002, 1.0356066E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.6950000E+002, 5.1938389E+002, 1.0247792E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.7050000E+002, 5.1756552E+002, 1.0159967E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.7150000E+002, 5.1581743E+002, 1.0085007E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.7250000E+002, 5.1404453E+002, 1.0009337E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.7350000E+002, 5.1227180E+002, 9.9249734E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.7450000E+002, 5.1046232E+002, 9.8236136E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.7550000E+002, 5.0858854E+002, 9.7062354E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.7650000E+002, 5.0669494E+002, 9.5872415E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.7750000E+002, 5.0480698E+002, 9.4642551E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.7850000E+002, 5.0293699E+002, 9.3416621E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.7950000E+002, 5.0111771E+002, 9.2188575E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.8050000E+002, 4.9937175E+002, 9.1069930E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.8150000E+002, 4.9769335E+002, 8.9972664E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.8250000E+002, 4.9603385E+002, 8.8927139E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 1.8350000E+002, 4.9434176E+002, 8.7928985E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
