cm,K,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg
 6.9250000E+001, 6.6061735E+002, 1.7175023E-001, 2.4546257E-002, 9.4456432E-004, 4.1560201E-004, 2.9661636E-002, 5.5562607E-004, 7.7194087E-001, 7.1972085E-005
 6.9750000E+001, 6.5618211E+002, 1.7225825E-001, 2.4235118E-002, 9.0736679E-004, 3.9634026E-004, 2.9313843E-002, 5.3374517E-004, 7.7217742E-001, 6.9153837E-005
 7.0250000E+001, 6.5183685E+002, 1.7275800E-001, 2.3930262E-002, 8.6959208E-004, 3.7575725E-004, 2.8971737E-002, 5.1152475E-004, 7.7241262E-001, 6.6288377E-005
 7.0750000E+001, 6.4750084E+002, 1.7325281E-001, 2.3631369E-002, 8.2883572E-004, 3.5431413E-004, 2.8632565E-002, 4.8755043E-004, 7.7265004E-001, 6.3190825E-005
 7.1250000E+001, 6.4313085E+002, 1.7374459E-001, 2.3333809E-002, 7.8889436E-004, 3.3320360E-004, 2.8295546E-002, 4.6405550E-004, 7.7288522E-001, 6.0155578E-005
 7.1750000E+001, 6.3877591E+002, 1.7422965E-001, 2.3038783E-002, 7.5117640E-004, 3.1328333E-004, 2.7963296E-002, 4.4186847E-004, 7.7311465E-001, 5.7286759E-005
 7.2250000E+001, 6.3443186E+002, 1.7470966E-001, 2.2745270E-002, 7.1559807E-004, 2.9427944E-004, 2.7634715E-002, 4.2094004E-004, 7.7333922E-001, 5.4580517E-005
 7.2750000E+001, 6.3009145E+002, 1.7518403E-001, 2.2454941E-002, 6.8071252E-004, 2.7575846E-004, 2.7310008E-002, 4.0041913E-004, 7.7356066E-001, 5.1926547E-005
 7.3250000E+001, 6.2584246E+002, 1.7564608E-001, 2.2173001E-002, 6.4577857E-004, 2.5737200E-004, 2.6993617E-002, 3.7986975E-004, 7.7377766E-001, 4.9266401E-005
 7.3750000E+001, 6.2170271E+002, 1.7609510E-001, 2.1900046E-002, 6.1061923E-004, 2.3930453E-004, 2.6685955E-002, 3.5918778E-004, 7.7399006E-001, 4.6585151E-005
 7.4250000E+001, 6.1770791E+002, 1.7652599E-001, 2.1638292E-002, 5.7667561E-004, 2.2191998E-004, 2.6390689E-002, 3.3922095E-004, 7.7419414E-001, 4.3997695E-005
 7.4750000E+001, 6.1387054E+002, 1.7693788E-001, 2.1388177E-002, 5.4415675E-004, 2.0500540E-004, 2.6108469E-002, 3.2009221E-004, 7.7438952E-001, 4.1519860E-005
 7.5250000E+001, 6.1008818E+002, 1.7733039E-001, 2.1149065E-002, 5.1396504E-004, 1.8962928E-004, 2.5839567E-002, 3.0233238E-004, 7.7457427E-001, 3.9218888E-005
 7.5750000E+001, 6.0643428E+002, 1.7770529E-001, 2.0920233E-002, 4.8565015E-004, 1.7503400E-004, 2.5582811E-002, 2.8567656E-004, 7.7475008E-001, 3.7062254E-005
 7.6250000E+001, 6.0289272E+002, 1.7806508E-001, 2.0700094E-002, 4.5896063E-004, 1.6186032E-004, 2.5336360E-002, 2.6997684E-004, 7.7491767E-001, 3.5027597E-005
 7.6750000E+001, 5.9942727E+002, 1.7841335E-001, 2.0485956E-002, 4.3429878E-004, 1.4962389E-004, 2.5097941E-002, 2.5546987E-004, 7.7507820E-001, 3.3146771E-005
 7.7250000E+001, 5.9607847E+002, 1.7875106E-001, 2.0277375E-002, 4.1143261E-004, 1.3818923E-004, 2.4866874E-002, 2.4201918E-004, 7.7523238E-001, 3.1402189E-005
 7.7750000E+001, 5.9280059E+002, 1.7908336E-001, 2.0071800E-002, 3.8927165E-004, 1.2729076E-004, 2.4639516E-002, 2.2898332E-004, 7.7538345E-001, 2.9709954E-005
 7.8250000E+001, 5.8955583E+002, 1.7941185E-001, 1.9868412E-002, 3.6751121E-004, 1.1683888E-004, 2.4414743E-002, 2.1618306E-004, 7.7553240E-001, 2.8049771E-005
 7.8750000E+001, 5.8631041E+002, 1.7973709E-001, 1.9666525E-002, 3.4658950E-004, 1.0643618E-004, 2.4192313E-002, 2.0387618E-004, 7.7567921E-001, 2.6456922E-005
 7.9250000E+001, 5.8307323E+002, 1.8005896E-001, 1.9466352E-002, 3.2627273E-004, 9.6522787E-005, 2.3972203E-002, 1.9192514E-004, 7.7582378E-001, 2.4907990E-005
 7.9750000E+001, 5.7985006E+002, 1.8037885E-001, 1.9268600E-002, 3.0454872E-004, 8.7341484E-005, 2.3753080E-002, 1.7914631E-004, 7.7596872E-001, 2.3246067E-005
 8.0250000E+001, 5.7656490E+002, 1.8070491E-001, 1.9066381E-002, 2.8289771E-004, 7.9626299E-005, 2.3529572E-002, 1.6641042E-004, 7.7611473E-001, 2.1590476E-005
 8.0750000E+001, 5.7322339E+002, 1.8103697E-001, 1.8858760E-002, 2.6271095E-004, 7.2704194E-005, 2.3302152E-002, 1.5453585E-004, 7.7626066E-001, 2.0050660E-005
 8.1250000E+001, 5.6988909E+002, 1.8136961E-001, 1.8648712E-002, 2.4478223E-004, 6.6765885E-005, 2.3074593E-002, 1.4398955E-004, 7.7640355E-001, 1.8682078E-005
 8.1750000E+001, 5.6662365E+002, 1.8169562E-001, 1.8442131E-002, 2.2802395E-004, 6.1261302E-005, 2.2851672E-002, 1.3413173E-004, 7.7654245E-001, 1.7401269E-005
 8.2250000E+001, 5.6346548E+002, 1.8201094E-001, 1.8241473E-002, 2.1274759E-004, 5.6442822E-005, 2.2636154E-002, 1.2514564E-004, 7.7667538E-001, 1.6233344E-005
 8.2750000E+001, 5.6040563E+002, 1.8231443E-001, 1.8047513E-002, 1.9905170E-004, 5.1748092E-005, 2.2428911E-002, 1.1708924E-004, 7.7680223E-001, 1.5187067E-005
 8.3250000E+001, 5.5738730E+002, 1.8261044E-001, 1.7857056E-002, 1.8714564E-004, 4.7573121E-005, 2.2226970E-002, 1.1008567E-004, 7.7692403E-001, 1.4276984E-005
 8.3750000E+001, 5.5441491E+002, 1.8289839E-001, 1.7671376E-002, 1.7606050E-004, 4.3535549E-005, 2.2030621E-002, 1.0356500E-004, 7.7704193E-001, 1.3429072E-005
 8.4250000E+001, 5.5153091E+002, 1.8317836E-001, 1.7490428E-002, 1.6568643E-004, 4.0076211E-005, 2.1839708E-002, 9.7462606E-005, 7.7715579E-001, 1.2634311E-005
 8.4750000E+001, 5.4872191E+002, 1.8345029E-001, 1.7314489E-002, 1.5580437E-004, 3.6924199E-005, 2.1654286E-002, 9.1649628E-005, 7.7726600E-001, 1.1876263E-005
 8.5250000E+001, 5.4599729E+002, 1.8371322E-001, 1.7144066E-002, 1.4652777E-004, 3.4435980E-005, 2.1474974E-002, 8.6192805E-005, 7.7737185E-001, 1.1163896E-005
 8.5750000E+001, 5.4336952E+002, 1.8396580E-001, 1.6980071E-002, 1.3792667E-004, 3.2130901E-005, 2.1302755E-002, 8.1133336E-005, 7.7747313E-001, 1.0506972E-005
 8.6250000E+001, 5.4081827E+002, 1.8421153E-001, 1.6819483E-002, 1.3074221E-004, 3.0303288E-005, 2.1135363E-002, 7.6907180E-005, 7.7757003E-001, 9.9605787E-006
 8.6750000E+001, 5.3831192E+002, 1.8445498E-001, 1.6659806E-002, 1.2431346E-004, 2.8523740E-005, 2.0969643E-002, 7.3125565E-005, 7.7766523E-001, 9.4729801E-006
 8.7250000E+001, 5.3585427E+002, 1.8469301E-001, 1.6503290E-002, 1.1845335E-004, 2.7059340E-005, 2.0807648E-002, 6.9678443E-005, 7.7775764E-001, 9.0274979E-006
 8.7750000E+001, 5.3342928E+002, 1.8492899E-001, 1.6348341E-002, 1.1237667E-004, 2.5597970E-005, 2.0646998E-002, 6.6103921E-005, 7.7784956E-001, 8.5640540E-006
 8.8250000E+001, 5.3101084E+002, 1.8516213E-001, 1.6195575E-002, 1.0596663E-004, 2.4304153E-005, 2.0488187E-002, 6.2333314E-005, 7.7794072E-001, 8.0726165E-006
 8.8750000E+001, 5.2860625E+002, 1.8539301E-001, 1.6045154E-002, 9.8584054E-005, 2.3049150E-005, 2.0330731E-002, 5.7990620E-005, 7.7803215E-001, 7.5061768E-006
 8.9250000E+001, 5.2615453E+002, 1.8562286E-001, 1.5895129E-002, 9.1538554E-005, 2.1959011E-005, 2.0174009E-002, 5.3846208E-005, 7.7812271E-001, 6.9679809E-006
 8.9750000E+001, 5.2369182E+002, 1.8585124E-001, 1.5745467E-002, 8.5243503E-005, 2.0868052E-005, 2.0018408E-002, 5.0143237E-005, 7.7821191E-001, 6.4889490E-006
 9.0250000E+001, 5.2119120E+002, 1.8608192E-001, 1.5593252E-002, 8.0128680E-005, 1.9884470E-005, 1.9861455E-002, 4.7134518E-005, 7.7830052E-001, 6.1003453E-006
 9.0750000E+001, 5.1872071E+002, 1.8630840E-001, 1.5443190E-002, 7.5845147E-005, 1.8914498E-005, 1.9707489E-002, 4.4614793E-005, 7.7838668E-001, 5.7749707E-006
 9.1250000E+001, 5.1629977E+002, 1.8652987E-001, 1.5295965E-002, 7.2223263E-005, 1.8000761E-005, 1.9557020E-002, 4.2484273E-005, 7.7847028E-001, 5.4995492E-006
 9.1750000E+001, 5.1399247E+002, 1.8674145E-001, 1.5155188E-002, 6.8924643E-005, 1.7075231E-005, 1.9413309E-002, 4.0543907E-005, 7.7854999E-001, 5.2483584E-006
 9.2250000E+001, 5.1179303E+002, 1.8694294E-001, 1.5021067E-002, 6.5860170E-005, 1.6162929E-005, 1.9276471E-002, 3.8741276E-005, 7.7862584E-001, 5.0144537E-006
 9.2750000E+001, 5.0968625E+002, 1.8713710E-001, 1.4891917E-002, 6.2790761E-005, 1.5321100E-005, 1.9144586E-002, 3.6935742E-005, 7.7869904E-001, 4.7793924E-006
 9.3250000E+001, 5.0767451E+002, 1.8732082E-001, 1.4769736E-002, 5.9843405E-005, 1.4578628E-005, 1.9019772E-002, 3.5202003E-005, 7.7876831E-001, 4.5530848E-006
 9.3750000E+001, 5.0571704E+002, 1.8749905E-001, 1.4651215E-002, 5.6966470E-005, 1.3931941E-005, 1.8898679E-002, 3.3509688E-005, 7.7883548E-001, 4.3323516E-006
 9.4250000E+001, 5.0381082E+002, 1.8767198E-001, 1.4535973E-002, 5.4459866E-005, 1.3343494E-005, 1.8781229E-002, 3.2035215E-005, 7.7890030E-001, 4.1403048E-006
 9.4750000E+001, 5.0193219E+002, 1.8784294E-001, 1.4421714E-002, 5.2383268E-005, 1.2751177E-005, 1.8665196E-002, 3.0813687E-005, 7.7896393E-001, 3.9814760E-006
 9.5250000E+001, 5.0001002E+002, 1.8801522E-001, 1.4306039E-002, 5.0919925E-005, 1.2170315E-005, 1.8548370E-002, 2.9952897E-005, 7.7902734E-001, 3.8704441E-006
 9.5750000E+001, 4.9802943E+002, 1.8819330E-001, 1.4186472E-002, 4.9411590E-005, 1.1531620E-005, 1.8427618E-002, 2.9065641E-005, 7.7909291E-001, 3.7567843E-006
 9.6250000E+001, 4.9604566E+002, 1.8837302E-001, 1.4065904E-002, 4.7786348E-005, 1.0813110E-005, 1.8305750E-002, 2.8109616E-005, 7.7915925E-001, 3.6347931E-006
 9.6750000E+001, 4.9409110E+002, 1.8855096E-001, 1.3946690E-002, 4.6024123E-005, 9.8891207E-006, 1.8185094E-002, 2.7073014E-005, 7.7922525E-001, 3.5028148E-006
 9.7250000E+001, 4.9220447E+002, 1.8872274E-001, 1.3832206E-002, 4.3630896E-005, 8.7864928E-006, 1.8068518E-002, 2.5665233E-005, 7.7928990E-001, 3.3206653E-006
 9.7750000E+001, 4.9042760E+002, 1.8888528E-001, 1.3724850E-002, 4.0229132E-005, 7.5876582E-006, 1.7958030E-002, 2.3664195E-005, 7.7935247E-001, 3.0590903E-006
 9.8250000E+001, 4.8869003E+002, 1.8904328E-001, 1.3620780E-002, 3.6579262E-005, 6.4736778E-006, 1.7850567E-002, 2.1517213E-005, 7.7941363E-001, 2.7778491E-006
 9.8750000E+001, 4.8701100E+002, 1.8919685E-001, 1.3519519E-002, 3.3144790E-005, 5.4454578E-006, 1.7746123E-002, 1.9496935E-005, 7.7947292E-001, 2.5137693E-006
 9.9250000E+001, 4.8531916E+002, 1.8934985E-001, 1.3418153E-002, 3.0284372E-005, 4.5378645E-006, 1.7642154E-002, 1.7814337E-005, 7.7953127E-001, 2.2957896E-006
 9.9750000E+001, 4.8359586E+002, 1.8950603E-001, 1.3314320E-002, 2.7771341E-005, 3.7390045E-006, 1.7536076E-002, 1.6336083E-005, 7.7959028E-001, 2.1056170E-006
