s,kg/m2/s,kW/m2,kW/m2,C,C,m/s
 1.8016106E+001, 3.9664286E-002, 5.2772066E+001, 4.8022580E-002, 6.4142980E+001, 6.5492702E+001, 3.6852914E+000
 1.8018317E+001, 3.9664286E-002, 5.2801119E+001, 4.8049018E-002, 6.4142980E+001, 6.5492702E+001, 3.6927899E+000
 1.8020527E+001, 3.9988376E-002, 5.2891736E+001, 4.8131480E-002, 6.4143899E+001, 6.5687859E+001, 3.7046064E+000
 1.8022738E+001, 3.9988376E-002, 5.2925171E+001, 4.8161906E-002, 6.4143899E+001, 6.5687859E+001, 3.7055606E+000
 1.8024948E+001, 4.0218212E-002, 5.3010625E+001, 4.8239669E-002, 6.4142999E+001, 6.5877653E+001, 3.7256249E+000
 1.8027159E+001, 4.0218212E-002, 5.3058375E+001, 4.8283121E-002, 6.4142999E+001, 6.5877653E+001, 3.7415768E+000
 1.8029369E+001, 4.0304053E-002, 5.3148082E+001, 4.8364755E-002, 6.4142643E+001, 6.6061542E+001, 3.7639638E+000
 1.8031580E+001, 4.0304053E-002, 5.3166313E+001, 4.8381345E-002, 6.4142643E+001, 6.6061542E+001, 3.7838588E+000
 1.8034012E+001, 3.9498752E-002, 5.3280837E+001, 4.8485562E-002, 6.4144598E+001, 6.6249631E+001, 3.8128486E+000
 1.8036443E+001, 3.9498752E-002, 5.3299938E+001, 4.8502944E-002, 6.4144598E+001, 6.6249631E+001, 3.8476991E+000
 1.8038875E+001, 4.0190965E-002, 5.3307324E+001, 4.8509665E-002, 6.4142135E+001, 6.6436407E+001, 3.8652056E+000
 1.8041306E+001, 4.0190965E-002, 5.3256258E+001, 4.8463195E-002, 6.4142135E+001, 6.6436407E+001, 3.8873948E+000
 1.8043738E+001, 4.0324941E-002, 5.3237821E+001, 4.8446417E-002, 6.4141895E+001, 6.6621796E+001, 3.9128302E+000
 1.8046169E+001, 4.0324941E-002, 5.3183341E+001, 4.8396840E-002, 6.4141895E+001, 6.6621796E+001, 3.9369828E+000
 1.8048601E+001, 4.0180103E-002, 5.3202466E+001, 4.8414244E-002, 6.4144481E+001, 6.6789063E+001, 3.9567167E+000
 1.8051033E+001, 4.0180103E-002, 5.3252461E+001, 4.8459739E-002, 6.4144481E+001, 6.6789063E+001, 3.9826331E+000
 1.8053464E+001, 4.0460396E-002, 5.3316885E+001, 4.8518365E-002, 6.4145836E+001, 6.6902793E+001, 4.0013138E+000
 1.8055896E+001, 4.0460396E-002, 5.3274172E+001, 4.8479496E-002, 6.4145836E+001, 6.6902793E+001, 4.0173695E+000
 1.8058327E+001, 4.0973861E-002, 5.3287202E+001, 4.8491354E-002, 6.4141548E+001, 6.6977123E+001, 4.0291359E+000
 1.8060759E+001, 4.0973861E-002, 5.3239212E+001, 4.8447683E-002, 6.4141548E+001, 6.6977123E+001, 4.0371315E+000
 1.8063190E+001, 4.0680841E-002, 5.3238280E+001, 4.8446835E-002, 6.4137903E+001, 6.7012192E+001, 4.0387132E+000
 1.8065622E+001, 4.0680841E-002, 5.3187815E+001, 4.8400912E-002, 6.4137903E+001, 6.7012192E+001, 4.0373148E+000
 1.8068053E+001, 4.0166169E-002, 5.3195672E+001, 4.8408062E-002, 6.4138054E+001, 6.7034115E+001, 4.0302916E+000
 1.8070485E+001, 4.0166169E-002, 5.3253691E+001, 4.8460859E-002, 6.4138054E+001, 6.7034115E+001, 4.0235161E+000
 1.8072917E+001, 4.0049707E-002, 5.3319480E+001, 4.8520727E-002, 6.4145757E+001, 6.7050768E+001, 4.0198939E+000
 1.8075348E+001, 4.0049707E-002, 5.3350460E+001, 4.8548918E-002, 6.4145757E+001, 6.7050768E+001, 4.0107081E+000
 1.8077780E+001, 4.0724266E-002, 5.3465915E+001, 4.8653982E-002, 6.4152442E+001, 6.7049847E+001, 3.9965369E+000
 1.8080211E+001, 4.0724266E-002, 5.3475853E+001, 4.8663026E-002, 6.4152442E+001, 6.7049847E+001, 3.9822888E+000
 1.8082643E+001, 4.1593744E-002, 5.3632215E+001, 4.8805316E-002, 6.4146929E+001, 6.7044902E+001, 3.9679344E+000
 1.8085074E+001, 4.1593744E-002, 5.3679907E+001, 4.8848716E-002, 6.4146929E+001, 6.7044902E+001, 3.9624648E+000
 1.8087506E+001, 4.0968730E-002, 5.3898680E+001, 4.9047799E-002, 6.4148661E+001, 6.7028603E+001, 3.9606219E+000
 1.8089938E+001, 4.0968730E-002, 5.3960519E+001, 4.9104072E-002, 6.4148661E+001, 6.7028603E+001, 3.9547507E+000
 1.8092369E+001, 4.1010710E-002, 5.4061808E+001, 4.9196245E-002, 6.4152152E+001, 6.7004660E+001, 3.9591130E+000
 1.8094801E+001, 4.1010710E-002, 5.4134709E+001, 4.9262585E-002, 6.4152152E+001, 6.7004660E+001, 3.9726383E+000
 1.8097232E+001, 4.1066019E-002, 5.4233627E+001, 4.9352600E-002, 6.4157602E+001, 6.6980824E+001, 3.9969394E+000
 1.8099664E+001, 4.1066019E-002, 5.4264540E+001, 4.9380731E-002, 6.4157602E+001, 6.6980824E+001, 4.0314326E+000
 1.8102095E+001, 4.2422909E-002, 5.4377696E+001, 4.9483703E-002, 6.4150693E+001, 6.6966018E+001, 4.0758222E+000
 1.8104527E+001, 4.2422909E-002, 5.4436005E+001, 4.9536764E-002, 6.4150693E+001, 6.6966018E+001, 4.1373108E+000
 1.8106959E+001, 4.1728019E-002, 5.4607899E+001, 4.9693188E-002, 6.4147985E+001, 6.6964118E+001, 4.2141149E+000
 1.8109390E+001, 4.1728019E-002, 5.4628682E+001, 4.9712100E-002, 6.4147985E+001, 6.6964118E+001, 4.3074704E+000
 1.8111822E+001, 4.1429733E-002, 5.4689289E+001, 4.9767253E-002, 6.4149776E+001, 6.6964399E+001, 4.4279916E+000
 1.8114253E+001, 4.1429733E-002, 5.4781145E+001, 4.9850842E-002, 6.4149776E+001, 6.6964399E+001, 4.5611992E+000
 1.8116685E+001, 4.1343910E-002, 5.4872984E+001, 4.9934415E-002, 6.4154176E+001, 6.6925193E+001, 4.7158806E+000
 1.8119116E+001, 4.1343910E-002, 5.4932090E+001, 4.9988202E-002, 6.4154176E+001, 6.6925193E+001, 4.8802567E+000
 1.8121548E+001, 4.1982721E-002, 5.4983025E+001, 5.0034552E-002, 6.4154958E+001, 6.6829342E+001, 5.0531663E+000
 1.8123979E+001, 4.1982721E-002, 5.5025988E+001, 5.0073649E-002, 6.4154958E+001, 6.6829342E+001, 5.2393421E+000
 1.8126411E+001, 4.2431253E-002, 5.5108921E+001, 5.0149118E-002, 6.4149684E+001, 6.6723263E+001, 5.4222704E+000
 1.8128843E+001, 4.2431253E-002, 5.5093237E+001, 5.0134846E-002, 6.4149684E+001, 6.6723263E+001, 5.5867283E+000
 1.8131274E+001, 4.1248360E-002, 5.5187653E+001, 5.0220764E-002, 6.4153850E+001, 6.6649215E+001, 5.7357463E+000
 1.8133706E+001, 4.1248360E-002, 5.5208946E+001, 5.0240141E-002, 6.4153850E+001, 6.6649215E+001, 5.8554891E+000
 1.8136137E+001, 4.1026259E-002, 5.5276952E+001, 5.0302026E-002, 6.4162386E+001, 6.6596653E+001, 5.9404456E+000
 1.8138569E+001, 4.1026259E-002, 5.5362354E+001, 5.0379743E-002, 6.4162386E+001, 6.6596653E+001, 5.9934875E+000
 1.8141000E+001, 4.2056119E-002, 5.5512548E+001, 5.0516419E-002, 6.4163952E+001, 6.6537045E+001, 6.0092354E+000
 1.8143432E+001, 4.2056119E-002, 5.5527409E+001, 5.0529943E-002, 6.4163952E+001, 6.6537045E+001, 5.9869316E+000
 1.8145864E+001, 4.1597560E-002, 5.5567498E+001, 5.0566423E-002, 6.4169806E+001, 6.6448943E+001, 5.9215283E+000
 1.8148295E+001, 4.1597560E-002, 5.5544131E+001, 5.0545159E-002, 6.4169806E+001, 6.6448943E+001, 5.8268859E+000
 1.8150727E+001, 4.2063303E-002, 5.5550288E+001, 5.0550762E-002, 6.4173697E+001, 6.6310379E+001, 5.7151901E+000
 1.8153158E+001, 4.2063303E-002, 5.5555189E+001, 5.0555222E-002, 6.4173697E+001, 6.6310379E+001, 5.5973848E+000
 1.8155590E+001, 4.1835349E-002, 5.5560024E+001, 5.0559622E-002, 6.4181168E+001, 6.6115477E+001, 5.4642544E+000
 1.8158021E+001, 4.1835349E-002, 5.5562078E+001, 5.0561491E-002, 6.4181168E+001, 6.6115477E+001, 5.3370297E+000
 1.8160453E+001, 4.2123148E-002, 5.5543176E+001, 5.0544290E-002, 6.4187826E+001, 6.5964343E+001, 5.2158033E+000
 1.8162884E+001, 4.2123148E-002, 5.5492386E+001, 5.0498071E-002, 6.4187826E+001, 6.5964343E+001, 5.1044836E+000
 1.8165316E+001, 4.1729826E-002, 5.5554225E+001, 5.0554344E-002, 6.4196608E+001, 6.5892380E+001, 5.0242740E+000
 1.8167748E+001, 4.1729826E-002, 5.5576803E+001, 5.0574891E-002, 6.4196608E+001, 6.5892380E+001, 4.9763411E+000
 1.8170179E+001, 4.1430447E-002, 5.5599497E+001, 5.0595542E-002, 6.4209633E+001, 6.6112870E+001, 4.9568924E+000
 1.8172611E+001, 4.1430447E-002, 5.5650874E+001, 5.0642296E-002, 6.4209633E+001, 6.6112870E+001, 4.9754116E+000
 1.8175042E+001, 4.3038260E-002, 5.5698926E+001, 5.0686023E-002, 6.4207858E+001, 6.6298382E+001, 5.0224052E+000
 1.8177216E+001, 4.3038260E-002, 5.5613853E+001, 5.0608606E-002, 6.4207858E+001, 6.6298382E+001, 5.0788426E+000
 1.8179390E+001, 4.3749076E-002, 5.5535414E+001, 5.0537227E-002, 6.4214092E+001, 6.6421293E+001, 5.1562295E+000
 1.8181565E+001, 4.3749076E-002, 5.5450221E+001, 5.0459701E-002, 6.4214092E+001, 6.6421293E+001, 5.2489066E+000
 1.8183403E+001, 4.2773182E-002, 5.5513808E+001, 5.0517565E-002, 6.4220771E+001, 6.6552395E+001, 5.3223861E+000
 1.8185242E+001, 4.2773182E-002, 5.5459498E+001, 5.0468143E-002, 6.4220771E+001, 6.6552395E+001, 5.3949618E+000
 1.8187081E+001, 4.3172311E-002, 5.5519367E+001, 5.0522624E-002, 6.4225243E+001, 6.6638489E+001, 5.4620340E+000
 1.8188920E+001, 4.3172311E-002, 5.5453735E+001, 5.0462899E-002, 6.4225243E+001, 6.6638489E+001, 5.5208026E+000
 1.8190759E+001, 4.2622247E-002, 5.5497522E+001, 5.0502745E-002, 6.4221991E+001, 6.6694221E+001, 5.5736121E+000
 1.8192598E+001, 4.2622247E-002, 5.5422655E+001, 5.0434616E-002, 6.4221991E+001, 6.6694221E+001, 5.6213823E+000
 1.8194621E+001, 4.1286569E-002, 5.5427877E+001, 5.0439368E-002, 6.4223883E+001, 6.6735640E+001, 5.6566402E+000
 1.8196846E+001, 4.1286569E-002, 5.5339035E+001, 5.0358522E-002, 6.4223883E+001, 6.6735640E+001, 5.6723861E+000
 1.8199293E+001, 3.9621702E-002, 5.5326812E+001, 5.0347399E-002, 6.4226038E+001, 6.6732746E+001, 5.6816666E+000
 1.8201741E+001, 3.9621702E-002, 5.5277878E+001, 5.0302869E-002, 6.4226038E+001, 6.6732746E+001, 5.6739025E+000
 1.8204188E+001, 4.1518959E-002, 5.5258025E+001, 5.0284803E-002, 6.4232081E+001, 6.6654525E+001, 5.6547600E+000
 1.8206636E+001, 4.1518959E-002, 5.5195235E+001, 5.0227664E-002, 6.4232081E+001, 6.6654525E+001, 5.6261880E+000
 1.8208676E+001, 4.3825370E-002, 5.5148269E+001, 5.0184925E-002, 6.4232803E+001, 6.6716821E+001, 5.5913172E+000
 1.8210716E+001, 4.3825370E-002, 5.5058449E+001, 5.0103189E-002, 6.4232803E+001, 6.6716821E+001, 5.5520425E+000
 1.8212505E+001, 4.4347769E-002, 5.5031383E+001, 5.0078559E-002, 6.4233520E+001, 6.6882787E+001, 5.5143687E+000
 1.8214294E+001, 4.4347769E-002, 5.5108663E+001, 5.0148883E-002, 6.4233520E+001, 6.6882787E+001, 5.4706925E+000
 1.8216084E+001, 4.2118705E-002, 5.5193499E+001, 5.0226084E-002, 6.4237529E+001, 6.6976855E+001, 5.4308754E+000
 1.8217873E+001, 4.2118705E-002, 5.5255433E+001, 5.0282444E-002, 6.4237529E+001, 6.6976855E+001, 5.3867859E+000
 1.8219663E+001, 4.1412462E-002, 5.5285859E+001, 5.0310131E-002, 6.4240051E+001, 6.7048131E+001, 5.3399186E+000
 1.8221452E+001, 4.1412462E-002, 5.5278983E+001, 5.0303874E-002, 6.4240051E+001, 6.7048131E+001, 5.2886629E+000
 1.8223421E+001, 4.1401987E-002, 5.5313891E+001, 5.0335641E-002, 6.4239198E+001, 6.7084249E+001, 5.2444819E+000
 1.8225389E+001, 4.1401987E-002, 5.5291892E+001, 5.0315621E-002, 6.4239198E+001, 6.7084249E+001, 5.2031837E+000
 1.8227554E+001, 4.1118488E-002, 5.5365952E+001, 5.0383016E-002, 6.4234643E+001, 6.7065579E+001, 5.1595057E+000
 1.8229936E+001, 4.1118488E-002, 5.5317573E+001, 5.0338991E-002, 6.4234643E+001, 6.7065579E+001, 5.1293547E+000
 1.8232318E+001, 4.0118372E-002, 5.5263861E+001, 5.0290113E-002, 6.4233444E+001, 6.6963585E+001, 5.1216594E+000
 1.8234700E+001, 4.0118372E-002, 5.5195417E+001, 5.0227830E-002, 6.4233444E+001, 6.6963585E+001, 5.1322510E+000
 1.8236665E+001, 4.4844118E-002, 5.5100862E+001, 5.0141784E-002, 6.4223387E+001, 6.6781708E+001, 5.1554176E+000
 1.8238630E+001, 4.4844118E-002, 5.5035658E+001, 5.0082449E-002, 6.4223387E+001, 6.6781708E+001, 5.1906779E+000
 1.8240365E+001, 4.3970509E-002, 5.4969303E+001, 5.0022066E-002, 6.4221486E+001, 6.6596446E+001, 5.2268862E+000
 1.8242101E+001, 4.3970509E-002, 5.4892289E+001, 4.9951983E-002, 6.4221486E+001, 6.6596446E+001, 5.2619915E+000
 1.8243836E+001, 4.3028096E-002, 5.4781176E+001, 4.9850870E-002, 6.4214836E+001, 6.6400125E+001, 5.2983308E+000
 1.8245572E+001, 4.3028096E-002, 5.4667783E+001, 4.9747683E-002, 6.4214836E+001, 6.6400125E+001, 5.3452036E+000
 1.8247307E+001, 4.1414843E-002, 5.4558542E+001, 4.9648274E-002, 6.4210308E+001, 6.6188391E+001, 5.3770815E+000
 1.8249043E+001, 4.1414843E-002, 5.4437190E+001, 4.9537843E-002, 6.4210308E+001, 6.6188391E+001, 5.4157839E+000
 1.8250778E+001, 4.1336376E-002, 5.4325144E+001, 4.9435881E-002, 6.4204662E+001, 6.5972297E+001, 5.4383110E+000
 1.8252514E+001, 4.1336376E-002, 5.4170349E+001, 4.9295018E-002, 6.4204662E+001, 6.5972297E+001, 5.4515681E+000
 1.8254249E+001, 4.1187031E-002, 5.4041345E+001, 4.9177624E-002, 6.4197606E+001, 6.5860252E+001, 5.4697813E+000
 1.8256159E+001, 4.1187031E-002, 5.3932010E+001, 4.9078129E-002, 6.4197606E+001, 6.5860252E+001, 5.4660809E+000
 1.8258068E+001, 3.9582679E-002, 5.3878360E+001, 4.9029308E-002, 6.4190315E+001, 6.5905254E+001, 5.4549286E+000
 1.8259977E+001, 3.9582679E-002, 5.3817784E+001, 4.8974183E-002, 6.4190315E+001, 6.5905254E+001, 5.4500564E+000
 1.8261886E+001, 4.1399128E-002, 5.3809259E+001, 4.8966425E-002, 6.4184584E+001, 6.5956195E+001, 5.4381608E+000
 1.8263795E+001, 4.1399128E-002, 5.3779521E+001, 4.8939364E-002, 6.4184584E+001, 6.5956195E+001, 5.4071879E+000
 1.8265369E+001, 4.2211025E-002, 5.3757479E+001, 4.8919306E-002, 6.4182584E+001, 6.6009003E+001, 5.3886408E+000
 1.8266944E+001, 4.2211025E-002, 5.3678573E+001, 4.8847501E-002, 6.4182584E+001, 6.6009003E+001, 5.3507305E+000
 1.8268518E+001, 4.1968138E-002, 5.3626337E+001, 4.8799966E-002, 6.4181307E+001, 6.6059639E+001, 5.2917586E+000
 1.8270093E+001, 4.1968138E-002, 5.3591651E+001, 4.8768403E-002, 6.4181307E+001, 6.6059639E+001, 5.2406485E+000
 1.8271667E+001, 4.0943829E-002, 5.3573212E+001, 4.8751623E-002, 6.4175640E+001, 6.6107063E+001, 5.1974081E+000
 1.8273242E+001, 4.0943829E-002, 5.3534202E+001, 4.8716124E-002, 6.4175640E+001, 6.6107063E+001, 5.1343720E+000
 1.8274816E+001, 4.0802085E-002, 5.3486675E+001, 4.8672874E-002, 6.4169596E+001, 6.6154648E+001, 5.0579421E+000
 1.8276548E+001, 4.0802085E-002, 5.3387332E+001, 4.8582472E-002, 6.4169596E+001, 6.6154648E+001, 4.9853447E+000
 1.8278453E+001, 3.8532137E-002, 5.3337582E+001, 4.8537200E-002, 6.4163516E+001, 6.6196032E+001, 4.9074781E+000
 1.8280549E+001, 3.8532137E-002, 5.3247938E+001, 4.8455623E-002, 6.4163516E+001, 6.6196032E+001, 4.8225197E+000
 1.8282854E+001, 3.8571881E-002, 5.3180469E+001, 4.8394226E-002, 6.4153383E+001, 6.6230396E+001, 4.7370064E+000
 1.8285159E+001, 3.8571881E-002, 5.3028936E+001, 4.8256332E-002, 6.4153383E+001, 6.6230396E+001, 4.6615265E+000
 1.8287464E+001, 4.0276027E-002, 5.2900512E+001, 4.8139466E-002, 6.4143734E+001, 6.6255278E+001, 4.6001355E+000
 1.8289240E+001, 4.0276027E-002, 5.2719742E+001, 4.7974965E-002, 6.4143734E+001, 6.6255278E+001, 4.5590425E+000
 1.8291016E+001, 4.4571666E-002, 5.2616194E+001, 4.7880736E-002, 6.4139799E+001, 6.6269755E+001, 4.5282776E+000
 1.8292793E+001, 4.4571666E-002, 5.2495822E+001, 4.7771198E-002, 6.4139799E+001, 6.6269755E+001, 4.5157409E+000
 1.8294569E+001, 3.9540550E-002, 5.2368929E+001, 4.7655725E-002, 6.4135318E+001, 6.6279753E+001, 4.5118024E+000
 1.8296345E+001, 3.9540550E-002, 5.2249923E+001, 4.7547430E-002, 6.4135318E+001, 6.6279753E+001, 4.5185605E+000
 1.8298121E+001, 3.9436438E-002, 5.2190855E+001, 4.7493678E-002, 6.4133084E+001, 6.6285521E+001, 4.5251638E+000
 1.8299897E+001, 3.9436438E-002, 5.2078717E+001, 4.7391632E-002, 6.4133084E+001, 6.6285521E+001, 4.5432599E+000
 1.8301851E+001, 3.9191653E-002, 5.1986664E+001, 4.7307864E-002, 6.4129175E+001, 6.6270669E+001, 4.5755358E+000
 1.8304000E+001, 3.9191653E-002, 5.1868873E+001, 4.7200674E-002, 6.4129175E+001, 6.6270669E+001, 4.6201728E+000
 1.8306364E+001, 3.7141746E-002, 5.1768000E+001, 4.7108880E-002, 6.4127841E+001, 6.6228927E+001, 4.6682621E+000
 1.8308728E+001, 3.7141746E-002, 5.1638337E+001, 4.6990886E-002, 6.4127841E+001, 6.6228927E+001, 4.7284422E+000
 1.8311092E+001, 3.8879442E-002, 5.1540811E+001, 4.6902138E-002, 6.4127003E+001, 6.6172429E+001, 4.7843909E+000
 1.8313456E+001, 3.8879442E-002, 5.1381487E+001, 4.6757153E-002, 6.4127003E+001, 6.6172429E+001, 4.8328499E+000
 1.8315549E+001, 4.1171658E-002, 5.1269751E+001, 4.6655474E-002, 6.4117228E+001, 6.6107833E+001, 4.8635451E+000
 1.8317642E+001, 4.1171658E-002, 5.1158970E+001, 4.6554662E-002, 6.4117228E+001, 6.6107833E+001, 4.8973978E+000
 1.8319387E+001, 4.1472355E-002, 5.1065026E+001, 4.6469174E-002, 6.4114020E+001, 6.6051519E+001, 4.9258525E+000
 1.8321133E+001, 4.1472355E-002, 5.0975193E+001, 4.6387425E-002, 6.4114020E+001, 6.6051519E+001, 4.9307738E+000
 1.8322878E+001, 4.0096749E-002, 5.0884313E+001, 4.6304725E-002, 6.4113560E+001, 6.5990419E+001, 4.9335488E+000
 1.8324623E+001, 4.0096749E-002, 5.0798109E+001, 4.6226279E-002, 6.4113560E+001, 6.5990419E+001, 4.9344958E+000
 1.8326368E+001, 3.8924931E-002, 5.0705501E+001, 4.6142006E-002, 6.4107832E+001, 6.5929868E+001, 4.9335909E+000
 1.8328113E+001, 3.8924931E-002, 5.0640108E+001, 4.6082498E-002, 6.4107832E+001, 6.5929868E+001, 4.9430343E+000
 1.8330033E+001, 3.8570011E-002, 5.0570681E+001, 4.6019320E-002, 6.4100522E+001, 6.5872087E+001, 4.9435469E+000
 1.8332144E+001, 3.8570011E-002, 5.0545092E+001, 4.5996034E-002, 6.4100522E+001, 6.5872087E+001, 4.9481510E+000
 1.8334256E+001, 3.6885769E-002, 5.0505195E+001, 4.5959727E-002, 6.4097362E+001, 6.5846303E+001, 4.9436658E+000
 1.8336367E+001, 3.6885769E-002, 5.0463142E+001, 4.5921459E-002, 6.4097362E+001, 6.5846303E+001, 4.9446370E+000
 1.8338690E+001, 3.8333564E-002, 5.0435540E+001, 4.5896342E-002, 6.4098379E+001, 6.5861598E+001, 4.9352291E+000
 1.8341013E+001, 3.8333564E-002, 5.0363946E+001, 4.5831191E-002, 6.4098379E+001, 6.5861598E+001, 4.9255765E+000
 1.8343568E+001, 3.8505845E-002, 5.0234892E+001, 4.5713751E-002, 6.4091572E+001, 6.6029262E+001, 4.9125469E+000
 1.8345785E+001, 3.8505845E-002, 5.0107459E+001, 4.5597788E-002, 6.4091572E+001, 6.6029262E+001, 4.9112690E+000
 1.8348002E+001, 3.9801703E-002, 4.9989361E+001, 4.5490319E-002, 6.4093120E+001, 6.6087593E+001, 4.9046713E+000
 1.8349988E+001, 3.9801703E-002, 4.9906325E+001, 4.5414756E-002, 6.4093120E+001, 6.6087593E+001, 4.9073447E+000
 1.8351974E+001, 4.0049263E-002, 4.9810834E+001, 4.5327859E-002, 6.4090093E+001, 6.6210159E+001, 4.9130854E+000
 1.8353959E+001, 4.0049263E-002, 4.9764473E+001, 4.5285671E-002, 6.4090093E+001, 6.6210159E+001, 4.9277869E+000
 1.8355945E+001, 3.9115053E-002, 4.9678196E+001, 4.5207158E-002, 6.4080750E+001, 6.6317021E+001, 4.9470654E+000
 1.8357931E+001, 3.9115053E-002, 4.9647502E+001, 4.5179227E-002, 6.4080750E+001, 6.6317021E+001, 4.9662460E+000
 1.8359917E+001, 3.8126176E-002, 4.9612236E+001, 4.5147135E-002, 6.4078213E+001, 6.6392780E+001, 4.9860269E+000
 1.8361903E+001, 3.8126176E-002, 4.9573981E+001, 4.5112323E-002, 6.4078213E+001, 6.6392780E+001, 5.0021207E+000
 1.8364087E+001, 3.7065337E-002, 4.9547145E+001, 4.5087902E-002, 6.4078749E+001, 6.6444314E+001, 5.0245876E+000
 1.8366490E+001, 3.7065337E-002, 4.9513155E+001, 4.5056971E-002, 6.4078749E+001, 6.6444314E+001, 5.0415823E+000
 1.8368893E+001, 3.7335807E-002, 4.9439199E+001, 4.4989671E-002, 6.4070007E+001, 6.6500227E+001, 5.0450229E+000
 1.8371536E+001, 3.7335807E-002, 4.9403216E+001, 4.4956926E-002, 6.4070007E+001, 6.6500227E+001, 5.0325717E+000
 1.8374180E+001, 3.6578833E-002, 4.9325771E+001, 4.4886451E-002, 6.4071405E+001, 6.6551435E+001, 5.0121711E+000
 1.8376823E+001, 3.6578833E-002, 4.9334356E+001, 4.4894264E-002, 6.4071405E+001, 6.6551435E+001, 4.9641482E+000
 1.8379466E+001, 3.8520312E-002, 4.9275112E+001, 4.4840352E-002, 6.4063218E+001, 6.6587672E+001, 4.9176929E+000
 1.8382109E+001, 3.8520312E-002, 4.9283472E+001, 4.4847960E-002, 6.4063218E+001, 6.6587672E+001, 4.8578777E+000
 1.8384752E+001, 3.7271511E-002, 4.9227939E+001, 4.4797424E-002, 6.4065199E+001, 6.6619212E+001, 4.7932373E+000
 1.8387396E+001, 3.7271511E-002, 4.9240542E+001, 4.4808893E-002, 6.4065199E+001, 6.6619212E+001, 4.7194059E+000
 1.8390039E+001, 3.8227358E-002, 4.9242526E+001, 4.4810698E-002, 6.4059313E+001, 6.6643552E+001, 4.6421893E+000
 1.8392682E+001, 3.8227358E-002, 4.9293078E+001, 4.4856701E-002, 6.4059313E+001, 6.6643552E+001, 4.5644619E+000
 1.8395325E+001, 3.7013676E-002, 4.9361903E+001, 4.4919331E-002, 6.4061339E+001, 6.6650704E+001, 4.4892628E+000
 1.8397968E+001, 3.7013676E-002, 4.9496871E+001, 4.5042152E-002, 6.4061339E+001, 6.6650704E+001, 4.4330623E+000
 1.8400611E+001, 3.7275653E-002, 4.9574919E+001, 4.5113176E-002, 6.4062509E+001, 6.6634960E+001, 4.3932830E+000
 1.8403255E+001, 3.7275653E-002, 4.9712089E+001, 4.5238001E-002, 6.4062509E+001, 6.6634960E+001, 4.3678900E+000
 1.8405898E+001, 3.8260094E-002, 4.9814477E+001, 4.5331174E-002, 6.4056422E+001, 6.6625546E+001, 4.3618720E+000
 1.8408541E+001, 3.8260094E-002, 4.9905800E+001, 4.5414278E-002, 6.4056422E+001, 6.6625546E+001, 4.3682715E+000
 1.8411184E+001, 3.7482308E-002, 5.0033999E+001, 4.5530939E-002, 6.4051294E+001, 6.6615849E+001, 4.3810651E+000
 1.8413827E+001, 3.7482308E-002, 5.0212802E+001, 4.5693650E-002, 6.4051294E+001, 6.6615849E+001, 4.4020428E+000
 1.8416471E+001, 3.8008509E-002, 5.0359199E+001, 4.5826871E-002, 6.4040319E+001, 6.6619994E+001, 4.4356324E+000
 1.8419114E+001, 3.8008509E-002, 5.0551065E+001, 4.6001469E-002, 6.4040319E+001, 6.6619994E+001, 4.4670858E+000
 1.8421757E+001, 3.7790503E-002, 5.0757960E+001, 4.6189743E-002, 6.4034161E+001, 6.6616351E+001, 4.4979050E+000
 1.8424400E+001, 3.7790503E-002, 5.1022834E+001, 4.6430779E-002, 6.4034161E+001, 6.6616351E+001, 4.5236595E+000
 1.8427043E+001, 3.7857712E-002, 5.1215729E+001, 4.6606313E-002, 6.4033048E+001, 6.6620634E+001, 4.5514961E+000
 1.8429687E+001, 3.7857712E-002, 5.1482440E+001, 4.6849021E-002, 6.4033048E+001, 6.6620634E+001, 4.5716665E+000
 1.8432330E+001, 3.8928759E-002, 5.1720828E+001, 4.7065954E-002, 6.4027798E+001, 6.6675042E+001, 4.5913542E+000
 1.8434973E+001, 3.8928759E-002, 5.1925048E+001, 4.7251794E-002, 6.4027798E+001, 6.6675042E+001, 4.5977546E+000
 1.8437313E+001, 3.9527641E-002, 5.2030912E+001, 4.7348130E-002, 6.4028971E+001, 6.6774690E+001, 4.5967015E+000
 1.8439654E+001, 3.9527641E-002, 5.2233364E+001, 4.7532362E-002, 6.4028971E+001, 6.6774690E+001, 4.5926696E+000
 1.8441994E+001, 3.9807317E-002, 5.2413574E+001, 4.7696352E-002, 6.4028262E+001, 6.6847982E+001, 4.5882359E+000
 1.8444335E+001, 3.9807317E-002, 5.2527973E+001, 4.7800456E-002, 6.4028262E+001, 6.6847982E+001, 4.5847871E+000
 1.8446675E+001, 3.8175590E-002, 5.2652384E+001, 4.7913669E-002, 6.4036121E+001, 6.6831659E+001, 4.5817198E+000
 1.8449015E+001, 3.8175590E-002, 5.2750154E+001, 4.8002640E-002, 6.4036121E+001, 6.6831659E+001, 4.5753334E+000
 1.8451356E+001, 3.9647409E-002, 5.2844722E+001, 4.8088697E-002, 6.4033288E+001, 6.6709136E+001, 4.5672347E+000
 1.8453696E+001, 3.9647409E-002, 5.2953440E+001, 4.8187630E-002, 6.4033288E+001, 6.6709136E+001, 4.5710003E+000
 1.8456037E+001, 3.8889501E-002, 5.3040741E+001, 4.8267074E-002, 6.4038936E+001, 6.6562174E+001, 4.5780801E+000
