cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 4.4923469E+001, 1.1086306E+003, 1.1260418E+003, 4.6765361E+000, 1.2762549E+002, 2.0930117E+002, 8.5669873E-001, 8.3998350E-002, 6.2840268E-002, 5.7961798E-003, 8.3627551E-003, 9.5374042E-002, 5.0016301E-003, 7.3485550E-001, 5.7496855E-003, 1.6025686E-003
 4.6954082E+001, 1.0944267E+003, 1.1082756E+003, 4.6971537E+000, 1.4227463E+002, 2.2914411E+002, 9.4908829E-001, 8.8547344E-002, 6.1137533E-002, 5.0018601E-003, 6.8786334E-003, 9.2344797E-002, 4.2996747E-003, 7.3833383E-001, 4.9615456E-003, 1.4682962E-003
 4.8984694E+001, 1.0760392E+003, 1.0860994E+003, 4.6967904E+000, 1.5612397E+002, 2.4724335E+002, 1.0486944E+000, 9.3483891E-002, 5.9159355E-002, 4.2612202E-003, 5.6019108E-003, 8.8984017E-002, 3.6460983E-003, 7.4171234E-001, 4.2263173E-003, 1.3380987E-003
 5.1015306E+001, 1.0543886E+003, 1.0605151E+003, 4.6667068E+000, 1.6846613E+002, 2.6280657E+002, 1.2251736E+000, 9.8673648E-002, 5.6973267E-002, 3.5828761E-003, 4.5241732E-003, 8.5391978E-002, 3.0483966E-003, 7.4494501E-001, 3.5526881E-003, 1.2140795E-003
 5.3045918E+001, 1.0297786E+003, 1.0321690E+003, 4.6450613E+000, 1.7843539E+002, 2.7478906E+002, 1.2897958E+000, 1.0404776E-001, 5.4614015E-002, 2.9734185E-003, 3.6253868E-003, 8.1622237E-002, 2.5123445E-003, 7.4801683E-001, 2.9473117E-003, 1.0976404E-003
 5.5076531E+001, 1.0023305E+003, 1.0014278E+003, 4.6122449E+000, 1.8609623E+002, 2.8283101E+002, 1.3489452E+000, 1.0956178E-001, 5.2101744E-002, 2.4415520E-003, 2.8829967E-003, 7.7710188E-002, 2.0456306E-003, 7.5091939E-001, 2.4190703E-003, 9.9032978E-004
 5.7107143E+001, 9.7312688E+002, 9.6940449E+002, 4.5814868E+000, 1.9154138E+002, 2.8745770E+002, 1.3941996E+000, 1.1506250E-001, 4.9522787E-002, 1.9865525E-003, 2.2761091E-003, 7.3773730E-002, 1.6474035E-003, 7.5362183E-001, 1.9672868E-003, 8.9315260E-004
 5.9137755E+001, 9.4337375E+002, 9.3721454E+002, 4.5481767E+000, 1.9420545E+002, 2.8856257E+002, 1.4243562E+000, 1.2042031E-001, 4.6954449E-002, 1.6030143E-003, 1.7814911E-003, 6.9914274E-002, 1.3126716E-003, 7.5610819E-001, 1.5866144E-003, 8.0631711E-004
 6.1168367E+001, 9.1299051E+002, 9.0473487E+002, 4.5119360E+000, 1.9462393E+002, 2.8672013E+002, 1.4499786E+000, 1.2567348E-001, 4.4383553E-002, 1.2832682E-003, 1.3832440E-003, 6.6107053E-002, 1.0346497E-003, 7.5841145E-001, 1.2694178E-003, 7.2857164E-004
 6.3198980E+001, 8.8238521E+002, 8.7246911E+002, 4.4716030E+000, 1.9345323E+002, 2.8267879E+002, 1.4637516E+000, 1.3075093E-001, 4.1852460E-002, 1.0241114E-003, 1.0705139E-003, 6.2407417E-002, 8.1038896E-004, 7.6052181E-001, 1.0124693E-003, 6.5999356E-004
 6.5229592E+001, 8.5207740E+002, 8.4069744E+002, 4.4229500E+000, 1.9129573E+002, 2.7755152E+002, 1.4861351E+000, 1.3562514E-001, 3.9384792E-002, 8.1730893E-004, 8.2245682E-004, 5.8840613E-002, 6.3251228E-004, 7.6245641E-001, 8.0759839E-004, 5.9971609E-004
 6.7260204E+001, 8.2254068E+002, 8.1005867E+002, 4.3641159E+000, 1.8781349E+002, 2.7099655E+002, 1.5124473E+000, 1.4023755E-001, 3.7022734E-002, 6.5109818E-004, 6.2718922E-004, 5.5454221E-002, 4.9046250E-004, 7.6422094E-001, 6.4301164E-004, 5.4656267E-004
 6.9290816E+001, 7.9390769E+002, 7.8071414E+002, 4.3038001E+000, 1.8320433E+002, 2.6310109E+002, 1.5298465E+000, 1.4458161E-001, 3.4776565E-002, 5.1809192E-004, 4.7512629E-004, 5.2255881E-002, 3.7764843E-004, 7.6582975E-001, 5.1135128E-004, 4.9960060E-004
 7.1321429E+001, 7.6650848E+002, 7.5293494E+002, 4.2438691E+000, 1.7762767E+002, 2.5404313E+002, 1.5355840E+000, 1.4862538E-001, 3.2668630E-002, 4.1288115E-004, 3.5886551E-004, 4.9271523E-002, 2.8920823E-004, 7.6728533E-001, 4.0724825E-004, 4.5833527E-004
 7.3352041E+001, 7.4060025E+002, 7.2688783E+002, 4.1832894E+000, 1.7102075E+002, 2.4403553E+002, 1.5433316E+000, 1.5237081E-001, 3.0703803E-002, 3.2913788E-004, 2.6858409E-004, 4.6502307E-002, 2.1950528E-004, 7.6860345E-001, 3.2443056E-004, 4.2192443E-004
 7.5382653E+001, 7.1616928E+002, 7.0256428E+002, 4.1258388E+000, 1.6368987E+002, 2.3342251E+002, 1.5422785E+000, 1.5584715E-001, 2.8869411E-002, 2.6326960E-004, 1.9974125E-004, 4.3927701E-002, 1.6537681E-004, 7.6980092E-001, 2.5930944E-004, 3.8969431E-004
 7.7413265E+001, 6.9312140E+002, 6.7981228E+002, 4.0743809E+000, 1.5585569E+002, 2.2242122E+002, 1.5305875E+000, 1.5908019E-001, 2.7154984E-002, 2.1130269E-004, 1.4755193E-004, 4.1529859E-002, 1.2331595E-004, 7.7089417E-001, 2.0794437E-004, 3.6094755E-004
 7.9443878E+001, 6.7137710E+002, 6.5847286E+002, 4.0174336E+000, 1.4753284E+002, 2.1102214E+002, 1.5198015E+000, 1.6208224E-001, 2.5556061E-002, 1.7081140E-004, 1.0854131E-004, 3.9300545E-002, 9.1177245E-005, 7.7189258E-001, 1.6794461E-004, 3.3528405E-004
 8.1474490E+001, 6.5121058E+002, 6.3877610E+002, 3.9608301E+000, 1.3935025E+002, 1.9988315E+002, 1.5135327E+000, 1.6482589E-001, 2.4089277E-002, 1.4000520E-004, 7.9664281E-005, 3.7261015E-002, 6.7329011E-005, 7.7279224E-001, 1.3753766E-004, 3.1265766E-004
 8.3505102E+001, 6.3274889E+002, 6.2091396E+002, 3.9085239E+000, 1.3169705E+002, 1.8935280E+002, 1.5005147E+000, 1.6729773E-001, 2.2764136E-002, 1.1642987E-004, 5.7977757E-005, 3.5422166E-002, 4.9566840E-005, 7.7359430E-001, 1.1428410E-004, 2.9283339E-004
 8.5535714E+001, 6.1584194E+002, 6.0464988E+002, 3.8591727E+000, 1.2452756E+002, 1.7950516E+002, 1.4935271E+000, 1.6953084E-001, 2.1564296E-002, 9.8161668E-005, 4.1653663E-005, 3.3759886E-002, 3.6220125E-005, 7.7431267E-001, 9.6274779E-005, 2.7533118E-004
 8.7566327E+001, 6.0049171E+002, 5.8992518E+002, 3.8144316E+000, 1.1784625E+002, 1.7031725E+002, 1.4795269E+000, 1.7153600E-001, 2.0484897E-002, 8.4017726E-005, 2.9730146E-005, 3.2266473E-002, 2.6249141E-005, 7.7495285E-001, 8.2332913E-005, 2.5991806E-004
 8.9596939E+001, 5.8662248E+002, 5.7664598E+002, 3.7767728E+000, 1.1141639E+002, 1.6156376E+002, 1.4597117E+000, 1.7332593E-001, 1.9519725E-002, 7.3209489E-005, 2.1334717E-005, 3.0932708E-002, 1.8967928E-005, 7.7552037E-001, 7.1683721E-005, 2.4640212E-004
 9.1627551E+001, 5.7379331E+002, 5.6439407E+002, 3.7390768E+000, 1.0537947E+002, 1.5326459E+002, 1.4421234E+000, 1.7495838E-001, 1.8637999E-002, 6.5002828E-005, 1.5523168E-005, 2.9715716E-002, 1.3798114E-005, 7.7603452E-001, 6.3604042E-005, 2.3429679E-004
 9.3658163E+001, 5.6183419E+002, 5.5303120E+002, 3.7052039E+000, 9.9835391E+001, 1.4552292E+002, 1.4197619E+000, 1.7646298E-001, 1.7824253E-002, 5.8669753E-005, 1.1432481E-005, 2.8593639E-002, 1.0129872E-005, 7.7650592E-001, 5.7374522E-005, 2.2330637E-004
 9.5688776E+001, 5.5064339E+002, 5.4237693E+002, 3.6695790E+000, 9.4881344E+001, 1.3856382E+002, 1.4026894E+000, 1.7786287E-001, 1.7066324E-002, 5.3707070E-005, 8.5416317E-006, 2.7549349E-002, 7.5452309E-006, 7.7694266E-001, 5.2497567E-005, 2.1320888E-004
 9.7719388E+001, 5.4024622E+002, 5.3249221E+002, 3.6346797E+000, 9.0341551E+001, 1.3220191E+002, 1.3892573E+000, 1.7915155E-001, 1.6368119E-002, 4.9695714E-005, 6.4359689E-006, 2.6587839E-002, 5.6622750E-006, 7.7734359E-001, 4.8558090E-005, 2.0399093E-004
 9.9750000E+001, 5.3039876E+002, 5.2316518E+002, 3.6007074E+000, 8.6128297E+001, 1.2622976E+002, 1.3734789E+000, 1.8036345E-001, 1.5711157E-002, 4.6325410E-005, 4.8503552E-006, 2.5683479E-002, 4.2497457E-006, 7.7771984E-001, 4.5249907E-005, 1.9537820E-004
