s,kg/m2/s,kW/m2,kW/m2,C,C,m/s
 3.3961309E+001, 1.6300000E-002, 2.8734355E+001, 2.6148263E-002, 6.4600000E+001, 6.4600000E+001, 4.9678269E+000
 3.3964269E+001, 1.6300000E-002, 2.8775477E+001, 2.6185684E-002, 6.4600000E+001, 6.4600000E+001, 4.9924518E+000
 3.3967229E+001, 1.6300000E-002, 2.8770108E+001, 2.6180799E-002, 6.4600000E+001, 6.4600000E+001, 5.0003605E+000
 3.3970189E+001, 1.6300000E-002, 2.8835361E+001, 2.6240179E-002, 6.4600000E+001, 6.4600000E+001, 4.9922137E+000
 3.3973149E+001, 1.6300000E-002, 2.8844043E+001, 2.6248079E-002, 6.4600000E+001, 6.4600000E+001, 4.9718816E+000
 3.3976109E+001, 1.6300000E-002, 2.8921178E+001, 2.6318272E-002, 6.4600000E+001, 6.4600000E+001, 4.9443271E+000
 3.3979070E+001, 1.6300000E-002, 2.8957775E+001, 2.6351575E-002, 6.4600000E+001, 6.4600000E+001, 4.9145178E+000
 3.3982030E+001, 1.6300000E-002, 2.9017733E+001, 2.6406137E-002, 6.4600000E+001, 6.4600000E+001, 4.8839473E+000
 3.3984990E+001, 1.6300000E-002, 2.9112551E+001, 2.6492421E-002, 6.4600000E+001, 6.4600000E+001, 4.8607133E+000
 3.3987950E+001, 1.6300000E-002, 2.9238916E+001, 2.6607414E-002, 6.4600000E+001, 6.4600000E+001, 4.8487623E+000
 3.3990910E+001, 1.6300000E-002, 2.9324907E+001, 2.6685665E-002, 6.4600000E+001, 6.4600000E+001, 4.8528814E+000
 3.3993535E+001, 1.6300000E-002, 2.9451642E+001, 2.6800994E-002, 6.4600000E+001, 6.4600000E+001, 4.8693425E+000
 3.3996160E+001, 1.6300000E-002, 2.9538409E+001, 2.6879953E-002, 6.4600000E+001, 6.4600000E+001, 4.8971049E+000
 3.3998784E+001, 1.6300000E-002, 2.9613955E+001, 2.6948699E-002, 6.4600000E+001, 6.4600000E+001, 4.9350449E+000
 3.4001409E+001, 1.6300000E-002, 2.9616277E+001, 2.6950812E-002, 6.4600000E+001, 6.4600000E+001, 4.9795048E+000
 3.4004034E+001, 1.6300000E-002, 2.9633218E+001, 2.6966228E-002, 6.4600000E+001, 6.4600000E+001, 5.0282964E+000
 3.4006658E+001, 1.6300000E-002, 2.9656838E+001, 2.6987723E-002, 6.4600000E+001, 6.4600000E+001, 5.0760791E+000
 3.4009283E+001, 1.6300000E-002, 2.9640124E+001, 2.6972512E-002, 6.4600000E+001, 6.4600000E+001, 5.1207739E+000
 3.4011908E+001, 1.6300000E-002, 2.9607248E+001, 2.6942595E-002, 6.4600000E+001, 6.4600000E+001, 5.1581876E+000
 3.4014532E+001, 1.6300000E-002, 2.9622626E+001, 2.6956590E-002, 6.4600000E+001, 6.4600000E+001, 5.1873193E+000
 3.4017157E+001, 1.6300000E-002, 2.9594055E+001, 2.6930590E-002, 6.4600000E+001, 6.4600000E+001, 5.2065894E+000
 3.4019781E+001, 1.6300000E-002, 2.9605233E+001, 2.6940762E-002, 6.4600000E+001, 6.4600000E+001, 5.2120505E+000
 3.4022406E+001, 1.6300000E-002, 2.9632534E+001, 2.6965606E-002, 6.4600000E+001, 6.4600000E+001, 5.2033297E+000
 3.4025031E+001, 1.6300000E-002, 2.9631661E+001, 2.6964811E-002, 6.4600000E+001, 6.4600000E+001, 5.1792243E+000
 3.4027655E+001, 1.6300000E-002, 2.9623174E+001, 2.6957089E-002, 6.4600000E+001, 6.4600000E+001, 5.1448234E+000
 3.4030280E+001, 1.6300000E-002, 2.9719909E+001, 2.7045117E-002, 6.4600000E+001, 6.4600000E+001, 5.1025690E+000
 3.4032905E+001, 1.6300000E-002, 2.9782077E+001, 2.7101690E-002, 6.4600000E+001, 6.4600000E+001, 5.0529463E+000
 3.4035529E+001, 1.6300000E-002, 2.9819907E+001, 2.7136115E-002, 6.4600000E+001, 6.4600000E+001, 4.9995259E+000
 3.4038154E+001, 1.6300000E-002, 2.9818714E+001, 2.7135030E-002, 6.4600000E+001, 6.4600000E+001, 4.9439730E+000
 3.4041041E+001, 1.6300000E-002, 2.9841462E+001, 2.7155730E-002, 6.4600000E+001, 6.4600000E+001, 4.8843869E+000
 3.4043928E+001, 1.6300000E-002, 2.9765401E+001, 2.7086514E-002, 6.4600000E+001, 6.4600000E+001, 4.8349488E+000
 3.4046815E+001, 1.6300000E-002, 2.9761172E+001, 2.7082666E-002, 6.4600000E+001, 6.4600000E+001, 4.8000834E+000
 3.4049703E+001, 1.6300000E-002, 2.9794087E+001, 2.7112619E-002, 6.4600000E+001, 6.4600000E+001, 4.7841052E+000
 3.4052590E+001, 1.6300000E-002, 2.9769439E+001, 2.7090190E-002, 6.4600000E+001, 6.4600000E+001, 4.7922778E+000
 3.4055477E+001, 1.6300000E-002, 2.9757343E+001, 2.7079182E-002, 6.4600000E+001, 6.4600000E+001, 4.8200723E+000
 3.4058364E+001, 1.6300000E-002, 2.9741365E+001, 2.7064643E-002, 6.4600000E+001, 6.4600000E+001, 4.8626490E+000
 3.4061251E+001, 1.6300000E-002, 2.9728350E+001, 2.7052799E-002, 6.4600000E+001, 6.4600000E+001, 4.9178845E+000
 3.4064138E+001, 1.6300000E-002, 2.9757257E+001, 2.7079104E-002, 6.4600000E+001, 6.4600000E+001, 4.9806764E+000
 3.4067025E+001, 1.6300000E-002, 2.9794636E+001, 2.7113118E-002, 6.4600000E+001, 6.4600000E+001, 5.0460200E+000
 3.4069912E+001, 1.6300000E-002, 2.9859551E+001, 2.7172191E-002, 6.4600000E+001, 6.4600000E+001, 5.1083608E+000
 3.4072800E+001, 1.6300000E-002, 2.9853356E+001, 2.7166554E-002, 6.4600000E+001, 6.4600000E+001, 5.1692139E+000
 3.4075687E+001, 1.6300000E-002, 2.9944644E+001, 2.7249626E-002, 6.4600000E+001, 6.4600000E+001, 5.2233274E+000
 3.4078574E+001, 1.6300000E-002, 2.9945379E+001, 2.7250295E-002, 6.4600000E+001, 6.4600000E+001, 5.2657060E+000
 3.4081461E+001, 1.6300000E-002, 3.0017129E+001, 2.7315587E-002, 6.4600000E+001, 6.4600000E+001, 5.2893323E+000
 3.4084348E+001, 1.6300000E-002, 2.9973791E+001, 2.7276149E-002, 6.4600000E+001, 6.4600000E+001, 5.2909133E+000
 3.4087235E+001, 1.6300000E-002, 3.0053679E+001, 2.7348847E-002, 6.4600000E+001, 6.4600000E+001, 5.2716969E+000
 3.4090122E+001, 1.6300000E-002, 3.0019165E+001, 2.7317440E-002, 6.4600000E+001, 6.4600000E+001, 5.2322958E+000
 3.4093009E+001, 1.6300000E-002, 3.0063519E+001, 2.7357802E-002, 6.4600000E+001, 6.4600000E+001, 5.1729256E+000
 3.4095897E+001, 1.6300000E-002, 2.9981324E+001, 2.7283005E-002, 6.4600000E+001, 6.4600000E+001, 5.0958718E+000
 3.4098784E+001, 1.6300000E-002, 3.0041937E+001, 2.7338162E-002, 6.4600000E+001, 6.4600000E+001, 5.0060046E+000
 3.4101671E+001, 1.6300000E-002, 2.9981568E+001, 2.7283227E-002, 6.4600000E+001, 6.4600000E+001, 4.8997059E+000
 3.4104558E+001, 1.6300000E-002, 3.0037146E+001, 2.7333803E-002, 6.4600000E+001, 6.4600000E+001, 4.7917525E+000
 3.4107445E+001, 1.6300000E-002, 2.9991401E+001, 2.7292175E-002, 6.4600000E+001, 6.4600000E+001, 4.6872694E+000
 3.4110332E+001, 1.6300000E-002, 3.0045210E+001, 2.7341141E-002, 6.4600000E+001, 6.4600000E+001, 4.5848316E+000
 3.4113219E+001, 1.6300000E-002, 2.9993640E+001, 2.7294213E-002, 6.4600000E+001, 6.4600000E+001, 4.4909591E+000
 3.4116106E+001, 1.6300000E-002, 3.0015418E+001, 2.7314030E-002, 6.4600000E+001, 6.4600000E+001, 4.4095846E+000
 3.4118993E+001, 1.6300000E-002, 2.9936697E+001, 2.7242395E-002, 6.4600000E+001, 6.4600000E+001, 4.3432625E+000
 3.4121881E+001, 1.6300000E-002, 2.9963726E+001, 2.7266991E-002, 6.4600000E+001, 6.4600000E+001, 4.2929449E+000
 3.4124768E+001, 1.6300000E-002, 2.9879002E+001, 2.7189892E-002, 6.4600000E+001, 6.4600000E+001, 4.2578630E+000
 3.4127655E+001, 1.6300000E-002, 2.9923985E+001, 2.7230826E-002, 6.4600000E+001, 6.4600000E+001, 4.2360515E+000
 3.4130542E+001, 1.6300000E-002, 2.9879218E+001, 2.7190088E-002, 6.4600000E+001, 6.4600000E+001, 4.2266932E+000
 3.4133429E+001, 1.6300000E-002, 2.9913667E+001, 2.7221437E-002, 6.4600000E+001, 6.4600000E+001, 4.2282460E+000
 3.4136316E+001, 1.6300000E-002, 2.9922053E+001, 2.7229068E-002, 6.4600000E+001, 6.4600000E+001, 4.2385192E+000
 3.4139203E+001, 1.6300000E-002, 2.9925912E+001, 2.7232580E-002, 6.4600000E+001, 6.4600000E+001, 4.2552183E+000
 3.4142090E+001, 1.6300000E-002, 2.9893083E+001, 2.7202705E-002, 6.4600000E+001, 6.4600000E+001, 4.2769702E+000
 3.4144978E+001, 1.6300000E-002, 2.9922507E+001, 2.7229482E-002, 6.4600000E+001, 6.4600000E+001, 4.3010806E+000
 3.4147865E+001, 1.6300000E-002, 2.9899959E+001, 2.7208963E-002, 6.4600000E+001, 6.4600000E+001, 4.3256077E+000
 3.4151041E+001, 1.6300000E-002, 2.9919631E+001, 2.7226864E-002, 6.4600000E+001, 6.4600000E+001, 4.3494106E+000
 3.4154216E+001, 1.6300000E-002, 2.9945552E+001, 2.7250452E-002, 6.4600000E+001, 6.4600000E+001, 4.3647590E+000
 3.4157392E+001, 1.6300000E-002, 2.9935103E+001, 2.7240943E-002, 6.4600000E+001, 6.4600000E+001, 4.3718673E+000
 3.4160568E+001, 1.6300000E-002, 2.9892736E+001, 2.7202390E-002, 6.4600000E+001, 6.4600000E+001, 4.3721942E+000
 3.4163744E+001, 1.6300000E-002, 2.9826889E+001, 2.7142469E-002, 6.4600000E+001, 6.4600000E+001, 4.3681005E+000
 3.4166920E+001, 1.6300000E-002, 2.9720486E+001, 2.7045642E-002, 6.4600000E+001, 6.4600000E+001, 4.3600344E+000
 3.4170096E+001, 1.6300000E-002, 2.9706882E+001, 2.7033263E-002, 6.4600000E+001, 6.4600000E+001, 4.3492546E+000
 3.4173271E+001, 1.6300000E-002, 2.9656640E+001, 2.6987542E-002, 6.4600000E+001, 6.4600000E+001, 4.3407993E+000
 3.4176447E+001, 1.6300000E-002, 2.9674411E+001, 2.7003714E-002, 6.4600000E+001, 6.4600000E+001, 4.3361082E+000
 3.4179623E+001, 1.6300000E-002, 2.9643148E+001, 2.6975265E-002, 6.4600000E+001, 6.4600000E+001, 4.3409113E+000
 3.4182799E+001, 1.6300000E-002, 2.9675742E+001, 2.7004926E-002, 6.4600000E+001, 6.4600000E+001, 4.3563907E+000
 3.4185975E+001, 1.6300000E-002, 2.9639781E+001, 2.6972201E-002, 6.4600000E+001, 6.4600000E+001, 4.3845505E+000
 3.4189151E+001, 1.6300000E-002, 2.9638122E+001, 2.6970691E-002, 6.4600000E+001, 6.4600000E+001, 4.4327124E+000
 3.4192326E+001, 1.6300000E-002, 2.9599642E+001, 2.6935674E-002, 6.4600000E+001, 6.4600000E+001, 4.5037245E+000
 3.4195502E+001, 1.6300000E-002, 2.9587524E+001, 2.6924646E-002, 6.4600000E+001, 6.4600000E+001, 4.5978371E+000
 3.4198678E+001, 1.6300000E-002, 2.9589203E+001, 2.6926175E-002, 6.4600000E+001, 6.4600000E+001, 4.7158679E+000
 3.4201854E+001, 1.6300000E-002, 2.9601651E+001, 2.6937502E-002, 6.4600000E+001, 6.4600000E+001, 4.8556403E+000
 3.4205030E+001, 1.6300000E-002, 2.9601750E+001, 2.6937592E-002, 6.4600000E+001, 6.4600000E+001, 5.0152598E+000
 3.4208206E+001, 1.6300000E-002, 2.9622222E+001, 2.6956222E-002, 6.4600000E+001, 6.4600000E+001, 5.1850011E+000
 3.4211381E+001, 1.6300000E-002, 2.9633838E+001, 2.6966793E-002, 6.4600000E+001, 6.4600000E+001, 5.3527083E+000
 3.4214557E+001, 1.6300000E-002, 2.9664716E+001, 2.6994892E-002, 6.4600000E+001, 6.4600000E+001, 5.5091567E+000
 3.4217733E+001, 1.6300000E-002, 2.9667478E+001, 2.6997405E-002, 6.4600000E+001, 6.4600000E+001, 5.6418133E+000
 3.4220909E+001, 1.6300000E-002, 2.9716742E+001, 2.7042235E-002, 6.4600000E+001, 6.4600000E+001, 5.7412679E+000
 3.4224085E+001, 1.6300000E-002, 2.9693949E+001, 2.7021494E-002, 6.4600000E+001, 6.4600000E+001, 5.7996064E+000
 3.4227261E+001, 1.6300000E-002, 2.9713244E+001, 2.7039052E-002, 6.4600000E+001, 6.4600000E+001, 5.8148197E+000
 3.4230436E+001, 1.6300000E-002, 2.9605403E+001, 2.6940917E-002, 6.4600000E+001, 6.4600000E+001, 5.7897192E+000
 3.4233612E+001, 1.6300000E-002, 2.9574996E+001, 2.6913246E-002, 6.4600000E+001, 6.4600000E+001, 5.7377228E+000
 3.4236788E+001, 1.6300000E-002, 2.9452477E+001, 2.6801754E-002, 6.4600000E+001, 6.4600000E+001, 5.6631927E+000
 3.4239964E+001, 1.6300000E-002, 2.9403960E+001, 2.6757603E-002, 6.4600000E+001, 6.4600000E+001, 5.5819524E+000
 3.4243140E+001, 1.6300000E-002, 2.9343815E+001, 2.6702872E-002, 6.4600000E+001, 6.4600000E+001, 5.5054149E+000
 3.4246316E+001, 1.6300000E-002, 2.9329933E+001, 2.6690239E-002, 6.4600000E+001, 6.4600000E+001, 5.4358492E+000
 3.4249491E+001, 1.6300000E-002, 2.9248847E+001, 2.6616451E-002, 6.4600000E+001, 6.4600000E+001, 5.3808403E+000
 3.4252667E+001, 1.6300000E-002, 2.9257955E+001, 2.6624739E-002, 6.4600000E+001, 6.4600000E+001, 5.3456848E+000
 3.4255843E+001, 1.6300000E-002, 2.9177489E+001, 2.6551515E-002, 6.4600000E+001, 6.4600000E+001, 5.3304116E+000
 3.4259019E+001, 1.6300000E-002, 2.9192231E+001, 2.6564930E-002, 6.4600000E+001, 6.4600000E+001, 5.3323684E+000
 3.4262195E+001, 1.6300000E-002, 2.9106066E+001, 2.6486520E-002, 6.4600000E+001, 6.4600000E+001, 5.3463256E+000
 3.4265371E+001, 1.6300000E-002, 2.9103090E+001, 2.6483812E-002, 6.4600000E+001, 6.4600000E+001, 5.3672609E+000
 3.4268546E+001, 1.6300000E-002, 2.9023299E+001, 2.6411202E-002, 6.4600000E+001, 6.4600000E+001, 5.3941562E+000
 3.4271722E+001, 1.6300000E-002, 2.9057098E+001, 2.6441959E-002, 6.4600000E+001, 6.4600000E+001, 5.4081385E+000
 3.4274898E+001, 1.6300000E-002, 2.8997826E+001, 2.6388022E-002, 6.4600000E+001, 6.4600000E+001, 5.4029274E+000
 3.4278074E+001, 1.6300000E-002, 2.8979551E+001, 2.6371392E-002, 6.4600000E+001, 6.4600000E+001, 5.3798207E+000
 3.4281250E+001, 1.6300000E-002, 2.8899612E+001, 2.6298647E-002, 6.4600000E+001, 6.4600000E+001, 5.3440415E+000
 3.4284426E+001, 1.6300000E-002, 2.8826983E+001, 2.6232554E-002, 6.4600000E+001, 6.4600000E+001, 5.2936714E+000
 3.4287601E+001, 1.6300000E-002, 2.8779185E+001, 2.6189058E-002, 6.4600000E+001, 6.4600000E+001, 5.2428327E+000
 3.4290777E+001, 1.6300000E-002, 2.8773319E+001, 2.6183720E-002, 6.4600000E+001, 6.4600000E+001, 5.1879338E+000
 3.4293953E+001, 1.6300000E-002, 2.8753993E+001, 2.6166133E-002, 6.4600000E+001, 6.4600000E+001, 5.1394056E+000
 3.4297129E+001, 1.6300000E-002, 2.8735888E+001, 2.6149658E-002, 6.4600000E+001, 6.4600000E+001, 5.1080107E+000
 3.4300305E+001, 1.6300000E-002, 2.8667731E+001, 2.6087635E-002, 6.4600000E+001, 6.4600000E+001, 5.0886812E+000
 3.4303481E+001, 1.6300000E-002, 2.8617188E+001, 2.6041641E-002, 6.4600000E+001, 6.4600000E+001, 5.0867341E+000
 3.4306656E+001, 1.6300000E-002, 2.8577357E+001, 2.6005394E-002, 6.4600000E+001, 6.4600000E+001, 5.0948609E+000
 3.4309832E+001, 1.6300000E-002, 2.8566012E+001, 2.5995071E-002, 6.4600000E+001, 6.4600000E+001, 5.1247353E+000
 3.4313008E+001, 1.6300000E-002, 2.8548504E+001, 2.5979139E-002, 6.4600000E+001, 6.4600000E+001, 5.1593088E+000
 3.4316184E+001, 1.6300000E-002, 2.8521002E+001, 2.5954112E-002, 6.4600000E+001, 6.4600000E+001, 5.1940827E+000
 3.4319360E+001, 1.6300000E-002, 2.8465745E+001, 2.5903828E-002, 6.4600000E+001, 6.4600000E+001, 5.2335922E+000
 3.4322536E+001, 1.6300000E-002, 2.8469582E+001, 2.5907320E-002, 6.4600000E+001, 6.4600000E+001, 5.2667880E+000
 3.4325711E+001, 1.6300000E-002, 2.8417276E+001, 2.5859721E-002, 6.4600000E+001, 6.4600000E+001, 5.2827571E+000
 3.4328887E+001, 1.6300000E-002, 2.8444489E+001, 2.5884485E-002, 6.4600000E+001, 6.4600000E+001, 5.3032710E+000
 3.4332063E+001, 1.6300000E-002, 2.8425692E+001, 2.5867380E-002, 6.4600000E+001, 6.4600000E+001, 5.3247324E+000
 3.4335239E+001, 1.6300000E-002, 2.8424563E+001, 2.5866352E-002, 6.4600000E+001, 6.4600000E+001, 5.3661302E+000
 3.4338415E+001, 1.6300000E-002, 2.8389727E+001, 2.5834652E-002, 6.4600000E+001, 6.4600000E+001, 5.4166964E+000
 3.4341591E+001, 1.6300000E-002, 2.8385337E+001, 2.5830656E-002, 6.4600000E+001, 6.4600000E+001, 5.5088210E+000
 3.4344766E+001, 1.6300000E-002, 2.8423451E+001, 2.5865340E-002, 6.4600000E+001, 6.4600000E+001, 5.6505741E+000
 3.4347942E+001, 1.6300000E-002, 2.8433859E+001, 2.5874812E-002, 6.4600000E+001, 6.4600000E+001, 5.8128639E+000
 3.4351118E+001, 1.6300000E-002, 2.8505056E+001, 2.5939601E-002, 6.4600000E+001, 6.4600000E+001, 6.0055196E+000
 3.4354294E+001, 1.6300000E-002, 2.8565204E+001, 2.5994336E-002, 6.4600000E+001, 6.4600000E+001, 6.1963619E+000
 3.4357470E+001, 1.6300000E-002, 2.8602959E+001, 2.6028692E-002, 6.4600000E+001, 6.4600000E+001, 6.3969110E+000
 3.4360646E+001, 1.6300000E-002, 2.8659042E+001, 2.6079729E-002, 6.4600000E+001, 6.4600000E+001, 6.5529280E+000
 3.4363821E+001, 1.6300000E-002, 2.8682111E+001, 2.6100721E-002, 6.4600000E+001, 6.4600000E+001, 6.6649470E+000
 3.4366997E+001, 1.6300000E-002, 2.8709546E+001, 2.6125686E-002, 6.4600000E+001, 6.4600000E+001, 6.6939969E+000
 3.4370173E+001, 1.6300000E-002, 2.8683620E+001, 2.6102094E-002, 6.4600000E+001, 6.4600000E+001, 6.6537165E+000
 3.4373349E+001, 1.6300000E-002, 2.8656100E+001, 2.6077051E-002, 6.4600000E+001, 6.4600000E+001, 6.5551159E+000
 3.4376525E+001, 1.6300000E-002, 2.8562053E+001, 2.5991468E-002, 6.4600000E+001, 6.4600000E+001, 6.4167259E+000
 3.4379701E+001, 1.6300000E-002, 2.8477097E+001, 2.5914159E-002, 6.4600000E+001, 6.4600000E+001, 6.2698124E+000
 3.4382876E+001, 1.6300000E-002, 2.8320546E+001, 2.5771697E-002, 6.4600000E+001, 6.4600000E+001, 6.1400587E+000
 3.4386052E+001, 1.6300000E-002, 2.8222558E+001, 2.5682528E-002, 6.4600000E+001, 6.4600000E+001, 6.0444969E+000
 3.4389228E+001, 1.6300000E-002, 2.8093948E+001, 2.5565493E-002, 6.4600000E+001, 6.4600000E+001, 5.9986959E+000
 3.4392404E+001, 1.6300000E-002, 2.7999059E+001, 2.5479144E-002, 6.4600000E+001, 6.4600000E+001, 6.0109716E+000
 3.4395580E+001, 1.6300000E-002, 2.7901608E+001, 2.5390463E-002, 6.4600000E+001, 6.4600000E+001, 6.0695555E+000
 3.4398756E+001, 1.6300000E-002, 2.7803886E+001, 2.5301537E-002, 6.4600000E+001, 6.4600000E+001, 6.1531957E+000
 3.4401931E+001, 1.6300000E-002, 2.7671825E+001, 2.5181361E-002, 6.4600000E+001, 6.4600000E+001, 6.2372866E+000
 3.4405107E+001, 1.6300000E-002, 2.7521775E+001, 2.5044815E-002, 6.4600000E+001, 6.4600000E+001, 6.3024811E+000
 3.4408283E+001, 1.6300000E-002, 2.7394583E+001, 2.4929071E-002, 6.4600000E+001, 6.4600000E+001, 6.3369803E+000
 3.4411459E+001, 1.6300000E-002, 2.7275906E+001, 2.4821074E-002, 6.4600000E+001, 6.4600000E+001, 6.3398786E+000
 3.4414635E+001, 1.6300000E-002, 2.7215274E+001, 2.4765900E-002, 6.4600000E+001, 6.4600000E+001, 6.3173205E+000
 3.4417811E+001, 1.6300000E-002, 2.7170394E+001, 2.4725059E-002, 6.4600000E+001, 6.4600000E+001, 6.2849311E+000
 3.4420986E+001, 1.6300000E-002, 2.7127781E+001, 2.4686280E-002, 6.4600000E+001, 6.4600000E+001, 6.2569054E+000
 3.4424162E+001, 1.6300000E-002, 2.7094449E+001, 2.4655948E-002, 6.4600000E+001, 6.4600000E+001, 6.2456719E+000
 3.4427338E+001, 1.6300000E-002, 2.7070435E+001, 2.4634096E-002, 6.4600000E+001, 6.4600000E+001, 6.2616511E+000
 3.4430514E+001, 1.6300000E-002, 2.7029768E+001, 2.4597089E-002, 6.4600000E+001, 6.4600000E+001, 6.3077974E+000
 3.4433690E+001, 1.6300000E-002, 2.6987155E+001, 2.4558311E-002, 6.4600000E+001, 6.4600000E+001, 6.3913686E+000
 3.4436866E+001, 1.6300000E-002, 2.6934200E+001, 2.4510122E-002, 6.4600000E+001, 6.4600000E+001, 6.5031045E+000
 3.4440041E+001, 1.6300000E-002, 2.6932695E+001, 2.4508752E-002, 6.4600000E+001, 6.4600000E+001, 6.6239637E+000
 3.4443217E+001, 1.6300000E-002, 2.6874739E+001, 2.4456013E-002, 6.4600000E+001, 6.4600000E+001, 6.7362438E+000
 3.4446393E+001, 1.6300000E-002, 2.6847292E+001, 2.4431035E-002, 6.4600000E+001, 6.4600000E+001, 6.8181831E+000
 3.4449569E+001, 1.6300000E-002, 2.6815181E+001, 2.4401814E-002, 6.4600000E+001, 6.4600000E+001, 6.8544531E+000
 3.4452745E+001, 1.6300000E-002, 2.6814469E+001, 2.4401167E-002, 6.4600000E+001, 6.4600000E+001, 6.8359254E+000
 3.4455921E+001, 1.6300000E-002, 2.6761425E+001, 2.4352897E-002, 6.4600000E+001, 6.4600000E+001, 6.7598617E+000
 3.4458673E+001, 1.6300000E-002, 2.6740922E+001, 2.4334239E-002, 6.4600000E+001, 6.4600000E+001, 6.6548247E+000
 3.4461426E+001, 1.6300000E-002, 2.6719546E+001, 2.4314787E-002, 6.4600000E+001, 6.4600000E+001, 6.5169816E+000
 3.4464178E+001, 1.6300000E-002, 2.6737945E+001, 2.4331530E-002, 6.4600000E+001, 6.4600000E+001, 6.3540095E+000
 3.4466931E+001, 1.6300000E-002, 2.6713405E+001, 2.4309199E-002, 6.4600000E+001, 6.4600000E+001, 6.1735426E+000
 3.4469684E+001, 1.6300000E-002, 2.6703181E+001, 2.4299895E-002, 6.4600000E+001, 6.4600000E+001, 5.9860700E+000
 3.4472436E+001, 1.6300000E-002, 2.6658192E+001, 2.4258954E-002, 6.4600000E+001, 6.4600000E+001, 5.7992440E+000
 3.4475189E+001, 1.6300000E-002, 2.6635084E+001, 2.4237927E-002, 6.4600000E+001, 6.4600000E+001, 5.6219032E+000
 3.4477941E+001, 1.6300000E-002, 2.6568706E+001, 2.4177523E-002, 6.4600000E+001, 6.4600000E+001, 5.4585232E+000
 3.4480694E+001, 1.6300000E-002, 2.6546170E+001, 2.4157015E-002, 6.4600000E+001, 6.4600000E+001, 5.3109503E+000
 3.4483446E+001, 1.6300000E-002, 2.6516877E+001, 2.4130358E-002, 6.4600000E+001, 6.4600000E+001, 5.1804230E+000
 3.4486199E+001, 1.6300000E-002, 2.6518013E+001, 2.4131392E-002, 6.4600000E+001, 6.4600000E+001, 5.0627539E+000
 3.4488952E+001, 1.6300000E-002, 2.6515068E+001, 2.4128712E-002, 6.4600000E+001, 6.4600000E+001, 4.9533973E+000
 3.4491979E+001, 1.6300000E-002, 2.6536155E+001, 2.4147901E-002, 6.4600000E+001, 6.4600000E+001, 4.8371171E+000
 3.4495007E+001, 1.6300000E-002, 2.6554018E+001, 2.4164157E-002, 6.4600000E+001, 6.4600000E+001, 4.7189865E+000
 3.4498035E+001, 1.6300000E-002, 2.6616339E+001, 2.4220868E-002, 6.4600000E+001, 6.4600000E+001, 4.5994080E+000
 3.4501063E+001, 1.6300000E-002, 2.6719462E+001, 2.4314710E-002, 6.4600000E+001, 6.4600000E+001, 4.4837576E+000
 3.4504091E+001, 1.6300000E-002, 2.6824761E+001, 2.4410533E-002, 6.4600000E+001, 6.4600000E+001, 4.3769274E+000
 3.4507119E+001, 1.6300000E-002, 2.6954720E+001, 2.4528795E-002, 6.4600000E+001, 6.4600000E+001, 4.2887916E+000
 3.4510146E+001, 1.6300000E-002, 2.7066405E+001, 2.4630429E-002, 6.4600000E+001, 6.4600000E+001, 4.2257713E+000
 3.4513174E+001, 1.6300000E-002, 2.7218832E+001, 2.4769137E-002, 6.4600000E+001, 6.4600000E+001, 4.1949260E+000
 3.4516202E+001, 1.6300000E-002, 2.7332185E+001, 2.4872289E-002, 6.4600000E+001, 6.4600000E+001, 4.2019325E+000
 3.4519230E+001, 1.6300000E-002, 2.7464345E+001, 2.4992554E-002, 6.4600000E+001, 6.4600000E+001, 4.2470171E+000
 3.4522258E+001, 1.6300000E-002, 2.7575063E+001, 2.5093307E-002, 6.4600000E+001, 6.4600000E+001, 4.3455262E+000
 3.4525286E+001, 1.6300000E-002, 2.7674476E+001, 2.5183773E-002, 6.4600000E+001, 6.4600000E+001, 4.4956282E+000
 3.4528313E+001, 1.6300000E-002, 2.7831843E+001, 2.5326977E-002, 6.4600000E+001, 6.4600000E+001, 4.6896933E+000
 3.4531341E+001, 1.6300000E-002, 2.7987988E+001, 2.5469069E-002, 6.4600000E+001, 6.4600000E+001, 4.9261377E+000
 3.4534369E+001, 1.6300000E-002, 2.8127667E+001, 2.5596177E-002, 6.4600000E+001, 6.4600000E+001, 5.1867130E+000
 3.4537397E+001, 1.6300000E-002, 2.8278605E+001, 2.5733530E-002, 6.4600000E+001, 6.4600000E+001, 5.4518915E+000
 3.4540425E+001, 1.6300000E-002, 2.8395803E+001, 2.5840181E-002, 6.4600000E+001, 6.4600000E+001, 5.7138642E+000
 3.4543453E+001, 1.6300000E-002, 2.8536232E+001, 2.5967971E-002, 6.4600000E+001, 6.4600000E+001, 5.9453611E+000
 3.4546480E+001, 1.6300000E-002, 2.8650717E+001, 2.6072153E-002, 6.4600000E+001, 6.4600000E+001, 6.1250024E+000
 3.4549508E+001, 1.6300000E-002, 2.8817805E+001, 2.6224203E-002, 6.4600000E+001, 6.4600000E+001, 6.2386447E+000
 3.4552536E+001, 1.6300000E-002, 2.8975350E+001, 2.6367568E-002, 6.4600000E+001, 6.4600000E+001, 6.2780969E+000
 3.4555564E+001, 1.6300000E-002, 2.9169596E+001, 2.6544332E-002, 6.4600000E+001, 6.4600000E+001, 6.2306607E+000
 3.4558592E+001, 1.6300000E-002, 2.9403976E+001, 2.6757618E-002, 6.4600000E+001, 6.4600000E+001, 6.1105329E+000
