cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 6.7260204E+001, 5.0951244E+002, 4.9636377E+002, 3.1762386E+000, 1.0222209E+002, 1.6141982E+002, 1.1397526E+000, 1.8463895E-001, 1.3384713E-002, 4.3901350E-005, 1.2816355E-005, 2.2489259E-002, 7.7017897E-006, 7.7902533E-001, 4.2980002E-005, 1.6642088E-004
 6.9290816E+001, 4.9915015E+002, 4.8703288E+002, 3.1427772E+000, 9.6267296E+001, 1.5262132E+002, 1.1260196E+000, 1.8578485E-001, 1.2764648E-002, 3.9570354E-005, 9.1780160E-006, 2.1634688E-002, 5.3463926E-006, 7.7938409E-001, 3.8708113E-005, 1.5812241E-004
 7.1321429E+001, 4.8968966E+002, 4.7857625E+002, 3.1143956E+000, 9.0933505E+001, 1.4442738E+002, 1.1078041E+000, 1.8680697E-001, 1.2210817E-002, 3.6499047E-005, 7.1993390E-006, 2.0872095E-002, 3.9510918E-006, 7.7970217E-001, 3.5683352E-005, 1.5082714E-004
 7.3352041E+001, 4.8081029E+002, 4.7052734E+002, 3.0891659E+000, 8.6082001E+001, 1.3704262E+002, 1.0864355E+000, 1.8776465E-001, 1.1691398E-002, 3.4195692E-005, 5.9197358E-006, 2.0157392E-002, 3.1554786E-006, 7.7999906E-001, 3.3420115E-005, 1.4407251E-004
 7.5382653E+001, 4.7273284E+002, 4.6312730E+002, 3.0605032E+000, 8.1281538E+001, 1.2994646E+002, 1.0675423E+000, 1.8864405E-001, 1.1214557E-002, 3.1982739E-005, 4.3230814E-006, 1.9501190E-002, 2.3376098E-006, 7.8027210E-001, 3.1242090E-005, 1.3785799E-004
 7.7413265E+001, 4.6522516E+002, 4.5627598E+002, 3.0247252E+000, 7.6646626E+001, 1.2325294E+002, 1.0556586E+000, 1.8945916E-001, 1.0772846E-002, 2.9687675E-005, 2.1428252E-006, 1.8893120E-002, 1.3620890E-006, 7.8052600E-001, 2.8980818E-005, 1.3206797E-004
 7.9443878E+001, 4.5835922E+002, 4.5010918E+002, 2.9882063E+000, 7.2180910E+001, 1.1674580E+002, 1.0421976E+000, 1.9018815E-001, 1.0377639E-002, 2.7741502E-005, 8.8388486E-007, 1.8349158E-002, 5.8461803E-007, 7.8075244E-001, 2.7065145E-005, 1.2690285E-004
 8.1474490E+001, 4.5200675E+002, 4.4446026E+002, 2.9540982E+000, 6.7898106E+001, 1.1040577E+002, 1.0263699E+000, 1.9085647E-001, 1.0014869E-002, 2.6450476E-005, 4.5080847E-007, 1.7850276E-002, 3.1132444E-007, 7.8095889E-001, 2.5798682E-005, 1.2223308E-004
 8.3505102E+001, 4.4601049E+002, 4.3907536E+002, 2.9081109E+000, 6.4099704E+001, 1.0474448E+002, 1.0027822E+000, 1.9149143E-001, 9.6700414E-003, 2.5400983E-005, 2.9831314E-007, 1.7376224E-002, 2.0948277E-007, 7.8115461E-001, 2.4770685E-005, 1.1782249E-004
 8.5535714E+001, 4.4038149E+002, 4.3392270E+002, 2.8770041E+000, 6.0856364E+001, 9.9940894E+001, 9.8426367E-001, 1.9209177E-001, 9.3439766E-003, 2.4451577E-005, 2.1317807E-007, 1.6928004E-002, 1.5138987E-007, 7.8133957E-001, 2.3841539E-005, 1.1366090E-004
 8.7566327E+001, 4.3503448E+002, 4.2901468E+002, 2.8410405E+000, 5.7674433E+001, 9.5245051E+001, 9.6850565E-001, 1.9265951E-001, 9.0356302E-003, 2.3543064E-005, 1.2141270E-007, 1.6504131E-002, 8.6944095E-008, 7.8151450E-001, 2.2952338E-005, 1.0972459E-004
 8.9596939E+001, 4.3000198E+002, 4.2442645E+002, 2.8070993E+000, 5.4696297E+001, 9.0659400E+001, 9.5250934E-001, 1.9319006E-001, 8.7474662E-003, 2.2708747E-005, 5.5597974E-008, 1.6108015E-002, 3.9810263E-008, 7.8167794E-001, 2.2135969E-005, 1.0604860E-004
 9.1627551E+001, 4.2540119E+002, 4.2022186E+002, 2.7746581E+000, 5.2239231E+001, 8.6632609E+001, 9.3789938E-001, 1.9367003E-001, 8.4867494E-003, 2.1981062E-005, 2.9521384E-008, 1.5749652E-002, 2.1312753E-008, 7.8182574E-001, 2.1424371E-005, 1.0272784E-004
 9.3658163E+001, 4.2114257E+002, 4.1634764E+002, 2.7445222E+000, 5.0236816E+001, 8.3013464E+001, 9.2656812E-001, 1.9411006E-001, 8.2477196E-003, 2.1322853E-005, 1.6816714E-008, 1.5421106E-002, 1.2304856E-008, 7.8196123E-001, 2.0780892E-005, 9.9685305E-005
 9.5688776E+001, 4.1703401E+002, 4.1261830E+002, 2.7204171E+000, 4.8401123E+001, 7.9630360E+001, 9.1665741E-001, 1.9453639E-001, 8.0161238E-003, 2.0689369E-005, 9.9286087E-009, 1.5102782E-002, 7.3587500E-009, 7.8209249E-001, 2.0161752E-005, 9.6738764E-005
 9.7719388E+001, 4.1309925E+002, 4.0901976E+002, 2.7028340E+000, 4.6566574E+001, 7.6481218E+001, 9.0488006E-001, 1.9494642E-001, 7.7933899E-003, 2.0082381E-005, 6.1552999E-009, 1.4796640E-002, 4.6067082E-009, 7.8221871E-001, 1.9568675E-005, 9.3906082E-005
 9.9750000E+001, 4.0914451E+002, 4.0539952E+002, 2.6848240E+000, 4.4656674E+001, 7.3275527E+001, 8.9549048E-001, 1.9535977E-001, 7.5688461E-003, 1.9471737E-005, 3.9399403E-009, 1.4488012E-002, 2.9676408E-009, 7.8234597E-001, 1.8972124E-005, 9.1051023E-005
