cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 2.4617347E+001, 1.1048864E+003, 1.1150240E+003, 3.3383412E+000, 1.3361372E+002, 2.3690929E+002, 1.0504767E+000, 7.9315086E-002, 6.0011364E-002, 9.8812835E-003, 2.8284619E-002, 9.5006218E-002, 8.6396241E-003, 7.1381180E-001, 9.7078691E-003, 2.1297749E-003
 2.6647959E+001, 1.0990052E+003, 1.1058717E+003, 3.4350617E+000, 1.4150313E+002, 2.5072372E+002, 1.1284024E+000, 8.2833017E-002, 5.9067418E-002, 9.1385748E-003, 2.4722002E-002, 9.3072000E-002, 7.9817184E-003, 7.1841068E-001, 8.9921185E-003, 2.0162071E-003
 2.8678571E+001, 1.0916024E+003, 1.0952590E+003, 3.5224402E+000, 1.5052846E+002, 2.6470261E+002, 1.1966550E+000, 8.6464540E-002, 5.8022289E-002, 8.4088268E-003, 2.1418199E-002, 9.1009300E-002, 7.3355769E-003, 7.2284076E-001, 8.2868306E-003, 1.9027878E-003
 3.0709184E+001, 1.0829471E+003, 1.0835012E+003, 3.6032653E+000, 1.5931361E+002, 2.7776378E+002, 1.2508414E+000, 9.0154429E-002, 5.6931501E-002, 7.6582553E-003, 1.8375376E-002, 8.8864559E-002, 6.6710353E-003, 7.2712670E-001, 7.5574768E-003, 1.7852393E-003
 3.2739796E+001, 1.0716280E+003, 1.0690055E+003, 3.6766332E+000, 1.6798347E+002, 2.8971608E+002, 1.2917184E+000, 9.4075485E-002, 5.5655924E-002, 6.9465008E-003, 1.5590735E-002, 8.6499381E-002, 6.0414429E-003, 7.3124725E-001, 6.8653236E-003, 1.6706390E-003
 3.4770408E+001, 1.0579775E+003, 1.0519615E+003, 3.7391072E+000, 1.7771324E+002, 3.0231878E+002, 1.3268474E+000, 9.8203116E-002, 5.4204731E-002, 6.2777301E-003, 1.3073429E-002, 8.3929980E-002, 5.4504812E-003, 7.3518295E-001, 6.2138714E-003, 1.5596241E-003
 3.6801020E+001, 1.0422327E+003, 1.0328451E+003, 3.7887868E+000, 1.8829550E+002, 3.1486078E+002, 1.3605305E+000, 1.0247041E-001, 5.2626666E-002, 5.6289713E-003, 1.0868745E-002, 8.1202835E-002, 4.8776132E-003, 7.3890994E-001, 5.5795324E-003, 1.4493837E-003
 3.8831633E+001, 1.0236034E+003, 1.0109194E+003, 3.8274515E+000, 1.9870886E+002, 3.2619796E+002, 1.3875987E+000, 1.0696631E-001, 5.0871702E-002, 5.0013750E-003, 8.9831955E-003, 7.8250290E-002, 4.3239824E-003, 7.4244925E-001, 4.9632969E-003, 1.3394163E-003
 4.0862245E+001, 1.0025655E+003, 9.8648893E+002, 3.8586730E+000, 2.0806881E+002, 3.3631573E+002, 1.4044924E+000, 1.1157628E-001, 4.8983357E-002, 4.4241885E-003, 7.3866102E-003, 7.5157920E-002, 3.8154813E-003, 7.4575030E-001, 4.3949463E-003, 1.2345726E-003
 4.2892857E+001, 9.8036360E+002, 9.6116305E+002, 3.8856129E+000, 2.1553643E+002, 3.4408497E+002, 1.4109535E+000, 1.1613276E-001, 4.7065057E-002, 3.8913228E-003, 6.0124726E-003, 7.2062544E-002, 3.3464484E-003, 7.4881766E-001, 3.8697678E-003, 1.1354888E-003
 4.4923469E+001, 9.5614709E+002, 9.3430948E+002, 3.9049234E+000, 2.2054504E+002, 3.4836908E+002, 1.4124526E+000, 1.2077451E-001, 4.5062104E-002, 3.3751117E-003, 4.8627475E-003, 6.8864756E-002, 2.8924234E-003, 7.5172769E-001, 3.3588912E-003, 1.0372994E-003
 4.6954082E+001, 9.3018302E+002, 9.0606699E+002, 3.9189540E+000, 2.2355940E+002, 3.5029652E+002, 1.4015073E+000, 1.2545522E-001, 4.2977655E-002, 2.9076315E-003, 3.9167424E-003, 6.5597204E-002, 2.4819108E-003, 7.5444021E-001, 2.8955315E-003, 9.4486225E-004
 4.8984694E+001, 9.0356086E+002, 8.7742841E+002, 3.9258321E+000, 2.2495182E+002, 3.5020859E+002, 1.3878462E+000, 1.3003584E-001, 4.0898441E-002, 2.4757434E-003, 3.1652339E-003, 6.2367361E-002, 2.1030228E-003, 7.5693613E-001, 2.4657832E-003, 8.5725894E-004
 5.1015306E+001, 8.6215928E+002, 8.3386689E+002, 3.9265777E+000, 2.2319369E+002, 3.4456269E+002, 1.3727724E+000, 1.3674029E-001, 3.7781672E-002, 1.9000233E-003, 2.3337820E-003, 5.7587666E-002, 1.5987850E-003, 7.6032327E-001, 1.8916943E-003, 7.3590173E-004
 5.3045918E+001, 8.3382551E+002, 8.0471435E+002, 3.9218765E+000, 2.1951491E+002, 3.3747873E+002, 1.3556552E+000, 1.4108897E-001, 3.5700315E-002, 1.5871966E-003, 1.9141066E-003, 5.4458306E-002, 1.3257339E-003, 7.6235644E-001, 1.5799097E-003, 6.6511857E-004
 5.5076531E+001, 8.0589759E+002, 7.7633122E+002, 3.9099023E+000, 2.1480994E+002, 3.2922879E+002, 1.3409883E+000, 1.4526001E-001, 3.3674430E-002, 1.3188445E-003, 1.5592161E-003, 5.1443931E-002, 1.0920820E-003, 7.6423167E-001, 1.3124631E-003, 6.0140617E-004
 5.7107143E+001, 7.7875823E+002, 7.4913562E+002, 3.8913838E+000, 2.0976767E+002, 3.2031712E+002, 1.3307313E+000, 1.4921398E-001, 3.1726703E-002, 1.0941734E-003, 1.2637084E-003, 4.8574995E-002, 8.9706918E-004, 7.6594180E-001, 1.0885404E-003, 5.4493418E-004
 5.9137755E+001, 7.5291271E+002, 7.2336823E+002, 3.8725533E+000, 2.0433447E+002, 3.1133648E+002, 1.3197619E+000, 1.5290782E-001, 2.9886952E-002, 9.0724619E-004, 1.0112655E-003, 4.5887249E-002, 7.3534609E-004, 7.6749305E-001, 9.0229057E-004, 4.9524129E-004
 6.1168367E+001, 7.2790269E+002, 6.9888857E+002, 3.8514707E+000, 1.9814824E+002, 3.0135775E+002, 1.3091152E+000, 1.5637029E-001, 2.8154720E-002, 7.3713437E-004, 8.0826696E-004, 4.3361623E-002, 5.8831083E-004, 7.6891630E-001, 7.3260510E-004, 4.4926265E-004
 6.3198980E+001, 7.0439875E+002, 6.7629541E+002, 3.8274369E+000, 1.9110273E+002, 2.9035532E+002, 1.2992236E+000, 1.5951302E-001, 2.6567853E-002, 5.9846816E-004, 6.4699349E-004, 4.1062952E-002, 4.6887678E-004, 7.7017143E-001, 5.9444802E-004, 4.0962448E-004
 6.5229592E+001, 6.8273472E+002, 6.5589518E+002, 3.8044945E+000, 1.8309306E+002, 2.7830765E+002, 1.2823746E+000, 1.6232249E-001, 2.5136195E-002, 4.8904385E-004, 5.2044577E-004, 3.9002830E-002, 3.7506139E-004, 7.7126217E-001, 4.8551728E-004, 3.7611966E-004
 6.7260204E+001, 6.6295607E+002, 6.3744979E+002, 3.7828691E+000, 1.7530109E+002, 2.6653449E+002, 1.2631445E+000, 1.6482609E-001, 2.3849585E-002, 4.0335462E-004, 4.2363029E-004, 3.7162492E-002, 3.0199420E-004, 7.7220754E-001, 4.0020963E-004, 3.4782502E-004
 6.9290816E+001, 6.4531949E+002, 6.2107559E+002, 3.7630050E+000, 1.6827411E+002, 2.5569790E+002, 1.2435688E+000, 1.6704025E-001, 2.2706171E-002, 3.3462675E-004, 3.3961339E-004, 3.5533504E-002, 2.4365862E-004, 7.7303345E-001, 3.3184761E-004, 3.2375857E-004
 7.1321429E+001, 6.2932058E+002, 6.0621166E+002, 3.7423613E+000, 1.6111242E+002, 2.4516554E+002, 1.2289072E+000, 1.6904889E-001, 2.1660293E-002, 2.8290895E-004, 2.6782020E-004, 3.4053262E-002, 2.0020799E-004, 7.7376592E-001, 2.8056412E-004, 3.0336711E-004
 7.3352041E+001, 6.1469332E+002, 5.9270470E+002, 3.7203885E+000, 1.5404051E+002, 2.3502094E+002, 1.2158126E+000, 1.7087370E-001, 2.0708089E-002, 2.3777917E-004, 2.0817136E-004, 3.2707295E-002, 1.6238761E-004, 7.7442497E-001, 2.3569773E-004, 2.8506661E-004
 7.5382653E+001, 6.0060981E+002, 5.7989988E+002, 3.7004406E+000, 1.4663296E+002, 2.2451086E+002, 1.2000440E+000, 1.7260393E-001, 1.9803062E-002, 1.9704289E-004, 1.5696614E-004, 3.1429890E-002, 1.2835884E-004, 7.7504337E-001, 1.9517244E-004, 2.6797626E-004
 7.7413265E+001, 5.8671583E+002, 5.6745945E+002, 3.6806057E+000, 1.3900157E+002, 2.1337030E+002, 1.1819062E+000, 1.7427331E-001, 1.8925235E-002, 1.6223239E-004, 1.1822943E-004, 3.0194971E-002, 9.9531852E-005, 7.7562657E-001, 1.6055113E-004, 2.5207137E-004
 7.9443878E+001, 5.7316041E+002, 5.5540326E+002, 3.6584565E+000, 1.3118269E+002, 2.0175415E+002, 1.1695776E+000, 1.7587434E-001, 1.8078939E-002, 1.3310206E-004, 9.1311287E-005, 2.9008265E-002, 7.5677895E-005, 7.7617307E-001, 1.3156594E-004, 2.3737047E-004
 8.1474490E+001, 5.6018754E+002, 5.4379331E+002, 3.6333761E+000, 1.2366072E+002, 1.9064363E+002, 1.1593416E+000, 1.7739346E-001, 1.7271043E-002, 1.1096219E-004, 7.2050376E-005, 2.7880365E-002, 5.7945119E-005, 7.7668005E-001, 1.0954223E-004, 2.2415606E-004
 8.3505102E+001, 5.4799874E+002, 5.3290187E+002, 3.5850519E+000, 1.1654409E+002, 1.8006935E+002, 1.1461736E+000, 1.7881345E-001, 1.6513168E-002, 9.3268463E-005, 5.7691011E-005, 2.6824992E-002, 4.4043902E-005, 7.7714748E-001, 9.1937006E-005, 2.1220260E-004
 8.5535714E+001, 5.3682200E+002, 5.2297805E+002, 3.5507850E+000, 1.0994804E+002, 1.7037921E+002, 1.1382320E+000, 1.8010305E-001, 1.5823579E-002, 7.8760797E-005, 4.5665180E-005, 2.5866107E-002, 3.2810160E-005, 7.7756926E-001, 7.7508376E-005, 2.0156051E-004
 8.7566327E+001, 5.2696618E+002, 5.1422292E+002, 3.5213209E+000, 1.0385694E+002, 1.6178676E+002, 1.1245929E+000, 1.8122899E-001, 1.5220733E-002, 6.7158531E-005, 3.4802326E-005, 2.5028791E-002, 2.3949936E-005, 7.7793642E-001, 6.5992362E-005, 1.9242056E-004
 8.9596939E+001, 5.1798391E+002, 5.0613936E+002, 3.4910922E+000, 9.8038803E+001, 1.5393811E+002, 1.1155217E+000, 1.8224861E-001, 1.4673356E-002, 5.8312240E-005, 2.6682514E-005, 2.4269998E-002, 1.7405778E-005, 7.7826555E-001, 5.7226397E-005, 1.8436893E-004
 9.1627551E+001, 5.0983869E+002, 4.9872594E+002, 3.4648746E+000, 9.3232846E+001, 1.4731434E+002, 1.1017586E+000, 1.8317265E-001, 1.4175638E-002, 5.2299170E-005, 2.0443171E-005, 2.3581826E-002, 1.3260353E-005, 7.7856046E-001, 5.1285357E-005, 1.7734538E-004
 9.3658163E+001, 5.0192216E+002, 4.9156038E+002, 3.4379597E+000, 8.8879096E+001, 1.4097142E+002, 1.0906967E+000, 1.8406631E-001, 1.3693705E-002, 4.7256105E-005, 1.4364910E-005, 2.2916164E-002, 9.9391107E-006, 7.7884472E-001, 4.6306202E-005, 1.7065954E-004
 9.5688776E+001, 4.9410840E+002, 4.8453954E+002, 3.4100392E+000, 8.4554516E+001, 1.3462638E+002, 1.0780007E+000, 1.8494694E-001, 1.3218227E-002, 4.2916197E-005, 9.1450956E-006, 2.2259975E-002, 7.2273382E-006, 7.7912347E-001, 4.2021456E-005, 1.6415488E-004
 9.7719388E+001, 4.8647491E+002, 4.7770760E+002, 3.3850944E+000, 7.9948924E+001, 1.2783824E+002, 1.0591701E+000, 1.8580339E-001, 1.2755173E-002, 3.9192666E-005, 6.2874120E-006, 2.1621367E-002, 5.0335084E-006, 7.7939233E-001, 3.8339259E-005, 1.5788916E-004
 9.9750000E+001, 4.7941164E+002, 4.7133127E+002, 3.3598793E+000, 7.5652569E+001, 1.2135635E+002, 1.0427819E+000, 1.8659696E-001, 1.2325181E-002, 3.6781437E-005, 4.9062902E-006, 2.1029269E-002, 3.9264871E-006, 7.7963922E-001, 3.5963898E-005, 1.5222281E-004
