cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 5.5000000E+001, 1.0412818E+003, 1.0170175E+003, 4.1624713E+000, 1.9438367E+002, 3.3939099E+002, 1.2419986E+000, 1.0640512E-001, 6.3419303E-002, 6.0557400E-003, 1.0891173E-002, 7.2661303E-002, 3.7010550E-003, 7.3392699E-001, 5.8182790E-003, 1.2153572E-003
 5.7000000E+001, 1.0300571E+003, 1.0041023E+003, 4.1455338E+000, 1.9751083E+002, 3.4242431E+002, 1.2774980E+000, 1.0884320E-001, 6.2154110E-002, 5.6872079E-003, 1.0002900E-002, 7.1145956E-002, 3.4724048E-003, 7.3587565E-001, 5.4677996E-003, 1.1662066E-003
 5.9000000E+001, 9.9465097E+002, 9.6482288E+002, 4.1217578E+000, 2.0487460E+002, 3.4737613E+002, 1.3078536E+000, 1.1609366E-001, 5.8347898E-002, 4.6007111E-003, 7.6273020E-003, 6.6599624E-002, 2.7984052E-003, 7.4147155E-001, 4.4306090E-003, 1.0199766E-003
 6.1000000E+001, 9.7053648E+002, 9.3842930E+002, 4.0985771E+000, 2.0675189E+002, 3.4786718E+002, 1.3281421E+000, 1.2072024E-001, 5.5855003E-002, 3.9706603E-003, 6.2652343E-003, 6.3671484E-002, 2.4079379E-003, 7.4486250E-001, 3.8291486E-003, 9.3248133E-004
 6.3000000E+001, 9.4505963E+002, 9.1096850E+002, 4.0782885E+000, 2.0813990E+002, 3.4704396E+002, 1.3375703E+000, 1.2528455E-001, 5.3330480E-002, 3.4123819E-003, 5.0825513E-003, 6.0754579E-002, 2.0623703E-003, 7.4802282E-001, 3.2955832E-003, 8.5189450E-004
 6.5000000E+001, 9.1874468E+002, 8.8318542E+002, 4.0527148E+000, 2.0963021E+002, 3.4517415E+002, 1.3445310E+000, 1.2970036E-001, 5.0843761E-002, 2.9024958E-003, 4.1093059E-003, 5.7905244E-002, 1.7469974E-003, 7.5092528E-001, 2.8060713E-003, 7.7625914E-004
 6.7000000E+001, 9.0533656E+002, 8.6918175E+002, 4.0171410E+000, 2.1058044E+002, 3.4414222E+002, 1.3636391E+000, 1.3185726E-001, 4.9607470E-002, 2.6739142E-003, 3.6900499E-003, 5.6503774E-002, 1.6057775E-003, 7.5228030E-001, 2.5864399E-003, 7.4117181E-004
 6.9000000E+001, 8.6639461E+002, 8.2865358E+002, 3.9817089E+000, 2.1256258E+002, 3.4045636E+002, 1.3794781E+000, 1.3790090E-001, 4.6077378E-002, 2.1040139E-003, 2.6475088E-003, 5.2552459E-002, 1.2542825E-003, 7.5590432E-001, 2.0388523E-003, 6.4947467E-004
 7.1000000E+001, 8.4171800E+002, 8.0398843E+002, 3.9483886E+000, 2.1242548E+002, 3.3598945E+002, 1.3819590E+000, 1.4157563E-001, 4.3908655E-002, 1.7748904E-003, 2.0892036E-003, 5.0137563E-002, 1.0514633E-003, 7.5803479E-001, 1.7218617E-003, 5.9517960E-004
 7.3000000E+001, 8.1542211E+002, 7.7842253E+002, 3.9084044E+000, 2.1002179E+002, 3.2839968E+002, 1.3756825E+000, 1.4538957E-001, 4.1629681E-002, 1.4466870E-003, 1.6456160E-003, 4.7610190E-002, 8.4936554E-004, 7.6013467E-001, 1.4038411E-003, 5.3963550E-004
 7.5000000E+001, 7.8802336E+002, 7.5209142E+002, 3.8612383E+000, 2.0338893E+002, 3.1690057E+002, 1.3669427E+000, 1.4922512E-001, 3.9292820E-002, 1.1598186E-003, 1.3129885E-003, 4.5048751E-002, 6.7317900E-004, 7.6211767E-001, 1.1252124E-003, 4.8770905E-004
 7.7000000E+001, 7.6163623E+002, 7.2720353E+002, 3.8123453E+000, 1.9611738E+002, 3.0411396E+002, 1.3591696E+000, 1.5274666E-001, 3.7109662E-002, 9.4364276E-004, 1.0494188E-003, 4.2687561E-002, 5.4097099E-004, 7.6385584E-001, 9.1560128E-004, 4.4464198E-004
 7.9000000E+001, 7.3735360E+002, 7.0467183E+002, 3.7687089E+000, 1.8919674E+002, 2.9174319E+002, 1.3493345E+000, 1.5588621E-001, 3.5145187E-002, 7.7473455E-004, 8.2954241E-004, 4.0578619E-002, 4.3801451E-004, 7.6536810E-001, 7.5209544E-004, 4.0859260E-004
 8.1000000E+001, 7.1508751E+002, 6.8430479E+002, 3.7254156E+000, 1.8147168E+002, 2.7910771E+002, 1.3414017E+000, 1.5871781E-001, 3.3366871E-002, 6.2919205E-004, 6.4517730E-004, 3.8674004E-002, 3.4941415E-004, 7.6671454E-001, 6.1111051E-004, 3.7670762E-004
 8.3000000E+001, 7.0468826E+002, 6.7485058E+002, 3.6856404E+000, 1.7785935E+002, 2.7313073E+002, 1.3326481E+000, 1.6001552E-001, 3.2548960E-002, 5.6647195E-004, 5.6238206E-004, 3.7800600E-002, 3.1130123E-004, 7.6732594E-001, 5.5039712E-004, 3.6248774E-004
 8.5000000E+001, 6.7419234E+002, 6.4710254E+002, 3.6518959E+000, 1.6723500E+002, 2.5546226E+002, 1.3227613E+000, 1.6378866E-001, 3.0155370E-002, 3.9950587E-004, 3.5827005E-004, 3.5254678E-002, 2.1012888E-004, 7.6906044E-001, 3.8853690E-004, 3.2255416E-004
 8.7000000E+001, 6.5420676E+002, 6.2908789E+002, 3.6183240E+000, 1.5985596E+002, 2.4325502E+002, 1.3059116E+000, 1.6621694E-001, 2.8596722E-002, 3.1266106E-004, 2.5789815E-004, 3.3610199E-002, 1.5792252E-004, 7.7013167E-001, 3.0425186E-004, 2.9880878E-004
 8.9000000E+001, 6.4452593E+002, 6.2043705E+002, 3.5806718E+000, 1.5637219E+002, 2.3720850E+002, 1.2884992E+000, 1.6737156E-001, 2.7849187E-002, 2.7940932E-004, 2.1733539E-004, 3.2826648E-002, 1.3813374E-004, 7.7062695E-001, 2.7201400E-004, 2.8829955E-004
 9.1000000E+001, 6.1731129E+002, 5.9652489E+002, 3.5477928E+000, 1.4590136E+002, 2.1905418E+002, 1.2633998E+000, 1.7056193E-001, 2.5772423E-002, 1.9967686E-004, 1.2704344E-004, 3.0657538E-002, 9.1061189E-005, 7.7196644E-001, 1.9456428E-004, 2.6039387E-004
 9.3000000E+001, 6.0885579E+002, 5.8919826E+002, 3.5134001E+000, 1.4215226E+002, 2.1278659E+002, 1.2415249E+000, 1.7154241E-001, 2.5131767E-002, 1.7728810E-004, 1.0636328E-004, 2.9989725E-002, 7.7919709E-005, 7.7237072E-001, 1.7275561E-004, 2.5200451E-004
 9.5000000E+001, 5.8526748E+002, 5.6864739E+002, 3.4792283E+000, 1.3006560E+002, 1.9384293E+002, 1.2228409E+000, 1.7428275E-001, 2.3332007E-002, 1.2486590E-004, 6.5461264E-005, 2.8120066E-002, 4.7547861E-005, 7.7347730E-001, 1.2161543E-004, 2.2951595E-004
 9.7000000E+001, 5.7795091E+002, 5.6217942E+002, 3.4409620E+000, 1.2621414E+002, 1.8798738E+002, 1.2088549E+000, 1.7513664E-001, 2.2767480E-002, 1.1346879E-004, 5.5590746E-005, 2.7536715E-002, 4.1174964E-005, 7.7381455E-001, 1.1052768E-004, 2.2299620E-004
 9.9000000E+001, 5.6437217E+002, 5.4988947E+002, 3.4021773E+000, 1.1952605E+002, 1.7789923E+002, 1.1933723E+000, 1.7673804E-001, 2.1705406E-002, 9.6108959E-005, 4.1666362E-005, 2.6441725E-002, 3.1736637E-005, 7.7443929E-001, 9.3627696E-005, 2.1115564E-004
