s,kg/m2/s,kW/m2,kW/m2,C,C,m/s
 7.1856357E+000, 1.3899984E-002, 1.8921518E+001, 2.2605537E-002, 7.8399928E+001, 7.8399928E+001, 2.6584866E+000
 7.1873768E+000, 1.3899984E-002, 1.8922150E+001, 2.2606293E-002, 7.8399929E+001, 7.8399929E+001, 2.6382493E+000
 7.1891179E+000, 1.3899984E-002, 1.8922022E+001, 2.2606139E-002, 7.8399929E+001, 7.8399929E+001, 2.6160390E+000
 7.1908590E+000, 1.3899984E-002, 1.8923187E+001, 2.2607532E-002, 7.8399929E+001, 7.8399929E+001, 2.5872837E+000
 7.1926002E+000, 1.3899984E-002, 1.8923816E+001, 2.2608283E-002, 7.8399929E+001, 7.8399929E+001, 2.5634482E+000
 7.1943413E+000, 1.3899984E-002, 1.8924023E+001, 2.2608530E-002, 7.8399930E+001, 7.8399930E+001, 2.5427637E+000
 7.1960824E+000, 1.3899984E-002, 1.8923856E+001, 2.2608331E-002, 7.8399930E+001, 7.8399930E+001, 2.5153578E+000
 7.1978236E+000, 1.3899984E-002, 1.8908524E+001, 2.2590014E-002, 7.8399930E+001, 7.8399930E+001, 2.4967158E+000
 7.1995647E+000, 1.3899984E-002, 1.8908835E+001, 2.2590385E-002, 7.8399930E+001, 7.8399930E+001, 2.4859057E+000
 7.2013058E+000, 1.3899985E-002, 1.8908767E+001, 2.2590304E-002, 7.8399931E+001, 7.8399931E+001, 2.4759640E+000
 7.2030469E+000, 1.3899985E-002, 1.8909340E+001, 2.2590989E-002, 7.8399931E+001, 7.8399931E+001, 2.4792809E+000
 7.2047881E+000, 1.3899985E-002, 1.8909523E+001, 2.2591207E-002, 7.8399931E+001, 7.8399931E+001, 2.4818773E+000
 7.2065292E+000, 1.3899985E-002, 1.8909866E+001, 2.2591617E-002, 7.8399931E+001, 7.8399931E+001, 2.4894240E+000
 7.2082703E+000, 1.3899985E-002, 1.8910280E+001, 2.2592111E-002, 7.8399932E+001, 7.8399932E+001, 2.4973915E+000
 7.2100114E+000, 1.3899985E-002, 1.8910775E+001, 2.2592703E-002, 7.8399932E+001, 7.8399932E+001, 2.5151283E+000
 7.2117526E+000, 1.3899985E-002, 1.8910682E+001, 2.2592592E-002, 7.8399932E+001, 7.8399932E+001, 2.5273497E+000
 7.2134937E+000, 1.3899985E-002, 1.8911473E+001, 2.2593537E-002, 7.8399932E+001, 7.8399932E+001, 2.5389090E+000
 7.2152348E+000, 1.3899985E-002, 1.8919588E+001, 2.2603232E-002, 7.8399933E+001, 7.8399933E+001, 2.5524986E+000
 7.2169759E+000, 1.3899985E-002, 1.8919655E+001, 2.2603312E-002, 7.8399933E+001, 7.8399933E+001, 2.5577357E+000
 7.2188912E+000, 1.3899985E-002, 1.8920295E+001, 2.2604077E-002, 7.8399933E+001, 7.8399933E+001, 2.5615971E+000
 7.2208064E+000, 1.3899985E-002, 1.8920445E+001, 2.2604256E-002, 7.8399933E+001, 7.8399933E+001, 2.5568707E+000
 7.2227217E+000, 1.3899985E-002, 1.8921033E+001, 2.2604958E-002, 7.8399934E+001, 7.8399934E+001, 2.5430605E+000
 7.2246369E+000, 1.3899985E-002, 1.8921223E+001, 2.2605185E-002, 7.8399934E+001, 7.8399934E+001, 2.5296488E+000
 7.2265521E+000, 1.3899985E-002, 1.8921387E+001, 2.2605382E-002, 7.8399934E+001, 7.8399934E+001, 2.5062336E+000
 7.2284674E+000, 1.3899985E-002, 1.8921476E+001, 2.2605487E-002, 7.8399934E+001, 7.8399934E+001, 2.4769299E+000
 7.2303826E+000, 1.3899985E-002, 1.8921799E+001, 2.2605874E-002, 7.8399935E+001, 7.8399935E+001, 2.4411347E+000
 7.2322979E+000, 1.3899985E-002, 1.8921585E+001, 2.2605618E-002, 7.8399935E+001, 7.8399935E+001, 2.4068645E+000
 7.2342131E+000, 1.3899986E-002, 1.8921566E+001, 2.2605595E-002, 7.8399935E+001, 7.8399935E+001, 2.3677263E+000
 7.2361283E+000, 1.3899986E-002, 1.8921678E+001, 2.2605729E-002, 7.8399935E+001, 7.8399935E+001, 2.3356997E+000
 7.2377797E+000, 1.3899986E-002, 1.8921825E+001, 2.2605904E-002, 7.8399936E+001, 7.8399936E+001, 2.3147792E+000
 7.2394310E+000, 1.3899986E-002, 1.8921810E+001, 2.2605887E-002, 7.8399936E+001, 7.8399936E+001, 2.2983406E+000
 7.2410824E+000, 1.3899986E-002, 1.8922228E+001, 2.2606386E-002, 7.8399936E+001, 7.8399936E+001, 2.2855358E+000
 7.2427337E+000, 1.3899986E-002, 1.8922056E+001, 2.2606180E-002, 7.8399936E+001, 7.8399936E+001, 2.2769682E+000
 7.2443851E+000, 1.3899986E-002, 1.8922299E+001, 2.2606471E-002, 7.8399936E+001, 7.8399936E+001, 2.2712851E+000
 7.2460364E+000, 1.3899986E-002, 1.8921947E+001, 2.2606051E-002, 7.8399937E+001, 7.8399937E+001, 2.2682895E+000
 7.2476877E+000, 1.3899986E-002, 1.8921532E+001, 2.2605554E-002, 7.8399937E+001, 7.8399937E+001, 2.2683110E+000
 7.2493391E+000, 1.3899986E-002, 1.8921542E+001, 2.2605566E-002, 7.8399937E+001, 7.8399937E+001, 2.2712148E+000
 7.2509904E+000, 1.3899986E-002, 1.8916607E+001, 2.2599670E-002, 7.8399937E+001, 7.8399937E+001, 2.2757442E+000
 7.2526418E+000, 1.3899986E-002, 1.8916115E+001, 2.2599083E-002, 7.8399937E+001, 7.8399937E+001, 2.2839491E+000
 7.2542931E+000, 1.3899986E-002, 1.8915606E+001, 2.2598475E-002, 7.8399938E+001, 7.8399938E+001, 2.2948140E+000
 7.2559444E+000, 1.3899986E-002, 1.8914805E+001, 2.2597518E-002, 7.8399938E+001, 7.8399938E+001, 2.3080354E+000
 7.2575958E+000, 1.3899986E-002, 1.8913954E+001, 2.2596501E-002, 7.8399938E+001, 7.8399938E+001, 2.3225358E+000
 7.2592471E+000, 1.3899986E-002, 1.8913140E+001, 2.2595529E-002, 7.8399938E+001, 7.8399938E+001, 2.3355790E+000
 7.2608985E+000, 1.3899986E-002, 1.8911391E+001, 2.2593439E-002, 7.8399938E+001, 7.8399938E+001, 2.3469598E+000
 7.2627149E+000, 1.3899986E-002, 1.8910904E+001, 2.2592857E-002, 7.8399939E+001, 7.8399939E+001, 2.3596057E+000
 7.2645314E+000, 1.3899986E-002, 1.8909345E+001, 2.2590995E-002, 7.8399939E+001, 7.8399939E+001, 2.3716864E+000
 7.2663479E+000, 1.3899986E-002, 1.8907376E+001, 2.2588642E-002, 7.8399939E+001, 7.8399939E+001, 2.3860587E+000
 7.2681644E+000, 1.3899986E-002, 1.8878262E+001, 2.2553860E-002, 7.8399939E+001, 7.8399939E+001, 2.3897750E+000
 7.2699808E+000, 1.3899987E-002, 1.8876480E+001, 2.2551731E-002, 7.8399940E+001, 7.8399940E+001, 2.3946456E+000
 7.2717973E+000, 1.3899987E-002, 1.8874687E+001, 2.2549589E-002, 7.8399940E+001, 7.8399940E+001, 2.3971289E+000
 7.2736138E+000, 1.3899987E-002, 1.8872730E+001, 2.2547251E-002, 7.8399940E+001, 7.8399940E+001, 2.3968661E+000
 7.2754303E+000, 1.3899987E-002, 1.8870787E+001, 2.2544929E-002, 7.8399940E+001, 7.8399940E+001, 2.3910393E+000
 7.2772468E+000, 1.3899987E-002, 1.8868639E+001, 2.2542363E-002, 7.8399940E+001, 7.8399940E+001, 2.3967450E+000
 7.2788455E+000, 1.3899987E-002, 1.8866937E+001, 2.2540330E-002, 7.8399941E+001, 7.8399941E+001, 2.3986235E+000
 7.2804442E+000, 1.3899987E-002, 1.8865049E+001, 2.2538073E-002, 7.8399941E+001, 7.8399941E+001, 2.3930066E+000
 7.2820429E+000, 1.3899987E-002, 1.8863322E+001, 2.2536011E-002, 7.8399941E+001, 7.8399941E+001, 2.3836702E+000
 7.2836416E+000, 1.3899987E-002, 1.8861398E+001, 2.2533712E-002, 7.8399941E+001, 7.8399941E+001, 2.3712911E+000
 7.2852404E+000, 1.3899987E-002, 1.8817021E+001, 2.2480695E-002, 7.8399941E+001, 7.8399941E+001, 2.3576520E+000
 7.2868391E+000, 1.3899987E-002, 1.8814977E+001, 2.2478253E-002, 7.8399942E+001, 7.8399942E+001, 2.3434049E+000
 7.2884378E+000, 1.3899987E-002, 1.8812732E+001, 2.2475570E-002, 7.8399942E+001, 7.8399942E+001, 2.3300400E+000
 7.2900365E+000, 1.3899987E-002, 1.8810475E+001, 2.2472874E-002, 7.8399942E+001, 7.8399942E+001, 2.3129420E+000
 7.2916353E+000, 1.3899987E-002, 1.8808126E+001, 2.2470068E-002, 7.8399942E+001, 7.8399942E+001, 2.2981504E+000
 7.2932340E+000, 1.3899987E-002, 1.8805808E+001, 2.2467299E-002, 7.8399942E+001, 7.8399942E+001, 2.2827107E+000
 7.2948327E+000, 1.3899987E-002, 1.8803320E+001, 2.2464326E-002, 7.8399942E+001, 7.8399942E+001, 2.2725179E+000
 7.2964314E+000, 1.3899987E-002, 1.8800738E+001, 2.2461242E-002, 7.8399943E+001, 7.8399943E+001, 2.2560762E+000
 7.2980302E+000, 1.3899987E-002, 1.8798040E+001, 2.2458018E-002, 7.8399943E+001, 7.8399943E+001, 2.2403062E+000
 7.2996289E+000, 1.3899987E-002, 1.8795256E+001, 2.2454693E-002, 7.8399943E+001, 7.8399943E+001, 2.2222601E+000
 7.3012276E+000, 1.3899987E-002, 1.8739715E+001, 2.2388337E-002, 7.8399943E+001, 7.8399943E+001, 2.2074318E+000
 7.3028263E+000, 1.3899987E-002, 1.8736465E+001, 2.2384454E-002, 7.8399943E+001, 7.8399943E+001, 2.1977711E+000
 7.3044251E+000, 1.3899987E-002, 1.8734022E+001, 2.2381536E-002, 7.8399944E+001, 7.8399944E+001, 2.1871155E+000
 7.3060238E+000, 1.3899987E-002, 1.8731586E+001, 2.2378625E-002, 7.8399944E+001, 7.8399944E+001, 2.1712917E+000
 7.3076225E+000, 1.3899988E-002, 1.8729134E+001, 2.2375696E-002, 7.8399944E+001, 7.8399944E+001, 2.1637017E+000
 7.3092212E+000, 1.3899988E-002, 1.8726165E+001, 2.2372149E-002, 7.8399944E+001, 7.8399944E+001, 2.1560074E+000
 7.3108199E+000, 1.3899988E-002, 1.8723097E+001, 2.2368483E-002, 7.8399944E+001, 7.8399944E+001, 2.1513721E+000
 7.3124187E+000, 1.3899988E-002, 1.8719439E+001, 2.2364114E-002, 7.8399944E+001, 7.8399944E+001, 2.1404238E+000
 7.3140174E+000, 1.3899988E-002, 1.8715722E+001, 2.2359673E-002, 7.8399945E+001, 7.8399945E+001, 2.1402337E+000
 7.3156161E+000, 1.3899988E-002, 1.8712862E+001, 2.2356256E-002, 7.8399945E+001, 7.8399945E+001, 2.1414986E+000
 7.3172148E+000, 1.3899988E-002, 1.8705734E+001, 2.2347740E-002, 7.8399945E+001, 7.8399945E+001, 2.1430696E+000
 7.3188136E+000, 1.3899988E-002, 1.8702852E+001, 2.2344297E-002, 7.8399945E+001, 7.8399945E+001, 2.1476897E+000
 7.3204123E+000, 1.3899988E-002, 1.8700027E+001, 2.2340922E-002, 7.8399945E+001, 7.8399945E+001, 2.1480612E+000
 7.3220110E+000, 1.3899988E-002, 1.8697199E+001, 2.2337543E-002, 7.8399946E+001, 7.8399946E+001, 2.1650490E+000
 7.3236097E+000, 1.3899988E-002, 1.8693805E+001, 2.2333488E-002, 7.8399946E+001, 7.8399946E+001, 2.1674888E+000
 7.3252085E+000, 1.3899988E-002, 1.8690037E+001, 2.2328987E-002, 7.8399946E+001, 7.8399946E+001, 2.1750673E+000
 7.3268072E+000, 1.3899988E-002, 1.8687773E+001, 2.2326282E-002, 7.8399946E+001, 7.8399946E+001, 2.1813555E+000
 7.3284059E+000, 1.3899988E-002, 1.8684557E+001, 2.2322440E-002, 7.8399946E+001, 7.8399946E+001, 2.1867653E+000
 7.3300046E+000, 1.3899988E-002, 1.8681717E+001, 2.2319048E-002, 7.8399946E+001, 7.8399946E+001, 2.1923631E+000
 7.3316034E+000, 1.3899988E-002, 1.8678999E+001, 2.2315801E-002, 7.8399947E+001, 7.8399947E+001, 2.1991053E+000
 7.3332021E+000, 1.3899988E-002, 1.8700845E+001, 2.2341900E-002, 7.8399947E+001, 7.8399947E+001, 2.2061401E+000
 7.3348008E+000, 1.3899988E-002, 1.8698111E+001, 2.2338633E-002, 7.8399947E+001, 7.8399947E+001, 2.2148781E+000
 7.3363995E+000, 1.3899988E-002, 1.8696118E+001, 2.2336253E-002, 7.8399947E+001, 7.8399947E+001, 2.2177521E+000
 7.3379983E+000, 1.3899988E-002, 1.8694226E+001, 2.2333992E-002, 7.8399947E+001, 7.8399947E+001, 2.2226463E+000
 7.3395970E+000, 1.3899988E-002, 1.8692320E+001, 2.2331715E-002, 7.8399947E+001, 7.8399947E+001, 2.2266937E+000
 7.3411957E+000, 1.3899988E-002, 1.8690535E+001, 2.2329582E-002, 7.8399948E+001, 7.8399948E+001, 2.2324939E+000
 7.3427944E+000, 1.3899988E-002, 1.8688224E+001, 2.2326821E-002, 7.8399948E+001, 7.8399948E+001, 2.2353439E+000
 7.3443931E+000, 1.3899988E-002, 1.8686460E+001, 2.2324714E-002, 7.8399948E+001, 7.8399948E+001, 2.2376929E+000
 7.3459919E+000, 1.3899988E-002, 1.8685654E+001, 2.2323751E-002, 7.8399948E+001, 7.8399948E+001, 2.2392742E+000
 7.3475906E+000, 1.3899988E-002, 1.8684106E+001, 2.2321902E-002, 7.8399948E+001, 7.8399948E+001, 2.2361201E+000
 7.3491893E+000, 1.3899989E-002, 1.8715760E+001, 2.2359718E-002, 7.8399948E+001, 7.8399948E+001, 2.2459670E+000
 7.3507880E+000, 1.3899989E-002, 1.8716054E+001, 2.2360070E-002, 7.8399949E+001, 7.8399949E+001, 2.2509817E+000
 7.3523868E+000, 1.3899989E-002, 1.8714651E+001, 2.2358394E-002, 7.8399949E+001, 7.8399949E+001, 2.2603526E+000
 7.3539855E+000, 1.3899989E-002, 1.8713287E+001, 2.2356763E-002, 7.8399949E+001, 7.8399949E+001, 2.2690417E+000
 7.3555842E+000, 1.3899989E-002, 1.8713384E+001, 2.2356880E-002, 7.8399949E+001, 7.8399949E+001, 2.2782524E+000
 7.3571829E+000, 1.3899989E-002, 1.8712633E+001, 2.2355983E-002, 7.8399949E+001, 7.8399949E+001, 2.2878006E+000
 7.3587817E+000, 1.3899989E-002, 1.8711073E+001, 2.2354119E-002, 7.8399949E+001, 7.8399949E+001, 2.2987453E+000
 7.3603804E+000, 1.3899989E-002, 1.8710079E+001, 2.2352932E-002, 7.8399950E+001, 7.8399950E+001, 2.3091041E+000
 7.3619791E+000, 1.3899989E-002, 1.8709673E+001, 2.2352446E-002, 7.8399950E+001, 7.8399950E+001, 2.3191621E+000
 7.3635778E+000, 1.3899989E-002, 1.8708280E+001, 2.2350782E-002, 7.8399950E+001, 7.8399950E+001, 2.3255663E+000
 7.3651766E+000, 1.3899989E-002, 1.8727545E+001, 2.2373798E-002, 7.8399950E+001, 7.8399950E+001, 2.3316792E+000
 7.3667753E+000, 1.3899989E-002, 1.8726180E+001, 2.2372167E-002, 7.8399950E+001, 7.8399950E+001, 2.3373718E+000
 7.3683740E+000, 1.3899989E-002, 1.8725700E+001, 2.2371594E-002, 7.8399950E+001, 7.8399950E+001, 2.3400432E+000
 7.3699727E+000, 1.3899989E-002, 1.8724078E+001, 2.2369656E-002, 7.8399950E+001, 7.8399950E+001, 2.3403007E+000
 7.3717313E+000, 1.3899989E-002, 1.8722734E+001, 2.2368050E-002, 7.8399951E+001, 7.8399951E+001, 2.3400288E+000
 7.3734899E+000, 1.3899989E-002, 1.8722846E+001, 2.2368184E-002, 7.8399951E+001, 7.8399951E+001, 2.3320824E+000
 7.3752485E+000, 1.3899989E-002, 1.8722429E+001, 2.2367686E-002, 7.8399951E+001, 7.8399951E+001, 2.3195361E+000
 7.3770071E+000, 1.3899989E-002, 1.8722575E+001, 2.2367861E-002, 7.8399951E+001, 7.8399951E+001, 2.3014335E+000
 7.3787657E+000, 1.3899989E-002, 1.8722648E+001, 2.2367948E-002, 7.8399951E+001, 7.8399951E+001, 2.2855633E+000
 7.3805243E+000, 1.3899989E-002, 1.8722173E+001, 2.2367381E-002, 7.8399952E+001, 7.8399952E+001, 2.2610187E+000
 7.3822829E+000, 1.3899989E-002, 1.8766890E+001, 2.2420804E-002, 7.8399952E+001, 7.8399952E+001, 2.2310043E+000
 7.3840415E+000, 1.3899989E-002, 1.8766950E+001, 2.2420875E-002, 7.8399952E+001, 7.8399952E+001, 2.1981157E+000
 7.3856107E+000, 1.3899989E-002, 1.8767123E+001, 2.2421082E-002, 7.8399952E+001, 7.8399952E+001, 2.1668142E+000
 7.3871799E+000, 1.3899989E-002, 1.8767092E+001, 2.2421045E-002, 7.8399952E+001, 7.8399952E+001, 2.1340294E+000
 7.3887492E+000, 1.3899989E-002, 1.8767700E+001, 2.2421771E-002, 7.8399952E+001, 7.8399952E+001, 2.1072376E+000
 7.3903184E+000, 1.3899989E-002, 1.8767729E+001, 2.2421806E-002, 7.8399952E+001, 7.8399952E+001, 2.0748959E+000
 7.3918876E+000, 1.3899989E-002, 1.8767582E+001, 2.2421630E-002, 7.8399953E+001, 7.8399953E+001, 2.0449440E+000
 7.3934569E+000, 1.3899989E-002, 1.8768111E+001, 2.2422262E-002, 7.8399953E+001, 7.8399953E+001, 2.0149518E+000
 7.3950261E+000, 1.3899990E-002, 1.8769409E+001, 2.2423813E-002, 7.8399953E+001, 7.8399953E+001, 1.9905981E+000
 7.3965953E+000, 1.3899990E-002, 1.8769130E+001, 2.2423479E-002, 7.8399953E+001, 7.8399953E+001, 1.9662479E+000
 7.3981645E+000, 1.3899990E-002, 1.8814733E+001, 2.2477961E-002, 7.8399953E+001, 7.8399953E+001, 1.9434371E+000
 7.3997338E+000, 1.3899990E-002, 1.8815063E+001, 2.2478356E-002, 7.8399953E+001, 7.8399953E+001, 1.9279953E+000
 7.4013030E+000, 1.3899990E-002, 1.8815778E+001, 2.2479210E-002, 7.8399953E+001, 7.8399953E+001, 1.9112270E+000
 7.4028722E+000, 1.3899990E-002, 1.8816508E+001, 2.2480082E-002, 7.8399954E+001, 7.8399954E+001, 1.8983796E+000
 7.4044414E+000, 1.3899990E-002, 1.8817301E+001, 2.2481029E-002, 7.8399954E+001, 7.8399954E+001, 1.8891683E+000
 7.4060107E+000, 1.3899990E-002, 1.8817195E+001, 2.2480903E-002, 7.8399954E+001, 7.8399954E+001, 1.8832363E+000
 7.4075799E+000, 1.3899990E-002, 1.8818831E+001, 2.2482857E-002, 7.8399954E+001, 7.8399954E+001, 1.8825150E+000
 7.4093060E+000, 1.3899990E-002, 1.8819691E+001, 2.2483885E-002, 7.8399954E+001, 7.8399954E+001, 1.8858171E+000
 7.4110322E+000, 1.3899990E-002, 1.8820814E+001, 2.2485227E-002, 7.8399954E+001, 7.8399954E+001, 1.8891427E+000
 7.4127583E+000, 1.3899990E-002, 1.8822070E+001, 2.2486727E-002, 7.8399955E+001, 7.8399955E+001, 1.8975114E+000
 7.4144845E+000, 1.3899990E-002, 1.8863990E+001, 2.2536808E-002, 7.8399955E+001, 7.8399955E+001, 1.9062008E+000
 7.4162106E+000, 1.3899990E-002, 1.8863709E+001, 2.2536473E-002, 7.8399955E+001, 7.8399955E+001, 1.9183801E+000
 7.4179368E+000, 1.3899990E-002, 1.8864104E+001, 2.2536945E-002, 7.8399955E+001, 7.8399955E+001, 1.9339945E+000
 7.4196629E+000, 1.3899990E-002, 1.8865165E+001, 2.2538213E-002, 7.8399955E+001, 7.8399955E+001, 1.9499227E+000
 7.4213891E+000, 1.3899990E-002, 1.8865304E+001, 2.2538379E-002, 7.8399955E+001, 7.8399955E+001, 1.9691759E+000
 7.4231152E+000, 1.3899990E-002, 1.8865788E+001, 2.2538958E-002, 7.8399955E+001, 7.8399955E+001, 1.9914374E+000
 7.4248414E+000, 1.3899990E-002, 1.8867296E+001, 2.2540758E-002, 7.8399956E+001, 7.8399956E+001, 2.0139786E+000
 7.4265675E+000, 1.3899990E-002, 1.8868239E+001, 2.2541885E-002, 7.8399956E+001, 7.8399956E+001, 2.0387911E+000
 7.4282937E+000, 1.3899990E-002, 1.8868255E+001, 2.2541904E-002, 7.8399956E+001, 7.8399956E+001, 2.0637641E+000
 7.4300198E+000, 1.3899990E-002, 1.8868374E+001, 2.2542047E-002, 7.8399956E+001, 7.8399956E+001, 2.0922071E+000
 7.4317460E+000, 1.3899990E-002, 1.8921921E+001, 2.2606019E-002, 7.8399956E+001, 7.8399956E+001, 2.1179610E+000
 7.4334721E+000, 1.3899990E-002, 1.8922900E+001, 2.2607189E-002, 7.8399956E+001, 7.8399956E+001, 2.1450503E+000
 7.4351983E+000, 1.3899990E-002, 1.8925227E+001, 2.2609969E-002, 7.8399957E+001, 7.8399957E+001, 2.1724659E+000
 7.4369244E+000, 1.3899990E-002, 1.8925368E+001, 2.2610137E-002, 7.8399957E+001, 7.8399957E+001, 2.1962727E+000
 7.4386506E+000, 1.3899990E-002, 1.8925072E+001, 2.2609783E-002, 7.8399957E+001, 7.8399957E+001, 2.2165070E+000
 7.4403767E+000, 1.3899990E-002, 1.8926138E+001, 2.2611057E-002, 7.8399957E+001, 7.8399957E+001, 2.2403230E+000
 7.4421029E+000, 1.3899990E-002, 1.8927092E+001, 2.2612196E-002, 7.8399957E+001, 7.8399957E+001, 2.2624814E+000
 7.4438290E+000, 1.3899990E-002, 1.8926773E+001, 2.2611816E-002, 7.8399957E+001, 7.8399957E+001, 2.2862335E+000
 7.4455552E+000, 1.3899991E-002, 1.8928471E+001, 2.2613844E-002, 7.8399957E+001, 7.8399957E+001, 2.3087347E+000
 7.4472813E+000, 1.3899991E-002, 1.8929640E+001, 2.2615240E-002, 7.8399958E+001, 7.8399958E+001, 2.3313074E+000
 7.4490075E+000, 1.3899991E-002, 1.8977333E+001, 2.2672220E-002, 7.8399958E+001, 7.8399958E+001, 2.3527935E+000
 7.4507336E+000, 1.3899991E-002, 1.8977436E+001, 2.2672343E-002, 7.8399958E+001, 7.8399958E+001, 2.3711321E+000
 7.4524598E+000, 1.3899991E-002, 1.8978293E+001, 2.2673367E-002, 7.8399958E+001, 7.8399958E+001, 2.3920723E+000
 7.4541859E+000, 1.3899991E-002, 1.8979262E+001, 2.2674524E-002, 7.8399958E+001, 7.8399958E+001, 2.4088411E+000
 7.4559121E+000, 1.3899991E-002, 1.8981223E+001, 2.2676867E-002, 7.8399958E+001, 7.8399958E+001, 2.4244367E+000
 7.4576382E+000, 1.3899991E-002, 1.8982098E+001, 2.2677913E-002, 7.8399958E+001, 7.8399958E+001, 2.4352434E+000
 7.4593644E+000, 1.3899991E-002, 1.8983357E+001, 2.2679417E-002, 7.8399959E+001, 7.8399959E+001, 2.4458335E+000
 7.4610905E+000, 1.3899991E-002, 1.8984953E+001, 2.2681323E-002, 7.8399959E+001, 7.8399959E+001, 2.4587480E+000
 7.4628167E+000, 1.3899991E-002, 1.8984781E+001, 2.2681118E-002, 7.8399959E+001, 7.8399959E+001, 2.4697724E+000
 7.4645428E+000, 1.3899991E-002, 1.8985827E+001, 2.2682367E-002, 7.8399959E+001, 7.8399959E+001, 2.4752535E+000
 7.4662690E+000, 1.3899991E-002, 1.9062747E+001, 2.2774264E-002, 7.8399959E+001, 7.8399959E+001, 2.4858067E+000
 7.4679951E+000, 1.3899991E-002, 1.9065909E+001, 2.2778041E-002, 7.8399959E+001, 7.8399959E+001, 2.4855853E+000
 7.4697213E+000, 1.3899991E-002, 1.9067229E+001, 2.2779618E-002, 7.8399959E+001, 7.8399959E+001, 2.4856709E+000
 7.4714474E+000, 1.3899991E-002, 1.9067944E+001, 2.2780473E-002, 7.8399960E+001, 7.8399960E+001, 2.4771063E+000
 7.4731735E+000, 1.3899991E-002, 1.9070564E+001, 2.2783603E-002, 7.8399960E+001, 7.8399960E+001, 2.4798176E+000
 7.4748997E+000, 1.3899991E-002, 1.9072053E+001, 2.2785382E-002, 7.8399960E+001, 7.8399960E+001, 2.4843298E+000
 7.4766258E+000, 1.3899991E-002, 1.9074930E+001, 2.2788819E-002, 7.8399960E+001, 7.8399960E+001, 2.4932272E+000
 7.4783520E+000, 1.3899991E-002, 1.9077657E+001, 2.2792077E-002, 7.8399960E+001, 7.8399960E+001, 2.5000064E+000
 7.4800781E+000, 1.3899991E-002, 1.9078884E+001, 2.2793543E-002, 7.8399960E+001, 7.8399960E+001, 2.5080953E+000
 7.4819769E+000, 1.3899991E-002, 1.9080540E+001, 2.2795521E-002, 7.8399960E+001, 7.8399960E+001, 2.5245343E+000
 7.4838757E+000, 1.3899991E-002, 1.9126670E+001, 2.2850633E-002, 7.8399961E+001, 7.8399961E+001, 2.5490033E+000
 7.4857744E+000, 1.3899991E-002, 1.9128194E+001, 2.2852454E-002, 7.8399961E+001, 7.8399961E+001, 2.5771257E+000
 7.4876732E+000, 1.3899991E-002, 1.9131137E+001, 2.2855969E-002, 7.8399961E+001, 7.8399961E+001, 2.6083636E+000
 7.4895720E+000, 1.3899991E-002, 1.9132828E+001, 2.2857989E-002, 7.8399961E+001, 7.8399961E+001, 2.6398268E+000
 7.4914707E+000, 1.3899991E-002, 1.9136242E+001, 2.2862069E-002, 7.8399961E+001, 7.8399961E+001, 2.6762528E+000
 7.4933695E+000, 1.3899991E-002, 1.9137781E+001, 2.2863907E-002, 7.8399961E+001, 7.8399961E+001, 2.7155948E+000
 7.4952683E+000, 1.3899991E-002, 1.9140323E+001, 2.2866944E-002, 7.8399961E+001, 7.8399961E+001, 2.7582327E+000
 7.4971670E+000, 1.3899991E-002, 1.9142367E+001, 2.2869386E-002, 7.8399962E+001, 7.8399962E+001, 2.8051029E+000
 7.4990658E+000, 1.3899991E-002, 1.9145357E+001, 2.2872958E-002, 7.8399962E+001, 7.8399962E+001, 2.8525234E+000
 7.5009645E+000, 1.3899992E-002, 1.9147481E+001, 2.2875496E-002, 7.8399962E+001, 7.8399962E+001, 2.8998954E+000
 7.5028633E+000, 1.3899992E-002, 1.9180635E+001, 2.2915105E-002, 7.8399962E+001, 7.8399962E+001, 2.9462232E+000
 7.5047621E+000, 1.3899992E-002, 1.9182709E+001, 2.2917583E-002, 7.8399962E+001, 7.8399962E+001, 2.9929772E+000
 7.5066608E+000, 1.3899992E-002, 1.9186808E+001, 2.2922479E-002, 7.8399962E+001, 7.8399962E+001, 3.0391269E+000
 7.5085596E+000, 1.3899992E-002, 1.9189873E+001, 2.2926142E-002, 7.8399962E+001, 7.8399962E+001, 3.0779795E+000
 7.5104584E+000, 1.3899992E-002, 1.9192145E+001, 2.2928855E-002, 7.8399963E+001, 7.8399963E+001, 3.1080868E+000
 7.5123571E+000, 1.3899992E-002, 1.9195290E+001, 2.2932613E-002, 7.8399963E+001, 7.8399963E+001, 3.1261162E+000
 7.5142559E+000, 1.3899992E-002, 1.9198333E+001, 2.2936249E-002, 7.8399963E+001, 7.8399963E+001, 3.1369054E+000
 7.5161547E+000, 1.3899992E-002, 1.9201850E+001, 2.2940450E-002, 7.8399963E+001, 7.8399963E+001, 3.1371966E+000
 7.5180534E+000, 1.3899992E-002, 1.9204532E+001, 2.2943654E-002, 7.8399963E+001, 7.8399963E+001, 3.1243656E+000
 7.5199522E+000, 1.3899992E-002, 1.9206958E+001, 2.2946553E-002, 7.8399963E+001, 7.8399963E+001, 3.1039165E+000
 7.5218509E+000, 1.3899992E-002, 1.9225992E+001, 2.2969293E-002, 7.8399963E+001, 7.8399963E+001, 3.0684548E+000
 7.5237497E+000, 1.3899992E-002, 1.9228632E+001, 2.2972447E-002, 7.8399964E+001, 7.8399964E+001, 3.0248189E+000
