s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 4.400E+01, 6.677E+01, 6.440E+01, 5.522E+01, 4.805E+01, 4.313E+01, 3.756E+01, 3.246E+01, 2.766E+01, 2.392E+01, 2.023E+01, 1.703E+01, 1.421E+01, 1.186E+01, 9.961E+00, 8.231E+00, 6.757E+00, 5.770E+00, 5.024E+00, 4.234E+00, 3.710E+00, 3.307E+00, 2.950E+00, 2.626E+00, 2.396E+00, 2.186E+00, 2.011E+00, 1.876E+00, 1.754E+00, 1.651E+00, 1.565E+00, 1.477E+00, 1.380E+00, 1.293E+00, 1.225E+00, 1.159E+00, 1.108E+00, 1.027E+00, 9.648E-01, 9.124E-01, 8.556E-01, 8.174E-01, 7.814E-01, 7.555E-01, 7.322E-01, 7.168E-01, 6.963E-01, 6.736E-01, 6.560E-01, 6.395E-01, 6.205E-01, 5.989E+02, 5.989E+02, 5.428E+02, 4.880E+02, 4.404E+02, 3.895E+02, 3.388E+02, 2.920E+02, 2.539E+02, 2.178E+02, 1.840E+02, 1.552E+02, 1.316E+02, 1.127E+02, 9.707E+01, 8.451E+01, 7.506E+01, 6.871E+01, 6.250E+01, 5.796E+01, 5.423E+01, 5.103E+01, 4.818E+01, 4.588E+01, 4.382E+01, 4.212E+01, 4.048E+01, 3.920E+01, 3.813E+01, 3.710E+01, 3.607E+01, 3.497E+01, 3.399E+01, 3.320E+01, 3.230E+01, 3.148E+01, 3.077E+01, 3.022E+01, 2.964E+01, 2.919E+01, 2.881E+01, 2.850E+01, 2.825E+01, 2.803E+01, 2.789E+01, 2.768E+01, 2.744E+01, 2.723E+01, 2.695E+01, 2.675E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.600E+01, 6.926E+01, 6.960E+01, 5.913E+01, 4.840E+01, 3.937E+01, 3.251E+01, 2.710E+01, 2.264E+01, 1.889E+01, 1.600E+01, 1.390E+01, 1.211E+01, 1.062E+01, 9.014E+00, 7.737E+00, 6.683E+00, 5.781E+00, 5.194E+00, 4.516E+00, 3.862E+00, 3.288E+00, 2.868E+00, 2.438E+00, 2.088E+00, 1.809E+00, 1.607E+00, 1.485E+00, 1.367E+00, 1.271E+00, 1.180E+00, 1.125E+00, 1.104E+00, 1.040E+00, 9.819E-01, 9.208E-01, 8.680E-01, 8.230E-01, 8.084E-01, 8.049E-01, 7.932E-01, 7.723E-01, 7.512E-01, 7.230E-01, 6.750E-01, 6.439E-01, 6.183E-01, 5.932E-01, 5.721E-01, 5.439E-01, 5.226E-01, 6.126E+02, 6.078E+02, 5.501E+02, 4.899E+02, 4.359E+02, 3.820E+02, 3.316E+02, 2.859E+02, 2.477E+02, 2.140E+02, 1.838E+02, 1.575E+02, 1.358E+02, 1.168E+02, 1.015E+02, 8.911E+01, 7.936E+01, 7.296E+01, 6.630E+01, 6.094E+01, 5.656E+01, 5.307E+01, 4.978E+01, 4.696E+01, 4.458E+01, 4.271E+01, 4.106E+01, 3.968E+01, 3.849E+01, 3.743E+01, 3.652E+01, 3.562E+01, 3.465E+01, 3.384E+01, 3.293E+01, 3.213E+01, 3.142E+01, 3.095E+01, 3.048E+01, 3.010E+01, 2.971E+01, 2.938E+01, 2.909E+01, 2.867E+01, 2.842E+01, 2.816E+01, 2.788E+01, 2.761E+01, 2.728E+01, 2.706E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+01, 7.394E+01, 7.592E+01, 6.523E+01, 5.553E+01, 4.647E+01, 3.965E+01, 3.386E+01, 2.862E+01, 2.360E+01, 1.963E+01, 1.628E+01, 1.354E+01, 1.125E+01, 9.405E+00, 8.108E+00, 7.090E+00, 6.141E+00, 5.566E+00, 4.860E+00, 4.206E+00, 3.744E+00, 3.303E+00, 2.854E+00, 2.595E+00, 2.350E+00, 2.195E+00, 2.048E+00, 1.905E+00, 1.774E+00, 1.647E+00, 1.495E+00, 1.340E+00, 1.237E+00, 1.172E+00, 1.097E+00, 1.020E+00, 9.437E-01, 8.797E-01, 8.508E-01, 8.240E-01, 8.117E-01, 7.832E-01, 7.389E-01, 7.313E-01, 7.284E-01, 6.896E-01, 6.489E-01, 6.227E-01, 6.089E-01, 5.985E-01, 6.291E+02, 6.308E+02, 5.735E+02, 5.145E+02, 4.566E+02, 4.028E+02, 3.527E+02, 3.067E+02, 2.662E+02, 2.300E+02, 1.974E+02, 1.692E+02, 1.458E+02, 1.260E+02, 1.105E+02, 9.797E+01, 8.741E+01, 8.055E+01, 7.322E+01, 6.694E+01, 6.190E+01, 5.750E+01, 5.301E+01, 4.977E+01, 4.698E+01, 4.497E+01, 4.320E+01, 4.166E+01, 4.027E+01, 3.900E+01, 3.776E+01, 3.651E+01, 3.547E+01, 3.461E+01, 3.364E+01, 3.276E+01, 3.197E+01, 3.142E+01, 3.098E+01, 3.061E+01, 3.031E+01, 3.002E+01, 2.969E+01, 2.940E+01, 2.922E+01, 2.891E+01, 2.857E+01, 2.831E+01, 2.803E+01, 2.782E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+01, 7.292E+01, 7.211E+01, 6.437E+01, 5.556E+01, 4.733E+01, 4.004E+01, 3.379E+01, 2.867E+01, 2.396E+01, 2.015E+01, 1.663E+01, 1.378E+01, 1.124E+01, 9.215E+00, 7.485E+00, 6.118E+00, 4.944E+00, 4.275E+00, 3.633E+00, 3.164E+00, 2.855E+00, 2.622E+00, 2.421E+00, 2.254E+00, 2.106E+00, 2.012E+00, 1.934E+00, 1.843E+00, 1.732E+00, 1.650E+00, 1.559E+00, 1.462E+00, 1.392E+00, 1.357E+00, 1.308E+00, 1.260E+00, 1.199E+00, 1.172E+00, 1.148E+00, 1.114E+00, 1.075E+00, 1.045E+00, 1.009E+00, 9.833E-01, 9.666E-01, 9.374E-01, 9.140E-01, 9.025E-01, 8.980E-01, 8.940E-01, 6.360E+02, 6.331E+02, 5.830E+02, 5.290E+02, 4.754E+02, 4.224E+02, 3.717E+02, 3.244E+02, 2.798E+02, 2.410E+02, 2.048E+02, 1.747E+02, 1.490E+02, 1.277E+02, 1.108E+02, 9.765E+01, 8.680E+01, 7.999E+01, 7.270E+01, 6.663E+01, 6.187E+01, 5.789E+01, 5.413E+01, 5.124E+01, 4.870E+01, 4.684E+01, 4.516E+01, 4.364E+01, 4.216E+01, 4.088E+01, 3.958E+01, 3.825E+01, 3.715E+01, 3.638E+01, 3.545E+01, 3.457E+01, 3.372E+01, 3.315E+01, 3.266E+01, 3.224E+01, 3.185E+01, 3.148E+01, 3.108E+01, 3.077E+01, 3.054E+01, 3.019E+01, 2.985E+01, 2.958E+01, 2.931E+01, 2.910E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.200E+01, 7.430E+01, 7.704E+01, 6.948E+01, 6.196E+01, 5.446E+01, 4.735E+01, 4.060E+01, 3.521E+01, 2.994E+01, 2.499E+01, 2.033E+01, 1.656E+01, 1.356E+01, 1.112E+01, 9.323E+00, 7.868E+00, 6.818E+00, 6.148E+00, 5.386E+00, 4.748E+00, 4.113E+00, 3.562E+00, 3.105E+00, 2.764E+00, 2.520E+00, 2.285E+00, 2.092E+00, 1.942E+00, 1.832E+00, 1.744E+00, 1.645E+00, 1.542E+00, 1.434E+00, 1.349E+00, 1.269E+00, 1.216E+00, 1.153E+00, 1.082E+00, 1.028E+00, 9.784E-01, 9.503E-01, 9.151E-01, 8.714E-01, 8.411E-01, 8.231E-01, 8.044E-01, 7.851E-01, 7.655E-01, 7.375E-01, 7.162E-01, 6.400E+02, 6.461E+02, 6.026E+02, 5.542E+02, 5.032E+02, 4.518E+02, 4.004E+02, 3.533E+02, 3.088E+02, 2.675E+02, 2.277E+02, 1.944E+02, 1.663E+02, 1.427E+02, 1.238E+02, 1.084E+02, 9.594E+01, 8.805E+01, 7.964E+01, 7.280E+01, 6.687E+01, 6.179E+01, 5.728E+01, 5.389E+01, 5.113E+01, 4.885E+01, 4.683E+01, 4.512E+01, 4.363E+01, 4.234E+01, 4.099E+01, 3.959E+01, 3.832E+01, 3.736E+01, 3.632E+01, 3.544E+01, 3.456E+01, 3.386E+01, 3.328E+01, 3.274E+01, 3.232E+01, 3.191E+01, 3.146E+01, 3.110E+01, 3.086E+01, 3.052E+01, 3.017E+01, 2.992E+01, 2.965E+01, 2.944E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+01, 7.944E+01, 7.937E+01, 6.858E+01, 5.936E+01, 5.135E+01, 4.448E+01, 3.789E+01, 3.217E+01, 2.692E+01, 2.224E+01, 1.824E+01, 1.499E+01, 1.243E+01, 1.039E+01, 8.571E+00, 7.029E+00, 5.767E+00, 4.909E+00, 4.101E+00, 3.457E+00, 3.019E+00, 2.710E+00, 2.473E+00, 2.252E+00, 2.112E+00, 1.979E+00, 1.840E+00, 1.693E+00, 1.594E+00, 1.500E+00, 1.449E+00, 1.399E+00, 1.317E+00, 1.260E+00, 1.178E+00, 1.102E+00, 1.044E+00, 9.984E-01, 9.292E-01, 8.662E-01, 8.050E-01, 7.829E-01, 7.573E-01, 7.330E-01, 7.113E-01, 6.909E-01, 6.501E-01, 6.319E-01, 5.945E-01, 5.645E-01, 6.562E+02, 6.573E+02, 6.092E+02, 5.613E+02, 5.133E+02, 4.633E+02, 4.125E+02, 3.659E+02, 3.209E+02, 2.777E+02, 2.366E+02, 2.010E+02, 1.713E+02, 1.468E+02, 1.269E+02, 1.104E+02, 9.691E+01, 8.812E+01, 7.909E+01, 7.184E+01, 6.607E+01, 6.136E+01, 5.720E+01, 5.379E+01, 5.111E+01, 4.890E+01, 4.689E+01, 4.510E+01, 4.363E+01, 4.231E+01, 4.113E+01, 3.984E+01, 3.860E+01, 3.766E+01, 3.662E+01, 3.569E+01, 3.483E+01, 3.418E+01, 3.355E+01, 3.295E+01, 3.242E+01, 3.206E+01, 3.166E+01, 3.132E+01, 3.108E+01, 3.076E+01, 3.040E+01, 3.012E+01, 2.972E+01, 2.941E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.600E+01, 7.584E+01, 7.707E+01, 6.698E+01, 5.737E+01, 5.005E+01, 4.266E+01, 3.531E+01, 2.903E+01, 2.434E+01, 2.019E+01, 1.692E+01, 1.412E+01, 1.180E+01, 9.868E+00, 8.192E+00, 6.628E+00, 5.496E+00, 4.804E+00, 4.096E+00, 3.501E+00, 3.046E+00, 2.715E+00, 2.460E+00, 2.239E+00, 2.077E+00, 1.894E+00, 1.741E+00, 1.652E+00, 1.504E+00, 1.382E+00, 1.309E+00, 1.255E+00, 1.189E+00, 1.140E+00, 1.067E+00, 1.040E+00, 1.018E+00, 9.754E-01, 9.677E-01, 9.185E-01, 8.536E-01, 8.132E-01, 7.729E-01, 7.261E-01, 6.805E-01, 6.415E-01, 6.113E-01, 5.898E-01, 5.673E-01, 5.549E-01, 6.561E+02, 6.609E+02, 6.121E+02, 5.607E+02, 5.130E+02, 4.633E+02, 4.110E+02, 3.612E+02, 3.164E+02, 2.742E+02, 2.355E+02, 2.015E+02, 1.725E+02, 1.481E+02, 1.279E+02, 1.109E+02, 9.725E+01, 8.856E+01, 7.962E+01, 7.226E+01, 6.635E+01, 6.161E+01, 5.739E+01, 5.395E+01, 5.135E+01, 4.908E+01, 4.704E+01, 4.538E+01, 4.370E+01, 4.229E+01, 4.113E+01, 4.001E+01, 3.884E+01, 3.798E+01, 3.687E+01, 3.605E+01, 3.533E+01, 3.468E+01, 3.412E+01, 3.348E+01, 3.285E+01, 3.243E+01, 3.197E+01, 3.154E+01, 3.119E+01, 3.081E+01, 3.041E+01, 3.013E+01, 2.975E+01, 2.948E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.800E+01, 7.829E+01, 7.809E+01, 6.798E+01, 5.950E+01, 5.087E+01, 4.341E+01, 3.765E+01, 3.160E+01, 2.576E+01, 2.153E+01, 1.788E+01, 1.502E+01, 1.291E+01, 1.133E+01, 9.956E+00, 8.626E+00, 7.492E+00, 6.619E+00, 5.672E+00, 4.944E+00, 4.355E+00, 3.804E+00, 3.354E+00, 2.942E+00, 2.570E+00, 2.293E+00, 2.012E+00, 1.775E+00, 1.636E+00, 1.523E+00, 1.394E+00, 1.267E+00, 1.189E+00, 1.133E+00, 1.057E+00, 9.870E-01, 9.560E-01, 9.376E-01, 9.225E-01, 8.955E-01, 8.652E-01, 8.394E-01, 8.271E-01, 8.165E-01, 8.001E-01, 7.748E-01, 7.508E-01, 7.171E-01, 6.884E-01, 6.763E-01, 6.668E+02, 6.681E+02, 6.206E+02, 5.728E+02, 5.226E+02, 4.716E+02, 4.223E+02, 3.723E+02, 3.245E+02, 2.823E+02, 2.428E+02, 2.087E+02, 1.804E+02, 1.571E+02, 1.372E+02, 1.195E+02, 1.050E+02, 9.527E+01, 8.507E+01, 7.701E+01, 7.053E+01, 6.501E+01, 6.038E+01, 5.659E+01, 5.349E+01, 5.090E+01, 4.847E+01, 4.646E+01, 4.477E+01, 4.336E+01, 4.205E+01, 4.071E+01, 3.953E+01, 3.864E+01, 3.754E+01, 3.661E+01, 3.585E+01, 3.520E+01, 3.466E+01, 3.407E+01, 3.347E+01, 3.302E+01, 3.262E+01, 3.226E+01, 3.193E+01, 3.153E+01, 3.112E+01, 3.073E+01, 3.030E+01, 3.002E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+01, 7.205E+01, 7.788E+01, 7.140E+01, 6.176E+01, 5.262E+01, 4.477E+01, 3.826E+01, 3.285E+01, 2.840E+01, 2.362E+01, 1.911E+01, 1.588E+01, 1.299E+01, 1.067E+01, 8.935E+00, 7.512E+00, 6.454E+00, 5.715E+00, 4.925E+00, 4.283E+00, 3.784E+00, 3.450E+00, 3.208E+00, 2.921E+00, 2.615E+00, 2.395E+00, 2.197E+00, 2.002E+00, 1.819E+00, 1.663E+00, 1.521E+00, 1.434E+00, 1.371E+00, 1.328E+00, 1.276E+00, 1.258E+00, 1.241E+00, 1.177E+00, 1.079E+00, 9.990E-01, 9.260E-01, 8.680E-01, 8.314E-01, 7.754E-01, 7.526E-01, 7.409E-01, 7.223E-01, 6.849E-01, 6.515E-01, 6.299E-01, 6.567E+02, 6.678E+02, 6.263E+02, 5.778E+02, 5.279E+02, 4.775E+02, 4.293E+02, 3.825E+02, 3.384E+02, 2.958E+02, 2.549E+02, 2.197E+02, 1.894E+02, 1.640E+02, 1.431E+02, 1.251E+02, 1.105E+02, 1.005E+02, 8.999E+01, 8.142E+01, 7.445E+01, 6.885E+01, 6.418E+01, 6.013E+01, 5.656E+01, 5.370E+01, 5.097E+01, 4.854E+01, 4.646E+01, 4.463E+01, 4.294E+01, 4.149E+01, 4.023E+01, 3.933E+01, 3.829E+01, 3.751E+01, 3.687E+01, 3.619E+01, 3.544E+01, 3.470E+01, 3.398E+01, 3.343E+01, 3.296E+01, 3.247E+01, 3.215E+01, 3.182E+01, 3.143E+01, 3.103E+01, 3.060E+01, 3.030E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.200E+01, 8.112E+01, 7.563E+01, 6.495E+01, 5.703E+01, 4.907E+01, 4.232E+01, 3.708E+01, 3.244E+01, 2.809E+01, 2.444E+01, 2.107E+01, 1.816E+01, 1.546E+01, 1.299E+01, 1.073E+01, 8.777E+00, 7.235E+00, 6.166E+00, 5.175E+00, 4.336E+00, 3.695E+00, 3.267E+00, 2.916E+00, 2.620E+00, 2.400E+00, 2.189E+00, 2.006E+00, 1.890E+00, 1.756E+00, 1.620E+00, 1.483E+00, 1.349E+00, 1.216E+00, 1.155E+00, 1.094E+00, 1.022E+00, 9.682E-01, 8.978E-01, 8.555E-01, 8.061E-01, 7.902E-01, 8.119E-01, 8.389E-01, 8.502E-01, 8.505E-01, 8.470E-01, 8.243E-01, 8.045E-01, 7.797E-01, 7.618E-01, 6.748E+02, 6.708E+02, 6.251E+02, 5.791E+02, 5.311E+02, 4.834E+02, 4.379E+02, 3.938E+02, 3.509E+02, 3.091E+02, 2.682E+02, 2.331E+02, 2.016E+02, 1.743E+02, 1.510E+02, 1.305E+02, 1.140E+02, 1.029E+02, 9.159E+01, 8.227E+01, 7.491E+01, 6.929E+01, 6.450E+01, 6.029E+01, 5.667E+01, 5.366E+01, 5.095E+01, 4.872E+01, 4.669E+01, 4.486E+01, 4.316E+01, 4.162E+01, 4.022E+01, 3.932E+01, 3.823E+01, 3.729E+01, 3.655E+01, 3.578E+01, 3.507E+01, 3.436E+01, 3.380E+01, 3.347E+01, 3.323E+01, 3.290E+01, 3.266E+01, 3.237E+01, 3.199E+01, 3.160E+01, 3.118E+01, 3.090E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.400E+01, 7.186E+01, 7.475E+01, 6.621E+01, 5.924E+01, 5.273E+01, 4.697E+01, 4.099E+01, 3.570E+01, 3.055E+01, 2.610E+01, 2.211E+01, 1.801E+01, 1.466E+01, 1.195E+01, 9.923E+00, 8.378E+00, 7.100E+00, 6.263E+00, 5.420E+00, 4.803E+00, 4.350E+00, 3.934E+00, 3.549E+00, 3.190E+00, 2.767E+00, 2.449E+00, 2.200E+00, 1.999E+00, 1.883E+00, 1.763E+00, 1.648E+00, 1.573E+00, 1.481E+00, 1.423E+00, 1.345E+00, 1.278E+00, 1.215E+00, 1.127E+00, 1.059E+00, 9.987E-01, 9.284E-01, 8.703E-01, 8.185E-01, 7.706E-01, 7.416E-01, 6.904E-01, 6.660E-01, 6.380E-01, 6.106E-01, 5.968E-01, 6.643E+02, 6.679E+02, 6.255E+02, 5.846E+02, 5.411E+02, 4.967E+02, 4.512E+02, 4.065E+02, 3.616E+02, 3.190E+02, 2.777E+02, 2.392E+02, 2.055E+02, 1.767E+02, 1.527E+02, 1.328E+02, 1.165E+02, 1.054E+02, 9.406E+01, 8.503E+01, 7.787E+01, 7.218E+01, 6.722E+01, 6.292E+01, 5.875E+01, 5.537E+01, 5.242E+01, 5.003E+01, 4.805E+01, 4.622E+01, 4.447E+01, 4.292E+01, 4.143E+01, 4.046E+01, 3.930E+01, 3.829E+01, 3.744E+01, 3.650E+01, 3.570E+01, 3.491E+01, 3.419E+01, 3.369E+01, 3.328E+01, 3.284E+01, 3.253E+01, 3.214E+01, 3.177E+01, 3.139E+01, 3.099E+01, 3.072E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.600E+01, 7.824E+01, 7.747E+01, 6.728E+01, 5.830E+01, 4.923E+01, 4.203E+01, 3.598E+01, 3.088E+01, 2.594E+01, 2.142E+01, 1.771E+01, 1.483E+01, 1.237E+01, 1.032E+01, 8.857E+00, 7.656E+00, 6.626E+00, 5.973E+00, 5.144E+00, 4.465E+00, 3.940E+00, 3.490E+00, 3.123E+00, 2.884E+00, 2.714E+00, 2.557E+00, 2.420E+00, 2.277E+00, 2.068E+00, 1.909E+00, 1.739E+00, 1.598E+00, 1.501E+00, 1.447E+00, 1.386E+00, 1.348E+00, 1.297E+00, 1.252E+00, 1.209E+00, 1.167E+00, 1.136E+00, 1.091E+00, 1.055E+00, 1.012E+00, 9.755E-01, 9.312E-01, 8.875E-01, 8.520E-01, 8.081E-01, 7.729E-01, 6.732E+02, 6.736E+02, 6.283E+02, 5.844E+02, 5.365E+02, 4.909E+02, 4.461E+02, 4.035E+02, 3.602E+02, 3.176E+02, 2.767E+02, 2.396E+02, 2.066E+02, 1.782E+02, 1.552E+02, 1.355E+02, 1.193E+02, 1.085E+02, 9.684E+01, 8.748E+01, 8.007E+01, 7.397E+01, 6.869E+01, 6.431E+01, 6.054E+01, 5.748E+01, 5.477E+01, 5.247E+01, 5.019E+01, 4.818E+01, 4.623E+01, 4.458E+01, 4.318E+01, 4.223E+01, 4.106E+01, 4.012E+01, 3.925E+01, 3.832E+01, 3.751E+01, 3.675E+01, 3.606E+01, 3.548E+01, 3.497E+01, 3.443E+01, 3.403E+01, 3.350E+01, 3.301E+01, 3.253E+01, 3.201E+01, 3.164E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.800E+01, 7.988E+01, 8.074E+01, 7.215E+01, 6.312E+01, 5.407E+01, 4.635E+01, 3.945E+01, 3.365E+01, 2.900E+01, 2.493E+01, 2.129E+01, 1.789E+01, 1.470E+01, 1.216E+01, 9.863E+00, 8.111E+00, 6.881E+00, 6.126E+00, 5.338E+00, 4.683E+00, 4.186E+00, 3.786E+00, 3.431E+00, 3.096E+00, 2.796E+00, 2.576E+00, 2.341E+00, 2.127E+00, 1.938E+00, 1.791E+00, 1.686E+00, 1.564E+00, 1.444E+00, 1.372E+00, 1.262E+00, 1.206E+00, 1.114E+00, 1.046E+00, 1.040E+00, 1.012E+00, 9.344E-01, 8.233E-01, 7.554E-01, 7.097E-01, 6.955E-01, 6.704E-01, 6.284E-01, 5.897E-01, 5.271E-01, 4.837E-01, 6.822E+02, 6.843E+02, 6.439E+02, 5.994E+02, 5.509E+02, 5.040E+02, 4.575E+02, 4.128E+02, 3.695E+02, 3.274E+02, 2.868E+02, 2.493E+02, 2.149E+02, 1.852E+02, 1.598E+02, 1.389E+02, 1.223E+02, 1.113E+02, 9.955E+01, 8.996E+01, 8.241E+01, 7.625E+01, 7.083E+01, 6.616E+01, 6.200E+01, 5.867E+01, 5.555E+01, 5.290E+01, 5.041E+01, 4.830E+01, 4.642E+01, 4.464E+01, 4.303E+01, 4.196E+01, 4.064E+01, 3.969E+01, 3.872E+01, 3.781E+01, 3.717E+01, 3.647E+01, 3.567E+01, 3.483E+01, 3.423E+01, 3.368E+01, 3.336E+01, 3.290E+01, 3.239E+01, 3.194E+01, 3.133E+01, 3.090E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
