s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C
 2.0750097E+002, 2.4415842E+000, 3.5859380E+000, 6.0358822E+000, 3.4229406E+000, 2.2993538E+000, 2.6636268E+000, 3.6068320E+000, 5.7308643E+000, 3.5109764E+000, 2.6463395E+000, 3.0287846E+000, 4.0971076E+000, 7.2072893E+000, 3.9680122E+000, 3.0290881E+000, 3.3929909E+000, 4.6933742E+000, 8.5175031E+000, 4.5463205E+000, 3.4330232E+000, 1.1112034E+001, 1.6351499E+001, 3.1300791E+001, 4.1246854E+001, 4.4960510E+001, 3.4456697E+002, 3.6011241E+002, 3.7652509E+002, 3.8509339E+002, 3.8853434E+002
 2.0800093E+002, 2.4157539E+000, 3.5440111E+000, 5.6218465E+000, 3.4634706E+000, 2.2918583E+000, 2.6429788E+000, 3.5965917E+000, 5.9214712E+000, 3.5421023E+000, 2.6531069E+000, 2.9357055E+000, 4.1267888E+000, 6.2984870E+000, 3.9612931E+000, 3.0272345E+000, 3.3766834E+000, 5.1648308E+000, 7.4525051E+000, 4.4935934E+000, 3.4058581E+000, 9.2365611E+000, 1.5582771E+001, 2.8871836E+001, 4.3717768E+001, 4.6771090E+001, 3.4288072E+002, 3.5825229E+002, 3.7513574E+002, 3.8537418E+002, 3.8813992E+002
 2.0850107E+002, 2.3821267E+000, 3.5851178E+000, 6.1899915E+000, 3.4324859E+000, 2.2810092E+000, 2.6136469E+000, 3.5718942E+000, 6.7198251E+000, 3.5298806E+000, 2.5878590E+000, 3.0301519E+000, 3.9335965E+000, 7.5083744E+000, 3.9615510E+000, 2.9947698E+000, 3.3752535E+000, 4.3745353E+000, 8.7711733E+000, 4.4266197E+000, 3.3799248E+000, 1.2091372E+001, 1.5901419E+001, 2.5991245E+001, 3.9804307E+001, 4.7885560E+001, 3.4158354E+002, 3.5574272E+002, 3.7242453E+002, 3.8423272E+002, 3.8814568E+002
 2.0900047E+002, 2.3424194E+000, 3.5068820E+000, 5.0794613E+000, 3.4222978E+000, 2.2565417E+000, 2.5977027E+000, 3.4805550E+000, 6.2130717E+000, 3.5158815E+000, 2.5852873E+000, 2.8671275E+000, 3.9794870E+000, 7.1771335E+000, 3.8770492E+000, 2.9531967E+000, 3.2761511E+000, 4.4827637E+000, 7.7560090E+000, 4.3490676E+000, 3.3307422E+000, 1.0387623E+001, 1.5834906E+001, 2.3066777E+001, 3.4895295E+001, 4.9146171E+001, 3.4050472E+002, 3.5516406E+002, 3.7097540E+002, 3.8334253E+002, 3.8922933E+002
 2.0950089E+002, 2.3632348E+000, 3.5152666E+000, 5.4917901E+000, 3.3478952E+000, 2.2292234E+000, 2.6283092E+000, 3.5383639E+000, 5.6637654E+000, 3.5087713E+000, 2.5502981E+000, 2.9004615E+000, 3.9642558E+000, 6.1676202E+000, 3.8365501E+000, 2.9127718E+000, 3.3053301E+000, 4.5779159E+000, 6.5641327E+000, 4.4909710E+000, 3.2425214E+000, 8.8358407E+000, 1.4699427E+001, 2.3399946E+001, 3.4210498E+001, 4.4255354E+001, 3.3835676E+002, 3.5308914E+002, 3.6861821E+002, 3.8076187E+002, 3.8829928E+002
 2.1000064E+002, 2.3730721E+000, 3.4776033E+000, 6.0214480E+000, 3.3688893E+000, 2.2397636E+000, 2.6447419E+000, 3.4303161E+000, 5.3831254E+000, 3.4575152E+000, 2.5505158E+000, 2.8958800E+000, 4.0925484E+000, 6.0117601E+000, 3.8925312E+000, 2.9665696E+000, 3.2499194E+000, 4.7194858E+000, 7.1721059E+000, 4.3031641E+000, 3.2770728E+000, 8.8089496E+000, 1.2464930E+001, 2.4479034E+001, 3.9978356E+001, 4.5050307E+001, 3.3680164E+002, 3.5139646E+002, 3.6820086E+002, 3.8167609E+002, 3.8781136E+002
 2.1050082E+002, 2.3035361E+000, 3.4556721E+000, 5.8989374E+000, 3.2865681E+000, 2.1887077E+000, 2.5765735E+000, 3.4845002E+000, 5.4053707E+000, 3.4138573E+000, 2.4979102E+000, 2.9038976E+000, 3.6697850E+000, 5.5867238E+000, 3.7272005E+000, 2.8080186E+000, 3.1548555E+000, 4.1943313E+000, 7.3711784E+000, 4.1905852E+000, 3.1564391E+000, 9.6877966E+000, 1.3045538E+001, 1.9358543E+001, 3.0737852E+001, 4.3128908E+001, 3.3582394E+002, 3.4897803E+002, 3.6492472E+002, 3.7923243E+002, 3.8692889E+002
 2.1100077E+002, 2.2917284E+000, 3.4230289E+000, 5.4054124E+000, 3.3719627E+000, 2.2065055E+000, 2.5894407E+000, 3.3472602E+000, 5.6747814E+000, 3.3644017E+000, 2.5388884E+000, 2.7472764E+000, 3.9025732E+000, 5.9176888E+000, 3.7119972E+000, 2.9281125E+000, 3.1621163E+000, 4.2569310E+000, 6.9679531E+000, 4.1447793E+000, 3.1628028E+000, 9.1184168E+000, 1.2830308E+001, 2.3100860E+001, 3.8628201E+001, 4.8503830E+001, 3.3464346E+002, 3.4804392E+002, 3.6465405E+002, 3.7943457E+002, 3.8780406E+002
 2.1150005E+002, 2.2845578E+000, 3.3485949E+000, 5.5214929E+000, 3.2885279E+000, 2.1890008E+000, 2.5626185E+000, 3.3695579E+000, 5.8166269E+000, 3.3840617E+000, 2.4951092E+000, 2.7191215E+000, 3.7507454E+000, 6.3239041E+000, 3.7028507E+000, 2.8656743E+000, 3.0196589E+000, 4.4678515E+000, 6.7475798E+000, 4.0617288E+000, 3.2041076E+000, 8.2323639E+000, 1.1615939E+001, 1.8461001E+001, 3.2893910E+001, 4.6102928E+001, 3.3300055E+002, 3.4588413E+002, 3.6222309E+002, 3.7881422E+002, 3.8827376E+002
 2.1200094E+002, 2.2699030E+000, 3.3664283E+000, 5.1517984E+000, 3.2898577E+000, 2.2188605E+000, 2.4175409E+000, 3.3577013E+000, 5.3426386E+000, 3.4304303E+000, 2.4884896E+000, 2.6982660E+000, 3.6578568E+000, 5.9344887E+000, 3.7558438E+000, 2.8598069E+000, 3.0589610E+000, 4.1878975E+000, 6.7845145E+000, 4.0777970E+000, 3.1957815E+000, 7.7741736E+000, 9.9925149E+000, 1.5793200E+001, 3.1811485E+001, 4.8160343E+001, 3.3120509E+002, 3.4383897E+002, 3.6004084E+002, 3.7790916E+002, 3.8854553E+002
 2.1250107E+002, 2.2646044E+000, 3.3098020E+000, 5.4850075E+000, 3.2815168E+000, 2.1972006E+000, 2.5403083E+000, 3.3312752E+000, 5.2215630E+000, 3.3768074E+000, 2.4570144E+000, 2.7843111E+000, 3.8386925E+000, 5.8125657E+000, 3.6832996E+000, 2.8436134E+000, 3.1119800E+000, 4.2341575E+000, 6.8908203E+000, 4.1336031E+000, 3.1730029E+000, 8.6926082E+000, 1.0888783E+001, 1.6655173E+001, 3.0191584E+001, 4.7630532E+001, 3.3009149E+002, 3.4230446E+002, 3.5810136E+002, 3.7607292E+002, 3.8822531E+002
 2.1300002E+002, 2.2631788E+000, 3.3134940E+000, 5.0828825E+000, 3.2627682E+000, 2.2113262E+000, 2.5148726E+000, 3.1700016E+000, 4.9487036E+000, 3.3746321E+000, 2.4265555E+000, 2.7894710E+000, 3.6182285E+000, 5.3352460E+000, 3.6981820E+000, 2.8141781E+000, 3.0303171E+000, 4.1448317E+000, 6.4229837E+000, 3.9820055E+000, 3.1261973E+000, 7.8348687E+000, 1.0983746E+001, 1.7056319E+001, 3.2186916E+001, 4.6202306E+001, 3.2911101E+002, 3.4122931E+002, 3.5675998E+002, 3.7535508E+002, 3.8911058E+002
 2.1350026E+002, 2.2434132E+000, 3.2522927E+000, 4.8665905E+000, 3.3010040E+000, 2.2147745E+000, 2.4658022E+000, 3.3346072E+000, 5.2131381E+000, 3.2841298E+000, 2.4345219E+000, 2.6295541E+000, 3.6246663E+000, 5.8936668E+000, 3.6119416E+000, 2.8012117E+000, 2.9274201E+000, 3.9013385E+000, 6.4676240E+000, 4.2554752E+000, 3.0728721E+000, 6.9903052E+000, 9.7454226E+000, 1.5280348E+001, 2.7671911E+001, 4.7159068E+001, 3.2737411E+002, 3.3961399E+002, 3.5486727E+002, 3.7437590E+002, 3.8878074E+002
 2.1400017E+002, 2.2260030E+000, 3.2448928E+000, 4.8238566E+000, 3.2121532E+000, 2.1795088E+000, 2.4627170E+000, 3.2151610E+000, 4.5748618E+000, 3.2108908E+000, 2.3791759E+000, 2.7575566E+000, 3.6123845E+000, 5.2179577E+000, 3.5457979E+000, 2.7281322E+000, 2.9029749E+000, 4.1112872E+000, 6.3059168E+000, 3.8755914E+000, 2.9846261E+000, 7.3391578E+000, 8.9568180E+000, 1.3133380E+001, 2.3285393E+001, 4.5945393E+001, 3.2602182E+002, 3.3760859E+002, 3.5222423E+002, 3.7130134E+002, 3.8875168E+002
 2.1450026E+002, 2.2532721E+000, 3.2739019E+000, 4.5697516E+000, 3.2542237E+000, 2.1859115E+000, 2.4540038E+000, 3.2462444E+000, 4.4652481E+000, 3.3203799E+000, 2.3765996E+000, 2.7702392E+000, 3.6244463E+000, 4.9481937E+000, 3.7032284E+000, 2.7043659E+000, 3.0496388E+000, 3.9271941E+000, 6.0444136E+000, 3.9527270E+000, 2.9529319E+000, 8.4550967E+000, 1.0715897E+001, 1.4202677E+001, 2.3689156E+001, 4.2267393E+001, 3.2533284E+002, 3.3652327E+002, 3.5053920E+002, 3.6956793E+002, 3.8794590E+002
 2.1500004E+002, 2.2156003E+000, 3.2830448E+000, 4.3304933E+000, 3.1981679E+000, 2.1590929E+000, 2.4323961E+000, 3.2108765E+000, 4.8952707E+000, 3.2312532E+000, 2.3488310E+000, 2.6954674E+000, 3.4414562E+000, 5.7856467E+000, 3.6225679E+000, 2.6318904E+000, 2.9870978E+000, 3.8552534E+000, 6.0234131E+000, 4.1391120E+000, 3.0151715E+000, 6.6541398E+000, 9.0390717E+000, 1.3513939E+001, 2.2560374E+001, 4.1844422E+001, 3.2406681E+002, 3.3545421E+002, 3.4967754E+002, 3.6785337E+002, 3.8647820E+002
 2.1550072E+002, 2.1794269E+000, 3.2107018E+000, 4.9946019E+000, 3.1923336E+000, 2.1598562E+000, 2.3889308E+000, 3.2248022E+000, 4.8206251E+000, 3.2296188E+000, 2.3652815E+000, 2.6716455E+000, 3.4885968E+000, 5.3181609E+000, 3.5453613E+000, 2.6463277E+000, 2.8540801E+000, 3.8868468E+000, 6.4965542E+000, 3.9174592E+000, 2.9633740E+000, 7.5620834E+000, 8.9041103E+000, 1.1653967E+001, 1.9978923E+001, 4.1377636E+001, 3.2296287E+002, 3.3362082E+002, 3.4710440E+002, 3.6488602E+002, 3.8555291E+002
 2.1600078E+002, 2.1633300E+000, 3.1636236E+000, 4.5837413E+000, 3.1088376E+000, 2.1235517E+000, 2.3323186E+000, 3.1839377E+000, 4.8443285E+000, 3.1416817E+000, 2.3476278E+000, 2.6242428E+000, 3.4928475E+000, 5.5711972E+000, 3.5315267E+000, 2.6575697E+000, 2.9157630E+000, 3.8267803E+000, 6.3730406E+000, 3.9333235E+000, 2.8706591E+000, 7.2845849E+000, 8.6414206E+000, 1.2481974E+001, 2.0259600E+001, 4.2252771E+001, 3.2214539E+002, 3.3263505E+002, 3.4595325E+002, 3.6374180E+002, 3.8606526E+002
 2.1650018E+002, 2.2155962E+000, 3.2917382E+000, 4.9645384E+000, 3.1317373E+000, 2.1319631E+000, 2.4410347E+000, 3.1202757E+000, 4.6744162E+000, 3.2033621E+000, 2.3376007E+000, 2.6768460E+000, 3.5177324E+000, 5.1601142E+000, 3.4186701E+000, 2.6357757E+000, 2.9415392E+000, 4.0088528E+000, 5.9039079E+000, 3.9074352E+000, 2.9758991E+000, 7.2471112E+000, 8.8276282E+000, 1.1154094E+001, 1.7875847E+001, 3.7462248E+001, 3.2106392E+002, 3.3119726E+002, 3.4372392E+002, 3.6101209E+002, 3.8390518E+002
 2.1700047E+002, 2.1836763E+000, 3.1995807E+000, 4.8321090E+000, 3.1653664E+000, 2.1337182E+000, 2.3809356E+000, 3.1109906E+000, 5.2099313E+000, 3.2529460E+000, 2.3347085E+000, 2.6506287E+000, 3.3691435E+000, 5.9108952E+000, 3.4795116E+000, 2.6553131E+000, 2.8674706E+000, 3.8502621E+000, 5.9626123E+000, 3.7873542E+000, 2.7979744E+000, 6.2871285E+000, 8.1322770E+000, 1.1167711E+001, 1.7915354E+001, 3.6108442E+001, 3.1979987E+002, 3.2998944E+002, 3.4252898E+002, 3.5953078E+002, 3.8305716E+002
 2.1750078E+002, 2.1780236E+000, 3.2057642E+000, 5.4691167E+000, 3.0934325E+000, 2.0767117E+000, 2.3786171E+000, 3.0683682E+000, 5.0772711E+000, 3.1207674E+000, 2.2851903E+000, 2.6711386E+000, 3.3804291E+000, 5.7995239E+000, 3.4306444E+000, 2.5863686E+000, 2.9352607E+000, 3.8011896E+000, 6.5108297E+000, 3.7161430E+000, 2.8666359E+000, 7.3735672E+000, 8.6355357E+000, 1.1333588E+001, 1.8317074E+001, 3.8911800E+001, 3.1887536E+002, 3.2874575E+002, 3.4110828E+002, 3.5835248E+002, 3.8217906E+002
 2.1800030E+002, 2.1443776E+000, 3.1977153E+000, 5.2016201E+000, 3.1691387E+000, 2.1092604E+000, 2.4040067E+000, 3.1289062E+000, 4.9991240E+000, 3.1709686E+000, 2.3009032E+000, 2.5886020E+000, 3.4338694E+000, 5.4989853E+000, 3.3863183E+000, 2.5712582E+000, 2.9669261E+000, 3.7145755E+000, 6.2939215E+000, 3.6800965E+000, 2.8483998E+000, 6.7888276E+000, 8.3127343E+000, 1.1029373E+001, 1.6872999E+001, 3.5242112E+001, 3.1808806E+002, 3.2794853E+002, 3.3996664E+002, 3.5693505E+002, 3.8173686E+002
 2.1850064E+002, 2.1530617E+000, 3.1594337E+000, 5.3096567E+000, 3.1149103E+000, 2.0687034E+000, 2.3149378E+000, 3.1491177E+000, 4.2889795E+000, 3.1145187E+000, 2.2772847E+000, 2.5129658E+000, 3.3787613E+000, 4.7169744E+000, 3.3968856E+000, 2.6028247E+000, 2.7768642E+000, 3.8757112E+000, 5.2110280E+000, 3.6953958E+000, 2.7692173E+000, 6.0759595E+000, 7.6446381E+000, 1.0354262E+001, 1.7766779E+001, 3.6126762E+001, 3.1685813E+002, 3.2655571E+002, 3.3859138E+002, 3.5569236E+002, 3.8016962E+002
 2.1900016E+002, 2.1648835E+000, 3.1494946E+000, 4.8929189E+000, 3.1440235E+000, 2.0610302E+000, 2.2603059E+000, 3.1846247E+000, 4.8224637E+000, 3.1480766E+000, 2.2855416E+000, 2.5623331E+000, 3.3993360E+000, 5.2995804E+000, 3.4030199E+000, 2.5291369E+000, 2.7095607E+000, 3.8218831E+000, 6.0738218E+000, 3.7751974E+000, 2.8552915E+000, 6.7900790E+000, 7.4656143E+000, 9.5857453E+000, 1.5966216E+001, 3.1774764E+001, 3.1567119E+002, 3.2499018E+002, 3.3689176E+002, 3.5382015E+002, 3.7870036E+002
 2.1950066E+002, 2.1254463E+000, 3.1194113E+000, 4.9213074E+000, 3.1229428E+000, 2.0429106E+000, 2.2720497E+000, 3.1346626E+000, 5.0122723E+000, 3.1190796E+000, 2.2435224E+000, 2.5548349E+000, 3.4326942E+000, 5.2114888E+000, 3.3422163E+000, 2.5467053E+000, 2.8513401E+000, 3.7075610E+000, 5.6577186E+000, 3.7150587E+000, 2.8316151E+000, 6.5799815E+000, 7.7900738E+000, 9.1726418E+000, 1.3536533E+001, 2.9318901E+001, 3.1519199E+002, 3.2417148E+002, 3.3531448E+002, 3.5186682E+002, 3.7717325E+002
 2.2000149E+002, 2.1558691E+000, 3.2964409E+000, 5.0212489E+000, 3.0815848E+000, 2.0082050E+000, 2.3459032E+000, 3.1355060E+000, 4.6641462E+000, 3.0663463E+000, 2.2259908E+000, 2.6040473E+000, 3.3722673E+000, 4.9430606E+000, 3.3027457E+000, 2.5185444E+000, 2.8624989E+000, 3.8023535E+000, 5.2082644E+000, 3.7319624E+000, 2.7672730E+000, 6.0109039E+000, 6.9284827E+000, 9.3744706E+000, 1.5645914E+001, 3.2073184E+001, 3.1381462E+002, 3.2282646E+002, 3.3410235E+002, 3.5076401E+002, 3.7590117E+002
 2.2050107E+002, 2.1575650E+000, 3.2383869E+000, 5.1144899E+000, 3.1465548E+000, 2.0289121E+000, 2.3160904E+000, 3.2042972E+000, 4.9050371E+000, 3.1748189E+000, 2.2657617E+000, 2.6535026E+000, 3.4190192E+000, 5.1115308E+000, 3.4018540E+000, 2.4971297E+000, 2.8219356E+000, 3.5849108E+000, 5.6537879E+000, 3.5474088E+000, 2.7584923E+000, 6.2934824E+000, 7.6595850E+000, 9.4801988E+000, 1.3412969E+001, 2.7874275E+001, 3.1279201E+002, 3.2180995E+002, 3.3276715E+002, 3.4889933E+002, 3.7436135E+002
 2.2100073E+002, 2.1339609E+000, 3.2594631E+000, 5.2643804E+000, 3.1608080E+000, 2.0151351E+000, 2.3219503E+000, 3.1855014E+000, 4.9791295E+000, 3.1042333E+000, 2.2411451E+000, 2.6229330E+000, 3.4170681E+000, 5.0706142E+000, 3.3895204E+000, 2.5168405E+000, 2.7980459E+000, 3.8413866E+000, 5.5100619E+000, 3.7658146E+000, 2.7939585E+000, 6.3839683E+000, 7.5354006E+000, 9.9534296E+000, 1.5837154E+001, 2.7392945E+001, 3.1211813E+002, 3.2089997E+002, 3.3200417E+002, 3.4802877E+002, 3.7279712E+002
 2.2150023E+002, 2.0849696E+000, 3.1648144E+000, 4.7677842E+000, 3.1381841E+000, 1.9875499E+000, 2.3382249E+000, 3.1901925E+000, 4.7816926E+000, 3.1233400E+000, 2.2111494E+000, 2.5774683E+000, 3.3414335E+000, 4.9396047E+000, 3.2650153E+000, 2.4905368E+000, 2.8521237E+000, 3.7680485E+000, 5.2119555E+000, 3.6496791E+000, 2.7685374E+000, 5.8279789E+000, 6.8216049E+000, 9.1558225E+000, 1.3944747E+001, 3.0531664E+001, 3.1117630E+002, 3.1985266E+002, 3.3103678E+002, 3.4719602E+002, 3.7283432E+002
 2.2200107E+002, 2.0776263E+000, 3.2034263E+000, 5.3264993E+000, 3.0794640E+000, 2.0050165E+000, 2.2876046E+000, 3.0793420E+000, 4.3559452E+000, 3.1499745E+000, 2.2238417E+000, 2.3712937E+000, 3.3813243E+000, 4.7855006E+000, 3.3501549E+000, 2.5814511E+000, 2.6981796E+000, 3.6500494E+000, 4.8897284E+000, 3.5518055E+000, 2.7774737E+000, 5.5788693E+000, 6.7877235E+000, 8.6502982E+000, 1.3045854E+001, 2.4308135E+001, 3.0989594E+002, 3.1863090E+002, 3.2944982E+002, 3.4553871E+002, 3.7094816E+002
 2.2250028E+002, 2.1257224E+000, 3.2348696E+000, 5.3761744E+000, 3.1534728E+000, 2.0124705E+000, 2.3553186E+000, 3.2262368E+000, 4.8677984E+000, 3.1887113E+000, 2.1923342E+000, 2.5803908E+000, 3.4383937E+000, 5.2918416E+000, 3.3234343E+000, 2.4225966E+000, 2.7211769E+000, 3.9077815E+000, 5.4720527E+000, 3.5805099E+000, 2.7221583E+000, 5.7582847E+000, 7.1745281E+000, 8.6235259E+000, 1.2508849E+001, 2.3962112E+001, 3.0881964E+002, 3.1769106E+002, 3.2829647E+002, 3.4404876E+002, 3.6847596E+002
 2.2300083E+002, 2.1274087E+000, 3.2007827E+000, 5.6237358E+000, 3.0973416E+000, 2.0497798E+000, 2.3210507E+000, 3.1010572E+000, 5.4029385E+000, 3.1525601E+000, 2.2561491E+000, 2.5017440E+000, 3.3150433E+000, 5.7497631E+000, 3.4340432E+000, 2.5310700E+000, 2.5889744E+000, 3.5538041E+000, 5.7461371E+000, 3.7393065E+000, 2.6206959E+000, 6.0460960E+000, 6.7659742E+000, 9.7221088E+000, 1.3614559E+001, 2.3939470E+001, 3.0790496E+002, 3.1674947E+002, 3.2775559E+002, 3.4279981E+002, 3.6675646E+002
 2.2350148E+002, 2.1016117E+000, 3.1623217E+000, 5.6021035E+000, 3.0587468E+000, 2.0380079E+000, 2.2764650E+000, 3.0802811E+000, 5.1768411E+000, 3.0649974E+000, 2.2259862E+000, 2.4455899E+000, 3.3127556E+000, 5.4715613E+000, 3.3271519E+000, 2.4801357E+000, 2.7069489E+000, 3.5625985E+000, 6.0047947E+000, 3.5991762E+000, 2.7643757E+000, 5.9563761E+000, 6.0802423E+000, 8.0165814E+000, 1.0950221E+001, 2.1180587E+001, 3.0720238E+002, 3.1551781E+002, 3.2654460E+002, 3.4143101E+002, 3.6617533E+002
 2.2400022E+002, 2.1396777E+000, 3.2452421E+000, 5.3802363E+000, 3.2016136E+000, 2.1007251E+000, 2.3119926E+000, 3.2065277E+000, 5.0295518E+000, 3.1686135E+000, 2.2601713E+000, 2.4999130E+000, 3.3980338E+000, 5.1212992E+000, 3.4253629E+000, 2.4111853E+000, 2.7327544E+000, 3.7514232E+000, 6.0669872E+000, 3.6462151E+000, 2.6840907E+000, 6.7346784E+000, 7.4595900E+000, 7.9345990E+000, 1.0830645E+001, 2.2769478E+001, 3.0695732E+002, 3.1461150E+002, 3.2486797E+002, 3.3978639E+002, 3.6401154E+002
 2.2450133E+002, 2.1134169E+000, 3.2490510E+000, 5.9953948E+000, 3.1884803E+000, 2.0894090E+000, 2.3414736E+000, 3.1119084E+000, 4.8285801E+000, 3.1486380E+000, 2.2365914E+000, 2.4732707E+000, 3.3792564E+000, 5.2523055E+000, 3.2873479E+000, 2.5641669E+000, 2.7883134E+000, 3.6757320E+000, 5.2968771E+000, 3.7747833E+000, 2.6334520E+000, 6.0892770E+000, 6.9455226E+000, 8.5439378E+000, 1.2411238E+001, 2.2417740E+001, 3.0620895E+002, 3.1410754E+002, 3.2424247E+002, 3.3889617E+002, 3.6311171E+002
 2.2500072E+002, 2.0643829E+000, 3.1771111E+000, 4.6465286E+000, 3.1546137E+000, 2.0674760E+000, 2.3034600E+000, 3.1885497E+000, 4.6349834E+000, 3.1903634E+000, 2.2155198E+000, 2.5452583E+000, 3.3330020E+000, 5.1437771E+000, 3.3887706E+000, 2.4657264E+000, 2.7652018E+000, 3.7985294E+000, 5.3584757E+000, 3.5755504E+000, 2.6193363E+000, 6.0270422E+000, 6.3710082E+000, 7.4663230E+000, 1.0724156E+001, 1.9187776E+001, 3.0539395E+002, 3.1286251E+002, 3.2307819E+002, 3.3782393E+002, 3.6186680E+002
 2.2550047E+002, 2.1114917E+000, 3.2378738E+000, 4.6553242E+000, 3.2880051E+000, 2.0882214E+000, 2.3066309E+000, 3.0900549E+000, 4.8689159E+000, 3.1883762E+000, 2.2190423E+000, 2.5119707E+000, 3.2328910E+000, 5.2049094E+000, 3.3653399E+000, 2.5970888E+000, 2.6725819E+000, 3.3978569E+000, 5.7582942E+000, 3.7727708E+000, 2.6666386E+000, 5.9951345E+000, 6.6514852E+000, 7.8652072E+000, 1.0060620E+001, 1.7972557E+001, 3.0467164E+002, 3.1212117E+002, 3.2187361E+002, 3.3610163E+002, 3.5928175E+002
 2.2600015E+002, 2.1212780E+000, 3.2384617E+000, 5.2039617E+000, 3.2062906E+000, 2.0847109E+000, 2.2981764E+000, 3.1066044E+000, 5.0277402E+000, 3.1102666E+000, 2.2165169E+000, 2.5317995E+000, 3.2499368E+000, 5.0941077E+000, 3.3606690E+000, 2.5206306E+000, 2.6945762E+000, 3.5205927E+000, 5.7353563E+000, 3.5513562E+000, 2.7030494E+000, 6.6519500E+000, 7.8334465E+000, 9.1766969E+000, 1.1974664E+001, 1.8594397E+001, 3.0451607E+002, 3.1201488E+002, 3.2153678E+002, 3.3520620E+002, 3.5776940E+002
 2.2650092E+002, 2.1121060E+000, 3.2325408E+000, 5.2737767E+000, 3.2372646E+000, 2.1029528E+000, 2.2736079E+000, 3.1552764E+000, 4.8469672E+000, 3.1435323E+000, 2.2246044E+000, 2.5550404E+000, 3.3459032E+000, 5.4248672E+000, 3.3621693E+000, 2.4182466E+000, 2.6934534E+000, 3.6315307E+000, 5.5586441E+000, 3.7079163E+000, 2.6774414E+000, 6.2084987E+000, 7.1301757E+000, 8.6502315E+000, 1.1807476E+001, 2.1213262E+001, 3.0395659E+002, 3.1156973E+002, 3.2098340E+002, 3.3487047E+002, 3.5779483E+002
 2.2700111E+002, 2.1540840E+000, 3.3030901E+000, 5.1532420E+000, 3.2031823E+000, 2.1074705E+000, 2.3176535E+000, 3.2168302E+000, 5.4329612E+000, 3.1716993E+000, 2.2513532E+000, 2.5869257E+000, 3.3021715E+000, 5.6355367E+000, 3.3975513E+000, 2.5118322E+000, 2.7593185E+000, 3.7040445E+000, 6.2841263E+000, 3.7146890E+000, 2.6919214E+000, 6.5580715E+000, 7.1286673E+000, 7.6088013E+000, 9.3630790E+000, 1.8638738E+001, 3.0328367E+002, 3.1069065E+002, 3.1985947E+002, 3.3337840E+002, 3.5662611E+002
 2.2750124E+002, 2.1822742E+000, 3.3389856E+000, 5.5624632E+000, 3.3013620E+000, 2.1269283E+000, 2.3547193E+000, 3.2933349E+000, 5.0240919E+000, 3.2530075E+000, 2.2963786E+000, 2.5377633E+000, 3.4455281E+000, 5.2549024E+000, 3.4152629E+000, 2.5503422E+000, 2.7209069E+000, 3.8182289E+000, 5.8854700E+000, 3.7758311E+000, 2.8349177E+000, 6.1435818E+000, 7.3146655E+000, 8.9186381E+000, 1.1684350E+001, 1.7663756E+001, 3.0261964E+002, 3.1036015E+002, 3.1931467E+002, 3.3241095E+002, 3.5506811E+002
 2.2800144E+002, 2.1349381E+000, 3.2909458E+000, 4.9147215E+000, 3.2492828E+000, 2.0906972E+000, 2.2792637E+000, 3.1389660E+000, 4.7614736E+000, 3.1202238E+000, 2.2593982E+000, 2.4027902E+000, 3.3702458E+000, 5.3024925E+000, 3.4238705E+000, 2.5094673E+000, 2.7129472E+000, 3.5917019E+000, 5.5261822E+000, 3.6059070E+000, 2.6965282E+000, 6.3004307E+000, 6.9877267E+000, 7.6243909E+000, 1.0290702E+001, 2.0183561E+001, 3.0220622E+002, 3.0955384E+002, 3.1854455E+002, 3.3196095E+002, 3.5510881E+002
 2.2850159E+002, 2.1383233E+000, 3.3140922E+000, 5.2146047E+000, 3.2424367E+000, 2.0738137E+000, 2.2537078E+000, 3.1351805E+000, 5.3104775E+000, 3.1753144E+000, 2.2376725E+000, 2.4697698E+000, 3.3373517E+000, 4.8781811E+000, 3.5034669E+000, 2.5166653E+000, 2.6228646E+000, 3.5564153E+000, 4.8736296E+000, 3.7968405E+000, 2.8465875E+000, 5.5895855E+000, 6.3536076E+000, 8.0300773E+000, 1.0320479E+001, 1.6058982E+001, 3.0107487E+002, 3.0854895E+002, 3.1768494E+002, 3.3076554E+002, 3.5370208E+002
 2.2900057E+002, 2.2003569E+000, 3.4405897E+000, 5.9831934E+000, 3.3109016E+000, 2.1084219E+000, 2.3177441E+000, 3.2923441E+000, 5.3860993E+000, 3.0896752E+000, 2.2821665E+000, 2.5211791E+000, 3.4932506E+000, 5.3127332E+000, 3.3997150E+000, 2.5025000E+000, 2.6970136E+000, 3.8056297E+000, 5.1475399E+000, 3.9043301E+000, 2.7758889E+000, 5.2777071E+000, 5.9713595E+000, 7.4506801E+000, 1.0170277E+001, 1.8460898E+001, 2.9961900E+002, 3.0717542E+002, 3.1665064E+002, 3.3003857E+002, 3.5272117E+002
