s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 9.8000419E+001, 3.6836801E+001, 4.7673039E+001, 4.3071792E+001, 4.0156519E+001, 2.8098765E+001, 1.0695613E+001, 1.5358158E+001, 1.9385015E+001, 1.1394780E+001, 7.9610716E+000, 4.9832849E+000, 6.7609539E+000, 1.0106769E+001, 5.1791902E+000, 3.8322001E+000, 2.9717390E+000, 4.0781261E+000, 4.6070174E+000, 2.7019183E+000, 2.0560228E+000
 9.8500218E+001, 3.1283759E+001, 4.9634816E+001, 5.9397288E+001, 4.2425113E+001, 1.9221574E+001, 1.3876074E+001, 1.7113532E+001, 2.5653908E+001, 1.2863177E+001, 8.4386100E+000, 5.9971160E+000, 8.1657525E+000, 1.3260775E+001, 5.8710325E+000, 4.2349734E+000, 2.8577312E+000, 4.2716614E+000, 5.5165215E+000, 2.8524346E+000, 2.1065611E+000
 9.9000514E+001, 3.7475030E+001, 5.4164087E+001, 5.7066662E+001, 4.7766019E+001, 2.5181454E+001, 1.2943434E+001, 1.4605218E+001, 2.2620097E+001, 1.4033219E+001, 8.3228906E+000, 4.8905112E+000, 5.7713287E+000, 9.2244881E+000, 5.3691700E+000, 3.9509444E+000, 2.1436308E+000, 2.4078767E+000, 2.6752578E+000, 2.3407569E+000, 1.8400483E+000
 9.9500226E+001, 3.7430648E+001, 5.5467490E+001, 5.2002844E+001, 4.5971180E+001, 2.6957816E+001, 1.3225141E+001, 1.6578209E+001, 1.4530658E+001, 1.0061120E+001, 7.3884962E+000, 4.2557127E+000, 5.3174154E+000, 6.8712676E+000, 4.4248190E+000, 3.4082165E+000, 2.4397405E+000, 3.5800628E+000, 4.3420060E+000, 2.4294927E+000, 1.8327789E+000
 1.0000031E+002, 3.5347020E+001, 4.9055678E+001, 5.7278911E+001, 4.2189017E+001, 2.0748510E+001, 1.2771827E+001, 1.7979712E+001, 2.1600388E+001, 1.2992575E+001, 7.8139512E+000, 6.5139126E+000, 9.2912156E+000, 9.6235198E+000, 5.5414021E+000, 3.9049228E+000, 3.2324565E+000, 4.4268474E+000, 4.7473525E+000, 2.9842001E+000, 2.0300301E+000
 1.0050061E+002, 3.2360990E+001, 5.3305572E+001, 5.8997759E+001, 4.1232650E+001, 2.1523276E+001, 1.3815740E+001, 1.7599637E+001, 2.3692877E+001, 1.1813313E+001, 7.4223094E+000, 5.1366068E+000, 7.0011253E+000, 9.7824452E+000, 5.6393675E+000, 3.8505848E+000, 2.7261664E+000, 3.0282544E+000, 5.1431085E+000, 2.5092963E+000, 1.8654977E+000
 1.0100037E+002, 2.9791229E+001, 4.8670767E+001, 6.1774486E+001, 4.6010746E+001, 2.0172638E+001, 1.2471517E+001, 1.8549498E+001, 2.2165651E+001, 1.5956644E+001, 8.1817240E+000, 5.0147415E+000, 8.4670421E+000, 7.9890639E+000, 5.6478032E+000, 4.2141966E+000, 2.5573011E+000, 2.7898445E+000, 3.1227953E+000, 2.5045000E+000, 2.0744481E+000
 1.0150084E+002, 3.7980612E+001, 5.8756409E+001, 6.2119401E+001, 5.1660372E+001, 2.4211177E+001, 1.4931998E+001, 1.7434994E+001, 2.1946097E+001, 1.4812413E+001, 8.6188570E+000, 4.3921883E+000, 4.9218179E+000, 7.4924520E+000, 4.9082661E+000, 3.8820550E+000, 2.1244850E+000, 2.5054176E+000, 2.9058888E+000, 2.4117396E+000, 2.0746585E+000
 1.0200067E+002, 3.1471691E+001, 5.8195391E+001, 5.9139352E+001, 4.7191365E+001, 2.1135244E+001, 1.2404817E+001, 1.9499949E+001, 1.8190426E+001, 1.4194771E+001, 7.7812897E+000, 5.3439564E+000, 6.0683869E+000, 7.8896380E+000, 4.7674591E+000, 3.4236933E+000, 2.4168639E+000, 2.8604427E+000, 3.7102997E+000, 2.4708560E+000, 1.7275097E+000
 1.0250061E+002, 2.7119909E+001, 5.7392139E+001, 6.3788220E+001, 4.5151042E+001, 2.0017665E+001, 1.3697526E+001, 1.6935762E+001, 1.9380415E+001, 1.2443059E+001, 8.2104644E+000, 4.9815042E+000, 6.3045708E+000, 7.7388275E+000, 5.4713893E+000, 3.9450565E+000, 2.2492915E+000, 3.0770679E+000, 3.8577252E+000, 2.7644343E+000, 1.8795622E+000
 1.0300040E+002, 2.8051700E+001, 5.7273512E+001, 6.6385703E+001, 4.5143831E+001, 2.0245422E+001, 1.1118211E+001, 1.7013653E+001, 2.1626860E+001, 1.3475464E+001, 8.0498360E+000, 4.1316569E+000, 5.9739639E+000, 8.0770638E+000, 5.1462116E+000, 3.7565362E+000, 1.9635874E+000, 2.6294667E+000, 3.2832188E+000, 2.6666441E+000, 1.7634656E+000
 1.0350025E+002, 3.1926003E+001, 5.3526663E+001, 6.1255403E+001, 4.7332921E+001, 2.1392546E+001, 1.2332381E+001, 1.6031139E+001, 2.2228994E+001, 1.4023963E+001, 9.1982464E+000, 4.2668945E+000, 6.1374747E+000, 8.1962687E+000, 5.1443863E+000, 3.7651070E+000, 2.1551906E+000, 2.9378927E+000, 3.4027563E+000, 2.1791821E+000, 1.7475007E+000
 1.0400013E+002, 2.8041021E+001, 5.7935526E+001, 5.7832320E+001, 4.7721647E+001, 2.0449454E+001, 9.8396940E+000, 1.5386120E+001, 1.9211592E+001, 1.2043371E+001, 8.0413731E+000, 4.0293008E+000, 5.6576297E+000, 6.7998556E+000, 4.9207445E+000, 3.7709316E+000, 2.2122872E+000, 3.5401957E+000, 3.9186279E+000, 2.3545344E+000, 1.7259466E+000
 1.0450001E+002, 2.4201369E+001, 5.4373903E+001, 6.2783120E+001, 4.9237331E+001, 2.1595071E+001, 9.9082463E+000, 1.8303353E+001, 2.3621171E+001, 1.2434652E+001, 8.3884956E+000, 5.0602763E+000, 7.1502974E+000, 8.6328410E+000, 4.8759297E+000, 3.8031743E+000, 2.4412777E+000, 3.5475959E+000, 3.2848246E+000, 2.1835071E+000, 1.8703214E+000
 1.0500041E+002, 2.2826712E+001, 5.5746284E+001, 5.8457777E+001, 4.5126470E+001, 1.9962453E+001, 9.3710123E+000, 1.5122047E+001, 2.1827869E+001, 1.3017041E+001, 8.6353832E+000, 3.9567372E+000, 5.5738375E+000, 1.0959172E+001, 4.6775500E+000, 3.6597890E+000, 2.2216570E+000, 3.3713872E+000, 5.9292077E+000, 2.7966153E+000, 1.7747148E+000
 1.0550027E+002, 2.7768916E+001, 5.7795439E+001, 6.5499685E+001, 4.7075972E+001, 2.2711808E+001, 1.0048062E+001, 1.6883886E+001, 2.6065083E+001, 1.3396438E+001, 8.6520695E+000, 4.5291920E+000, 6.3945565E+000, 1.0944224E+001, 5.3158192E+000, 4.1176648E+000, 2.3920031E+000, 3.2576936E+000, 4.5522279E+000, 2.4942690E+000, 1.9117890E+000
 1.0600048E+002, 2.8741562E+001, 5.0124353E+001, 6.5833126E+001, 4.2010671E+001, 2.5008396E+001, 1.2232751E+001, 1.8644203E+001, 2.2246440E+001, 1.5346546E+001, 1.0610142E+001, 4.5431747E+000, 6.3736521E+000, 9.5599587E+000, 5.9315546E+000, 4.8271450E+000, 2.2795991E+000, 3.6249894E+000, 4.2339876E+000, 3.1725226E+000, 2.0769781E+000
 1.0650068E+002, 2.7422522E+001, 4.3798143E+001, 5.8768129E+001, 4.3663556E+001, 2.4054762E+001, 9.8506304E+000, 1.4677503E+001, 2.4107315E+001, 1.5849785E+001, 8.7991768E+000, 5.7161371E+000, 9.2398525E+000, 1.1148574E+001, 6.1244793E+000, 4.5462582E+000, 3.7630538E+000, 4.8816658E+000, 5.1769440E+000, 2.9245246E+000, 2.2615466E+000
 1.0700042E+002, 3.6878582E+001, 5.0019336E+001, 5.5280445E+001, 4.4906644E+001, 3.0010701E+001, 1.1550726E+001, 1.6508496E+001, 2.2659155E+001, 1.4261248E+001, 9.6770721E+000, 4.8057144E+000, 6.0214727E+000, 8.5024195E+000, 5.8001152E+000, 4.2525410E+000, 2.1768851E+000, 2.4012719E+000, 3.0547871E+000, 2.6517828E+000, 1.8723181E+000
 1.0750082E+002, 4.1838465E+001, 4.4201215E+001, 4.4939633E+001, 4.7938145E+001, 3.8459971E+001, 8.3072700E+000, 1.0055924E+001, 1.1337547E+001, 1.2278303E+001, 8.9390953E+000, 3.7659055E+000, 4.7863977E+000, 5.1265637E+000, 4.5935161E+000, 3.5487592E+000, 2.4299306E+000, 3.0807481E+000, 4.1188758E+000, 2.8826126E+000, 1.9708110E+000
 1.0800041E+002, 2.9438504E+001, 4.0133374E+001, 6.0863685E+001, 4.2849723E+001, 2.9493845E+001, 1.0152092E+001, 1.6734066E+001, 2.2678689E+001, 1.6066572E+001, 1.2759034E+001, 6.0607794E+000, 9.8313802E+000, 9.5134768E+000, 8.5659586E+000, 8.4438202E+000, 3.8643711E+000, 4.3273912E+000, 4.3364564E+000, 3.7015697E+000, 3.6280847E+000
 1.0850008E+002, 3.4643923E+001, 4.2955140E+001, 5.2132335E+001, 5.3643598E+001, 3.2875549E+001, 1.0792229E+001, 1.6644807E+001, 1.8419299E+001, 1.9856051E+001, 1.6154949E+001, 4.6705695E+000, 5.2208544E+000, 5.9604367E+000, 5.6783980E+000, 5.6779383E+000, 1.8358289E+000, 2.0132841E+000, 2.3408728E+000, 2.2346645E+000, 2.1420159E+000
 1.0900060E+002, 4.0142888E+001, 4.8758582E+001, 4.2776529E+001, 4.8806286E+001, 3.8226480E+001, 8.3905516E+000, 9.8764858E+000, 1.2274142E+001, 1.0792652E+001, 9.9780243E+000, 4.3303830E+000, 5.2955615E+000, 5.2704824E+000, 4.6018315E+000, 4.1308234E+000, 2.1342677E+000, 2.2944427E+000, 2.2794446E+000, 2.2728456E+000, 2.4575039E+000
 1.0950041E+002, 2.8000064E+001, 3.8683454E+001, 5.9712123E+001, 4.3221967E+001, 2.5214957E+001, 9.8183455E+000, 1.5203840E+001, 2.4684276E+001, 1.6822338E+001, 1.0910059E+001, 5.2409985E+000, 7.3553318E+000, 8.5085618E+000, 8.0408004E+000, 5.7891377E+000, 2.9795921E+000, 3.5296778E+000, 3.6633498E+000, 2.9788966E+000, 2.8974375E+000
 1.1000020E+002, 3.8929462E+001, 5.4050784E+001, 5.8498683E+001, 5.0979835E+001, 3.0816667E+001, 1.2767583E+001, 1.4885920E+001, 2.0577672E+001, 1.6047536E+001, 1.0123273E+001, 4.3225231E+000, 5.3626120E+000, 7.2543785E+000, 5.9966806E+000, 4.4324835E+000, 1.7624689E+000, 2.0452224E+000, 2.5195276E+000, 2.3489520E+000, 1.9816978E+000
 1.1050068E+002, 3.6774672E+001, 4.2093022E+001, 4.4208730E+001, 4.8478005E+001, 3.8425746E+001, 8.1621048E+000, 1.2635250E+001, 1.4940803E+001, 1.1242797E+001, 8.5796696E+000, 4.8432038E+000, 5.3948539E+000, 9.5421354E+000, 7.1190591E+000, 4.3046316E+000, 2.4269066E+000, 2.9784773E+000, 4.8423650E+000, 4.4412053E+000, 2.3766408E+000
 1.1100000E+002, 2.6275293E+001, 3.7474558E+001, 5.7427324E+001, 3.9604337E+001, 2.3755918E+001, 1.2177243E+001, 1.5666950E+001, 2.6453068E+001, 2.1224898E+001, 9.5750560E+000, 6.0677615E+000, 9.8068984E+000, 1.2979977E+001, 9.3451770E+000, 5.2496680E+000, 3.3989066E+000, 5.0941622E+000, 5.1678779E+000, 4.7060927E+000, 2.9809696E+000
 1.1150047E+002, 3.4011284E+001, 5.2704081E+001, 5.9407955E+001, 4.7558429E+001, 3.2332403E+001, 1.2075550E+001, 1.4857950E+001, 2.0873705E+001, 1.5919847E+001, 9.3239631E+000, 4.4134210E+000, 5.0961056E+000, 8.0105082E+000, 6.9470315E+000, 4.0323938E+000, 1.6495778E+000, 2.1855241E+000, 2.5826296E+000, 2.2180595E+000, 1.6967040E+000
 1.1200068E+002, 3.0267699E+001, 4.6684070E+001, 6.0765196E+001, 5.3592261E+001, 3.6008620E+001, 8.7191179E+000, 1.3573701E+001, 2.2581277E+001, 1.2645861E+001, 8.7627313E+000, 4.4109137E+000, 5.9409689E+000, 9.1643961E+000, 5.4326398E+000, 4.1896618E+000, 2.4554934E+000, 3.1175390E+000, 4.1089179E+000, 4.8059302E+000, 2.7305044E+000
 1.1250042E+002, 2.8141804E+001, 4.1495076E+001, 6.3466234E+001, 4.1493154E+001, 2.4096012E+001, 1.0129595E+001, 1.5051406E+001, 2.7231714E+001, 1.6739567E+001, 9.1361183E+000, 5.0571298E+000, 6.8780621E+000, 9.8861773E+000, 6.8878524E+000, 4.9249619E+000, 2.5343762E+000, 3.3052692E+000, 4.5998872E+000, 3.6355727E+000, 2.5328774E+000
 1.1300033E+002, 2.6763319E+001, 4.9952537E+001, 6.4699774E+001, 4.7316011E+001, 2.5253149E+001, 9.9394319E+000, 1.5083465E+001, 2.6110649E+001, 1.4344306E+001, 9.0614131E+000, 5.3173185E+000, 6.9036624E+000, 1.1663929E+001, 5.8111951E+000, 4.1255352E+000, 2.1893176E+000, 2.8742387E+000, 3.9214584E+000, 2.8820349E+000, 2.1340580E+000
 1.1350020E+002, 2.3447063E+001, 5.3368851E+001, 7.6743450E+001, 5.7431891E+001, 2.1646740E+001, 1.1582412E+001, 1.5307172E+001, 2.2226234E+001, 1.4896709E+001, 9.5894393E+000, 4.3789717E+000, 5.9324151E+000, 6.5170609E+000, 4.9628327E+000, 3.8427853E+000, 2.3906332E+000, 2.8293265E+000, 2.8896252E+000, 2.5792747E+000, 2.1569803E+000
 1.1400036E+002, 2.1851844E+001, 4.7236365E+001, 6.5717542E+001, 4.8146394E+001, 2.0542694E+001, 9.2396438E+000, 1.3557407E+001, 2.7016546E+001, 1.4055673E+001, 8.4428710E+000, 4.1552247E+000, 6.3004207E+000, 9.8835989E+000, 5.8799045E+000, 4.2919071E+000, 2.4761752E+000, 3.5483406E+000, 4.5895303E+000, 2.6458474E+000, 1.9996985E+000
 1.1450026E+002, 2.2443843E+001, 4.8552941E+001, 7.4086355E+001, 3.8891812E+001, 2.0305161E+001, 9.2481338E+000, 1.5529722E+001, 2.7927147E+001, 1.8338512E+001, 9.3521541E+000, 4.6480305E+000, 6.2133740E+000, 1.0303845E+001, 9.3974720E+000, 4.5864810E+000, 2.2384335E+000, 2.8676335E+000, 3.8280578E+000, 3.4370020E+000, 2.1140475E+000
 1.1500004E+002, 2.1665419E+001, 4.3637960E+001, 7.0689103E+001, 3.5227588E+001, 2.0771007E+001, 9.9447495E+000, 1.4057934E+001, 3.0883253E+001, 1.7441935E+001, 9.5062316E+000, 4.9386388E+000, 7.0268505E+000, 1.2474667E+001, 9.6516854E+000, 5.4736154E+000, 3.0966866E+000, 4.4563679E+000, 5.0998079E+000, 3.9921197E+000, 2.7679445E+000
 1.1550049E+002, 2.5234822E+001, 4.4752344E+001, 7.7665246E+001, 4.1250142E+001, 2.3902048E+001, 1.1464265E+001, 1.6601163E+001, 3.1948535E+001, 1.9611760E+001, 1.0430519E+001, 5.7142007E+000, 8.4413115E+000, 1.1311673E+001, 7.8086397E+000, 5.3049393E+000, 2.2586880E+000, 2.9095611E+000, 3.6011583E+000, 3.3189811E+000, 2.3490464E+000
 1.1600004E+002, 2.6899601E+001, 4.5271847E+001, 6.6046619E+001, 4.6143646E+001, 2.5239353E+001, 8.2472807E+000, 1.0481101E+001, 1.6476468E+001, 1.1171996E+001, 8.1759747E+000, 3.8973464E+000, 5.7791647E+000, 7.7283635E+000, 9.7684268E+000, 4.5827120E+000, 2.9442400E+000, 4.3997371E+000, 4.7323058E+000, 3.6954103E+000, 2.2816575E+000
 1.1650058E+002, 2.2295455E+001, 4.8635322E+001, 7.8586992E+001, 4.9735439E+001, 2.2122438E+001, 9.3323442E+000, 1.4362424E+001, 3.2613828E+001, 1.6884147E+001, 9.7330722E+000, 4.5449974E+000, 6.0321804E+000, 1.2660998E+001, 7.8781061E+000, 4.7872582E+000, 2.2889218E+000, 3.2837577E+000, 6.5422019E+000, 4.3933325E+000, 2.7674390E+000
 1.1700081E+002, 2.1581243E+001, 3.8565969E+001, 6.5616260E+001, 4.5277399E+001, 2.1325572E+001, 9.4144309E+000, 1.4680130E+001, 2.9665488E+001, 1.4695342E+001, 8.3264458E+000, 6.2727457E+000, 7.8172034E+000, 1.2822125E+001, 6.1861928E+000, 4.3210244E+000, 2.3633237E+000, 3.2264184E+000, 4.9985545E+000, 3.5637425E+000, 2.6701371E+000
 1.1750073E+002, 2.2809932E+001, 4.5578396E+001, 7.5405964E+001, 4.3184821E+001, 2.0372329E+001, 9.9424817E+000, 1.4533759E+001, 3.3104620E+001, 1.5649298E+001, 9.0221561E+000, 4.7612484E+000, 6.1901591E+000, 1.1269402E+001, 6.3193055E+000, 4.2111009E+000, 1.9559776E+000, 2.5431224E+000, 5.6874339E+000, 3.5295487E+000, 2.4634557E+000
 1.1800017E+002, 2.5547468E+001, 4.0161288E+001, 7.7249972E+001, 4.5408808E+001, 2.2580945E+001, 1.0042883E+001, 1.4840816E+001, 3.6118612E+001, 2.0042166E+001, 1.1181521E+001, 5.0814975E+000, 7.1833839E+000, 1.3385793E+001, 9.6559437E+000, 6.1343404E+000, 2.4104059E+000, 3.6007880E+000, 7.1373276E+000, 5.0915452E+000, 3.3927288E+000
 1.1850034E+002, 2.8337551E+001, 4.6465742E+001, 7.1655711E+001, 4.5524980E+001, 2.8062919E+001, 1.3792820E+001, 2.6672320E+001, 2.6215309E+001, 1.9954171E+001, 1.1279974E+001, 5.5243756E+000, 7.2569402E+000, 9.2217127E+000, 6.6330587E+000, 5.3406529E+000, 2.2650992E+000, 2.6347570E+000, 3.1376401E+000, 2.6974778E+000, 2.0970664E+000
 1.1900097E+002, 3.7352152E+001, 4.4132923E+001, 5.2412017E+001, 4.3820973E+001, 3.4335278E+001, 8.4662335E+000, 1.1190886E+001, 1.4714246E+001, 9.9420523E+000, 7.9517008E+000, 5.0868119E+000, 6.4279052E+000, 6.2883078E+000, 4.4167465E+000, 3.7202954E+000, 2.6056982E+000, 3.4044772E+000, 3.4975573E+000, 2.4796638E+000, 1.7682103E+000
 1.1950066E+002, 2.4101664E+001, 4.6862649E+001, 7.6570076E+001, 5.0330844E+001, 2.1364714E+001, 1.1631618E+001, 1.5300812E+001, 3.0006388E+001, 2.0321958E+001, 9.5571770E+000, 5.3270403E+000, 6.7877113E+000, 1.1357702E+001, 8.3957820E+000, 5.5176710E+000, 2.5208795E+000, 3.2506618E+000, 4.5302636E+000, 4.3927002E+000, 2.4336391E+000
 1.2000050E+002, 2.6195006E+001, 5.9849082E+001, 5.9746487E+001, 5.6082161E+001, 2.3221553E+001, 1.1146751E+001, 1.5107991E+001, 1.8979877E+001, 1.4447523E+001, 1.0319402E+001, 4.1022230E+000, 4.8181968E+000, 7.4382803E+000, 4.9441601E+000, 3.9767537E+000, 1.8645325E+000, 2.2375909E+000, 3.4230387E+000, 2.4210859E+000, 1.7904560E+000
 1.2050041E+002, 2.5656508E+001, 4.6835190E+001, 7.0041629E+001, 3.9603601E+001, 2.4163786E+001, 1.2432715E+001, 1.8312965E+001, 2.7091866E+001, 1.8034487E+001, 1.2101818E+001, 6.1928677E+000, 8.7232512E+000, 1.0933000E+001, 8.2668428E+000, 5.1855063E+000, 2.8319866E+000, 3.1369327E+000, 4.3132289E+000, 3.7447314E+000, 2.6465527E+000
 1.2100015E+002, 2.4031289E+001, 4.5624371E+001, 7.4679018E+001, 4.0803707E+001, 2.1130751E+001, 1.1453515E+001, 1.8037606E+001, 2.7275136E+001, 1.9117451E+001, 1.0391392E+001, 5.1697886E+000, 8.1530121E+000, 1.2939400E+001, 6.7346966E+000, 4.9295567E+000, 3.7271690E+000, 5.0768311E+000, 5.8073612E+000, 2.9867192E+000, 2.1189057E+000
 1.2150028E+002, 2.6346287E+001, 4.2882231E+001, 6.5682027E+001, 4.2210398E+001, 2.9766170E+001, 9.6252524E+000, 1.3408581E+001, 2.6776240E+001, 1.5667339E+001, 1.0113893E+001, 4.3940927E+000, 6.7500877E+000, 9.0705857E+000, 5.3440962E+000, 4.4409921E+000, 2.1246849E+000, 2.4943512E+000, 2.9684071E+000, 2.4485161E+000, 1.9531932E+000
 1.2200079E+002, 2.7352485E+001, 4.2000607E+001, 6.8712357E+001, 4.6167430E+001, 2.5632559E+001, 8.8552049E+000, 1.3270595E+001, 2.0289611E+001, 1.3072078E+001, 8.4021604E+000, 6.0749688E+000, 8.3577629E+000, 1.0753518E+001, 6.1117147E+000, 4.3967524E+000, 3.3962570E+000, 7.0443318E+000, 7.0720088E+000, 3.1593805E+000, 2.2720719E+000
 1.2250030E+002, 2.0380664E+001, 3.6856707E+001, 7.0436836E+001, 3.9558748E+001, 1.9348076E+001, 1.0338761E+001, 1.5811996E+001, 3.5133606E+001, 2.0397947E+001, 1.0224788E+001, 5.6892427E+000, 9.6265670E+000, 1.6015014E+001, 9.4853190E+000, 5.5037428E+000, 2.5258022E+000, 3.8409056E+000, 5.2843265E+000, 4.3945636E+000, 3.0914871E+000
 1.2300072E+002, 2.1291652E+001, 5.1517229E+001, 6.5746489E+001, 5.3194170E+001, 2.0888680E+001, 9.9288937E+000, 1.4151483E+001, 2.0144189E+001, 1.3602022E+001, 8.4057972E+000, 3.9589939E+000, 5.2567180E+000, 6.7451478E+000, 5.4209186E+000, 4.1294101E+000, 1.9287322E+000, 2.4476759E+000, 2.5992429E+000, 2.1770237E+000, 2.0533871E+000
 1.2350003E+002, 2.2455057E+001, 4.2213231E+001, 8.0776870E+001, 4.1357592E+001, 2.1095388E+001, 1.3869740E+001, 2.5928554E+001, 4.4678394E+001, 2.0108830E+001, 1.1944865E+001, 6.6098665E+000, 8.8663187E+000, 1.5001999E+001, 1.2424234E+001, 5.9259279E+000, 3.0894596E+000, 4.0858921E+000, 5.2501008E+000, 4.9155343E+000, 3.2565893E+000
 1.2400025E+002, 2.3217610E+001, 4.2697507E+001, 7.5822452E+001, 4.5760121E+001, 2.2234069E+001, 9.5045347E+000, 1.3870091E+001, 2.9661295E+001, 1.5333615E+001, 9.1604703E+000, 4.3287971E+000, 6.1943927E+000, 1.2242991E+001, 6.0687967E+000, 4.1957999E+000, 2.2780631E+000, 3.0770589E+000, 5.1311196E+000, 3.8781326E+000, 2.4241141E+000
 1.2450035E+002, 2.4964189E+001, 4.0231402E+001, 7.0723821E+001, 4.0261224E+001, 2.0941768E+001, 1.0070755E+001, 1.4607608E+001, 3.2629485E+001, 1.5070457E+001, 9.7274134E+000, 5.2055048E+000, 8.1782061E+000, 1.6310147E+001, 8.1153984E+000, 5.2787805E+000, 3.0559719E+000, 4.8118352E+000, 8.3458799E+000, 3.6733306E+000, 2.6374029E+000
 1.2500054E+002, 2.8960000E+001, 4.4025543E+001, 8.1611330E+001, 4.1828069E+001, 2.3286541E+001, 1.1142636E+001, 1.7685585E+001, 3.6755770E+001, 1.6522888E+001, 1.0710844E+001, 5.7495367E+000, 8.2823714E+000, 1.6605779E+001, 8.0935556E+000, 5.4347077E+000, 2.7942690E+000, 4.4251263E+000, 6.6640179E+000, 3.4129146E+000, 2.5037609E+000
 1.2550005E+002, 2.9600499E+001, 4.3872879E+001, 6.3220182E+001, 4.5064553E+001, 2.8094082E+001, 1.0654495E+001, 1.4851877E+001, 2.5338429E+001, 1.3886068E+001, 9.3935064E+000, 4.6756429E+000, 6.1588253E+000, 7.0807662E+000, 6.9169181E+000, 4.4819945E+000, 2.0313741E+000, 2.5763397E+000, 3.2295048E+000, 2.6939635E+000, 2.1932674E+000
 1.2600093E+002, 2.5417799E+001, 4.3670268E+001, 6.3825604E+001, 4.7466955E+001, 2.1497681E+001, 8.1914463E+000, 1.1864507E+001, 1.8686330E+001, 1.1007308E+001, 7.9119955E+000, 4.5266438E+000, 7.0078569E+000, 8.6939312E+000, 5.8357271E+000, 3.8871247E+000, 2.8766350E+000, 4.2984203E+000, 3.8965113E+000, 3.4080096E+000, 2.3143130E+000
 1.2650063E+002, 2.3943352E+001, 5.6311676E+001, 7.6327750E+001, 4.8168372E+001, 2.1357937E+001, 1.2276502E+001, 2.0093887E+001, 3.0824961E+001, 1.9028296E+001, 1.1003143E+001, 5.6840020E+000, 7.4089319E+000, 9.7729204E+000, 6.4542563E+000, 4.9438148E+000, 2.5147481E+000, 3.2066731E+000, 4.2292928E+000, 3.0523145E+000, 2.2352161E+000
 1.2700021E+002, 2.2959217E+001, 4.9507579E+001, 7.3136924E+001, 5.1104820E+001, 2.1317651E+001, 1.0330107E+001, 1.7322795E+001, 3.0758224E+001, 1.6921681E+001, 9.5580313E+000, 5.0567223E+000, 8.0890896E+000, 1.1279656E+001, 5.8884418E+000, 4.9993020E+000, 2.6295370E+000, 2.7443826E+000, 4.2439626E+000, 2.9158326E+000, 2.4304730E+000
 1.2750035E+002, 2.2590313E+001, 4.4463297E+001, 7.4578151E+001, 4.3428957E+001, 2.1021283E+001, 1.0072346E+001, 1.7604851E+001, 3.1489320E+001, 1.3913948E+001, 9.1979060E+000, 5.3907285E+000, 8.9087759E+000, 1.2101769E+001, 6.0309978E+000, 4.3570013E+000, 2.4872864E+000, 3.5854453E+000, 4.7356880E+000, 2.8010836E+000, 2.1603787E+000
 1.2800005E+002, 2.2025529E+001, 3.8828754E+001, 7.1968081E+001, 4.2541331E+001, 2.0224325E+001, 1.0357765E+001, 1.8218010E+001, 2.6162605E+001, 1.6203936E+001, 9.4615520E+000, 6.0529096E+000, 1.1212134E+001, 9.2249642E+000, 6.3362962E+000, 5.1195371E+000, 3.4514187E+000, 4.0098654E+000, 3.8900384E+000, 2.9507287E+000, 2.4390361E+000
 1.2850073E+002, 2.1454137E+001, 3.7511610E+001, 7.5485023E+001, 4.4196768E+001, 1.9784969E+001, 1.0147348E+001, 1.4347136E+001, 3.3798349E+001, 1.6129023E+001, 9.3771131E+000, 5.2223981E+000, 7.5411701E+000, 1.6419422E+001, 1.0005634E+001, 5.4413670E+000, 2.4545740E+000, 3.6412427E+000, 7.6739479E+000, 4.2224640E+000, 2.9700407E+000
 1.2900064E+002, 2.1804640E+001, 4.1300590E+001, 8.0097447E+001, 4.4246345E+001, 2.1139987E+001, 1.0550518E+001, 1.9782734E+001, 3.7243740E+001, 1.4959109E+001, 9.5677512E+000, 5.3836845E+000, 7.3503648E+000, 1.5571808E+001, 7.9298323E+000, 5.1620765E+000, 2.7169414E+000, 3.6585602E+000, 5.2007054E+000, 3.6914320E+000, 2.6360195E+000
 1.2950046E+002, 2.3885418E+001, 4.3470831E+001, 8.0347255E+001, 4.1135259E+001, 2.3110277E+001, 1.1243559E+001, 1.9445469E+001, 3.1737890E+001, 1.7965329E+001, 1.0172296E+001, 6.1492363E+000, 8.7708770E+000, 1.1511573E+001, 7.9185573E+000, 4.7807782E+000, 2.7152650E+000, 4.0827214E+000, 4.8161308E+000, 3.5491394E+000, 2.9210382E+000
 1.3000027E+002, 2.5783782E+001, 4.5948565E+001, 5.5277721E+001, 4.7193489E+001, 2.3732757E+001, 8.8481421E+000, 1.3552032E+001, 1.7692182E+001, 1.3264907E+001, 8.1579399E+000, 4.4766424E+000, 5.9249390E+000, 7.2551882E+000, 6.1520270E+000, 4.0034281E+000, 2.2469339E+000, 2.4450207E+000, 3.9100118E+000, 3.3011208E+000, 2.3465984E+000
 1.3050011E+002, 2.2869912E+001, 4.2985546E+001, 7.3962875E+001, 4.0940125E+001, 2.1007946E+001, 1.0343834E+001, 1.6878176E+001, 3.3528240E+001, 1.6930204E+001, 1.0522775E+001, 5.5665835E+000, 8.9707417E+000, 1.4513460E+001, 9.5353044E+000, 5.8211779E+000, 2.9890596E+000, 4.7664635E+000, 6.8564745E+000, 5.1196020E+000, 3.2636955E+000
