cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg
 9.1750000E+001, 3.8752355E+002, 3.8552365E+002, 2.7050047E+000, 9.4321768E+001, 1.0432737E+002, 8.5560319E-001, 1.9844467E-001, 4.9743795E-003, 3.3477841E-007, 1.0494722E-007, 1.3773576E-002, 3.4513238E-007, 7.8280658E-001, 4.4393518E-009
 9.2250000E+001, 3.8690887E+002, 3.8494369E+002, 2.7040420E+000, 9.3372157E+001, 1.0329734E+002, 8.5366883E-001, 1.9850578E-001, 4.9467663E-003, 2.8368594E-007, 8.8222473E-008, 1.3718364E-002, 2.9245973E-007, 7.8282841E-001, 3.7596947E-009
 9.2750000E+001, 3.8631548E+002, 3.8438931E+002, 2.7031209E+000, 9.2479974E+001, 1.0232464E+002, 8.5148972E-001, 1.9856376E-001, 4.9205623E-003, 2.4112839E-007, 7.4378886E-008, 1.3665981E-002, 2.4858597E-007, 7.8284912E-001, 3.1941778E-009
 9.3250000E+001, 3.8574569E+002, 3.8385583E+002, 2.7023354E+000, 9.1610702E+001, 1.0137151E+002, 8.4920600E-001, 1.9861931E-001, 4.8954604E-003, 1.9996624E-007, 6.1145644E-008, 1.3615800E-002, 2.0615077E-007, 7.8286896E-001, 2.6473472E-009
 9.3750000E+001, 3.8519654E+002, 3.8333771E+002, 2.7017234E+000, 9.0763532E+001, 1.0043618E+002, 8.4677187E-001, 1.9867285E-001, 4.8712575E-003, 1.6709215E-007, 5.0810785E-008, 1.3567428E-002, 1.7225995E-007, 7.8288807E-001, 2.2111048E-009
 9.4250000E+001, 3.8465906E+002, 3.8282995E+002, 2.7005583E+000, 8.9950100E+001, 9.9537847E+001, 8.4529821E-001, 1.9872513E-001, 4.8476192E-003, 1.3857252E-007, 4.1869986E-008, 1.3520191E-002, 1.4285827E-007, 7.8290673E-001, 1.8328976E-009
 9.4750000E+001, 3.8413583E+002, 3.8233392E+002, 2.6992425E+000, 8.9149705E+001, 9.8657066E+001, 8.4376407E-001, 1.9877595E-001, 4.8246364E-003, 1.1532290E-007, 3.4584409E-008, 1.3474272E-002, 1.1888959E-007, 7.8292486E-001, 1.5248602E-009
 9.5250000E+001, 3.8362431E+002, 3.8184903E+002, 2.6981302E+000, 8.8379624E+001, 9.7811303E+001, 8.4231472E-001, 1.9882544E-001, 4.8022570E-003, 9.7680131E-008, 2.9053883E-008, 1.3429568E-002, 1.0070117E-007, 7.8294251E-001, 1.2912725E-009
 9.5750000E+001, 3.8312397E+002, 3.8137475E+002, 2.6969753E+000, 8.7619468E+001, 9.6986150E+001, 8.4102382E-001, 1.9887385E-001, 4.7803566E-003, 8.2579982E-008, 2.4368537E-008, 1.3385824E-002, 8.5134003E-008, 7.8295977E-001, 1.0914843E-009
 9.6250000E+001, 3.8263010E+002, 3.8090763E+002, 2.6953038E+000, 8.6855154E+001, 9.6164363E+001, 8.3778022E-001, 1.9892150E-001, 4.7588027E-003, 7.2501643E-008, 2.1121941E-008, 1.3342781E-002, 7.4743962E-008, 7.8297675E-001, 9.5847975E-010
 9.6750000E+001, 3.8215109E+002, 3.8045907E+002, 2.6953038E+000, 8.6077104E+001, 9.5326792E+001, 8.3778022E-001, 1.9896716E-001, 4.7381439E-003, 6.3506006E-008, 1.8220841E-008, 1.3301527E-002, 6.5470109E-008, 7.8299302E-001, 8.3975845E-010
 9.7250000E+001, 3.8167032E+002, 3.8000847E+002, 2.6943875E+000, 8.5307876E+001, 9.4499976E+001, 8.3618234E-001, 1.9901309E-001, 4.7173592E-003, 5.7164778E-008, 1.6134648E-008, 1.3260026E-002, 5.8932761E-008, 7.8300939E-001, 7.5624967E-010
 9.7750000E+001, 3.8117668E+002, 3.7954541E+002, 2.6935683E+000, 8.4523277E+001, 9.3652013E+001, 8.3438111E-001, 1.9906032E-001, 4.6959892E-003, 5.1174231E-008, 1.4188308E-008, 1.3217357E-002, 5.2756940E-008, 7.8302621E-001, 6.7725035E-010
 9.8250000E+001, 3.8068359E+002, 3.7908460E+002, 2.6926640E+000, 8.3758510E+001, 9.2808865E+001, 8.3299038E-001, 1.9910732E-001, 4.6747208E-003, 4.6680206E-008, 1.2715484E-008, 1.3174894E-002, 4.8123924E-008, 7.8304296E-001, 6.1805002E-010
 9.8750000E+001, 3.8019415E+002, 3.7862839E+002, 2.6919059E+000, 8.3012714E+001, 9.1981510E+001, 8.3123646E-001, 1.9915386E-001, 4.6536609E-003, 4.2690868E-008, 1.1425184E-008, 1.3132848E-002, 4.4011204E-008, 7.8305953E-001, 5.6550065E-010
 9.9250000E+001, 3.7974073E+002, 3.7820695E+002, 2.6914673E+000, 8.2312960E+001, 9.1197078E+001, 8.2939508E-001, 1.9919658E-001, 4.6343286E-003, 3.8815058E-008, 1.0168616E-008, 1.3094251E-002, 4.0015523E-008, 7.8307475E-001, 5.1438192E-010
 9.9750000E+001, 3.7930975E+002, 3.7780885E+002, 2.6917036E+000, 8.1634230E+001, 9.0430794E+001, 8.2653963E-001, 1.9923665E-001, 4.6161954E-003, 3.4985214E-008, 9.0218658E-009, 1.3058047E-002, 3.6067231E-008, 7.8308902E-001, 4.6373860E-010
