cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg
 4.5750000E+001, 9.1845325E+002, 8.7374016E+002, 3.3768960E+000, 2.6966076E+002, 4.1353489E+002, 1.3280972E+000, 1.2891158E-001, 4.7015817E-002, 8.1094040E-003, 4.8796753E-003, 5.9293916E-002, 4.7702377E-003, 7.4542929E-001, 6.1573640E-004
 4.6250000E+001, 9.1154166E+002, 8.6682053E+002, 3.3768960E+000, 2.6996422E+002, 4.1254412E+002, 1.3280972E+000, 1.3009903E-001, 4.6475756E-002, 7.8322328E-003, 4.6351350E-003, 5.8476142E-002, 4.6071958E-003, 7.4633878E-001, 5.9488893E-004
 4.6750000E+001, 9.0460073E+002, 8.5992023E+002, 3.3887730E+000, 2.7024369E+002, 4.1146870E+002, 1.3271577E+000, 1.3128246E-001, 4.5937080E-002, 7.5545288E-003, 4.4031516E-003, 5.7659156E-002, 4.4438405E-003, 7.4723850E-001, 5.7397835E-004
 4.7250000E+001, 8.9754313E+002, 8.5296534E+002, 3.3934394E+000, 2.7034054E+002, 4.1010153E+002, 1.3270694E+000, 1.3246379E-001, 4.5389066E-002, 7.2878988E-003, 4.1818567E-003, 5.6844012E-002, 4.2869993E-003, 7.4811738E-001, 5.5393552E-004
 4.7750000E+001, 8.9043466E+002, 8.4599905E+002, 3.3975322E+000, 2.7024575E+002, 4.0848909E+002, 1.3269501E+000, 1.3363567E-001, 4.4836540E-002, 7.0329898E-003, 3.9685922E-003, 5.6036186E-002, 4.1370528E-003, 7.4897396E-001, 5.3479311E-004
 4.8250000E+001, 8.8335605E+002, 8.3904370E+002, 3.4013808E+000, 2.7003747E+002, 4.0681597E+002, 1.3260423E+000, 1.3479769E-001, 4.4282923E-002, 6.7860047E-003, 3.7635451E-003, 5.5235250E-002, 3.9917675E-003, 7.4981224E-001, 5.1623722E-004
 4.8750000E+001, 8.7642878E+002, 8.3218538E+002, 3.4050964E+000, 2.6973856E+002, 4.0519886E+002, 1.3240997E+000, 1.3594275E-001, 4.3734426E-002, 6.5452547E-003, 3.5668612E-003, 5.4445690E-002, 3.8501498E-003, 7.5063149E-001, 4.9812727E-004
 4.9250000E+001, 8.6966034E+002, 8.2546138E+002, 3.4050964E+000, 2.6936827E+002, 4.0359775E+002, 1.3240997E+000, 1.3706865E-001, 4.3197384E-002, 6.3047829E-003, 3.3794526E-003, 5.3667793E-002, 3.7086958E-003, 7.5143701E-001, 4.7997604E-004
 4.9750000E+001, 8.6304300E+002, 8.1887070E+002, 3.4111860E+000, 2.6897390E+002, 4.0202956E+002, 1.3187551E+000, 1.3818173E-001, 4.2676189E-002, 6.0538823E-003, 3.2031553E-003, 5.2895107E-002, 3.5611072E-003, 7.5224180E-001, 4.6094416E-004
 5.0250000E+001, 8.5639892E+002, 8.1228277E+002, 3.4137030E+000, 2.6845735E+002, 4.0029650E+002, 1.3156933E+000, 1.3928792E-001, 4.2164178E-002, 5.7956150E-003, 3.0383888E-003, 5.2124081E-002, 3.4091853E-003, 7.5304423E-001, 4.4130850E-004
 5.0750000E+001, 8.4966598E+002, 8.0565046E+002, 3.4137030E+000, 2.6782668E+002, 3.9837430E+002, 1.3156933E+000, 1.4038145E-001, 4.1652454E-002, 5.5452923E-003, 2.8854357E-003, 5.1361324E-002, 3.2619367E-003, 7.5382479E-001, 4.2227767E-004
 5.1250000E+001, 8.4292499E+002, 7.9904689E+002, 3.4161728E+000, 2.6715679E+002, 3.9634224E+002, 1.3126946E+000, 1.4144871E-001, 4.1144316E-002, 5.3103299E-003, 2.7425390E-003, 5.0617634E-002, 3.1237235E-003, 7.5457151E-001, 4.0442568E-004
 5.1750000E+001, 8.3625090E+002, 7.9257658E+002, 3.4187397E+000, 2.6647454E+002, 3.9418100E+002, 1.3096057E+000, 1.4248123E-001, 4.0643609E-002, 5.0931858E-003, 2.6085779E-003, 4.9899333E-002, 2.9959917E-003, 7.5527941E-001, 3.8794150E-004
 5.2250000E+001, 8.2965529E+002, 7.8626986E+002, 3.4243659E+000, 2.6576532E+002, 3.9190680E+002, 1.3025202E+000, 1.4347953E-001, 4.0152042E-002, 4.8916243E-003, 2.4822667E-003, 4.9205871E-002, 2.8774261E-003, 7.5595210E-001, 3.7265014E-004
 5.2750000E+001, 8.2324379E+002, 7.8016712E+002, 3.4243659E+000, 2.6508015E+002, 3.8971574E+002, 1.3025202E+000, 1.4444173E-001, 3.9674191E-002, 4.7017664E-003, 2.3631180E-003, 4.8537890E-002, 2.7657450E-003, 7.5659364E-001, 3.5825038E-004
 5.3250000E+001, 8.1703072E+002, 7.7423915E+002, 3.4270072E+000, 2.6439031E+002, 3.8763041E+002, 1.2987141E+000, 1.4537146E-001, 3.9208346E-002, 4.5230147E-003, 2.2493939E-003, 4.7893089E-002, 2.6605969E-003, 7.5720724E-001, 3.4469493E-004
 5.3750000E+001, 8.1101617E+002, 7.6847818E+002, 3.4315226E+000, 2.6370333E+002, 3.8567066E+002, 1.2916915E+000, 1.4627235E-001, 3.8755083E-002, 4.3517593E-003, 2.1408655E-003, 4.7268392E-002, 2.5598584E-003, 7.5779841E-001, 3.3169003E-004
 5.4250000E+001, 8.0511854E+002, 7.6282451E+002, 3.4315226E+000, 2.6301748E+002, 3.8376181E+002, 1.2916915E+000, 1.4715235E-001, 3.8311850E-002, 4.1846094E-003, 2.0374115E-003, 4.6657827E-002, 2.4615349E-003, 7.5837390E-001, 3.1898281E-004
 5.4750000E+001, 7.9941504E+002, 7.5733640E+002, 3.4337131E+000, 2.6245665E+002, 3.8204560E+002, 1.2881875E+000, 1.4801900E-001, 3.7876361E-002, 4.0183118E-003, 1.9382636E-003, 4.6055829E-002, 2.3637128E-003, 7.5894061E-001, 3.0632876E-004
 5.5250000E+001, 7.9349730E+002, 7.5173652E+002, 3.4358091E+000, 2.6166582E+002, 3.7985377E+002, 1.2849045E+000, 1.4887543E-001, 3.7438300E-002, 3.8623321E-003, 1.8454444E-003, 4.5461671E-002, 2.2719601E-003, 7.5948754E-001, 2.9447988E-004
 5.5750000E+001, 7.8773184E+002, 7.4626930E+002, 3.4373822E+000, 2.6078134E+002, 3.7769639E+002, 1.2817382E+000, 1.4971887E-001, 3.7008623E-002, 3.7065203E-003, 1.7546809E-003, 4.4876036E-002, 2.1803061E-003, 7.6002819E-001, 2.8262785E-004
 5.6250000E+001, 7.8197771E+002, 7.4083471E+002, 3.4387358E+000, 2.5976447E+002, 3.7541733E+002, 1.2787954E+000, 1.5056056E-001, 3.6578783E-002, 3.5520136E-003, 1.6657830E-003, 4.4291549E-002, 2.0894198E-003, 7.6056542E-001, 2.7086338E-004
 5.6750000E+001, 7.7614401E+002, 7.3534832E+002, 3.4398625E+000, 2.5858690E+002, 3.7295751E+002, 1.2756198E+000, 1.5140824E-001, 3.6143021E-002, 3.3992502E-003, 1.5796720E-003, 4.3702908E-002, 1.9995590E-003, 7.6110083E-001, 2.5922394E-004
 5.7250000E+001, 7.7034808E+002, 7.2988554E+002, 3.4408716E+000, 2.5726621E+002, 3.7041012E+002, 1.2719186E+000, 1.5225316E-001, 3.5706452E-002, 3.2494233E-003, 1.4951558E-003, 4.3116426E-002, 1.9114255E-003, 7.6163081E-001, 2.4781484E-004
 5.7750000E+001, 7.6458961E+002, 7.2444294E+002, 3.4414667E+000, 2.5576507E+002, 3.6773437E+002, 1.2682464E+000, 1.5308964E-001, 3.5267906E-002, 3.1084467E-003, 1.4128892E-003, 4.2536911E-002, 1.8284981E-003, 7.6214621E-001, 2.3710563E-004
 5.8250000E+001, 7.5891097E+002, 7.1907616E+002, 3.4415731E+000, 2.5423296E+002, 3.6505249E+002, 1.2648537E+000, 1.5390782E-001, 3.4834963E-002, 2.9753750E-003, 1.3321810E-003, 4.1970971E-002, 1.7502206E-003, 7.6264506E-001, 2.2700385E-004
 5.8750000E+001, 7.5333009E+002, 7.1381675E+002, 3.4411497E+000, 2.5279384E+002, 3.6245811E+002, 1.2619282E+000, 1.5470475E-001, 3.4410813E-002, 2.8484277E-003, 1.2551629E-003, 4.1419975E-002, 1.6755457E-003, 7.6312681E-001, 2.1736467E-004
 5.9250000E+001, 7.4786454E+002, 7.0869579E+002, 3.4403923E+000, 2.5147611E+002, 3.5995724E+002, 1.2591794E+000, 1.5548056E-001, 3.3997416E-002, 2.7252363E-003, 1.1812950E-003, 4.0883488E-002, 1.6030802E-003, 7.6359457E-001, 2.0800378E-004
 5.9750000E+001, 7.4254729E+002, 7.0375784E+002, 3.4394434E+000, 2.5022093E+002, 3.5749191E+002, 1.2567810E+000, 1.5623226E-001, 3.3598126E-002, 2.6037848E-003, 1.1131315E-003, 4.0362802E-002, 1.5316381E-003, 7.6404772E-001, 1.9875115E-004
 6.0250000E+001, 7.3730557E+002, 6.9893925E+002, 3.4386732E+000, 2.4891174E+002, 3.5491950E+002, 1.2545083E+000, 1.5696140E-001, 3.3208780E-002, 2.4877614E-003, 1.0508423E-003, 3.9857497E-002, 1.4633891E-003, 7.6448253E-001, 1.8990450E-004
 6.0750000E+001, 7.3207575E+002, 6.9417954E+002, 3.4383600E+000, 2.4753877E+002, 3.5223349E+002, 1.2518193E+000, 1.5767370E-001, 3.2823871E-002, 2.3791632E-003, 9.9421209E-004, 3.9364100E-002, 1.3995078E-003, 7.6489894E-001, 1.8162099E-004
 6.1250000E+001, 7.2682545E+002, 6.8942012E+002, 3.4384705E+000, 2.4610291E+002, 3.4947810E+002, 1.2485787E+000, 1.5837794E-001, 3.2439114E-002, 2.2763205E-003, 9.4120470E-004, 3.8876660E-002, 1.3390121E-003, 7.6530341E-001, 1.7377296E-004
 6.1750000E+001, 7.2163785E+002, 6.8470880E+002, 3.4390335E+000, 2.4465779E+002, 3.4677157E+002, 1.2451108E+000, 1.5907329E-001, 3.2057979E-002, 2.1760326E-003, 8.9017078E-004, 3.8395406E-002, 1.2800192E-003, 7.6570043E-001, 1.6611819E-004
 6.2250000E+001, 7.1657947E+002, 6.8008884E+002, 3.4399125E+000, 2.4321616E+002, 3.4415722E+002, 1.2418341E+000, 1.5975588E-001, 3.1684031E-002, 2.0773413E-003, 8.4015401E-004, 3.7922929E-002, 1.2219655E-003, 7.6609038E-001, 1.5858189E-004
 6.2750000E+001, 7.1164632E+002, 6.7555944E+002, 3.4410436E+000, 2.4168032E+002, 3.4152767E+002, 1.2385755E+000, 1.6042785E-001, 3.1316692E-002, 1.9790992E-003, 7.9170223E-004, 3.7457490E-002, 1.1641760E-003, 7.6647493E-001, 1.5107403E-004
 6.3250000E+001, 7.0676464E+002, 6.7106277E+002, 3.4420491E+000, 2.3993265E+002, 3.3872878E+002, 1.2353988E+000, 1.6109413E-001, 3.0951885E-002, 1.8821055E-003, 7.4531142E-004, 3.6995829E-002, 1.1071209E-003, 7.6685458E-001, 1.4366348E-004
 6.3750000E+001, 7.0191004E+002, 6.6658298E+002, 3.4428599E+000, 2.3802163E+002, 3.3578973E+002, 1.2323645E+000, 1.6175491E-001, 3.0587347E-002, 1.7887999E-003, 7.0161266E-004, 3.6538155E-002, 1.0522352E-003, 7.6722620E-001, 1.3654026E-004
 6.4250000E+001, 6.9713608E+002, 6.6217824E+002, 3.4434993E+000, 2.3612972E+002, 3.3288600E+002, 1.2294152E+000, 1.6240310E-001, 3.0228784E-002, 1.6982272E-003, 6.5997271E-004, 3.6089194E-002, 9.9895719E-004, 7.6758878E-001, 1.2961903E-004
 6.4750000E+001, 6.9245537E+002, 6.5785050E+002, 3.4441313E+000, 2.3430637E+002, 3.3010976E+002, 1.2265214E+000, 1.6303960E-001, 2.9878088E-002, 1.6073130E-003, 6.2084410E-004, 3.5647721E-002, 9.4547822E-004, 7.6794580E-001, 1.2265294E-004
 6.5250000E+001, 6.8780421E+002, 6.5354356E+002, 3.4453806E+000, 2.3246168E+002, 3.2738204E+002, 1.2194431E+000, 1.6366844E-001, 2.9530474E-002, 1.5184464E-003, 5.8461369E-004, 3.5211381E-002, 8.9320375E-004, 7.6829571E-001, 1.1584050E-004
 6.5750000E+001, 6.8313797E+002, 6.4921178E+002, 3.4453806E+000, 2.3053258E+002, 3.2460990E+002, 1.2194431E+000, 1.6429273E-001, 2.9181060E-002, 1.4349877E-003, 5.5096195E-004, 3.4778702E-002, 8.4411039E-004, 7.6863608E-001, 1.0945072E-004
 6.6250000E+001, 6.7846433E+002, 6.4486131E+002, 3.4454712E+000, 2.2849531E+002, 3.2175188E+002, 1.2157013E+000, 1.6491138E-001, 2.8829741E-002, 1.3579312E-003, 5.2007409E-004, 3.4350586E-002, 7.9878306E-004, 7.6896524E-001, 1.0355862E-004
 6.6750000E+001, 6.7383203E+002, 6.4056552E+002, 3.4447337E+000, 2.2637921E+002, 3.1880923E+002, 1.2124887E+000, 1.6551830E-001, 2.8481554E-002, 1.2862396E-003, 4.9166228E-004, 3.3931009E-002, 7.5661150E-004, 7.6928242E-001, 9.8083709E-005
 6.7250000E+001, 6.6915966E+002, 6.3627855E+002, 3.4432782E+000, 2.2415350E+002, 3.1569196E+002, 1.2100624E+000, 1.6612027E-001, 2.8132263E-002, 1.2196358E-003, 4.6475056E-004, 3.3515467E-002, 7.1743280E-004, 7.6959103E-001, 9.3005219E-005
 6.7750000E+001, 6.6443148E+002, 6.3198369E+002, 3.4419018E+000, 2.2184585E+002, 3.1241677E+002, 1.2072607E+000, 1.6672098E-001, 2.7780257E-002, 1.1571608E-003, 4.3873750E-004, 3.3101390E-002, 6.8068285E-004, 7.6989390E-001, 8.8244921E-005
 6.8250000E+001, 6.5968056E+002, 6.2767841E+002, 3.4409212E+000, 2.1956428E+002, 3.0912489E+002, 1.2034348E+000, 1.6732063E-001, 2.7426585E-002, 1.0975601E-003, 4.1259997E-004, 3.2688559E-002, 6.4562361E-004, 7.7019324E-001, 8.3708607E-005
 6.8750000E+001, 6.5502954E+002, 6.2346249E+002, 3.4397372E+000, 2.1742126E+002, 3.0596028E+002, 1.1994110E+000, 1.6790885E-001, 2.7080158E-002, 1.0387390E-003, 3.8552570E-004, 3.2283745E-002, 6.1102294E-004, 7.7048829E-001, 7.9234696E-005
 6.9250000E+001, 6.5048615E+002, 6.1936955E+002, 3.4381966E+000, 2.1542107E+002, 3.0288043E+002, 1.1958218E+000, 1.6848226E-001, 2.6743035E-002, 9.8087654E-004, 3.5807873E-004, 3.1889180E-002, 5.7698620E-004, 7.7077726E-001, 7.4836406E-005
 6.9750000E+001, 6.4596803E+002, 6.1533983E+002, 3.4362212E+000, 2.1346246E+002, 2.9973937E+002, 1.1927102E+000, 1.6904766E-001, 2.6409821E-002, 9.2487844E-004, 3.3045486E-004, 3.1500397E-002, 5.4404614E-004, 7.7106139E-001, 7.0581384E-005
 7.0250000E+001, 6.4142866E+002, 6.1131881E+002, 3.4340348E+000, 2.1147345E+002, 2.9649512E+002, 1.1895551E+000, 1.6961173E-001, 2.6076156E-002, 8.7039758E-004, 3.0345863E-004, 3.1112698E-002, 5.1199858E-004, 7.7134290E-001, 6.6439820E-005
 7.0750000E+001, 6.3686633E+002, 6.0729443E+002, 3.4316011E+000, 2.0937647E+002, 2.9312922E+002, 1.1861016E+000, 1.7017420E-001, 2.5740926E-002, 8.1880761E-004, 2.7809144E-004, 3.0726353E-002, 4.8165153E-004, 7.7161942E-001, 6.2518886E-005
 7.1250000E+001, 6.3225907E+002, 6.0322736E+002, 3.4290064E+000, 2.0715499E+002, 2.8966609E+002, 1.1820882E+000, 1.7074050E-001, 2.5400295E-002, 7.7019930E-004, 2.5492968E-004, 3.0337630E-002, 4.5305841E-004, 7.7189237E-001, 5.8820964E-005
 7.1750000E+001, 6.2763776E+002, 5.9913265E+002, 3.4260453E+000, 2.0488492E+002, 2.8620019E+002, 1.1781935E+000, 1.7130667E-001, 2.5056886E-002, 7.2467385E-004, 2.3384686E-004, 2.9949243E-002, 4.2627874E-004, 7.7216031E-001, 5.5352207E-005
 7.2250000E+001, 6.2310975E+002, 5.9510803E+002, 3.4229937E+000, 2.0267054E+002, 2.8282757E+002, 1.1740290E+000, 1.7185965E-001, 2.4720682E-002, 6.8093251E-004, 2.1456420E-004, 2.9569839E-002, 4.0054853E-004, 7.7242026E-001, 5.2010633E-005
 7.2750000E+001, 6.1871497E+002, 5.9120163E+002, 3.4198433E+000, 2.0058770E+002, 2.7960265E+002, 1.1698534E+000, 1.7239210E-001, 2.4397078E-002, 6.3848600E-004, 1.9713894E-004, 2.9204300E-002, 3.7558000E-004, 7.7267013E-001, 4.8762686E-005
 7.3250000E+001, 6.1441614E+002, 5.8738710E+002, 3.4159183E+000, 1.9864034E+002, 2.7651290E+002, 1.1669030E+000, 1.7290697E-001, 2.4083588E-002, 5.9787672E-004, 1.8171206E-004, 2.8850696E-002, 3.5169219E-004, 7.7291023E-001, 4.5656870E-005
 7.3750000E+001, 6.1023151E+002, 5.8368120E+002, 3.4119411E+000, 1.9683908E+002, 2.7358328E+002, 1.1647018E+000, 1.7340084E-001, 2.3781362E-002, 5.6055101E-004, 1.6809442E-004, 2.8511637E-002, 3.2973589E-004, 7.7313787E-001, 4.2801747E-005
 7.4250000E+001, 6.0619359E+002, 5.8011747E+002, 3.4081204E+000, 1.9515998E+002, 2.7081304E+002, 1.1624911E+000, 1.7386980E-001, 2.3493876E-002, 5.2545377E-004, 1.5663203E-004, 2.8189521E-002, 3.0909045E-004, 7.7335259E-001, 4.0111413E-005
 7.4750000E+001, 6.0225303E+002, 5.7666201E+002, 3.4048423E+000, 1.9357791E+002, 2.6814210E+002, 1.1600234E+000, 1.7432087E-001, 2.3215669E-002, 4.9347534E-004, 1.4707353E-004, 2.7879803E-002, 2.9027961E-004, 7.7355607E-001, 3.7662283E-005
 7.5250000E+001, 5.9836734E+002, 5.7328825E+002, 3.3984792E+000, 1.9202010E+002, 2.6543677E+002, 1.1549593E+000, 1.7475521E-001, 2.2945599E-002, 4.6506343E-004, 1.3918743E-004, 2.7581798E-002, 2.7356672E-004, 7.7374838E-001, 3.5489247E-005
 7.5750000E+001, 5.9455721E+002, 5.6999312E+002, 3.3984792E+000, 1.9046676E+002, 2.6275351E+002, 1.1549593E+000, 1.7517758E-001, 2.2681478E-002, 4.3909546E-004, 1.3230657E-004, 2.7292193E-002, 2.5829145E-004, 7.7393296E-001, 3.3505663E-005
 7.6250000E+001, 5.9084385E+002, 5.6678640E+002, 3.3953054E+000, 1.8894192E+002, 2.6010826E+002, 1.1524814E+000, 1.7558727E-001, 2.2423596E-002, 4.1588227E-004, 1.2592575E-004, 2.7011593E-002, 2.4463663E-004, 7.7410955E-001, 3.1735647E-005
 7.6750000E+001, 5.8723415E+002, 5.6365902E+002, 3.3922624E+000, 1.8743024E+002, 2.5752191E+002, 1.1502718E+000, 1.7598563E-001, 2.2171619E-002, 3.9481239E-004, 1.1949408E-004, 2.6739048E-002, 2.3224258E-004, 7.7427974E-001, 3.0130528E-005
 7.7250000E+001, 5.8379124E+002, 5.6066791E+002, 3.3888221E+000, 1.8593317E+002, 2.5503815E+002, 1.1485300E+000, 1.7636593E-001, 2.1930409E-002, 3.7556230E-004, 1.1289643E-004, 2.6479081E-002, 2.2091900E-004, 7.7444156E-001, 2.8662858E-005
 7.7750000E+001, 5.8049331E+002, 5.5781400E+002, 3.3858449E+000, 1.8437842E+002, 2.5258492E+002, 1.1462373E+000, 1.7672916E-001, 2.1699796E-002, 3.5749108E-004, 1.0639656E-004, 2.6230872E-002, 2.1028887E-004, 7.7459590E-001, 2.7283482E-005
 7.8250000E+001, 5.7734073E+002, 5.5508391E+002, 3.3831097E+000, 1.8274761E+002, 2.5016689E+002, 1.1433951E+000, 1.7707809E-001, 2.1479455E-002, 3.3866720E-004, 1.0036289E-004, 2.5992144E-002, 1.9921600E-004, 7.7474566E-001, 2.5841218E-005
 7.8750000E+001, 5.7426600E+002, 5.5241290E+002, 3.3808519E+000, 1.8100204E+002, 2.4771385E+002, 1.1401988E+000, 1.7742142E-001, 2.1263382E-002, 3.1917219E-004, 9.4962732E-005, 2.5756990E-002, 1.8774834E-004, 7.7489374E-001, 2.4348043E-005
 7.9250000E+001, 5.7116662E+002, 5.4970856E+002, 3.3783440E+000, 1.7911588E+002, 2.4513873E+002, 1.1368680E+000, 1.7777006E-001, 2.1043348E-002, 3.0000260E-004, 9.0152070E-005, 2.5518213E-002, 1.7647212E-004, 7.7504293E-001, 2.2881355E-005
 7.9750000E+001, 5.6800311E+002, 5.4695225E+002, 3.3759546E+000, 1.7710743E+002, 2.4240916E+002, 1.1330898E+000, 1.7812573E-001, 2.0817552E-002, 2.8193916E-004, 8.5818274E-005, 2.5274807E-002, 1.6584656E-004, 7.7519302E-001, 2.1500214E-005
 8.0250000E+001, 5.6480214E+002, 5.4417012E+002, 3.3729342E+000, 1.7504760E+002, 2.3956561E+002, 1.1295324E+000, 1.7848428E-001, 2.0588843E-002, 2.6498868E-004, 8.1683658E-005, 2.5029620E-002, 1.5587569E-004, 7.7534275E-001, 2.0205339E-005
 8.0750000E+001, 5.6162528E+002, 5.4140199E+002, 3.3696546E+000, 1.7306826E+002, 2.3675442E+002, 1.1260958E+000, 1.7884012E-001, 2.0361119E-002, 2.4907949E-004, 7.7434950E-005, 2.4786470E-002, 1.4651735E-004, 7.7549042E-001, 1.8990419E-005
 8.1250000E+001, 5.5850797E+002, 5.3868671E+002, 3.3658899E+000, 1.7118542E+002, 2.3399101E+002, 1.1232052E+000, 1.7918768E-001, 2.0138122E-002, 2.3428916E-004, 7.2929745E-005, 2.4549165E-002, 1.3781715E-004, 7.7563406E-001, 1.7860399E-005
 8.1750000E+001, 5.5544756E+002, 5.3602372E+002, 3.3625041E+000, 1.6939667E+002, 2.3129528E+002, 1.1196060E+000, 1.7952757E-001, 1.9919671E-002, 2.2030067E-004, 6.8340487E-005, 2.4317205E-002, 1.2958863E-004, 7.7577413E-001, 1.6790310E-005
 8.2250000E+001, 5.5247129E+002, 5.3342208E+002, 3.3589045E+000, 1.6772932E+002, 2.2874791E+002, 1.1157504E+000, 1.7985897E-001, 1.9706431E-002, 2.0701774E-004, 6.3517589E-005, 2.4091155E-002, 1.2177514E-004, 7.7591054E-001, 1.5774328E-005
 8.2750000E+001, 5.4957921E+002, 5.3086703E+002, 3.3553623E+000, 1.6618110E+002, 2.2638914E+002, 1.1116197E+000, 1.8018330E-001, 1.9497521E-002, 1.9432618E-004, 5.8501924E-005, 2.3870022E-002, 1.1430952E-004, 7.7604391E-001, 1.4804388E-005
 8.3250000E+001, 5.4681203E+002, 5.2839732E+002, 3.3514854E+000, 1.6471062E+002, 2.2421839E+002, 1.1081570E+000, 1.8049522E-001, 1.9296364E-002, 1.8245453E-004, 5.3429920E-005, 2.3657449E-002, 1.0732619E-004, 7.7617198E-001, 1.3897346E-005
 8.3750000E+001, 5.4413779E+002, 5.2599320E+002, 3.3476278E+000, 1.6324661E+002, 2.2214977E+002, 1.1051683E+000, 1.8079680E-001, 1.9101183E-002, 1.7178329E-004, 4.8664452E-005, 2.3452048E-002, 1.0104900E-004, 7.7629479E-001, 1.3082173E-005
 8.4250000E+001, 5.4150391E+002, 5.2362941E+002, 3.3435093E+000, 1.6168185E+002, 2.2003041E+002, 1.1029725E+000, 1.8109201E-001, 1.8909358E-002, 1.6216676E-004, 4.4500936E-005, 2.3251058E-002, 9.5392212E-005, 7.7641371E-001, 1.2346993E-005
 8.4750000E+001, 5.3886055E+002, 5.2126293E+002, 3.3392029E+000, 1.6000727E+002, 2.1780649E+002, 1.1010867E+000, 1.8138560E-001, 1.8717387E-002, 1.5392713E-004, 4.1020196E-005, 2.3051312E-002, 9.0545370E-005, 7.7653002E-001, 1.1718673E-005
 8.5250000E+001, 5.3621011E+002, 5.1889939E+002, 3.3347133E+000, 1.5819329E+002, 2.1544499E+002, 1.1001013E+000, 1.8167682E-001, 1.8525487E-002, 1.4744265E-004, 3.8065796E-005, 2.2853408E-002, 8.6730973E-005, 7.7664313E-001, 1.1228477E-005
 8.5750000E+001, 5.3360387E+002, 5.1658411E+002, 3.3303781E+000, 1.5635854E+002, 2.1307454E+002, 1.0992354E+000, 1.8196084E-001, 1.8337621E-002, 1.4193126E-004, 3.5421014E-005, 2.2660510E-002, 8.3488974E-005, 7.7675236E-001, 1.0812915E-005
 8.6250000E+001, 5.3110081E+002, 5.1436672E+002, 3.3266831E+000, 1.5460167E+002, 2.1079208E+002, 1.0976750E+000, 1.8223279E-001, 1.8157565E-002, 1.3684371E-004, 3.2970892E-005, 2.2475828E-002, 8.0496298E-005, 7.7685668E-001, 1.0427536E-005
 8.6750000E+001, 5.2871725E+002, 5.1226578E+002, 3.3234565E+000, 1.5293221E+002, 2.0861160E+002, 1.0956407E+000, 1.8249083E-001, 1.7986697E-002, 1.3203118E-004, 3.0677075E-005, 2.2300586E-002, 7.7665398E-005, 7.7695562E-001, 1.0061879E-005
 8.7250000E+001, 5.2640051E+002, 5.1022221E+002, 3.3211279E+000, 1.5129683E+002, 2.0647099E+002, 1.0927628E+000, 1.8274329E-001, 1.7819420E-002, 1.2743533E-004, 2.8586984E-005, 2.2129142E-002, 7.4961959E-005, 7.7705218E-001, 9.7128131E-006
 8.7750000E+001, 5.2414153E+002, 5.0823920E+002, 3.3190863E+000, 1.4967304E+002, 2.0433522E+002, 1.0895671E+000, 1.8298929E-001, 1.7656341E-002, 1.2301441E-004, 2.6705362E-005, 2.1962061E-002, 7.2361419E-005, 7.7714610E-001, 9.3782823E-006
 8.8250000E+001, 5.2194273E+002, 5.0629189E+002, 3.3172517E+000, 1.4809990E+002, 2.0227464E+002, 1.0868560E+000, 1.8323039E-001, 1.7496357E-002, 1.1885133E-004, 2.5009535E-005, 2.1798326E-002, 6.9912548E-005, 7.7723785E-001, 9.0638210E-006
 8.8750000E+001, 5.1981415E+002, 5.0438609E+002, 3.3149402E+000, 1.4660931E+002, 2.0034328E+002, 1.0844230E+000, 1.8346528E-001, 1.7340555E-002, 1.1470936E-004, 2.3407356E-005, 2.1638782E-002, 6.7476094E-005, 7.7732730E-001, 8.7502381E-006
 8.9250000E+001, 5.1772318E+002, 5.0250581E+002, 3.3122090E+000, 1.4515973E+002, 1.9844958E+002, 1.0826462E+000, 1.8369554E-001, 1.7187859E-002, 1.1057969E-004, 2.1963528E-005, 2.1482346E-002, 6.5046875E-005, 7.7741498E-001, 8.4374566E-006
 8.9750000E+001, 5.1566462E+002, 5.0065969E+002, 3.3090081E+000, 1.4368966E+002, 1.9652047E+002, 1.0805402E+000, 1.8392156E-001, 1.7037914E-002, 1.0660680E-004, 2.0575301E-005, 2.1328813E-002, 6.2709885E-005, 7.7750092E-001, 8.1365499E-006
 9.0250000E+001, 5.1364691E+002, 4.9886034E+002, 3.3054665E+000, 1.4219469E+002, 1.9454904E+002, 1.0782488E+000, 1.8414219E-001, 1.6891490E-002, 1.0276137E-004, 1.9326565E-005, 2.1178919E-002, 6.0447863E-005, 7.7758471E-001, 7.8447962E-006
 9.0750000E+001, 5.1162511E+002, 4.9706826E+002, 3.3012743E+000, 1.4061477E+002, 1.9247847E+002, 1.0757386E+000, 1.8436372E-001, 1.6744534E-002, 9.8821910E-005, 1.8143310E-005, 2.1028399E-002, 5.8130535E-005, 7.7766887E-001, 7.5446458E-006
 9.1250000E+001, 5.0955918E+002, 4.9524455E+002, 3.2920982E+000, 1.3896086E+002, 1.9031961E+002, 1.0702013E+000, 1.8459055E-001, 1.6594059E-002, 9.4769324E-005, 1.7028028E-005, 2.0874255E-002, 5.5746661E-005, 7.7775501E-001, 7.2349695E-006
