cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg
 4.5750000E+001, 5.3627082E+002, 5.0972922E+002, 2.5133234E+000, 1.6559873E+002, 2.4165721E+002, 1.0887085E+000, 1.8337909E-001, 1.4020074E-002, 3.3148246E-004, 1.7105419E-004, 2.3204956E-002, 2.5998625E-004, 7.7856836E-001, 2.5823841E-005
 4.6250000E+001, 5.3180681E+002, 5.0591559E+002, 2.5133234E+000, 1.6265673E+002, 2.3761367E+002, 1.0887085E+000, 1.8387046E-001, 1.3770312E-002, 3.0823780E-004, 1.6014984E-004, 2.2841198E-002, 2.4175514E-004, 7.7874744E-001, 2.4009596E-005
 4.6750000E+001, 5.2749688E+002, 5.0224174E+002, 2.5154935E+000, 1.5972760E+002, 2.3363704E+002, 1.0753091E+000, 1.8434297E-001, 1.3529928E-002, 2.8607495E-004, 1.5002094E-004, 2.2491379E-002, 2.2437251E-004, 7.7891916E-001, 2.2281048E-005
 4.7250000E+001, 5.2332509E+002, 4.9869726E+002, 2.5162099E+000, 1.5679256E+002, 2.2968859E+002, 1.0686815E+000, 1.8479678E-001, 1.3298169E-002, 2.6572501E-004, 1.4063529E-004, 2.2155488E-002, 2.0841177E-004, 7.7908268E-001, 2.0694947E-005
 4.7750000E+001, 5.1924081E+002, 4.9524773E+002, 2.5166609E+000, 1.5386539E+002, 2.2572536E+002, 1.0623233E+000, 1.8523604E-001, 1.3072638E-002, 2.4736526E-004, 1.3149106E-004, 2.1830578E-002, 1.9401197E-004, 7.7923937E-001, 1.9266722E-005
 4.8250000E+001, 5.1518473E+002, 4.9184539E+002, 2.5170556E+000, 1.5090642E+002, 2.2168082E+002, 1.0560255E+000, 1.8566726E-001, 1.2850793E-002, 2.2976682E-004, 1.2302545E-004, 2.1511600E-002, 1.8020927E-004, 7.7939229E-001, 1.7892892E-005
 4.8750000E+001, 5.1115227E+002, 4.8847556E+002, 2.5173564E+000, 1.4793701E+002, 2.1755184E+002, 1.0498640E+000, 1.8609058E-001, 1.2630942E-002, 2.1470380E-004, 1.1530096E-004, 2.1198705E-002, 1.6839514E-004, 7.7953928E-001, 1.6723108E-005
 4.9250000E+001, 5.0723100E+002, 4.8518099E+002, 2.5173564E+000, 1.4512589E+002, 2.1358246E+002, 1.0498640E+000, 1.8650117E-001, 1.2415974E-002, 2.0196670E-004, 1.0806962E-004, 2.0895454E-002, 1.5840526E-004, 7.7967936E-001, 1.5736289E-005
 4.9750000E+001, 5.0349193E+002, 4.8201666E+002, 2.5174504E+000, 1.4252607E+002, 2.0988349E+002, 1.0381409E+000, 1.8689327E-001, 1.2209701E-002, 1.9088559E-004, 1.0126488E-004, 2.0606012E-002, 1.4971419E-004, 7.7981172E-001, 1.4877589E-005
 5.0250000E+001, 4.9994671E+002, 4.7900075E+002, 2.5173636E+000, 1.4010940E+002, 2.0644103E+002, 1.0324335E+000, 1.8726520E-001, 1.2013349E-002, 1.8112323E-004, 9.4922334E-005, 2.0331556E-002, 1.4205744E-004, 7.7993628E-001, 1.4120004E-005
 5.0750000E+001, 4.9657459E+002, 4.7613113E+002, 2.5173636E+000, 1.3785563E+002, 2.0320874E+002, 1.0324335E+000, 1.8761688E-001, 1.1827378E-002, 1.7216046E-004, 8.9447774E-005, 2.0071991E-002, 1.3502781E-004, 7.8005336E-001, 1.3421994E-005
 5.1250000E+001, 4.9333752E+002, 4.7337831E+002, 2.5174690E+000, 1.3576410E+002, 2.0015165E+002, 1.0264232E+000, 1.8795278E-001, 1.1649615E-002, 1.6371279E-004, 8.4564645E-005, 1.9824041E-002, 1.2840219E-004, 7.8016478E-001, 1.2762140E-005
 5.1750000E+001, 4.9022770E+002, 4.7073021E+002, 2.5176214E+000, 1.3382530E+002, 1.9727427E+002, 1.0204467E+000, 1.8827353E-001, 1.1479709E-002, 1.5575215E-004, 8.0425060E-005, 1.9587205E-002, 1.2215855E-004, 7.8027068E-001, 1.2139628E-005
 5.2250000E+001, 4.8719807E+002, 4.6814140E+002, 2.5175739E+000, 1.3201528E+002, 1.9454121E+002, 1.0094351E+000, 1.8858489E-001, 1.1314293E-002, 1.4851910E-004, 7.6784114E-005, 1.9357324E-002, 1.1648557E-004, 7.8037259E-001, 1.1574559E-005
 5.2750000E+001, 4.8420143E+002, 4.6557561E+002, 2.5175739E+000, 1.3028132E+002, 1.9188334E+002, 1.0094351E+000, 1.8889075E-001, 1.1151045E-002, 1.4216228E-004, 7.3780909E-005, 1.9131513E-002, 1.1149983E-004, 7.8047137E-001, 1.1077326E-005
 5.3250000E+001, 4.8123215E+002, 4.6302760E+002, 2.5175564E+000, 1.2859298E+002, 1.8928907E+002, 1.0041213E+000, 1.8919235E-001, 1.0989602E-002, 1.3637982E-004, 7.1163519E-005, 1.8908879E-002, 1.0696456E-004, 7.8056792E-001, 1.0624968E-005
 5.3750000E+001, 4.7835258E+002, 4.6053821E+002, 2.5172062E+000, 1.2696166E+002, 1.8682512E+002, 9.9327350E-001, 1.8948452E-001, 1.0832756E-002, 1.3120924E-004, 6.9113018E-005, 1.8693187E-002, 1.0290921E-004, 7.8066058E-001, 1.0221288E-005
 5.4250000E+001, 4.7560956E+002, 4.5813970E+002, 2.5172062E+000, 1.2542666E+002, 1.8454776E+002, 9.9327350E-001, 1.8976461E-001, 1.0682140E-002, 1.2652003E-004, 6.7244265E-005, 1.8486437E-002, 9.9231396E-005, 7.8074901E-001, 9.8575758E-006
 5.4750000E+001, 4.7294181E+002, 4.5580364E+002, 2.5167778E+000, 1.2387568E+002, 1.8229296E+002, 9.8791678E-001, 1.9003799E-001, 1.0535135E-002, 1.2192264E-004, 6.5556331E-005, 1.8284616E-002, 9.5625601E-005, 7.8083525E-001, 9.5019796E-006
 5.5250000E+001, 4.7033017E+002, 4.5352998E+002, 2.5162887E+000, 1.2224516E+002, 1.7997338E+002, 9.8269606E-001, 1.9030296E-001, 1.0392480E-002, 1.1766898E-004, 6.3874225E-005, 1.8089046E-002, 9.2289392E-005, 7.8091861E-001, 9.1737505E-006
 5.5750000E+001, 4.6777800E+002, 4.5131996E+002, 2.5157067E+000, 1.2056949E+002, 1.7762232E+002, 9.7737376E-001, 1.9056122E-001, 1.0253445E-002, 1.1351926E-004, 6.2131940E-005, 1.7898437E-002, 8.9034714E-005, 7.8099995E-001, 8.8527045E-006
 5.6250000E+001, 4.6532993E+002, 4.4920092E+002, 2.5149957E+000, 1.1895573E+002, 1.7535226E+002, 9.7206321E-001, 1.9080864E-001, 1.0120370E-002, 1.0944455E-004, 6.0193968E-005, 1.7715858E-002, 8.5838865E-005, 7.8107819E-001, 8.5367949E-006
 5.6750000E+001, 4.6300834E+002, 4.4719599E+002, 2.5142840E+000, 1.1745237E+002, 1.7319760E+002, 9.6711747E-001, 1.9104224E-001, 9.9947839E-003, 1.0556788E-004, 5.8133364E-005, 1.7543513E-002, 8.2798335E-005, 7.8115226E-001, 8.2356410E-006
 5.7250000E+001, 4.6075826E+002, 4.4526636E+002, 2.5138503E+000, 1.1598271E+002, 1.7105614E+002, 9.6257358E-001, 1.9126710E-001, 9.8738743E-003, 1.0188151E-004, 5.5953370E-005, 1.7377649E-002, 7.9907064E-005, 7.8122365E-001, 7.9483651E-006
 5.7750000E+001, 4.5853633E+002, 4.4337260E+002, 2.5137400E+000, 1.1451639E+002, 1.6890779E+002, 9.5828211E-001, 1.9148793E-001, 9.7551039E-003, 9.8309613E-005, 5.3734125E-005, 1.7214786E-002, 7.7105579E-005, 7.8129376E-001, 7.6695689E-006
 5.8250000E+001, 4.5630935E+002, 4.4148434E+002, 2.5139554E+000, 1.1304206E+002, 1.6671590E+002, 9.5402558E-001, 1.9170865E-001, 9.6364216E-003, 9.4703453E-005, 5.1471447E-005, 1.7051995E-002, 7.4277218E-005, 7.8136391E-001, 7.3884425E-006
 5.8750000E+001, 4.5411567E+002, 4.3962821E+002, 2.5144188E+000, 1.1158649E+002, 1.6451291E+002, 9.4991293E-001, 1.9192586E-001, 9.5195608E-003, 9.1245794E-005, 4.9131252E-005, 1.6891828E-002, 7.1565329E-005, 7.8143291E-001, 7.1197327E-006
 5.9250000E+001, 4.5196909E+002, 4.3780797E+002, 2.5149021E+000, 1.1016253E+002, 1.6233067E+002, 9.4573749E-001, 1.9213865E-001, 9.4049441E-003, 8.8025150E-005, 4.6740777E-005, 1.6734969E-002, 6.9039333E-005, 7.8150038E-001, 6.8698869E-006
 5.9750000E+001, 4.4987247E+002, 4.3601782E+002, 2.5153992E+000, 1.0878793E+002, 1.6022636E+002, 9.4155876E-001, 1.9234727E-001, 9.2923803E-003, 8.5075621E-005, 4.4373351E-005, 1.6581208E-002, 6.6725977E-005, 7.8156628E-001, 6.6409931E-006
 6.0250000E+001, 4.4784052E+002, 4.3426381E+002, 2.5157652E+000, 1.0745609E+002, 1.5823169E+002, 9.3724395E-001, 1.9255049E-001, 9.1824297E-003, 8.2545026E-005, 4.2020177E-005, 1.6431491E-002, 6.4741197E-005, 7.8163010E-001, 6.4444420E-006
 6.0750000E+001, 4.4586922E+002, 4.3253956E+002, 2.5157074E+000, 1.0616899E+002, 1.5636386E+002, 9.3305354E-001, 1.9274955E-001, 9.0745790E-003, 8.0223465E-005, 3.9772966E-005, 1.6284852E-002, 6.2920365E-005, 7.8169237E-001, 6.2638852E-006
 6.1250000E+001, 4.4395691E+002, 4.3084745E+002, 2.5151637E+000, 1.0491913E+002, 1.5460774E+002, 9.2888034E-001, 1.9294440E-001, 8.9690548E-003, 7.7885431E-005, 3.7723409E-005, 1.6141284E-002, 6.1086613E-005, 7.8175330E-001, 6.0824915E-006
 6.1750000E+001, 4.4212480E+002, 4.2921116E+002, 2.5144171E+000, 1.0372890E+002, 1.5297327E+002, 9.2485372E-001, 1.9313339E-001, 8.8672300E-003, 7.5035816E-005, 3.5701509E-005, 1.6001946E-002, 5.8851620E-005, 7.8181313E-001, 5.8605312E-006
 6.2250000E+001, 4.4036422E+002, 4.2763867E+002, 2.5134637E+000, 1.0258465E+002, 1.5140533E+002, 9.2129553E-001, 1.9331654E-001, 8.7691925E-003, 7.1606077E-005, 3.3448815E-005, 1.5866864E-002, 5.6161629E-005, 7.8187215E-001, 5.5925037E-006
 6.2750000E+001, 4.3863841E+002, 4.2610884E+002, 2.5123913E+000, 1.0143440E+002, 1.4983224E+002, 9.1834057E-001, 1.9349676E-001, 8.6734867E-003, 6.7438854E-005, 3.0801009E-005, 1.5733887E-002, 5.2893219E-005, 7.8193151E-001, 5.2660580E-006
 6.3250000E+001, 4.3691756E+002, 4.2460144E+002, 2.5111655E+000, 1.0021427E+002, 1.4818305E+002, 9.1574644E-001, 1.9367651E-001, 8.5793124E-003, 6.1901356E-005, 2.7938593E-005, 1.5601093E-002, 4.8550083E-005, 7.8199256E-001, 4.8303179E-006
 6.3750000E+001, 4.3520090E+002, 4.2311823E+002, 2.5099244E+000, 9.8859423E+001, 1.4640265E+002, 9.1341798E-001, 1.9385465E-001, 8.4864791E-003, 5.5872112E-005, 2.4996183E-005, 1.5469418E-002, 4.3821264E-005, 7.8205381E-001, 4.3584340E-006
 6.4250000E+001, 4.3349611E+002, 4.2166738E+002, 2.5090717E+000, 9.7420140E+001, 1.4450541E+002, 9.1060933E-001, 1.9402844E-001, 8.3955225E-003, 5.0413608E-005, 2.2161084E-005, 1.5341013E-002, 3.9540085E-005, 7.8211302E-001, 3.9330036E-006
 6.4750000E+001, 4.3181906E+002, 4.2025081E+002, 2.5084822E+000, 9.5995658E+001, 1.4260994E+002, 9.0768271E-001, 1.9419762E-001, 8.3065575E-003, 4.5569272E-005, 1.9417107E-005, 1.5216089E-002, 3.5740606E-005, 7.8217007E-001, 3.5549232E-006
 6.5250000E+001, 4.3016328E+002, 4.1885779E+002, 2.5074994E+000, 9.4586712E+001, 1.4072939E+002, 9.0173992E-001, 1.9436419E-001, 8.2193494E-003, 4.0339934E-005, 1.6977361E-005, 1.5092980E-002, 3.1639164E-005, 7.8222662E-001, 3.1431044E-006
 6.5750000E+001, 4.2850772E+002, 4.1748008E+002, 2.5074994E+000, 9.3095778E+001, 1.3874617E+002, 9.0173992E-001, 1.9452877E-001, 8.1336696E-003, 3.4572757E-005, 1.5050528E-005, 1.4971175E-002, 2.7115888E-005, 7.8228287E-001, 2.6879774E-006
 6.6250000E+001, 4.2683317E+002, 4.1610395E+002, 2.5071720E+000, 9.1506518E+001, 1.3657809E+002, 8.9905291E-001, 1.9469269E-001, 8.0474852E-003, 2.9713378E-005, 1.3547755E-005, 1.4849925E-002, 2.3304610E-005, 7.8233751E-001, 2.3084543E-006
 6.6750000E+001, 4.2517406E+002, 4.1475522E+002, 2.5069393E+000, 8.9946062E+001, 1.3434543E+002, 8.9675007E-001, 1.9485217E-001, 7.9626410E-003, 2.6054521E-005, 1.2278067E-005, 1.4732083E-002, 2.0434918E-005, 7.8238923E-001, 2.0245006E-006
 6.7250000E+001, 4.2357915E+002, 4.1345568E+002, 2.5067718E+000, 8.8567592E+001, 1.3227590E+002, 8.9455833E-001, 1.9500451E-001, 7.8809755E-003, 2.3236089E-005, 1.1164567E-005, 1.4619608E-002, 1.8224383E-005, 7.8243772E-001, 1.8058081E-006
 6.7750000E+001, 4.2207226E+002, 4.1221470E+002, 2.5065674E+000, 8.7378321E+001, 1.3044165E+002, 8.9239859E-001, 1.9514844E-001, 7.8036025E-003, 2.0805336E-005, 1.0176750E-005, 1.4513368E-002, 1.6317911E-005, 7.8248321E-001, 1.6169081E-006
 6.8250000E+001, 4.2064883E+002, 4.1102795E+002, 2.5063263E+000, 8.6328785E+001, 1.2881295E+002, 8.9033296E-001, 1.9528487E-001, 7.7301447E-003, 1.8626580E-005, 9.2867068E-006, 1.4412679E-002, 1.4609083E-005, 7.8252614E-001, 1.4478402E-006
 6.8750000E+001, 4.1928796E+002, 4.0988821E+002, 2.5058359E+000, 8.5341988E+001, 1.2728874E+002, 8.8853693E-001, 1.9541484E-001, 7.6599205E-003, 1.6816019E-005, 8.4580924E-006, 1.4316791E-002, 1.3189034E-005, 7.8256669E-001, 1.3081195E-006
 6.9250000E+001, 4.1796492E+002, 4.0877895E+002, 2.5054735E+000, 8.4361161E+001, 1.2580476E+002, 8.8681826E-001, 1.9554047E-001, 7.5917035E-003, 1.5429768E-005, 7.6864351E-006, 1.4224148E-002, 1.2101779E-005, 7.8260543E-001, 1.2015845E-006
 6.9750000E+001, 4.1665712E+002, 4.0768045E+002, 2.5050379E+000, 8.3362093E+001, 1.2431345E+002, 8.8507409E-001, 1.9566438E-001, 7.5241486E-003, 1.4367390E-005, 6.9475849E-006, 1.4132824E-002, 1.1268541E-005, 7.8264324E-001, 1.1201050E-006
 7.0250000E+001, 4.1536438E+002, 4.0659371E+002, 2.5047331E+000, 8.2355603E+001, 1.2282086E+002, 8.8308799E-001, 1.9578667E-001, 7.4573238E-003, 1.3489808E-005, 6.2150348E-006, 1.4042722E-002, 1.0580241E-005, 7.8268036E-001, 1.0526795E-006
 7.0750000E+001, 4.1409225E+002, 4.0551684E+002, 2.5043119E+000, 8.1347788E+001, 1.2135284E+002, 8.8089248E-001, 1.9590728E-001, 7.3913390E-003, 1.2704874E-005, 5.4852639E-006, 1.3953863E-002, 9.9646068E-006, 7.8271687E-001, 9.9214640E-007
 7.1250000E+001, 4.1285386E+002, 4.0446511E+002, 2.5038384E+000, 8.0360658E+001, 1.1992785E+002, 8.7842606E-001, 1.9602462E-001, 7.3271505E-003, 1.1936033E-005, 4.7726636E-006, 1.3867416E-002, 9.3615944E-006, 7.8275240E-001, 9.3258513E-007
 7.1750000E+001, 4.1164410E+002, 4.0343025E+002, 2.5030689E+000, 7.9401331E+001, 1.1855528E+002, 8.7565921E-001, 1.9613972E-001, 7.2641961E-003, 1.1172010E-005, 4.0878366E-006, 1.3782617E-002, 8.7623604E-006, 7.8278725E-001, 8.7319263E-007
 7.2250000E+001, 4.1045346E+002, 4.0240662E+002, 2.5019311E+000, 7.8470639E+001, 1.1723155E+002, 8.7312195E-001, 1.9625305E-001, 7.2022284E-003, 1.0398617E-005, 3.4332834E-006, 1.3699119E-002, 8.1557777E-006, 7.8282158E-001, 8.1282610E-007
 7.2750000E+001, 4.0928011E+002, 4.0139456E+002, 2.5004572E+000, 7.7553676E+001, 1.1593008E+002, 8.7063808E-001, 1.9636472E-001, 7.1411782E-003, 9.6216358E-006, 2.8189362E-006, 1.3616836E-002, 7.5463810E-006, 7.8285540E-001, 7.5185614E-007
 7.3250000E+001, 4.0813091E+002, 4.0039830E+002, 2.4986372E+000, 7.6657167E+001, 1.1466000E+002, 8.6855667E-001, 1.9647430E-001, 7.0812828E-003, 8.8363707E-006, 2.2437462E-006, 1.3536078E-002, 6.9304868E-006, 7.8288859E-001, 6.8989325E-007
 7.3750000E+001, 4.0700389E+002, 3.9941704E+002, 2.4965649E+000, 7.5784669E+001, 1.1341539E+002, 8.6664510E-001, 1.9658213E-001, 7.0223928E-003, 8.0114414E-006, 1.7099483E-006, 1.3456605E-002, 6.2834835E-006, 7.8292130E-001, 6.2442074E-007
 7.4250000E+001, 4.0590773E+002, 3.9846321E+002, 2.4944222E+000, 7.4939659E+001, 1.1219985E+002, 8.6498335E-001, 1.9668683E-001, 6.9653226E-003, 7.0770749E-006, 1.2413826E-006, 1.3379404E-002, 5.5506470E-006, 7.8295319E-001, 5.5001843E-007
 7.4750000E+001, 4.0484177E+002, 3.9753753E+002, 2.4922787E+000, 7.4120364E+001, 1.1100900E+002, 8.6348118E-001, 1.9678904E-001, 6.9097294E-003, 6.0234823E-006, 8.6647486E-007, 1.3304007E-002, 4.7242999E-006, 7.8298443E-001, 4.6627688E-007
 7.5250000E+001, 4.0380640E+002, 3.9664483E+002, 2.4884234E+000, 7.3294089E+001, 1.0979581E+002, 8.6150321E-001, 1.9688706E-001, 6.8565235E-003, 4.8810681E-006, 6.2320432E-007, 1.3231666E-002, 3.8282887E-006, 7.8301446E-001, 3.7631835E-007
 7.5750000E+001, 4.0279541E+002, 3.9577892E+002, 2.4884234E+000, 7.2466020E+001, 1.0854919E+002, 8.6150321E-001, 1.9698223E-001, 6.8046284E-003, 4.0200003E-006, 4.7711629E-007, 1.3161449E-002, 3.1529414E-006, 7.8304326E-001, 3.0946104E-007
 7.6250000E+001, 4.0180469E+002, 3.9494355E+002, 2.4871528E+000, 7.1638287E+001, 1.0724312E+002, 8.6024754E-001, 1.9707383E-001, 6.7543525E-003, 3.5455174E-006, 3.7890348E-007, 1.3093910E-002, 2.7807979E-006, 7.8307050E-001, 2.7301681E-007
 7.6750000E+001, 4.0084007E+002, 3.9413585E+002, 2.4864761E+000, 7.0834487E+001, 1.0593699E+002, 8.5809730E-001, 1.9716235E-001, 6.7056355E-003, 3.2328251E-006, 2.9645838E-007, 1.3028664E-002, 2.5355491E-006, 7.8309665E-001, 2.4894897E-007
 7.7250000E+001, 3.9989954E+002, 3.9334415E+002, 2.4861388E+000, 7.0060134E+001, 1.0467318E+002, 8.5555733E-001, 1.9724916E-001, 6.6579457E-003, 2.8302250E-006, 2.1166049E-007, 1.2964663E-002, 2.2197843E-006, 7.8312241E-001, 2.1758052E-007
 7.7750000E+001, 3.9898613E+002, 3.9256894E+002, 2.4855605E+000, 6.9315394E+001, 1.0348230E+002, 8.5292019E-001, 1.9733419E-001, 6.6114907E-003, 2.1552722E-006, 1.3992394E-007, 1.2901937E-002, 1.6904096E-006, 7.8314798E-001, 1.6488613E-007
 7.8250000E+001, 3.9809321E+002, 3.9179642E+002, 2.4847907E+000, 6.8576466E+001, 1.0235448E+002, 8.4990760E-001, 1.9741901E-001, 6.5652415E-003, 1.3711983E-006, 8.8611824E-008, 1.2839337E-002, 1.0754496E-006, 7.8317360E-001, 1.0419570E-007
 7.8750000E+001, 3.9720757E+002, 3.9102051E+002, 2.4829829E+000, 6.7809967E+001, 1.0123588E+002, 8.4766416E-001, 1.9750406E-001, 6.5186763E-003, 7.9746265E-007, 5.4486351E-008, 1.2776600E-002, 6.2546090E-007, 7.8319902E-001, 6.0211869E-008
 7.9250000E+001, 3.9633239E+002, 3.9025139E+002, 2.4807332E+000, 6.7022827E+001, 1.0011126E+002, 8.4568897E-001, 1.9758832E-001, 6.4723300E-003, 4.6565866E-007, 3.3216045E-008, 1.2714483E-002, 3.6522248E-007, 7.8322391E-001, 3.5004897E-008
 7.9750000E+001, 3.9546501E+002, 3.8949100E+002, 2.4781384E+000, 6.6216553E+001, 9.8950220E+001, 8.4405311E-001, 1.9767164E-001, 6.4263594E-003, 2.9019638E-007, 2.0930012E-008, 1.2653077E-002, 2.2760501E-007, 7.8324833E-001, 2.1763357E-008
 8.0250000E+001, 3.9459891E+002, 3.8873983E+002, 2.4757725E+000, 6.5390984E+001, 9.7746442E+001, 8.4239154E-001, 1.9775408E-001, 6.3808055E-003, 1.9351779E-007, 1.4047513E-008, 1.2592332E-002, 1.5177866E-007, 7.8327238E-001, 1.4494942E-008
 8.0750000E+001, 3.9373951E+002, 3.8800169E+002, 2.4738613E+000, 6.4546411E+001, 9.6501605E+001, 8.4033305E-001, 1.9783516E-001, 6.3359691E-003, 1.3586046E-007, 9.9552671E-009, 1.2532595E-002, 1.0655723E-007, 7.8329600E-001, 1.0167955E-008
 8.1250000E+001, 3.9289314E+002, 3.8727707E+002, 2.4722296E+000, 6.3707341E+001, 9.5257024E+001, 8.3825654E-001, 1.9791455E-001, 6.2920450E-003, 9.8987893E-008, 7.3908831E-009, 1.2474100E-002, 7.7637563E-008, 7.8331910E-001, 7.4034790E-009
 8.1750000E+001, 3.9207385E+002, 3.8657412E+002, 2.4708855E+000, 6.2903521E+001, 9.4064397E+001, 8.3602635E-001, 1.9799123E-001, 6.2496137E-003, 7.4456435E-008, 5.7236827E-009, 1.2417607E-002, 5.8397204E-008, 7.8334139E-001, 5.5655053E-009
 8.2250000E+001, 3.9128188E+002, 3.8588678E+002, 2.4697713E+000, 6.2125823E+001, 9.2924465E+001, 8.3373442E-001, 1.9806584E-001, 6.2083215E-003, 5.7293129E-008, 4.5660668E-009, 1.2362641E-002, 4.4935788E-008, 7.8336308E-001, 4.2803896E-009
 8.2750000E+001, 3.9051825E+002, 3.8521836E+002, 2.4685044E+000, 6.1395840E+001, 9.1853933E+001, 8.3191626E-001, 1.9813806E-001, 6.1683496E-003, 4.4799005E-008, 3.7188475E-009, 1.2309437E-002, 3.5136475E-008, 7.8338406E-001, 3.3454386E-009
 8.3250000E+001, 3.8978143E+002, 3.8456878E+002, 2.4673227E+000, 6.0702164E+001, 9.0839845E+001, 8.3017107E-001, 1.9820798E-001, 6.1296456E-003, 3.5502668E-008, 3.0679301E-009, 1.2257925E-002, 2.7845230E-008, 7.8340437E-001, 2.6501842E-009
 8.3750000E+001, 3.8906147E+002, 3.8393381E+002, 2.4661091E+000, 6.0036564E+001, 8.9861676E+001, 8.2856142E-001, 1.9827623E-001, 6.0918655E-003, 2.8336252E-008, 2.5444145E-009, 1.2207645E-002, 2.2224512E-008, 7.8342420E-001, 2.1144858E-009
 8.4250000E+001, 3.8836065E+002, 3.8331337E+002, 2.4654397E+000, 5.9398809E+001, 8.8925807E+001, 8.2628827E-001, 1.9834290E-001, 6.0549598E-003, 2.2730642E-008, 2.1116202E-009, 1.2158531E-002, 1.7827955E-008, 7.8344356E-001, 1.6956592E-009
 8.4750000E+001, 3.8766424E+002, 3.8269309E+002, 2.4645932E+000, 5.8777365E+001, 8.8017015E+001, 8.2420379E-001, 1.9840967E-001, 6.0179958E-003, 1.8351551E-008, 1.7571859E-009, 1.2109341E-002, 1.4393373E-008, 7.8346295E-001, 1.3686200E-009
 8.5250000E+001, 3.8698299E+002, 3.8208517E+002, 2.4639748E+000, 5.8169528E+001, 8.7144104E+001, 8.2195677E-001, 1.9847516E-001, 5.9817411E-003, 1.4935961E-008, 1.4719355E-009, 1.2061096E-002, 1.1714480E-008, 7.8348197E-001, 1.1136424E-009
 8.5750000E+001, 3.8631304E+002, 3.8148954E+002, 2.4629825E+000, 5.7577994E+001, 8.6295990E+001, 8.1972039E-001, 1.9853937E-001, 5.9461947E-003, 1.2304139E-008, 1.2440525E-009, 1.2013794E-002, 9.6503051E-009, 7.8350062E-001, 9.1724943E-010
 8.6250000E+001, 3.8565115E+002, 3.8090210E+002, 2.4620141E+000, 5.7003365E+001, 8.5469716E+001, 8.1696181E-001, 1.9860277E-001, 5.9110909E-003, 1.0222451E-008, 1.0564927E-009, 1.1967082E-002, 8.0176085E-009, 7.8351903E-001, 7.6196660E-010
 8.6750000E+001, 3.8499137E+002, 3.8031809E+002, 2.4605115E+000, 5.6448799E+001, 8.4655798E+001, 8.1439289E-001, 1.9866598E-001, 5.8760996E-003, 8.5632034E-009, 9.0200143E-010, 1.1920521E-002, 6.7162380E-009, 7.8353738E-001, 6.3822374E-010
 8.7250000E+001, 3.8432795E+002, 3.7973403E+002, 2.4586921E+000, 5.5896116E+001, 8.3831935E+001, 8.1222879E-001, 1.9872935E-001, 5.8410132E-003, 7.1837880E-009, 7.7335348E-010, 1.1873833E-002, 5.6343435E-009, 7.8355579E-001, 5.3536022E-010
 8.7750000E+001, 3.8365640E+002, 3.7914542E+002, 2.4563632E+000, 5.5339739E+001, 8.2988235E+001, 8.1077301E-001, 1.9879339E-001, 5.8055589E-003, 6.0410431E-009, 6.6811556E-010, 1.1826656E-002, 4.7380730E-009, 7.8357438E-001, 4.5014378E-010
 8.8250000E+001, 3.8297938E+002, 3.7855379E+002, 2.4537582E+000, 5.4769618E+001, 8.2123847E+001, 8.0989491E-001, 1.9885776E-001, 5.7699250E-003, 5.1284445E-009, 5.8377014E-010, 1.1779240E-002, 4.0223094E-009, 7.8359307E-001, 3.8209086E-010
 8.8750000E+001, 3.8229966E+002, 3.7796026E+002, 2.4510353E+000, 5.4189076E+001, 8.1252811E+001, 8.0929750E-001, 1.9892224E-001, 5.7342234E-003, 4.4087671E-009, 5.1561327E-010, 1.1731735E-002, 3.4578566E-009, 7.8361179E-001, 3.2842637E-010
 8.9250000E+001, 3.8163531E+002, 3.7738173E+002, 2.4482243E+000, 5.3597135E+001, 8.0378895E+001, 8.0883595E-001, 1.9898488E-001, 5.6995458E-003, 3.8320788E-009, 4.5871232E-010, 1.1685592E-002, 3.0055520E-009, 7.8362998E-001, 2.8542895E-010
 8.9750000E+001, 3.8099341E+002, 3.7682338E+002, 2.4458334E+000, 5.3021220E+001, 7.9537651E+001, 8.0796574E-001, 1.9904504E-001, 5.6662335E-003, 3.3553134E-009, 4.1053760E-010, 1.1641266E-002, 2.6316184E-009, 7.8364745E-001, 2.4988379E-010
 9.0250000E+001, 3.8037414E+002, 3.7628017E+002, 2.4439110E+000, 5.2453744E+001, 7.8718976E+001, 8.0654706E-001, 1.9910342E-001, 5.6339120E-003, 2.9557624E-009, 3.6855547E-010, 1.1598259E-002, 2.3182450E-009, 7.8366440E-001, 2.2009819E-010
 9.0750000E+001, 3.7977376E+002, 3.7575407E+002, 2.4420397E+000, 5.1910760E+001, 7.7931162E+001, 8.0491493E-001, 1.9915991E-001, 5.6026387E-003, 2.6292868E-009, 3.3240737E-010, 1.1556646E-002, 2.0621858E-009, 7.8368080E-001, 1.9576238E-010
 9.1250000E+001, 3.7918723E+002, 3.7523585E+002, 2.4384937E+000, 5.1386716E+001, 7.7164531E+001, 8.0108225E-001, 1.9921567E-001, 5.5717666E-003, 2.3589358E-009, 3.0126942E-010, 1.1515567E-002, 1.8501457E-009, 7.8369699E-001, 1.7561357E-010
