cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,cm,kW/m2,kW/m2,cm,kW/m2,cm,kW/m2,cm,K,K,K,K,K,K,K,K,K,K
 4.8500000E+001, 5.9580241E+002, 5.8943696E+002, 2.7692954E+000, 2.6352858E+002, 2.8537604E+002, 1.2808701E+000, 1.7351003E-001, 1.8954031E-002, 8.6502982E-004, 4.0663524E-004, 4.3190508E-002, 8.9178332E-004, 7.6215225E-001, 1.2270649E-005,NaN,NaN,NaN, 6.6055046E+001, 4.1169629E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.9500000E+001, 5.8526673E+002, 5.7905367E+002, 2.7603880E+000, 2.5505056E+002, 2.7606093E+002, 1.2657298E+000, 1.7491803E-001, 1.8280420E-002, 7.4961830E-004, 3.4990001E-004, 4.1640694E-002, 7.7280237E-004, 7.6326277E-001, 1.0629195E-005,NaN,NaN,NaN, 6.7431193E+001, 4.0320058E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.0500000E+001, 5.7533002E+002, 5.6929353E+002, 2.7356080E+000, 2.4658675E+002, 2.6688311E+002, 1.2394511E+000, 1.7623144E-001, 1.7649552E-002, 6.4454533E-004, 3.0010807E-004, 4.0194608E-002, 6.6447972E-004, 7.6429312E-001, 9.1331835E-006,NaN,NaN,NaN, 6.8807339E+001, 3.9482838E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.1500000E+001, 5.6580035E+002, 5.5996315E+002, 2.7229675E+000, 2.3802111E+002, 2.5766654E+002, 1.2285148E+000, 1.7748223E-001, 1.7043636E-002, 5.5047682E-004, 2.5387374E-004, 3.8817976E-002, 5.6750187E-004, 7.6526539E-001, 7.7941656E-006,NaN,NaN,NaN, 7.0183486E+001, 3.7846212E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.2500000E+001, 5.5690382E+002, 5.5125726E+002, 2.7115913E+000, 2.2989836E+002, 2.4890967E+002, 1.2173667E+000, 1.7863897E-001, 1.6479335E-002, 4.6823150E-004, 2.1103343E-004, 3.7545495E-002, 4.8271288E-004, 7.6615813E-001, 6.6214814E-006,NaN,NaN,NaN, 7.1559633E+001, 3.7046862E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.3500000E+001, 5.4877274E+002, 5.4330473E+002, 2.7012954E+000, 2.2217004E+002, 2.4063360E+002, 1.2037904E+000, 1.7969858E-001, 1.5965223E-002, 3.8976660E-004, 1.7001355E-004, 3.6379866E-002, 4.0182124E-004, 7.6698134E-001, 5.4979558E-006,NaN,NaN,NaN, 7.2935780E+001, 3.6260358E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.4500000E+001, 5.4125252E+002, 5.3596027E+002, 2.6911734E+000, 2.1457130E+002, 2.3250234E+002, 1.1909813E+000, 1.8067149E-001, 1.5491036E-002, 3.2007804E-004, 1.3391297E-004, 3.5309557E-002, 3.2997736E-004, 7.6773295E-001, 4.5053260E-006,NaN,NaN,NaN, 7.4311927E+001, 3.4727741E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.5500000E+001, 5.3431474E+002, 5.2922036E+002, 2.6803611E+000, 2.0757693E+002, 2.2501574E+002, 1.1826590E+000, 1.8155275E-001, 1.5058641E-002, 2.6044452E-004, 1.0099282E-004, 3.4340588E-002, 2.6849950E-004, 7.6840914E-001, 3.6562941E-006,NaN,NaN,NaN, 7.5688073E+001, 3.4486938E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.6500000E+001, 5.2782917E+002, 5.2298656E+002, 2.6803611E+000, 2.0112340E+002, 2.1809406E+002, 1.1826590E+000, 1.8235656E-001, 1.4663005E-002, 2.0687640E-004, 7.5773323E-005, 3.3455756E-002, 2.1327464E-004, 7.6902165E-001, 2.8934440E-006,NaN,NaN,NaN, 7.7064220E+001, 3.3024456E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.7500000E+001, 5.2174150E+002, 5.1717816E+002, 2.6696875E+000, 1.9514912E+002, 2.1159888E+002, 1.1782074E+000, 1.8309352E-001, 1.4293766E-002, 1.6465568E-004, 5.9284075E-005, 3.2643855E-002, 1.6974813E-004, 7.6956951E-001, 2.2965424E-006,NaN,NaN,NaN, 7.8440367E+001, 3.2313575E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.8500000E+001, 5.1602483E+002, 5.1172133E+002, 2.6609781E+000, 1.8946329E+002, 2.0537338E+002, 1.1546276E+000, 1.8377534E-001, 1.3945771E-002, 1.3279983E-004, 4.7396688E-005, 3.1892866E-002, 1.3690704E-004, 7.7006435E-001, 1.8486496E-006,NaN,NaN,NaN, 7.9816514E+001, 3.1615729E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.9500000E+001, 5.1062210E+002, 5.0654683E+002, 2.6609781E+000, 1.8393110E+002, 1.9936853E+002, 1.1546276E+000, 1.8441272E-001, 1.3615967E-002, 1.0809573E-004, 3.8628054E-005, 3.1190949E-002, 1.1143889E-004, 7.7051849E-001, 1.5016692E-006,NaN,NaN,NaN, 8.1192661E+001, 3.0257195E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.0500000E+001, 5.0542253E+002, 5.0154934E+002, 2.6520347E+000, 1.7843727E+002, 1.9349168E+002, 1.1270169E+000, 1.8502257E-001, 1.3297021E-002, 8.8310907E-005, 3.1761940E-005, 3.0519491E-002, 9.1042172E-005, 7.7094677E-001, 1.2241952E-006,NaN,NaN,NaN, 8.2568807E+001, 2.9595406E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.1500000E+001, 5.0035488E+002, 4.9667944E+002, 2.6433953E+000, 1.7307946E+002, 1.8775643E+002, 1.1170420E+000, 1.8561278E-001, 1.2985157E-002, 7.2843803E-005, 2.6227038E-005, 2.9869880E-002, 7.5096704E-005, 7.7135552E-001, 1.0077948E-006,NaN,NaN,NaN, 8.3944954E+001, 2.8944663E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.2500000E+001, 4.9540342E+002, 4.9195387E+002, 2.6344964E+000, 1.6792967E+002, 1.8213538E+002, 1.1092616E+000, 1.8618454E-001, 1.2680860E-002, 6.0371080E-005, 2.1647782E-005, 2.9240722E-002, 6.2238226E-005, 7.7174755E-001, 8.3341933E-007,NaN,NaN,NaN, 8.5321101E+001, 2.7675766E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.3500000E+001, 4.9063787E+002, 4.8742026E+002, 2.6296684E+000, 1.6289269E+002, 1.7658432E+002, 1.0974938E+000, 1.8673273E-001, 1.2387912E-002, 4.9789927E-005, 1.7658087E-005, 2.8637579E-002, 5.1329821E-005, 7.7212129E-001, 6.8577265E-007,NaN,NaN,NaN, 8.6697248E+001, 2.7057891E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.4500000E+001, 4.8596830E+002, 4.8295961E+002, 2.6259875E+000, 1.5790346E+002, 1.7109735E+002, 1.0848303E+000, 1.8726856E-001, 1.2100337E-002, 4.0894958E-005, 1.4056555E-005, 2.8048171E-002, 4.2159751E-005, 7.7248442E-001, 5.6201037E-007,NaN,NaN,NaN, 8.8073394E+001, 2.5856960E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.5500000E+001, 4.8121315E+002, 4.7838879E+002, 2.6259875E+000, 1.5288885E+002, 1.6562004E+002, 1.0848303E+000, 1.8781420E-001, 1.1806131E-002, 3.3412440E-005, 1.0807617E-005, 2.7448066E-002, 3.4445815E-005, 7.7285179E-001, 4.5794092E-007,NaN,NaN,NaN, 8.9449541E+001, 2.5274643E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.6500000E+001, 4.7655348E+002, 4.7388215E+002, 2.6194617E+000, 1.4806071E+002, 1.6038861E+002, 1.0578310E+000, 1.8834773E-001, 1.1517554E-002, 2.7124196E-005, 8.0401631E-006, 2.6861326E-002, 2.7963089E-005, 7.7320933E-001, 3.7019462E-007,NaN,NaN,NaN, 9.0825688E+001, 2.4704828E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.7500000E+001, 4.7219514E+002, 4.6965400E+002, 2.6194617E+000, 1.4354746E+002, 1.5552605E+002, 1.0578310E+000, 1.8884595E-001, 1.1247790E-002, 2.1522326E-005, 5.9981075E-006, 2.6313328E-002, 2.2187965E-005, 7.7354249E-001, 2.9161668E-007,NaN,NaN,NaN, 9.2201835E+001, 2.3603296E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.8500000E+001, 4.6818450E+002, 4.6575984E+002, 2.6135831E+000, 1.3924414E+002, 1.5092252E+002, 1.0473319E+000, 1.8930310E-001, 1.0999932E-002, 1.6721124E-005, 4.5433671E-006, 2.5810447E-002, 1.7238272E-005, 7.7384745E-001, 2.2497296E-007,NaN,NaN,NaN, 9.3577982E+001, 2.3071602E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.9500000E+001, 4.6439670E+002, 4.6208766E+002, 2.5959723E+000, 1.3509886E+002, 1.4647211E+002, 1.0323667E+000, 1.8973202E-001, 1.0766639E-002, 1.3060251E-005, 3.4706388E-006, 2.5338655E-002, 1.3464176E-005, 7.7413224E-001, 1.7498456E-007,NaN,NaN,NaN, 9.4954128E+001, 2.2552496E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.0500000E+001, 4.6063308E+002, 4.5844939E+002, 2.5883602E+000, 1.3105166E+002, 1.4211252E+002, 1.0225644E+000, 1.9015349E-001, 1.0536580E-002, 1.0412671E-005, 2.7069983E-006, 2.4875124E-002, 1.0734712E-005, 7.7441059E-001, 1.3927105E-007,NaN,NaN,NaN, 9.6330275E+001, 2.1551417E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.1500000E+001, 4.5691299E+002, 4.5484432E+002, 2.5804747E+000, 1.2715231E+002, 1.3792387E+002, 1.0126573E+000, 1.9056711E-001, 1.0310129E-002, 8.5942654E-006, 2.1822940E-006, 2.4420275E-002, 8.8600674E-006, 7.7468255E-001, 1.1491998E-007,NaN,NaN,NaN, 9.7706422E+001, 2.1069110E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.2500000E+001, 4.5333218E+002, 4.5134498E+002, 2.5720002E+000, 1.2348410E+002, 1.3398739E+002, 1.0045350E+000, 1.9096441E-001, 1.0092095E-002, 7.4461079E-006, 1.8469146E-006, 2.3983408E-002, 7.6763999E-006, 7.7494286E-001, 9.9668071E-008,NaN,NaN,NaN, 9.9082569E+001, 2.0140102E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.3500000E+001, 4.5000377E+002, 4.4807869E+002, 2.5636869E+000, 1.2019189E+002, 1.3047851E+002, 9.9561506E-001, 1.9133207E-001, 9.8902050E-003, 6.5265683E-006, 1.5804452E-006, 2.3579147E-002, 6.7284209E-006, 7.7518352E-001, 8.7463534E-008,NaN,NaN,NaN, 1.0045872E+002, 1.9693042E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.4500000E+001, 4.4679829E+002, 4.4493935E+002, 2.5547995E+000, 1.1711146E+002, 1.2718987E+002, 9.8746050E-001, 1.9168580E-001, 9.6960675E-003, 5.5159674E-006, 1.3124905E-006, 2.3190182E-002, 5.6865643E-006, 7.7541525E-001, 7.3905302E-008,NaN,NaN,NaN, 1.0183486E+002, 1.9257355E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.5500000E+001, 4.4374847E+002, 4.4195052E+002, 2.5547995E+000, 1.1421823E+002, 1.2409821E+002, 9.8746050E-001, 1.9202240E-001, 9.5113534E-003, 4.5248992E-006, 1.0655907E-006, 2.2820045E-002, 4.6648446E-006, 7.7563579E-001, 6.0568855E-008,NaN,NaN,NaN, 1.0321101E+002, 1.8419078E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.6500000E+001, 4.4069440E+002, 4.3896682E+002, 2.5434560E+000, 1.1126247E+002, 1.2093149E+002, 9.8224383E-001, 1.9235894E-001, 9.3266200E-003, 3.6009352E-006, 8.3660840E-007, 2.2449990E-002, 3.7123043E-006, 7.7585618E-001, 4.8146769E-008,NaN,NaN,NaN, 1.0458716E+002, 1.8015655E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.7500000E+001, 4.3757055E+002, 4.3591982E+002, 2.5149798E+000, 1.0811721E+002, 1.1756732E+002, 9.7743437E-001, 1.9270378E-001, 9.1372026E-003, 2.7976167E-006, 6.3979833E-007, 2.2070809E-002, 2.8841409E-006, 7.7608179E-001, 3.7354894E-008,NaN,NaN,NaN, 1.0596330E+002, 1.7621750E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.8500000E+001, 4.3440899E+002, 4.3282880E+002, 2.5149798E+000, 1.0484405E+002, 1.1411935E+002, 9.7743437E-001, 1.9305271E-001, 8.9454541E-003, 2.0895763E-006, 4.6403810E-007, 2.1687150E-002, 2.1542024E-006, 7.7630991E-001, 2.7849991E-008,NaN,NaN,NaN, 1.0733945E+002, 1.6857659E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.9500000E+001, 4.3134143E+002, 4.2982158E+002, 2.5018139E+000, 1.0162671E+002, 1.1075880E+002, 9.7166178E-001, 1.9339081E-001, 8.7595615E-003, 1.5089882E-006, 3.2334489E-007, 2.1315398E-002, 1.5556579E-006, 7.7653079E-001, 2.0071306E-008,NaN,NaN,NaN, 1.0871560E+002, 1.6484580E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.0500000E+001, 4.2839292E+002, 4.2692943E+002, 2.4910276E+000, 9.8587620E+001, 1.0761921E+002, 9.6372632E-001, 1.9371479E-001, 8.5813289E-003, 1.0724238E-006, 2.2326860E-007, 2.0959179E-002, 1.1055916E-006, 7.7674227E-001, 1.4238807E-008,NaN,NaN,NaN, 1.1009174E+002, 1.5752088E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.1500000E+001, 4.2553731E+002, 4.2413846E+002, 2.4821356E+000, 9.5750801E+001, 1.0469521E+002, 9.5479330E-001, 1.9402733E-001, 8.4092855E-003, 7.7199953E-007, 1.5831896E-007, 2.0615546E-002, 7.9587581E-007, 7.7694609E-001, 1.0234766E-008,NaN,NaN,NaN, 1.1146789E+002, 1.5394533E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.2500000E+001, 4.2277634E+002, 4.2144243E+002, 2.4722682E+000, 9.3070573E+001, 1.0191339E+002, 9.4705447E-001, 1.9432971E-001, 8.2427632E-003, 5.6509621E-007, 1.1602297E-007, 2.0283092E-002, 5.8257341E-007, 7.7714315E-001, 7.4811967E-009,NaN,NaN,NaN, 1.1284404E+002, 1.5046292E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.3500000E+001, 4.2023418E+002, 4.1896438E+002, 2.4612177E+000, 9.0509513E+001, 9.9289164E+001, 9.3981807E-001, 1.9460603E-001, 8.0905517E-003, 4.1902420E-007, 8.6599815E-008, 1.9979285E-002, 4.3198371E-007, 7.7732318E-001, 5.5404208E-009,NaN,NaN,NaN, 1.1422018E+002, 1.4387097E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.4500000E+001, 4.1791751E+002, 4.1669705E+002, 2.4500848E+000, 8.8137037E+001, 9.6866503E+001, 9.3311137E-001, 1.9485710E-001, 7.9522271E-003, 3.1712625E-007, 6.6284796E-008, 1.9703251E-002, 3.2693428E-007, 7.7748670E-001, 4.1883394E-009,NaN,NaN,NaN, 1.1559633E+002, 1.4294526E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.5500000E+001, 4.1578507E+002, 4.1459246E+002, 2.4410191E+000, 8.5936974E+001, 9.4595764E+001, 9.2536087E-001, 1.9508877E-001, 7.8245761E-003, 2.4365565E-007, 5.1706011E-008, 1.9448553E-002, 2.5119140E-007, 7.7763755E-001, 3.2144249E-009,NaN,NaN,NaN, 1.1697248E+002, 1.3950377E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.6500000E+001, 4.1380650E+002, 4.1263177E+002, 2.4337995E+000, 8.3904285E+001, 9.2469189E+001, 9.1577534E-001, 1.9530325E-001, 7.7063761E-003, 1.9078375E-007, 4.1200502E-008, 1.9212740E-002, 1.9668428E-007, 7.7777719E-001, 2.5142294E-009,NaN,NaN,NaN, 1.1834862E+002, 1.3277630E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.7500000E+001, 4.1194855E+002, 4.1078690E+002, 2.4266152E+000, 8.2043194E+001, 9.0483380E+001, 9.0551418E-001, 1.9550405E-001, 7.5957087E-003, 1.5303945E-007, 3.3630721E-008, 1.8991976E-002, 1.5777263E-007, 7.7790791E-001, 2.0148912E-009,NaN,NaN,NaN, 1.1972477E+002, 1.2957355E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.8500000E+001, 4.1011811E+002, 4.0895929E+002, 2.4181390E+000, 8.0333224E+001, 8.8656810E+001, 8.9701635E-001, 1.9570255E-001, 7.4863008E-003, 1.2610078E-007, 2.7962992E-008, 1.8773743E-002, 1.3000081E-007, 7.7803711E-001, 1.6589988E-009,NaN,NaN,NaN, 1.2110092E+002, 1.2340499E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 8.9500000E+001, 4.0827796E+002, 4.0712442E+002, 2.4083341E+000, 7.8704280E+001, 8.6930056E+001, 8.8979928E-001, 1.9590076E-001, 7.3770516E-003, 1.0490351E-007, 2.3253653E-008, 1.8555836E-002, 1.0814795E-007, 7.7816612E-001, 1.3794852E-009,NaN,NaN,NaN, 1.2247706E+002, 1.2042265E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.0500000E+001, 4.0636280E+002, 4.0521567E+002, 2.3991149E+000, 7.7084190E+001, 8.5221465E+001, 8.8065667E-001, 1.9610636E-001, 7.2637181E-003, 8.6885914E-008, 1.9154594E-008, 1.8329791E-002, 8.9573107E-008, 7.7829993E-001, 1.1422278E-009,NaN,NaN,NaN, 1.2385321E+002, 1.1751172E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.1500000E+001, 4.0448101E+002, 4.0333765E+002, 2.3879020E+000, 7.5439239E+001, 8.3491801E+001, 8.7330468E-001, 1.9630856E-001, 7.1522633E-003, 7.0911690E-008, 1.5552434E-008, 1.8107495E-002, 7.3104835E-008, 7.7843152E-001, 9.3196995E-010,NaN,NaN,NaN, 1.2522936E+002, 1.1191791E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.2500000E+001, 4.0263773E+002, 4.0150836E+002, 2.3658466E+000, 7.3864073E+001, 8.1821036E+001, 8.6623175E-001, 1.9650602E-001, 7.0434183E-003, 5.7798416E-008, 1.2620415E-008, 1.7890409E-002, 5.9585995E-008, 7.7856003E-001, 7.5937235E-010,NaN,NaN,NaN, 1.2660550E+002, 1.0923738E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.3500000E+001, 4.0094761E+002, 3.9984983E+002, 2.3658466E+000, 7.2402354E+001, 8.0235220E+001, 8.6623175E-001, 1.9668482E-001, 6.9448540E-003, 4.7191622E-008, 1.0307348E-008, 1.7693830E-002, 4.8651157E-008, 7.7867639E-001, 6.1978919E-010,NaN,NaN,NaN, 1.2798165E+002, 1.0663411E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.4500000E+001, 3.9932190E+002, 3.9826276E+002, 2.3577501E+000, 7.0999147E+001, 7.8683531E+001, 8.6174014E-001, 1.9685581E-001, 6.8505951E-003, 3.8598113E-008, 8.4302336E-009, 1.7505840E-002, 3.9791870E-008, 7.7878767E-001, 5.0679049E-010,NaN,NaN,NaN, 1.2935780E+002, 1.0165590E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.5500000E+001, 3.9770535E+002, 3.9668941E+002, 2.3494574E+000, 6.9592087E+001, 7.7121853E+001, 8.5705856E-001, 1.9702472E-001, 6.7574807E-003, 3.1759357E-008, 6.9302749E-009, 1.7320136E-002, 3.2741605E-008, 7.7889759E-001, 4.1692464E-010,NaN,NaN,NaN, 1.3073394E+002, 9.9278670E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.6500000E+001, 3.9614247E+002, 3.9516916E+002, 2.3427115E+000, 6.8224593E+001, 7.5592993E+001, 8.5259403E-001, 1.9718835E-001, 6.6672780E-003, 2.6160224E-008, 5.7217071E-009, 1.7140241E-002, 2.6969303E-008, 7.7900407E-001, 3.4337069E-010,NaN,NaN,NaN, 1.3211009E+002, 9.4740073E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.7500000E+001, 3.9464679E+002, 3.9369867E+002, 2.3337172E+000, 6.6838288E+001, 7.4061155E+001, 8.4759494E-001, 1.9734674E-001, 6.5799647E-003, 2.1504921E-008, 4.7314368E-009, 1.6966109E-002, 2.2170021E-008, 7.7910714E-001, 2.8221489E-010,NaN,NaN,NaN, 1.3348624E+002, 9.2574533E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.8500000E+001, 3.9316766E+002, 3.9224913E+002, 2.3234221E+000, 6.5479679E+001, 7.2572918E+001, 8.4407032E-001, 1.9750244E-001, 6.4941334E-003, 1.7456258E-008, 3.8772587E-009, 1.6794934E-002, 1.7996143E-008, 7.7920845E-001, 2.2902054E-010,NaN,NaN,NaN, 1.3486239E+002, 9.0474874E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 9.9500000E+001, 3.9170794E+002, 3.9081574E+002, 2.3115678E+000, 6.4095495E+001, 7.1076498E+001, 8.4154991E-001, 1.9765682E-001, 6.4090301E-003, 1.3920283E-008, 3.1175748E-009, 1.6625212E-002, 1.4350807E-008, 7.7930891E-001, 1.8255983E-010,NaN,NaN,NaN, 1.3623853E+002, 8.6461754E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3761468E+002, 8.4542031E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3899083E+002, 8.2675722E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4036697E+002, 7.9089114E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4174312E+002, 7.7361473E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4311927E+002, 7.4018726E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4449541E+002, 7.2396037E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4587156E+002, 7.0800779E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4724771E+002, 6.7677866E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4862385E+002, 6.6143086E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5000000E+002, 6.4621560E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
