cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
 1.5850000E+002, 5.7602286E+002, 1.3244641E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0592000E+002, 1.5821000E+001, 1.8354679E-002, 2.5675258E-001, 1.7788945E-001, 1.4461062E-001,NaN,NaN
 1.6050000E+002, 5.7057179E+002, 1.2926232E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1040000E+002, 1.6020000E+001, 2.0053180E-002, 2.6224706E-001, 1.9440354E-001, 1.5493200E-001,NaN,NaN
 1.6250000E+002, 5.6539204E+002, 1.2621518E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1488000E+002, 1.6219000E+001, 1.9326083E-002, 2.5582224E-001, 1.9128712E-001, 1.4972475E-001,NaN,NaN
 1.6450000E+002, 5.6048627E+002, 1.2329359E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1936000E+002, 1.6418000E+001, 1.8625543E-002, 2.4948597E-001, 1.8827765E-001, 1.4477518E-001,NaN,NaN
 1.6650000E+002, 5.5577745E+002, 1.2040989E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2384000E+002, 1.6617000E+001, 1.8116083E-002, 2.4426031E-001, 1.8479874E-001, 1.4107211E-001,NaN,NaN
 1.6850000E+002, 5.5114525E+002, 1.1769080E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2832000E+002, 1.6816000E+001, 1.6821388E-002, 2.3205019E-001, 1.7917708E-001, 1.3225325E-001,NaN,NaN
 1.7050000E+002, 5.4669105E+002, 1.1516642E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3280000E+002, 1.7015000E+001, 1.6208558E-002, 2.2607997E-001, 1.7648494E-001, 1.2817315E-001,NaN,NaN
 1.7250000E+002, 5.4240600E+002, 1.1290515E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3728000E+002, 1.7214000E+001, 1.5617620E-002, 2.2020059E-001, 1.7386283E-001, 1.2429890E-001,NaN,NaN
 1.7450000E+002, 5.3844209E+002, 1.1091441E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4176000E+002, 1.7413000E+001, 1.5047912E-002, 2.1441272E-001, 1.7130458E-001, 1.2062055E-001,NaN,NaN
 1.7650000E+002, 5.3474795E+002, 1.0913022E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4624000E+002, 1.7612000E+001, 1.4498519E-002, 2.0871695E-001, 1.6880449E-001, 1.1712832E-001,NaN,NaN
 1.7850000E+002, 5.3125091E+002, 1.0736001E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5072000E+002, 1.7811000E+001, 1.3968785E-002, 2.0311390E-001, 1.6635746E-001, 1.1381281E-001,NaN,NaN
 1.8050000E+002, 5.2789937E+002, 1.0550265E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5520000E+002, 1.8010000E+001, 1.3458059E-002, 1.9760413E-001, 1.6395873E-001, 1.1066488E-001,NaN,NaN
 1.8250000E+002, 5.2464568E+002, 1.0348841E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5968000E+002, 1.8209000E+001, 1.2965501E-002, 1.9218808E-001, 1.6160389E-001, 1.0767550E-001,NaN,NaN
 1.8450000E+002, 5.2139474E+002, 1.0131060E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.6416000E+002, 1.8408000E+001, 1.2032487E-002, 1.8163876E-001, 1.5701023E-001, 1.0213843E-001,NaN,NaN
 1.8650000E+002, 5.1819785E+002, 9.9115777E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.6864000E+002, 1.8607000E+001, 1.1590929E-002, 1.7650633E-001, 1.5476444E-001, 9.9574494E-002,NaN,NaN
 1.8850000E+002, 5.1506064E+002, 9.7093293E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.7312000E+002, 1.8806000E+001, 1.1165193E-002, 1.7146894E-001, 1.5254847E-001, 9.7136713E-002,NaN,NaN
 1.9050000E+002, 5.1199781E+002, 9.5263522E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.7760000E+002, 1.9005000E+001, 1.0754576E-002, 1.6652668E-001, 1.5035949E-001, 9.4817742E-002,NaN,NaN
 1.9250000E+002, 5.0908383E+002, 9.3643434E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.8208000E+002, 1.9204000E+001, 1.0358588E-002, 1.6167969E-001, 1.4819505E-001, 9.2610727E-002,NaN,NaN
 1.9450000E+002, 5.0631898E+002, 9.2129493E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.8656000E+002, 1.9403000E+001, 9.9767403E-003, 1.5692801E-001, 1.4605285E-001, 9.0509096E-002,NaN,NaN
 1.9650000E+002, 5.0361650E+002, 9.0591428E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.9104000E+002, 1.9602000E+001, 9.6085485E-003, 1.5227162E-001, 1.4393088E-001, 8.8506587E-002,NaN,NaN
 1.9850000E+002, 5.0102989E+002, 8.8995317E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.9552000E+002, 1.9801000E+001, 9.2535998E-003, 1.4771037E-001, 1.4182720E-001, 8.6597173E-002,NaN,NaN
 2.0050000E+002, 4.9840572E+002, 8.7335015E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.0000000E+002, 2.0000000E+001, 1.0186102E-002, 1.4928079E-001, 1.5500579E-001, 9.8635530E-002,NaN,NaN
 2.0250000E+002, 4.9585660E+002, 8.5679320E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.0450000E+002, 4.9339835E+002, 8.4082781E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.0650000E+002, 4.9102394E+002, 8.2497838E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.0850000E+002, 4.8860427E+002, 8.0965952E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.1050000E+002, 4.8635227E+002, 7.9503226E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
