s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.0050062E+002, 4.9674996E+001, 4.2644511E+001, 3.9763681E+001, 1.8207354E+001, 3.3946715E+001, 3.0814368E+001, 2.3621843E+001, 9.0714076E+000, 2.7917069E+001, 2.4847834E+001, 1.6990660E+001, 7.3175830E+000, 2.5981974E+001, 2.0312520E+001, 1.3126202E+001, 5.5696304E+000, 2.6660849E+001, 1.9087994E+001, 1.3333133E+001, 5.7534807E+000, 2.8096001E+001, 1.8462194E+001, 1.4731339E+001, 6.3300327E+000, 2.9276967E+001, 1.8142613E+001, 1.5070358E+001, 6.3052735E+000
 1.0100088E+002, 4.9329328E+001, 4.0498604E+001, 3.7901653E+001, 1.6669597E+001, 3.3480599E+001, 2.8364276E+001, 2.4468094E+001, 1.0807280E+001, 2.7612819E+001, 2.0990771E+001, 1.6401933E+001, 7.2683667E+000, 3.0052815E+001, 2.1414965E+001, 1.5712669E+001, 9.3465093E+000, 3.1404870E+001, 2.0919788E+001, 1.4589592E+001, 8.0766465E+000, 2.8651175E+001, 1.9606036E+001, 1.3753670E+001, 5.9610413E+000, 2.5910887E+001, 1.7499799E+001, 1.2758909E+001, 5.8712711E+000
 1.0150064E+002, 5.4770728E+001, 4.4197423E+001, 3.9113993E+001, 1.7711858E+001, 3.7956285E+001, 3.3533932E+001, 2.3378953E+001, 1.1031949E+001, 3.0005461E+001, 2.7351181E+001, 2.5445379E+001, 1.7107436E+001, 2.5232850E+001, 2.1014073E+001, 2.0101532E+001, 1.2393481E+001, 2.5111350E+001, 1.8772247E+001, 1.5584184E+001, 9.6231935E+000, 2.6112338E+001, 1.7326956E+001, 1.3085580E+001, 7.8833860E+000, 2.6216221E+001, 1.6180263E+001, 1.1267383E+001, 6.5016474E+000
 1.0200117E+002, 5.3424574E+001, 4.3347990E+001, 3.8331199E+001, 1.8649251E+001, 3.5648737E+001, 2.8956318E+001, 2.1888338E+001, 1.0643404E+001, 3.0935896E+001, 2.5630196E+001, 2.1094555E+001, 1.2624120E+001, 2.8509303E+001, 2.7508280E+001, 2.3109085E+001, 1.6409026E+001, 2.6500821E+001, 2.2748013E+001, 2.1572528E+001, 1.7786989E+001, 2.2838325E+001, 1.9399570E+001, 1.9027935E+001, 1.5172086E+001, 2.0083342E+001, 1.6669323E+001, 1.4051755E+001, 8.4673197E+000
 1.0250021E+002, 5.3254304E+001, 4.2286805E+001, 3.7629805E+001, 2.2640502E+001, 3.4866454E+001, 2.9149918E+001, 2.1866410E+001, 1.1280318E+001, 3.2457038E+001, 2.5441724E+001, 1.6986794E+001, 6.9890211E+000, 3.1710517E+001, 2.1674077E+001, 1.4341577E+001, 6.1588105E+000, 2.8612951E+001, 2.0863477E+001, 1.4837968E+001, 7.5862834E+000, 2.7567069E+001, 1.9949637E+001, 1.5474222E+001, 8.9575180E+000, 2.6307039E+001, 1.6544981E+001, 1.2732211E+001, 7.0788887E+000
 1.0300022E+002, 5.3754399E+001, 4.2786297E+001, 4.0062621E+001, 1.8854134E+001, 3.5942099E+001, 3.0104678E+001, 2.3376780E+001, 8.2282855E+000, 2.9769228E+001, 2.5232803E+001, 1.7568185E+001, 7.7311103E+000, 2.6279014E+001, 1.9878229E+001, 1.2800790E+001, 7.7903095E+000, 2.6972165E+001, 1.6737696E+001, 1.2613923E+001, 7.4770777E+000, 2.9745522E+001, 1.8993983E+001, 1.4142576E+001, 7.8755059E+000, 3.2683055E+001, 2.1881122E+001, 1.4744419E+001, 8.2430282E+000
 1.0350072E+002, 5.3800500E+001, 4.6789511E+001, 4.4965972E+001, 1.5936636E+001, 3.6739428E+001, 3.2775168E+001, 2.1996808E+001, 8.8115437E+000, 3.1625028E+001, 2.6368145E+001, 1.8887512E+001, 6.8688875E+000, 2.9587841E+001, 2.2642830E+001, 1.7283748E+001, 6.1327889E+000, 3.1169442E+001, 2.0332037E+001, 1.4606621E+001, 6.2243850E+000, 3.0388931E+001, 1.8296850E+001, 1.2387745E+001, 5.9036166E+000, 2.8619179E+001, 1.6667868E+001, 1.0894584E+001, 5.0160490E+000
 1.0400020E+002, 5.2735145E+001, 4.4576818E+001, 3.9868012E+001, 1.8655054E+001, 3.7979411E+001, 3.1826234E+001, 2.1866962E+001, 9.7740465E+000, 3.0824332E+001, 2.2221577E+001, 1.6570496E+001, 7.7947430E+000, 2.8680660E+001, 1.7980465E+001, 1.3413632E+001, 8.9352286E+000, 2.4756355E+001, 1.5337762E+001, 1.2613015E+001, 8.1834183E+000, 2.7751335E+001, 1.6388499E+001, 1.2806376E+001, 8.0213235E+000, 2.8907411E+001, 1.9576124E+001, 1.4238011E+001, 6.6897193E+000
 1.0450030E+002, 5.0340121E+001, 4.5567867E+001, 4.0677786E+001, 1.7678367E+001, 3.3930895E+001, 3.1162042E+001, 2.3834691E+001, 1.0420273E+001, 3.0078982E+001, 2.5530604E+001, 1.8469219E+001, 9.8953269E+000, 2.8195301E+001, 2.7501586E+001, 2.2950338E+001, 1.2644259E+001, 2.5524373E+001, 2.3474166E+001, 1.8664595E+001, 1.1392772E+001, 2.4165779E+001, 1.8680281E+001, 1.3051063E+001, 7.1267872E+000, 2.2364897E+001, 1.3211346E+001, 8.4344559E+000, 4.2984399E+000
 1.0500077E+002, 5.1465905E+001, 4.3045221E+001, 3.8725252E+001, 1.7118948E+001, 3.4962414E+001, 2.9597180E+001, 2.2858034E+001, 8.0730498E+000, 2.9450541E+001, 2.5613079E+001, 1.7966113E+001, 7.1905813E+000, 2.6719915E+001, 2.1669536E+001, 1.5466974E+001, 8.4927576E+000, 2.8740776E+001, 2.3527083E+001, 1.6691809E+001, 1.2278244E+001, 3.0417239E+001, 2.2016254E+001, 1.6310269E+001, 1.1463745E+001, 2.8121544E+001, 1.8344457E+001, 1.4636331E+001, 1.0319614E+001
 1.0550097E+002, 5.0348199E+001, 4.4474272E+001, 4.1400833E+001, 1.9339262E+001, 3.3325821E+001, 3.3390574E+001, 2.5890101E+001, 8.3821868E+000, 2.8692131E+001, 3.2512574E+001, 2.4607631E+001, 7.6100590E+000, 2.9386036E+001, 2.9980700E+001, 2.4663191E+001, 8.8376847E+000, 2.9576967E+001, 2.5449736E+001, 2.2471595E+001, 8.8677427E+000, 2.7659164E+001, 2.2302315E+001, 1.8920748E+001, 8.3546752E+000, 2.7735255E+001, 2.1226000E+001, 1.7929026E+001, 9.3293936E+000
 1.0600022E+002, 5.3990438E+001, 4.2102709E+001, 3.9890874E+001, 1.8937538E+001, 3.7452539E+001, 3.5380789E+001, 2.9172843E+001, 8.9696031E+000, 3.1366969E+001, 2.8172343E+001, 2.0807136E+001, 9.0997974E+000, 2.8068807E+001, 2.4492951E+001, 2.2016763E+001, 8.6312249E+000, 2.7746543E+001, 2.3340241E+001, 1.9671874E+001, 9.8273325E+000, 3.0604701E+001, 2.1602588E+001, 1.4926314E+001, 6.7706009E+000, 3.0560612E+001, 2.0575143E+001, 1.5444851E+001, 6.8531320E+000
 1.0650043E+002, 5.3302268E+001, 4.5053416E+001, 4.0232963E+001, 2.0768867E+001, 3.6331233E+001, 3.4047472E+001, 2.7263814E+001, 9.6436344E+000, 3.1974641E+001, 2.8274974E+001, 2.1617694E+001, 8.3225073E+000, 3.5887255E+001, 2.8825223E+001, 1.7371094E+001, 8.1303191E+000, 3.3252823E+001, 2.6199237E+001, 1.9265192E+001, 9.3093910E+000, 2.8106214E+001, 2.0439584E+001, 1.5531257E+001, 8.3171997E+000, 2.6270640E+001, 1.7350797E+001, 1.4039263E+001, 7.8766679E+000
 1.0700026E+002, 5.1461363E+001, 4.1770867E+001, 3.7448050E+001, 1.8578990E+001, 3.4018889E+001, 2.9161255E+001, 2.4131255E+001, 8.5265264E+000, 2.8960442E+001, 2.3968561E+001, 1.7576394E+001, 7.2123386E+000, 2.9187869E+001, 2.5392052E+001, 1.8504710E+001, 1.0014170E+001, 3.0783712E+001, 2.6828516E+001, 2.1120741E+001, 1.1858008E+001, 3.1103570E+001, 2.4895251E+001, 2.1561552E+001, 1.4435461E+001, 2.8090697E+001, 1.7655238E+001, 1.3678066E+001, 1.0238695E+001
 1.0750090E+002, 5.2060031E+001, 4.2568786E+001, 4.0932003E+001, 1.9787465E+001, 3.5844419E+001, 3.0269611E+001, 2.4222026E+001, 7.3433699E+000, 2.8799027E+001, 2.4941488E+001, 1.8816438E+001, 5.3069398E+000, 2.9345580E+001, 2.1530206E+001, 1.6868889E+001, 5.2620718E+000, 3.1284578E+001, 2.3458108E+001, 1.5824380E+001, 5.7877757E+000, 3.1548680E+001, 2.6001161E+001, 1.7570607E+001, 8.4516743E+000, 3.1751144E+001, 2.6794024E+001, 1.8194560E+001, 8.9352542E+000
 1.0800030E+002, 5.1909899E+001, 4.4396315E+001, 4.0686736E+001, 2.0034543E+001, 3.6378265E+001, 3.0304729E+001, 2.3413889E+001, 9.7902286E+000, 3.2442228E+001, 2.6911023E+001, 1.9113364E+001, 6.3294361E+000, 3.2555195E+001, 2.6003302E+001, 1.6444679E+001, 5.8882271E+000, 3.0201908E+001, 2.1034507E+001, 1.4320959E+001, 5.2657676E+000, 3.0187358E+001, 1.7350452E+001, 1.2421369E+001, 4.9845608E+000, 3.0257039E+001, 1.6602421E+001, 1.0321483E+001, 4.1682608E+000
 1.0850011E+002, 5.1837891E+001, 4.4941889E+001, 4.0843871E+001, 1.9388244E+001, 3.4358276E+001, 3.1440279E+001, 2.4789187E+001, 1.0639942E+001, 3.1551015E+001, 2.6297526E+001, 2.1109114E+001, 1.1365097E+001, 2.7173051E+001, 2.0402112E+001, 1.6815397E+001, 8.0112418E+000, 2.6728132E+001, 1.8533470E+001, 1.4866924E+001, 7.8365860E+000, 2.7020378E+001, 2.1616758E+001, 1.7631027E+001, 7.6494513E+000, 2.7766145E+001, 2.1055093E+001, 1.8517772E+001, 8.3849355E+000
 1.0900003E+002, 4.9479406E+001, 4.2913423E+001, 4.0633826E+001, 1.7936885E+001, 3.5076138E+001, 3.0464881E+001, 2.1328373E+001, 8.7757565E+000, 3.4072508E+001, 2.7297385E+001, 1.8311664E+001, 8.5334169E+000, 2.9126761E+001, 2.6827102E+001, 2.2003582E+001, 1.0143391E+001, 2.7639064E+001, 2.2266624E+001, 1.6715681E+001, 8.6709822E+000, 2.7006657E+001, 1.9995710E+001, 1.5000723E+001, 6.8514641E+000, 2.3779032E+001, 1.7554055E+001, 1.2893625E+001, 5.8506359E+000
 1.0950030E+002, 5.0427430E+001, 4.3515755E+001, 4.1715009E+001, 1.7684499E+001, 3.4810636E+001, 3.3075864E+001, 2.4917698E+001, 8.3365064E+000, 3.1071437E+001, 2.6553770E+001, 1.7465923E+001, 8.3510594E+000, 3.2170048E+001, 2.3353558E+001, 1.6973539E+001, 1.1101208E+001, 3.2294573E+001, 2.4063707E+001, 2.1006083E+001, 1.6992634E+001, 3.1256407E+001, 2.4406177E+001, 1.9708335E+001, 1.3980287E+001, 2.9303427E+001, 2.0077886E+001, 1.5562677E+001, 6.1241731E+000
 1.1000053E+002, 4.9350829E+001, 4.3984016E+001, 4.1873790E+001, 2.1883127E+001, 3.4017806E+001, 3.0873843E+001, 2.9331889E+001, 1.5667013E+001, 2.9443917E+001, 2.9017660E+001, 2.8148158E+001, 1.7475235E+001, 3.1387725E+001, 2.7661772E+001, 2.4521229E+001, 1.4408058E+001, 3.0863260E+001, 2.0572974E+001, 1.8791717E+001, 9.7884384E+000, 2.9035448E+001, 1.6611769E+001, 1.4226802E+001, 1.0007570E+001, 2.8333409E+001, 1.8232910E+001, 1.6399121E+001, 1.2368416E+001
 1.1050069E+002, 5.1816447E+001, 4.2753070E+001, 4.0290937E+001, 1.9271067E+001, 3.4065032E+001, 3.2500644E+001, 2.7821366E+001, 1.0486286E+001, 2.8096185E+001, 2.9180949E+001, 2.6876652E+001, 7.7969319E+000, 2.7822111E+001, 2.6071722E+001, 2.1992153E+001, 7.2467545E+000, 3.0579015E+001, 2.3378209E+001, 1.8279202E+001, 7.7622952E+000, 3.1136966E+001, 2.3144953E+001, 1.7873167E+001, 8.4519641E+000, 3.0066831E+001, 2.2497190E+001, 1.6476847E+001, 6.2153987E+000
 1.1100106E+002, 5.2887641E+001, 4.4448010E+001, 3.9155262E+001, 2.1449448E+001, 3.6945989E+001, 3.3290943E+001, 2.5721950E+001, 9.8378720E+000, 3.1036385E+001, 2.9475983E+001, 2.2739924E+001, 9.1231268E+000, 2.8610873E+001, 2.5393668E+001, 2.3161069E+001, 9.5225554E+000, 2.5513453E+001, 2.1599654E+001, 2.1300652E+001, 7.0257293E+000, 2.4825211E+001, 1.8495932E+001, 1.5323772E+001, 5.1056414E+000, 2.3971267E+001, 1.5956014E+001, 1.2020544E+001, 5.6860330E+000
 1.1150058E+002, 5.3710124E+001, 4.4957409E+001, 4.0760391E+001, 2.0432258E+001, 3.7080049E+001, 3.1345824E+001, 2.4596704E+001, 1.0081943E+001, 3.0815588E+001, 2.4576885E+001, 2.0229784E+001, 1.0575797E+001, 2.8980755E+001, 2.3524115E+001, 2.1532619E+001, 1.5038113E+001, 2.8595509E+001, 2.5084322E+001, 2.2698477E+001, 1.8977748E+001, 2.6019853E+001, 2.2560420E+001, 2.2443790E+001, 1.3784901E+001, 2.2703129E+001, 1.8166650E+001, 1.8062903E+001, 9.8080863E+000
 1.1200095E+002, 5.1639893E+001, 4.2026320E+001, 3.8028283E+001, 2.3132631E+001, 3.5259151E+001, 2.9247136E+001, 2.4112313E+001, 1.0839192E+001, 3.1635625E+001, 2.3950427E+001, 1.8895499E+001, 1.0914772E+001, 3.0926683E+001, 2.2567311E+001, 1.7022096E+001, 8.4857432E+000, 3.0953577E+001, 2.2256643E+001, 1.7423985E+001, 1.1142388E+001, 3.2114452E+001, 2.6626367E+001, 2.2983152E+001, 1.6073278E+001, 2.8323398E+001, 2.4497032E+001, 2.3064359E+001, 1.6413778E+001
 1.1250015E+002, 5.1565727E+001, 4.3218169E+001, 4.0630088E+001, 2.1553436E+001, 3.5777161E+001, 3.2507019E+001, 2.7472954E+001, 1.0154214E+001, 3.1526327E+001, 3.0211906E+001, 2.1487595E+001, 9.9037435E+000, 3.0695366E+001, 2.3377126E+001, 1.5420794E+001, 1.0071184E+001, 2.9483067E+001, 2.0360787E+001, 1.4787591E+001, 1.0114781E+001, 3.0700037E+001, 2.3666222E+001, 1.5186668E+001, 8.7069173E+000, 3.1642615E+001, 2.7807349E+001, 1.9062239E+001, 8.9294844E+000
 1.1300028E+002, 5.2370547E+001, 4.2284153E+001, 3.8988125E+001, 1.9700558E+001, 3.3500037E+001, 2.8921157E+001, 2.2976036E+001, 1.0794934E+001, 3.0367321E+001, 2.4692574E+001, 1.9924487E+001, 9.8320736E+000, 3.1587087E+001, 2.4816387E+001, 1.9291944E+001, 9.6551708E+000, 3.0172264E+001, 2.1514635E+001, 1.6645511E+001, 9.1100105E+000, 2.7569383E+001, 1.8548507E+001, 1.4240455E+001, 7.9482763E+000, 2.7516413E+001, 1.7661635E+001, 1.1778442E+001, 6.0064043E+000
 1.1350109E+002, 5.0606890E+001, 4.2743036E+001, 4.0065347E+001, 1.7664190E+001, 3.5794491E+001, 3.5018926E+001, 2.7381835E+001, 8.4743662E+000, 3.2263666E+001, 2.5610900E+001, 1.9154668E+001, 8.9861497E+000, 2.9303082E+001, 2.2728925E+001, 1.6207381E+001, 9.6357947E+000, 2.5594705E+001, 1.9651405E+001, 1.3802975E+001, 7.7030404E+000, 2.6023388E+001, 1.8633565E+001, 1.4068080E+001, 7.3036560E+000, 2.6200268E+001, 1.7335122E+001, 1.3216200E+001, 6.2880532E+000
 1.1400015E+002, 5.1709080E+001, 4.2813663E+001, 3.8593512E+001, 1.6239501E+001, 3.5068549E+001, 3.0923009E+001, 2.1025858E+001, 7.4098246E+000, 3.2389144E+001, 2.3999027E+001, 1.6397026E+001, 6.1725423E+000, 3.3744607E+001, 2.3799443E+001, 1.6521088E+001, 1.0088225E+001, 3.1144042E+001, 2.0688236E+001, 1.6745103E+001, 1.2028140E+001, 2.6858849E+001, 1.7061900E+001, 1.5713390E+001, 1.2020323E+001, 2.7083703E+001, 1.8066993E+001, 1.6488988E+001, 1.1312423E+001
 1.1450019E+002, 5.0022124E+001, 4.0646151E+001, 3.7346271E+001, 1.9149263E+001, 3.3853032E+001, 2.8449811E+001, 2.5852049E+001, 7.4348912E+000, 3.2223367E+001, 2.8631670E+001, 2.1323346E+001, 6.1182007E+000, 3.2215597E+001, 2.3353486E+001, 1.7219824E+001, 6.1606503E+000, 3.4793418E+001, 2.2209734E+001, 1.4410255E+001, 5.9717373E+000, 3.4826927E+001, 2.1985389E+001, 1.1836722E+001, 5.9751070E+000, 3.2529673E+001, 1.8217873E+001, 1.0902033E+001, 4.9577516E+000
 1.1500069E+002, 5.1589539E+001, 4.3461369E+001, 3.8577878E+001, 2.0634029E+001, 3.4535704E+001, 3.1410058E+001, 2.9416814E+001, 9.3126137E+000, 2.9136737E+001, 2.5362630E+001, 2.1001187E+001, 9.9786379E+000, 2.9170822E+001, 2.3178718E+001, 1.8171635E+001, 1.0175630E+001, 2.9454485E+001, 2.2169778E+001, 1.6348844E+001, 9.7734329E+000, 3.0437484E+001, 2.0900450E+001, 1.5843829E+001, 9.6313315E+000, 3.0588149E+001, 1.9273077E+001, 1.3979188E+001, 5.7227596E+000
 1.1550014E+002, 5.2465459E+001, 4.5988295E+001, 4.4268214E+001, 1.6462784E+001, 3.6322870E+001, 3.1829144E+001, 2.1798439E+001, 7.1884696E+000, 3.3105568E+001, 2.6109330E+001, 1.9244009E+001, 6.3290440E+000, 3.3331159E+001, 2.1964598E+001, 1.6770618E+001, 7.6570420E+000, 3.1296926E+001, 2.1198237E+001, 1.4781424E+001, 6.7774421E+000, 3.0210530E+001, 2.0970824E+001, 1.4215999E+001, 7.2124988E+000, 3.1471091E+001, 2.1118007E+001, 1.4727816E+001, 6.5387725E+000
 1.1600029E+002, 5.4164413E+001, 4.6648688E+001, 4.2827094E+001, 1.7579078E+001, 3.5258662E+001, 3.0011010E+001, 2.3653624E+001, 7.6721161E+000, 3.0682829E+001, 2.3676611E+001, 1.6937998E+001, 6.3886232E+000, 3.0124072E+001, 2.2709418E+001, 1.8272770E+001, 9.0224423E+000, 3.1114287E+001, 2.4977241E+001, 1.9132818E+001, 9.1799436E+000, 3.4046907E+001, 2.5499304E+001, 1.7423752E+001, 7.4641883E+000, 3.4435930E+001, 2.4827902E+001, 1.6661568E+001, 6.4140812E+000
 1.1650002E+002, 5.1689955E+001, 4.4548230E+001, 4.2639658E+001, 1.7845861E+001, 3.6264192E+001, 3.4145764E+001, 2.4989347E+001, 8.6261471E+000, 3.0283380E+001, 3.1342194E+001, 2.4266215E+001, 7.7515976E+000, 2.9377415E+001, 2.7014564E+001, 2.2231281E+001, 7.7189242E+000, 3.0211507E+001, 2.3748051E+001, 1.7729483E+001, 1.0010924E+001, 2.9232690E+001, 2.1470895E+001, 1.8653816E+001, 1.1037465E+001, 2.8568570E+001, 2.3042399E+001, 1.8993768E+001, 1.4183834E+001
 1.1700028E+002, 5.3496435E+001, 4.4364962E+001, 4.0117060E+001, 2.1854952E+001, 3.5857114E+001, 3.2152474E+001, 2.7642555E+001, 9.5083878E+000, 3.0671694E+001, 2.5883469E+001, 1.6284431E+001, 8.8697686E+000, 3.1330863E+001, 2.2045898E+001, 1.4607087E+001, 9.1124704E+000, 3.1680478E+001, 2.1730299E+001, 1.4696215E+001, 6.0766107E+000, 3.0711245E+001, 2.2505238E+001, 1.6292121E+001, 6.9679070E+000, 3.1235367E+001, 1.9293418E+001, 1.4353132E+001, 5.7867767E+000
 1.1750011E+002, 5.2573967E+001, 4.3900200E+001, 4.2279618E+001, 1.8284862E+001, 3.4833734E+001, 3.0840417E+001, 2.6744133E+001, 8.6631008E+000, 3.4096567E+001, 3.0721209E+001, 1.7132171E+001, 8.2146150E+000, 3.2067087E+001, 2.4398278E+001, 1.5163234E+001, 7.9032687E+000, 3.0753017E+001, 2.4842605E+001, 1.4967322E+001, 6.8782575E+000, 3.4720727E+001, 2.3780929E+001, 1.6813313E+001, 6.9532796E+000, 3.7168077E+001, 2.5630549E+001, 1.8657957E+001, 7.8101420E+000
 1.1800012E+002, 5.3075867E+001, 4.4666689E+001, 4.3074143E+001, 1.6438003E+001, 3.5795183E+001, 3.1543549E+001, 2.6634352E+001, 7.9880492E+000, 3.1700711E+001, 2.8209001E+001, 2.1693188E+001, 7.7400946E+000, 3.2419072E+001, 2.5994274E+001, 1.9543562E+001, 9.1169638E+000, 3.1691446E+001, 2.5118734E+001, 1.8302909E+001, 7.6348748E+000, 2.9250222E+001, 2.5015277E+001, 1.7241945E+001, 6.6000887E+000, 2.9665841E+001, 2.4225278E+001, 1.7370131E+001, 6.0727576E+000
 1.1850075E+002, 5.3487955E+001, 4.3948900E+001, 4.1159670E+001, 1.8003385E+001, 3.6972008E+001, 3.4766429E+001, 2.6235689E+001, 8.4088915E+000, 3.0695215E+001, 3.0587888E+001, 2.0520969E+001, 6.9994104E+000, 3.0242625E+001, 2.5731835E+001, 1.3790423E+001, 7.5276070E+000, 2.9735183E+001, 2.2525259E+001, 1.3404537E+001, 9.1645153E+000, 2.9321249E+001, 2.1323530E+001, 1.3998124E+001, 7.5425932E+000, 2.9583196E+001, 2.1006023E+001, 1.3179364E+001, 5.5237978E+000
 1.1900084E+002, 5.1828587E+001, 4.5278967E+001, 4.3101507E+001, 1.7403008E+001, 3.6893545E+001, 3.3066220E+001, 2.7066754E+001, 8.1734312E+000, 3.1719677E+001, 3.2474747E+001, 2.1463189E+001, 8.2738243E+000, 3.0614400E+001, 3.3615045E+001, 2.2402129E+001, 9.5319903E+000, 3.1082653E+001, 2.9801469E+001, 1.9860564E+001, 1.0654351E+001, 3.4337771E+001, 2.9084811E+001, 2.0841383E+001, 8.0670123E+000, 3.3526125E+001, 2.7436046E+001, 1.7463177E+001, 8.4353020E+000
 1.1950031E+002, 4.7900670E+001, 4.3147283E+001, 3.9774388E+001, 2.0502375E+001, 3.6286125E+001, 3.1431385E+001, 2.4350222E+001, 8.7131294E+000, 3.1251057E+001, 2.7310532E+001, 1.9817543E+001, 7.2009533E+000, 3.2635847E+001, 2.7434967E+001, 1.8485744E+001, 8.7220926E+000, 3.2912489E+001, 2.9820685E+001, 2.1980045E+001, 9.6306907E+000, 3.3933719E+001, 2.9118462E+001, 2.5450757E+001, 1.4080287E+001, 3.2225289E+001, 2.5058010E+001, 2.2070988E+001, 1.2443188E+001
 1.2000018E+002, 5.0701218E+001, 4.5215546E+001, 4.1851390E+001, 2.3184372E+001, 3.4828738E+001, 2.9234645E+001, 2.4053001E+001, 1.0546334E+001, 3.2717067E+001, 2.6880092E+001, 2.0186210E+001, 8.0887685E+000, 3.2464193E+001, 2.7534743E+001, 1.8475851E+001, 1.0379043E+001, 3.2473265E+001, 2.6294168E+001, 1.7600495E+001, 1.0570667E+001, 3.2332358E+001, 2.4823147E+001, 1.5594921E+001, 6.5640040E+000, 2.9979671E+001, 2.2468619E+001, 1.5284400E+001, 7.6591023E+000
 1.2050060E+002, 5.3323212E+001, 4.2966432E+001, 3.9330836E+001, 2.3392946E+001, 3.4344449E+001, 2.8933047E+001, 2.5743922E+001, 1.0621518E+001, 3.0191602E+001, 2.6584227E+001, 1.5105306E+001, 9.8654260E+000, 3.1030261E+001, 2.2494386E+001, 1.2957337E+001, 7.2003404E+000, 3.2397435E+001, 2.2082748E+001, 1.3671225E+001, 7.8102974E+000, 3.1782346E+001, 2.2078145E+001, 1.6229738E+001, 9.4342865E+000, 3.4337010E+001, 2.7282019E+001, 1.8268474E+001, 8.0298419E+000
 1.2100074E+002, 5.3904617E+001, 4.4439500E+001, 4.2220343E+001, 1.7034301E+001, 3.3862773E+001, 2.9666357E+001, 2.6446352E+001, 1.1223519E+001, 3.0629092E+001, 2.7543459E+001, 1.8538215E+001, 1.0146256E+001, 3.2389508E+001, 2.6624542E+001, 1.9423816E+001, 8.0718003E+000, 3.5303623E+001, 2.7685777E+001, 1.8430296E+001, 7.8584159E+000, 3.4037093E+001, 2.2958073E+001, 1.6078944E+001, 7.4528178E+000, 3.3582033E+001, 2.1834966E+001, 1.5711764E+001, 7.1976628E+000
 1.2150107E+002, 5.5567019E+001, 4.5568511E+001, 4.2280136E+001, 1.6489998E+001, 3.5743258E+001, 3.3942066E+001, 2.5936510E+001, 9.7134030E+000, 2.8580283E+001, 2.6585848E+001, 1.9950938E+001, 8.9364187E+000, 2.6707994E+001, 2.1086275E+001, 1.4967844E+001, 8.6792560E+000, 2.6239865E+001, 1.9268918E+001, 1.4229069E+001, 6.3031068E+000, 2.7529041E+001, 1.9445723E+001, 1.3092890E+001, 5.6112197E+000, 2.8625490E+001, 1.7256566E+001, 1.1299159E+001, 5.5093183E+000
 1.2200107E+002, 5.1230127E+001, 4.1869679E+001, 4.0761668E+001, 2.3262123E+001, 3.7536331E+001, 3.1713115E+001, 2.2692498E+001, 1.1756878E+001, 3.3596370E+001, 3.0059379E+001, 2.0797947E+001, 1.3136558E+001, 3.0906787E+001, 2.7274077E+001, 1.9700892E+001, 1.1679627E+001, 3.2632909E+001, 2.1355084E+001, 1.6335928E+001, 7.6962033E+000, 3.3197282E+001, 1.8384516E+001, 1.2752249E+001, 7.0955779E+000, 3.0740594E+001, 1.8667837E+001, 1.2728422E+001, 6.7238321E+000
 1.2250012E+002, 4.8204378E+001, 4.2418849E+001, 3.8452922E+001, 2.1713237E+001, 3.7051048E+001, 3.2241962E+001, 2.4665145E+001, 1.0668366E+001, 3.4229790E+001, 2.3718957E+001, 1.8999438E+001, 8.1814857E+000, 3.3903207E+001, 2.5602784E+001, 1.7847499E+001, 1.1136436E+001, 3.3293566E+001, 2.7548823E+001, 2.1682085E+001, 1.4049128E+001, 3.2958600E+001, 2.7673969E+001, 2.3118920E+001, 1.3829940E+001, 3.3675564E+001, 2.4823067E+001, 1.9665590E+001, 1.1622359E+001
 1.2300017E+002, 5.0543158E+001, 4.2987195E+001, 4.0221410E+001, 2.0762421E+001, 3.3962374E+001, 3.0710654E+001, 2.4863732E+001, 1.0526478E+001, 3.2521830E+001, 2.6353786E+001, 1.8088708E+001, 9.6430545E+000, 3.1291710E+001, 2.5940250E+001, 1.7306639E+001, 7.9739321E+000, 3.2564840E+001, 2.2019511E+001, 1.7001223E+001, 8.2990360E+000, 3.4809360E+001, 2.2519685E+001, 1.7243050E+001, 9.0158723E+000, 3.6891618E+001, 2.4089833E+001, 1.8272397E+001, 9.2463809E+000
 1.2350063E+002, 5.1751975E+001, 4.3260142E+001, 3.9659710E+001, 2.0613142E+001, 3.7146090E+001, 3.3023385E+001, 2.8160425E+001, 9.2809374E+000, 3.1004671E+001, 3.1821580E+001, 2.5348503E+001, 9.7399645E+000, 2.9492872E+001, 2.5972762E+001, 1.8579505E+001, 8.2881402E+000, 2.8779297E+001, 2.3144327E+001, 2.0302608E+001, 8.3574591E+000, 2.7223389E+001, 1.9944437E+001, 1.8574773E+001, 8.9565772E+000, 2.8761624E+001, 1.9926702E+001, 1.6826780E+001, 1.0748189E+001
