s,kW
117.2006596,191.625025
117.3006605,208.1396672
117.4005284,205.5379674
117.5002092,156.6108458
117.5999871,183.3230607
117.6993984,200.6147345
117.7993436,185.2182935
117.900151,192.1998827
118.0001277,234.1274478
118.1006717,199.2890286
118.200598,188.9985435
118.3003686,184.5545135
118.4006818,194.7614759
118.4992425,223.023952
118.5996957,247.4136117
118.7000063,229.5728428
118.8002264,193.2294776
118.8998408,182.1420722
119.0002976,199.6589352
119.1007954,218.3174047
119.2001911,266.1201809
119.3005459,246.4253448
119.3995094,179.4023429
119.499913,206.7899946
119.6001561,190.7025718
119.7006271,209.0872547
119.8003036,214.9409489
119.8992864,263.7818974
119.9997174,207.2434063
120.0994907,186.2484818
120.1995493,206.8230563
120.3000516,203.2687181
120.399603,232.915561
120.4997996,200.2649137
120.5995563,237.9029199
120.700183,173.5105792
120.7996746,181.4845274
120.9002281,161.2957547
120.9993868,139.9382993
121.1005195,160.3474398
121.2006541,185.9490045
121.2998769,141.4584184
121.3997225,143.5047977
121.4997744,147.3341302
121.5995155,135.7417732
121.6993416,146.415541
121.8005121,166.2098059
121.899568,149.8465366
121.9998829,137.7249052
122.0994525,144.0299552
122.2003034,159.5375927
122.2992322,146.310587
122.4000865,147.3514631
122.4998687,144.825082
122.5999202,140.9336817
122.699999,153.2297046
122.8002048,149.6186624
122.9007205,159.4787345
122.9998269,146.2610517
123.1004307,164.2381209
123.2002497,160.1965814
123.29976,151.3783604
123.399963,156.4810417
123.5002404,157.9475913
123.5995135,156.9044522
123.7006521,174.0117888
123.7996436,160.3671747
123.8998692,152.2909722
123.9996734,168.4959798
124.0997032,162.3860266
124.2004103,147.4758961
124.3008063,162.3173277
124.4005048,170.5259603
124.4994034,157.5342258
124.5996917,139.5322045
124.7001577,175.3496327
124.7995665,168.3061363
124.9005562,151.5817283
125.0003234,175.5808885
125.0992982,152.4553462
125.1995967,150.772651
125.2996946,180.3133613
125.3993593,159.2785645
125.5006089,168.5522772
125.6001747,154.6915338
125.7006001,171.6581717
125.8001166,182.0084552
125.8999923,154.0915231
126.0006525,184.2103903
126.1002798,163.5807534
126.200638,180.9298532
126.2999258,194.1755341
126.400344,178.0495421
126.5002099,143.3603742
126.6003672,166.3769258
126.6996679,167.6472096
126.7995282,163.3265841
126.8999391,160.6619993
126.9995022,160.725677
127.099974,158.6638271
127.2001772,165.3501095
127.2999455,169.8973078
127.39977,172.0591403
127.5004602,167.8781656
127.6005755,162.952868
127.6996211,159.3410334
127.8000141,176.4625628
127.8994446,153.4625777
128.0001268,178.9181969
128.0996121,180.5180389
128.1993583,162.0017375
128.2993955,169.1670202
128.4007398,173.1529322
128.5000206,186.6582902
128.5999333,181.1920066
128.6993803,153.1915849
128.8000983,175.5827127
128.9003028,169.9778667
128.9993399,181.3412039
129.0995751,170.8442417
129.199716,176.8963859
129.2999306,167.3335099
129.4002586,153.6648652
129.5005365,189.6521773
129.5994144,169.8108608
129.6993227,182.2186421
129.7999052,184.2447294
129.8999329,170.2421301
129.9994667,165.3763235
130.1004458,171.18289
130.2001476,175.9708535
130.3006423,171.2103263
130.3996619,180.4542932
130.4998717,169.3097227
130.5996878,189.1267942
130.7004938,171.1205052
130.799984,171.9529348
130.8997981,192.8704498
130.9994947,170.7259578
131.0996256,176.9830995
131.2006604,177.6082875
131.3008031,187.8176889
131.3993541,195.991062
131.5001601,200.4069473
131.5999356,185.1821407
131.7001658,197.1243156
131.7999231,180.8193313
131.8998944,190.2634081
132.000562,198.7619429
132.1001323,189.7248518
132.2005704,190.2416381
132.2993559,226.4062914
132.399643,208.1782554
132.4996605,176.2161477
132.5996569,201.1631755
132.7005157,212.8600525
132.8000987,210.8900373
132.9002908,188.4092214
132.9996259,193.2149733
133.0995802,205.8514753
133.2000618,214.607126
133.3001805,198.7688756
133.4005233,188.1352773
133.4993365,196.1923935
133.5995426,209.839673
133.6994089,197.5456234
133.8004363,192.8877007
133.9000637,210.3940236
133.9994705,211.4667959
134.1007431,223.6939163
134.2001687,208.4943563
134.2997024,205.8772368
134.3999202,224.0921028
134.4992579,196.9417362
134.60033,212.9561329
134.6994782,207.7293025
134.800269,225.1066467
134.8995087,205.5119609
135.0004669,198.2330203
135.0997993,224.0989387
135.1998343,207.1899271
135.2998701,224.4672525
135.3999923,211.3457221
135.5004161,224.6409671
135.600655,223.0082989
135.6996863,218.5577398
135.8002448,244.8478736
135.9003273,232.9874947
135.9995053,228.8181026
136.1002056,247.0727698
136.2002221,205.4383899
136.2994365,226.0659668
136.3994283,242.18138
136.5003419,242.9272515
136.6005742,252.7282478
136.7004487,247.3846442
136.8003882,237.9101848
136.9005928,223.6684607
137.0006419,226.4850445
137.1002163,254.6235895
137.1999565,265.4547085
137.3004209,227.334028
137.3998248,227.4988523
137.4999531,259.6645375
137.6000324,251.0262144
137.7004068,232.9158977
137.8000729,264.4735827
137.9005371,220.6169259
137.9999597,249.5950332
138.0993544,274.2491539
138.2000175,300.8848273
138.3001706,253.0621171
138.3998807,273.4624057
138.5000419,255.806594
138.6005033,260.4174518
138.7004564,306.8492359
138.8004005,254.5565645
138.900298,268.1626097
139.0005723,270.4457559
139.0998615,269.414835
139.1996137,275.3728657
139.2994565,268.8397821
139.3998496,236.6535954
139.5000838,250.8401037
139.5997526,300.8920781
139.7002159,261.6166354
139.8003028,263.9640256
139.9000208,246.0704352
140.0001066,274.4079135
140.1002605,292.5858746
140.2003329,246.1515465
140.2997643,252.1645283
140.4004728,272.4471438
140.4997278,300.6144385
140.5995422,289.7899851
140.6997637,257.3724398
140.799846,286.2303264
140.9005703,270.8444424
141.0002954,307.7513581
141.1000766,277.68865
141.2003587,273.1038582
141.2995958,254.4428348
141.3996924,281.1506466
141.4993278,255.401053
141.5996845,336.2661396
141.7004612,271.4227086
141.8000533,272.7596446
141.8992873,265.9741316
141.9996305,284.8893687
142.0995851,318.9507913
142.1996893,321.6567406
142.30023,273.0129522
142.3996866,286.7098806
142.5006573,321.8975217
142.600512,291.5063974
142.6996463,319.1366482
142.7995334,273.877325
142.9002376,362.0344715
142.999434,308.1004015
143.09988,316.0645822
143.1997833,337.6353438
143.299865,294.5811143
143.4004525,342.0850308
143.4998315,346.9049419
143.5995177,374.3270674
143.6996493,322.4727492
143.8005457,309.3208511
143.8996392,295.3494867
144.0002303,389.4799374
144.0996123,405.9869911
144.2004227,339.2249692
144.3004293,372.5271812
144.3993056,326.90259
144.5002934,387.5841074
144.6006144,363.8204978
144.6996862,410.5208609
144.7999339,366.9039512
144.8999203,359.5910095
145.0003464,350.6496822
145.1002988,381.2911322
145.1997759,402.0779508
145.3002573,433.8217635
145.3999145,357.9548782
145.4998762,394.4071012
145.6005948,337.1035568
145.6994561,417.3292293
145.8005365,382.9631721
145.9004829,362.8889847
146.0001435,451.9460699
146.1004051,424.6630071
146.19975,436.2646335
146.3002373,396.2116826
146.4001726,390.7779127
146.5000315,457.9153187
146.6003276,414.8817815
146.7003445,439.2260676
146.8005292,417.9043905
146.8996877,404.9796315
147.0002993,392.5807084
147.1003232,518.1876231
147.1998018,494.2587163
147.3000484,507.0052402
147.3997424,452.8153499
147.4995393,397.3555944
147.6001944,433.7487656
147.6993977,605.8207403
147.7995108,560.0221016
147.9000028,423.6356901
147.9998783,439.8277828
148.1005262,433.2816671
148.2001921,548.4255013
148.3002544,702.4764148
148.4004496,479.2887797
148.4997664,488.618866
148.5997892,527.4406501
148.7005202,573.6584159
148.8005201,579.7538579
148.8998306,594.4374611
149.0001058,483.6095265
149.0998534,574.9816948
149.2001567,587.4615304
149.2995615,667.3186703
149.4003787,610.6804328
149.5004397,533.5492261
149.5996777,537.604286
149.7003797,721.6184248
149.8006195,671.9878438
149.8998166,607.0791578
150,624.4255581
150.100076,568.5896981
150.2003306,753.2844977
150.3000549,789.3728457
150.4000876,590.3902865
150.499973,590.3649891
150.600025,675.5830987
150.6997124,783.797984
150.8003872,747.9765287
150.9003153,747.6948241
150.9996265,693.3959763
151.0993818,560.5456482
151.2006021,688.4601562
151.299571,1049.350837
151.3995833,700.1219125
151.4999316,628.616064
151.6002327,654.8124943
151.6994666,845.7246623
151.8000034,897.2851017
151.8995938,745.3071983
152.000543,712.9840198
152.1000398,679.9622344
152.2003417,785.1142732
152.3003662,918.6533302
152.4000506,856.1298393
152.4998287,785.9201629
152.5999337,753.4500531
152.7000065,878.2120845
152.8002828,943.9727253
152.8998961,876.2192557
153.000124,802.7536266
153.0999989,967.2655372
153.1994491,905.0654159
153.2996995,898.6903918
153.3997741,835.5328405
153.4997869,1037.862088
153.5995157,920.4762696
153.7000325,810.4881163
153.8001093,751.1511072
153.9001976,925.269255
153.9999445,1321.839388
154.1001245,1168.768358
154.1996048,762.5934564
154.3003525,889.1335222
154.3994601,838.4127741
154.5005517,1094.028502
154.5995193,1498.488334
154.7004456,1168.16411
154.7998556,862.8179888
154.899419,918.5510132
155.0000222,1126.475959
155.1000482,1166.951665
155.1996984,1329.416866
155.2999376,1123.848501
155.3998787,980.4537839
155.4997048,1028.325994
155.6001873,999.4610218
155.6995823,1316.29476
155.8000993,1568.148688
155.9005685,1232.267942
156.0006649,1245.179742
156.0996169,1143.81647
156.2000804,1046.090041
156.2995503,1275.677339
156.4002659,1575.119262
156.500406,1372.245423
156.5998232,1076.622026
156.7003696,926.1398256
156.8000514,1206.623359
156.8995744,1682.809583
157.0004021,1825.004586
157.0999156,1276.581105
157.1999891,1181.312632
157.3002922,1121.860655
157.4000239,1411.940864
157.4999008,1791.514124
157.6004252,1735.957599
157.7000018,1467.298881
157.7997763,1143.268535
157.8997308,1156.840197
157.9996585,1333.623193
158.09988,1592.323859
158.200126,1581.46276
158.3003602,1425.672212
158.4004261,1283.861466
158.49939,1255.986722
158.5995273,1339.781629
158.6996204,1878.039948
158.8001638,1820.965754
158.8998637,1405.999661
159.0003631,1242.548233
159.0995897,1119.426703
159.1996122,1530.004935
159.2997346,2017.328143
159.3999697,1800.847803
159.5002766,1577.281495
159.6001896,1452.820086
159.6999769,1244.033044
159.8005847,1405.05293
159.8997419,1759.051478
160.0003296,1651.864906
160.099428,1572.468547
160.1995433,1486.253987
160.3004833,1514.102749
160.4002648,1842.305074
160.5003299,1760.199379
160.600352,1818.234324
160.6997607,1217.062154
160.7997992,1239.128954
160.9004439,1722.70603
161.000195,2048.928301
161.1001179,1781.466167
161.2001615,1311.133595
161.3004839,1380.458036
161.3994424,1563.95371
161.5000443,2010.125246
161.6002398,2210.55049
161.7003477,1900.194287
161.8000388,1531.778545
161.8996962,1384.269765
162.000236,1431.735185
162.1003736,2090.215762
162.1998688,2391.321614
162.3002092,2099.769434
162.3998064,1650.955255
162.499592,1511.428096
162.5995714,1416.377788
162.6999352,1899.176632
162.8003208,2433.775253
162.8997264,2351.845517
162.9997099,2031.058395
163.099598,1518.748678
163.1996961,1240.475265
163.3004745,1609.572685
163.3993716,2247.368732
163.5003859,2348.297205
163.5998003,2206.736562
163.6994074,1570.27375
163.7998874,1211.825502
163.8994247,1497.803169
163.9993318,1869.662805
164.0999933,1958.927202
164.1995044,1728.108028
164.2996966,1397.464842
164.3997707,1828.944619
164.4994796,2102.217533
164.599668,1709.459858
164.7001604,1535.843769
164.7996245,1491.710577
164.8999465,1749.180829
165.0004681,1721.291439
165.1000215,1561.983758
165.20053,1542.088478
165.3005811,1653.975737
165.4002991,1712.113431
165.4998477,1509.210356
165.6003381,1744.185625
165.7005165,1887.240248
165.7998726,2064.548285
165.899714,1945.569739
165.9999451,1738.195484
166.0997471,1524.763525
166.2005277,1670.633964
166.2995408,2018.084679
166.4001002,1879.247761
166.500599,1790.436105
166.6003937,1772.638348
166.6996666,1537.276348
166.7995531,1906.679473
166.8999049,2085.249869
166.9998364,1937.046475
167.1000244,2004.872943
167.199515,1431.950852
167.3001526,1421.040121
167.400324,1760.713331
167.5004708,2256.457606
167.6002805,2176.120372
167.7003491,1796.580914
167.7995698,1462.272221
167.9004274,1601.503352
168.0000796,2323.868756
168.0995387,2367.236728
168.1997634,1913.960986
168.3002099,1615.915868
168.4000305,1664.340771
168.499739,1823.04327
168.6003088,2213.66383
168.6999027,2199.82985
168.7995902,1891.632703
168.9004396,1323.229077
168.9995417,1427.64955
169.099501,1960.399792
169.199825,2109.306636
169.2995161,2047.506058
169.4001422,1927.42615
169.4996991,1535.990335
169.6005721,1463.067565
169.7002272,1693.947465
169.7999742,1959.811962
169.8999594,2001.038052
169.9998397,1929.884451
170.1000231,1788.424634
170.1999802,1777.150483
170.3005554,1630.396688
170.3994039,1467.962451
170.5005925,1728.122108
170.6005111,2169.984931
170.6996344,2064.01369
170.7997677,1783.332128
170.8995121,1414.529304
171.0005368,1431.292069
171.1002763,1952.501321
171.1994768,2135.810966
171.2997493,1945.08865
171.3998571,1648.717857
171.5004403,1421.912014
171.5996037,1697.695364
171.699948,2206.962339
171.7994822,2301.613119
171.8997997,1702.820909
171.9996894,1292.685235
172.1002431,1479.9058
172.2003376,1893.362246
172.2994345,2163.947049
172.3997056,2067.284676
172.4994763,1783.341607
172.5998021,1230.756778
172.6999143,1516.718689
172.7998413,2081.867409
172.9002713,2256.816787
173.0004164,2015.223122
173.0997939,1494.305061
173.1995692,1384.420607
173.2998613,1788.243236
173.3994387,2475.276862
173.5003229,2138.267941
173.5997733,1680.601173
173.7004243,1599.231364
173.7996271,1560.395036
173.9003177,1839.308952
174.0000991,2291.268846
174.1002749,2321.149444
174.199661,1890.150094
174.2999167,1733.949903
174.3995481,1403.286625
174.4994543,1545.150778
174.5996822,2231.561519
174.6999917,2572.736771
174.7994439,2378.123423
174.90032,1597.393371
175.0001995,1463.641806
175.1002038,1702.860177
175.1994208,2088.328535
175.3000361,2335.341327
175.3998846,2084.719876
175.5003168,1624.234213
175.6003026,1346.085853
175.6994533,1691.072009
175.8001239,2294.549393
175.8998832,2394.543068
175.9997249,2332.575081
176.0999311,1947.213432
176.1999081,1629.838245
176.2997629,1535.944467
176.3997607,1961.158296
176.5000752,2236.419811
176.6004308,2149.965687
176.7002941,1625.203599
176.7998868,1398.332528
176.8995253,1743.456367
177.0001988,2245.994395
177.1001362,2287.864651
177.2001727,1982.686705
177.2998242,1546.418163
177.399907,1484.127276
177.4995417,1600.313855
177.6001623,1847.485219
177.7003183,2079.556076
177.7998991,1824.642223
177.900124,1671.377762
178.0000392,1551.737311
178.0999718,2045.38587
178.2005281,2251.896391
178.3000164,2266.952323
178.3999504,1725.532455
178.500123,1600.097382
178.5994042,1729.998561
178.6997872,2235.625531
178.800196,2049.292124
178.8998507,1849.860091
179.0003206,1600.668073
179.1000636,1689.188723
179.1997724,1804.094835
179.2998139,2231.394536
179.3999777,2424.859377
179.5005605,2105.283188
179.5998274,1766.049396
179.7001831,1579.898708
179.799883,1572.282992
179.9002735,2158.980676
180.0004664,2270.2883
180.1000784,2012.69222
180.2002449,1767.949654
180.3001669,1538.661717
180.4003559,1657.650882
180.4998422,2464.965055
180.5996725,2412.643007
180.6996289,1932.102592
180.799602,1578.293102
180.8994757,1435.814224
180.9994465,1866.442798
181.1001226,2310.714821
181.1996372,2422.772549
181.3001076,1738.17902
181.4000959,1476.735075
181.5001089,1556.963925
181.5996526,1787.410751
181.700561,2101.219956
181.8000451,2075.6809
181.9003247,2016.692906
182.0000164,1378.803213
182.1001646,1653.357475
182.2004631,2244.579869
182.3002718,2313.110758
182.4003355,2054.066551
182.4998693,1499.755581
182.6005499,1353.982143
182.6995451,1807.46402
182.8000559,2338.661851
182.8999896,2311.880824
182.999921,1668.171409
183.1002516,1393.202922
183.2004263,1532.492257
183.2997175,2078.867167
183.3994937,2394.475038
183.5003432,2264.027952
183.6002707,1893.077447
183.6996577,1550.096294
183.8001276,1921.72752
183.9000013,2223.509494
184.0000573,2163.90788
184.1000355,1669.178951
184.1996839,1546.591317
184.3003348,1811.244349
184.3996519,2022.06545
184.5004866,1978.516171
184.6002099,1726.947862
184.6995867,1541.738664
184.8005192,1602.198992
184.8997683,2022.713312
185.0004055,2096.686479
185.0995035,1823.008494
185.200139,1725.457891
185.3004939,1579.152065
185.4000111,1654.659681
185.5002214,1933.055215
185.6004172,2346.231818
185.7001624,2369.900146
185.8002019,1997.253172
185.8996048,1561.442588
185.9995361,1434.757288
186.099872,1836.013929
186.2002003,2230.408645
186.3004125,2104.765629
186.4002576,1742.663876
186.5003133,1393.094204
186.5995048,1362.660822
186.6995719,1688.684926
186.8001069,2189.274376
186.8996715,2421.200567
186.9995918,2196.864687
187.0998292,1494.395684
187.1997498,1350.854572
187.2997704,1828.79317
187.4004485,2174.825168
187.5001928,2228.064978
187.6004192,1674.955471
187.6999537,1502.169548
187.799936,1678.112895
187.8999154,1953.38561
188.0000804,2243.156126
188.1003605,1992.538998
188.1995297,1508.497614
188.3004117,1607.134216
188.3994743,1812.702775
188.5004516,1778.63318
188.6003422,1864.193152
188.6999648,1745.835422
188.8004696,1610.959819
188.899628,1621.089628
189.0001635,1685.260662
189.1005055,1604.271095
189.1995099,1770.674721
189.3002863,1631.237285
189.4002992,1622.420813
189.5002704,1543.897717
189.600018,1584.923447
189.6999905,1905.358781
189.8001733,1925.060673
189.8995317,1817.450349
189.9995736,1522.151472
190.0998081,1635.220207
190.2001479,2120.698274
190.2995381,2253.760918
190.4004116,1993.12596
190.4996838,1720.863465
190.6000339,1669.652473
190.6995885,1670.201979
190.8004085,1641.905599
190.9002371,1742.631131
191.0004975,1796.535263
191.0995702,1661.675846
191.20003,1612.092796
191.3005347,2096.887778
191.3999926,2275.769038
191.5005176,1928.736984
191.6000313,1640.280207
191.7000502,1328.714076
191.7998079,1633.77581
191.9000461,2146.209539
191.9994508,2044.720449
192.0999243,1714.301628
192.2001906,1431.864172
192.2997701,1623.717398
192.4000206,1902.322363
192.5003446,2224.983277
192.6004271,1795.67627
192.7005935,1312.497075
192.7998378,1282.59365
192.9003563,1892.804134
192.9994565,2188.217107
193.1004417,2121.785468
193.1999571,1812.921113
193.299695,1479.103215
193.3995389,1535.9936
193.4997385,1939.005226
193.599523,2200.698277
193.6997786,1986.102213
193.8006331,1438.061245
193.8994249,1337.182699
193.9999976,2010.117316
194.099586,2109.725621
194.2000773,1757.948374
194.3000941,1519.170949
194.4004891,1467.011
194.4999786,1628.509917
194.5998676,2190.260388
194.6995372,2082.859404
194.7999442,1604.407313
194.9002706,1588.123412
194.9994375,1603.140229
195.0998426,1486.278974
195.1995659,1851.955124
195.2995113,2236.019859
195.3996847,1799.612615
195.5004083,1783.572531
195.600187,1748.561111
195.6996791,1369.727017
195.8003066,1770.751499
195.9005402,2081.727245
195.9996779,2278.446608
196.1004505,1927.401772
196.1998179,1342.829562
196.3005255,1434.128121
196.3999994,1770.363892
196.5003425,1804.312969
196.5997187,1653.283201
196.7001058,1493.528388
196.7995869,1524.018268
196.8999885,1551.169885
196.9995301,1855.535825
197.099418,2039.526256
197.2002258,1664.410908
197.3003532,1615.325723
197.3996369,1357.045707
197.5000056,1434.649246
197.5999394,1927.877662
197.6997391,2103.097181
197.8004393,1727.549081
197.8997417,1390.481056
198.000162,1073.569659
198.1003112,1376.536788
198.2006124,1935.982887
198.3005052,2063.839823
198.3994348,1894.706716
198.4997748,1320.605937
198.6001691,1340.283883
198.6994357,1755.678437
198.8003773,2067.613328
198.899467,2093.160705
199.0001111,1488.055071
199.1000156,1392.446981
199.1997385,1566.367215
199.2998534,1677.301274
199.4005061,1683.214947
199.4995469,1597.758428
199.5996782,1849.44352
199.6997576,1644.558062
199.799817,1275.73067
199.899493,1288.946173
200,1683.81882
200.1000745,2055.858985
200.2005418,2119.163655
200.2998492,1670.175951
200.3996588,1210.852018
200.5000772,1305.033034
200.6005043,1595.519523
200.7002084,2040.6486
200.7995256,2239.720775
200.8998513,1806.721074
200.9998402,1324.291367
201.1002654,1211.389069
201.200101,1482.586038
201.2996473,1784.764641
201.3994354,2077.92698
201.500263,1823.751285
201.6003055,1450.174625
201.7001199,1452.569441
201.8000041,1783.140765
201.8996127,1664.71742
202.0002364,1522.564682
202.0998952,1380.643789
202.200262,1425.667427
202.3002101,1650.09061
202.3999149,1847.74182
202.4999146,1506.423741
202.6001919,1237.37906
202.6996627,1388.908461
202.7999436,1457.610349
202.8995799,1692.518736
202.9994969,1925.663844
203.1001827,1621.588119
203.2003576,1417.50076
203.3005271,1457.203618
203.4001497,1509.044641
203.5004863,1550.740701
203.6004287,1689.79384
203.7000548,1492.628881
203.7997921,1294.327307
203.8998502,1460.030312
203.9999887,1751.045492
204.0999119,1753.33334
204.2003567,1543.286259
204.3002516,1364.711271
204.3999829,1377.462137
204.4995726,1616.587274
204.5997283,1750.688323
204.6998766,1606.586704
204.8001826,1772.145742
204.9000664,1764.38641
204.9998513,1511.738524
205.0999187,1274.186157
205.2005915,1342.369203
205.2997213,1431.655929
205.4001118,1668.370161
205.5003177,1455.168521
205.6000125,1429.695156
205.7005532,1365.868109
205.7997971,1384.119813
205.8994523,1570.175702
206.0003332,1845.959541
206.1003471,1512.41162
206.2003196,1080.706417
206.3003769,1248.660836
206.4004875,1660.588433
206.4997381,1853.544251
206.6000709,1638.776015
206.6998221,1364.093896
206.8002715,1396.633175
206.9004583,1588.946909
207.0005224,1482.640666
207.0996899,1333.486876
207.1995124,1297.848638
207.2999956,1304.914851
207.3998308,1501.047769
207.5003279,1588.964762
207.6001875,1419.644368
207.700234,1316.082889
207.7994502,1373.017135
207.8998286,1725.117029
207.9997258,1586.407955
208.0995854,1354.654057
208.1999629,1357.033422
208.3004442,1551.56399
208.4001767,1634.626726
208.499727,1202.129612
208.6001186,1107.428856
208.7003349,1678.34049
208.7997884,1708.438603
208.8997362,1609.059099
208.999694,1321.415363
209.0994388,977.2352301
209.1996718,1316.10694
209.2996346,1687.53417
209.400305,1641.41024
209.5002238,1533.362895
209.600421,1420.723141
209.700346,1107.634159
209.8003895,1165.078177
209.9002156,1590.459437
210.0000213,1781.082218
210.1002336,1460.357568
210.1994633,1283.895109
210.3004518,1297.871878
210.399889,1318.170638
210.4999481,1612.640805
210.6001891,1376.787493
210.6998025,1309.437302
210.7994653,1299.093907
210.9000302,1331.880038
211.0000614,1437.728887
211.1000479,1612.851113
211.1994855,1263.838667
211.3005317,1290.590035
211.4006214,1236.740345
211.5001959,1404.878631
211.6003344,1703.94768
211.7003302,1538.727694
211.8001217,1119.140757
211.900065,1228.65567
212.0003404,1301.273191
212.1003433,1540.222175
212.2003582,1689.875
212.3003318,1534.867824
212.4001221,1255.757785
212.4997168,1279.619995
212.5999776,1339.423245
212.6997501,1556.093445
212.8002464,1422.458676
212.8997882,1592.785184
212.9995022,1282.904548
213.1002269,1256.753821
213.2000633,1252.58378
213.2997964,1553.158429
213.3994534,1470.889926
213.4996881,1303.8871
213.6003719,1383.120545
213.7002854,1179.702005
213.7997653,1368.903555
213.9003789,1603.73637
214.0000678,1496.756718
214.0994443,1310.301295
214.2001358,1230.483382
214.2995027,1239.051711
214.3997453,1631.076049
214.5000291,1470.742133
214.6000752,1320.089864
214.6995145,1111.941359
214.7999548,1013.455309
214.9005213,1365.052888
214.9995981,1679.746269
215.1001593,1515.053483
215.1995464,1399.013937
215.3000677,1100.818523
215.3999381,1045.487302
215.500228,1341.74198
215.599953,1553.157118
215.7003676,1451.766387
215.7995972,1271.796275
215.8995265,1190.480054
215.9995874,1274.877665
216.1003718,1409.290866
216.1999108,1469.42938
216.2994005,1303.766126
216.4005091,1279.985623
216.5001506,1123.973123
216.6001199,1455.250708
216.6999821,1330.06559
216.8000995,1252.795578
216.8998636,1281.241465
216.9995277,1097.597942
217.1002663,1213.392607
217.1996984,1622.232941
217.3002969,1395.286678
217.3997041,1179.212035
217.4996723,1242.979168
217.6004002,1107.03325
217.7002505,1148.520028
217.8000265,1559.406674
217.8994627,1342.64602
217.99984,1168.677349
218.0999709,1298.731226
218.2002343,1109.046324
218.2999165,1162.025116
218.4002823,1379.815384
218.50016,1485.418303
218.5997742,1276.3755
218.7005025,1183.708425
218.8004144,1028.01226
218.900314,1126.277342
218.9999752,1408.251276
219.0995292,1368.631207
219.2004451,1268.629514
219.2999782,1324.656493
219.4000768,1189.476061
219.500053,1235.7407
219.6003666,1208.5173
219.7004486,1202.40203
219.799611,1167.195865
219.899964,1131.53149
220.0001735,1087.685056
220.0997196,1247.860241
220.1998384,1410.161501
220.2997005,979.9896028
220.3994096,1133.880616
220.4996202,1205.386002
220.5995871,1329.161264
220.7002344,1359.182028
220.800346,1159.447059
220.9003426,1138.16684
220.999792,1138.426733
221.0995928,1134.827444
221.2001335,1369.851949
221.2995973,1357.8431
221.4004218,1069.71433
221.4997087,955.2260793
221.6003,1139.812103
221.6998949,1404.875136
221.8004058,1334.574841
221.9001324,1219.928117
221.9998556,1074.29373
222.0997632,1120.050645
222.2000436,1297.080835
222.2995725,1255.5025
222.3995152,1093.380227
222.499602,1037.803725
222.6004613,1159.006357
222.6999934,1295.233634
222.7995335,1276.212167
222.8995684,1237.838778
222.9996487,954.5581013
223.0995156,1069.536698
223.2004287,1266.347483
223.2998609,1288.255462
223.3997759,1228.062933
223.4996221,1035.197961
223.600522,1161.132334
223.7001646,1269.2218
223.8004492,1129.570171
223.8997601,1050.853587
224.0000132,1002.786481
224.0995662,1298.457776
224.199725,1320.096299
224.3001213,1191.066145
224.3997164,1131.599932
224.4996284,1039.32939
224.6004046,1165.16783
224.7000657,1329.959039
224.8000711,1087.622047
224.8998347,1067.199022
224.9998305,1128.90173
225.0996518,1182.468225
225.199845,1287.062511
225.3003541,1198.559403
225.3998332,1080.457754
225.4995129,996.851654
225.600325,1122.285617
225.6999072,1241.953801
225.8005069,1194.743295
225.8998251,1152.281224
226.000437,1031.790073
226.0999001,1081.389228
226.1996514,1248.959082
226.2995307,1222.392203
226.4004544,959.2290607
226.5000751,990.1279556
226.6004083,1125.539261
226.6995076,1352.995567
226.8005759,1227.444724
226.8997773,1067.618439
226.9996642,940.889142
227.0995285,987.8556039
227.2006055,1214.311676
227.300251,1142.319656
227.400505,1145.484695
227.4998099,1063.311206
227.5996322,916.8404524
227.699844,1080.322617
227.8005602,1251.839825
227.8999344,1245.699381
227.9999876,1025.807047
228.100511,1009.147939
228.1997087,897.5684238
228.2995721,1167.315807
228.3995189,1280.139428
228.5003444,1018.010989
228.6003432,931.9494239
228.7003139,1052.97221
228.8006098,1107.096641
228.8998691,1149.992196
228.9999692,1171.761666
229.0997704,1090.281699
229.199666,1071.084941
229.3001808,1109.067759
229.4000915,937.9090003
229.5005499,1030.590765
229.6003747,1286.12053
229.7001929,1048.040685
229.8005475,1167.496457
229.8994453,1042.873918
230.0002494,922.5300914
230.0998038,1086.007591
230.1997532,1171.412214
230.2999804,960.9694208
230.3995361,1036.960603
230.5001679,995.9987251
230.5998468,906.0162031
230.7003752,1149.029651
230.8000839,1106.858678
230.900392,959.6022704
230.9993897,966.2319861
231.1002806,986.209021
231.2001307,1034.196543
231.2996135,1198.388692
231.3997607,1068.874347
231.5004645,960.9186335
231.599427,913.5182418
231.69939,970.1783281
231.7998699,1157.691087
231.9002486,1038.700621
231.9995102,913.797966
232.1005332,986.4014022
232.1998201,977.1042258
232.3001364,1062.207119
232.3999254,1073.030902
232.4995633,958.5369048
232.6002049,956.1048861
232.6999423,997.5426936
232.7998005,1039.921049
232.899797,949.4796099
233.0002869,1025.611452
233.099564,1042.079487
233.2001414,1002.394826
233.3004327,888.0559656
233.3997368,932.0056869
233.4995591,1057.211801
233.5996192,1057.51827
233.6996942,1012.060951
233.7996129,965.4258805
233.9001389,930.2337033
234.0001993,973.3356219
234.099663,965.3518135
234.1999504,1047.961234
234.3000774,980.522278
234.3997413,902.9271412
234.5001156,1007.508322
234.6001815,1056.357216
234.7004069,943.8451961
234.8004997,939.1408632
234.9004573,958.3299331
234.9999198,909.0412011
