s,kW
117.099596,331.2279653
117.2001179,371.6608709
117.2995292,381.0372875
117.4005992,368.9984441
117.5010094,408.1296609
117.5997569,468.6657291
117.699838,381.3158385
117.8010679,374.586052
117.89961,394.1015602
118.0003661,406.2990131
118.0994468,398.2820899
118.2002519,458.5825701
118.300932,394.0157114
118.3993231,362.2764942
118.4997195,438.0581803
118.5991648,493.641579
118.6997398,458.2436348
118.8006255,408.7079968
118.8995738,417.2089431
118.9994869,445.4096721
119.099148,450.7674999
119.1991289,512.4121186
119.3001745,448.0849413
119.4002475,380.6405323
119.5008306,406.6913132
119.6003643,457.5104215
119.6994486,446.5957316
119.7992462,550.2368327
119.8995928,490.0126185
120.0005179,383.8314232
120.1000242,386.2592683
120.2009537,384.852814
120.2997398,430.2537381
120.3988869,487.35862
120.500861,594.8644143
120.5996636,368.6555082
120.7012642,377.6814973
120.8002142,389.1116164
120.9004684,429.6926391
121.000692,523.6857383
121.101011,493.5110568
121.1995424,412.1552787
121.2988411,363.5820123
121.4008534,381.8886985
121.4997267,439.2394435
121.6012511,442.005451
121.6987534,530.7041634
121.8002619,467.1948074
121.9003258,408.8230462
122.0002502,467.2763784
122.0993265,506.734528
122.2006106,424.2300222
122.3005856,513.6974539
122.4001335,490.2989951
122.4997101,420.0803794
122.5999914,447.0624181
122.6996461,616.435568
122.8009656,491.4251674
122.89896,503.3223603
122.9990134,524.5249997
123.1002082,509.45109
123.1989426,504.542181
123.3000199,597.840993
123.4007031,588.1493358
123.4991535,527.6585987
123.6007385,540.9132807
123.6995732,614.9494413
123.8003037,649.369244
123.900651,593.6235441
124.0010102,503.1516543
124.100688,583.2040549
124.1998233,634.3185432
124.299511,720.927304
124.4001063,668.2450545
124.5001392,580.7979302
124.5998106,538.787165
124.7003468,628.5651053
124.7988494,762.746024
124.8994724,753.5759022
125.0004974,636.4510137
125.1000041,699.9821072
125.1992695,664.2313403
125.2996539,637.0457296
125.4011525,710.8547756
125.5010395,717.863699
125.5999196,617.2512371
125.7005628,689.2026769
125.7992559,892.1832143
125.899444,758.3718572
126.0004925,671.2468747
126.1007616,665.5770553
126.1999142,783.4258277
126.2995819,990.8561653
126.4001155,763.295315
126.4995226,662.1219191
126.5999497,640.9567396
126.6998066,762.3994343
126.7990639,917.0054876
126.8992922,884.9606148
127.0010648,680.9583076
127.1003952,820.8350653
127.199452,826.0479942
127.3007061,1028.566838
127.4004654,971.1909945
127.4994212,700.2187429
127.5989068,829.3993534
127.7003728,1075.59132
127.8002694,1061.328694
127.8999125,967.0175334
127.9991005,902.900705
128.0987224,831.5327668
128.1994607,968.4987498
128.2995176,1268.778164
128.3995033,1141.277991
128.4994159,791.7134291
128.5990106,912.3423011
128.7000449,1120.636654
128.8011079,1297.027866
128.8992121,1473.792316
129.0000465,1052.376853
129.0997639,1072.302166
129.2008134,1113.774737
129.2991699,1232.614107
129.3998045,1403.769075
129.4998409,1522.827206
129.5996176,1132.669367
129.6993204,1063.462913
129.7990582,1135.885491
129.9001371,1295.480336
129.9998126,1643.940936
130.1004633,1653.695755
130.2010754,1249.781489
130.3011624,1131.47224
130.4002313,1300.082484
130.4992758,1603.584044
130.5999794,1587.925396
130.7005313,1296.414008
130.7994228,1145.61794
130.8999925,1361.82422
131.0009135,1711.726371
131.099393,2041.439745
131.2004348,1551.92649
131.2999161,1308.62033
131.3996211,1500.158307
131.5004818,1777.552377
131.6000986,2189.021891
131.70041,1855.040523
131.8004432,1581.270348
131.9007905,1528.664192
131.9999248,1463.179831
132.0995964,1872.100664
132.2011429,1802.568882
132.300056,1771.735673
132.3998192,1441.562904
132.4997309,1422.08802
132.600588,1579.648963
132.6991958,1980.004078
132.7989539,1979.065785
132.8988848,1772.489335
133.0007219,1628.751942
133.0992333,1566.675045
133.1993333,1699.987565
133.2992399,2256.366603
133.3988224,2176.065494
133.4991943,1884.598955
133.6008205,1755.84465
133.6996287,1715.8748
133.7989462,2078.194995
133.9005973,2316.557915
134.0008665,2011.026698
134.0994447,1870.105066
134.1995325,1795.893996
134.2989896,1894.072824
134.4001994,2225.082568
134.5007775,2480.276999
134.5992272,2241.168033
134.6995912,2057.434236
134.8005552,2118.282972
134.9007136,2167.978547
135.0006341,2024.160829
135.1010398,2071.213384
135.1997654,2021.237183
135.2989405,1815.864358
135.3994409,2030.625583
135.5001788,2677.882128
135.6008474,2882.682447
135.7010812,2090.414695
135.7995292,1788.725157
135.9003971,2143.256942
135.9994017,2469.522306
136.0995327,2424.482927
136.1992689,2077.451711
136.2994269,1650.625004
136.4005362,1773.194458
136.4993988,2225.414235
136.5995713,2306.836279
136.7006559,2255.124331
136.7997245,1913.323206
136.9008168,1802.476979
137.0002874,2247.473092
137.0991993,2549.407126
137.1999654,2125.40952
137.3007885,1938.88338
137.4003506,1948.664614
137.5000873,2376.971708
137.5991826,2743.987883
137.7003654,2624.326946
137.8003811,2151.654845
137.8993807,1984.682553
138.0003165,2305.006407
138.1001607,2664.316226
138.1991519,2739.781406
138.2987478,2289.356135
138.3995155,2096.639305
138.500316,1887.258241
138.5991557,2270.789494
138.7001325,2438.874579
138.8002334,2323.556973
138.8995492,2024.53585
139.0009728,2024.591053
139.1011827,2208.20265
139.2006811,2421.56901
139.300626,2613.072067
139.4002813,2913.677441
139.4998945,2734.351903
139.5994379,2414.819991
139.6993049,2560.178448
139.7995128,2502.075478
139.9006796,2562.739181
139.999905,3025.317178
140.1002591,3156.365423
140.1994362,2950.6869
140.2998371,2571.392198
140.4002161,2253.797033
140.4993618,2532.038186
140.599589,2777.143724
140.6998382,3378.952927
140.8009941,3603.314756
140.8989692,3021.168992
141.0010132,2458.461926
141.0998639,2219.569633
141.2009865,2664.24937
141.3004858,2645.757622
141.4010173,2379.175954
141.4999555,1976.293433
141.5996741,1980.942796
141.6987479,2526.097536
141.7991767,2880.38791
141.9004627,2467.753202
141.9989556,2053.111321
142.1007686,1894.657471
142.2008594,2329.835608
142.3010767,2895.061892
142.4001207,3159.54279
142.499156,2735.544307
142.6001007,2719.480369
142.6996324,2440.69806
142.8011555,2368.209862
142.8988429,2505.052228
143.0007124,2314.26486
143.0998154,2263.232036
143.1998873,2588.832889
143.3007739,3123.131299
143.4006271,3195.874132
143.5004353,2988.774829
143.6004525,2692.337753
143.6999398,2936.562285
143.801129,2907.06998
143.9003565,2852.355519
144.0001831,2724.478681
144.1000827,2625.57721
144.2007889,3042.674828
144.3009664,3476.846185
144.4003537,3186.704667
144.500777,2977.805642
144.6004072,2675.834804
144.7008458,2277.220352
144.7989589,2274.186514
144.8997001,2777.600598
145.0007795,2753.94656
145.1009653,2352.731786
145.1987774,2316.636264
145.3003622,2143.016637
145.4001412,2177.892906
145.5010538,2482.004512
145.6008632,2622.903639
145.7001328,2305.594495
145.8008876,2087.623217
145.900405,2067.555476
146.0009214,2531.105993
146.0992631,2818.896724
146.1995207,2707.328417
146.3008867,2058.182996
146.3996583,2077.045803
146.4990742,2100.246898
146.5991121,2220.286939
146.6990891,2411.56811
146.8011511,2366.146988
146.8994545,2083.482043
146.9987129,1881.348399
147.1009901,2218.793329
147.2006138,2593.121933
147.3004127,2690.65508
147.3997238,2246.388612
147.4996815,1889.237687
147.5999681,2142.248048
147.7004061,2656.773708
147.7991574,2892.520291
147.9010805,2731.703613
147.9995435,2519.748229
148.100869,2011.42064
148.2007248,2181.576149
148.2995456,2721.612519
148.4001411,2745.81385
148.5008513,2328.442386
148.5996783,2153.926646
148.6999859,2240.963852
148.7993219,2601.635819
148.9007552,2820.846403
148.9995917,2856.69934
149.1004816,2546.760399
149.2000238,2461.566209
149.3009792,2229.48915
149.3990582,2546.381743
149.4996129,2654.619901
149.5990802,2367.906156
149.6993236,2122.337067
149.7992777,1936.745682
149.9006149,2133.422074
150,2613.594031
150.0994485,2667.156002
150.2001459,2405.368089
150.2996913,2190.28573
150.3997468,2158.670343
150.498984,2406.742448
150.5989029,2723.043289
150.6988387,2798.67322
150.8005159,2400.560213
150.9006108,2024.574725
151.0002796,2081.670133
151.0993605,2420.412408
151.200716,2572.162109
151.2997842,2651.897962
151.4003884,2517.537383
151.5006992,2119.657843
151.5994767,2277.326965
151.699553,2669.379108
151.7992239,3232.51606
151.9004261,2795.055055
152.0004177,2238.234811
152.1006175,2217.270736
152.1999879,2597.442199
152.3008081,2987.464244
152.400682,3303.348735
152.4992892,3111.45379
152.5998317,2400.327593
152.6991368,2652.47949
152.8009229,2680.915013
152.9007548,2417.391494
152.9990189,2488.042276
153.100855,2451.61687
153.2007257,2453.174834
153.3000902,2583.062002
153.3993504,2547.381549
153.4992708,2780.848769
153.6005484,2869.492712
153.6996065,2691.07318
153.8010205,2389.422505
153.8990798,2215.09776
153.9990598,2336.597004
154.1009556,2779.459071
154.1998169,2668.861519
154.2991098,2273.904811
154.400696,2226.371648
154.500096,2724.43379
154.6007766,2776.155567
154.7009137,2523.426801
154.8001296,2168.494273
154.9010024,2223.474884
155.0006103,2491.565534
155.1010198,2886.834614
155.2001299,2790.873996
155.3005947,2596.996267
155.4000042,2391.307248
155.5001448,2613.606838
155.5999099,2546.630879
155.6993482,2826.755902
155.8012202,2746.864553
155.8999587,2510.808303
156.0003914,2185.563158
156.10109,2472.478101
156.2011257,2674.593964
156.2991705,2865.00296
156.3999989,2988.545397
156.4991103,2927.83402
156.5996196,2796.157516
156.7006475,2387.744963
156.8001823,2687.694853
156.8998804,2905.360912
156.9998818,2611.677868
157.1010389,2329.052241
157.2005561,2512.811513
157.3004078,2778.744292
157.3995145,2797.54081
157.5008035,2720.585314
157.6002766,2620.925295
157.699265,2613.213146
157.7991082,2486.029782
157.8998635,2716.249897
157.9991625,2863.722906
158.1001727,2600.400881
158.1994624,2213.482843
158.2989245,2118.643385
158.3996465,2402.842549
158.4987911,2695.811608
158.599426,2760.29765
158.6995531,2516.068518
158.800504,2111.923411
158.8996673,1988.28601
159.0011912,2204.493209
159.0993034,2790.265731
159.2003107,3008.201233
159.2988551,2691.488901
159.400044,2309.425316
159.4994257,2223.510999
159.6004123,2284.899001
159.6994169,2461.299501
159.7997675,2411.526123
159.899229,2237.178485
160.0008931,2412.696794
160.0991269,2566.394137
160.199126,2965.449985
160.2991818,3328.831622
160.3996183,2970.267007
160.5005824,2772.069446
160.5996448,2642.152481
160.6994377,2807.688081
160.7989276,2917.547518
160.8994054,2803.769731
160.9990718,2660.403783
161.0993658,3045.984779
161.1996285,2748.093587
161.2998991,2690.047852
161.4000095,3085.196571
161.4998637,3026.007833
161.5993804,2911.133462
161.6992423,2765.023969
161.8000221,2603.283619
161.8990662,2768.521414
162.0007463,3054.376282
162.1009971,3206.688515
162.2000433,2650.23515
162.2992426,2308.516159
162.4006903,2205.847901
162.4994689,2517.760111
162.5998794,2634.541008
162.6995034,2208.783237
162.7993913,2138.494023
162.9000824,2070.350952
162.9994447,2181.228108
163.0996351,2526.745373
163.1990919,2534.521937
163.2992629,2335.856391
163.3991174,2185.89934
163.5001724,2149.307165
163.6011891,2505.060296
163.6998036,2886.119956
163.7999397,3158.768623
163.9005341,2969.038124
163.9999296,2856.010611
164.100501,2503.16613
164.1995583,2487.967082
164.2991908,2817.230124
164.3993386,2818.666657
164.5000696,3051.172233
164.6003903,2925.508864
164.7005988,2715.762109
164.8000441,2361.032596
164.8993194,2055.918747
164.9998738,2279.700478
165.098962,2390.542938
165.1992491,2384.579081
165.2991292,2358.183865
165.3996948,2312.75626
165.5003436,2322.206562
165.6011692,2827.089462
165.7005663,3103.463383
165.7992195,3177.718575
165.8993455,2691.883996
166.0001624,2342.407061
166.0989944,2397.538675
166.199876,2333.634495
166.2988695,2552.964108
166.4009728,3133.958807
166.4991513,2666.485222
166.5990404,2085.97315
166.6998535,2226.009481
166.8009129,2632.318606
166.9007277,2491.937755
167.0003217,2331.16766
167.1000251,2225.687056
167.2002833,2444.677133
167.3006984,2699.161357
167.3996421,2567.623835
167.5001439,2261.082434
167.6001462,2309.884701
167.6991214,2452.024868
167.8004653,2613.675932
167.8997025,2593.387826
168.0010622,2615.802709
168.1000507,2531.186169
168.1992743,2429.704942
168.300874,2436.853872
168.3997214,2804.72394
168.500986,2704.112582
168.5994047,2650.351328
168.7005965,2762.290993
168.8003637,2982.777703
168.9006036,3117.061996
168.9993444,2877.633956
169.0995334,2656.582757
169.1993949,2875.423569
169.299881,2749.542208
169.4008096,2555.923944
169.5003267,2843.453679
169.5993054,2813.665784
169.6993265,2840.337703
169.8005841,3013.761927
169.9002281,2915.70437
170.0009338,2888.740072
170.098962,2367.525715
170.2003407,2422.98503
170.2989487,2752.463986
170.3994205,2626.09663
170.4998484,2616.220039
170.5989941,2494.583228
170.6996255,2041.063634
170.7993426,2353.175051
170.8994446,2781.134257
170.9989334,2744.455068
171.1003475,2498.675279
171.1996752,2101.417634
171.2995131,2000.907679
171.4007937,2158.774994
171.5010693,2380.498245
171.6007328,2280.845695
171.6994455,2098.045739
171.7996194,1834.733369
171.9009516,2110.031742
171.9995629,2411.5348
172.0991147,2495.883944
172.1996881,2218.707656
172.3006894,2071.846392
172.4010329,2433.330412
172.499001,2638.361113
172.5996458,2751.776766
172.6996977,2088.76259
172.8001734,2117.783446
172.9005234,2394.585767
173.000465,2574.911681
173.0996919,2814.242988
173.2002092,2485.269682
173.2998648,2458.151453
173.4007121,2353.664569
173.4996172,2498.770222
173.599898,2632.596659
173.7000693,2802.515516
173.8006185,2743.805906
173.8993012,2978.053563
174.0006528,2679.75847
174.0991355,2491.917371
174.2007539,2695.64802
174.2991249,2883.741512
174.4006895,2463.293208
174.5000363,2446.864348
174.6008113,2346.644551
174.6995087,2526.578327
174.8009244,2812.773283
174.899453,2504.214458
175.000878,2703.994157
175.1001056,2925.808859
175.1995118,2672.004992
175.2998088,2759.724519
175.3998253,2748.075624
175.5000452,2570.006065
175.5990382,2501.937533
175.6994617,2853.185965
175.7990886,2858.871299
175.8995724,2183.594445
176.000169,2144.689085
176.0994096,2213.449683
176.2000665,2191.232663
176.3001913,2086.118075
176.400888,2380.25811
176.4996943,2035.929579
176.6006281,2269.506139
176.7004443,2461.759454
176.8009612,2599.580944
176.8990604,2461.790656
176.9994923,2346.062427
177.1009702,2810.377604
177.1993458,3063.03035
177.2993407,2790.211807
177.398813,2525.56396
177.5007137,2066.544029
177.5991229,2162.442669
177.6999334,2270.025423
177.8007258,2597.183835
177.8992201,2669.999867
177.9997297,2158.083783
178.1008917,1956.125472
178.2010473,2039.194391
178.2996447,2444.471349
178.4007936,2676.84785
178.4997209,2570.03793
178.6008765,2150.611622
178.7009775,2200.782434
178.8002439,2449.513325
178.9004196,2734.143125
178.9991958,2303.138298
179.1001075,2271.800564
179.2002827,2319.645438
179.3007616,2457.305666
179.3996548,2803.742676
179.4995257,2596.223125
179.5992987,2281.355321
179.70026,2519.717415
179.8003747,2568.341276
179.9003523,2449.411879
180.0010561,2412.990869
180.1006324,2193.781957
180.2002292,1893.194136
180.3002222,2096.256992
180.4008255,2137.308735
180.5009943,2216.778562
180.5998183,2090.429184
180.6994514,2256.912835
180.8009678,2601.013051
180.900184,2622.138516
180.999066,2449.654942
181.1008526,2178.147674
181.1997286,2130.758057
181.3007553,2483.314538
181.3992828,2712.137329
181.4997094,2469.749098
181.599344,1948.288875
181.7000853,2131.241886
181.8007659,2195.57473
181.9008711,2193.164244
182.0004028,1992.29608
182.1006303,1918.326577
182.1995058,1776.618085
182.299211,2110.668206
182.4004783,2507.628775
182.500209,2466.119922
182.6006048,2117.188552
182.7003892,1960.084729
182.7994379,2153.681004
182.9010571,2312.8497
182.999513,2331.71967
183.1005875,2112.84875
183.1997751,1817.455916
183.299487,1959.191093
183.4009494,2234.841959
183.4992902,2270.11042
183.5995807,2474.482957
183.7005229,2323.052075
183.7994606,2041.322833
183.9004544,1945.73361
183.9994022,2418.374622
184.1008661,2344.878846
184.2005799,2122.797557
184.2992849,1916.542682
184.399782,2014.90569
184.5010104,1972.063684
184.599988,1903.94113
184.7009376,1874.096927
184.8006449,2127.805484
184.9009956,1925.210405
184.9994945,1770.179846
185.098872,1896.124416
185.2002333,2019.513544
185.2999252,2260.811418
185.3999162,2287.249504
185.4997906,2180.970049
185.5995177,1833.17198
185.6991305,1856.038644
185.7992189,1981.137487
185.8991649,2293.402837
185.9992453,2200.659847
186.0996025,1782.079933
186.1989587,1732.939649
186.3003615,1832.962202
186.4006925,2154.591273
186.4990601,1965.810667
186.5998552,1841.804818
186.7001715,1862.11182
186.7988842,1971.055464
186.9004856,2095.832916
186.9998182,2130.093405
187.1002949,1945.26964
187.2007122,1730.148621
187.3002121,1899.526164
187.4006951,2172.652071
187.4995233,2248.594259
187.6004338,2049.973063
187.7000654,1954.870606
187.8001058,1837.114127
187.9001311,2029.874905
188.0004415,2219.967889
188.0995356,2236.505557
188.1997859,2012.148235
188.3008216,1925.392724
188.3990439,1963.779545
188.5005459,2058.846876
188.5998485,1940.581323
188.7006684,1870.55068
188.8004748,1834.915865
188.8996397,1847.05996
188.9992865,1900.226566
189.0991089,2024.918567
189.2009553,2066.779361
189.2991066,1961.631258
189.4010456,1725.92945
189.4993407,1730.820498
189.5996059,1999.074067
189.6989399,2197.651371
189.7995435,1916.310717
189.9005236,1673.466847
190.0005891,1876.6365
190.1002346,1925.103837
190.1993257,2101.519247
190.2998932,1778.139281
190.4008079,1701.621633
190.4994344,1916.235189
190.5997625,1803.399561
190.6995809,1929.359906
190.7994735,2038.882786
190.9006739,1907.942539
190.9991292,1932.903923
191.09975,1834.337012
191.2002982,1976.418425
191.2996734,2079.126947
191.3999217,1954.2553
191.4995425,1890.740228
191.6006388,2001.112364
191.6995297,1774.90943
191.7996816,1751.135202
191.8993435,1889.735042
191.9995091,1973.293723
192.0990692,1974.695193
192.1998855,1876.919642
192.3010359,1753.157837
192.3994073,1707.498473
192.5000862,1993.256307
192.5997945,2013.765568
192.699612,1819.883366
192.8005934,1492.614172
192.8990669,1648.751519
193.0000992,1837.985132
193.1003471,1996.36866
193.2001559,1548.073071
193.2999473,1551.480178
193.4009977,1691.052932
193.5000509,1931.229979
193.6002888,1982.222004
193.7006242,1576.977295
193.8001087,1518.537424
193.8996348,1653.653657
194.0006624,1889.068905
194.0992646,1892.764629
194.1989143,1559.587647
194.2990683,1580.671135
194.3997071,1651.091316
194.499864,1793.916725
194.5994424,1827.227711
194.6998599,1611.920166
194.8003531,1574.945584
194.9003437,1590.096312
194.999022,1576.992736
195.0991254,1770.513924
195.2004266,1782.049213
195.3008599,1647.119997
195.3994108,1593.237309
195.5002614,1665.067214
195.6004521,1985.794304
195.6993347,1731.936566
195.8005843,1487.073665
195.8992392,1579.447941
195.9994571,1668.004016
196.1008215,1835.796688
196.1996637,1775.344572
196.3001462,1532.030346
196.3990883,1509.888348
196.5005742,1619.751924
196.6007941,1740.830788
196.7009229,1896.47928
196.8002592,1400.959328
196.8997471,1450.630154
197.0008997,1674.222208
197.0996848,1763.018752
197.2002947,1599.583438
197.3003527,1455.278808
197.4000984,1611.497513
197.4999595,1599.635802
197.6006572,1646.849672
197.7006101,1654.656269
197.7998178,1538.220482
197.8994114,1383.408617
197.9994508,1585.072011
198.0991917,1566.63498
198.2002003,1580.00457
198.3000516,1530.258861
198.4004258,1563.140152
198.5004805,1634.101588
198.5992103,1604.524321
198.7009944,1559.026757
198.7992384,1415.752601
198.9006511,1559.696771
198.9994401,1525.749584
199.1003914,1594.919585
199.1998442,1523.015592
199.2989254,1384.638778
199.4007779,1480.598604
199.5005586,1477.770393
199.6004696,1544.10202
199.7001354,1513.553548
199.8008318,1339.683645
199.8998231,1381.966765
200,1510.482653
200.0992573,1460.243745
200.1997524,1549.365474
200.3008859,1427.219231
200.3990564,1330.245793
200.4993301,1312.083627
200.6008311,1441.829135
200.7009956,1621.231545
200.799987,1386.307684
200.8990371,1275.296342
200.9993193,1373.843241
201.0997005,1496.97207
201.1997647,1583.415258
201.3001511,1262.304428
201.4000767,1344.981406
201.4993867,1457.877625
201.6009609,1407.397601
201.6998582,1522.884984
201.8009229,1303.616158
201.8999752,1227.69125
201.9990285,1404.304001
202.1004959,1463.083007
202.1995268,1434.677106
202.3008078,1379.926208
202.3998197,1268.990452
202.5005097,1427.433774
202.6001615,1452.745577
202.6998939,1325.892515
202.7991833,1244.263588
202.9004316,1303.520738
202.9989609,1396.08451
203.100224,1553.053114
203.1997993,1251.975345
203.3008789,1205.07242
203.401091,1394.793728
203.5004218,1381.898308
203.5990482,1359.007778
203.7009728,1393.846488
203.799549,1284.022653
203.8991108,1236.120728
203.9996549,1358.275526
204.0990014,1393.820335
204.199782,1277.607407
204.2993814,1166.61923
204.3998323,1250.402738
204.5004337,1360.482376
204.6004351,1284.155762
204.6998937,1355.450361
204.7994765,1275.91817
204.8990081,1161.662671
205.000014,1313.74981
205.1007106,1296.132263
205.1999721,1239.508687
205.3004905,1277.905563
205.4006301,1308.686822
205.4998268,1206.637816
205.6000081,1284.112149
205.7003608,1387.158674
205.799648,1144.724027
205.9002863,1202.967514
205.9998656,1228.906392
206.0997511,1286.933547
206.1989899,1252.951935
206.2996552,1241.543955
206.3991491,1092.363142
206.501005,1291.243472
206.5994119,1243.397207
206.6997568,1252.282636
206.7992577,1163.211567
206.8991847,1137.633614
207.000244,1206.77454
207.0998163,1178.147797
207.1995895,1265.71426
207.2995962,1184.008238
207.4002602,1199.514738
207.5006882,1139.647712
207.5992024,1216.015767
207.7009609,1146.592569
207.8010138,1180.003285
207.8998074,1155.020033
207.9990443,1159.941041
208.0987696,1162.30458
208.199862,1221.73527
208.3000896,1209.410428
208.3998357,1109.374102
208.5009929,1128.383667
208.5992986,1145.320383
208.7005936,1115.598317
208.7999683,1092.699899
208.9001356,1127.107911
209.0009406,1145.979358
209.1008104,1166.513368
209.1992797,1217.814284
209.3001438,1119.355245
209.399176,1078.577244
209.4995857,1124.703085
209.5993966,1131.967385
209.6989445,1086.873478
209.7999062,1155.392882
209.8996425,1184.762878
210.0002909,1033.841904
210.1010593,1108.828133
210.200613,1115.663691
210.3008867,1186.897217
210.3996167,1037.965892
210.5009019,1096.075265
210.6005745,1103.991107
210.7003331,1147.476441
210.7997545,1070.98498
210.8996656,1064.619391
211.0001611,1185.215686
211.1008331,1011.522752
211.2005705,1014.625823
211.2998164,1130.520599
211.4007506,1136.094018
211.5005029,1016.273319
211.599129,1142.121872
211.7004835,1028.006692
211.8004951,1005.456905
211.8993103,1053.5422
212.0002484,1048.045619
212.0994729,1052.229448
212.1992044,1083.557374
212.2995256,1106.240866
212.399408,1048.41578
212.5003064,996.2756044
212.6003205,1044.857125
212.6998504,1130.071818
212.7994485,1017.83641
212.8997899,1014.656629
213.0003408,963.9623707
213.0993414,1046.878183
213.1999172,1163.734221
213.3000683,936.3644606
213.401016,972.2923131
213.5002649,991.5974026
213.6008412,1100.127904
213.6993113,1087.990931
213.7991117,939.5922756
213.9001134,977.4953884
214.0009093,969.7640811
214.1002957,1091.242243
214.1994162,1012.915806
214.2995075,1054.225955
214.4001609,1027.032584
214.501084,973.1788964
214.6010002,989.5657807
214.6998669,1020.197658
214.7998093,976.0373258
214.8996857,983.4497569
215.0008885,1006.799088
215.0991848,977.2892017
215.2009415,973.7573165
215.2998897,962.1379117
215.4006469,928.3784877
215.4992247,984.9886976
215.601076,1032.043317
215.6997963,1000.874981
215.8004717,952.6798378
215.8999078,964.4689104
215.9998202,1012.403675
216.1004108,970.3113985
216.199501,963.3112088
216.3007637,960.5125314
216.3998819,972.0649985
216.5004865,948.8545111
216.5992274,913.1854366
216.6993828,988.1565155
216.7994575,969.0086291
216.8993397,901.2820138
216.9996006,944.6849307
217.0987868,946.57027
217.2002942,976.4632437
217.3010065,943.5939267
217.3997975,815.6330269
217.5003994,940.1200823
217.5996492,972.4932222
217.6996765,1020.310924
217.8005679,951.4067301
217.9002013,884.1215389
217.9998876,929.050137
218.0994621,960.0414619
218.1998372,954.375706
218.2993385,868.3357572
218.3991768,872.12653
218.5008662,959.3896531
218.5992198,975.1933203
218.7005616,917.9242075
218.7991541,937.2913104
218.8991058,894.3616574
219.0008598,833.1411672
219.1000457,936.2531063
219.1997001,1007.777191
219.2990899,882.2227239
219.3993412,901.8419749
219.5002487,916.5839117
219.5987363,907.6630675
219.7002761,970.662503
219.7996175,837.3740414
219.9002367,884.9489891
220.000729,869.4496572
220.0991733,935.0968639
220.2006142,927.0033834
220.2992069,866.3863599
220.4008869,881.6627667
220.5009006,919.387531
220.6005867,915.4353543
220.7009055,950.7712705
220.8002542,835.9219225
220.8994342,870.5163267
220.9991676,857.6447214
221.0994842,925.0802352
221.1993072,916.5233653
221.3005507,848.6990331
221.4010123,817.1138702
221.4987987,851.3648209
221.600535,967.5471392
221.6999489,861.6452782
221.801116,864.8426993
221.9003378,850.2828007
222.000992,885.4576613
222.0993872,907.7252752
222.199145,819.5601644
222.2997499,889.4046803
222.4000067,845.170484
222.5011744,910.723102
222.6008678,886.9731354
222.6999333,789.9557303
222.7993674,872.348323
222.9009026,847.0004493
222.9995692,942.3286249
223.1008544,823.276105
223.2006746,789.6258645
223.2997505,899.3414893
223.4003055,826.0966172
223.4998018,894.8380603
223.5999263,858.423263
223.7005963,822.649769
223.7996161,829.0749169
223.900204,881.3866966
223.9991014,876.4191575
224.1008567,840.2791023
224.2005466,832.0838334
224.299331,835.7102452
224.4001173,907.7843131
224.4991597,858.5990843
224.6005206,825.6962158
224.698935,815.9333361
224.8004449,850.9745921
224.8992869,828.5344778
225.000785,818.0773704
225.0992252,842.5004729
225.2013432,785.918072
225.2998647,852.165497
225.4003856,882.7349859
225.500958,784.1429156
225.6008845,784.8933675
225.7004044,846.0438944
225.799476,831.6553518
225.9010346,820.118265
226.0007666,824.8472154
226.1006118,823.784488
226.2005267,810.664454
226.3005195,792.6186005
226.3990968,786.8202193
226.5002737,859.4692356
226.5992024,796.8761635
226.700246,816.7690573
226.7993708,816.8601456
226.9000577,814.695573
226.9998323,839.8500342
227.0999373,791.8643162
227.2002204,778.8324773
227.2990056,808.5986507
227.3991312,855.34546
227.4998375,797.7308417
227.5991695,807.8681186
227.699516,780.4373512
227.7996986,799.191393
227.8991174,786.9822872
228.0007994,804.9292546
228.0998057,791.4731165
228.1993354,797.7238656
228.2997464,810.8355213
228.4004563,792.4410456
228.5005413,799.033216
228.5990507,816.9830752
228.7008013,794.3199987
228.8008966,787.644116
228.9004052,815.4083781
228.9993528,826.5771674
229.1008001,822.2445426
229.2006421,766.8640884
229.2992747,786.9759144
229.3995355,742.0038485
229.5004751,817.3515463
229.6011103,844.7504843
229.6999531,764.1939231
229.8002815,766.7764308
229.8992936,796.1622459
230.0001968,817.5280642
230.1008986,776.0522876
230.2004415,716.8787677
230.2991361,826.8230227
230.3993343,805.07767
230.5010344,792.9793618
230.6003292,767.497248
230.7007926,775.8128851
230.8002734,796.5075249
230.8993276,775.5727561
231.0009104,776.8077929
231.101078,788.0315784
231.2009414,758.3311063
231.3003641,777.122864
231.4002647,760.310086
231.5000117,746.5438963
231.6012982,757.7873204
231.6997768,788.9765187
231.8004843,762.6366932
231.8993899,749.2759277
231.999979,722.5361109
232.0986765,762.9630738
232.1995581,777.4281581
232.3000797,788.260377
232.4005805,760.7523477
232.5006755,716.3349057
232.6007492,762.4197166
232.7004641,788.5235348
232.7996142,735.5733476
232.900684,754.2451842
233.0009888,770.1640819
233.1001711,777.0233535
233.2008525,755.8605013
233.3005369,730.2229919
233.3994765,728.6491145
233.5002451,769.7856696
233.6008634,771.6712683
233.6989952,736.1382819
233.7994061,742.233305
233.9002541,729.5501442
234.0000891,755.2148211
234.1010092,779.209907
234.2000228,740.0920057
234.2991149,732.4116624
234.4001206,753.0526498
234.4990475,793.5661357
234.6001405,724.3963581
234.7006582,738.4747154
234.7996819,729.9806931
234.9006249,736.6184558
