r(cm),TMean(K)_1.0D_21O2_fine,TRMS(K)_1.0D_21O2_fine,fvSootMean(ppm)_1.0D_21O2_fine,fvSootRMS(ppm)_1.0D_21O2_fine,TMean(K)_1.5D_21O2_fine,TRMS(K)_1.5D_21O2_fine,fvSootMean(ppm)_1.5D_21O2_fine,fvSootRMS(ppm)_1.5D_21O2_fine,TMean(K)_2.0D_21O2_fine,TRMS(K)_2.0D_21O2_fine,fvSootMean(ppm)_2.0D_21O2_fine,fvSootRMS(ppm)_2.0D_21O2_fine,TMean(K)_2.5D_21O2_fine,TRMS(K)_2.5D_21O2_fine,fvSootMean(ppm)_2.5D_21O2_fine,fvSootRMS(ppm)_2.5D_21O2_fine,TMean(K)_3.0D_21O2_fine,TRMS(K)_3.0D_21O2_fine,fvSootMean(ppm)_3.0D_21O2_fine,fvSootRMS(ppm)_3.0D_21O2_fine,TMean(K)_3.5D_21O2_fine,TRMS(K)_3.5D_21O2_fine,fvSootMean(ppm)_3.5D_21O2_fine,fvSootRMS(ppm)_3.5D_21O2_fine,TMean(K)_1.0D_21O2_medium,TRMS(K)_1.0D_21O2_medium,fvSootMean(ppm)_1.0D_21O2_medium,fvSootRMS(ppm)_1.0D_21O2_medium,TMean(K)_1.5D_21O2_medium,TRMS(K)_1.5D_21O2_medium,fvSootMean(ppm)_1.5D_21O2_medium,fvSootRMS(ppm)_1.5D_21O2_medium,TMean(K)_2.0D_21O2_medium,TRMS(K)_2.0D_21O2_medium,fvSootMean(ppm)_2.0D_21O2_medium,fvSootRMS(ppm)_2.0D_21O2_medium,TMean(K)_2.5D_21O2_medium,TRMS(K)_2.5D_21O2_medium,fvSootMean(ppm)_2.5D_21O2_medium,fvSootRMS(ppm)_2.5D_21O2_medium,TMean(K)_3.0D_21O2_medium,TRMS(K)_3.0D_21O2_medium,fvSootMean(ppm)_3.0D_21O2_medium,fvSootRMS(ppm)_3.0D_21O2_medium,TMean(K)_3.5D_21O2_medium,TRMS(K)_3.5D_21O2_medium,fvSootMean(ppm)_3.5D_21O2_medium,fvSootRMS(ppm)_3.5D_21O2_medium,TMean(K)_1.0D_21O2_coarse,TRMS(K)_1.0D_21O2_coarse,fvSootMean(ppm)_1.0D_21O2_coarse,fvSootRMS(ppm)_1.0D_21O2_coarse,TMean(K)_1.5D_21O2_coarse,TRMS(K)_1.5D_21O2_coarse,fvSootMean(ppm)_1.5D_21O2_coarse,fvSootRMS(ppm)_1.5D_21O2_coarse,TMean(K)_2.0D_21O2_coarse,TRMS(K)_2.0D_21O2_coarse,fvSootMean(ppm)_2.0D_21O2_coarse,fvSootRMS(ppm)_2.0D_21O2_coarse,TMean(K)_2.5D_21O2_coarse,TRMS(K)_2.5D_21O2_coarse,fvSootMean(ppm)_2.5D_21O2_coarse,fvSootRMS(ppm)_2.5D_21O2_coarse,TMean(K)_3.0D_21O2_coarse,TRMS(K)_3.0D_21O2_coarse,fvSootMean(ppm)_3.0D_21O2_coarse,fvSootRMS(ppm)_3.0D_21O2_coarse,TMean(K)_3.5D_21O2_coarse,TRMS(K)_3.5D_21O2_coarse,fvSootMean(ppm)_3.5D_21O2_coarse,fvSootRMS(ppm)_3.5D_21O2_coarse
-3.3,986.09,490.1409513,0.434078038,1.132135626,864.13,460.1092329,0.349018574,1.02106108,780.97,419.143256,0.184721871,0.740975468,727.06,387.2647271,0.098387544,0.515421585,655.27,338.8369197,0.064121481,0.410077422,598.97,291.1116229,0.030468146,0.167131515,996.78,476.1255349,0.266145152,0.780307506,864.56,466.9096658,0.203519231,0.719823598,779.03,434.1688786,0.111966032,0.519348635,712.87,385.6196393,0.06938726,0.412926262,665.62,341.7931254,0.04233832,0.299796255,616.54,291.5465932,0.028591985,0.235974318,1014.5,449.1977836,0.074846846,0.363012153,973.38,461.2272941,0.04071492,0.244829335,890.64,446.888093,0.026304929,0.201359438,789.98,406.3537679,0.012934055,0.139622245,697.72,332.707666,0.00695693,0.101770685,622.99,266.0063383,0.003169712,0.060920949
-3.27,988.29,489.5564065,0.432947467,1.128613367,865.42,459.8619478,0.350155067,1.022257478,781.79,418.9206592,0.186341627,0.745820257,727.72,387.2579523,0.099960459,0.521858043,656.12,339.1035035,0.064819917,0.412128071,599.88,291.7738981,0.030717213,0.169519427,999.75,475.3525824,0.264186259,0.775676673,866.56,466.7236964,0.204106085,0.719748698,780.32,433.9157191,0.113137906,0.522249628,714.04,385.8776024,0.070496487,0.417157129,666.75,342.1664329,0.042904879,0.303052596,617.65,292.1072985,0.029039501,0.239489863,1015.9,448.6953058,0.075404292,0.36350116,975.13,461.1004343,0.041322952,0.2464631,892.25,447.1809618,0.026636493,0.20222067,791.19,406.6891272,0.013090846,0.140295911,698.55,333.0900563,0.00702852,0.102081282,623.66,266.4367881,0.003201102,0.061203883
-3.24,990.64,488.948623,0.431841193,1.125038013,866.81,459.6102272,0.351382467,1.023644016,782.67,418.6980995,0.188030079,0.750823463,728.43,387.2618012,0.101553057,0.528382545,657.01,339.38299,0.065519345,0.414197801,600.82,292.4420669,0.030974979,0.171937815,1002.8,474.5456373,0.262209392,0.770921571,868.62,466.530089,0.2047424,0.719741593,781.66,433.6583691,0.114367284,0.525291308,715.26,386.1368849,0.071645024,0.421481127,667.91,342.5463765,0.043502687,0.306455203,618.8,292.6728187,0.02950245,0.243123932,1017.4,448.1692193,0.075985338,0.364053408,976.95,460.95484,0.04194924,0.248148496,893.9,447.467284,0.026971146,0.203062847,792.42,407.0192396,0.013251295,0.140972836,699.39,333.4744193,0.007101938,0.102392797,624.35,266.8706794,0.003233136,0.061479309
-3.21,993.14,488.3164159,0.430800693,1.121456714,868.3,459.3539118,0.352725247,1.025225521,783.62,418.4763709,0.189796661,0.755998494,729.21,387.2797509,0.103168917,0.534999094,657.95,339.67831,0.066217673,0.416285427,601.79,293.1183064,0.031240976,0.174373655,1006,473.7057211,0.260255355,0.7661258,870.73,466.3299919,0.205452083,0.71986051,783.07,433.4021482,0.115663915,0.528490094,716.52,386.400464,0.072837807,0.425910411,669.12,342.9365808,0.044132495,0.309997041,619.98,293.2472162,0.02998372,0.246882372,1019.1,447.6153015,0.076607732,0.364730604,978.81,460.7912223,0.042597156,0.249904671,895.61,447.7503606,0.027311898,0.203910946,793.68,407.3478757,0.013416247,0.141663233,700.25,333.8620141,0.007177692,0.102711533,625.06,267.3081227,0.003265965,0.061750991
-3.18,995.8,487.6587067,0.429832233,1.117870037,869.9,459.0941416,0.354179417,1.026979687,784.63,418.2566294,0.191641144,0.761337277,730.04,387.3129284,0.104807971,0.541699812,658.93,339.9908514,0.066913601,0.418388141,602.79,293.8030168,0.031516241,0.176831902,1009.2,472.8334309,0.258348509,0.761339887,872.91,466.1240717,0.206249252,0.720139764,784.52,433.1502452,0.117033481,0.531854003,717.84,386.6700524,0.074077674,0.430450293,670.38,343.3391778,0.044794683,0.313671615,621.2,293.832866,0.030484998,0.250765767,1020.8,447.0309591,0.077282034,0.365568928,980.74,460.6100533,0.043268675,0.251742077,897.35,448.03218,0.027660545,0.2047797,794.96,407.6773694,0.013586195,0.142373015,701.13,334.2536088,0.007256082,0.103041214,625.77,267.7491645,0.003299677,0.06202118
-3.15,998.62,486.9742392,0.428904468,1.114226218,871.6,458.8338257,0.355708123,1.028848344,785.71,418.0408106,0.193552512,0.766807102,730.93,387.3602114,0.10646602,0.54846281,659.95,340.3206904,0.067606326,0.420500683,603.83,294.4947399,0.031803835,0.179338773,1012.5,471.9289918,0.256501444,0.756590629,875.15,465.9126177,0.207141032,0.720596546,786.04,432.9043,0.118478818,0.535385276,719.2,386.9464885,0.075366009,0.435101446,671.68,343.755239,0.045489406,0.317473044,622.46,294.4309626,0.031007127,0.254771267,1022.5,446.4147456,0.078013769,0.366586555,982.72,460.4115755,0.043964824,0.253665168,899.15,448.3137958,0.028018027,0.205676629,796.27,408.008981,0.013761389,0.143105087,702.03,334.6496203,0.007337265,0.10338374,626.5,268.1938156,0.003334319,0.062291055
-3.12,1001.6,486.261357,0.427946244,1.110416076,873.4,458.5780841,0.357237259,1.030728644,786.86,417.8320467,0.195507742,0.772347206,731.88,387.4182677,0.108134223,0.555249719,661.02,340.6668204,0.06829522,0.422614435,604.9,295.1900298,0.032109335,0.181944549,1016,470.9923008,0.254719327,0.751890009,877.45,465.6956046,0.208129844,0.721236721,787.6,432.6649867,0.120000858,0.539082367,720.62,387.2300938,0.076703238,0.439861445,673.02,344.185196,0.04621667,0.321395567,623.75,295.0419871,0.031550409,0.258893694,1024.4,445.7659202,0.078805488,0.36779089,984.75,460.1958566,0.044686075,0.255674881,900.98,448.5957052,0.028384779,0.206604983,797.59,408.3432717,0.013941938,0.143860582,702.95,335.0502541,0.007421312,0.103739924,627.24,268.6420688,0.003369912,0.06256116
-3.09,1004.7,485.5179599,0.42684858,1.10627519,875.31,458.3343513,0.358655516,1.032470998,788.08,417.6348652,0.197471806,0.777868554,732.89,387.4816802,0.109799017,0.562004965,662.13,341.0273983,0.068979539,0.424717044,606,295.883437,0.032440939,0.184722766,1019.5,470.0228703,0.253002562,0.747240851,879.81,465.4726446,0.209214347,0.722057586,789.23,432.4324276,0.121598971,0.542940721,722.08,387.5208904,0.078088994,0.44472517,674.41,344.6291483,0.046976325,0.325432626,625.08,295.6660107,0.032114742,0.263125648,1026.3,445.0841308,0.079658234,0.369183725,986.84,459.9628565,0.045432627,0.257770371,902.87,448.8781253,0.028760978,0.207565838,798.94,408.680398,0.014127882,0.144639742,703.89,335.455612,0.007508253,0.104110012,627.99,269.09391,0.003406465,0.062831718
-3.06,1008,484.7417551,0.425477047,1.101602776,877.33,458.1117559,0.359825181,1.033892118,789.36,417.4549184,0.199400847,0.783261656,733.95,387.5434651,0.11144323,0.568659756,663.28,341.400097,0.069658196,0.426793233,607.13,296.5678962,0.032808754,0.187761659,1023.1,469.0195966,0.251347386,0.742638534,882.23,465.242764,0.210388636,0.7230467,790.91,432.2064058,0.123270536,0.546952076,723.59,387.8186398,0.079521916,0.449683832,675.84,345.0870416,0.047767964,0.329575396,626.45,296.3028161,0.032699567,0.267456349,1028.4,444.3692142,0.080572385,0.370764239,988.99,459.7124895,0.046204554,0.259950004,904.8,449.1611519,0.029146686,0.208559296,800.32,409.0203201,0.014319233,0.145442415,704.84,335.8657575,0.007598098,0.104493994,628.75,269.5493229,0.003443983,0.063102806
-3.03,1011.4,483.9308301,0.423697769,1.096201851,879.45,457.919589,0.360606868,1.034807191,790.71,417.2981118,0.201249612,0.788414932,735.07,387.5961947,0.113048806,0.57514238,664.48,341.7826342,0.070329614,0.428827163,608.29,297.2357182,0.033223016,0.191146099,1026.8,467.9803163,0.249744616,0.738069343,884.71,465.0039653,0.211639698,0.724176908,792.64,431.9864119,0.125009772,0.551102342,725.15,388.1227265,0.080999045,0.454722637,677.31,345.5587336,0.048590743,0.333810624,627.86,296.9518751,0.033303629,0.271869206,1030.5,443.621078,0.081548066,0.372530498,991.19,459.4446695,0.047001881,0.26221184,906.78,449.4448306,0.029541919,0.209585083,801.71,409.3629433,0.014515998,0.146268303,705.82,336.2807424,0.00769085,0.104891749,629.53,270.0082912,0.003482466,0.063374448
-3,1015,483.0843925,0.421412346,1.089933028,881.67,457.7651572,0.36089367,1.03507488,792.13,417.1692995,0.202981857,0.793240324,736.24,387.6335856,0.11460069,0.58139308,665.73,342.1734118,0.070991701,0.430805873,609.49,297.8800633,0.033691615,0.194933814,1030.6,466.9012068,0.248177306,0.733506889,887.25,464.7526145,0.212943758,0.72539896,794.43,431.771583,0.126806058,0.55536855,726.76,388.4319285,0.082514997,0.459817666,678.83,346.0439643,0.049443136,0.338118066,629.3,297.6122373,0.033924626,0.27633863,1032.7,442.8396345,0.082585323,0.374480098,993.45,459.1593295,0.047824613,0.264553836,908.8,449.7291785,0.029946686,0.210642793,803.14,409.7082024,0.014718181,0.147117051,706.81,336.7006065,0.00778651,0.105303114,630.32,270.4707995,0.003521915,0.063646644
-2.97,1017.7,482.2033665,0.418588907,1.08276199,883.68,457.6518018,0.360642227,1.03463847,793.37,417.071025,0.204580019,0.797696883,736.87,387.6520157,0.116090527,0.587378244,666.8,342.5720594,0.071641959,0.432722566,610.51,298.4964058,0.034217823,0.199135032,1034.5,465.7762453,0.246618598,0.728908887,889.85,464.4828466,0.214263059,0.726635049,796.28,431.5606138,0.128642478,0.559716173,728.41,388.7441788,0.084061281,0.464933379,680.39,346.5422534,0.050322759,0.342468621,630.78,298.2823954,0.034558909,0.280827496,1034.9,442.0247715,0.083684155,0.376610303,995.77,458.8564245,0.048672749,0.266973905,910.87,450.0141897,0.030360986,0.211731948,804.58,410.0560876,0.014925789,0.147988276,707.82,337.1253641,0.007885078,0.105727897,631.13,270.9368338,0.00356233,0.063919385
-2.94,1020.4,481.2905263,0.415275298,1.074778994,885.76,457.5779768,0.359886752,1.033544397,794.63,417.002878,0.206049892,0.801801789,737.47,387.6513381,0.117518561,0.593097706,667.89,342.9796537,0.072277715,0.434578246,611.52,299.0833895,0.034799261,0.203705191,1038.5,464.597116,0.245031976,0.724218052,892.52,464.1863668,0.215545798,0.727778964,798.18,431.3517722,0.130495749,0.564098997,730.12,389.0564838,0.085626374,0.470023126,682,347.0527862,0.051226414,0.34682493,632.3,298.9602452,0.035201502,0.285287605,1037.3,441.1763325,0.084844561,0.378918181,998.14,458.5359324,0.049546289,0.269469965,912.98,450.2998558,0.030784823,0.212852058,806.05,410.4066364,0.015138829,0.148881588,708.85,337.5549976,0.007986554,0.106165908,631.94,271.4063815,0.00360371,0.064192663
-2.91,1023.1,480.3500617,0.411587282,1.066179744,887.95,457.5378331,0.358728854,1.031928692,795.96,416.961784,0.207417987,0.805623258,738.11,387.6346149,0.118892854,0.598581676,669,343.3984863,0.072896411,0.436380921,612.53,299.6426959,0.035428637,0.208555093,1042.5,463.353949,0.24337559,0.719369765,895.24,463.8530445,0.216731622,0.728707791,800.13,431.1430901,0.132338675,0.568463551,731.87,389.3651446,0.087197129,0.47503474,683.65,347.5743196,0.052150518,0.351146129,633.85,299.6432205,0.035846669,0.289665275,1039.7,440.2941197,0.086066541,0.381400588,1000.6,458.1978551,0.050445238,0.272039946,915.14,450.5861858,0.0312182,0.214002628,807.54,410.7598959,0.015357306,0.14979659,709.9,337.989457,0.008090938,0.106616968,632.77,271.87943,0.003646055,0.064466474
-2.88,1026.1,479.3867421,0.407677549,1.057216739,890.23,457.5230071,0.35730833,1.029978143,797.35,416.9430643,0.208723038,0.809259075,738.81,387.6069491,0.120226276,0.603879126,670.16,343.8314782,0.073495862,0.438142825,613.56,300.178055,0.036095864,0.213573837,1046.7,462.0369987,0.241611044,0.714307012,898.02,463.4724499,0.217763306,0.729306288,802.15,430.9327595,0.134145333,0.572758593,733.67,389.6663324,0.088761587,0.479921502,685.35,348.105173,0.053091939,0.355396817,635.44,300.3286494,0.036489096,0.293912291,1042.2,439.3779115,0.087350097,0.384054176,1003.1,457.8422183,0.051369602,0.274681794,917.35,450.8732107,0.031661119,0.215183155,809.05,411.1158877,0.01558122,0.150732884,710.96,338.4286727,0.00819823,0.10708092,633.62,272.3559656,0.003689366,0.064740815
-2.85,1029.1,478.4050428,0.403699233,1.04814258,892.63,457.5247653,0.355768266,1.027883715,798.81,416.9417715,0.210005481,0.812810408,739.54,387.5739827,0.121532699,0.60904289,671.34,344.2814896,0.074074422,0.4398769,614.59,300.6938989,0.036790619,0.218654627,1050.9,460.6388452,0.239714287,0.708998525,900.9,463.0359779,0.218601564,0.729497551,804.22,430.7196254,0.135897695,0.576947231,735.55,389.9568749,0.090312439,0.48465544,687.09,348.6433272,0.054048985,0.35955769,637.05,301.0142563,0.037125349,0.297999226,1044.8,438.4274868,0.088695239,0.386875425,1005.6,457.4690588,0.052319389,0.277393472,919.6,451.1609647,0.032113579,0.216393138,810.59,411.4745979,0.015810571,0.151690066,712.05,338.8725716,0.00830843,0.107557612,634.47,272.8359725,0.003733643,0.065015688
-2.82,1032.2,477.4085589,0.399777226,1.039166054,895.12,457.535639,0.354227667,1.025803654,800.32,416.9537761,0.211298795,0.816360614,740.33,387.5406665,0.122823797,0.614116861,672.56,344.7507688,0.074631051,0.441593866,615.64,301.1942144,0.037504392,0.223714171,1055.2,459.1562576,0.237684183,0.703452661,904.11,462.5387503,0.219237091,0.729267645,806.36,430.5035741,0.137591014,0.581016868,737.65,390.2349427,0.091849729,0.489237476,688.91,349.1866199,0.055022159,0.363633321,638.54,301.6986245,0.037755039,0.301925592,1047.5,437.4426422,0.090101981,0.389860689,1008.2,457.078399,0.053294602,0.280172962,921.9,451.4494564,0.032575579,0.217632084,812.15,411.8359904,0.016045355,0.152667737,713.15,339.3210936,0.008421539,0.108046894,635.34,273.3194327,0.003778886,0.065291092
-2.79,1035.4,476.3998511,0.395992983,1.030429976,897.72,457.5501182,0.352767657,1.023844162,801.9,416.9763604,0.212624446,0.819963379,741.15,387.5106145,0.124107175,0.619127736,673.81,345.2406635,0.075165339,0.44330047,616.69,301.6818964,0.038231598,0.228702098,1059.4,457.5908577,0.235544585,0.697720169,907.37,461.9804584,0.219694121,0.728672456,808.55,430.285631,0.139235448,0.584982313,739.78,390.5003361,0.093381466,0.493699333,690.75,349.7329796,0.056014285,0.36765309,640.05,302.3814191,0.03838112,0.305721762,1050.3,436.4231739,0.091570307,0.393006149,1010.8,456.6702126,0.054295228,0.283018228,924.24,451.7386403,0.03304712,0.21889951,813.74,412.2000301,0.016285576,0.153665513,714.27,339.7741974,0.008537556,0.108548602,636.22,273.8063272,0.003825096,0.065567024
-2.76,1038.8,475.3806679,0.392379973,1.022006636,900.43,457.5644804,0.351429091,1.02205459,803.54,417.0084105,0.213989744,0.823638474,742.03,387.4860083,0.125385582,0.624080304,675.09,345.7515492,0.07567757,0.4449987,617.76,302.1585786,0.038969948,0.23360279,1063.7,455.9482761,0.233338692,0.691884023,910.69,461.364789,0.220023636,0.727823038,810.79,430.0677144,0.140853092,0.588880453,741.93,390.754264,0.094921779,0.498095894,692.61,350.2806282,0.057029913,0.371664397,641.58,303.063279,0.039009158,0.309441335,1053.1,435.368832,0.093100128,0.396307722,1013.5,456.2444037,0.055321231,0.285927174,926.64,452.0284154,0.033528206,0.22019494,815.34,412.566696,0.01653124,0.154683052,715.42,340.2318561,0.008656484,0.10906257,637.11,274.296636,0.003872272,0.065843478
-2.73,1042.3,474.3523634,0.388923463,1.013900883,903.24,457.5761124,0.350215571,1.020429244,805.24,417.0504434,0.215386889,0.827370814,742.95,387.4678204,0.126656623,0.628953984,676.4,346.2828404,0.076168902,0.446685461,618.84,302.6247363,0.039720505,0.238434376,1068.1,454.2362365,0.231118303,0.686040928,914.07,460.6977924,0.220289522,0.726856469,813.07,429.8521621,0.142471864,0.592759125,744.1,390.9987618,0.096487465,0.502491459,694.5,350.8281873,0.058074285,0.375721135,643.12,303.7454483,0.039645913,0.313147392,1056,434.2792347,0.094691142,0.399760728,1016.3,455.8007894,0.056372513,0.2888975,929.07,452.3186051,0.034018845,0.221517893,816.98,412.93596,0.016782372,0.155720099,716.57,340.6940497,0.008778325,0.109588658,638.02,274.7903397,0.003920419,0.066120452
-2.7,1045.9,473.316312,0.385560889,1.006054,906.15,457.5826968,0.349097398,1.018910354,807,417.1046165,0.216792365,0.83111041,743.91,387.4561298,0.127912638,0.633699993,677.75,346.8329772,0.076641638,0.448352515,619.92,303.0798777,0.040487697,0.243247639,1072.5,452.4624603,0.228932728,0.680282539,917.51,459.9859902,0.220553903,0.725905223,815.39,429.6412337,0.144119023,0.59666521,746.3,391.2360452,0.098094452,0.506945885,696.41,351.3746837,0.059152289,0.379872368,644.69,304.429332,0.040297867,0.316898624,1059.1,433.1537174,0.096342479,0.403358985,1019.1,455.339045,0.05744882,0.291926299,931.55,452.6088475,0.034519064,0.222867867,818.63,413.3077072,0.017039025,0.156776612,717.75,341.1607658,0.008903091,0.110126796,638.94,275.2874224,0.003969547,0.06639796
-2.67,1049.6,472.2741407,0.382184755,0.998349258,909.17,457.5815261,0.348016258,1.01739321,808.82,417.1746387,0.218167582,0.834774933,744.92,387.4504174,0.129141051,0.638241599,679.14,347.3993977,0.077099496,0.449987151,621.02,303.5227665,0.041279154,0.248123506,1076.9,450.6331782,0.226821347,0.674683041,921.01,459.2349621,0.220867049,0.725076236,817.75,429.4367666,0.145816685,0.600636353,748.53,391.4680404,0.099755434,0.511505523,698.34,351.9194804,0.060267786,0.384155157,646.28,305.1161526,0.040970219,0.320740259,1062.1,431.9910681,0.098051965,0.407092933,1022,454.8585588,0.058549537,0.295009223,934.08,452.8983104,0.035028922,0.224244325,820.31,413.6815795,0.017301328,0.157853029,718.95,341.6320121,0.009030807,0.110677072,639.87,275.7878798,0.004019681,0.066676057
-2.64,1053.4,471.227654,0.378654174,0.9906261,912.29,457.569098,0.346893833,1.015739347,810.71,417.2653512,0.219463006,0.83825951,745.98,387.4498286,0.130325919,0.642481953,680.55,347.9786316,0.077547661,0.451574412,622.13,303.9517367,0.042104938,0.253164866,1081.4,448.7525561,0.224811189,0.669295235,924.57,458.4487164,0.221263788,0.724443589,820.16,429.2400487,0.147580204,0.604697935,750.78,391.6961763,0.10147911,0.516200519,700.29,352.4621853,0.061423403,0.388592638,647.89,305.8067899,0.041666551,0.324701361,1065.3,430.7890699,0.099814848,0.41094634,1024.9,454.3581321,0.059673325,0.298139004,936.66,453.1851555,0.035548567,0.225646686,822.01,414.0567225,0.017569556,0.158950746,720.17,342.1078302,0.009161531,0.11123986,640.81,276.2917343,0.004070884,0.066954885
-2.61,1057.3,470.1784286,0.374819884,0.982709241,915.52,457.5410694,0.345647286,1.013802749,812.66,417.381804,0.220627344,0.841457138,747.08,387.4534336,0.131451186,0.646322459,682,348.5666834,0.077992442,0.45310132,623.24,304.3651588,0.042975837,0.258479363,1085.9,446.8228545,0.222918318,0.664153016,928.19,457.6297139,0.22176497,0.724051738,822.61,429.051867,0.149418769,0.608864148,753.05,391.9213834,0.103270621,0.521046845,702.26,353.0025916,0.062620673,0.393195886,649.52,306.5017844,0.042388992,0.328796864,1068.6,429.5438124,0.101621975,0.414891556,1027.9,453.8355117,0.060817603,0.301303354,939.28,453.4657506,0.036078297,0.227074352,823.73,414.4314417,0.017844248,0.160072816,721.4,342.5883086,0.009295374,0.111816026,641.77,276.7990536,0.004123271,0.067234728
-2.58,1061.3,469.1271962,0.370560463,0.974450969,918.85,457.4925646,0.344210559,1.011466923,814.67,417.5279376,0.221620742,0.844287321,748.22,387.4604958,0.132505209,0.649689188,683.48,349.1597312,0.078440502,0.454562328,624.37,304.7620189,0.043900849,0.264154729,1090.4,444.8449462,0.221150951,0.659276681,931.86,456.7792253,0.222381295,0.723923629,825.1,428.8726476,0.151337047,0.613141034,755.35,392.1441946,0.105132529,0.5260504,704.26,353.5406452,0.063860321,0.397967385,651.17,307.2014266,0.043138618,0.33303169,1071.9,428.2489,0.103457884,0.418884516,1031,453.2868568,0.061978015,0.304482795,941.94,453.7337913,0.036618655,0.228526792,825.48,414.8028378,0.018126332,0.161224708,722.65,343.0735848,0.009432528,0.112407151,642.74,277.3099669,0.004177041,0.067516069
-2.55,1064.6,468.0732749,0.365818086,0.965773755,921.93,457.4187364,0.342554867,1.008681079,816.63,417.7053187,0.222427624,0.846723377,749.1,387.4706941,0.133485043,0.652558297,684.78,349.7549462,0.078897847,0.455963993,625.44,305.1424242,0.044884675,0.270234669,1095.1,442.8188136,0.219512192,0.65467758,935.6,455.8977313,0.223116784,0.72406813,827.64,428.7025863,0.153336621,0.617529247,757.68,392.3648982,0.107065621,0.531210568,706.28,354.0764635,0.065142435,0.402903818,652.83,307.905874,0.04391579,0.337404289,1075.3,426.8949188,0.105299826,0.422862236,1034.1,452.7063823,0.063148186,0.307649672,944.65,453.9797459,0.037170508,0.230003754,827.25,415.1665911,0.018417207,0.162414708,723.92,343.5638333,0.009573276,0.113015694,643.72,277.8246671,0.004232488,0.067799629
-2.52,1067.5,467.0143504,0.360619028,0.956696284,924.89,457.3153481,0.34070019,1.005480616,818.59,417.9124652,0.223063658,0.848806705,749.84,387.4842539,0.134398592,0.654969302,685.99,350.351102,0.079368937,0.45732661,626.49,305.5078289,0.045926234,0.276705359,1099.7,440.7438383,0.21800142,0.650360454,939.39,454.985221,0.223970571,0.724484105,830.22,428.5417032,0.155416589,0.622025437,760.03,392.5837332,0.109069165,0.536522056,708.32,354.6103953,0.06646639,0.407997164,654.52,308.6152674,0.044720302,0.341908401,1078.8,425.4697061,0.107119122,0.42674645,1037.2,452.0865213,0.064320164,0.310769967,947.41,454.1911764,0.037735078,0.231505625,829.05,415.5171278,0.018718683,0.163653455,725.21,344.0592278,0.009717985,0.113644923,644.72,278.343389,0.004289982,0.068086318
-2.49,1070.6,465.9467399,0.355068548,0.947330227,927.96,457.1791775,0.33871181,1.001981435,820.61,418.1451012,0.22357326,0.850640331,750.64,387.5019285,0.135263481,0.657019112,687.23,350.9486853,0.079856275,0.458681652,627.55,305.8608445,0.04701893,0.283499497,1104.4,438.6188156,0.216613905,0.646322746,943.24,454.0413482,0.224936473,0.725160115,832.85,428.3897876,0.157572997,0.626621765,762.4,392.8011489,0.111140425,0.541974555,710.39,355.1431551,0.06783041,0.413233555,656.23,309.3298502,0.045551255,0.346532548,1082.4,423.9598319,0.108885734,0.430455741,1040.4,451.4188584,0.065485805,0.313808936,950.22,454.3543444,0.038313883,0.233033891,830.87,415.8483448,0.019032737,0.164952243,726.52,344.5598776,0.009867048,0.114298494,645.73,278.8663567,0.004349914,0.0683771
-2.46,1073.8,464.8660385,0.349322552,0.937849696,931.13,457.0081144,0.336683526,0.998350668,822.68,418.39722,0.224018664,0.852364343,751.49,387.524849,0.136103072,0.658839238,688.49,351.5494731,0.080360565,0.460065932,628.62,306.2047102,0.048152524,0.290516007,1109.1,436.4417188,0.215338734,0.642550927,947.15,453.065454,0.226000419,0.726069976,835.52,428.2462292,0.159797083,0.631303602,764.8,393.0181363,0.113273379,0.547550358,712.47,355.6760748,0.06923071,0.418589877,657.96,310.0501077,0.046406653,0.351257393,1086.1,422.353179,0.110575465,0.433924553,1043.7,450.6957549,0.066638879,0.316739713,953.07,454.4569446,0.038908563,0.234591538,832.71,416.1548225,0.019361084,0.166320318,727.85,345.0657618,0.010020799,0.114979712,646.75,279.3937099,0.004412604,0.068672762
-2.43,1077.2,463.7678473,0.343549035,0.928447729,934.4,456.8009679,0.334715164,0.994767201,824.81,418.6624638,0.224465521,0.854124101,752.39,387.5543119,0.1369414,0.66056634,689.77,352.1558032,0.080881314,0.461514933,629.71,306.5426499,0.049315715,0.297646314,1113.9,434.2093131,0.214155627,0.639014721,951.13,452.056494,0.227136489,0.727165692,838.23,428.1097796,0.162072727,0.636046094,767.23,393.2365992,0.115456909,0.553220704,714.58,356.2114584,0.07066037,0.424028911,659.7,310.7769262,0.047282819,0.356051795,1089.3,420.6418007,0.112177368,0.437122634,1046.5,449.9121581,0.067777203,0.319551945,955.58,454.4910882,0.039520659,0.236183173,834.49,416.4331464,0.019704732,0.167762066,729.12,345.5766976,0.010179422,0.115690698,647.66,279.9254362,0.004478203,0.068973688
